Orthogroup	Conringia_planisiliqua	Noccaea_praecox
OG0017406	CP9_g29608_DN3_SP4_c.t1	Np002G071670
OG0017407	CP9_g29619_DN3_SP0_c.t1	Np002G071540
OG0017408	CP9_g29628_DN3_SP0_c.t1	Np002G071390
OG0017409	CP9_g29705_DN3_SP0_c.t1	Np002G070560
OG0017411	CP9_g29736_DN3_SP6_c.t1	Np002G070220
OG0017412	CP9_g29738_DN2_SP8_c.t1	Np002G070200
OG0017413	CP9_g29740_DN3_SP8_c.t1	Np002G070170
OG0017414	CP10_g43253_DN2_SP0_c.t1	Np007G408320
OG0017415	CP10_g43274_DN3_SP7_c.t1	Np007G407980
OG0017416	CP10_g43294_DN3_SP8_c.t1	Np007G407770
OG0017417	CP10_g43320_DN3_SP5_c.t1	Np007G407360
OG0017418	CP10_g43331_DN3_SP5_c.t1	Np007G406940
OG0017419	CP10_g43341_DN3_SP2_c.t1	Np007G406700
OG0017422	CP10_g43471_DN3_SP2_c.t1	Np007G404740
OG0017424	CP10_g43483_DN3_SP8_c.t1	Np007G404570
OG0017427	CP12_g29982_DN3_SP8_c.t1	Np007G390560
OG0017428	CP12_g30000_DN3_SP1_c.t1	Np004G237730
OG0017429	CP12_g30024_DN3_SP8_c.t1	Np007G391510
OG0017430	CP12_g30123_DN3_SP0_c.t1	Np007G393270
OG0017431	CP12_g30182_DN3_SP8_c.t1	Np007G394350
OG0017432	CP12_g30183_DN3_SP2_c.t1	Np003G163140
OG0017433	CP12_g30237_DN3_SP0_c.t1	Np007G395380
OG0017434	CP12_g30262_DN2_SP1_c.t1	Np007G395940
OG0017436	CP12_g30311_DN1_SP0_c.t1	Np007G396970
OG0017437	CP12_g30315_DN2_SP0_c.t1	Np007G397080
OG0017438	CP12_g30318_DN3_SP8_c.t1	Np007G397470
OG0017439	CP12_g30319_DN3_SP2_c.t1	Np007G397480
OG0017440	CP12_g30516_DN3_SP1_c.t1	Np007G381650
OG0017441	CP12_g30486_DN3_SP8_c.t1	Np007G381270
OG0017442	CP12_g30485_DN3_SP0_c.t1	Np007G381260
OG0017443	CP12_g30524_DN3_SP8_c.t1	Np007G381870
OG0017446	CP16_g54862_DN2_SP0_c.t1, CP8_g53088_DN1_SP0_c.t1	Np003G168100
OG0017447	CP12_g30633_DN3_SP8_c.t1	Np007G383560
OG0017448	CP12_g30680_DN3_SP0_c.t1	Np007G384320
OG0017450	CP12_g30838_DN3_SP0_c.t1	Np007G387040
OG0017451	CP12_g30839_DN3_SP3_c.t1	Np007G387050
OG0017452	CP12_g30859_DN3_SP0_c.t1	Np007G387410
OG0017453	CP12_g30873_DN3_SP3_c.t1	Np007G387590
OG0017454	CP16_g55537_DN3_SP8_c.t1	Np006G363620
OG0017455	CP12_g31433_DN3_SP8_c.t1	Np007G389050
OG0017456	CP6_g7074_DN3_SP2_c.t1	Np005G294480
OG0017457	CP15_g35592_DN2_SP0_c.t1	Np007G380030
OG0017458	CP15_g35280_DN3_SP0_c.t1	Np007G379850
OG0017461	CP15_g34878_DN2_SP1_c.t1	Np007G379500
OG0017462	CP10_g44013_DN3_SP7_c.t1	Np007G377690
OG0017463	CP10_g43954_DN3_SP5_c.t1	Np007G377380
OG0017464	CP10_g43833_DN3_SP0_c.t1	Np007G376180
OG0017465	CP10_g43801_DN3_SP6_c.t1	Np007G375920
OG0017466	CP10_g43770_DN3_SP8_c.t1	Np007G375550
OG0017467	CP10_g43742_DN3_SP8_c.t1	Np007G375380
OG0017468	CP10_g43669_DN3_SP7_c.t1	Np007G374530
OG0017469	CP10_g43635_DN3_SP0_c.t1	Np007G373730
OG0017470	CP10_g43583_DN3_SP8_c.t1	Np007G373410
OG0017471	CP10_g43522_DN3_SP0_c.t1	Np007G372440
OG0017472	CP12_g29866_DN3_SP7_c.t1	Np007G372190
OG0017473	CP12_g29859_DN3_SP7_c.t1	Np007G372120
OG0017474	CP5_g1162_DN3_SP8_c.t1	Np005G276510
OG0017475	CP12_g29818_DN2_SP3_c.t1	Np007G371640
OG0017476	CP11_g32276_DN3_SP6_c.t1	Np003G144060
OG0017477	CP12_g29823_DN3_SP7_c.t1	Np007G371690
OG0017478	CP12_g29806_DN3_SP1_c.t1	Np007G371540
OG0017479	CP12_g29803_DN3_SP7_c.t1	Np007G371520
OG0017480	CP7_g46472_DN3_SP8_c.t1	Np004G190130
OG0017481	CP7_g46436_DN3_SP3_c.t1	Np004G190560
OG0017482	CP7_g46419_DN3_SP6_c.t1	Np004G190730
OG0017483	CP7_g46407_DN3_SP0_c.t1	Np004G190880
OG0017484	CP7_g46375_DN2_SP0_c.t1	Np004G191300
OG0017485	CP7_g46366_DN3_SP2_c.t1	Np004G191440
OG0017486	CP7_g46360_DN3_SP8_c.t1	Np004G191490
OG0017487	CP7_g46359_DN3_SP6_c.t1	Np004G191500
OG0017488	CP7_g46343_DN2_SP0_c.t1	Np004G191720
OG0017489	CP7_g46310_DN3_SP6_c.t1	Np004G192260
OG0017491	CP7_g46230_DN3_SP0_c.t1	Np004G193500
OG0017492	CP7_g46228_DN3_SP8_c.t1	Np004G193530
OG0017494	CP1_g37870_DN3_SP0_c.t1	Np004G194290
OG0017496	CP1_g38060_DN3_SP8_c.t1	Np004G196540
OG0017497	CP1_g38083_DN3_SP0_c.t1	Np004G196840
OG0017498	CP1_g38108_DN2_SP3_c.t1	Np004G197160
OG0017500	CP1_g38224_DN3_SP7_c.t1	Np004G198760
OG0017501	CP1_g38226_DN3_SP0_c.t1	Np004G198790
OG0017502	CP1_g38254_DN3_SP8_c.t1	Np004G199160
OG0017504	CP1_g38295_DN3_SP8_c.t1	Np004G199630
OG0017506	CP6_g7224_DN3_SP4_c.t1	Np005G300750
OG0017507	CP6_g7298_DN3_SP3_c.t1	Np005G302050
OG0017508	CP6_g7320_DN3_SP0_c.t1	Np005G302320
OG0017510	CP7_g44858_DN3_SP8_c.t1	Np004G213850
OG0017511	CP4_g25291_DN2_SP5_c.t1	Np006G341970
OG0017512	CP4_g25298_DN3_SP0_c.t1	Np006G342050
OG0017513	CP3_g14152_DN3_SP4_c.t1	Np001G054110
OG0017514	CP3_g14150_DN3_SP0_c.t1	Np001G054130
OG0017515	CP3_g14090_DN2_SP4_c.t1	Np001G054930
OG0017516	CP3_g14082_DN2_SP0_c.t1	Np001G055020
OG0017517	CP3_g14064_DN3_SP5_c.t1	Np001G061810, Np001G055270
OG0017518	CP3_g14061_DN3_SP7_c.t1	Np001G055340
OG0017520	CP3_g13982_DN3_SP8_c.t1	Np001G056590
OG0017521	CP3_g13981_DN3_SP0_c.t1	Np001G056600
OG0017523	CP3_g13957_DN3_SP8_c.t1	Np001G057070
OG0017524	CP3_g13916_DN3_SP8_c.t1	Np001G057520
OG0017525	CP3_g13934_DN3_SP6_c.t1	Np001G057330
OG0017526	CP3_g13929_DN3_SP8_c.t1	Np001G057370
OG0017527	CP3_g13855_DN3_SP6_c.t1	Np001G058410
OG0017528	CP3_g13844_DN3_SP1_c.t1	Np001G058570
OG0017530	CP3_g13815_DN3_SP2_c.t1	Np001G059010
OG0017531	CP3_g13803_DN3_SP8_c.t1	Np001G059200
OG0017532	CP3_g13801_DN3_SP6_c.t1	Np001G059230
OG0017533	CP3_g13784_DN3_SP1_c.t1	Np001G059470
OG0017534	CP3_g13759_DN3_SP8_c.t1	Np001G059870
OG0017536	CP3_g13743_DN3_SP6_c.t1	Np001G060090
OG0017538	CP3_g13689_DN1_SP0_c.t1	Np001G059740, Np002G088800, Np001G060820
OG0017540	CP3_g13595_DN3_SP8_c.t1	Np001G062260
OG0017541	CP3_g13491_DN3_SP1_c.t1	Np001G063590
OG0017542	CP3_g13476_DN2_SP0_c.t1	Np001G063760
OG0017543	CP3_g13469_DN3_SP8_c.t1	Np001G064270
OG0017544	CP3_g13406_DN3_SP0_c.t1	Np005G290770
OG0017545	CP3_g13403_DN3_SP5_c.t1	Np001G065110
OG0017546	CP3_g13348_DN3_SP0_c.t1	Np001G066160
OG0017547	CP3_g14168_DN3_SP7_c.t1	Np001G053910
OG0017548	CP3_g13315_DN2_SP0_c.t1	Np001G066600
OG0017549	CP3_g13312_DN3_SP6_c.t1	Np001G066640
OG0017550	CP3_g13211_DN2_SP0_c.t1	Np001G067890
OG0017551	CP3_g13170_DN3_SP6_c.t1	Np001G068440
OG0017552	CP3_g13137_DN3_SP0_c.t1	Np001G068950
OG0017553	CP3_g13129_DN3_SP3_c.t1	Np001G069140
OG0017554	CP3_g13065_DN3_SP2_c.t1	Np001G069810
OG0017555	CP3_g13055_DN3_SP5_c.t1	Np001G069900
OG0017556	CP3_g13302_DN3_SP5_c.t1	Np001G066770
OG0017557	CP7_g46451_DN3_SP4_c.t1	Np004G190380
OG0017558	CP1_g37837_DN3_SP7_c.t1	Np004G193880
OG0017559	CP1_g37861_DN3_SP8_c.t1	Np004G194200
OG0017560	CP1_g37981_DN3_SP0_c.t1	Np004G195620
OG0017562	CP6_g7291_DN3_SP5_c.t1	Np005G301910
OG0017563	CP3_g14840_DN3_SP2_c.t1	Np001G045650
OG0017564	CP3_g14610_DN3_SP3_c.t1	Np001G047680
OG0017565	CP3_g14392_DN2_SP0_c.t1	Np001G050940
OG0017566	CP3_g14133_DN3_SP3_c.t1	Np001G054360
OG0017567	CP3_g14151_DN3_SP7_c.t1	Np001G054120
OG0017568	CP3_g14215_DN3_SP0_c.t1	Np001G053330
OG0017569	CP3_g14058_DN3_SP6_c.t1	Np001G055370
OG0017572	CP3_g13920_DN3_SP3_c.t1	Np001G057480
OG0017573	CP3_g13918_DN3_SP8_c.t1	Np001G057500
OG0017574	CP3_g13911_DN3_SP0_c.t1	Np001G057570
OG0017575	CP3_g13827_DN3_SP0_c.t1	Np001G058810
OG0017576	CP3_g13783_DN3_SP8_c.t1	Np001G059480
OG0017577	CP3_g13749_DN3_SP3_c.t1	Np001G059990
OG0017578	CP3_g13719_DN3_SP0_c.t1	Np001G060410
OG0017579	CP3_g13501_DN3_SP8_c.t1	Np001G063440
OG0017580	CP3_g13097_DN1_SP0_c.t1	Np001G069470
OG0017581	CP2_g47526_DN3_SP8_c.t1	Np001G000190
OG0017583	CP2_g47639_DN3_SP0_c.t1	Np001G001720
OG0017584	CP13_g19713_DN3_SP3_c.t1	Np001G032700
OG0017586	CP20_g4459_DN3_SP6_c.t1	Np003G182570
OG0017587	CP20_g4375_DN3_SP0_c.t1	Np003G181130
OG0017588	CP4_g25255_DN3_SP0_c.t1	Np003G184170
OG0017589	CP4_g25159_DN3_SP8_c.t1	Np006G339970
OG0017590	CP4_g24889_DN3_SP0_c.t1	Np006G335570
OG0017592	CP4_g24738_DN2_SP0_c.t1	Np006G332900
OG0017593	CP4_g24604_DN3_SP5_c.t1	Np006G330600
OG0017595	CP4_g24532_DN3_SP3_c.t1	Np006G329460
OG0017596	CP4_g24519_DN2_SP0_c.t1	Np006G329080
OG0017597	CP4_g24461_DN3_SP0_c.t1	Np006G328220
OG0017598	CP4_g24008_DN3_SP6_c.t1	Np006G321820
OG0017599	CP9_g29553_DN3_SP0_c.t1	Np002G072540
OG0017600	CP9_g29427_DN2_SP1_c.t1	Np002G074330
OG0017601	CP7_g45106_DN3_SP0_c.t1	Np002G076780
OG0017602	CP9_g29135_DN1_SP0_c.t1	Np002G078600
OG0017604	CP9_g28929_DN1_SP0_c.t1	Np002G081670
OG0017605	CP5_g1196_DN3_SP7_c.t1	Np005G276870
OG0017606	CP5_g1191_DN3_SP2_c.t1	Np005G276820
OG0017607	CP5_g992_DN3_SP0_c.t1	Np005G274170
OG0017608	CP5_g929_DN1_SP0_c.t1	Np005G272900
OG0017609	CP5_g836_DN3_SP1_c.t1	Np005G271560
OG0017610	CP5_g679_DN3_SP0_c.t1	Np005G263490
OG0017611	CP5_g686_DN3_SP0_c.t1	Np005G263410
OG0017612	CP5_g546_DN3_SP0_c.t1	Np005G265160
OG0017613	CP7_g44293_DN3_SP0_c.t1, CP75_g34145_DN3_SP0_c.t1, CP7_g44318_DN3_SP0_c.t1, CP7_g44306_DN3_SP0_c.t1	Np004G204330
OG0017614	CP1_g36446_DN3_SP0_c.t1	Np004G259290
OG0017615	CP13_g19186_DN3_SP0_c.t1	Np001G019760
OG0017616	CP1_g36679_DN3_SP6_c.t1	Np004G256350
OG0017617	CP1_g36863_DN3_SP0_c.t1	Np004G254180
OG0017618	CP1_g36969_DN2_SP8_c.t1	Np004G252910
OG0017619	CP1_g36978_DN2_SP0_c.t1	Np004G252740
OG0017620	CP1_g37098_DN3_SP0_c.t1	Np004G251160
OG0017621	CP1_g37108_DN1_SP0_c.t1	Np004G251070
OG0017622	CP1_g37466_DN3_SP0_c.t1	Np004G246550
OG0017623	CP1_g37716_DN3_SP2_c.t1	Np004G242680
OG0017624	CP1_g37740_DN3_SP4_c.t1	Np004G242350
OG0017625	CP7_g46187_DN3_SP2_c.t1	Np004G240900
OG0017627	CP7_g45780_DN2_SP0_c.t1	Np004G235700
OG0017628	CP7_g45541_DN3_SP5_c.t1	Np004G232220
OG0017629	CP7_g45478_DN3_SP0_c.t1	Np004G231030
OG0017630	CP9_g28736_DN3_SP0_c.t1	Np002G084050
OG0017631	CP9_g28670_DN2_SP0_c.t1	Np002G085180
OG0017633	CP9_g28554_DN3_SP0_c.t1	Np002G086880
OG0017635	CP9_g28410_DN2_SP0_c.t1	Np002G089550
OG0017636	CP2_g50042_DN3_SP0_c.t1	Np001G037790, Np002G106810
OG0017637	CP2_g49773_DN3_SP1_c.t1	Np002G111520
OG0017638	CP2_g49232_DN3_SP0_c.t1	Np002G116550
OG0017639	CP2_g49033_DN3_SP0_c.t1	Np002G120070
OG0017641	CP13_g19105_DN3_SP0_c.t1	Np002G123840
OG0017643	CP10_g43977_DN3_SP0_c.t1	Np007G377410
OG0017645	CP12_g30698_DN3_SP8_c.t1	Np007G384560
OG0017648	CP12_g29900_DN3_SP0_c.t1	Np007G402970
OG0017650	CP10_g43233_DN3_SP8_c.t1	Np007G408620
OG0017651	CP10_g43090_DN3_SP5_c.t1	Np007G410590
OG0017652	CP10_g42960_DN3_SP0_c.t1	Np007G412690
OG0017653	CP10_g42829_DN3_SP0_c.t1	Np007G414350
OG0017654	CP10_g42616_DN3_SP2_c.t1	Np007G417490
OG0017655	CP5_g2578_DN3_SP5_c.t1	Np005G309590
OG0017656	CP10_g42445_DN3_SP4_c.t1	Np005G318720, Np007G420430
OG0017657	CP10_g42166_DN3_SP0_c.t1	Np007G424560
OG0017658	CP11_g33590_DN1_SP0_c.t1	Np003G127130
OG0017659	CP11_g33196_DN3_SP1_c.t1	Np003G131360
OG0017660	CP19_g18044_DN3_SP4_c.t1, CP1_g40924_DN3_SP0_c.t1	Np005G279900
OG0017661	CP11_g33253_DN3_SP4_c.t1	Np003G132290, Np004G226790
OG0017662	CP11_g33297_DN3_SP7_c.t1	Np003G132750
OG0017664	CP11_g33183_DN3_SP0_c.t1	Np005G299720, Np002G108430, Np003G132920
OG0017665	CP16_g55364_DN3_SP0_c.t1	Np006G371390
OG0017666	CP8_g54665_DN2_SP0_c.t1	Np006G348780, Np003G189670
OG0017667	CP16_g55108_DN3_SP0_c.t1	Np006G365830
OG0017668	CP19_g18426_DN1_SP0_c.t1	Np005G285100
OG0017669	CP19_g18460_DN3_SP0_c.t1	Np005G285800
OG0017670	CP6_g6741_DN3_SP2_c.t1	Np005G287530
OG0017671	CP6_g6722_DN3_SP0_c.t1, CP6_g6723_DN3_SP0_c.t1	Np005G287750
OG0017672	CP7_g44852_DN3_SP2_c.t1	Np004G213920
OG0017673	CP7_g45046_DN3_SP0_c.t1	Np004G211400
OG0017674	CP7_g45104_DN3_SP8_c.t1	Np004G210610
OG0017676	CP1_g38667_DN3_SP3_c.t1	Np004G202030
OG0017677	CP1_g38467_DN3_SP5_c.t1	Np004G200890
OG0017679	CP4_g25562_DN3_SP0_c.t1	Np006G355730
OG0017682	CP4_g25877_DN2_SP0_c.t1	Np006G359720
OG0017683	CP4_g25896_DN3_SP1_c.t1	Np006G359380
OG0017684	CP4_g26087_DN3_SP0_c.t1	Np006G360870
OG0017685	CP11_g33023_DN3_SP8_c.t1	Np003G135090
OG0017687	CP11_g32765_DN3_SP0_c.t1	Np003G138380
OG0017688	CP2_g48723_DN3_SP0_c.t1	Np001G016730
OG0017690	CP5_g1389_DN3_SP4_c.t1	Np005G317310
OG0017692	CP13_g19442_DN3_SP0_c.t1	Np001G023570
OG0017693	CP8_g53573_DN3_SP3_c.t1	Np003G158680
OG0017694	CP8_g53917_DN3_SP0_c.t1	Np003G153620
OG0017695	CP8_g53947_DN2_SP0_c.t1	Np003G153130
OG0017696	CP8_g54115_DN2_SP8_c.t1	Np003G151050
OG0017699	CP2_g48513_DN3_SP0_c.t1	Np001G013770
OG0017700	CP2_g47975_DN3_SP0_c.t1	Np001G006100
OG0017701	CP2_g47774_DN3_SP0_c.t1	Np001G003320
OG0017703	CP1_g37121_DN3_SP0_c.t1	Np004G250940
OG0017704	CP7_g45363_DN1_SP0_c.t1	Np004G228390
OG0017709	CP9_g28069_DN2_SP0_c.t1, CP9_g28066_DN2_SP0_c.t1	Np002G097430
OG0017710	CP9_g29463_DN3_SP1_c.t1	Np002G073690
OG0017716	CP4_g25154_DN3_SP0_c.t1	Np006G339900
OG0017717	CP3_g15256_DN3_SP4_c.t1	Np001G044020
OG0017718	CP3_g13979_DN3_SP0_c.t1	Np001G056640
OG0017719	CP3_g14102_DN2_SP0_c.t1	Np001G054720
OG0017720	CP11_g32869_DN2_SP0_c.t1, CP11_g32868_DN3_SP0_c.t1	Np003G136900
OG0017721	CP2_g48395_DN2_SP3_c.t1	Np001G012070
OG0017723	CP19_g18206_DN3_SP2_c.t1	Np005G282240
OG0017724	CP6_g7467_DN2_SP0_c.t1	Np004G204270, Np004G203920
OG0017726	CP19_g18457_DN2_SP0_c.t1	Np006G321870, Np005G285740
OG0017728	CP5_g1676_DN3_SP0_c.t1	Np005G312910, Np005G312930
OG0017729	CP8_g52918_DN3_SP2_c.t1	Np003G172450
OG0017735	CP18_g11689_DN3_SP0_c.t1	Np006G326750, Np003G153800, Np006G326760, Np006G336460
OG0017751	CP5_g1129_DN3_SP1_c.t1	Np005G276100
OG0017752	CP5_g1125_DN3_SP5_c.t1	Np005G276040
OG0017753	CP5_g1042_DN2_SP0_c.t1	Np005G274910
OG0017758	CP9_g28333_DN3_SP3_c.t1	Np001G067670
OG0017759	CP5_g526_DN3_SP6_c.t1	Np005G265460
OG0017761	CP5_g709_DN3_SP7_c.t1	Np005G263140
OG0017762	CP7_g44671_DN3_SP3_c.t1	Np004G205060
OG0017763	CP7_g44649_DN3_SP0_c.t1	Np004G205230
OG0017764	CP7_g44640_DN3_SP0_c.t1	Np004G205320
OG0017765	CP6_g7123_DN3_SP8_c.t1	Np005G296120
OG0017767	CP2_g49894_DN3_SP0_c.t1	Np002G108400
OG0017768	CP2_g49306_DN3_SP3_c.t1	Np002G115490
OG0017769	CP2_g49301_DN3_SP8_c.t1	Np002G115610
OG0017770	CP2_g49244_DN3_SP1_c.t1	Np002G116360
OG0017772	CP13_g19694_DN3_SP0_c.t1	Np001G028170
OG0017774	CP13_g19682_DN3_SP8_c.t1	Np001G027880
OG0017775	CP13_g19675_DN3_SP8_c.t1	Np001G027770
OG0017776	CP13_g19664_DN2_SP0_c.t1	Np001G027340
OG0017782	CP13_g19352_DN3_SP3_c.t1	Np001G022370
OG0017783	CP13_g19334_DN3_SP3_c.t1	Np001G022020
OG0017784	CP13_g19279_DN3_SP0_c.t1	Np001G021020
OG0017785	CP13_g19276_DN3_SP7_c.t1	Np001G020980
OG0017786	CP13_g19225_DN3_SP8_c.t1	Np001G020320
OG0017787	CP13_g19182_DN3_SP3_c.t1	Np001G019720
OG0017789	CP9_g28177_DN3_SP0_c.t1	Np002G095280
OG0017790	CP9_g28173_DN3_SP0_c.t1	Np002G095760
OG0017791	CP9_g28109_DN3_SP0_c.t1	Np002G096950
OG0017792	CP9_g27899_DN3_SP5_c.t1	Np002G097710
OG0017793	CP9_g27888_DN3_SP7_c.t1	Np002G097770
OG0017794	CP8_g53472_DN3_SP8_c.t1	Np003G160730
OG0017795	CP13_g19083_DN3_SP4_c.t1	Np002G124130
OG0017796	CP2_g48943_DN3_SP1_c.t1	Np002G122330
OG0017797	CP10_g42935_DN1_SP2_c.t1	Np007G413060
OG0017798	CP5_g1225_DN3_SP7_c.t1	Np005G277270
OG0017799	CP10_g43140_DN3_SP8_c.t1	Np007G409930
OG0017800	CP14_g23840_DN3_SP8_c.t1	Np003G175280
OG0017801	CP8_g52684_DN3_SP6_c.t1	Np003G173460
OG0017802	CP8_g52976_DN3_SP4_c.t1	Np003G170970
OG0017804	CP8_g53229_DN2_SP0_c.t1	Np003G165090
OG0017805	CP8_g53235_DN3_SP0_c.t1	Np003G165020
OG0017806	CP6_g6935_DN1_SP0_c.t1	Np005G291040
OG0017807	CP8_g53392_DN1_SP0_c.t1	Np003G162360
OG0017809	CP8_g53711_DN3_SP7_c.t1	Np003G156360
OG0017810	CP8_g53764_DN3_SP8_c.t1	Np003G155520
OG0017812	CP11_g32662_DN3_SP3_c.t1	Np003G139710
OG0017813	CP11_g32773_DN3_SP2_c.t1	Np003G138250
OG0017815	CP11_g32932_DN2_SP0_c.t1	Np003G136250
OG0017816	CP11_g32992_DN3_SP1_c.t1	Np003G135460
OG0017817	CP11_g33036_DN3_SP2_c.t1	Np003G134890
OG0017818	CP11_g33041_DN3_SP6_c.t1	Np003G134840
OG0017819	CP11_g33043_DN3_SP1_c.t1	Np003G134820
OG0017820	CP11_g33089_DN3_SP2_c.t1	Np003G134190
OG0017822	CP11_g33146_DN3_SP0_c.t1	Np003G133430
OG0017823	CP6_g7064_DN3_SP0_c.t1	Np005G293870
OG0017827	CP6_g6870_DN2_SP0_c.t1	Np005G289900
OG0017828	CP6_g6727_DN3_SP7_c.t1	Np005G287680
OG0017829	CP19_g18424_DN3_SP0_c.t1	Np005G285070
OG0017831	CP19_g18296_DN3_SP0_c.t1	Np005G283450
OG0017833	CP7_g44420_DN3_SP0_c.t1	Np004G204090
OG0017834	CP7_g44966_DN3_SP8_c.t1	Np004G212530
OG0017835	CP21_g10895_DN3_SP0_c.t1	Np004G204900
OG0017836	CP1_g41326_DN3_SP0_c.t1	Np004G204970
OG0017837	CP1_g38939_DN2_SP0_c.t1	Np004G202580
OG0017838	CP1_g41007_DN3_SP0_c.t1	Np004G202940
OG0017839	CP1_g40469_DN3_SP6_c.t1	Np004G203240
OG0017841	CP7_g44899_DN3_SP3_c.t1	Np004G213200
OG0017842	CP7_g44894_DN2_SP0_c.t1	Np004G213260
OG0017843	CP7_g44850_DN2_SP0_c.t1	Np004G213940
OG0017845	CP5_g458_DN3_SP0_c.t1	Np005G266630
OG0017849	CP13_g20198_DN2_SP0_c.t1	Np005G269290
OG0017850	CP5_g260_DN3_SP1_c.t1	Np005G269430
OG0017855	CP5_g1787_DN2_SP0_c.t1	Np005G312150
OG0017856	CP5_g1740_DN3_SP3_c.t1	Np005G312400
OG0017857	CP5_g1638_DN3_SP8_c.t1	Np005G313470
OG0017858	CP5_g1523_DN3_SP2_c.t1	Np005G315710
OG0017859	CP4_g25246_DN3_SP0_c.t1	Np006G341060
OG0017860	CP4_g25223_DN3_SP0_c.t1	Np006G340810
OG0017861	CP20_g3983_DN3_SP0_c.t1	Np003G176320
OG0017863	CP4_g25304_DN3_SP0_c.t1	Np006G342380
OG0017865	CP13_g20769_DN2_SP0_c.t1	Np001G042460
OG0017866	CP22_g17286_DN3_SP0_c.t1	Np001G011440
OG0017868	CP20_g4148_DN3_SP7_c.t1	Np003G177840
OG0017870	CP20_g4198_DN3_SP8_c.t1	Np003G178120
OG0017871	CP20_g4243_DN3_SP2_c.t1	Np003G178790
OG0017872	CP20_g4283_DN3_SP0_c.t1	Np003G179650
OG0017873	CP20_g4287_DN3_SP7_c.t1	Np003G179690
OG0017875	CP20_g4400_DN2_SP0_c.t1	Np003G181590
OG0017876	CP11_g31783_DN1_SP1_c.t1	Np003G182680
OG0017877	CP13_g20045_DN2_SP0_c.t1	Np001G038240
OG0017878	CP13_g19966_DN3_SP0_c.t1	Np001G037100
OG0017880	CP13_g19878_DN3_SP8_c.t1	Np001G035560
OG0017881	CP13_g19841_DN3_SP4_c.t1	Np001G034560
OG0017882	CP13_g19831_DN3_SP0_c.t1	Np001G034400
OG0017883	CP13_g19810_DN2_SP0_c.t1	Np001G033740
OG0017884	CP5_g2161_DN3_SP3_c.t1	Np005G310110
OG0017886	CP7_g45172_DN3_SP0_c.t1	Np004G209870
OG0017887	CP5_g2502_DN3_SP8_c.t1	Np005G309800
OG0017888	CP5_g2087_DN3_SP5_c.t1	Np005G310590
OG0017889	CP7_g46094_DN3_SP0_c.t1	Np005G307350
OG0017891	CP10_g43634_DN3_SP6_c.t1	Np005G307850
OG0017892	CP6_g8529_DN3_SP7_c.t1	Np005G307920
OG0017894	CP6_g7711_DN1_SP0_c.t1	Np005G307230
OG0017895	CP6_g7652_DN3_SP0_c.t1	Np005G306950
OG0017897	CP6_g7582_DN3_SP3_c.t1	Np005G306340
OG0017898	CP6_g7532_DN2_SP1_c.t1	Np005G305840
OG0017899	CP6_g7524_DN3_SP4_c.t1	Np005G305720
OG0017900	CP6_g7492_DN3_SP0_c.t1	Np005G305080
OG0017901	CP6_g7333_DN2_SP0_c.t1	Np005G302500
OG0017903	CP5_g1364_DN3_SP8_c.t1	Np005G317800
OG0017904	CP19_g17920_DN3_SP6_c.t1	Np005G318790
OG0017905	CP4_g24009_DN3_SP0_c.t1	Np006G321860
OG0017907	CP4_g24064_DN2_SP7_c.t1	Np006G322720
OG0017908	CP4_g24185_DN2_SP1_c.t1	Np006G324320
OG0017910	CP4_g24254_DN3_SP1_c.t1	Np006G325330
OG0017913	CP4_g24429_DN3_SP0_c.t1	Np006G327650
OG0017916	CP4_g24516_DN3_SP0_c.t1	Np006G329040
OG0017917	CP4_g24500_DN3_SP5_c.t1	Np006G328830
OG0017918	CP11_g33740_DN3_SP1_c.t1	Np003G125210
OG0017919	CP11_g33738_DN3_SP5_c.t1	Np003G125230
OG0017920	CP11_g33737_DN3_SP0_c.t1	Np003G125240
OG0017921	CP11_g33723_DN3_SP8_c.t1	Np003G125370
OG0017922	CP11_g33687_DN3_SP8_c.t1	Np003G125790
OG0017924	CP11_g33533_DN3_SP0_c.t1	Np003G128000
OG0017925	CP8_g54365_DN3_SP2_c.t1	Np003G147750
OG0017926	CP8_g54251_DN3_SP3_c.t1	Np003G149020
OG0017928	CP8_g53971_DN3_SP0_c.t1	Np003G152800
OG0017929	CP8_g53899_DN3_SP7_c.t1	Np003G153830
OG0017930	CP2_g47853_DN2_SP0_c.t1	Np001G004410
OG0017932	CP2_g47571_DN3_SP0_c.t1	Np001G000740
OG0017933	CP2_g47553_DN3_SP0_c.t1	Np001G000520
OG0017934	CP2_g47544_DN3_SP0_c.t1	Np001G000380
OG0017935	CP2_g47529_DN3_SP0_c.t1	Np001G000230
OG0017936	CP26_g51137_DN2_SP1_c.t1	Np003G189850
OG0017937	CP3_g13762_DN3_SP8_c.t1	Np003G189840
OG0017940	CP8_g54593_DN1_SP0_c.t1	Np003G188730
OG0017941	CP8_g54588_DN3_SP1_c.t1	Np003G188580
OG0017942	CP8_g54543_DN3_SP0_c.t1	Np003G188070
OG0017943	CP11_g32069_DN3_SP1_c.t1	Np003G186710
OG0017944	CP4_g25420_DN1_SP0_c.t1	Np006G357900
OG0017945	CP4_g25571_DN3_SP7_c.t1	Np006G355600
OG0017946	CP4_g25768_DN3_SP8_c.t1	Np006G352260
OG0017947	CP4_g25781_DN3_SP7_c.t1	Np006G350710
OG0017948	CP1_g37068_DN3_SP2_c.t1	Np004G251520
