Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0014830	CP13_g19071_DN3_SP8_c.t1	Ag004G401110
OG0014831	CP13_g19073_DN3_SP0_c.t1	Ag004G400420
OG0014832	CP13_g19079_DN3_SP0_c.t1	Ag004G400210
OG0014833	CP2_g48889_DN3_SP0_c.t1	Ag004G395280, Ag004G390450
OG0014834	CP2_g48902_DN3_SP1_c.t1	Ag004G394540, Ag004G389550
OG0014835	CP2_g48911_DN3_SP8_c.t1	Ag004G393790, Ag004G388830
OG0014836	CP2_g48931_DN3_SP1_c.t1	Ag004G386690
OG0014837	CP2_g48933_DN3_SP7_c.t1	Ag004G386650, Ag001G078550
OG0014839	CP2_g48938_DN3_SP1_c.t1	Ag004G386390
OG0014840	CP2_g48939_DN3_SP7_c.t1	Ag004G386280
OG0014841	CP2_g48957_DN3_SP8_c.t1	Ag004G383790
OG0014842	CP2_g48981_DN2_SP0_c.t1	Ag004G381880
OG0014843	CP2_g48994_DN3_SP4_c.t1	Ag004G381400
OG0014844	CP2_g49001_DN3_SP0_c.t1	Ag004G380980
OG0014845	CP2_g49003_DN2_SP3_c.t1	Ag004G380910
OG0014846	CP2_g49005_DN3_SP8_c.t1	Ag004G380850
OG0014847	CP2_g49027_DN2_SP0_c.t1	Ag004G380210
OG0014848	CP10_g43211_DN3_SP1_c.t1	Ag005G471130
OG0014849	CP5_g1202_DN3_SP7_c.t1	Ag003G253200
OG0014850	CP19_g18049_DN3_SP6_c.t1	Ag002G141280
OG0014851	CP19_g18036_DN3_SP1_c.t1	Ag008G701520
OG0014853	CP19_g18014_DN3_SP8_c.t1	Ag003G248960
OG0014854	CP4_g24600_DN3_SP6_c.t1	Ag002G189920
OG0014856	CP4_g24608_DN3_SP1_c.t1	Ag002G189350
OG0014857	CP4_g24627_DN3_SP8_c.t1	Ag002G188640
OG0014858	CP4_g24613_DN3_SP4_c.t1	Ag002G188970, Ag002G189230
OG0014859	CP4_g24634_DN3_SP8_c.t1	Ag002G188400
OG0014860	CP4_g24649_DN3_SP7_c.t1	Ag002G187970
OG0014861	CP4_g24652_DN3_SP3_c.t1	Ag002G187880
OG0014862	CP10_g42876_DN2_SP0_c.t1	Ag005G478090
OG0014863	CP10_g42878_DN3_SP0_c.t1	Ag005G478060
OG0014864	CP10_g42885_DN3_SP6_c.t1	Ag005G477910
OG0014865	CP10_g42889_DN2_SP2_c.t1	Ag005G477860
OG0014866	CP10_g42896_DN3_SP4_c.t1	Ag005G477710
OG0014867	CP10_g42908_DN3_SP0_c.t1	Ag005G477050
OG0014868	CP10_g42918_DN3_SP0_c.t1	Ag005G476880
OG0014869	CP10_g42930_DN3_SP2_c.t1	Ag005G476720
OG0014870	CP10_g42933_DN3_SP8_c.t1	Ag005G476660
OG0014871	CP10_g42934_DN3_SP0_c.t1	Ag005G476640
OG0014872	CP10_g42947_DN3_SP0_c.t1	Ag005G476400
OG0014873	CP10_g42949_DN3_SP8_c.t1	Ag005G476390
OG0014874	CP10_g42957_DN3_SP8_c.t1	Ag005G476270
OG0014875	CP11_g33526_DN3_SP2_c.t1	Ag006G496050
OG0014876	CP10_g42970_DN3_SP8_c.t1	Ag005G476000
OG0014877	CP10_g42971_DN3_SP2_c.t1	Ag005G475990
OG0014878	CP10_g42985_DN2_SP0_c.t1	Ag005G475830
OG0014879	CP10_g42991_DN3_SP0_c.t1	Ag005G475760
OG0014880	CP10_g42995_DN3_SP7_c.t1	Ag005G475720
OG0014881	CP10_g43000_DN2_SP0_c.t1	Ag005G475670
OG0014882	CP10_g43035_DN3_SP8_c.t1	Ag005G474720
OG0014883	CP8_g53632_DN3_SP0_c.t1	Ag008G699210
OG0014884	CP10_g43073_DN3_SP6_c.t1	Ag005G474100
OG0014885	CP10_g43062_DN3_SP7_c.t1	Ag005G474200
OG0014886	CP10_g43077_DN2_SP0_c.t1	Ag005G473910
OG0014887	CP10_g43081_DN2_SP0_c.t1	Ag005G473750
OG0014889	CP10_g43169_DN3_SP8_c.t1	Ag005G471800
OG0014890	CP10_g43180_DN3_SP2_c.t1	Ag005G471610
OG0014891	CP10_g43175_DN3_SP7_c.t1	Ag005G471720
OG0014892	CP10_g43196_DN3_SP0_c.t1	Ag005G471340
OG0014893	CP14_g23762_DN3_SP7_c.t1	Ag001G039950
OG0014894	CP27_g41876_DN2_SP8_c.t1	Ag001G041200
OG0014895	CP30_g9961_DN3_SP6_c.t1	Ag001G040200
OG0014896	CP26_g51209_DN3_SP8_c.t1	Ag001G041300
OG0014897	CP12_g30520_DN3_SP8_c.t1	Ag005G441320
OG0014899	CP1_g37100_DN3_SP8_c.t1	Ag004G308190
OG0014900	CP8_g52906_DN3_SP5_c.t1	Ag004G399660
OG0014904	CP8_g52978_DN3_SP5_c.t1	Ag008G677790
OG0014905	CP8_g53028_DN3_SP7_c.t1	Ag008G679430
OG0014906	CP8_g53063_DN3_SP8_c.t1	Ag008G680170
OG0014907	CP8_g53087_DN3_SP8_c.t1	Ag008G680190
OG0014909	CP8_g53108_DN3_SP8_c.t1	Ag008G680260
OG0014910	CP2_g49047_DN3_SP8_c.t1	Ag008G680240
OG0014911	CP8_g53140_DN3_SP8_c.t1	Ag008G681140
OG0014912	CP8_g53163_DN3_SP8_c.t1	Ag008G681290
OG0014913	CP8_g53164_DN3_SP2_c.t1	Ag008G681330
OG0014915	CP8_g53170_DN3_SP0_c.t1	Ag008G681350
OG0014916	CP8_g53171_DN3_SP0_c.t1	Ag004G317940
OG0014917	CP8_g53192_DN3_SP4_c.t1	Ag008G681940
OG0014918	CP8_g53202_DN3_SP8_c.t1	Ag004G308530
OG0014920	CP8_g53231_DN3_SP3_c.t1	Ag008G683860
OG0014921	CP8_g53296_DN3_SP3_c.t1	Ag008G685830
OG0014922	CP8_g53277_DN3_SP3_c.t1	Ag008G685060
OG0014923	CP8_g53249_DN3_SP0_c.t1	Ag008G684780
OG0014924	CP8_g53309_DN3_SP8_c.t1	Ag008G686240
OG0014925	CP8_g53311_DN3_SP8_c.t1	Ag008G686440
OG0014926	CP8_g53327_DN3_SP8_c.t1	Ag008G713410
OG0014927	CP8_g53357_DN3_SP8_c.t1	Ag008G687650
OG0014928	CP8_g53413_DN3_SP8_c.t1	Ag001G057240
OG0014929	CP8_g53453_DN3_SP7_c.t1	Ag008G693960
OG0014931	CP8_g53504_DN3_SP5_c.t1	Ag008G695100
OG0014932	CP8_g53524_DN3_SP8_c.t1	Ag008G695600
OG0014933	CP8_g53533_DN3_SP3_c.t1	Ag008G695710
OG0014934	CP8_g53543_DN3_SP8_c.t1	Ag008G696040
OG0014935	CP8_g53596_DN1_SP0_c.t1	Ag008G697690
OG0014936	CP8_g53606_DN3_SP0_c.t1	Ag008G698220
OG0014937	CP8_g53616_DN3_SP2_c.t1	Ag008G697730
OG0014939	CP8_g53652_DN3_SP8_c.t1	Ag008G699740
OG0014940	CP8_g53663_DN3_SP4_c.t1	Ag008G699930
OG0014941	CP8_g53664_DN3_SP8_c.t1	Ag008G699940
OG0014942	CP8_g53696_DN3_SP5_c.t1	Ag008G701590
OG0014943	CP8_g53698_DN3_SP7_c.t1	Ag008G701570
OG0014944	CP8_g53699_DN3_SP0_c.t1	Ag008G701560
OG0014945	CP8_g53736_DN3_SP5_c.t1	Ag008G702550
OG0014946	CP8_g53760_DN3_SP8_c.t1	Ag008G703940
OG0014947	CP8_g53762_DN3_SP5_c.t1	Ag008G704040
OG0014948	CP8_g53773_DN1_SP0_c.t1	Ag008G704390
OG0014950	CP8_g53790_DN3_SP7_c.t1	Ag008G704610
OG0014951	CP8_g53814_DN3_SP0_c.t1	Ag008G705280
OG0014952	CP8_g53816_DN3_SP0_c.t1	Ag008G705300
OG0014953	CP8_g53007_DN3_SP5_c.t1	Ag001G044860, Ag001G047580
OG0014954	CP30_g10061_DN3_SP1_c.t1	Ag007G643380
OG0014955	CP11_g32629_DN3_SP8_c.t1	Ag007G611690
OG0014956	CP11_g32628_DN3_SP6_c.t1	Ag007G611700
OG0014957	CP11_g32655_DN3_SP3_c.t1	Ag007G610560
OG0014958	CP11_g32673_DN3_SP3_c.t1	Ag007G610140
OG0014959	CP11_g32717_DN3_SP4_c.t1	Ag007G609130
OG0014960	CP11_g32743_DN3_SP6_c.t1	Ag007G608360
OG0014962	CP11_g32780_DN3_SP6_c.t1	Ag007G607600
OG0014963	CP11_g32791_DN3_SP0_c.t1	Ag007G607410
OG0014964	CP11_g32795_DN3_SP1_c.t1	Ag007G607250
OG0014965	CP11_g32798_DN3_SP1_c.t1	Ag007G607190
OG0014966	CP11_g32819_DN3_SP8_c.t1	Ag007G606420
OG0014967	CP11_g32826_DN3_SP0_c.t1	Ag007G606220
OG0014968	CP11_g32828_DN3_SP6_c.t1	Ag007G606200
OG0014969	CP4_g24912_DN3_SP8_c.t1	Ag002G175430
OG0014970	CP11_g32836_DN3_SP8_c.t1	Ag007G605970
OG0014971	CP11_g32839_DN3_SP7_c.t1	Ag007G605940
OG0014972	CP11_g32842_DN3_SP5_c.t1	Ag007G605910, Ag007G606330
OG0014973	CP11_g32858_DN3_SP6_c.t1	Ag007G605560
OG0014974	CP11_g32860_DN3_SP1_c.t1	Ag007G605540
OG0014975	CP11_g32876_DN2_SP0_c.t1	Ag007G604990
OG0014976	CP11_g32880_DN3_SP6_c.t1	Ag007G604940
OG0014977	CP11_g32885_DN3_SP0_c.t1	Ag007G604910
OG0014978	CP8_g53780_DN2_SP0_c.t1, CP11_g32893_DN3_SP0_c.t1	Ag007G604690
OG0014979	CP11_g32908_DN3_SP0_c.t1	Ag007G604380
OG0014980	CP11_g32909_DN3_SP8_c.t1	Ag007G604370
OG0014981	CP11_g32930_DN3_SP0_c.t1	Ag007G603880
OG0014982	CP11_g32962_DN2_SP0_c.t1	Ag007G602880
OG0014983	CP11_g32967_DN2_SP0_c.t1	Ag007G602740
OG0014984	CP11_g32980_DN1_SP0_c.t1	Ag007G602400
OG0014985	CP11_g32981_DN3_SP1_c.t1	Ag007G602390
OG0014986	CP11_g33009_DN3_SP8_c.t1	Ag007G601940
OG0014987	CP11_g33056_DN3_SP0_c.t1	Ag007G601150
OG0014988	CP11_g33059_DN3_SP0_c.t1	Ag007G601120
OG0014989	CP11_g33087_DN3_SP7_c.t1	Ag007G600640
OG0014990	CP11_g33134_DN3_SP8_c.t1	Ag007G599910
OG0014991	CP11_g33145_DN3_SP3_c.t1	Ag007G599570
OG0014992	CP11_g33154_DN3_SP0_c.t1	Ag006G508260
OG0014993	CP11_g33165_DN2_SP0_c.t1	Ag006G507830
OG0014994	CP6_g7120_DN3_SP8_c.t1	Ag006G577860
OG0014995	CP6_g7097_DN3_SP8_c.t1	Ag006G577690
OG0014996	CP6_g7095_DN3_SP1_c.t1	Ag006G577670
OG0014997	CP6_g7049_DN3_SP8_c.t1	Ag006G577020
OG0014998	CP6_g7048_DN3_SP8_c.t1	Ag006G577000
OG0015000	CP6_g6964_DN3_SP8_c.t1	Ag006G574710
OG0015001	CP6_g6950_DN3_SP4_c.t1	Ag006G574340
OG0015002	CP6_g6948_DN3_SP0_c.t1	Ag006G574320
OG0015003	CP6_g6943_DN3_SP4_c.t1	Ag006G574190
OG0015004	CP6_g6931_DN3_SP8_c.t1	Ag006G573840
OG0015005	CP6_g6928_DN3_SP8_c.t1	Ag006G573810
OG0015008	CP6_g6875_DN3_SP4_c.t1	Ag006G571270
OG0015009	CP6_g6848_DN3_SP1_c.t1	Ag006G569860
OG0015010	CP6_g6847_DN3_SP5_c.t1	Ag006G569850
OG0015011	CP6_g6842_DN3_SP8_c.t1	Ag006G569700
OG0015012	CP6_g6818_DN3_SP0_c.t1	Ag006G559400
OG0015014	CP6_g6775_DN3_SP0_c.t1	Ag006G562010
OG0015015	CP6_g6770_DN3_SP8_c.t1	Ag006G562380
OG0015016	CP7_g45948_DN3_SP7_c.t1	Ag004G329250
OG0015017	CP6_g6742_DN3_SP0_c.t1	Ag006G564040
OG0015018	CP6_g6732_DN3_SP6_c.t1	Ag006G564430
OG0015019	CP11_g32540_DN3_SP0_c.t1	Ag007G613710
OG0015020	CP6_g6721_DN3_SP0_c.t1	Ag006G564540
OG0015021	CP6_g6707_DN3_SP7_c.t1	Ag006G565230
OG0015022	CP6_g6702_DN3_SP8_c.t1	Ag006G565740
OG0015023	CP6_g6697_DN3_SP0_c.t1	Ag006G565780
OG0015024	CP19_g18521_DN3_SP2_c.t1	Ag006G566100
OG0015025	CP19_g18509_DN3_SP0_c.t1	Ag006G567030
OG0015026	CP19_g18505_DN3_SP3_c.t1	Ag006G567220
OG0015027	CP19_g18476_DN3_SP8_c.t1	Ag006G555730
OG0015028	CP19_g18429_DN3_SP0_c.t1	Ag006G552280
OG0015029	CP19_g18409_DN3_SP4_c.t1	Ag006G551540
OG0015030	CP19_g18389_DN3_SP1_c.t1	Ag006G550920
OG0015031	CP19_g18385_DN1_SP0_c.t1	Ag006G550780
OG0015032	CP19_g18364_DN3_SP1_c.t1	Ag006G549790, Ag006G547580, Ag006G549850, Ag006G547640
OG0015033	CP19_g18258_DN3_SP1_c.t1	Ag006G542950, Ag006G544640
OG0015034	CP19_g18239_DN3_SP7_c.t1	Ag006G541430
OG0015035	CP7_g44612_DN3_SP0_c.t1	Ag006G541140
OG0015036	CP7_g44609_DN3_SP8_c.t1	Ag006G540990
OG0015037	CP7_g44600_DN3_SP8_c.t1	Ag006G540930
OG0015038	CP7_g44588_DN3_SP0_c.t1	Ag006G540750
OG0015039	CP7_g44585_DN3_SP0_c.t1	Ag006G540730
OG0015040	CP7_g44571_DN3_SP4_c.t1	Ag006G540470
OG0015041	CP7_g44567_DN3_SP3_c.t1	Ag006G540350
OG0015042	CP7_g44564_DN3_SP8_c.t1	Ag006G540280
OG0015043	CP7_g44556_DN2_SP0_c.t1	Ag006G540190, Ag006G537970
OG0015044	CP7_g44480_DN3_SP0_c.t1	Ag006G538860, Ag006G536330
OG0015046	CP7_g44464_DN3_SP8_c.t1	Ag006G536140
OG0015047	CP7_g44439_DN3_SP2_c.t1	Ag006G535830
OG0015048	CP75_g34152_DN3_SP1_c.t1	Ag006G535260
OG0015049	CP7_g44231_DN3_SP0_c.t1	Ag006G535090
OG0015050	CP7_g44219_DN3_SP8_c.t1	Ag006G535080
OG0015051	CP7_g44152_DN3_SP6_c.t1	Ag006G534940
OG0015052	CP21_g11053_DN1_SP0_c.t1	Ag006G534440
OG0015055	CP21_g10921_DN3_SP0_c.t1	Ag006G534110
OG0015056	CP1_g41209_DN3_SP8_c.t1	Ag006G533590
OG0015057	CP1_g38913_DN3_SP2_c.t1	Ag006G532350
OG0015059	CP1_g41008_DN3_SP5_c.t1	Ag006G532080
OG0015060	CP84_g51833_DN3_SP5_c.t1	Ag006G531590
OG0015061	CP1_g39934_DN3_SP0_c.t1	Ag006G531700
OG0015062	CP1_g39952_DN3_SP3_c.t1	Ag006G530880
OG0015064	CP1_g40426_DN3_SP0_c.t1, CP1_g39920_DN3_SP0_c.t1	Ag006G546440
OG0015065	CP1_g38672_DN3_SP8_c.t1	Ag007G584710
OG0015066	CP6_g7219_DN3_SP1_c.t1	Ag007G585390
OG0015067	CP1_g38405_DN3_SP0_c.t1	Ag007G585250
OG0015068	CP1_g38410_DN3_SP0_c.t1	Ag007G585200
OG0015069	CP1_g38438_DN3_SP2_c.t1	Ag007G585010
OG0015070	CP1_g38472_DN3_SP4_c.t1	Ag007G584840
OG0015071	CP1_g39693_DN3_SP8_c.t1	Ag003G249780
OG0015073	CP1_g38542_DN3_SP0_c.t1	Ag007G584480
OG0015074	CP1_g38531_DN3_SP3_c.t1	Ag007G584450
OG0015075	CP22_g17092_DN3_SP8_c.t1	Ag002G148430, Ag007G585320
OG0015076	CP1_g38359_DN3_SP2_c.t1	Ag007G585360
OG0015077	CP7_g45099_DN3_SP8_c.t1	Ag007G583960
OG0015078	CP12_g30630_DN3_SP0_c.t1	Ag005G437590
OG0015079	CP7_g45108_DN3_SP1_c.t1	Ag007G584040
OG0015080	CP7_g45107_DN3_SP2_c.t1	Ag007G584030
OG0015082	CP7_g45072_DN3_SP4_c.t1	Ag007G583550
OG0015083	CP7_g45057_DN3_SP8_c.t1	Ag007G583250
OG0015084	CP7_g44989_DN3_SP0_c.t1	Ag007G582330
OG0015085	CP7_g44946_DN3_SP8_c.t1	Ag007G581760
OG0015086	CP7_g44914_DN3_SP8_c.t1	Ag007G581570
OG0015087	CP7_g44898_DN3_SP8_c.t1	Ag007G581130
OG0015088	CP7_g44895_DN3_SP0_c.t1	Ag007G581100
OG0015089	CP7_g44891_DN3_SP5_c.t1	Ag007G581040
OG0015090	CP7_g44889_DN3_SP0_c.t1	Ag007G581020
OG0015091	CP7_g44848_DN3_SP0_c.t1	Ag007G580490
OG0015092	CP7_g44832_DN3_SP8_c.t1	Ag007G580310
OG0015093	CP7_g44828_DN3_SP3_c.t1	Ag007G580260
OG0015094	CP5_g472_DN3_SP8_c.t1	Ag003G285380
OG0015095	CP5_g452_DN3_SP0_c.t1	Ag003G285950
OG0015096	CP5_g423_DN3_SP0_c.t1	Ag003G286870
OG0015097	CP5_g416_DN3_SP1_c.t1	Ag003G286980
OG0015098	CP5_g412_DN3_SP7_c.t1	Ag003G287040
OG0015099	CP5_g406_DN3_SP0_c.t1	Ag003G287790
OG0015100	CP5_g404_DN3_SP2_c.t1	Ag003G287830
OG0015101	CP5_g392_DN3_SP6_c.t1	Ag003G288310
OG0015102	CP5_g375_DN2_SP0_c.t1	Ag003G288620
OG0015103	CP5_g337_DN3_SP6_c.t1	Ag003G289350
OG0015104	CP5_g330_DN3_SP0_c.t1	Ag003G289390
OG0015106	CP5_g329_DN3_SP8_c.t1	Ag003G289490
OG0015107	CP5_g327_DN3_SP3_c.t1	Ag003G289530
OG0015108	CP5_g296_DN3_SP8_c.t1	Ag003G290400
OG0015109	CP5_g290_DN3_SP5_c.t1	Ag003G290740
OG0015110	CP5_g285_DN2_SP0_c.t1	Ag003G290860
OG0015111	CP5_g282_DN3_SP8_c.t1	Ag003G290890
OG0015113	CP5_g2278_DN3_SP0_c.t1	Ag007G603300, Ag001G042490
OG0015114	CP5_g248_DN3_SP3_c.t1	Ag003G291610
OG0015115	CP5_g232_DN3_SP8_c.t1	Ag003G292110
OG0015116	CP5_g219_DN3_SP5_c.t1	Ag003G292420
OG0015117	CP5_g215_DN3_SP6_c.t1	Ag003G292490
OG0015118	CP5_g207_DN3_SP8_c.t1	Ag003G292680
OG0015119	CP4_g24897_DN3_SP0_c.t1	Ag007G591380
OG0015120	CP6_g9288_DN3_SP2_c.t1	Ag003G292750
OG0015121	CP5_g187_DN3_SP3_c.t1	Ag003G293230
OG0015122	CP5_g152_DN3_SP8_c.t1	Ag003G293990
OG0015123	CP5_g149_DN3_SP0_c.t1	Ag003G294020
OG0015124	CP5_g140_DN2_SP0_c.t1	Ag003G294280
OG0015125	CP5_g120_DN3_SP0_c.t1	Ag003G294960
OG0015126	CP5_g114_DN3_SP8_c.t1	Ag003G295080, Ag003G286400
OG0015127	CP5_g95_DN3_SP0_c.t1, CP5_g66_DN3_SP0_c.t1, CP5_g69_DN3_SP0_c.t1	Ag003G295470
OG0015128	CP5_g86_DN3_SP7_c.t1	Ag003G295610
OG0015129	CP5_g72_DN3_SP7_c.t1	Ag003G296230
OG0015130	CP5_g62_DN3_SP0_c.t1	Ag003G296350
OG0015131	CP5_g53_DN3_SP8_c.t1	Ag003G296540
OG0015132	CP5_g51_DN3_SP0_c.t1	Ag003G296570
OG0015133	CP5_g49_DN3_SP7_c.t1	Ag003G296600
OG0015134	CP5_g15_DN3_SP8_c.t1	Ag003G297010
OG0015135	CP5_g17_DN3_SP0_c.t1	Ag003G296990
OG0015136	CP5_g21_DN3_SP5_c.t1	Ag003G296950
OG0015137	CP5_g22_DN3_SP4_c.t1	Ag003G296940
OG0015138	CP5_g27_DN3_SP2_c.t1	Ag003G296880
OG0015139	CP5_g32_DN3_SP0_c.t1	Ag003G296860
OG0015140	CP12_g29994_DN3_SP1_c.t1, CP2_g49142_DN3_SP7_c.t1	Ag003G297170
OG0015141	CP10_g43712_DN3_SP8_c.t1	Ag003G225830
OG0015142	CP5_g1813_DN3_SP0_c.t1	Ag007G645510
OG0015143	CP5_g2003_DN3_SP5_c.t1	Ag006G504310
OG0015144	CP5_g2074_DN3_SP2_c.t1	Ag007G611920
OG0015145	CP5_g1959_DN3_SP0_c.t1	Ag007G644860
OG0015146	CP9_g27757_DN3_SP6_c.t1	Ag004G364220
OG0015147	CP5_g1798_DN3_SP0_c.t1	Ag005G482760, Ag005G482740
OG0015148	CP5_g1789_DN3_SP8_c.t1	Ag007G645690
OG0015149	CP5_g1719_DN2_SP8_c.t1	Ag007G646200
OG0015150	CP5_g1714_DN3_SP1_c.t1	Ag007G646230
OG0015151	CP5_g1685_DN3_SP3_c.t1	Ag007G646420
OG0015152	CP5_g1633_DN3_SP8_c.t1	Ag008G708910
OG0015154	CP5_g1611_DN3_SP3_c.t1	Ag007G647320
OG0015155	CP5_g1555_DN3_SP0_c.t1	Ag007G648140
OG0015156	CP10_g43871_DN2_SP8_c.t1	Ag006G576450
OG0015157	CP5_g1496_DN3_SP0_c.t1	Ag007G649290
OG0015158	CP5_g1494_DN3_SP8_c.t1	Ag007G649300
OG0015159	CP13_g19949_DN3_SP7_c.t1	Ag002G104990
OG0015160	CP7_g44802_DN3_SP0_c.t1	Ag007G579740
OG0015161	CP4_g25232_DN3_SP8_c.t1	Ag002G162390
OG0015162	CP4_g25230_DN3_SP8_c.t1	Ag002G162440
OG0015163	CP4_g25228_DN3_SP0_c.t1	Ag002G162460
OG0015164	CP3_g14846_DN3_SP7_c.t1	Ag008G722800
OG0015165	CP3_g14843_DN3_SP8_c.t1	Ag001G050830
OG0015166	CP7_g44719_DN3_SP0_c.t1	Ag007G578720
OG0015168	CP4_g25194_DN3_SP8_c.t1	Ag002G163780
OG0015169	CP4_g25196_DN2_SP0_c.t1	Ag002G163720
OG0015170	CP4_g25203_DN3_SP0_c.t1	Ag002G163290
OG0015171	CP4_g25208_DN3_SP7_c.t1	Ag002G163220
OG0015172	CP7_g44453_DN3_SP8_c.t1	Ag006G535960
OG0015174	CP29_g22096_DN3_SP0_c.t1	Ag002G149510, Ag002G155240
OG0015175	CP29_g22107_DN3_SP5_c.t1	Ag002G175220
OG0015176	CP29_g22161_DN3_SP3_c.t1	Ag009G736380, Ag002G151450
OG0015177	CP34_g51572_DN2_SP0_c.t1	Ag008G722300
OG0015178	CP34_g51585_DN3_SP2_c.t1	Ag002G151200, Ag009G736120
OG0015179	CP21_g10978_DN3_SP7_c.t1	Ag006G534160
OG0015180	CP14_g23492_DN3_SP3_c.t1	Ag004G378190
OG0015181	CP4_g25312_DN3_SP0_c.t1	Ag002G160430
OG0015182	CP4_g25328_DN2_SP0_c.t1	Ag002G160190
OG0015183	CP4_g25330_DN3_SP0_c.t1	Ag002G160160
OG0015184	CP4_g25353_DN3_SP2_c.t1	Ag002G159530
OG0015185	CP4_g25357_DN3_SP8_c.t1	Ag002G159340
OG0015186	CP4_g25372_DN3_SP6_c.t1	Ag002G159020, Ag002G159000
OG0015187	CP4_g25373_DN3_SP3_c.t1	Ag002G158960
OG0015188	CP4_g25386_DN3_SP1_c.t1	Ag002G158740
OG0015190	CP13_g20350_DN2_SP1_c.t1	Ag002G143710
OG0015191	CP13_g20357_DN2_SP3_c.t1	Ag002G158350
OG0015192	CP13_g20358_DN3_SP5_c.t1	Ag002G158290
OG0015194	CP13_g20446_DN3_SP0_c.t1	Ag002G157800
OG0015195	CP13_g20468_DN3_SP2_c.t1	Ag002G157670
OG0015196	CP13_g20613_DN3_SP7_c.t1	Ag002G157270
OG0015197	CP13_g20630_DN3_SP0_c.t1	Ag002G157260
OG0015198	CP22_g17226_DN3_SP0_c.t1	Ag002G156820, Ag002G154410
OG0015199	CP22_g17340_DN3_SP8_c.t1	Ag002G154140, Ag002G156580
OG0015200	CP8_g54342_DN3_SP7_c.t1	Ag008G719050
OG0015201	CP13_g20236_DN3_SP0_c.t1	Ag007G587300
OG0015202	CP8_g54405_DN3_SP0_c.t1	Ag002G164580
OG0015203	CP22_g17681_DN3_SP8_c.t1	Ag002G153950
OG0015204	CP20_g4157_DN3_SP8_c.t1	Ag002G148800
OG0015205	CP20_g4180_DN3_SP8_c.t1	Ag002G148520
OG0015206	CP20_g4194_DN2_SP0_c.t1	Ag002G148380
OG0015207	CP20_g4195_DN3_SP8_c.t1	Ag002G148290
OG0015208	CP20_g4196_DN3_SP0_c.t1	Ag002G148280
OG0015209	CP20_g4210_DN3_SP4_c.t1	Ag002G147980
OG0015210	CP20_g4221_DN2_SP4_c.t1	Ag002G147860
OG0015211	CP20_g4241_DN3_SP0_c.t1	Ag002G147500
OG0015213	CP20_g4254_DN1_SP0_c.t1	Ag002G147170
OG0015214	CP20_g4284_DN3_SP2_c.t1	Ag002G146960
OG0015215	CP20_g4286_DN3_SP1_c.t1	Ag002G146910
OG0015216	CP20_g4288_DN3_SP2_c.t1	Ag002G146860
OG0015218	CP20_g4319_DN2_SP5_c.t1	Ag002G146340
OG0015219	CP20_g4324_DN3_SP0_c.t1	Ag002G146230
OG0015220	CP20_g4327_DN3_SP3_c.t1	Ag002G146170
OG0015221	CP20_g4369_DN3_SP8_c.t1	Ag002G145230
OG0015222	CP20_g4367_DN3_SP7_c.t1	Ag002G145250
OG0015223	CP20_g4393_DN3_SP5_c.t1	Ag002G143420
OG0015224	CP20_g4404_DN3_SP0_c.t1	Ag002G143700
OG0015225	CP20_g4414_DN2_SP5_c.t1	Ag002G144660, Ag002G144130
OG0015226	CP2_g48813_DN3_SP0_c.t1	Ag007G644790
OG0015227	CP19_g18427_DN1_SP0_c.t1	Ag006G552230
OG0015228	CP16_g55504_DN2_SP0_c.t1	Ag002G140790
OG0015229	CP11_g31815_DN3_SP8_c.t1	Ag002G140690
OG0015230	CP11_g31826_DN3_SP6_c.t1	Ag002G140430
OG0015231	CP11_g31829_DN3_SP8_c.t1	Ag002G140320
OG0015232	CP11_g31835_DN3_SP7_c.t1	Ag002G140230
OG0015233	CP11_g31858_DN3_SP4_c.t1	Ag002G139800
OG0015234	CP11_g31873_DN3_SP1_c.t1	Ag002G137620
OG0015235	CP11_g31894_DN3_SP0_c.t1	Ag002G132370
OG0015236	CP11_g31914_DN3_SP0_c.t1	Ag002G129650
OG0015237	CP13_g20157_DN3_SP0_c.t1	Ag002G127390
OG0015238	CP13_g20126_DN3_SP8_c.t1	Ag002G125430
OG0015239	CP13_g20125_DN3_SP3_c.t1	Ag002G125420
OG0015240	CP13_g20107_DN3_SP4_c.t1	Ag002G124930
OG0015241	CP13_g19998_DN3_SP8_c.t1	Ag002G103620
OG0015242	CP13_g19956_DN3_SP0_c.t1	Ag002G104770
OG0015243	CP13_g19940_DN3_SP3_c.t1	Ag002G106030
OG0015244	CP13_g19934_DN2_SP7_c.t1	Ag002G106200
OG0015245	CP13_g19929_DN3_SP0_c.t1	Ag002G110190, Ag002G106590
OG0015246	CP9_g28993_DN3_SP8_c.t1	Ag003G235200
OG0015247	CP13_g19923_DN3_SP2_c.t1	Ag002G107430, Ag002G110990
OG0015248	CP13_g19922_DN3_SP1_c.t1	Ag002G111210, Ag002G107600
OG0015249	CP7_g46392_DN3_SP0_c.t1, CP7_g46393_DN3_SP7_c.t1	Ag001G002040, Ag001G002160
OG0015250	CP13_g19884_DN1_SP0_c.t1	Ag002G109320, Ag002G113310
OG0015251	CP13_g19880_DN3_SP0_c.t1	Ag002G113460
OG0015252	CP13_g19872_DN3_SP0_c.t1	Ag002G116420
OG0015253	CP13_g19710_DN3_SP8_c.t1	Ag004G312890
OG0015254	CP3_g13735_DN2_SP1_c.t1	Ag005G409130
