Orthogroup	Conringia_planisiliqua	Brassica_napus
OG0015462	CP11_g32151_DN3_SP2_c.t1	XP_048595157.1, XP_013726360.2
OG0015463	CP11_g32141_DN3_SP8_c.t1	XP_013726347.2, XP_013722824.1
OG0015464	CP11_g32122_DN3_SP0_c.t1	XP_013684400.1, XP_013735354.2
OG0015465	CP11_g32111_DN3_SP2_c.t1	XP_013722831.2, XP_013731951.2
OG0015466	CP11_g32056_DN3_SP3_c.t1	XP_022547913.2
OG0015467	CP11_g32045_DN3_SP8_c.t1	XP_013722934.1
OG0015468	CP11_g32043_DN3_SP0_c.t1	XP_013722932.2
OG0015469	CP11_g32042_DN3_SP0_c.t1	XP_013722933.2
OG0015470	CP2_g47791_DN3_SP0_c.t1	XP_013693817.2, XP_048590854.1
OG0015471	CP11_g32005_DN3_SP8_c.t1	XP_048607008.1, XP_013740801.2
OG0015472	CP13_g20181_DN3_SP8_c.t1	XP_013706768.1, XP_013723732.1
OG0015473	CP13_g20190_DN3_SP3_c.t1	XP_048637424.1, XP_013723721.1
OG0015474	CP13_g20192_DN3_SP5_c.t1	XP_013736687.1, XP_013703417.1
OG0015475	CP13_g20193_DN3_SP0_c.t1	XP_048595993.1, XP_013714667.1
OG0015476	CP13_g20208_DN3_SP8_c.t1	XP_013707132.1, NP_001303046.1
OG0015477	CP13_g20218_DN3_SP0_c.t1	XP_048603558.1, XP_013703502.2
OG0015478	CP13_g20224_DN3_SP2_c.t1	XP_022565639.1, XP_022570943.2
OG0015479	CP13_g20235_DN3_SP3_c.t1	XP_048595951.1, XP_013661745.1
OG0015480	CP13_g20239_DN3_SP8_c.t1	XP_022561900.1, XP_013706689.2
OG0015481	CP13_g20241_DN3_SP7_c.t1	XP_048617807.1, NP_001302758.1
OG0015482	CP13_g20289_DN2_SP0_c.t1	XP_013653672.2, XP_048618495.1
OG0015483	CP4_g25502_DN3_SP2_c.t1	XP_022556274.2, XP_048636724.1
OG0015484	CP4_g25461_DN3_SP1_c.t1	XP_013692818.2, XP_013748640.2
OG0015485	CP4_g25534_DN3_SP8_c.t1	XP_013734174.2, XP_048630853.1
OG0015486	CP4_g25540_DN3_SP6_c.t1	XP_013686029.1, XP_013748703.2
OG0015487	CP4_g25544_DN3_SP8_c.t1	XP_013692451.2, XP_013748706.1
OG0015488	CP4_g25545_DN3_SP0_c.t1	XP_013695266.2, XP_013747177.2
OG0015489	CP4_g25560_DN2_SP0_c.t1	XP_013728543.2, XP_048636747.1
OG0015490	CP4_g25604_DN3_SP8_c.t1	XP_013742761.1, XP_013734155.1
OG0015491	CP4_g25616_DN3_SP8_c.t1	XP_013682593.1, XP_048636776.1
OG0015492	CP4_g25618_DN3_SP5_c.t1	XP_013748765.2, XP_013682589.1
OG0015493	CP4_g25672_DN2_SP0_c.t1	XP_048630534.1, XP_013680727.2
OG0015494	CP4_g25724_DN3_SP2_c.t1	XP_013733957.3, XP_048608365.1
OG0015495	CP4_g25741_DN3_SP5_c.t1	XP_013748822.2, XP_013718427.1
OG0015496	CP4_g25767_DN3_SP0_c.t1	XP_013672905.1, XP_013730394.2
OG0015497	CP4_g25836_DN3_SP1_c.t1	XP_013744177.1, XP_013687487.1
OG0015498	CP4_g25861_DN3_SP1_c.t1	XP_048610086.1, XP_013744186.2
OG0015499	CP4_g25876_DN3_SP1_c.t1	XP_013747143.2, XP_013676438.1
OG0015500	CP4_g25882_DN3_SP8_c.t1	XP_048633774.1, XP_013744198.2
OG0015501	CP4_g25887_DN3_SP0_c.t1	XP_048610077.1, XP_048633773.1
OG0015502	CP4_g25921_DN3_SP8_c.t1	XP_013692403.1, XP_013647673.2
OG0015503	CP4_g25933_DN3_SP8_c.t1	XP_013743947.1, XP_022556992.2
OG0015504	CP4_g25941_DN3_SP2_c.t1	XP_013647647.2, XP_048610487.1
OG0015505	CP4_g25943_DN3_SP0_c.t1	XP_013686668.2, XP_022544622.2
OG0015506	CP4_g25948_DN3_SP3_c.t1	XP_048633756.1, XP_022556991.2
OG0015507	CP4_g25954_DN3_SP5_c.t1	XP_013720128.2, XP_013743952.2
OG0015508	CP4_g25979_DN3_SP0_c.t1	XP_013720485.2, XP_013747071.2
OG0015509	CP4_g26172_DN3_SP1_c.t1	XP_013653703.1
OG0015510	CP4_g26247_DN3_SP2_c.t1	XP_013692198.2
OG0015511	CP4_g26306_DN3_SP1_c.t1	XP_013742462.1, XP_013744009.2
OG0015512	CP4_g26322_DN3_SP5_c.t1	XP_013707626.1, XP_013744004.1
OG0015513	CP4_g26128_DN3_SP0_c.t1	XP_048633746.1, XP_013720496.1
OG0015514	CP4_g26092_DN2_SP0_c.t1	XP_013743993.2, XP_013720441.2
OG0015515	CP4_g26773_DN3_SP8_c.t1	XP_048610502.1, XP_013653710.2
OG0015516	CP4_g26748_DN2_SP7_c.t1	XP_013742452.2, XP_013744020.2
OG0015517	CP24_g47446_DN3_SP8_c.t1	XP_013653718.1, XP_013660509.1
OG0015518	CP24_g47260_DN3_SP0_c.t1	XP_048609866.1, XP_013651733.1
OG0015519	CP24_g47229_DN3_SP6_c.t1	XP_013653719.1, XP_013660512.2
OG0015520	CP24_g46990_DN3_SP6_c.t1	XP_013683895.2, XP_048631871.1
OG0015521	CP2_g47992_DN3_SP6_c.t1	XP_013642943.2, XP_022553986.1
OG0015522	CP19_g18205_DN3_SP8_c.t1	XP_013644222.2, XP_013737992.1
OG0015523	CP8_g54677_DN3_SP6_c.t1	XP_048625843.1, XP_013696580.1
OG0015524	CP18_g11619_DN3_SP0_c.t1	XP_013683885.2, XP_013683886.2
OG0015525	CP18_g11840_DN3_SP7_c.t1	XP_048620921.1, XP_048597372.1
OG0015526	CP18_g12132_DN3_SP8_c.t1	NP_001302559.1, XP_048620935.1
OG0015527	CP18_g12154_DN3_SP5_c.t1	XP_013747089.1, XP_013695593.1
OG0015528	CP18_g12166_DN3_SP4_c.t1	XP_013663989.2, XP_013710995.1
OG0015529	CP18_g12286_DN3_SP1_c.t1	XP_022573922.2, XP_013698342.1
OG0015530	CP18_g12311_DN3_SP6_c.t1	XP_013734973.2, XP_013697888.2
OG0015531	CP18_g12510_DN3_SP7_c.t1	XP_013744040.2, XP_022556948.1
OG0015532	CP18_g12619_DN3_SP0_c.t1	XP_013747095.1, XP_013695736.2
OG0015533	CP16_g55716_DN3_SP8_c.t1	XP_048633711.1, XP_048612419.1
OG0015534	CP5_g1269_DN3_SP0_c.t1	XP_013742945.1, XP_048600245.1
OG0015535	CP10_g42145_DN3_SP7_c.t1	XP_013735639.2, XP_048605986.1
OG0015536	CP10_g42138_DN3_SP6_c.t1	XP_013684251.1, XP_013735634.1
OG0015537	CP10_g42114_DN3_SP1_c.t1	XP_013735605.2, XP_013735603.2
OG0015538	CP10_g42111_DN2_SP0_c.t1	XP_048605983.1, XP_013735599.2
OG0015539	CP7_g45081_DN3_SP8_c.t1	XP_013656959.1, XP_048607673.1
OG0015540	CP10_g42105_DN2_SP0_c.t1	XP_048591373.1, XP_013729730.2
OG0015541	CP10_g42100_DN3_SP0_c.t1	XP_013735601.2
OG0015542	CP10_g42096_DN3_SP5_c.t1	XP_048629963.1, XP_013689862.2
OG0015543	CP10_g42095_DN3_SP8_c.t1	XP_022575703.2
OG0015544	CP10_g42091_DN3_SP8_c.t1	XP_022569413.2, XP_048629959.1
OG0015545	CP11_g33769_DN2_SP0_c.t1	XP_013685944.2, XP_022545472.1
OG0015546	CP7_g44843_DN3_SP8_c.t1	XP_013705875.1, XP_013662451.1
OG0015547	CP11_g33765_DN3_SP5_c.t1	XP_048607683.1, XP_048623677.1
OG0015548	CP11_g33762_DN3_SP7_c.t1	XP_013723261.1, XP_013648790.2
OG0015549	CP11_g33761_DN3_SP0_c.t1	XP_013648804.2, XP_048623716.1
OG0015550	CP10_g42221_DN3_SP0_c.t1, CP11_g33759_DN3_SP8_c.t1	XP_022563133.1, XP_048629395.1
OG0015551	CP11_g33758_DN2_SP1_c.t1	XP_048629393.1, XP_048602643.1
OG0015552	CP11_g33752_DN2_SP0_c.t1	XP_013731789.1
OG0015553	CP11_g33751_DN3_SP0_c.t1	NP_001302924.1
OG0015554	CP11_g33750_DN3_SP0_c.t1	XP_048602291.1
OG0015555	CP19_g17983_DN3_SP5_c.t1	XP_048619100.1, XP_013738110.3
OG0015557	CP10_g42178_DN3_SP6_c.t1	XP_013735654.2, XP_013684231.1
OG0015558	CP10_g42183_DN3_SP0_c.t1	XP_048636259.1, XP_013750980.2
OG0015559	CP10_g42204_DN3_SP8_c.t1	XP_013750962.2, XP_048614295.1
OG0015560	CP10_g42205_DN3_SP1_c.t1	XP_013647462.1, XP_013659425.1
OG0015561	CP10_g42207_DN2_SP0_c.t1	XP_048628406.1, XP_048614208.1, XP_048602017.1
OG0015562	CP10_g42212_DN3_SP8_c.t1	XP_013684205.2, XP_013740863.2
OG0015563	CP10_g42226_DN3_SP8_c.t1	XP_048636245.1, XP_048614281.1
OG0015564	CP10_g42227_DN3_SP8_c.t1	XP_013678385.2, XP_013678405.2
OG0015565	CP10_g42240_DN3_SP8_c.t1	XP_048614269.1, XP_013678397.2
OG0015566	CP10_g42258_DN2_SP0_c.t1	XP_048601988.1, XP_013680616.2
OG0015568	CP10_g42263_DN3_SP8_c.t1	XP_013682557.2, XP_013661917.2
OG0015569	CP10_g42274_DN3_SP0_c.t1	XP_013750925.2, XP_048614242.1
OG0015570	CP10_g42287_DN3_SP1_c.t1	XP_013732174.1, XP_048601970.1
OG0015571	CP10_g42295_DN3_SP0_c.t1	XP_013732172.1, XP_048595776.1
OG0015572	CP10_g42296_DN3_SP3_c.t1	XP_048595771.1, XP_013732170.1
OG0015573	CP10_g42322_DN3_SP7_c.t1	XP_022562270.2, XP_022562271.1
OG0015574	CP10_g42345_DN3_SP8_c.t1	XP_048614651.1, XP_048636199.1
OG0015575	CP10_g42360_DN3_SP2_c.t1	XP_013747441.1, XP_013740881.2
OG0015576	CP10_g42367_DN3_SP0_c.t1	XP_022569967.2, XP_048615104.1
OG0015577	CP10_g42385_DN3_SP2_c.t1, CP10_g42384_DN3_SP2_c.t1	XP_013714795.2, XP_013731804.1
OG0015578	CP10_g42413_DN3_SP2_c.t1	XP_048636136.1, XP_048614557.1
OG0015579	CP10_g42418_DN3_SP8_c.t1	XP_048631978.1, XP_048601720.1
OG0015581	CP10_g42463_DN3_SP7_c.t1	XP_013750773.2, XP_013723576.2
OG0015582	CP10_g42469_DN3_SP7_c.t1	XP_048606052.1, XP_048632955.1
OG0015583	CP10_g42503_DN3_SP7_c.t1	XP_048619497.1, XP_048626193.1, XP_013740204.2
OG0015584	CP10_g42517_DN3_SP1_c.t1	XP_013750705.1, XP_048636111.1
OG0015585	CP10_g42541_DN3_SP1_c.t1	XP_013684507.1, XP_022572226.2
OG0015586	CP10_g42533_DN3_SP3_c.t1	XP_048615403.1, XP_048636108.1
OG0015587	CP10_g42554_DN3_SP8_c.t1	XP_013684496.1
OG0015588	CP10_g42555_DN3_SP8_c.t1	XP_048626188.1, XP_048631386.1
OG0015589	CP10_g42564_DN3_SP5_c.t1	XP_022571092.1, XP_013698455.1
OG0015590	CP10_g42570_DN3_SP7_c.t1	XP_048615389.1, XP_048636084.1
OG0015591	CP3_g13373_DN3_SP6_c.t1	XP_013659976.1, XP_013710694.1
OG0015592	CP10_g42639_DN3_SP2_c.t1	XP_022560845.2, XP_048636050.1
OG0015593	CP10_g42645_DN3_SP8_c.t1	XP_048636044.1, XP_013696871.2
OG0015594	CP10_g42690_DN3_SP1_c.t1	XP_013646386.2, XP_013640819.2
OG0015595	CP10_g42702_DN3_SP4_c.t1	XP_048630079.1, XP_022551023.2
OG0015597	CP10_g42709_DN3_SP1_c.t1	XP_013681405.2, XP_013684550.1
OG0015598	CP10_g42713_DN3_SP2_c.t1	XP_013750640.2, XP_048615342.1
OG0015599	CP10_g42720_DN3_SP8_c.t1	XP_013703269.1, XP_013750630.2
OG0015600	CP10_g42722_DN3_SP0_c.t1	XP_013707381.1, XP_013750628.2
OG0015601	CP10_g42739_DN3_SP5_c.t1	XP_013750608.2, XP_022559280.1
OG0015602	CP10_g42743_DN3_SP0_c.t1	XP_013750563.2, XP_022575640.2, XP_048626517.1
OG0015603	CP10_g42755_DN2_SP0_c.t1	XP_013698207.2, XP_013750573.1
OG0015604	CP10_g42765_DN3_SP0_c.t1	XP_013697372.1, XP_013750582.2
OG0015605	CP10_g42776_DN3_SP1_c.t1	XP_022555167.1, XP_013684641.2
OG0015606	CP10_g42779_DN3_SP8_c.t1	XP_013724146.2, XP_048600808.1
OG0015607	CP10_g42782_DN3_SP8_c.t1	XP_013696839.1, XP_013750518.2
OG0015608	CP10_g42789_DN3_SP8_c.t1	XP_013724131.2, XP_048614854.1
OG0015609	CP10_g42797_DN3_SP6_c.t1	XP_022555176.1, XP_013684626.2
OG0015610	CP10_g42798_DN3_SP0_c.t1	XP_022555177.1, XP_013684625.2
OG0015611	CP10_g42811_DN3_SP8_c.t1	XP_013736006.2, XP_022572017.2
OG0015612	CP10_g42863_DN3_SP5_c.t1	XP_048635997.1, XP_013698387.1
OG0015613	CP10_g42866_DN3_SP3_c.t1	XP_013696930.1, XP_022575615.2
OG0015614	CP4_g24692_DN3_SP6_c.t1	XP_013734520.2, XP_013683614.1
OG0015615	CP4_g24694_DN3_SP1_c.t1	XP_013697167.1, XP_013744805.2
OG0015616	CP4_g24711_DN3_SP8_c.t1	XP_013744812.1, XP_013687724.1
OG0015617	CP4_g24730_DN3_SP0_c.t1	XP_013748043.1, XP_013692089.1
OG0015618	CP4_g24734_DN3_SP0_c.t1	XP_048631721.1, XP_013717030.2
OG0015619	CP4_g24759_DN3_SP8_c.t1	XP_013692759.2, XP_048636445.1
OG0015620	CP4_g24761_DN3_SP5_c.t1	XP_048631714.1, XP_013716908.1
OG0015621	CP4_g24804_DN3_SP4_c.t1	XP_013706351.2, XP_022571700.1
OG0015622	CP4_g24780_DN3_SP0_c.t1	XP_013734593.2, XP_013717088.1
OG0015623	CP4_g24812_DN3_SP8_c.t1	XP_048636460.1, XP_013748278.2
OG0015624	CP4_g24817_DN3_SP2_c.t1	XP_048631709.1, XP_013705866.2
OG0015625	CP4_g24820_DN3_SP5_c.t1	XP_048611093.1, XP_013745130.2
OG0015626	CP4_g25147_DN3_SP8_c.t1	XP_048631474.1, XP_013683593.3
OG0015627	CP4_g25114_DN3_SP0_c.t1	XP_013683579.2, XP_013734371.2
OG0015628	CP30_g9991_DN3_SP1_c.t1	XP_013683990.1, XP_013683959.1
OG0015629	CP4_g25104_DN3_SP0_c.t1	XP_013687575.2, XP_048611017.1
OG0015630	CP4_g25081_DN3_SP0_c.t1	XP_013748420.2, XP_013709262.2
OG0015631	CP4_g25062_DN3_SP8_c.t1	XP_022574073.2, XP_048626437.1
OG0015633	CP4_g25041_DN3_SP8_c.t1	XP_013719338.2, XP_013681665.1
OG0015634	CP4_g25030_DN2_SP0_c.t1	XP_013694700.2, XP_013690901.1
OG0015635	CP4_g25031_DN3_SP4_c.t1	XP_013694692.2, XP_013680924.1
OG0015636	CP12_g30961_DN3_SP3_c.t1	XP_048593181.1, XP_013699177.1
OG0015637	CP4_g25021_DN3_SP7_c.t1	XP_013741635.1, XP_013716341.1
OG0015638	CP4_g25017_DN3_SP0_c.t1	XP_013738303.1, XP_013688992.2
OG0015639	CP4_g25016_DN3_SP1_c.t1	XP_013692542.2, XP_013694664.2
OG0015640	CP4_g25003_DN3_SP8_c.t1	XP_013689014.1, XP_022570916.1
OG0015641	CP4_g24981_DN3_SP0_c.t1	XP_013689069.2, XP_022554776.1
OG0015642	CP4_g24967_DN2_SP8_c.t1	XP_048629275.1, XP_022574961.2
OG0015643	CP4_g24965_DN3_SP7_c.t1	XP_048634534.1, XP_013706675.2
OG0015644	CP4_g24859_DN3_SP5_c.t1	XP_013698878.1, XP_013745110.2
OG0015645	CP4_g24864_DN3_SP1_c.t1	XP_048631679.1, XP_013707121.1
OG0015646	CP4_g24869_DN3_SP0_c.t1	XP_048609433.1, XP_048636475.1
OG0015647	CP4_g24908_DN3_SP0_c.t1	XP_048634557.1, XP_013700896.2
OG0015648	CP4_g24911_DN3_SP7_c.t1	XP_013725523.1, XP_022574902.2
OG0015649	CP4_g24918_DN3_SP0_c.t1	XP_013699433.1, XP_013745085.1
OG0015652	CP7_g46164_DN3_SP0_c.t1	XP_013699625.1, XP_013682901.2
OG0015653	CP7_g46161_DN3_SP8_c.t1	XP_013641479.2, XP_048614088.1
OG0015654	CP7_g46127_DN3_SP6_c.t1	XP_013641678.1, XP_013688698.1
OG0015655	CP7_g46114_DN3_SP8_c.t1	XP_013711405.2, XP_013708047.2
OG0015656	CP7_g46099_DN3_SP0_c.t1	XP_013710009.2, XP_048597644.1
OG0015657	CP7_g46082_DN3_SP2_c.t1	XP_013641632.1, XP_022558372.1
OG0015658	CP7_g46050_DN3_SP8_c.t1	XP_013709934.1, XP_013682958.2
OG0015659	CP7_g46039_DN3_SP6_c.t1	XP_013712590.1, XP_013682956.1
OG0015660	CP7_g46020_DN3_SP8_c.t1	XP_048594099.1, XP_013712625.2
OG0015661	CP7_g45997_DN3_SP0_c.t1	XP_013744607.1, XP_013646652.2
OG0015662	CP7_g45998_DN3_SP4_c.t1	XP_013641770.2, XP_048614165.1
OG0015663	CP7_g46000_DN3_SP0_c.t1	XP_013744600.1, XP_013641769.2
OG0015664	CP7_g46003_DN3_SP4_c.t1	XP_013682974.1, XP_013651769.2
OG0015665	CP7_g46008_DN3_SP7_c.t1	XP_013733234.2, XP_022563785.1
OG0015666	CP7_g45989_DN3_SP7_c.t1	XP_013664581.3, XP_022569980.1
OG0015667	CP7_g45975_DN3_SP8_c.t1	XP_013653861.2, XP_013687658.1
OG0015668	CP7_g45932_DN2_SP0_c.t1	XP_013641816.2, XP_013723321.2
OG0015669	CP7_g45938_DN2_SP7_c.t1	XP_013723308.2, XP_013641811.2
OG0015670	CP7_g45940_DN3_SP8_c.t1	XP_022558829.2, XP_048638385.1
OG0015671	CP7_g45950_DN3_SP5_c.t1	XP_013723297.2, XP_013641727.2
OG0015672	CP9_g29007_DN3_SP8_c.t1	XP_013649661.1, XP_013702112.1
OG0015673	CP7_g45886_DN3_SP6_c.t1	XP_013658950.2, XP_013639923.1
OG0015674	CP7_g45874_DN3_SP0_c.t1	XP_013657248.2, XP_022546037.1
OG0015675	CP7_g45868_DN3_SP0_c.t1	XP_013715206.1, XP_013641852.2
OG0015676	CP7_g45859_DN3_SP1_c.t1	XP_013728113.1, XP_013655211.2
OG0015677	CP7_g45848_DN3_SP0_c.t1	XP_022556584.2, XP_013696182.3
OG0015678	CP7_g45844_DN3_SP7_c.t1	XP_013660248.1, XP_013660194.1
OG0015679	CP7_g45825_DN3_SP0_c.t1	XP_013692984.1, XP_013641903.1
OG0015680	CP7_g45821_DN3_SP2_c.t1	XP_013641896.2, XP_013693677.1
OG0015681	CP7_g45818_DN3_SP0_c.t1	XP_022543017.2, XP_013697899.2
OG0015682	CP7_g45813_DN3_SP8_c.t1	XP_013641889.2
OG0015683	CP7_g45753_DN3_SP1_c.t1	XP_048619520.1, XP_013651652.1
OG0015684	CP7_g45712_DN3_SP0_c.t1	XP_022543041.1, XP_013642245.1
OG0015685	CP7_g45709_DN2_SP3_c.t1	XP_013642242.1, XP_022543044.2
OG0015687	CP7_g45681_DN2_SP0_c.t1	XP_013695052.1, XP_013650686.1
OG0015688	CP7_g45665_DN3_SP1_c.t1	XP_048612719.1, XP_048638505.1
OG0015689	CP7_g45623_DN3_SP0_c.t1	XP_013642345.2, XP_013696565.1
OG0015690	CP7_g45617_DN3_SP8_c.t1	XP_013642353.2, XP_013696357.1
OG0015691	CP7_g45616_DN3_SP7_c.t1	XP_048594017.1, XP_048622458.1
OG0015692	CP7_g45605_DN2_SP0_c.t1	XP_048591475.1, XP_048638529.1, XP_013693200.2
OG0015693	CP7_g45600_DN3_SP7_c.t1	XP_048638530.1, XP_013696906.1
OG0015694	CP7_g45598_DN3_SP8_c.t1	XP_013642369.2, XP_048638532.1
OG0015695	CP1_g36825_DN3_SP0_c.t1	XP_048599409.1, XP_013690026.1
OG0015696	CP7_g45572_DN3_SP3_c.t1	XP_013695316.1, XP_013748581.1
OG0015697	CP7_g45567_DN3_SP0_c.t1	XP_013748584.1, XP_013698143.1
OG0015698	CP7_g45539_DN2_SP1_c.t1	XP_013639989.2, XP_013752349.1
OG0015699	CP7_g45524_DN2_SP0_c.t1	XP_013696533.2, XP_013748599.1
OG0015700	CP7_g45516_DN3_SP0_c.t1	XP_013697282.1, XP_013697774.1
OG0015701	CP7_g45504_DN3_SP8_c.t1	XP_013726019.1, XP_013697655.1
OG0015702	CP7_g45490_DN3_SP3_c.t1	XP_013696431.2, XP_013642543.1
OG0015703	CP7_g45489_DN3_SP7_c.t1	XP_013697353.1, XP_013642561.1
OG0015704	CP7_g45483_DN3_SP0_c.t1	XP_013725961.1, XP_013695652.2
OG0015705	CP7_g45475_DN3_SP6_c.t1	XP_013741606.1, XP_013695716.2
OG0015706	CP7_g45465_DN3_SP7_c.t1	XP_048593990.1, XP_013711441.1
OG0015707	CP7_g45443_DN3_SP0_c.t1	XP_013698027.2, XP_013662885.1
OG0015708	CP7_g45399_DN3_SP8_c.t1	XP_048596897.1, XP_013697959.2
OG0015709	CP7_g45387_DN3_SP7_c.t1	XP_048596890.1, XP_022552051.2
OG0015710	CP7_g45379_DN3_SP0_c.t1	XP_013675021.2, XP_013659754.2
OG0015711	CP1_g36989_DN3_SP6_c.t1	XP_013722047.2, XP_013697136.2
OG0015712	CP7_g45311_DN3_SP0_c.t1	XP_013662732.1, XP_022546719.2
OG0015713	CP7_g45300_DN3_SP0_c.t1	XP_048614601.1, XP_013655626.2
OG0015714	CP7_g45284_DN3_SP2_c.t1	XP_013642077.1, XP_013697575.1
OG0015715	CP9_g28494_DN3_SP1_c.t1	XP_048604575.1, XP_013689623.2
OG0015716	CP7_g45267_DN2_SP0_c.t1	XP_013657105.1, XP_013657173.1
OG0015717	CP9_g28466_DN3_SP3_c.t1	XP_013702806.2, XP_013649336.2
OG0015718	CP7_g45252_DN3_SP5_c.t1	XP_013657115.1, XP_013657181.2
OG0015719	CP7_g45238_DN3_SP8_c.t1	XP_013657126.1, XP_013657191.1
OG0015720	CP7_g45229_DN3_SP6_c.t1	XP_048592646.1, XP_013662801.1
OG0015721	CP7_g45198_DN3_SP8_c.t1	XP_048593930.1, XP_048606804.1
OG0015722	CP7_g45174_DN3_SP0_c.t1	XP_013659655.1, XP_013693194.1
OG0015723	CP7_g45171_DN3_SP0_c.t1	XP_013659654.1, XP_013696090.2
OG0015724	CP7_g45761_DN3_SP3_c.t1	XP_013685423.1, XP_013706509.1
OG0015725	CP1_g38673_DN3_SP5_c.t1	XP_013671028.1, XP_022560819.2
OG0015726	CP1_g38676_DN3_SP3_c.t1	XP_048616497.1, XP_048599171.1
OG0015727	CP7_g45133_DN3_SP2_c.t1	XP_013657169.1, XP_013663222.1
OG0015728	CP19_g18230_DN2_SP0_c.t1	XP_048600085.1, XP_013739025.1
OG0015729	CP19_g18223_DN3_SP3_c.t1	XP_013671529.2, XP_013711788.1
OG0015730	CP19_g18214_DN3_SP0_c.t1	XP_013739143.2, XP_013692395.2
OG0015731	CP19_g18204_DN3_SP4_c.t1	XP_013739224.2, XP_013692375.2
OG0015732	CP19_g18196_DN3_SP7_c.t1	XP_013692380.1, XP_013739281.2
OG0015733	CP19_g18189_DN3_SP8_c.t1	XP_048597665.1, XP_013692391.2
OG0015734	CP16_g55380_DN3_SP8_c.t1	XP_013664017.1, XP_013708548.2
OG0015735	CP19_g18180_DN3_SP7_c.t1	XP_013670228.2, XP_013669878.1
OG0015736	CP19_g18176_DN3_SP6_c.t1	XP_048600121.1, XP_048597718.1
OG0015737	CP19_g18169_DN3_SP8_c.t1	XP_013671242.2
OG0015738	CP19_g18168_DN3_SP0_c.t1	XP_013671246.2, XP_013739504.2
OG0015739	CP19_g18156_DN2_SP8_c.t1	XP_013669881.2, XP_013739570.1
OG0015740	CP19_g18142_DN3_SP0_c.t1	XP_013641380.2, XP_013739639.1
OG0015741	CP19_g18136_DN3_SP4_c.t1	XP_048619452.1, XP_048619077.1
OG0015742	CP19_g18118_DN3_SP2_c.t1	XP_048600140.1, XP_013740202.1
OG0015743	CP19_g18108_DN3_SP2_c.t1	XP_013738051.1, XP_022555346.1
OG0015744	CP19_g18090_DN3_SP3_c.t1	XP_048619086.1, XP_013738066.2
OG0015745	CP19_g18098_DN3_SP8_c.t1	XP_013722633.2, XP_013656514.2
OG0015746	CP19_g18100_DN3_SP6_c.t1	XP_048598023.1, XP_048600157.1
OG0015747	CP8_g53127_DN3_SP8_c.t1	XP_048598703.1, XP_013719926.1
OG0015748	CP1_g37126_DN3_SP5_c.t1	XP_013716092.3, XP_013672638.1
OG0015749	CP5_g1223_DN3_SP5_c.t1	XP_013700051.1, XP_013671648.1
OG0015750	CP5_g1231_DN3_SP8_c.t1	XP_013698844.1, XP_013671618.1
OG0015751	CP16_g55278_DN3_SP3_c.t1	XP_013712605.1, XP_013664026.2
OG0015752	CP16_g55177_DN3_SP7_c.t1	XP_013659079.1, XP_013660043.1
OG0015753	CP16_g55188_DN3_SP5_c.t1	XP_022556924.2, XP_013690449.3
OG0015754	CP16_g55136_DN3_SP0_c.t1	XP_013743889.3, XP_013743903.2
OG0015755	CP16_g55035_DN3_SP8_c.t1	XP_048633635.1
OG0015756	CP16_g55017_DN3_SP0_c.t1	XP_048633629.1, XP_013746972.1, XP_013747012.2
OG0015757	CP16_g55000_DN3_SP8_c.t1	XP_013743662.2, XP_048633622.1
OG0015758	CP16_g54993_DN3_SP4_c.t1	XP_048612313.1, XP_048633615.1
OG0015759	CP16_g54985_DN3_SP8_c.t1	XP_013743654.1, XP_013686177.2
OG0015760	CP5_g1220_DN3_SP5_c.t1	XP_013706979.2, XP_013738204.2
OG0015761	CP16_g54947_DN3_SP7_c.t1	XP_048597457.1, XP_013708478.1
OG0015762	CP16_g54918_DN3_SP6_c.t1	XP_048608773.1, XP_013685216.2
OG0015764	CP3_g13921_DN3_SP1_c.t1	XP_013647961.1, XP_048616596.1
OG0015765	CP16_g54875_DN3_SP8_c.t1	XP_013664138.2, XP_013711776.2
OG0015766	CP16_g54837_DN2_SP0_c.t1	XP_048597487.1, XP_048621024.1
OG0015767	CP16_g54825_DN3_SP6_c.t1	XP_013660932.2, XP_013712211.3
OG0015768	CP16_g54824_DN3_SP8_c.t1	XP_013671383.2, XP_013716871.2
OG0015769	CP16_g54800_DN3_SP6_c.t1	XP_048621030.1, XP_048597494.1
OG0015770	CP16_g54791_DN3_SP8_c.t1	XP_022563963.2, XP_022547069.2
OG0015771	CP16_g54781_DN3_SP8_c.t1	XP_013711264.1, XP_013706590.2
OG0015772	CP16_g54739_DN3_SP1_c.t1	XP_048612215.1, XP_013717075.2
OG0015773	CP10_g43804_DN3_SP3_c.t1	XP_013672013.2, XP_013691217.2
OG0015774	CP16_g54728_DN3_SP0_c.t1	XP_048608804.1, XP_013685239.2
OG0015775	CP16_g54719_DN3_SP7_c.t1	XP_013716890.2, XP_048612214.1
OG0015776	CP1_g37760_DN3_SP8_c.t1	XP_048614028.1, XP_048638244.1
OG0015777	CP1_g37744_DN3_SP8_c.t1	XP_013696385.1, XP_013641414.1
OG0015778	CP1_g37735_DN3_SP8_c.t1	XP_013646524.2, XP_013695259.1
OG0015779	CP1_g37734_DN3_SP6_c.t1	XP_013641279.2, XP_013727200.1
OG0015780	CP1_g37732_DN3_SP0_c.t1	XP_022564396.2, XP_013641281.2
OG0015781	CP1_g37723_DN3_SP6_c.t1	XP_013664700.1, XP_013712154.1
