Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0017677	CP1_g38467_DN3_SP5_c.t1	CARHR036900
OG0017678	CP19_g18124_DN2_SP0_c.t1	CARHR232630
OG0017679	CP4_g25562_DN3_SP0_c.t1	CARHR125630
OG0017682	CP4_g25877_DN2_SP0_c.t1	CARHR121760
OG0017683	CP4_g25896_DN3_SP1_c.t1	CARHR121490
OG0017684	CP4_g26087_DN3_SP0_c.t1	CARHR119990
OG0017685	CP11_g33023_DN3_SP8_c.t1	CARHR204370
OG0017686	CP11_g32931_DN3_SP0_c.t1	CARHR203330
OG0017687	CP11_g32765_DN3_SP0_c.t1	CARHR201530
OG0017688	CP2_g48723_DN3_SP0_c.t1	CARHR182630
OG0017690	CP5_g1389_DN3_SP4_c.t1	CARHR261770
OG0017691	CP19_g17911_DN3_SP1_c.t1	CARHR213200
OG0017692	CP13_g19442_DN3_SP0_c.t1	CARHR288540
OG0017693	CP8_g53573_DN3_SP3_c.t1	CARHR269270
OG0017694	CP8_g53917_DN3_SP0_c.t1	CARHR285310
OG0017695	CP8_g53947_DN2_SP0_c.t1	CARHR285730
OG0017696	CP8_g54115_DN2_SP8_c.t1	CARHR190660
OG0017699	CP2_g48513_DN3_SP0_c.t1	CARHR187440
OG0017700	CP2_g47975_DN3_SP0_c.t1	CARHR277170
OG0017701	CP2_g47774_DN3_SP0_c.t1	CARHR279170
OG0017703	CP1_g37121_DN3_SP0_c.t1	CARHR008280
OG0017709	CP9_g28069_DN2_SP0_c.t1, CP9_g28066_DN2_SP0_c.t1	CARHR057540
OG0017710	CP9_g29463_DN3_SP1_c.t1	CARHR071670
OG0017716	CP4_g25154_DN3_SP0_c.t1	CARHR130110
OG0017717	CP3_g15256_DN3_SP4_c.t1	CARHR104510
OG0017718	CP3_g13979_DN3_SP0_c.t1	CARHR163690
OG0017719	CP3_g14102_DN2_SP0_c.t1	CARHR162350
OG0017720	CP11_g32869_DN2_SP0_c.t1	CARHR202730
OG0017720	CP11_g32868_DN3_SP0_c.t1	CARHR202720
OG0017721	CP2_g48395_DN2_SP3_c.t1	CARHR188670
OG0017723	CP19_g18206_DN3_SP2_c.t1	CARHR231860
OG0017726	CP19_g18457_DN2_SP0_c.t1	CARHR229100
OG0017728	CP5_g1676_DN3_SP0_c.t1	CARHR214600
OG0017729	CP8_g52918_DN3_SP2_c.t1	CARHR257670
OG0017742	CP24_g47469_DN2_SP0_c.t1, CP15_g34462_DN2_SP0_c.t1, CP12_g31715_DN2_SP0_c.t1, CP24_g46977_DN2_SP0_c.t1, CP15_g35125_DN2_SP0_c.t1, CP2_g50160_DN1_SP0_c.t1	CARHR262600
OG0017751	CP5_g1129_DN3_SP1_c.t1	CARHR236450, CARHR235620
OG0017752	CP5_g1125_DN3_SP5_c.t1	CARHR236480
OG0017753	CP5_g1042_DN2_SP0_c.t1	CARHR237510
OG0017759	CP5_g526_DN3_SP6_c.t1	CARHR243130
OG0017761	CP5_g709_DN3_SP7_c.t1	CARHR241030
OG0017762	CP7_g44671_DN3_SP3_c.t1	CARHR031650
OG0017763	CP7_g44649_DN3_SP0_c.t1	CARHR031870
OG0017764	CP7_g44640_DN3_SP0_c.t1	CARHR031960
OG0017765	CP6_g7123_DN3_SP8_c.t1	CARHR223710
OG0017766	CP35_g52107_DN1_SP0_c.t1	CARHR055620
OG0017767	CP2_g49894_DN3_SP0_c.t1	CARHR055180
OG0017768	CP2_g49306_DN3_SP3_c.t1	CARHR052980
OG0017769	CP2_g49301_DN3_SP8_c.t1	CARHR052880
OG0017770	CP2_g49244_DN3_SP1_c.t1	CARHR052360
OG0017772	CP13_g19694_DN3_SP0_c.t1	CARHR143750
OG0017774	CP13_g19682_DN3_SP8_c.t1	CARHR143850
OG0017775	CP13_g19675_DN3_SP8_c.t1	CARHR143940
OG0017776	CP13_g19664_DN2_SP0_c.t1	CARHR144070
OG0017780	CP13_g19522_DN3_SP0_c.t1, CP13_g19521_DN1_SP0_c.t1	CARHR145580
OG0017782	CP13_g19352_DN3_SP3_c.t1	CARHR147630
OG0017783	CP13_g19334_DN3_SP3_c.t1	CARHR147850
OG0017784	CP13_g19279_DN3_SP0_c.t1	CARHR148570
OG0017785	CP13_g19276_DN3_SP7_c.t1	CARHR148600
OG0017786	CP13_g19225_DN3_SP8_c.t1	CARHR149380
OG0017787	CP13_g19182_DN3_SP3_c.t1	CARHR286670
OG0017789	CP9_g28177_DN3_SP0_c.t1	CARHR058250
OG0017790	CP9_g28173_DN3_SP0_c.t1	CARHR144520
OG0017791	CP9_g28109_DN3_SP0_c.t1	CARHR057810
OG0017792	CP9_g27899_DN3_SP5_c.t1	CARHR057380
OG0017793	CP9_g27888_DN3_SP7_c.t1	CARHR057340
OG0017794	CP8_g53472_DN3_SP8_c.t1	CARHR268340
OG0017795	CP13_g19083_DN3_SP4_c.t1	CARHR046590
OG0017796	CP2_g48943_DN3_SP1_c.t1	CARHR048120
OG0017797	CP10_g42935_DN1_SP2_c.t1	CARHR084160
OG0017798	CP5_g1225_DN3_SP7_c.t1	CARHR235490
OG0017799	CP10_g43140_DN3_SP8_c.t1	CARHR086310
OG0017800	CP14_g23840_DN3_SP8_c.t1	CARHR259250
OG0017801	CP8_g52684_DN3_SP6_c.t1	CARHR258350
OG0017802	CP8_g52976_DN3_SP4_c.t1	CARHR257210
OG0017803	CP8_g53060_DN2_SP0_c.t1	CARHR264350
OG0017805	CP8_g53235_DN3_SP0_c.t1	CARHR265800
OG0017806	CP6_g6935_DN1_SP0_c.t1	CARHR225600
OG0017807	CP8_g53392_DN1_SP0_c.t1	CARHR267370
OG0017809	CP8_g53711_DN3_SP7_c.t1	CARHR270950
OG0017812	CP11_g32662_DN3_SP3_c.t1	CARHR200420
OG0017814	CP11_g32904_DN3_SP0_c.t1	CARHR203050
OG0017815	CP11_g32932_DN2_SP0_c.t1	CARHR203340
OG0017817	CP11_g33036_DN3_SP2_c.t1	CARHR204480
OG0017818	CP11_g33041_DN3_SP6_c.t1	CARHR204540
OG0017820	CP11_g33089_DN3_SP2_c.t1	CARHR205150
OG0017822	CP11_g33146_DN3_SP0_c.t1	CARHR205650
OG0017823	CP6_g7064_DN3_SP0_c.t1	CARHR224380
OG0017827	CP6_g6870_DN2_SP0_c.t1	CARHR226230
OG0017828	CP6_g6727_DN3_SP7_c.t1	CARHR227890
OG0017829	CP19_g18424_DN3_SP0_c.t1	CARHR229470
OG0017831	CP19_g18296_DN3_SP0_c.t1	CARHR230990
OG0017832	CP7_g44547_DN3_SP8_c.t1	CARHR032890
OG0017833	CP7_g44420_DN3_SP0_c.t1	CARHR262000
OG0017834	CP7_g44966_DN3_SP8_c.t1	CARHR286320
OG0017835	CP21_g10895_DN3_SP0_c.t1	CARHR035070
OG0017836	CP1_g41325_DN3_SP0_c.t1, CP1_g41326_DN3_SP0_c.t1	CARHR033330
OG0017837	CP1_g38939_DN2_SP0_c.t1	CARHR035920
OG0017838	CP1_g41007_DN3_SP0_c.t1	CARHR035750
OG0017839	CP1_g40469_DN3_SP6_c.t1	CARHR035620
OG0017841	CP7_g44899_DN3_SP3_c.t1	CARHR029420
OG0017842	CP7_g44894_DN2_SP0_c.t1	CARHR029370
OG0017843	CP7_g44850_DN2_SP0_c.t1	CARHR029930
OG0017845	CP5_g458_DN3_SP0_c.t1	CARHR243850
OG0017848	CP5_g288_DN3_SP2_c.t1	CARHR245620
OG0017849	CP13_g20198_DN2_SP0_c.t1	CARHR245760
OG0017850	CP5_g260_DN3_SP1_c.t1	CARHR245880
OG0017851	CP5_g234_DN3_SP0_c.t1	CARHR246170
OG0017855	CP5_g1787_DN2_SP0_c.t1	CARHR215350
OG0017856	CP5_g1740_DN3_SP3_c.t1	CARHR215160
OG0017857	CP5_g1638_DN3_SP8_c.t1	CARHR291860
OG0017858	CP5_g1523_DN3_SP2_c.t1	CARHR262700
OG0017859	CP4_g25246_DN3_SP0_c.t1	CARHR129120
OG0017860	CP4_g25223_DN3_SP0_c.t1	CARHR129360
OG0017861	CP20_g3983_DN3_SP0_c.t1	CARHR260170
OG0017866	CP22_g17286_DN3_SP0_c.t1	CARHR181940
OG0017868	CP20_g4148_DN3_SP7_c.t1	CARHR260860, CARHR260600
OG0017870	CP20_g4198_DN3_SP8_c.t1	CARHR256600
OG0017871	CP20_g4243_DN3_SP2_c.t1	CARHR255930, CARHR255920
OG0017872	CP20_g4283_DN3_SP0_c.t1	CARHR255700
OG0017873	CP20_g4287_DN3_SP7_c.t1	CARHR255660
OG0017875	CP20_g4400_DN2_SP0_c.t1	CARHR254340
OG0017876	CP11_g31783_DN1_SP1_c.t1	CARHR253610
OG0017877	CP13_g20045_DN2_SP0_c.t1	CARHR177450
OG0017878	CP13_g19966_DN3_SP0_c.t1	CARHR176480
OG0017880	CP13_g19878_DN3_SP8_c.t1	CARHR175460
OG0017881	CP13_g19841_DN3_SP4_c.t1	CARHR174910
OG0017882	CP13_g19831_DN3_SP0_c.t1	CARHR174780
OG0017884	CP5_g2161_DN3_SP3_c.t1	CARHR217710
OG0017886	CP7_g45172_DN3_SP0_c.t1	CARHR026700
OG0017887	CP5_g2502_DN3_SP8_c.t1	CARHR217280
OG0017888	CP5_g2087_DN3_SP5_c.t1	CARHR216760
OG0017889	CP7_g46094_DN3_SP0_c.t1	CARHR217980
OG0017891	CP10_g43634_DN3_SP6_c.t1	CARHR218310
OG0017892	CP6_g8529_DN3_SP7_c.t1	CARHR218420
OG0017894	CP6_g7711_DN1_SP0_c.t1	CARHR219270
OG0017895	CP6_g7652_DN3_SP0_c.t1	CARHR219680
OG0017897	CP6_g7582_DN3_SP3_c.t1	CARHR220060
OG0017898	CP6_g7532_DN2_SP1_c.t1	CARHR220420
OG0017899	CP6_g7524_DN3_SP4_c.t1	CARHR220490
OG0017900	CP6_g7492_DN3_SP0_c.t1	CARHR220730
OG0017901	CP6_g7333_DN2_SP0_c.t1	CARHR289990
OG0017904	CP19_g17920_DN3_SP6_c.t1	CARHR213300
OG0017905	CP4_g24009_DN3_SP0_c.t1	CARHR142490
OG0017907	CP4_g24064_DN2_SP7_c.t1	CARHR141880
OG0017908	CP4_g24185_DN2_SP1_c.t1	CARHR140640
OG0017910	CP4_g24254_DN3_SP1_c.t1	CARHR139950
OG0017912	CP4_g24417_DN2_SP0_c.t1	CARHR138170
OG0017913	CP4_g24429_DN3_SP0_c.t1	CARHR138040
OG0017916	CP4_g24516_DN3_SP0_c.t1	CARHR137140
OG0017917	CP4_g24500_DN3_SP5_c.t1	CARHR137280
OG0017918	CP11_g33740_DN3_SP1_c.t1	CARHR212050
OG0017919	CP11_g33738_DN3_SP5_c.t1	CARHR212030
OG0017920	CP11_g33737_DN3_SP0_c.t1	CARHR212020
OG0017921	CP11_g33723_DN3_SP8_c.t1	CARHR211880
OG0017922	CP11_g33687_DN3_SP8_c.t1	CARHR211520
OG0017923	CP3_g13349_DN2_SP0_c.t1	CARHR170720
OG0017924	CP11_g33533_DN3_SP0_c.t1	CARHR209740
OG0017925	CP8_g54365_DN3_SP2_c.t1	CARHR193240
OG0017926	CP8_g54251_DN3_SP3_c.t1	CARHR192100
OG0017927	CP8_g54033_DN3_SP1_c.t1	CARHR273730
OG0017928	CP8_g53971_DN3_SP0_c.t1	CARHR273080
OG0017929	CP8_g53899_DN3_SP7_c.t1	CARHR272850
OG0017930	CP2_g47853_DN2_SP0_c.t1	CARHR278450
OG0017932	CP2_g47571_DN3_SP0_c.t1	CARHR281250
OG0017933	CP2_g47553_DN3_SP0_c.t1	CARHR281350
OG0017934	CP2_g47544_DN3_SP0_c.t1	CARHR281500
OG0017935	CP2_g47529_DN3_SP0_c.t1	CARHR281650
OG0017936	CP26_g51137_DN2_SP1_c.t1	CARHR248070
OG0017937	CP3_g13762_DN3_SP8_c.t1	CARHR248080
OG0017939	CP8_g54637_DN3_SP0_c.t1	CARHR248570, CARHR000050
OG0017940	CP8_g54593_DN1_SP0_c.t1	CARHR249100
OG0017941	CP8_g54588_DN3_SP1_c.t1	CARHR249160
OG0017943	CP11_g32069_DN3_SP1_c.t1	CARHR250600
OG0017945	CP4_g25571_DN3_SP7_c.t1	CARHR125520
OG0017946	CP4_g25768_DN3_SP8_c.t1	CARHR123200
OG0017947	CP4_g25781_DN3_SP7_c.t1	CARHR123030
OG0017948	CP1_g37068_DN3_SP2_c.t1	CARHR007670
OG0017949	CP4_g26255_DN3_SP0_c.t1	CARHR119480
OG0017950	CP1_g37887_DN3_SP0_c.t1	CARHR042470
OG0017951	CP18_g12049_DN3_SP8_c.t1	CARHR118370
OG0017952	CP16_g55709_DN3_SP0_c.t1	CARHR115450
OG0017953	CP10_g42148_DN3_SP8_c.t1	CARHR075470
OG0017956	CP10_g42124_DN3_SP8_c.t1	CARHR075200
OG0017957	CP10_g42101_DN3_SP8_c.t1	CARHR074960
OG0017959	CP11_g33772_DN3_SP8_c.t1	CARHR212380
OG0017960	CP7_g44844_DN3_SP3_c.t1	CARHR082870
OG0017961	CP11_g33764_DN3_SP2_c.t1	CARHR212290
OG0017962	CP11_g33753_DN3_SP4_c.t1	CARHR212200
OG0017963	CP5_g1316_DN3_SP0_c.t1	CARHR234550
OG0017964	CP5_g1320_DN2_SP0_c.t1	CARHR234500
OG0017965	CP19_g17956_DN3_SP6_c.t1	CARHR234390
OG0017966	CP10_g42278_DN3_SP6_c.t1	CARHR076870
OG0017967	CP10_g42328_DN3_SP7_c.t1	CARHR077350
OG0017969	CP10_g42344_DN2_SP0_c.t1	CARHR077520
OG0017971	CP10_g42351_DN3_SP3_c.t1	CARHR077600
OG0017976	CP10_g42525_DN2_SP0_c.t1	CARHR079700
OG0017977	CP10_g42524_DN3_SP3_c.t1	CARHR079690
OG0017980	CP10_g42637_DN3_SP0_c.t1	CARHR080880
OG0017982	CP10_g42774_DN3_SP8_c.t1	CARHR082320
OG0017983	CP10_g42802_DN3_SP5_c.t1	CARHR082630
OG0017984	CP10_g42841_DN3_SP0_c.t1	CARHR083120
OG0017987	CP4_g25116_DN3_SP0_c.t1	CARHR130560
OG0017989	CP4_g25107_DN3_SP2_c.t1	CARHR130640
OG0017990	CP4_g25006_DN3_SP0_c.t1	CARHR132280
OG0017991	CP4_g24915_DN3_SP4_c.t1	CARHR132680
OG0017993	CP7_g46199_DN3_SP3_c.t1	CARHR015850
OG0017995	CP7_g46173_DN3_SP1_c.t1	CARHR016100
OG0017996	CP7_g46055_DN1_SP2_c.t1	CARHR017420
OG0017997	CP7_g45983_DN3_SP8_c.t1	CARHR018260
OG0017998	CP7_g45923_DN3_SP1_c.t1	CARHR018920
OG0017999	CP7_g45899_DN3_SP7_c.t1	CARHR019180
OG0018000	CP7_g45850_DN3_SP1_c.t1	CARHR019650
OG0018001	CP7_g45743_DN3_SP5_c.t1	CARHR020670
OG0018002	CP7_g45738_DN3_SP3_c.t1	CARHR020720
OG0018005	CP7_g45628_DN3_SP0_c.t1	CARHR021900
OG0018006	CP7_g45540_DN2_SP0_c.t1	CARHR022810
OG0018007	CP2_g48815_DN3_SP0_c.t1	CARHR226110, CARHR178910
OG0018008	CP7_g45502_DN1_SP0_c.t1	CARHR023180
OG0018010	CP7_g45416_DN3_SP0_c.t1	CARHR024110
OG0018011	CP7_g45340_DN3_SP1_c.t1	CARHR024870
OG0018012	CP7_g45287_DN2_SP0_c.t1	CARHR025470
OG0018014	CP7_g45161_DN3_SP0_c.t1	CARHR026810
OG0018015	CP19_g18207_DN3_SP6_c.t1	CARHR231850
OG0018017	CP19_g18106_DN3_SP0_c.t1	CARHR232800
OG0018018	CP16_g55224_DN3_SP2_c.t1	CARHR116650
OG0018020	CP16_g55173_DN2_SP0_c.t1	CARHR294540
OG0018021	CP16_g55100_DN3_SP2_c.t1	CARHR117760
OG0018022	CP16_g55070_DN1_SP0_c.t1	CARHR118150
OG0018023	CP16_g55043_DN3_SP8_c.t1	CARHR184630
OG0018024	CP16_g55016_DN2_SP0_c.t1	CARHR262860
OG0018025	CP16_g55006_DN3_SP1_c.t1	CARHR293140
OG0018026	CP16_g54983_DN3_SP0_c.t1	CARHR292940
OG0018027	CP16_g54900_DN3_SP0_c.t1	CARHR113940
OG0018028	CP16_g54867_DN3_SP8_c.t1	CARHR113580
OG0018029	CP16_g54769_DN3_SP0_c.t1	CARHR112300
OG0018031	CP16_g55383_DN2_SP0_c.t1	CARHR011540
OG0018033	CP1_g37245_DN3_SP8_c.t1	CARHR009600
OG0018036	CP1_g37019_DN3_SP2_c.t1	CARHR007060
OG0018038	CP1_g36895_DN2_SP0_c.t1	CARHR005570
OG0018039	CP1_g36851_DN3_SP2_c.t1	CARHR005090
OG0018040	CP1_g36837_DN3_SP3_c.t1	CARHR004950
OG0018042	CP1_g36593_DN1_SP1_c.t1	CARHR004230
OG0018043	CP1_g36665_DN3_SP2_c.t1	CARHR003480
OG0018047	CP1_g36495_DN3_SP8_c.t1	CARHR001250
OG0018048	CP1_g36473_DN2_SP0_c.t1	CARHR000970
OG0018049	CP1_g36422_DN3_SP8_c.t1	CARHR000400
OG0018050	CP1_g36421_DN3_SP8_c.t1	CARHR000390
OG0018051	CP1_g36416_DN3_SP8_c.t1	CARHR000350
OG0018052	CP11_g32535_DN2_SP0_c.t1	CARHR199000
OG0018053	CP11_g32551_DN3_SP5_c.t1	CARHR199180
OG0018055	CP11_g32471_DN3_SP2_c.t1	CARHR198340
OG0018057	CP11_g32199_DN3_SP2_c.t1	CARHR195460
OG0018058	CP11_g32161_DN3_SP8_c.t1	CARHR194970
OG0018059	CP8_g54505_DN3_SP2_c.t1	CARHR194760
OG0018063	CP2_g48648_DN3_SP0_c.t1	CARHR185110
OG0018064	CP2_g48657_DN3_SP3_c.t1	CARHR185260
OG0018065	CP2_g48730_DN1_SP0_c.t1	CARHR286230, CARHR286170
OG0018066	CP11_g32604_DN3_SP1_c.t1	CARHR199780
OG0018067	CP2_g48817_DN3_SP6_c.t1	CARHR184230
OG0018070	CP11_g33386_DN3_SP0_c.t1	CARHR216350, CARHR208160
OG0018072	CP2_g48357_DN3_SP4_c.t1	CARHR189110
OG0018073	CP2_g48352_DN3_SP0_c.t1	CARHR189160
OG0018075	CP2_g48164_DN3_SP0_c.t1	CARHR275160
OG0018077	CP2_g48150_DN3_SP7_c.t1	CARHR275310
OG0018080	CP3_g14401_DN3_SP0_c.t1	CARHR158810
OG0018081	CP3_g14472_DN3_SP0_c.t1	CARHR057370, CARHR157880
OG0018082	CP3_g14483_DN3_SP3_c.t1	CARHR157740
OG0018083	CP3_g14716_DN3_SP0_c.t1	CARHR155510
OG0018084	CP3_g15619_DN2_SP3_c.t1	CARHR222320
OG0018085	CP3_g15840_DN3_SP8_c.t1	CARHR153440
OG0018086	CP3_g14544_DN3_SP5_c.t1	CARHR023450
OG0018087	CP8_g53591_DN3_SP0_c.t1	CARHR152360
OG0018088	CP3_g15996_DN3_SP2_c.t1	CARHR153630
OG0018090	CP9_g28467_DN3_SP0_c.t1	CARHR061610
OG0018091	CP9_g28479_DN3_SP4_c.t1	CARHR061750
OG0018092	CP9_g28496_DN2_SP1_c.t1	CARHR061970
OG0018094	CP9_g28748_DN3_SP8_c.t1	CARHR064520
OG0018095	CP9_g28788_DN2_SP0_c.t1	CARHR291050
OG0018096	CP9_g29375_DN3_SP0_c.t1	CARHR070810
OG0018099	CP9_g29280_DN3_SP0_c.t1	CARHR069930
OG0018101	CP9_g29165_DN3_SP2_c.t1	CARHR068600
OG0018103	CP9_g29149_DN2_SP0_c.t1	CARHR068470
OG0018104	CP9_g29109_DN3_SP0_c.t1	CARHR068020
OG0018106	CP9_g29098_DN3_SP0_c.t1	CARHR067890
OG0018107	CP9_g29048_DN2_SP0_c.t1	CARHR067210
OG0018108	CP9_g28935_DN3_SP5_c.t1	CARHR066010
OG0018109	CP4_g23916_DN3_SP8_c.t1	CARHR143510
OG0018110	CP9_g28900_DN3_SP2_c.t1	CARHR065540
OG0018111	CP9_g29558_DN2_SP1_c.t1	CARHR072850
OG0018112	CP9_g29570_DN3_SP0_c.t1	CARHR072960
OG0018113	CP9_g29579_DN3_SP8_c.t1	CARHR073080
OG0018114	CP9_g29733_DN3_SP0_c.t1	CARHR074610
OG0018116	CP10_g43252_DN1_SP0_c.t1	CARHR087480
OG0018117	CP10_g43276_DN3_SP8_c.t1	CARHR087770
OG0018118	CP10_g43284_DN3_SP0_c.t1	CARHR087860
OG0018119	CP10_g43285_DN2_SP0_c.t1	CARHR087870
OG0018120	CP3_g15082_DN3_SP6_c.t1	CARHR151450
OG0018121	CP10_g43338_DN1_SP0_c.t1	CARHR088490
OG0018122	CP10_g43480_DN3_SP0_c.t1	CARHR090100
OG0018123	CP10_g43507_DN3_SP0_c.t1	CARHR090370
OG0018124	CP12_g30139_DN2_SP0_c.t1	CARHR093350
OG0018128	CP12_g30658_DN3_SP0_c.t1	CARHR098920
OG0018129	CP12_g30769_DN2_SP0_c.t1	CARHR099880
OG0018131	CP5_g2315_DN3_SP4_c.t1	CARHR217420
OG0018134	CP15_g35546_DN3_SP8_c.t1	CARHR105150
OG0018135	CP15_g35830_DN3_SP7_c.t1	CARHR104980
OG0018136	CP14_g22983_DN3_SP8_c.t1	CARHR103670
OG0018137	CP17_g5927_DN3_SP7_c.t1	CARHR103630
OG0018138	CP15_g35772_DN3_SP0_c.t1	CARHR105070
OG0018139	CP15_g35174_DN3_SP7_c.t1	CARHR104750
OG0018140	CP17_g5085_DN3_SP8_c.t1	CARHR105420
OG0018143	CP10_g43917_DN3_SP4_c.t1	CARHR106800
OG0018145	CP10_g43661_DN3_SP0_c.t1	CARHR109130
OG0018146	CP10_g43593_DN2_SP0_c.t1	CARHR109750
OG0018147	CP12_g29833_DN3_SP1_c.t1	CARHR111290
OG0018148	CP12_g29826_DN2_SP2_c.t1	CARHR111350
OG0018149	CP7_g46278_DN3_SP0_c.t1	CARHR043860
OG0018150	CP1_g37848_DN3_SP6_c.t1	CARHR042950
OG0018151	CP1_g37901_DN3_SP2_c.t1	CARHR042340
OG0018153	CP1_g38215_DN3_SP0_c.t1	CARHR038990
OG0018154	CP1_g38195_DN3_SP1_c.t1	CARHR039180
OG0018155	CP1_g38279_DN3_SP3_c.t1	CARHR038110
OG0018156	CP7_g46480_DN2_SP0_c.t1	CARHR046070
OG0018157	CP1_g36612_DN3_SP0_c.t1	CARHR003990
OG0018158	CP3_g14083_DN3_SP1_c.t1	CARHR162660
OG0018159	CP3_g14048_DN3_SP4_c.t1	CARHR162950
OG0018160	CP3_g14036_DN3_SP0_c.t1	CARHR163050
OG0018161	CP3_g13853_DN3_SP8_c.t1	CARHR164940
OG0018166	CP3_g13602_DN3_SP0_c.t1	CARHR167640
OG0018168	CP3_g13504_DN3_SP7_c.t1	CARHR168920
OG0018170	CP3_g13352_DN3_SP8_c.t1	CARHR170690
OG0018173	CP7_g46327_DN2_SP0_c.t1	CARHR044430
OG0018174	CP12_g30741_DN3_SP0_c.t1	CARHR278440
OG0018175	CP6_g9074_DN3_SP0_c.t1	CARHR217180
OG0018177	CP3_g14243_DN3_SP0_c.t1	CARHR160810
OG0018180	CP3_g13995_DN3_SP1_c.t1	CARHR163510
OG0018181	CP3_g13764_DN3_SP0_c.t1	CARHR165950
OG0018183	CP3_g13583_DN3_SP8_c.t1	CARHR167880
OG0018185	CP3_g13187_DN3_SP7_c.t1	CARHR172390
OG0018186	CP3_g13105_DN3_SP2_c.t1	CARHR173260
OG0018188	CP2_g47554_DN3_SP4_c.t1	CARHR163090
OG0018190	CP13_g19842_DN3_SP0_c.t1	CARHR174980
OG0018191	CP12_g29850_DN3_SP0_c.t1	CARHR027000
OG0018192	CP13_g20547_DN3_SP0_c.t1	CARHR181310
OG0018193	CP13_g20433_DN3_SP0_c.t1	CARHR181020
OG0018194	CP4_g25198_DN3_SP0_c.t1	CARHR129610
OG0018195	CP4_g24878_DN2_SP2_c.t1	CARHR133130
OG0018198	CP4_g24542_DN3_SP8_c.t1	CARHR136890
OG0018199	CP4_g24032_DN3_SP1_c.t1	CARHR142230
OG0018200	CP9_g29657_DN3_SP3_c.t1	CARHR074080
OG0018201	CP9_g29518_DN1_SP0_c.t1	CARHR072370
OG0018203	CP9_g29238_DN3_SP4_c.t1	CARHR069490
OG0018204	CP9_g28997_DN3_SP0_c.t1	CARHR066680
OG0018206	CP5_g1210_DN3_SP0_c.t1	CARHR235600
OG0018207	CP5_g1009_DN3_SP0_c.t1	CARHR237890
OG0018208	CP5_g1186_DN3_SP0_c.t1	CARHR235880
OG0018209	CP5_g402_DN3_SP8_c.t1	CARHR244470
OG0018211	CP2_g48810_DN3_SP4_c.t1	CARHR184180
OG0018212	CP1_g36828_DN3_SP7_c.t1	CARHR004870
OG0018213	CP1_g36922_DN3_SP6_c.t1	CARHR005890
OG0018214	CP1_g36979_DN2_SP0_c.t1	CARHR006600
OG0018215	CP1_g37061_DN3_SP1_c.t1	CARHR007480
OG0018216	CP1_g37070_DN3_SP8_c.t1	CARHR007690
OG0018217	CP6_g7666_DN3_SP0_c.t1	CARHR008150
OG0018218	CP1_g37460_DN3_SP7_c.t1	CARHR011940
OG0018220	CP1_g37834_DN3_SP1_c.t1	CARHR015820
OG0018221	CP7_g45791_DN3_SP1_c.t1	CARHR020190
OG0018222	CP7_g45525_DN3_SP0_c.t1	CARHR022970
OG0018223	CP19_g18224_DN1_SP0_c.t1	CARHR231690
OG0018224	CP9_g28662_DN3_SP4_c.t1	CARHR063660
OG0018225	CP9_g28604_DN2_SP0_c.t1	CARHR063050
OG0018226	CP9_g28372_DN3_SP6_c.t1	CARHR060670
OG0018227	CP9_g28284_DN3_SP7_c.t1	CARHR059920
OG0018228	CP2_g49511_DN3_SP0_c.t1	CARHR053910
OG0018231	CP5_g1472_DN3_SP0_c.t1	CARHR262300
OG0018232	CP13_g19097_DN3_SP0_c.t1	CARHR046680
OG0018233	CP11_g33707_DN1_SP0_c.t1	CARHR211720, CARHR211990
OG0018234	CP12_g30988_DN3_SP1_c.t1	CARHR101780
OG0018235	CP12_g30052_DN3_SP0_c.t1	CARHR092360
OG0018236	CP12_g29968_DN3_SP0_c.t1	CARHR091320
OG0018237	CP10_g43498_DN2_SP0_c.t1	CARHR090290
OG0018238	CP10_g43213_DN3_SP0_c.t1	CARHR087070
OG0018239	CP9_g28431_DN3_SP7_c.t1	CARHR061290
OG0018240	CP10_g42840_DN3_SP5_c.t1	CARHR083110
OG0018243	CP11_g33588_DN3_SP5_c.t1	CARHR210310
OG0018244	CP11_g33384_DN3_SP3_c.t1	CARHR208140
OG0018246	CP11_g33269_DN3_SP3_c.t1	CARHR206400
OG0018247	CP11_g33190_DN3_SP0_c.t1	CARHR206030
OG0018248	CP11_g33187_DN2_SP7_c.t1	CARHR206010
OG0018249	CP11_g33185_DN3_SP0_c.t1	CARHR205990
OG0018251	CP16_g54716_DN2_SP0_c.t1	CARHR245000
OG0018252	CP6_g6726_DN3_SP0_c.t1	CARHR227900
OG0018253	CP1_g41041_DN3_SP1_c.t1	CARHR035770
OG0018254	CP7_g45053_DN2_SP0_c.t1	CARHR027870
OG0018255	CP19_g18101_DN3_SP0_c.t1	CARHR232850
OG0018256	CP19_g18110_DN3_SP2_c.t1	CARHR232760
OG0018257	CP4_g25476_DN3_SP1_c.t1	CARHR126730
OG0018258	CP4_g25888_DN3_SP6_c.t1	CARHR121570
OG0018259	CP4_g26070_DN3_SP0_c.t1	CARHR120130
OG0018260	CP4_g26147_DN3_SP0_c.t1	CARHR119720
OG0018261	CP11_g33404_DN2_SP0_c.t1	CARHR118530
OG0018262	CP6_g7465_DN3_SP2_c.t1	CARHR232390
OG0018263	CP11_g33070_DN3_SP0_c.t1	CARHR204950
OG0018265	CP11_g32695_DN3_SP3_c.t1	CARHR200730
