Orthogroup	Conringia_planisiliqua	Arabidopsis_lyrata_Rawat
OG0014243	CP9_g29530_DN3_SP0_c.t1	AL2G39360
OG0014244	CP9_g29540_DN3_SP7_c.t1	AL2G39450
OG0014245	CP9_g29549_DN2_SP0_c.t1	AL2G39540
OG0014246	CP9_g29554_DN3_SP3_c.t1	AL2G39620
OG0014247	CP9_g29571_DN3_SP4_c.t1	AL2G39920
OG0014248	CP9_g29573_DN3_SP8_c.t1	AL2G39960
OG0014249	CP9_g29574_DN3_SP0_c.t1	AL2G39970
OG0014250	CP9_g29581_DN3_SP8_c.t1	AL2G40050
OG0014251	CP9_g29582_DN3_SP6_c.t1	AL2G40070
OG0014252	CP9_g29623_DN3_SP8_c.t1	AL2G40530
OG0014253	CP9_g29644_DN2_SP0_c.t1	AL2G40790
OG0014254	CP9_g29676_DN3_SP7_c.t1	AL2G41100
OG0014255	CP9_g29677_DN3_SP1_c.t1	AL2G41110
OG0014256	CP9_g29682_DN2_SP4_c.t1	AL2G41160
OG0014257	CP9_g29683_DN2_SP0_c.t1	AL2G41170
OG0014258	CP9_g29687_DN2_SP0_c.t1	AL2G41210
OG0014259	CP4_g26842_DN3_SP0_c.t1, CP9_g29720_DN3_SP0_c.t1	AL2G41530
OG0014260	CP9_g29726_DN3_SP2_c.t1	AL2G41590
OG0014261	CP9_g29729_DN3_SP0_c.t1	nbis-gene-625
OG0014262	CP9_g29732_DN3_SP2_c.t1	AL2G41670
OG0014263	CP9_g29747_DN2_SP0_c.t1	AL2G41790
OG0014264	CP9_g29745_DN2_SP1_c.t1	AL2G41760
OG0014265	CP10_g43226_DN3_SP4_c.t1	AL3G24350
OG0014266	CP10_g43250_DN3_SP7_c.t1	AL3G24620
OG0014267	CP10_g43279_DN3_SP8_c.t1	AL3G24980
OG0014269	CP10_g43352_DN2_SP0_c.t1	AL3G26040
OG0014270	CP8_g53281_DN3_SP8_c.t1	AL8G27830
OG0014271	CP10_g43372_DN3_SP0_c.t1	AL3G26260
OG0014273	CP10_g43377_DN3_SP0_c.t1	AL3G26320
OG0014274	CP10_g43430_DN3_SP1_c.t1	AL3G26920
OG0014275	CP10_g43455_DN3_SP2_c.t1	AL3G27200
OG0014276	CP10_g43457_DN3_SP0_c.t1	AL3G27220
OG0014277	CP10_g43460_DN3_SP7_c.t1	AL3G27250
OG0014278	CP10_g43482_DN3_SP1_c.t1	AL3G27540
OG0014279	CP10_g43495_DN3_SP8_c.t1	AL3G27680
OG0014280	CP12_g29899_DN3_SP0_c.t1	AL3G28220
OG0014281	CP12_g29902_DN3_SP8_c.t1	AL3G28260
OG0014282	CP12_g29937_DN3_SP0_c.t1	AL3G28560
OG0014283	CP30_g9994_DN3_SP8_c.t1	AL6G41290
OG0014284	CP12_g29958_DN2_SP0_c.t1	AL3G28720
OG0014285	CP12_g29960_DN3_SP8_c.t1	AL3G28740
OG0014286	CP12_g29988_DN3_SP6_c.t1	AL3G29120
OG0014287	CP12_g30006_DN3_SP8_c.t1	AL3G29420
OG0014288	CP12_g30026_DN3_SP0_c.t1	AL3G29730
OG0014289	CP12_g30040_DN3_SP6_c.t1	nbis-gene-716
OG0014290	CP12_g30058_DN3_SP5_c.t1	AL3G30170
OG0014291	CP12_g30068_DN3_SP2_c.t1	AL3G30290
OG0014292	CP12_g30096_DN3_SP8_c.t1	AL3G30710
OG0014293	CP12_g30100_DN3_SP2_c.t1	AL3G30770
OG0014294	CP12_g30118_DN3_SP3_c.t1	AL3G30990
OG0014295	CP12_g30141_DN3_SP8_c.t1	AL3G31200
OG0014296	CP12_g30157_DN3_SP4_c.t1	AL3G31450
OG0014297	CP4_g25908_DN2_SP0_c.t1	AL4G21600
OG0014298	CP12_g30186_DN3_SP3_c.t1	AL3G31800
OG0014300	CP12_g30216_DN3_SP0_c.t1	AL3G32150
OG0014301	CP12_g30229_DN2_SP0_c.t1	AL3G32260
OG0014303	CP12_g30259_DN3_SP2_c.t1	AL3G32580
OG0014304	CP12_g30260_DN3_SP8_c.t1	AL3G32590
OG0014305	CP12_g30261_DN3_SP6_c.t1	AL3G32600
OG0014306	CP1_g38125_DN3_SP0_c.t1	AL1G57240
OG0014307	CP12_g30288_DN3_SP8_c.t1	AL3G32860
OG0014308	CP12_g30290_DN3_SP8_c.t1	AL3G32880
OG0014309	CP1_g38111_DN3_SP0_c.t1	AL1G57500
OG0014310	CP12_g30322_DN3_SP0_c.t1	AL3G33230
OG0014311	CP12_g30332_DN3_SP4_c.t1	AL3G33410
OG0014312	CP12_g30333_DN3_SP8_c.t1	AL3G33450
OG0014313	CP12_g30378_DN3_SP0_c.t1	AL3G33980, AL880U10020
OG0014314	CP12_g30379_DN3_SP0_c.t1	AL3G34000
OG0014316	CP5_g1867_DN3_SP0_c.t1	AL3G34270
OG0014317	CP12_g30406_DN3_SP8_c.t1	AL3G34280
OG0014319	CP12_g30433_DN3_SP8_c.t1	AL3G34700
OG0014320	CP12_g30438_DN3_SP0_c.t1	AL3G34770
OG0014321	CP12_g30441_DN3_SP8_c.t1	AL3G34800
OG0014323	CP12_g30514_DN3_SP8_c.t1	AL3G35620
OG0014324	CP12_g30495_DN3_SP8_c.t1	AL3G35430
OG0014325	CP12_g30492_DN3_SP3_c.t1	AL3G35400
OG0014326	CP12_g30484_DN3_SP0_c.t1	AL3G35340
OG0014327	CP12_g30483_DN3_SP0_c.t1	AL3G35330
OG0014328	CP12_g30530_DN3_SP0_c.t1	AL3G35800
OG0014329	CP12_g30548_DN3_SP1_c.t1	AL3G36030
OG0014330	CP12_g30623_DN3_SP8_c.t1	AL3G36890
OG0014331	CP8_g54328_DN3_SP0_c.t1	AL6G31480
OG0014332	CP12_g30646_DN3_SP7_c.t1	AL3G37190
OG0014333	CP12_g30659_DN3_SP8_c.t1	AL3G37400
OG0014334	CP12_g30705_DN3_SP5_c.t1	AL3G38060
OG0014335	CP12_g30723_DN3_SP3_c.t1	AL3G38240
OG0014336	CP12_g30725_DN3_SP6_c.t1	AL3G38260
OG0014337	CP12_g30747_DN3_SP7_c.t1	AL3G38570
OG0014338	CP6_g7590_DN3_SP8_c.t1	AL7G42440
OG0014339	CP12_g30779_DN2_SP0_c.t1	AL3G39330
OG0014340	CP12_g30824_DN3_SP0_c.t1	AL3G39790
OG0014341	CP17_g5986_DN3_SP8_c.t1	AL3G39860
OG0014342	CP12_g30831_DN3_SP0_c.t1	AL3G39870
OG0014343	CP12_g30832_DN3_SP8_c.t1	nbis-gene-782
OG0014344	CP12_g30855_DN3_SP0_c.t1	AL3G40250
OG0014345	CP12_g30865_DN2_SP0_c.t1	AL3G40490
OG0014346	CP12_g30909_DN3_SP6_c.t1	AL3G41120
OG0014347	CP12_g30911_DN3_SP8_c.t1	AL3G41150
OG0014348	CP12_g30929_DN3_SP5_c.t1	AL8G12580, AL3G41270
OG0014349	CP12_g31126_DN3_SP0_c.t1	AL3G42370
OG0014350	CP12_g31113_DN3_SP8_c.t1	AL3G42350
OG0014351	CP12_g31088_DN3_SP7_c.t1	AL3G42220
OG0014352	CP15_g35501_DN3_SP8_c.t1	AL3G45350
OG0014353	CP10_g43688_DN3_SP2_c.t1	AL3G51510
OG0014354	CP10_g42927_DN3_SP8_c.t1	AL3G43950
OG0014355	CP17_g5404_DN3_SP3_c.t1	AL3G43800
OG0014356	CP17_g5135_DN3_SP0_c.t1	AL3G43680
OG0014357	CP17_g5134_DN3_SP6_c.t1	AL3G43670
OG0014358	CP17_g6000_DN3_SP8_c.t1	AL3G43520
OG0014359	CP17_g6019_DN2_SP6_c.t1	AL3G43430
OG0014360	CP12_g31754_DN3_SP0_c.t1	AL3G43300
OG0014361	CP12_g31493_DN3_SP0_c.t1	AL3G42830
OG0014362	CP15_g35659_DN3_SP0_c.t1	AL3G45030
OG0014363	CP10_g44064_DN3_SP0_c.t1	AL3G47340
OG0014364	CP15_g35863_DN3_SP4_c.t1	AL3G44790
OG0014365	CP15_g35032_DN3_SP2_c.t1	AL3G45660
OG0014366	CP15_g34895_DN3_SP8_c.t1	AL3G45850
OG0014367	CP15_g34876_DN3_SP0_c.t1	AL3G45930
OG0014368	CP15_g34747_DN3_SP0_c.t1	nbis-gene-846
OG0014369	CP15_g34744_DN3_SP3_c.t1	AL3G46380
OG0014370	CP5_g681_DN3_SP1_c.t1	AL7G18200
OG0014371	CP15_g34510_DN3_SP7_c.t1	AL3G46560
OG0014373	CP17_g5065_DN3_SP0_c.t1	AL3G46830
OG0014374	CP7_g44637_DN3_SP0_c.t1	AL1G18300
OG0014375	CP10_g44027_DN3_SP2_c.t1	nbis-gene-862
OG0014376	CP10_g44022_DN3_SP0_c.t1	AL3G47680
OG0014377	CP10_g44016_DN2_SP0_c.t1	AL3G47790
OG0014379	CP1_g39522_DN3_SP8_c.t1	AL1G51310
OG0014380	CP10_g43901_DN3_SP3_c.t1	AL3G49410
OG0014381	CP10_g43874_DN3_SP0_c.t1	AL1G48920
OG0014382	CP10_g43860_DN3_SP8_c.t1	AL3G49810
OG0014384	CP10_g43789_DN3_SP5_c.t1	AL3G50520
OG0014385	CP10_g43767_DN3_SP0_c.t1	AL3G50700
OG0014386	CP10_g43673_DN3_SP5_c.t1	AL3G51690
OG0014387	CP10_g43644_DN3_SP6_c.t1	AL3G52090
OG0014388	CP10_g43643_DN3_SP8_c.t1, CP6_g8097_DN2_SP0_c.t1	AL3G52100
OG0014389	CP10_g43628_DN3_SP5_c.t1	AL3G53020
OG0014390	CP10_g43626_DN2_SP0_c.t1	AL2G11780, AL3G52990
OG0014391	CP10_g43625_DN3_SP8_c.t1	AL3G52980
OG0014392	CP10_g43596_DN3_SP0_c.t1	AL3G49010
OG0014394	CP10_g43566_DN3_SP8_c.t1	AL3G48610
OG0014395	CP10_g43529_DN3_SP8_c.t1	AL3G48120
OG0014396	CP10_g43525_DN3_SP8_c.t1	AL3G48050
OG0014397	CP10_g43512_DN3_SP0_c.t1	AL3G47850
OG0014398	CP12_g29846_DN3_SP3_c.t1	AL3G53530
OG0014399	CP12_g29837_DN3_SP1_c.t1	AL3G53650
OG0014400	CP12_g29828_DN1_SP0_c.t1	AL3G53780
OG0014401	CP12_g29819_DN3_SP8_c.t1	AL3G53890
OG0014402	CP12_g29822_DN3_SP3_c.t1	AL3G53860
OG0014403	CP7_g46477_DN2_SP5_c.t1	AL1G64570
OG0014404	CP7_g46473_DN3_SP8_c.t1	AL1G64530
OG0014405	CP7_g46429_DN3_SP0_c.t1	AL1G63940
OG0014408	CP7_g46389_DN3_SP1_c.t1	AL1G63430
OG0014409	CP7_g46386_DN3_SP8_c.t1	AL1G63400
OG0014410	CP13_g19722_DN2_SP8_c.t1	AL8G10230
OG0014411	CP7_g46373_DN3_SP6_c.t1	AL1G63290
OG0014412	CP7_g46299_DN3_SP5_c.t1	AL1G62460
OG0014413	CP7_g46295_DN3_SP3_c.t1	AL1G62410
OG0014414	CP7_g46277_DN3_SP3_c.t1	AL1G62180
OG0014415	CP7_g46248_DN3_SP6_c.t1	AL1G61700
OG0014416	CP1_g37842_DN3_SP0_c.t1	AL1G61140
OG0014418	CP1_g37857_DN3_SP0_c.t1	AL1G61040
OG0014419	CP1_g37875_DN3_SP1_c.t1	AL1G60770
OG0014420	CP1_g37876_DN3_SP8_c.t1	AL1G60760
OG0014421	CP1_g37877_DN3_SP7_c.t1	AL1G60740
OG0014422	CP1_g37888_DN3_SP0_c.t1	AL1G60510, AL1G60540
OG0014423	CP1_g37907_DN3_SP8_c.t1	AL1G60250
OG0014424	CP1_g37948_DN3_SP0_c.t1	AL1G59800
OG0014425	CP1_g37954_DN3_SP8_c.t1	AL1G59670
OG0014426	CP1_g37972_DN3_SP5_c.t1	AL1G59440
OG0014427	CP1_g38032_DN3_SP3_c.t1	AL1G58620
OG0014428	CP1_g38012_DN2_SP0_c.t1	AL1G58880
OG0014429	CP1_g37990_DN3_SP6_c.t1	AL1G59170
OG0014430	CP9_g28380_DN3_SP0_c.t1	AL2G26830
OG0014431	CP1_g38059_DN3_SP0_c.t1	AL1G58260
OG0014432	CP1_g38062_DN2_SP0_c.t1	AL1G58210
OG0014433	CP1_g38071_DN3_SP8_c.t1	AL1G58080
OG0014434	CP1_g38086_DN3_SP7_c.t1	AL1G57830
OG0014435	CP1_g38092_DN3_SP0_c.t1	AL1G57790
OG0014436	CP1_g38123_DN3_SP8_c.t1	AL1G57300
OG0014437	CP1_g38132_DN3_SP3_c.t1	AL1G57170
OG0014438	CP1_g38152_DN3_SP6_c.t1	AL1G56940
OG0014439	CP12_g30247_DN3_SP1_c.t1	AL3G32450
OG0014440	CP1_g38169_DN2_SP7_c.t1	AL1G56370, AL1G56560
OG0014441	CP1_g38171_DN3_SP8_c.t1	AL1G56340
OG0014442	CP1_g38201_DN3_SP0_c.t1	AL1G55990
OG0014443	CP1_g38206_DN3_SP8_c.t1	AL1G55920
OG0014444	CP1_g38222_DN3_SP1_c.t1	AL1G55730
OG0014445	CP1_g38196_DN3_SP4_c.t1	AL1G56040
OG0014446	CP1_g38274_DN3_SP8_c.t1	AL1G55190
OG0014447	CP1_g38294_DN3_SP3_c.t1	AL1G54960
OG0014448	CP1_g38306_DN3_SP8_c.t1	AL1G54870
OG0014449	CP6_g7223_DN3_SP5_c.t1	AL7G38780
OG0014450	CP6_g7255_DN3_SP8_c.t1	AL7G39000
OG0014451	CP3_g13935_DN3_SP2_c.t1	AL5G35270
OG0014452	CP6_g7259_DN3_SP8_c.t1, CP12_g30861_DN3_SP0_c.t1	AL7G39040
OG0014453	CP6_g7270_DN3_SP0_c.t1	AL7G39250
OG0014455	CP6_g7295_DN2_SP0_c.t1	AL7G39480
OG0014456	CP4_g25272_DN3_SP8_c.t1	AL4G30670
OG0014457	CP4_g25273_DN3_SP1_c.t1	AL4G30660
OG0014458	CP4_g25283_DN2_SP0_c.t1	AL4G30560
OG0014459	CP3_g14175_DN3_SP0_c.t1	AL5G32440
OG0014460	CP3_g14170_DN3_SP0_c.t1	AL5G32500
OG0014461	CP13_g19121_DN3_SP0_c.t1	AL5G19290
OG0014462	CP3_g14146_DN3_SP6_c.t1	AL5G32800
OG0014463	CP3_g14145_DN3_SP2_c.t1	AL5G32810
OG0014464	CP3_g14144_DN3_SP0_c.t1	AL5G32820
OG0014465	CP3_g14137_DN3_SP0_c.t1	AL5G32920
OG0014466	CP3_g14126_DN3_SP0_c.t1	AL5G33090
OG0014467	CP3_g14105_DN2_SP0_c.t1	AL5G33300
OG0014468	CP3_g14093_DN3_SP5_c.t1	AL5G33430
OG0014469	CP3_g14091_DN2_SP0_c.t1	AL5G33470
OG0014470	CP9_g28373_DN3_SP0_c.t1	AL2G26890
OG0014471	CP3_g14025_DN3_SP0_c.t1	AL5G34270
OG0014472	CP3_g14020_DN3_SP0_c.t1	AL5G34320
OG0014473	CP3_g13972_DN3_SP8_c.t1	AL5G34860
OG0014474	CP3_g13951_DN3_SP8_c.t1	AL5G35110, AL5G35100
OG0014475	CP3_g14183_DN3_SP8_c.t1	AL1G42920, AL5G32360
OG0014476	CP12_g30639_DN3_SP8_c.t1	AL6G25640
OG0014477	CP3_g14192_DN3_SP2_c.t1	AL5G32240
OG0014478	CP3_g14194_DN3_SP2_c.t1	AL5G32220
OG0014479	CP3_g14213_DN3_SP0_c.t1	AL5G32020
OG0014480	CP3_g13914_DN3_SP0_c.t1	AL5G35510
OG0014481	CP3_g13908_DN3_SP6_c.t1	AL5G35560
OG0014482	CP3_g13863_DN3_SP8_c.t1	AL5G35960
OG0014483	CP3_g13834_DN3_SP8_c.t1	AL5G36260
OG0014484	CP3_g13824_DN3_SP8_c.t1	AL5G36400
OG0014485	CP3_g13823_DN3_SP5_c.t1	AL5G36410
OG0014486	CP3_g13818_DN3_SP0_c.t1	AL5G36480
OG0014487	CP3_g13796_DN3_SP7_c.t1	AL5G36700
OG0014488	CP3_g13731_DN3_SP4_c.t1	AL5G37490
OG0014489	CP3_g13726_DN3_SP7_c.t1	AL5G37530
OG0014490	CP4_g24664_DN3_SP7_c.t1	AL4G38400
OG0014491	CP3_g13697_DN3_SP0_c.t1	AL5G37850
OG0014492	CP3_g13679_DN3_SP8_c.t1	AL5G38090
OG0014493	CP3_g13676_DN3_SP0_c.t1	AL5G38140
OG0014494	CP3_g13672_DN3_SP0_c.t1	AL5G38200
OG0014495	CP3_g13628_DN3_SP7_c.t1	AL5G38670
OG0014496	CP3_g13558_DN3_SP7_c.t1	AL5G39560
OG0014497	CP3_g13535_DN3_SP0_c.t1	AL5G39780
OG0014498	CP3_g13527_DN3_SP5_c.t1	AL5G39840
OG0014499	CP3_g13509_DN3_SP6_c.t1	AL5G40240
OG0014500	CP3_g13495_DN3_SP1_c.t1	AL5G40380
OG0014501	CP3_g13463_DN3_SP7_c.t1	AL5G40990
OG0014502	CP3_g13460_DN3_SP8_c.t1	AL5G41020
OG0014503	CP3_g13459_DN3_SP0_c.t1	AL5G41030
OG0014504	CP3_g13448_DN3_SP7_c.t1	AL5G41290
OG0014506	CP3_g13402_DN3_SP0_c.t1	AL5G42000
OG0014507	CP3_g13400_DN3_SP4_c.t1	AL5G42070
OG0014508	CP3_g13384_DN3_SP0_c.t1	AL5G42280
OG0014510	CP3_g13350_DN3_SP7_c.t1	AL5G42630
OG0014511	CP3_g13682_DN3_SP2_c.t1	AL5G38060
OG0014512	CP3_g13328_DN3_SP5_c.t1	AL5G42920
OG0014513	CP3_g13323_DN3_SP0_c.t1	AL5G42990
OG0014514	CP3_g13307_DN3_SP8_c.t1	AL5G43180
OG0014515	CP3_g13294_DN3_SP6_c.t1	AL5G43290
OG0014516	CP3_g13243_DN3_SP3_c.t1	AL5G43900
OG0014517	CP3_g13225_DN3_SP4_c.t1	AL5G44180
OG0014518	CP3_g13212_DN3_SP1_c.t1	AL5G44360
OG0014519	CP3_g13199_DN3_SP1_c.t1	AL5G44510
OG0014520	CP3_g13192_DN3_SP0_c.t1	AL5G44600
OG0014521	CP3_g13191_DN3_SP3_c.t1	AL5G44620
OG0014522	CP3_g13190_DN3_SP8_c.t1	AL5G44630
OG0014523	CP3_g13175_DN3_SP0_c.t1	AL5G44830
OG0014524	CP3_g13147_DN2_SP5_c.t1	AL5G45260
OG0014526	CP3_g13087_DN3_SP8_c.t1	AL5G45980
OG0014527	CP3_g13086_DN3_SP8_c.t1	AL5G45990
OG0014528	CP3_g13071_DN3_SP4_c.t1	AL5G46140
OG0014529	CP3_g13061_DN3_SP0_c.t1	AL5G46250
OG0014530	CP3_g13058_DN3_SP4_c.t1	AL5G46280
OG0014531	CP9_g28750_DN3_SP1_c.t1	AL5G46360
OG0014532	CP9_g28749_DN3_SP5_c.t1	AL5G46370
OG0014533	CP3_g13047_DN3_SP5_c.t1	AL5G46410
OG0014537	CP3_g13883_DN3_SP0_c.t1	AL5G35790
OG0014538	CP3_g13742_DN3_SP0_c.t1	AL5G37340
OG0014539	CP13_g20083_DN3_SP0_c.t1	AL8G14570, AL8G14620
OG0014542	CP22_g17297_DN3_SP8_c.t1	AL8G19070
OG0014543	CP4_g25186_DN3_SP1_c.t1	AL4G31620
OG0014544	CP4_g25150_DN3_SP5_c.t1	AL4G31990
OG0014545	CP4_g24857_DN3_SP4_c.t1	AL4G35960
OG0014546	CP4_g23918_DN2_SP0_c.t1	AL3G15190
OG0014547	CP9_g29684_DN3_SP1_c.t1	AL2G41180
OG0014548	CP9_g29508_DN3_SP0_c.t1	AL2G39110
OG0014549	CP9_g29456_DN3_SP8_c.t1	AL2G38460
OG0014550	CP9_g29055_DN3_SP0_c.t1	AL2G34050
OG0014551	CP5_g932_DN3_SP8_c.t1	AL7G21490
OG0014553	CP5_g809_DN3_SP1_c.t1	AL7G19970
OG0014554	CP5_g1187_DN2_SP0_c.t1	AL7G24440
OG0014555	CP5_g689_DN3_SP6_c.t1	AL7G18320
OG0014556	CP10_g42530_DN3_SP2_c.t1	AL3G15950
OG0014557	CP1_g36398_DN1_SP0_c.t1, CP1_g36397_DN2_SP0_c.t1	AL1G10060
OG0014558	CP1_g37055_DN3_SP2_c.t1	AL1G17970
OG0014559	CP1_g37589_DN3_SP5_c.t1	AL1G24510
OG0014562	CP9_g28585_DN3_SP8_c.t1	AL2G28990
OG0014563	CP9_g28556_DN3_SP0_c.t1	AL2G28680
OG0014564	CP9_g28416_DN3_SP2_c.t1	AL2G27260
OG0014565	CP28_g33951_DN3_SP1_c.t1	AL1G64840
OG0014566	CP2_g49044_DN3_SP3_c.t1	AL2G13560
OG0014567	CP12_g30368_DN3_SP0_c.t1	AL3G33880
OG0014568	CP12_g29871_DN3_SP3_c.t1, CP10_g43511_DN3_SP0_c.t1	AL3G47840
OG0014569	CP10_g43711_DN3_SP1_c.t1	AL3G51200
OG0014570	CP12_g30887_DN3_SP8_c.t1	AL3G40800
OG0014571	CP12_g30777_DN3_SP6_c.t1	AL3G39350
OG0014572	CP12_g30305_DN3_SP2_c.t1	AL3G33040
OG0014573	CP10_g43369_DN3_SP1_c.t1	AL286U10010, AL3G26230
OG0014574	CP10_g42975_DN3_SP2_c.t1	AL3G21470
OG0014575	CP11_g33224_DN3_SP0_c.t1	AL6G16350
OG0014576	CP11_g33291_DN3_SP0_c.t1	AL6G17140
OG0014579	CP19_g18519_DN2_SP2_c.t1	AL7G32270
OG0014580	CP16_g55186_DN3_SP0_c.t1, CP1_g38487_DN3_SP0_c.t1, CP6_g6879_DN3_SP0_c.t1	AL7G34800
OG0014581	CP6_g7057_DN3_SP0_c.t1	AL7G36870
OG0014582	CP6_g7106_DN3_SP8_c.t1	AL7G37420
OG0014583	CP7_g44686_DN3_SP6_c.t1	AL1G46230
OG0014584	CP7_g45014_DN3_SP0_c.t1	AL1G42700
OG0014585	CP19_g18088_DN3_SP0_c.t1	AL7G27540
OG0014586	CP19_g18109_DN3_SP4_c.t1	AL7G27770
OG0014589	CP11_g32600_DN3_SP7_c.t1	AL6G24310
OG0014590	CP11_g32527_DN3_SP7_c.t1	AL6G25110
OG0014591	CP11_g32222_DN2_SP0_c.t1	AL6G28580
OG0014592	CP2_g48764_DN3_SP8_c.t1	AL8G21650
OG0014593	CP19_g17846_DN3_SP0_c.t1	AL7G47480
OG0014594	CP8_g53822_DN3_SP0_c.t1	AL8G34310
OG0014595	CP8_g53954_DN3_SP0_c.t1	AL8G35900
OG0014596	CP8_g54159_DN3_SP7_c.t1	AL6G33420
OG0014597	CP8_g53779_DN1_SP0_c.t1	AL6G33210
OG0014600	CP2_g47718_DN3_SP2_c.t1	AL8G43460
OG0014601	CP2_g47673_DN3_SP0_c.t1	AL8G43910
OG0014602	CP7_g45882_DN1_SP0_c.t1	AL1G31170
OG0014603	CP7_g45797_DN3_SP5_c.t1, CP9_g28822_DN3_SP0_c.t1	AL1G32330
OG0014607	CP9_g28151_DN3_SP0_c.t1	AL2G23710
OG0014609	CP15_g35617_DN2_SP8_c.t1	AL3G45120, AL3G45090
OG0014611	CP10_g43726_DN3_SP0_c.t1	AL3G50960
OG0014612	CP16_g55062_DN3_SP2_c.t1	AL4G14120
OG0014613	CP16_g55321_DN3_SP0_c.t1	AL4G16850
OG0014615	CP8_g53972_DN3_SP0_c.t1	AL1G20360, AL4G40820
OG0014616	CP3_g13975_DN2_SP0_c.t1	AL5G34810
OG0014620	CP5_g529_DN3_SP0_c.t1	AL7G16400
OG0014623	CP8_g53685_DN3_SP0_c.t1	AL290U10010
OG0014637	CP5_g1163_DN3_SP0_c.t1	AL7G24210
OG0014638	CP5_g1142_DN3_SP2_c.t1	AL3G53180
OG0014639	CP5_g1138_DN3_SP0_c.t1	AL7G23980
OG0014640	CP5_g1136_DN3_SP5_c.t1	AL7G23950
OG0014641	CP5_g1131_DN3_SP7_c.t1	AL7G23890
OG0014642	CP5_g1128_DN3_SP1_c.t1	nbis-gene-1764
OG0014643	CP5_g1120_DN3_SP4_c.t1	AL7G23760
OG0014645	CP5_g1101_DN3_SP8_c.t1	AL7G23490
OG0014646	CP5_g1100_DN3_SP8_c.t1	AL7G23480
OG0014647	CP5_g1090_DN3_SP7_c.t1	AL7G23360
OG0014648	CP5_g1084_DN3_SP3_c.t1	AL7G23290
OG0014649	CP5_g1082_DN3_SP7_c.t1	AL7G23270
OG0014650	CP5_g1069_DN3_SP8_c.t1	AL7G23120
OG0014651	CP5_g1068_DN3_SP7_c.t1	AL7G23100
OG0014652	CP5_g1056_DN3_SP0_c.t1	AL7G22950
OG0014653	CP5_g1050_DN3_SP8_c.t1	AL7G22900
OG0014654	CP5_g1046_DN3_SP8_c.t1	AL7G22860
OG0014655	CP5_g1044_DN3_SP7_c.t1	AL7G22790
OG0014656	CP5_g2162_DN3_SP2_c.t1	AL2G37770
OG0014657	CP5_g1034_DN3_SP3_c.t1	AL7G22560
OG0014659	CP5_g1027_DN3_SP8_c.t1	AL7G22440
OG0014660	CP5_g1026_DN3_SP3_c.t1	AL7G22430
OG0014661	CP5_g971_DN3_SP8_c.t1	AL7G21840
OG0014662	CP5_g916_DN2_SP0_c.t1	AL7G21300
OG0014663	CP5_g913_DN3_SP2_c.t1	AL7G21270
OG0014664	CP16_g55075_DN3_SP8_c.t1	AL4G14320
OG0014665	CP5_g907_DN3_SP8_c.t1	AL7G21190
OG0014668	CP5_g875_DN3_SP8_c.t1	AL7G20880
OG0014670	CP5_g859_DN3_SP8_c.t1	AL7G20670
OG0014671	CP5_g856_DN3_SP2_c.t1	AL7G20640
OG0014672	CP1_g37155_DN3_SP6_c.t1	AL1G19160
OG0014673	CP5_g840_DN3_SP8_c.t1	AL7G20440
OG0014674	CP5_g3138_DN1_SP0_c.t1, CP5_g823_DN3_SP8_c.t1	AL7G20220
OG0014675	CP5_g821_DN3_SP0_c.t1	AL7G20200
OG0014676	CP5_g820_DN3_SP5_c.t1	AL7G20170
OG0014677	CP5_g812_DN3_SP8_c.t1	AL7G20050
OG0014678	CP5_g810_DN3_SP2_c.t1	AL7G19980
OG0014679	CP5_g796_DN3_SP5_c.t1	AL7G19830
OG0014680	CP5_g774_DN3_SP0_c.t1	AL7G19500
OG0014681	CP5_g772_DN3_SP0_c.t1	AL7G19490
OG0014682	CP5_g765_DN3_SP2_c.t1	AL7G19420
OG0014683	CP16_g55526_DN3_SP5_c.t1	AL4G17090
OG0014684	CP5_g744_DN3_SP0_c.t1	AL7G19130
OG0014685	CP5_g719_DN3_SP4_c.t1	AL7G18810
OG0014686	CP5_g728_DN3_SP8_c.t1	AL7G18920
OG0014687	CP5_g730_DN3_SP0_c.t1	AL7G18940
OG0014689	CP5_g585_DN3_SP3_c.t1	AL7G17050
OG0014690	CP5_g667_DN3_SP8_c.t1	AL7G18060
OG0014691	CP5_g664_DN3_SP8_c.t1	AL7G18030
OG0014692	CP5_g663_DN3_SP8_c.t1	AL7G18010
OG0014693	CP5_g661_DN3_SP1_c.t1	AL7G17980
OG0014695	CP5_g638_DN2_SP0_c.t1	AL7G17730
OG0014696	CP5_g578_DN3_SP2_c.t1	AL7G16990
OG0014697	CP5_g598_DN3_SP1_c.t1	AL7G17230
OG0014699	CP5_g622_DN3_SP5_c.t1	AL7G17470
OG0014700	CP5_g571_DN3_SP8_c.t1	AL7G16910
OG0014701	CP5_g573_DN1_SP0_c.t1	AL7G16930
OG0014702	CP5_g553_DN3_SP1_c.t1	AL7G16680
OG0014703	CP5_g545_DN3_SP6_c.t1	AL7G16580
OG0014705	CP28_g34076_DN3_SP1_c.t1	AL3G53380
OG0014706	CP5_g485_DN3_SP8_c.t1	AL7G15930
OG0014707	CP5_g478_DN3_SP8_c.t1	AL7G15850
OG0014708	CP5_g474_DN3_SP8_c.t1	AL7G15810
OG0014709	CP7_g44787_DN3_SP7_c.t1	AL1G49390
OG0014710	CP7_g44763_DN3_SP8_c.t1	AL1G49670
