Orthogroup	Conringia_planisiliqua	Eutrema_salsugineum
OG0013522	CP11_g33548_DN3_SP0_c.t1	XP_024011505.1
OG0013524	CP11_g33536_DN3_SP0_c.t1	XP_006398809.1
OG0013525	CP11_g33524_DN3_SP8_c.t1	XP_006398819.1
OG0013526	CP11_g33523_DN3_SP8_c.t1	XP_024011573.1
OG0013527	CP11_g33517_DN3_SP2_c.t1	XP_006398830.1
OG0013528	CP11_g33509_DN3_SP2_c.t1	XP_006398840.2
OG0013529	CP11_g33493_DN3_SP0_c.t1	XP_006398858.1
OG0013530	CP11_g33492_DN2_SP0_c.t1	XP_006398859.1
OG0013531	CP11_g33478_DN3_SP8_c.t1	XP_006398870.1
OG0013532	CP11_g33473_DN3_SP0_c.t1	XP_006398875.1
OG0013533	CP11_g33470_DN3_SP7_c.t1	XP_006398878.1
OG0013534	CP11_g33468_DN3_SP1_c.t1	XP_024011567.1
OG0013535	CP11_g33466_DN3_SP1_c.t1	XP_006398881.1
OG0013536	CP11_g33465_DN3_SP4_c.t1	XP_006398882.1
OG0013537	CP11_g32229_DN1_SP0_c.t1	XP_006400629.2, XP_006400563.2
OG0013539	CP8_g54370_DN3_SP8_c.t1	XP_024012232.1
OG0013540	CP8_g54267_DN3_SP8_c.t1	XP_006400620.1
OG0013541	CP8_g54266_DN3_SP7_c.t1	XP_006400622.1
OG0013542	CP8_g54224_DN3_SP0_c.t1	XP_006400674.1
OG0013543	CP8_g54198_DN2_SP1_c.t1	XP_006400700.1
OG0013544	CP8_g54191_DN3_SP4_c.t1	XP_006400707.1
OG0013545	CP8_g54189_DN3_SP3_c.t1	XP_006400709.1
OG0013546	CP8_g54178_DN3_SP8_c.t1	XP_006400720.1
OG0013547	CP8_g54124_DN3_SP0_c.t1	XP_006400790.1
OG0013548	CP8_g54123_DN3_SP8_c.t1	XP_006400791.1
OG0013549	CP8_g54116_DN3_SP0_c.t1	XP_006400795.2
OG0013550	CP8_g54097_DN3_SP7_c.t1	XP_006400816.1
OG0013551	CP8_g54095_DN3_SP8_c.t1	XP_006400818.1
OG0013552	CP8_g54094_DN3_SP4_c.t1	XP_006400819.1
OG0013553	CP8_g54083_DN2_SP0_c.t1	XP_006400828.2
OG0013554	CP8_g54075_DN3_SP8_c.t1	XP_024012456.1
OG0013555	CP8_g54030_DN3_SP6_c.t1	XP_006400885.1
OG0013556	CP8_g53961_DN2_SP0_c.t1	XP_006400953.1
OG0013557	CP8_g53955_DN3_SP6_c.t1	XP_024012054.1
OG0013558	CP8_g53953_DN3_SP8_c.t1	XP_006400963.1
OG0013559	CP7_g45090_DN3_SP7_c.t1	XP_006415708.1
OG0013560	CP3_g14693_DN3_SP1_c.t1	XP_006404416.1
OG0013561	CP2_g47988_DN3_SP7_c.t1	XP_006394302.1
OG0013562	CP2_g47978_DN3_SP4_c.t1	XP_006394292.1
OG0013563	CP2_g47954_DN3_SP0_c.t1	XP_006394263.1
OG0013564	CP2_g47943_DN3_SP8_c.t1	XP_006394253.1
OG0013565	CP2_g47933_DN3_SP8_c.t1	XP_006394244.1
OG0013566	CP2_g47906_DN3_SP7_c.t1	XP_006394217.1
OG0013567	CP2_g47900_DN3_SP8_c.t1	XP_006394210.1
OG0013568	CP2_g47892_DN3_SP3_c.t1	XP_006394200.1
OG0013569	CP2_g47884_DN3_SP5_c.t1	XP_006394187.1
OG0013570	CP2_g47878_DN3_SP6_c.t1	XP_006394174.1
OG0013571	CP2_g47875_DN3_SP5_c.t1	XP_006394171.1
OG0013572	CP2_g47863_DN3_SP7_c.t1	XP_006394160.1
OG0013573	CP2_g47859_DN3_SP8_c.t1	XP_006394156.1
OG0013574	CP2_g47854_DN3_SP4_c.t1	XP_006394151.1
OG0013575	CP2_g47847_DN2_SP1_c.t1	XP_024007160.1
OG0013576	CP2_g47841_DN3_SP8_c.t1	XP_006394135.1
OG0013577	CP10_g43668_DN3_SP1_c.t1	XP_024016552.1
OG0013578	CP2_g47825_DN3_SP8_c.t1	XP_006394119.1
OG0013579	CP2_g47819_DN3_SP3_c.t1	XP_006394113.1
OG0013580	CP2_g47794_DN3_SP0_c.t1	XP_006394083.1
OG0013581	CP2_g47779_DN3_SP0_c.t1	XP_006394068.1
OG0013582	CP2_g47750_DN3_SP1_c.t1	XP_006394032.2
OG0013583	CP2_g47720_DN3_SP0_c.t1	XP_006393993.1
OG0013584	CP2_g47719_DN3_SP6_c.t1	XP_006393992.1
OG0013585	CP2_g47716_DN3_SP7_c.t1	XP_006393989.1
OG0013587	CP2_g47697_DN3_SP1_c.t1	XP_006393971.2
OG0013588	CP2_g47685_DN3_SP2_c.t1	XP_006393959.1
OG0013589	CP2_g47682_DN3_SP0_c.t1	XP_006393956.1
OG0013590	CP2_g47679_DN3_SP0_c.t1	XP_006393950.1
OG0013591	CP2_g47664_DN3_SP0_c.t1	XP_024007436.1
OG0013592	CP2_g47659_DN3_SP4_c.t1	XP_006393927.1
OG0013593	CP2_g47652_DN3_SP0_c.t1	XP_024007212.1
OG0013594	CP2_g47646_DN3_SP1_c.t1	XP_024007603.1
OG0013596	CP2_g47640_DN3_SP8_c.t1	XP_006393911.1
OG0013597	CP2_g47628_DN1_SP0_c.t1	XP_024007535.1
OG0013598	CP2_g47609_DN1_SP0_c.t1	XP_006393877.1
OG0013599	CP2_g47608_DN3_SP4_c.t1	XP_006393876.1
OG0013600	CP2_g47596_DN3_SP1_c.t1	XP_006393865.1
OG0013601	CP2_g47586_DN3_SP0_c.t1	XP_006393857.1
OG0013602	CP2_g47555_DN3_SP0_c.t1	XP_006393825.1
OG0013603	CP2_g47549_DN3_SP4_c.t1	XP_006393819.1
OG0013604	CP2_g47539_DN3_SP8_c.t1	XP_006393807.1
OG0013605	CP2_g47532_DN3_SP0_c.t1	XP_006393799.2
OG0013606	CP2_g47528_DN3_SP1_c.t1	XP_024007481.1
OG0013607	CP2_g47522_DN3_SP7_c.t1	XP_024006967.1
OG0013609	CP8_g54674_DN2_SP0_c.t1	XP_006396210.2
OG0013610	CP8_g54672_DN2_SP0_c.t1	XP_006396213.1
OG0013611	CP8_g54669_DN3_SP7_c.t1	XP_006396216.1
OG0013612	CP8_g54610_DN3_SP1_c.t1	XP_006396271.1
OG0013613	CP8_g54632_DN3_SP0_c.t1	XP_006396250.1
OG0013616	CP8_g54651_DN3_SP0_c.t1	XP_006396232.1
OG0013617	CP8_g54587_DN3_SP2_c.t1	XP_006396298.1
OG0013618	CP8_g54576_DN3_SP4_c.t1	XP_024010003.1
OG0013619	CP8_g54575_DN3_SP0_c.t1	XP_024009808.1
OG0013620	CP8_g54562_DN3_SP0_c.t1	XP_006396319.1
OG0013621	CP8_g54559_DN3_SP4_c.t1	XP_006396322.1
OG0013622	CP8_g54544_DN3_SP8_c.t1	XP_024009965.1
OG0013623	CP11_g32153_DN3_SP7_c.t1	XP_006396364.1
OG0013624	CP11_g32150_DN3_SP0_c.t1	XP_006396367.1
OG0013626	CP11_g32132_DN2_SP0_c.t1	XP_006396386.2
OG0013627	CP11_g32126_DN3_SP7_c.t1	XP_024010077.1
OG0013628	CP11_g32120_DN3_SP5_c.t1	XP_024010033.1
OG0013629	CP11_g32118_DN3_SP8_c.t1	XP_006396398.1
OG0013630	CP11_g32112_DN3_SP4_c.t1	XP_006396405.1
OG0013631	CP1_g36797_DN3_SP8_c.t1, CP11_g32095_DN3_SP0_c.t1	XP_006418311.1
OG0013632	CP11_g32074_DN3_SP0_c.t1	XP_006396443.1
OG0013633	CP11_g32035_DN3_SP5_c.t1	XP_006396480.2
OG0013634	CP11_g32014_DN3_SP7_c.t1	XP_006396507.1
OG0013635	CP11_g32015_DN3_SP0_c.t1	XP_006396506.1
OG0013636	CP11_g32016_DN3_SP3_c.t1	XP_006396504.1
OG0013637	CP11_g32004_DN3_SP2_c.t1	XP_006396517.1
OG0013638	CP11_g32002_DN3_SP5_c.t1	XP_006396520.1
OG0013639	CP11_g31991_DN2_SP0_c.t1	XP_006396531.1
OG0013640	CP11_g31977_DN3_SP0_c.t1	XP_006396546.1
OG0013641	CP11_g31975_DN3_SP8_c.t1	XP_006396548.1
OG0013642	CP11_g31963_DN3_SP8_c.t1	XP_006396560.1
OG0013643	CP11_g31954_DN3_SP6_c.t1	XP_006396570.1
OG0013644	CP11_g31953_DN3_SP8_c.t1	XP_006396571.1
OG0013645	CP13_g20188_DN3_SP8_c.t1	XP_006403129.1
OG0013646	CP13_g20202_DN3_SP0_c.t1	XP_006403144.1
OG0013647	CP13_g20205_DN2_SP0_c.t1	XP_006403147.1
OG0013648	CP13_g20214_DN2_SP3_c.t1	XP_006403155.1
OG0013649	CP13_g20242_DN3_SP0_c.t1	XP_006403194.2
OG0013650	CP13_g20263_DN3_SP0_c.t1	XP_006403213.1
OG0013651	CP13_g20285_DN3_SP8_c.t1	XP_006403238.2
OG0013652	CP13_g20295_DN3_SP8_c.t1	XP_006403246.2
OG0013653	CP4_g25436_DN3_SP7_c.t1	XP_006410453.2
OG0013654	CP4_g25432_DN3_SP5_c.t1	XP_024003670.1
OG0013655	CP4_g25425_DN3_SP0_c.t1	XP_006410465.1
OG0013656	CP4_g25423_DN3_SP6_c.t1	XP_006410467.1
OG0013657	CP4_g25508_DN3_SP5_c.t1	XP_006410364.1
OG0013658	CP4_g25462_DN3_SP8_c.t1	XP_006410429.1
OG0013659	CP4_g25524_DN3_SP0_c.t1	XP_006410383.1
OG0013660	CP4_g25518_DN3_SP3_c.t1	XP_024003639.1
OG0013661	CP4_g25537_DN3_SP4_c.t1	XP_006410349.1
OG0013662	CP4_g25538_DN3_SP0_c.t1	XP_006410348.1
OG0013663	CP4_g25549_DN3_SP8_c.t1	XP_024004210.1
OG0013664	CP4_g25554_DN3_SP8_c.t1	XP_006410332.1
OG0013665	CP4_g25561_DN1_SP0_c.t1	XP_006410326.1
OG0013666	CP4_g25565_DN3_SP7_c.t1	XP_006410320.1
OG0013667	CP4_g25578_DN3_SP5_c.t1	XP_006410304.1
OG0013668	CP4_g25629_DN3_SP7_c.t1	XP_006410251.1
OG0013669	CP4_g25635_DN3_SP8_c.t1	XP_006410246.1
OG0013670	CP4_g25651_DN2_SP0_c.t1	XP_006410230.1
OG0013671	CP4_g25666_DN3_SP0_c.t1	XP_006410193.1
OG0013672	CP4_g25674_DN3_SP7_c.t1	XP_006410186.1
OG0013674	CP4_g25686_DN3_SP8_c.t1	XP_006410174.1, XP_006410113.2
OG0013675	CP4_g25696_DN3_SP8_c.t1	XP_006410166.1
OG0013676	CP4_g25723_DN3_SP7_c.t1	XP_006410124.1
OG0013677	CP4_g25729_DN3_SP3_c.t1	XP_006410136.1
OG0013678	CP8_g53143_DN3_SP0_c.t1	XP_006401878.1
OG0013679	CP4_g25769_DN2_SP0_c.t1	XP_006410045.2
OG0013680	CP4_g25785_DN3_SP8_c.t1	XP_006410024.1
OG0013681	CP4_g25788_DN3_SP0_c.t1	XP_024003887.1
OG0013682	CP4_g25839_DN3_SP7_c.t1	XP_006409946.1
OG0013683	CP4_g25860_DN3_SP0_c.t1	XP_006409918.1
OG0013684	CP5_g33_DN3_SP2_c.t1	XP_006411640.1
OG0013685	CP4_g25916_DN3_SP8_c.t1	XP_006409860.1
OG0013686	CP4_g25926_DN3_SP8_c.t1	XP_024003820.1
OG0013687	CP4_g25956_DN3_SP8_c.t1	XP_006409825.1
OG0013688	CP4_g25959_DN3_SP0_c.t1	XP_006409821.1
OG0013689	CP4_g25969_DN3_SP0_c.t1	XP_006409810.1
OG0013690	CP4_g25972_DN3_SP5_c.t1	XP_006409806.1
OG0013691	CP4_g26024_DN3_SP0_c.t1	XP_006409751.1
OG0013692	CP4_g26571_DN3_SP8_c.t1	XP_006408599.1
OG0013693	CP4_g26435_DN1_SP0_c.t1	XP_006408584.1
OG0013695	CP4_g26097_DN3_SP0_c.t1	XP_024016078.1
OG0013696	CP7_g46342_DN3_SP8_c.t1	XP_024006382.1
OG0013697	CP4_g26649_DN3_SP8_c.t1	XP_006397374.1
OG0013698	CP24_g47293_DN3_SP6_c.t1	XP_006397281.1
OG0013699	CP24_g47147_DN3_SP8_c.t1	XP_024009778.1
OG0013700	CP24_g46961_DN3_SP4_c.t1	XP_006419181.1
OG0013701	CP16_g55238_DN3_SP1_c.t1	XP_006408729.1
OG0013702	CP18_g11441_DN3_SP8_c.t1	XP_006398042.1
OG0013703	CP4_g25074_DN3_SP0_c.t1	XP_024003709.1
OG0013704	CP18_g11516_DN3_SP6_c.t1	XP_006398040.1
OG0013705	CP18_g11721_DN3_SP0_c.t1	XP_024010906.1
OG0013706	CP18_g12030_DN2_SP1_c.t1	XP_006393237.1
OG0013707	CP18_g12129_DN3_SP1_c.t1	XP_024016039.1
OG0013709	CP10_g42395_DN3_SP0_c.t1	XP_006408236.1
OG0013710	CP18_g12476_DN3_SP7_c.t1	XP_006408858.1
OG0013711	CP18_g12517_DN3_SP0_c.t1	XP_006408845.1
OG0013712	CP18_g12564_DN3_SP8_c.t1	XP_006408836.1
OG0013713	CP18_g12587_DN3_SP8_c.t1	XP_006408832.1
OG0013714	CP16_g55631_DN3_SP7_c.t1	XP_006405246.2
OG0013715	CP5_g1253_DN3_SP8_c.t1	XP_006413064.1
OG0013716	CP5_g1312_DN3_SP2_c.t1	XP_006413120.1, XP_024004497.1
OG0013717	CP10_g42162_DN3_SP5_c.t1	XP_006408495.1
OG0013719	CP10_g42116_DN3_SP5_c.t1	XP_006408549.1
OG0013720	CP10_g42113_DN3_SP0_c.t1	XP_006408553.1
OG0013721	CP10_g42112_DN3_SP0_c.t1	XP_006408552.1
OG0013722	CP3_g14476_DN3_SP7_c.t1	XP_024014308.1
OG0013723	CP11_g33763_DN3_SP8_c.t1	XP_024011851.1
OG0013724	CP11_g33755_DN1_SP0_c.t1	XP_006398571.1
OG0013725	CP10_g43886_DN3_SP0_c.t1	XP_006409390.1
OG0013727	CP8_g53608_DN3_SP0_c.t1	XP_006401362.1
OG0013728	CP8_g53484_DN3_SP0_c.t1	XP_006401495.2
OG0013730	CP10_g42194_DN3_SP7_c.t1	XP_006408457.1
OG0013731	CP10_g42216_DN3_SP3_c.t1	XP_024015397.1
OG0013732	CP10_g42224_DN3_SP8_c.t1	XP_024015188.1
OG0013733	CP10_g42238_DN3_SP0_c.t1	XP_006408418.1
OG0013734	CP2_g48806_DN3_SP7_c.t1	XP_006395206.1
OG0013735	CP10_g42262_DN3_SP7_c.t1	XP_006408391.1
OG0013736	CP10_g42291_DN3_SP0_c.t1	XP_006408358.1
OG0013737	CP10_g42315_DN2_SP0_c.t1	XP_006408329.1
OG0013738	CP10_g42324_DN3_SP0_c.t1	XP_006408320.1
OG0013739	CP10_g42329_DN3_SP0_c.t1	XP_006408314.1
OG0013740	CP5_g1288_DN3_SP1_c.t1	XP_024005521.1
OG0013741	CP10_g42348_DN3_SP6_c.t1	XP_006408291.2
OG0013742	CP10_g42363_DN3_SP5_c.t1	XP_006408275.1
OG0013743	CP10_g42370_DN3_SP3_c.t1	XP_024015468.1
OG0013744	CP10_g42372_DN3_SP3_c.t1	XP_006408260.1
OG0013745	CP10_g42386_DN3_SP6_c.t1	XP_006408246.1
OG0013746	CP10_g42388_DN3_SP8_c.t1	XP_024015395.1
OG0013747	CP10_g42412_DN3_SP0_c.t1	XP_006408220.1
OG0013748	CP10_g42428_DN3_SP0_c.t1	XP_006408192.1
OG0013749	CP10_g42423_DN3_SP0_c.t1	XP_006408198.1
OG0013750	CP10_g42441_DN3_SP0_c.t1	XP_006408180.1
OG0013751	CP10_g42442_DN3_SP4_c.t1	XP_006408179.1
OG0013753	CP10_g42453_DN3_SP8_c.t1	XP_006408169.1
OG0013754	CP10_g42468_DN3_SP8_c.t1	XP_006408146.1
OG0013755	CP10_g42474_DN3_SP8_c.t1	XP_006408139.1
OG0013756	CP10_g42482_DN3_SP6_c.t1	XP_006408129.1
OG0013757	CP10_g42488_DN3_SP3_c.t1	XP_024015453.1
OG0013758	CP10_g42510_DN3_SP6_c.t1	XP_006408101.1
OG0013759	CP10_g42526_DN3_SP5_c.t1	XP_006408085.1
OG0013760	CP10_g42514_DN3_SP0_c.t1	XP_006408097.1
OG0013762	CP10_g42567_DN3_SP8_c.t1	XP_006408035.1
OG0013763	CP10_g42593_DN2_SP0_c.t1	XP_006408010.1
OG0013764	CP10_g42595_DN3_SP8_c.t1	XP_006408008.1
OG0013765	CP10_g42623_DN3_SP8_c.t1	XP_006407970.1
OG0013766	CP10_g42641_DN3_SP0_c.t1	XP_006407952.1
OG0013767	CP10_g42652_DN3_SP1_c.t1	XP_006407941.1
OG0013768	CP10_g42673_DN3_SP8_c.t1	XP_006407919.1
OG0013769	CP20_g3828_DN3_SP0_c.t1	XP_006397255.1
OG0013770	CP10_g42684_DN3_SP2_c.t1	XP_006407904.1
OG0013771	CP10_g42721_DN3_SP1_c.t1	XP_024015470.1
OG0013772	CP20_g4071_DN2_SP0_c.t1, CP10_g42747_DN3_SP8_c.t1	XP_006407841.1
OG0013773	CP20_g4314_DN3_SP7_c.t1	XP_006396954.1
OG0013774	CP10_g42783_DN3_SP0_c.t1	XP_006407805.1
OG0013775	CP10_g42785_DN3_SP3_c.t1	XP_006407803.2
OG0013776	CP10_g42810_DN3_SP1_c.t1	XP_024014911.1
OG0013777	CP10_g42815_DN3_SP0_c.t1	XP_006407768.1
OG0013778	CP10_g42831_DN3_SP8_c.t1	XP_006407752.1
OG0013779	CP10_g42856_DN3_SP2_c.t1	XP_006407733.1
OG0013780	CP4_g24682_DN3_SP7_c.t1	XP_006411295.1
OG0013781	CP4_g24703_DN3_SP0_c.t1	XP_006411269.1
OG0013782	CP4_g24712_DN3_SP8_c.t1	XP_006411258.1
OG0013783	CP3_g13765_DN3_SP8_c.t1	XP_006403413.1
OG0013784	CP4_g24732_DN3_SP8_c.t1	XP_006411237.1
OG0013785	CP4_g24751_DN3_SP2_c.t1	XP_024004208.1
OG0013786	CP4_g24758_DN3_SP3_c.t1	XP_006411197.2
OG0013787	CP4_g24766_DN3_SP0_c.t1	XP_024003852.1
OG0013788	CP4_g24769_DN3_SP3_c.t1	XP_006411183.1
OG0013789	CP4_g24797_DN3_SP8_c.t1	XP_006411152.1
OG0013790	CP4_g24806_DN2_SP0_c.t1	XP_006411140.1
OG0013791	CP4_g24807_DN3_SP4_c.t1	XP_006411139.1
OG0013792	CP4_g24815_DN3_SP0_c.t1	XP_006411130.1
OG0013793	CP4_g24816_DN3_SP1_c.t1	XP_024003864.1
OG0013794	CP4_g24825_DN3_SP6_c.t1	XP_006411120.1
OG0013795	CP4_g24837_DN3_SP5_c.t1	XP_006411110.2
OG0013796	CP4_g24851_DN3_SP1_c.t1	XP_024003963.1
OG0013797	CP4_g25142_DN3_SP8_c.t1	XP_006410772.1
OG0013798	CP4_g25117_DN3_SP3_c.t1	XP_006410799.1
OG0013799	CP4_g25084_DN3_SP5_c.t1	XP_006410829.1
OG0013800	CP4_g25076_DN3_SP8_c.t1	XP_024004267.1
OG0013801	CP4_g25069_DN3_SP2_c.t1	XP_006410849.1
OG0013802	CP4_g25059_DN3_SP7_c.t1	XP_024003925.1
OG0013803	CP4_g25052_DN3_SP4_c.t1	XP_006410865.1
OG0013804	CP4_g25046_DN3_SP3_c.t1	XP_024003914.1
OG0013805	CP4_g25040_DN3_SP8_c.t1	XP_006410879.1
OG0013806	CP4_g25008_DN3_SP2_c.t1	XP_024003920.1
OG0013807	CP4_g24975_DN3_SP0_c.t1	XP_006410946.2
OG0013808	CP4_g24973_DN3_SP8_c.t1	XP_006410948.1
OG0013809	CP4_g24963_DN3_SP8_c.t1	XP_006410958.1
OG0013810	CP4_g24919_DN3_SP6_c.t1	XP_024003934.1
OG0013811	CP4_g24920_DN3_SP2_c.t1	XP_006411006.1
OG0013813	CP5_g2579_DN3_SP4_c.t1	XP_024013086.1
OG0013814	CP4_g25162_DN3_SP7_c.t1	XP_006410746.1
OG0013816	CP1_g37828_DN2_SP0_c.t1	XP_006416932.1
OG0013817	CP7_g46113_DN3_SP7_c.t1	XP_024008764.1
OG0013818	CP7_g46091_DN3_SP8_c.t1	XP_006416808.1
OG0013819	CP7_g46089_DN3_SP3_c.t1	XP_006416806.1
OG0013820	CP7_g46083_DN3_SP0_c.t1	XP_024008703.1
OG0013821	CP7_g46075_DN3_SP0_c.t1	XP_006416786.2
OG0013822	CP7_g46065_DN3_SP0_c.t1	XP_006416774.1
OG0013823	CP1_g37664_DN2_SP0_c.t1	XP_024008654.1
OG0013824	CP7_g46029_DN3_SP8_c.t1	XP_006416733.1
OG0013825	CP7_g46015_DN3_SP0_c.t1	XP_006416719.2
OG0013826	CP7_g46014_DN3_SP8_c.t1	XP_006416718.2
OG0013828	CP7_g46005_DN3_SP0_c.t1	XP_006416707.1
OG0013830	CP7_g45962_DN3_SP8_c.t1	XP_006416659.1
OG0013831	CP7_g45931_DN3_SP8_c.t1	XP_006416624.1
OG0013832	CP7_g45945_DN3_SP2_c.t1	XP_006416641.1
OG0013833	CP7_g45951_DN2_SP0_c.t1	XP_006416648.1
OG0013834	CP7_g45953_DN3_SP0_c.t1	XP_006416652.1
OG0013835	CP7_g45917_DN3_SP6_c.t1	XP_006416609.1
OG0013836	CP7_g45895_DN3_SP0_c.t1	XP_006416589.1
OG0013837	CP7_g45845_DN3_SP5_c.t1	XP_024008057.1
OG0013838	CP7_g45841_DN3_SP8_c.t1	XP_006416532.1
OG0013839	CP7_g45840_DN3_SP8_c.t1	XP_006416531.1
OG0013840	CP7_g45832_DN3_SP1_c.t1	XP_006416525.1
OG0013841	CP7_g45827_DN3_SP0_c.t1	XP_006416521.1
OG0013842	CP7_g45817_DN3_SP3_c.t1	XP_006416510.1
OG0013843	CP7_g45798_DN3_SP8_c.t1	XP_006416490.1
OG0013844	CP7_g45795_DN3_SP6_c.t1	XP_006416485.1
OG0013845	CP7_g45779_DN3_SP6_c.t1	XP_006416460.1
OG0013846	CP7_g45774_DN3_SP8_c.t1	XP_006416455.1
OG0013847	CP7_g45760_DN3_SP1_c.t1	XP_024009197.1
OG0013848	CP7_g45714_DN3_SP8_c.t1	XP_006416390.1
OG0013849	CP7_g45689_DN3_SP4_c.t1	XP_006416362.1
OG0013850	CP7_g45670_DN3_SP2_c.t1	XP_006416342.1
OG0013851	CP7_g45644_DN3_SP4_c.t1	XP_006416312.1
OG0013853	CP7_g45636_DN3_SP8_c.t1	XP_006416301.1
OG0013854	CP7_g45624_DN2_SP0_c.t1	XP_006416290.1
OG0013856	CP7_g45612_DN3_SP0_c.t1	XP_006416278.1
OG0013857	CP7_g45604_DN3_SP8_c.t1	XP_006416269.1
OG0013858	CP7_g45580_DN3_SP0_c.t1	XP_006416235.1
OG0013859	CP7_g45509_DN3_SP8_c.t1	XP_006416164.2
OG0013860	CP7_g45508_DN3_SP3_c.t1	XP_006416163.1
OG0013861	CP7_g45506_DN3_SP8_c.t1	XP_006416160.1
OG0013863	CP7_g45445_DN3_SP6_c.t1	XP_006416092.1
OG0013864	CP7_g45382_DN3_SP2_c.t1	XP_006416029.1
OG0013865	CP7_g45380_DN3_SP8_c.t1	XP_006416027.1
OG0013866	CP7_g45351_DN3_SP0_c.t1	XP_006415994.1
OG0013867	CP7_g45320_DN3_SP8_c.t1	XP_006415967.1
OG0013868	CP7_g45319_DN3_SP8_c.t1	XP_006415963.1
OG0013869	CP7_g45316_DN3_SP0_c.t1	XP_024007725.1
OG0013870	CP7_g45299_DN3_SP4_c.t1	XP_006415942.1
OG0013871	CP7_g45288_DN3_SP8_c.t1	XP_024008914.1
OG0013872	CP7_g45262_DN3_SP7_c.t1	XP_006415902.1
OG0013873	CP7_g45260_DN3_SP6_c.t1	XP_006415900.1
OG0013874	CP7_g45245_DN3_SP8_c.t1	XP_006415887.1
OG0013875	CP7_g45184_DN3_SP0_c.t1	XP_006415814.1
OG0013876	CP9_g28318_DN3_SP1_c.t1	XP_006391253.1
OG0013877	CP7_g45163_DN3_SP7_c.t1, CP12_g31574_DN2_SP0_c.t1	XP_024008586.1
OG0013878	CP7_g45151_DN3_SP8_c.t1	XP_006415778.1
OG0013879	CP1_g38748_DN3_SP4_c.t1	XP_006393693.1
OG0013880	CP19_g18210_DN3_SP6_c.t1	XP_024005351.1
OG0013881	CP19_g18195_DN3_SP3_c.t1	XP_006413417.1
OG0013882	CP19_g18178_DN2_SP0_c.t1	XP_006413391.1
OG0013883	CP19_g18177_DN3_SP8_c.t1	XP_006413390.1
OG0013884	CP19_g18159_DN3_SP0_c.t1	XP_024005811.1
OG0013885	CP19_g18137_DN3_SP0_c.t1	XP_006413340.1
OG0013886	CP19_g18132_DN3_SP5_c.t1	XP_006413335.1
OG0013887	CP19_g18129_DN3_SP0_c.t1	XP_006413334.1
OG0013888	CP5_g745_DN3_SP0_c.t1	XP_024005910.1
OG0013889	CP16_g55276_DN3_SP8_c.t1	XP_006405141.1
OG0013890	CP16_g55227_DN2_SP4_c.t1	XP_006405105.1
OG0013891	CP16_g55228_DN3_SP5_c.t1	XP_024014211.1
OG0013892	CP16_g55222_DN3_SP7_c.t1	XP_024014141.1
OG0013893	CP5_g700_DN3_SP6_c.t1	XP_006412390.1
OG0013894	CP16_g55195_DN3_SP6_c.t1	XP_006405067.1
OG0013895	CP16_g55193_DN3_SP0_c.t1	XP_006405068.1
OG0013897	CP16_g55179_DN3_SP0_c.t1	XP_006405048.1
OG0013898	CP16_g55240_DN3_SP6_c.t1	XP_006405110.1
OG0013899	CP16_g55248_DN3_SP3_c.t1	XP_006405115.2
OG0013900	CP16_g55018_DN3_SP0_c.t1	XP_006404853.1
OG0013901	CP16_g54935_DN3_SP7_c.t1	XP_006404768.1
OG0013902	CP9_g29257_DN3_SP8_c.t1	XP_006390234.1
OG0013903	CP9_g29255_DN2_SP2_c.t1	XP_006390236.1
OG0013904	CP16_g54897_DN3_SP0_c.t1	XP_006404727.1
OG0013905	CP16_g54876_DN2_SP0_c.t1	XP_006404702.1
OG0013906	CP16_g54855_DN3_SP1_c.t1	XP_006404684.1
OG0013907	CP16_g54828_DN3_SP8_c.t1	XP_024013885.1
OG0013908	CP16_g54826_DN2_SP0_c.t1	XP_006404651.1
OG0013909	CP16_g54822_DN3_SP5_c.t1	XP_006404646.1
OG0013910	CP16_g54803_DN3_SP3_c.t1	XP_006404630.1
OG0013911	CP16_g54778_DN3_SP0_c.t1	XP_006404599.1
OG0013912	CP16_g54758_DN3_SP6_c.t1	XP_006404571.1
OG0013915	CP1_g37824_DN3_SP2_c.t1	XP_006416936.1
OG0013916	CP1_g37779_DN3_SP4_c.t1	XP_006416984.1
OG0013917	CP1_g37778_DN2_SP0_c.t1	XP_006416985.1
OG0013918	CP1_g37763_DN3_SP8_c.t1	XP_006416999.1
OG0013919	CP1_g37739_DN3_SP0_c.t1	XP_006417023.1
OG0013920	CP1_g37721_DN2_SP3_c.t1	XP_024009035.1
OG0013921	CP1_g37685_DN3_SP0_c.t1	XP_006417086.1
OG0013922	CP1_g37680_DN3_SP8_c.t1	XP_006417091.1
OG0013923	CP1_g37673_DN3_SP8_c.t1	XP_006417099.1
OG0013924	CP1_g37665_DN3_SP8_c.t1	XP_006417105.1
OG0013926	CP1_g37630_DN3_SP4_c.t1	XP_006417136.1
OG0013927	CP1_g37601_DN3_SP8_c.t1	XP_006417167.1
OG0013928	CP1_g37576_DN3_SP0_c.t1	XP_006417200.1
OG0013929	CP1_g37573_DN3_SP1_c.t1	XP_006417202.1
OG0013930	CP1_g37508_DN3_SP8_c.t1	XP_006417279.1
OG0013931	CP1_g37491_DN3_SP1_c.t1	XP_006417293.1
OG0013932	CP1_g37490_DN3_SP0_c.t1	XP_006417295.1
OG0013933	CP1_g37474_DN3_SP8_c.t1	XP_006417317.1
