Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0014921	Cg003G100190	g41279
OG0014922	Cg003G099930	g28406
OG0014923	Cg003G099790	g41253
OG0014924	Cg003G100330	g28423
OG0014925	Cg003G100350	g28424
OG0014926	Cg003G100510	g41294
OG0014927	Cg003G100880	g935
OG0014928	Cg003G101630	g957
OG0014929	Cg003G102100	g977
OG0014930	Cg006G227200	g31808
OG0014931	Cg003G102590	g39376
OG0014932	Cg003G102710	g39374
OG0014933	Cg003G102770	g1018
OG0014934	Cg003G102880	g28517
OG0014935	Cg003G103400	g28543
OG0014936	Cg003G103500	g28550
OG0014937	Cg003G103610	g1062
OG0014939	Cg003G104050	g28562
OG0014940	Cg003G104190	g1081
OG0014941	Cg003G104200	g1082
OG0014942	Cg003G104570	g1098
OG0014943	Cg003G104590	g39326
OG0014944	Cg003G104600	g28600
OG0014945	Cg003G105000	g1108
OG0014946	Cg003G105230	g39299
OG0014947	Cg003G105250	g1120
OG0014949	Cg003G105410	g1140
OG0014950	Cg003G105480	g28669
OG0014951	Cg003G105720	g28687
OG0014952	Cg003G105740	g1154
OG0014953	Cg003G085840	g41147
OG0014954	Cg003G085850	g45666
OG0014955	Cg008G293550	g29358
OG0014956	Cg008G293560	g29357
OG0014957	Cg008G293250	g45614
OG0014958	Cg008G293050	g5299
OG0014959	Cg008G292610	g29403
OG0014960	Cg008G292320	g45581
OG0014962	Cg008G291980	g29439
OG0014963	Cg008G291870	g5373
OG0014964	Cg008G291800	g29447
OG0014965	Cg008G291780	g45565
OG0014966	Cg008G291570	g5389
OG0014967	Cg008G291510	g29465
OG0014968	Cg008G291490	g29466
OG0014969	Cg005G168230	g51700
OG0014970	Cg008G291380	g29471
OG0014971	Cg008G291350	g5394
OG0014973	Cg008G291140	g29486
OG0014974	Cg008G291130	g29487
OG0014975	Cg008G290960	g45542
OG0014976	Cg008G290930	g5409
OG0014977	Cg008G290880	g45538
OG0014979	Cg008G290620	g5423
OG0014980	Cg008G290610	g29509
OG0014981	Cg008G290400	g5432
OG0014982	Cg008G290050	g45520
OG0014983	Cg008G290000	g5450
OG0014984	Cg008G289850	g29560
OG0014985	Cg008G289840	g29561
OG0014986	Cg008G289590	g5474
OG0014987	Cg008G289190	g29588
OG0014988	Cg008G289160	g5506
OG0014989	Cg008G288860	g29602
OG0014990	Cg008G288440	g5537
OG0014991	Cg008G288320	g5540, g29625
OG0014992	Cg008G288210	g5546
OG0014993	Cg008G288150	g5552
OG0014994	Cg001G023820	g17555
OG0014995	Cg001G023630	g24267
OG0014996	Cg001G023610	g47204
OG0014997	Cg001G023170	g17526
OG0014998	Cg001G023160	g24236
OG0014999	Cg001G022450	g47265
OG0015000	Cg001G022330	g17479
OG0015001	Cg001G022180	g47278
OG0015002	Cg001G022160	g24175
OG0015003	Cg001G022120	g24171
OG0015004	Cg001G021940	g47286
OG0015005	Cg001G021920	g17459
OG0015006	Cg001G021610	g47295
OG0015007	Cg001G021520	g24150
OG0015008	Cg001G021350	g47311, g17432
OG0015009	Cg001G021050	g47318
OG0015010	Cg001G021040	g24117
OG0015011	Cg001G020950	g24108
OG0015012	Cg001G020680	g17387
OG0015013	Cg001G020290	g47346
OG0015014	Cg001G020240	g47349
OG0015016	Cg006G227980	g31747
OG0015017	Cg001G019860	g47367
OG0015018	Cg001G019770	g24024
OG0015019	Cg008G294450	g5200
OG0015020	Cg001G019670	g24016
OG0015021	Cg001G019540	g24007
OG0015022	Cg001G019500	g47378
OG0015023	Cg001G019460	g47381
OG0015024	Cg001G019350	g23991
OG0015025	Cg001G019210	g17321
OG0015026	Cg001G019170	g23984
OG0015027	Cg001G019020	g47404, g17313
OG0015029	Cg001G018270	g47432
OG0015030	Cg001G018090	g17277
OG0015031	Cg001G018050	g47446
OG0015032	Cg001G017850	g23916
OG0015034	Cg001G016790	g17227
OG0015035	Cg001G033500	g32637
OG0015036	Cg006G213000	g27793
OG0015037	Cg006G212950	g50670
OG0015038	Cg006G212880	g32649
OG0015039	Cg006G212800	g27796
OG0015040	Cg006G212410	g27800
OG0015041	Cg006G212390	g50689
OG0015042	Cg006G212360	g50692
OG0015043	Cg006G212260	g32664
OG0015044	Cg006G210730	g32747
OG0015045	Cg006G210670	g27812
OG0015046	Cg006G210550	g50751
OG0015047	Cg006G210380	g27864
OG0015048	Cg006G209460	g27884
OG0015049	Cg006G209340	g33009
OG0015050	Cg006G209320	g33023
OG0015051	Cg006G209130	g27910
OG0015052	Cg006G208530	g27913
OG0015053	Cg006G207850	g35929, g27923
OG0015054	Cg006G204520, Cg006G207880	g27928
OG0015055	Cg006G207890	g35928
OG0015056	Cg006G208160	g27955
OG0015057	Cg006G204740	g53844
OG0015058	Cg006G205040	g28155
OG0015059	Cg006G205190	g28173
OG0015060	Cg006G206130	g28204
OG0015061	Cg006G206430	g35934
OG0015062	Cg006G206030	g32290
OG0015063	Cg006G205650	g28217
OG0015065	Cg006G204210	g36175
OG0015066	Cg001G024940	g47154
OG0015067	Cg006G202360	g54011
OG0015068	Cg006G202410	g36259
OG0015069	Cg006G202770	g28118
OG0015070	Cg006G203030, Cg006G203070, Cg006G203020	g53986
OG0015071	Cg006G206710	g28240, g28241
OG0015072	Cg006G203630, Cg006G203620	g36195
OG0015074	Cg006G203540	g28136
OG0015075	Cg008G315810	g37009
OG0015076	Cg006G201990	g54023
OG0015077	Cg006G218810	g27642
OG0015078	Cg004G139870	g6572
OG0015079	Cg006G218890	g50436
OG0015080	Cg006G218880	g32295
OG0015081	Cg003G109210	g420
OG0015082	Cg006G218440	g27650
OG0015083	Cg006G218260	g32339
OG0015084	Cg006G217540	g50502
OG0015085	Cg006G216890	g32409
OG0015086	Cg006G216610	g50517
OG0015087	Cg006G216420	g32428
OG0015088	Cg006G216380	g32431
OG0015089	Cg006G216340	g32436
OG0015090	Cg006G216320	g27694
OG0015091	Cg006G215900	g32472
OG0015092	Cg006G215780	g50551
OG0015093	Cg006G215750	g32479
OG0015094	Cg001G004830	g23006, g18227
OG0015095	Cg001G004610	g22986
OG0015096	Cg001G004240	g18236
OG0015097	Cg001G004150	g47943
OG0015098	Cg001G004090	g47949
OG0015099	Cg001G004020	g22957
OG0015100	Cg001G004000	g47951
OG0015101	Cg001G003910	g47954
OG0015102	Cg001G003740	g22929
OG0015103	Cg001G003380	g22899
OG0015105	Cg001G003320	g47977
OG0015106	Cg001G003310	g22893
OG0015107	Cg001G004170	g18259
OG0015108	Cg001G003020	g22868
OG0015109	Cg001G002960	g22854
OG0015110	Cg001G002920	g22850
OG0015111	Cg001G002890	g22847
OG0015114	Cg001G002600	g22823
OG0015115	Cg001G002390	g18285
OG0015116	Cg001G002210	g48002
OG0015117	Cg001G002160	g22796
OG0015118	Cg001G002070	g22788
OG0015119	Cg001G002040	g18296
OG0015120	Cg001G002020	g22783
OG0015121	Cg001G001840	g22766
OG0015122	Cg001G001530	g22729
OG0015123	Cg001G001510	g22725
OG0015124	Cg001G001410	g18303
OG0015126	Cg001G001170	g22702
OG0015128	Cg001G000850	g18313
OG0015129	Cg001G000700	g18326
OG0015130	Cg001G000660	g41010
OG0015131	Cg001G000590	g18334
OG0015132	Cg001G000560	g18337
OG0015133	Cg001G000530	g18339
OG0015134	Cg001G000180	g18375
OG0015135	Cg001G000200	g18373
OG0015136	Cg001G000240	g18369
OG0015137	Cg001G000250	g18368
OG0015138	Cg001G000310	g18363
OG0015139	Cg001G000330	g18358
OG0015140	Cg001G000020	g18383
OG0015141	Cg001G032220	g13984
OG0015142	Cg001G035850	g16742
OG0015143	Cg001G034390	g46922
OG0015144	Cg001G034310	g46851
OG0015145	Cg001G034510	g25094
OG0015146	Cg007G262720	g45085
OG0015147	Cg001G036050	g46807
OG0015148	Cg001G036300	g46802
OG0015149	Cg001G037000	g46772
OG0015150	Cg001G037020	g18115
OG0015151	Cg001G037210	g46762
OG0015152	Cg001G038200	g46740
OG0015154	Cg001G038430	g18087
OG0015155	Cg001G039220	g16901
OG0015157	Cg001G040040	g16884
OG0015158	Cg001G040050	g16883
OG0015159	Cg008G323720	g40573
OG0015160	Cg006G215330	g32508
OG0015161	Cg005G171510	g51499
OG0015162	Cg005G171490	g37991
OG0015163	Cg005G171470	g51502
OG0015164	Cg002G061360	g2915
OG0015165	Cg002G061330	g2917
OG0015166	Cg006G214310	g50615
OG0015167	Cg005G171050	g51528
OG0015168	Cg005G171090	g51525
OG0015169	Cg005G171110	g38003
OG0015170	Cg005G171190	g51518
OG0015171	Cg005G171230	g25858
OG0015172	Cg006G210450	g27862
OG0015173	Cg003G085430	g40260
OG0015174	Cg003G086390	g40231
OG0015175	Cg003G086480	g40230
OG0015176	Cg003G086720	g40229
OG0015178	Cg003G087070	g40225
OG0015179	Cg006G207830	g27922
OG0015180	Cg003G087800	g40208
OG0015181	Cg005G172290	g37086
OG0015182	Cg005G172400	g51429
OG0015183	Cg005G172430	g51424
OG0015184	Cg005G172720	g51403
OG0015185	Cg005G172770	g51398
OG0015186	Cg005G172900	g51389
OG0015187	Cg005G172910	g51388
OG0015188	Cg005G173030	g51371
OG0015190	Cg008G318670	g11129
OG0015191	Cg008G318590	g37058, g11131
OG0015192	Cg008G318580	g11133
OG0015193	Cg008G318230	g37049
OG0015194	Cg008G318250	g18431
OG0015195	Cg008G317990	g37056
OG0015196	Cg008G314600	g37028
OG0015197	Cg008G315030	g37027
OG0015198	Cg008G315980	g18443
OG0015199	Cg008G316730	g36971
OG0015200	Cg008G300330	g28968
OG0015201	Cg008G319710	g39707
OG0015202	Cg008G317430	g18453
OG0015203	Cg008G317400	g18454
OG0015204	Cg003G084280	g40284
OG0015205	Cg003G084170	g40292
OG0015206	Cg003G084040	g40296
OG0015207	Cg003G084030	g40297
OG0015208	Cg003G084020	g40298
OG0015209	Cg003G083900	g40303
OG0015210	Cg003G083780	g40313
OG0015211	Cg003G083480	g40326
OG0015212	Cg003G083340	g40330
OG0015213	Cg003G083210	g40335
OG0015214	Cg003G083130	g40338
OG0015215	Cg003G083110	g40339
OG0015216	Cg003G083090, Cg004G140520	g25763
OG0015217	Cg003G082790	g40348
OG0015218	Cg003G082650	g40355
OG0015219	Cg003G082580	g25729
OG0015220	Cg003G082550	g25724
OG0015221	Cg003G082160	g25695
OG0015222	Cg003G082150	g25698
OG0015223	Cg003G081840	g40385
OG0015224	Cg003G081730	g40391
OG0015225	Cg003G081630	g45145
OG0015226	Cg008G313320	g10291
OG0015227	Cg001G018420	g17290
OG0015228	Cg003G080930	g40423
OG0015229	Cg003G080910	g40426
OG0015231	Cg003G080660	g40434
OG0015232	Cg003G080610	g45155
OG0015233	Cg003G080500, Cg003G093450	g40443
OG0015234	Cg003G093650, Cg003G080330	g40454
OG0015235	Cg003G093860, Cg003G080140	g25550
OG0015236	Cg003G094070, Cg003G079940	g18512
OG0015237	Cg008G320790	g40491
OG0015238	Cg008G321140	g11040
OG0015239	Cg008G321160	g11039
OG0015240	Cg008G321250, Cg008G321340	g11031
OG0015241	Cg008G322350	g40553
OG0015242	Cg008G322730	g10976
OG0015243	Cg008G322930	g40575
OG0015244	Cg008G322980	g40578, g10968
OG0015245	Cg008G323040	g40585
OG0015246	Cg007G273990	g17994
OG0015247	Cg008G323150	g43974
OG0015248	Cg008G323160	g10961
OG0015249	Cg006G194840	g27982
OG0015251	Cg008G323680	g41838
OG0015252	Cg008G323790	g10945
OG0015253	Cg006G243020	g10834
OG0015255	Cg008G324570	g10904
OG0015258	Cg008G324970	g10869
OG0015259	Cg008G324950	g10870
OG0015260	Cg001G033580	g25187
OG0015261	Cg004G143980	g11655
OG0015262	Cg001G033820	g46862
OG0015263	Cg004G144770	g11645
OG0015264	Cg001G033910	g25132
OG0015266	Cg004G143220	g6397
OG0015267	Cg001G016730	g17223
OG0015268	Cg001G030940	g24822
OG0015269	Cg004G142760	g6436
OG0015270	Cg004G142750	g11693
OG0015271	Cg001G029790	g46986
OG0015272	Cg001G029280	g24651
OG0015273	Cg001G028980	g47007
OG0015274	Cg001G028490	g17808
OG0015275	Cg001G028420	g47034
OG0015276	Cg001G027920	g24537
OG0015277	Cg001G027550	g24528
OG0015278	Cg001G027540	g47049
OG0015279	Cg004G140510	g11764
OG0015280	Cg001G026940	g17709
OG0015281	Cg001G026070	g24461
OG0015282	Cg004G138580	g24451
OG0015283	Cg001G040370	g16874
OG0015284	Cg001G040550	g16862
OG0015285	Cg001G040860	g16847
OG0015286	Cg001G040870	g46679
OG0015288	Cg001G041560	g16817
OG0015289	Cg001G042230	g46649
OG0015290	Cg004G145020	g46790
OG0015291	Cg005G157560	g37775
OG0015293	Cg005G157650	g37768
OG0015294	Cg005G157700, Cg005G157690	g37765
OG0015295	Cg005G157840	g37756
OG0015296	Cg005G157860	g37755
OG0015297	Cg005G157870	g37754
OG0015298	Cg005G158020	g37742
OG0015299	Cg005G158030	g37741
OG0015300	Cg005G158070	g50832
OG0015301	Cg005G158100	g12729
OG0015302	Cg005G158130	g50829
OG0015303	Cg004G131980	g13239
OG0015304	Cg005G158590	g37711
OG0015305	Cg005G158780	g50805
OG0015306	Cg005G158800	g50804
OG0015307	Cg005G159000	g38252
OG0015308	Cg005G159070	g37677
OG0015310	Cg005G159270	g37667
OG0015311	Cg005G159370	g52300
OG0015312	Cg005G159680	g52293
OG0015313	Cg005G159840	g52286
OG0015314	Cg005G160150	g37617
OG0015315	Cg005G160160	g52263
OG0015316	Cg005G160180	g37616
OG0015318	Cg005G160560	g52226
OG0015319	Cg005G160580	g37593
OG0015320	Cg005G160610	g52230
OG0015321	Cg005G160640	g52231
OG0015322	Cg005G160760	g38240
OG0015323	Cg005G160780	g37577
OG0015324	Cg005G160880	g52203
OG0015325	Cg005G160940	g52197
OG0015326	Cg005G161110	g38237
OG0015327	Cg005G161480	g38230
OG0015329	Cg005G161800	g52147
OG0015330	Cg005G162150	g38219
OG0015331	Cg005G162280	g37508
OG0015332	Cg005G162400	g52118
OG0015333	Cg005G162440	g37501
OG0015334	Cg005G162640	g38207
OG0015335	Cg005G162810	g37484
OG0015336	Cg005G162930	g38199
OG0015337	Cg005G162980	g37470
OG0015338	Cg005G163040	g37466
OG0015339	Cg005G163190	g38195
OG0015340	Cg005G163200	g37461
OG0015342	Cg005G163380	g52071
OG0015343	Cg005G163570	g37448
OG0015344	Cg005G163990	g52021
OG0015345	Cg005G163760	g52044
OG0015346	Cg005G164420	g37393
OG0015347	Cg008G282370	g18090
OG0015348	Cg008G282380	g45286
OG0015349	Cg008G282640	g5817
OG0015350	Cg008G282680	g5813
OG0015351	Cg008G282800	g5805
OG0015352	Cg008G282830	g45301
OG0015353	Cg008G282870	g45306
OG0015354	Cg008G283000	g5796
OG0015355	Cg008G283050	g29860
OG0015356	Cg008G283430	g45333
OG0015357	Cg008G283490	g45338
OG0015358	Cg008G283790	g29843
OG0015359	Cg008G283810	g29841
OG0015360	Cg008G283830	g5755
OG0015361	Cg008G284000	g5745
OG0015362	Cg003G099740	g5739
OG0015364	Cg008G284200	g5730
OG0015365	Cg008G284410	g29832, g45366
OG0015366	Cg008G290250	g5443
OG0015367	Cg008G284450	g45367
OG0015368	Cg008G284580	g29818
OG0015369	Cg008G284630	g29813
OG0015370	Cg008G284710	g5710
OG0015372	Cg008G285070	g29798
OG0015373	Cg008G285080	g5695
OG0015374	Cg008G299820	g29111
OG0015375	Cg008G300720	g708
OG0015376	Cg008G300610	g41408
OG0015377	Cg008G301280	g28914
OG0015378	Cg008G301340	g28911
OG0015379	Cg001G012970	g47640
OG0015380	Cg008G301430	g744
OG0015381	Cg008G301480	g747
OG0015382	Cg008G301630	g41370
OG0015383	Cg008G301810	g771
OG0015384	Cg008G301890	g41361
OG0015385	Cg008G302050	g788
OG0015386	Cg008G302200	g795
OG0015387	Cg008G302260	g41359
OG0015388	Cg008G302470	g809
OG0015389	Cg003G108430	g41332
OG0015390	Cg003G108280	g41330
OG0015391	Cg003G108250	g28826
OG0015393	Cg007G267200	g44916
OG0015394	Cg003G107750	g863
OG0015395	Cg003G107500	g28766
OG0015396	Cg003G107440	g1631
OG0015397	Cg003G107050	g28731
OG0015398	Cg003G106680	g1243
OG0015399	Cg003G107100	g28739
OG0015400	Cg003G106850	g39242
OG0015401	Cg003G110940	g9826
OG0015402	Cg003G111090	g309
OG0015404	Cg003G111180	g304
OG0015405	Cg003G111190	g303
OG0015406	Cg003G111210	g9816
OG0015407	Cg003G111220	g300
OG0015408	Cg003G111230	g299
OG0015409	Cg003G111440	g282
OG0015410	Cg003G111750	g263
OG0015411	Cg003G111780	g261
OG0015412	Cg005G167930	g37273
OG0015413	Cg003G112070	g245
OG0015414	Cg003G112210	g9771
OG0015415	Cg003G112230	g239, g9769
OG0015416	Cg003G112250	g9766, g237
OG0015417	Cg003G112340	g233
OG0015418	Cg003G112370	g9762
OG0015419	Cg003G112420	g228
OG0015420	Cg003G112510	g217
OG0015421	Cg003G112580	g213
OG0015422	Cg003G112810	g9742
OG0015423	Cg003G112860	g9734
OG0015424	Cg003G113000	g9723
OG0015425	Cg003G113280	g161
OG0015426	Cg003G113400	g155
OG0015427	Cg003G113540	g9707
OG0015429	Cg003G113720	g138
OG0015430	Cg003G113970	g9689
OG0015431	Cg003G113990	g9688
OG0015432	Cg003G114050	g112
OG0015433	Cg003G114140	g9682
OG0015434	Cg003G114190	g102
OG0015435	Cg003G114250	g97
OG0015436	Cg003G114390	g83
OG0015437	Cg003G114400	g82
OG0015438	Cg003G114440	g78
OG0015439	Cg003G114700	g62
OG0015440	Cg013G330200	g36850
OG0015441	Cg003G114900	g9653
OG0015442	Cg003G114930	g50
OG0015443	Cg003G115140	g37
OG0015444	Cg003G115280	g32
OG0015445	Cg003G115300	g30
OG0015446	Cg006G208190	g19
OG0015448	Cg003G115580	g9627
OG0015449	Cg003G115630	g19628
OG0015450	Cg003G115680	g9625
OG0015451	Cg003G115830	g19623
OG0015452	Cg003G096980, Cg003G115900	g9
OG0015453	Cg003G075970	g25338
OG0015454	Cg003G076660, Cg014G332910	g39458
OG0015455	Cg003G076430, Cg014G333150	g39456
OG0015456	Cg014G333340, Cg003G076240	g25354
OG0015457	Cg014G332750, Cg003G076850	g39481
OG0015459	Cg003G077000, Cg014G332610	g25398
OG0015460	Cg003G077080, Cg014G332550	g45259
OG0015462	Cg003G077760, Cg014G331880	g45226
OG0015463	Cg014G332040, Cg003G077570	g39519
OG0015465	Cg003G077380, Cg014G332240	g25451
OG0015466	Cg014G330990, Cg003G078560	g45236
OG0015467	Cg003G078670, Cg014G330880	g39595
OG0015468	Cg014G330860, Cg003G078690	g39597
OG0015469	Cg014G330850, Cg003G078700	g39598
OG0015470	Cg003G113180	g45210
OG0015471	Cg003G079000, Cg003G094950	g45207
OG0015472	Cg008G320450	g11061
OG0015473	Cg008G320350	g11065
OG0015474	Cg008G320330	g39679
OG0015475	Cg008G320320	g39680
OG0015476	Cg008G320020	g11081
OG0015477	Cg008G319890	g39697
OG0015478	Cg008G319830	g11088
OG0015479	Cg008G319730	g11090
OG0015480	Cg008G319690	g39708
OG0015481	Cg008G319660	g39710
OG0015482	Cg008G319050	g39728
OG0015483	Cg005G174430	g39787
OG0015484	Cg005G173730	g51322
OG0015485	Cg005G174050	g51306
OG0015486	Cg005G174570	g51290
OG0015487	Cg005G174610	g51288
OG0015490	Cg005G175190	g51252
OG0015491	Cg005G175310	g39848
OG0015492	Cg005G175330	g51241
OG0015493	Cg005G175860	g51228
OG0015494	Cg005G176500	g51198
OG0015495	Cg005G176690	g39936
OG0015496	Cg005G176980	g51181
OG0015497	Cg005G177860	g51122
OG0015498	Cg005G178270	g40002
OG0015499	Cg005G178470	g39985
OG0015500	Cg005G178580	g39977
OG0015501	Cg005G178630	g37843
OG0015502	Cg005G179000	g40045
OG0015503	Cg005G179180	g40062
OG0015504	Cg005G179210	g37821
OG0015505	Cg005G179240	g40066
OG0015506	Cg005G179290	g40068
OG0015507	Cg005G179330	g40071
OG0015508	Cg005G179620	g37812, g53449
OG0015509	Cg005G182150	g40139
OG0015510	Cg005G182110	g40137
OG0015511	Cg005G181860	g40128
OG0015512	Cg005G181590	g43660
OG0015514	Cg005G181090	g40114
OG0015515	Cg005G182570	g40154
OG0015516	Cg005G182620	g37795
OG0015517	Cg005G183020	g40176
OG0015518	Cg005G183200	g40179
OG0015519	Cg005G182690	g40180
OG0015520	Cg005G184470	g40191
OG0015521	Cg004G153380	g315
OG0015522	Cg006G238370	g17214
OG0015523	Cg003G075990	g25340
OG0015524	Cg005G184710	g38267
OG0015525	Cg005G185220	g36795
OG0015526	Cg005G185600	g38286
OG0015527	Cg005G185680	g38287
OG0015528	Cg005G185780	g38290
OG0015529	Cg005G186060	g36818
OG0015530	Cg005G186160	g36822
OG0015531	Cg005G186250	g38301
OG0015533	Cg005G186990	g51074
OG0015534	Cg001G013290	g23635
OG0015535	Cg004G116550	g32638
OG0015536	Cg004G116460	g12718
OG0015537	Cg004G116210	g7949
OG0015538	Cg004G116170	g7951
OG0015539	Cg006G218570	g27649
OG0015540	Cg004G116080	g12723
OG0015541	Cg004G116040	g7954
OG0015542	Cg004G115990	g3021
OG0015543	Cg004G115980	g12724
OG0015545	Cg008G281900	g17247
OG0015546	Cg004G124210	g5871
OG0015547	Cg008G281930	g45283
OG0015548	Cg008G281960	g45284
OG0015549	Cg008G281970	g5872
OG0015550	Cg005G176540	g5869
OG0015551	Cg008G281990	g5868
OG0015552	Cg008G282040	g5864
OG0015553	Cg008G282060	g42871, g5861
OG0015554	Cg008G282070	g5860
OG0015555	Cg001G014140	g47587
OG0015556	Cg001G013880	g23673
OG0015557	Cg004G116930	g7921
OG0015558	Cg004G116980	g7919
OG0015559	Cg004G117230	g7904
OG0015560	Cg004G117240	g12748
OG0015561	Cg004G117260	g7902
OG0015562	Cg004G117340	g7895
OG0015563	Cg004G117430	g7881
OG0015564	Cg004G117440	g7882
OG0015565	Cg004G117570	g7874
OG0015566	Cg004G117780	g45761
OG0015567	Cg004G117820	g12757
OG0015568	Cg004G117840	g7860
OG0015569	Cg004G117970	g7855
OG0015570	Cg004G118110	g7841
OG0015571	Cg004G118180	g12665
OG0015573	Cg004G118440	g12651
OG0015575	Cg004G119390	g7816
OG0015576	Cg004G119460	g7811
OG0015577	Cg004G119580	g12802
OG0015578	Cg004G119820	g7784
OG0015579	Cg004G119900	g7783
OG0015580	Cg004G119990	g7777, g7768
OG0015581	Cg004G120400	g7742
OG0015582	Cg004G120500	g7740
OG0015583	Cg004G120900	g12846
OG0015584	Cg004G121060	g12560
OG0015585	Cg004G121280	g12551
OG0015586	Cg004G121190	g12862
OG0015587	Cg004G121430	g12543
OG0015588	Cg004G121440	g7693
OG0015589	Cg004G121550	g12534
OG0015590	Cg004G121600	g12528
OG0015592	Cg004G122330	g12493
OG0015593	Cg004G122390	g12488
OG0015594	Cg004G122890	g12470
OG0015595	Cg004G123010	g12464
OG0015596	Cg004G128410	g12271
OG0015597	Cg004G123100	g12946
OG0015598	Cg004G123130	g12458
OG0015599	Cg004G123200	g12452
OG0015600	Cg004G123220	g12954
OG0015601	Cg004G123380	g7599
OG0015603	Cg004G123570	g7590
OG0015604	Cg004G123640	g12973
OG0015605	Cg004G123750	g7575
OG0015606	Cg004G123790	g12980
OG0015607	Cg004G123820	g12434
OG0015608	Cg004G123900	g7567
OG0015609	Cg004G123960	g7563
OG0015610	Cg004G123970	g12428
OG0015611	Cg004G124100	g12994
OG0015612	Cg004G124620	g7523
OG0015613	Cg004G124640	g7520
OG0015614	Cg005G165850	g37348
OG0015616	Cg005G166070	g38138
OG0015617	Cg005G166260	g51837
OG0015618	Cg005G166300	g51833
OG0015619	Cg005G166620	g37326
OG0015620	Cg005G166640	g51787
OG0015621	Cg005G167080	g37312
OG0015622	Cg005G166830	g51773
OG0015623	Cg005G167170	g51752
OG0015625	Cg005G167270	g51744
OG0015626	Cg005G170640	g38021
OG0015627	Cg005G170260	g38032
OG0015628	Cg003G085870, Cg003G089100	g1678
OG0015629	Cg005G170160	g51580
OG0015630	Cg005G169930	g51593
OG0015631	Cg005G169780	g38047
OG0015632	Cg005G169570	g38052
OG0015633	Cg005G169520	g51620
OG0015634	Cg005G169410	g38056
OG0015635	Cg005G169420	g37195
OG0015636	Cg004G143250	g6395
OG0015637	Cg005G169310	g37199
OG0015638	Cg005G169270	g37202
OG0015639	Cg005G169260	g38066
OG0015641	Cg005G168970	g37219
OG0015642	Cg005G168840	g51660
OG0015643	Cg005G168820	g38078
OG0015644	Cg005G167650	g51732
