Orthogroup	Cardamine_glauca	Cardamine_amara
OG0017499	Cg006G200690	evm.model.RL_5.2120
OG0017500	Cg006G200790	evm.model.RL_5.2128
OG0017501	Cg006G200810	evm.model.RL_5.2130
OG0017502	Cg006G201190	evm.model.RL_5.2141
OG0017504	Cg006G201530	evm.model.RL_5.2177
OG0017505	Cg001G024950	evm.model.RL_2.1178.1.687c86e2
OG0017506	Cg001G025000	evm.model.RL_2.1174
OG0017507	Cg001G025540	evm.model.RL_2.1118
OG0017508	Cg001G025650	evm.model.RL_2.1107
OG0017510	Cg006G215990	evm.model.RL_5.2890
OG0017511	Cg005G172110	evm.model.RL_6.1539
OG0017513	Cg002G054630	evm.model.RL_7.1170
OG0017514	Cg002G054610	evm.model.RL_7.1168
OG0017515	Cg002G054050	evm.model.RL_7.1115
OG0017516	Cg002G053930	evm.model.RL_7.1107
OG0017518	Cg002G053660	evm.model.RL_7.1088
OG0017519	Cg002G052830	evm.model.RL_7.1017
OG0017520	Cg002G052780	evm.model.RL_7.1012
OG0017521	Cg002G052770	evm.model.RL_7.1011
OG0017522	Cg002G052710	evm.model.RL_7.997
OG0017523	Cg002G052530	evm.model.RL_7.978
OG0017524	Cg002G052140	evm.model.RL_7.936
OG0017526	Cg002G052270	evm.model.RL_7.949
OG0017527	Cg002G051600	evm.model.RL_7.882
OG0017528	Cg002G051470	evm.model.RL_7.866
OG0017529	Cg002G051430	evm.model.RL_7.863
OG0017530	Cg002G051160	evm.model.RL_7.828
OG0017531	Cg002G051000	evm.model.RL_7.817
OG0017532	Cg002G050980	evm.model.RL_7.814
OG0017534	Cg002G050420	evm.model.RL_7.770
OG0017535	Cg002G050550	evm.model.RL_7.777
OG0017536	Cg002G050240	evm.model.RL_7.754
OG0017537	Cg002G049950	evm.model.RL_7.752
OG0017539	Cg002G048970	evm.model.RL_7.636
OG0017540	Cg002G048790	evm.model.RL_7.613
OG0017541	Cg002G047700	evm.model.RL_7.497
OG0017542	Cg002G047540	evm.model.RL_7.481
OG0017543	Cg002G047420	evm.model.RL_7.457
OG0017544	Cg002G046740	evm.model.RL_7.380
OG0017545	Cg002G046720	evm.model.RL_7.378
OG0017546	Cg002G046190	evm.model.RL_7.322
OG0017547	Cg002G054820	evm.model.RL_7.1187
OG0017548	Cg002G045840	evm.model.RL_7.286
OG0017549	Cg002G045810	evm.model.RL_7.284
OG0017550	Cg002G044870	evm.model.RL_7.188
OG0017551	Cg002G044420	evm.model.RL_7.145.1.687c84b3
OG0017552	Cg002G044060	evm.model.RL_7.104
OG0017553	Cg002G043960	evm.model.RL_7.95
OG0017554	Cg002G043370	evm.model.RL_7.27
OG0017555	Cg002G043280	evm.model.RL_7.18
OG0017556	Cg002G045710	evm.model.RL_7.275
OG0017557	Cg006G194310	evm.model.RL_5.3981
OG0017558	Cg006G196830	evm.model.RL_5.3750
OG0017559	Cg006G197120	evm.model.RL_5.3727
OG0017560	Cg006G198320	evm.model.RL_5.1925
OG0017562	Cg001G025490	evm.model.RL_2.1126
OG0017564	Cg002G059200	evm.model.RL_7.1600
OG0017565	Cg002G057020	evm.model.RL_7.1412
OG0017566	Cg002G054450	evm.model.RL_7.1152
OG0017567	Cg002G054620	evm.model.RL_7.1169
OG0017568	Cg002G055320	evm.model.RL_7.1232
OG0017569	Cg002G053630	evm.model.RL_7.1085
OG0017572	Cg002G052180	evm.model.RL_7.940
OG0017573	Cg002G052160	evm.model.RL_7.938
OG0017574	Cg002G052090	evm.model.RL_7.931
OG0017575	Cg002G051280	evm.model.RL_7.838
OG0017576	Cg002G050760	evm.model.RL_7.795
OG0017577	Cg002G050330	evm.model.RL_7.762
OG0017579	Cg002G047790	evm.model.RL_7.506
OG0017580	Cg002G043660	evm.model.RL_7.61
OG0017581	Cg003G115810	evm.model.RL_8.2855
OG0017582	Cg008G321750	evm.model.RL_4.350
OG0017584	Cg007G273630	evm.model.RL_3.1723
OG0017586	Cg003G081220	evm.model.RL_8.538
OG0017587	Cg003G082080	evm.model.RL_8.613
OG0017588	Cg005G171750	evm.model.RL_6.1576
OG0017589	Cg005G170750	evm.model.RL_6.1670
OG0017590	Cg005G168010	evm.model.RL_6.1941
OG0017591	Cg005G167430	evm.model.RL_6.1998
OG0017592	Cg005G166330	evm.model.RL_6.2101
OG0017593	Cg005G164870	evm.model.RL_6.2239
OG0017596	Cg005G163940	evm.model.RL_6.2327
OG0017597	Cg005G163340	evm.model.RL_6.2390
OG0017599	Cg007G279840	evm.model.RL_3.2318
OG0017600	Cg007G278510	evm.model.RL_3.2185
OG0017601	Cg007G276870	evm.model.RL_3.2036
OG0017602	Cg007G275450	evm.model.RL_3.1911
OG0017604	Cg007G273420	evm.model.RL_3.1699
OG0017605	Cg001G012600	evm.model.RL_2.2319
OG0017606	Cg001G012540	evm.model.RL_2.2324
OG0017607	Cg001G010400	evm.model.RL_2.2530
OG0017608	Cg001G009820	evm.model.RL_2.2579
OG0017609	Cg001G008900	evm.model.RL_2.2678
OG0017610	Cg001G006990	evm.model.RL_2.2849
OG0017611	Cg001G007060	evm.model.RL_2.2842
OG0017612	Cg001G005610	evm.model.RL_2.2988
OG0017614	Cg006G244950	evm.model.RL_8.2876
OG0017616	Cg006G242470	evm.model.RL_5.253
OG0017617	Cg006G240610	evm.model.RL_5.427
OG0017618	Cg006G239430	evm.model.RL_5.533
OG0017619	Cg006G239320	evm.model.RL_5.542
OG0017620	Cg006G237880	evm.model.RL_5.671
OG0017621	Cg006G237760	evm.model.RL_5.685
OG0017622	Cg006G234240	evm.model.RL_5.1035
OG0017623	Cg006G231850	evm.model.RL_5.1255
OG0017624	Cg006G231570	evm.model.RL_5.1278
OG0017625	Cg006G230430	evm.model.RL_5.1395
OG0017627	Cg006G226220	evm.model.RL_5.1811
OG0017628	Cg006G223500	evm.model.RL_5.3519
OG0017629	Cg006G222830	evm.model.RL_5.3457
OG0017630	Cg007G271610	evm.model.RL_3.1516
OG0017631	Cg007G270960	evm.model.RL_3.1446
OG0017632	Cg007G270370	evm.model.RL_3.1390
OG0017633	Cg007G269880	evm.model.RL_3.1341
OG0017634	Cg007G269370	evm.model.RL_3.1294.1.687c84bc
OG0017635	Cg007G268470	evm.model.RL_3.1216
OG0017636	Cg007G254910	evm.model.RL_3.716
OG0017637	Cg007G253330	evm.model.RL_3.643
OG0017638	Cg007G249770	evm.model.RL_3.382
OG0017639	Cg007G247870	evm.model.RL_3.239
OG0017641	Cg007G246140	evm.model.RL_3.67, evm.model.RL_3.68
OG0017642	Cg004G156500	evm.model.RL_1.3189, evm.model.RL_1.3188
OG0017643	Cg004G152140	evm.model.RL_1.2816
OG0017644	Cg001G019510	evm.model.RL_2.1653
OG0017645	Cg004G140830	evm.model.RL_1.2234
OG0017646	Cg001G013130	evm.model.RL_2.2269
OG0017647	Cg004G135300	evm.model.RL_1.1776.1.687c87ee
OG0017648	Cg004G132000	evm.model.RL_1.1487
OG0017650	Cg004G128480	evm.model.RL_1.1173
OG0017651	Cg004G127000	evm.model.RL_1.1032
OG0017652	Cg004G125570	evm.model.RL_1.905
OG0017653	Cg004G124310	evm.model.RL_1.774
OG0017654	Cg004G122050	evm.model.RL_1.548
OG0017655	Cg001G033110	evm.model.RL_2.649
OG0017656	Cg004G120210	evm.model.RL_1.371
OG0017657	Cg004G116770	evm.model.RL_1.89
OG0017658	Cg008G283710	evm.model.RL_4.3245
OG0017659	Cg008G286880	evm.model.RL_4.2937
OG0017660	Cg001G014760	evm.model.RL_2.2116
OG0017661	Cg008G287440	evm.model.RL_4.2882
OG0017664	Cg008G287970	evm.model.RL_4.2833
OG0017665	Cg013G330140	evm.model.RL_6.459
OG0017666	Cg003G076120	evm.model.RL_8.32
OG0017667	Cg005G190270	evm.model.RL_6.326
OG0017668	Cg001G018410	evm.model.RL_2.1760
OG0017669	Cg001G018800	evm.model.RL_2.1724
OG0017670	Cg001G019850	evm.model.RL_2.1625
OG0017671	Cg001G019680	evm.model.RL_2.1642
OG0017672	Cg006G215930	evm.model.RL_5.2884
OG0017673	Cg006G218160	evm.model.RL_5.3054
OG0017674	Cg006G218860	evm.model.RL_5.3112
OG0017675	Cg006G203310	evm.model.RL_5.2278
OG0017676	Cg006G204230	evm.model.RL_5.2303
OG0017677	Cg006G202990	evm.model.RL_5.2263
OG0017679	Cg005G174770	evm.model.RL_6.1286
OG0017682	Cg005G178500	evm.model.RL_6.970
OG0017683	Cg005G178770	evm.model.RL_6.955
OG0017684	Cg005G181060	evm.model.RL_6.825
OG0017685	Cg008G289500	evm.model.RL_4.2679
OG0017686	Cg008G290390	evm.model.RL_4.2582
OG0017687	Cg008G292130	evm.model.RL_4.2419
OG0017688	Cg008G310670, Cg008G309030	evm.model.RL_4.891
OG0017689	Cg001G025920	evm.model.RL_2.1079
OG0017690	Cg001G040880	evm.model.RL_2.15
OG0017691	Cg001G042090	evm.model.RL_2.111
OG0017692	Cg002G073080	evm.model.RL_7.2452
OG0017693	Cg003G103190	evm.model.RL_8.1670
OG0017694	Cg003G106700	evm.model.RL_8.1988
OG0017695	Cg003G107010	evm.model.RL_8.2018
OG0017696	Cg008G302620	evm.model.RL_4.1436
OG0017699	Cg008G305890	evm.model.RL_4.1139
OG0017701	Cg003G113220	evm.model.RL_8.2610
OG0017702	Cg007G266990	evm.model.RL_5.27, evm.model.RL_5.25
OG0017703	Cg006G237640	evm.model.RL_5.698
OG0017704	Cg006G221590	evm.model.RL_5.3361
OG0017704	Cg006G221570	evm.model.RL_5.3362
OG0017710	Cg007G278840	evm.model.RL_3.2218
OG0017716	Cg005G170710	evm.model.RL_6.1674
OG0017718	Cg002G052750	evm.model.RL_7.1002
OG0017720	Cg008G291020	evm.model.RL_4.2524
OG0017721	Cg008G304440	evm.model.RL_4.1247
OG0017723	Cg001G016440	evm.model.RL_2.1958
OG0017727	Cg001G024410	evm.model.RL_2.1231
OG0017742	Cg005G190840	evm.model.RL_5.2705, evm.model.RL_3.663, evm.model.RL_3.856, evm.model.RL_3.855
OG0017751	Cg001G011840	evm.model.RL_2.2383
OG0017752	Cg001G011810	evm.model.RL_2.2388
OG0017753	Cg001G010940	evm.model.RL_2.2483
OG0017754	Cg004G133920, Cg001G009360	evm.model.RL_2.2621.3.687c86e6
OG0017755	Cg001G008660	evm.model.RL_2.2698
OG0017756	Cg001G008260	evm.model.RL_2.2730
OG0017758	Cg006G198770	evm.model.RL_5.1963
OG0017759	Cg001G005410	evm.model.RL_2.3005
OG0017760	Cg001G005080	evm.model.RL_2.3038
OG0017761	Cg001G007300	evm.model.RL_2.2818
OG0017762	Cg006G213810	evm.model.RL_5.2732
OG0017763	Cg006G213570	evm.model.RL_5.2716
OG0017764	Cg006G213410	evm.model.RL_5.2708
OG0017765	Cg001G023860	evm.model.RL_2.1266
OG0017766	Cg007G257320	evm.model.RL_3.763
OG0017767	Cg007G254180	evm.model.RL_3.675
OG0017768	Cg007G250910	evm.model.RL_3.488
OG0017769	Cg007G250840	evm.model.RL_3.483
OG0017770	Cg007G250340	evm.model.RL_3.437
OG0017772	Cg002G075670	evm.model.RL_7.2669
OG0017773	Cg002G075600	evm.model.RL_7.2674
OG0017774	Cg002G075550	evm.model.RL_7.2678
OG0017775	Cg002G075490	evm.model.RL_7.2685
OG0017776	Cg002G075350	evm.model.RL_7.2696
OG0017777	Cg002G075090	evm.model.RL_7.2719
OG0017778	Cg002G074170	evm.model.RL_7.2557
OG0017779	Cg002G074090	evm.model.RL_7.2549
OG0017780	Cg002G074000	evm.model.RL_7.2540
OG0017781	Cg002G073790	evm.model.RL_7.2523
OG0017782	Cg002G072050	evm.model.RL_7.2366
OG0017783	Cg002G071860	evm.model.RL_7.2349
OG0017784	Cg002G071110	evm.model.RL_7.2285
OG0017785	Cg002G071080	evm.model.RL_7.2282.1.687c84bc
OG0017786	Cg002G068480	evm.model.RL_7.2235.1.687c84bc
OG0017787	Cg002G069360	evm.model.RL_7.2180
OG0017788	Cg002G068030	evm.model.RL_7.2099
OG0017789	Cg007G265520	evm.model.RL_3.1009
OG0017790	Cg002G074910	evm.model.RL_7.2628
OG0017791	Cg007G264760	evm.model.RL_3.969
OG0017794	Cg003G102270	evm.model.RL_8.1590
OG0017795	Cg007G245930	evm.model.RL_3.42
OG0017796	Cg007G246960	evm.model.RL_3.161
OG0017797	Cg004G125340	evm.model.RL_1.883
OG0017798	Cg001G012880	evm.model.RL_2.2294
OG0017799	Cg004G127550	evm.model.RL_1.1087
OG0017800	Cg003G088330	evm.model.RL_8.978
OG0017801	Cg016G334190	evm.model.RL_8.1124
OG0017802	Cg003G097380	evm.model.RL_8.1204
OG0017803	Cg003G098080	evm.model.RL_8.1258
OG0017805	Cg003G099560	evm.model.RL_8.1376
OG0017806	Cg001G021980	evm.model.RL_2.1434
OG0017808	Cg003G100900	evm.model.RL_8.1476
OG0017809	Cg003G104760	evm.model.RL_8.1793
OG0017810	Cg003G105270	evm.model.RL_8.1844
OG0017811	Cg008G293430	evm.model.RL_4.2298
OG0017812	Cg008G293160	evm.model.RL_4.2319
OG0017813	Cg008G292040	evm.model.RL_4.2430
OG0017814	Cg008G290660	evm.model.RL_4.2553
OG0017815	Cg008G290380	evm.model.RL_4.2583
OG0017816	Cg008G289740	evm.model.RL_4.2651
OG0017817	Cg008G289390	evm.model.RL_4.2691
OG0017818	Cg008G289340	evm.model.RL_4.2696
OG0017819	Cg008G289320	evm.model.RL_4.2699
OG0017820	Cg008G288840	evm.model.RL_4.2748
OG0017821	Cg008G288330	evm.model.RL_4.2796
OG0017823	Cg001G023300	evm.model.RL_2.1317
OG0017824	Cg001G023000	evm.model.RL_2.1343
OG0017825	Cg004G140820	evm.model.RL_1.2233
OG0017826	Cg001G021880	evm.model.RL_2.1444
OG0017827	Cg001G021270	evm.model.RL_2.1497
OG0017828	Cg001G019720	evm.model.RL_2.1638
OG0017829	Cg001G018390	evm.model.RL_2.1762
OG0017830	Cg005G171890	evm.model.RL_6.1562
OG0017832	Cg006G212080	evm.model.RL_5.2621
OG0017833	Cg006G209970, Cg006G209990	evm.model.RL_5.2515, evm.model.RL_5.2516
OG0017834	Cg006G209770	evm.model.RL_5.2481
OG0017835	Cg006G207930	evm.model.RL_5.2430
OG0017836	Cg006G208310	evm.model.RL_5.2424
OG0017837	Cg006G204730	evm.model.RL_5.2332
OG0017838	Cg006G205200	evm.model.RL_5.2356
OG0017839	Cg006G206390	evm.model.RL_5.2365
OG0017840	Cg006G217910	evm.model.RL_5.3036
OG0017842	Cg006G216370	evm.model.RL_5.2933
OG0017844	Cg006G215860	evm.model.RL_5.2875
OG0017847	Cg001G003040	evm.model.RL_2.3232
OG0017848	Cg001G002940	evm.model.RL_2.3242
OG0017849	Cg001G002820	evm.model.RL_2.3255
OG0017850	Cg001G002710	evm.model.RL_2.3264
OG0017851	Cg001G002420	evm.model.RL_2.3289
OG0017852	Cg001G002110	evm.model.RL_2.3312
OG0017853	Cg001G001770	evm.model.RL_2.3343
OG0017854	Cg001G001380	evm.model.RL_2.3385
OG0017855	Cg001G036340	evm.model.RL_2.471
OG0017856	Cg001G036650	evm.model.RL_2.454
OG0017857	Cg001G038100	evm.model.RL_2.376
OG0017858	Cg001G039700	evm.model.RL_2.272
OG0017859	Cg005G171650	evm.model.RL_6.1583
OG0017860	Cg005G171420	evm.model.RL_6.1604
OG0017861	Cg003G085770	evm.model.RL_8.852
OG0017862	Cg003G086360	evm.model.RL_8.873
OG0017863	Cg005G172220	evm.model.RL_6.1527
OG0017864	Cg005G172970	evm.model.RL_6.1455
OG0017866	Cg008G316500	evm.model.RL_4.677
OG0017867	Cg008G316600	evm.model.RL_4.680
OG0017868	Cg003G084860	evm.model.RL_8.801
OG0017869	Cg003G084010	evm.model.RL_8.760
OG0017870	Cg003G084000	evm.model.RL_8.759
OG0017871	Cg003G083450	evm.model.RL_8.713
OG0017872	Cg003G083140	evm.model.RL_8.695
OG0017873	Cg003G083100	evm.model.RL_3.851, evm.model.RL_8.691
OG0017874	Cg003G082460	evm.model.RL_8.644
OG0017875	Cg003G081770	evm.model.RL_8.583
OG0017876	Cg003G081130	evm.model.RL_8.524
OG0017877	Cg008G321890	evm.model.RL_4.337
OG0017878	Cg008G322660	evm.model.RL_4.281
OG0017879	Cg008G322990	evm.model.RL_4.247
OG0017880	Cg008G323700	evm.model.RL_4.191.2.687c86cd
OG0017881	Cg008G324070	evm.model.RL_4.163
OG0017882	Cg008G324250	evm.model.RL_4.139
OG0017883	Cg008G324480	evm.model.RL_4.103
OG0017884	Cg001G033330	evm.model.RL_2.620
OG0017885	Cg008G325380	evm.model.RL_4.6.5.687c86cc
OG0017886	Cg006G219510	evm.model.RL_5.3177
OG0017888	Cg001G034010	evm.model.RL_2.590
OG0017889	Cg001G032170	evm.model.RL_2.755
OG0017890	Cg001G031210	evm.model.RL_2.790
OG0017891	Cg001G031050	evm.model.RL_2.795
OG0017892	Cg001G030870	evm.model.RL_2.805
OG0017894	Cg001G029270	evm.model.RL_2.861
OG0017896	Cg001G028400	evm.model.RL_2.909
OG0017897	Cg001G028390	evm.model.RL_2.910
OG0017898	Cg001G027970	evm.model.RL_2.942
OG0017900	Cg001G027490	evm.model.RL_2.970
OG0017901	Cg001G025870	evm.model.RL_2.1087
OG0017902	Cg002G047990	evm.model.RL_7.528
OG0017903	Cg001G041180	evm.model.RL_2.38
OG0017904	Cg001G041880	evm.model.RL_2.101.2.687c86df
OG0017906	Cg005G158810	evm.model.RL_6.2831
OG0017907	Cg005G159160	evm.model.RL_6.2799
OG0017908	Cg005G160350	evm.model.RL_6.2680
OG0017909	Cg005G160460	evm.model.RL_6.2666
OG0017911	Cg005G161590	evm.model.RL_6.2548
OG0017912	Cg005G162770	evm.model.RL_6.2436
OG0017913	Cg005G162910	evm.model.RL_6.2423
OG0017914	Cg005G162960	evm.model.RL_6.2418
OG0017915	Cg005G163130	evm.model.RL_6.2406
OG0017916	Cg005G163920	evm.model.RL_6.2329
OG0017917	Cg005G163770	evm.model.RL_6.2345
OG0017918	Cg008G282190	evm.model.RL_4.3406
OG0017920	Cg008G282220	evm.model.RL_4.3403
OG0017921	Cg008G282360	evm.model.RL_4.3390
OG0017922	Cg008G282700	evm.model.RL_4.3351
OG0017923	Cg002G046200	evm.model.RL_7.323
OG0017924	Cg008G284330	evm.model.RL_4.3172
OG0017925	Cg008G300180	evm.model.RL_4.1680
OG0017926	Cg008G301150	evm.model.RL_4.1582
OG0017928	Cg003G107240	evm.model.RL_8.2040
OG0017929	Cg003G106520	evm.model.RL_8.1971
OG0017930	Cg003G112390	evm.model.RL_8.2530
OG0017931	Cg003G112650	evm.model.RL_8.2555.2.687c8562
OG0017932	Cg003G115330	evm.model.RL_8.2808
OG0017934	Cg003G115600	evm.model.RL_8.2830
OG0017935	Cg003G115760	evm.model.RL_8.2851
OG0017936	Cg003G075940	evm.model.RL_8.14
OG0017937	Cg003G075950	evm.model.RL_8.15
OG0017938	Cg003G076100	evm.model.RL_4.77, evm.model.RL_8.31
OG0017939	Cg003G076400	evm.model.RL_8.63
OG0017940	Cg003G076890, Cg014G332710	evm.model.RL_8.112
OG0017941	Cg014G332660, Cg003G076940	evm.model.RL_8.119
OG0017942	Cg014G331640, Cg003G078050	evm.model.RL_8.230
OG0017943	Cg003G078400, Cg014G331220	evm.model.RL_8.263
OG0017945	Cg005G174880	evm.model.RL_6.1266
OG0017946	Cg005G176990	evm.model.RL_6.1087
OG0017947	Cg005G177220	evm.model.RL_6.1073
OG0017949	Cg005G181950	evm.model.RL_6.782
OG0017950	Cg006G197400	evm.model.RL_5.3702
OG0017952	Cg005G187080	evm.model.RL_6.495
OG0017953	Cg004G116580	evm.model.RL_1.70
OG0017954	Cg004G116480	evm.model.RL_1.60
OG0017955	Cg004G122280	evm.model.RL_1.567
OG0017956	Cg004G116310	evm.model.RL_1.44
OG0017957	Cg004G116050	evm.model.RL_1.20
OG0017958	Cg004G116000	evm.model.RL_1.17
OG0017959	Cg008G281870	evm.model.RL_1.6
OG0017960	Cg004G124220	evm.model.RL_1.765
OG0017961	Cg008G281940	evm.model.RL_4.3432
OG0017962	Cg008G282030	evm.model.RL_4.3422
OG0017965	Cg001G013900	evm.model.RL_2.2196
OG0017966	Cg004G118030	evm.model.RL_1.207
OG0017967	Cg004G118500	evm.model.RL_1.253
OG0017970	Cg004G119260	evm.model.RL_1.277
OG0017971	Cg004G119300	evm.model.RL_1.280
OG0017972	Cg004G120150	evm.model.RL_1.366
OG0017973	Cg004G120230	evm.model.RL_1.373
OG0017974	Cg004G120430	evm.model.RL_1.392
OG0017975	Cg008G312590	evm.model.RL_4.784
OG0017977	Cg004G121130	evm.model.RL_1.457
OG0017978	Cg004G121420	evm.model.RL_1.488
OG0017979	Cg004G121580	evm.model.RL_1.506
OG0017980	Cg004G122300	evm.model.RL_1.570
OG0017981	Cg004G123610	evm.model.RL_1.696
OG0017982	Cg004G123730	evm.model.RL_1.709
OG0017984	Cg004G124440	evm.model.RL_1.788
OG0017985	Cg004G124450	evm.model.RL_1.789
OG0017986	Cg005G166910	evm.model.RL_6.2047
OG0017987	Cg005G170280	evm.model.RL_6.1722
OG0017988	Cg005G170210	evm.model.RL_6.1727
OG0017989	Cg005G170190	evm.model.RL_6.1730
OG0017990	Cg005G169190	evm.model.RL_6.1851
OG0017991	Cg005G168290	evm.model.RL_6.1915
OG0017993	Cg006G230550	evm.model.RL_5.1384
OG0017994	Cg006G230330	evm.model.RL_5.1408
OG0017996	Cg006G229020	evm.model.RL_5.1536
OG0017997	Cg006G228330	evm.model.RL_5.1601
OG0017998	Cg006G227730	evm.model.RL_5.1658
OG0017999	Cg006G227480	evm.model.RL_5.1690
OG0018000	Cg006G226980	evm.model.RL_5.1738
OG0018001	Cg006G225780	evm.model.RL_5.1848.1.687c88b7
OG0018002	Cg006G225730	evm.model.RL_5.1853
OG0018003	Cg006G225720	evm.model.RL_5.1854
OG0018004	Cg006G225680	evm.model.RL_5.3700
OG0018006	Cg006G223490	evm.model.RL_5.3518
OG0018007	Cg008G313380	evm.model.RL_4.766
OG0018008	Cg006G223110	evm.model.RL_5.3484
OG0018009	Cg006G222650	evm.model.RL_5.3445
OG0018010	Cg006G222150	evm.model.RL_5.3405
OG0018011	Cg006G221420	evm.model.RL_5.3346
OG0018012	Cg006G220750	evm.model.RL_5.3283
OG0018013	Cg006G220060	evm.model.RL_5.3222
OG0018014	Cg006G219400	evm.model.RL_5.3168
OG0018015	Cg001G016450	evm.model.RL_2.1957
OG0018017	Cg001G015410	evm.model.RL_2.2052
OG0018018	Cg005G188960	evm.model.RL_6.403
OG0018019	Cg005G188980	evm.model.RL_6.400
OG0018020	Cg005G189200	evm.model.RL_6.379
OG0018021	Cg005G190240	evm.model.RL_6.321
OG0018022	Cg005G190520	evm.model.RL_6.299
OG0018023	Cg005G190790	evm.model.RL_6.281
OG0018024	Cg005G191130	evm.model.RL_6.251
OG0018025	Cg005G191190	evm.model.RL_6.242
OG0018026	Cg005G191450	evm.model.RL_6.226
OG0018027	Cg005G192060	evm.model.RL_6.173
OG0018028	Cg005G192590	evm.model.RL_6.138
OG0018030	Cg006G232660	evm.model.RL_5.1178
OG0018031	Cg006G234660	evm.model.RL_5.992
OG0018032	Cg006G235390	evm.model.RL_5.924
OG0018033	Cg006G236430	evm.model.RL_5.821
OG0018034	Cg006G237100	evm.model.RL_5.755
OG0018035	Cg006G238310	evm.model.RL_5.626
OG0018036	Cg006G238800	evm.model.RL_5.586
OG0018037	Cg006G240070	evm.model.RL_5.470
OG0018039	Cg006G240720	evm.model.RL_5.421
OG0018040	Cg006G240850	evm.model.RL_5.408
OG0018041	Cg006G241460	evm.model.RL_5.345
OG0018042	Cg006G241550	evm.model.RL_5.335
OG0018043	Cg006G242330	evm.model.RL_5.268
OG0018044	Cg006G242350	evm.model.RL_5.266
OG0018045	Cg006G242880	evm.model.RL_5.211
OG0018046	Cg006G243610	evm.model.RL_5.133
OG0018047	Cg006G244430	evm.model.RL_5.53
OG0018048	Cg006G244660	evm.model.RL_5.28
OG0018049	Cg006G245200	evm.model.RL_8.2900
OG0018050	Cg006G245210	evm.model.RL_8.2902
OG0018051	Cg006G245250	evm.model.RL_8.2906
OG0018053	Cg008G294320	evm.model.RL_4.2210
OG0018055	Cg008G295200	evm.model.RL_4.2134.1.687c86d7
OG0018056	Cg008G295590	evm.model.RL_4.2102
OG0018057	Cg008G298020	evm.model.RL_4.1871
OG0018058	Cg008G298440	evm.model.RL_4.1839
OG0018059	Cg008G298640	evm.model.RL_4.1819
OG0018060	Cg008G299330	evm.model.RL_4.1760
OG0018061	Cg008G306420	evm.model.RL_4.1086
OG0018063	Cg008G307530	evm.model.RL_4.982
OG0018064	Cg008G307640	evm.model.RL_4.973
OG0018065	Cg008G310790, Cg008G309120	evm.model.RL_4.883
OG0018066	Cg008G293790	evm.model.RL_4.2261
OG0018068	Cg008G287000	evm.model.RL_4.2926
OG0018069	Cg008G286650	evm.model.RL_4.2959
OG0018071	Cg008G285610	evm.model.RL_4.3061
OG0018074	Cg003G109070	evm.model.RL_8.2208
OG0018075	Cg003G109120	evm.model.RL_8.2213
OG0018076	Cg003G109250	evm.model.RL_8.2228
OG0018077	Cg003G109270	evm.model.RL_8.2230
OG0018078	Cg003G109570	evm.model.RL_8.2257
OG0018079	Cg003G106210	evm.model.RL_8.1937
OG0018080	Cg002G057090	evm.model.RL_7.1420
OG0018081	Cg002G057850	evm.model.RL_7.1482
OG0018082	Cg002G057970	evm.model.RL_7.1493
OG0018083	Cg002G060180	evm.model.RL_7.1687
OG0018084	Cg002G064390	evm.model.RL_7.1975
OG0018085	Cg002G064740	evm.model.RL_7.1962
OG0018086	Cg006G222820	evm.model.RL_5.3456
OG0018088	Cg004G143150, Cg002G066790	evm.model.RL_7.2011
OG0018090	Cg007G269020	evm.model.RL_3.1266
OG0018091	Cg007G269180	evm.model.RL_3.1280
OG0018093	Cg007G269670	evm.model.RL_3.1310
OG0018094	Cg007G271740	evm.model.RL_3.1530
OG0018097	Cg007G277870	evm.model.RL_3.2125
OG0018098	Cg007G277790	evm.model.RL_3.2116
OG0018099	Cg007G277030	evm.model.RL_3.2048
OG0018100	Cg007G276380	evm.model.RL_3.1994
OG0018101	Cg007G275760	evm.model.RL_3.1940
OG0018102	Cg007G275660	evm.model.RL_3.1931
OG0018103	Cg007G275620	evm.model.RL_3.1927
OG0018104	Cg007G275200	evm.model.RL_3.1885
OG0018105	Cg007G275180	evm.model.RL_3.1883.5.687c84bd
OG0018106	Cg007G275070	evm.model.RL_3.1873
OG0018108	Cg007G273480	evm.model.RL_3.1706
OG0018109	Cg005G157510	evm.model.RL_6.2961
OG0018110	Cg007G273100	evm.model.RL_3.1653
OG0018111	Cg007G279890	evm.model.RL_3.2323
OG0018112	Cg007G279970	evm.model.RL_3.2332
OG0018113	Cg007G280070	evm.model.RL_3.2343
OG0018114	Cg007G281680	evm.model.RL_3.2493
OG0018115	Cg004G128500	evm.model.RL_1.1175
