Orthogroup	Cardamine_glauca	Conringia_planisiliqua
OG0015128	Cg001G000850	CP5_g86_DN3_SP7_c.t1
OG0015129	Cg001G000700	CP5_g72_DN3_SP7_c.t1
OG0015130	Cg001G000660	CP5_g62_DN3_SP0_c.t1
OG0015131	Cg001G000590	CP5_g53_DN3_SP8_c.t1
OG0015132	Cg001G000560	CP5_g51_DN3_SP0_c.t1
OG0015133	Cg001G000530	CP5_g49_DN3_SP7_c.t1
OG0015134	Cg001G000180	CP5_g15_DN3_SP8_c.t1
OG0015135	Cg001G000200	CP5_g17_DN3_SP0_c.t1
OG0015136	Cg001G000240	CP5_g21_DN3_SP5_c.t1
OG0015137	Cg001G000250	CP5_g22_DN3_SP4_c.t1
OG0015138	Cg001G000310	CP5_g27_DN3_SP2_c.t1
OG0015139	Cg001G000330	CP5_g32_DN3_SP0_c.t1
OG0015140	Cg001G000020	CP12_g29994_DN3_SP1_c.t1, CP2_g49142_DN3_SP7_c.t1
OG0015141	Cg001G032220	CP10_g43712_DN3_SP8_c.t1
OG0015142	Cg001G035850	CP5_g1813_DN3_SP0_c.t1
OG0015143	Cg001G034390	CP5_g2003_DN3_SP5_c.t1
OG0015144	Cg001G034310	CP5_g2074_DN3_SP2_c.t1
OG0015145	Cg001G034510	CP5_g1959_DN3_SP0_c.t1
OG0015146	Cg007G262720	CP9_g27757_DN3_SP6_c.t1
OG0015147	Cg001G036050	CP5_g1798_DN3_SP0_c.t1
OG0015148	Cg001G036300	CP5_g1789_DN3_SP8_c.t1
OG0015149	Cg001G037000	CP5_g1719_DN2_SP8_c.t1
OG0015150	Cg001G037020	CP5_g1714_DN3_SP1_c.t1
OG0015151	Cg001G037210	CP5_g1685_DN3_SP3_c.t1
OG0015152	Cg001G038200	CP5_g1633_DN3_SP8_c.t1
OG0015153	Cg001G038330	CP5_g1626_DN2_SP0_c.t1
OG0015154	Cg001G038430	CP5_g1611_DN3_SP3_c.t1
OG0015155	Cg001G039220	CP5_g1555_DN3_SP0_c.t1
OG0015156	Cg001G039710	CP10_g43871_DN2_SP8_c.t1
OG0015157	Cg001G040040	CP5_g1496_DN3_SP0_c.t1
OG0015158	Cg001G040050	CP5_g1494_DN3_SP8_c.t1
OG0015159	Cg008G323720	CP13_g19949_DN3_SP7_c.t1
OG0015160	Cg006G215330	CP7_g44802_DN3_SP0_c.t1
OG0015161	Cg005G171510	CP4_g25232_DN3_SP8_c.t1
OG0015162	Cg005G171490	CP4_g25230_DN3_SP8_c.t1
OG0015163	Cg005G171470	CP4_g25228_DN3_SP0_c.t1
OG0015164	Cg002G061360	CP3_g14846_DN3_SP7_c.t1
OG0015165	Cg002G061330	CP3_g14843_DN3_SP8_c.t1
OG0015166	Cg006G214310	CP7_g44719_DN3_SP0_c.t1
OG0015168	Cg005G171090	CP4_g25194_DN3_SP8_c.t1
OG0015169	Cg005G171110	CP4_g25196_DN2_SP0_c.t1
OG0015170	Cg005G171190	CP4_g25203_DN3_SP0_c.t1
OG0015171	Cg005G171230	CP4_g25208_DN3_SP7_c.t1
OG0015172	Cg006G210450	CP7_g44453_DN3_SP8_c.t1
OG0015173	Cg003G085430	CP20_g4034_DN3_SP6_c.t1
OG0015174	Cg003G086390	CP29_g22096_DN3_SP0_c.t1
OG0015175	Cg003G086480	CP29_g22107_DN3_SP5_c.t1
OG0015176	Cg003G086720	CP29_g22161_DN3_SP3_c.t1
OG0015177	Cg003G087080	CP34_g51572_DN2_SP0_c.t1
OG0015178	Cg003G087070	CP34_g51585_DN3_SP2_c.t1
OG0015179	Cg006G207830	CP21_g10978_DN3_SP7_c.t1
OG0015180	Cg003G087800	CP14_g23492_DN3_SP3_c.t1
OG0015181	Cg005G172290	CP4_g25312_DN3_SP0_c.t1
OG0015182	Cg005G172400	CP4_g25328_DN2_SP0_c.t1
OG0015183	Cg005G172430	CP4_g25330_DN3_SP0_c.t1
OG0015184	Cg005G172720	CP4_g25353_DN3_SP2_c.t1
OG0015185	Cg005G172770	CP4_g25357_DN3_SP8_c.t1
OG0015186	Cg005G172900	CP4_g25372_DN3_SP6_c.t1
OG0015187	Cg005G172910	CP4_g25373_DN3_SP3_c.t1
OG0015188	Cg005G173030	CP4_g25386_DN3_SP1_c.t1
OG0015189	Cg005G173150	CP4_g25400_DN3_SP2_c.t1
OG0015190	Cg008G318670	CP13_g20350_DN2_SP1_c.t1
OG0015191	Cg008G318590	CP13_g20357_DN2_SP3_c.t1
OG0015192	Cg008G318580	CP13_g20358_DN3_SP5_c.t1
OG0015193	Cg008G318230	CP13_g20456_DN3_SP0_c.t1
OG0015194	Cg008G318250	CP13_g20446_DN3_SP0_c.t1
OG0015195	Cg008G317990	CP13_g20468_DN3_SP2_c.t1
OG0015196	Cg008G314600	CP13_g20613_DN3_SP7_c.t1
OG0015197	Cg008G315030	CP13_g20630_DN3_SP0_c.t1
OG0015198	Cg008G315980	CP22_g17226_DN3_SP0_c.t1
OG0015199	Cg008G316730	CP22_g17340_DN3_SP8_c.t1
OG0015200	Cg008G300330	CP8_g54342_DN3_SP7_c.t1
OG0015201	Cg008G319710	CP13_g20236_DN3_SP0_c.t1
OG0015202	Cg008G317430	CP8_g54405_DN3_SP0_c.t1
OG0015203	Cg008G317400	CP22_g17681_DN3_SP8_c.t1
OG0015204	Cg003G084280	CP20_g4157_DN3_SP8_c.t1
OG0015205	Cg003G084170	CP20_g4180_DN3_SP8_c.t1
OG0015206	Cg003G084040	CP20_g4194_DN2_SP0_c.t1
OG0015207	Cg003G084030	CP20_g4195_DN3_SP8_c.t1
OG0015208	Cg003G084020	CP20_g4196_DN3_SP0_c.t1
OG0015209	Cg003G083900	CP20_g4210_DN3_SP4_c.t1
OG0015210	Cg003G083780	CP20_g4221_DN2_SP4_c.t1
OG0015211	Cg003G083480	CP20_g4241_DN3_SP0_c.t1
OG0015212	Cg003G083340	CP20_g4248_DN3_SP6_c.t1
OG0015213	Cg003G083210	CP20_g4254_DN1_SP0_c.t1
OG0015214	Cg003G083130	CP20_g4284_DN3_SP2_c.t1
OG0015215	Cg003G083110	CP20_g4286_DN3_SP1_c.t1
OG0015216	Cg003G083090, Cg004G140520	CP20_g4288_DN3_SP2_c.t1
OG0015218	Cg003G082650	CP20_g4319_DN2_SP5_c.t1
OG0015219	Cg003G082580	CP20_g4324_DN3_SP0_c.t1
OG0015220	Cg003G082550	CP20_g4327_DN3_SP3_c.t1
OG0015221	Cg003G082160	CP20_g4369_DN3_SP8_c.t1
OG0015222	Cg003G082150	CP20_g4367_DN3_SP7_c.t1
OG0015223	Cg003G081840	CP20_g4393_DN3_SP5_c.t1
OG0015224	Cg003G081730	CP20_g4404_DN3_SP0_c.t1
OG0015225	Cg003G081630	CP20_g4414_DN2_SP5_c.t1
OG0015226	Cg008G313320	CP2_g48813_DN3_SP0_c.t1
OG0015227	Cg001G018420	CP19_g18427_DN1_SP0_c.t1
OG0015228	Cg003G080930	CP16_g55504_DN2_SP0_c.t1
OG0015229	Cg003G080910	CP11_g31815_DN3_SP8_c.t1
OG0015230	Cg003G080710	CP11_g31826_DN3_SP6_c.t1
OG0015231	Cg003G080660	CP11_g31829_DN3_SP8_c.t1
OG0015232	Cg003G080610	CP11_g31835_DN3_SP7_c.t1
OG0015233	Cg003G080500, Cg003G093450	CP11_g31858_DN3_SP4_c.t1
OG0015234	Cg003G093650, Cg003G080330	CP11_g31873_DN3_SP1_c.t1
OG0015235	Cg003G093860, Cg003G080140	CP11_g31894_DN3_SP0_c.t1
OG0015236	Cg003G094070, Cg003G079940	CP11_g31914_DN3_SP0_c.t1
OG0015237	Cg008G320790	CP13_g20157_DN3_SP0_c.t1
OG0015238	Cg008G321140	CP13_g20126_DN3_SP8_c.t1
OG0015239	Cg008G321160	CP13_g20125_DN3_SP3_c.t1
OG0015240	Cg008G321250, Cg008G321340	CP13_g20107_DN3_SP4_c.t1
OG0015241	Cg008G322350	CP13_g19998_DN3_SP8_c.t1
OG0015242	Cg008G322730	CP13_g19956_DN3_SP0_c.t1
OG0015243	Cg008G322930	CP13_g19940_DN3_SP3_c.t1
OG0015244	Cg008G322980	CP13_g19934_DN2_SP7_c.t1
OG0015245	Cg008G323040	CP13_g19929_DN3_SP0_c.t1
OG0015246	Cg007G273990	CP9_g28993_DN3_SP8_c.t1
OG0015247	Cg008G323150	CP13_g19923_DN3_SP2_c.t1
OG0015248	Cg008G323160	CP13_g19922_DN3_SP1_c.t1
OG0015249	Cg006G194840	CP7_g46392_DN3_SP0_c.t1, CP7_g46393_DN3_SP7_c.t1
OG0015251	Cg008G323680	CP13_g19880_DN3_SP0_c.t1
OG0015252	Cg008G323790	CP13_g19872_DN3_SP0_c.t1
OG0015253	Cg006G243020	CP13_g19710_DN3_SP8_c.t1
OG0015255	Cg008G324570	CP13_g19789_DN3_SP8_c.t1
OG0015258	Cg008G324970	CP13_g19752_DN3_SP4_c.t1
OG0015259	Cg008G324950	CP13_g19754_DN3_SP4_c.t1
OG0015260	Cg001G033580	CP5_g2134_DN3_SP1_c.t1
OG0015261	Cg004G143980	CP12_g31067_DN3_SP8_c.t1
OG0015262	Cg001G033820	CP5_g2116_DN3_SP1_c.t1
OG0015263	Cg004G144770	CP12_g31146_DN3_SP8_c.t1
OG0015264	Cg001G033910	CP5_g2090_DN3_SP3_c.t1
OG0015266	Cg004G143220	CP12_g30933_DN3_SP7_c.t1
OG0015267	Cg001G016730	CP19_g18235_DN3_SP1_c.t1
OG0015268	Cg001G030940	CP6_g8516_DN3_SP1_c.t1
OG0015269	Cg004G142760	CP12_g30871_DN3_SP0_c.t1
OG0015270	Cg004G142750	CP12_g30870_DN3_SP0_c.t1
OG0015271	Cg001G029790	CP6_g8170_DN3_SP2_c.t1
OG0015272	Cg001G029280	CP6_g7712_DN3_SP8_c.t1
OG0015273	Cg001G028980	CP6_g7680_DN3_SP0_c.t1
OG0015274	Cg001G028490	CP6_g7594_DN3_SP2_c.t1
OG0015275	Cg001G028420	CP6_g7588_DN2_SP0_c.t1
OG0015276	Cg001G027920	CP6_g7523_DN3_SP0_c.t1
OG0015277	Cg001G027550	CP6_g7499_DN3_SP7_c.t1
OG0015278	Cg001G027540	CP6_g7498_DN2_SP0_c.t1
OG0015279	Cg004G140510	CP12_g30672_DN3_SP8_c.t1
OG0015280	Cg001G026940	CP6_g7434_DN3_SP0_c.t1
OG0015281	Cg001G026070	CP6_g7359_DN3_SP7_c.t1
OG0015282	Cg004G138580	CP6_g7345_DN3_SP3_c.t1
OG0015283	Cg001G040370	CP5_g1470_DN3_SP6_c.t1
OG0015284	Cg001G040550	CP5_g1444_DN3_SP8_c.t1
OG0015285	Cg001G040860	CP5_g1392_DN3_SP0_c.t1
OG0015286	Cg001G040870	CP5_g1391_DN3_SP5_c.t1
OG0015288	Cg001G041560	CP5_g1331_DN3_SP0_c.t1
OG0015289	Cg001G042230	CP19_g17891_DN3_SP0_c.t1
OG0015290	Cg004G145020	CP5_g1785_DN3_SP2_c.t1
OG0015291	Cg005G157560	CP4_g23923_DN3_SP6_c.t1
OG0015292	Cg005G157630	CP4_g23926_DN3_SP0_c.t1
OG0015294	Cg005G157700, Cg005G157690	CP4_g23931_DN3_SP0_c.t1
OG0015295	Cg005G157840	CP4_g23944_DN3_SP5_c.t1
OG0015296	Cg005G157860	CP4_g23946_DN3_SP0_c.t1
OG0015297	Cg005G157870	CP4_g23947_DN3_SP5_c.t1
OG0015298	Cg005G158020	CP4_g23961_DN3_SP8_c.t1
OG0015299	Cg005G158030	CP4_g23962_DN3_SP8_c.t1
OG0015300	Cg005G158070	CP4_g23966_DN3_SP3_c.t1
OG0015301	Cg005G158100	CP4_g23969_DN3_SP8_c.t1
OG0015302	Cg005G158130	CP4_g23972_DN3_SP8_c.t1
OG0015303	Cg004G131980	CP12_g29898_DN2_SP8_c.t1, CP3_g15690_DN2_SP0_c.t1
OG0015304	Cg005G158590	CP4_g24014_DN3_SP8_c.t1
OG0015305	Cg005G158780	CP4_g24028_DN3_SP5_c.t1
OG0015306	Cg005G158800	CP4_g24030_DN3_SP0_c.t1
OG0015307	Cg005G159000	CP4_g24049_DN3_SP8_c.t1
OG0015308	Cg005G159070	CP4_g24054_DN3_SP0_c.t1
OG0015309	Cg005G159180	CP4_g24066_DN3_SP0_c.t1
OG0015310	Cg005G159270	CP4_g24078_DN3_SP6_c.t1
OG0015311	Cg005G159370	CP4_g24086_DN2_SP0_c.t1
OG0015312	Cg005G159680	CP4_g24117_DN3_SP0_c.t1
OG0015313	Cg005G159840	CP4_g24134_DN3_SP8_c.t1
OG0015314	Cg005G160150	CP4_g24162_DN3_SP0_c.t1
OG0015315	Cg005G160160	CP4_g24163_DN2_SP0_c.t1
OG0015316	Cg005G160180	CP4_g24165_DN3_SP0_c.t1
OG0015317	Cg005G160430	CP4_g24193_DN3_SP1_c.t1
OG0015318	Cg005G160560	CP4_g24207_DN3_SP8_c.t1
OG0015319	Cg005G160580	CP4_g24209_DN3_SP0_c.t1
OG0015320	Cg005G160610	CP4_g24212_DN3_SP0_c.t1
OG0015321	Cg005G160640	CP4_g24215_DN3_SP4_c.t1
OG0015322	Cg005G160760	CP4_g24226_DN3_SP0_c.t1
OG0015323	Cg005G160780	CP4_g24228_DN3_SP8_c.t1
OG0015324	Cg005G160880	CP4_g24235_DN3_SP8_c.t1
OG0015325	Cg005G160940	CP4_g24239_DN3_SP0_c.t1
OG0015326	Cg005G161110	CP4_g24259_DN3_SP0_c.t1
OG0015327	Cg005G161480	CP4_g24294_DN3_SP7_c.t1
OG0015328	Cg005G161690	CP4_g24317_DN3_SP1_c.t1
OG0015329	Cg005G161800	CP4_g24328_DN3_SP0_c.t1
OG0015330	Cg005G162150	CP4_g24361_DN3_SP0_c.t1
OG0015331	Cg005G162280	CP4_g24374_DN3_SP8_c.t1
OG0015332	Cg005G162400	CP4_g24383_DN3_SP0_c.t1
OG0015333	Cg005G162440	CP4_g24386_DN3_SP2_c.t1
OG0015334	Cg005G162640	CP4_g24404_DN3_SP2_c.t1
OG0015335	Cg005G162810	CP4_g24420_DN3_SP7_c.t1
OG0015336	Cg005G162930	CP4_g24431_DN3_SP8_c.t1
OG0015337	Cg005G162980	CP4_g24436_DN2_SP0_c.t1
OG0015338	Cg005G163040	CP4_g24444_DN3_SP5_c.t1
OG0015339	Cg005G163190	CP4_g24453_DN3_SP0_c.t1
OG0015340	Cg005G163200	CP4_g24454_DN3_SP8_c.t1
OG0015341	Cg005G163290	CP4_g24460_DN3_SP8_c.t1
OG0015342	Cg005G163380	CP4_g24466_DN3_SP8_c.t1
OG0015343	Cg005G163570	CP4_g24482_DN3_SP4_c.t1
OG0015344	Cg005G163990	CP4_g24523_DN2_SP2_c.t1
OG0015346	Cg005G164420	CP4_g24568_DN3_SP1_c.t1
OG0015347	Cg008G282370	CP11_g33722_DN3_SP5_c.t1
OG0015348	Cg008G282380	CP11_g33721_DN3_SP8_c.t1
OG0015349	Cg008G282640	CP11_g33694_DN3_SP7_c.t1
OG0015350	Cg008G282680	CP11_g33690_DN3_SP0_c.t1
OG0015352	Cg008G282830	CP11_g33675_DN3_SP0_c.t1
OG0015353	Cg008G282870	CP11_g33670_DN3_SP7_c.t1
OG0015354	Cg008G283000	CP11_g33655_DN3_SP8_c.t1
OG0015355	Cg008G283050	CP11_g33649_DN3_SP7_c.t1
OG0015356	Cg008G283430	CP11_g33615_DN3_SP6_c.t1
OG0015357	Cg008G283490	CP11_g33608_DN3_SP0_c.t1
OG0015358	Cg008G283790	CP11_g33583_DN3_SP8_c.t1
OG0015359	Cg008G283810	CP11_g33580_DN3_SP0_c.t1
OG0015360	Cg008G283830	CP11_g33578_DN2_SP0_c.t1
OG0015361	Cg008G284000	CP11_g33565_DN3_SP8_c.t1
OG0015362	Cg003G099740	CP11_g33555_DN3_SP7_c.t1
OG0015364	Cg008G284200	CP11_g33546_DN3_SP8_c.t1
OG0015365	Cg008G284410	CP11_g33522_DN3_SP5_c.t1
OG0015366	Cg008G290250	CP11_g32946_DN3_SP8_c.t1
OG0015367	Cg008G284450	CP11_g33518_DN1_SP0_c.t1
OG0015368	Cg008G284580	CP11_g33510_DN3_SP0_c.t1
OG0015369	Cg008G284630	CP11_g33504_DN3_SP8_c.t1
OG0015370	Cg008G284710	CP11_g33498_DN3_SP5_c.t1
OG0015371	Cg008G284850	CP11_g33485_DN1_SP3_c.t1
OG0015372	Cg008G285070	CP11_g33464_DN3_SP8_c.t1
OG0015373	Cg008G285080	CP11_g33463_DN3_SP0_c.t1
OG0015374	Cg008G299820	CP8_g54396_DN3_SP3_c.t1
OG0015375	Cg008G300720	CP8_g54299_DN3_SP0_c.t1
OG0015376	Cg008G300610	CP8_g54312_DN3_SP7_c.t1
OG0015377	Cg008G301280	CP8_g54242_DN3_SP3_c.t1
OG0015378	Cg008G301340	CP8_g54235_DN3_SP8_c.t1
OG0015379	Cg001G012970	CP5_g1234_DN3_SP2_c.t1
OG0015380	Cg008G301430	CP8_g54226_DN3_SP8_c.t1
OG0015381	Cg008G301480	CP8_g54222_DN3_SP5_c.t1
OG0015382	Cg008G301630	CP8_g54206_DN3_SP7_c.t1
OG0015383	Cg008G301810	CP8_g54188_DN3_SP8_c.t1
OG0015384	Cg008G301890	CP8_g54182_DN3_SP1_c.t1
OG0015385	Cg008G302050	CP8_g54168_DN3_SP8_c.t1
OG0015386	Cg008G302200	CP8_g54158_DN3_SP0_c.t1
OG0015387	Cg008G302260	CP8_g54151_DN3_SP8_c.t1
OG0015388	Cg008G302470	CP8_g54134_DN3_SP8_c.t1
OG0015389	Cg003G108430	CP8_g54096_DN3_SP8_c.t1
OG0015390	Cg003G108280	CP8_g54081_DN3_SP8_c.t1
OG0015391	Cg003G108250	CP8_g54078_DN3_SP0_c.t1
OG0015393	Cg007G267200	CP9_g28274_DN3_SP8_c.t1
OG0015394	Cg003G107750	CP8_g54028_DN3_SP8_c.t1
OG0015395	Cg003G107500	CP8_g54007_DN3_SP8_c.t1
OG0015396	Cg003G107440	CP8_g54000_DN3_SP6_c.t1
OG0015397	Cg003G107050	CP8_g53951_DN3_SP8_c.t1
OG0015398	Cg003G106680	CP8_g53915_DN3_SP8_c.t1
OG0015399	Cg003G107100	CP8_g53956_DN3_SP0_c.t1
OG0015400	Cg003G106850	CP8_g53933_DN3_SP6_c.t1
OG0015401	Cg003G110940	CP2_g47998_DN3_SP7_c.t1
OG0015402	Cg003G111090	CP2_g47981_DN3_SP1_c.t1
OG0015403	Cg003G111130	CP2_g47977_DN2_SP0_c.t1
OG0015404	Cg003G111180	CP2_g47972_DN3_SP4_c.t1
OG0015405	Cg003G111190	CP2_g47971_DN3_SP7_c.t1
OG0015406	Cg003G111210	CP2_g47969_DN3_SP6_c.t1
OG0015407	Cg003G111220	CP2_g47968_DN3_SP8_c.t1
OG0015408	Cg003G111230	CP2_g47967_DN3_SP8_c.t1
OG0015409	Cg003G111440	CP2_g47944_DN3_SP3_c.t1
OG0015410	Cg003G111750	CP2_g47915_DN3_SP5_c.t1
OG0015411	Cg003G111780	CP2_g47911_DN3_SP2_c.t1
OG0015412	Cg005G167930	CP4_g24883_DN3_SP6_c.t1
OG0015413	Cg003G112070	CP2_g47881_DN3_SP4_c.t1
OG0015415	Cg003G112230	CP2_g47869_DN2_SP0_c.t1
OG0015416	Cg003G112250	CP2_g47865_DN3_SP0_c.t1
OG0015417	Cg003G112340	CP2_g47858_DN3_SP4_c.t1
OG0015418	Cg003G112370	CP2_g47855_DN3_SP8_c.t1
OG0015419	Cg003G112420	CP2_g47850_DN3_SP3_c.t1
OG0015420	Cg003G112510	CP2_g47840_DN3_SP8_c.t1
OG0015421	Cg003G112580	CP2_g47834_DN3_SP0_c.t1
OG0015422	Cg003G112810	CP2_g47813_DN3_SP0_c.t1
OG0015423	Cg003G112860	CP2_g47808_DN3_SP0_c.t1
OG0015424	Cg003G113000	CP2_g47781_DN3_SP5_c.t1
OG0015425	Cg003G113280	CP2_g47768_DN3_SP6_c.t1
OG0015426	Cg003G113400	CP2_g47755_DN3_SP2_c.t1
OG0015427	Cg003G113540	CP2_g47741_DN3_SP0_c.t1
OG0015428	Cg003G113610	CP2_g47733_DN3_SP0_c.t1
OG0015429	Cg003G113720	CP2_g47724_DN3_SP2_c.t1
OG0015430	Cg003G113970	CP2_g47702_DN3_SP8_c.t1
OG0015431	Cg003G113990	CP2_g47700_DN3_SP0_c.t1, CP2_g47706_DN3_SP0_c.t1
OG0015432	Cg003G114050	CP2_g47694_DN3_SP0_c.t1
OG0015433	Cg003G114140	CP2_g47686_DN3_SP8_c.t1
OG0015434	Cg003G114190	CP2_g47681_DN3_SP5_c.t1
OG0015435	Cg003G114250	CP2_g47676_DN3_SP2_c.t1
OG0015436	Cg003G114390	CP2_g47663_DN3_SP8_c.t1
OG0015437	Cg003G114400	CP2_g47662_DN3_SP6_c.t1
OG0015438	Cg003G114440	CP2_g47658_DN3_SP4_c.t1
OG0015439	Cg003G114700	CP2_g47633_DN3_SP2_c.t1
OG0015440	Cg013G330200	CP16_g55367_DN3_SP1_c.t1
OG0015441	Cg003G114900	CP2_g47616_DN3_SP3_c.t1
OG0015442	Cg003G114930	CP2_g47613_DN3_SP0_c.t1
OG0015443	Cg003G115140	CP2_g47591_DN1_SP5_c.t1
OG0015444	Cg003G115280	CP6_g7292_DN3_SP8_c.t1
OG0015446	Cg006G208190	CP2_g47563_DN3_SP7_c.t1
OG0015447	Cg003G115520	CP2_g47559_DN3_SP5_c.t1
OG0015448	Cg003G115580	CP2_g47546_DN3_SP8_c.t1
OG0015449	Cg003G115630	CP2_g47540_DN3_SP0_c.t1
OG0015450	Cg003G115680	CP2_g47536_DN3_SP1_c.t1
OG0015451	Cg003G115830	CP2_g47524_DN3_SP0_c.t1
OG0015452	Cg003G096980, Cg003G115900	CP2_g47514_DN3_SP3_c.t1
OG0015453	Cg003G075970	CP8_g54679_DN3_SP0_c.t1
OG0015454	Cg003G076660, Cg014G332910	CP8_g54611_DN3_SP7_c.t1
OG0015455	Cg003G076430, Cg014G333150	CP8_g54635_DN3_SP8_c.t1
OG0015456	Cg014G333340, Cg003G076240	CP8_g54649_DN3_SP0_c.t1
OG0015457	Cg014G332750, Cg003G076850	CP8_g54597_DN3_SP0_c.t1
OG0015458	Cg014G332740, Cg003G076860	CP8_g54596_DN3_SP2_c.t1
OG0015460	Cg003G077080, Cg014G332550	CP8_g54574_DN3_SP0_c.t1
OG0015461	Cg014G332440, Cg003G077170	CP8_g54561_DN2_SP0_c.t1
OG0015462	Cg003G077760, Cg014G331880	CP11_g32151_DN3_SP2_c.t1
OG0015463	Cg014G332040, Cg003G077570	CP11_g32141_DN3_SP8_c.t1
OG0015464	Cg003G077470, Cg014G332150	CP11_g32122_DN3_SP0_c.t1
OG0015465	Cg003G077380, Cg014G332240	CP11_g32111_DN3_SP2_c.t1
OG0015466	Cg014G330990, Cg003G078560	CP11_g32056_DN3_SP3_c.t1
OG0015467	Cg003G078670, Cg014G330880	CP11_g32045_DN3_SP8_c.t1
OG0015468	Cg014G330860, Cg003G078690	CP11_g32043_DN3_SP0_c.t1
OG0015469	Cg014G330850, Cg003G078700	CP11_g32042_DN3_SP0_c.t1
OG0015470	Cg003G113180	CP2_g47791_DN3_SP0_c.t1
OG0015471	Cg003G079000, Cg003G094950	CP11_g32005_DN3_SP8_c.t1
OG0015472	Cg008G320450	CP13_g20181_DN3_SP8_c.t1
OG0015473	Cg008G320350	CP13_g20190_DN3_SP3_c.t1
OG0015474	Cg008G320330	CP13_g20192_DN3_SP5_c.t1
OG0015475	Cg008G320320	CP13_g20193_DN3_SP0_c.t1
OG0015476	Cg008G320020	CP13_g20208_DN3_SP8_c.t1
OG0015477	Cg008G319890	CP13_g20218_DN3_SP0_c.t1
OG0015478	Cg008G319830	CP13_g20224_DN3_SP2_c.t1
OG0015479	Cg008G319730	CP13_g20235_DN3_SP3_c.t1
OG0015480	Cg008G319690	CP13_g20239_DN3_SP8_c.t1
OG0015481	Cg008G319660	CP13_g20241_DN3_SP7_c.t1
OG0015482	Cg008G319050	CP13_g20289_DN2_SP0_c.t1
OG0015483	Cg005G174430	CP4_g25502_DN3_SP2_c.t1
OG0015484	Cg005G173730	CP4_g25461_DN3_SP1_c.t1
OG0015485	Cg005G174050	CP4_g25534_DN3_SP8_c.t1
OG0015486	Cg005G174570	CP4_g25540_DN3_SP6_c.t1
OG0015487	Cg005G174610	CP4_g25544_DN3_SP8_c.t1
OG0015488	Cg005G174620	CP4_g25545_DN3_SP0_c.t1
OG0015489	Cg005G174750	CP4_g25560_DN2_SP0_c.t1
OG0015490	Cg005G175190	CP4_g25604_DN3_SP8_c.t1
OG0015491	Cg005G175310	CP4_g25616_DN3_SP8_c.t1
OG0015492	Cg005G175330	CP4_g25618_DN3_SP5_c.t1
OG0015493	Cg005G175860	CP4_g25672_DN2_SP0_c.t1
OG0015494	Cg005G176500	CP4_g25724_DN3_SP2_c.t1
OG0015495	Cg005G176690	CP4_g25741_DN3_SP5_c.t1
OG0015496	Cg005G176980	CP4_g25767_DN3_SP0_c.t1
OG0015497	Cg005G177860	CP4_g25836_DN3_SP1_c.t1
OG0015498	Cg005G178270	CP4_g25861_DN3_SP1_c.t1
OG0015499	Cg005G178470	CP4_g25876_DN3_SP1_c.t1
OG0015500	Cg005G178580	CP4_g25882_DN3_SP8_c.t1
OG0015501	Cg005G178630	CP4_g25887_DN3_SP0_c.t1
OG0015502	Cg005G179000	CP4_g25921_DN3_SP8_c.t1
OG0015503	Cg005G179180	CP4_g25933_DN3_SP8_c.t1
OG0015504	Cg005G179210	CP4_g25941_DN3_SP2_c.t1
OG0015505	Cg005G179240	CP4_g25943_DN3_SP0_c.t1
OG0015506	Cg005G179290	CP4_g25948_DN3_SP3_c.t1
OG0015507	Cg005G179330	CP4_g25954_DN3_SP5_c.t1
OG0015508	Cg005G179620	CP4_g25979_DN3_SP0_c.t1
OG0015509	Cg005G182150	CP4_g26172_DN3_SP1_c.t1
OG0015510	Cg005G182110	CP4_g26247_DN3_SP2_c.t1
OG0015511	Cg005G181860	CP4_g26306_DN3_SP1_c.t1
OG0015512	Cg005G181590	CP4_g26322_DN3_SP5_c.t1
OG0015514	Cg005G181090	CP4_g26092_DN2_SP0_c.t1
OG0015515	Cg005G182570	CP4_g26773_DN3_SP8_c.t1
OG0015516	Cg005G182620	CP4_g26748_DN2_SP7_c.t1
OG0015517	Cg005G183020	CP24_g47446_DN3_SP8_c.t1
OG0015518	Cg005G183200	CP24_g47260_DN3_SP0_c.t1
OG0015519	Cg005G182690	CP24_g47229_DN3_SP6_c.t1
OG0015520	Cg005G184470	CP24_g46990_DN3_SP6_c.t1
OG0015521	Cg004G153380	CP2_g47992_DN3_SP6_c.t1
OG0015522	Cg006G238370	CP19_g18205_DN3_SP8_c.t1
OG0015523	Cg003G075990	CP8_g54677_DN3_SP6_c.t1
OG0015524	Cg005G184710	CP18_g11619_DN3_SP0_c.t1
OG0015525	Cg005G185220	CP18_g11840_DN3_SP7_c.t1
OG0015526	Cg005G185600	CP18_g12132_DN3_SP8_c.t1
OG0015527	Cg005G185680	CP18_g12154_DN3_SP5_c.t1
OG0015528	Cg005G185780	CP18_g12166_DN3_SP4_c.t1
OG0015529	Cg005G186060	CP18_g12286_DN3_SP1_c.t1
OG0015530	Cg005G186160	CP18_g12311_DN3_SP6_c.t1
OG0015531	Cg005G186250	CP18_g12510_DN3_SP7_c.t1
OG0015532	Cg005G186720	CP18_g12619_DN3_SP0_c.t1
OG0015533	Cg005G186990	CP16_g55716_DN3_SP8_c.t1
OG0015534	Cg001G013290	CP5_g1269_DN3_SP0_c.t1
OG0015535	Cg004G116550	CP10_g42145_DN3_SP7_c.t1
