Orthogroup	Cardamine_glauca	Camelina_sativa
OG0014537	Cg002G051870	XP_010504285.1, XP_010516010.1
OG0014538	Cg002G050250	XP_010516206.1, XP_010427414.1, XP_010504491.1
OG0014541	Cg003G096480	XP_010431528.1, XP_010419214.1, XP_010471666.1
OG0014542	Cg008G316640	XP_010442167.1, XP_010494178.1, XP_010481989.1
OG0014543	Cg005G171030	XP_010516735.1, XP_019101302.1
OG0014544	Cg005G170670	XP_010505115.1, XP_010509541.1, XP_010412891.1
OG0014545	Cg005G167630	XP_010517176.1, XP_010505516.1, XP_010509161.1
OG0014546	Cg004G120590	XP_010463977.2, XP_010485872.1
OG0014547	Cg004G155050, Cg007G281220	XP_010429979.1, XP_010419392.2, XP_010472950.1, XP_010472949.1
OG0014548	Cg007G279380	XP_010429700.1, XP_010417475.1, XP_010472706.1
OG0014549	Cg007G278780	XP_010416786.1, XP_010472022.1, XP_010428933.1
OG0014550	Cg007G274630	XP_010471505.1, XP_019083710.1, XP_010428391.1
OG0014551	Cg001G009850	XP_019086674.1, XP_019088696.1, XP_019088892.1
OG0014552	Cg004G126270	XP_010489754.1, XP_010418615.1, XP_010468104.1
OG0014553	Cg001G008580	XP_010432800.2, XP_010447471.2, XP_019087229.1
OG0014554	Cg001G012470	XP_010448020.1, XP_010433255.1, XP_010438500.1
OG0014555	Cg001G007090	XP_010451064.1, XP_010444990.1, XP_010432587.1
OG0014556	Cg004G121180	XP_010426718.1, XP_010485981.1, XP_010464066.1
OG0014557	Cg006G245430	XP_010497321.1, XP_010479299.1, XP_010496476.1, XP_010496688.1
OG0014558	Cg006G238300	XP_010475545.2, XP_010457979.1, XP_010487958.1
OG0014560	Cg006G231390	XP_010458953.1
OG0014561	Cg006G229820	XP_010497643.1, XP_010476709.1, XP_010459148.1
OG0014562	Cg007G270190	XP_010415639.1, XP_010470980.1, XP_010512035.1
OG0014563	Cg007G269900	XP_010470943.1, XP_010415603.1, XP_010511995.1
OG0014564	Cg007G268540	XP_019083247.1, XP_010511829.1, XP_010470789.1
OG0014565	Cg008G324050	XP_010515250.1, XP_019096537.1, XP_010467494.1
OG0014566	Cg007G248060	XP_010473453.1, XP_010430283.2, XP_010418222.2
OG0014567	Cg004G137010	XP_019092126.1
OG0014568	Cg004G156590	XP_010489075.1, XP_010416057.1, XP_010495918.1
OG0014569	Cg004G154180	XP_010490425.1, XP_010467609.1, XP_010413119.1
OG0014570	Cg004G142910	XP_010466931.1, XP_010513915.2, XP_010488618.1
OG0014571	Cg004G141800	XP_010488506.1, XP_010513285.1, XP_010466801.1
OG0014572	Cg004G136360	XP_010489946.1, XP_010466115.1, XP_010420051.1
OG0014573	Cg004G129980	XP_010465281.1, XP_019101730.1, XP_010487188.1
OG0014574	Cg004G125740	XP_019096248.1, XP_010480964.1, XP_010464679.1
OG0014575	Cg008G287150	XP_010452557.1, XP_010491188.1, XP_010423354.1, XP_010423356.1
OG0014576	Cg008G287800	XP_010491295.1, XP_019089930.1, XP_019084480.1
OG0014577	Cg004G120110	XP_010420711.1
OG0014578	Cg001G017120	XP_010433862.1, XP_010439136.1, XP_010448657.1
OG0014579	Cg001G019320	XP_010439443.1, XP_010434144.1, XP_010449018.1
OG0014581	Cg001G023240	XP_010439957.1, XP_010449572.1
OG0014582	Cg001G023710	XP_010449639.1, XP_010434691.1, XP_010440030.1
OG0014583	Cg006G214040	XP_010499759.1, XP_010461032.1, XP_010478633.1
OG0014584	Cg006G217830	XP_010499419.1, XP_010478256.1, XP_010460671.1
OG0014586	Cg001G015440	XP_010448444.1, XP_010438890.1, XP_010433649.1
OG0014587	Cg005G177560	XP_010469955.1, XP_010510492.2, XP_010414386.1
OG0014589	Cg008G293830	XP_010492143.1, XP_010419967.1, XP_010453464.2, XP_010453459.1, XP_019090380.1
OG0014590	Cg008G294590	XP_010492242.1
OG0014591	Cg008G297780	XP_010453948.1, XP_010420475.1, XP_019097371.1, XP_019098083.1
OG0014592	Cg008G311660, Cg008G309840	XP_010493695.1, XP_010442297.1, XP_010482115.1
OG0014593	Cg001G042670	XP_019086708.1, XP_019086615.1, XP_019087958.1
OG0014594	Cg003G105790	XP_010453323.1, XP_010443535.1
OG0014595	Cg003G107080	XP_010443698.1, XP_010454998.1, XP_010483567.1
OG0014596	Cg008G302190	XP_010493324.1, XP_010454502.1
OG0014597	Cg008G301970	XP_019084770.1, XP_019097775.1, XP_019090326.1
OG0014598	Cg008G301940	XP_010493281.1
OG0014599	Cg008G300520	XP_010454295.1, XP_010493095.1
OG0014600	Cg003G113800	XP_010444590.1, XP_010463517.1
OG0014601	Cg003G114280	XP_010464081.1, XP_010484500.1, XP_010444651.1
OG0014602	Cg006G227300	XP_010477068.1, XP_010498280.1, XP_010459511.1
OG0014603	Cg006G226420	XP_010498383.1, XP_010477181.1
OG0014605	Cg007G254250	XP_010414983.1, XP_010480247.1, XP_010480246.1, XP_010480245.1, XP_010496927.1
OG0014606	Cg007G261660, Cg007G261770	XP_010478210.1, XP_019087010.1
OG0014606	Cg007G261680	XP_010470407.1, XP_010470395.1
OG0014611	Cg004G154030	XP_010467590.1, XP_010489434.1, XP_019089927.1, XP_019089994.1
OG0014612	Cg005G190600	XP_010429359.1, XP_010472402.1, XP_010417145.1
OG0014613	Cg036G336870, Cg013G330350	XP_010417312.1, XP_010472542.1, XP_010429535.1
OG0014614	Cg005G167440	XP_019100746.1
OG0014616	Cg002G052720	XP_019100318.1, XP_019085829.1, XP_010515886.1
OG0014618	Cg003G084920	XP_010421890.1
OG0014619	Cg003G084490	XP_010437865.1, XP_010456824.1
OG0014619	Cg003G084480	XP_010437891.1
OG0014620	Cg001G005440	XP_019089488.1, XP_019086437.1, XP_019087231.1
OG0014623	Cg003G104470	XP_010451641.1, XP_010483181.1, XP_010443354.1, XP_010483180.1
OG0014629	Cg007G262960	XP_019099826.1, XP_019089361.1, XP_019089360.1, XP_010465385.1, XP_010460189.1, XP_010440927.1, XP_010416093.2, XP_010470455.1, XP_010491830.1, XP_010450793.2, XP_010503549.2, XP_019092505.1, XP_010514844.1, XP_010455369.1, XP_010497375.2, XP_019092948.1, XP_010439603.1, XP_019102486.1, XP_019096686.1, XP_019083131.1, XP_019091491.1, XP_010467667.1, XP_010461431.1, XP_010412594.1, XP_010482363.1
OG0014637	Cg001G012190	XP_010438472.1, XP_010447991.1, XP_010433232.1
OG0014638	Cg004G154940	XP_010489593.1, XP_019092865.1
OG0014639	Cg001G011950	XP_010433203.1, XP_010447959.1, XP_010438428.1
OG0014640	Cg001G011910	XP_010438425.1, XP_010447956.1
OG0014641	Cg001G011860	XP_010438416.1, XP_010433191.1, XP_010447945.1
OG0014643	Cg001G011760	XP_010433168.1, XP_010447921.1, XP_010438389.1
OG0014644	Cg007G277840	XP_010471903.1, XP_010428784.1, XP_010416648.1
OG0014645	Cg001G011570	XP_010438368.1, XP_010433153.1, XP_010447906.1
OG0014646	Cg001G011560	XP_010438365.1, XP_010447904.1, XP_010433152.1
OG0014647	Cg001G011440	XP_010433139.1, XP_010438351.1, XP_010447892.1
OG0014648	Cg001G011370	XP_019086438.1, XP_019089591.1
OG0014649	Cg001G011350	XP_010447882.1, XP_010433128.1, XP_010438402.1, XP_010438333.1
OG0014650	Cg001G011200	XP_010447867.1, XP_010433108.1, XP_010438312.1
OG0014651	Cg001G011190	XP_010438311.1, XP_010447866.1, XP_010433107.1
OG0014652	Cg001G011080	XP_010438300.1, XP_010447853.1, XP_010433096.1
OG0014653	Cg001G011040	XP_010433090.1, XP_010438295.1, XP_010447846.1
OG0014654	Cg001G011000	XP_010447841.1, XP_010433085.1, XP_010438287.1
OG0014655	Cg001G010980	XP_010433081.1, XP_010438285.1
OG0014656	Cg007G278200	XP_019094148.1, XP_010416703.1, XP_010428834.1
OG0014657	Cg001G010820	XP_010433070.1, XP_010438272.1, XP_010447814.1
OG0014659	Cg001G010740	XP_010438259.1, XP_010447807.1, XP_010433063.2
OG0014660	Cg001G010730	XP_010433061.1, XP_010447806.1, XP_010438258.1
OG0014661	Cg001G010170	XP_010447737.1, XP_010433002.1
OG0014662	Cg001G009690	XP_010432938.1, XP_010447659.1, XP_010438125.1
OG0014663	Cg001G009660	XP_010447655.1, XP_010438122.1, XP_010432935.2
OG0014664	Cg005G190470	XP_010429380.1, XP_010472420.1
OG0014665	Cg001G009600	XP_010447645.1, XP_010438105.1, XP_019086205.1
OG0014666	Cg001G000070	XP_010446320.1, XP_010496647.1, XP_010497176.1
OG0014667	Cg001G009400	XP_010438082.1, XP_010432904.1, XP_010447620.1
OG0014668	Cg001G009320	XP_010432891.1, XP_010438069.2, XP_010447604.1
OG0014669	Cg001G009290	XP_010432885.1, XP_010438063.1, XP_010447597.1
OG0014670	Cg001G009160	XP_010447563.1, XP_010438044.1, XP_010432869.1
OG0014671	Cg001G009130	XP_010438043.1, XP_010432868.1, XP_010447561.1
OG0014672	Cg006G237290	XP_010489303.1, XP_019091571.1, XP_010475684.1
OG0014673	Cg001G008960	XP_010447521.1, XP_010438017.1, XP_010432843.1
OG0014674	Cg001G008730	XP_010432816.1, XP_010447541.1, XP_010437992.1
OG0014675	Cg001G008710	XP_010432814.1, XP_010447545.1, XP_010437989.1
OG0014676	Cg001G008700	XP_010437990.1, XP_010447544.1, XP_010432813.1
OG0014677	Cg001G008610	XP_010447473.1, XP_010437981.1, XP_010432802.1
OG0014678	Cg001G008590	XP_010432801.1, XP_010447472.1, XP_010437980.1
OG0014679	Cg001G008420	XP_010447444.1, XP_010437956.1, XP_010432776.1
OG0014680	Cg001G008160	XP_010437920.1, XP_010432735.1
OG0014681	Cg001G008140	XP_010437917.1, XP_010432729.2, XP_010447398.1
OG0014682	Cg001G008060	XP_010432719.1, XP_010447391.1, XP_010437912.1
OG0014683	Cg005G187700	XP_010472573.1, XP_010417333.1, XP_010429561.1
OG0014684	Cg001G007750	XP_010436288.1, XP_010437881.1, XP_010447361.1
OG0014685	Cg001G007410	XP_010437834.1, XP_010447321.1, XP_010432641.1
OG0014686	Cg001G007530	XP_010447340.1, XP_010437851.1, XP_010432658.1
OG0014687	Cg001G007550	XP_010437853.1, XP_019088909.1, XP_010432662.1
OG0014689	Cg001G006030	XP_010432443.1, XP_010447116.1, XP_010437650.1
OG0014690	Cg001G006870	XP_010447234.1, XP_010437756.1, XP_010432554.1
OG0014691	Cg001G006830	XP_010432550.1, XP_010437754.1, XP_010447233.1
OG0014692	Cg001G006820	NP_001289905.1, XP_010437749.1, XP_019086447.1
OG0014693	Cg001G006800	XP_010437753.1, XP_010432547.1, XP_010447224.1
OG0014695	Cg001G006570	XP_010447202.1, XP_010437725.1, XP_010432521.1
OG0014696	Cg001G005970	XP_010432434.1, XP_010447107.1
OG0014697	Cg001G006150	XP_019086063.1, XP_019088270.1, XP_010447131.1
OG0014698	Cg001G006300	XP_010437685.1, XP_010447163.1, XP_010432482.1
OG0014699	Cg001G006360	XP_010437696.1, XP_010447171.1, XP_010432493.1
OG0014700	Cg001G005900	XP_010447095.1, XP_010437625.1, XP_010432425.1
OG0014701	Cg001G005930	XP_010432427.1, XP_010447097.1
OG0014702	Cg001G005690	XP_010432402.1, XP_010447064.1, XP_010437600.1
OG0014703	Cg001G005600	XP_010432391.1, XP_010437582.1, XP_010447051.1
OG0014704	Cg004G152800	XP_019097026.1, XP_010515902.1, XP_010467427.1
OG0014705	Cg004G156780	XP_010467829.1, XP_010415793.2, XP_010490290.1
OG0014706	Cg001G004970	XP_010437500.1, XP_010446960.1, XP_010432309.1
OG0014707	Cg001G004900	XP_010446942.1, XP_010432297.1, XP_019088130.1
OG0014708	Cg001G004860	XP_010446933.1, XP_010437483.1
OG0014709	Cg006G215140	XP_010460911.1, XP_010499667.1, XP_010478560.1
OG0014710	Cg006G214920	XP_010460965.1, XP_010478886.1, XP_010499688.1
OG0014711	Cg006G214740	XP_010499695.1, XP_010478896.1, XP_010460974.1
OG0014712	Cg006G214460	XP_010478593.1, XP_010460999.1, XP_010499721.1
OG0014713	Cg006G214440	XP_010461000.1, XP_010499724.1, XP_010478597.1
OG0014714	Cg006G214270	XP_010461017.1, XP_010478612.1, XP_010499741.1
OG0014715	Cg006G214260	XP_010461019.1, XP_010478614.1
OG0014716	Cg006G213870	XP_010461040.1, XP_010499770.1, XP_010478644.1
OG0014717	Cg006G213830	XP_010499773.1, XP_010478650.1, XP_010461045.1
OG0014718	Cg006G213800	XP_010461049.1, XP_010499776.1, XP_010478654.1
OG0014719	Cg006G213790	XP_010461051.1, XP_010499777.1, XP_010478656.1
OG0014720	Cg006G213720	XP_010480829.1, XP_010463072.1
OG0014721	Cg006G213430	XP_010478672.1, XP_010461071.1, XP_010499798.1
OG0014722	Cg006G213400	XP_010461074.1, XP_010499799.1, XP_010478673.1
OG0014723	Cg001G024030	XP_010434733.1, XP_010440070.1, XP_010449687.1
OG0014724	Cg001G024040	XP_010449688.1, XP_010434734.1, XP_010440071.1
OG0014725	Cg001G024260	XP_010434758.1, XP_010449704.1
OG0014726	Cg001G024300	XP_019087408.1, XP_010434768.1, XP_019089126.1
OG0014727	Cg001G024310	XP_010449715.1, XP_010440097.1, XP_010434767.1
OG0014728	Cg001G024330	XP_010449718.1, XP_010434770.1, XP_010440099.1
OG0014729	Cg001G024440	XP_010434784.1, XP_010449727.1, XP_010440113.1
OG0014730	Cg001G024600	XP_010440129.1, XP_010449758.1, XP_010434803.1
OG0014731	Cg001G024820	XP_010434835.1, XP_010449797.1, XP_010440166.1
OG0014732	Cg001G024910	XP_010434845.1, XP_010440175.1, XP_010449806.1
OG0014733	Cg007G258000	XP_010414886.1, XP_010511184.1, XP_010470340.1
OG0014734	Cg007G256710	XP_019084927.1, XP_010504696.1, XP_010516382.1
OG0014735	Cg007G256020	XP_010414920.1, XP_010470380.1, XP_010511215.1
OG0014736	Cg007G267430	XP_010511686.1, XP_010419049.1, XP_010470657.1
OG0014737	Cg007G254980	XP_010414948.1, XP_010511241.1, XP_019094619.1
OG0014738	Cg007G254600	XP_010511247.1, XP_010480219.1, XP_010414956.1
OG0014739	Cg007G254130	XP_010511288.1, XP_010414991.1, XP_010480256.1
OG0014740	Cg007G253740	XP_010415008.1, XP_010480273.1, XP_010511302.1
OG0014741	Cg007G253340	XP_010511314.1, XP_010415020.1, XP_010480280.1
OG0014742	Cg007G252420	XP_010511084.1, XP_010470288.1, XP_010414775.1
OG0014743	Cg007G251550	XP_010414700.1, XP_010511035.1, XP_010470218.1
OG0014744	Cg005G168620	XP_010517057.1, XP_010505377.1, XP_010509273.1
OG0014745	Cg001G010810	XP_010438271.1, XP_019086794.1, XP_010447813.1
OG0014746	Cg007G250690	XP_010417963.1, XP_010473209.1, XP_010510957.1
OG0014747	Cg007G250540	XP_010510947.1, XP_010417980.1, XP_010473225.1
OG0014748	Cg007G249910	XP_010473267.1, XP_010430073.1, XP_010418031.1
OG0014749	Cg007G250170	XP_010473299.1, XP_010430088.1, XP_010418048.1
OG0014750	Cg007G249350	XP_019085206.1, XP_010473325.1, XP_010418088.1
OG0014751	Cg007G248600	XP_010418168.1, XP_010473412.1, XP_010430218.1
OG0014752	Cg007G248350	XP_010473430.1, XP_010418195.1, XP_010430255.1
OG0014753	Cg002G075800	XP_010502055.1, XP_010424840.1
OG0014754	Cg002G075530	XP_010502110.1, XP_010424879.1
OG0014755	Cg002G075510	XP_010455407.2, XP_010424882.1
OG0014756	Cg002G075430	XP_010513869.1, XP_019099560.1, XP_010424914.1
OG0014757	Cg002G075270	XP_010424928.1, XP_010513884.1
OG0014758	Cg002G075190	XP_010424936.1, XP_010502147.1
OG0014759	Cg002G075170	XP_010502148.1, XP_010424940.1, XP_010513895.1
OG0014760	Cg002G075150	XP_010424942.1, XP_010513897.1, XP_010502150.1
OG0014761	Cg002G075110	XP_010502163.1
OG0014762	Cg002G075030	XP_010424953.1, XP_010513909.1, XP_010502173.1
OG0014763	Cg002G074980	XP_010513918.1, XP_010502180.1, XP_010424964.1
OG0014764	Cg002G074730	XP_010513970.1, XP_010495965.1, XP_010502226.1
OG0014765	Cg002G074340	XP_010502282.1, XP_010425049.1, XP_010514050.1
OG0014766	Cg002G074250	XP_010449241.1, XP_010514058.1
OG0014767	Cg002G074240	XP_010502299.1, XP_010425064.1, XP_010514059.1
OG0014768	Cg001G041620	XP_010425086.1, XP_019102151.1, XP_010502316.1
OG0014769	Cg002G073750	XP_010514111.1, XP_010425128.1, XP_010502355.1
OG0014770	Cg002G073730	XP_010502357.1, XP_010425136.1, XP_010514116.1
OG0014771	Cg002G073590	XP_019102168.1, XP_010502379.1, XP_010425160.1
OG0014772	Cg002G073570	XP_010425165.1, XP_010502386.1, XP_019102169.1
OG0014773	Cg002G073390	XP_010497628.1, XP_010514153.1, XP_010502405.1
OG0014774	Cg002G073000	XP_010425230.1, XP_010514199.1, XP_010502458.1
OG0014775	Cg002G072760	XP_010425259.1, XP_010514224.1, XP_010421471.1
OG0014776	Cg002G072730	XP_010502487.1, XP_010425260.1
OG0014777	Cg002G072670	XP_010514236.1, XP_010425270.1, XP_019101920.1
OG0014778	Cg002G072640	XP_010425276.1, XP_010502506.1, XP_010514245.2
OG0014779	Cg002G072560	XP_010502523.1, XP_010514257.1, XP_010425287.1
OG0014780	Cg002G072110	XP_010502589.1, XP_010514301.1, XP_010425358.1
OG0014781	Cg002G071950	XP_010502611.1, XP_010514333.1, XP_010425390.1
OG0014782	Cg002G071900	XP_010425398.1, XP_010502615.1, XP_010514338.1
OG0014783	Cg002G071670	XP_010425419.1, XP_010502634.1, XP_010514358.1
OG0014784	Cg002G071550	XP_010425431.1, XP_010502649.1, XP_010514373.1
OG0014785	Cg002G071430	XP_010514388.1, XP_010425444.1
OG0014786	Cg002G071370	XP_010502673.1, XP_010514397.1, XP_010425451.1
OG0014787	Cg002G071200	XP_010502694.1, XP_010506857.1, XP_010425471.1, XP_010514419.1
OG0014788	Cg002G070940	XP_010425508.1, XP_010502737.1
OG0014789	Cg002G070750	XP_010514472.1, XP_010502765.1, XP_010425536.1
OG0014790	Cg002G070630	XP_010514482.2, XP_010502780.1, XP_010425546.1
OG0014791	Cg002G068610	XP_010430826.1, XP_010502802.1, XP_010514503.1
OG0014792	Cg002G068640	XP_010502803.1, XP_010425576.1, XP_010514504.1
OG0014793	Cg002G069180	XP_010502848.1, XP_010514552.1, XP_010425627.1
OG0014794	Cg002G069540	XP_010425653.1, XP_010502941.1, XP_010514583.1
OG0014795	Cg002G069580	XP_019102221.1, XP_010425657.1, XP_010502947.1
OG0014796	Cg001G039370	XP_010435833.1, XP_010441052.1, XP_010450817.1
OG0014797	Cg002G067520, Cg008G310120	XP_010514659.1, XP_010502970.1, XP_010425744.1
OG0014798	Cg002G065530	XP_010514679.1, XP_010503002.1, XP_010425773.1
OG0014799	Cg001G038470	XP_019088214.1, XP_019089435.1, XP_019086551.1
OG0014800	Cg007G248950	XP_010430167.1, XP_010473367.1
OG0014801	Cg007G267080	XP_010415278.1, XP_010470618.1, XP_010511636.1
OG0014802	Cg007G266970	XP_010511627.1, XP_010470608.1, XP_019083204.1
OG0014803	Cg007G266940	XP_010470601.1, XP_010415257.1, XP_010511624.1
OG0014804	Cg007G266480	XP_019094166.1, XP_010511585.1
OG0014805	Cg007G265680	XP_010415189.1, XP_010470519.1, XP_010511469.1
OG0014806	Cg007G265500	XP_010511562.1, XP_010470507.1, XP_010415178.1
OG0014807	Cg007G265350	XP_010511546.1, XP_010470492.1, XP_010415161.1
OG0014808	Cg007G265200	XP_010415152.1, XP_010511537.1, XP_010470481.1
OG0014809	Cg007G264740	XP_010511512.1, XP_010415132.1, XP_010470461.1
OG0014810	Cg007G264650	XP_010415130.1, XP_010511508.1
OG0014811	Cg007G264570	XP_010470452.1, XP_010511122.1, XP_010415120.1
OG0014813	Cg007G263160	XP_010511449.1, XP_010415094.1
OG0014814	Cg007G263720, Cg007G262360	XP_010421691.1, XP_010494095.1, XP_010455176.1
OG0014815	Cg007G261600	XP_010470390.1, XP_010511398.1
OG0014816	Cg007G252210	XP_010511393.1, XP_010414813.1, XP_010470386.1
OG0014817	Cg007G260360	XP_010439370.1
OG0014818	Cg007G260580	XP_010511148.1, XP_010418909.1
OG0014819	Cg007G260760	XP_010470329.1, XP_019101529.1, XP_010414870.1
OG0014820	Cg007G260790	XP_010470328.1, XP_010446455.1
OG0014821	Cg004G149820, Cg004G150860	XP_010461166.1, XP_019088780.1, XP_010484156.1
OG0014822	Cg007G259650	XP_010414867.1, XP_010470324.1, XP_010511138.1
OG0014823	Cg007G258680	XP_010470333.1, XP_010414875.1, XP_010511149.1
OG0014824	Cg007G258360	XP_010414879.1, XP_010470334.1, XP_010511152.1
OG0014826	Cg007G245490	XP_010430621.1, XP_010473737.1, XP_010496633.1
OG0014827	Cg002G056040	XP_010503747.1, XP_010515450.1, XP_010426623.1, XP_010426624.1
OG0014828	Cg002G073360	XP_010506968.1, XP_010514156.1, XP_010425185.2, XP_010502408.1
OG0014829	Cg007G245760	XP_010473720.1, XP_010430590.1
OG0014830	Cg007G245810	XP_010430582.1, XP_010418513.1, XP_019093429.1
OG0014831	Cg007G245830	XP_010418511.1, XP_010430579.1, XP_010473714.1
OG0014832	Cg007G245890	XP_010418503.1, XP_010430573.1, XP_010473702.1
OG0014833	Cg007G246360	XP_010473637.1, XP_010430507.1
OG0014834	Cg007G246460	XP_010473627.1, XP_010418417.1, XP_019085696.1
OG0014835	Cg007G246600	XP_010473617.1, XP_010418401.1
OG0014836	Cg007G246830	XP_010430451.1, XP_010418373.1, XP_010473595.1
OG0014837	Cg007G246850	XP_010430439.1, XP_010418363.1, XP_010473584.1
OG0014838	Cg007G246860	XP_010431721.1
OG0014839	Cg007G246910	XP_010430435.1, XP_010418358.1, XP_010473579.1
OG0014840	Cg007G246920	XP_010418357.1, XP_010473578.1, XP_010430433.1
OG0014841	Cg007G247140	XP_010473549.1, XP_010430402.1, XP_010418329.1
OG0014842	Cg007G247400	XP_010473521.1, XP_010418299.1, XP_010430371.1
OG0014843	Cg007G247520	XP_010473514.1, XP_010418285.1, XP_010430364.1
OG0014844	Cg007G247610	XP_010473501.1, XP_010430355.1, XP_010418277.1
OG0014845	Cg007G247640	XP_010418275.1, XP_010430353.1, XP_010473499.1
OG0014846	Cg007G247660	XP_010473496.1, XP_010430349.1, XP_019083660.1
OG0014847	Cg007G247840	XP_010418244.1, XP_010473469.1, XP_010430306.1
OG0014848	Cg004G128260	XP_010499136.1, XP_010465028.1, XP_010486975.1
OG0014849	Cg001G012660	XP_010448045.1, XP_010433274.1, XP_010438515.1
OG0014850	Cg001G014840	XP_010448348.1, XP_010433572.1
OG0014851	Cg001G014680	XP_019086442.1
OG0014852	Cg001G014540	XP_010433539.1, XP_010448315.1, XP_010438792.1
OG0014853	Cg001G014460	XP_010433533.1, XP_010448304.1, XP_010438784.1
OG0014854	Cg005G164820	XP_010505885.1, XP_010517608.1, XP_010508747.1
OG0014855	Cg001G034300	XP_010440783.1, XP_010435488.1, XP_010450437.1
OG0014856	Cg005G164910	XP_010505873.1, XP_010517595.1, XP_010508759.1
OG0014857	Cg005G165070	XP_010508789.1, XP_010505849.1, XP_010517534.1
OG0014858	Cg005G164960	XP_010505867.1, XP_010508772.1
OG0014859	Cg005G165150	XP_010517527.1, XP_010508798.1
OG0014860	Cg005G165360	XP_010508818.1, XP_010517509.1, XP_019100551.1
OG0014861	Cg005G165400	XP_010505817.1, XP_010508823.1
OG0014862	Cg004G124720	XP_019092956.1, XP_010486465.1, XP_019100784.1
OG0014863	Cg004G124740	XP_019096895.1, XP_010464544.1
OG0014864	Cg004G124830	XP_010470095.1, XP_010486481.1, XP_010464559.1
OG0014865	Cg004G124870	XP_010486486.1, XP_010470490.1, XP_010464564.1
OG0014866	Cg004G124940	XP_010464570.1, XP_010471277.1, XP_010486494.1
OG0014867	Cg004G125070	XP_010464592.1, XP_010473184.1, XP_010486516.1
OG0014868	Cg004G125200	XP_010464606.1, XP_010474176.1, XP_010486530.1
