Orthogroup	Cardamine_glauca	Brassica_rapa
OG0016577	Cg008G282760	XP_033139512.1, XP_009130669.2
OG0016578	Cg008G284910	XP_009130802.1
OG0016579	Cg008G286770	XP_009125620.1, XP_033138675.1
OG0016580	Cg008G287340	XP_009122255.1
OG0016581	Cg008G287480	XP_018512421.1
OG0016582	Cg008G288000	XP_009122364.2
OG0016584	Cg006G210460	XP_009107926.1
OG0016585	Cg006G212040	XP_033136131.1
OG0016587	Cg001G017370	XP_009137125.1
OG0016588	Cg001G019050	XP_009135451.1
OG0016589	Cg006G204110	XP_009124430.1
OG0016591	Cg001G023850	XP_009108297.1
OG0016592	Cg006G218750	XP_009109764.1
OG0016594	Cg005G174790	XP_033143735.1
OG0016595	Cg005G175800	XP_033146802.1
OG0016596	Cg005G176130	XP_009141079.1
OG0016597	Cg005G180160	XP_009133889.1
OG0016598	Cg008G288730	XP_009125709.3
OG0016599	Cg008G289930	XP_009122522.1
OG0016600	Cg008G290530	XP_009131142.1
OG0016601	Cg008G291630	XP_009121987.1
OG0016602	Cg008G293030	XP_009121827.1
OG0016603	Cg008G293730	XP_009121746.1
OG0016604	Cg008G294010	XP_009121719.1
OG0016605	Cg008G306540	XP_033129593.1, XP_009129893.1
OG0016606	Cg008G311610	XP_009151662.2
OG0016607	Cg008G309910, Cg008G311720	XP_009151658.1
OG0016608	Cg001G038030	XP_009139775.1
OG0016609	Cg002G057960	XP_009149779.1
OG0016610	Cg006G221460	XP_009103122.2, XP_033131955.1
OG0016611	Cg003G105780	XP_033140256.1
OG0016612	Cg003G107120	XP_009126696.1
OG0016613	Cg008G304390	XP_009130003.1
OG0016615	Cg007G259140	XP_033141826.1
OG0016616	Cg006G220040	XP_009103061.1, XP_009115302.1
OG0016617	Cg006G219080	XP_009113757.1
OG0016619	Cg006G199740	XP_018508001.1
OG0016625	Cg004G153900	XP_009112458.1, XP_009121079.1
OG0016626	Cg005G192010	XP_033145425.1, XP_009117336.1
OG0016627	Cg005G189840	XP_009117120.1
OG0016628	Cg005G187920	XP_033145842.1, XP_033145270.1, XP_009117223.1, XP_009140856.1, XP_033146660.1
OG0016630	Cg002G059360	XP_009149882.1
OG0016631	Cg002G056880	XP_009115683.1
OG0016632	Cg002G056820	XP_009136534.1, XP_009115687.2
OG0016635	Cg003G093910, Cg003G080080	XP_009114514.1
OG0016636	Cg014G333080, Cg003G076490	XP_018512217.1, XP_009128621.2
OG0016639	Cg004G127450	XP_009125801.1
OG0016642	Cg001G035090	XP_009139865.2, XP_009139867.1, XP_033145531.1, XP_009139700.2
OG0016643	Cg007G253270	XP_033135486.1, XP_009122968.1, XP_009122970.1
OG0016645	Cg001G027910	XP_033132245.1, XP_033146656.1
OG0016657	Cg001G012380	XP_009137770.1
OG0016658	Cg001G012130	XP_009130593.2
OG0016659	Cg001G012100	XP_009129621.1
OG0016660	Cg001G012080	XP_009137785.1
OG0016661	Cg001G012030	XP_009129583.2
OG0016662	Cg001G011710	XP_009129278.1
OG0016663	Cg001G011420	XP_009137828.1
OG0016664	Cg001G011300	XP_009128951.1
OG0016665	Cg001G010750	XP_009128483.2
OG0016666	Cg001G010510	XP_009128167.1
OG0016667	Cg001G010440	XP_009128101.1
OG0016668	Cg001G010430	XP_009137889.1
OG0016669	Cg001G009240	XP_009138003.1
OG0016670	Cg001G009200	XP_009127065.1
OG0016671	Cg001G008650	XP_009138044.1
OG0016672	Cg001G008000	XP_009125963.1
OG0016673	Cg001G007560	XP_009125447.1
OG0016675	Cg001G006880	XP_009122015.1
OG0016676	Cg001G006810	XP_009121325.1
OG0016677	Cg001G006770	XP_033134034.1
OG0016679	Cg001G006060	XP_009115453.1
OG0016681	Cg001G005480	XP_033142429.1
OG0016682	Cg006G215130	XP_009108132.1
OG0016683	Cg006G214790	XP_009102662.1
OG0016684	Cg006G214730	XP_009114985.1
OG0016685	Cg006G214710	XP_033135666.1
OG0016686	Cg006G213840	XP_033148170.1
OG0016687	Cg006G213740	XP_009151424.1
OG0016688	Cg001G033240	XP_009108060.1
OG0016690	Cg007G256010	XP_009123458.1
OG0016692	Cg007G254320	XP_009124455.1
OG0016693	Cg007G253770	XP_009113379.1
OG0016694	Cg007G252220	XP_009102642.2
OG0016695	Cg007G252040	XP_009113322.1
OG0016696	Cg007G251780	XP_009113311.1
OG0016697	Cg007G251590	XP_033136552.1
OG0016698	Cg007G250860	XP_009113257.1
OG0016699	Cg007G250580	XP_009113213.1
OG0016700	Cg007G250570	XP_009113211.1
OG0016701	Cg007G250550	XP_009103780.1
OG0016702	Cg007G249820	XP_009104018.1
OG0016703	Cg007G250260	XP_009104307.1
OG0016704	Cg007G248430	XP_009123355.1
OG0016705	Cg002G075100	XP_009101309.1
OG0016706	Cg002G074950	XP_033139718.1
OG0016707	Cg002G074840	XP_009129181.1
OG0016708	Cg002G074460	XP_009129138.1
OG0016709	Cg002G074030	XP_033134229.1, XP_009152210.1
OG0016710	Cg002G074020	XP_009152208.1
OG0016711	Cg002G073670	XP_009114151.1
OG0016712	Cg002G073220	XP_009129046.1
OG0016713	Cg002G072950	XP_009114109.1
OG0016714	Cg002G072680	XP_009114100.1
OG0016715	Cg002G072170	XP_009152052.1
OG0016716	Cg002G071990	XP_033128595.1
OG0016717	Cg002G070670	XP_009151936.1
OG0016718	Cg002G068590	XP_009151908.1
OG0016719	Cg002G068720	XP_009151897.1
OG0016720	Cg002G069170	XP_009151871.1
OG0016721	Cg002G067800	XP_009151784.1
OG0016722	Cg004G141600	XP_009102556.1
OG0016723	Cg002G067640	XP_009111791.1
OG0016726	Cg007G266850	XP_033131651.1
OG0016727	Cg007G266460	XP_009105232.1
OG0016728	Cg007G265700	XP_009105209.1
OG0016729	Cg007G265490	XP_009105200.1
OG0016730	Cg007G264800	XP_009124152.1
OG0016731	Cg007G263380	XP_009127410.1
OG0016732	Cg007G263070	XP_009127406.1
OG0016733	Cg007G262330, Cg007G263830	XP_009123332.1
OG0016734	Cg007G261480	XP_009105144.1
OG0016735	Cg007G261050	XP_009105141.1
OG0016736	Cg007G259220	XP_009123333.1
OG0016737	Cg007G253420	XP_033135244.1
OG0016738	Cg007G258310	XP_009136136.1
OG0016739	Cg007G245510	XP_009132886.1
OG0016740	Cg007G245550	XP_009112857.2
OG0016741	Cg007G245850	XP_009112835.1
OG0016742	Cg007G247510	XP_009113040.1
OG0016743	Cg007G247620	XP_009113048.1
OG0016744	Cg007G248020	XP_009123390.1
OG0016745	Cg007G248150	XP_009123372.1
OG0016746	Cg007G248080	XP_009113085.1
OG0016747	Cg004G128250	XP_009136005.1
OG0016748	Cg001G014970	XP_009109192.1
OG0016749	Cg001G014640	XP_009139872.1
OG0016750	Cg001G014600	XP_009139926.1
OG0016751	Cg001G014570	XP_009142024.2
OG0016752	Cg005G165350	XP_009133451.1
OG0016753	Cg004G124770	XP_009146947.1
OG0016754	Cg004G125170	XP_009135049.2
OG0016755	Cg004G125240	XP_009123280.2
OG0016756	Cg004G125380	XP_009146898.1
OG0016758	Cg008G284070	XP_009125498.1
OG0016759	Cg004G125640	XP_009146877.1
OG0016760	Cg004G126010	XP_009135109.1
OG0016761	Cg004G126290	XP_009146819.1
OG0016762	Cg004G126770	XP_009135142.1
OG0016763	Cg008G290340	XP_033148288.1
OG0016764	Cg004G127200	XP_009146721.1
OG0016765	Cg004G147740	XP_009102853.1
OG0016766	Cg003G111740	XP_018510656.1
OG0016767	Cg003G088610	XP_009134078.1
OG0016770	Cg003G090370, Cg003G095850	XP_009134062.1
OG0016771	Cg003G090650, Cg003G096200	XP_009127354.1
OG0016772	Cg003G097350	XP_009132680.1
OG0016773	Cg003G097500	XP_009140881.1
OG0016774	Cg003G098270	XP_009107228.1
OG0016775	Cg003G098290	XP_009132588.1
OG0016776	Cg003G098350	XP_033137970.1
OG0016777	Cg003G098400	XP_009107112.1
OG0016778	Cg003G098800	XP_009106897.1
OG0016779	Cg003G098880	XP_018509946.1
OG0016780	Cg003G099470	XP_009127218.1
OG0016781	Cg003G099490	XP_009127215.1
OG0016782	Cg003G099860	XP_009127198.1
OG0016783	Cg003G100380	XP_009119896.1
OG0016784	Cg003G102470	XP_009120043.1
OG0016785	Cg003G103140	XP_009120101.1
OG0016786	Cg003G103620	XP_009132312.1
OG0016787	Cg003G104070	XP_009120175.2
OG0016788	Cg003G104320	XP_033144554.1
OG0016789	Cg003G104660	XP_009132149.1
OG0016790	Cg003G105030	XP_009132130.1
OG0016791	Cg003G105090	XP_009132124.1
OG0016792	Cg003G105500	XP_009120312.1
OG0016793	Cg008G292810	XP_009121856.1
OG0016794	Cg008G292020	XP_009125815.1
OG0016795	Cg008G291890	XP_009121946.1
OG0016796	Cg008G291760	XP_009121967.1
OG0016797	Cg008G291610	XP_009121989.2
OG0016798	Cg008G291440	XP_009122008.1
OG0016799	Cg008G291340	XP_009125265.1
OG0016800	Cg008G291280	XP_033140343.1
OG0016801	Cg008G291150	XP_009131177.1
OG0016802	Cg008G290920	XP_009125297.1
OG0016803	Cg008G290730	XP_009122069.1
OG0016804	Cg008G290720	XP_009125307.1
OG0016805	Cg008G290490	XP_009122094.1
OG0016806	Cg008G290360	XP_009122106.1
OG0016807	Cg008G289790	XP_009122514.2
OG0016808	Cg008G289710	XP_018511100.1
OG0016809	Cg008G289640	XP_033140955.1
OG0016810	Cg008G289600	XP_009122499.1
OG0016812	Cg008G289120	XP_009131053.1
OG0016813	Cg008G288900	XP_009131031.1
OG0016814	Cg008G288820	XP_009122412.1
OG0016815	Cg008G288790	XP_009122411.1
OG0016816	Cg008G288190	XP_009122343.1
OG0016817	Cg001G022730	XP_009131404.1
OG0016818	Cg001G022680	XP_018513409.1
OG0016819	Cg001G022540	XP_033129768.1
OG0016821	Cg001G021670	XP_009132447.1
OG0016822	Cg001G021450	XP_009132627.1
OG0016823	Cg001G021320	XP_009132774.1
OG0016824	Cg001G021060	XP_009133108.1
OG0016825	Cg001G020610	XP_009133495.1
OG0016826	Cg001G020590	XP_009133519.1
OG0016827	Cg001G020430	XP_009133712.1
OG0016828	Cg001G020340	XP_009133843.1
OG0016829	Cg001G019980	XP_009134321.1
OG0016830	Cg001G019810	XP_009134561.1
OG0016831	Cg001G019520	XP_009134823.1
OG0016832	Cg001G019300	XP_009137206.1
OG0016833	Cg001G019110	XP_009135338.1
OG0016834	Cg001G018600	XP_033131035.1
OG0016835	Cg006G212020	XP_009114791.1
OG0016836	Cg006G210880	XP_009114760.1
OG0016837	Cg006G210760	XP_009114753.1
OG0016838	Cg006G210340	XP_009114725.1
OG0016839	Cg006G210080	XP_033132367.1
OG0016840	Cg006G209040	XP_009145115.1
OG0016842	Cg006G204090	XP_009124432.1
OG0016843	Cg006G205620	XP_033132445.1
OG0016844	Cg006G206590	XP_009107646.1
OG0016845	Cg003G105510	XP_009126801.1
OG0016846	Cg006G202490, Cg006G202580	XP_009107419.2
OG0016847	Cg006G202790	XP_009123159.1
OG0016848	Cg006G202950	XP_009145041.2
OG0016849	Cg006G203000	XP_009123197.1
OG0016850	Cg006G218990	XP_033136517.1
OG0016851	Cg006G219000	XP_033133335.1
OG0016852	Cg006G204410	XP_009107457.2
OG0016853	Cg006G218790	XP_009113727.1
OG0016854	Cg006G218960	XP_009109784.2
OG0016855	Cg006G218290	XP_009113676.1
OG0016856	Cg006G218270	XP_009113675.2
OG0016857	Cg006G218110	XP_009123349.1, XP_009102904.1
OG0016858	Cg006G217840	XP_009102889.1
OG0016859	Cg006G216980	XP_009102847.1
OG0016860	Cg006G216810	XP_033132854.1
OG0016861	Cg005G187910	XP_009117050.1
OG0016862	Cg005G187900	XP_009117048.1
OG0016863	Cg006G216640	XP_009109641.2
OG0016864	Cg006G216600	XP_009115214.1
OG0016865	Cg006G216200	XP_009109603.1
OG0016866	Cg006G215920	XP_009115136.1
OG0016867	Cg006G215820	XP_009115124.1
OG0016868	Cg006G215680	XP_009115053.1
OG0016869	Cg001G004630	XP_009138377.1
OG0016871	Cg001G004320	XP_009149310.1
OG0016872	Cg001G003860	XP_009145707.1
OG0016873	Cg001G003400	XP_009142135.1
OG0016874	Cg001G003220	XP_009140477.1
OG0016875	Cg001G003000	XP_009138476.1
OG0016876	Cg005G192070	XP_009140376.1
OG0016877	Cg001G002120	XP_009131626.1
OG0016878	Cg001G001860	XP_009129882.1
OG0016879	Cg001G001590	XP_009127547.1
OG0016880	Cg001G001520	XP_009126827.1
OG0016881	Cg001G001420	XP_009125746.1
OG0016882	Cg001G001390	XP_009125168.1
OG0016883	Cg001G000990	XP_009109488.1
OG0016884	Cg001G000820	XP_009145337.2
OG0016885	Cg001G000650	XP_009101929.1
OG0016886	Cg001G000570	XP_009131015.1
OG0016887	Cg001G000390	XP_009101938.2
OG0016888	Cg001G000360	XP_009101941.1
OG0016889	Cg001G000210	XP_009109561.1
OG0016890	Cg001G000130	XP_009148284.1
OG0016891	Cg001G000090	XP_009101960.1
OG0016892	Cg001G032890	XP_009108075.1
OG0016893	Cg001G034130, Cg001G029960	XP_009108010.1
OG0016894	Cg001G034960	XP_033146207.1
OG0016895	Cg001G036500	XP_009139736.1
OG0016896	Cg001G036670	XP_009139742.1
OG0016897	Cg001G039350	XP_009139834.1
OG0016898	Cg001G039360	XP_009139833.1
OG0016899	Cg001G039410	XP_009139847.1
OG0016900	Cg001G040070	XP_009125115.1
OG0016901	Cg001G040330	XP_009139935.1
OG0016902	Cg005G171690	XP_033146335.1, XP_018514527.1
OG0016903	Cg006G235810	XP_009144468.1
OG0016904	Cg004G116400	XP_009147445.1
OG0016905	Cg002G061350	XP_009150057.2
OG0016906	Cg006G214370	XP_009114953.1
OG0016907	Cg003G087850	XP_009134089.1
OG0016908	Cg003G087570	XP_009124771.1
OG0016909	Cg002G059830	XP_033129993.1
OG0016910	Cg005G172280	XP_009141374.2, XP_009143784.1
OG0016911	Cg005G172870	XP_009141464.1
OG0016912	Cg005G173000	XP_009132939.2
OG0016913	Cg008G318830	XP_009114004.1
OG0016914	Cg008G318680	XP_033140637.1
OG0016915	Cg008G314300	XP_009114034.1
OG0016917	Cg011G328860, Cg008G316820	XP_009123248.1
OG0016918	Cg003G084440	XP_009128735.1
OG0016919	Cg003G084310	XP_009134177.2
OG0016920	Cg003G083120	XP_009108211.2
OG0016921	Cg003G082400	XP_009128671.3
OG0016922	Cg003G081280	XP_009144494.1
OG0016923	Cg003G080960	XP_009114592.1
OG0016925	Cg003G080160, Cg003G093840	XP_009114521.1
OG0016927	Cg003G079850, Cg003G094170	XP_009114485.1
OG0016928	Cg006G237690	XP_009148093.1
OG0016929	Cg008G320900	XP_009101698.1
OG0016930	Cg008G322810	XP_033136891.1
OG0016931	Cg004G130480	XP_009116979.1
OG0016933	Cg008G325170	XP_009122755.1
OG0016934	Cg008G325230	XP_009128985.1
OG0016935	Cg008G324850	XP_009101437.1
OG0016936	Cg001G034340	XP_009101385.1
OG0016938	Cg008G325040	XP_009128969.1
OG0016941	Cg004G143570	XP_009102391.1
OG0016942	Cg004G143590	XP_009102388.1
OG0016944	Cg004G145600	XP_033134216.1
OG0016945	Cg001G033630	XP_009124262.1
OG0016947	Cg001G031040	XP_009107671.1
OG0016948	Cg001G030430	XP_009139648.1
OG0016949	Cg001G029330	XP_009139618.2
OG0016950	Cg006G208430	XP_009139604.1
OG0016951	Cg001G028360	XP_009144684.1
OG0016952	Cg001G028140	XP_009134221.3
OG0016953	Cg001G026950	XP_009144705.2
OG0016954	Cg001G026930	XP_009148067.1
OG0016955	Cg001G026910	XP_009148035.1
OG0016956	Cg001G026830	XP_009147983.2
OG0016957	Cg001G026640	XP_009147539.1
OG0016958	Cg001G026030	XP_009147318.2
OG0016959	Cg001G040360	XP_009139937.1
OG0016960	Cg001G040380	XP_033145628.1
OG0016961	Cg003G115820	XP_009112273.1
OG0016962	Cg001G041140	XP_009140008.1
OG0016963	Cg001G041380	XP_009140032.1
OG0016964	Cg001G042330	XP_009125186.1
OG0016965	Cg001G042390	XP_009140096.1
OG0016967	Cg001G042650	XP_033130484.1
OG0016968	Cg001G042790	XP_033130482.1
OG0016969	Cg001G042800	XP_009125203.1
OG0016970	Cg003G078030	XP_009120807.1
OG0016971	Cg005G157520	XP_009142478.1
OG0016972	Cg005G157540	XP_018514650.1
OG0016973	Cg005G157790	XP_009111662.1
OG0016974	Cg005G158080	XP_009118719.1
OG0016975	Cg005G158250	XP_033139291.1
OG0016976	Cg005G158770	XP_009142581.1
OG0016978	Cg005G159140	XP_033148401.1
OG0016979	Cg005G159490	XP_033148402.1
OG0016980	Cg005G160320	XP_009142342.1
OG0016981	Cg005G160800	XP_009142313.1
OG0016983	Cg005G161710	XP_009142990.2
OG0016984	Cg005G161810	XP_009142984.1
OG0016985	Cg005G161880	XP_009133646.2
OG0016986	Cg002G047070	XP_018510052.1
OG0016987	Cg005G162540	XP_009133594.1
OG0016988	Cg005G162700	XP_009133578.1
OG0016989	Cg005G163030	XP_033148366.1
OG0016990	Cg005G164080	XP_033145659.1
OG0016992	Cg005G164520	XP_033148416.1
OG0016993	Cg008G282150	XP_009112707.1
OG0016994	Cg008G282160	XP_009130629.2
OG0016996	Cg008G282400	XP_009125407.1
OG0016997	Cg008G282440	XP_009125417.1
OG0016998	Cg008G282460	XP_009125419.2
OG0016999	Cg008G282490	XP_009125423.1
OG0017000	Cg008G282690	XP_009125429.1
OG0017001	Cg008G282720	XP_033137561.1
OG0017002	Cg008G282890	XP_033143828.1
OG0017003	Cg008G283010	XP_009125439.2
OG0017004	Cg008G283020	XP_009122799.1
OG0017005	Cg008G283150	XP_009122781.1
OG0017006	Cg008G283540	XP_009125463.2
OG0017007	Cg008G284180	XP_009122697.1
OG0017008	Cg008G284820	XP_009122640.1
OG0017009	Cg008G300160	XP_009120868.1
OG0017010	Cg008G300710	XP_009120831.1
OG0017011	Cg008G300840	XP_009131794.1
OG0017012	Cg008G300790	XP_009120818.1
OG0017013	Cg008G301380	XP_009131829.1
OG0017014	Cg008G301500	XP_009124331.1
OG0017015	Cg008G302130	XP_009131875.1
OG0017016	Cg008G302390	XP_009120639.1
OG0017017	Cg008G302550	XP_009126566.1
OG0017018	Cg003G107600	XP_009120512.1
OG0017019	Cg003G107160	XP_009126693.1
OG0017020	Cg003G110920	XP_009112061.1
OG0017021	Cg003G111420	XP_009112102.1
OG0017022	Cg003G111550	XP_009150423.1
OG0017023	Cg003G111850	XP_009150467.1
OG0017024	Cg003G111930	XP_009112116.1
OG0017025	Cg003G112770	XP_009150562.1
OG0017026	Cg003G112930	XP_009150571.1
OG0017027	Cg003G113140	XP_009150577.1
OG0017028	Cg003G113020	XP_009130493.1
OG0017029	Cg003G113010	XP_009150598.1
OG0017031	Cg003G113580	XP_009150647.1
OG0017032	Cg003G113760	XP_009112195.1
OG0017033	Cg003G113880	XP_009150671.2
OG0017034	Cg003G113980	XP_033129489.1
OG0017035	Cg003G114100	XP_009150689.2
OG0017036	Cg003G114130	XP_009150700.1
OG0017037	Cg003G114550	XP_009103447.1
OG0017038	Cg003G114800	XP_009112346.1
OG0017039	Cg003G115050	XP_009103491.1
OG0017040	Cg003G115230	XP_009112312.1
OG0017041	Cg007G278010	XP_018509633.1
OG0017042	Cg003G115750	XP_009150857.1
OG0017044	Cg003G075900	XP_009111523.1
OG0017045	Cg003G076260, Cg014G333320	XP_009111491.1
OG0017046	Cg003G076930, Cg014G332670	XP_009111422.1
OG0017047	Cg003G077200, Cg014G332410	XP_009111394.1
OG0017048	Cg003G077220, Cg014G332390	XP_009128509.2
OG0017049	Cg003G077300, Cg014G332320	XP_009134490.1
OG0017050	Cg014G331660, Cg003G078020	XP_009128510.1
OG0017051	Cg006G218980	XP_009113739.1
OG0017053	Cg003G078600, Cg014G330950	XP_009111276.1
OG0017054	Cg008G320460	XP_009113934.1
OG0017055	Cg008G319670	XP_033128663.1
OG0017056	Cg008G319570	XP_009123899.1
OG0017057	Cg008G319540	XP_009113982.2
OG0017059	Cg005G173900	XP_009132879.1
OG0017060	Cg005G174820	XP_009141194.1
OG0017062	Cg005G175170	XP_009141162.1
OG0017063	Cg005G175590	XP_009141132.1
OG0017064	Cg005G175880	XP_009132757.1
OG0017065	Cg005G176150	XP_009141072.1
OG0017066	Cg005G176800	XP_009141035.1
OG0017068	Cg005G178100	XP_009124370.1
OG0017069	Cg005G178430	XP_009103707.2
OG0017070	Cg005G178510	XP_009140928.1
OG0017071	Cg005G178880	XP_009140901.1
OG0017072	Cg005G179220	XP_009103649.1
OG0017073	Cg005G179280	XP_009133881.1
OG0017074	Cg005G179690	XP_009140821.1
OG0017075	Cg005G182080	XP_033142353.1
OG0017076	Cg005G182480	XP_009103564.1
OG0017077	Cg005G183500	XP_009140843.1
OG0017078	Cg005G183540	XP_009133937.1
OG0017079	Cg005G184360	XP_009133935.1
OG0017080	Cg005G184970	XP_033143416.1
OG0017081	Cg005G185040, Cg005G185070	XP_009133944.1
OG0017082	Cg005G185400	XP_009140741.1
OG0017083	Cg005G186040	XP_009140731.1
OG0017084	Cg005G186150	XP_009140728.2
OG0017085	Cg005G186220	XP_009116162.1
OG0017086	Cg001G041040	XP_009140698.1
OG0017087	Cg005G186830	XP_009140701.1
OG0017088	Cg001G013180	XP_033132922.1
OG0017089	Cg001G013210	XP_009143519.1
OG0017090	Cg001G013240	XP_009143477.1
OG0017091	Cg001G013340	XP_009137654.1
OG0017092	Cg001G013350	XP_009143377.1
OG0017093	Cg001G013390	XP_009143332.1
OG0017094	Cg004G116370	XP_009124042.1
OG0017095	Cg004G116390	XP_009134599.1
OG0017096	Cg004G116290	XP_018513299.1
OG0017097	Cg004G116220	XP_009134581.1
OG0017098	Cg004G116060	XP_009107011.1
OG0017099	Cg004G115960	XP_009124820.1
OG0017100	Cg001G014290	XP_009137592.1
OG0017101	Cg001G014200	XP_009142392.1
OG0017102	Cg001G014070	XP_009142555.1
OG0017103	Cg001G013810	XP_009142899.1
OG0017104	Cg001G014000	XP_033139369.1
OG0017105	Cg004G117250	XP_009147380.1
OG0017106	Cg004G117370	XP_009147371.1
OG0017107	Cg004G117930	XP_033146785.1
OG0017108	Cg004G118050	XP_009147310.1
OG0017109	Cg004G118080	XP_033137312.1
OG0017110	Cg004G118360	XP_009130342.1
OG0017111	Cg004G118490	XP_009130356.1
OG0017112	Cg004G118610	XP_009130367.1
OG0017113	Cg004G119350	XP_009102063.2
OG0017114	Cg004G119710	XP_009130411.1
OG0017115	Cg004G120270	XP_009125015.1
OG0017116	Cg004G120440	XP_009124196.1
OG0017117	Cg004G120530	XP_009134792.1
OG0017118	Cg004G121030	XP_009147262.1
OG0017119	Cg004G121250	XP_009147232.1
OG0017120	Cg004G121650	XP_009124963.1
OG0017121	Cg004G121660	XP_009147203.1
OG0017123	Cg004G121930	XP_009129632.2
OG0017124	Cg004G121950	XP_009129634.1
OG0017125	Cg004G122430	XP_009134897.1
OG0017126	Cg004G122480	XP_009147157.1
OG0017127	Cg004G122600	XP_009147150.1
OG0017128	Cg004G122900	XP_033142938.1
OG0017129	Cg004G123020	XP_009134941.1
OG0017130	Cg004G123360	XP_033146595.1
OG0017131	Cg004G123490	XP_009124351.1
OG0017132	Cg004G123670	XP_009147057.1
OG0017133	Cg004G123810	XP_009147040.1
OG0017134	Cg004G124080	XP_009147009.1
OG0017135	Cg004G124110	XP_009123984.1
OG0017136	Cg004G124490	XP_009123811.1
OG0017137	Cg005G165810	XP_009143225.1
OG0017138	Cg005G166290	XP_009143270.2
OG0017139	Cg005G166660	XP_033144415.1
OG0017140	Cg005G166680	XP_009141822.1
OG0017141	Cg005G166740	XP_009143307.1
OG0017142	Cg005G167090	XP_033143646.1
OG0017143	Cg005G167140	XP_009141791.1
OG0017144	Cg005G167360	XP_033143676.1
OG0017145	Cg005G167380	XP_033143683.1
OG0017146	Cg005G170420	XP_009141563.1
OG0017147	Cg005G169810	XP_033146811.1
OG0017148	Cg005G169500	XP_033143077.1
OG0017149	Cg005G168990	XP_009143489.1
OG0017150	Cg005G168780	XP_009141682.1
OG0017151	Cg005G168740	XP_033147989.1
OG0017152	Cg005G167890	XP_018514675.1
OG0017153	Cg006G230540	XP_033129073.1
OG0017154	Cg006G230320	XP_009148948.1
OG0017155	Cg006G229910	XP_009149041.1
OG0017156	Cg006G229450	XP_018510139.1, XP_018515272.1
OG0017157	Cg006G229380	XP_009117755.1
OG0017158	Cg006G228940	XP_009149140.1
OG0017159	Cg006G228850	XP_009117725.2
OG0017160	Cg006G228720	XP_009149170.1
OG0017161	Cg006G228350	XP_033130085.1
OG0017162	Cg006G227690	XP_009110346.2
OG0017163	Cg006G227890	XP_009110363.1
OG0017164	Cg006G227550	XP_009149291.1
OG0017165	Cg006G227490	XP_009149299.1
OG0017167	Cg006G227320	XP_033136616.1
OG0017168	Cg006G226880	XP_009110299.1
OG0017169	Cg006G226520	XP_009149435.1
OG0017170	Cg006G226440	XP_009110271.1
OG0017171	Cg006G199000	XP_009147806.1
OG0017172	Cg006G225060	XP_033129829.1
OG0017173	Cg006G224510	XP_033128799.1
