Orthogroup	Cardamine_glauca	Eutrema_salsugineum
OG0014488	Cg002G050150	XP_006403015.1
OG0014489	Cg002G050110	XP_006403011.1
OG0014490	Cg005G165550	XP_006411319.1
OG0014491	Cg002G049840	XP_006402978.1
OG0014492	Cg002G049580	XP_006402957.1
OG0014493	Cg002G049530	XP_006402950.1
OG0014494	Cg002G049500	XP_006402946.1
OG0014495	Cg002G049090	XP_006402900.1
OG0014496	Cg002G048400	XP_006402826.1
OG0014497	Cg002G048200	XP_024012738.1
OG0014498	Cg002G048140	XP_006402804.1, XP_006390393.2
OG0014499	Cg002G047860	XP_024013017.1
OG0014500	Cg002G047730	XP_006402767.1
OG0014501	Cg002G047350	XP_006402721.1
OG0014502	Cg002G047330	XP_006402717.1
OG0014503	Cg002G047320	XP_024012987.1
OG0014504	Cg002G047100	XP_006402693.1
OG0014506	Cg002G046710	XP_006402643.1
OG0014507	Cg002G046670	XP_006402640.1
OG0014508	Cg002G046530	XP_024012779.1
OG0014509	Cg002G046310	XP_006402597.1
OG0014510	Cg002G046210	XP_006402586.1
OG0014511	Cg002G049610	XP_006402960.1
OG0014512	Cg002G045970	XP_006402564.1
OG0014513	Cg002G045920	XP_006402555.2
OG0014514	Cg002G045760	XP_006402534.1
OG0014515	Cg002G045650	XP_006402521.1
OG0014516	Cg002G045200	XP_006402472.1
OG0014517	Cg002G045050	XP_006402456.1
OG0014518	Cg002G044880	XP_006402440.1
OG0014520	Cg002G044650	XP_006402423.1
OG0014521	Cg002G044640	XP_006402422.1
OG0014522	Cg002G044630	XP_006402420.1
OG0014523	Cg002G044480	XP_006402406.1
OG0014524	Cg002G044160	XP_006402373.1
OG0014525	Cg002G043830	XP_006402332.1
OG0014526	Cg002G043570	XP_006402306.1
OG0014527	Cg002G043560	XP_006402304.1
OG0014528	Cg002G043430	XP_024012783.1
OG0014530	Cg002G043300	XP_006402277.1
OG0014531	Cg002G043220	XP_006391482.1, XP_006405525.1
OG0014532	Cg002G043210	XP_006392235.1
OG0014533	Cg002G043170	XP_006403739.1
OG0014534	Cg006G197090	XP_006392881.1, XP_006392886.1, XP_006392892.1, XP_006392879.1, XP_006392888.1, XP_006392883.1, XP_006392890.1
OG0014536	Cg002G062040	XP_006419040.1
OG0014537	Cg002G051870	XP_024013769.1
OG0014538	Cg002G050250	XP_006403025.1
OG0014539	Cg008G321550	XP_006398127.2
OG0014541	Cg003G096480, Cg007G276100	XP_006390295.1
OG0014542	Cg008G316640	XP_006403391.1
OG0014543	Cg005G171030	XP_006410717.1
OG0014544	Cg005G170670	XP_024016693.1
OG0014545	Cg005G167630	XP_006411086.2
OG0014546	Cg004G120590	XP_006398136.1
OG0014547	Cg004G155050, Cg007G281220	XP_006389780.1
OG0014548	Cg007G279380	XP_006389962.2
OG0014549	Cg007G278780	XP_006390017.1
OG0014550	Cg007G274630	XP_024009334.1
OG0014551	Cg001G009850	XP_006412679.1
OG0014552	Cg004G126270	XP_006407532.1
OG0014553	Cg001G008580	XP_006412536.2
OG0014554	Cg001G012470	XP_024005611.1
OG0014555	Cg001G007090	XP_006412375.1
OG0014556	Cg004G121180	XP_006408082.1
OG0014557	Cg006G245430	XP_006418505.1
OG0014558	Cg006G238300	XP_024008622.1
OG0014559	Cg006G233040	XP_006417184.1
OG0014561	Cg006G229820	XP_006416847.1
OG0014562	Cg007G270190	XP_006390970.1
OG0014563	Cg007G269900	XP_024011321.1, XP_024010817.1
OG0014564	Cg007G268540	XP_006391142.1
OG0014565	Cg008G324050	XP_024016653.1
OG0014566	Cg007G248060	XP_006391901.1
OG0014568	Cg004G156590	XP_006408940.1
OG0014569	Cg004G154180	XP_006409202.1
OG0014570	Cg004G142910	XP_006418665.1
OG0014571	Cg004G141800	XP_006418793.1
OG0014572	Cg004G136360	XP_006406480.1
OG0014573	Cg004G129980	XP_024015183.1
OG0014574	Cg004G125740	XP_006407605.1
OG0014575	Cg008G287150	XP_006399101.1
OG0014576	Cg008G287800	XP_006399177.1
OG0014578	Cg001G017120	XP_024004505.1
OG0014579	Cg001G019320	XP_006413746.1
OG0014581	Cg001G023240	XP_024004764.1
OG0014582	Cg001G023710	XP_006414248.1
OG0014583	Cg006G214040	XP_006415248.1
OG0014584	Cg006G217830	XP_006415622.1
OG0014586	Cg001G015440	XP_006413314.1
OG0014587	Cg005G177560	XP_006409999.1
OG0014588	Cg003G097300	XP_006414153.1
OG0014589	Cg008G293830	XP_006399866.1
OG0014590	Cg008G294590	XP_024012541.1
OG0014591	Cg008G297780	XP_024012483.1
OG0014592	Cg008G311660, Cg008G309840	XP_006395158.1
OG0014593	Cg001G042670	XP_006405309.1
OG0014594	Cg003G105790	XP_006401117.1
OG0014595	Cg003G107080	XP_006400962.1
OG0014596	Cg008G302190	XP_006400744.1
OG0014597	Cg008G301970	XP_024012098.1
OG0014599	Cg008G300520	XP_006400568.1
OG0014600	Cg003G113800	XP_006393991.1
OG0014601	Cg003G114280	XP_006393942.1
OG0014603	Cg006G226420	XP_006416487.1
OG0014605	Cg007G254250	XP_006392432.1
OG0014611	Cg004G154030	XP_006409219.1
OG0014612	Cg005G190600	XP_006404904.2
OG0014613	Cg036G336870, Cg013G330350	XP_006405206.1
OG0014614	Cg005G167440	XP_024004164.1
OG0014616	Cg002G052720	XP_006403649.1
OG0014618	Cg003G084920	XP_006393360.2
OG0014619	Cg003G084490, Cg003G084480	XP_024011256.1
OG0014620	Cg001G005440	XP_006412183.1
OG0014623	Cg003G104470	XP_006401262.2
OG0014637	Cg001G012190	XP_006412962.1
OG0014638	Cg004G154940	XP_024016472.1
OG0014639	Cg001G011950	XP_006412938.1
OG0014640	Cg001G011910	XP_006412934.1
OG0014641	Cg001G011860	XP_006412927.2
OG0014643	Cg001G011760	XP_006412916.1
OG0014644	Cg007G277840	XP_006390118.1
OG0014645	Cg001G011570	XP_006412894.1
OG0014646	Cg001G011560	XP_006412893.1
OG0014647	Cg001G011440	XP_024004660.1
OG0014648	Cg001G011370	XP_006412875.1
OG0014649	Cg001G011350	XP_006412870.1
OG0014650	Cg001G011200	XP_006412853.1
OG0014651	Cg001G011190	XP_006412852.1
OG0014652	Cg001G011080	XP_024005181.1
OG0014653	Cg001G011040	XP_006412835.1
OG0014654	Cg001G011000	XP_024004610.1
OG0014655	Cg001G010980	XP_006412824.1
OG0014656	Cg007G278200	XP_006395965.1
OG0014657	Cg001G010820	XP_006412813.1
OG0014659	Cg001G010740	XP_006412804.1
OG0014660	Cg001G010730	XP_024005350.1
OG0014661	Cg001G010170	XP_006412722.1
OG0014662	Cg001G009690	XP_006412666.2
OG0014663	Cg001G009660	XP_006412660.1
OG0014664	Cg005G190470	XP_006404919.1
OG0014665	Cg001G009600	XP_006412651.1
OG0014666	Cg001G000070	XP_006411599.2
OG0014667	Cg001G009400	XP_006412631.1
OG0014668	Cg001G009320	XP_006412617.1
OG0014669	Cg001G009290	XP_024005264.1
OG0014670	Cg001G009160	XP_006412598.1
OG0014671	Cg001G009130	XP_006412594.1
OG0014672	Cg006G237290	XP_006417654.1
OG0014673	Cg001G008960	XP_006412577.1
OG0014674	Cg001G008730	XP_006412554.1
OG0014675	Cg001G008710	XP_006412551.1
OG0014676	Cg001G008700	XP_006412552.1
OG0014677	Cg001G008610	XP_006412539.1
OG0014678	Cg001G008590	XP_006412537.1
OG0014679	Cg001G008420	XP_006412519.1
OG0014680	Cg001G008160	XP_006412485.1
OG0014681	Cg001G008140	XP_006412483.1
OG0014682	Cg001G008060	XP_024005132.1
OG0014683	Cg005G187700	XP_006405226.1
OG0014684	Cg001G007750	XP_024005703.1
OG0014685	Cg001G007410	XP_006412415.1
OG0014686	Cg001G007530	XP_006412429.1
OG0014687	Cg001G007550	XP_006412431.1
OG0014689	Cg001G006030	XP_006412252.1
OG0014690	Cg001G006870	XP_006412352.1
OG0014691	Cg001G006830	XP_006412348.1
OG0014692	Cg001G006820	XP_024005236.1
OG0014693	Cg001G006800	XP_006412345.1
OG0014695	Cg001G006570	XP_006412318.1
OG0014696	Cg001G005970	XP_006412244.1
OG0014697	Cg001G006150	XP_006412269.1
OG0014698	Cg001G006300	XP_024012412.1
OG0014699	Cg001G006360	XP_006412294.1
OG0014700	Cg001G005900	XP_006412236.1
OG0014701	Cg001G005930	XP_006412238.1
OG0014702	Cg001G005690	XP_006412216.1
OG0014703	Cg001G005600	XP_006412204.1
OG0014704	Cg004G152800	XP_024016428.1
OG0014705	Cg004G156780	XP_006405973.1
OG0014706	Cg001G004970	XP_006412128.1
OG0014707	Cg001G004900	XP_006412119.1
OG0014708	Cg001G004860	XP_006412113.1
OG0014709	Cg006G215140	XP_006415364.1
OG0014710	Cg006G214920	XP_006415334.1
OG0014711	Cg006G214740	XP_006415325.1
OG0014712	Cg006G214460	XP_006415304.1
OG0014713	Cg006G214440	XP_006415302.1
OG0014714	Cg006G214270	XP_024008147.1
OG0014715	Cg006G214260	XP_006415279.1
OG0014716	Cg006G213870	XP_006415237.1
OG0014717	Cg006G213830	XP_024008376.1
OG0014718	Cg006G213800	XP_006415219.1
OG0014719	Cg006G213790	XP_006415217.2
OG0014720	Cg006G213720	XP_006415208.1
OG0014721	Cg006G213430	XP_024008382.1
OG0014722	Cg006G213400	XP_006415182.1
OG0014723	Cg001G024030	XP_006414285.1
OG0014724	Cg001G024040	XP_006414284.1
OG0014725	Cg001G024260	XP_006414294.1
OG0014726	Cg001G024300	XP_024005860.1
OG0014727	Cg001G024310	XP_024005861.1
OG0014728	Cg001G024330	XP_006414304.1
OG0014729	Cg001G024440	XP_024004679.1
OG0014730	Cg001G024600	XP_006414329.1
OG0014731	Cg001G024820	XP_006414354.2
OG0014732	Cg001G024910	XP_006414365.1
OG0014733	Cg007G258000	XP_006392526.2
OG0014734	Cg007G256710	XP_006392509.1
OG0014735	Cg007G256020	XP_006392487.1
OG0014736	Cg007G267430	XP_024014016.1
OG0014737	Cg007G254980	XP_006392464.1
OG0014738	Cg007G254600	XP_006392459.1
OG0014739	Cg007G254130	XP_024004328.1
OG0014740	Cg007G253740	XP_006392408.1
OG0014741	Cg007G253340	XP_006392402.1
OG0014742	Cg007G252420	XP_006392342.1
OG0014743	Cg007G251550	XP_006392274.1
OG0014744	Cg005G168620	XP_006410973.1, XP_006410972.1
OG0014745	Cg001G010810	XP_006412812.1
OG0014746	Cg007G250690	XP_006392177.1
OG0014747	Cg007G250540	XP_006392163.1
OG0014748	Cg007G249910	XP_006392105.1
OG0014749	Cg007G250170	XP_006392072.1
OG0014750	Cg007G249350	XP_024004100.1
OG0014751	Cg007G248600	XP_006391948.1
OG0014752	Cg007G248350	XP_006391919.1
OG0014753	Cg002G075800	XP_006398492.1
OG0014754	Cg002G075530	XP_024011022.1
OG0014755	Cg002G075510	XP_006398526.2
OG0014756	Cg002G075430	XP_024011033.1
OG0014757	Cg002G075270	XP_006395877.1
OG0014758	Cg002G075190	XP_024007534.1
OG0014759	Cg002G075170	XP_024007189.1
OG0014760	Cg002G075150	XP_006395862.1
OG0014761	Cg002G075110	XP_006395858.1
OG0014762	Cg002G075030	XP_006395849.1
OG0014763	Cg002G074980	XP_006395844.1
OG0014764	Cg002G074730	XP_006395810.1
OG0014765	Cg002G074340	XP_006395759.1
OG0014766	Cg002G074250	XP_006395751.1
OG0014767	Cg002G074240	XP_006395750.1
OG0014768	Cg001G041620	XP_006395740.1
OG0014769	Cg002G073750	XP_006395705.1
OG0014770	Cg002G073730	XP_006395703.1
OG0014771	Cg002G073590	XP_006395688.1
OG0014772	Cg002G073570	XP_024007653.1
OG0014773	Cg002G073390	XP_006395668.1
OG0014774	Cg002G073000	XP_006395626.1
OG0014775	Cg002G072760	XP_006395608.1
OG0014776	Cg002G072730	XP_006395606.1
OG0014777	Cg002G072670	XP_024007497.1
OG0014778	Cg002G072640	XP_006395596.1
OG0014779	Cg002G072560	XP_006395582.1
OG0014780	Cg002G072110	XP_006395544.1
OG0014781	Cg002G071950	XP_006395530.1
OG0014782	Cg002G071900	XP_006395526.1
OG0014783	Cg002G071670	XP_006395507.1
OG0014784	Cg002G071550	XP_006395499.1
OG0014785	Cg002G071430	XP_006395488.1
OG0014786	Cg002G071370	XP_006395480.1
OG0014787	Cg002G071200	XP_006395463.1
OG0014788	Cg002G070940	XP_006395440.1
OG0014789	Cg002G070750	XP_006395417.1
OG0014790	Cg002G070630	XP_006397160.2, XP_006395405.1
OG0014791	Cg002G068610	XP_006395388.1
OG0014792	Cg002G068640	XP_006395386.1
OG0014793	Cg002G069180	XP_006395361.1
OG0014794	Cg002G069540	XP_024007126.1
OG0014795	Cg002G069580	XP_024007657.1
OG0014796	Cg001G039370	XP_006405635.1
OG0014797	Cg002G067520, Cg008G310120	XP_006395276.1
OG0014798	Cg002G065530	XP_006395254.1
OG0014799	Cg001G038470	XP_006405704.1
OG0014800	Cg007G248950	XP_006391989.1
OG0014801	Cg007G267080	XP_024010550.1
OG0014802	Cg007G266970	XP_006391474.1
OG0014803	Cg007G266940	XP_006391470.1
OG0014804	Cg007G266480	XP_006391437.1
OG0014805	Cg007G265680	XP_006391398.1
OG0014806	Cg007G265500	XP_006391386.1
OG0014807	Cg007G265350	XP_006391357.1
OG0014808	Cg007G265200	XP_006391347.1
OG0014809	Cg007G264740	XP_006391324.1
OG0014810	Cg007G264650	XP_006391313.1
OG0014811	Cg007G264570	XP_006391519.1
OG0014813	Cg007G263160	XP_006391547.1
OG0014814	Cg007G263720, Cg007G262360	XP_006391569.1
OG0014815	Cg007G261600	XP_006397407.1
OG0014816	Cg007G252210	XP_006397403.1
OG0014817	Cg007G260360	XP_024014157.1, XP_006392024.1
OG0014818	Cg007G260580	XP_006390235.1
OG0014819	Cg007G260760	XP_024009504.1
OG0014820	Cg007G260790	XP_006404452.2
OG0014821	Cg004G149820, Cg004G150860	XP_006397386.1
OG0014822	Cg007G259650	XP_006397390.1
OG0014823	Cg007G258680	XP_006415605.1
OG0014824	Cg007G258360	XP_006396449.1
OG0014826	Cg007G245490	XP_006391589.1
OG0014827	Cg002G056040	XP_006404001.1
OG0014828	Cg002G073360	XP_006395666.1
OG0014829	Cg007G245760	XP_006391609.1
OG0014830	Cg007G245810	XP_006391614.1
OG0014831	Cg007G245830	XP_006391616.1
OG0014832	Cg007G245890	XP_006391622.1
OG0014833	Cg007G246360	XP_006391693.1
OG0014834	Cg007G246460	XP_006391712.1
OG0014835	Cg007G246600	XP_006391729.1
OG0014836	Cg007G246830	XP_024015677.1
OG0014837	Cg007G246850	XP_006391742.1
OG0014838	Cg007G246860	XP_024016420.1
OG0014839	Cg007G246910	XP_006391747.1
OG0014840	Cg007G246920	XP_006391748.1
OG0014841	Cg007G247140	XP_006391776.1
OG0014842	Cg007G247400	XP_006391715.1
OG0014843	Cg007G247520	XP_024015569.1
OG0014844	Cg007G247610	XP_006391823.1
OG0014845	Cg007G247640	XP_006391825.1
OG0014846	Cg007G247660	XP_006391827.1
OG0014847	Cg007G247840	XP_006391855.1
OG0014848	Cg004G128260	XP_006407322.1
OG0014849	Cg001G012660	XP_006413004.1
OG0014850	Cg001G014840	XP_006413253.1
OG0014851	Cg001G014680	XP_006413238.1
OG0014852	Cg001G014540	XP_006413218.1
OG0014853	Cg001G014460	XP_024004692.1
OG0014854	Cg005G164820	XP_006411386.1
OG0014855	Cg001G034300	XP_006405735.1
OG0014856	Cg005G164910	XP_006411377.1
OG0014857	Cg005G165070	XP_024003784.1
OG0014858	Cg005G164960	XP_024003860.1
OG0014859	Cg005G165150	XP_024016762.1
OG0014860	Cg005G165360	XP_006411337.1
OG0014861	Cg005G165400	XP_024016724.1
OG0014862	Cg004G124720	XP_006407714.1
OG0014863	Cg004G124740	XP_024015552.1
OG0014864	Cg004G124830	XP_006407704.1
OG0014865	Cg004G124870	XP_006407699.1
OG0014866	Cg004G124940	XP_006407691.2
OG0014867	Cg004G125070	XP_006407674.1
OG0014868	Cg004G125200	XP_006418812.1
OG0014869	Cg004G125290	XP_006407649.1
OG0014870	Cg004G125320	XP_006407645.2
OG0014871	Cg004G125330	XP_006407644.1
OG0014872	Cg004G125450	XP_006407631.1
OG0014873	Cg004G125460	XP_006407629.1
OG0014874	Cg004G125520	XP_006407624.1
OG0014875	Cg008G284370	XP_006398815.1
OG0014876	Cg004G125670	XP_006407610.1
OG0014877	Cg004G125680	XP_006407609.1
OG0014878	Cg004G125840	XP_006407592.1
OG0014879	Cg004G125920	XP_006407584.1
OG0014880	Cg004G125960	XP_006407578.1
OG0014881	Cg004G126020	XP_006407573.1
OG0014882	Cg004G126370	XP_006407518.1
OG0014883	Cg003G103840	XP_006401327.1
OG0014884	Cg004G126830	XP_006407476.1
OG0014885	Cg004G126700	XP_006407487.1
OG0014886	Cg004G126850	XP_006407473.1
OG0014887	Cg004G126900	XP_006407469.2
OG0014888	Cg004G127060	XP_006407455.1
OG0014889	Cg004G127820	XP_006407378.1
OG0014890	Cg004G127930	XP_006407361.1
OG0014891	Cg004G127870	XP_006407371.1
OG0014892	Cg004G128110	XP_006407340.1
OG0014893	Cg003G088270	XP_006397338.1
OG0014894	Cg003G092050	XP_006402253.1
OG0014895	Cg003G088370	XP_006397340.1
OG0014896	Cg003G091430	XP_006396315.1
OG0014897	Cg004G138620	XP_006406254.1
OG0014898	Cg003G095410, Cg016G334220	XP_006402144.1
OG0014899	Cg006G237860	XP_006417717.1
OG0014901	Cg003G096410	XP_006402080.1
OG0014902	Cg003G096720	XP_006402070.2
OG0014903	Cg003G097010	XP_006402058.1
OG0014904	Cg003G097420	XP_006402036.1
OG0014905	Cg003G097770	XP_006401992.1
OG0014906	Cg003G098100	XP_006401961.1
OG0014907	Cg003G098110	XP_024012599.1
OG0014908	Cg003G098180	XP_006401928.1
OG0014909	Cg003G098210	XP_024011619.1
OG0014910	Cg003G098240	XP_006391903.1
OG0014911	Cg003G098600	XP_006401880.1
OG0014912	Cg003G098730	XP_024012063.1
OG0014913	Cg003G098740	XP_006401865.1
OG0014915	Cg003G098810	XP_006401856.1
OG0014916	Cg003G098840	XP_006401855.1
OG0014917	Cg003G099120	XP_006401831.1
OG0014918	Cg003G099270	XP_006401815.1
OG0014919	Cg003G099320	XP_006401812.1
OG0014920	Cg003G099530	XP_006401776.1
OG0014921	Cg003G100190	XP_006401720.1
OG0014922	Cg003G099930	XP_006401741.1
OG0014923	Cg003G099790	XP_006401755.1
OG0014924	Cg003G100330	XP_006401705.1
OG0014925	Cg003G100350	XP_006401702.1
OG0014926	Cg003G100510	XP_006401687.1
OG0014927	Cg003G100880	XP_006401652.1
OG0014928	Cg003G101630	XP_006401575.2
OG0014929	Cg003G102100	XP_006401524.1
OG0014930	Cg006G227200	XP_006416567.1
OG0014931	Cg003G102590	XP_006401468.1
OG0014932	Cg003G102710	XP_006401454.1
OG0014933	Cg003G102770	XP_024011991.1
OG0014934	Cg003G102880	XP_006401436.1
OG0014935	Cg003G103400	XP_006401375.1
OG0014936	Cg003G103500	XP_024012112.1
OG0014937	Cg003G103610	XP_006401351.1
OG0014939	Cg003G104050	XP_006401304.1
OG0014940	Cg003G104190	XP_006401293.1
OG0014941	Cg003G104200	XP_024011860.1
OG0014942	Cg003G104570	XP_006401251.1
OG0014943	Cg003G104590	XP_006401249.1
OG0014944	Cg003G104600	XP_006401248.1
OG0014945	Cg003G105000	XP_006401210.1
OG0014946	Cg003G105230	XP_006401183.1
OG0014947	Cg003G105250	XP_006401181.2
OG0014948	Cg003G105340	XP_024012252.1
OG0014949	Cg003G105410	XP_006401162.2
OG0014950	Cg003G105480	XP_006401151.1
OG0014951	Cg003G105720	XP_006401127.1
OG0014952	Cg003G105740	XP_006401125.1
OG0014953	Cg003G085840	XP_006397365.1
OG0014954	Cg003G085850	XP_006397362.1
OG0014955	Cg008G293550	XP_006399831.1
OG0014956	Cg008G293560	XP_006399832.2
OG0014957	Cg008G293250	XP_006399800.1
OG0014958	Cg008G293050	XP_024012211.1
OG0014959	Cg008G292610	XP_006399733.1
OG0014960	Cg008G292320	XP_006399706.1
OG0014962	Cg008G291980	XP_006399661.1
OG0014963	Cg008G291870	XP_006399648.1
OG0014964	Cg008G291800	XP_024012353.1
OG0014965	Cg008G291780	XP_006399635.1
OG0014966	Cg008G291570	XP_024012074.1
OG0014967	Cg008G291510	XP_024011419.1
OG0014968	Cg008G291490	XP_006399600.2
OG0014969	Cg005G168230	XP_006411015.1
OG0014970	Cg008G291380	XP_006399589.1
OG0014971	Cg008G291350	XP_006399586.1
OG0014972	Cg008G291320	XP_006399583.1
OG0014973	Cg008G291140	XP_006399566.1
OG0014974	Cg008G291130	XP_006399563.2
OG0014975	Cg008G290960	XP_006399548.1
OG0014976	Cg008G290930	XP_006399543.1
OG0014977	Cg008G290880	XP_006399539.1
OG0014978	Cg008G290830	XP_006399533.1
OG0014979	Cg008G290620	XP_006399514.1
OG0014980	Cg008G290610	XP_006399513.1
OG0014981	Cg008G290400	XP_006399486.1
OG0014982	Cg008G290050	XP_006399450.1
OG0014983	Cg008G290000	XP_006399441.1
OG0014984	Cg008G289850	XP_006399424.1
OG0014985	Cg008G289840	XP_006399423.1
OG0014986	Cg008G289590	XP_006399387.1
OG0014987	Cg008G289190	XP_006399325.1
OG0014988	Cg008G289160	XP_006399322.1
OG0014989	Cg008G288860	XP_006399292.1
OG0014990	Cg008G288440	XP_006399242.1
OG0014991	Cg008G288320	XP_024012618.1
OG0014992	Cg008G288210	XP_024012573.1
OG0014993	Cg008G288150	XP_024012413.1
OG0014994	Cg001G023820	XP_024004457.1
OG0014995	Cg001G023630	XP_006414236.1
OG0014996	Cg001G023610	XP_024004717.1
OG0014997	Cg001G023170	XP_006414191.1
OG0014998	Cg001G023160	XP_006414189.1
OG0014999	Cg001G022450	XP_006414107.1
OG0015000	Cg001G022330	XP_006414097.1
OG0015001	Cg001G022180	XP_024005336.1
OG0015002	Cg001G022160	XP_024004344.1
OG0015003	Cg001G022120	XP_006414073.1
OG0015004	Cg001G021940	XP_006414056.1
OG0015005	Cg001G021920	XP_006414054.1
OG0015006	Cg001G021610	XP_006414016.2
OG0015007	Cg001G021520	XP_006414003.1
OG0015008	Cg001G021350	XP_006413982.1
OG0015009	Cg001G021050	XP_024005651.1
OG0015010	Cg001G021040	XP_006413941.1
OG0015011	Cg001G020950	XP_006413936.1
OG0015012	Cg001G020680	XP_006413905.1
OG0015013	Cg001G020290	XP_024004488.1
OG0015014	Cg001G020240	XP_006413853.1
OG0015015	Cg001G020180	XP_006413844.1
OG0015016	Cg006G227980	XP_006416644.1
OG0015017	Cg001G019860	XP_006413812.1
OG0015018	Cg001G019770	XP_006413800.1
OG0015019	Cg008G294450	XP_006399938.1
OG0015020	Cg001G019670	XP_006413788.1
OG0015021	Cg001G019540	XP_006413775.1
OG0015022	Cg001G019500	XP_006413771.1
OG0015023	Cg001G019460	XP_024005764.1
OG0015024	Cg001G019350	XP_006413749.1
OG0015025	Cg001G019210	XP_006413733.1
OG0015026	Cg001G019170	XP_024005159.1
OG0015027	Cg001G019020	XP_006413703.1
OG0015028	Cg001G018460	XP_006413651.1
OG0015029	Cg001G018270	XP_006413630.1
OG0015030	Cg001G018090	XP_006413611.1
OG0015031	Cg001G018050	XP_006413603.1
OG0015033	Cg001G016950	XP_024005496.1
OG0015034	Cg001G016790	XP_006413470.1
OG0015035	Cg001G033500	XP_006415147.1
OG0015036	Cg006G213000	XP_006415141.1
OG0015037	Cg006G212950	XP_024008188.1
OG0015038	Cg006G212880	XP_024008222.1
OG0015039	Cg006G212800	XP_006415127.1
OG0015040	Cg006G212410	XP_024009006.1
OG0015041	Cg006G212390	XP_006415114.1, XP_006415111.1
OG0015042	Cg006G212360	XP_006415109.1
OG0015043	Cg006G212260	XP_006415097.2
OG0015044	Cg006G210730	XP_006396079.1
OG0015045	Cg006G210670	XP_006396075.1
OG0015046	Cg006G210550	XP_006396070.1
OG0015047	Cg006G210380	XP_006397416.1
OG0015048	Cg006G209460	XP_006397442.1
OG0015049	Cg006G209340	XP_006397449.1
OG0015050	Cg006G209320	XP_006397450.1
OG0015051	Cg006G209130	XP_024010627.1
OG0015052	Cg006G208530	XP_024013098.1
OG0015053	Cg006G207850	XP_006396020.1
OG0015054	Cg006G204520, Cg006G207880	XP_024008823.1
OG0015055	Cg006G207890	XP_006414526.1
OG0015056	Cg006G208160	XP_006396015.1
OG0015057	Cg006G204740	XP_006393728.2
OG0015058	Cg006G205040	XP_006393744.1
OG0015059	Cg006G205190	XP_006393751.1
OG0015060	Cg006G206130	XP_006393775.1
OG0015061	Cg006G206430	XP_024007274.1
OG0015062	Cg006G206030	XP_024007634.1
OG0015063	Cg006G205650	XP_006395991.1
OG0015065	Cg006G204210	XP_006393684.1
OG0015066	Cg001G024940	XP_006414367.1
OG0015067	Cg006G202360	XP_006393531.1
OG0015068	Cg006G202410	XP_006393556.1
OG0015069	Cg006G202770	XP_024005947.1
OG0015070	Cg006G203030, Cg006G203070, Cg006G203020	XP_006393596.1
OG0015071	Cg006G206710	XP_024006701.1
