Orthogroup	Cardamine_glauca	Raphanus_sativus
OG0014519	Cg002G044710	XP_018489590.1, XP_018465538.1
OG0014520	Cg002G044650	XP_018488643.1
OG0014521	Cg002G044640	XP_018488933.1
OG0014522	Cg002G044630	XP_018491271.1
OG0014523	Cg002G044480	XP_018462788.1, XP_018445443.1
OG0014524	Cg002G044160	XP_018486232.1
OG0014525	Cg002G043830	XP_018477337.1
OG0014526	Cg002G043570	XP_018483465.1
OG0014527	Cg002G043560	XP_018478053.1, XP_018483464.1
OG0014528	Cg002G043430	XP_018459651.1
OG0014530	Cg002G043300	XP_018488085.1, XP_018459650.1
OG0014531	Cg002G043220	XP_018445039.1
OG0014532	Cg002G043210	XP_018454242.1
OG0014533	Cg002G043170	XP_018450938.1
OG0014536	Cg002G062040	XP_018456416.1, XP_018437334.1
OG0014537	Cg002G051870	XP_018465312.1, XP_018467073.1, XP_018480127.1
OG0014538	Cg002G050250	XP_018486134.1
OG0014539	Cg008G321550	XP_018455182.1, XP_018435761.1
OG0014541	Cg003G096480, Cg007G276100	XP_018444698.1, XP_018443430.1
OG0014542	Cg008G316640	XP_018457979.1
OG0014543	Cg005G171030	XP_018482912.1
OG0014544	Cg005G170670	XP_018482916.1, XP_018482234.1
OG0014545	Cg005G167630	XP_018472581.1
OG0014546	Cg004G120590	XP_018470718.1
OG0014547	Cg004G155050, Cg007G281220	XP_018448726.1
OG0014548	Cg007G279380	XP_018442757.1, XP_018444795.1
OG0014549	Cg007G278780	XP_018450142.1, XP_018450152.1
OG0014550	Cg007G274630	XP_018443171.1
OG0014551	Cg001G009850	XP_018471656.1, XP_018471655.1
OG0014552	Cg004G126270	XP_018435335.1, XP_018435341.1
OG0014553	Cg001G008580	XP_018485275.1, XP_018459456.1
OG0014554	Cg001G012470	XP_018481956.1
OG0014555	Cg001G007090	XP_018470430.1
OG0014556	Cg004G121180	XP_018488721.1
OG0014557	Cg006G245430	XP_018433701.1
OG0014558	Cg006G238300	XP_018448206.1, XP_018465870.1
OG0014559	Cg006G233040	XP_018450994.1, XP_018451007.1, XP_018451374.1
OG0014560	Cg006G231390	XP_018474554.1, XP_018436033.1, XP_018488655.1
OG0014561	Cg006G229820	XP_018470672.1
OG0014562	Cg007G270190	XP_018460413.1, XP_018452866.1
OG0014563	Cg007G269900	XP_018455205.1, XP_018466350.1
OG0014564	Cg007G268540	XP_018461355.1, XP_018445034.1
OG0014565	Cg008G324050	XP_018464040.1
OG0014566	Cg007G248060	XP_018469256.1
OG0014567	Cg004G137010	XP_018490331.1
OG0014568	Cg004G156590	XP_018454365.1
OG0014569	Cg004G154180	XP_018452933.1
OG0014570	Cg004G142910	XP_018432887.1, XP_018492357.1
OG0014571	Cg004G141800	XP_018486893.1, XP_018486909.1
OG0014572	Cg004G136360	XP_018488239.1
OG0014573	Cg004G129980	XP_018464075.1, XP_018463104.1
OG0014574	Cg004G125740	XP_018492807.1
OG0014575	Cg008G287150	XP_018442847.1
OG0014576	Cg008G287800	XP_018444044.1, XP_018442419.1
OG0014577	Cg004G120110	XP_018448541.1
OG0014578	Cg001G017120	XP_018479122.1, XP_018449871.1
OG0014581	Cg001G023240	XP_018449376.1, XP_018449374.1
OG0014582	Cg001G023710	XP_018457004.1
OG0014583	Cg006G214040	XP_018447676.1
OG0014584	Cg006G217830	XP_018488352.1
OG0014586	Cg001G015440	XP_018472072.1
OG0014587	Cg005G177560	XP_018478124.1, XP_018478076.1
OG0014588	Cg003G097300	XP_018450719.1, XP_018450093.1, XP_018458142.1, XP_018458693.1
OG0014589	Cg008G293830	XP_018476673.1
OG0014590	Cg008G294590	XP_018444796.1, XP_018469423.1
OG0014591	Cg008G297780	XP_018442110.1, XP_018459140.1
OG0014592	Cg008G311660, Cg008G309840	XP_018434289.1
OG0014593	Cg001G042670	XP_018444264.1
OG0014594	Cg003G105790	XP_018473551.1
OG0014595	Cg003G107080	XP_018467150.1
OG0014596	Cg008G302190	XP_018448191.1, XP_018448238.1
OG0014597	Cg008G301970	XP_018445785.1, XP_018443942.1
OG0014598	Cg008G301950, Cg008G301940	XP_018445777.1, XP_018444834.1
OG0014599	Cg008G300520	XP_018471828.1, XP_018475605.1
OG0014600	Cg003G113800	XP_018488562.1, XP_018488573.1
OG0014601	Cg003G114280	XP_018452679.1
OG0014602	Cg006G227300	XP_018464684.1, XP_018458998.1
OG0014603	Cg006G226420	XP_018450086.1
OG0014605	Cg007G254250	XP_018438812.1
OG0014611	Cg004G154030	XP_018437961.1, XP_018437947.1
OG0014612	Cg005G190600	XP_018461116.1, XP_018478004.1, XP_018440594.1
OG0014613	Cg036G336870, Cg013G330350	XP_018435138.1, XP_018483630.1
OG0014614	Cg005G167440	XP_018482273.1, XP_018484982.1
OG0014616	Cg002G052720	XP_018490483.1, XP_018460899.1
OG0014620	Cg001G005440	XP_018482100.1
OG0014623	Cg003G104470	XP_018469030.1
OG0014637	Cg001G012190	XP_018468753.1
OG0014638	Cg004G154940	XP_018482530.1, XP_018482533.1
OG0014639	Cg001G011950	XP_018470158.1
OG0014640	Cg001G011910	XP_018450712.1, XP_018448087.1
OG0014641	Cg001G011860	XP_018469655.1
OG0014643	Cg001G011760	XP_018478650.1
OG0014644	Cg007G277840	XP_018456549.1
OG0014645	Cg001G011570	XP_018470196.1
OG0014646	Cg001G011560	XP_018470193.1
OG0014647	Cg001G011440	XP_018471541.1
OG0014648	Cg001G011370	XP_018483512.1, XP_018481105.1
OG0014649	Cg001G011350	XP_018483514.1, XP_018483513.1
OG0014650	Cg001G011200	XP_018450484.1
OG0014651	Cg001G011190	XP_018470641.1
OG0014652	Cg001G011080	XP_018470103.1
OG0014653	Cg001G011040	XP_018470714.1
OG0014654	Cg001G011000	XP_018447520.1
OG0014655	Cg001G010980	XP_018477940.1
OG0014656	Cg007G278200	XP_018483979.1
OG0014657	Cg001G010820	XP_018481203.1
OG0014659	Cg001G010740	XP_018472275.1
OG0014660	Cg001G010730	XP_018470695.1
OG0014661	Cg001G010170	XP_018484102.1
OG0014662	Cg001G009690	XP_018472229.1
OG0014663	Cg001G009660	XP_018483603.1
OG0014664	Cg005G190470	XP_018436187.1, XP_018440486.1
OG0014665	Cg001G009600	XP_018470479.1
OG0014666	Cg001G000070	XP_018477030.1
OG0014667	Cg001G009400	XP_018485120.1
OG0014668	Cg001G009320	XP_018470703.1
OG0014669	Cg001G009290	XP_018472281.1, XP_018463006.1
OG0014670	Cg001G009160	XP_018446426.1
OG0014671	Cg001G009130	XP_018471405.1
OG0014672	Cg006G237290	XP_018492499.1
OG0014673	Cg001G008960	XP_018447838.1
OG0014674	Cg001G008730	XP_018451325.1
OG0014675	Cg001G008710	XP_018482928.1
OG0014676	Cg001G008700	XP_018447918.1
OG0014677	Cg001G008610	XP_018472066.1
OG0014678	Cg001G008590	XP_018482989.1
OG0014679	Cg001G008420	XP_018471555.1
OG0014680	Cg001G008160	XP_018470801.1, XP_018468592.1
OG0014681	Cg001G008140	XP_018471813.1
OG0014682	Cg001G008060	XP_018468055.1
OG0014683	Cg005G187700	XP_018441914.1
OG0014684	Cg001G007750	XP_018469606.1
OG0014685	Cg001G007410	XP_018471702.1
OG0014686	Cg001G007530	XP_018470885.1
OG0014687	Cg001G007550	XP_018447579.1
OG0014689	Cg001G006030	XP_018470069.1
OG0014690	Cg001G006870	XP_018471974.1
OG0014691	Cg001G006830	XP_018468023.1
OG0014692	Cg001G006820	XP_018468018.1
OG0014693	Cg001G006800	XP_018468024.1
OG0014695	Cg001G006570	XP_018464206.1
OG0014696	Cg001G005970	XP_018445212.1
OG0014697	Cg001G006150	XP_018470708.1
OG0014698	Cg001G006300	XP_018472135.1, XP_018450561.1
OG0014699	Cg001G006360	XP_018471135.1
OG0014700	Cg001G005900	XP_018470043.1
OG0014701	Cg001G005930	XP_018470041.1
OG0014702	Cg001G005690	XP_018457262.1
OG0014703	Cg001G005600	XP_018468077.1
OG0014704	Cg004G152800	XP_018440959.1
OG0014705	Cg004G156780	XP_018434429.1
OG0014706	Cg001G004970	XP_018447606.1
OG0014707	Cg001G004900	XP_018469728.1
OG0014708	Cg001G004860	XP_018462542.1, XP_018471410.1
OG0014709	Cg006G215140	XP_018487223.1
OG0014710	Cg006G214920	XP_018451754.1
OG0014711	Cg006G214740	XP_018459276.1
OG0014712	Cg006G214460	XP_018492053.1
OG0014713	Cg006G214440	XP_018451288.1
OG0014714	Cg006G214270	XP_018447060.1
OG0014715	Cg006G214260	XP_018432965.1
OG0014716	Cg006G213870	XP_018459157.1
OG0014717	Cg006G213830	XP_018473340.1
OG0014719	Cg006G213790	XP_018440991.1
OG0014720	Cg006G213720	XP_018475078.1
OG0014721	Cg006G213430	XP_018432656.1
OG0014722	Cg006G213400	XP_018435837.1
OG0014723	Cg001G024030	XP_018456473.1
OG0014724	Cg001G024040	XP_018456486.1, XP_018465422.1
OG0014725	Cg001G024260	XP_018457300.1
OG0014726	Cg001G024300	XP_018449093.1, XP_018449088.1
OG0014727	Cg001G024310	XP_018449095.1
OG0014728	Cg001G024330	XP_018452363.1
OG0014729	Cg001G024440	XP_018446566.1
OG0014730	Cg001G024600	XP_018471492.1
OG0014731	Cg001G024820	XP_018477666.1
OG0014732	Cg001G024910	XP_018470639.1
OG0014733	Cg007G258000	XP_018433018.1
OG0014734	Cg007G256710	XP_018454914.1
OG0014735	Cg007G256020	XP_018467548.1
OG0014736	Cg007G267430	XP_018446147.1
OG0014737	Cg007G254980	XP_018457990.1
OG0014738	Cg007G254600	XP_018441282.1
OG0014739	Cg007G254130	XP_018434237.1
OG0014740	Cg007G253740	XP_018452338.1
OG0014741	Cg007G253340	XP_018457327.1
OG0014742	Cg007G252420	XP_018456993.1
OG0014743	Cg007G251550	XP_018433073.1
OG0014744	Cg005G168620	XP_018438112.1
OG0014745	Cg001G010810	XP_018440582.1
OG0014746	Cg007G250690	XP_018457341.1
OG0014747	Cg007G250540	XP_018466702.1
OG0014748	Cg007G249910	XP_018452891.1
OG0014749	Cg007G250170	XP_018434150.1
OG0014750	Cg007G249350	XP_018440015.1
OG0014751	Cg007G248600	XP_018454717.1
OG0014752	Cg007G248350	XP_018458642.1, XP_018458630.1
OG0014753	Cg002G075800	XP_018439268.1
OG0014754	Cg002G075530	XP_018439890.1, XP_018439888.1
OG0014755	Cg002G075510	XP_018439892.1, XP_018437766.1
OG0014756	Cg002G075430	XP_018439744.1
OG0014757	Cg002G075270	XP_018455827.1, XP_018482605.1, XP_018481841.1
OG0014758	Cg002G075190	XP_018436925.1
OG0014759	Cg002G075170	XP_018477780.1
OG0014760	Cg002G075150	XP_018484676.1
OG0014761	Cg002G075110	XP_018439006.1, XP_018439007.1
OG0014762	Cg002G075030	XP_018436811.1
OG0014763	Cg002G074980	XP_018459530.1
OG0014764	Cg002G074730	XP_018455961.1
OG0014765	Cg002G074340	XP_018483249.1
OG0014766	Cg002G074250	XP_018434981.1
OG0014767	Cg002G074240	XP_018434093.1
OG0014768	Cg001G041620	XP_018452577.1
OG0014769	Cg002G073750	XP_018454390.1
OG0014770	Cg002G073730	XP_018434919.1
OG0014771	Cg002G073590	XP_018478110.1
OG0014772	Cg002G073570	XP_018478323.1
OG0014773	Cg002G073390	XP_018435694.1
OG0014774	Cg002G073000	XP_018454356.1
OG0014775	Cg002G072760	XP_018481168.1
OG0014776	Cg002G072730	XP_018454611.1
OG0014777	Cg002G072670	XP_018441239.1
OG0014778	Cg002G072640	XP_018482732.1
OG0014779	Cg002G072560	XP_018455683.1
OG0014780	Cg002G072110	XP_018477653.1
OG0014781	Cg002G071950	XP_018483622.1
OG0014782	Cg002G071900	XP_018484499.1
OG0014783	Cg002G071670	XP_018483090.1
OG0014784	Cg002G071550	XP_018477129.1
OG0014785	Cg002G071430	XP_018457056.1
OG0014786	Cg002G071370	XP_018478093.1
OG0014787	Cg002G071200	XP_018434973.1
OG0014788	Cg002G070940	XP_018455153.1
OG0014789	Cg002G070750	XP_018478831.1
OG0014790	Cg002G070630	XP_018441291.1
OG0014791	Cg002G068610	XP_018435668.1
OG0014792	Cg002G068640	XP_018484574.1
OG0014793	Cg002G069180	XP_018477416.1
OG0014794	Cg002G069540	XP_018482459.1
OG0014795	Cg002G069580	XP_018480441.1
OG0014796	Cg001G039370	XP_018459103.1
OG0014797	Cg002G067520, Cg008G310120	XP_018439210.1
OG0014798	Cg002G065530	XP_018483292.1
OG0014799	Cg001G038470	XP_018481570.1
OG0014800	Cg007G248950	XP_018458053.1
OG0014801	Cg007G267080	XP_018454632.1
OG0014802	Cg007G266970	XP_018470145.1
OG0014803	Cg007G266940	XP_018467865.1
OG0014804	Cg007G266480	XP_018443447.1, XP_018464124.1
OG0014805	Cg007G265680	XP_018446897.1
OG0014806	Cg007G265500	XP_018445886.1
OG0014807	Cg007G265350	XP_018468470.1
OG0014808	Cg007G265200	XP_018444760.1, XP_018444761.1
OG0014809	Cg007G264740	XP_018443064.1
OG0014810	Cg007G264650	XP_018462513.1, XP_018448679.1
OG0014811	Cg007G264570	XP_018445889.1, XP_018445890.1
OG0014813	Cg007G263160	XP_018442504.1, XP_018461593.1
OG0014814	Cg007G263720, Cg007G262360	XP_018449983.1
OG0014815	Cg007G261600	XP_018453718.1, XP_018462913.1
OG0014816	Cg007G252210	XP_018446183.1
OG0014817	Cg007G260360	XP_018446777.1
OG0014818	Cg007G260580	XP_018444282.1, XP_018442606.1
OG0014819	Cg007G260760	XP_018450058.1
OG0014820	Cg007G260790	XP_018461482.1, XP_018467913.1
OG0014821	Cg004G149820, Cg004G150860	XP_018472242.1
OG0014822	Cg007G259650	XP_018470211.1
OG0014823	Cg007G258680	XP_018453295.1
OG0014824	Cg007G258360	XP_018451985.1
OG0014826	Cg007G245490	XP_018456523.1
OG0014827	Cg002G056040	XP_018433614.1
OG0014828	Cg002G073360	XP_018458395.1, XP_018478169.1
OG0014829	Cg007G245760	XP_018457750.1, XP_018457723.1
OG0014830	Cg007G245810	XP_018454546.1
OG0014831	Cg007G245830	XP_018456909.1
OG0014832	Cg007G245890	XP_018452023.1
OG0014833	Cg007G246360	XP_018454275.1
OG0014834	Cg007G246460	XP_018455677.1
OG0014835	Cg007G246600	XP_018456655.1
OG0014836	Cg007G246830	XP_018456490.1
OG0014837	Cg007G246850	XP_018456726.1
OG0014838	Cg007G246860	XP_018453992.1
OG0014839	Cg007G246910	XP_018457715.1
OG0014840	Cg007G246920	XP_018465768.1
OG0014841	Cg007G247140	XP_018452781.1
OG0014842	Cg007G247400	XP_018457133.1
OG0014843	Cg007G247520	XP_018457052.1
OG0014844	Cg007G247610	XP_018457778.1
OG0014845	Cg007G247640	XP_018452641.1
OG0014846	Cg007G247660	XP_018456251.1
OG0014847	Cg007G247840	XP_018454440.1
OG0014848	Cg004G128260	XP_018490593.1
OG0014849	Cg001G012660	XP_018449281.1
OG0014850	Cg001G014840	XP_018469662.1, XP_018470522.1
OG0014851	Cg001G014680	XP_018480878.1
OG0014852	Cg001G014540	XP_018448984.1, XP_018449211.1
OG0014853	Cg001G014460	XP_018480690.1
OG0014854	Cg005G164820	XP_018474760.1
OG0014856	Cg005G164910	XP_018481327.1
OG0014857	Cg005G165070	XP_018484383.1
OG0014858	Cg005G164960	XP_018434285.1
OG0014859	Cg005G165150	XP_018439762.1, XP_018464387.1
OG0014860	Cg005G165360	XP_018441935.1
OG0014861	Cg005G165400	XP_018478244.1, XP_018434795.1
OG0014862	Cg004G124720	XP_018489477.1
OG0014863	Cg004G124740	XP_018438713.1, XP_018439328.1
OG0014864	Cg004G124830	XP_018439330.1
OG0014865	Cg004G124870	XP_018440931.1
OG0014866	Cg004G124940	XP_018491677.1
OG0014867	Cg004G125070	XP_018492872.1
OG0014868	Cg004G125200	XP_018487249.1
OG0014869	Cg004G125290	XP_018433587.1
OG0014870	Cg004G125320	XP_018434877.1
OG0014871	Cg004G125330	XP_018437330.1
OG0014872	Cg004G125450	XP_018491116.1
OG0014873	Cg004G125460	XP_018486916.1
OG0014874	Cg004G125520	XP_018491411.1
OG0014875	Cg008G284370	XP_018468623.1
OG0014876	Cg004G125670	XP_018492102.1
OG0014877	Cg004G125680	XP_018492100.1
OG0014878	Cg004G125840	XP_018492024.1
OG0014879	Cg004G125920	XP_018432695.1
OG0014880	Cg004G125960	XP_018490764.1
OG0014881	Cg004G126020	XP_018432623.1
OG0014882	Cg004G126370	XP_018488916.1
OG0014883	Cg003G103840	XP_018445841.1
OG0014884	Cg004G126830	XP_018489586.1, XP_018489720.1
OG0014885	Cg004G126700	XP_018486427.1
OG0014886	Cg004G126850	XP_018488521.1
OG0014887	Cg004G126900	XP_018434487.1
OG0014888	Cg004G127060	XP_018486975.1
OG0014889	Cg004G127820	XP_018492880.1
OG0014890	Cg004G127930	XP_018441955.1
OG0014891	Cg004G127870	XP_018487134.1
OG0014892	Cg004G128110	XP_018491892.1
OG0014893	Cg003G088270	XP_018475926.1
OG0014894	Cg003G092050	XP_018456828.1
OG0014895	Cg003G088370	XP_018473015.1
OG0014896	Cg003G091430	XP_018471023.1
OG0014897	Cg004G138620	XP_018486496.1
OG0014898	Cg003G095410, Cg016G334220	XP_018454543.1
OG0014899	Cg006G237860	XP_018436355.1
OG0014900	Cg003G096400	XP_018444998.1
OG0014901	Cg003G096410	XP_018468338.1
OG0014902	Cg003G096720	XP_018472891.1
OG0014903	Cg003G097010	XP_018455122.1, XP_018459211.1
OG0014904	Cg003G097420	XP_018473396.1
OG0014905	Cg003G097770	XP_018459282.1, XP_018475818.1
OG0014906	Cg003G098100	XP_018457017.1, XP_018457018.1
OG0014907	Cg003G098110	XP_018472690.1
OG0014908	Cg003G098180	XP_018448419.1
OG0014909	Cg003G098210	XP_018471774.1
OG0014910	Cg003G098240	XP_018443775.1
OG0014911	Cg003G098600	XP_018456762.1
OG0014912	Cg003G098730	XP_018476953.1
OG0014913	Cg003G098740	XP_018476954.1
OG0014915	Cg003G098810	XP_018456927.1
OG0014916	Cg003G098840	XP_018476788.1
OG0014917	Cg003G099120	XP_018469969.1
OG0014918	Cg003G099270	XP_018470558.1
OG0014919	Cg003G099320	XP_018469015.1, XP_018470564.1
OG0014920	Cg003G099530	XP_018469798.1
OG0014921	Cg003G100190	XP_018473353.1
OG0014922	Cg003G099930	XP_018448329.1, XP_018476821.1
OG0014923	Cg003G099790	XP_018455775.1
OG0014924	Cg003G100330	XP_018457807.1
OG0014925	Cg003G100350	XP_018450292.1
OG0014926	Cg003G100510	XP_018452373.1
OG0014927	Cg003G100880	XP_018447390.1
OG0014928	Cg003G101630	XP_018470420.1
OG0014929	Cg003G102100	XP_018455876.1
OG0014930	Cg006G227200	XP_018448256.1
OG0014931	Cg003G102590	XP_018457439.1
OG0014932	Cg003G102710	XP_018454884.1
OG0014933	Cg003G102770	XP_018472092.1
OG0014934	Cg003G102880	XP_018476163.1
OG0014935	Cg003G103400	XP_018455852.1, XP_018452448.1
OG0014936	Cg003G103500	XP_018456059.1, XP_018465967.1
OG0014937	Cg003G103610	XP_018474980.1
OG0014939	Cg003G104050	XP_018456808.1
OG0014940	Cg003G104190	XP_018457288.1
OG0014941	Cg003G104200	XP_018457286.1
OG0014942	Cg003G104570	XP_018476588.1
OG0014943	Cg003G104590	XP_018452092.1
OG0014944	Cg003G104600	XP_018455766.1
OG0014945	Cg003G105000	XP_018470271.1
OG0014946	Cg003G105230	XP_018457607.1
OG0014947	Cg003G105250	XP_018454828.1
OG0014948	Cg003G105340	XP_018474829.1
OG0014949	Cg003G105410	XP_018476096.1
OG0014950	Cg003G105480	XP_018447101.1
OG0014951	Cg003G105720	XP_018456373.1
OG0014952	Cg003G105740	XP_018476151.1
OG0014953	Cg003G085840	XP_018452281.1
OG0014954	Cg003G085850	XP_018462338.1, XP_018454662.1
OG0014955	Cg008G293550	XP_018470451.1
OG0014956	Cg008G293560	XP_018468140.1
OG0014957	Cg008G293250	XP_018475389.1
OG0014958	Cg008G293050	XP_018474646.1
OG0014959	Cg008G292610	XP_018470896.1
OG0014960	Cg008G292320	XP_018446742.1
OG0014961	Cg008G292010	XP_018468339.1, XP_018443339.1, XP_018443340.1
OG0014962	Cg008G291980	XP_018471474.1
OG0014963	Cg008G291870	XP_018445925.1
OG0014964	Cg008G291800	XP_018445936.1
OG0014965	Cg008G291780	XP_018446834.1
OG0014966	Cg008G291570	XP_018467538.1
OG0014967	Cg008G291510	XP_018442668.1
OG0014968	Cg008G291490	XP_018446547.1
OG0014969	Cg005G168230	XP_018436647.1
OG0014970	Cg008G291380	XP_018445274.1
OG0014971	Cg008G291350	XP_018445277.1
OG0014972	Cg008G291320	XP_018471759.1
OG0014973	Cg008G291140	XP_018476884.1
OG0014974	Cg008G291130	XP_018454474.1
OG0014975	Cg008G290960	XP_018444820.1
OG0014976	Cg008G290930	XP_018476270.1
OG0014977	Cg008G290880	XP_018446599.1
OG0014978	Cg008G290830	XP_018445233.1
OG0014979	Cg008G290620	XP_018443997.1
OG0014980	Cg008G290610	XP_018446174.1
OG0014981	Cg008G290400	XP_018442780.1
OG0014982	Cg008G290050	XP_018470735.1
OG0014983	Cg008G290000	XP_018446383.1
OG0014984	Cg008G289850	XP_018445990.1
OG0014985	Cg008G289840	XP_018450094.1
OG0014986	Cg008G289590	XP_018442225.1
OG0014987	Cg008G289190	XP_018476153.1
OG0014988	Cg008G289160	XP_018468401.1
OG0014989	Cg008G288860	XP_018473254.1
OG0014990	Cg008G288440	XP_018446032.1
OG0014991	Cg008G288320	XP_018475204.1
OG0014992	Cg008G288210	XP_018445272.1
OG0014993	Cg008G288150	XP_018444595.1
OG0014994	Cg001G023820	XP_018471510.1
OG0014995	Cg001G023630	XP_018447150.1, XP_018447155.1
OG0014996	Cg001G023610	XP_018471594.1
OG0014997	Cg001G023170	XP_018480636.1
OG0014998	Cg001G023160	XP_018483770.1
OG0014999	Cg001G022450	XP_018450107.1, XP_018460178.1
OG0015000	Cg001G022330	XP_018471258.1
OG0015001	Cg001G022180	XP_018451945.1
OG0015002	Cg001G022160	XP_018470533.1
OG0015003	Cg001G022120	XP_018467685.1
OG0015004	Cg001G021940	XP_018483189.1
OG0015005	Cg001G021920	XP_018448220.1
OG0015006	Cg001G021610	XP_018480780.1
OG0015007	Cg001G021520	XP_018471683.1
OG0015008	Cg001G021350	XP_018467902.1
OG0015009	Cg001G021050	XP_018471781.1
OG0015010	Cg001G021040	XP_018478584.1, XP_018471630.1
OG0015011	Cg001G020950	XP_018470721.1
OG0015012	Cg001G020680	XP_018451290.1
OG0015013	Cg001G020290	XP_018471225.1
OG0015014	Cg001G020240	XP_018472298.1
OG0015015	Cg001G020180	XP_018472078.1
OG0015016	Cg006G227980	XP_018450247.1
OG0015017	Cg001G019860	XP_018469996.1
OG0015018	Cg001G019770	XP_018470307.1
OG0015019	Cg008G294450	XP_018446260.1
OG0015020	Cg001G019670	XP_018471643.1
OG0015021	Cg001G019540	XP_018471657.1
OG0015022	Cg001G019500	XP_018468086.1
OG0015023	Cg001G019460	XP_018471231.1
OG0015024	Cg001G019350	XP_018481932.1
OG0015025	Cg001G019210	XP_018469546.1
OG0015026	Cg001G019170	XP_018471210.1
OG0015027	Cg001G019020	XP_018463051.1
OG0015028	Cg001G018460	XP_018470990.1
OG0015029	Cg001G018270	XP_018447545.1
OG0015030	Cg001G018090	XP_018472442.1
OG0015031	Cg001G018050	XP_018478922.1
OG0015032	Cg001G017850	XP_018458535.1
OG0015033	Cg001G016950	XP_018470457.1
OG0015034	Cg001G016790	XP_018454656.1
OG0015035	Cg001G033500	XP_018450970.1
OG0015036	Cg006G213000	XP_018492841.1
OG0015037	Cg006G212950	XP_018468301.1
OG0015038	Cg006G212880	XP_018451681.1
OG0015039	Cg006G212800	XP_018485403.1
OG0015040	Cg006G212410	XP_018441116.1
OG0015041	Cg006G212390	XP_018443101.1
OG0015042	Cg006G212360	XP_018485948.1
OG0015043	Cg006G212260	XP_018439355.1
OG0015045	Cg006G210670	XP_018485382.1, XP_018485341.1
OG0015046	Cg006G210550	XP_018438712.1
OG0015047	Cg006G210380	XP_018450154.1
OG0015048	Cg006G209460	XP_018461382.1
OG0015049	Cg006G209340	XP_018449939.1
OG0015050	Cg006G209320	XP_018459309.1
OG0015051	Cg006G209130	XP_018447673.1
OG0015052	Cg006G208530	XP_018489446.1
OG0015053	Cg006G207850	XP_018450933.1
OG0015055	Cg006G207890	XP_018465017.1, XP_018475123.1, XP_018447995.1
OG0015056	Cg006G208160	XP_018486534.1
OG0015057	Cg006G204740	XP_018437492.1
OG0015058	Cg006G205040	XP_018432780.1
OG0015059	Cg006G205190	XP_018438567.1
OG0015060	Cg006G206130	XP_018438667.1
OG0015061	Cg006G206430	XP_018448831.1
OG0015062	Cg006G206030	XP_018442432.1
OG0015063	Cg006G205650	XP_018453204.1
