Orthogroup	Cardamine_glauca	Euclidium_syriacum
OG0013007	Cg007G246240	ESY2_g33354_DN3_SP0_c0.t1
OG0013008	Cg007G246250	ESY2_g33355_DN3_SP8_c0.t1
OG0013009	Cg007G246300	ESY2_g33360_DN3_SP8_c0.t1
OG0013010	Cg007G246490	ESY2_g33413_DN3_SP2_c0.t1
OG0013011	Cg007G246590	ESY2_g33442_DN3_SP8_c0.t1
OG0013012	Cg007G246810	ESY2_g33501_DN3_SP0_c0.t1
OG0013013	Cg007G246900	ESY2_g33485_DN3_SP7_c0.t1
OG0013014	Cg007G246950	ESY2_g33519_DN3_SP0_c3.t1
OG0013015	Cg006G233160	ESY5_g3857_DN3_SP0_c0.t1
OG0013016	Cg007G247250	ESY2_g33594_DN3_SP0_c0.t1
OG0013017	Cg007G247390	ESY2_g33581_DN3_SP0_c0.t1
OG0013018	Cg007G247650	ESY2_g33630_DN3_SP0_c0.t1
OG0013019	Cg007G247680	ESY2_g33633_DN2_SP0_c0.t1
OG0013020	Cg007G247920	ESY2_g33676_DN3_SP8_c0.t1
OG0013021	Cg006G233840	ESY2_g33684_DN3_SP0_c0.t1
OG0013022	Cg007G248040	ESY2_g33687_DN3_SP8_c0.t1, ESY12_g51980_DN3_SP0_c0.t1
OG0013023	Cg007G248050	ESY5_g4448_DN3_SP5_c0.t1
OG0013026	Cg001G014710	ESY13_g56244_DN3_SP0_c0.t1
OG0013028	Cg001G014550	ESY13_g56092_DN3_SP0_c0.t1
OG0013029	Cg001G034760	ESY17_g40104_DN3_SP8_c0.t1
OG0013030	Cg005G164710	ESY12_g51093_DN3_SP2_c0.t1
OG0013031	Cg005G164860	ESY12_g51056_DN3_SP0_c0.t1
OG0013032	Cg005G165000	ESY12_g51029_DN2_SP1_c0.t1
OG0013033	Cg005G164980	ESY12_g51034_DN3_SP0_c0.t1
OG0013034	Cg005G165130	ESY12_g51010_DN3_SP4_c0.t1
OG0013035	Cg005G165420	ESY12_g50954_DN3_SP0_c0.t1
OG0013036	Cg005G165560	ESY12_g50934_DN3_SP1_c0.t1
OG0013037	Cg004G124680	ESY3_g30835_DN3_SP0_c0.t1
OG0013038	Cg004G124840	ESY3_g30877_DN3_SP1_c0.t1
OG0013039	Cg004G124900	ESY3_g31006_DN3_SP1_c0.t1
OG0013040	Cg004G125250	ESY3_g30968_DN3_SP0_c0.t1
OG0013041	Cg004G125260	ESY3_g30969_DN3_SP8_c0.t1
OG0013042	Cg004G125530	ESY3_g31026_DN3_SP8_c0.t1
OG0013043	Cg004G125620	ESY6_g49320_DN3_SP0_c0.t1
OG0013044	Cg001G016560	ESY6_g50582_DN2_SP0_c0.t1
OG0013045	Cg004G125690	ESY6_g49308_DN3_SP0_c0.t1
OG0013046	Cg004G125750	ESY3_g31044_DN3_SP0_c0.t1
OG0013047	Cg004G125770	ESY3_g31046_DN3_SP4_c0.t1
OG0013048	Cg004G125780	ESY3_g31047_DN3_SP0_c0.t1
OG0013049	Cg004G126030	ESY3_g31081_DN3_SP0_c0.t1
OG0013050	Cg004G126050	ESY3_g31086_DN3_SP8_c0.t1
OG0013051	Cg008G300030	ESY6_g49862_DN3_SP6_c0.t1
OG0013052	Cg004G126300	ESY3_g31135_DN3_SP0_c0.t1
OG0013053	Cg004G126320	ESY3_g31137_DN3_SP0_c4.t1, ESY7_g19015_DN3_SP0_c0.t1
OG0013054	Cg004G126360	ESY3_g31141_DN3_SP6_c0.t1
OG0013055	Cg004G126580	ESY3_g31167_DN3_SP0_c0.t1
OG0013056	Cg006G234710	ESY5_g3629_DN3_SP0_c0.t1
OG0013057	Cg004G126950	ESY3_g31224_DN3_SP8_c0.t1
OG0013058	Cg004G127290	ESY3_g31272_DN3_SP0_c0.t1
OG0013059	Cg004G127360	ESY3_g31276_DN3_SP8_c0.t1
OG0013060	Cg004G127790	ESY3_g31359_DN3_SP4_c0.t1
OG0013061	Cg004G127800	ESY3_g31358_DN3_SP8_c0.t1
OG0013062	Cg004G127850	ESY3_g31349_DN3_SP8_c0.t1
OG0013063	Cg004G127890	ESY3_g31343_DN3_SP0_c0.t1
OG0013064	Cg008G302160	ESY8_g58536_DN3_SP3_c0.t1
OG0013065	Cg004G128070	ESY3_g30058_DN3_SP7_c0.t1
OG0013066	Cg001G012640	ESY4_g23879_DN2_SP0_c0.t1
OG0013068	Cg003G091420	ESY15_g65164_DN3_SP8_c0.t1
OG0013069	Cg003G091310	ESY6_g50734_DN3_SP8_c13.t1
OG0013070	Cg003G091300	ESY15_g65171_DN3_SP1_c0.t1
OG0013071	Cg003G090910	ESY15_g65189_DN3_SP8_c0.t1
OG0013072	Cg003G091070, Cg003G090730	ESY15_g65249_DN3_SP8_c0.t1
OG0013074	Cg003G095070, Cg016G333970	ESY15_g65640_DN3_SP7_c0.t1
OG0013075	Cg016G334060, Cg003G095190	ESY2_g37461_DN3_SP0_c0.t1
OG0013076	Cg003G095390, Cg016G334200	ESY15_g65365_DN2_SP0_c0.t1
OG0013077	Cg016G334230, Cg003G095420	ESY24_g33144_DN3_SP8_c0.t1
OG0013078	Cg003G107930	ESY24_g33071_DN3_SP8_c0.t1
OG0013079	Cg003G096740	ESY5_g3739_DN3_SP8_c0.t1
OG0013080	Cg004G143060	ESY1_g12376_DN3_SP0_c0.t1
OG0013081	Cg003G097560	ESY24_g33238_DN3_SP8_c0.t1
OG0013082	Cg003G097670	ESY6_g45979_DN3_SP0_c0.t1
OG0013083	Cg003G097730	ESY6_g46017_DN3_SP3_c0.t1
OG0013084	Cg003G098070	ESY6_g46408_DN3_SP0_c0.t1
OG0013085	Cg003G098200	ESY6_g46476_DN2_SP0_c0.t1
OG0013086	Cg003G098310	ESY6_g49413_DN3_SP2_c0.t1
OG0013087	Cg003G098500	ESY6_g46642_DN3_SP0_c0.t1
OG0013088	Cg003G098650	ESY12_g50881_DN3_SP3_c0.t1
OG0013089	Cg003G098870	ESY6_g46731_DN3_SP0_c0.t1
OG0013090	Cg003G099060	ESY6_g46757_DN3_SP0_c0.t1, ESY6_g46768_DN2_SP0_c0.t1
OG0013091	Cg003G099480	ESY6_g46899_DN3_SP3_c0.t1
OG0013092	Cg003G099720	ESY6_g47178_DN2_SP3_c0.t1
OG0013093	Cg003G100360	ESY6_g47413_DN3_SP8_c0.t1
OG0013094	Cg001G012890	ESY4_g23783_DN3_SP8_c0.t1
OG0013095	Cg003G101250	ESY6_g47612_DN3_SP0_c0.t1
OG0013096	Cg003G101240	ESY6_g47613_DN3_SP8_c0.t1
OG0013097	Cg003G101200	ESY4_g26219_DN3_SP0_c0.t1
OG0013098	Cg003G101090	ESY6_g47553_DN3_SP6_c43.t1, ESY7_g18265_DN3_SP2_c43.t1
OG0013099	Cg003G101060	ESY6_g47535_DN3_SP0_c0.t1
OG0013100	Cg003G101050	ESY6_g47534_DN3_SP1_c0.t1
OG0013101	Cg003G100930	ESY6_g47528_DN3_SP7_c0.t1
OG0013102	Cg003G101450	ESY6_g47622_DN2_SP0_c0.t1
OG0013103	Cg003G101560	ESY6_g47839_DN3_SP4_c0.t1
OG0013104	Cg003G101750	ESY6_g47878_DN3_SP0_c0.t1
OG0013105	Cg004G147520	ESY11_g53038_DN3_SP0_c0.t1
OG0013106	Cg003G102050	ESY6_g47935_DN2_SP0_c0.t1
OG0013107	Cg003G102110	ESY6_g47955_DN3_SP0_c0.t1
OG0013108	Cg003G102120	ESY6_g47956_DN3_SP3_c0.t1
OG0013109	Cg003G102130	ESY6_g47957_DN3_SP8_c0.t1
OG0013110	Cg003G102160	ESY6_g47959_DN1_SP0_c0.t1
OG0013111	Cg003G102170	ESY6_g47960_DN3_SP1_c0.t1
OG0013113	Cg003G102490	ESY6_g48004_DN3_SP8_c5.t1
OG0013114	Cg001G013920	ESY16_g62410_DN3_SP1_c0.t1
OG0013115	Cg003G102520	ESY6_g48007_DN3_SP8_c0.t1
OG0013116	Cg003G102740	ESY6_g48053_DN3_SP2_c0.t1
OG0013117	Cg003G102950	ESY6_g48072_DN3_SP0_c0.t1
OG0013119	Cg003G103240	ESY6_g48113_DN3_SP8_c0.t1
OG0013121	Cg003G103440	ESY6_g48166_DN3_SP0_c0.t1
OG0013122	Cg003G103630	ESY6_g48202_DN3_SP8_c0.t1
OG0013123	Cg003G103890	ESY6_g48250_DN3_SP0_c0.t1
OG0013124	Cg003G104740	ESY6_g48396_DN3_SP1_c0.t1
OG0013125	Cg003G104830	ESY6_g48412_DN3_SP8_c0.t1
OG0013126	Cg003G104850	ESY6_g48414_DN3_SP0_c0.t1
OG0013127	Cg003G104940	ESY6_g48426_DN3_SP0_c0.t1
OG0013128	Cg003G104950	ESY6_g48427_DN3_SP2_c0.t1
OG0013129	Cg003G105110	ESY6_g48442_DN3_SP0_c0.t1
OG0013130	Cg003G105330	ESY6_g48507_DN2_SP0_c0.t1
OG0013131	Cg003G105430	ESY6_g48520_DN3_SP0_c0.t1
OG0013132	Cg003G105680	ESY6_g48548_DN3_SP0_c0.t1
OG0013133	Cg003G105700	ESY6_g48551_DN3_SP4_c0.t1
OG0013134	Cg003G089180	ESY20_g13280_DN3_SP3_c0.t1
OG0013135	Cg008G302900	ESY6_g50194_DN3_SP0_c0.t1
OG0013136	Cg008G313850, Cg009G325700	ESY15_g65042_DN3_SP8_c0.t1
OG0013137	Cg008G293470	ESY7_g18429_DN3_SP0_c0.t1
OG0013138	Cg008G293420	ESY7_g18424_DN3_SP5_c0.t1
OG0013139	Cg008G293390	ESY7_g18421_DN3_SP8_c0.t1
OG0013140	Cg008G293090	ESY7_g18386_DN2_SP0_c0.t1
OG0013141	Cg008G292990	ESY7_g18372_DN3_SP8_c0.t1
OG0013142	Cg008G292940	ESY7_g18367_DN3_SP0_c26.t1
OG0013143	Cg008G292770	ESY7_g18336_DN3_SP0_c0.t1
OG0013144	Cg008G292750	ESY7_g18334_DN3_SP0_c0.t1
OG0013145	Cg008G292660	ESY7_g18323_DN3_SP0_c0.t1, ESY3_g29941_DN3_SP0_c0.t1
OG0013146	Cg008G292640	ESY8_g58437_DN2_SP0_c0.t1
OG0013147	Cg008G292600	ESY7_g18309_DN2_SP0_c0.t1, ESY7_g18310_DN3_SP7_c0.t1
OG0013148	Cg008G292290	ESY7_g18255_DN3_SP4_c0.t1
OG0013149	Cg008G292230	ESY7_g18246_DN3_SP0_c0.t1
OG0013150	Cg008G292120	ESY7_g18226_DN3_SP8_c0.t1
OG0013151	Cg008G292090	ESY7_g18219_DN3_SP8_c0.t1
OG0013152	Cg008G292060	ESY7_g18217_DN2_SP0_c0.t1
OG0013153	Cg008G291960	ESY7_g18198_DN3_SP8_c0.t1
OG0013154	Cg008G291820	ESY7_g18174_DN3_SP0_c0.t1
OG0013155	Cg008G291810	ESY7_g18173_DN3_SP7_c0.t1
OG0013156	Cg008G291740	ESY7_g18160_DN3_SP8_c0.t1
OG0013157	Cg008G291730	ESY7_g18159_DN3_SP0_c0.t1
OG0013159	Cg008G291290	ESY7_g18095_DN3_SP3_c0.t1
OG0013160	Cg008G290600	ESY7_g17985_DN3_SP5_c0.t1
OG0013161	Cg008G290180	ESY7_g17910_DN3_SP4_c0.t1
OG0013162	Cg008G290130	ESY7_g17906_DN3_SP6_c0.t1
OG0013163	Cg008G289860	ESY7_g17853_DN3_SP6_c0.t1
OG0013164	Cg008G289780	ESY7_g17838_DN3_SP8_c0.t1
OG0013165	Cg008G289760	ESY7_g17835_DN3_SP0_c0.t1
OG0013166	Cg008G289690	ESY7_g17817_DN3_SP7_c0.t1
OG0013167	Cg008G289580	ESY7_g17795_DN3_SP7_c0.t1
OG0013168	Cg008G289560	ESY7_g17792_DN3_SP0_c0.t1
OG0013169	Cg008G289550	ESY7_g17791_DN3_SP5_c0.t1
OG0013170	Cg008G289530	ESY7_g17785_DN3_SP8_c0.t1
OG0013171	Cg006G207550, Cg008G289310	ESY7_g18693_DN3_SP0_c0.t1
OG0013172	Cg008G303110	ESY6_g50176_DN3_SP8_c0.t1
OG0013173	Cg008G289130	ESY7_g18671_DN3_SP0_c0.t1, ESY6_g49190_DN2_SP0_c0.t1
OG0013174	Cg008G288950	ESY7_g18643_DN3_SP0_c0.t1
OG0013175	Cg008G288940	ESY7_g18641_DN3_SP0_c0.t1
OG0013176	Cg008G288610	ESY7_g18602_DN3_SP0_c0.t1, ESY7_g18600_DN3_SP0_c0.t1
OG0013177	Cg008G288560	ESY7_g18589_DN3_SP0_c0.t1
OG0013178	Cg008G288540	ESY7_g18587_DN3_SP0_c0.t1
OG0013179	Cg008G288100	ESY7_g18516_DN3_SP0_c0.t1
OG0013180	Cg003G109890	ESY6_g49403_DN3_SP7_c0.t1
OG0013181	Cg008G287980	ESY7_g18500_DN2_SP0_c0.t1
OG0013182	Cg001G023640	ESY9_g42434_DN3_SP4_c0.t1
OG0013183	Cg001G023420	ESY9_g42456_DN3_SP2_c0.t1
OG0013184	Cg001G023340	ESY9_g42469_DN2_SP0_c0.t1
OG0013185	Cg001G023200	ESY9_g42491_DN3_SP3_c0.t1
OG0013186	Cg001G023190	ESY9_g42492_DN3_SP7_c0.t1
OG0013187	Cg001G022880	ESY9_g42533_DN3_SP8_c0.t1
OG0013188	Cg001G022620	ESY9_g42616_DN3_SP7_c0.t1
OG0013189	Cg001G022590	ESY9_g42622_DN2_SP1_c0.t1
OG0013190	Cg001G022580	ESY9_g42623_DN3_SP0_c0.t1
OG0013191	Cg008G323170	ESY10_g15251_DN3_SP0_c0.t1
OG0013192	Cg001G022250	ESY9_g42713_DN3_SP4_c10.t1
OG0013193	Cg001G022130	ESY9_g42694_DN3_SP1_c0.t1
OG0013194	Cg001G021990, Cg001G022000	ESY9_g42734_DN3_SP0_c0.t1
OG0013195	Cg001G021950	ESY9_g42742_DN3_SP8_c0.t1
OG0013196	Cg001G021910	ESY9_g42758_DN3_SP6_c0.t1
OG0013197	Cg001G021820	ESY9_g42793_DN3_SP5_c0.t1
OG0013198	Cg001G021650	ESY9_g42856_DN3_SP0_c0.t1
OG0013199	Cg001G021630	ESY9_g42862_DN1_SP0_c0.t1, ESY9_g42852_DN2_SP0_c0.t1
OG0013200	Cg001G021620	ESY9_g42863_DN2_SP0_c0.t1, ESY9_g42851_DN2_SP0_c0.t1
OG0013201	Cg001G021370	ESY9_g42953_DN2_SP0_c0.t1, ESY9_g42957_DN2_SP0_c0.t1
OG0013202	Cg001G020650	ESY9_g43243_DN2_SP0_c0.t1
OG0013204	Cg001G020630	ESY9_g43252_DN3_SP0_c0.t1
OG0013205	Cg001G002780	ESY4_g26514_DN1_SP0_c0.t1
OG0013206	Cg001G020300	ESY9_g43319_DN3_SP8_c0.t1
OG0013209	Cg001G019390	ESY9_g43619_DN3_SP0_c0.t1
OG0013210	Cg001G018950	ESY9_g43693_DN3_SP8_c26.t1
OG0013211	Cg001G018740	ESY9_g43743_DN3_SP3_c0.t1
OG0013212	Cg007G270240	ESY2_g35463_DN3_SP1_c0.t1
OG0013213	Cg001G018560	ESY9_g43763_DN3_SP0_c0.t1, ESY9_g43764_DN3_SP0_c0.t1
OG0013214	Cg001G018330	ESY9_g43805_DN3_SP0_c0.t1
OG0013216	Cg001G017180	ESY23_g207_DN3_SP0_c0.t1
OG0013217	Cg001G017110	ESY23_g235_DN3_SP0_c0.t1
OG0013218	Cg001G017010	ESY23_g297_DN2_SP0_c0.t1
OG0013219	Cg001G017000	ESY23_g298_DN3_SP2_c0.t1
OG0013220	Cg001G016830	ESY23_g422_DN3_SP0_c0.t1
OG0013221	Cg006G213030	ESY23_g522_DN2_SP0_c0.t1, ESY16_g61449_DN2_SP0_c0.t1
OG0013222	Cg006G212810	ESY14_g19735_DN3_SP0_c0.t1
OG0013223	Cg006G212240	ESY14_g19873_DN2_SP0_c0.t1
OG0013224	Cg006G212130	ESY14_g19933_DN3_SP1_c4.t1
OG0013225	Cg008G300570	ESY6_g49254_DN3_SP8_c0.t1
OG0013226	Cg001G015100, Cg003G086870	ESY5_g3496_DN3_SP2_c0.t1
OG0013227	Cg008G287890	ESY7_g18489_DN3_SP0_c0.t1
OG0013228	Cg006G211710	ESY14_g20174_DN2_SP8_c0.t1
OG0013229	Cg006G210810	ESY14_g19958_DN3_SP0_c0.t1
OG0013230	Cg006G210770	ESY14_g19955_DN3_SP0_c0.t1
OG0013231	Cg006G210650	ESY14_g20568_DN3_SP0_c0.t1
OG0013232	Cg006G210470	ESY14_g20587_DN3_SP4_c0.t1
OG0013233	Cg006G210350	ESY5_g5460_DN3_SP0_c0.t1
OG0013234	Cg006G209800	ESY4_g25085_DN2_SP0_c0.t1
OG0013235	Cg006G209640	ESY9_g43391_DN2_SP0_c0.t1
OG0013236	Cg006G209310	ESY14_g20748_DN3_SP0_c0.t1
OG0013237	Cg006G209180	ESY14_g20806_DN3_SP2_c0.t1
OG0013238	Cg006G208090	ESY14_g21162_DN1_SP0_c0.t1
OG0013239	Cg006G204020	ESY23_g150_DN3_SP0_c0.t1, ESY14_g21496_DN3_SP0_c0.t1
OG0013241	Cg006G215430	ESY16_g62053_DN3_SP5_c0.t1
OG0013242	Cg006G205350	ESY4_g21906_DN3_SP6_c10.t1
OG0013243	Cg006G204270	ESY4_g22221_DN3_SP7_c0.t1
OG0013244	Cg005G178730	ESY15_g64604_DN2_SP0_c0.t1
OG0013246	Cg006G202700	ESY4_g22518_DN3_SP8_c0.t1
OG0013247	Cg006G206720	ESY4_g21701_DN3_SP2_c0.t1
OG0013248	Cg006G206810	ESY7_g19609_DN3_SP0_c0.t1
OG0013249	Cg006G206840	ESY3_g30251_DN3_SP8_c0.t1
OG0013250	Cg006G204430	ESY4_g22466_DN3_SP0_c0.t1
OG0013251	Cg006G203400	ESY4_g22291_DN3_SP0_c0.t1
OG0013252	Cg006G218830	ESY4_g22179_DN3_SP0_c0.t1
OG0013254	Cg006G218540	ESY4_g22744_DN3_SP0_c0.t1
OG0013255	Cg006G218450	ESY4_g22842_DN3_SP8_c0.t1
OG0013256	Cg006G218430	ESY4_g22815_DN3_SP0_c0.t1
OG0013257	Cg006G218060	ESY4_g22927_DN3_SP0_c0.t1
OG0013258	Cg006G217920	ESY1_g11274_DN3_SP0_c0.t1
OG0013259	Cg006G217780	ESY11_g53783_DN3_SP0_c0.t1
OG0013260	Cg006G217700	ESY2_g33481_DN3_SP1_c0.t1
OG0013262	Cg006G217530	ESY1_g11020_DN2_SP0_c0.t1, ESY4_g23097_DN3_SP2_c0.t1
OG0013263	Cg006G217150	ESY4_g23228_DN3_SP4_c0.t1
OG0013264	Cg006G216590	ESY4_g23313_DN3_SP8_c0.t1
OG0013265	Cg006G216140	ESY4_g23567_DN3_SP0_c0.t1
OG0013266	Cg001G004820	ESY4_g25381_DN3_SP0_c14.t1
OG0013267	Cg001G004770	ESY4_g25378_DN3_SP4_c0.t1
OG0013268	Cg001G004550	ESY4_g25317_DN3_SP8_c0.t1
OG0013269	Cg001G004230	ESY4_g26103_DN3_SP6_c0.t1
OG0013270	Cg001G004180	ESY4_g26112_DN1_SP6_c0.t1
OG0013271	Cg001G004100	ESY4_g26117_DN3_SP1_c0.t1, ESY13_g56550_DN3_SP0_c0.t1
OG0013272	Cg004G153930	ESY11_g54144_DN3_SP8_c0.t1
OG0013273	Cg001G003890	ESY4_g26186_DN3_SP3_c0.t1
OG0013274	Cg001G003760	ESY4_g26208_DN3_SP7_c6.t1
OG0013275	Cg001G003750	ESY4_g26212_DN3_SP8_c0.t1
OG0013276	Cg001G003720	ESY4_g26222_DN3_SP7_c0.t1
OG0013277	Cg001G003690	ESY4_g26240_DN3_SP3_c0.t1
OG0013278	Cg001G003650	ESY4_g26247_DN3_SP0_c0.t1
OG0013279	Cg001G003560	ESY4_g26275_DN2_SP0_c0.t1, ESY4_g26277_DN3_SP8_c0.t1
OG0013280	Cg001G003520	ESY4_g26286_DN3_SP8_c0.t1
OG0013281	Cg001G003240	ESY4_g26355_DN3_SP0_c0.t1
OG0013282	Cg001G003080	ESY4_g26413_DN3_SP7_c0.t1
OG0013283	Cg001G002520	ESY4_g26414_DN3_SP5_c0.t1
OG0013284	Cg001G003010	ESY4_g26429_DN3_SP0_c0.t1
OG0013285	Cg001G002750	ESY4_g26523_DN3_SP3_c0.t1
OG0013286	Cg001G002240	ESY4_g26596_DN3_SP0_c0.t1
OG0013287	Cg002G053110	ESY1_g11109_DN3_SP0_c0.t1, ESY4_g26606_DN3_SP0_c0.t1
OG0013288	Cg001G001930	ESY4_g26648_DN3_SP0_c0.t1
OG0013290	Cg001G001870	ESY4_g26654_DN3_SP0_c0.t1
OG0013291	Cg001G001690	ESY4_g26696_DN3_SP3_c0.t1, ESY4_g26695_DN3_SP0_c0.t1
OG0013292	Cg001G001680	ESY4_g26697_DN3_SP5_c0.t1
OG0013293	Cg001G001670	ESY4_g26699_DN3_SP8_c0.t1
OG0013294	Cg006G218950	ESY4_g22446_DN2_SP2_c0.t1
OG0013295	Cg001G001640	ESY4_g26707_DN2_SP0_c0.t1
OG0013296	Cg001G001340	ESY8_g60741_DN1_SP0_c0.t1, ESY4_g26767_DN3_SP0_c0.t1
OG0013297	Cg001G001320	ESY4_g26768_DN3_SP8_c0.t1
OG0013298	Cg001G001310	ESY4_g26791_DN3_SP0_c0.t1
OG0013299	Cg001G001130	ESY4_g26770_DN3_SP0_c0.t1
OG0013300	Cg001G001070	ESY4_g26796_DN3_SP0_c0.t1
OG0013301	Cg001G000940	ESY4_g26810_DN3_SP1_c0.t1
OG0013302	Cg001G000640	ESY4_g26878_DN3_SP7_c0.t1
OG0013303	Cg001G000580	ESY4_g26895_DN3_SP0_c0.t1
OG0013304	Cg001G000520	ESY4_g26902_DN3_SP0_c0.t1
OG0013305	Cg001G000350	ESY4_g26928_DN3_SP2_c0.t1
OG0013306	Cg001G000150	ESY4_g26947_DN3_SP8_c0.t1
OG0013307	Cg001G000230	ESY4_g26938_DN3_SP0_c0.t1
OG0013308	Cg001G000260	ESY4_g26934_DN3_SP0_c0.t1
OG0013309	Cg001G000100	ESY4_g25679_DN3_SP3_c0.t1, ESY5_g4101_DN3_SP5_c0.t1
OG0013310	Cg005G193100	ESY8_g59800_DN3_SP0_c16.t1
OG0013311	Cg001G034200, Cg001G034250	ESY4_g25729_DN3_SP8_c0.t1
OG0013312	Cg001G034480	ESY17_g39983_DN3_SP8_c0.t1
OG0013313	Cg001G034660	ESY17_g40096_DN3_SP0_c0.t1
OG0013314	Cg001G034990	ESY17_g40163_DN3_SP3_c0.t1
OG0013315	Cg001G035650	ESY3_g30758_DN3_SP0_c0.t1
OG0013316	Cg001G036170	ESY17_g40299_DN3_SP0_c0.t1
OG0013317	Cg001G036370	ESY8_g61381_DN3_SP0_c0.t1
OG0013318	Cg001G036400	ESY8_g61363_DN3_SP0_c0.t1
OG0013319	Cg001G036660	ESY8_g61347_DN3_SP8_c0.t1
OG0013320	Cg001G036680	ESY8_g61335_DN3_SP0_c0.t1, ESY2_g35254_DN3_SP0_c0.t1
OG0013321	Cg001G037010	ESY8_g61296_DN3_SP8_c0.t1, ESY12_g52135_DN3_SP0_c0.t1
OG0013322	Cg001G037970	ESY8_g61131_DN3_SP8_c0.t1
OG0013323	Cg001G038070	ESY8_g61106_DN3_SP8_c0.t1
OG0013324	Cg001G038110	ESY8_g61047_DN3_SP0_c0.t1
OG0013325	Cg001G038320	ESY8_g61024_DN3_SP0_c0.t1
OG0013326	Cg001G038340	ESY8_g61017_DN3_SP8_c0.t1
OG0013328	Cg001G038680	ESY8_g60950_DN3_SP0_c0.t1
OG0013329	Cg001G039180	ESY8_g60896_DN1_SP0_c0.t1
OG0013330	Cg001G039930	ESY8_g60769_DN2_SP0_c0.t1
OG0013331	Cg001G040080	ESY8_g60596_DN3_SP8_c0.t1
OG0013332	Cg001G040090	ESY8_g60594_DN3_SP0_c0.t1
OG0013333	Cg008G299180	ESY7_g16951_DN3_SP8_c0.t1
OG0013334	Cg006G214450	ESY16_g61835_DN3_SP0_c0.t1
OG0013335	Cg002G061340	ESY1_g7920_DN3_SP2_c0.t1
OG0013336	Cg003G082530	ESY18_g63539_DN3_SP0_c0.t1
OG0013339	Cg005G171210	ESY9_g43891_DN3_SP2_c0.t1
OG0013341	Cg003G085130	ESY19_g41173_DN3_SP8_c0.t1
OG0013342	Cg003G085300	ESY19_g41489_DN3_SP7_c0.t1
OG0013343	Cg003G085630	ESY19_g41386_DN3_SP5_c0.t1
OG0013344	Cg003G085640	ESY19_g41357_DN3_SP0_c0.t1
OG0013345	Cg003G085650	ESY19_g41356_DN3_SP2_c0.t1
OG0013346	Cg003G085800	ESY19_g41354_DN3_SP0_c0.t1
OG0013347	Cg003G085820	ESY19_g41335_DN3_SP6_c0.t1
OG0013348	Cg008G300320	ESY6_g49292_DN3_SP0_c0.t1
OG0013349	Cg003G086810	ESY2_g34296_DN3_SP4_c9.t1
OG0013350	Cg004G154010	ESY11_g54156_DN3_SP0_c0.t1
OG0013351	Cg006G208330	ESY14_g20979_DN3_SP8_c0.t1
OG0013352	Cg003G087750	ESY19_g41599_DN2_SP0_c0.t1, ESY10_g14004_DN2_SP0_c0.t1
OG0013353	Cg003G087770	ESY19_g41640_DN3_SP0_c0.t1
OG0013354	Cg003G087810	ESY19_g41667_DN3_SP4_c0.t1
OG0013355	Cg005G172380	ESY1_g5831_DN3_SP8_c0.t1
OG0013357	Cg005G173020	ESY6_g50657_DN3_SP0_c0.t1, ESY16_g61721_DN3_SP0_c0.t1
OG0013358	Cg005G173050	ESY7_g18341_DN3_SP0_c0.t1
OG0013359	Cg005G171140	ESY9_g43904_DN3_SP4_c0.t1
OG0013360	Cg008G318770	ESY2_g33529_DN3_SP0_c0.t1
OG0013361	Cg008G318720	ESY7_g17233_DN2_SP0_c0.t1
OG0013363	Cg008G318540	ESY1_g5963_DN3_SP2_c0.t1
OG0013364	Cg008G318360	ESY3_g31087_DN3_SP1_c19.t1, ESY3_g31015_DN3_SP0_c0.t1
OG0013365	Cg008G318180	ESY1_g6186_DN3_SP0_c0.t1
OG0013366	Cg006G203500	ESY4_g22215_DN3_SP1_c0.t1
OG0013367	Cg008G314590	ESY1_g6231_DN3_SP0_c0.t1
OG0013368	Cg008G315320	ESY1_g6210_DN3_SP0_c0.t1
OG0013369	Cg006G201420	ESY2_g37999_DN3_SP7_c0.t1, ESY11_g54039_DN3_SP0_c0.t1
OG0013370	Cg008G315720	ESY1_g6194_DN3_SP1_c0.t1
OG0013371	Cg008G315990	ESY1_g6460_DN3_SP2_c0.t1
OG0013372	Cg008G316700	ESY1_g6540_DN3_SP0_c0.t1
OG0013373	Cg008G316710	ESY1_g6561_DN3_SP1_c0.t1
OG0013374	Cg008G317520	ESY1_g6575_DN3_SP0_c0.t1
OG0013375	Cg008G319700	ESY6_g49203_DN3_SP0_c0.t1
OG0013376	Cg008G317440	ESY1_g6576_DN3_SP2_c0.t1
OG0013377	Cg005G168360	ESY2_g38372_DN3_SP5_c0.t1
OG0013378	Cg008G317410	ESY1_g6618_DN3_SP8_c0.t1
OG0013379	Cg007G246690	ESY1_g6623_DN3_SP5_c0.t1
OG0013380	Cg008G317050	ESY1_g6630_DN3_SP0_c0.t1
OG0013381	Cg008G302800	ESY6_g50207_DN3_SP0_c0.t1
OG0013382	Cg008G297390, Cg005G170840	ESY9_g44028_DN3_SP6_c0.t1
OG0013383	Cg003G084530	ESY10_g14931_DN3_SP0_c0.t1
OG0013384	Cg003G084430	ESY25_g62782_DN3_SP7_c0.t1
OG0013385	Cg003G084320	ESY25_g62767_DN3_SP0_c0.t1
OG0013386	Cg003G084260	ESY10_g13988_DN3_SP1_c0.t1
OG0013387	Cg003G084160	ESY6_g47276_DN2_SP0_c0.t1
OG0013388	Cg006G212090	ESY1_g11547_DN3_SP8_c0.t1
