Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0014334	Cg004G140880	XP_002885564.1
OG0014335	Cg004G141090	XP_020885970.1
OG0014336	Cg004G141120	XP_002883436.1
OG0014337	Cg004G141300	XP_020887228.1
OG0014338	Cg001G028450	XP_020875323.1
OG0014339	Cg004G141780	XP_020888384.1
OG0014340	Cg004G142160	XP_002883518.2
OG0014341	Cg004G142280	XP_002885645.1
OG0014342	Cg004G142290	XP_020886495.1
OG0014343	Cg004G142300	XP_020886500.1
OG0014344	Cg004G142610	XP_002883539.1
OG0014345	Cg004G142690	XP_020886068.1
OG0014346	Cg004G143080	XP_002883591.1
OG0014347	Cg004G143100	XP_020887985.1
OG0014348	Cg004G143210	XP_020887676.1
OG0014349	Cg004G144490	XP_020888955.1
OG0014350	Cg004G144470	XP_020888455.1
OG0014351	Cg004G144060	XP_002883649.2
OG0014352	Cg004G147890	XP_002883798.1
OG0014353	Cg004G154400	XP_020887657.1
OG0014354	Cg004G125270	XP_020887912.1
OG0014355	Cg004G146440	XP_002883738.1
OG0014356	Cg004G146220	XP_020887540.1
OG0014357	Cg004G146210	XP_020887541.1
OG0014358	Cg004G145960	XP_002885808.1
OG0014359	Cg004G145930	XP_002885803.1
OG0014360	Cg004G145770	XP_020888163.1
OG0014361	Cg004G145090	XP_020888659.1
OG0014362	Cg004G147480	XP_002883782.1
OG0014363	Cg004G150290, Cg004G151180	XP_020888827.1
OG0014364	Cg004G147060	XP_020888109.1
OG0014365	Cg004G148110	XP_002885894.2
OG0014366	Cg004G148310	XP_020888076.1
OG0014367	Cg004G148370	XP_002883831.2
OG0014368	Cg004G148780	XP_002883844.1
OG0014369	Cg004G148840	XP_002883848.1
OG0014370	Cg001G007010	XP_002867184.1
OG0014371	Cg004G149270	XP_020886824.1
OG0014372	Cg008G283630, Cg008G283620	XP_002870994.1
OG0014373	Cg004G150490, Cg004G149430	XP_002885950.1
OG0014374	Cg006G238130	XP_002892426.1
OG0014375	Cg004G151540, Cg001G030450	XP_002885984.1
OG0014376	Cg004G151630	XP_020877127.1, XP_002885987.1
OG0014377	Cg004G151670	XP_002883932.1
OG0014378	Cg004G151290	XP_020887838.1
OG0014379	Cg006G207360	XP_020868206.1
OG0014380	Cg004G152600	XP_002886068.1
OG0014381	Cg006G210500	XP_020868641.1
OG0014382	Cg004G152880	XP_002886091.1
OG0014383	Cg004G153340	XP_020888994.1
OG0014384	Cg004G153640	XP_020887279.1
OG0014385	Cg004G153790	XP_020887860.1
OG0014386	Cg004G154600	XP_020889459.1
OG0014387	Cg004G154890	XP_002884153.1
OG0014388	Cg004G154900	XP_002886190.1
OG0014389	Cg004G155200	XP_002884187.1
OG0014390	Cg004G155220	XP_020887085.1
OG0014391	Cg004G155230	XP_002886253.1
OG0014392	Cg004G155610	XP_020888468.1
OG0014394	Cg004G155950	XP_020886861.1
OG0014395	Cg004G156290	XP_020888177.1
OG0014396	Cg004G156360	XP_020887116.1
OG0014397	Cg004G156580	XP_002883937.1
OG0014398	Cg004G156880	XP_020887326.1
OG0014399	Cg004G156960	XP_020888561.1
OG0014400	Cg004G157070	XP_002884217.2
OG0014401	Cg004G157190	XP_020887686.1
OG0014402	Cg004G157160	XP_002884220.1
OG0014403	Cg006G194040	XP_002891884.1
OG0014404	Cg006G194080	XP_002891882.1
OG0014405	Cg006G194510	XP_020867340.1
OG0014406	Cg006G194520	XP_020870768.1
OG0014407	Cg006G194810	XP_002891836.1
OG0014408	Cg006G194850	XP_002891831.1
OG0014409	Cg006G194880	XP_002894501.1
OG0014410	Cg008G325320	XP_020884614.1
OG0014411	Cg006G195000, Cg002G063390	XP_020868827.1
OG0014412	Cg006G195810	XP_002894461.1
OG0014413	Cg006G195860	XP_002894458.1
OG0014414	Cg006G196030	XP_020867213.1
OG0014415	Cg006G196390	XP_002894433.1
OG0014417	Cg006G196890	XP_020870219.1
OG0014418	Cg006G197010	XP_002891711.1
OG0014419	Cg006G197290	XP_020868132.1
OG0014420	Cg006G197300	XP_020868695.1
OG0014421	Cg006G197310	XP_020868694.1
OG0014422	Cg006G197410	XP_020869245.1
OG0014423	Cg006G197540	XP_020866000.1
OG0014424	Cg006G197990	XP_020869703.1
OG0014425	Cg006G198040	XP_002894330.1
OG0014426	Cg006G198220	XP_020869439.1
OG0014427	Cg006G198890	XP_002894282.1
OG0014428	Cg006G198690	XP_002894294.1
OG0014429	Cg006G198410	XP_002891633.1
OG0014430	Cg007G268060	XP_002888640.1
OG0014431	Cg006G199190	XP_020868144.1
OG0014432	Cg006G199220	XP_020867974.1
OG0014433	Cg006G199350	XP_020867279.1
OG0014434	Cg003G083010, Cg006G199530	XP_002891561.1
OG0014435	Cg006G199560	XP_020866743.1
OG0014436	Cg006G199800	XP_020866717.1
OG0014437	Cg006G199900	XP_002894214.1
OG0014438	Cg006G200060	XP_002891521.1
OG0014439	Cg004G135750	XP_020889364.1
OG0014440	Cg006G200230	XP_002894171.1, XP_002894179.1
OG0014441	Cg006G200260	XP_002891495.1
OG0014442	Cg006G200520	XP_002894160.1
OG0014443	Cg006G200580	XP_020867923.1, XP_002885674.1
OG0014444	Cg006G200750	XP_002891461.1
OG0014445	Cg006G200470	XP_020868141.1
OG0014446	Cg006G201350	XP_020870766.1
OG0014447	Cg006G201520	XP_020868368.1
OG0014448	Cg006G201610	XP_002894104.1
OG0014449	Cg001G024980	XP_002868146.2
OG0014450	Cg001G025130	XP_020872640.1
OG0014451	Cg002G052310	XP_020880887.1
OG0014452	Cg001G025170	XP_002870181.1
OG0014453	Cg001G025320	XP_002868170.2
OG0014454	Cg001G025420	XP_002870200.1
OG0014455	Cg001G025510	XP_020873150.1
OG0014456	Cg005G171910	XP_002881351.1
OG0014457	Cg005G171920	XP_002881350.1
OG0014459	Cg002G054900	XP_020882148.1
OG0014460	Cg002G054840	XP_002876113.1
OG0014461	Cg002G067880	XP_020881684.1
OG0014462	Cg002G054570	XP_020879660.1
OG0014463	Cg002G054560	XP_002877849.1
OG0014464	Cg002G054550	XP_002876131.1
OG0014465	Cg002G054490	XP_020881208.1
OG0014466	Cg002G054370	XP_002876144.1
OG0014467	Cg002G054210	XP_002877871.1
OG0014468	Cg002G054110	XP_020880195.1
OG0014469	Cg002G054060	XP_002876165.1
OG0014470	Cg007G268010	XP_002887160.2
OG0014471	Cg002G053260	XP_002876202.2
OG0014472	Cg002G053150	XP_002876204.1
OG0014473	Cg002G052680	XP_002876230.1
OG0014474	Cg002G052490	XP_020880253.1
OG0014475	Cg002G054970	XP_002876109.1
OG0014476	Cg008G295080	XP_020876121.1
OG0014477	Cg002G055060	XP_020880125.1
OG0014478	Cg002G055080	XP_002877821.1
OG0014479	Cg002G055270	XP_020880406.1
OG0014480	Cg002G052120	XP_020880618.1
OG0014481	Cg002G052070	XP_020881274.1
OG0014482	Cg002G051690	XP_002876275.1
OG0014483	Cg002G051350	XP_002876285.1
OG0014484	Cg002G051250	XP_020881586.1
OG0014485	Cg002G051230	XP_002876292.1
OG0014486	Cg002G051170	XP_020882068.1
OG0014487	Cg002G050900	XP_020881438.1
OG0014488	Cg002G050150	XP_020880891.1
OG0014489	Cg002G050110	XP_020881121.1
OG0014490	Cg005G165550	XP_020883498.1
OG0014491	Cg002G049840	XP_020881353.1
OG0014492	Cg002G049580	XP_020881517.1
OG0014493	Cg002G049530	XP_002878108.1
OG0014494	Cg002G049500	XP_002878111.1
OG0014495	Cg002G049090	XP_020880192.1
OG0014496	Cg002G048400	XP_020879838.1
OG0014497	Cg002G048200	XP_020880154.1
OG0014498	Cg002G048140	XP_002878191.1
OG0014499	Cg002G047860	XP_020880502.1
OG0014500	Cg002G047730	XP_020880493.1
OG0014501	Cg002G047350	XP_020880477.1
OG0014502	Cg002G047330	XP_020880479.1
OG0014503	Cg002G047320	XP_020880538.1
OG0014504	Cg002G047100	XP_002876501.1
OG0014505	Cg002G047080	XP_020881013.1
OG0014506	Cg002G046710	XP_020879667.1
OG0014507	Cg002G046670	XP_020880396.1
OG0014508	Cg002G046530	XP_002876533.1
OG0014509	Cg002G046310	XP_020882180.1
OG0014510	Cg002G046210	XP_020882296.1
OG0014511	Cg002G049610	XP_020880685.1
OG0014512	Cg002G045970	XP_020881915.1
OG0014513	Cg002G045920	XP_002876575.1
OG0014514	Cg002G045760	XP_020881140.1
OG0014515	Cg002G045650	XP_020880324.1
OG0014516	Cg002G045200	XP_020880014.1
OG0014517	Cg002G045050	XP_020880814.1
OG0014518	Cg002G044880	XP_002878414.1
OG0014519	Cg002G044710	XP_002878421.2
OG0014520	Cg002G044650	XP_020880847.1
OG0014521	Cg002G044640	XP_020880834.1
OG0014522	Cg002G044630	XP_002876651.1
OG0014523	Cg002G044480	XP_002878436.1
OG0014524	Cg002G044160	XP_002876675.1
OG0014525	Cg002G043830	XP_020879708.1
OG0014526	Cg002G043570	XP_020882168.1
OG0014527	Cg002G043560	XP_020882171.1
OG0014528	Cg002G043430	XP_020882111.1
OG0014530	Cg002G043300	XP_002876721.1
OG0014531	Cg002G043220	XP_002878520.1
OG0014532	Cg002G043210	XP_020881765.1
OG0014533	Cg002G043170	XP_020881767.1
OG0014534	Cg006G197090	XP_020869186.1
OG0014537	Cg002G051870	XP_020881253.1
OG0014538	Cg002G050250	XP_002878060.1
OG0014539	Cg008G321550	XP_020871635.1, XP_002865318.1
OG0014540	Cg001G021570	XP_002870001.1
OG0014541	Cg003G096480	XP_020865756.1
OG0014542	Cg008G316640	XP_002865527.1
OG0014543	Cg005G171030	XP_002879558.1
OG0014544	Cg005G170670	XP_020883705.1
OG0014545	Cg005G167630	XP_020885845.1
OG0014546	Cg004G120590	XP_002884477.2
OG0014547	Cg004G155050, Cg007G281220	XP_002889297.1
OG0014548	Cg007G279380	XP_002887755.1
OG0014549	Cg007G278780	XP_020890357.1
OG0014550	Cg007G274630	XP_020890799.1
OG0014551	Cg001G009850	XP_002869366.1
OG0014552	Cg004G126270	XP_002884801.1
OG0014553	Cg001G008580	XP_002867269.1
OG0014554	Cg001G012470	XP_020874939.1
OG0014555	Cg001G007090	XP_020874768.1
OG0014556	Cg004G121180	XP_020889080.1
OG0014557	Cg006G245430	XP_020866293.1
OG0014558	Cg006G238300	XP_020870231.1
OG0014559	Cg006G233040	XP_002889974.1
OG0014560	Cg006G231390	XP_002890061.2
OG0014561	Cg006G229820	XP_020867229.1
OG0014562	Cg007G270190	XP_020891746.1
OG0014563	Cg007G269900	XP_020889921.1
OG0014564	Cg007G268540	XP_002888661.1
OG0014565	Cg008G324050	XP_020867964.1
OG0014566	Cg007G248060	XP_002886474.1
OG0014567	Cg004G137010	XP_020886762.1
OG0014568	Cg004G156590	XP_002883936.1
OG0014569	Cg004G154180	XP_002884107.2
OG0014570	Cg004G142910	XP_020887624.1
OG0014571	Cg004G141800	XP_020887699.1
OG0014572	Cg004G136360	XP_020887495.1
OG0014573	Cg004G129980	XP_002862614.2, XP_002882866.1
OG0014574	Cg004G125740	XP_020887297.1
OG0014575	Cg008G287150	XP_020876073.1
OG0014576	Cg008G287800	XP_020878774.1
OG0014577	Cg004G120110	XP_002871867.2
OG0014578	Cg001G017120	XP_002867690.1, XP_020872515.1
OG0014579	Cg001G019320	XP_002869872.2
OG0014581	Cg001G023240	XP_020872468.1
OG0014582	Cg001G023710	XP_002868075.2
OG0014583	Cg006G214040	XP_020870248.1
OG0014584	Cg006G217830	XP_002890787.1
OG0014586	Cg001G015440	XP_002869677.1
OG0014587	Cg005G177560	XP_020870346.1, XP_020885256.1, XP_020887103.1
OG0014588	Cg003G097300	XP_002868010.2
OG0014589	Cg008G293830	XP_020878098.1
OG0014590	Cg008G294590	XP_002871617.2
OG0014591	Cg008G297780	XP_020878075.1
OG0014592	Cg008G311660, Cg008G309840	XP_020891782.1
OG0014593	Cg001G042670	XP_020872487.1
OG0014594	Cg003G105790	XP_020878298.1
OG0014595	Cg003G107080	XP_002864634.1
OG0014596	Cg008G302190	XP_002874069.1
OG0014597	Cg008G301970	XP_020876643.1
OG0014598	Cg008G301940	XP_002871991.1
OG0014599	Cg008G300520	XP_020877903.1
OG0014600	Cg003G113800	XP_002866688.1
OG0014601	Cg003G114280	XP_020871103.1
OG0014602	Cg006G227300	XP_002890296.1
OG0014603	Cg006G226420	XP_020869871.1
OG0014605	Cg007G254250	XP_020868309.1, XP_002891953.1, XP_002891956.1
OG0014611	Cg004G154030	XP_020887367.1
OG0014612	Cg005G190600	XP_002880543.2
OG0014613	Cg036G336870, Cg013G330350	XP_002878853.2
OG0014614	Cg005G167440	XP_020885506.1
OG0014616	Cg002G052720	XP_002876227.1
OG0014618	Cg003G084920	XP_002874591.2
OG0014619	Cg003G084490	XP_020878897.1
OG0014620	Cg001G005440	XP_002869125.1
OG0014623	Cg003G104470	XP_020879239.1, XP_020871452.1
OG0014637	Cg001G012190	XP_020872561.1
OG0014638	Cg004G154940	XP_002886265.1
OG0014639	Cg001G011950	XP_002867444.1
OG0014640	Cg001G011910	XP_020875291.1
OG0014641	Cg001G011860	XP_002867439.1
OG0014643	Cg001G011760	XP_002869476.1
OG0014644	Cg007G277840	XP_002889127.1
OG0014645	Cg001G011570	XP_002869462.1
OG0014646	Cg001G011560	XP_020874784.1
OG0014647	Cg001G011440	XP_020875094.1
OG0014648	Cg001G011370	XP_020874615.1
OG0014649	Cg001G011350	XP_002869448.1
OG0014650	Cg001G011200	XP_002867413.1
OG0014651	Cg001G011190	XP_002869440.1
OG0014652	Cg001G011080	XP_020873129.1
OG0014653	Cg001G011040	XP_002869430.1
OG0014654	Cg001G011000	XP_002869427.1
OG0014655	Cg001G010980	XP_002867401.1
OG0014656	Cg007G278200	XP_020890269.1
OG0014657	Cg001G010820	XP_002869416.1
OG0014658	Cg001G010840	XP_002880657.1
OG0014659	Cg001G010740	XP_020872507.1
OG0014660	Cg001G010730	XP_020872508.1
OG0014661	Cg001G010170	XP_020874265.1
OG0014662	Cg001G009690	XP_002869359.1
OG0014663	Cg001G009660	XP_020872125.1
OG0014664	Cg005G190470	XP_002880556.1
OG0014665	Cg001G009600	XP_020873956.1
OG0014666	Cg001G000070	XP_020872827.1
OG0014667	Cg001G009400	XP_002869344.1
OG0014668	Cg001G009320	XP_020875702.1
OG0014669	Cg001G009290	XP_020873034.1, XP_002867308.1
OG0014670	Cg001G009160	XP_020873154.1
OG0014671	Cg001G009130	XP_020873142.1
OG0014672	Cg006G237290	XP_020869692.1
OG0014673	Cg001G008960	XP_020875448.1
OG0014674	Cg001G008730	XP_002869312.1
OG0014675	Cg001G008710	XP_020872891.1
OG0014676	Cg001G008700	XP_020872890.1
OG0014677	Cg001G008610	XP_020875460.1
OG0014678	Cg001G008590	XP_002869305.1
OG0014679	Cg001G008420	XP_002869294.1
OG0014680	Cg001G008160	XP_020872082.1
OG0014681	Cg001G008140	XP_002869281.1
OG0014682	Cg001G008060	XP_020873907.1
OG0014683	Cg005G187700	XP_020885415.1
OG0014684	Cg001G007750	XP_020872344.1
OG0014685	Cg001G007410	XP_020872726.1
OG0014686	Cg001G007530	XP_002869241.1
OG0014687	Cg001G007550	XP_020875006.1
OG0014689	Cg001G006030	XP_002869163.1
OG0014690	Cg001G006870	XP_002867175.1
OG0014691	Cg001G006830	XP_020875382.1
OG0014692	Cg001G006820	XP_002869211.1
OG0014693	Cg001G006800	XP_002869209.1
OG0014695	Cg001G006570	XP_002869193.1
OG0014696	Cg001G005970	XP_002869159.1
OG0014697	Cg001G006150	XP_020875536.1
OG0014698	Cg001G006300	XP_002867139.2
OG0014699	Cg001G006360	XP_020874427.1
OG0014700	Cg001G005900	XP_020872161.1
OG0014701	Cg001G005930	XP_002867123.1
OG0014702	Cg001G005690	XP_002869140.1
OG0014703	Cg001G005600	XP_002867110.1
OG0014704	Cg004G152800	XP_020889376.1
OG0014705	Cg004G156780	XP_002884200.1
OG0014706	Cg001G004970	XP_002867083.1
OG0014707	Cg001G004900	XP_020872787.1
OG0014708	Cg001G004860	XP_002869093.1
OG0014709	Cg006G215140	XP_002891131.2
OG0014710	Cg006G214920	XP_002893846.1
OG0014711	Cg006G214740	XP_002891143.1
OG0014712	Cg006G214460	XP_002890949.1
OG0014713	Cg006G214440	XP_020867080.1
OG0014714	Cg006G214270	XP_020868050.1
OG0014715	Cg006G214260	XP_020868048.1
OG0014716	Cg006G213870	XP_020867122.1
OG0014717	Cg006G213830	XP_020870448.1
OG0014718	Cg006G213800	XP_020870993.1
OG0014719	Cg006G213790	XP_020867922.1
OG0014720	Cg006G213720	XP_020869217.1
OG0014721	Cg006G213430	XP_020868033.1
OG0014722	Cg006G213400	XP_020868035.1
OG0014723	Cg001G024030	XP_020874001.1
OG0014724	Cg001G024040	XP_020874003.1
OG0014725	Cg001G024260	XP_020874276.1
OG0014726	Cg001G024300	XP_020875275.1
OG0014727	Cg001G024310	XP_020875277.1
OG0014728	Cg001G024330	XP_020875164.1
OG0014729	Cg001G024440	XP_002868107.1
OG0014730	Cg001G024600	XP_020873961.1
OG0014731	Cg001G024820	XP_002868136.2
OG0014732	Cg001G024910	XP_020873958.1
OG0014733	Cg007G258000	XP_002894582.1
OG0014734	Cg007G256710	XP_002876427.1
OG0014735	Cg007G256020	XP_002891911.1
OG0014736	Cg007G267430	XP_020890213.1
OG0014737	Cg007G254980	XP_020868276.1
OG0014738	Cg007G254600	XP_020868278.1
OG0014739	Cg007G254130	XP_020868285.1
OG0014740	Cg007G253740	XP_002894659.1
OG0014741	Cg007G253340	XP_020868947.1
OG0014742	Cg007G252420	XP_020891334.1
OG0014743	Cg007G251550	XP_002886674.1
OG0014744	Cg005G168620	XP_020885383.1
OG0014745	Cg001G010810	XP_020874682.1
OG0014746	Cg007G250690	XP_002886632.1
OG0014747	Cg007G250540	XP_020891214.1
OG0014748	Cg007G249910	XP_002888122.1
OG0014749	Cg007G250170	XP_020890075.1
OG0014750	Cg007G249350	XP_020890030.1
OG0014751	Cg007G248600	XP_020889716.1
OG0014752	Cg007G248350	XP_020891028.1
OG0014753	Cg002G075800	XP_020879970.1
OG0014754	Cg002G075530	XP_020881291.1
OG0014755	Cg002G075510	XP_002875071.1
OG0014756	Cg002G075430	XP_020880770.1
OG0014757	Cg002G075270	XP_020881925.1
OG0014758	Cg002G075190	XP_020880915.1
OG0014759	Cg002G075170	XP_020880914.1
OG0014760	Cg002G075150	XP_020880006.1
OG0014761	Cg002G075110	XP_020882314.1
OG0014762	Cg002G075030	XP_020879739.1
OG0014763	Cg002G074980	XP_020879994.1
OG0014764	Cg002G074730	XP_020881074.1
OG0014765	Cg002G074340	XP_020879961.1
OG0014766	Cg002G074250	XP_002875178.1
OG0014767	Cg002G074240	XP_020881242.1
OG0014768	Cg001G041620	XP_020880219.1
OG0014769	Cg002G073750	XP_020881650.1
OG0014770	Cg002G073730	XP_002875205.1
OG0014771	Cg002G073590	XP_002876889.1
OG0014772	Cg002G073570	XP_020879822.1
OG0014773	Cg002G073390	XP_002875231.1, XP_002875232.1
OG0014774	Cg002G073000	XP_020881694.1
OG0014775	Cg002G072760	XP_002875293.1
OG0014776	Cg002G072730	XP_002875295.1
OG0014777	Cg002G072670	XP_020880287.1
OG0014778	Cg002G072640	XP_020880635.1
OG0014779	Cg002G072560	XP_002875311.1
OG0014780	Cg002G072110	XP_020880094.1
OG0014781	Cg002G071950	XP_020881163.1
OG0014782	Cg002G071900	XP_020882470.1
OG0014783	Cg002G071670	XP_020880415.1
OG0014784	Cg002G071550	XP_002877008.1
OG0014785	Cg002G071430	XP_002877014.1
OG0014786	Cg002G071370	XP_002875358.1
OG0014787	Cg002G071200	XP_002875369.2
OG0014788	Cg002G070940	XP_002875388.1
OG0014789	Cg002G070750	XP_002877061.1
OG0014790	Cg002G070630	XP_002877068.1
OG0014791	Cg002G068610	XP_020881749.1
OG0014792	Cg002G068640	XP_020881549.1
OG0014793	Cg002G069180	XP_002877110.1
OG0014794	Cg002G069540	XP_020881980.1
OG0014795	Cg002G069580	XP_020881953.1
OG0014796	Cg001G039370	XP_020872938.1
OG0014797	Cg002G067520, Cg008G310120	XP_002875519.1
OG0014798	Cg002G065530	XP_020881516.1
OG0014799	Cg001G038470	XP_002870825.1
OG0014800	Cg007G248950	XP_002888081.1
OG0014801	Cg007G267080	XP_020865655.1
OG0014802	Cg007G266970	XP_020889597.1
OG0014803	Cg007G266940	XP_002888575.1
OG0014804	Cg007G266480	XP_002888549.1
OG0014805	Cg007G265680	XP_020889940.1
OG0014806	Cg007G265500	XP_002887023.1
OG0014807	Cg007G265350	XP_002888487.1
OG0014808	Cg007G265200	XP_002887007.1
OG0014809	Cg007G264740	XP_020865895.1
OG0014810	Cg007G264650	XP_002886983.1
OG0014811	Cg007G264570	XP_020891471.1
OG0014813	Cg007G263160	XP_002888422.1
OG0014814	Cg007G263720, Cg007G262360	XP_002886831.1
OG0014815	Cg007G261600	XP_002886801.2
OG0014816	Cg007G252210	XP_002888306.1
OG0014817	Cg007G260360	XP_020890878.1
OG0014818	Cg007G260580	XP_020890919.1
OG0014819	Cg007G260760	XP_002886771.2
OG0014820	Cg007G260790	XP_002888290.1
OG0014821	Cg004G149820, Cg004G150860	XP_020867410.1
OG0014822	Cg007G259650	XP_020889998.1
OG0014823	Cg007G258680	XP_020867459.1
OG0014824	Cg007G258360	XP_020868561.1
OG0014826	Cg007G245490	XP_002886329.1
OG0014827	Cg002G056040	XP_020881606.1
OG0014828	Cg002G073360	XP_002875235.2
OG0014829	Cg007G245760	XP_020891096.1
OG0014830	Cg007G245810	XP_020891390.1
OG0014831	Cg007G245830	XP_020891095.1
OG0014832	Cg007G245890	XP_020891424.1
OG0014833	Cg007G246360	XP_002887931.1
OG0014834	Cg007G246460	XP_020889855.1
OG0014835	Cg007G246600	XP_002887945.2
OG0014836	Cg007G246830	XP_002886399.2
OG0014837	Cg007G246850	XP_020890195.1
OG0014838	Cg007G246860	XP_020890193.1
OG0014839	Cg007G246910	XP_002887961.1
OG0014840	Cg007G246920	XP_002886401.1
OG0014841	Cg007G247140	XP_002886430.1
OG0014842	Cg007G247400	XP_020889872.1
OG0014843	Cg007G247520	XP_020890420.1
OG0014844	Cg007G247610	XP_020865854.1
OG0014845	Cg007G247640	XP_020865853.1
OG0014846	Cg007G247660	XP_020890771.1
OG0014847	Cg007G247840	XP_020865920.1
OG0014848	Cg004G128260	XP_002882779.1
OG0014849	Cg001G012660	XP_002867474.1
OG0014850	Cg001G014840	XP_020873705.1
OG0014851	Cg001G014680	XP_002867583.1
OG0014852	Cg001G014540	XP_020873609.1
OG0014853	Cg001G014460	XP_020873736.1
OG0014854	Cg005G164820	XP_020884355.1
OG0014855	Cg001G034300	XP_002868459.1
OG0014856	Cg005G164910	XP_020884139.1
OG0014857	Cg005G165070	XP_002881749.1
OG0014858	Cg005G164960	XP_020883991.1
OG0014859	Cg005G165150	XP_020883143.1
OG0014860	Cg005G165360	XP_020885435.1
OG0014861	Cg005G165400	XP_002879883.1
OG0014862	Cg004G124720	XP_002884709.1
OG0014863	Cg004G124740	XP_020885929.1
OG0014864	Cg004G124830	XP_002884721.1
OG0014865	Cg004G124870	XP_020886213.1
OG0014866	Cg004G124940	XP_020886600.1
OG0014867	Cg004G125070	XP_002882620.1
OG0014868	Cg004G125200	XP_002884742.1
OG0014869	Cg004G125290	XP_020885881.1
OG0014870	Cg004G125320	XP_020887507.1
OG0014871	Cg004G125330	XP_002882635.1
OG0014872	Cg004G125450	XP_002884758.1
OG0014873	Cg004G125460	XP_002882641.1
OG0014874	Cg004G125520	XP_020888374.1
OG0014875	Cg008G284370	XP_002871048.1
OG0014876	Cg004G125670	XP_002882651.1
OG0014877	Cg004G125680	XP_020886400.1
OG0014878	Cg004G125840	XP_002884784.1
OG0014879	Cg004G125920	XP_002884789.1
OG0014880	Cg004G125960	XP_002884790.1
OG0014881	Cg004G126020	XP_002882666.1
OG0014882	Cg004G126370	XP_020889310.1
OG0014883	Cg003G103840	XP_002866147.1
OG0014884	Cg004G126830	XP_002862448.2, XP_002882711.1
OG0014885	Cg004G126700	XP_002884823.1
OG0014886	Cg004G126850	XP_002882715.1
OG0014887	Cg004G126900	XP_020888276.1
OG0014888	Cg004G127060	XP_002882723.1
OG0014889	Cg004G127820	XP_002884879.1
OG0014890	Cg004G127930	XP_002884889.1
OG0014891	Cg004G127870	XP_002884882.1
OG0014892	Cg004G128110	XP_020888318.1
OG0014893	Cg003G088270	XP_020877472.1
OG0014894	Cg003G092050	XP_002865749.1
OG0014895	Cg003G088370	XP_002874485.1
OG0014896	Cg003G091430	XP_020878542.1
OG0014897	Cg004G138620	XP_002885450.1
OG0014898	Cg003G095410, Cg016G334220	XP_020880388.1
OG0014899	Cg006G237860	XP_002889681.1
OG0014900	Cg003G096400	XP_002865816.1
OG0014901	Cg003G096410	XP_002865817.1
OG0014902	Cg003G096720	XP_002862984.2, XP_020871587.1
OG0014903	Cg003G097010	XP_002864077.1
OG0014904	Cg003G097420	XP_002864091.1
OG0014905	Cg003G097770	XP_020882918.1
OG0014906	Cg003G098100	XP_002862982.1
