Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_Rawat
OG0013355	Cg005G172380	AL4G30090
OG0013357	Cg005G173020	AL4G29280
OG0013358	Cg005G173050	AL4G29250
OG0013359	Cg005G171140	AL4G31500
OG0013360	Cg008G318770	AL8G17240
OG0013361	Cg008G318720	AL8G17420
OG0013362	Cg008G318600	AL8G17490
OG0013363	Cg008G318540	AL8G17550
OG0013364	Cg008G318360	AL8G17750
OG0013365	Cg008G318180	AL8G17930
OG0013366	Cg006G203500	AL1G53030
OG0013367	Cg008G314590	AL8G18350
OG0013368	Cg008G315320	AL8G18520
OG0013369	Cg006G201420	AL1G55100
OG0013370	Cg008G315720	AL8G18620
OG0013371	Cg008G315990	AL8G18860
OG0013372	Cg008G316700	AL6G36700
OG0013373	Cg008G316710	AL8G19090
OG0013374	Cg008G317520	AL8G19150
OG0013375	Cg008G319700	AL8G16360
OG0013376	Cg008G317440	AL8G19250
OG0013377	Cg005G168360	AL4G35020
OG0013378	Cg008G317410	AL8G19280
OG0013379	Cg007G246690	AL2G11620
OG0013380	Cg008G317050	AL8G19490
OG0013381	Cg008G302800	AL6G34260
OG0013382	Cg008G297390, Cg005G170840	AL4G31810
OG0013383	Cg003G084530	AL6G43590
OG0013384	Cg003G084430	AL6G43680
OG0013385	Cg003G084320	nbis-gene-1618
OG0013386	Cg003G084260	AL6G43870
OG0013387	Cg003G084160	AL6G43940
OG0013388	Cg006G212090	AL1G47820
OG0013389	Cg003G083950	AL6G44130
OG0013390	Cg003G083070	AL6G45070
OG0013391	Cg003G082720	AL6G45270
OG0013392	Cg003G082520	AL6G45680
OG0013393	Cg003G082470	AL6G45730
OG0013394	Cg003G082420	AL6G45860
OG0013395	Cg003G082390	AL6G45890
OG0013396	Cg003G082210	AL6G46090
OG0013397	Cg003G082040	AL6G46280
OG0013398	Cg003G081970	AL6G46330
OG0013399	Cg003G081850	AL6G46560
OG0013400	Cg003G081720	AL6G46790
OG0013401	Cg003G081520	AL6G47090
OG0013402	Cg003G080860	AL6G47800
OG0013403	Cg003G080740	AL6G47860
OG0013404	Cg003G080220, Cg003G093760	AL6G48450
OG0013405	Cg003G080190, Cg003G093810	AL6G48510
OG0013406	Cg003G093940, Cg003G080050	AL6G48700
OG0013407	Cg003G093820, Cg003G080180	AL6G48520
OG0013408	Cg008G320540	AL8G15690
OG0013409	Cg008G320660	AL8G15520
OG0013410	Cg008G321190	AL8G14860
OG0013411	Cg008G321300	AL8G14780
OG0013412	Cg008G321420	AL8G14720
OG0013413	Cg008G321990	AL8G13960
OG0013413	Cg008G321970	AL8G13940
OG0013414	Cg008G322330	AL8G13530
OG0013415	Cg008G322340	AL8G13520
OG0013416	Cg008G322370	AL8G13490
OG0013417	Cg008G322640	AL8G13160, AL8G13180
OG0013418	Cg008G322690	AL8G13100
OG0013419	Cg008G322840	AL8G12990
OG0013420	Cg008G322870	AL8G12950
OG0013421	Cg008G322910	AL8G12880, AL8G12910
OG0013422	Cg008G322960	AL8G12810
OG0013423	Cg008G323280	AL8G12450
OG0013424	Cg008G323780	AL8G12020
OG0013425	Cg008G300440	AL6G31460
OG0013426	Cg008G324930	AL8G10660
OG0013427	Cg008G324920	AL8G10670
OG0013428	Cg001G033220	AL7G43940
OG0013429	Cg004G144750	AL3G42510
OG0013430	Cg001G032160	AL9U12150
OG0013431	Cg001G031960	AL9U11890
OG0013432	Cg004G143280	AL3G41670
OG0013433	Cg001G031450	AL9U11680, AL2G23760
OG0013434	Cg004G142930	AL3G40820
OG0013435	Cg001G030100	AL9U10700
OG0013436	Cg004G142330	AL3G39950
OG0013437	Cg001G029220	AL7G42940
OG0013438	Cg001G028800	AL7G42760
OG0013439	Cg001G028480	AL7G42470
OG0013440	Cg001G028340	AL7G42320
OG0013441	Cg001G028130	AL7G42190
OG0013442	Cg003G082980	AL6G45200
OG0013443	Cg001G027790	AL7G41830
OG0013444	Cg001G027480	AL7G41610
OG0013445	Cg001G026960	AL7G41010
OG0013446	Cg001G026790	AL7G40860
OG0013447	Cg001G026720	AL7G40800
OG0013448	Cg001G026670	AL7G40630
OG0013449	Cg001G026650	AL7G40600
OG0013450	Cg001G025940	AL7G40000
OG0013451	Cg001G025910	AL7G39970
OG0013452	Cg001G040500	AL7G50110
OG0013453	Cg001G040780	AL7G49850
OG0013454	Cg001G040900	AL7G49610
OG0013455	Cg001G041330	AL7G49170
OG0013456	Cg001G042040	AL7G48360, AL7G48290
OG0013457	Cg001G042320	AL7G47960
OG0013458	Cg001G042900	AL7G47290
OG0013459	Cg001G042980	AL7G47170
OG0013460	Cg001G043070	AL7G47040
OG0013461	Cg005G157610	AL4G47610
OG0013462	Cg005G157800	AL4G47410
OG0013463	Cg005G157850	AL4G47360
OG0013464	Cg005G157920	AL4G47270
OG0013465	Cg005G157940	AL4G47250
OG0013466	Cg005G158040	AL4G47150
OG0013467	Cg005G158120	AL4G47070
OG0013468	Cg005G158360	AL4G46880
OG0013469	Cg005G158630	AL4G46510
OG0013470	Cg005G158640	AL4G46500
OG0013471	Cg005G158740	AL4G46420
OG0013472	Cg005G158760	AL4G46400
OG0013473	Cg005G159130	AL4G46000
OG0013474	Cg005G159290	AL4G45730
OG0013475	Cg005G159340	AL4G45680
OG0013476	Cg005G159380	AL4G45640
OG0013477	Cg005G159400	AL4G45620
OG0013478	Cg005G159460	AL4G45550
OG0013479	Cg005G159630	AL4G45330
OG0013480	Cg005G159730	AL4G45220
OG0013481	Cg005G159760	AL4G45190
OG0013482	Cg005G159850	AL4G45080
OG0013483	Cg005G159870	AL4G45060
OG0013484	Cg005G160170	AL4G44770
OG0013485	Cg005G160490	AL4G44420
OG0013486	Cg005G161100	AL4G43780
OG0013487	Cg002G046370	AL5G42450
OG0013488	Cg005G161170	AL4G43710
OG0013489	Cg005G161220	AL4G43640
OG0013490	Cg005G161330	AL4G43520
OG0013491	Cg005G161420	AL4G43430
OG0013492	Cg005G161440	AL4G43400
OG0013493	Cg005G161520	AL4G43270
OG0013494	Cg005G161770	AL4G42900
OG0013495	Cg005G161910	AL4G42740
OG0013496	Cg005G162070	AL4G42550
OG0013497	Cg005G162300	AL4G42340
OG0013498	Cg005G162470	AL4G42140
OG0013499	Cg005G162580	AL4G41990
OG0013500	Cg005G162620	AL4G41910
OG0013501	Cg005G162860	AL4G41670
OG0013502	Cg005G162920	AL4G41610
OG0013503	Cg005G162940	AL4G41580
OG0013504	Cg005G163240	AL4G41260
OG0013505	Cg002G047850	AL5G40260
OG0013506	Cg005G163880	AL4G40480
OG0013507	Cg005G163790	AL4G40580
OG0013508	Cg005G164250	AL4G40010
OG0013510	Cg008G282510	AL6G10780
OG0013511	Cg008G282570	AL6G10870
OG0013512	Cg008G282730	AL6G11040, AL6G14050
OG0013513	Cg008G282810	AL6G11160
OG0013514	Cg008G282840	AL6G11210
OG0013515	Cg008G282910	AL6G11310
OG0013516	Cg008G282980	AL6G11390
OG0013517	Cg008G283030	AL6G11470
OG0013518	Cg008G283070	AL6G11530
OG0013519	Cg008G283390	AL6G11860
OG0013520	Cg008G283580	AL6G12100
OG0013521	Cg008G283570	AL6G12090
OG0013522	Cg008G284190	AL6G12810
OG0013523	Cg008G284210	AL6G12840
OG0013524	Cg008G284300	AL6G13040
OG0013525	Cg008G284390	AL6G13150
OG0013526	Cg008G284400	AL6G13160
OG0013527	Cg008G284470	AL6G13250
OG0013528	Cg008G284590	AL6G13390
OG0013529	Cg008G284760	AL6G13580
OG0013530	Cg008G284780	AL6G13590
OG0013531	Cg008G284900, Cg005G183560	AL6G13760
OG0013532	Cg008G284950	AL6G13810
OG0013533	Cg008G284990	AL6G13840
OG0013534	Cg008G285000	AL6G13860
OG0013535	Cg008G285020	AL6G13880
OG0013536	Cg008G285030	nbis-gene-1455
OG0013537	Cg008G300480	AL6G31500
OG0013539	Cg008G300140	AL6G31130
OG0013540	Cg008G301000	AL6G32120
OG0013541	Cg008G301010	AL6G32130
OG0013542	Cg008G301460	AL6G32590
OG0013543	Cg008G301700	AL6G32910
OG0013544	Cg008G301780	AL6G32980
OG0013545	Cg008G301800	AL6G33000
OG0013546	Cg008G301900	AL6G33110
OG0013547	Cg008G302560	AL6G33930
OG0013548	Cg008G302570	AL6G33940
OG0013549	Cg008G302610	AL6G33990
OG0013550	Cg003G108440	nbis-gene-2190
OG0013551	Cg003G108420	AL8G37320
OG0013552	Cg003G108410	AL8G37310
OG0013553	Cg003G108320	AL8G37220
OG0013554	Cg003G108230	AL8G37130
OG0013556	Cg003G107150	AL8G35980
OG0013557	Cg003G107090	AL8G35910
OG0013560	Cg002G059940	AL5G26320
OG0013561	Cg003G111040	AL8G40290
OG0013562	Cg003G111120	AL8G40370
OG0013563	Cg003G111330	AL8G40620
OG0013564	Cg003G111450	AL8G40760
OG0013565	Cg003G111590	AL8G40990
OG0013566	Cg003G111820	AL8G41250
OG0013567	Cg003G111890	AL8G41310
OG0013568	Cg003G111950	AL535U10010, AL8G41380
OG0013569	Cg003G112030	AL8G41460
OG0013570	Cg003G112130	AL8G41600, AL8G41570
OG0013571	Cg003G112160	AL8G41640
OG0013572	Cg003G112270	AL8G41740
OG0013573	Cg003G112330	AL8G41780
OG0013574	Cg003G112380	AL8G41840
OG0013575	Cg003G112430	AL8G41910
OG0013576	Cg003G112500	AL8G42000
OG0013577	Cg004G154640	AL3G51750
OG0013578	Cg003G112670	AL8G42180
OG0013579	Cg003G112720	AL8G42240
OG0013580	Cg003G113130	AL8G42550
OG0013581	Cg003G112970	AL8G42720
OG0013582	Cg003G113450	AL8G43030
OG0013583	Cg003G113780	AL8G43440
OG0013584	Cg003G113790	AL8G43450
OG0013585	Cg003G113820	AL8G43480
OG0013586	Cg003G113930	AL8G43570
OG0013587	Cg003G114020	AL8G43660
OG0013588	Cg003G114150	AL8G43780
OG0013589	Cg003G114180	AL8G43810
OG0013590	Cg003G114220	AL8G43840
OG0013591	Cg003G114370	AL8G43990
OG0013592	Cg003G114430	AL8G44040
OG0013593	Cg003G114500	AL8G44110
OG0013594	Cg003G114560	AL8G44180
OG0013595	Cg003G114590	AL8G44210
OG0013596	Cg003G114610	AL8G44230
OG0013597	Cg003G114770	nbis-gene-535, AL8G44390
OG0013598	Cg003G114960	AL8G44630
OG0013599	Cg003G114970	AL8G44640
OG0013600	Cg003G115080	AL8G44750
OG0013601	Cg003G115180	AL8G44870
OG0013602	Cg003G115480	AL8G45180
OG0013603	Cg003G115560	AL8G45260
OG0013604	Cg003G115640	AL8G45340
OG0013605	Cg003G115730	AL8G45460
OG0013606	Cg003G115780	AL8G45500
OG0013607	Cg003G115850	AL472U10010, AL8G45590
OG0013608	Cg003G115870	AL8G45610
OG0013609	Cg003G076030	AL6G53380
OG0013610	Cg003G076050	AL6G53350
OG0013611	Cg003G076070	AL6G53330
OG0013612	Cg003G076670, Cg014G332900	AL6G52710
OG0013613	Cg014G333120, Cg003G076460	AL6G52950
OG0013614	Cg014G333330, Cg003G076250	AL6G53140
OG0013615	Cg014G333350, Cg003G076230	AL6G53160
OG0013616	Cg003G076220, Cg014G333360	AL6G53170
OG0013617	Cg014G332650, Cg003G076950	AL6G52240
OG0013618	Cg014G332570, Cg003G077060	AL6G52340
OG0013619	Cg014G332560, Cg003G077070	AL6G52350
OG0013620	Cg003G077160, Cg014G332450	AL6G52440
OG0013621	Cg003G077190	AL6G52480
OG0013622	Cg003G078060, Cg014G331630	AL6G52010
OG0013623	Cg003G077780, Cg014G331860	AL6G51660
OG0013624	Cg014G331900, Cg003G077720	AL6G51620
OG0013625	Cg003G077670, Cg014G331950	AL6G51370
OG0013626	Cg014G331970, Cg003G077650	AL6G51390
OG0013627	Cg014G332080, Cg003G077530	AL6G51350
OG0013628	Cg003G077460, Cg014G332160	AL6G51250
OG0013629	Cg014G332170, Cg003G077450	AL6G51240
OG0013630	Cg003G077390, Cg014G332230	AL6G51170
OG0013631	Cg006G243660	AL1G12110
OG0013632	Cg014G331320, Cg003G078320	AL6G50760
OG0013633	Cg003G078730, Cg014G330810	AL6G50370
OG0013634	Cg003G095020, Cg003G078930	AL6G50110
OG0013635	Cg003G095030, Cg003G078920	AL6G50120
OG0013636	Cg003G095040, Cg003G078910	AL6G50130
OG0013637	Cg003G079010, Cg003G094940	AL6G50010
OG0013638	Cg003G079040, Cg003G094900	AL6G49990
OG0013639	Cg003G079120, Cg003G094820	AL6G49900
OG0013640	Cg003G094700, Cg003G079310	AL6G49760
OG0013641	Cg003G094670, Cg003G079330	AL6G49740
OG0013642	Cg003G094550, Cg003G079460	AL6G49590
OG0013643	Cg003G094450, Cg003G079560	nbis-gene-1656
OG0013644	Cg003G079570, Cg003G094440	AL6G49480
OG0013645	Cg008G320390	AL8G15820
OG0013646	Cg008G320240	AL8G15970
OG0013647	Cg008G320210	AL8G16010
OG0013648	Cg008G319920	AL8G16130
OG0013649	Cg008G319650	AL8G16400
OG0013650	Cg008G319430	AL8G16640
OG0013651	Cg008G319130	AL8G16870
OG0013652	Cg008G319020	AL8G16980
OG0013653	Cg005G173540	AL4G28730
OG0013654	Cg005G173480	AL4G29530, AL4G28820
OG0013655	Cg005G173420	AL4G28880
OG0013656	Cg005G173400, Cg013G330380	AL4G28900
OG0013657	Cg005G174360	AL4G27690
OG0013658	Cg005G173740	AL4G28440
OG0013659	Cg005G174200	AL4G27880
OG0013660	Cg005G174270	AL4G27810
OG0013661	Cg005G174500	AL4G27500
OG0013662	Cg005G174530	AL4G27490, AL103U10020
OG0013663	Cg005G174650	AL4G27360
OG0013664	Cg005G174710	AL4G27320
OG0013665	Cg005G174760	AL4G27230, AL80U10010
OG0013666	Cg005G174800	AL4G27180
OG0013667	Cg005G174960	AL4G27000
OG0013668	Cg005G175460	AL4G26400
OG0013669	Cg005G175490	AL4G26370
OG0013670	Cg005G175640	AL4G26200
OG0013671	Cg005G175810	AL4G25880
OG0013672	Cg005G175870	AL4G25830
OG0013673	Cg005G175940	AL4G25690, AL4G25710
OG0013674	Cg005G175970	AL4G25620
OG0013675	Cg005G176100	AL4G25490
OG0013676	Cg005G176490	AL4G25190
OG0013677	Cg005G176560	AL4G25120
OG0013678	Cg003G098630	AL8G26330
OG0013679	Cg005G177000	AL4G24680
OG0013680	Cg005G177290	AL4G24410, AL2G20350
OG0013681	Cg005G177330	AL4G24370
OG0013682	Cg005G177890	AL4G23610
OG0013683	Cg005G178260	AL4G23370
OG0013684	Cg001G000340	AL7G10350
OG0013685	Cg005G178930	AL4G21730
OG0013686	Cg005G179110	AL4G21860
OG0013687	Cg005G179340	AL4G22110
OG0013688	Cg005G179370	AL4G22120
OG0013689	Cg005G179510	AL4G22270
OG0013690	Cg005G179580	AL4G22330
OG0013691	Cg005G179780	AL4G22660, AL345U10010
OG0013692	Cg005G182350	AL4G20450
OG0013693	Cg005G182260	AL4G20570
OG0013694	Cg005G181520	AL4G21150
OG0013695	Cg005G181170	AL4G21280
OG0013696	Cg005G182760	AL4G19970
OG0013697	Cg005G182780	AL4G19960
OG0013698	Cg005G183190	AL4G19740
OG0013699	Cg005G183410	AL8G25470
OG0013700	Cg005G184510	AL4G19590
OG0013701	Cg005G184580	AL4G19630
OG0013702	Cg005G176380	AL4G25250
OG0013703	Cg006G202600	AL1G53850
OG0013704	Cg005G184610	AL4G19470
OG0013705	Cg005G184990	AL4G19340
OG0013706	Cg005G185300	AL4G19190
OG0013707	Cg005G185480	AL4G18930
OG0013708	Cg005G185980	AL4G18820
OG0013709	Cg004G119660	AL3G13880
OG0013710	Cg005G186170	AL4G18400
OG0013711	Cg005G186350	AL4G18220
OG0013712	Cg005G186450	AL4G18030
OG0013713	Cg005G186610	AL4G17960
OG0013714	Cg005G187270	AL4G17350
OG0013715	Cg001G013150	AL7G25230
OG0013716	Cg001G013710	AL7G25850
OG0013717	Cg004G116710	AL3G10840
OG0013719	Cg004G116230	AL3G10330
OG0013720	Cg004G116200	AL3G10300
OG0013721	Cg004G116190	AL3G10290
OG0013722	Cg004G116110	AL3G10210
OG0013723	Cg008G281950	AL6G10100
OG0013724	Cg008G282000	AL6G10150
OG0013725	Cg008G282050	AL6G10200
OG0013726	Cg001G018250	AL6G10230
OG0013727	Cg003G103520	AL8G31860, AL191U10020
OG0013728	Cg003G102360	AL8G30600
OG0013729	Cg004G117080	AL3G11180
OG0013730	Cg004G117100	AL3G11200
OG0013731	Cg004G117380	AL3G11470
OG0013732	Cg004G117410	AL3G11530
OG0013733	Cg004G117550	AL5G13640, AL3G11730
OG0013734	Cg008G312690	AL8G20910
OG0013735	Cg004G117830	AL3G12090
OG0013736	Cg004G118150	AL3G12420
OG0013737	Cg004G118380	AL3G12820
OG0013738	Cg004G118460	AL3G12890
OG0013739	Cg004G118510	AL3G12950
OG0013740	Cg001G013480	AL7G25570
OG0013741	Cg004G119240	AL3G13320
OG0013742	Cg004G119420	AL3G13500
OG0013743	Cg004G119490	AL3G13590
OG0013744	Cg004G119510	AL3G13620
OG0013745	Cg004G119590	AL3G13780
OG0013746	Cg004G119600	AL3G13790
OG0013747	Cg004G119810	AL3G14040
OG0013748	Cg004G120000	AL3G14350
OG0013749	Cg004G119950	AL3G14300
OG0013750	Cg004G120170	AL3G14570
OG0013751	Cg004G120180	AL3G14580
OG0013752	Cg004G120240	AL3G14650
OG0013753	Cg004G120280	nbis-gene-360, AL3G14690
OG0013754	Cg004G120490	AL3G14970
OG0013755	Cg004G120560	AL3G15160, AL3G15060
OG0013756	Cg004G120640	AL3G15290
OG0013757	Cg004G120700	AL3G15370
OG0013758	Cg004G120980	AL3G15630
OG0013759	Cg004G121140	AL3G15850, AL3G15830
OG0013760	Cg004G121040	AL3G15690
OG0013761	Cg004G121480	AL3G16330
OG0013762	Cg004G121570	AL3G16440
OG0013763	Cg004G121790	AL3G16710
OG0013764	Cg004G121810	AL3G16730
OG0013765	Cg004G122130	AL3G17030
OG0013766	Cg004G122340	AL962U10010, AL3G17340
OG0013767	Cg004G122450	AL3G17500
OG0013768	Cg004G122710	AL3G17750
OG0013769	Cg004G145000	AL3G42790
OG0013770	Cg004G122830	AL3G17890
OG0013771	Cg004G123210	AL3G18390
OG0013772	Cg004G123480	AL3G18700
OG0013773	Cg003G082700	AL6G45290
OG0013774	Cg004G123840	AL3G19080
OG0013775	Cg004G123860	AL3G19100
OG0013776	Cg004G124090	AL3G19380
OG0013777	Cg004G124140	AL3G19450
OG0013778	Cg004G124330	AL3G19680
OG0013779	Cg004G124560	AL3G19920
OG0013780	Cg005G165720	AL4G38210
OG0013781	Cg005G165990	AL4G37880
OG0013782	Cg005G166080	AL4G37750
OG0013783	Cg002G050500	AL5G37120
OG0013784	Cg005G166280	AL4G37510
OG0013785	Cg005G166500	AL4G37210
OG0013786	Cg005G166600	AL4G37120
OG0013787	Cg005G166670	AL4G36990
OG0013788	Cg005G166700	AL4G36960
OG0013789	Cg005G167010	AL4G36580
OG0013790	Cg005G167110	AL4G36450
OG0013791	Cg005G167120	AL4G36440
OG0013792	Cg005G167210	AL728U10020, AL4G36360
OG0013793	Cg005G179040	AL4G21810
OG0013794	Cg005G167300	AL4G36270
OG0013795	Cg005G167410	AL4G36160
OG0013796	Cg005G167580	AL4G36020
OG0013797	Cg005G170560	AL4G32090
OG0013798	Cg005G170290	AL4G32390
OG0013799	Cg005G169970	AL4G32740
OG0013800	Cg005G169880	AL4G32850
OG0013801	Cg005G169800	AL4G32960
OG0013802	Cg005G169740	AL4G33040
OG0013804	Cg005G169590	AL4G33200
OG0013805	Cg005G169510	AL4G33330
OG0013806	Cg005G169210	AL4G33670
OG0013807	Cg005G168920	AL4G34060
OG0013808	Cg005G168900	AL4G34150
OG0013809	Cg005G168800	AL4G34590
OG0013810	Cg005G168330	AL4G35060
OG0013811	Cg005G168340	AL4G35050
OG0013812	Cg005G168370	AL4G35000
OG0013813	Cg001G033120	AL7G43860
OG0013814	Cg005G170780	AL4G31880
OG0013816	Cg006G230650	AL1G27320
OG0013817	Cg006G229680	AL1G28410
OG0013818	Cg006G229440	AL1G28690
OG0013819	Cg006G229420	AL6G51080, nbis-gene-1666, AL1G28710
OG0013820	Cg006G229350	AL1G28790
OG0013821	Cg006G229250	AL1G28900
OG0013822	Cg006G229140	AL1G29000
OG0013823	Cg006G232330	AL1G25410
OG0013824	Cg006G228790	AL1G29390
OG0013825	Cg006G228660	AL1G29570
OG0013826	Cg006G228650	AL1G29580
OG0013828	Cg006G228570	AL1G29670
OG0013829	Cg006G228230	AL1G30100
OG0013830	Cg006G228120	AL1G30230
OG0013831	Cg006G227790	AL1G30650
OG0013832	Cg006G227910	AL1G30470
OG0013833	Cg006G228020	AL1G30350
OG0013834	Cg006G228050	AL1G30330
OG0013835	Cg006G227660	AL1G30810
OG0013836	Cg006G227440	AL1G31040
OG0013837	Cg006G226900	AL1G31690
OG0013838	Cg006G226860	AL1G31730
OG0013839	Cg006G226850	AL1G31750
OG0013840	Cg006G226770	AL1G31820
OG0013841	Cg006G226700	AL1G31880
OG0013842	Cg006G226600	AL1G31980
OG0013843	Cg006G226430	AL1G32320
OG0013844	Cg006G226400	AL1G32350
OG0013845	Cg006G226180	AL1G32550
OG0013846	Cg006G226090	AL1G32610
OG0013847	Cg006G225910	AL1G32860
OG0013848	Cg006G225500	AL1G33440
OG0013849	Cg006G225200	AL1G33810
OG0013850	Cg006G225000	AL1G34050
OG0013851	Cg006G224680	AL1G34450
OG0013852	Cg006G224590	AL1G34540
OG0013853	Cg006G224580	AL1G34550
OG0013854	Cg006G224450	AL1G34700
OG0013855	Cg006G224410	AL1G34740
OG0013856	Cg006G224340	AL1G34830
OG0013857	Cg006G224260	AL1G34920
OG0013858	Cg006G223950	AL1G35490
OG0013859	Cg006G223190	AL1G36280
OG0013860	Cg006G223180	AL1G36290
OG0013861	Cg006G223160	AL1G36320
OG0013862	Cg006G223140	AL1G36340
OG0013863	Cg006G222470	AL1G37160
OG0013864	Cg006G221870	AL1G37910
OG0013865	Cg006G221850	AL1G37930
OG0013866	Cg006G221450	AL1G38420
OG0013867	Cg006G221110	AL1G38770
OG0013868	Cg006G221100	AL1G38870
OG0013869	Cg006G221080	AL1G38900
OG0013870	Cg006G220910	AL1G39090
OG0013871	Cg006G220760	AL1G39210
OG0013872	Cg006G220470	AL1G39570
OG0013873	Cg006G220450	AL1G39590
OG0013874	Cg006G220330	AL1G39730
OG0013875	Cg006G219640	AL1G40400
OG0013876	Cg007G267510	AL2G26250
OG0013877	Cg006G219420	AL1G40610
OG0013878	Cg006G219300	AL1G40720
OG0013879	Cg006G204170	AL1G52580
OG0013880	Cg001G016480	AL7G28790
OG0013881	Cg001G016310	AL7G28670
OG0013882	Cg001G016120	AL7G28460
OG0013883	Cg001G016110	AL7G28450
OG0013884	Cg001G015950	AL7G28300
OG0013885	Cg001G015710	nbis-gene-1781
OG0013886	Cg001G015660	AL7G27990
OG0013887	Cg001G015630	nbis-gene-1780
OG0013888	Cg001G007760	AL7G19140, nbis-gene-1732
OG0013889	Cg005G188380	AL4G16580
OG0013890	Cg005G188930	AL4G16220
OG0013891	Cg005G188910	AL4G16260
OG0013892	Cg005G188970	AL4G16180
OG0013893	Cg001G007190	AL7G18440
OG0013894	Cg005G189080	AL4G16050
OG0013895	Cg005G189090	AL4G16040
OG0013897	Cg005G189160	AL4G15870
OG0013898	Cg005G188870	AL4G16310
OG0013899	Cg005G188830	AL4G16400
OG0013900	Cg005G191110	AL4G13660
OG0013901	Cg005G191720	AL4G12700
OG0013902	Cg007G276730	AL2G36170
OG0013903	Cg007G276720	AL2G36160
OG0013904	Cg005G192080	AL4G12200
OG0013905	Cg005G192370	AL4G11960
OG0013906	Cg005G192520	AL4G11760
OG0013907	Cg005G192900	AL4G11330
OG0013908	Cg005G192920	AL4G11310
OG0013909	Cg005G192970	AL4G11260
OG0013910	Cg005G193080	AL4G11000
OG0013911	Cg005G193360	AL4G10680
OG0013912	Cg005G193610	AL4G10460
OG0013913	Cg005G193850	AL4G10180
OG0013914	Cg006G229750	AL1G28330
OG0013915	Cg006G230690	AL1G27280
OG0013916	Cg006G231170	AL1G26700
OG0013917	Cg006G231190	nbis-gene-84
OG0013918	Cg006G231350	AL1G26530
OG0013919	Cg006G231580	AL1G26230
OG0013920	Cg006G231780	AL1G26070
OG0013921	Cg006G232150	AL1G25610
OG0013922	Cg006G232200	AL1G25570
OG0013923	Cg006G232270	AL1G25480
OG0013924	Cg006G232320	AL1G25420
OG0013925	Cg006G232440	AL1G25280
OG0013926	Cg006G232620	AL1G25000
OG0013927	Cg006G232920	AL1G24650
OG0013928	Cg006G233180	AL1G24360
OG0013929	Cg006G233200	AL1G24340
OG0013930	Cg006G233880	AL1G23210
OG0013931	Cg006G233970	AL1G23080
OG0013932	Cg006G233980	AL1G23070
OG0013933	Cg006G234170	AL1G22920
OG0013934	Cg006G234230	AL1G22840
OG0013935	Cg006G234880	AL1G22070
OG0013936	Cg006G234950	AL1G21980
OG0013937	Cg006G235180	AL1G21710
OG0013938	Cg004G144680	AL3G42450
OG0013940	Cg008G307590	AL6G40570
OG0013942	Cg006G236080	AL1G20510
OG0013943	Cg006G236440	AL1G20140
OG0013944	Cg006G236480	AL1G20100
OG0013945	Cg006G236600	AL1G19990
OG0013946	Cg006G236640	AL1G19950
OG0013947	Cg006G236690	AL1G19900
OG0013948	Cg006G236730	AL1G19830
OG0013949	Cg006G236790	AL1G19770
OG0013950	Cg006G237390	AL1G19070
OG0013951	Cg006G237510	AL1G18950
OG0013952	Cg006G237560	AL1G18900
OG0013953	Cg006G237630	AL1G18820
OG0013954	Cg002G048530	AL5G39400
OG0013955	Cg006G238210	AL1G18130
OG0013957	Cg006G238760	AL1G17530
OG0013958	Cg006G238900	AL1G17400
OG0013959	Cg006G239080	AL1G17240
OG0013960	Cg006G239190	AL1G17080
OG0013961	Cg006G239200	AL1G17070
OG0013962	Cg006G239500	AL1G16740
OG0013963	Cg006G239770	AL1G16450
OG0013964	Cg006G239930	AL1G16280
OG0013966	Cg006G240510	AL1G15730
OG0013967	Cg006G240630	AL1G15570
OG0013968	Cg006G240710	AL1G15500
OG0013969	Cg006G241010	AL1G15110
OG0013970	Cg006G241300	AL1G14810
OG0013971	Cg006G241440	AL1G14660
OG0013972	Cg006G241480	AL1G14620
OG0013973	Cg006G241660	AL1G14450
OG0013974	Cg006G241900	AL1G14180
OG0013975	Cg006G242150	AL1G13930
OG0013976	Cg006G242230	AL1G13840
OG0013977	Cg006G242270	AL1G13800
OG0013978	Cg006G242940	AL1G12960
OG0013979	Cg006G243200	AL1G12650
OG0013980	Cg006G243300	AL1G12510
OG0013981	Cg006G243330	AL1G12480
OG0013982	Cg006G243720	nbis-gene-27
OG0013983	Cg006G244090	AL4G39680
OG0013984	Cg006G244200	AL1G11480
OG0013985	Cg006G244380	AL1G11320
OG0013986	Cg006G244410	AL1G11280
OG0013987	Cg006G244440	AL1G11250
OG0013988	Cg006G244460	AL1G11220
OG0013989	Cg006G244520	AL1G11160
OG0013990	Cg006G244810	nbis-gene-20
OG0013991	Cg006G244730	AL1G10900
OG0013992	Cg006G244910	AL1G10710
OG0013993	Cg006G245110	AL1G10490
OG0013994	Cg006G245130	AL1G10470
OG0013995	Cg005G163950	AL4G40380
OG0013996	Cg006G245170	AL1G10410
OG0013997	Cg002G058920	AL5G27440
OG0013998	Cg006G245450	AL1G10040
OG0013999	Cg008G294100	AL6G24630
OG0014000	Cg008G294800	AL6G25350
OG0014001	Cg008G299580	AL6G30550
