Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0016617	Cg006G219080	AT1G27520.1
OG0016619	Cg006G199740	AT1G49900.1
OG0016623	Cg001G020140	AT4G24600.1
OG0016624	Cg008G321910	AT5G45150.1
OG0016625	Cg004G153900	AT2G17787.1
OG0016626	Cg005G192010	AT2G22750.3
OG0016627	Cg005G189840	AT2G24540.1
OG0016628	Cg005G187920	AT2G25565.1
OG0016630	Cg002G059360	AT3G47690.1
OG0016631	Cg002G056880	AT3G49970.1
OG0016632	Cg002G056820	AT3G50060.1
OG0016635	Cg003G093910, Cg003G080080	AT4G05060.1
OG0016636	Cg014G333080, Cg003G076490	AT4G00540.1
OG0016638	Cg001G017830	AT4G10220.1, AT4G10210.1, AT4G23080.1
OG0016642	Cg001G035090	AT1G66420.1
OG0016643	Cg007G253270	AT1G57550.1
OG0016645	Cg001G027910	AT4G14315.1
OG0016657	Cg001G012380	AT4G28220.1
OG0016658	Cg001G012130	AT4G28405.1, AT1G52415.1
OG0016659	Cg001G012100	AT4G28430.1
OG0016660	Cg001G012080	AT4G28450.1
OG0016661	Cg001G012030	AT4G28490.1
OG0016662	Cg001G011710	AT4G28780.1
OG0016663	Cg001G011420	AT4G29110.1
OG0016664	Cg001G011300	AT4G29220.1
OG0016665	Cg001G010750	AT4G29800.2
OG0016666	Cg001G010510	AT4G30030.1
OG0016667	Cg001G010440	AT4G30090.1
OG0016668	Cg001G010430	AT4G30100.1
OG0016669	Cg001G009240	AT4G31310.2
OG0016670	Cg001G009200	AT4G31350.1
OG0016671	Cg001G008650	AT4G31860.1
OG0016672	Cg001G008000	AT4G32460.1
OG0016673	Cg001G007560	AT4G32780.2
OG0016675	Cg001G006880	AT4G33480.1
OG0016676	Cg001G006810	AT4G33530.1
OG0016677	Cg001G006770	AT4G33565.1
OG0016679	Cg001G006060	AT4G34215.1
OG0016681	Cg001G005480	AT4G34750.1
OG0016682	Cg006G215130	AT1G31170.4
OG0016683	Cg006G214790	AT1G31410.1
OG0016684	Cg006G214730	AT1G31470.1
OG0016685	Cg006G214710	AT1G31490.1
OG0016686	Cg006G213840	AT1G32250.1
OG0016687	Cg006G213740	AT1G32350.1
OG0016688	Cg001G033240	AT5G35100.1
OG0016690	Cg007G256010	AT1G54790.2
OG0016691	Cg002G049820, Cg007G254490	AT1G56280.2
OG0016692	Cg007G254320	AT1G56345.1
OG0016693	Cg007G253770	AT1G56570.1
OG0016694	Cg007G252220	AT1G58180.2
OG0016695	Cg007G252040	AT1G58320.1
OG0016696	Cg007G251780	AT1G58440.1
OG0016697	Cg007G251590	AT1G59530.1
OG0016698	Cg007G250860	AT1G60050.1
OG0016699	Cg007G250580	AT1G60430.1
OG0016700	Cg007G250570	AT1G60440.1
OG0016701	Cg007G250550	AT1G60460.1
OG0016702	Cg007G249820	AT1G60800.1
OG0016703	Cg007G250260	AT1G61065.1
OG0016704	Cg007G248430	AT1G62050.1
OG0016705	Cg002G075100	AT2G01735.1
OG0016706	Cg002G074950	AT2G01900.3
OG0016707	Cg002G074840	AT2G01990.2
OG0016708	Cg002G074460	AT2G02540.1
OG0016709	Cg002G074030	AT2G03210.2
OG0016710	Cg002G074020	AT2G03220.1
OG0016711	Cg002G073670	AT2G03520.1
OG0016712	Cg002G073220	AT3G25545.1
OG0016713	Cg002G072950	AT3G25805.1
OG0016714	Cg002G072680	AT3G26040.1
OG0016715	Cg002G072170	AT3G26490.1
OG0016716	Cg002G071990	AT3G26680.1
OG0016717	Cg002G070670	AT3G27670.1
OG0016718	Cg002G068590	AT3G27930.1
OG0016720	Cg002G069170	AT3G28460.1
OG0016721	Cg002G067800	AT3G29300.2
OG0016722	Cg004G141600	AT3G24210.1
OG0016723	Cg002G067640	AT3G29385.1
OG0016725	Cg007G266960	AT1G67100.1
OG0016726	Cg007G266850	AT1G67030.1
OG0016727	Cg007G266460	AT1G66810.1
OG0016728	Cg007G265700	AT1G66480.1
OG0016729	Cg007G265490	AT1G66340.1
OG0016730	Cg007G264800	AT1G65920.1
OG0016731	Cg007G263380	AT1G65560.1
OG0016732	Cg007G263070	AT1G65510.2
OG0016733	Cg007G262330, Cg007G263830	AT1G65240.1
OG0016734	Cg007G261480	AT1G65060.1
OG0016735	Cg007G261050	AT1G65000.1
OG0016736	Cg007G259220	AT1G64800.1
OG0016737	Cg007G253420	AT1G56660.1
OG0016738	Cg007G258310	AT1G54410.1
OG0016739	Cg007G245510	AT1G64700.1
OG0016740	Cg007G245550	AT1G64660.1
OG0016741	Cg007G245850	AT1G64430.1
OG0016742	Cg007G247510	AT1G62870.1
OG0016743	Cg007G247620	AT1G62780.1
OG0016744	Cg007G248020	AT1G62370.1
OG0016745	Cg007G248150	AT1G62305.1
OG0016746	Cg007G248080	AT1G62330.1
OG0016747	Cg004G128250	AT3G12540.1
OG0016748	Cg001G014970	AT4G25780.1
OG0016749	Cg001G014640	AT4G26090.1
OG0016750	Cg001G014600	AT4G26130.1
OG0016751	Cg001G014570	AT4G26160.1
OG0016752	Cg005G165350	AT2G40720.1
OG0016753	Cg004G124770	AT3G09100.2
OG0016754	Cg004G125170	AT3G09550.2
OG0016755	Cg004G125240	AT3G09640.1
OG0016756	Cg004G125380	AT3G09780.1
OG0016758	Cg008G284070	AT5G03345.2
OG0016759	Cg004G125640	AT3G10030.1
OG0016760	Cg004G126010	AT3G10390.3
OG0016761	Cg004G126290	AT3G10620.1
OG0016762	Cg004G126770	AT3G10986.1
OG0016763	Cg008G290340	AT5G09950.1
OG0016764	Cg004G127200	AT3G11460.1
OG0016766	Cg003G111740	AT5G63905.2
OG0016767	Cg003G088610	AT4G07960.1
OG0016770	Cg003G090370, Cg003G095850	AT5G50370.1
OG0016771	Cg003G090650, Cg003G096200	AT5G50450.1
OG0016772	Cg003G097350	AT5G50970.1
OG0016773	Cg003G097500	AT5G51050.1
OG0016774	Cg003G098270	AT5G51750.1
OG0016775	Cg003G098290	AT5G51760.1
OG0016776	Cg003G098350	AT5G51820.1
OG0016777	Cg003G098400	AT5G51850.1
OG0016778	Cg003G098800	AT5G52170.2
OG0016779	Cg003G098880	AT5G52230.1
OG0016780	Cg003G099470	AT5G52780.1
OG0016781	Cg003G099490	AT5G52800.3
OG0016782	Cg003G099860	AT5G53080.1
OG0016783	Cg003G100380	AT5G53490.4
OG0016784	Cg003G102470	AT5G55200.1
OG0016785	Cg003G103140	AT5G55840.1
OG0016786	Cg003G103620	AT5G56310.1
OG0016787	Cg003G104070	AT5G56610.1
OG0016788	Cg003G104320	AT5G56850.1
OG0016789	Cg003G104660	AT5G57100.1
OG0016790	Cg003G105030	AT5G57410.3
OG0016791	Cg003G105090	AT5G57490.1
OG0016792	Cg003G105500	AT5G57950.2
OG0016793	Cg008G292810	AT5G12360.1
OG0016794	Cg008G292020	AT5G11580.1
OG0016795	Cg008G291890	AT5G11450.2
OG0016796	Cg008G291760	AT5G11310.1
OG0016797	Cg008G291610	AT5G11150.2
OG0016798	Cg008G291440	AT5G10970.1
OG0016799	Cg008G291340	AT5G10900.2
OG0016800	Cg008G291280	AT5G10820.1
OG0016801	Cg008G291150	AT5G10710.1
OG0016802	Cg008G290920	AT5G10460.1
OG0016803	Cg008G290730	AT5G10300.1
OG0016804	Cg008G290720	AT5G10290.1
OG0016805	Cg008G290490	AT5G10070.2
OG0016806	Cg008G290360	AT5G09970.1
OG0016807	Cg008G289790	AT5G09410.3
OG0016808	Cg008G289710	AT5G09315.1
OG0016809	Cg008G289640	AT5G09230.7
OG0016810	Cg008G289600	AT5G08780.1
OG0016812	Cg008G289120	AT5G08305.1
OG0016813	Cg008G288900	AT5G08070.1
OG0016814	Cg008G288820	AT5G08010.1
OG0016815	Cg008G288790	AT5G07990.1
OG0016816	Cg008G288190	AT5G07380.3
OG0016817	Cg001G022730	AT4G18130.1
OG0016818	Cg001G022680	AT4G18180.1
OG0016819	Cg001G022540	AT4G18335.1
OG0016821	Cg001G021670	AT4G19010.1
OG0016822	Cg001G021450	AT4G19190.1
OG0016823	Cg001G021320	AT4G19400.1
OG0016824	Cg001G021060	AT4G19650.2
OG0016825	Cg001G020610	AT4G20140.1
OG0016826	Cg001G020590	AT4G20160.2
OG0016827	Cg001G020430	AT4G20350.2
OG0016828	Cg001G020340	AT4G20430.1
OG0016829	Cg001G019980	AT4G21060.1
OG0016830	Cg001G019810	AT4G21210.1
OG0016831	Cg001G019520	AT4G21500.1
OG0016832	Cg001G019300	AT4G21705.1
OG0016833	Cg001G019110	AT4G21890.1
OG0016834	Cg001G018600	AT4G22340.3
OG0016835	Cg006G212020	AT1G33490.1
OG0016836	Cg006G210880	AT1G34065.1
OG0016837	Cg006G210760	AT1G34160.1
OG0016838	Cg006G210340	AT1G34670.1
OG0016839	Cg006G210080	AT1G34770.4
OG0016840	Cg006G209040	AT1G35780.1
OG0016842	Cg006G204090	AT1G44830.1
OG0016843	Cg006G205620	AT1G43190.1
OG0016844	Cg006G206590	AT1G42990.1
OG0016845	Cg003G105510	AT5G57960.1
OG0016846	Cg006G202490, Cg006G202580	AT1G47580.1
OG0016847	Cg006G202790	AT1G47410.1
OG0016848	Cg006G202950	AT1G47330.1
OG0016849	Cg006G203000	AT1G47280.1
OG0016850	Cg006G218990	AT1G27670.1
OG0016851	Cg006G219000	AT1G27660.1
OG0016852	Cg006G204410	AT1G45150.1
OG0016853	Cg006G218790	AT1G27920.1
OG0016854	Cg006G218960	AT1G27690.1
OG0016855	Cg006G218290	AT1G28320.1
OG0016856	Cg006G218270	AT1G28330.2
OG0016858	Cg006G217840	AT1G29000.1
OG0016859	Cg006G216980	AT1G29540.1
OG0016860	Cg006G216810	AT1G29700.1
OG0016861	Cg005G187910	AT2G25570.1
OG0016862	Cg005G187900	AT2G25580.1
OG0016863	Cg006G216640	AT1G29780.1
OG0016864	Cg006G216600	AT1G29810.1
OG0016865	Cg006G216200	AT1G30250.1
OG0016866	Cg006G215920	AT1G30510.2
OG0016867	Cg006G215820	AT1G30600.1
OG0016868	Cg006G215680	AT1G30740.2
OG0016869	Cg001G004630	AT4G35560.2
OG0016871	Cg001G004320	AT4G35850.1
OG0016872	Cg001G003860	AT4G36240.1
OG0016873	Cg001G003400	AT4G36770.1
OG0016874	Cg001G003220	AT4G37170.1
OG0016875	Cg001G003000	AT4G36945.1
OG0016876	Cg005G192070	AT2G22670.4
OG0016877	Cg001G002120	AT4G38000.1
OG0016878	Cg001G001860	AT4G40010.1
OG0016879	Cg001G001590	AT4G39790.1
OG0016880	Cg001G001520	AT4G39700.1
OG0016881	Cg001G001420	AT4G39620.1
OG0016882	Cg001G001390	AT4G39540.3
OG0016883	Cg001G000990	AT4G39170.1
OG0016884	Cg001G000820	AT4G39010.1
OG0016885	Cg001G000650	AT4G38810.2
OG0016886	Cg001G000570	AT4G38700.1
OG0016887	Cg001G000390	AT4G38530.1
OG0016888	Cg001G000360	AT4G38500.1
OG0016889	Cg001G000210	AT4G38350.2
OG0016890	Cg001G000130	AT4G38225.3
OG0016891	Cg001G000090	AT4G38200.1
OG0016892	Cg001G032890	AT5G33370.1
OG0016893	Cg001G034130, Cg001G029960	AT5G35930.4
OG0016894	Cg001G034960	AT5G36920.1, AT5G36925.1
OG0016895	Cg001G036500	AT5G37660.2
OG0016896	Cg001G036670	AT5G37690.1
OG0016897	Cg001G039350	AT5G39350.1
OG0016898	Cg001G039360	AT5G39360.1
OG0016899	Cg001G039410	AT5G39410.1
OG0016900	Cg001G040070	AT5G39820.1
OG0016901	Cg001G040330	AT5G39865.1
OG0016902	Cg005G171690	AT2G34925.1
OG0016903	Cg006G235810	AT1G10180.1
OG0016904	Cg004G116400	AT3G01630.2
OG0016905	Cg002G061350	AT3G45880.1
OG0016906	Cg006G214370	AT1G31830.1
OG0016907	Cg003G087850	AT4G08210.1
OG0016908	Cg003G087570	AT4G08330.1
OG0016909	Cg002G059830	AT3G47180.1
OG0016910	Cg005G172280	AT2G34340.1
OG0016911	Cg005G172870	AT2G33760.1
OG0016912	Cg005G173000	AT2G33630.1
OG0016913	Cg008G318830	AT5G43280.1
OG0016914	Cg008G318680	AT5G43185.1
OG0016915	Cg008G314300	AT5G42810.1
OG0016916	Cg008G307160	AT5G27280.1
OG0016917	Cg011G328860, Cg008G316820	AT5G42146.1
OG0016918	Cg003G084440	AT4G09970.1
OG0016919	Cg003G084310	AT4G10020.1
OG0016920	Cg003G083120	AT4G10925.1
OG0016921	Cg003G082400	AT4G11440.1
OG0016922	Cg003G081280	AT4G12400.2
OG0016923	Cg003G080960	AT4G05520.1
OG0016925	Cg003G080160, Cg003G093840	AT4G04972.1
OG0016927	Cg003G079850, Cg003G094170	AT4G05390.1
OG0016928	Cg006G237690	AT1G08350.2
OG0016929	Cg008G320900	AT5G44530.2
OG0016930	Cg008G322810	AT5G45630.1
OG0016931	Cg004G130480	AT3G14330.1
OG0016933	Cg008G325170	AT5G47580.1
OG0016934	Cg008G325230	AT5G47630.1
OG0016935	Cg008G324850	AT5G47240.2
OG0016936	Cg001G034340	AT5G47790.1
OG0016938	Cg008G325040	AT5G47460.1
OG0016941	Cg004G143570	AT2G04270.5
OG0016942	Cg004G143590	AT2G04305.1
OG0016944	Cg004G145600	AT2G05580.1
OG0016945	Cg001G033630	AT5G35690.1
OG0016947	Cg001G031040	AT4G13030.3
OG0016948	Cg001G030430	AT4G13110.1
OG0016949	Cg001G029330	AT4G13550.2
OG0016950	Cg006G208430	AT4G13690.1
OG0016951	Cg001G028360	AT4G14100.1
OG0016952	Cg001G028140	AT4G14180.1
OG0016953	Cg001G026950	AT4G14850.1
OG0016954	Cg001G026930	AT4G14870.1
OG0016955	Cg001G026910	AT4G14890.1
OG0016956	Cg001G026830	AT4G14940.1
OG0016957	Cg001G026640	AT4G15120.1
OG0016958	Cg001G026030	AT4G15450.1
OG0016959	Cg001G040360	AT5G39890.1
OG0016960	Cg001G040380	AT5G39910.1
OG0016961	Cg003G115820	AT5G66055.1
OG0016962	Cg001G041140	AT5G40470.1
OG0016963	Cg001G041380	AT5G40660.1
OG0016964	Cg001G042330	AT5G41470.1
OG0016965	Cg001G042390	AT5G41560.1
OG0016966	Cg001G042450	AT5G41610.1
OG0016967	Cg001G042650	AT5G41761.1
OG0016968	Cg001G042790	AT5G41850.1
OG0016969	Cg001G042800	AT5G41860.1
OG0016970	Cg003G078030	AT4G01420.1
OG0016971	Cg005G157520	AT2G48100.1
OG0016972	Cg005G157540	AT2G48080.1
OG0016973	Cg005G157790	AT2G47840.1
OG0016974	Cg005G158080	AT2G47530.1
OG0016975	Cg005G158250	AT2G47410.5
OG0016976	Cg005G158770	AT2G46920.1
OG0016978	Cg005G159140	AT2G46560.1
OG0016979	Cg005G159490	AT2G46240.1
OG0016980	Cg005G160320	AT2G45480.3
OG0016981	Cg005G160800	AT2G44990.2
OG0016983	Cg005G161710	AT2G44090.1
OG0016984	Cg005G161810	AT2G43980.1
OG0016985	Cg005G161880	AT2G43900.2
OG0016986	Cg002G047070	AT3G59420.1
OG0016987	Cg005G162540	AT2G43350.1
OG0016988	Cg005G162700	AT2G43180.1
OG0016989	Cg005G163030	AT2G42860.1
OG0016990	Cg005G164080	AT2G41890.1
OG0016992	Cg005G164520	AT2G41450.1
OG0016993	Cg008G282150	AT5G01730.1
OG0016994	Cg008G282160	AT5G01720.1
OG0016995	Cg008G282230	AT5G01650.2
OG0016996	Cg008G282400	AT5G01470.6
OG0016997	Cg008G282440	AT5G01420.1
OG0016998	Cg008G282460	AT5G01400.1
OG0016999	Cg008G282490	AT5G01370.1
OG0017000	Cg008G282690	AT5G01200.1
OG0017001	Cg008G282720	AT5G01170.1
OG0017002	Cg008G282890	AT5G02060.1
OG0017003	Cg008G283010	AT5G02190.1
OG0017004	Cg008G283020	AT5G02200.2
OG0017005	Cg008G283150	AT5G02400.1
OG0017006	Cg008G283540	AT5G02790.1
OG0017007	Cg008G284180	AT5G03440.1
OG0017008	Cg008G284820	AT5G04050.2
OG0017009	Cg008G300160	AT5G19640.1
OG0017010	Cg008G300710	AT5G20220.4
OG0017011	Cg008G300840	AT5G20360.1
OG0017012	Cg008G300790	AT5G20300.1
OG0017013	Cg008G301380	AT5G20940.1
OG0017014	Cg008G301500	AT5G21080.1
OG0017015	Cg008G302130	AT5G22340.2
OG0017016	Cg008G302390	AT5G22640.1
OG0017017	Cg008G302550	AT5G22810.1
OG0017018	Cg003G107600	AT5G59900.1
OG0017019	Cg003G107160	AT5G59520.1
OG0017020	Cg003G110920	AT5G63100.1
OG0017021	Cg003G111420	AT5G63610.1
OG0017022	Cg003G111550	AT5G63710.3
OG0017023	Cg003G111850	AT5G64010.1
OG0017024	Cg003G111930	AT5G64090.1
OG0017025	Cg003G112770	AT5G64816.1
OG0017026	Cg003G112930	AT5G64940.1
OG0017027	Cg003G113140	AT5G65030.1
OG0017028	Cg003G113020	AT5G65158.1
OG0017029	Cg003G113010	AT5G65160.1
OG0017031	Cg003G113580	AT5G65570.1
OG0017032	Cg003G113760	AT5G65710.1
OG0017033	Cg003G113880	AT5G65820.1
OG0017034	Cg003G113980	AT5G65900.1
OG0017035	Cg003G114100	AT5G67570.1
OG0017036	Cg003G114130	AT5G67540.3
OG0017037	Cg003G114550	AT5G67180.1
OG0017038	Cg003G114800	AT5G66960.1
OG0017039	Cg003G115050	AT5G65650.1
OG0017040	Cg003G115230	AT5G66590.1
OG0017041	Cg007G278010	AT1G77370.2
OG0017042	Cg003G115750	AT5G66110.1
OG0017043	Cg003G115840	AT5G66040.1
OG0017044	Cg003G075900	AT1G05940.1
OG0017045	Cg003G076260, Cg014G333320	AT4G00350.1
OG0017046	Cg003G076930, Cg014G332670	AT4G01140.1
OG0017047	Cg003G077200, Cg014G332410	AT4G00900.1
OG0017048	Cg003G077220, Cg014G332390	AT4G00890.1
OG0017049	Cg003G077300, Cg014G332320	AT4G00820.1
OG0017050	Cg014G331660, Cg003G078020	AT4G01430.1
OG0017051	Cg006G218980	AT1G27680.1
OG0017053	Cg003G078600, Cg014G330950	AT4G02530.2
OG0017054	Cg008G320460	AT5G44250.1
OG0017055	Cg008G319670	AT5G43790.1
OG0017056	Cg008G319570	AT5G43710.1
OG0017057	Cg008G319540	AT5G43700.1
OG0017059	Cg005G173900	AT2G32770.3
OG0017060	Cg005G174820	AT2G31870.1
OG0017062	Cg005G175170	AT2G31480.1
OG0017063	Cg005G175590	AT2G31090.1
OG0017064	Cg005G175880	AT2G30870.1
OG0017065	Cg005G176150	AT2G30550.2
OG0017066	Cg005G176800	AT2G30100.1
OG0017068	Cg005G178100	AT2G28940.2
OG0017069	Cg005G178430	AT2G28690.1
OG0017070	Cg005G178510	AT2G28640.1
OG0017071	Cg005G178880	AT2G28400.1
OG0017072	Cg005G179220	AT2G28140.1
OG0017073	Cg005G179280	AT2G28105.1
OG0017074	Cg005G179690	AT2G27770.1
OG0017075	Cg005G182080	AT2G27110.1
OG0017076	Cg005G182480	AT2G26930.1
OG0017077	Cg005G183500	AT2G26680.1
OG0017078	Cg005G183540	AT2G26660.1
OG0017079	Cg005G184360	AT2G26580.1
OG0017080	Cg005G184970	AT2G26510.1
OG0017081	Cg005G185070	AT2G26480.1
OG0017082	Cg005G185400	AT2G26360.1
OG0017083	Cg005G186040	AT2G26210.1
OG0017084	Cg005G186150	AT2G26180.1
OG0017085	Cg005G186220	AT2G26110.1
OG0017086	Cg001G041040	AT5G40405.1
OG0017087	Cg005G186830	AT2G25830.1
OG0017088	Cg001G013180	AT4G27510.1
OG0017089	Cg001G013210	AT4G27490.1
OG0017090	Cg001G013240	AT4G27460.1
OG0017091	Cg001G013340	AT4G27390.1
OG0017092	Cg001G013350	AT4G27380.1
OG0017093	Cg001G013390	AT4G27340.1
OG0017094	Cg004G116370	AT3G01660.1
OG0017095	Cg004G116390	AT3G01640.2
OG0017096	Cg004G116290	AT3G01750.1
OG0017097	Cg004G116220	AT3G01810.1
OG0017098	Cg004G116060	AT3G01980.3
OG0017099	Cg004G115960	AT3G02050.1
OG0017100	Cg001G014290	AT4G26415.1
OG0017101	Cg001G014200	AT4G26490.1
OG0017102	Cg001G014070	AT4G26620.1
OG0017103	Cg001G013810	AT4G26860.2
OG0017104	Cg001G014000	AT4G26680.1
OG0017105	Cg004G117250	AT3G02125.1
OG0017106	Cg004G117370	AT3G02210.1
OG0017107	Cg004G117930	AT3G02790.1
OG0017108	Cg004G118050	AT3G02875.1
OG0017109	Cg004G118080	AT3G02890.1
OG0017110	Cg004G118360	AT3G03190.1
OG0017111	Cg004G118490	AT3G03305.1
OG0017112	Cg004G118610	AT3G03450.1
OG0017113	Cg004G119350	AT3G03640.1
OG0017114	Cg004G119710	AT3G04010.1
OG0017115	Cg004G120270	AT3G04640.1
OG0017116	Cg004G120440	AT3G04760.1
OG0017117	Cg004G120530	AT3G04850.1
OG0017118	Cg004G121030	AT3G05240.1
OG0017119	Cg004G121250	AT3G05480.3
OG0017120	Cg004G121650	AT3G05820.2
OG0017121	Cg004G121660	AT3G05830.2
OG0017123	Cg004G121930	AT3G06030.1
OG0017124	Cg004G121950	AT3G06040.1
OG0017125	Cg004G122430	AT3G06450.1
OG0017126	Cg004G122480	AT3G06500.1
OG0017127	Cg004G122600	AT3G06560.1, AT5G02670.1
OG0017128	Cg004G122900	AT3G06850.1
OG0017129	Cg004G123020	AT3G06950.1
OG0017130	Cg004G123360	AT3G07290.1
OG0017131	Cg004G123490	AT3G07410.1
OG0017132	Cg004G123670	AT3G07568.1
OG0017133	Cg004G123810	AT3G07690.1
OG0017134	Cg004G124080	AT3G07990.1
OG0017135	Cg004G124110	AT3G08020.1
OG0017136	Cg004G124490	AT3G08870.2
OG0017137	Cg005G165810	AT2G40316.1
OG0017138	Cg005G166290	AT2G39920.1
OG0017139	Cg005G166660	AT2G39620.1
OG0017140	Cg005G166680	AT2G39570.1
OG0017141	Cg005G166740	AT2G39500.1
OG0017142	Cg005G167090	AT2G39180.1
OG0017143	Cg005G167140	AT2G39120.1
OG0017144	Cg005G167360	AT2G38910.1
OG0017145	Cg005G167380	AT2G38890.3
OG0017146	Cg005G170420	AT2G36145.1
OG0017147	Cg005G169810	AT2G36730.1
OG0017148	Cg005G169500	AT2G37025.1
OG0017149	Cg005G168990	AT2G37510.2
OG0017150	Cg005G168780	AT2G37680.2
OG0017151	Cg005G168740	AT2G37730.1
OG0017152	Cg005G167890	AT2G38440.1
OG0017153	Cg006G230540	AT1G15330.1
OG0017154	Cg006G230320	AT1G15520.1
OG0017155	Cg006G229910	AT1G15980.1
OG0017156	Cg006G229450	AT1G16515.2
OG0017157	Cg006G229380	AT1G16590.1
OG0017158	Cg006G228940	AT1G17030.1
OG0017159	Cg006G228850	AT1G17120.1
OG0017160	Cg006G228720	AT1G17230.2
OG0017161	Cg006G228350	AT1G17630.1
OG0017162	Cg006G227690	AT1G18360.1
OG0017163	Cg006G227890	AT1G18140.1
OG0017164	Cg006G227550	AT1G18490.1
OG0017165	Cg006G227490	AT1G18550.1
OG0017167	Cg006G227320	AT1G18700.5
OG0017168	Cg006G226880	AT1G19130.1
OG0017169	Cg006G226520	AT1G19490.1
OG0017170	Cg006G226440	AT1G19580.1
OG0017171	Cg006G199000	AT1G50732.1
OG0017172	Cg006G225060	AT1G20925.1
OG0017173	Cg006G224510	AT1G21510.1
OG0017174	Cg006G224360	AT1G21651.1
OG0017175	Cg006G224330	AT1G21680.1
OG0017176	Cg006G224290	AT1G21710.1
OG0017177	Cg006G224190	AT1G21790.1
OG0017178	Cg006G223630	AT1G22310.2
OG0017179	Cg006G223400	AT1G22540.1
OG0017180	Cg006G223290	AT1G22630.1
OG0017181	Cg006G213010	AT1G32870.3
OG0017182	Cg006G223200	AT1G22730.1
OG0017183	Cg006G223080	AT1G22860.1
OG0017184	Cg006G222880	AT1G23010.1
OG0017185	Cg006G222770	AT1G23110.1
OG0017186	Cg006G221930	AT1G24030.1
OG0017187	Cg006G221880	AT1G24095.1
OG0017188	Cg006G221430	AT1G27050.1
OG0017189	Cg006G221050	AT1G26761.1
OG0017191	Cg006G220080	AT1G25375.1
OG0017192	Cg006G219760	AT1G24650.1
OG0017193	Cg006G219090	AT1G27510.1
OG0017194	Cg006G219100	AT1G27500.2
OG0017195	Cg006G219110	AT1G27480.1
OG0017196	Cg001G016460	AT4G24450.1
OG0017197	Cg005G164930	AT2G41080.1
OG0017198	Cg001G015530	AT4G25270.1
OG0017199	Cg001G015210	AT4G25580.1
OG0017200	Cg001G012870	AT4G27780.1
OG0017202	Cg005G189110	AT2G24940.1
OG0017203	Cg005G188880, Cg005G188890	AT2G25130.1
OG0017204	Cg005G190340	AT2G24395.1
OG0017205	Cg005G190070	AT2G24230.1
OG0017206	Cg005G191340	AT2G23370.1
OG0017207	Cg005G191710	AT2G23050.1
OG0017208	Cg005G192090	AT2G22640.1
OG0017209	Cg005G192250	AT2G22530.1
OG0017210	Cg005G192740	AT2G22070.1
OG0017211	Cg005G192960	AT2G21950.1
OG0017212	Cg005G193310	AT2G21530.1
OG0017213	Cg005G193370	AT2G21490.1
OG0017214	Cg005G193520	AT2G21380.1
OG0017215	Cg005G193720	AT2G21195.4
OG0017216	Cg005G193740	AT2G21180.1
OG0017217	Cg006G231200	AT1G14686.1
OG0017218	Cg006G231830	AT1G14160.1
OG0017219	Cg006G232350	AT1G13610.1
OG0017220	Cg006G232520	AT1G13410.1
OG0017221	Cg006G233020	AT1G12890.1
OG0017222	Cg006G233050	AT1G12850.1
OG0017223	Cg006G233340	AT1G12600.1
OG0017224	Cg006G234460	AT1G11490.1
OG0017225	Cg006G234590	AT1G11360.1
OG0017226	Cg006G235100	AT1G10865.1
OG0017227	Cg006G235170	AT1G10790.1
OG0017228	Cg006G235210	AT1G10750.1
OG0017229	Cg006G235720	AT1G10310.1
OG0017230	Cg006G236170	AT1G09820.1
OG0017231	Cg006G236100	AT1G09890.3
OG0017232	Cg006G236650	AT1G09420.2
OG0017233	Cg006G236840	AT1G09230.1
OG0017234	Cg007G254220	AT1G56420.1
OG0017235	Cg006G236890	AT1G09190.1
OG0017237	Cg006G236960	AT1G09140.1
OG0017238	Cg008G287920	AT5G07110.1
OG0017239	Cg006G237500	AT1G08530.1
OG0017240	Cg006G238910	AT1G07240.1
OG0017241	Cg006G239830	AT1G06400.1
OG0017242	Cg006G239970	AT1G06240.1
OG0017243	Cg006G240320	AT1G05894.1
OG0017244	Cg006G240700	AT1G05610.2
OG0017245	Cg006G240910	AT1G05385.1
OG0017246	Cg006G241350	AT1G05010.1
OG0017247	Cg006G241380	AT1G04985.1
OG0017248	Cg006G241790	AT1G04620.1
OG0017249	Cg006G242080	AT1G04390.1
OG0017250	Cg006G242360	AT1G04100.1
OG0017251	Cg006G242410	AT1G04030.1
OG0017252	Cg006G242800	AT1G03650.1
OG0017253	Cg006G242770	AT1G03687.1
OG0017254	Cg006G242760	AT1G03700.1
OG0017255	Cg006G242710	AT1G03750.1
OG0017256	Cg006G242650	AT1G03810.1
OG0017257	Cg006G243080	AT1G03320.1
OG0017258	Cg006G243180	AT1G03180.1
OG0017259	Cg006G243970	AT1G02370.1
OG0017260	Cg006G244030	AT1G02335.1
OG0017261	Cg006G245050	AT1G01760.3
OG0017262	Cg006G245120	AT1G01840.1
OG0017263	Cg006G245360	AT1G02100.1
OG0017264	Cg006G245420	AT1G02150.1
OG0017265	Cg008G294780	AT5G14570.1
OG0017266	Cg008G294740	AT5G14530.1
OG0017267	Cg008G294720	AT5G14510.1
OG0017268	Cg008G294650	AT5G14450.1
OG0017269	Cg008G295210	AT5G14980.1
OG0017270	Cg008G295220	AT5G14990.1
OG0017271	Cg008G295240	AT5G15010.1
OG0017272	Cg008G295670	AT5G15340.1
OG0017273	Cg008G295510	AT5G15240.1
