Orthogroup	Cardamine_glauca	Brassica_napus
OG0013101	Cg003G100930	XP_013686206.2, XP_013676253.2
OG0013102	Cg003G101450	XP_013740350.1, XP_013740384.1
OG0013103	Cg003G101560	XP_013676240.2, XP_013685991.2
OG0013104	Cg003G101750	XP_013640716.1, XP_013740352.1
OG0013105	Cg004G147520	XP_013724875.1, XP_013664403.2
OG0013106	Cg003G102050	XP_013665719.2, XP_013717249.1
OG0013107	Cg003G102110	XP_013666731.1, XP_013686505.1
OG0013108	Cg003G102120	XP_013666732.1, XP_013686507.1
OG0013109	Cg003G102130	XP_013686509.1, XP_013666730.1
OG0013110	Cg003G102160	XP_048627420.1, XP_048627190.1, XP_013705221.2, XP_013717153.2
OG0013111	Cg003G102170	XP_048627421.1, XP_013705192.2, XP_048627193.1, XP_048607419.1
OG0013113	Cg003G102490	XP_013717292.2, XP_048607333.1
OG0013114	Cg001G013920	XP_013724518.2, XP_013741968.2
OG0013115	Cg003G102520	XP_048598806.1, XP_013726200.2
OG0013116	Cg003G102740	XP_013640679.2, XP_022568487.2
OG0013117	Cg003G102950	XP_013686901.1, XP_013666916.1
OG0013118	Cg003G103060	XP_013698076.1, XP_013686887.1
OG0013119	Cg003G103240	XP_013745080.1, XP_013693669.1
OG0013121	Cg003G103440	XP_013693432.2, XP_022565803.1
OG0013122	Cg003G103630	XP_013714477.1, XP_013725369.1
OG0013123	Cg003G103890	XP_013734036.1, XP_013666982.1
OG0013124	Cg003G104740	XP_013667039.2, XP_013712817.1
OG0013125	Cg003G104830	XP_013695391.1, XP_048598888.1
OG0013126	Cg003G104850	XP_013696968.2, XP_022570303.2
OG0013127	Cg003G104940	XP_048598117.1, XP_013714163.2
OG0013128	Cg003G104950	XP_013684628.1
OG0013129	Cg003G105110	XP_013674632.1, XP_013727653.2
OG0013130	Cg003G105330	XP_013686309.2, XP_048598905.1
OG0013131	Cg003G105430	XP_013683120.2, XP_048603034.1
OG0013132	Cg003G105680	XP_013713997.2, XP_048606611.1
OG0013133	Cg003G105700	XP_013722236.1, XP_048598913.1
OG0013134	Cg003G089180	XP_022573738.1, XP_013671337.2
OG0013135	Cg008G302900	XP_022563256.2, XP_048617953.1
OG0013136	Cg008G313850, Cg009G325700	XP_048591257.1, XP_013644251.1
OG0013137	Cg008G293470	XP_013666062.3, XP_048625193.1, XP_022564967.1
OG0013138	Cg008G293420	XP_013667940.2, XP_022565427.1
OG0013139	Cg008G293390	XP_022549294.1, XP_013667948.1
OG0013140	Cg008G293090	XP_013728200.2, XP_022554323.1, XP_048625199.1, XP_048598324.1
OG0013141	Cg008G292990	XP_048598328.1, XP_013667989.3
OG0013142	Cg008G292940	XP_013665486.2, XP_022549305.1
OG0013143	Cg008G292770	XP_013727121.2, XP_013720721.1
OG0013144	Cg008G292750	XP_013720821.1, XP_013727176.2
OG0013145	Cg008G292660	XP_048607884.1, XP_013716523.2
OG0013147	Cg008G292600	XP_013668004.2, XP_013720797.1
OG0013148	Cg008G292290	XP_048625598.1, XP_048607868.1
OG0013149	Cg008G292230	XP_013720732.1, XP_013727123.2
OG0013150	Cg008G292120	XP_013726124.1, XP_013653795.1
OG0013151	Cg008G292090	XP_048598352.1
OG0013152	Cg008G292060	XP_048598354.1, XP_013720760.1
OG0013153	Cg008G291960	XP_048607859.1, XP_013726187.1
OG0013154	Cg008G291820	XP_013668071.2, XP_013687383.1
OG0013155	Cg008G291810	XP_013668075.2, XP_013687387.2
OG0013156	Cg008G291740	XP_013668082.1, XP_013687402.2
OG0013157	Cg008G291730	XP_013687401.1, XP_013668081.1
OG0013158	Cg008G291310	XP_013668116.2, XP_013712048.1, XP_022554275.1
OG0013159	Cg008G291290	XP_048602746.1, XP_022551455.2, XP_013678928.1
OG0013160	Cg008G290600	XP_048626281.1, XP_013714678.2, XP_013678715.2
OG0013161	Cg008G290180	XP_013680301.1, XP_048625210.1
OG0013162	Cg008G290130	XP_013737508.2, XP_013715278.2
OG0013163	Cg008G289860	XP_022555431.2, XP_048625181.1
OG0013164	Cg008G289780	XP_013680317.1, XP_013726874.2
OG0013165	Cg008G289760	XP_013715571.2, XP_013741386.1
OG0013166	Cg008G289690	XP_013680322.1, XP_013726898.2
OG0013167	Cg008G289580	XP_022569890.1, XP_013715482.2
OG0013168	Cg008G289560	XP_013715639.2, XP_022569894.1
OG0013169	Cg008G289550	XP_048603365.1, XP_048602693.1
OG0013170	Cg008G289530	XP_013692115.2, XP_048602691.1
OG0013171	Cg006G207550, Cg008G289310	XP_013702320.1, XP_048598440.1
OG0013172	Cg008G303110	XP_048626908.1, XP_048617950.1, XP_013643510.1
OG0013173	Cg008G289130	XP_048623114.1, XP_048598443.1
OG0013174	Cg008G288950	XP_013715244.2, XP_013686298.2
OG0013175	Cg008G288940	XP_048623128.1, XP_048598463.1
OG0013176	Cg008G288610	XP_048624874.1, XP_013680386.2
OG0013177	Cg008G288560	XP_013740116.2, XP_013678934.2
OG0013178	Cg008G288540	XP_013715614.3, XP_048623165.1
OG0013179	Cg008G288100	XP_013715630.2, XP_013643247.2
OG0013180	Cg003G109890	XP_048629531.1, XP_013678284.2, XP_013727972.2
OG0013181	Cg008G287980	XP_048607793.1, XP_048624766.1
OG0013182	Cg001G023640	XP_013737308.3, XP_022562816.1
OG0013183	Cg001G023420	XP_013724748.2, XP_048637937.1
OG0013184	Cg001G023340	XP_048618871.1, XP_022572490.2
OG0013185	Cg001G023200	XP_048601413.1, XP_013711733.1, XP_013642698.2
OG0013186	Cg001G023190	XP_013737287.2, XP_022561843.2
OG0013187	Cg001G022880	XP_013707666.1, XP_013737272.2
OG0013188	Cg001G022620	XP_048594678.1, XP_048622553.1
OG0013189	Cg001G022590	XP_022562876.2, XP_048632805.1
OG0013190	Cg001G022580	XP_013703114.2, XP_013737240.2
OG0013191	Cg008G323170	XP_013677071.2, XP_048603842.1
OG0013192	Cg001G022250	XP_013652702.2
OG0013193	Cg001G022130	XP_013728088.1, XP_013700941.2
OG0013194	Cg001G021990, Cg001G022000	XP_013700507.3, XP_013728078.1
OG0013195	Cg001G021950	NP_001302870.1, XP_048630037.1, XP_048632816.1
OG0013196	Cg001G021910	XP_013726662.1, XP_048601458.1
OG0013197	Cg001G021820	XP_013727422.1, XP_013719490.1
OG0013198	Cg001G021650	XP_048638565.1, XP_013719504.1
OG0013199	Cg001G021630	XP_013719492.2, XP_048638576.1
OG0013200	Cg001G021620	XP_013668956.2, XP_013719437.1
OG0013201	Cg001G021370	XP_048601471.1, XP_013668998.2
OG0013202	Cg001G020650	XP_048632357.1, XP_013660916.1
OG0013203	Cg002G048860	XP_013711948.2, XP_048597176.1
OG0013205	Cg001G002780	XP_013723030.2, XP_013665329.2
OG0013206	Cg001G020300	XP_022568647.2, XP_048601510.1
OG0013207	Cg001G019740	XP_022575082.1, XP_013724588.2, XP_048627137.1
OG0013208	Cg001G019640	XP_013737247.1, XP_048601554.1
OG0013209	Cg001G019390	XP_013728435.1, XP_048626643.1, XP_048594725.1
OG0013210	Cg001G018950	XP_013731851.1, XP_048596572.1
OG0013211	Cg001G018740	XP_013734011.2, XP_013671456.2
OG0013212	Cg007G270240	XP_013701614.2, XP_013728856.2
OG0013213	Cg001G018560	XP_013733995.1, XP_048596691.1
OG0013214	Cg001G018330	XP_022546467.1, XP_013701218.2
OG0013215	Cg001G017410	XP_013696118.1, XP_013669940.1, XP_013660001.1, XP_048608856.1
OG0013216	Cg001G017180	XP_048619031.1, XP_013740733.2
OG0013217	Cg001G017110	XP_048619038.1, XP_013735061.2
OG0013218	Cg001G017010	XP_013735056.1, XP_048600070.1, XP_013711870.3
OG0013219	Cg001G017000	XP_013735051.2, XP_013705228.2
OG0013220	Cg001G016830	XP_048600081.1, XP_013711456.2
OG0013221	Cg006G213030	XP_013662268.2, XP_048613044.1
OG0013222	Cg006G212810	XP_048613048.1, XP_048594974.1, XP_048635512.1, XP_022556359.2, XP_013723166.2, XP_048615144.1
OG0013223	Cg006G212240	XP_048617690.1, XP_013717502.2
OG0013224	Cg006G212130	XP_022572545.2, XP_013672541.1, XP_013736946.1
OG0013225	Cg008G300570	XP_048627548.1, XP_048608065.1
OG0013226	Cg001G015100, Cg003G086870	XP_013642048.2, XP_013739988.1
OG0013227	Cg008G287890	XP_013715210.2, XP_022566175.1
OG0013228	Cg006G211710	XP_013717479.1, XP_048617703.1
OG0013229	Cg006G210810	XP_022559393.1, XP_022575224.2
OG0013230	Cg006G210770	XP_013730847.1, XP_013732509.2
OG0013231	Cg006G210650	XP_048594943.1, XP_048617782.1
OG0013232	Cg006G210470	XP_013662183.1, XP_013640273.1
OG0013233	Cg006G210350	XP_013639879.1, XP_013713835.1
OG0013234	Cg006G209800	XP_013639884.2
OG0013235	Cg006G209640	XP_013721011.1, XP_048596244.1
OG0013236	Cg006G209310	XP_048636290.1, XP_013720003.1
OG0013237	Cg006G209180	XP_013749268.1, XP_013720062.1
OG0013238	Cg006G208090	XP_013728266.1
OG0013239	Cg006G204020	XP_013676410.1, XP_013693051.2
OG0013240	Cg004G124700	XP_013648097.1, XP_048632307.1
OG0013241	Cg006G215430	XP_048613023.1, XP_013705272.1, XP_013647471.1
OG0013242	Cg006G205350	XP_013703204.1, XP_048598666.1
OG0013243	Cg006G204270	XP_048593603.1, XP_013688330.1, XP_048599524.1
OG0013244	Cg005G178730	XP_048596015.1
OG0013245	Cg006G202380	XP_048617039.1, XP_048599486.1
OG0013246	Cg006G202700	XP_013660673.2, XP_013702621.1
OG0013247	Cg006G206720	XP_013701479.1, XP_013656437.2
OG0013248	Cg006G206810	XP_048621680.1, XP_013701566.2
OG0013249	Cg006G206840	XP_013701565.2, XP_048593651.1
OG0013250	Cg006G204430	XP_013686641.2, XP_022545507.2
OG0013251	Cg006G203400	XP_013700778.2, XP_013665938.2
OG0013252	Cg006G218830	XP_013653234.2, XP_013685415.2
OG0013254	Cg006G218540	XP_013711287.2, XP_022548347.1
OG0013255	Cg006G218450	XP_013656957.1, XP_013685298.1
OG0013256	Cg006G218430	XP_013665932.2, XP_048592604.1
OG0013257	Cg006G218060	XP_013656924.1, XP_013685402.1
OG0013258	Cg006G217920	XP_013718258.1, XP_048614605.1
OG0013259	Cg006G217780	XP_022544459.2, XP_048591451.1
OG0013260	Cg006G217700	XP_013710786.2, XP_022545245.2
OG0013261	Cg004G142550	XP_022544356.1, XP_022562742.1
OG0013262	Cg006G217530	XP_013662626.1, XP_013698414.1
OG0013263	Cg006G217150	XP_013696299.1, XP_013696881.1
OG0013264	Cg006G216590	XP_013656851.2, XP_013671445.1
OG0013265	Cg006G216140	XP_013662477.1, XP_013707767.2
OG0013266	Cg001G004820	XP_013669721.2, XP_013665727.1
OG0013267	Cg001G004770	XP_013670567.2, XP_013639855.2
OG0013268	Cg001G004550	XP_013733024.1, XP_048607203.1, XP_013654941.1
OG0013269	Cg001G004230	XP_048634464.1, XP_013647480.1
OG0013270	Cg001G004180	XP_013748866.1, XP_022562792.1
OG0013271	Cg001G004100	XP_013643125.2, XP_048601038.1, XP_013743324.1
OG0013272	Cg004G153930	XP_013749082.2, XP_013724234.1
OG0013273	Cg001G003890	XP_013745529.1, XP_013645282.2
OG0013274	Cg001G003760	XP_013707611.2, XP_013749413.1
OG0013275	Cg001G003750	XP_013665570.2, XP_013665413.1
OG0013276	Cg001G003720	XP_013746130.2, XP_013740700.2
OG0013277	Cg001G003690	XP_048634275.1, XP_013707154.1, XP_013749417.1
OG0013278	Cg001G003650	XP_048634261.1, XP_013746863.2
OG0013279	Cg001G003560	XP_013707178.1, XP_013749419.1
OG0013280	Cg001G003520	XP_013706809.1, XP_013749422.1
OG0013281	Cg001G003240	XP_013742538.1, XP_048619375.1
OG0013282	Cg001G003080	XP_022555738.1, XP_013656612.2
OG0013283	Cg001G002520	XP_022574280.2
OG0013284	Cg001G003010	XP_013665286.2, XP_013723034.1
OG0013285	Cg001G002750	XP_048633947.1, XP_013723008.2
OG0013286	Cg001G002240	XP_013692758.1, XP_013703522.2
OG0013287	Cg002G053110	XP_013682701.1, XP_048597066.1
OG0013288	Cg001G001930	XP_013736410.2, XP_013731420.2
OG0013289	Cg001G001910	XP_013731823.2, XP_048600960.1
OG0013290	Cg001G001870	XP_013736348.2, XP_013731342.2
OG0013291	Cg001G001690	XP_013707691.1, XP_013738555.1
OG0013292	Cg001G001680	XP_048633710.1, XP_048600949.1, XP_048629651.1
OG0013293	Cg001G001670	XP_013656561.1, XP_013678084.1, XP_013706578.1
OG0013294	Cg006G218950	XP_048606841.1, XP_048593920.1
OG0013295	Cg001G001640	XP_013726745.1, XP_048606306.1, XP_022545831.2
OG0013296	Cg001G001340	XP_013707411.1, XP_013644953.2
OG0013297	Cg001G001320	XP_022564789.1
OG0013298	Cg001G001310	XP_048633551.1, XP_048600942.1
OG0013299	Cg001G001130	XP_013707056.1, XP_013644949.2
OG0013300	Cg001G001070	XP_022555705.1, XP_013656705.2
OG0013301	Cg001G000940	XP_013702951.1, XP_013656690.2
OG0013302	Cg001G000640	XP_013652833.1, XP_013656670.2
OG0013303	Cg001G000580	XP_013652828.2, XP_048630622.1, XP_013656737.2
OG0013304	Cg001G000520	XP_048630623.1, XP_013652826.1, XP_048593845.1
OG0013305	Cg001G000350	XP_013735396.1, XP_022553897.1
OG0013306	Cg001G000150	XP_013731896.1, XP_013729569.1
OG0013307	Cg001G000230	XP_013685732.1, XP_048593835.1, XP_013656766.2
OG0013308	Cg001G000260	XP_013731884.1, XP_013705684.1
OG0013309	Cg001G000100	XP_013735322.1, XP_048633361.1
OG0013310	Cg005G193100	XP_048597493.1
OG0013311	Cg001G034250	XP_048610696.1, XP_048633299.1
OG0013312	Cg001G034480	XP_013707504.2, XP_013686831.2
OG0013313	Cg001G034660	XP_013703948.2, XP_013646560.1
OG0013314	Cg001G034990	XP_013741966.2, XP_013721038.1
OG0013315	Cg001G035650	XP_048630398.1, XP_013748950.1, XP_013687458.1
OG0013316	Cg001G036170	XP_048618255.1, XP_013656069.1
OG0013317	Cg001G036370	XP_048633339.1, XP_022567260.2
OG0013318	Cg001G036400	XP_013742970.2, XP_048610735.1
OG0013319	Cg001G036660	XP_013746669.2, XP_048610730.1
OG0013320	Cg001G036680	XP_013732873.2, XP_048633347.1
OG0013321	Cg001G037010	XP_013738509.1, XP_013742978.1
OG0013322	Cg001G037970	XP_013647719.2, XP_048616549.1
OG0013323	Cg001G038070	XP_013725608.1, XP_013741775.2
OG0013324	Cg001G038110	XP_022573797.2, XP_013725645.1
OG0013325	Cg001G038320	XP_013647740.2, XP_048616555.1
OG0013326	Cg001G038340	XP_013742989.2, XP_013706668.1
OG0013327	Cg001G038350	XP_013742988.2, XP_013706667.1
OG0013328	Cg001G038680	XP_048592874.1, XP_013675264.3
OG0013329	Cg001G039180	XP_013690444.1, XP_013747693.1
OG0013330	Cg001G039930	XP_013743158.3, XP_013728628.2
OG0013331	Cg001G040080	XP_013743152.2, XP_013642881.1
OG0013332	Cg001G040090	XP_013743148.2, XP_013642882.1
OG0013333	Cg008G299180	XP_013727673.1, XP_048602406.1
OG0013334	Cg006G214450	XP_013667394.1, XP_048635183.1, XP_013749225.1
OG0013335	Cg002G061340	XP_048606712.1, XP_013642535.2
OG0013336	Cg003G082530	XP_013746391.1, XP_013718602.1
OG0013337	Cg008G311240, Cg008G309390	XP_013644183.2, XP_013644341.2
OG0013338	Cg005G171170, Cg005G171160	XP_048610514.1, XP_048629648.1, XP_048636573.1
OG0013339	Cg005G171210	XP_048610517.1, XP_022556128.2
OG0013340	Cg001G029240, Cg005G171410	XP_013659522.2, XP_048610974.1
OG0013341	Cg003G085130	XP_013719761.2, XP_013719760.2
OG0013342	Cg003G085300	XP_013656110.2
OG0013343	Cg003G085630	XP_013735102.2, XP_013732041.1
OG0013344	Cg003G085640	XP_048625386.1, XP_013656112.2
OG0013345	Cg003G085650	XP_013732013.1, XP_013735100.2
OG0013346	Cg003G085800	XP_013656115.3, XP_013718416.1
OG0013347	Cg003G085820	XP_048606891.1, XP_013735095.2
OG0013348	Cg008G300320	XP_013682006.3, XP_013730750.2
OG0013349	Cg003G086810	XP_022551120.1, XP_022563943.2
OG0013350	Cg004G154010	XP_013749077.1, XP_013742017.1
OG0013351	Cg006G208330	XP_013652983.1, XP_013643653.1
OG0013352	Cg003G087750	XP_013666923.1, XP_013669922.1
OG0013353	Cg003G087770	XP_013660145.1, XP_013703052.1, XP_048637135.1
OG0013354	Cg003G087810	XP_013676406.1, XP_022555558.1
OG0013355	Cg005G172380	XP_048609520.1, XP_013744902.2
OG0013357	Cg005G173020	XP_048634389.1, XP_013746109.3
OG0013358	Cg005G173050	XP_013671298.1, XP_013662422.2
OG0013359	Cg005G171140	XP_022556125.2, XP_048636571.1, XP_048629647.1
OG0013360	Cg008G318770	XP_013647572.1, XP_013651717.2
OG0013361	Cg008G318720	XP_013744364.2, XP_048626985.1, XP_013661728.1
OG0013362	Cg008G318600, Cg008G318610	XP_013647567.2, XP_022562409.2
OG0013363	Cg008G318540	XP_022543765.2, XP_048611326.1
OG0013364	Cg008G318360	XP_013692564.2, XP_013644991.1
OG0013365	Cg008G318180	XP_013692233.2, XP_013644985.1
OG0013366	Cg006G203500	XP_013667430.2, XP_013675881.1
OG0013367	Cg008G314590	XP_013731493.1, XP_013698563.2
OG0013368	Cg008G315320	XP_013731492.3, XP_022551149.2
OG0013369	Cg006G201420	XP_013719930.2, XP_013655601.1
OG0013370	Cg008G315720	XP_013726061.1, XP_013745792.2
OG0013371	Cg008G315990	XP_013644965.2, XP_022556345.2
OG0013372	Cg008G316700	XP_022574888.2, XP_013748288.3
OG0013373	Cg008G316710	XP_013727879.2
OG0013374	Cg008G317520	XP_013727855.2, XP_048595911.1
OG0013375	Cg008G319700	XP_013703468.1, XP_022562840.1
OG0013376	Cg008G317440	XP_013727864.2, XP_013640208.1
OG0013377	Cg005G168360	XP_013723879.1, XP_013734706.2
OG0013378	Cg008G317410	XP_013677999.1, XP_013750267.2
OG0013379	Cg007G246690	XP_048615038.1, XP_013728267.1, XP_013692691.1
OG0013380	Cg008G317050	XP_013750269.2, XP_013677992.2
OG0013381	Cg008G302800	XP_013672931.2, XP_013672932.1
OG0013382	Cg008G297390, Cg005G170840	XP_013680618.1, XP_048634449.1
OG0013383	Cg003G084530	XP_013654804.1, XP_013690423.1
OG0013384	Cg003G084430	XP_048626671.1, XP_013656082.2, XP_013735973.2
OG0013385	Cg003G084320	XP_048624312.1, XP_048596817.1
OG0013386	Cg003G084260	XP_013735976.1, XP_013656079.2
OG0013387	Cg003G084160	XP_013740955.2, XP_048624873.1
OG0013388	Cg006G212090	XP_013670257.2, XP_013659962.2, XP_022572543.1
OG0013389	Cg003G083950	XP_013732871.1, XP_022555557.1, XP_013712424.1
OG0013390	Cg003G083070	XP_048606910.1, XP_048631988.1
OG0013391	Cg003G082720	XP_013718618.2, XP_013736653.1
OG0013392	Cg003G082520	XP_013742149.1, XP_013718540.2
OG0013393	Cg003G082470	XP_013718539.1, NP_001302906.1
OG0013394	Cg003G082420	XP_013718640.2
OG0013395	Cg003G082390	XP_013693375.2, XP_048631155.1, XP_013692911.2
OG0013396	Cg003G082210	XP_013718617.2, XP_013743437.1
OG0013397	Cg003G082040	XP_048596786.1, XP_013714680.1
OG0013398	Cg003G081970	XP_013718643.2, XP_013714515.1
OG0013399	Cg003G081850	XP_013649036.1, XP_013662154.2
OG0013400	Cg003G081720	XP_013662161.2, XP_048624288.1
OG0013401	Cg003G081520	XP_013684134.2, XP_013707900.2
OG0013402	Cg003G080860	XP_048624267.1, XP_048596746.1
OG0013403	Cg003G080740	XP_048606958.1, XP_013735492.1
OG0013404	Cg003G080220, Cg003G093760	XP_013706388.1, XP_013735460.2
OG0013405	Cg003G080190, Cg003G093810	XP_013661990.2, XP_013671909.1
OG0013406	Cg003G093940, Cg003G080050	XP_013670050.2, XP_013659485.2
OG0013407	Cg003G093820, Cg003G080180	XP_013661989.2, XP_013671912.2
OG0013408	Cg008G320540	XP_048630144.1, XP_048615519.1, XP_022571572.1, XP_048603569.1
OG0013409	Cg008G320660	XP_048637410.1, XP_013723727.1
OG0013410	Cg008G321190	XP_013661704.2, XP_013749269.2
OG0013411	Cg008G321300	XP_013681661.1, XP_013687171.2
OG0013412	Cg008G321420	XP_048600753.1, XP_013640520.1, XP_013661803.2
OG0013413	Cg008G321970	XP_048627045.1, XP_013713256.2
OG0013414	Cg008G322330	XP_013734064.1, XP_048603818.1
OG0013415	Cg008G322340	XP_013692820.1, XP_013681697.2
OG0013416	Cg008G322370	XP_048623537.1, XP_013699548.2
OG0013417	Cg008G322640	XP_048618318.1, XP_013681726.2
OG0013418	Cg008G322690	XP_013669754.2, XP_013680520.1
OG0013419	Cg008G322840	XP_013680522.2, XP_013670711.1
OG0013420	Cg008G322870	XP_013669752.1, XP_013680523.1
OG0013421	Cg008G322910	XP_022548495.2, XP_048624861.1
OG0013422	Cg008G322960	XP_013732282.1, XP_048637377.1
OG0013423	Cg008G323280	XP_048603846.1, XP_013732775.1
OG0013424	Cg008G323780	XP_013712738.1, XP_013661947.1
OG0013425	Cg008G300440	XP_048599070.1, XP_013736381.1
OG0013426	Cg008G324930	XP_013713056.1, XP_013728303.1
OG0013427	Cg008G324920	XP_013707771.2, XP_013698338.2
OG0013428	Cg001G033220	XP_048621494.1, XP_048594526.1
OG0013429	Cg004G144750	XP_013722923.2, NP_001303167.1
OG0013430	Cg001G032160	XP_013683368.1, XP_013696669.1
OG0013431	Cg001G031960	XP_013685694.1, XP_013725542.2
OG0013432	Cg004G143280	XP_013732306.1, XP_013657068.2
OG0013433	Cg001G031450	XP_013719620.1, XP_048633276.1, XP_013696820.1
OG0013434	Cg004G142930	XP_013727264.1, XP_048620415.1
OG0013435	Cg001G030100	XP_013719845.1, XP_013710662.1
OG0013436	Cg004G142330	XP_022555378.1, XP_013657037.1
OG0013437	Cg001G029220	XP_048634298.1, XP_022556740.2
OG0013438	Cg001G028800	XP_013732799.2, XP_048593620.1
OG0013439	Cg001G028480	XP_013687214.2, XP_013707979.2
OG0013440	Cg001G028340	XP_013712409.1, XP_013693271.2
OG0013441	Cg001G028130	XP_013660645.2, XP_013662886.2
OG0013442	Cg003G082980	XP_013718595.1, XP_013736700.1
OG0013443	Cg001G027790	XP_048634007.1, XP_048610199.1
OG0013444	Cg001G027480	XP_048624707.1, XP_013660646.1
OG0013445	Cg001G026960	XP_013702764.2, XP_048628246.1, XP_048628113.1
OG0013446	Cg001G026790	XP_013698766.1, XP_048629615.1, XP_048628139.1
OG0013447	Cg001G026720	XP_048630400.1, XP_022568462.1, XP_013668444.1
OG0013448	Cg001G026670	XP_013707615.2, XP_048628125.1, XP_013702334.2
OG0013449	Cg001G026650	XP_013748027.2, XP_013655701.1
OG0013450	Cg001G025940	XP_013737076.2, XP_013647621.2, XP_022550573.1
OG0013451	Cg001G025910	XP_013647612.1, XP_022550574.1
OG0013452	Cg001G040500	XP_022569827.1, XP_013647763.1
OG0013453	Cg001G040780	XP_013746798.2, XP_048610783.1
OG0013454	Cg001G040900	XP_048616579.1, XP_013701994.2
OG0013455	Cg001G041330	XP_013681315.2, XP_013746825.1
OG0013456	Cg001G042040	XP_013731594.1, XP_013743365.2
OG0013457	Cg001G042320	XP_013743418.2, XP_048633480.1
OG0013458	Cg001G042900	XP_013743481.2, XP_048633503.1, XP_013672020.2
OG0013459	Cg001G042980	XP_013661842.2, XP_048592937.1
OG0013460	Cg001G043070	XP_022567631.2, XP_048616980.1
OG0013461	Cg005G157610	XP_013683574.2, XP_013734367.2
OG0013462	Cg005G157800	XP_022571779.2, XP_013734946.2
OG0013463	Cg005G157850	XP_013691473.1, XP_013747511.2
OG0013464	Cg005G157920	XP_013747516.1, XP_013691811.1
OG0013465	Cg005G157940	XP_013691810.1, XP_013747521.1
OG0013466	Cg005G158040	XP_013747549.2, XP_013691808.1
OG0013467	Cg005G158120	XP_013690373.2, XP_013747541.2, XP_048610000.1
OG0013468	Cg005G158360	XP_048631829.1, XP_013733457.1
OG0013469	Cg005G158630	XP_013747567.2, XP_013686613.2
OG0013470	Cg005G158640	XP_013690649.2, XP_013747569.2
OG0013471	Cg005G158740	XP_013692568.1, XP_013747573.1
