Orthogroup	Cardamine_glauca	Capsella_rubella
OG0016774	Cg003G098270	XP_006280041.1
OG0016775	Cg003G098290	XP_006281831.1
OG0016776	Cg003G098350	XP_006281919.1
OG0016777	Cg003G098400	XP_006279605.1
OG0016778	Cg003G098800	XP_006282099.1
OG0016779	Cg003G098880	XP_006279589.1
OG0016780	Cg003G099470	XP_006281501.1
OG0016781	Cg003G099490	XP_006281914.1
OG0016782	Cg003G099860	XP_006282224.1
OG0016783	Cg003G100380	XP_006281021.1
OG0016784	Cg003G102470	XP_006280869.1
OG0016785	Cg003G103140	XP_006279914.1
OG0016786	Cg003G103620	XP_006280289.1
OG0016787	Cg003G104070	XP_006281042.1
OG0016788	Cg003G104320	XP_023633570.1
OG0016789	Cg003G104660	XP_006280603.1
OG0016790	Cg003G105030	XP_006282054.2
OG0016791	Cg003G105090	XP_006280944.1
OG0016792	Cg003G105500	XP_023636952.1
OG0016793	Cg008G292810	XP_023637683.1
OG0016794	Cg008G292020	XP_023636542.1
OG0016795	Cg008G291890	XP_006288354.2
OG0016796	Cg008G291760	XP_006286475.1
OG0016797	Cg008G291610	XP_006286562.1
OG0016798	Cg008G291440	XP_006289750.1
OG0016799	Cg008G291340	XP_006287216.2
OG0016800	Cg008G291280	XP_023636703.1
OG0016801	Cg008G291150	XP_006288295.1
OG0016802	Cg008G290920	XP_006289930.1
OG0016803	Cg008G290730	XP_006288495.1
OG0016804	Cg008G290720	XP_023636666.1
OG0016805	Cg008G290490	XP_006288455.1
OG0016806	Cg008G290360	XP_006287462.1
OG0016807	Cg008G289790	XP_006286969.1
OG0016808	Cg008G289710	XP_023635904.1
OG0016809	Cg008G289640	XP_023637530.1
OG0016810	Cg008G289600	XP_023635970.1
OG0016812	Cg008G289120	XP_006290148.1
OG0016813	Cg008G288900	XP_006288467.1
OG0016814	Cg008G288820	XP_006289619.1
OG0016815	Cg008G288790	XP_006287545.1
OG0016816	Cg008G288190	XP_023635932.1
OG0016817	Cg001G022730	XP_006285990.1
OG0016818	Cg001G022680	XP_006285299.1
OG0016819	Cg001G022540	XP_023633851.1
OG0016821	Cg001G021670	XP_006283429.1
OG0016823	Cg001G021320	XP_006282954.1
OG0016824	Cg001G021060	XP_023635189.1
OG0016825	Cg001G020610	XP_006285037.2
OG0016826	Cg001G020590	XP_023634862.1
OG0016827	Cg001G020430	XP_006284440.2
OG0016828	Cg001G020340	XP_006283103.1
OG0016829	Cg001G019980	XP_023635467.1
OG0016830	Cg001G019810	XP_023635473.1
OG0016831	Cg001G019520	XP_023635457.1
OG0016832	Cg001G019300	XP_006283610.1
OG0016833	Cg001G019110	XP_006285470.2
OG0016834	Cg001G018600	XP_006283802.1
OG0016835	Cg006G212020	XP_006305708.1
OG0016836	Cg006G210880	XP_023632823.1
OG0016837	Cg006G210760	XP_006307085.1
OG0016838	Cg006G210340	XP_006306516.1
OG0016839	Cg006G210080	XP_006303324.1
OG0016840	Cg006G209040	XP_006304203.2
OG0016842	Cg006G204090	XP_006304191.1
OG0016843	Cg006G205620	XP_023633271.1
OG0016844	Cg006G206590	XP_006305453.1
OG0016845	Cg003G105510	XP_006280275.1
OG0016846	Cg006G202490, Cg006G202580	XP_023645223.1
OG0016847	Cg006G202790	XP_006304802.1
OG0016848	Cg006G202950	XP_006307245.1
OG0016849	Cg006G203000	XP_006303838.1
OG0016850	Cg006G218990	XP_006306060.1
OG0016851	Cg006G219000	XP_006307469.1
OG0016852	Cg006G204410	XP_006306977.1
OG0016853	Cg006G218790	XP_006304021.1
OG0016854	Cg006G218960	XP_006304878.2
OG0016855	Cg006G218290	XP_023645844.1
OG0016856	Cg006G218270	XP_006303414.1
OG0016858	Cg006G217840	XP_006306451.1
OG0016859	Cg006G216980	XP_006304435.1
OG0016860	Cg006G216810	XP_006305242.1
OG0016861	Cg005G187910	XP_006294689.2
OG0016862	Cg005G187900	XP_023639893.1
OG0016863	Cg006G216640	XP_006304661.2
OG0016864	Cg006G216600	XP_006306190.1
OG0016865	Cg006G216200	XP_006303479.1
OG0016866	Cg006G215920	XP_006305070.1
OG0016867	Cg006G215820	XP_006306773.1
OG0016868	Cg006G215680	XP_006303958.2
OG0016869	Cg001G004630	XP_006285838.1
OG0016871	Cg001G004320	XP_006283736.1
OG0016872	Cg001G003860	XP_006284437.1
OG0016873	Cg001G003400	XP_006282774.1
OG0016874	Cg001G003220	XP_006283244.1
OG0016875	Cg001G003000	XP_006285729.1
OG0016876	Cg005G192070	XP_023639957.1
OG0016877	Cg001G002120	XP_006285835.1
OG0016878	Cg001G001860	XP_006283987.2
OG0016879	Cg001G001590	XP_006283278.1
OG0016880	Cg001G001520	XP_006282486.1
OG0016881	Cg001G001420	XP_023634493.1
OG0016882	Cg001G001390	XP_023635094.1
OG0016883	Cg001G000990	XP_023635676.1
OG0016884	Cg001G000820	XP_006283596.1
OG0016885	Cg001G000650	XP_006283949.1
OG0016886	Cg001G000570	XP_006284589.1
OG0016887	Cg001G000390	XP_023633970.1
OG0016888	Cg001G000360	XP_006282945.1
OG0016889	Cg001G000210	XP_023634608.1
OG0016890	Cg001G000130	XP_023634484.1
OG0016891	Cg001G000090	XP_006282995.1
OG0016892	Cg001G032890	XP_006283972.1
OG0016893	Cg001G034130, Cg001G029960	XP_006283033.1
OG0016894	Cg001G034960	XP_006282482.1
OG0016895	Cg001G036500	XP_006284254.1
OG0016896	Cg001G036670	XP_006285681.1
OG0016897	Cg001G039350	XP_006285062.1
OG0016898	Cg001G039360	XP_006284417.1
OG0016899	Cg001G039410	XP_006283716.1
OG0016900	Cg001G040070	XP_006285478.1
OG0016901	Cg001G040330	XP_006282630.1
OG0016902	Cg005G171690	XP_006296232.1
OG0016903	Cg006G235810	XP_006303673.1
OG0016904	Cg004G116400	XP_006299925.2
OG0016905	Cg002G061350	XP_023637814.1
OG0016906	Cg006G214370	XP_023645836.1
OG0016907	Cg003G087850	XP_006287191.1
OG0016908	Cg003G087570	XP_006288812.1
OG0016909	Cg002G059830	XP_006292300.1
OG0016910	Cg005G172280	XP_006295659.1
OG0016911	Cg005G172870	XP_006296191.2
OG0016912	Cg005G173000	XP_006296231.1
OG0016913	Cg008G318830	XP_006280847.2
OG0016914	Cg008G318680	XP_006281438.1
OG0016915	Cg008G314300	XP_006280454.1
OG0016916	Cg008G307160	XP_006288620.1
OG0016917	Cg011G328860, Cg008G316820	XP_006281897.1
OG0016918	Cg003G084440	XP_006288465.1
OG0016919	Cg003G084310	XP_006289482.1
OG0016920	Cg003G083120	XP_006288463.1
OG0016921	Cg003G082400	XP_006286373.1
OG0016922	Cg003G081280	XP_006287388.1
OG0016923	Cg003G080960	XP_006287437.1
OG0016925	Cg003G080160, Cg003G093840	XP_006288906.1
OG0016927	Cg003G079850, Cg003G094170	XP_006287956.1
OG0016928	Cg006G237690	XP_006307081.1
OG0016929	Cg008G320900	XP_006281657.1
OG0016930	Cg008G322810	XP_006281352.1
OG0016931	Cg004G130480	XP_023641093.1
OG0016933	Cg008G325170	XP_023637127.1
OG0016934	Cg008G325230	XP_006281318.1
OG0016935	Cg008G324850	XP_006280662.1
OG0016936	Cg001G034340	XP_023636249.1
OG0016938	Cg008G325040	XP_006282278.1
OG0016941	Cg004G143570	XP_006296899.1
OG0016942	Cg004G143590	XP_006300041.1
OG0016944	Cg004G145600	XP_023646003.1
OG0016945	Cg001G033630	XP_006283334.1
OG0016947	Cg001G031040	XP_023635058.1
OG0016948	Cg001G030430	XP_023635077.1
OG0016949	Cg001G029330	XP_006283081.2
OG0016950	Cg006G208430	XP_023634472.1
OG0016951	Cg001G028360	XP_006282716.1
OG0016952	Cg001G028140	XP_023634931.1
OG0016953	Cg001G026950	XP_006283247.1
OG0016954	Cg001G026930	XP_006285282.1
OG0016955	Cg001G026910	XP_006282519.1
OG0016956	Cg001G026830	XP_006283295.1
OG0016957	Cg001G026640	XP_006286144.1
OG0016958	Cg001G026030	XP_006283925.1
OG0016959	Cg001G040360	XP_006284264.1
OG0016960	Cg001G040380	XP_023634351.1
OG0016961	Cg003G115820	XP_006280520.1
OG0016962	Cg001G041140	XP_023634127.1
OG0016963	Cg001G041380	XP_006284132.1
OG0016964	Cg001G042330	XP_006284262.1
OG0016965	Cg001G042390	XP_006284823.1
OG0016966	Cg001G042450	XP_006285823.1
OG0016967	Cg001G042650	XP_006285424.1
OG0016968	Cg001G042790	XP_006284475.1
OG0016969	Cg001G042800	XP_006286074.1
OG0016970	Cg003G078030	XP_006290153.1
OG0016971	Cg005G157520	XP_006294521.1
OG0016972	Cg005G157540	XP_006296016.1
OG0016974	Cg005G158080	XP_006296068.1
OG0016975	Cg005G158250	XP_006295982.1
OG0016976	Cg005G158770	XP_006293665.1
OG0016978	Cg005G159140	XP_006293549.1
OG0016979	Cg005G159490	XP_006293597.1
OG0016980	Cg005G160320	XP_006293484.2
OG0016981	Cg005G160800	XP_006295645.2
OG0016984	Cg005G161810	XP_023640812.1
OG0016985	Cg005G161880	XP_006296456.1
OG0016986	Cg002G047070	XP_006290261.1
OG0016987	Cg005G162540	XP_023640199.1
OG0016988	Cg005G162700	XP_006294124.1
OG0016989	Cg005G163030	XP_006296166.1
OG0016990	Cg005G164080	XP_006295802.1
OG0016992	Cg005G164520	XP_023640270.1
OG0016993	Cg008G282150	XP_023636160.1
OG0016994	Cg008G282160	XP_006287224.1
OG0016995	Cg008G282230	XP_023635984.1
OG0016996	Cg008G282400	XP_006288448.1
OG0016997	Cg008G282440	XP_006287912.1
OG0016998	Cg008G282460	XP_023635947.1
OG0016999	Cg008G282490	XP_006287830.1
OG0017000	Cg008G282690	XP_006288482.1
OG0017001	Cg008G282720	XP_006287391.1
OG0017002	Cg008G282890	XP_023637495.1
OG0017003	Cg008G283010	XP_006287743.1
OG0017004	Cg008G283020	XP_006288692.1
OG0017005	Cg008G283150	XP_006287195.1
OG0017006	Cg008G283540	XP_023637421.1
OG0017007	Cg008G284180	XP_006288878.1
OG0017008	Cg008G284820	XP_023637523.1
OG0017009	Cg008G300160	XP_006286439.1
OG0017010	Cg008G300710	XP_006286787.2
OG0017011	Cg008G300840	XP_006287153.1
OG0017012	Cg008G300790	XP_006287101.1
OG0017013	Cg008G301380	XP_023636169.1
OG0017014	Cg008G301500	XP_006286974.1
OG0017015	Cg008G302130	XP_006288210.1
OG0017016	Cg008G302390	XP_006287106.2
OG0017017	Cg008G302550	XP_006289497.2
OG0017018	Cg003G107600	XP_006279474.1
OG0017019	Cg003G107160	XP_006282282.1
OG0017020	Cg003G110920	XP_006279797.1
OG0017021	Cg003G111420	XP_006279547.1
OG0017022	Cg003G111550	XP_006281427.2
OG0017023	Cg003G111850	XP_006281019.1
OG0017024	Cg003G111930	XP_006280465.1
OG0017025	Cg003G112770	XP_006281261.2
OG0017026	Cg003G112930	XP_006281672.1
OG0017027	Cg003G113140	XP_006281610.1
OG0017028	Cg003G113020	XP_006281930.1
OG0017029	Cg003G113010	XP_006279728.1
OG0017031	Cg003G113580	XP_006280086.1
OG0017032	Cg003G113760	XP_006279946.1
OG0017033	Cg003G113880	XP_006281497.1
OG0017034	Cg003G113980	XP_006280206.1
OG0017035	Cg003G114100	XP_006279544.1
OG0017036	Cg003G114130	XP_006281728.2
OG0017037	Cg003G114550	XP_006280704.1
OG0017038	Cg003G114800	XP_023635568.1
OG0017040	Cg003G115230	XP_006279499.1
OG0017041	Cg007G278010	XP_006302987.1
OG0017042	Cg003G115750	XP_006281271.1
OG0017043	Cg003G115840	XP_006281331.1
OG0017044	Cg003G075900	XP_006289979.1
OG0017045	Cg003G076260, Cg014G333320	XP_023637225.1
OG0017046	Cg003G076930, Cg014G332670	XP_006288275.1
OG0017047	Cg003G077200, Cg014G332410	XP_006286958.1
OG0017048	Cg003G077220, Cg014G332390	XP_006287058.1
OG0017049	Cg003G077300, Cg014G332320	XP_006287463.1
OG0017050	Cg014G331660, Cg003G078020	XP_006289877.1
OG0017051	Cg006G218980	XP_006303972.1
OG0017053	Cg003G078600, Cg014G330950	XP_006288629.1
OG0017054	Cg008G320460	XP_023635433.1
OG0017055	Cg008G319670	XP_006280433.1
OG0017056	Cg008G319570	XP_006282375.1
OG0017057	Cg008G319540	XP_006281167.1
OG0017059	Cg005G173900	XP_006293465.1
OG0017060	Cg005G174820	XP_006293957.1
OG0017062	Cg005G175170	XP_006295526.2
OG0017063	Cg005G175590	XP_006295360.1
OG0017064	Cg005G175880	XP_006294907.2
OG0017065	Cg005G176150	XP_006293988.1
OG0017066	Cg005G176800	XP_006293981.1
OG0017068	Cg005G178100	XP_006294171.1
OG0017069	Cg005G178430	XP_006294916.1
OG0017070	Cg005G178510	XP_006293428.1
OG0017071	Cg005G178880	XP_006295161.1
OG0017072	Cg005G179220	XP_006294973.1
OG0017073	Cg005G179280	XP_006295501.1
OG0017074	Cg005G179690	XP_006294571.1
OG0017075	Cg005G182080	XP_006293662.1
OG0017076	Cg005G182480	XP_006294319.2
OG0017077	Cg005G183500	XP_006294627.1
OG0017079	Cg005G184360	XP_006295133.1
OG0017080	Cg005G184970	XP_006293946.1
OG0017081	Cg005G185070	XP_006293529.1
OG0017082	Cg005G185400	XP_023640609.1
OG0017083	Cg005G186040	XP_006295051.1
OG0017084	Cg005G186150	XP_006296365.1
OG0017085	Cg005G186220	XP_006294717.2
OG0017086	Cg001G041040	XP_006283351.1
OG0017087	Cg005G186830	XP_006294577.1
OG0017088	Cg001G013180	XP_006285304.1
OG0017089	Cg001G013210	XP_006284381.1
OG0017090	Cg001G013240	XP_006283883.1
OG0017091	Cg001G013340	XP_023635496.1
OG0017092	Cg001G013350	XP_006282740.2
OG0017093	Cg001G013390	XP_006285719.2
OG0017094	Cg004G116370	XP_006298295.1
OG0017095	Cg004G116390	XP_006297903.2
OG0017096	Cg004G116290	XP_006297148.1
OG0017097	Cg004G116220	XP_006299859.1
OG0017098	Cg004G116060	XP_006298324.1
OG0017099	Cg004G115960	XP_006300086.1
OG0017100	Cg001G014290	XP_006284935.2
OG0017101	Cg001G014200	XP_006285965.1
OG0017102	Cg001G014070	XP_006283742.1
OG0017103	Cg001G013810	XP_006284354.2
OG0017104	Cg001G014000	XP_006285690.1
OG0017105	Cg004G117250	XP_006299561.1
OG0017106	Cg004G117370	XP_023641693.1
OG0017107	Cg004G117930	XP_006300194.1
OG0017108	Cg004G118050	XP_006297680.1
OG0017109	Cg004G118080	XP_023641527.1
OG0017110	Cg004G118360	XP_006298522.1
OG0017111	Cg004G118490	XP_006296598.1
OG0017112	Cg004G118610	XP_006299072.1
OG0017113	Cg004G119350	XP_006297416.1
OG0017114	Cg004G119710	XP_006297514.1
OG0017115	Cg004G120270	XP_006299648.1
OG0017116	Cg004G120440	XP_006296608.1
OG0017117	Cg004G120530	XP_023642810.1
OG0017118	Cg004G121030	XP_006300029.1
OG0017119	Cg004G121250	XP_023642058.1
OG0017120	Cg004G121650	XP_023642214.1
OG0017121	Cg004G121660	XP_006298085.1
OG0017123	Cg004G121930	XP_006297166.1
OG0017124	Cg004G121950	XP_006298636.1
OG0017125	Cg004G122430	XP_023641831.1
OG0017126	Cg004G122480	XP_006297136.1
OG0017127	Cg004G122600	XP_006299136.2
OG0017128	Cg004G122900	XP_023642306.1
OG0017129	Cg004G123020	XP_023642186.1
OG0017130	Cg004G123360	XP_006298951.1
OG0017131	Cg004G123490	XP_006298457.2
OG0017132	Cg004G123670	XP_006299004.2
OG0017133	Cg004G123810	XP_023641530.1
OG0017134	Cg004G124080	XP_006297635.2
OG0017135	Cg004G124110	XP_006297031.1
OG0017136	Cg004G124490	XP_006297094.1
OG0017137	Cg005G165810	XP_006294775.1
OG0017138	Cg005G166290	XP_023639748.1
OG0017140	Cg005G166680	XP_006294312.1
OG0017141	Cg005G166740	XP_023640752.1
OG0017142	Cg005G167090	XP_006296384.1
OG0017143	Cg005G167140	XP_006294345.1
OG0017144	Cg005G167360	XP_006296161.1
OG0017145	Cg005G167380	XP_023639586.1
OG0017146	Cg005G170420	XP_006295527.1
OG0017147	Cg005G169810	XP_006295397.1
OG0017148	Cg005G169500	XP_006295772.1
OG0017149	Cg005G168990	XP_023639884.1
OG0017150	Cg005G168780	XP_006294974.1
OG0017151	Cg005G168740	XP_023640408.1
OG0017152	Cg005G167890	XP_006293561.1
OG0017153	Cg006G230540	XP_006304675.1
OG0017154	Cg006G230320	XP_023644801.1
OG0017155	Cg006G229910	XP_006307448.1
OG0017156	Cg006G229450	XP_023632960.1
OG0017157	Cg006G229380	XP_006305615.1
OG0017158	Cg006G228940	XP_006307304.1
OG0017159	Cg006G228850	XP_006307083.2
OG0017160	Cg006G228720	XP_006306625.1
OG0017161	Cg006G228350	XP_006303549.1
OG0017162	Cg006G227690	XP_006305013.1
OG0017163	Cg006G227890	XP_006307097.1
OG0017164	Cg006G227550	XP_006305385.2
OG0017165	Cg006G227490	XP_006306880.1
OG0017167	Cg006G227320	XP_006306248.1
OG0017168	Cg006G226880	XP_006304228.1
OG0017169	Cg006G226520	XP_006303620.1
OG0017170	Cg006G226440	XP_006305516.1
OG0017171	Cg006G199000	XP_006303447.1
OG0017172	Cg006G225060	XP_006304763.2
OG0017173	Cg006G224510	XP_006305325.1
OG0017174	Cg006G224360	XP_023644834.1
OG0017175	Cg006G224330	XP_006304666.1
OG0017176	Cg006G224290	XP_006305154.1
OG0017177	Cg006G224190	XP_006305355.2
OG0017178	Cg006G223630	XP_006307203.1
OG0017179	Cg006G223400	XP_006307141.1
OG0017180	Cg006G223290	XP_006304302.1
OG0017181	Cg006G213010	XP_006307217.1
OG0017182	Cg006G223200	XP_006306223.1
OG0017183	Cg006G223080	XP_006303895.1
OG0017184	Cg006G222880	XP_006307094.1
OG0017185	Cg006G222770	XP_006303522.1
OG0017186	Cg006G221930	XP_006304514.1
OG0017188	Cg006G221430	XP_006305616.1
OG0017189	Cg006G221050	XP_006304366.1
OG0017191	Cg006G220080	XP_006306382.1
OG0017192	Cg006G219760	XP_006303733.2
OG0017193	Cg006G219090	XP_006304413.1
OG0017194	Cg006G219100	XP_006303924.1
OG0017195	Cg006G219110	XP_006307463.1
OG0017196	Cg001G016460	XP_006285458.1
OG0017197	Cg005G164930	XP_023641016.1
OG0017198	Cg001G015530	XP_006282784.2
OG0017199	Cg001G015210	XP_006285597.1
OG0017200	Cg001G012870	XP_006284016.1
OG0017202	Cg005G189110	XP_006295300.1
OG0017203	Cg005G188880	XP_006294117.1
OG0017204	Cg005G190340	XP_006295632.1
OG0017205	Cg005G190070	XP_006295855.1
OG0017206	Cg005G191340	XP_006296258.1
OG0017207	Cg005G191710	XP_006295878.1
OG0017208	Cg005G192090	XP_006295338.1
OG0017209	Cg005G192250	XP_006293624.2
OG0017210	Cg005G192740	XP_023639428.1
OG0017211	Cg005G192960	XP_006295523.1
OG0017212	Cg005G193310	XP_023640013.1
OG0017213	Cg005G193370	XP_006296082.1
OG0017214	Cg005G193520	XP_006293601.1
OG0017215	Cg005G193720	XP_006295725.1
OG0017216	Cg005G193740	XP_023640150.1
OG0017217	Cg006G231200	XP_006305892.1
OG0017218	Cg006G231830	XP_006306344.1
OG0017219	Cg006G232350	XP_006305948.1
OG0017220	Cg006G232520	XP_023645389.1
OG0017221	Cg006G233020	XP_006303870.1
OG0017222	Cg006G233050	XP_006307710.2
OG0017223	Cg006G233340	XP_006305232.1
OG0017224	Cg006G234460	XP_006306543.2
OG0017225	Cg006G234590	XP_023644694.1
OG0017226	Cg006G235100	XP_023645083.1
OG0017227	Cg006G235170	XP_023632645.1
OG0017228	Cg006G235210	XP_006307419.1
OG0017229	Cg006G235720	XP_023644878.1
OG0017230	Cg006G236170	XP_006303544.1
OG0017231	Cg006G236100	XP_006304407.2
OG0017232	Cg006G236650	XP_006305957.1
OG0017233	Cg006G236840	XP_023632624.1
OG0017234	Cg007G254220	XP_006302867.1
OG0017235	Cg006G236890	XP_006303773.1
OG0017237	Cg006G236960	XP_023645698.1
OG0017238	Cg008G287920	XP_006289108.1
OG0017239	Cg006G237500	XP_006303278.1
OG0017240	Cg006G238910	XP_023632847.1
OG0017241	Cg006G239830	XP_006304189.1
OG0017242	Cg006G239970	XP_023645042.1
OG0017243	Cg006G240320	XP_006306029.1
OG0017244	Cg006G240700	XP_006307375.1
OG0017245	Cg006G240910	XP_006306150.1
OG0017246	Cg006G241350	XP_006305365.1
OG0017247	Cg006G241380	XP_006304927.1
OG0017248	Cg006G241790	XP_006304690.1
OG0017249	Cg006G242080	XP_023645948.1
OG0017250	Cg006G242360	XP_023645022.1
OG0017251	Cg006G242410	XP_006304427.1
OG0017252	Cg006G242800	XP_006305658.2
OG0017253	Cg006G242770	XP_006305052.1
OG0017254	Cg006G242760	XP_006306319.1
OG0017255	Cg006G242710	XP_006306750.1
OG0017256	Cg006G242650	XP_006305753.1
OG0017257	Cg006G243080	XP_006306230.1
OG0017258	Cg006G243180	XP_006305317.2
OG0017259	Cg006G243970	XP_006307239.1
OG0017260	Cg006G244030	XP_006305595.1
OG0017261	Cg006G245050	XP_006304659.1
OG0017262	Cg006G245120	XP_006306162.1
OG0017263	Cg006G245360	XP_006305182.2
OG0017264	Cg006G245420	XP_006306047.1
OG0017265	Cg008G294780	XP_006286495.1
OG0017266	Cg008G294740	XP_006289322.1
OG0017267	Cg008G294720	XP_006288066.2
OG0017268	Cg008G294650	XP_006289899.1
OG0017269	Cg008G295210	XP_006288192.1
OG0017270	Cg008G295220	XP_006289247.1
OG0017271	Cg008G295240	XP_006286634.1
OG0017272	Cg008G295670	XP_006290195.1
OG0017273	Cg008G295510	XP_006287705.2
OG0017274	Cg008G296490	XP_006288813.1
OG0017275	Cg008G296690	XP_006287468.1
OG0017276	Cg008G297000	XP_006289356.1
OG0017277	Cg008G297920	XP_006289865.1
OG0017278	Cg008G297960	XP_006286620.1
OG0017279	Cg008G298080	XP_006286507.2
OG0017280	Cg007G268390	XP_006301428.1
OG0017281	Cg008G299290	XP_006288998.1
OG0017282	Cg008G299410	XP_023637060.1
OG0017283	Cg008G299430	XP_006286393.1
OG0017284	Cg008G299740	XP_006287893.2
OG0017285	Cg008G307040	XP_023637219.1
OG0017286	Cg008G307290	XP_006286774.1
OG0017287	Cg008G307680	XP_006289170.1
OG0017288	Cg008G307990	XP_006281828.1
OG0017289	Cg008G308330	XP_006281170.2
OG0017290	Cg008G310500, Cg008G308850	XP_006279996.1
OG0017291	Cg008G312510	XP_006280409.2
OG0017292	Cg008G311920	XP_006280966.1
OG0017293	Cg008G293810	XP_006286905.1
OG0017294	Cg008G293760	XP_006286900.1
OG0017295	Cg008G287660	XP_006289734.1
OG0017296	Cg002G073990	XP_023638381.1
OG0017297	Cg006G194270	XP_006304636.1
OG0017298	Cg008G313460	XP_006281058.1
OG0017299	Cg008G286160	XP_023637205.1
OG0017300	Cg008G286140	XP_006289653.1
OG0017301	Cg008G286100	XP_006289769.1
OG0017302	Cg008G286000	XP_023637673.1
OG0017303	Cg008G285760	XP_006289440.1
OG0017304	Cg008G305240	XP_006289476.1
OG0017305	Cg008G305320	XP_006289956.1
OG0017306	Cg008G305170	XP_006289519.2
OG0017307	Cg006G228080	XP_023645428.1
OG0017308	Cg008G304490	XP_006288524.1
OG0017309	Cg008G304360	XP_006286876.1
OG0017310	Cg008G304020	XP_006287713.2
OG0017311	Cg008G304090	XP_006287225.1
OG0017312	Cg008G303970	XP_006289565.1
OG0017313	Cg008G303710	XP_006286357.2
OG0017314	Cg008G303660	XP_006289708.2
OG0017315	Cg008G303650	XP_023636974.1
OG0017316	Cg008G302890	XP_006289314.1
OG0017317	Cg008G302840	XP_023635962.1
OG0017318	Cg003G109000	XP_006281921.1
OG0017319	Cg003G102090	XP_006279473.1
OG0017320	Cg003G109240	XP_006282139.1
OG0017321	Cg003G109600	XP_023641005.1
OG0017322	Cg003G109680	XP_006280572.1
OG0017323	Cg003G109790	XP_023642342.1
OG0017324	Cg003G109860	XP_023633440.1
OG0017325	Cg003G109970	XP_006280092.1
OG0017326	Cg003G110860	XP_023639591.1
OG0017327	Cg003G106150	XP_006281182.1
OG0017328	Cg003G106100	XP_006280208.1
OG0017329	Cg003G106070	XP_006281734.1
OG0017330	Cg002G055510	XP_006290392.1
OG0017332	Cg002G055930	XP_023638356.1
OG0017333	Cg002G056100	XP_006292628.1
OG0017334	Cg002G056210	XP_023639084.1
OG0017335	Cg002G056690	XP_006290681.1
OG0017336	Cg002G056850	XP_006292615.1
OG0017337	Cg008G300060	XP_006286435.1
OG0017338	Cg002G058000	XP_006292379.1
OG0017339	Cg002G058090	XP_006291256.2
OG0017340	Cg002G058460	XP_006290327.1
OG0017341	Cg002G058690	XP_006290923.1
OG0017342	Cg002G058790	XP_006290543.1
OG0017343	Cg002G059110	XP_006291354.1
OG0017344	Cg002G059240	XP_006292761.1
OG0017345	Cg002G059620	XP_006291025.2
OG0017346	Cg002G060070	XP_006293159.1
OG0017347	Cg002G060250	XP_006290707.1
OG0017348	Cg002G060730	XP_006291528.1
OG0017349	Cg001G028150	XP_006283664.1
