Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0011916	Cg003G086040	XP_013621856.1
OG0011917	Cg003G086060	XP_013607225.1
OG0011918	Cg003G086070	XP_013611750.1
OG0011919	Cg003G083490	XP_013612047.1
OG0011920	Cg003G086730	XP_013630345.1
OG0011921	Cg003G087740	XP_013626164.1
OG0011922	Cg003G087580	XP_013612452.1
OG0011923	Cg005G172500	XP_013633810.1
OG0011924	Cg005G172590	XP_013635623.1, XP_013631969.1
OG0011925	Cg005G172690	XP_013634413.1
OG0011926	Cg005G172840	XP_013635249.1
OG0011927	Cg005G172860	XP_013635995.1
OG0011928	Cg005G172960	XP_013635605.1, XP_013627890.1
OG0011929	Cg005G173070	XP_013634319.1
OG0011930	Cg005G173090	XP_013636597.1
OG0011931	Cg008G318820	XP_013593075.1, XP_013607390.1
OG0011932	Cg006G243650	XP_013602045.1
OG0011933	Cg008G318430, Cg008G318370	XP_013609205.1
OG0011934	Cg008G314320	XP_013609036.1
OG0011935	Cg008G314580	XP_013633979.1
OG0011936	Cg008G315780	XP_013636883.1
OG0011937	Cg008G315830	XP_013631040.1
OG0011938	Cg008G316950, Cg011G328760	XP_013619003.1
OG0011939	Cg011G328780, Cg008G316920	XP_013637951.1
OG0011940	Cg003G084230	XP_013609254.1
OG0011941	Cg003G083320	XP_013606132.1
OG0011942	Cg003G083250	XP_013613052.1
OG0011944	Cg003G082430	XP_013606723.1
OG0011945	Cg003G082050, Cg003G082060	XP_013611765.1
OG0011946	Cg003G081800	XP_013626276.1
OG0011947	Cg003G081740	XP_013607119.1
OG0011948	Cg003G081660	XP_013608715.1
OG0011949	Cg003G081510	XP_013623406.1
OG0011950	Cg003G081230	XP_013609541.1
OG0011951	Cg003G081180	XP_013627355.1
OG0011952	Cg003G080950	XP_013606955.1
OG0011953	Cg003G080290, Cg003G093690	XP_013612719.1
OG0011954	Cg003G093710, Cg003G080270	XP_013611158.1
OG0011955	Cg003G094210, Cg003G079810	XP_013610155.1
OG0011956	Cg003G079720, Cg003G094310	XP_013611390.1
OG0011957	Cg008G321950	XP_013598280.1
OG0011958	Cg008G322520	XP_013599435.1
OG0011959	Cg008G323730	XP_013597103.1
OG0011960	Cg008G323000	XP_013615040.1, XP_013596749.1
OG0011961	Cg008G323130	XP_013634508.1
OG0011962	Cg008G323470	XP_013606480.1
OG0011963	Cg008G323500	XP_013593040.1
OG0011964	Cg008G324020	XP_013597770.1
OG0011965	Cg008G324380	XP_013597688.1
OG0011966	Cg008G325070	XP_013618456.1, XP_013595657.1
OG0011967	Cg001G032950	XP_013602456.1
OG0011968	Cg008G324910	XP_013593445.1
OG0011969	Cg003G105530	XP_013629233.1
OG0011970	Cg001G040730	XP_013631237.1
OG0011971	Cg001G032960	XP_013599641.1
OG0011972	Cg001G030420	XP_013637330.1
OG0011973	Cg001G030210	XP_013636031.1
OG0011974	Cg004G142670	XP_013599153.1
OG0011975	Cg004G142420	XP_013599306.1
OG0011976	Cg001G029350	XP_013587877.1
OG0011978	Cg001G029230	XP_013634554.1
OG0011979	Cg001G028170	XP_013633921.1
OG0011980	Cg001G028520	XP_013605353.1
OG0011981	Cg001G028080	XP_013625579.1
OG0011982	Cg001G027960	XP_013591143.1
OG0011983	Cg001G027510	XP_013600725.1
OG0011984	Cg001G027390	XP_013585105.1, XP_013626257.1
OG0011985	Cg001G027030, Cg008G308640, Cg008G310300	XP_013607103.1
OG0011986	Cg001G026840	XP_013592662.1, XP_013602114.1
OG0011987	Cg001G026740	XP_013618946.1
OG0011988	Cg001G026050	XP_013598508.1
OG0011989	Cg001G025840	XP_013594181.1
OG0011990	Cg004G144340	XP_013633851.1
OG0011991	Cg001G040850	XP_013631462.1
OG0011992	Cg001G040930	XP_013632151.1
OG0011993	Cg001G041020	XP_013631622.1
OG0011994	Cg001G041070	XP_013631625.1
OG0011995	Cg001G041190	XP_013634503.1
OG0011996	Cg001G041220	XP_013634006.1
OG0011997	Cg001G041870	XP_013590133.1, XP_013630932.1
OG0011998	Cg001G041750	XP_013631659.1
OG0011999	Cg001G042220	XP_013636610.1
OG0012000	Cg001G042270	XP_013635348.1, XP_013589274.1
OG0012001	Cg001G042300	XP_013639046.1, XP_013637027.1
OG0012002	Cg001G042920	XP_013630847.1
OG0012003	Cg001G043100	XP_013590416.1
OG0012004	Cg005G157680	XP_013636132.1
OG0012005	Cg005G157710	XP_013631779.1
OG0012006	Cg005G157770	XP_013617640.1
OG0012007	Cg005G158370	XP_013628672.1
OG0012008	Cg005G158660	XP_013637428.1
OG0012009	Cg005G159050	XP_013634253.1, XP_013634202.1
OG0012010	Cg005G159120	XP_013615223.1, XP_013631888.1
OG0012011	Cg005G159540	XP_013614731.1
OG0012012	Cg002G045250	XP_013604957.1
OG0012014	Cg005G159830	XP_013634730.1
OG0012015	Cg005G160280	XP_013631582.1, XP_013634132.1
OG0012016	Cg005G160340	XP_013636982.1
OG0012017	Cg005G160790	XP_013636660.1
OG0012018	Cg005G160830	XP_013631759.1, XP_013633478.1
OG0012019	Cg005G161060	XP_013631115.1
OG0012020	Cg005G161250	XP_013633808.1
OG0012021	Cg005G161310	XP_013636682.1
OG0012022	Cg008G300310	XP_013603940.1
OG0012023	Cg005G162670	XP_013633458.1
OG0012024	Cg005G162690	XP_013633934.1
OG0012025	Cg005G162760	XP_013634138.1
OG0012026	Cg005G162880	XP_013632091.1, XP_013622128.1
OG0012027	Cg005G163160	XP_013625194.1
OG0012028	Cg005G163170	XP_013633739.1
OG0012029	Cg005G163410	XP_013636735.1
OG0012030	Cg005G163860	XP_013633955.1
OG0012031	Cg005G164070	XP_013636461.1
OG0012032	Cg005G164200	XP_013628860.1
OG0012033	Cg005G164290	XP_013636966.1
OG0012034	Cg008G282300	XP_013627275.1
OG0012035	Cg008G282550	XP_013613290.1
OG0012036	Cg008G282600	XP_013628913.1
OG0012037	Cg008G283040	XP_013611620.1
OG0012038	Cg008G283530	XP_013616030.1
OG0012039	Cg008G283820	XP_013616739.1, XP_013626310.1
OG0012040	Cg008G284490	XP_013606836.1
OG0012041	Cg008G284510	XP_013609215.1
OG0012042	Cg008G300010	XP_013621341.1
OG0012043	Cg008G299980	XP_013618093.1
OG0012044	Cg008G300850	XP_013619853.1
OG0012045	Cg008G300860	XP_013613021.1
OG0012046	Cg008G300770	XP_013621317.1, XP_013611413.1
OG0012047	Cg008G300670	XP_013621950.1
OG0012048	Cg008G300810	XP_013611494.1
OG0012049	Cg008G301590	XP_013605991.1, XP_013620681.1
OG0012050	Cg008G301600	XP_013611001.1
OG0012051	Cg008G301620	XP_013611003.1
OG0012052	Cg008G301660	XP_013611156.1
OG0012053	Cg008G302110	XP_013612874.1
OG0012054	Cg008G302220	XP_013618984.1
OG0012055	Cg008G302340	XP_013613467.1
OG0012056	Cg008G293740	XP_013608772.1
OG0012057	Cg003G108100	XP_013618305.1
OG0012058	Cg003G107740	XP_013620591.1
OG0012059	Cg003G106630	XP_013613153.1
OG0012060	Cg003G106570	XP_013611950.1
OG0012061	Cg003G106510	XP_013606735.1, XP_013623681.1
OG0012062	Cg003G111110	XP_013584765.1, XP_013618249.1
OG0012063	Cg003G111250	XP_013609417.1
OG0012064	Cg003G111640	XP_013629169.1
OG0012065	Cg003G111650	XP_013629170.1
OG0012066	Cg003G111760	XP_013616695.1
OG0012067	Cg003G111990	XP_013623533.1
OG0012068	Cg003G112300	XP_013628595.1
OG0012069	Cg003G112660	XP_013610911.1
OG0012070	Cg003G112840	XP_013612019.1
OG0012071	Cg003G113190	XP_013625335.1, XP_013617981.1
OG0012072	Cg003G113230	XP_013628736.1
OG0012073	Cg003G113460	XP_013628746.1
OG0012074	Cg003G113490	XP_013629464.1
OG0012075	Cg003G113920	XP_013612570.1
OG0012076	Cg003G114470	XP_013597940.1
OG0012077	Cg003G114520	XP_013610002.1, XP_013595618.1
OG0012078	Cg003G114530	XP_013592992.1
OG0012079	Cg003G114600	XP_013599327.1
OG0012080	Cg003G114630	XP_013598390.1, XP_013634584.1
OG0012081	Cg003G114910	XP_013599333.1
OG0012082	Cg003G115660	XP_013618032.1
OG0012083	Cg003G115740	XP_013611997.1
OG0012084	Cg003G076040	XP_013608803.1
OG0012085	Cg003G076700, Cg014G332870	XP_013630084.1
OG0012086	Cg006G245020	XP_013600302.1
OG0012087	Cg014G333140, Cg003G076440	XP_013622658.1
OG0012088	Cg006G244790	XP_013586882.1
OG0012089	Cg006G244500	XP_013600564.1
OG0012090	Cg014G332310, Cg003G077310	XP_013611272.1
OG0012091	Cg014G331910, Cg003G077710	XP_013618478.1
OG0012092	Cg003G077660, Cg014G331960	XP_013625598.1
OG0012093	Cg014G331980, Cg003G077630	XP_013612697.1, XP_013612701.1
OG0012094	Cg014G332030, Cg003G077580	XP_013606504.1
OG0012095	Cg003G077600, Cg014G332010	XP_013612679.1
OG0012096	Cg003G077550, Cg014G332060	XP_013628896.1
OG0012097	Cg003G077540, Cg014G332070	XP_013590263.1
OG0012098	Cg003G077440, Cg014G332180	XP_013612775.1
OG0012100	Cg014G331590, Cg003G078100	XP_013610740.1
OG0012101	Cg003G078200, Cg014G331450	XP_013612236.1
OG0012102	Cg003G078250, Cg014G331400	XP_013612743.1
OG0012103	Cg003G078380, Cg014G331240	XP_013622958.1
OG0012104	Cg014G331140, Cg003G078460	XP_013610981.1
OG0012105	Cg003G078740, Cg014G330800	XP_013629026.1
OG0012106	Cg003G079080, Cg003G094860	XP_013612370.1
OG0012107	Cg003G094730, Cg003G079270	XP_013612923.1
OG0012108	Cg003G079280, Cg003G094720	XP_013606643.1
OG0012109	Cg003G094710, Cg003G079290	XP_013606644.1
OG0012110	Cg003G094600, Cg003G079410	XP_013608631.1
OG0012111	Cg003G094560, Cg003G079450	XP_013608982.1
OG0012112	Cg003G094430, Cg003G079590	XP_013614309.1, XP_013606121.1
OG0012113	Cg003G094410, Cg003G079610	XP_013606322.1
OG0012114	Cg003G079630, Cg003G094390	XP_013610580.1
OG0012115	Cg003G094380, Cg003G079640	XP_013610994.1
OG0012116	Cg008G320340	XP_013612991.1
OG0012117	Cg008G320030	XP_013598016.1
OG0012118	Cg008G320000	XP_013609886.1, XP_013594793.1
OG0012119	Cg008G319940	XP_013597937.1
OG0012120	Cg008G319530	XP_013595637.1
OG0012121	Cg008G317280, Cg008G319180, Cg008G319270	XP_013616010.1
OG0012122	Cg005G173230	XP_013631466.1, XP_013631761.1
OG0012123	Cg005G173870	XP_013630154.1
OG0012124	Cg005G174340	XP_013635643.1
OG0012125	Cg006G241290, Cg005G174060	XP_013629502.1
OG0012126	Cg005G174580	XP_013637589.1
OG0012127	Cg005G174980	XP_013631819.1
OG0012128	Cg005G175030	XP_013623910.1, XP_013614507.1
OG0012129	Cg005G175130	XP_013629620.1
OG0012130	Cg005G175340	XP_013637274.1
OG0012131	Cg005G175410	XP_013636995.1
OG0012132	Cg005G175850	XP_013635251.1
OG0012133	Cg005G176220	XP_013631394.1
OG0012134	Cg005G176790	XP_013636381.1
OG0012135	Cg005G176820	XP_013637361.1
OG0012136	Cg005G177040	XP_013632113.1, XP_013622776.1
OG0012137	Cg005G177070	XP_013631310.1
OG0012138	Cg005G177420	XP_013636134.1
OG0012139	Cg005G177740	XP_013635157.1
OG0012140	Cg005G177750	XP_013618684.1
OG0012141	Cg005G177840	XP_013631052.1, XP_013632183.1
OG0012142	Cg005G177320	XP_013636351.1
OG0012143	Cg005G178290	XP_013637149.1
OG0012144	Cg005G178720	XP_013632070.1
OG0012145	Cg005G178820	XP_013635862.1
OG0012146	Cg005G178910	XP_013636795.1
OG0012147	Cg005G178920	XP_013637209.1
OG0012148	Cg005G179560	XP_013635252.1, XP_013635040.1
OG0012149	Cg005G179630	XP_013631489.1
OG0012150	Cg005G179700	XP_013633800.1
OG0012151	Cg005G179810	XP_013631822.1
OG0012152	Cg005G180010	XP_013637544.1
OG0012153	Cg002G052240	XP_013601647.1
OG0012154	Cg005G180910	XP_013631335.1
OG0012155	Cg005G180550	XP_013625942.1, XP_013636789.1
OG0012156	Cg005G182460, Cg005G182420	XP_013635548.1
OG0012157	Cg001G033760	XP_013638252.1
OG0012158	Cg005G185210	XP_013604970.1
OG0012159	Cg005G185330	XP_013593599.1
OG0012160	Cg005G185470	XP_013605100.1, XP_013615640.1
OG0012161	Cg005G186440	XP_013635958.1
OG0012162	Cg005G187220	XP_013621845.1, XP_013605690.1
OG0012163	Cg005G186950	XP_013630993.1
OG0012164	Cg001G013640	XP_013600660.1
OG0012165	Cg004G116720	XP_013587132.1
OG0012167	Cg004G116250	XP_013620468.1
OG0012168	Cg008G281850	XP_013622753.1, XP_013621319.1
OG0012169	Cg008G281920	XP_013621885.1
OG0012170	Cg001G008470	XP_013592945.1, XP_013599014.1
OG0012171	Cg001G014190	XP_013600440.1
OG0012172	Cg004G116960	XP_013586500.1
OG0012173	Cg004G117000	XP_013583626.1, XP_013639111.1
OG0012174	Cg004G117850	XP_013637846.1
OG0012175	Cg004G118300	XP_013638854.1
OG0012176	Cg004G119250	XP_013622365.1
OG0012177	Cg004G119340	XP_013633520.1
OG0012178	Cg004G119400	XP_013630049.1
OG0012179	Cg004G119410	XP_013619927.1
OG0012180	Cg004G119720, Cg004G120760	XP_013638145.1
OG0012182	Cg004G119840	XP_013622105.1
OG0012183	Cg004G120120	XP_013624121.1, XP_013583856.1
OG0012184	Cg004G120200	XP_013628174.1
OG0012185	Cg004G120310	XP_013628378.1
OG0012186	Cg004G120360	XP_013625658.1
OG0012187	Cg001G012690	XP_013595140.1
OG0012188	Cg004G120930	XP_013584223.1, XP_013638262.1
OG0012189	Cg004G121170	XP_013586684.1
OG0012190	Cg004G121400	XP_013584632.1
OG0012191	Cg002G044930	XP_013588916.1
OG0012195	Cg008G287260	XP_013612662.1
OG0012196	Cg004G122870	XP_013586831.1
OG0012197	Cg004G122930	XP_013629691.1
OG0012198	Cg004G122950	XP_013619667.1
OG0012199	Cg001G033780	XP_013631317.1
OG0012200	Cg004G123250	XP_013586894.1
OG0012201	Cg004G123290	XP_013587384.1
OG0012202	Cg004G124420	XP_013638423.1
OG0012203	Cg005G165670	XP_013631126.1
OG0012204	Cg001G031020, Cg005G165680	XP_013635679.1
OG0012205	Cg005G165780	XP_013634189.1
OG0012206	Cg005G165960	XP_013631915.1
OG0012207	Cg005G166160	XP_013628526.1
OG0012208	Cg005G166410	XP_013637148.1
OG0012209	Cg005G167020	XP_013629078.1
OG0012210	Cg005G167200	XP_013627281.1
OG0012211	Cg005G167260, Cg007G252560	XP_013628857.1
OG0012212	Cg005G170580	XP_013634605.1, XP_013627249.1
OG0012213	Cg005G170200	XP_013633603.1
OG0012214	Cg008G312160, Cg008G312190, Cg008G312200	XP_013609921.1
OG0012215	Cg005G169910	XP_013637457.1
OG0012216	Cg005G169830	XP_013637105.1
OG0012217	Cg005G169750	XP_013636149.1
OG0012218	Cg005G169680	XP_013633784.1
OG0012219	Cg005G169480	XP_013637585.1
OG0012220	Cg005G168530	XP_013622457.1
OG0012221	Cg005G168400	XP_013631161.1
OG0012222	Cg005G167920	XP_013632075.1
OG0012223	Cg003G108800	XP_013595728.1
OG0012224	Cg002G054530	XP_013604238.1
OG0012225	Cg006G230670	XP_013638343.1
OG0012226	Cg006G230310	XP_013604951.1
OG0012227	Cg006G230270	XP_013638313.1
OG0012228	Cg006G230250	XP_013638108.1
OG0012229	Cg006G230210	XP_013604162.1
OG0012230	Cg006G229570	XP_013603939.1
OG0012231	Cg006G229480	XP_013603082.1, XP_013585304.1
OG0012232	Cg006G229260	XP_013585664.1
OG0012233	Cg006G229230	XP_013599666.1
OG0012234	Cg006G229210	XP_013602864.1
OG0012235	Cg006G229100	XP_013585546.1
OG0012236	Cg006G228970	XP_013638444.1
OG0012237	Cg006G228140	XP_013613974.1
OG0012238	Cg006G227860	XP_013583784.1, XP_013603335.1
OG0012239	Cg006G227620	XP_013637934.1
OG0012240	Cg006G227610	XP_013583935.1
OG0012241	Cg006G227000	XP_013615796.1, XP_013600885.1
OG0012242	Cg006G226920	XP_013605129.1, XP_013637674.1
OG0012243	Cg006G226820	XP_013584405.1
OG0012244	Cg006G226470	XP_013584059.1
OG0012245	Cg006G226340	XP_013583766.1
OG0012246	Cg006G225580	XP_013595647.1
OG0012247	Cg006G225440	XP_013584007.1, XP_013595585.1
OG0012248	Cg006G225160	XP_013586497.1
OG0012249	Cg006G224660	XP_013586495.1
OG0012250	Cg006G224120	XP_013639332.1
OG0012251	Cg007G278450	XP_013590624.1
OG0012252	Cg006G223990	XP_013605725.1, XP_013587134.1
OG0012253	Cg006G223790	XP_013584672.1, XP_013596161.1
OG0012254	Cg006G223770	XP_013595619.1, XP_013584551.1
OG0012255	Cg006G223720	XP_013596736.1, XP_013584383.1
OG0012256	Cg006G222940	XP_013586924.1
OG0012257	Cg006G222920	XP_013638106.1
OG0012258	Cg006G222530	XP_013585148.1, XP_013585109.1, XP_013615556.1
OG0012259	Cg006G222440	XP_013637733.1
OG0012260	Cg006G222100	XP_013587378.1
OG0012261	Cg006G221970	XP_013587417.1
OG0012262	Cg006G221940	XP_013595450.1
OG0012263	Cg006G221070	XP_013603558.1, XP_013585128.1
OG0012264	Cg006G220850	XP_013585811.1
OG0012265	Cg006G220710	XP_013595529.1
OG0012266	Cg006G220640	XP_013638647.1
OG0012267	Cg006G220540	XP_013597670.1
OG0012268	Cg006G220430	XP_013627912.1
OG0012269	Cg006G220380	XP_013621995.1
OG0012270	Cg006G219940	XP_013625725.1
OG0012271	Cg006G219730	XP_013638388.1
OG0012272	Cg006G235250	XP_013599625.1
OG0012273	Cg006G236850	XP_013602742.1
OG0012274	Cg002G062620	XP_013607539.1
OG0012275	Cg001G016500	XP_013589539.1
OG0012276	Cg001G016200	XP_013587913.1
OG0012277	Cg001G016150	XP_013597182.1, XP_013599514.1
OG0012278	Cg008G323710, Cg011G328890	XP_013622994.1
OG0012279	Cg001G016090	XP_013593509.1, XP_013617704.1
OG0012280	Cg001G015900	XP_013594407.1, XP_013597463.1
OG0012281	Cg001G015190	XP_013595725.1
OG0012282	Cg001G015380	XP_013584362.1, XP_013595124.1
OG0012283	Cg036G336850, Cg013G330330	XP_013600922.1
OG0012284	Cg001G012750	XP_013628933.1
OG0012286	Cg013G330390, Cg055G337190	XP_013622351.1
OG0012287	Cg002G059750	XP_013630711.1
OG0012288	Cg005G190330	XP_013634159.1
OG0012289	Cg005G190630	XP_013634345.1
OG0012290	Cg005G190770	XP_013605460.1
OG0012291	Cg005G190800	XP_013636246.1
OG0012292	Cg005G191030	XP_013636687.1
OG0012293	Cg008G300150	XP_013625445.1, XP_013619144.1
OG0012294	Cg005G191850	XP_013634385.1
OG0012295	Cg005G192560	XP_013635819.1, XP_013604020.1
OG0012296	Cg005G192550	XP_013636191.1
OG0012297	Cg005G192690	XP_013603074.1, XP_013635127.1
OG0012298	Cg005G192710	XP_013631914.1
OG0012299	Cg005G192720	XP_013604791.1
OG0012300	Cg005G193220	XP_013601784.1
OG0012301	Cg005G193530	XP_013599841.1
OG0012303	Cg005G193630	XP_013607790.1, XP_013637221.1
OG0012304	Cg008G322710	XP_013595375.1
OG0012305	Cg005G193840	XP_013603357.1
OG0012306	Cg005G193870	XP_013631861.1
OG0012307	Cg005G193910	XP_013604933.1
OG0012308	Cg005G193940	XP_013630474.1, XP_013602624.1
OG0012309	Cg005G158200	XP_013605664.1
OG0012310	Cg006G230780	XP_013602052.1
OG0012311	Cg006G231660	XP_013600608.1, XP_013637946.1
OG0012312	Cg006G231750	XP_013605414.1
OG0012313	Cg006G231810	XP_013600087.1
OG0012314	Cg006G232280	XP_013585183.1
OG0012315	Cg006G232600	XP_013603293.1
OG0012316	Cg006G232980	XP_013601045.1
OG0012317	Cg006G233110	XP_013603845.1, XP_013585200.1
OG0012318	Cg006G233120	XP_013586925.1
OG0012319	Cg006G233670	XP_013638103.1
OG0012321	Cg006G233780	XP_013602146.1
OG0012322	Cg006G233920	XP_013614395.1
OG0012323	Cg006G233950	XP_013584427.1
OG0012324	Cg006G234470	XP_013587116.1
OG0012325	Cg006G234110	XP_013599966.1
OG0012326	Cg006G234920	XP_013600251.1
OG0012327	Cg006G235020	XP_013585539.1
OG0012329	Cg006G235260	XP_013602647.1
OG0012330	Cg006G235490	XP_013638940.1
OG0012331	Cg006G235660	XP_013585684.1
OG0012332	Cg006G236210	XP_013604873.1, XP_013586021.1
OG0012333	Cg006G236060	XP_013603005.1
OG0012334	Cg006G236270	XP_013605505.1
OG0012335	Cg006G236340, Cg006G236330	XP_013639149.1
OG0012336	Cg006G236780	XP_013604204.1
OG0012338	Cg001G012810	XP_013619820.1
OG0012339	Cg002G050380	XP_013605283.1
OG0012340	Cg006G237090	XP_013599711.1
OG0012341	Cg006G237180	XP_013604813.1
OG0012342	Cg006G237480	XP_013586635.1
OG0012343	Cg006G237350	XP_013586193.1
OG0012344	Cg006G237540	XP_013586149.1
OG0012345	Cg006G237310	XP_013586545.1
OG0012346	Cg006G237650	XP_013587580.1
OG0012347	Cg006G237720	XP_013586804.1, XP_013615607.1, XP_013639135.1
OG0012348	Cg001G004260, Cg006G238140, Cg001G004290	XP_013586916.1
OG0012349	Cg003G104880	XP_013625799.1
OG0012350	Cg002G044380	XP_013591934.1
OG0012351	Cg005G188060	XP_013630876.1
OG0012352	Cg006G238690	XP_013600678.1, XP_013602954.1
OG0012353	Cg006G238920	XP_013586794.1
OG0012354	Cg006G239280	XP_013586737.1, XP_013601874.1
OG0012355	Cg005G175680	XP_013636725.1
OG0012356	Cg005G187690	XP_013634823.1
OG0012357	Cg008G288640	XP_013587382.1
OG0012358	Cg006G241470	XP_013587080.1
OG0012359	Cg006G241730	XP_013585210.1, XP_013603809.1
OG0012360	Cg006G241750	XP_013605045.1
OG0012361	Cg006G242040	XP_013584321.1
OG0012362	Cg006G242280	XP_013605236.1
OG0012363	Cg006G242720	XP_013586891.1, XP_013600918.1
OG0012364	Cg006G242700	XP_013600968.1, XP_013623927.1, XP_013583660.1
OG0012365	Cg006G242570	XP_013601897.1, XP_013603897.1
OG0012366	Cg006G243250	XP_013638544.1
OG0012367	Cg006G243420	XP_013605019.1
OG0012368	Cg006G243510	XP_013638393.1, XP_013600960.1
OG0012369	Cg006G243800	XP_013638706.1
OG0012370	Cg006G244110	XP_013602333.1
OG0012371	Cg006G244480	XP_013587528.1
OG0012372	Cg006G244550	XP_013585416.1
OG0012373	Cg006G244720	XP_013586127.1
OG0012374	Cg006G244700	XP_013584351.1
OG0012375	Cg006G244680	XP_013623404.1
OG0012376	Cg006G244650	XP_013604057.1
OG0012377	Cg006G245180	XP_013599957.1
OG0012379	Cg008G294030	XP_013610972.1, XP_013619931.1
OG0012380	Cg008G294810	XP_013611700.1
OG0012381	Cg008G294510	XP_013630189.1
OG0012382	Cg004G116670	XP_013638768.1
OG0012383	Cg008G295280	XP_013612511.1
OG0012384	Cg008G295360	XP_013619873.1, XP_013610347.1
OG0012385	Cg001G023690	XP_013588195.1
OG0012387	Cg008G295690	XP_013608717.1
OG0012388	Cg008G296010	XP_013606238.1
OG0012389	Cg008G296100	XP_013615565.1, XP_013609656.1
OG0012390	Cg008G296180	XP_013625166.1
OG0012391	Cg008G296190	XP_013605980.1, XP_013605981.1
OG0012392	Cg008G296350	XP_013613090.1
OG0012393	Cg008G296450	XP_013621331.1
OG0012394	Cg008G296580	XP_013621211.1
OG0012395	Cg008G296790	XP_013629404.1
OG0012396	Cg008G296870	XP_013606102.1
OG0012397	Cg008G296980	XP_013612686.1
OG0012398	Cg008G297910	XP_013615719.1
OG0012399	Cg008G298880	XP_013611441.1
OG0012400	Cg008G298890	XP_013616853.1
OG0012401	Cg008G298940	XP_013612290.1
OG0012402	Cg008G299050	XP_013606104.1
OG0012403	Cg008G299650	XP_013620928.1
OG0012404	Cg008G299660	XP_013620926.1, XP_013613119.1
OG0012405	Cg008G297210	XP_013614393.1
OG0012406	Cg008G306730	XP_013616570.1
OG0012407	Cg008G306780	XP_013618105.1
OG0012408	Cg008G306830, Cg008G306860	XP_013611183.1
OG0012409	Cg008G307170	XP_013598776.1
OG0012410	Cg007G270130	XP_013587819.1
OG0012411	Cg008G308440	XP_013619516.1
OG0012412	Cg008G309060, Cg008G310700	XP_013619576.1
OG0012413	Cg008G311100, Cg008G309300	XP_013621362.1
OG0012414	Cg008G311480, Cg008G309650	XP_013598686.1
OG0012416	Cg008G287790	XP_013611374.1
OG0012417	Cg008G287750	XP_013611956.1
OG0012418	Cg008G287570	XP_013616348.1
OG0012420	Cg008G287400	XP_013613333.1
OG0012421	Cg008G313450	XP_013598817.1
OG0012422	Cg008G293600	XP_013629340.1
OG0012423	Cg008G287250	XP_013612661.1
OG0012424	Cg008G287210	XP_013622195.1
