Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0018054	Cg008G294860	jg5287
OG0018055	Cg008G295200	jg5319
OG0018056	Cg008G295590	jg5357
OG0018057	Cg008G298020	jg5606
OG0018058	Cg008G298440	jg5650
OG0018059	Cg008G298640	jg5673
OG0018060	Cg008G299330	jg5746
OG0018061	Cg008G306420	jg6585
OG0018064	Cg008G307640	jg6801
OG0018065	Cg008G310790, Cg008G309120	jg21505
OG0018067	Cg008G313360	jg21307
OG0018068	Cg008G287000	jg4380
OG0018069	Cg008G286650	jg4341
OG0018071	Cg008G285610	jg4226
OG0018074	Cg003G109070	jg23079
OG0018075	Cg003G109120	jg23084
OG0018076	Cg003G109250	jg23099
OG0018077	Cg003G109270	jg23101
OG0018078	Cg003G109570	jg23130
OG0018079	Cg003G106210	jg22776
OG0018080	Cg002G057090	jg14831
OG0018082	Cg002G057970	jg14719
OG0018083	Cg002G060180	jg14478
OG0018084	Cg002G064390	jg14059
OG0018085	Cg002G064740	jg14009
OG0018086	Cg006G222820	jg30868
OG0018088	Cg004G143150, Cg002G066790	jg13949
OG0018090	Cg007G269020	jg2454
OG0018091	Cg007G269180	jg2471
OG0018093	Cg007G269670	jg2507
OG0018094	Cg007G271740	jg2746
OG0018096	Cg007G277970	jg3400
OG0018097	Cg007G277870	jg3387
OG0018098	Cg007G277790	jg3379
OG0018099	Cg007G277030	jg3299
OG0018100	Cg007G276380	jg3239
OG0018101	Cg007G275760	jg3180
OG0018102	Cg007G275660	jg3169
OG0018104	Cg007G275200	jg3124
OG0018105	Cg007G275180	jg3122
OG0018106	Cg007G275070	jg3112
OG0018108	Cg007G273480	jg2944
OG0018109	Cg005G157510	jg20226
OG0018110	Cg007G273100	jg2894
OG0018111	Cg007G279890	jg3606
OG0018112	Cg007G279970	jg3618
OG0018113	Cg007G280070	jg3631
OG0018114	Cg007G281680	jg3782
OG0018115	Cg004G128500	jg25233
OG0018116	Cg004G128710	jg25255
OG0018117	Cg004G129010	jg25289
OG0018119	Cg004G129100	jg25302
OG0018121	Cg004G129650	jg25369
OG0018122	Cg004G131270	jg25534
OG0018124	Cg004G134590	jg25924
OG0018126	Cg004G139280	jg26435
OG0018127	Cg004G139490	jg26451
OG0018128	Cg004G140260	jg26536
OG0018129	Cg004G141530	jg26656
OG0018130	Cg004G141560	jg26668
OG0018132	Cg004G143510	jg26923
OG0018133	Cg004G144740	jg27006
OG0018134	Cg004G147710	jg27393
OG0018135	Cg004G147260	jg27357
OG0018136	Cg004G146140	jg27141
OG0018137	Cg004G146120	jg27140
OG0018138	Cg004G147370	jg27365
OG0018139	Cg004G148000	jg27408
OG0018140	Cg004G150460, Cg004G149410	jg27535
OG0018141	Cg004G151300	jg27589
OG0018142	Cg004G151700	jg27642
OG0018143	Cg004G152440	jg27750
OG0018144	Cg004G153590	jg27883
OG0018145	Cg004G154710	jg28015
OG0018146	Cg008G317910	jg28116
OG0018147	Cg004G157030	jg28287
OG0018148	Cg004G157090	jg28294
OG0018150	Cg006G196920	jg33473
OG0018151	Cg006G197510	jg33402
OG0018152	Cg006G197790	jg33372
OG0018153	Cg006G200680	jg32986, jg7306
OG0018154	Cg006G200460	jg33016
OG0018155	Cg006G201400	jg32928
OG0018156	Cg006G194010	jg33826
OG0018158	Cg002G053940	jg15201
OG0018159	Cg002G053520	jg15241
OG0018160	Cg002G053340	jg15255
OG0018161	Cg002G051580	jg15433
OG0018162	Cg002G049930	jg15608
OG0018164	Cg002G049870	jg15618
OG0018165	Cg002G049720	jg15624
OG0018166	Cg002G048850	jg15755
OG0018167	Cg002G048570	jg17171
OG0018168	Cg002G047820	jg15879
OG0018169	Cg002G047370	jg15949
OG0018171	Cg002G045230	jg16206
OG0018173	Cg006G195420	jg33640
OG0018175	Cg001G033260	jg11906
OG0018176	Cg002G056340	jg14920
OG0018177	Cg002G055610	jg15006
OG0018178	Cg002G053440	jg15248
OG0018180	Cg002G052910	jg15292
OG0018181	Cg002G050490	jg15539
OG0018183	Cg002G048640	jg15786
OG0018185	Cg002G044600	jg16275
OG0018186	Cg002G043730	jg16366
OG0018187	Cg007G249730	jg917
OG0018188	Cg002G053400	jg15252
OG0018190	Cg008G324040	jg20400
OG0018191	Cg006G219200	jg31268
OG0018192	Cg008G314200	jg21008
OG0018193	Cg008G318330	jg20964
OG0018194	Cg005G171130	jg18670
OG0018195	Cg005G167880	jg19028
OG0018199	Cg005G158820	jg20093
OG0018200	Cg007G280750	jg3710
OG0018201	Cg007G279470	jg3562
OG0018202	Cg007G279060	jg3512
OG0018203	Cg007G276560	jg3250
OG0018204	Cg007G274030	jg3004
OG0018205	Cg007G273240	jg2911
OG0018206	Cg001G012770	jg9650
OG0018207	Cg001G010550	jg9420
OG0018208	Cg001G012440	jg9619
OG0018209	Cg001G003980	jg8727
OG0018210	Cg006G243860	jg28559
OG0018211	Cg008G312940	jg21348
OG0018212	Cg006G240940	jg28874
OG0018213	Cg006G239890	jg28985
OG0018214	Cg006G239300, Cg006G240420	jg29042
OG0018215	Cg006G238360	jg29125
OG0018216	Cg006G238190	jg29145
OG0018217	Cg006G237740	jg29192
OG0018218	Cg006G234290	jg29604
OG0018219	Cg006G231110	jg29961
OG0018220	Cg006G230590	jg30015
OG0018221	Cg006G226350	jg30492
OG0018222	Cg006G223360	jg30820
OG0018223	Cg001G016620	jg10054
OG0018224	Cg007G270900	jg2657
OG0018225	Cg007G270380	jg2596
OG0018226	Cg007G268000	jg2366
OG0018227	Cg007G267320	jg2267
OG0018228	Cg007G252240	jg1196
OG0018230	Cg007G248230	jg707
OG0018231	Cg001G040350	jg12567
OG0018232	Cg007G246050	jg420
OG0018234	Cg004G143270	jg26891
OG0018235	Cg004G133560	jg25798
OG0018236	Cg004G132530	jg25661
OG0018237	Cg004G131600	jg25560
OG0018238	Cg004G128280	jg25212
OG0018239	Cg007G268680	jg2415
OG0018240	Cg004G124430	jg24792
OG0018241	Cg004G122680	jg24612
OG0018242	Cg004G119830	jg24283
OG0018243	Cg008G283730	jg4030
OG0018244	Cg008G285970	jg4266
OG0018246	Cg008G287600	jg4499
OG0018247	Cg008G287910	jg4537
OG0018248	Cg008G287940	jg4540
OG0018249	Cg008G287960	jg4542
OG0018251	Cg001G003530	jg19499
OG0018252	Cg001G019710	jg10435
OG0018253	Cg006G205130, Cg006G205180, Cg006G205100	jg32600
OG0018254	Cg006G218210	jg31364
OG0018255	Cg001G015360	jg9923
OG0018256	Cg001G015450	jg9932
OG0018257	Cg005G173880	jg18357
OG0018258	Cg005G178640	jg17828
OG0018259	Cg005G180540	jg17660
OG0018260	Cg005G181570	jg17617
OG0018261	Cg005G184570	jg17435
OG0018262	Cg001G015850	jg9974
OG0018263	Cg008G289040	jg4668
OG0018264	Cg008G292050	jg4992
OG0018265	Cg008G292830	jg5079
OG0018266	Cg008G293820	jg5179
OG0018268	Cg001G035080	jg12106
OG0018269	Cg008G298610	jg5670
OG0018270	Cg008G298590	jg5668
OG0018271	Cg002G071030	jg13470
OG0018273	Cg003G105490	jg22697
OG0018274	Cg003G107420	jg22911
OG0018275	Cg008G302670	jg6127
OG0018276	Cg008G301930	jg6027
OG0018277	Cg008G301080	jg5929
OG0018278	Cg008G300880	jg5906
OG0018279	Cg008G305420	jg6449
OG0018280	Cg008G303180	jg6194
OG0018282	Cg003G109340	jg23109
OG0018283	Cg003G110890	jg23272
OG0018285	Cg003G113530	jg23564
OG0018286	Cg003G114990	jg23711
OG0018287	Cg006G237900	jg29178
OG0018288	Cg006G235620	jg29429
OG0018291	Cg006G223860	jg30772
OG0018292	Cg006G209820	jg31391
OG0018298	Cg007G268110	jg2357
OG0018301	Cg004G140850	jg26590
OG0018302	Cg004G143120	jg26871
OG0018303	Cg005G190560	jg16877
OG0018306	Cg002G052900	jg15294
OG0018310	Cg003G085460	jg7247
OG0018311	Cg001G012490	jg9621
OG0018312	Cg001G013090	jg9689
OG0018313	Cg001G014980	jg9888
OG0018317	Cg001G034980	jg12095
OG0018318	Cg001G038000	jg12342
OG0018319	Cg001G041920	jg12731
OG0018320	Cg008G320630	jg20750
OG0018321	Cg003G097130	jg21749
OG0018322	Cg003G098250	jg21848
OG0018324	Cg003G113370	jg23548
OG0018337	Cg001G024400	jg10946
OG0018338	Cg001G006190	jg26715
OG0018339	Cg007G255710	jg1492
OG0018341	Cg007G253320	jg1345
OG0018342	Cg007G251390	jg1061
OG0018343	Cg002G074940	jg12994
OG0018344	Cg002G073580	jg13166
OG0018346	Cg008G310180	jg13816
OG0018347	Cg007G266250	jg2163
OG0018348	Cg007G265390	jg2064
OG0018350	Cg007G261470	jg1804
OG0018352	Cg008G282630	jg3902
OG0018353	Cg008G283900, Cg008G283910	jg4049
OG0018354	Cg006G194110	jg33814
OG0018359	Cg003G095720, Cg003G090250	jg21696
OG0018361	Cg003G097440	jg21761
OG0018362	Cg003G097720	jg21783
OG0018363	Cg003G098300	jg21855
OG0018365	Cg003G099390	jg21966
OG0018367	Cg003G104380	jg22575
OG0018368	Cg008G313960, Cg009G326050	jg21277
OG0018369	Cg008G293380	jg5137
OG0018370	Cg008G289200	jg4683
OG0018372	Cg001G022780	jg10802
OG0018373	Cg001G022600	jg10779
OG0018374	Cg001G021440	jg10657
OG0018375	Cg001G020840	jg10590
OG0018376	Cg001G019960	jg10464
OG0018378	Cg006G212250	jg31985
OG0018379	Cg006G206480	jg32497
OG0018380	Cg006G217250, Cg006G217340, Cg006G217470	jg31451
OG0018382	Cg001G002480	jg8562
OG0018383	Cg001G000840	jg8371
OG0018384	Cg001G019140	jg10369
OG0018385	Cg001G038020	jg12349
OG0018386	Cg001G039170	jg12480
OG0018387	Cg005G172560	jg18505
OG0018388	Cg005G172570	jg18504
OG0018389	Cg008G314540	jg21022
OG0018390	Cg002G073770	jg13140
OG0018391	Cg006G212100	jg31994
OG0018392	Cg003G083160	jg7442
OG0018393	Cg003G082810	jg7467
OG0018395	Cg003G093750	jg7748
OG0018396	Cg008G320990	jg20694
OG0018397	Cg008G321720	jg20616
OG0018400	Cg004G143680	jg26945
OG0018401	Cg001G033920	jg11982
OG0018402	Cg001G029460	jg11509
OG0018403	Cg001G028810	jg11438
OG0018404	Cg001G026850	jg11247
OG0018405	Cg001G040540	jg12605
OG0018407	Cg001G041320	jg12677
OG0018408	Cg001G041450	jg12692
OG0018409	Cg001G041540	jg12700
OG0018410	Cg001G042210	jg12756
OG0018411	Cg001G042420	jg12783
OG0018412	Cg001G042950	jg12846
OG0018413	Cg008G288700	jg4630
OG0018414	Cg005G157880	jg20189
OG0018415	Cg005G158870	jg20089
OG0018416	Cg005G161000	jg19842
OG0018417	Cg005G161140	jg19829
OG0018418	Cg001G029070	jg11454
OG0018420	Cg008G282560	jg3896
OG0018421	Cg008G283470	jg4003
OG0018423	Cg001G041700	jg12710
OG0018424	Cg003G108210	jg22991
OG0018425	Cg003G111350	jg23329
OG0018426	Cg003G115570	jg23769
OG0018428	Cg003G076060	jg8230
OG0018429	Cg014G330840, Cg003G078710	jg7947
OG0018431	Cg005G176070	jg18109
OG0018432	Cg005G177790	jg17908
OG0018433	Cg005G177870	jg17902
OG0018434	Cg005G179400	jg17750
OG0018435	Cg005G182670	jg17519
OG0018437	Cg004G116450	jg23937
OG0018438	Cg004G116090	jg23896
OG0018439	Cg004G116030	jg27508
OG0018440	Cg004G115940	jg23882
OG0018441	Cg001G035920, Cg001G035930	jg12185
OG0018442	Cg004G116800	jg23971
OG0018443	Cg004G117210	jg24014
OG0018444	Cg004G117470	jg24048
OG0018445	Cg004G117620	jg24068
OG0018446	Cg004G118480	jg24163
OG0018447	Cg004G120050	jg24318
OG0018449	Cg004G122060	jg24546
OG0018450	Cg006G221190	jg31051
OG0018452	Cg006G220210	jg31166
OG0018453	Cg001G016360	jg10026
OG0018454	Cg001G016020	jg9990
OG0018455	Cg001G015400	jg9927
OG0018456	Cg005G189240	jg17007
OG0018457	Cg006G195230	jg33659
OG0018458	Cg005G191260	jg16803
OG0018460	Cg005G193830	jg16529, jg16514
OG0018461	Cg006G234220	jg29611
OG0018463	Cg006G236910	jg29275
OG0018464	Cg006G236990	jg29266
OG0018466	Cg006G238480	jg29113
OG0018467	Cg006G240540	jg28925
OG0018468	Cg006G242370	jg28727
OG0018469	Cg006G242910	jg28665
OG0018470	Cg006G245290	jg28415
OG0018471	Cg006G245320	jg28411
OG0018472	Cg008G294070	jg5205
OG0018474	Cg008G295480	jg5347
OG0018476	Cg008G297190	jg5523
OG0018477	Cg008G299210	jg5738
OG0018479	Cg008G306790	jg6635
OG0018480	Cg008G308420	jg21568
OG0018481	Cg008G311760	jg21403
OG0018482	Cg008G287110	jg4395
OG0018483	Cg008G305270	jg6435
OG0018486	Cg002G055820	jg14982
OG0018487	Cg002G056110	jg14944
OG0018488	Cg002G057720	jg14756
OG0018489	Cg002G058450	jg14668
OG0018491	Cg002G058580	jg14651
OG0018492	Cg002G058590	jg14650
OG0018493	Cg002G058980	jg14604
OG0018494	Cg002G059820	jg14516
OG0018495	Cg002G061650	jg14335
OG0018497	Cg006G238020	jg29169
OG0018498	Cg007G267440	jg2283
OG0018499	Cg007G269170	jg2470
OG0018501	Cg001G033150	jg3371
OG0018502	Cg007G276980	jg3292
OG0018503	Cg007G273970	jg2997
OG0018504	Cg007G273280	jg2916
OG0018505	Cg007G273170	jg2903
OG0018506	Cg007G279190	jg3532
OG0018507	Cg007G279900	jg3608
OG0018508	Cg007G281090	jg3726
OG0018509	Cg004G129050	jg25295
OG0018511	Cg004G130520	jg25450
OG0018512	Cg004G142560	jg26789
OG0018514	Cg004G147860	jg27396
OG0018515	Cg004G152000	jg27670
OG0018516	Cg004G154960	jg28060
OG0018518	Cg004G157290	jg28317
OG0018519	Cg006G197450	jg33412
OG0018520	Cg006G198560	jg33261
OG0018523	Cg002G044290	jg16306
OG0018524	Cg002G043820	jg16355
OG0018525	Cg002G043350	jg16432
OG0018526	Cg002G043240	jg16444
OG0018529	Cg001G028070	jg11361
OG0018530	Cg002G056700	jg14886
OG0018532	Cg002G053910	jg15204
OG0018534	Cg002G045290	jg16201
OG0018535	Cg002G044080	jg16328
OG0018536	Cg008G321880	jg20603
OG0018539	Cg008G324300	jg20385
OG0018540	Cg005G168680	jg18942
OG0018541	Cg005G167740	jg19041
OG0018544	Cg005G164990	jg19380
OG0018548	Cg007G274890, Cg007G274860	jg3094
OG0018550	Cg001G012150	jg9596
OG0018552	Cg001G005040	jg8834
OG0018553	Cg001G000060	jg8275
OG0018554	Cg006G240520	jg28927
OG0018555	Cg006G239230	jg29052
OG0018556	Cg006G239000	jg29067
OG0018558	Cg008G320960	jg29298
OG0018559	Cg006G234300	jg29603
OG0018561	Cg006G232310	jg29830
OG0018563	Cg006G231450	jg29924
OG0018564	Cg006G230190	jg30059
OG0018565	Cg006G223170	jg30839
OG0018566	Cg007G268550	jg2405
OG0018567	Cg007G247930	jg680
OG0018568	Cg004G144480, Cg004G144950	jg26995
OG0018569	Cg004G142680	jg26810
OG0018570	Cg004G136840	jg26154
OG0018572	Cg004G128590	jg25242
OG0018573	Cg004G134840, Cg004G134850	jg25063
OG0018574	Cg004G125140	jg24879
OG0018576	Cg004G122500	jg24596
OG0018580	Cg008G287870	jg4533
OG0018581	Cg001G018200	jg10251
OG0018582	Cg002G070010	jg13693
OG0018583	Cg001G022890	jg10812
OG0018585	Cg001G016740	jg10066
OG0018586	Cg001G015000	jg9890
OG0018587	Cg005G173950	jg18350
OG0018589	Cg005G177080	jg18003
OG0018590	Cg005G181480	jg17629
OG0018593	Cg008G290010	jg4779
OG0018595	Cg008G297460	jg5544
OG0018596	Cg008G298130	jg5620
OG0018597	Cg008G306450	jg6588
OG0018598	Cg001G039690	jg12531
OG0018599	Cg001G041650	jg12706
OG0018600	Cg002G074670	jg13029
OG0018601	Cg003G099020	jg21919
OG0018602	Cg003G105010	jg22642
OG0018603	Cg003G105060	jg22646
OG0018604	Cg003G105280	jg22673
OG0018605	Cg003G106730	jg22838
OG0018606	Cg008G299990	jg5810
OG0018607	Cg008G305290	jg6437
OG0018608	Cg008G304230	jg6322
OG0018609	Cg008G302980	jg6176
OG0018610	Cg003G113330	jg23545
OG0018613	Cg006G220020	jg31186
OG0018618	Cg007G272470	jg2835
OG0018620	Cg004G143960	jg26964, jg26967
OG0018621	Cg004G149020	jg27506
OG0018623	Cg005G191930	jg16711
OG0018624	Cg005G191790	jg16735
OG0018627	Cg005G169840	jg18809
OG0018629	Cg005G163720	jg19530
OG0018635	Cg003G077640	jg8049
OG0018636	Cg003G076080	jg8228
OG0018637	Cg001G014240	jg9809
OG0018638	Cg001G014990	jg9889
OG0018639	Cg008G312090	jg21382
OG0018640	Cg008G309890, Cg008G311700	jg21407
OG0018673	Cg001G007690	jg9120
OG0018677	Cg006G213160	jg31925
OG0018678	Cg001G024830	jg11009
OG0018679	Cg007G254870	jg1449
OG0018681	Cg002G071830	jg13375
OG0018682	Cg001G033070	jg11872
OG0018683	Cg002G060040	jg1721
OG0018685	Cg001G014960	jg9886
OG0018687	Cg003G092020	jg21609
OG0018690	Cg003G095150, Cg016G334030	jg21668
OG0018692	Cg003G099010	jg21917
OG0018693	Cg003G099550	jg21992
OG0018694	Cg003G102960	jg22401
OG0018695	Cg003G103130	jg22421
OG0018696	Cg009G325650, Cg008G313840	jg21271
OG0018698	Cg001G019700	jg10434
OG0018699	Cg001G019610	jg10423
OG0018700	Cg001G018510	jg10289
OG0018701	Cg001G015420	jg9929
OG0018702	Cg006G204570	jg32627
OG0018703	Cg006G205860	jg32512
OG0018705	Cg006G216230	jg31566
OG0018706	Cg001G003870	jg8707
OG0018707	Cg001G036160	jg12199
OG0018708	Cg003G085390	jg7260
OG0018709	Cg005G172530	jg18508
OG0018710	Cg008G318750	jg20922
OG0018711	Cg008G318550	jg20933
OG0018712	Cg008G318490	jg20937
OG0018713	Cg008G317360	jg21137
OG0018715	Cg003G083620, Cg003G083610	jg7402
OG0018716	Cg008G322390	jg20579
OG0018717	Cg001G032190	jg11709
OG0018718	Cg001G032180	jg11708
OG0018719	Cg001G027940	jg11350
OG0018720	Cg001G026980	jg11259
OG0018721	Cg001G040950	jg12647
OG0018722	Cg001G042710	jg12825
OG0018723	Cg001G042810	jg12835
OG0018724	Cg005G158790	jg20096
OG0018726	Cg005G161350	jg19805
OG0018727	Cg005G162610	jg19659
OG0018728	Cg005G162900	jg19623
OG0018729	Cg008G282130	jg3841
OG0018730	Cg008G282390	jg3866
OG0018731	Cg008G282900	jg3937
OG0018732	Cg008G285110	jg4183
OG0018733	Cg003G114650	jg23674
OG0018735	Cg003G115340	jg23745
OG0018736	Cg003G075870	jg8247
OG0018737	Cg014G331470, Cg003G078180	jg7997
OG0018740	Cg005G182740	jg17507
OG0018741	Cg005G184520	jg17434
OG0018742	Cg001G013370	jg9717
OG0018743	Cg004G116130	jg23900
OG0018744	Cg004G116070	jg23892
OG0018745	Cg004G117180	jg24009
OG0018748	Cg004G120570	jg24376
OG0018749	Cg004G124480	jg24799
OG0018750	Cg004G156890	jg28273
OG0018753	Cg005G190350	jg16923
OG0018754	Cg005G191100	jg16831
OG0018755	Cg006G234410	jg29592
OG0018756	Cg006G235440	jg29451
OG0018758	Cg006G244000	jg28544
OG0018759	Cg006G244070	jg28535
OG0018760	Cg006G245280	jg28416
OG0018761	Cg008G297120	jg5516
OG0018763	Cg003G110200	jg23193
OG0018764	Cg003G106220	jg22777
OG0018766	Cg002G059580	jg14542
OG0018767	Cg002G060320	jg14462
OG0018768	Cg002G061500	jg14349
OG0018769	Cg002G060300	jg14463, jg19852
OG0018770	Cg002G062290	jg14279
OG0018771	Cg002G064920	jg13993
OG0018772	Cg007G268520	jg2402
OG0018773	Cg007G270590	jg2623
OG0018775	Cg007G278810	jg3493
OG0018776	Cg006G226300	jg30498
OG0018777	Cg007G274840	jg3092
OG0018778	Cg007G273080	jg2892
OG0018781	Cg004G130840	jg25490
OG0018782	Cg004G130920	jg25496
OG0018783	Cg004G133070	jg25730
OG0018784	Cg004G137220	jg26190
OG0018785	Cg004G137260	jg26195
OG0018786	Cg004G138380	jg26328
OG0018788	Cg004G146350	jg27175
OG0018789	Cg004G153030	jg27835
OG0018792	Cg006G194050	jg33823
OG0018793	Cg006G197740	jg33385
OG0018794	Cg006G199550	jg33150
OG0018795	Cg006G199850	jg33102
OG0018796	Cg006G201200	jg32945
OG0018797	Cg002G049370	jg15691
OG0018798	Cg002G048490	jg15802
OG0018799	Cg002G047180	jg15973
OG0018800	Cg002G045530	jg16173
OG0018802	Cg002G043340	jg16433
OG0018806	Cg006G199430	jg33173
OG0018807	Cg006G200210	jg33047, jg33056
OG0018808	Cg006G200550	jg33008
OG0018810	Cg002G054160	jg15182
OG0018811	Cg002G043360	jg16431
OG0018813	Cg008G324150	jg20396
OG0018814	Cg008G325080	jg20288
OG0018816	Cg005G172990	jg18461
OG0018818	Cg007G272890	jg32112, jg2660, jg2658
OG0018819	Cg007G278060	jg3411
OG0018822	Cg001G009070	jg9256
OG0018823	Cg001G008010	jg9148
OG0018824	Cg001G005220	jg8853
OG0018828	Cg006G243060	jg28649
OG0018829	Cg006G242580	jg28705
OG0018830	Cg006G242530	jg28711
OG0018832	Cg006G241940	jg28767
OG0018833	Cg006G239490	jg29022
OG0018834	Cg006G236660	jg29306
OG0018835	Cg006G230800	jg29992
OG0018836	Cg006G228780	jg30241
OG0018837	Cg006G225790	jg30545
OG0018838	Cg006G225490	jg30589, jg30592
OG0018839	Cg005G173780	jg18369
OG0018841	Cg007G250130, Cg007G250090	jg884
OG0018842	Cg007G248580	jg751
OG0018845	Cg004G153730	jg27901
OG0018846	Cg004G134280	jg25884
OG0018847	Cg006G243010	jg28514, jg20334
OG0018848	Cg008G283110	jg3968
OG0018849	Cg008G286660	jg4343
OG0018850	Cg008G287780	jg4521
OG0018851	Cg008G287950	jg4541
OG0018852	Cg001G022760	jg10799
OG0018856	Cg001G022740	jg10796
OG0018858	Cg008G297790	jg5583
OG0018859	Cg002G065890	jg13893
OG0018860	Cg002G057500	jg14778
OG0018861	Cg008G300220	jg5833
OG0018862	Cg006G241320	jg28836
OG0018864	Cg002G063910	jg29867, jg29866
OG0018865	Cg006G227650	jg30363
OG0018866	Cg006G221270	jg31044
OG0018867	Cg006G219580	jg31228
OG0018868	Cg006G215510	jg31653
OG0018870	Cg005G193410	jg32762, jg32763, jg16563
OG0018871	Cg006G194650	jg33730, jg33738, jg33735
OG0018874	Cg003G086880, Cg003G086860	jg1358
OG0018876	Cg007G268590	jg2409
OG0018878	Cg007G273060	jg2891
OG0018880	Cg004G140840	jg26589
OG0018881	Cg004G141420	jg26643
OG0018882	Cg004G142020	jg26723
OG0018884	Cg004G155140, Cg004G155150, Cg004G155120	jg28065
OG0018885	Cg005G191220	jg16808
OG0018886	Cg005G190710	jg16865
OG0018887	Cg005G189670	jg16979
OG0018888	Cg005G182790	jg17037, jg17036
OG0018889	Cg005G169980	jg18790
OG0018892	Cg005G159250	jg20050
OG0018893	Cg002G068450	jg13543
OG0018894	Cg002G065580	jg13865
OG0018898	Cg008G307650	jg6804
OG0018899	Cg003G085100	jg7290
OG0018901	Cg001G015370	jg9924
OG0018903	Cg001G036360	jg12210
OG0018904	Cg001G042400	jg12781
OG0018905	Cg001G042460	jg12786
OG0018906	Cg008G316750	jg21118
OG0018908	Cg003G090620	jg21714
OG0018910	Cg003G104500, Cg003G104510	jg22587, jg22589
OG0018940	Cg007G270170	jg2569
OG0018941	Cg001G009430	jg9290
OG0018942	Cg006G215150	jg31720
OG0018943	Cg006G214410	jg31812
OG0018944	Cg007G255940	jg1504
OG0018948	Cg002G073440	jg13180
OG0018950	Cg002G071590	jg13395
OG0018952	Cg001G014340	jg9821
OG0018956	Cg008G292920	jg4054
OG0018958	Cg008G290270	jg4807
OG0018959	Cg008G289270	jg4691
OG0018960	Cg001G018940	jg10337
OG0018963	Cg006G205310	jg32584
OG0018964	Cg001G002500	jg8564
OG0018965	Cg007G253010	jg1291
OG0018967	Cg005G171040	jg18680
OG0018968	Cg006G213120	jg31928
OG0018970	Cg011G328800, Cg008G316890	jg21188
OG0018972	Cg008G320810	jg20722, jg20727
OG0018973	Cg001G029800	jg11551
OG0018974	Cg005G161450	jg19792
OG0018975	Cg001G017020	jg10101
OG0018976	Cg003G115210	jg23733
OG0018977	Cg003G076170	jg8221
OG0018980	Cg005G182490	jg17540
OG0018981	Cg004G116540	jg23944
OG0018982	Cg005G167160	jg19094
OG0018983	Cg001G006680	jg9007
OG0018986	Cg006G219850	jg31200
OG0018989	Cg006G235580	jg29435
OG0018993	Cg008G299160	jg5734
OG0018994	Cg008G304690	jg6383
OG0018995	Cg003G109470	jg23123
OG0018996	Cg002G058240	jg14697
OG0018997	Cg002G059600	jg14539
OG0018998	Cg002G062480	jg14248
OG0018999	Cg002G062920	jg14208
OG0019000	Cg007G269810	jg2530
OG0019001	Cg007G272240	jg2810
OG0019002	Cg007G279030, Cg007G278960	jg3509
OG0019004	Cg004G133380	jg25772
OG0019006	Cg004G140500	jg26559
OG0019012	Cg006G200540, Cg007G249970	jg33009
OG0019014	Cg002G053140	jg15272
OG0019018	Cg006G198240	jg33310
OG0019023	Cg002G062280	jg14280
OG0019024	Cg002G056670	jg14889
OG0019025	Cg002G054390	jg15152
OG0019027	Cg002G051310	jg15457
OG0019028	Cg001G024470	jg10953
OG0019029	Cg005G168810	jg18926
OG0019030	Cg006G213690, Cg004G144830	jg2625
OG0019030	Cg006G205800	jg1266
OG0019031	Cg007G276820	jg3279
OG0019033	Cg006G221860	jg30981
OG0019035	Cg001G007910, Cg001G007870	jg9138
OG0019036	Cg006G245370	jg28406
OG0019039	Cg006G234180	jg29613
OG0019040	Cg006G233740	jg29653
OG0019044	Cg004G154250	jg27959
