Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0014364	AT2G11000.1	Ag017G742680, Ag005G421280
OG0014365	AT2G13820.3	Ag006G505160
OG0014366	AT2G14170.1	Ag005G420180
OG0014367	AT2G14255.1	Ag005G420000
OG0014368	AT2G14660.1	Ag004G401860
OG0014369	AT2G14680.2	Ag005G419880, Ag006G526040
OG0014370	AT4G33360.1	Ag003G276520
OG0014371	AT2G14820.1	Ag005G419770
OG0014372	AT5G02860.1	Ag005G419810, Ag005G482510, Ag005G482490
OG0014373	AT2G15020.1	Ag005G419720
OG0014374	AT1G07970.1	Ag004G307740
OG0014375	AT2G15820.1	Ag005G418890
OG0014376	AT2G15890.1	Ag005G418720
OG0014377	AT2G15960.1	Ag005G418620
OG0014378	AT2G16390.2	Ag005G418010, Ag007G597610
OG0014379	AT1G42430.1	Ag006G565520
OG0014380	AT2G16720.1	Ag005G417670
OG0014381	AT1G34360.1	Ag005G417170
OG0014382	AT2G17020.1	Ag003G222880
OG0014383	AT2G17370.1	Ag005G416110
OG0014384	AT2G17550.1	Ag005G415490
OG0014385	AT2G17705.1	Ag005G414210
OG0014386	AT2G18410.1	Ag005G410770
OG0014387	AT2G18700.1	Ag005G409610
OG0014388	AT2G18710.1	Ag005G409600
OG0014389	AT2G18900.1	Ag005G408980
OG0014390	AT2G18940.1	Ag005G408840
OG0014391	AT2G18950.1	Ag005G408770
OG0014394	AT2G19620.1	Ag005G405500
OG0014395	AT2G20000.1	Ag005G402280
OG0014396	AT2G20050.1	Ag005G402540, Ag002G116120
OG0014397	AT2G20240.1	Ag005G402960
OG0014398	AT2G20515.1	Ag001G099280, Ag005G403640
OG0014399	AT2G20590.1	Ag005G403930
OG0014401	AT2G20780.1	Ag005G403600
OG0014402	AT2G20750.1	Ag003G231930
OG0014403	AT1G54350.1	Ag001G000060
OG0014404	AT1G54310.2	Ag001G000100
OG0014405	AT1G55820.1	Ag001G001010
OG0014406	AT1G55805.1	Ag001G001030
OG0014407	AT1G55480.1	Ag001G002090
OG0014408	AT1G55370.2	Ag001G002220, Ag001G002190
OG0014409	AT1G55350.5	Ag001G002310
OG0014410	AT5G47720.2	Ag002G123640
OG0014411	AT1G55250.1	Ag001G002500
OG0014412	AT1G53770.2	Ag001G004830
OG0014413	AT1G53710.1	Ag001G004880
OG0014414	AT1G53590.1	Ag001G005780
OG0014415	AT1G53280.1	Ag001G006510
OG0014416	AT1G52830.1	Ag001G007510
OG0014417	AT1G52820.1	Ag001G007530
OG0014418	AT1G52720.1	Ag001G007900
OG0014419	AT1G52520.1	Ag001G008400
OG0014420	AT1G52510.1	Ag001G008430
OG0014421	AT1G52500.2	Ag001G008440
OG0014422	AT1G52330.2	Ag001G008710
OG0014423	AT1G52155.1	Ag001G009270
OG0014424	AT1G51790.2	Ag001G010350
OG0014425	AT1G51730.1	Ag001G010500
OG0014426	AT1G51550.1	Ag001G010780
OG0014427	AT1G50890.1	Ag001G012430
OG0014428	AT1G51080.1	Ag001G011930
OG0014429	AT1G51350.1	Ag001G011370
OG0014430	AT1G68080.1	Ag001G076080
OG0014431	AT1G50600.2	Ag001G014350
OG0014432	AT1G50570.1	Ag001G014480
OG0014433	AT1G50440.1	Ag001G015110
OG0014434	AT1G50240.2	Ag001G015910
OG0014435	AT1G50170.1	Ag001G016220
OG0014436	AT1G49820.1	Ag001G017730
OG0014437	AT1G49730.1	Ag001G018150
OG0014438	AT1G49570.1	Ag001G018940, Ag001G019500
OG0014439	AT3G19080.3	Ag005G451270
OG0014440	AT1G49405.1	Ag001G020730
OG0014441	AT1G49380.1	Ag001G020740
OG0014442	AT1G49130.1	Ag001G022260
OG0014443	AT1G49040.1	Ag001G022510
OG0014444	AT1G48910.1	Ag001G023230, Ag001G023520
OG0014445	AT1G49170.1	Ag001G021740
OG0014446	AT1G48550.1	Ag001G025290
OG0014447	AT1G48360.2	Ag001G025610
OG0014448	AT1G48270.1	Ag001G026200
OG0014449	AT4G16260.1	Ag001G028480
OG0014450	AT4G16144.1	Ag001G030930, Ag001G029580
OG0014451	AT3G54230.2	Ag001G074790
OG0014452	AT4G16130.1	Ag001G031030, Ag001G029770
OG0014453	AT4G15980.2	Ag001G030260, Ag001G031460
OG0014454	AT4G15910.1	Ag001G030530, Ag001G031680
OG0014455	AT4G15810.1	Ag001G031850
OG0014456	AT2G34680.2	Ag002G161200
OG0014457	AT2G34670.2	Ag002G161180
OG0014458	AT2G34585.1	Ag002G160900
OG0014459	AT3G51940.2	Ag001G065110
OG0014460	AT3G51990.1	Ag001G064920
OG0014462	AT3G52210.3	Ag001G064370
OG0014463	AT3G52220.1	Ag001G064360
OG0014464	AT3G52230.1	Ag001G064320
OG0014465	AT3G52290.1	Ag001G064250
OG0014467	AT3G52540.1	Ag001G069100
OG0014468	AT5G28390.1, AT3G52660.1	Ag001G069260
OG0014469	AT3G52710.1	Ag001G069790
OG0014470	AT1G68030.1	Ag004G354450
OG0014471	AT3G53360.1	Ag001G072440
OG0014472	AT3G53400.1	Ag001G072480
OG0014473	AT3G53880.1	Ag001G073390
OG0014474	AT3G54090.1	Ag001G074400
OG0014475	AT3G51870.1	Ag001G065620
OG0014476	AT5G14870.1	Ag007G615980
OG0014477	AT3G51780.1	Ag001G066170
OG0014478	AT3G51760.1	Ag001G066200
OG0014479	AT3G51580.2	Ag001G066940
OG0014480	AT3G54460.1	Ag001G075270
OG0014481	AT3G54510.2	Ag001G075350
OG0014482	AT3G54850.1	Ag001G076410
OG0014483	AT3G55140.1	Ag001G077330
OG0014484	AT3G55260.1	Ag001G077450
OG0014485	AT3G55270.1	Ag001G077940
OG0014486	AT3G55340.1	Ag001G078290
OG0014487	AT3G55530.1	Ag001G078850
OG0014488	AT3G56170.1	Ag001G080870
OG0014489	AT3G56210.5	Ag001G080910
OG0014490	AT2G40550.1	Ag002G187390
OG0014491	AT3G56500.1	Ag001G081630
OG0014492	AT3G56720.3	Ag001G082360
OG0014493	AT3G56770.1	Ag001G082910
OG0014494	AT3G56820.1	Ag001G082940
OG0014495	AT3G57180.1	Ag001G083890
OG0014496	AT3G57910.1	Ag001G085730
OG0014497	AT3G58090.1	Ag001G086250
OG0014498	AT3G58150.1	Ag001G086350
OG0014499	AT3G58480.1	Ag001G087970
OG0014501	AT3G59100.1	Ag001G089660
OG0014502	AT3G59140.1	Ag008G701980, Ag001G089750
OG0014503	AT3G59150.1	Ag001G089760
OG0014504	AT3G59390.1	Ag001G090630, Ag001G090570
OG0014506	AT3G59880.1	Ag001G091650
OG0014507	AT3G59910.1	Ag001G091670
OG0014508	AT3G60080.1	Ag001G092070
OG0014509	AT3G60300.2	Ag001G092670
OG0014510	AT3G60390.1	Ag001G092760
OG0014511	AT3G56690.1	Ag001G082090
OG0014512	AT3G60620.1	Ag001G093320
OG0014513	AT3G60680.1	Ag001G093440
OG0014514	AT3G60860.1	Ag001G093690
OG0014515	AT3G61080.2	Ag001G093860
OG0014516	AT3G61540.1	Ag001G094920
OG0014517	AT3G61680.1	Ag001G095240
OG0014518	AT3G61800.1	Ag001G095710
OG0014519	AT3G61910.1	Ag001G096160
OG0014520	AT3G61980.1	Ag001G061830
OG0014521	AT3G62000.2	Ag006G555040
OG0014522	AT3G62010.1	Ag001G096400, Ag005G469590
OG0014523	AT3G62130.1	Ag001G096700
OG0014524	AT3G62450.1	Ag001G097570
OG0014525	AT3G62880.1	Ag001G098180, Ag005G487630, Ag005G450160
OG0014526	AT3G63140.1	Ag001G098530
OG0014527	AT3G63150.1	Ag001G098540
OG0014528	AT3G63280.4	Ag001G098760
OG0014529	AT3G63390.1	Ag001G098870
OG0014530	AT3G63420.3	Ag001G098900
OG0014531	AT3G63500.2	Ag001G099010
OG0014532	AT3G63510.1	Ag001G099020
OG0014534	AT1G52690.1	Ag001G007980
OG0014536	AT3G45390.1, AT3G45330.1	Ag010G740590, Ag001G050260
OG0014537	AT3G54710.1	Ag001G076010
OG0014538	AT3G56070.1	Ag001G080540
OG0014539	AT5G44910.1	Ag002G102240
OG0014540	AT4G19090.1	Ag006G572150
OG0014541	AT1G75530.1	Ag003G225730, Ag002G143530
OG0014542	AT5G42420.1	Ag002G154280, Ag002G156720
OG0014543	AT2G35585.1	Ag002G164040
OG0014544	AT2G35890.1	Ag002G164890, Ag003G234530
OG0014545	AT2G38680.1	Ag002G177800
OG0014546	AT3G04900.1	Ag002G199210
OG0014547	AT1G80320.1	Ag003G208390
OG0014548	AT1G78710.1	Ag003G213160, Ag003G213120
OG0014549	AT1G78150.3	Ag003G214890
OG0014550	AT1G74150.1	Ag003G232760
OG0014551	AT4G30650.1	Ag003G263130, Ag003G263870
OG0014552	AT3G10595.1	Ag005G474860, Ag003G269270
OG0014553	AT4G31920.1	Ag003G271980
OG0014554	AT4G28160.1	Ag003G274510
OG0014555	AT4G33240.1	Ag003G276660
OG0014556	AT3G05400.1	Ag005G483910, Ag003G280420
OG0014557	AT1G02160.2	Ag004G297310
OG0014558	AT1G07745.1	Ag004G307490
OG0014559	AT1G12860.1	Ag004G316890
OG0014561	AT1G16080.1	Ag004G324520
OG0014562	AT1G69790.1	Ag004G347880
OG0014563	AT1G69540.2	Ag004G348710
OG0014564	AT1G68400.1	Ag004G353140
OG0014565	AT1G54440.2	Ag004G364480
OG0014566	AT1G62340.1	Ag004G379370
OG0014567	AT3G20180.2	Ag005G446580, Ag004G401450, Ag005G446590
OG0014568	AT2G20250.2	Ag005G402970
OG0014569	AT2G18050.1	Ag005G413290, Ag005G412920
OG0014570	AT3G25110.1	Ag005G427570
OG0014571	AT3G24030.1	Ag005G431180
OG0014572	AT3G19610.1	Ag005G448870
OG0014573	AT3G14020.1	Ag005G467790
OG0014574	AT3G10140.1	Ag005G475930, Ag005G475950
OG0014575	AT5G06310.1	Ag006G503840
OG0014576	AT5G06980.4	Ag006G506010
OG0014577	AT5G19170.1	Ag006G508110
OG0014578	AT4G23780.1, AT4G23770.1	Ag006G542570, Ag006G545040
OG0014579	AT4G21690.1	Ag006G566130
OG0014580	AT4G19360.1	Ag006G571300
OG0014581	AT4G17710.1	Ag006G577160
OG0014582	AT4G17280.1	Ag006G577740
OG0014583	AT1G32150.1	Ag007G578480
OG0014584	AT1G29010.1	Ag007G582700
OG0014585	AT4G25560.1	Ag007G585610
OG0014586	AT4G25360.1	Ag007G586070
OG0014587	AT2G29420.1	Ag007G594050
OG0014588	AT4G18110.1	Ag007G609810, Ag007G609890
OG0014589	AT5G13700.1	Ag007G612260
OG0014590	AT5G14400.2	Ag007G614030
OG0014591	AT5G17490.1	Ag007G625570
OG0014592	AT5G48630.2	Ag007G643250
OG0014593	AT5G41780.1	Ag007G656840
OG0014594	AT5G58210.1	Ag008G705390
OG0014595	AT5G59430.1	Ag008G708920
OG0014596	AT5G22400.1	Ag008G715020
OG0014597	AT5G22210.1	Ag008G715610
OG0014598	AT5G22190.1	Ag008G715690, Ag008G715900
OG0014599	AT5G20030.1	Ag008G718540
OG0014600	AT5G65740.2	Ag008G733550
OG0014601	AT5G67410.1	Ag008G734140
OG0014637	AT4G28380.1	Ag007G619310
OG0014638	AT2G18760.3	Ag006G505340, Ag003G254710
OG0014639	AT4G28560.1	Ag003G254770
OG0014640	AT4G28590.1	Ag003G254790
OG0014641	AT4G28650.1	Ag003G254920
OG0014642	AT4G28680.5	Ag003G255000
OG0014643	AT4G28740.1	Ag003G255270
OG0014644	AT1G77150.1, AT1G77170.1	Ag003G218750, Ag003G218760
OG0014645	AT4G28950.1	Ag003G256000
OG0014646	AT4G28980.1	Ag003G256050
OG0014647	AT4G29080.1	Ag003G256230
OG0014648	AT4G29150.1	Ag003G256870
OG0014649	AT4G29170.1	Ag003G256920
OG0014650	AT4G29310.1	Ag003G257390
OG0014651	AT4G29330.1	Ag003G257520
OG0014652	AT4G29440.1	Ag003G258070
OG0014653	AT4G29490.1	Ag003G258230
OG0014654	AT4G29540.2	Ag003G258380
OG0014655	AT4G29590.1	Ag003G258440
OG0014656	AT1G77550.1	Ag004G323730
OG0014657	AT4G29740.2	Ag003G258780
OG0014659	AT4G29810.2	Ag003G259050
OG0014660	AT4G29820.1	Ag003G259060
OG0014661	AT4G30310.2	Ag003G261850
OG0014662	AT4G30825.1	Ag003G266820
OG0014663	AT4G30845.1	Ag003G266850
OG0014665	AT4G30900.1	Ag003G267250
OG0014666	AT4G38180.1	Ag003G297120
OG0014667	AT4G31115.2	Ag003G267980
OG0014668	AT4G31200.1	Ag003G268260
OG0014669	AT4G31240.1	Ag003G268290
OG0014670	AT4G31390.1	Ag003G268850
OG0014671	AT4G31420.2	Ag003G268950
OG0014672	AT1G08720.1	Ag004G308900
OG0014673	AT4G31600.1	Ag003G269900
OG0014674	AT4G31790.1	Ag003G271100
OG0014675	AT4G31805.1	Ag003G271260
OG0014676	AT4G31810.1	Ag003G271270
OG0014677	AT4G31890.1	Ag003G271650
OG0014678	AT4G31910.1	Ag003G271950
OG0014679	AT4G32060.1	Ag003G272470
OG0014680	AT4G32340.1	Ag003G279490
OG0014681	AT4G32350.1	Ag003G286750, Ag003G279440
OG0014682	AT4G32420.1	Ag003G279270
OG0014684	AT4G32630.2	Ag003G278520
OG0014685	AT4G32900.2	Ag003G277800
OG0014686	AT4G32810.2	Ag003G278090
OG0014687	AT4G32790.1	Ag003G278130
OG0014689	AT4G34240.1	Ag003G281110
OG0014690	AT4G33490.2	Ag003G276000
OG0014691	AT4G33510.1	Ag003G275960
OG0014692	AT4G33520.2	Ag003G275920
OG0014693	AT4G33540.1	Ag003G275850
OG0014695	AT4G33730.1	Ag003G274560
OG0014696	AT4G34280.1	Ag003G281380
OG0014697	AT4G34140.1	Ag003G280370
OG0014698	AT4G33990.1	Ag003G273680
OG0014699	AT4G33945.1	Ag003G273910
OG0014700	AT4G34360.1	Ag003G281470
OG0014701	AT4G34340.1	Ag003G281430
OG0014702	AT4G34540.1	Ag003G282100
OG0014703	AT4G34620.1	Ag003G282310
OG0014704	AT2G16940.2	Ag005G417210
OG0014705	AT2G20410.1	Ag004G371450
OG0014706	AT4G35250.1	Ag003G285370
OG0014707	AT4G35300.1	Ag003G285020
OG0014708	AT4G35350.1	Ag003G284950
OG0014709	AT1G31160.1	Ag007G579560
OG0014710	AT1G31360.3	Ag007G579220
OG0014711	AT1G31460.1	Ag007G579140
OG0014712	AT1G31780.1	Ag007G578860
OG0014713	AT1G31800.1	Ag007G578840
OG0014714	AT1G31910.1	Ag007G578690
OG0014715	AT1G31920.1	Ag007G578680
OG0014716	AT1G32220.1	Ag007G578360
OG0014717	AT1G32260.1	Ag007G578290
OG0014719	AT1G32330.1	Ag007G578250
OG0014720	AT1G32361.1	Ag007G578200
OG0014721	AT1G32500.1	Ag007G578070
OG0014722	AT1G32520.1	Ag007G578050
OG0014723	AT4G17020.3	Ag001G101350
OG0014724	AT4G17010.1	Ag001G101360
OG0014725	AT4G16835.1	Ag001G101430
OG0014726	AT4G16807.1	Ag001G101480
OG0014727	AT4G16800.1	Ag001G101490
OG0014728	AT4G16780.1	Ag001G101510
OG0014729	AT4G16700.1	Ag001G101650
OG0014730	AT4G16570.1	Ag001G101860
OG0014732	AT4G16340.1	Ag001G102070
OG0014733	AT1G54450.1	Ag004G364550
OG0014734	AT3G57620.1	Ag001G058400
OG0014735	AT1G54780.1	Ag004G305230
OG0014736	AT1G67500.2	Ag004G355800
OG0014737	AT1G55040.1	Ag004G365890
OG0014738	AT1G56230.1	Ag004G365970
OG0014739	AT1G56460.3	Ag004G366630
OG0014740	AT1G56590.1	Ag004G366810
OG0014741	AT1G56700.1	Ag004G366920
OG0014742	AT1G58100.1	Ag004G367780
OG0014743	AT1G59600.1	Ag004G369240
OG0014744	AT2G37820.1	Ag002G174310
OG0014745	AT4G29750.1	Ag003G258870
OG0014746	AT1G60230.1	Ag004G371480
OG0014747	AT1G60470.1	Ag004G371830
OG0014748	AT1G60870.1	Ag004G373360
OG0014749	AT1G60990.1	Ag004G373910
OG0014750	AT1G61210.1	Ag004G374870
OG0014751	AT1G61930.1	Ag004G377930
OG0014752	AT1G62180.1	Ag004G378410
OG0014753	AT2G01070.1	Ag012G741350, Ag008G658620
OG0014754	AT2G01350.1	Ag006G566340
OG0014755	AT2G01400.1	Ag005G452900
OG0014756	AT2G01460.1	Ag002G174430
OG0014757	AT2G01580.1	Ag005G407120
OG0014758	AT2G01640.1	Ag002G177210
OG0014759	AT2G01660.1	Ag002G119320
OG0014760	AT2G01680.1	Ag008G659060, Ag008G657860
OG0014761	AT2G01730.1	Ag008G701990
OG0014762	AT2G01818.1	Ag001G061340
OG0014763	AT2G01860.1	Ag003G230440
OG0014764	AT2G02090.1	Ag008G659750
OG0014765	AT2G02780.1	Ag008G660930
OG0014766	AT2G02880.1	Ag008G661320
OG0014768	AT2G03070.1	Ag008G661770
OG0014769	AT2G03430.1	Ag008G662320
OG0014770	AT2G03450.1	Ag008G662390
OG0014771	AT2G03620.1	Ag008G662640
OG0014772	AT2G03667.1	Ag008G662740
OG0014774	AT3G25780.1	Ag008G664390
OG0014775	AT3G25950.1	Ag008G665440
OG0014776	AT3G25980.1	Ag008G665470
OG0014777	AT3G26050.1	Ag008G665630
OG0014778	AT3G26085.2	Ag008G665670
OG0014779	AT3G26125.1	Ag008G666070
OG0014780	AT3G26580.1	Ag008G666880
OG0014781	AT3G26720.1	Ag008G667220
OG0014782	AT3G26750.1	Ag008G667300
OG0014783	AT3G26900.1	Ag008G667810
OG0014784	AT3G26950.1	Ag008G667940
OG0014785	AT3G27050.1	Ag008G668470
OG0014786	AT3G27110.1	Ag008G668600
OG0014787	AT3G27270.2	Ag008G669000
OG0014788	AT3G27440.1	Ag008G669730, Ag008G669710
OG0014789	AT3G27580.1	Ag008G669950
OG0014790	AT3G27730.2	Ag008G670930
OG0014791	AT3G27950.1	Ag003G275910
OG0014792	AT3G27960.1	Ag008G671300
OG0014793	AT3G28470.1	Ag008G672280
OG0014794	AT3G28720.2	Ag008G671990
OG0014795	AT3G28760.2	Ag007G607270
OG0014796	AT5G39380.1	Ag007G648320
OG0014798	AT3G30300.1	Ag008G672670
OG0014799	AT5G38770.1	Ag007G647540
OG0014800	AT1G61600.1	Ag004G376380
OG0014801	AT1G67210.1	Ag004G356550
OG0014802	AT1G67110.1	Ag004G356820
OG0014803	AT1G67080.1	Ag004G356960
OG0014804	AT1G66830.1	Ag004G357980
OG0014805	AT1G66460.3	Ag004G358770
OG0014806	AT1G66345.1	Ag004G359140
OG0014807	AT1G66190.1	Ag004G359720
OG0014809	AT1G65900.1	Ag004G361040
OG0014810	AT1G65840.1	Ag004G360870
OG0014811	AT1G65730.1	Ag004G360820
OG0014812	AT1G65650.1	Ag004G361200
OG0014814	AT1G65260.1	Ag004G363930
OG0014815	AT2G44870.1	Ag004G363860
OG0014816	AT1G65070.2	Ag004G363440
OG0014817	AT1G64960.2	Ag004G367280
OG0014818	AT1G64890.1	Ag004G363620
OG0014819	AT1G64860.1	Ag004G363770
OG0014820	AT1G64850.1	Ag006G503430
OG0014821	AT5G63930.1	Ag004G363760
OG0014822	AT1G64790.2	Ag004G363140
OG0014823	AT2G23840.1	Ag004G364360
OG0014824	AT1G54385.1	Ag006G510840
OG0014825	AT1G64770.3	Ag006G519050
OG0014826	AT1G64720.1	Ag004G402070
OG0014827	AT3G50790.1	Ag001G062640
OG0014828	AT2G03880.1	Ag003G253350
OG0014829	AT1G64530.1	Ag004G401390
OG0014830	AT1G64480.1	Ag004G401110
OG0014831	AT1G64450.1	Ag004G400420
OG0014832	AT1G64385.1	Ag004G400210
OG0014833	AT1G63930.1	Ag004G395280, Ag004G390450
OG0014834	AT1G63820.1	Ag004G394540, Ag004G389550
OG0014835	AT1G63680.1	Ag004G393790, Ag004G388830
OG0014836	AT1G63490.4	Ag004G386690
OG0014837	AT1G63460.1	Ag004G386650, Ag001G078550
OG0014838	AT1G63450.1	Ag004G386630, Ag004G386620
OG0014839	AT1G63420.1	Ag004G386390
OG0014840	AT1G63410.2	Ag004G386280
OG0014841	AT1G63160.1	Ag004G383790
OG0014842	AT1G62970.1	Ag004G381880
OG0014843	AT1G62850.2	Ag004G381400
OG0014844	AT1G62790.1	Ag004G380980
OG0014845	AT1G62770.1	Ag004G380910
OG0014846	AT1G62750.1	Ag004G380850
OG0014847	AT1G62520.1	Ag004G380210
OG0014848	AT3G12550.1	Ag005G471130
OG0014849	AT4G28020.1	Ag003G253200
OG0014850	AT4G25910.1	Ag002G141280
OG0014851	AT4G26055.1	Ag008G701520
OG0014853	AT4G26240.1	Ag003G248960
OG0014854	AT2G41200.1	Ag002G189920
OG0014856	AT2G41120.1	Ag002G189350
OG0014857	AT2G40930.1	Ag002G188640
OG0014858	AT2G41050.1	Ag002G188970, Ag002G189230
OG0014859	AT2G40840.1	Ag002G188400
OG0014860	AT2G40700.1	Ag002G187970
OG0014861	AT2G40660.1	Ag002G187880
OG0014862	AT3G09060.1	Ag005G478090
OG0014863	AT3G09080.3	Ag005G478060
OG0014864	AT3G09210.1	Ag005G477910
OG0014865	AT3G09250.2	Ag005G477860
OG0014866	AT3G09310.1	Ag005G477710
OG0014867	AT3G09450.1	Ag005G477050
OG0014868	AT3G09580.1	Ag005G476880
OG0014869	AT3G09690.1	Ag005G476720
OG0014870	AT3G09720.1	Ag005G476660
OG0014871	AT3G09730.2	Ag005G476640
OG0014872	AT3G09850.1	Ag005G476400
OG0014873	AT3G09860.1	Ag005G476390
OG0014874	AT3G09910.1	Ag005G476270
OG0014875	AT5G03620.1	Ag006G496050
OG0014876	AT3G10060.1	Ag005G476000
OG0014877	AT3G10070.1	Ag005G475990
OG0014878	AT3G10230.1	Ag005G475830
OG0014879	AT3G10320.1	Ag005G475760
OG0014880	AT3G10360.1	Ag005G475720
OG0014881	AT3G10400.1	Ag005G475670
OG0014883	AT5G56420.1	Ag008G699210
OG0014884	AT3G11050.1	Ag005G474100
OG0014885	AT3G10940.1	Ag005G474200
OG0014886	AT3G11090.1	Ag005G473910
OG0014887	AT3G11150.1	Ag005G473750
OG0014888	AT3G11340.1	Ag005G473390
OG0014889	AT3G12040.1	Ag005G471800
OG0014890	AT3G12145.1	Ag005G471610
OG0014891	AT3G12100.1	Ag005G471720
OG0014892	AT3G12345.1	Ag005G471340
OG0014893	AT4G08150.1	Ag001G039950
OG0014894	AT5G49660.1	Ag001G041200
OG0014895	AT4G07990.1	Ag001G040200
OG0014896	AT5G49810.1	Ag001G041300
OG0014897	AT3G21580.1	Ag005G441320
OG0014899	AT1G08190.1	Ag004G308190
OG0014900	AT5G50520.1, AT5G50630.1	Ag004G399660
OG0014904	AT5G51010.1	Ag008G677790
OG0014905	AT5G51290.1	Ag008G679430
OG0014906	AT5G51560.1	Ag008G680170
OG0014907	AT5G51570.1	Ag008G680190
OG0014909	AT5G51690.1	Ag008G680260
OG0014910	AT5G51710.1	Ag008G680240
OG0014911	AT5G51970.1	Ag008G681140
OG0014912	AT5G52100.1	Ag008G681290
OG0014913	AT5G52110.1	Ag008G681330
OG0014915	AT5G52180.1	Ag008G681350
OG0014916	AT5G52190.1	Ag004G317940
OG0014917	AT5G52390.1	Ag008G681940
OG0014918	AT5G52520.1	Ag004G308530
OG0014920	AT5G52830.1	Ag008G683860
OG0014921	AT5G53320.1	Ag008G685830
OG0014922	AT5G53140.1	Ag008G685060
OG0014923	AT5G53020.6	Ag008G684780
OG0014924	AT5G53450.1	Ag008G686240
OG0014925	AT5G53470.1	Ag008G686440
OG0014926	AT5G53580.1	Ag008G713410
OG0014927	AT5G53860.4	Ag008G687650
OG0014928	AT5G54400.1	Ag001G057240
OG0014929	AT5G54840.1	Ag008G693960
OG0014930	AT1G18790.1	Ag004G330910
OG0014931	AT5G55310.1	Ag008G695100
OG0014932	AT5G55470.1	Ag008G695600
OG0014933	AT5G55520.1	Ag008G695710
OG0014934	AT5G55580.1	Ag008G696040
OG0014935	AT5G56120.1	Ag008G697690
OG0014936	AT5G56210.1	Ag008G698220
OG0014937	AT5G56300.1	Ag008G697730
OG0014938	AT5G56380.1	Ag008G698850
OG0014939	AT5G56590.1	Ag008G699740
OG0014940	AT5G56720.1	Ag008G699930
OG0014941	AT5G56730.1	Ag008G699940
OG0014942	AT5G57035.1	Ag008G701590
OG0014943	AT5G57050.1	Ag008G701570
OG0014944	AT5G57060.3	Ag008G701560
OG0014945	AT5G57390.1	Ag008G702550
OG0014946	AT5G57655.2	Ag008G703940
OG0014947	AT5G57670.2	Ag008G704040
OG0014948	AT5G57785.1	Ag008G704390
OG0014949	AT5G57850.1	Ag008G704540
OG0014950	AT5G57930.2	Ag008G704610
OG0014951	AT5G58130.1	Ag008G705280
OG0014952	AT5G58150.1	Ag008G705300
OG0014953	AT4G06634.1	Ag001G044860, Ag001G047580
OG0014954	AT4G06676.1	Ag007G643380
OG0014955	AT5G13400.1	Ag007G611690
OG0014956	AT5G13410.1	Ag007G611700
OG0014957	AT5G13120.1	Ag007G610560
OG0014958	AT5G12920.2	Ag007G610140
OG0014959	AT5G12170.2	Ag007G609130
OG0014960	AT5G11870.2	Ag007G608360
OG0014961	AT5G11570.1	Ag007G607630
OG0014962	AT5G11540.1	Ag007G607600
OG0014963	AT5G11430.1	Ag007G607410
OG0014964	AT5G11350.4	Ag007G607250
OG0014965	AT5G11330.1	Ag007G607190
OG0014966	AT5G11100.1	Ag007G606420
OG0014967	AT5G11030.2	Ag007G606220
OG0014968	AT5G11020.1	Ag007G606200
OG0014969	AT2G38130.1	Ag002G175430
OG0014970	AT5G10940.1	Ag007G605970
OG0014971	AT5G10910.1	Ag007G605940
OG0014972	AT5G10870.1	Ag007G605910, Ag007G606330
OG0014973	AT5G10700.1	Ag007G605560
OG0014974	AT5G10690.1	Ag007G605540
OG0014975	AT5G10500.1	Ag007G604990
OG0014976	AT5G10470.2	Ag007G604940
OG0014977	AT5G10440.1	Ag007G604910
OG0014978	AT5G10380.1	Ag007G604690
OG0014979	AT5G10210.1	Ag007G604380
OG0014980	AT5G10200.1	Ag007G604370
OG0014981	AT5G09995.2	Ag007G603880
OG0014982	AT5G09670.1	Ag007G602880
OG0014983	AT5G09620.1	Ag007G602740
OG0014984	AT5G09460.1	Ag007G602400
OG0014985	AT5G09450.1	Ag007G602390
OG0014986	AT5G08750.10	Ag007G601940
OG0014987	AT5G08340.1	Ag007G601150
OG0014988	AT5G08320.1	Ag007G601120
OG0014989	AT5G08050.1	Ag007G600640
OG0014990	AT5G07590.1	Ag007G599910
OG0014991	AT5G07490.1	Ag007G599570
OG0014992	AT5G07400.1	Ag006G508260
OG0014993	AT5G07330.1	Ag006G507830
OG0014994	AT4G17180.1	Ag006G577860
OG0014995	AT4G17380.1	Ag006G577690
OG0014996	AT4G17410.2	Ag006G577670
OG0014997	AT4G17760.1	Ag006G577020
OG0014998	AT4G17770.1	Ag006G577000
OG0015000	AT4G18465.1	Ag006G574710
OG0015001	AT4G18593.1	Ag006G574340
OG0015002	AT4G18600.1	Ag006G574320
OG0015003	AT4G18650.1	Ag006G574190
OG0015004	AT4G18790.1	Ag006G573840
OG0015005	AT4G18810.2	Ag006G573810
OG0015006	AT4G19070.1	Ag006G573510
OG0015007	AT4G19150.1	Ag006G572010
OG0015008	AT4G19390.1	Ag006G571270
OG0015009	AT4G19660.2	Ag006G569860
OG0015010	AT4G19670.1	Ag006G569850
OG0015011	AT4G19710.2	Ag006G569700
OG0015012	AT4G20060.1	Ag006G559400
OG0015014	AT4G20820.1	Ag006G562010
OG0015015	AT4G20870.1	Ag006G562380
OG0015016	AT1G18060.1	Ag004G329250
OG0015017	AT4G21170.1	Ag006G564040
OG0015018	AT4G21260.1, AT4G21250.1	Ag006G564430
OG0015019	AT5G14285.1	Ag007G613710
OG0015020	AT4G21350.1	Ag006G564540
