Orthogroup	Arabidopsis_thaliana	Erysimum_linariifolium
OG0018741	AT2G26610.1	El006G310980
OG0018742	AT4G27360.1	El003G156930
OG0018743	AT3G01900.1	El005G235070
OG0018744	AT3G01970.1	El005G234990
OG0018746	AT3G03500.1	El007G347890
OG0018747	AT3G04370.1	El005G238980
OG0018748	AT3G04880.1	El005G239660
OG0018749	AT3G08860.1	El005G243940
OG0018750	AT2G20540.1	El005G279030
OG0018752	AT1G26570.1	El002G111220
OG0018753	AT2G24400.1	El006G316950
OG0018754	AT2G23680.1	El006G318240
OG0018755	AT1G11570.3	El002G094830
OG0018756	AT1G10560.1	El002G093570
OG0018758	AT1G02360.3	El002G084050
OG0018759	AT1G02290.1	El002G083970
OG0018760	AT1G02040.1	El002G082600
OG0018761	AT5G16860.1	El001G064090
OG0018762	AT5G62210.1	El007G328480
OG0018763	AT5G62400.1	El007G328290
OG0018764	AT5G58630.1	El007G332800
OG0018765	AT5G58570.1	El007G332900
OG0018766	AT3G47530.1	El001G016900
OG0018767	AT3G46760.1	El001G016060
OG0018768	AT3G45730.1	El001G014750
OG0018769	AT3G46770.1	El001G016070
OG0018770	AT3G45160.1	El001G014020
OG0018771	AT3G43120.1	El001G011730
OG0018772	AT1G68380.1	El004G219120
OG0018773	AT1G70130.1	El004G221640
OG0018776	AT1G19720.1	El037G374550, El002G104020
OG0018777	AT1G74400.1	El004G226940
OG0018778	AT1G72600.1	El004G224690
OG0018781	AT3G14730.1	El005G251040
OG0018783	AT3G16610.1	El005G253380
OG0018784	AT3G20350.1	El005G258090
OG0018785	AT3G20395.1	El005G258150
OG0018786	AT3G21370.1	El005G259560
OG0018787	AT4G30040.1	El003G153100, El003G153550
OG0018788	AT2G06200.2	El005G270920
OG0018789	AT2G17140.1	El005G274680
OG0018790	AT3G09950.1	El005G245180
OG0018791	AT2G19320.1	El005G277760
OG0018792	AT1G54340.1	El002G141520
OG0018793	AT1G52040.1	El002G136630
OG0018793	AT1G52000.1	El002G136620
OG0018794	AT1G50180.1	El002G134450
OG0018795	AT1G49760.1	El002G133950
OG0018796	AT1G48640.1	El002G132390
OG0018797	AT3G56920.1	El001G028280
OG0018798	AT3G57790.1	El001G029320
OG0018799	AT3G59290.1	El001G030870
OG0018800	AT3G61210.1	El001G033110
OG0018801	AT3G63160.1	El001G035490
OG0018802	AT3G63380.1	El001G035760
OG0018804	AT1G53030.1	El002G138040
OG0018807	AT1G49420.1	El002G133400
OG0018808	AT1G49110.1	El002G133000
OG0018809	AT5G50770.1	El007G343460
OG0018810	AT3G52600.1	El001G023020
OG0018811	AT3G63360.1	El001G035730
OG0018813	AT5G46640.1	El007G365550
OG0018814	AT5G47510.4	El007G366660
OG0018816	AT2G33640.1	El006G298290
OG0018817	AT2G40085.1	El006G289660
OG0018819	AT1G77410.3	El004G230490
OG0018820	AT1G74820.1	El004G227350
OG0018821	AT2G24690.2	El006G316580
OG0018822	AT4G31470.1	El003G151470
OG0018823	AT4G32450.1	El003G150330
OG0018824	AT4G35030.3	El003G147410
OG0018826	AT4G39675.1	El003G143210
OG0018828	AT1G03340.1	El002G085170
OG0018829	AT1G03880.1	El002G085710, El002G085690
OG0018830	AT1G03920.1	El002G085760
OG0018831	AT1G04050.1	El002G085920, El008G368930
OG0018832	AT1G04490.1	El002G086500
OG0018833	AT1G06740.1	El002G089130
OG0018834	AT1G09415.1	El002G092210
OG0018835	AT1G15050.1	El002G099120
OG0018838	AT1G20520.1	El002G104870
OG0018839	AT2G34825.1, AT2G32885.1	El006G299170
OG0018842	AT1G61950.1	El004G198860
OG0018843	AT1G64340.1	El004G194350
OG0018844	AT2G12900.1, AT2G12940.1, AT2G13150.1	El005G271670
OG0018845	AT2G17680.1	El005G275210
OG0018847	AT1G01130.1, AT5G47170.1	El007G366330, El007G322190
OG0018848	AT5G02320.1	El001G080790
OG0018849	AT5G05860.1	El001G076370
OG0018850	AT5G06960.1	El001G074880
OG0018851	AT5G07140.1	El001G074690
OG0018852	AT4G18090.1	El003G168640
OG0018854	AT4G22820.1	El003G162650
OG0018855	AT5G41890.1	El003G193400
OG0018858	AT5G17500.1	El001G063440
OG0018859	AT3G30842.1	El001G046610
OG0018860	AT3G49380.1	El001G019320
OG0018861	AT5G19710.1	El001G060460
OG0018862	AT1G05040.1	El002G087160
OG0018864	AT2G40955.1, AT4G15096.1, AT1G35375.1	El001G041940
OG0018866	AT1G26960.1	El002G110170
OG0018867	AT1G24485.3	El002G112620
OG0018868	AT1G30814.1	El002G117570
OG0018871	AT1G55640.1	El002G140710
OG0018873	AT1G61090.1	El004G200030
OG0018873	AT1G61097.1, AT1G61093.1, AT1G61095.1	El004G200020, El004G200010
OG0018876	AT1G68450.1	El004G219200
OG0018877	AT1G70830.1, AT1G70850.1	El004G222490
OG0018878	AT1G72570.1	El004G224670
OG0018885	AT2G23470.1	El006G318430
OG0018886	AT2G24030.1	El006G317690
OG0018889	AT2G36560.1	El006G294160
OG0018890	AT2G41342.1	El006G288010
OG0018891	AT2G43960.1	El006G283790, El006G283710
OG0018893	AT3G27860.1	El001G042810
OG0018894	AT3G30350.2	El001G046270
OG0018895	AT5G12880.1	El001G068870
OG0018896	AT5G23970.1	El001G056050, El001G055950
OG0018898	AT5G28650.1	El001G047780
OG0018900	AT4G30050.1	El003G153110
OG0018901	AT4G25430.1	El003G159110
OG0018902	AT4G24026.1	El003G160810
OG0018903	AT5G37570.1	El003G185650
OG0018904	AT5G41570.1	El003G193030
OG0018905	AT5G41620.1	El003G193100
OG0018906	AT5G42380.1	El007G356620
OG0018908	AT5G50443.1	El007G343810
OG0018910	AT5G56990.2	El007G334880
OG0018911	AT5G63580.1	El007G326970
OG0018940	AT1G69770.1	El004G221040
OG0018941	AT4G31070.1	El003G151870
OG0018942	AT1G31140.2	El002G118180
OG0018943	AT1G31814.1	El002G119010
OG0018945	AT1G56300.1	El004G208590
OG0018948	AT2G03770.1	El001G038940
OG0018949	AT2G04025.1	El001G039110
OG0018950	AT3G26934.1	El001G041540
OG0018952	AT4G26330.1	El003G158130
OG0018953	AT5G49630.1	El007G345190
OG0018954	AT5G50080.2	El007G344560
OG0018955	AT5G52410.2	El007G341170
OG0018958	AT5G09876.1	El001G072180
OG0018959	AT5G08410.2	El001G073360
OG0018961	AT1G32970.1	El002G120490
OG0018963	AT1G43900.1	El002G127560
OG0018964	AT4G37700.1	El003G144400
OG0018965	AT1G66030.1	El002G130460, El001G042570
OG0018966	AT4G38590.2	El003G142040
OG0018967	AT2G35550.1	El006G295550
OG0018968	AT1G32740.1	El002G120230
OG0018969	AT2G33520.1	El006G298410
OG0018970	AT5G42140.1	El007G355350
OG0018973	AT4G13260.1	El003G177980
OG0018975	AT4G23882.1	El003G161080
OG0018976	AT5G66595.1	El007G322680
OG0018977	AT4G00240.1	El001G000340
OG0018978	AT5G02560.2	El001G080470, El001G080540
OG0018980	AT2G26920.1	El006G308700
OG0018982	AT2G39100.1	El006G290930
OG0018983	AT4G33660.1	El003G149000
OG0018984	AT1G15900.1	El002G099970
OG0018985	AT1G24320.1	El002G112790
OG0018988	AT1G11850.2	El002G095220
OG0018989	AT1G10460.1	El002G093430
OG0018991	AT1G03120.1	El002G084950
OG0018992	AT1G02705.1	El002G084410
OG0018993	AT5G18810.1	El001G061700
OG0018996	AT3G48720.1	El001G018400
OG0018997	AT3G47510.1	El001G016880
OG0018999	AT3G44735.1	El001G013200
OG0019000	AT1G69470.1	El004G220590
OG0019001	AT1G71866.1	El004G223640
OG0019002	AT1G78320.1	El004G231670
OG0019003	AT3G15930.1	El005G252630
OG0019004	AT3G16920.2	El005G253740
OG0019006	AT3G23140.1	El005G263910
OG0019007	AT2G13295.1	El005G271700
OG0019008	AT2G18120.1	El005G276260
OG0019009	AT1G55810.4	El002G140930
OG0019012	AT1G49120.1	El002G133010
OG0019013	AT4G16008.1	El003G171930
OG0019014	AT3G53410.1	El001G024010
OG0019016	ATCG00470.1	El024G373260
OG0019018	AT1G51520.2	El002G135870
OG0019022	AT1G48510.3	El002G132180
OG0019023	AT3G45170.1	El001G014030
OG0019024	AT3G50260.1	El001G020330
OG0019025	AT3G52420.1	El001G022760
OG0019027	AT3G55190.1	El001G026120
OG0019028	AT4G16680.2	El003G170680
OG0019031	AT1G76190.1	El004G229010
OG0019032	AT2G43390.1	El006G285470
OG0019033	AT1G24110.1	El002G109480
OG0019034	AT1G30974.1, AT1G30972.1	El002G118010
OG0019035	AT3G26480.1	El003G150250
OG0019036	AT1G02110.1	El002G082510
OG0019037	AT1G05640.1	El002G087870
OG0019038	AT1G10980.1	El002G094040
OG0019039	AT1G11740.1	El002G095090
OG0019040	AT1G12100.1	El002G095560
OG0019041	AT1G01530.1, AT1G65360.1	El007G349060
OG0019043	AT1G16705.2	El002G100680
OG0019045	AT3G13898.1	El005G249980
OG0019046	AT3G02440.2	El005G236590
OG0019047	AT3G01030.1	El005G236180
OG0019048	AT3G21470.1	El005G259700
OG0019050	AT4G25290.1	El003G159310
OG0019051	AT5G14470.1	El001G067020
OG0019052	AT5G39930.1	El003G189900
OG0019053	AT5G60280.1	El007G330660
OG0019054	AT5G61880.1	El007G328850
OG0019055	AT1G02940.2	El002G084690
OG0019056	AT1G07150.1	El002G089630
OG0019057	AT1G07330.2	El002G089830
OG0019058	AT1G13620.1	El002G097730
OG0019060	AT1G24480.1	El002G112630
OG0019061	AT2G22340.1	El006G314390, El003G185360, El006G309870, El006G309800, El001G027160, El002G120580, El004G215530, El003G186100
OG0019062	AT1G50040.1	El002G134290
OG0019064	AT1G58460.2	El004G203020
OG0019071	AT1G68700.1	El004G219540
OG0019073	AT2G33175.1	El005G272410, El001G001630, El004G201390, El001G051230, El003G157660, El007G327410, El007G331910
OG0019075	AT2G37910.1	El006G312350
OG0019076	AT2G20880.1	El005G279580
OG0019077	AT2G22730.2	El006G319490
OG0019078	AT2G25200.1	El006G315390
OG0019079	AT2G25850.2	El006G313640
OG0019080	AT2G27520.1	El006G306950, El006G306800, El006G306770, El006G306760, El006G306930
OG0019081	AT2G33780.1	El006G298110
OG0019082	AT2G39851.1	El006G289960
OG0019084	AT2G47200.1	El006G280700
OG0019085	AT2G01760.2	El001G036720
OG0019086	AT3G49690.1	El001G019600
OG0019089	AT5G23930.1	El001G056100
OG0019090	AT4G11760.1	El001G007190
OG0019091	AT4G05270.1	El001G004670
OG0019091	AT4G05310.1	El001G004630
OG0019093	AT4G26820.1	El003G157500
OG0019094	AT4G26420.1	El003G158050
OG0019095	AT4G24670.1	El003G160050
OG0019096	AT4G24570.1	El003G160140
OG0019098	AT5G40155.1	El003G190680
OG0019099	AT5G40960.1	El003G192070
OG0019100	AT5G43170.1	El007G358520
OG0019101	AT5G42860.1	El007G357960
OG0019102	AT5G48700.1, AT5G48710.1	El007G347490
OG0019103	AT5G52740.1	El007G340810
OG0019104	AT5G67265.1	El007G323550
OG0019105	AT1G49005.1	El002G132900
OG0019106	AT3G07230.1	El005G242520
OG0019109	AT1G03660.1	El002G085470
OG0019129	ATMG00640.1	El060G376120
OG0019130	AT1G31840.1	El002G119060
OG0019131	AT1G56555.1	El004G206990
OG0019132	AT1G61030.1	El004G200110
OG0019133	AT1G63710.1	El004G195670
OG0019134	AT5G52550.1	El007G340970
OG0019135	AT5G55040.1	El007G337270
OG0019136	AT5G55240.1	El007G336990
OG0019137	AT5G11140.1	El001G070520
OG0019139	AT4G21480.1	El003G164580
OG0019140	AT1G33280.1	El002G121010
OG0019142	AT1G35830.1	El002G124990
OG0019143	AT1G35910.1	El002G125000
OG0019144	AT1G37130.1	El002G125450
OG0019146	AT4G37310.1	El003G144820
OG0019147	AT4G08570.1	El001G010880
OG0019148	AT5G42700.1	El007G357470
OG0019149	AT5G44360.2	El007G360770
OG0019151	AT5G45200.1	El007G362770
OG0019153	AT4G13180.1	El003G178320
OG0019155	AT2G44880.2	El006G283650
OG0019157	AT5G01680.1	El001G081910
OG0019160	AT5G59410.1	El007G331740
OG0019162	AT2G26040.1	El006G313280
OG0019163	AT5G01970.1	El001G082280
OG0019164	AT3G02885.1	El005G237160
OG0019167	AT2G39850.1	El006G289970
OG0019168	AT1G18940.1	El002G103180
OG0019169	AT1G21520.1	El002G105950
OG0019171	AT2G22810.1	El006G319300
OG0019172	AT2G21185.1	El006G321510
OG0019173	AT1G07500.1	El002G090070
OG0019174	AT1G01820.1	El002G082830
OG0019176	AT5G62480.1	El007G328180
OG0019177	AT1G09260.1	El002G092020
OG0019178	AT3G46590.2	El001G015820
OG0019179	AT3G44590.1	El001G012800
OG0019180	AT3G44450.1	El001G012690
OG0019181	AT3G45130.2	El001G013970
OG0019182	AT1G76290.1	El004G229120
OG0019185	AT1G79970.1	El004G234560
OG0019186	AT3G14620.1	El005G250950
OG0019187	AT3G14700.1	El005G251000
OG0019188	AT3G20220.1	El005G257970
OG0019189	AT2G20500.1	El005G278950
OG0019190	AT1G53635.1, AT1G53633.1	El002G139140
OG0019192	AT1G56170.1	El002G141450
OG0019193	AT1G51620.2	El002G136000
OG0019194	AT3G43790.2	El001G012100
OG0019195	AT4G16050.1	El003G171880
OG0019196	AT4G14900.1	El003G174130
OG0019200	AT3G57270.1	El001G028720
OG0019204	AT5G42610.1	El007G357080
OG0019205	AT2G25185.1	El006G315450
OG0019207	AT2G44330.1	El006G284410
OG0019209	AT4G28088.1	El003G155870
OG0019210	AT4G30380.2	El003G152680
OG0019211	AT3G26470.1	El001G051160
OG0019213	AT4G34550.1	El003G147890
OG0019214	AT4G35725.1	El003G146520
OG0019215	AT4G37860.1	El003G144210
OG0019217	AT2G23096.1	El006G318940
OG0019218	AT1G13540.1, AT1G13510.1	El002G097150
OG0019219	AT1G16640.1	El002G100620
OG0019220	AT1G16690.1	El002G100660
OG0019223	AT1G60650.1	El004G200620, El001G076080
OG0019224	AT2G19990.1	El005G278440
OG0019226	AT2G04890.1	El005G269970
OG0019230	AT5G15250.1	El001G066230
OG0019231	AT4G12880.1	El003G179590, El003G179480, El003G179470
OG0019233	AT5G53710.2	El007G339030
OG0019236	AT5G64990.2	El007G325290
OG0019239	AT1G05920.1	El002G088290
OG0019241	AT1G31250.1, AT1G31255.1	El002G131920, El002G127130, El006G307390
OG0019245	AT1G58225.1	El004G204570
OG0019246	AT1G66220.1	El004G215360
OG0019247	AT1G70870.1	El004G222570, El004G222610
OG0019248	AT3G07500.1	El005G242800
OG0019249	AT3G21450.1	El005G259670, El005G259600, El005G259660
OG0019252	AT2G25640.1	El006G314060
OG0019257	AT3G58240.1	El001G029820
OG0019262	AT4G38850.1	El003G142290
OG0019263	AT4G26288.1	El003G158180
OG0019264	AT4G24715.1	El003G160000
OG0019265	AT4G15562.1	El003G172680, El003G172730
OG0019266	AT5G45000.1	El007G362020
OG0019267	AT5G49960.1	El007G344700
OG0019270	AT5G54745.1, AT1G51150.1	El007G337660, El007G337650, El007G337640
OG0019272	AT4G32717.1	El003G150000
OG0019276	AT2G17850.3	El005G275410
OG0019278	AT3G02245.1	El005G236410
OG0019279	AT5G35300.1	El003G183440
OG0019283	AT3G29455.1, AT5G35050.1	El005G262450
OG0019284	AT1G70080.1	El004G221500
OG0019284	AT5G48110.1	El004G221510
OG0019305	AT4G31760.1	El003G151170
OG0019309	AT1G54820.1	El004G209490
OG0019311	AT5G51390.1	El007G342670
OG0019312	AT5G55980.1	El007G336160
OG0019313	AT5G07850.1	El001G073960
OG0019314	AT5G09290.1	El001G072790
OG0019316	AT1G35625.1, AT1G35630.1	El002G123700
OG0019322	AT2G07689.1	El035G374210
OG0019323	AT4G15248.1	El003G173310
OG0019324	AT5G41400.1	El003G192660
OG0019327	AT2G42140.1	El006G287020
OG0019328	AT2G29525.1	El006G303360
OG0019329	AT2G25900.1	El006G313530
OG0019330	AT5G55507.1	El007G336640
OG0019332	AT3G07710.1	El005G243120
OG0019333	AT1G18485.1	El002G102650
OG0019334	AT1G20030.2	El002G104360
OG0019335	AT2G23445.1	El006G318470
OG0019336	ATMG01360.1	El057G375890, El074G376530, El067G376320
OG0019337	AT1G04150.1	El002G086010
OG0019338	AT5G27020.1	El005G235480
OG0019339	AT5G27110.1	El001G048860
OG0019340	AT3G47600.1	El001G017110
OG0019344	AT3G14225.1	El005G250480
OG0019345	AT3G23190.1	El005G264140
OG0019347	AT2G18060.1	El005G275690
OG0019349	AT1G53230.1	El002G138450
OG0019351	AT1G50720.1	El002G135000
OG0019352	AT5G62340.1	El007G328360
OG0019354	AT3G55570.1	El001G026590
OG0019355	AT3G58380.1	El003G188640, El001G029980, El007G357550
OG0019359	AT5G44610.1	El007G361370
OG0019364	AT1G78270.1	El004G231620
OG0019368	AT1G15580.1	El002G099670
OG0019371	AT1G71150.1	El004G223070
OG0019372	AT1G70340.1	El004G221870
OG0019373	AT1G68825.1	El004G219710
OG0019375	AT3G23350.2	El005G264800
OG0019377	AT3G10460.1	El005G245800, El007G355600, El004G198290
OG0019378	AT3G03272.1	El005G237570
OG0019380	AT1G31820.1	El002G119030
OG0019382	AT3G27415.1	El001G042340
OG0019384	AT5G25330.1	El001G053000
OG0019385	AT5G24155.1	El001G055760
OG0019386	AT1G02850.4	El002G084570
OG0019387	AT1G14470.1	El002G098430
OG0019388	AT1G17145.1	El002G101230
OG0019389	AT1G20135.1	El002G104480
OG0019392	AT1G27110.1	El002G109790
OG0019393	AT1G25300.1	El002G112210
OG0019395	AT1G43640.1	El002G127100
OG0019398	AT4G29620.1, AT4G29630.1, AT4G29600.1	El003G153750
OG0019400	AT3G19790.1	El001G049080, El001G049070
OG0019400	AT1G80625.1	El004G233770
OG0019403	AT3G14630.2	El005G250960
OG0019405	AT5G43070.1	El007G358260
OG0019406	AT2G18870.1	El005G277300
OG0019408	AT2G02515.1	El001G037690
OG0019409	AT3G58860.1	El001G030530
OG0019410	AT5G17165.1	El001G063830
OG0019413	AT4G33585.1	El007G357040, El007G357030
OG0019414	AT5G36300.2	El003G184310, El003G184320
OG0019415	AT5G41030.1	El003G192130
OG0019417	AT5G50115.1	El007G343730
OG0019447	AT4G30540.1	El003G152510
OG0019450	AT1G54730.2	El004G209300
OG0019451	AT1G54930.2	El004G209680
OG0019453	AT3G29970.1	El001G046000
OG0019454	AT5G38860.1	El003G188440
OG0019456	AT5G51640.1	El007G342210
OG0019457	AT5G08250.2	El001G073550
OG0019459	AT1G30780.1	El002G117490
OG0019461	AT4G12710.1	El003G180030
OG0019462	AT2G47480.1	El006G280330
OG0019467	AT4G26660.1	El003G157710
OG0019468	AT1G68050.1	El004G218660
OG0019470	AT2G35950.2	El006G294950
OG0019471	AT4G26485.1	El003G157960
OG0019472	ATMG00160.1	El035G374170
OG0019473	AT1G11540.2	El002G094800
OG0019474	AT5G27200.1	El001G049020
OG0019477	AT3G49470.2	El001G019400
OG0019478	AT3G45630.1	El001G014590
OG0019479	AT3G45610.1	El001G014560
OG0019480	AT3G44326.1	El001G012630
OG0019481	AT1G73330.1	El004G225510, El004G225540
OG0019482	AT1G73066.1	El004G225180
OG0019483	AT1G80060.1	El004G234470
OG0019484	AT3G14710.1	El005G251010
OG0019486	AT2G05810.1	El005G270710
OG0019487	AT2G10950.1	El005G271490
OG0019490	AT2G19120.1	El005G277530, El007G350670
OG0019491	AT1G54360.6	El002G141540
OG0019494	AT1G49160.5	El002G133070
OG0019495	AT2G48075.1	El006G279730
OG0019497	AT1G56060.2	El002G141300
OG0019501	AT4G12690.1	El003G180000
OG0019503	AT3G45290.1	El001G014230, El003G172330, El001G014220
OG0019506	AT3G58770.1	El001G030420
OG0019508	AT5G66000.1	El007G321970, El006G311810
OG0019510	AT4G19260.1, AT4G19340.1, AT4G19275.1	El003G166750
OG0019515	AT4G39745.1	El003G143300
OG0019519	AT1G22240.1	El002G107180
OG0019521	AT1G67460.1	El004G217640
OG0019523	AT1G15772.1	El002G099830
OG0019525	AT3G07520.1	El001G005930, El005G242820
OG0019526	AT3G05430.1	El005G240330
OG0019527	AT5G02000.1	El001G082310
OG0019529	AT5G06100.2	El001G076120
OG0019530	AT4G18940.1	El003G167350
OG0019532	AT1G28000.1	El002G113640
OG0019533	AT4G16810.1	El003G170430
OG0019537	AT1G22670.1	El002G107780
OG0019538	AT1G26260.1	El002G110880, El002G110680
OG0019541	AT1G43000.2	El002G126280, El002G126290
OG0019542	AT1G44224.1	El002G127970
OG0019549	AT1G77960.1	El004G231220
OG0019550	AT3G11825.1	El001G048270
OG0019552	AT2G06255.1	El005G271030
OG0019553	AT2G21350.1	El006G321260
OG0019555	AT2G23960.1	El006G317810
OG0019558	AT2G36110.1	El006G294740
OG0019559	AT2G45530.1	El006G282890
OG0019564	AT5G27370.1	El001G049330
OG0019569	AT4G28775.1	El003G155060
OG0019570	AT4G25845.1	El003G158620
OG0019572	AT5G50610.1, AT5G50710.1	El007G343520
OG0019573	AT5G51440.1	El007G342610
OG0019574	AT1G49360.1	El001G006800
OG0019576	AT5G55460.1	El007G336700
OG0019578	AT5G59170.1	El007G332060, El007G332070
OG0019582	ATMG01270.1, AT2G07696.1	El071G376420, El064G376300
OG0019618	AT1G32610.1	El002G120120
OG0019619	AT1G57560.1	El004G206340
OG0019620	AT3G09990.1	El005G245230
OG0019621	AT5G51790.3	El007G342000
OG0019622	AT5G57970.1	El007G333590
OG0019623	AT4G06598.1	El001G011630
OG0019626	AT4G38880.1	El003G142320
OG0019627	AT5G38400.1	El003G187380, El003G171050
OG0019629	AT5G09610.1	El001G072430
OG0019630	AT4G00870.1	El001G001450
OG0019632	AT2G26520.1	El006G311370
OG0019633	AT1G18530.1	El002G102700
OG0019634	AT2G23110.1	El006G318930
OG0019635	AT5G54070.1	El007G338640
OG0019638	AT3G49730.1	El001G019650
OG0019639	AT5G35210.1	El001G013360
OG0019645	AT3G15770.1	El005G252440
OG0019649	AT1G56150.1	El002G141430
OG0019650	AT1G48000.1	El002G131390
OG0019651	AT3G52525.1	El001G022940
OG0019652	AT3G58990.1	El001G030580
OG0019653	AT3G63450.3	El001G035840
OG0019654	AT1G52550.1	El002G137370
OG0019658	AT3G49840.2	El001G019770
OG0019660	AT3G60000.2	El001G031650
OG0019662	AT4G11490.1	El001G007520
OG0019663	AT2G34890.1	El006G296280
OG0019667	AT4G20100.1	El003G165700
OG0019668	AT2G42440.1	El006G286660
OG0019669	AT5G01780.2	El001G082040
OG0019671	AT3G28220.1	El001G043220
OG0019674	AT1G62690.1	El004G197650
OG0019676	AT2G04480.1	El005G269480
OG0019680	AT5G02150.1	El001G080960
OG0019684	AT4G19038.1, AT4G19035.1	El003G167180
OG0019689	AT5G61300.1	El007G329530
OG0019696	AT1G20000.1	El002G104320
OG0019699	AT3G42780.1	El004G203140
OG0019699	AT3G42786.1, AT3G09130.1	El004G203270
OG0019700	AT1G56670.1	El004G206540
OG0019701	AT1G54980.1	El004G209960
OG0019701	AT5G50070.1	El007G344570
OG0019703	AT1G78220.1	El004G231570
OG0019704	AT1G79740.1	El004G234820
OG0019705	AT3G10195.1	El005G245520
OG0019707	AT2G04910.1	El005G269990
OG0019708	AT2G47280.1	El006G280550
OG0019709	AT2G22850.1	El006G319280
OG0019711	AT3G46150.1	El002G118550, El001G048510, El002G124690
OG0019712	AT2G33270.1	El006G298740
OG0019713	AT2G36440.1	El006G294290
OG0019715	AT3G42850.2	El001G011650
OG0019716	AT3G45430.1	El001G014320
OG0019723	AT4G25020.1	El003G159670
OG0019725	AT5G41600.1	El003G193080
OG0019726	AT5G51451.1	El007G342590
OG0019731	AT2G17785.1	El003G165860, El003G165840
OG0019737	AT4G09775.1	El007G362010, El002G082920, El004G216740, El007G323260, El003G179500, El003G179610
OG0019776	AT1G54575.2	El004G210370
OG0019777	AT1G54740.1	El004G209350
OG0019778	AT1G28306.1, AT1G28305.1	El002G113950
OG0019781	AT5G09560.1	El001G072470
OG0019782	AT4G21230.1	El003G164810
OG0019784	AT4G38560.2	El003G142010
OG0019785	AT5G46820.1, AT5G46810.1	El007G365770, El007G365800
OG0019786	AT1G33920.1	El002G121810
OG0019788	AT4G13240.1	El003G178130
OG0019790	AT2G44480.3	El006G284220
OG0019795	AT1G06000.1	El002G088350
OG0019797	AT3G44830.1	El001G013660
OG0019798	AT1G73870.1	El004G226270
