Orthogroup	Arabidopsis_thaliana	Cardamine_amara
OG0013165	AT5G09380.2	evm.model.RL_4.2649.3.687c86da
OG0013166	AT5G09300.1	evm.model.RL_4.2657
OG0013167	AT5G08740.1	evm.model.RL_4.2670
OG0013168	AT5G08720.1	evm.model.RL_4.2672
OG0013169	AT5G08710.1	evm.model.RL_4.2673
OG0013170	AT5G08650.1	evm.model.RL_4.2675
OG0013171	AT5G08440.3	evm.model.RL_4.2700
OG0013172	AT5G23390.1	evm.model.RL_4.1387
OG0013174	AT5G08120.1	evm.model.RL_4.2738
OG0013175	AT5G08110.3	evm.model.RL_4.2739
OG0013176	AT5G07810.1	evm.model.RL_4.2770
OG0013177	AT5G07730.1	evm.model.RL_4.2776
OG0013178	AT5G07710.1	evm.model.RL_4.2778
OG0013179	AT5G07290.1	evm.model.RL_4.2820
OG0013180	AT5G62090.1	evm.model.RL_8.2281
OG0013181	AT5G07170.1	evm.model.RL_4.2832
OG0013182	AT4G17370.1	evm.model.RL_2.1289
OG0013183	AT4G17540.1	evm.model.RL_2.1305
OG0013184	AT4G17616.1	evm.model.RL_2.1313
OG0013185	AT4G17730.2	evm.model.RL_2.1325
OG0013186	AT4G17740.1	evm.model.RL_2.1326
OG0013187	AT4G17970.1	evm.model.RL_2.1354
OG0013188	AT4G18240.1	evm.model.RL_2.1377
OG0013189	AT4G18260.1	evm.model.RL_2.1383
OG0013190	AT4G18270.1	evm.model.RL_2.1384
OG0013191	AT5G45960.1	evm.model.RL_4.232
OG0013192	AT4G18540.1	evm.model.RL_2.1412
OG0013193	AT4G18640.1	evm.model.RL_2.1423
OG0013194	AT4G18740.1	evm.model.RL_2.1433
OG0013195	AT4G18780.1	evm.model.RL_2.1437
OG0013196	AT4G18820.1	evm.model.RL_2.1441
OG0013197	AT4G18920.1	evm.model.RL_2.1449
OG0013198	AT4G19020.1	evm.model.RL_2.1462
OG0013199	AT4G19050.1	evm.model.RL_2.1464
OG0013200	AT4G19060.1	evm.model.RL_2.1466, evm.model.RL_2.1465.1.687c86e3
OG0013201	AT4G19370.1	evm.model.RL_2.1490
OG0013202	AT4G20090.1	evm.model.RL_2.1558
OG0013203	AT3G57430.1	evm.model.RL_7.624
OG0013204	AT4G20110.2	evm.model.RL_2.1561
OG0013205	AT4G37420.1	evm.model.RL_2.3257.1.687c86e8
OG0013206	AT4G20760.2	evm.model.RL_2.1589
OG0013207	AT4G21300.1	evm.model.RL_2.1636
OG0013208	AT4G21390.1	evm.model.RL_2.1644
OG0013209	AT4G21610.1	evm.model.RL_2.1665
OG0013210	AT4G22010.1	evm.model.RL_2.1707
OG0013211	AT4G22200.1	evm.model.RL_2.1726
OG0013212	AT1G69830.1	evm.model.RL_3.1375.5.687c84bc
OG0013213	AT4G22370.2	evm.model.RL_2.1742
OG0013214	AT4G22666.1	evm.model.RL_2.1767
OG0013215	AT4G23496.1	evm.model.RL_2.1864
OG0013216	AT4G23720.1	evm.model.RL_2.1885
OG0013217	AT4G23790.1	evm.model.RL_5.2402, evm.model.RL_2.1892
OG0013218	AT4G23890.1	evm.model.RL_2.1903
OG0013219	AT4G23895.3	evm.model.RL_2.1904
OG0013220	AT4G24110.1	evm.model.RL_2.1925
OG0013221	AT1G32860.1	evm.model.RL_5.2679
OG0013223	AT1G33340.1	evm.model.RL_5.2630
OG0013224	AT1G33410.2	evm.model.RL_5.2625
OG0013225	AT5G20080.1	evm.model.RL_4.1638.1.687c86d5
OG0013226	AT4G25650.2	evm.model.RL_2.2081
OG0013227	AT5G07080.1	evm.model.RL_4.2842
OG0013228	AT1G33810.1	evm.model.RL_5.2598
OG0013229	AT1G34120.2	evm.model.RL_5.2559
OG0013230	AT1G34150.1	evm.model.RL_5.2555.1.687c88bc
OG0013231	AT1G34260.1	evm.model.RL_5.2547
OG0013232	AT1G34380.2	evm.model.RL_5.2537
OG0013233	AT1G34640.1	evm.model.RL_5.2527, evm.model.RL_5.2529
OG0013234	AT1G35210.1	evm.model.RL_5.2508
OG0013235	AT1G35330.1	evm.model.RL_5.2479
OG0013236	AT1G35530.2	evm.model.RL_5.2464
OG0013237	AT1G35620.1	evm.model.RL_5.2460
OG0013238	AT1G36940.2	evm.model.RL_5.2411
OG0013239	AT1G44790.1	evm.model.RL_5.2324
OG0013240	AT3G09040.2	evm.model.RL_1.813
OG0013241	AT1G30845.1	evm.model.RL_5.2846
OG0013242	AT1G43620.1	evm.model.RL_5.2362
OG0013243	AT1G45130.1	evm.model.RL_5.2300
OG0013246	AT1G47530.1	evm.model.RL_5.2254
OG0013247	AT1G42960.1	evm.model.RL_5.2393
OG0013248	AT1G42550.1	evm.model.RL_5.2396
OG0013249	AT1G42540.1	evm.model.RL_5.2401
OG0013250	AT1G45160.2	evm.model.RL_5.2297
OG0013251	AT1G46480.1	evm.model.RL_5.2281
OG0013252	AT1G27880.1	evm.model.RL_5.3109
OG0013253	AT1G27840.3, AT1G19750.1	evm.model.RL_5.3111.8.687c88bf
OG0013254	AT1G28140.1	evm.model.RL_5.3081
OG0013255	AT1G28200.1	evm.model.RL_5.3076
OG0013256	AT1G28220.1	evm.model.RL_5.3074
OG0013257	AT1G28530.1	evm.model.RL_5.3046
OG0013258	AT1G28680.1	evm.model.RL_5.3037
OG0013259	AT1G29041.1	evm.model.RL_5.3025
OG0013260	AT1G29100.2	evm.model.RL_5.3016
OG0013261	AT3G24600.1	evm.model.RL_1.2362
OG0013262	AT1G29220.2	evm.model.RL_5.3003
OG0013263	AT1G29400.1	evm.model.RL_5.2987
OG0013264	AT1G29830.3, AT1G29820.1	evm.model.RL_5.2914
OG0013265	AT1G30290.2	evm.model.RL_5.2904
OG0013266	AT4G35390.1	evm.model.RL_2.3063
OG0013267	AT4G35440.2	evm.model.RL_2.3066
OG0013268	AT4G35650.1	evm.model.RL_2.3088
OG0013269	AT4G35880.1	evm.model.RL_2.3113
OG0013270	AT4G35905.1	evm.model.RL_2.3117.3.687c86e8
OG0013271	AT4G35970.1	evm.model.RL_2.3123
OG0013272	AT2G17820.1	evm.model.RL_1.2965
OG0013273	AT4G36210.3	evm.model.RL_2.3149
OG0013274	AT4G36400.1	evm.model.RL_2.3161
OG0013275	AT4G36410.1	evm.model.RL_2.3162
OG0013276	AT4G36440.1	evm.model.RL_2.3165
OG0013278	AT4G36530.2	evm.model.RL_2.3170.1.687c86e8.1.687c99ff
OG0013279	AT4G36630.1	evm.model.RL_2.3178
OG0013280	AT4G36650.1	evm.model.RL_2.3180
OG0013281	AT4G37190.1	evm.model.RL_2.3212
OG0013282	AT4G37020.2	evm.model.RL_2.3229
OG0013283	AT4G37010.2	evm.model.RL_7.1308
OG0013284	AT4G36950.1	evm.model.RL_2.3235
OG0013285	AT4G37445.1	evm.model.RL_2.3260
OG0013286	AT4G37890.1	evm.model.RL_2.3301
OG0013287	AT3G53440.1	evm.model.RL_7.1044
OG0013288	AT4G40050.1	evm.model.RL_2.3328
OG0013289	AT4G40045.1	evm.model.RL_2.3329
OG0013290	AT4G40020.1	evm.model.RL_2.3333
OG0013291	AT4G39870.1	evm.model.RL_2.3351
OG0013292	AT4G39860.1	evm.model.RL_2.3352.1.687c86e9
OG0013293	AT4G39850.3	evm.model.RL_2.3353
OG0013294	AT1G27695.1	evm.model.RL_5.3123
OG0013295	AT4G39820.2	evm.model.RL_2.3356
OG0013296	AT4G39470.1	evm.model.RL_2.3389
OG0013297	AT4G39460.1	evm.model.RL_2.3390
OG0013298	AT4G39420.2	evm.model.RL_2.3391
OG0013299	AT4G39270.1	evm.model.RL_2.3404
OG0013300	AT4G39230.1	evm.model.RL_2.3409
OG0013301	AT4G39120.2	evm.model.RL_2.3420
OG0013302	AT4G38800.1	evm.model.RL_2.3448
OG0013303	AT4G38710.2	evm.model.RL_2.3454
OG0013304	AT4G38660.1	evm.model.RL_2.3459
OG0013305	AT4G38495.1	evm.model.RL_2.3477
OG0013307	AT4G38370.1	evm.model.RL_2.3487
OG0013308	AT4G38410.1	evm.model.RL_2.3484
OG0013309	AT4G38210.1	evm.model.RL_2.3499
OG0013310	AT2G21720.2	evm.model.RL_6.79
OG0013311	AT5G35970.1	evm.model.RL_2.583
OG0013312	AT5G36290.1	evm.model.RL_2.566
OG0013313	AT5G36800.2, AT5G36710.2	evm.model.RL_2.558
OG0013314	AT5G36950.1	evm.model.RL_2.543
OG0013315	AT5G37260.1	evm.model.RL_2.515
OG0013316	AT5G37500.2	evm.model.RL_2.479
OG0013317	AT5G37590.1	evm.model.RL_2.468
OG0013318	AT5G37630.1	evm.model.RL_2.458
OG0013319	AT5G37680.1	evm.model.RL_2.450
OG0013320	AT5G37710.1	evm.model.RL_2.443
OG0013321	AT5G37850.1	evm.model.RL_2.431
OG0013322	AT5G38220.1	evm.model.RL_2.400
OG0013323	AT5G38380.1	evm.model.RL_2.380
OG0013324	AT5G38460.1	evm.model.RL_2.375
OG0013325	AT5G38600.1	evm.model.RL_2.367.1.687c86e0
OG0013326	AT5G38630.1	evm.model.RL_2.365
OG0013327	AT5G38640.1	evm.model.RL_2.364
OG0013328	AT5G38900.2	evm.model.RL_2.328
OG0013329	AT5G39210.1	evm.model.RL_2.301
OG0013330	AT5G39710.1	evm.model.RL_2.258
OG0013331	AT5G39830.1	evm.model.RL_2.247
OG0013332	AT5G39840.1	evm.model.RL_2.246
OG0013333	AT5G18820.1	evm.model.RL_4.1772
OG0013334	AT1G31790.1	evm.model.RL_5.2782
OG0013335	AT3G45890.1	evm.model.RL_7.1776
OG0013336	AT4G11290.1	evm.model.RL_8.653
OG0013337	AT5G48790.1	evm.model.RL_4.855
OG0013338	AT2G35430.1	evm.model.RL_6.1627
OG0013339	AT2G35380.1	evm.model.RL_6.1623
OG0013340	AT2G35210.1	evm.model.RL_6.1606
OG0013341	AT4G09720.3	evm.model.RL_8.813
OG0013342	AT4G09580.1	evm.model.RL_8.828
OG0013343	AT4G09160.1	evm.model.RL_8.846
OG0013344	AT4G09150.2	evm.model.RL_8.847
OG0013345	AT4G09140.1	evm.model.RL_8.849
OG0013346	AT4G09040.1	evm.model.RL_8.854
OG0013347	AT4G09020.1	evm.model.RL_8.856
OG0013348	AT5G19840.2, AT3G26135.1	evm.model.RL_4.1665
OG0013349	AT4G08620.1	evm.model.RL_8.889
OG0013350	AT2G17900.1	evm.model.RL_1.2973
OG0013351	AT1G38131.1	evm.model.RL_5.2426.1.687c88bb
OG0013352	AT4G08250.1	evm.model.RL_8.902
OG0013353	AT4G08280.2	evm.model.RL_8.903
OG0013354	AT4G08300.1	evm.model.RL_8.905
OG0013355	AT2G34190.1	evm.model.RL_6.1508
OG0013357	AT2G33610.1	evm.model.RL_6.1449
OG0013358	AT2G33580.1	evm.model.RL_6.1446
OG0013359	AT2G35450.1	evm.model.RL_6.1630
OG0013360	AT5G43250.1	evm.model.RL_4.558
OG0013361	AT5G43190.1	evm.model.RL_4.562
OG0013362	AT5G43155.1	evm.model.RL_4.569
OG0013363	AT5G43100.1	evm.model.RL_4.575
OG0013364	AT5G43020.1	evm.model.RL_4.582
OG0013365	AT5G42920.2	evm.model.RL_4.603
OG0013366	AT1G45230.1	evm.model.RL_5.2286.1.687c9b56
OG0013367	AT5G42765.1	evm.model.RL_4.638
OG0013368	AT5G42680.1	evm.model.RL_4.651
OG0013369	AT1G48460.1	evm.model.RL_5.2165
OG0013370	AT5G42630.1	evm.model.RL_4.657
OG0013371	AT5G42480.1	evm.model.RL_4.674
OG0013372	AT5G25070.1	evm.model.RL_4.682
OG0013373	AT5G42400.1	evm.model.RL_4.683.1.687c86d0
OG0013374	AT5G42370.2	evm.model.RL_4.687
OG0013375	AT5G43820.1	evm.model.RL_4.495
OG0013376	AT5G42340.1	evm.model.RL_4.691
OG0013377	AT2G38025.1	evm.model.RL_6.1906
OG0013378	AT5G42320.2	evm.model.RL_4.694
OG0013379	AT1G63610.1	evm.model.RL_3.137
OG0013380	AT5G42220.1	evm.model.RL_4.702
OG0013381	AT5G23070.1	evm.model.RL_4.1416
OG0013382	AT2G35720.1	evm.model.RL_6.1663
OG0013383	AT4G09890.1	evm.model.RL_8.798
OG0013384	AT4G09980.1	evm.model.RL_8.787
OG0013385	AT4G10010.2	evm.model.RL_8.786
OG0013386	AT4G10090.1	evm.model.RL_8.772
OG0013387	AT4G10130.1	evm.model.RL_8.767
OG0013388	AT1G33430.2	evm.model.RL_5.2622
OG0013389	AT4G10300.1	evm.model.RL_8.754
OG0013390	AT4G10970.6	evm.model.RL_8.688, evm.model.RL_3.848
OG0013391	AT4G11110.1	evm.model.RL_8.672
OG0013392	AT4G11300.1	evm.model.RL_8.652
OG0013393	AT4G11330.1	evm.model.RL_8.650
OG0013394	AT4G11410.1	evm.model.RL_8.640.4.687c8557
OG0013395	AT4G11450.1	evm.model.RL_8.637
OG0013396	AT4G11570.1	evm.model.RL_8.620
OG0013397	AT4G11680.2	evm.model.RL_8.609
OG0013398	AT4G11740.1	evm.model.RL_8.604
OG0013399	AT4G11860.1	evm.model.RL_8.595
OG0013400	AT4G12000.1	evm.model.RL_8.578
OG0013401	AT4G12230.1	evm.model.RL_8.557
OG0013402	AT4G04180.1	evm.model.RL_8.498
OG0013403	AT4G04320.1	evm.model.RL_8.489, evm.model.RL_8.486
OG0013404	AT4G04940.1	evm.model.RL_8.440
OG0013405	AT4G04960.1	evm.model.RL_8.436
OG0013406	AT4G05100.1	evm.model.RL_8.422
OG0013407	AT4G04970.1	evm.model.RL_8.435
OG0013408	AT5G44300.1	evm.model.RL_4.434
OG0013409	AT5G44370.1	evm.model.RL_4.426
OG0013410	AT5G44680.1	evm.model.RL_4.388
OG0013411	AT5G44750.2	evm.model.RL_4.380.3.687c86ce
OG0013412	AT5G44800.1	evm.model.RL_4.373
OG0013414	AT5G45280.2	evm.model.RL_4.309
OG0013415	AT5G45290.2	evm.model.RL_4.308
OG0013416	AT5G45310.1	evm.model.RL_4.306
OG0013417	AT5G45520.1	evm.model.RL_4.283
OG0013418	AT5G45580.2	evm.model.RL_4.278
OG0013419	AT5G45660.1	evm.model.RL_4.262
OG0013420	AT5G45700.1	evm.model.RL_4.258
OG0013421	AT5G45740.1	evm.model.RL_4.255
OG0013422	AT5G45780.1	evm.model.RL_4.250
OG0013424	AT5G46390.2	evm.model.RL_4.182
OG0013425	AT5G19930.1	evm.model.RL_4.1654
OG0013426	AT5G47380.1	evm.model.RL_5.2746.1.687c88bd, evm.model.RL_4.55
OG0013427	AT5G47370.1	evm.model.RL_4.56
OG0013428	AT5G35090.1	evm.model.RL_2.646.1.687c86e1
OG0013429	AT2G04880.1	evm.model.RL_1.2494
OG0013430	AT4G12650.1	evm.model.RL_2.756
OG0013431	AT4G12760.1	evm.model.RL_2.764
OG0013432	AT3G25500.1	evm.model.RL_1.2433
OG0013433	AT4G12830.1	evm.model.RL_2.770
OG0013434	AT3G25130.1	evm.model.RL_1.2401
OG0013435	AT4G13230.1	evm.model.RL_2.824
OG0013436	AT3G24490.1	evm.model.RL_1.2342
OG0013437	AT4G13630.1	evm.model.RL_2.866
OG0013438	AT4G13750.1	evm.model.RL_2.878
OG0013439	AT4G13990.1	evm.model.RL_2.902
OG0013440	AT4G14090.1	evm.model.RL_2.915
OG0013441	AT4G14190.1	evm.model.RL_2.928
OG0013442	AT4G11060.1	evm.model.RL_8.679
OG0013443	AT4G14385.1	evm.model.RL_2.959
OG0013444	AT4G14520.1	evm.model.RL_2.971
OG0013445	AT4G14840.1	evm.model.RL_2.1016
OG0013446	AT4G14965.1	evm.model.RL_2.1029
OG0013447	AT4G15030.2	evm.model.RL_2.1035
OG0013448	AT4G15090.1	evm.model.RL_2.1038
OG0013449	AT4G15110.1	evm.model.RL_2.1040
OG0013450	AT4G15520.1	evm.model.RL_2.1077
OG0013451	AT4G15545.1	evm.model.RL_2.1080
OG0013452	AT5G39980.1	evm.model.RL_2.227
OG0013453	AT5G40160.1	evm.model.RL_2.205
OG0013454	AT5G40340.1	evm.model.RL_2.17
OG0013455	AT5G40630.1	evm.model.RL_2.54
OG0013456	AT5G41140.1	evm.model.RL_2.109
OG0013457	AT5G41460.1	evm.model.RL_2.145
OG0013458	AT5G41920.1	evm.model.RL_2.184
OG0013459	AT5G42010.1	evm.model.RL_2.192
OG0013460	AT5G42100.1	evm.model.RL_2.203
OG0013461	AT2G48010.1	evm.model.RL_6.2951, evm.model.RL_5.2966
OG0013462	AT2G47830.1	evm.model.RL_6.2933
OG0013463	AT2G47780.1	evm.model.RL_6.2928
OG0013464	AT2G47700.1	evm.model.RL_6.2921
OG0013465	AT2G47680.1	evm.model.RL_6.2919
OG0013466	AT2G47580.1	evm.model.RL_6.2910
OG0013468	AT2G47320.1	evm.model.RL_6.2885
OG0013469	AT2G47020.3	evm.model.RL_6.2850
OG0013470	AT2G47010.1	evm.model.RL_6.2849, evm.model.RL_5.3973
OG0013472	AT2G46930.1	evm.model.RL_6.2836
OG0013473	AT2G46570.1	evm.model.RL_6.2802
OG0013474	AT2G46430.1	evm.model.RL_6.2787
OG0013475	AT2G46380.1	evm.model.RL_6.2781
OG0013476	AT2G46340.1	evm.model.RL_6.2777
OG0013477	AT2G46320.1	evm.model.RL_6.2775
OG0013478	AT2G46270.1	evm.model.RL_6.2771
OG0013479	AT2G46100.1	evm.model.RL_6.2754
OG0013480	AT2G45990.1	evm.model.RL_6.2744
OG0013481	AT2G45970.1	evm.model.RL_6.2742
OG0013482	AT2G45870.1	evm.model.RL_6.2733
OG0013483	AT2G45850.1	evm.model.RL_6.2731
OG0013484	AT2G45600.1	evm.model.RL_6.2696
OG0013485	AT2G45320.1	evm.model.RL_6.2663
OG0013486	AT2G44730.1	evm.model.RL_1.3231, evm.model.RL_6.2600
OG0013487	AT3G60240.4	evm.model.RL_7.342
OG0013488	AT2G44660.1	evm.model.RL_6.2595
OG0013489	AT2G44600.1	evm.model.RL_6.2590
OG0013490	AT2G44500.1	evm.model.RL_6.2578
OG0013491	AT2G44430.1	evm.model.RL_6.2567
OG0013492	AT2G44410.1	evm.model.RL_6.2565
OG0013493	AT2G44310.1	evm.model.RL_6.2556
OG0013494	AT2G44020.1	evm.model.RL_6.2527
OG0013495	AT2G43870.1	evm.model.RL_6.2511
OG0013496	AT2G43720.1	evm.model.RL_6.2497
OG0013497	AT2G43540.1	evm.model.RL_6.2475
OG0013498	AT2G43400.1	evm.model.RL_6.2464
OG0013499	AT2G43310.1	evm.model.RL_6.2455
OG0013500	AT2G43250.1	evm.model.RL_6.2450
OG0013501	AT2G43030.1	evm.model.RL_6.2428
OG0013502	AT2G42975.1	evm.model.RL_6.2422
OG0013504	AT2G42700.2	evm.model.RL_6.2397
OG0013505	AT3G58490.1	evm.model.RL_7.512
OG0013506	AT2G42110.1	evm.model.RL_6.2334
OG0013507	AT2G42220.1	evm.model.RL_6.2343
OG0013508	AT2G41705.1	evm.model.RL_6.2298
OG0013509	AT2G41700.1	evm.model.RL_6.2297
OG0013510	AT5G01350.1	evm.model.RL_4.3375.1.687c86de
OG0013511	AT5G01300.1	evm.model.RL_4.3368
OG0013512	AT5G01160.1	evm.model.RL_4.3348
OG0013513	AT5G01070.1	evm.model.RL_4.3338
OG0013515	AT5G02090.1	evm.model.RL_4.3326
OG0013516	AT5G02160.1	evm.model.RL_4.3319
OG0013517	AT5G02230.3	evm.model.RL_4.3313
OG0013518	AT5G02270.2	evm.model.RL_4.3309
OG0013519	AT5G02590.1	evm.model.RL_4.3279
OG0013520	AT5G02830.1	evm.model.RL_4.3257
OG0013521	AT5G02820.1	evm.model.RL_4.3258
OG0013522	AT5G03450.1	evm.model.RL_4.3188
OG0013523	AT5G03460.1	evm.model.RL_4.3186
OG0013524	AT5G03555.1	evm.model.RL_4.3176
OG0013525	AT5G03640.1	evm.model.RL_4.3167
OG0013526	AT5G03650.1	evm.model.RL_4.3166
OG0013527	AT5G03720.1	evm.model.RL_4.3159
OG0013528	AT5G03820.2, AT5G03810.1	evm.model.RL_4.3145
OG0013529	AT5G03990.1	evm.model.RL_4.3129
OG0013530	AT5G04000.2	evm.model.RL_4.3128.1.687c86dd
OG0013531	AT5G04140.2	evm.model.RL_4.3116
OG0013532	AT5G04190.1	evm.model.RL_4.3111
OG0013533	AT5G04220.2	evm.model.RL_4.3108
OG0013534	AT5G04240.1	evm.model.RL_4.3107
OG0013535	AT5G04260.1	evm.model.RL_4.3105
OG0013536	AT5G04270.1	evm.model.RL_4.3104
OG0013537	AT5G19970.1	evm.model.RL_4.1650
OG0013539	AT5G19620.1	evm.model.RL_4.1685
OG0013540	AT5G20580.1	evm.model.RL_4.1595
OG0013541	AT5G20590.1	evm.model.RL_4.1594
OG0013542	AT5G21040.1	evm.model.RL_4.1554
OG0013543	AT5G21950.6	evm.model.RL_4.1528
OG0013544	AT5G22020.1	evm.model.RL_4.1521
OG0013545	AT5G22040.1	evm.model.RL_4.1519
OG0013546	AT5G22130.2	evm.model.RL_4.1510
OG0013547	AT5G22820.2	evm.model.RL_4.1444
OG0013548	AT5G22830.1	evm.model.RL_4.1443
OG0013549	AT5G22870.1	evm.model.RL_4.1437
OG0013550	AT5G60750.1	evm.model.RL_8.2143.1.687c855f
OG0013551	AT5G60730.1	evm.model.RL_8.2141
OG0013552	AT5G60720.1	evm.model.RL_8.2140
OG0013553	AT5G60630.1	evm.model.RL_8.2130
OG0013554	AT5G60540.1	evm.model.RL_8.2122
OG0013555	AT5G60070.1	evm.model.RL_8.2081
OG0013556	AT5G59500.1	evm.model.RL_8.2032
OG0013557	AT5G59440.3	evm.model.RL_8.2026
OG0013559	AT1G27990.1	evm.model.RL_5.3099
OG0013561	AT5G63200.1	evm.model.RL_8.2395
OG0013562	AT5G63290.1	evm.model.RL_8.2401
OG0013563	AT5G63540.2	evm.model.RL_8.2421
OG0013564	AT5G63640.1	evm.model.RL_8.2432
OG0013565	AT5G63770.1	evm.model.RL_8.2446
OG0013566	AT5G63990.1	evm.model.RL_8.2478
OG0013567	AT5G64050.1	evm.model.RL_8.2484
OG0013568	AT5G64110.1	evm.model.RL_8.2490
OG0013569	AT5G64190.2	evm.model.RL_8.2498
OG0013570	AT5G64250.2	evm.model.RL_8.2504
OG0013571	AT5G64280.1	evm.model.RL_8.2507
OG0013572	AT5G64380.1	evm.model.RL_8.2520
OG0013573	AT5G64410.1	evm.model.RL_8.2524
OG0013574	AT5G64470.2	evm.model.RL_8.2529
OG0013575	AT5G64520.4	evm.model.RL_8.2535
OG0013576	AT5G64580.1	evm.model.RL_8.2541
OG0013577	AT2G18465.1	evm.model.RL_1.3027
OG0013578	AT5G64730.1	evm.model.RL_8.2557
OG0013579	AT5G64780.1	evm.model.RL_8.2562
OG0013580	AT5G65040.1	evm.model.RL_8.2589
OG0013581	AT5G65200.1	evm.model.RL_8.2603
OG0013582	AT5G65450.2	evm.model.RL_8.2631
OG0013583	AT5G65720.1	evm.model.RL_8.2664
OG0013584	AT5G65730.1	evm.model.RL_8.2665
OG0013585	AT5G65760.1	evm.model.RL_8.2668
OG0013586	AT5G65860.1	evm.model.RL_8.2677
OG0013587	AT5G67640.1	evm.model.RL_8.2687
OG0013588	AT5G67520.1	evm.model.RL_8.2699
OG0013589	AT5G67490.1	evm.model.RL_8.2702
OG0013590	AT5G67460.1	evm.model.RL_8.2705
OG0013591	AT5G67340.1	evm.model.RL_8.2719
OG0013592	AT5G67290.1	evm.model.RL_8.2724
OG0013593	AT5G67230.1	evm.model.RL_8.2731
OG0013594	AT5G67170.1	evm.model.RL_8.2737
OG0013596	AT5G67130.1	evm.model.RL_8.2739
OG0013597	AT5G66985.1	evm.model.RL_8.2752
OG0013598	AT5G66815.1	evm.model.RL_8.2775
OG0013599	AT5G66810.1	evm.model.RL_8.2776
OG0013600	AT5G66720.1	evm.model.RL_8.2787
OG0013602	AT5G66350.1	evm.model.RL_8.2818
OG0013603	AT5G66260.1	evm.model.RL_8.2826
OG0013604	AT5G66190.1	evm.model.RL_8.2834
OG0013605	AT5G66130.1	evm.model.RL_8.2848
OG0013606	AT5G66090.1	evm.model.RL_8.2852
OG0013607	AT5G66030.1	evm.model.RL_8.2859
OG0013608	AT5G66010.1	evm.model.RL_8.2860
OG0013609	AT4G00120.1	evm.model.RL_8.23
OG0013610	AT4G00150.1	evm.model.RL_8.25
OG0013611	AT4G00170.1	evm.model.RL_8.27
OG0013612	AT4G00752.1	evm.model.RL_8.94
OG0013613	AT4G00525.1	evm.model.RL_8.68
OG0013614	AT4G00340.1	evm.model.RL_8.51
OG0013615	AT4G00330.1	evm.model.RL_8.49
OG0013616	AT4G00310.1	evm.model.RL_8.48
OG0013617	AT4G01120.1	evm.model.RL_8.120
OG0013618	AT4G01040.1	evm.model.RL_8.127
OG0013619	AT4G01037.1	evm.model.RL_8.128
OG0013620	AT4G00950.1	evm.model.RL_8.140
OG0013621	AT4G00905.1	evm.model.RL_8.143
OG0013622	AT4G01395.1	evm.model.RL_8.231
OG0013623	AT4G01680.2	evm.model.RL_8.204
OG0013624	AT4G01720.1	evm.model.RL_8.201.1.687c8555
OG0013625	AT4G01900.1	evm.model.RL_8.197
OG0013626	AT4G01895.1	evm.model.RL_8.195
OG0013627	AT4G01940.1	evm.model.RL_8.176
OG0013628	AT4G01995.1	evm.model.RL_8.169
OG0013629	AT4G02010.1	evm.model.RL_8.168
OG0013630	AT4G02070.1	evm.model.RL_8.161
OG0013631	AT1G02730.1	evm.model.RL_5.128
OG0013632	AT4G02360.1	evm.model.RL_8.255
OG0013633	AT4G02670.2	evm.model.RL_8.290
OG0013634	AT4G02820.1	evm.model.RL_8.312
OG0013636	AT4G02800.1	evm.model.RL_8.310
OG0013637	AT4G02920.2	evm.model.RL_8.320.1.687c8556
OG0013638	AT4G02940.1	evm.model.RL_8.322
OG0013639	AT4G03030.1	evm.model.RL_8.335
OG0013640	AT4G03180.1	evm.model.RL_8.350
OG0013641	AT4G03200.1	evm.model.RL_8.352
OG0013642	AT4G03330.1	evm.model.RL_8.365
OG0013643	AT4G03410.2	evm.model.RL_8.369
OG0013644	AT4G03415.1	evm.model.RL_8.370
OG0013645	AT5G44200.1	evm.model.RL_4.445
OG0013646	AT5G44080.1	evm.model.RL_4.462
OG0013647	AT5G44060.1	evm.model.RL_4.465
OG0013648	AT5G43980.1	evm.model.RL_4.475
OG0013649	AT5G43770.1	evm.model.RL_4.499
OG0013650	AT5G43630.1	evm.model.RL_4.513.1.687c86cf
OG0013651	AT5G43430.4	evm.model.RL_4.533
OG0013652	AT5G43380.1	evm.model.RL_4.537
OG0013653	AT2G33170.1	evm.model.RL_6.1401
OG0013654	AT2G33205.5	evm.model.RL_6.1403
OG0013655	AT2G33250.1	evm.model.RL_6.1409
OG0013656	AT2G33260.2	evm.model.RL_6.1411
OG0013657	AT2G32295.1	evm.model.RL_6.1323
OG0013658	AT2G32920.1	evm.model.RL_6.1380
OG0013659	AT2G32500.2	evm.model.RL_6.1340
OG0013660	AT2G32415.3	evm.model.RL_6.1332
OG0013661	AT2G32150.1	evm.model.RL_6.1308
OG0013662	AT2G32120.1	evm.model.RL_6.1307
OG0013663	AT2G32000.1	evm.model.RL_6.1295
OG0013664	AT2G31970.1	evm.model.RL_6.1292
OG0013665	AT2G31930.1	evm.model.RL_6.1287
OG0013666	AT2G31890.1	evm.model.RL_6.1283
OG0013667	AT2G31740.1	evm.model.RL_6.1274
OG0013668	AT2G31200.1	evm.model.RL_6.1215
OG0013669	AT2G31170.1	evm.model.RL_6.1212
OG0013670	AT2G31070.1	evm.model.RL_6.1198
OG0013671	AT2G30933.1	evm.model.RL_6.1183
OG0013672	AT2G30880.1	evm.model.RL_6.1175
OG0013673	AT2G30780.1	evm.model.RL_6.1168
OG0013674	AT2G30720.1	evm.model.RL_6.1166
OG0013675	AT2G30600.5	evm.model.RL_6.1154
