Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0011502	g48150, g33310, g33342	XP_018460663.1
OG0011504	g2542	XP_018464846.1, XP_018436109.1
OG0011508	g2191	XP_018481386.1, XP_018481418.1, XP_018444940.1
OG0011509	g1931	XP_018460725.1, XP_018490045.1
OG0011510	g1811	XP_018492510.1
OG0011514	g37966	XP_018485116.1, XP_018467212.1, XP_018436341.1
OG0011515	g11502	XP_018440126.1
OG0011516	g17973	XP_018469092.1, XP_018468818.1, XP_018468966.1
OG0011517	g46067	XP_018469975.1, XP_018455671.1
OG0011518	g46066	XP_018457736.1, XP_018450879.1
OG0011519	g23641	XP_018482197.1, XP_018469400.1
OG0011520	g23554	XP_018479078.1, XP_018463886.1, XP_018481522.1
OG0011522	g47761	XP_018467810.1, XP_018460693.1, XP_018450249.1
OG0011523	g49507	XP_018447260.1, XP_018447247.1
OG0011524	g27022	XP_018471729.1, XP_018471706.1, XP_018461842.1, XP_018490103.1
OG0011525	g49613	XP_018447167.1
OG0011526	g31303	XP_018486246.1
OG0011529	g49913	XP_018438708.1
OG0011532	g31707	XP_018451422.1
OG0011533	g31950	XP_018449793.1
OG0011534	g32002, g50208	XP_018488686.1, XP_018435966.1
OG0011535	g32022	XP_018450939.1
OG0011536	g25122	XP_018464100.1
OG0011537	g41547	XP_018444403.1, XP_018468749.1, XP_018460435.1
OG0011539	g41778	XP_018443473.1, XP_018470345.1
OG0011541	g21394	XP_018487926.1, XP_018459710.1
OG0011542	g2380	XP_018464511.1
OG0011543	g50656	XP_018448651.1
OG0011544	g13819	XP_018454358.1
OG0011545	g13845	XP_018434566.1, XP_018435122.1
OG0011547	g6592	XP_018441314.1
OG0011548	g14349	XP_018487275.1, XP_018489137.1
OG0011549	g7457	XP_018490549.1
OG0011550	g5858	XP_018444436.1, XP_018474575.1
OG0011552	g29794	XP_018442411.1, XP_018472819.1
OG0011556	g50531	XP_018469638.1
OG0011557	g50430	XP_018447468.1
OG0011558	g51235	XP_018475282.1
OG0011559	g45559	XP_018444452.1, XP_018469711.1
OG0011560	g28506	XP_018457195.1
OG0011561	g5302	XP_018470498.1
OG0011563	g28427	XP_018475285.1, XP_018469485.1
OG0011564	g998	XP_018475862.1, XP_018470569.1
OG0011566	g28689	XP_018466351.1, XP_018450517.1
OG0011567	g41412	XP_018450936.1, XP_018475603.1
OG0011569	g29128	XP_018444810.1
OG0011570	g29118	XP_018442360.1, XP_018475519.1
OG0011572	g30951	XP_018491825.1, XP_018491824.1
OG0011573	g31557	XP_018441108.1
OG0011574	g31621	XP_018490165.1
OG0011575	g32175	XP_018449618.1, XP_018438298.1
OG0011578	g18022, g18025, g44851	XP_018468824.1
OG0011579	g6553, g13452	XP_018491198.1, XP_018436565.1
OG0011581	g51067, g38319	XP_018434409.1, XP_018465965.1
OG0011582	g51189	XP_018433565.1, XP_018479840.1
OG0011583	g39874	XP_018475428.1
OG0011584	g37704	XP_018444784.1, XP_018470426.1
OG0011585	g2369, g11316	XP_018490298.1
OG0011586	g23135	XP_018461188.1, XP_018471905.1
OG0011588	g47496	XP_018472336.1, XP_018485306.1, XP_018485299.1
OG0011589	g24569	XP_018482541.1, XP_018469931.1
OG0011590	g10207	XP_018477381.1, XP_018440331.1, XP_018441198.1, XP_018465747.1
OG0011591	g23089, g23093	XP_018463562.1, XP_018467802.1
OG0011603	g23533	XP_018470537.1, XP_018470531.1
OG0011604	g23532, g17026	XP_018470530.1, XP_018470536.1
OG0011605	g23509	XP_018471224.1
OG0011606	g23524	XP_018460046.1, XP_018482229.1, XP_018469225.1
OG0011607	g23523, g23522	XP_018469628.1
OG0011608	g47695	XP_018470102.1, XP_018471596.1
OG0011609	g47710	XP_018471116.1, XP_018438588.1
OG0011610	g5996	XP_018438370.1
OG0011611	g23408	XP_018480750.1
OG0011612	g23393	XP_018484551.1, XP_018484553.1
OG0011613	g23390	XP_018445242.1, XP_018480487.1
OG0011615	g23389	XP_018461850.1, XP_018480495.1
OG0011616	g47755	XP_018485245.1, XP_018463836.1
OG0011617	g47762	XP_018447922.1, XP_018460687.1
OG0011618	g16952	XP_018478864.1
OG0011619	g49659	XP_018433612.1
OG0011620	g23304, g47794	XP_018482926.1, XP_018472120.1, XP_018472109.1
OG0011621	g23257	XP_018468083.1
OG0011622	g47818, g23253	XP_018471991.1, XP_018467438.1
OG0011623	g51459	XP_018433167.1
OG0011624	g23238, g16913	XP_018470845.1
OG0011625	g765	XP_018442631.1, XP_018456860.1
OG0011626	g47858, g23151	XP_018481262.1
OG0011627	g45920	XP_018456822.1
OG0011628	g28952, g41410	XP_018465766.1, XP_018471598.1
OG0011629	g23115	XP_018470071.1
OG0011630	g23082	XP_018468013.1
OG0011631	g23020	XP_018452779.1
OG0011632	g27756	XP_018492634.1, XP_018490848.1
OG0011633	g50581	XP_018492380.1, XP_018490847.1
OG0011634	g27751	XP_018490850.1, XP_018487752.1
OG0011635	g50596	XP_018463701.1, XP_018447603.1
OG0011636	g27735	XP_018447583.1
OG0011637	g50623	XP_018493227.1
OG0011638	g50628	XP_018485768.1
OG0011639	g50631	XP_018489123.1
OG0011640	g27778	XP_018492949.1
OG0011641	g27781	XP_018488596.1
OG0011643	g47187	XP_018449100.1, XP_018449090.1
OG0011644	g24323	XP_018446574.1
OG0011645	g47175, g16410	XP_018470576.1, XP_018470157.1
OG0011646	g24338, g2671, g2657	XP_018460243.1
OG0011647	g50893	XP_018438865.1, XP_018438864.1
OG0011648	g43837	XP_018460003.1, XP_018484125.1
OG0011649	g38282	XP_018485641.1
OG0011650	g1685	XP_018454423.1
OG0011651	g1691	XP_018459918.1
OG0011652	g41128	XP_018461307.1, XP_018441425.1
OG0011653	g43987	XP_018457684.1
OG0011654	g41107, g33426	XP_018458173.1
OG0011655	g44020	XP_018439411.1
OG0011656	g31219	XP_018433086.1, XP_018438311.1
OG0011657	g36042, g47807, g893, g47810	XP_018461257.1, XP_018437333.1
OG0011658	g44069	XP_018452759.1, XP_018463235.1
OG0011659	g44109	XP_018453200.1
OG0011660	g44121	XP_018439278.1
OG0011661	g46834	XP_018477093.1
OG0011662	g41017	XP_018461932.1, XP_018455821.1
OG0011663	g39713	XP_018434668.1
OG0011664	g44150	XP_018455793.1, XP_018437598.1
OG0011665	g40948	XP_018440351.1
OG0011667	g10795	XP_018435719.1, XP_018479434.1, XP_018454129.1
OG0011668	g10765	XP_018433149.1
OG0011669	g1506	XP_018481825.1, XP_018481462.1
OG0011670	g46042	XP_018491811.1
OG0011671	g10756	XP_018477886.1, XP_018459535.1
OG0011672	g1510	XP_018483930.1
OG0011673	g10729	XP_018455955.1
OG0011674	g10709	XP_018436986.1
OG0011675	g10704	XP_018485100.1
OG0011676	g1529	XP_018456339.1
OG0011679	g10621	XP_018460461.1, XP_018477076.1, XP_018460918.1
OG0011680	g10613	XP_018480458.1, XP_018481413.1
OG0011681	g10602	XP_018462352.1, XP_018477149.1
OG0011682	g16639	XP_018433213.1
OG0011683	g10558	XP_018483055.1
OG0011684	g10520	XP_018454441.1
OG0011685	g16584	XP_018478190.1
OG0011686	g16840	XP_018484836.1
OG0011687	g10395	XP_018437745.1
OG0011688	g10327	XP_018482073.1
OG0011689	g44929	XP_018461708.1, XP_018465281.1
OG0011690	g44952	XP_018470034.1, XP_018470314.1
OG0011691	g44963, g44955	XP_018445079.1, XP_018444792.1
OG0011692	g18051	XP_018442905.1, XP_018460361.1
OG0011693	g41881	XP_018445026.1, XP_018459510.1
OG0011694	g18052	XP_018446898.1, XP_018463468.1
OG0011695	g44994	XP_018444254.1
OG0011696	g45008	XP_018444758.1, XP_018476254.1
OG0011697	g45040	XP_018462407.1, XP_018461881.1
OG0011698	g30864	XP_018479647.1, XP_018479637.1, XP_018479627.1
OG0011699	g45034	XP_018485538.1
OG0011700	g44747	XP_018442541.1, XP_018464392.1
OG0011701	g40746	XP_018452751.1
OG0011702	g40754	XP_018457843.1, XP_018457842.1
OG0011703	g40760	XP_018453095.1
OG0011704	g40765	XP_018456910.1
OG0011705	g40820	XP_018454259.1, XP_018453367.1, XP_018480634.1
OG0011706	g40800	XP_018455674.1, XP_018455673.1
OG0011707	g40784	XP_018457754.1
OG0011708	g44246	XP_018452613.1
OG0011709	g44243	XP_018449844.1, XP_018467030.1
OG0011710	g44239	XP_018457051.1
OG0011711	g44236	XP_018456915.1, XP_018456916.1
OG0011712	g12276	XP_018440253.1
OG0011713	g47574	XP_018482656.1, XP_018477090.1
OG0011714	g2136	XP_018492128.1
OG0011715	g51966	XP_018438002.1
OG0011716	g38144	XP_018484506.1
OG0011717	g51933, g51926	XP_018476489.1
OG0011718	g13018	XP_018489479.1
OG0011719	g12401	XP_018488304.1
OG0011720	g7490	XP_018492874.1
OG0011721	g7486, g13053	XP_018491238.1
OG0011722	g7483	XP_018491239.1
OG0011723	g13064, g7460	XP_018488651.1
OG0011724	g41274	XP_018472908.1
OG0011725	g12376	XP_018467422.1
OG0011726	g13081	XP_018489223.1, XP_018432694.1
OG0011727	g7433	XP_018442026.1, XP_018439459.1
OG0011728	g7419	XP_018491581.1, XP_018488917.1
OG0011729	g12358	XP_018488919.1
OG0011730	g7411	XP_018435340.1
OG0011731	g7410	XP_018440141.1
OG0011732	g12350	XP_018492607.1
OG0011733	g7405, g12344	XP_018437319.1, XP_018437526.1
OG0011734	g7401	XP_018486307.1
OG0011735	g12315	XP_018492870.1
OG0011736	g7335, g13133	XP_018432839.1
OG0011737	g1455	XP_018459056.1, XP_018456080.1
OG0011738	g1418	XP_018474453.1, XP_018466818.1
OG0011739	g1420	XP_018465733.1, XP_018475417.1
OG0011741	g1380	XP_018475042.1, XP_018476645.1
OG0011742	g1363, g28298	XP_018473089.1
OG0011743	g28313	XP_018476913.1, XP_018457679.1
OG0011744	g28316	XP_018473505.1
OG0011745	g41159	XP_018457463.1, XP_018455040.1
OG0011746	g28332	XP_018452812.1, XP_018464567.1
OG0011748	g1330	XP_018472804.1
OG0011749	g28357	XP_018452388.1
OG0011750	g878	XP_018468489.1
OG0011751	g881, g41221	XP_018469243.1
OG0011752	g41223	XP_018452193.1, XP_018460240.1
OG0011753	g24656	XP_018439384.1
OG0011754	g17076	XP_018472408.1
OG0011755	g28435	XP_018473564.1
OG0011756	g946	XP_018478512.1, XP_018463465.1
OG0011757	g941	XP_018469586.1
OG0011758	g28447	XP_018449300.1
OG0011759	g28470	XP_018477648.1
OG0011760	g28484	XP_018468104.1, XP_018452959.1
OG0011761	g28486	XP_018469487.1, XP_018454572.1
OG0011762	g28495, g983	XP_018452958.1, XP_018452075.1
OG0011763	g47609	XP_018471436.1
OG0011764	g1012	XP_018470615.1
OG0011765	g1022	XP_018453581.1
OG0011766	g28527	XP_018468681.1
OG0011767	g1032	XP_018473457.1
OG0011768	g1043	XP_018455094.1, XP_018454301.1
OG0011769	g28544	XP_018455851.1, XP_018452446.1
OG0011770	g39355	XP_018455848.1
OG0011771	g1076	XP_018456809.1
OG0011772	g28611	XP_018452296.1, XP_018453236.1
OG0011773	g28617	XP_018457077.1
OG0011774	g28625	XP_018457705.1
OG0011775	g39235	XP_018476211.1
OG0011776	g1131	XP_018452493.1
OG0011777	g28667	XP_018456355.1, XP_018464321.1, XP_018464323.1
OG0011778	g39287	XP_018475114.1
OG0011779	g26011	XP_018440563.1, XP_018441213.1
OG0011781	g53780, g29370	XP_018447845.1, XP_018447968.1
OG0011782	g45580	XP_018473193.1, XP_018446715.1
OG0011783	g5349	XP_018444989.1, XP_018471132.1
OG0011784	g29442	XP_018491402.1
OG0011785	g29473, g45556	XP_018445275.1
OG0011786	g29475	XP_018472098.1
OG0011787	g45545	XP_018445688.1
OG0011788	g5418	XP_018445622.1
OG0011789	g5445	XP_018445201.1
OG0011790	g230	XP_018490679.1
OG0011791	g29555	XP_018468326.1
OG0011792	g5456	XP_018442759.1
OG0011793	g29563	XP_018442827.1
OG0011794	g5485	XP_018442327.1
OG0011795	g5491	XP_018445278.1
OG0011796	g29580	XP_018474514.1
OG0011797	g29584	XP_018474520.1
OG0011798	g29587	XP_018474524.1
OG0011799	g29610	XP_018476236.1, XP_018476232.1
OG0011800	g29619, g29620	XP_018475659.1, XP_018474774.1
OG0011801	g5549, g29631	XP_018446845.1
OG0011802	g29636	XP_018443102.1
OG0011803	g29639	XP_018446112.1, XP_018451314.1
OG0011804	g24249	XP_018471738.1
OG0011805	g17518	XP_018483855.1
OG0011806	g24193	XP_018454901.1, XP_018448534.1
OG0011807	g54067	XP_018449057.1
OG0011808	g47274, g44156	XP_018468256.1, XP_018465221.1
OG0011809	g24184	XP_018465222.1, XP_018468260.1
OG0011810	g47294	XP_018458967.1
OG0011811	g24142	XP_018472001.1
OG0011812	g47304	XP_018484601.1
OG0011813	g24089	XP_018477574.1
OG0011814	g24078	XP_018464345.1, XP_018464342.1
OG0011815	g17395	XP_018464341.1, XP_018464340.1, XP_018464344.1
OG0011816	g47329, g24073	XP_018456128.1, XP_018456116.1
OG0011817	g47330, g24072	XP_018485287.1
OG0011818	g24070	XP_018447125.1
OG0011819	g47340	XP_018471204.1
OG0011820	g24059	XP_018449583.1
OG0011821	g17381	XP_018447136.1, XP_018467953.1
OG0011822	g24058, g17380	XP_018467963.1
OG0011823	g24041, g17370	XP_018479192.1
OG0011824	g47354	XP_018448054.1
OG0011825	g47356	XP_018447498.1
OG0011826	g24002	XP_018449182.1, XP_018461630.1
OG0011827	g47394	XP_018471383.1
OG0011828	g23988	XP_018482320.1, XP_018469542.1
OG0011829	g47407	XP_018454305.1, XP_018453876.1
OG0011830	g47410	XP_018467717.1
OG0011830	g17310	XP_018470187.1
OG0011832	g23968	XP_018450206.1, XP_018482757.1
OG0011833	g17306	XP_018472450.1, XP_018472451.1
OG0011834	g17295	XP_018482140.1
OG0011835	g17273	XP_018479167.1, XP_018481604.1, XP_018467727.1
OG0011836	g47462	XP_018471329.1
OG0011837	g23877, g47471	XP_018470324.1
OG0011838	g47476	XP_018483657.1
OG0011839	g47477	XP_018470083.1
OG0011840	g23859	XP_018470456.1
OG0011841	g32636	XP_018470298.1
OG0011842	g50664	XP_018489025.1
OG0011843	g32648	XP_018444238.1
OG0011844	g50703	XP_018461716.1
OG0011845	g32677	XP_018493184.1
OG0011846	g32678	XP_018440156.1
OG0011847	g27859	XP_018451688.1
OG0011848	g50757	XP_018458445.1
OG0011849	g50759	XP_018458443.1
OG0011851	g27962	XP_018483302.1, XP_018486074.1
OG0011852	g35951	XP_018442064.1
OG0011853	g5832	XP_018475906.1
OG0011854	g28177	XP_018491361.1
OG0011855	g50419	XP_018450542.1
OG0011856	g28141	XP_018469083.1
OG0011857	g36264	XP_018447762.1
OG0011858	g36263	XP_018439751.1
OG0011859	g28247	XP_018450793.1
OG0011860	g36194	XP_018486356.1, XP_018461039.1, XP_018447499.1
OG0011861	g28988	XP_018468710.1, XP_018445549.1
OG0011863	g50467	XP_018450474.1, XP_018450475.1, XP_018447211.1
OG0011864	g32382	XP_018451774.1, XP_018450369.1
OG0011865	g32403	XP_018485746.1
OG0011866	g50516	XP_018451339.1
OG0011867	g32443, g50523	XP_018464222.1
OG0011869	g27718	XP_018487020.1
OG0011870	g22992	XP_018471649.1
OG0011871	g22950	XP_018472415.1, XP_018465015.1
OG0011872	g22932	XP_018471577.1
OG0011873	g18261	XP_018450127.1, XP_018450126.1
OG0011874	g22886	XP_018456588.1, XP_018456764.1
OG0011875	g18268	XP_018449023.1, XP_018448392.1, XP_018449006.1
OG0011876	g22831	XP_018471794.1, XP_018471839.1
OG0011877	g22781	XP_018459824.1, XP_018447145.1
OG0011878	g18299	XP_018449892.1, XP_018459826.1
OG0011879	g48003	XP_018448140.1, XP_018459822.1
OG0011880	g22758	XP_018477681.1
OG0011881	g22722	XP_018468030.1, XP_018447228.1
OG0011882	g22704	XP_018451909.1
OG0011883	g22684	XP_018447884.1, XP_018463648.1
OG0011884	g22681	XP_018478982.1
OG0011885	g18319	XP_018447993.1
OG0011886	g18322	XP_018470460.1
OG0011887	g18329	XP_018482492.1, XP_018468690.1
OG0011888	g18333	XP_018480209.1
OG0011890	g18344	XP_018450218.1
OG0011891	g12981	XP_018483266.1, XP_018483268.1, XP_018477148.1
OG0011892	g18374	XP_018449206.1
OG0011893	g19273, g19269	XP_018483066.1
OG0011894	g19270	XP_018438554.1, XP_018479255.1, XP_018463066.1, XP_018443658.1
OG0011895	g25101	XP_018442719.1, XP_018443146.1
OG0011896	g16734	XP_018477611.1
OG0011899	g16743	XP_018483883.1, XP_018483882.1
OG0011900	g46761	XP_018462676.1, XP_018443945.1
OG0011901	g18085	XP_018484743.1
OG0011902	g46701	XP_018458376.1
OG0011903	g51493	XP_018440804.1
OG0011904	g37992, g51501	XP_018440883.1
OG0011906	g23766	XP_018481737.1
OG0011907	g51524	XP_018441940.1
OG0011908	g37132	XP_018459514.1
OG0011909	g16800	XP_018483220.1
OG0011910	g51535	XP_018476793.1, XP_018464745.1
OG0011911	g40269	XP_018447180.1, XP_018476965.1
OG0011912	g40268	XP_018459465.1
OG0011913	g25854	XP_018454753.1, XP_018464298.1
OG0011914	g40243	XP_018473486.1
OG0011916	g40240	XP_018472953.1, XP_018473085.1
OG0011917	g40239	XP_018459138.1, XP_018453074.1
OG0011918	g25918, g40237	XP_018457429.1, XP_018459139.1
OG0011919	g40325	XP_018456253.1, XP_018456269.1, XP_018463296.1
OG0011920	g40228	XP_018476445.1
OG0011921	g40205	XP_018472571.1, XP_018472572.1
OG0011922	g40211	XP_018446848.1
OG0011923	g51422	XP_018434127.1
OG0011924	g51409	XP_018434051.1
OG0011925	g37075	XP_018484355.1, XP_018460518.1, XP_018460520.1
OG0011926	g51394, g37074, g37967	XP_018438200.1
OG0011927	g51391	XP_018482766.1, XP_018479880.1
OG0011928	g37965	XP_018475598.1
OG0011929	g51367	XP_018480467.1, XP_018434960.1
OG0011930	g37960	XP_018440682.1
OG0011931	g11122	XP_018478300.1
OG0011932	g26897	XP_018462080.1, XP_018486506.1
OG0011933	g11139	XP_018455084.1
OG0011934	g37033	XP_018454936.1
OG0011935	g37030	XP_018454162.1, XP_018456610.1
OG0011936	g37014	XP_018484367.1, XP_018484366.1
OG0011937	g37008	XP_018458045.1, XP_018466144.1
OG0011938	g18464, g36982, g36981	XP_018436802.1
OG0011939	g45859	XP_018443435.1
OG0011940	g25838	XP_018452750.1
OG0011941	g40331	XP_018461579.1, XP_018452231.1
OG0011942	g40332	XP_018457729.1
OG0011943	g42686	XP_018471134.1, XP_018476382.1
OG0011944	g40369	XP_018454318.1
OG0011945	g40378	XP_018456498.1
OG0011946	g40386	XP_018474902.1, XP_018473585.1
OG0011947	g45141	XP_018454461.1
OG0011948	g45144	XP_018461045.1, XP_018454537.1
OG0011949	g25666, g36569, g36568, g36566	XP_018472541.1
OG0011950	g40406	XP_018459370.1
OG0011951	g40409	XP_018475478.1
OG0011952	g40420	XP_018453046.1, XP_018457687.1
OG0011953	g25578	XP_018452057.1
OG0011954	g25566	XP_018457227.1
OG0011955	g40474	XP_018466814.1
OG0011956	g40481, g25523	XP_018453288.1
OG0011957	g40539	XP_018484185.1
OG0011958	g40556	XP_018485065.1
OG0011959	g40574	XP_018482260.1, XP_018461601.1
OG0011960	g40581	XP_018433549.1
OG0011961	g40589	XP_018465741.1, XP_018481191.1, XP_018479798.1
OG0011962	g10956	XP_018452518.1, XP_018452570.1
OG0011963	g10952	XP_018482908.1
OG0011964	g10939	XP_018461553.1, XP_018484914.1
OG0011965	g10916, g40662	XP_018464830.1, XP_018485201.1
OG0011966	g40708	XP_018437083.1, XP_018478607.1
OG0011967	g36055	XP_018449186.1
OG0011968	g10882	XP_018477764.1, XP_018461138.1
OG0011969	g28672	XP_018475113.1
OG0011970	g16856	XP_018477863.1, XP_018479648.1, XP_018478020.1
OG0011971	g17920	XP_018447841.1
OG0011972	g46974	XP_018484275.1
OG0011973	g46977	XP_018478404.1
OG0011974	g6439, g11699	XP_018493493.1, XP_018493504.1
OG0011975	g13511	XP_018493403.1
OG0011976	g47001	XP_018445266.1, XP_018442311.1
OG0011977	g47002	XP_018484844.1
OG0011978	g24663	XP_018481819.1
OG0011979	g47038	XP_018484314.1
OG0011980	g24579	XP_018467497.1, XP_018449196.1, XP_018488276.1
OG0011981	g17756	XP_018450684.1, XP_018450685.1, XP_018450683.1
OG0011982	g24539	XP_018442418.1
OG0011983	g47063	XP_018449458.1
OG0011984	g47057	XP_018471402.1, XP_018445284.1
OG0011985	g47078	XP_018448287.1
OG0011986	g47083	XP_018451586.1
OG0011987	g47086	XP_018470780.1
OG0011988	g24457	XP_018485170.1, XP_018485154.1
OG0011989	g17647	XP_018466827.1, XP_018462217.1
OG0011990	g16858	XP_018481248.1, XP_018480605.1
OG0011991	g16848	XP_018478009.1
OG0011992	g16844	XP_018478500.1
OG0011993	g46676	XP_018483925.1
OG0011994	g46673	XP_018462554.1, XP_018477908.1
OG0011996	g16838, g46670	XP_018480414.1
OG0011997	g16806	XP_018484741.1
OG0011998	g16808, g46657	XP_018477164.1
OG0011999	g44965, g16789	XP_018483581.1
OG0012000	g46646	XP_018481356.1, XP_018482164.1, XP_018444585.1
OG0012002	g16766	XP_018485153.1
OG0012003	g46618	XP_018444156.1, XP_018443209.1
OG0012004	g53413	XP_018440904.1, XP_018440997.1
OG0012005	g50840	XP_018484095.1, XP_018484149.1
OG0012006	g37762	XP_018472265.1
OG0012007	g50821	XP_018477423.1
OG0012008	g37705	XP_018433361.1
OG0012009	g37678	XP_018482425.1, XP_018436920.1
OG0012010	g50788	XP_018484900.1
OG0012012	g11167	XP_018491345.1
OG0012014	g52288	XP_018436602.1
OG0012015	g37613	XP_018480416.1
OG0012016	g37612	XP_018433004.1
OG0012017	g37576	XP_018440001.1
OG0012019	g52193	XP_018433692.1
OG0012020	g52177	XP_018433959.1
OG0012021	g52169	XP_018485281.1, XP_018485304.1, XP_018485290.1
OG0012023	g37491	XP_018485181.1
OG0012025	g37486	XP_018435140.1
OG0012027	g37463	XP_018473054.1
OG0012028	g37462	XP_018480404.1
OG0012029	g37459, g52061	XP_018482352.1, XP_018482775.1
OG0012030	g37436	XP_018435043.1
OG0012031	g52016, g37417	XP_018484648.1, XP_018465940.1
OG0012032	g37406	XP_018476108.1
OG0012033	g52003	XP_018441359.1
OG0012035	g45290	XP_018446681.1
OG0012036	g5818	XP_018475234.1
OG0012037	g5793	XP_018446080.1
OG0012038	g45341	XP_018459027.1
OG0012039	g5756	XP_018468207.1, XP_018474835.1
OG0012040	g29821	XP_018442494.1
OG0012041	g29820	XP_018443936.1
OG0012042	g29120	XP_018470485.1
OG0012043	g29119	XP_018449444.1, XP_018442260.1
OG0012044	g28938, g717	XP_018469460.1
OG0012045	g718	XP_018450790.1
OG0012046	g713	XP_018472489.1, XP_018445832.1
OG0012047	g28949	XP_018476771.1, XP_018476784.1, XP_018476773.1
OG0012048	g715	XP_018443857.1, XP_018443859.1
OG0012049	g28900	XP_018444114.1
OG0012050	g760	XP_018444108.1, XP_018444105.1
OG0012051	g762	XP_018444111.1, XP_018468541.1
OG0012052	g764	XP_018456862.1
OG0012053	g790, g43749	XP_018443110.1, XP_018443103.1
OG0012054	g796	XP_018468462.1, XP_018468460.1, XP_018442595.1
OG0012055	g803	XP_018446733.1, XP_018447627.1
OG0012056	g29344	XP_018444210.1, XP_018443174.1
OG0012057	g41321	XP_018451731.1
OG0012058	g864	XP_018470216.1
OG0012059	g39255	XP_018469408.1
OG0012060	g1235	XP_018457303.1
OG0012061	g1229	XP_018456365.1, XP_018473188.1
OG0012062	g308	XP_018458194.1
OG0012063	g297, g9815	XP_018453359.1
OG0012064	g9800	XP_018491026.1
