Orthogroup	Cochlearia_excelsa	Arabidopsis_arenosa
OG0013491	g52164	jg19797
OG0013492	g37545	jg19793, jg19795
OG0013493	g38229	jg19781
OG0013494	g52152	jg19749
OG0013495	g52134	jg19734
OG0013496	g38221	jg19715
OG0013497	g37506	jg19690
OG0013498	g38211	jg19674
OG0013499	g37495	jg19661
OG0013500	g52113	jg19653
OG0013501	g37482	jg19627
OG0013502	g38200	jg19621
OG0013503	g38198, g37475	jg19619
OG0013504	g52078	jg19586
OG0013505	g18952	jg15876
OG0013506	g52030	jg19510
OG0013507	g52041	jg19523
OG0013508	g37401	jg19459
OG0013509	g37400	jg19458
OG0013511	g45291	jg3897
OG0013512	g45300	jg3913, jg4192
OG0013513	g5804	jg3926
OG0013514	g45302, g5801	jg3931
OG0013515	g45309	jg3939
OG0013516	g45311	jg3947
OG0013517	g5794	jg3955
OG0013518	g29858	jg3962
OG0013519	g29854	jg3995
OG0013520	g45342	jg4016
OG0013521	g5775	jg4015
OG0013522	g5731	jg4082
OG0013524	g5723	jg4099
OG0013525	g5719, g29833	jg4108
OG0013526	g45365	jg4109
OG0013527	g29826	jg4115
OG0013528	g5715	jg4127
OG0013529	g29806, g45378	jg4144
OG0013530	g5708	jg4145
OG0013531	g5702	jg4161
OG0013532	g45391	jg4166
OG0013533	g45393	jg4170
OG0013534	g5697	jg4172
OG0013536	g29799	jg4174
OG0013537	g688	jg5860
OG0013539	g28983, g655	jg5824
OG0013540	g722	jg5923
OG0013541	g723	jg5924
OG0013542	g28907	jg5969
OG0013543	g28895	jg5993
OG0013544	g769	jg6003
OG0013545	g41364	jg6005
OG0013546	g777	jg6015
OG0013547	g28859	jg6114
OG0013548	g28858	jg6116
OG0013549	g28855	jg6120
OG0013550	g28844, g9693	jg23016
OG0013551	g28843	jg23013
OG0013552	g28842	jg23012
OG0013553	g28830	jg23002
OG0013554	g28824	jg22993
OG0013555	g41314	jg22946
OG0013556	g39232	jg22884
OG0013557	g39234	jg22877
OG0013559	g27645	jg31316
OG0013560	g19521	jg14506
OG0013561	g313	jg23291
OG0013562	g307	jg23303
OG0013563	g9811	jg23327
OG0013564	g281, g41951	jg23337
OG0013565	g9801	jg23354
OG0013566	g9792	jg23390
OG0013567	g257	jg23396
OG0013568	g9786	jg23402
OG0013569	g9780	jg23409
OG0013570	g9777	jg23416
OG0013571	g2754	jg23419
OG0013572	g9765	jg23439
OG0013573	g9764	jg23443
OG0013574	g231	jg23450
OG0013575	g227	jg23456
OG0013576	g218	jg23462
OG0013577	g13765	jg28008
OG0013578	g207	jg23480
OG0013580	g187	jg23511
OG0013581	g167	jg23528
OG0013582	g9713	jg23558
OG0013583	g133	jg23592
OG0013585	g130	jg29287, jg23597
OG0013586	g9691	jg23607
OG0013587	g116	jg23615
OG0013588	g105	jg23626
OG0013589	g103	jg6395
OG0013590	g100	jg23632
OG0013591	g18675	jg23646
OG0013592	g9670	jg23651
OG0013593	g75	jg23658
OG0013594	g9665	jg23664
OG0013595	g68	jg23667
OG0013596	g9664	jg23669
OG0013597	g60	jg23689
OG0013599	g9646	jg23709
OG0013600	g9640	jg23718
OG0013601	g9637	jg23729
OG0013605	g19627	jg23781
OG0013606	g12	jg23785
OG0013609	g25343	jg8233
OG0013610	g25345	jg8231
OG0013612	g25374	jg8166
OG0013613	g25366	jg8191
OG0013614	g25355	jg8212
OG0013615	g25353	jg8214
OG0013616	g25352	jg8215
OG0013617	g39473	jg8119
OG0013618	g39469	jg8129
OG0013619	g25401	jg8130
OG0013620	g25403	jg8139
OG0013621	g25405	jg8143
OG0013622	g39490	jg8099
OG0013623	g25424	jg8070
OG0013624	g25426	jg8067
OG0013625	g39526	jg8046
OG0013626	g39524	jg8048
OG0013627	g25437	jg8044
OG0013628	g25443	jg8034
OG0013629	g25444	jg8033
OG0013630	g25450	jg8027
OG0013631	g49386	jg28584
OG0013633	g39600	jg7944
OG0013634	g39619	jg7867
OG0013635	g39615	jg7865
OG0013636	g39613	jg7864
OG0013637	g39623	jg7878
OG0013638	g39626, g25492	jg7881
OG0013639	g39632	jg7903
OG0013640	g25508	jg7914
OG0013641	g25509	jg7916
OG0013642	g39644	jg7928
OG0013644	g25518	jg7938
OG0013645	g11064	jg20773
OG0013646	g39685	jg20787
OG0013647	g11080, g39687	jg20790
OG0013648	g39694	jg20800
OG0013649	g39711	jg20832
OG0013650	g11103	jg20850
OG0013651	g39726	jg20866, jg20863
OG0013652	g39731	jg20884
OG0013653	g51332	jg18401
OG0013654	g39753	jg18413
OG0013655	g39751	jg18420, jg18418
OG0013656	g51338	jg18422
OG0013657	g39791	jg18300
OG0013658	g39765	jg18375
OG0013659	g37928	jg18320
OG0013660	g39797	jg18313
OG0013661	g39811	jg18285
OG0013662	g51293	jg18284
OG0013663	g51283	jg18268
OG0013664	g51279	jg18264
OG0013665	g39823	jg18258
OG0013666	g51273	jg18254
OG0013667	g37912	jg18238
OG0013669	g39860	jg18170
OG0013670	g39872	jg18160
OG0013671	g39883	jg18144
OG0013672	g39888	jg18138
OG0013673	g37901	jg18127
OG0013674	g39894	jg18120
OG0013675	g39901	jg18102
OG0013676	g37898	jg18074
OG0013677	g37896	jg18068
OG0013678	g1305	jg21884
OG0013680	g51177	jg17986
OG0013681	g39968	jg17983
OG0013682	g51121	jg17900
OG0013683	g51107	jg17862
OG0013684	g18357	jg8311
OG0013685	g40039	jg17797
OG0013686	g40056	jg17785
OG0013688	g40073	jg17754
OG0013689	g40077	jg17731
OG0013690	g53440, g40079	jg17727
OG0013691	g40092	jg17693
OG0013692	g40146	jg17552
OG0013693	g40142	jg17568
OG0013694	g40124, g36775	jg17619
OG0013695	g40117	jg17637
OG0013696	g40161	jg17506
OG0013697	g40162	jg17504
OG0013698	g40177	jg17447
OG0013699	g40186	jg21781
OG0013700	g40199	jg17433
OG0013701	g40201	jg17436
OG0013702	g38263	jg18080
OG0013703	g37176	jg32788
OG0013704	g38264	jg17381
OG0013705	g14624, g38271	jg17371
OG0013706	g36799	jg17352
OG0013707	g38284	jg17324
OG0013708	g36813	jg17309
OG0013709	g7799	jg24259
OG0013710	g38295	jg17262
OG0013711	g38302	jg17240
OG0013712	g38305	jg17230
OG0013713	g53220	jg17221
OG0013714	g38318	jg17169
OG0013715	g23627	jg9696
OG0013716	g17108	jg9752
OG0013717	g12734	jg23960
OG0013719	g7947	jg23914
OG0013721	g7950	jg23906
OG0013722	g7953	jg23898
OG0013723	g1748	jg3813
OG0013725	g5863	jg3830
OG0013726	g5859	jg3835
OG0013727	g39354	jg22472
OG0013728	g995	jg22334
OG0013729	g7911	jg23999
OG0013730	g12742	jg24001
OG0013731	g7892, g36219	jg24027
OG0013732	g7883	jg24032
OG0013733	g7875	jg24058
OG0013734	g10285	jg21353
OG0013735	g7861	jg24091
OG0013737	g12766, g12654	jg24153
OG0013738	g12650	jg24161
OG0013739	g7828	jg24166
OG0013740	g47624	jg9730
OG0013741	g12624	jg24201
OG0013742	g12788	jg24218
OG0013743	g12791	jg24226
OG0013744	g12793	jg24287, jg24229
OG0013745	g7804	jg24245, jg25578
OG0013746	g7803	jg24247
OG0013747	g12797	jg24277
OG0013748	g12609, g7767, g7776	jg24315
OG0013749	g7771	jg24310
OG0013750	g12598	jg24334
OG0013751	g12597	jg24335
OG0013752	g12595	jg24342
OG0013753	g7747	jg24345
OG0013754	g7741	jg24369
OG0013755	g7737	jg24375
OG0013756	g12578	jg24386
OG0013757	g7723	jg24393
OG0013758	g12564	jg24420
OG0013759	g12859	jg24438
OG0013760	g7712	jg24425
OG0013761	g12536	jg24482
OG0013762	g12531	jg24493
OG0013763	g12515	jg24520
OG0013764	g7681	jg24522
OG0013765	g12499	jg24549
OG0013767	g7645	jg24589
OG0013768	g7632, g12480	jg24614
OG0013770	g7627	jg24626
OG0013771	g12451	jg24666
OG0013772	g12968	jg24693
OG0013774	g7571	jg24730
OG0013775	g7569	jg24732
OG0013776	g7553	jg24757
OG0013777	g7550	jg24764
OG0013778	g7541, g12414	jg24781
OG0013779	g13007	jg24806
OG0013780	g37357	jg19298
OG0013781	g38140	jg19261
OG0013782	g51856	jg19248
OG0013783	g19060	jg15538
OG0013784	g51835	jg19225
OG0013785	g37329	jg19196
OG0013786	g51788	jg19188
OG0013787	g51786	jg19180
OG0013788	g51780	jg19177
OG0013789	g38123	jg19127
OG0013790	g51757, g37310	jg19137
OG0013791	g37309	jg19098, jg19140
OG0013792	g51749	jg19089
OG0013793	g37829	jg17789
OG0013794	g37305	jg19079
OG0013795	g51740	jg19069
OG0013796	g51736	jg19056
OG0013798	g51575	jg18760
OG0013799	g38042	jg18793
OG0013800	g51600	jg18804
OG0013801	g51602	jg18815
OG0013802	g51607	jg18824
OG0013803	g38051	jg18830
OG0013804	g51618	jg18839
OG0013805	g51621	jg18846
OG0013806	g37204	jg18878
OG0013807	g37223	jg18914, jg6867
OG0013808	g51650	jg18916
OG0013809	g38080	jg18928
OG0013810	g37242	jg18974
OG0013811	g37241	jg18973
OG0013813	g25300	jg11880
OG0013814	g37141	jg18710
OG0013816	g31584	jg30010
OG0013817	g31643	jg30115
OG0013819	g31655	jg30139
OG0013820	g49978	jg30146
OG0013821	g31660	jg30166, jg30155, jg30178
OG0013822	g31668	jg30189, jg30202
OG0013824	g27365	jg30240
OG0013825	g49997, g31694	jg30256
OG0013826	g31695	jg30257
OG0013828	g31704	jg30265
OG0013829	g31727	jg30300
OG0013830	g50018	jg30312
OG0013831	g50036	jg30349
OG0013832	g31750	jg30332
OG0013833	g50027	jg30325
OG0013834	g31743	jg30323
OG0013835	g50040	jg30362
OG0013836	g27413	jg30383
OG0013837	g50066, g31818	jg30436
OG0013838	g50068	jg30440
OG0013839	g50069, g27429	jg30443
OG0013840	g31830	jg30451
OG0013841	g50072	jg30455
OG0013842	g27432	jg30464
OG0013843	g31865	jg30485
OG0013844	g50093	jg30488
OG0013845	g27442	jg30506
OG0013846	g27443	jg30514
OG0013847	g31896	jg30533
OG0013848	g50142	jg30588
OG0013849	g50153	jg30626
OG0013850	g27480	jg30643
OG0013851	g31986	jg30681
OG0013852	g50190	jg30689
OG0013853	g50191	jg30691
OG0013854	g50200	jg30703
OG0013855	g50203, g31998	jg30707
OG0013856	g50207	jg30717
OG0013857	g27494	jg30727
OG0013858	g27511	jg30765
OG0013860	g50252	jg30838
OG0013861	g27533	jg30840
OG0013862	g50253, g27534	jg30841
OG0013863	g50294	jg30908
OG0013864	g32080	jg30980
OG0013865	g50314	jg30982
OG0013866	g50334	jg31028
OG0013867	g32140	jg31061, jg31069
OG0013868	g27583	jg31072, jg31064
OG0013869	g50345	jg31075
OG0013870	g32150	jg31092
OG0013871	g32158	jg31103
OG0013872	g32181	jg31140
OG0013873	g32183	jg31142
OG0013874	g50374	jg31155
OG0013875	g27617, g32246	jg31222
OG0013876	g41653	jg2295
OG0013877	g32259	jg31246
OG0013878	g50405	jg31259
OG0013879	g36169	jg32657
OG0013880	g47508	jg10034
OG0013881	g23831	jg10023
OG0013882	g17198, g47517	jg10000
OG0013883	g47518, g17197	jg9999
OG0013884	g17189	jg9983
OG0013885	g23796	jg9959
OG0013886	g23789	jg9954
OG0013887	g17179	jg9952
OG0013888	g23252	jg9128
OG0013889	g51037	jg17081
OG0013890	g38342	jg17047
OG0013891	g38341	jg17050
OG0013892	g38347	jg17041
OG0013893	g47836	jg9070
OG0013894	g51033	jg17030
OG0013895	g38349	jg17029
OG0013897	g51029	jg17016
OG0013898	g36878	jg17056
OG0013899	g38338	jg17063
OG0013900	g38424	jg16830
OG0013901	g36916	jg16747
OG0013902	g46250	jg3268
OG0013903	g44412	jg3267
OG0013904	g38479	jg16692
OG0013905	g38488	jg16672
OG0013906	g38504	jg16657
OG0013907	g36942	jg16627
OG0013908	g50887, g38511	jg16625
OG0013909	g38514	jg16620
OG0013911	g50867	jg16567
OG0013913	g50850	jg16512
OG0013915	g31579	jg30006
OG0013916	g31545	jg29953
OG0013917	g31544, g49917	jg29951
OG0013919	g27265	jg29908
OG0013920	g31507	jg29891
OG0013921	g31480	jg29848
OG0013922	g27248	jg29844
OG0013923	g49884, g27245	jg29835
OG0013924	g31474	jg29829
OG0013925	g31460	jg29815
OG0013926	g31448	jg29792
OG0013927	g49860	jg29758
OG0013928	g27194	jg29733
OG0013929	g31401	jg29730
OG0013930	g49798, g27181	jg29642
OG0013932	g49788	jg29629
OG0013933	g31333	jg29614
OG0013934	g31330	jg29610
OG0013935	g31299	jg29518
OG0013936	g49761	jg29510
OG0013937	g31277, g27129	jg29482
OG0013938	g13565	jg27004
OG0013939	g11647	jg27003
OG0013940	g4728	jg6783
OG0013941	g31223	jg29361
OG0013942	g49709	jg29365
OG0013943	g31202	jg29327
OG0013944	g27087	jg29323
OG0013945	g31183	jg29312
OG0013946	g27076	jg29308
OG0013947	g27075	jg29301
OG0013948	g27072, g49635	jg29296
OG0013949	g31176	jg29290
OG0013950	g49664, g27033	jg29227
OG0013951	g49673	jg29215
OG0013952	g49678	jg29210
OG0013953	g31119	jg29203
OG0013954	g26331, g26323, g26328, g46959	jg15797
OG0013955	g31083	jg29142
OG0013956	g31066	jg29099
OG0013957	g27008	jg29092
OG0013958	g31052	jg29078
OG0013959	g26995	jg29063
OG0013960	g31041	jg29036
OG0013961	g31040	jg29035, jg29054
OG0013962	g31019	jg29021
OG0013963	g30999	jg28994
OG0013964	g49541	jg28980
OG0013965	g30980, g30970	jg28963
OG0013966	g30953	jg28928
OG0013967	g30945	jg28909
OG0013968	g49505	jg28900
OG0013969	g26956	jg28867
OG0013970	g49484, g49480	jg28838
OG0013971	g30894, g26950	jg28817
OG0013972	g30898	jg28813
OG0013973	g30855	jg28795
OG0013974	g49455	jg28771
OG0013975	g26931	jg28749
OG0013978	g30826	jg28660
OG0013979	g49406	jg28633
OG0013980	g30808	jg28620
OG0013981	g26902	jg28617
OG0013982	g49383, g26895	jg28576
OG0013983	g26881	jg19444
OG0013984	g26879	jg28524
OG0013985	g30763	jg28509
OG0013986	g30760	jg28507
OG0013987	g30759	jg28504
OG0013988	g49343	jg28503
OG0013989	g49333	jg28498
OG0013990	g30738, g49316	jg28463
OG0013991	g26872	jg28470
OG0013992	g30735	jg28454
OG0013993	g49300	jg28437
OG0013994	g49299	jg28435
OG0013996	g26861	jg28431
OG0013997	g44478	jg14617
OG0013998	g49274	jg28397
OG0013999	g5228	jg5211
OG0014000	g45662	jg5280
OG0014001	g4883	jg5766
OG0014002	g29307	jg5267
OG0014003	g29310	jg5262
OG0014004	g45636	jg5224
OG0014005	g5161, g29286	jg5299
OG0014006	g29243	jg5373
OG0014007	g5090	jg5393
OG0014009	g5088	jg5395
OG0014010	g29222	jg5399
OG0014011	g29219	jg5402
OG0014012	g45712	jg5418
OG0014013	g29214	jg5419
OG0014014	g5065	jg5433
OG0014015	g45721	jg5441
OG0014016	g29199	jg5444
OG0014018	g29177	jg5501
OG0014019	g29169	jg5508
OG0014020	g5007	jg5530
OG0014021	g29146	jg5543
OG0014022	g4997	jg5552
OG0014023	g29134	jg5575
OG0014024	g29135	jg5574
OG0014025	g4986	jg5595
OG0014026	g41481	jg5654
OG0014027	g46326	jg3381
OG0014028	g29035	jg5661
OG0014029	g41473	jg5687
OG0014030	g4915	jg5694
OG0014031	g29059	jg5703
OG0014032	g4907	jg5717
OG0014033	g4899	jg5745
OG0014034	g29097	jg5770
OG0014035	g29107	jg5791
OG0014036	g10109	jg6555
OG0014037	g4837	jg6569
OG0014038	g10116	jg6571
OG0014039	g4832	jg6573
OG0014040	g4824	jg6581
OG0014041	g4805	jg6590
OG0014042	g11101	jg20845
OG0014043	g18515	jg6638
OG0014045	g4727	jg6782
OG0014046	g4452	jg21475
OG0014047	g10229	jg21471
OG0014048	g10222	jg21459
OG0014049	g18499	jg21455
OG0014050	g10276	jg21369
OG0014051	g1644	jg21434
OG0014052	g5264	jg5166
OG0014053	g45463	jg4513
OG0014054	g29648	jg4530
OG0014055	g5578	jg4518
OG0014056	g29280	jg5306
OG0014057	g45457	jg4489
OG0014058	g29665	jg4446
OG0014059	g45456	jg4450
OG0014060	g29672	jg4434
OG0014061	g10299	jg21285
OG0014062	g5609	jg4382
OG0014063	g5612	jg4376
OG0014064	g29698	jg4390, jg4359
OG0014065	g29703	jg4350
OG0014067	g5620, g45437	jg4340
OG0014068	g29711	jg4333
OG0014069	g5630	jg4324
OG0014070	g29723	jg4307
OG0014071	g5636	jg4304
OG0014072	g29733	jg4282
OG0014073	g29736	jg4277
OG0014074	g29765	jg4232
OG0014075	g29763	jg4234
OG0014076	g5659	jg4239
OG0014078	g25857, g29774	jg4223
OG0014079	g5676	jg4218
OG0014080	g29779, g45407	jg4216
OG0014081	g29783	jg4211
OG0014082	g29786	jg4207
OG0014083	g5692	jg4187
OG0014084	g10093, g624	jg6495
OG0014085	g606	jg6442
OG0014086	g10066	jg6443
OG0014087	g18562	jg6408
OG0014088	g10005	jg6289, jg6287
OG0014089	g542	jg6299
OG0014090	g10012	jg6303
OG0014091	g10001	jg6283
OG0014092	g526	jg6277
OG0014093	g509	jg6241
OG0014094	g9988	jg6220
OG0014095	g13534	jg26942
OG0014096	g9951	jg6143
OG0014097	g457	jg6141
OG0014098	g9927	jg23045
OG0014099	g9898	jg23090
OG0014100	g419	jg23096
OG0014101	g9885	jg23124
OG0014102	g23572, g47658	jg9618
OG0014103	g383	jg23151
OG0014104	g9871	jg23163
OG0014105	g364	jg23190
OG0014106	g341	jg23219
OG0014107	g337	jg23226
OG0014108	g335	jg23230
OG0014109	g333	jg23238
OG0014110	g9835	jg23251
OG0014111	g322, g9831	jg23269
OG0014112	g321, g9830	jg23270
OG0014113	g28716	jg22788
OG0014114	g1204	jg22774
OG0014115	g1165	jg22747
OG0014116	g19309	jg15034
OG0014117	g2474	jg15027
OG0014118	g19315	jg15021
OG0014119	g2485	jg15014
OG0014120	g2507	jg14987
OG0014121	g2525	jg14962
OG0014122	g19351	jg14939
OG0014123	g18254	jg14938
OG0014124	g2565	jg14921
OG0014125	g2581	jg14902
OG0014126	g19382	jg14849
OG0014127	g19385	jg14839
OG0014128	g19391	jg14829
OG0014129	g2627	jg14780, jg21515
OG0014130	g19407	jg14775
OG0014131	g11386	jg14754
OG0014132	g2645	jg14741
OG0014133	g11387	jg14685
OG0014134	g2705	jg14672
OG0014135	g2725	jg14639
OG0014136	g2728	jg14629
OG0014137	g2763	jg14616
OG0014138	g25747	jg7475
OG0014139	g19499	jg14585
OG0014140	g2736	jg19883, jg14577
OG0014141	g2773	jg14536
OG0014142	g2781	jg14530
OG0014143	g2782, g2784	jg14528
OG0014144	g2809	jg14495
OG0014145	g11410	jg14494
OG0014146	g11431	jg14443
OG0014147	g2879	jg14427
OG0014148	g19566	jg14403
OG0014149	g46090	jg3017
OG0014150	g19581	jg14363
OG0014151	g19582	jg14354
OG0014152	g2945	jg14338
OG0014153	g2991	jg14297
OG0014154	g11444	jg14294
OG0014155	g3008	jg14271
OG0014156	g3015	jg14253
OG0014157	g19600	jg14234
OG0014158	g11470	jg14133
OG0014159	g3411	jg14118
OG0014160	g3412	jg14117
OG0014162	g52271	jg19965
OG0014163	g25943	jg7034
OG0014164	g36740	jg13941
OG0014165	g41651	jg2300
OG0014166	g44895	jg2291
OG0014167	g41616	jg2328
OG0014168	g40870	jg607
OG0014169	g44871	jg2375
OG0014170	g41588, g41586	jg2377
OG0014171	g45755, g41504	jg2433
OG0014172	g44819	jg2440
OG0014173	g44293	jg3711
OG0014174	g45784	jg2506
OG0014175	g45790	jg2514
OG0014176	g45793	jg2520
OG0014177	g45795	jg2523
OG0014178	g44754	jg2543
OG0014179	g18015	jg2590
OG0014180	g45848	jg2644
OG0014181	g45869	jg2675
OG0014182	g45871	jg2678
OG0014183	g45905	jg2732
OG0014184	g44661	jg2745
OG0014185	g45916	jg2754
OG0014186	g3816, g45923, g3817	jg2774
OG0014187	g45928	jg2778
OG0014188	g44639	jg2794
OG0014189	g44630	jg2809
OG0014190	g45992	jg2808
OG0014191	g45974	jg2827
OG0014192	g44621	jg2828
OG0014193	g46428	jg3495
OG0014194	g17960	jg3444
OG0014195	g13614	jg3437
OG0014196	g46372	jg3426
OG0014197	g46340	jg3397
OG0014198	g46337	jg3392
OG0014199	g13618	jg3377
OG0014200	g46306	jg3370
OG0014201	g44374	jg3358
OG0014202	g46319	jg3337
OG0014203	g46288	jg3319
OG0014204	g44401	jg3294
OG0014205	g44415	jg3263
OG0014207	g46246	jg3258
OG0014208	g44419, g46239	jg3245
OG0014209	g46231	jg3234
OG0014210	g46215	jg3212
OG0014211	g44468, g46193	jg3188
OG0014212	g44469	jg3186
OG0014213	g44480	jg3166
OG0014215	g46173	jg3142
OG0014216	g44503	jg3130
OG0014217	g44511	jg3121
OG0014218	g44521	jg3097
OG0014219	g44530	jg3093
OG0014221	g46131	jg3078
OG0014222	g46128, g44543	jg3067
OG0014223	g46125	jg3064
OG0014224	g46110	jg3043
OG0014225	g46108	jg3040
OG0014226	g46102	jg3030
OG0014227	g46100	jg3027
OG0014228	g46097	jg3024
OG0014229	g46092	jg3019
OG0014230	g44560	jg3013
OG0014231	g44567	jg2986
OG0014232	g46055	jg2966
OG0014233	g46049	jg2960
OG0014235	g46017	jg2912
OG0014236	g46009	jg2901
OG0014237	g46007	jg2897
OG0014238	g27372	jg30268
OG0014239	g45998	jg2881
OG0014240	g44604	jg2880
OG0014241	g44607	jg2875
OG0014243	g36056, g46490, g22310	jg3579
OG0014244	g46494	jg3587
OG0014245	g44338	jg3595
OG0014246	g46504	jg3602
OG0014248	g46519	jg3623
OG0014249	g46518	jg3624
OG0014250	g44323	jg3633
OG0014251	g25757	jg3634
OG0014252	g44300	jg3674
OG0014254	g46583	jg3729
OG0014255	g44285	jg3730
OG0014256	g46587	jg3736
OG0014257	g46588	jg3737
OG0014258	g46591	jg3742
OG0014259	g46602	jg3769
OG0014260	g46606	jg3775
OG0014262	g46609	jg3781
OG0014263	g44266	jg3793
OG0014264	g14654, g17996	jg3791
OG0014265	g7291	jg25223
OG0014266	g12257	jg25253
OG0014267	g13161	jg25294
OG0014268	g13202	jg25388
OG0014269	g7207	jg25390
OG0014271	g12204	jg25412
OG0014272	g12203	jg25413
OG0014273	g7191	jg25417
OG0014274	g7150	jg25474
OG0014275	g7137	jg25505
OG0014276	g7136	jg25507
OG0014277	g19161	jg25510
OG0014278	g12147	jg25538
OG0014279	g7102	jg25552
OG0014280	g7066	jg25603
OG0014281	g7065	jg25607
OG0014282	g12105	jg25635
OG0014283	g26001	jg6963
OG0014284	g13251	jg25651
OG0014285	g7044	jg25653
OG0014286	g7016	jg25686
OG0014287	g13263	jg25719
OG0014288	g12072	jg25752
OG0014289	g6983	jg25777
OG0014290	g13277	jg25805
OG0014291	g13280	jg25820
OG0014292	g6929	jg25865
OG0014293	g13292	jg25872
OG0014294	g6917	jg25899
OG0014295	g12021	jg25925
OG0014296	g6890	jg25944
OG0014297	g40035	jg17806
OG0014298	g12006	jg25981
OG0014300	g11990	jg26011
OG0014301	g11983	jg26023
OG0014303	g11970	jg26057
OG0014304	g6820	jg26058
OG0014305	g6819	jg26059
OG0014306	g54151	jg33106
OG0014307	g11957	jg26086
OG0014308	g6800	jg26088
OG0014309	g54154	jg33122
OG0014310	g11952	jg26124
OG0014311	g6771	jg26134
OG0014312	g11946	jg26137
OG0014313	g11924	jg26180
OG0014314	g6747	jg26183
OG0014315	g6740	jg26194
OG0014316	g11913, g25078	jg26207
OG0014317	g11912	jg26208
OG0014318	g11909	jg26210
OG0014319	g11897	jg26247
OG0014320	g11893	jg26252
OG0014321	g11891	jg26255
OG0014322	g6699	jg26257
OG0014324	g6674	jg26327
OG0014325	g13388	jg26324
OG0014326	g13384	jg26317
OG0014327	g6678, g13383	jg26316
OG0014328	g6634	jg26365
OG0014330	g11807	jg26490
OG0014331	g41415	jg5858
OG0014332	g6565	jg26521
OG0014333	g6558	jg26537
OG0014334	g11757	jg26593
OG0014335	g6524	jg26605
OG0014336	g6521	jg26609
OG0014337	g11749	jg26633
OG0014338	g24576	jg11397
OG0014339	g13484	jg26709
OG0014340	g11726	jg26805, jg26741
OG0014341	g13586	jg26749
OG0014342	g6456	jg26750
OG0014343	g6455, g13498	jg26752
OG0014344	g13515	jg26798
OG0014345	g13518	jg26811
OG0014346	g6409	jg26867
OG0014347	g13522, g6408	jg26870
OG0014348	g6398	jg26878
OG0014349	g13562	jg26996
OG0014350	g6366	jg26994
OG0014351	g13550	jg26974
OG0014352	g13666	jg27397
OG0014353	g6020	jg27984
OG0014354	g7478	jg27215
OG0014355	g11579	jg27181
OG0014356	g13417	jg27153
OG0014357	g13416	jg27152
OG0014358	g11596, g13584	jg27136
OG0014359	g13582	jg27123
