Orthogroup	Cochlearia_excelsa	Cardamine_amara
OG0013341	g25844	evm.model.RL_8.813
OG0013342	g25850	evm.model.RL_8.828
OG0013343	g40250	evm.model.RL_8.846
OG0013344	g40249	evm.model.RL_8.847
OG0013345	g40248	evm.model.RL_8.849
OG0013346	g25874	evm.model.RL_8.854
OG0013347	g25892	evm.model.RL_8.856
OG0013348	g670	evm.model.RL_4.1665
OG0013349	g40226	evm.model.RL_8.889
OG0013350	g6042	evm.model.RL_1.2973
OG0013351	g35895	evm.model.RL_5.2426.1.687c88bb
OG0013352	g40206	evm.model.RL_8.902
OG0013353	g40207	evm.model.RL_8.903
OG0013354	g40209	evm.model.RL_8.905
OG0013355	g37973	evm.model.RL_6.1508
OG0013357	g37961	evm.model.RL_6.1449
OG0013358	g51369	evm.model.RL_6.1446
OG0013359	g51521	evm.model.RL_6.1630
OG0013360	g11125	evm.model.RL_4.558
OG0013361	g11128	evm.model.RL_4.562
OG0013362	g37059	evm.model.RL_4.569
OG0013363	g11137	evm.model.RL_4.575
OG0013364	g37043	evm.model.RL_4.582
OG0013365	g13632	evm.model.RL_4.603
OG0013366	g53970	evm.model.RL_5.2286.1.687c9b56
OG0013367	g37029	evm.model.RL_4.638
OG0013368	g37019	evm.model.RL_4.651
OG0013369	g36324	evm.model.RL_5.2165
OG0013370	g18442	evm.model.RL_4.657
OG0013371	g17172	evm.model.RL_4.674
OG0013372	g36970	evm.model.RL_4.682
OG0013373	g18449	evm.model.RL_4.683.1.687c86d0
OG0013374	g11142	evm.model.RL_4.687
OG0013375	g11098, g11091	evm.model.RL_4.495
OG0013376	g18452	evm.model.RL_4.691
OG0013377	g38088	evm.model.RL_6.1906
OG0013378	g36975	evm.model.RL_4.694
OG0013379	g18456	evm.model.RL_3.137
OG0013380	g18463	evm.model.RL_4.702
OG0013381	g460	evm.model.RL_4.1416
OG0013382	g51541	evm.model.RL_6.1663
OG0013383	g40275	evm.model.RL_8.798
OG0013384	g40279	evm.model.RL_8.787
OG0013385	g40282	evm.model.RL_8.786
OG0013386	g40290	evm.model.RL_8.772
OG0013387	g40293	evm.model.RL_8.767
OG0013388	g32671	evm.model.RL_5.2622
OG0013389	g40301	evm.model.RL_8.754
OG0013390	g40340	evm.model.RL_8.688, evm.model.RL_3.848
OG0013391	g40349	evm.model.RL_8.672
OG0013392	g40359	evm.model.RL_8.652
OG0013393	g43191	evm.model.RL_8.650
OG0013394	g40370	evm.model.RL_8.640.4.687c8557
OG0013395	g40373	evm.model.RL_8.637
OG0013396	g40376	evm.model.RL_8.620
OG0013397	g25689	evm.model.RL_8.609
OG0013398	g25682	evm.model.RL_8.604
OG0013399	g25677	evm.model.RL_8.595
OG0013400	g25673	evm.model.RL_8.578
OG0013401	g40400	evm.model.RL_8.557
OG0013402	g25600	evm.model.RL_8.498
OG0013403	g25598	evm.model.RL_8.489, evm.model.RL_8.486
OG0013404	g25557	evm.model.RL_8.440
OG0013405	g25555	evm.model.RL_8.436
OG0013407	g25552	evm.model.RL_8.435
OG0013408	g11056	evm.model.RL_4.434
OG0013409	g40488	evm.model.RL_4.426
OG0013410	g40508, g11037	evm.model.RL_4.388
OG0013411	g40513	evm.model.RL_4.380.3.687c86ce
OG0013412	g11028	evm.model.RL_4.373
OG0013414	g40551	evm.model.RL_4.309
OG0013415	g40552	evm.model.RL_4.308
OG0013416	g10994	evm.model.RL_4.306
OG0013418	g40568	evm.model.RL_4.278
OG0013419	g40572	evm.model.RL_4.262
OG0013420	g10973	evm.model.RL_4.258
OG0013421	g10971	evm.model.RL_4.255
OG0013422	g43976	evm.model.RL_4.250
OG0013424	g40628	evm.model.RL_4.182
OG0013425	g686	evm.model.RL_4.1654
OG0013426	g10872	evm.model.RL_5.2746.1.687c88bd, evm.model.RL_4.55
OG0013427	g10873	evm.model.RL_4.56
OG0013428	g17924	evm.model.RL_2.646.1.687c86e1
OG0013429	g6360	evm.model.RL_1.2494
OG0013430	g4767	evm.model.RL_2.756
OG0013431	g45553	evm.model.RL_2.764
OG0013432	g13524	evm.model.RL_1.2433
OG0013433	g25004	evm.model.RL_2.770
OG0013434	g6422	evm.model.RL_1.2401
OG0013435	g24729	evm.model.RL_2.824
OG0013436	g6453	evm.model.RL_1.2342
OG0013437	g24664	evm.model.RL_2.866
OG0013438	g47015	evm.model.RL_2.878
OG0013439	g47029	evm.model.RL_2.902
OG0013440	g24571	evm.model.RL_2.915
OG0013441	g24563	evm.model.RL_2.928
OG0013442	g40346	evm.model.RL_8.679
OG0013443	g36067	evm.model.RL_2.959
OG0013444	g24525	evm.model.RL_2.971
OG0013445	g17710	evm.model.RL_2.1016
OG0013446	g24492	evm.model.RL_2.1029
OG0013447	g47087	evm.model.RL_2.1035
OG0013448	g17689	evm.model.RL_2.1038
OG0013449	g17687	evm.model.RL_2.1040
OG0013450	g24446	evm.model.RL_2.1077
OG0013451	g47109	evm.model.RL_2.1080
OG0013452	g16863	evm.model.RL_2.227
OG0013453	g16853	evm.model.RL_2.205
OG0013454	g16845	evm.model.RL_2.17
OG0013455	g46665	evm.model.RL_2.54
OG0013457	g16783	evm.model.RL_2.145
OG0013458	g16768	evm.model.RL_2.184
OG0013459	g16760	evm.model.RL_2.192
OG0013460	g16757	evm.model.RL_2.203
OG0013461	g51578	evm.model.RL_6.2951, evm.model.RL_5.2966
OG0013462	g37761	evm.model.RL_6.2933
OG0013463	g37133	evm.model.RL_6.2928
OG0013464	g37749	evm.model.RL_6.2921
OG0013465	g50835	evm.model.RL_6.2919
OG0013466	g37735	evm.model.RL_6.2910
OG0013469	g47693	evm.model.RL_6.2850
OG0013470	g50809	evm.model.RL_6.2849, evm.model.RL_5.3973
OG0013472	g50806	evm.model.RL_6.2836
OG0013473	g50787	evm.model.RL_6.2802
OG0013474	g38249	evm.model.RL_6.2787
OG0013475	g37660	evm.model.RL_6.2781
OG0013476	g37657	evm.model.RL_6.2777
OG0013477	g37655	evm.model.RL_6.2775
OG0013478	g37653	evm.model.RL_6.2771
OG0013479	g37644	evm.model.RL_6.2754
OG0013480	g37638	evm.model.RL_6.2744
OG0013481	g52290, g37636	evm.model.RL_6.2742
OG0013482	g52285	evm.model.RL_6.2733
OG0013483	g37631	evm.model.RL_6.2731
OG0013484	g52262	evm.model.RL_6.2696
OG0013485	g52222	evm.model.RL_6.2663
OG0013486	g38238	evm.model.RL_1.3231, evm.model.RL_6.2600
OG0013487	g1929	evm.model.RL_7.342
OG0013488	g52186	evm.model.RL_6.2595
OG0013489	g52181	evm.model.RL_6.2590
OG0013490	g38234, g37553	evm.model.RL_6.2578
OG0013491	g52164	evm.model.RL_6.2567
OG0013492	g37545	evm.model.RL_6.2565
OG0013493	g38229	evm.model.RL_6.2556
OG0013494	g52152	evm.model.RL_6.2527
OG0013495	g52134	evm.model.RL_6.2511
OG0013496	g38221	evm.model.RL_6.2497
OG0013497	g37506	evm.model.RL_6.2475
OG0013498	g38211	evm.model.RL_6.2464
OG0013499	g37495	evm.model.RL_5.3010, evm.model.RL_6.2455
OG0013500	g52113	evm.model.RL_6.2450
OG0013501	g37482	evm.model.RL_6.2428
OG0013502	g38200	evm.model.RL_6.2422
OG0013504	g52078	evm.model.RL_6.2397
OG0013505	g18952	evm.model.RL_7.512
OG0013506	g52030	evm.model.RL_6.2334
OG0013507	g52041	evm.model.RL_6.2343
OG0013508	g37401	evm.model.RL_6.2298
OG0013509	g37400	evm.model.RL_6.2297
OG0013510	g5824	evm.model.RL_4.3375.1.687c86de
OG0013511	g45291	evm.model.RL_4.3368
OG0013512	g45300	evm.model.RL_4.3348
OG0013513	g5804	evm.model.RL_4.3338
OG0013515	g45309	evm.model.RL_4.3326
OG0013516	g45311	evm.model.RL_4.3319
OG0013517	g5794	evm.model.RL_4.3313
OG0013518	g29858	evm.model.RL_4.3309
OG0013519	g29854	evm.model.RL_4.3279
OG0013520	g45342	evm.model.RL_4.3257
OG0013521	g5775	evm.model.RL_4.3258
OG0013522	g5731	evm.model.RL_4.3155, evm.model.RL_4.3188
OG0013524	g5723	evm.model.RL_4.3176
OG0013525	g5719, g29833	evm.model.RL_4.3167
OG0013526	g45365	evm.model.RL_4.3166
OG0013527	g29826	evm.model.RL_4.3159
OG0013528	g5715	evm.model.RL_4.3145
OG0013529	g29806, g45378	evm.model.RL_4.3129
OG0013530	g5708	evm.model.RL_4.3128.1.687c86dd
OG0013531	g5702	evm.model.RL_4.3116
OG0013532	g45391	evm.model.RL_4.3111
OG0013533	g45393	evm.model.RL_4.3108
OG0013534	g5697	evm.model.RL_4.3107
OG0013535	g45394, g5696	evm.model.RL_4.3105
OG0013536	g29799	evm.model.RL_4.3104
OG0013537	g688	evm.model.RL_4.1650
OG0013539	g28983, g655	evm.model.RL_4.1685
OG0013540	g722	evm.model.RL_4.1595
OG0013541	g723	evm.model.RL_4.1594
OG0013542	g28907	evm.model.RL_4.1554
OG0013543	g28895	evm.model.RL_4.1528
OG0013544	g769	evm.model.RL_4.1521
OG0013545	g41364	evm.model.RL_4.1519
OG0013546	g777	evm.model.RL_4.1510
OG0013547	g28859	evm.model.RL_4.1444
OG0013548	g28858	evm.model.RL_4.1443
OG0013549	g28855	evm.model.RL_4.1437
OG0013550	g28844, g9693	evm.model.RL_8.2143.1.687c855f
OG0013551	g28843	evm.model.RL_8.2141
OG0013552	g28842	evm.model.RL_8.2140
OG0013553	g28830	evm.model.RL_8.2130
OG0013554	g28824	evm.model.RL_8.2122
OG0013555	g41314	evm.model.RL_8.2081
OG0013556	g39232	evm.model.RL_8.2032
OG0013557	g39234	evm.model.RL_8.2026
OG0013558	g1270, g39237	evm.model.RL_8.2024
OG0013559	g27645	evm.model.RL_5.3099
OG0013561	g313	evm.model.RL_8.2395
OG0013562	g307	evm.model.RL_8.2401
OG0013563	g9811	evm.model.RL_8.2421
OG0013564	g281, g41951	evm.model.RL_8.2432
OG0013565	g9801	evm.model.RL_8.2446
OG0013566	g9792	evm.model.RL_8.2478
OG0013567	g257	evm.model.RL_8.2484
OG0013568	g9786	evm.model.RL_8.2490
OG0013569	g9780	evm.model.RL_8.2498
OG0013570	g9777	evm.model.RL_8.2504
OG0013571	g2754	evm.model.RL_8.2507
OG0013572	g9765	evm.model.RL_8.2520
OG0013573	g9764	evm.model.RL_8.2524
OG0013574	g231	evm.model.RL_8.2529
OG0013575	g227	evm.model.RL_8.2535
OG0013576	g218	evm.model.RL_8.2541
OG0013577	g13765	evm.model.RL_1.3027
OG0013578	g207	evm.model.RL_8.2557
OG0013580	g187	evm.model.RL_8.2589
OG0013581	g167	evm.model.RL_8.2603
OG0013582	g9713	evm.model.RL_8.2631
OG0013583	g133	evm.model.RL_8.2664
OG0013585	g130	evm.model.RL_8.2668
OG0013586	g9691	evm.model.RL_8.2677
OG0013587	g116	evm.model.RL_8.2687
OG0013588	g105	evm.model.RL_8.2699
OG0013589	g103	evm.model.RL_8.2702
OG0013590	g100	evm.model.RL_8.2705
OG0013591	g18675	evm.model.RL_8.2719
OG0013592	g9670	evm.model.RL_8.2724
OG0013593	g75	evm.model.RL_8.2731
OG0013594	g9665	evm.model.RL_8.2737
OG0013596	g9664	evm.model.RL_8.2739
OG0013596	g66	evm.model.RL_1.1910
OG0013597	g60	evm.model.RL_8.2752
OG0013598	g9647	evm.model.RL_8.2775
OG0013599	g9646	evm.model.RL_8.2776
OG0013600	g9640	evm.model.RL_8.2787
OG0013605	g19627	evm.model.RL_8.2848
OG0013606	g12	evm.model.RL_8.2852
OG0013607	g19622	evm.model.RL_8.2859
OG0013609	g25343	evm.model.RL_8.23
OG0013610	g25345	evm.model.RL_8.25
OG0013612	g25374	evm.model.RL_8.94
OG0013613	g25366	evm.model.RL_8.68
OG0013614	g25355	evm.model.RL_8.51
OG0013615	g25353	evm.model.RL_8.49
OG0013616	g25352	evm.model.RL_8.48
OG0013617	g39473	evm.model.RL_8.120
OG0013618	g39469	evm.model.RL_8.127
OG0013619	g25401	evm.model.RL_8.128
OG0013620	g25403	evm.model.RL_8.140
OG0013621	g25405	evm.model.RL_8.143
OG0013622	g39490	evm.model.RL_8.231
OG0013623	g25424	evm.model.RL_8.204
OG0013624	g25426	evm.model.RL_8.201.1.687c8555
OG0013625	g39526	evm.model.RL_8.197
OG0013626	g39524	evm.model.RL_8.195
OG0013627	g25437	evm.model.RL_8.176
OG0013628	g25443	evm.model.RL_8.169
OG0013629	g25444	evm.model.RL_8.168
OG0013630	g25450	evm.model.RL_8.161
OG0013631	g49386	evm.model.RL_5.128
OG0013633	g39600	evm.model.RL_8.290
OG0013634	g39619	evm.model.RL_8.312
OG0013636	g39613	evm.model.RL_8.310
OG0013637	g39623	evm.model.RL_8.320.1.687c8556
OG0013638	g39626, g25492	evm.model.RL_8.322
OG0013639	g39632	evm.model.RL_8.335
OG0013640	g25508	evm.model.RL_8.350
OG0013641	g25509	evm.model.RL_8.352
OG0013642	g39644	evm.model.RL_8.365
OG0013644	g25518	evm.model.RL_8.370
OG0013645	g11064	evm.model.RL_4.445
OG0013646	g39685	evm.model.RL_4.462
OG0013647	g11080, g39687	evm.model.RL_4.465
OG0013648	g39694	evm.model.RL_4.475
OG0013649	g39711	evm.model.RL_4.499
OG0013650	g11103	evm.model.RL_4.513.1.687c86cf
OG0013651	g39726	evm.model.RL_4.533
OG0013652	g39731	evm.model.RL_4.537
OG0013653	g51332	evm.model.RL_6.1401
OG0013654	g39753	evm.model.RL_6.1403
OG0013655	g39751	evm.model.RL_6.1409
OG0013656	g51338	evm.model.RL_6.1411
OG0013657	g39791	evm.model.RL_6.1323
OG0013658	g39765	evm.model.RL_6.1380
OG0013659	g37928	evm.model.RL_6.1340
OG0013660	g39797	evm.model.RL_6.1332
OG0013661	g39811	evm.model.RL_6.1308
OG0013662	g51293	evm.model.RL_6.1307
OG0013663	g51283	evm.model.RL_6.1295
OG0013664	g51279	evm.model.RL_6.1292
OG0013665	g39823	evm.model.RL_6.1287
OG0013666	g51273	evm.model.RL_6.1283
OG0013667	g37912	evm.model.RL_6.1274
OG0013669	g39860	evm.model.RL_6.1212
OG0013670	g39872	evm.model.RL_6.1198
OG0013671	g39883	evm.model.RL_6.1183
OG0013672	g39888	evm.model.RL_6.1175
OG0013673	g37901	evm.model.RL_6.1168
OG0013674	g39894	evm.model.RL_6.1166
OG0013675	g39901	evm.model.RL_6.1154
OG0013676	g37898	evm.model.RL_6.1126
OG0013677	g37896	evm.model.RL_6.1120
OG0013678	g1305	evm.model.RL_8.1299
OG0013680	g51177	evm.model.RL_6.1066
OG0013681	g39968	evm.model.RL_6.1062
OG0013682	g51121	evm.model.RL_6.1009
OG0013683	g51107	evm.model.RL_6.988
OG0013684	g18357	evm.model.RL_1.2185, evm.model.RL_2.3478
OG0013685	g40039	evm.model.RL_6.937
OG0013686	g40056	evm.model.RL_6.927
OG0013688	g40073	evm.model.RL_6.898
OG0013689	g40077	evm.model.RL_6.890
OG0013690	g53440, g40079	evm.model.RL_6.888
OG0013691	g40092	evm.model.RL_6.860
OG0013692	g40146	evm.model.RL_6.757
OG0013693	g40142	evm.model.RL_6.766
OG0013694	g36775	evm.model.RL_6.805
OG0013695	g40117	evm.model.RL_6.821
OG0013696	g40161	evm.model.RL_6.737
OG0013697	g40162	evm.model.RL_6.736
OG0013698	g40177	evm.model.RL_6.732
OG0013699	g40186	evm.model.RL_5.2272, evm.model.RL_6.726
OG0013700	g40199	evm.model.RL_6.719
OG0013701	g40201	evm.model.RL_6.724
OG0013702	g38263	evm.model.RL_6.1131
OG0013703	g37176	evm.model.RL_5.2250
OG0013704	g38264	evm.model.RL_6.594
OG0013705	g14624, g38271	evm.model.RL_6.576
OG0013706	g36799	evm.model.RL_6.561
OG0013707	g38284	evm.model.RL_6.551
OG0013708	g36813	evm.model.RL_6.539
OG0013709	g7799	evm.model.RL_1.318
OG0013710	g38295	evm.model.RL_6.533
OG0013711	g38302	evm.model.RL_6.528
OG0013712	g38305	evm.model.RL_6.520
OG0013713	g53220	evm.model.RL_6.511
OG0013714	g38318	evm.model.RL_6.488
OG0013715	g23627	evm.model.RL_2.2267
OG0013716	g17108	evm.model.RL_2.2214
OG0013717	g12734	evm.model.RL_1.83
OG0013719	g7947	evm.model.RL_1.36
OG0013721	g7950	evm.model.RL_1.32
OG0013722	g7953	evm.model.RL_1.25
OG0013723	g1748	evm.model.RL_4.3431
OG0013725	g5863	evm.model.RL_4.3420
OG0013726	g5859	evm.model.RL_2.1777
OG0013728	g995	evm.model.RL_8.1600
OG0013729	g7911	evm.model.RL_1.115
OG0013730	g12742	evm.model.RL_1.117.2.687c87e9
OG0013731	g7892, g36219	evm.model.RL_1.133
OG0013732	g7883	evm.model.RL_1.138
OG0013733	g7875	evm.model.RL_1.153, evm.model.RL_1.158
OG0013734	g10285	evm.model.RL_4.777, evm.model.RL_8.1201.1.687c855a.1.687c97bf
OG0013735	g7861	evm.model.RL_1.186
OG0013738	g12650	evm.model.RL_1.248
OG0013739	g7828	evm.model.RL_1.254
OG0013740	g47624	evm.model.RL_2.2239
OG0013741	g12624	evm.model.RL_1.275
OG0013742	g12788	evm.model.RL_1.292
OG0013743	g12791	evm.model.RL_1.299, evm.model.RL_1.300.2.687c87ea
OG0013744	g12793	evm.model.RL_1.302
OG0013745	g7804	evm.model.RL_1.308
OG0013746	g7803	evm.model.RL_1.309
OG0013747	g12797	evm.model.RL_1.333
OG0013748	g12609, g7767, g7776	evm.model.RL_1.353
OG0013749	g7771	evm.model.RL_1.348
OG0013750	g12598	evm.model.RL_1.367
OG0013751	g12597	evm.model.RL_1.368
OG0013752	g12595	evm.model.RL_1.375
OG0013753	g7747	evm.model.RL_1.379
OG0013754	g7741	evm.model.RL_1.398
OG0013755	g7737	evm.model.RL_1.404
OG0013756	g12578	evm.model.RL_1.413
OG0013757	g7723	evm.model.RL_1.420.1.687c87ea
OG0013758	g12564	evm.model.RL_1.443
OG0013759	g12859	evm.model.RL_1.459
OG0013760	g7712	evm.model.RL_1.447
OG0013762	g12531	evm.model.RL_1.505
OG0013763	g12515	evm.model.RL_1.526
OG0013764	g7681	evm.model.RL_1.528
OG0013765	g12499	evm.model.RL_1.552
OG0013767	g7645	evm.model.RL_1.658
OG0013768	g7632, g12480	evm.model.RL_1.604
OG0013770	g7627	evm.model.RL_1.620
OG0013771	g12451	evm.model.RL_1.655
OG0013772	g12968	evm.model.RL_1.682
OG0013775	g7569	evm.model.RL_1.722
OG0013776	g7553	evm.model.RL_1.753
OG0013777	g7550	evm.model.RL_1.758
OG0013778	g7541, g12414	evm.model.RL_1.776
OG0013779	g13007	evm.model.RL_1.798
OG0013780	g37357	evm.model.RL_6.2159
OG0013781	g38140	evm.model.RL_6.2135
OG0013782	g51856	evm.model.RL_6.2124
OG0013783	g19060	evm.model.RL_7.776
OG0013784	g51835	evm.model.RL_6.2106
OG0013785	g37329	evm.model.RL_6.2084
OG0013786	g51788	evm.model.RL_6.2076
OG0013787	g51786	evm.model.RL_6.2070
OG0013788	g51780	evm.model.RL_6.2067
OG0013789	g38123	evm.model.RL_6.2040
OG0013790	g51757, g37310	evm.model.RL_6.2030
OG0013791	g37309	evm.model.RL_6.2029
OG0013792	g51749	evm.model.RL_6.2019
OG0013793	g37829	evm.model.RL_6.930
OG0013794	g37305	evm.model.RL_6.2009
OG0013795	g51740	evm.model.RL_6.2000
OG0013796	g51736	evm.model.RL_6.1981
OG0013797	g51561	evm.model.RL_6.1695
OG0013798	g51575	evm.model.RL_6.1721
OG0013799	g38042	evm.model.RL_6.1751
OG0013800	g51600	evm.model.RL_6.1760
OG0013801	g51602	evm.model.RL_6.1768
OG0013802	g51607	evm.model.RL_6.1776
OG0013803	g38051	evm.model.RL_6.1782
OG0013804	g51618	evm.model.RL_6.1789, evm.model.RL_6.1792
OG0013805	g51621	evm.model.RL_6.1798
OG0013806	g37204	evm.model.RL_6.1853
OG0013807	g37223	evm.model.RL_6.1826
OG0013808	g51650	evm.model.RL_6.1824
OG0013809	g38080	evm.model.RL_6.1814
OG0013810	g37242	evm.model.RL_6.1910
OG0013811	g37241	evm.model.RL_6.1909
OG0013812	g38087	evm.model.RL_6.1905
OG0013813	g25300	evm.model.RL_2.648
OG0013814	g37141	evm.model.RL_6.1667
OG0013816	g31584	evm.model.RL_5.1374
OG0013817	g31643	evm.model.RL_5.1475
OG0013819	g31655	evm.model.RL_5.1500.1.687c88b4
OG0013820	g49978	evm.model.RL_5.1506
OG0013821	g31660	evm.model.RL_5.1514
OG0013822	g31668	evm.model.RL_5.1525
OG0013824	g27365	evm.model.RL_5.1561
OG0013825	g49997, g31694	evm.model.RL_5.1572
OG0013826	g31695	evm.model.RL_5.1573
OG0013827	g31706, g31705	evm.model.RL_5.2773
OG0013828	g31704	evm.model.RL_5.1579
OG0013829	g31727	evm.model.RL_5.1608
OG0013830	g50018	evm.model.RL_5.1619
OG0013832	g31750	evm.model.RL_5.1637
OG0013833	g50027	evm.model.RL_5.1629
OG0013834	g31743	evm.model.RL_5.1627
OG0013835	g50040	evm.model.RL_5.1670
OG0013836	g27413	evm.model.RL_5.1695.1.687c88b6
OG0013837	g50066, g31818	evm.model.RL_5.1746
OG0013838	g50068	evm.model.RL_5.1750.1.687c88b6
OG0013839	g50069, g27429	evm.model.RL_5.1752
OG0013840	g31830	evm.model.RL_5.1759
OG0013841	g50072	evm.model.RL_5.1763
OG0013842	g27432	evm.model.RL_5.1773
OG0013843	g31865	evm.model.RL_5.1791
OG0013844	g50093	evm.model.RL_5.1794
OG0013845	g50099, g27442	evm.model.RL_5.1812
OG0013846	g27443	evm.model.RL_5.1817
OG0013847	g31896	evm.model.RL_3.1279, evm.model.RL_5.1836
OG0013848	g50142	evm.model.RL_5.3685
OG0013849	g50153	evm.model.RL_5.3664
OG0013850	g27480	evm.model.RL_5.3646
OG0013851	g31986	evm.model.RL_5.3616
OG0013852	g50190	evm.model.RL_5.3609
OG0013853	g50191	evm.model.RL_5.3608
OG0013854	g50200	evm.model.RL_5.3599
OG0013855	g50203, g31998	evm.model.RL_5.3595
OG0013857	g27494	evm.model.RL_5.3580
OG0013858	g27511	evm.model.RL_5.3555
OG0013860	g50252	evm.model.RL_5.3491
OG0013861	g27533	evm.model.RL_5.3489
OG0013862	g50253, g27534	evm.model.RL_5.3487
OG0013863	g50294	evm.model.RL_5.3429
OG0013865	g50314	evm.model.RL_5.3377
OG0013866	g50334	evm.model.RL_5.3349
OG0013867	g32140	evm.model.RL_5.3319
OG0013868	g27583	evm.model.RL_5.3318
OG0013869	g50345	evm.model.RL_5.3315
OG0013870	g32150	evm.model.RL_5.3298
OG0013871	g32158	evm.model.RL_5.3284
OG0013872	g32181	evm.model.RL_5.3259
OG0013873	g32183	evm.model.RL_5.3257
OG0013874	g50374	evm.model.RL_5.3245
OG0013875	g27617, g32246	evm.model.RL_5.3188
OG0013876	g41653	evm.model.RL_3.1137
OG0013877	g32259	evm.model.RL_5.3170
OG0013878	g50405	evm.model.RL_5.3159
OG0013879	g36169	evm.model.RL_5.2310
OG0013880	g47508	evm.model.RL_2.1954
OG0013881	g23831	evm.model.RL_2.1967.1.687c86e4
OG0013882	g17198, g47517	evm.model.RL_2.1987
OG0013883	g47518, g17197	evm.model.RL_2.1988
OG0013884	g17189	evm.model.RL_2.2003.1.687c86e4
OG0013885	g23796	evm.model.RL_2.2022
OG0013886	g23789	evm.model.RL_2.2027
OG0013887	g17179	evm.model.RL_2.2029
OG0013888	g23252	evm.model.RL_2.2776
OG0013889	g51037	evm.model.RL_6.425
OG0013890	g38342	evm.model.RL_6.407
OG0013891	g38341	evm.model.RL_6.408
OG0013892	g38347	evm.model.RL_6.402
OG0013893	g47836	evm.model.RL_2.2828
OG0013894	g51033	evm.model.RL_6.394
OG0013895	g38349	evm.model.RL_6.393
OG0013897	g51029	evm.model.RL_6.384
OG0013898	g36878	evm.model.RL_6.413
OG0013899	g38338	evm.model.RL_6.415
OG0013900	g38424	evm.model.RL_6.253
OG0013901	g36916	evm.model.RL_6.205
OG0013902	g46250	evm.model.RL_3.2027
OG0013903	g44412	evm.model.RL_3.2026
OG0013904	g38479	evm.model.RL_6.171
OG0013905	g38488	evm.model.RL_6.146
OG0013906	g38504	evm.model.RL_6.371, evm.model.RL_6.129
OG0013907	g36942	evm.model.RL_6.102
OG0013908	g50887, g38511	evm.model.RL_6.101
OG0013909	g38514	evm.model.RL_6.97
OG0013911	g50867	evm.model.RL_6.56
OG0013913	g50850	evm.model.RL_6.18
OG0013914	g38556	evm.model.RL_5.1465
OG0013915	g31579	evm.model.RL_5.1368
OG0013916	g31545	evm.model.RL_5.1321
OG0013917	g31544, g49917	evm.model.RL_5.1320
OG0013918	g31534	evm.model.RL_5.1304
OG0013919	g27265	evm.model.RL_5.1277
OG0013920	g31507	evm.model.RL_5.1260
OG0013921	g31480	evm.model.RL_5.1227
OG0013922	g27248	evm.model.RL_5.1219
OG0013923	g27245	evm.model.RL_5.1214
OG0013924	g31474	evm.model.RL_5.1207
OG0013925	g31460	evm.model.RL_5.1197
OG0013926	g31448	evm.model.RL_5.1182
OG0013927	g49860	evm.model.RL_5.1157.2.687c88b2
OG0013928	g27194	evm.model.RL_5.1133
OG0013929	g31401	evm.model.RL_5.1131
OG0013930	g49798, g27181	evm.model.RL_5.1068
OG0013932	g49788	evm.model.RL_5.1059
OG0013933	g31333	evm.model.RL_5.1042
OG0013934	g31330	evm.model.RL_5.1036
OG0013935	g31299	evm.model.RL_5.971
OG0013936	g49761	evm.model.RL_5.964
OG0013937	g31277, g27129	evm.model.RL_5.943.2.687c88b0
OG0013938	g13565	evm.model.RL_1.2491
OG0013939	g11647	evm.model.RL_1.2490
OG0013940	g4728	evm.model.RL_4.978
OG0013942	g49709	evm.model.RL_5.853.1.687c88af
OG0013944	g27087	evm.model.RL_5.816
OG0013945	g31183	evm.model.RL_5.807
OG0013946	g27076	evm.model.RL_5.803
OG0013947	g27075	evm.model.RL_5.799
OG0013948	g27072, g49635	evm.model.RL_5.795
OG0013949	g31176	evm.model.RL_5.789
OG0013950	g49664, g27033	evm.model.RL_5.725
OG0013951	g49673	evm.model.RL_5.713
OG0013952	g49678	evm.model.RL_5.708
OG0013953	g31119	evm.model.RL_5.699
OG0013955	g31083	evm.model.RL_5.636
OG0013956	g31066	evm.model.RL_5.598
OG0013957	g27008	evm.model.RL_5.589
OG0013958	g31052	evm.model.RL_5.576
