Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0013536	g29799	XP_013613222.1
OG0013537	g688	XP_013618239.1
OG0013539	g28983, g655	XP_013613104.1
OG0013540	g722	XP_013625245.1
OG0013541	g723	XP_013611902.1
OG0013542	g28907	XP_013611687.1
OG0013543	g28895	XP_013618236.1
OG0013544	g769	XP_013611265.1
OG0013545	g41364	XP_013625596.1
OG0013546	g777	XP_013616530.1
OG0013547	g28859	XP_013616483.1
OG0013548	g28858	XP_013611643.1
OG0013549	g28855	XP_013619098.1
OG0013550	g28844, g9693	XP_013616002.1
OG0013551	g28843	XP_013618773.1
OG0013552	g28842	XP_013625721.1
OG0013553	g28830	XP_013630125.1
OG0013554	g28824	XP_013606764.1
OG0013555	g41314	XP_013627308.1
OG0013556	g39232	XP_013613252.1
OG0013557	g39234	XP_013611828.1
OG0013558	g1270, g39237	XP_013612536.1
OG0013559	g27645	XP_013613569.1
OG0013560	g19521	XP_013621893.1
OG0013561	g313	XP_013612548.1
OG0013562	g307	XP_013606788.1
OG0013563	g9811	XP_013609255.1
OG0013564	g281, g41951	XP_013622535.1
OG0013565	g9801	XP_013622782.1, XP_013612657.1
OG0013566	g9792	XP_013625366.1
OG0013567	g257	XP_013630649.1
OG0013568	g9786	XP_013627236.1
OG0013569	g9780	XP_013628331.1
OG0013570	g9777	XP_013623010.1
OG0013571	g2754	XP_013616072.1
OG0013572	g9765	XP_013629402.1
OG0013573	g9764	XP_013620997.1
OG0013574	g231	XP_013628511.1
OG0013575	g227	XP_013609364.1
OG0013576	g218	XP_013630200.1
OG0013577	g13765	XP_013609481.1
OG0013578	g207	XP_013625876.1
OG0013580	g187	XP_013628778.1, XP_013620191.1
OG0013581	g167	XP_013613640.1
OG0013582	g9713	XP_013628747.1
OG0013583	g133	XP_013612151.1
OG0013585	g130	XP_013621876.1
OG0013586	g9691	XP_013622849.1
OG0013587	g116	XP_013626681.1
OG0013588	g105	XP_013607114.1, XP_013628784.1
OG0013589	g103	XP_013628305.1
OG0013590	g100	XP_013616609.1
OG0013591	g84	XP_013611967.1
OG0013592	g9670	XP_013637938.1
OG0013593	g75	XP_013597543.1
OG0013594	g9665	XP_013611423.1
OG0013595	g68	XP_013593208.1
OG0013596	g9664	XP_013599326.1
OG0013597	g60	XP_013610330.1
OG0013598	g9647	XP_013597134.1, XP_013617984.1
OG0013599	g9646	XP_013599146.1
OG0013600	g9640	XP_013598884.1
OG0013601	g9637	XP_013598967.1
OG0013605	g19627	XP_013611994.1
OG0013606	g12	XP_013618027.1
OG0013607	g19622	XP_013612215.1
OG0013609	g25343	XP_013627524.1
OG0013610	g25345	XP_013612495.1
OG0013612	g25374	XP_013625185.1
OG0013613	g25366	XP_013624106.1
OG0013614	g25355	XP_013611830.1
OG0013615	g25353, g45276	XP_013607011.1
OG0013616	g25352	XP_013609227.1
OG0013617	g39473	XP_013611851.1
OG0013618	g39469	XP_013628633.1
OG0013619	g25401	XP_013611414.1
OG0013620	g25403	XP_013609137.1
OG0013621	g25405	XP_013609075.1
OG0013622	g39490	XP_013629346.1
OG0013623	g25424	XP_013609055.1
OG0013624	g25426	XP_013609023.1
OG0013625	g39526	XP_013623092.1
OG0013626	g39524	XP_013625597.1
OG0013627	g25437	XP_013623016.1
OG0013628	g25443	XP_013625716.1
OG0013629	g25444	XP_013629889.1
OG0013630	g25450	XP_013629820.1
OG0013631	g49386	XP_013586296.1
OG0013633	g39600	XP_013619493.1
OG0013634	g39619	XP_013613484.1
OG0013635	g39615	XP_013610674.1
OG0013636	g39613	XP_013626214.1
OG0013637	g39623	XP_013630213.1
OG0013638	g39626, g25492	XP_013612551.1
OG0013639	g39632	XP_013611484.1
OG0013640	g25508	XP_013616230.1
OG0013641	g25509	XP_013608627.1
OG0013642	g39644	XP_013610613.1
OG0013644	g25518	XP_013612935.1
OG0013645	g11064	XP_013595277.1
OG0013646	g39685	XP_013598131.1
OG0013647	g39687	XP_013607091.1
OG0013648	g39694	XP_013594072.1
OG0013649	g39711	XP_013593535.1
OG0013650	g11103	XP_013594790.1
OG0013651	g39726	XP_013609041.1
OG0013652	g39731	XP_013593927.1, XP_013633035.1
OG0013653	g51332	XP_013636522.1
OG0013654	g39753	XP_013635336.1
OG0013655	g39751	XP_013631378.1
OG0013656	g51338	XP_013634073.1
OG0013657	g39791	XP_013623020.1
OG0013658	g39765	XP_013631149.1
OG0013659	g37928	XP_013626134.1
OG0013660	g39797	XP_013631046.1
OG0013661	g39811	XP_013633585.1
OG0013662	g51293	XP_013637434.1
OG0013663	g51283	XP_013621889.1
OG0013664	g51279	XP_013629831.1
OG0013665	g39823	XP_013635101.1
OG0013666	g51273	XP_013628307.1
OG0013667	g37912	XP_013631054.1
OG0013669	g39860	XP_013631026.1
OG0013670	g39872	XP_013637421.1
OG0013671	g39883	XP_013634100.1
OG0013672	g39888	XP_013637638.1
OG0013673	g37901	XP_013636016.1
OG0013674	g39894	XP_013636730.1
OG0013675	g39901	XP_013636494.1
OG0013676	g37898	XP_013622474.1
OG0013677	g37896	XP_013626079.1
OG0013678	g1305	XP_013622824.1
OG0013680	g51177	XP_013636876.1
OG0013681	g39968	XP_013634979.1
OG0013682	g51121	XP_013633714.1
OG0013683	g51107	XP_013637553.1
OG0013684	g18357	XP_013626590.1
OG0013685	g40039	XP_013637173.1
OG0013686	g40056	XP_013637620.1
OG0013687	g53400	XP_013637495.1
OG0013688	g40073	XP_013633673.1
OG0013689	g40077	XP_013636767.1
OG0013690	g53440	XP_013636166.1
OG0013691	g40092	XP_013635900.1
OG0013692	g40146	XP_013635912.1
OG0013693	g40142	XP_013627757.1
OG0013694	g40124	XP_013635054.1
OG0013695	g40117	XP_013626234.1
OG0013696	g40161	XP_013628725.1
OG0013697	g40162	XP_013630899.1
OG0013698	g40177	XP_013631686.1
OG0013699	g40186	XP_013597854.1
OG0013700	g40199	XP_013621842.1
OG0013701	g40201	XP_013636752.1
OG0013702	g38263	XP_013605317.1
OG0013703	g37176	XP_013631952.1
OG0013704	g38264	XP_013615129.1
OG0013705	g14624, g38271	XP_013605363.1
OG0013706	g36799	XP_013626288.1, XP_013597594.1
OG0013707	g38284	XP_013634945.1
OG0013708	g36813	XP_013604288.1
OG0013709	g7799	XP_013585843.1
OG0013710	g38295	XP_013622640.1
OG0013711	g38302	XP_013602215.1
OG0013712	g38305	XP_013633796.1
OG0013713	g53220	XP_013631420.1
OG0013714	g38318	XP_013628188.1
OG0013715	g23627	XP_013637903.1
OG0013716	g17108	XP_013597517.1
OG0013717	g12734	XP_013585645.1
OG0013719	g7947	XP_013625806.1
OG0013721	g7950	XP_013586441.1
OG0013722	g7953	XP_013603930.1
OG0013723	g1748	XP_013628644.1
OG0013725	g5863	XP_013593471.1
OG0013726	g5859	XP_013615691.1, XP_013623920.1, XP_013608562.1, XP_013607080.1
OG0013727	g39354	XP_013611732.1
OG0013728	g995	XP_013620788.1
OG0013730	g12742	XP_013594421.1
OG0013731	g7892, g36219	XP_013584201.1
OG0013732	g7883	XP_013583539.1
OG0013733	g7875	XP_013594870.1
OG0013734	g10285	XP_013598834.1
OG0013735	g7861	XP_013633172.1
OG0013737	g12766, g12654	XP_013587496.1
OG0013738	g12650	XP_013602437.1, XP_013585019.1
OG0013739	g7828	XP_013637706.1
OG0013740	g47624	XP_013596265.1
OG0013741	g12624	XP_013623204.1
OG0013742	g12788	XP_013584716.1
OG0013743	g12791	XP_013639805.1
OG0013744	g12793	XP_013586329.1
OG0013745	g7804	XP_013638153.1
OG0013746	g7803	XP_013584345.1
OG0013747	g12797	XP_013584087.1
OG0013748	g12609, g7767, g7776	XP_013585172.1
OG0013749	g7771	XP_013623310.1
OG0013750	g12598	XP_013628275.1
OG0013751	g12597	XP_013587198.1
OG0013752	g12595	XP_013584889.1
OG0013753	g7747	XP_013628375.1
OG0013754	g7741	XP_013630113.1
OG0013755	g7737	XP_013586764.1
OG0013756	g12578	XP_013629909.1
OG0013757	g7723	XP_013584899.1
OG0013758	g12564	XP_013583737.1
OG0013759	g12859	XP_013586638.1
OG0013760	g7712	XP_013584157.1
OG0013761	g12536	XP_013624129.1, XP_013623180.1
OG0013762	g12531	XP_013584447.1
OG0013763	g12515	XP_013626842.1
OG0013764	g7681	XP_013638118.1
OG0013765	g12499	XP_013614320.1
OG0013767	g7645	XP_013628934.1
OG0013768	g7632	XP_013637919.1
OG0013770	g7627	XP_013630410.1
OG0013771	g12451	XP_013587175.1
OG0013772	g12968	XP_013585386.1
OG0013774	g7571	XP_013585314.1
OG0013775	g7569	XP_013585313.1
OG0013776	g7553	XP_013638034.1
OG0013777	g7550	XP_013584759.1, XP_013589813.1
OG0013778	g12414	XP_013586704.1
OG0013779	g13007	XP_013587061.1
OG0013780	g37357	XP_013630995.1
OG0013781	g38140	XP_013627435.1
OG0013782	g51856	XP_013637280.1
OG0013783	g19060	XP_013605227.1
OG0013784	g51835	XP_013637441.1
OG0013785	g37329	XP_013631521.1
OG0013786	g51788	XP_013634521.1
OG0013787	g51786	XP_013636058.1
OG0013788	g51780	XP_013633567.1
OG0013789	g38123	XP_013636754.1
OG0013790	g51757, g37310	XP_013629630.1
OG0013791	g37309	XP_013631432.1
OG0013792	g51749	XP_013622565.1
OG0013793	g37829	XP_013625116.1
OG0013794	g37305	XP_013632087.1
OG0013795	g51740	XP_013631328.1
OG0013796	g51736	XP_013637344.1
OG0013797	g51561	XP_013633394.1
OG0013798	g51575	XP_013631523.1
OG0013799	g38042	XP_013630630.1
OG0013800	g51600	XP_013637060.1
OG0013801	g51602	XP_013631629.1
OG0013802	g51607	XP_013631904.1
OG0013803	g38051	XP_013608482.1, XP_013633766.1
OG0013804	g51618	XP_013637614.1
OG0013805	g51621	XP_013621915.1
OG0013806	g37204	XP_013636418.1
OG0013807	g37223	XP_013636549.1
OG0013808	g51650	XP_013631812.1
OG0013809	g38080	XP_013634598.1
OG0013810	g37242	XP_013634163.1
OG0013811	g37241	XP_013636388.1
OG0013812	g38087	XP_013629048.1
OG0013813	g25300	XP_013604546.1
OG0013814	g37141	XP_013634354.1
OG0013816	g31584	XP_013585903.1
OG0013817	g31643	XP_013638515.1
OG0013819	g31655	XP_013587006.1
OG0013820	g49978	XP_013638206.1
OG0013821	g31660	XP_013604444.1
OG0013822	g31668	XP_013586865.1
OG0013824	g27365	XP_013587158.1
OG0013825	g49997, g31694	XP_013604087.1
OG0013826	g31695	XP_013583885.1
OG0013828	g31704	XP_013602407.1
OG0013829	g31727	XP_013638461.1
OG0013830	g50018	XP_013613982.1
OG0013831	g50036	XP_013585938.1
OG0013832	g31750	XP_013600069.1
OG0013833	g50027	XP_013604574.1
OG0013834	g31743	XP_013600614.1
OG0013835	g50040	XP_013584176.1
OG0013836	g27413	XP_013583685.1
OG0013837	g50066	XP_013603952.1
OG0013837	g31818	XP_013601514.1
OG0013838	g50068	XP_013599968.1
OG0013839	g50069, g27429	XP_013604635.1
OG0013840	g31830	XP_013584568.1
OG0013841	g50072	XP_013605792.1
OG0013842	g27432	XP_013602368.1
OG0013843	g31865	XP_013587319.1
OG0013844	g50093	XP_013601522.1, XP_013602539.1
OG0013845	g27442	XP_013585823.1
OG0013846	g27443	XP_013599428.1
OG0013847	g31896	XP_013593777.1
OG0013848	g50142	XP_013605307.1
OG0013849	g50153	XP_013638539.1
OG0013850	g27480	XP_013585827.1
OG0013851	g31986	XP_013638809.1
OG0013852	g50190	XP_013585420.1
OG0013853	g50191	XP_013583670.1
OG0013854	g50200	XP_013583892.1
OG0013855	g50203, g31998	XP_013604224.1, XP_013637738.1
OG0013856	g50207	XP_013637769.1
OG0013857	g27494	XP_013637695.1
OG0013858	g27511	XP_013585275.1
OG0013860	g50252	XP_013638052.1
OG0013861	g27533	XP_013585923.1
OG0013862	g50253, g27534	XP_013583689.1
OG0013863	g50294	XP_013602468.1
OG0013864	g32080	XP_013585978.1
OG0013865	g50314	XP_013637844.1
OG0013866	g50334	XP_013585408.1
OG0013867	g32140	XP_013595496.1
OG0013868	g27583	XP_013597593.1
OG0013869	g50345	XP_013584449.1
OG0013870	g32150	XP_013637686.1
OG0013871	g32158	XP_013585709.1
OG0013872	g32181	XP_013630473.1
OG0013873	g32183	XP_013623243.1
OG0013874	g50374	XP_013587429.1
OG0013875	g27617, g32246	XP_013585062.1
OG0013876	g41653	XP_013591643.1
OG0013877	g32259	XP_013628731.1
OG0013878	g50405	XP_013598058.1
OG0013879	g36169	XP_013592190.1
OG0013880	g47508	XP_013638233.1
OG0013881	g23831	XP_013583411.1, XP_013593894.1
OG0013882	g17198, g47517	XP_013610385.1
OG0013883	g47518, g17197	XP_013601814.1
OG0013884	g17189	XP_013607702.1
OG0013885	g23796	XP_013638012.1
OG0013886	g23789	XP_013590429.1
OG0013887	g17179	XP_013637973.1
OG0013888	g23252	XP_013596608.1
OG0013889	g51037	XP_013634801.1, XP_013633264.1
OG0013890	g38342	XP_013636633.1
OG0013891	g38341	XP_013633925.1
OG0013892	g38347	XP_013604843.1
OG0013893	g47836	XP_013587204.1
OG0013894	g51033	XP_013603275.1
OG0013895	g38349	XP_013631300.1
OG0013897	g51029	XP_013599834.1
OG0013898	g36878	XP_013605070.1
OG0013899	g38338	XP_013631146.1
OG0013900	g38424	XP_013632084.1
OG0013901	g36916	XP_013631135.1
OG0013902	g46250	XP_013587858.1
OG0013903	g44412	XP_013588769.1
OG0013904	g38479	XP_013614104.1
OG0013905	g38488	XP_013635561.1
OG0013906	g38504	XP_013633616.1
OG0013907	g36942	XP_013604491.1
OG0013908	g50887, g38511	XP_013635322.1
OG0013909	g38514	XP_013636791.1
OG0013911	g50867	XP_013599621.1
OG0013913	g50850	XP_013632254.1, XP_013600926.1
OG0013914	g38556	XP_013592568.1
OG0013915	g31579	XP_013586620.1
OG0013916	g31545	XP_013605883.1
OG0013917	g31544, g49917	XP_013602980.1
OG0013918	g31534	XP_013602015.1
OG0013919	g27265	XP_013587067.1
OG0013920	g31507	XP_013605413.1
OG0013921	g31480	XP_013600374.1
OG0013922	g27248	XP_013583642.1
OG0013923	g49884, g27245	XP_013639205.1
OG0013924	g31474	XP_013584470.1
OG0013925	g31460	XP_013585951.1
OG0013926	g31448	XP_013585099.1
OG0013927	g49860	XP_013586903.1
OG0013928	g27194	XP_013604067.1
OG0013929	g31401	XP_013584817.1
OG0013930	g49798	XP_013638046.1
OG0013932	g49788	XP_013638734.1
OG0013933	g31333	XP_013605103.1
OG0013934	g31330	XP_013583659.1, XP_013602969.1
OG0013935	g31299	XP_013600115.1
OG0013936	g49761	XP_013602187.1
OG0013937	g31277, g27129	XP_013602239.1
OG0013938	g13565	XP_013623377.1
OG0013939	g11647	XP_013625875.1
OG0013940	g4728	XP_013621323.1
OG0013941	g31223	XP_013604872.1, XP_013587202.1
OG0013942	g49709	XP_013585779.1
OG0013943	g31202	XP_013600452.1, XP_013584648.1
OG0013944	g27087	XP_013603405.1, XP_013585353.1
OG0013945	g31183	XP_013586743.1
OG0013946	g27076	XP_013604520.1
OG0013947	g27075	XP_013638816.1
OG0013948	g27072, g49635	XP_013586906.1
OG0013949	g31176	XP_013585586.1
OG0013950	g49664, g27033	XP_013585615.1
OG0013951	g49673	XP_013585618.1
OG0013952	g49678	XP_013586150.1
OG0013953	g31119	XP_013605580.1
OG0013954	g26331, g26323, g26328, g46959	XP_013592449.1
OG0013955	g31083	XP_013585860.1
OG0013956	g31066	XP_013601871.1, XP_013604129.1
OG0013957	g27008	XP_013605731.1, XP_013639128.1
OG0013958	g31052	XP_013599516.1
OG0013959	g26995	XP_013603984.1
OG0013960	g31041	XP_013602728.1
OG0013961	g31040	XP_013638358.1
OG0013962	g31019	XP_013583528.1
OG0013963	g30999	XP_013583573.1, XP_013583572.1
OG0013964	g49541	XP_013583920.1
OG0013965	g30980, g30970	XP_013600663.1, XP_013586828.1
OG0013966	g30953	XP_013638439.1, XP_013638209.1
OG0013967	g30945	XP_013586745.1, XP_013615425.1
OG0013968	g49505	XP_013637832.1
OG0013969	g26956	XP_013639106.1, XP_013602596.1
OG0013970	g49484	XP_013583972.1
OG0013971	g30894	XP_013586537.1
OG0013972	g30898	XP_013587082.1
OG0013973	g30855	XP_013603308.1, XP_013638514.1
OG0013974	g49455	XP_013586664.1
OG0013975	g26931	XP_013585046.1
OG0013978	g30826	XP_013586955.1
OG0013979	g49406	XP_013605144.1
OG0013980	g30808	XP_013600930.1
OG0013981	g26902	XP_013607607.1, XP_013587290.1
OG0013982	g49383, g26895	XP_013585040.1
OG0013983	g26881	XP_013638187.1
OG0013984	g26879	XP_013585626.1
OG0013985	g30763	XP_013584114.1
OG0013986	g30760	XP_013584313.1
OG0013987	g30759	XP_013605912.1
OG0013988	g49343	XP_013600529.1
OG0013989	g49333	XP_013587184.1
OG0013990	g30738, g49316	XP_013584713.1
OG0013991	g26872	XP_013586126.1
OG0013992	g30735	XP_013586789.1
OG0013993	g49300	XP_013586169.1
OG0013994	g49299	XP_013604783.1
OG0013995	g38176	XP_013586067.1
OG0013996	g26861	XP_013605223.1
OG0013997	g44478	XP_013592280.1
OG0013998	g49274	XP_013584058.1
OG0013999	g5228	XP_013606176.1
OG0014000	g45662	XP_013629782.1
OG0014001	g4883	XP_013611754.1
OG0014002	g29307	XP_013612462.1
OG0014003	g29310	XP_013629322.1
OG0014004	g45636	XP_013607031.1
OG0014005	g29286	XP_013611509.1
OG0014006	g29243	XP_013627466.1
OG0014007	g5090	XP_013613328.1, XP_013619284.1
OG0014009	g5088	XP_013619553.1
OG0014010	g29222	XP_013611983.1
OG0014011	g29219	XP_013606233.1
OG0014012	g45712	XP_013618600.1
OG0014013	g29214	XP_013625158.1
OG0014014	g5065	XP_013609247.1
OG0014015	g45721	XP_013620343.1
OG0014016	g29199	XP_013620341.1
OG0014017	g29191	XP_013612755.1
OG0014018	g29177	XP_013612629.1
OG0014019	g29169	XP_013611975.1
OG0014020	g5007	XP_013621669.1
OG0014021	g29146	XP_013616071.1
OG0014022	g4997	XP_013613024.1
OG0014023	g29134	XP_013628879.1
OG0014024	g29135	XP_013608412.1, XP_013628881.1
OG0014025	g4986	XP_013615726.1
OG0014026	g41481	XP_013615091.1
OG0014027	g46326	XP_013612801.1
OG0014028	g29035	XP_013608731.1
OG0014029	g41473	XP_013616845.1, XP_013616846.1
OG0014030	g4915	XP_013614127.1, XP_013613165.1
OG0014031	g29059	XP_013616834.1
OG0014032	g4907	XP_013609678.1
OG0014033	g4899	XP_013612708.1
OG0014034	g29097	XP_013607173.1
OG0014035	g29107	XP_013612728.1
OG0014036	g10109	XP_013617908.1, XP_013593401.1
OG0014037	g4837	XP_013608808.1
OG0014038	g10116	XP_013613001.1
OG0014039	g4832	XP_013621453.1
OG0014040	g4824	XP_013612813.1
OG0014041	g4805	XP_013606222.1
OG0014042	g11101	XP_013599151.1
OG0014043	g18515	XP_013598394.1
OG0014045	g4727	XP_013598301.1
OG0014046	g4452	XP_013596450.1
OG0014047	g10229	XP_013598909.1
OG0014048	g10222	XP_013593955.1
OG0014049	g18499	XP_013597866.1
OG0014050	g10276	XP_013599240.1
OG0014051	g1644	XP_013596202.1
OG0014052	g5264	XP_013625507.1
OG0014053	g45463	XP_013619669.1
OG0014054	g29648	XP_013610867.1
OG0014055	g5578	XP_013611955.1
OG0014056	g29280	XP_013616285.1
OG0014057	g45457	XP_013607223.1
OG0014058	g29665	XP_013619406.1
OG0014059	g45456	XP_013623355.1
OG0014060	g29672	XP_013612623.1
OG0014061	g10299	XP_013599177.1
OG0014062	g5609	XP_013616681.1
OG0014063	g5612	XP_013606582.1
OG0014064	g29698	XP_013611743.1
OG0014065	g29703	XP_013609891.1
OG0014067	g5620	XP_013611869.1
OG0014068	g29711	XP_013625527.1
OG0014069	g5630	XP_013611095.1
OG0014070	g29723	XP_013611632.1
OG0014071	g5636	XP_013628953.1
OG0014072	g29733	XP_013609326.1
OG0014073	g29736	XP_013610582.1
OG0014074	g29765	XP_013607157.1
OG0014075	g29763	XP_013611151.1
OG0014076	g5659	XP_013611016.1
OG0014078	g25857, g29774	XP_013622271.1
OG0014079	g5676	XP_013606163.1
OG0014080	g29779, g45407	XP_013629984.1
OG0014081	g29783	XP_013613048.1
OG0014082	g29786	XP_013611346.1
OG0014083	g5692	XP_013612909.1
OG0014084	g10093, g624	XP_013598374.1
OG0014085	g606	XP_013620507.1
OG0014086	g10066	XP_013621017.1, XP_013598552.1
OG0014087	g18562, g10057	XP_013593505.1
OG0014088	g10005	XP_013598626.1
OG0014089	g542	XP_013598756.1
OG0014090	g10012	XP_013615402.1, XP_013596401.1
OG0014091	g10001	XP_013599012.1
OG0014092	g526	XP_013612130.1
OG0014093	g509	XP_013612742.1
OG0014094	g9988	XP_013597850.1
OG0014095	g13534	XP_013628789.1
OG0014096	g9951	XP_013598061.1, XP_013613816.1
OG0014097	g457	XP_013618045.1, XP_013618055.1
OG0014098	g9927	XP_013598341.1
OG0014099	g9898	XP_013595266.1
OG0014100	g419	XP_013593125.1
OG0014101	g9885	XP_013606905.1
OG0014102	g23572	XP_013583279.1
OG0014103	g383	XP_013621853.1
OG0014104	g9871	XP_013616090.1
OG0014105	g364	XP_013616559.1
OG0014106	g341	XP_013621957.1
OG0014107	g337	XP_013621955.1
OG0014108	g335	XP_013630022.1
OG0014109	g333	XP_013625382.1
OG0014110	g9835	XP_013629434.1
OG0014111	g322, g9831	XP_013612824.1
OG0014112	g9830	XP_013612825.1
OG0014113	g28716	XP_013613213.1
OG0014114	g1204	XP_013606990.1
OG0014115	g1165	XP_013611527.1
OG0014116	g19309	XP_013605113.1
OG0014117	g2474	XP_013596674.1, XP_013603494.1
OG0014118	g19315	XP_013603238.1
OG0014119	g2485	XP_013604421.1
OG0014120	g2507	XP_013637746.1
OG0014121	g2525	XP_013595648.1
OG0014122	g19351	XP_013599512.1
OG0014123	g18254	XP_013602580.1
OG0014124	g2565	XP_013599331.1, XP_013638538.1
OG0014125	g2581	XP_013604545.1
OG0014126	g19382	XP_013598095.1
OG0014127	g19385	XP_013606649.1
OG0014128	g19391	XP_013601582.1
OG0014129	g2627	XP_013608973.1
OG0014130	g19407	XP_013606958.1
OG0014131	g11386	XP_013613849.1
OG0014132	g2645	XP_013603671.1
OG0014133	g11387	XP_013622140.1
OG0014134	g2705	XP_013606740.1
OG0014135	g2725	XP_013622523.1
OG0014136	g2728	XP_013628990.1, XP_013615184.1
OG0014137	g2763	XP_013600831.1, XP_013618856.1
OG0014138	g25747	XP_013612295.1
OG0014139	g19499	XP_013622416.1
OG0014140	g2736	XP_013630173.1
OG0014141	g2773	XP_013627033.1
OG0014142	g2781	XP_013629932.1
OG0014143	g2782, g2784	XP_013627935.1
OG0014144	g2809	XP_013623585.1
OG0014145	g11410	XP_013628324.1
OG0014146	g11431	XP_013603044.1
OG0014147	g2879	XP_013630602.1
OG0014148	g19566	XP_013622291.1
OG0014149	g46090	XP_013592430.1
OG0014150	g19581	XP_013628840.1
OG0014151	g19582	XP_013628772.1
OG0014152	g2945	XP_013627827.1
OG0014153	g2991	XP_013628265.1
OG0014154	g11444	XP_013617657.1, XP_013622796.1
OG0014155	g3008	XP_013614816.1
OG0014156	g3015	XP_013629951.1
OG0014157	g19600	XP_013604653.1
OG0014158	g11470	XP_013629308.1
OG0014159	g3411	XP_013630520.1
OG0014160	g3412	XP_013630521.1
OG0014161	g19612	XP_013623573.1
OG0014162	g52271	XP_013637470.1
OG0014163	g25943	XP_013613472.1
OG0014164	g36740	XP_013591540.1
OG0014165	g41651	XP_013616553.1
OG0014166	g44895	XP_013621142.1
OG0014167	g41616	XP_013591458.1
OG0014168	g40870	XP_013609690.1
OG0014169	g44871	XP_013588273.1, XP_013635957.1
OG0014170	g41588, g41586	XP_013592776.1
OG0014171	g45755, g41504	XP_013591054.1
OG0014172	g44819	XP_013590439.1
OG0014173	g44293	XP_013588194.1
