Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0012686	g51481	Ag005G432170
OG0012687	g37078	Ag002G160770
OG0012688	g37981	Ag002G160620
OG0012689	g11338	Ag001G064990
OG0012690	g11337	Ag001G064970
OG0012691	g2427	Ag001G064570
OG0012692	g11333	Ag007G633600, Ag001G064220
OG0012693	g11330	Ag001G068530
OG0012695	g11325	Ag001G069180
OG0012696	g2406	Ag001G070050
OG0012698	g2362, g19202	Ag001G072430
OG0012699	g11311	Ag001G072630
OG0012700	g29124	Ag008G721800
OG0012701	g2325	Ag001G073510
OG0012702	g2318	Ag001G074020
OG0012703	g2461	Ag001G066310
OG0012704	g2301	Ag001G074820
OG0012705	g19150	Ag001G075300
OG0012706	g2244	Ag001G076430
OG0012707	g2257	Ag001G076660
OG0012708	g19094	Ag001G078470
OG0012709	g2193	Ag001G078840
OG0012710	g19074	Ag001G079080
OG0012712	g11273, g28268, g2186	Ag001G079560
OG0012713	g6211, g19033	Ag001G081190
OG0012714	g2158	Ag001G081240
OG0012715	g2139	Ag001G081900
OG0012716	g19020	Ag001G081910
OG0012717	g19018	Ag001G081930
OG0012718	g19010	Ag001G082950
OG0012719	g19009	Ag001G082960
OG0012720	g17923	Ag001G042050
OG0012721	g2080	Ag001G083710
OG0012722	g18997	Ag001G083880
OG0012723	g18995	Ag001G083900
OG0012724	g2087	Ag001G084330
OG0012725	g2133	Ag001G085740
OG0012726	g1985	Ag001G088130
OG0012727	g1986	Ag001G088140
OG0012728	g52079, g48947	Ag002G195110
OG0012729	g2004	Ag001G089580
OG0012730	g18911	Ag001G089600
OG0012731	g2030	Ag001G019970, Ag001G020230, Ag001G020280, Ag011G740850
OG0012732	g1963	Ag001G091480
OG0012733	g1913	Ag001G093030
OG0012734	g18819	Ag001G093050
OG0012735	g1887	Ag001G093660
OG0012736	g1781	Ag001G096500
OG0012737	g1761	Ag001G097220, Ag005G416700
OG0012738	g18795	Ag001G097670
OG0012739	g18729	Ag001G098120
OG0012740	g18769	Ag001G098570
OG0012741	g18774	Ag001G098700
OG0012742	g54179	Ag001G033140
OG0012743	g38307	Ag006G525470, Ag001G016310, Ag006G541400
OG0012744	g54148	Ag001G018160
OG0012745	g49181, g53913, g40257, g12569, g12707, g51346, g39576, g14413, g26453, g6286, g15941, g28462, g37602, g49633, g3259, g40198, g51103, g4173, g22389, g50477, g43923, g30402, g30438	Ag001G040810
OG0012746	g2300	Ag001G074830
OG0012748	g39973	Ag001G079720, Ag001G079830, Ag001G079700
OG0012750	g18822	Ag001G092910
OG0012751	g26900	Ag004G299820, Ag004G299830, Ag001G097960, Ag003G223350
OG0012752	g10972	Ag002G105690
OG0012753	g36841	Ag002G131850
OG0012756	g46475	Ag003G212770
OG0012757	g46351	Ag003G218140
OG0012758	g46172	Ag003G228700
OG0012759	g17031	Ag003G254870
OG0012760	g47678	Ag003G255060
OG0012762	g47779	Ag003G268580
OG0012764	g22816	Ag003G291920
OG0012765	g26933	Ag004G302410
OG0012766	g49545	Ag004G305540
OG0012767	g31110	Ag004G308170
OG0012768	g50224	Ag004G338390
OG0012770	g44905	Ag004G356020
OG0012771	g25393	Ag006G516110, Ag004G368130
OG0012772	g1737, g43525	Ag004G390570, Ag004G390560
OG0012775	g6704	Ag005G443180, Ag005G444390
OG0012776	g6811	Ag005G450220
OG0012778	g7281	Ag005G470560
OG0012779	g13108	Ag005G474430
OG0012780	g29677	Ag006G504560
OG0012781	g25189	Ag006G507410
OG0012782	g50874	Ag006G521490
OG0012784	g17554	Ag006G577820
OG0012785	g54004	Ag007G585060
OG0012786	g40057	Ag007G595960
OG0012787	g13583	Ag007G596470
OG0012788	g45487	Ag007G600100
OG0012789	g5242	Ag007G612510
OG0012790	g5231	Ag007G612970
OG0012791	g5125	Ag007G617820
OG0012792	g5052	Ag007G621890
OG0012793	g5001	Ag007G624600
OG0012794	g1579	Ag008G664920
OG0012795	g28574	Ag008G700520
OG0012796	g28661	Ag008G704510
OG0012797	g21382, g48616	Ag008G711040
OG0012798	g28863	Ag008G714120
OG0012799	g10231, g5772	Ag008G716040
OG0012800	g28943	Ag008G718130
OG0012801	g9909	Ag008G725640
OG0012802	g44800, g45415	Ag008G728050
OG0012803	g18626	Ag008G728880
OG0012836	g23578	Ag003G253490
OG0012837	g17053	Ag003G253750
OG0012838	g47663	Ag003G253930
OG0012839	g23541	Ag007G607730
OG0012840	g23529	Ag003G255310
OG0012841	g47691	Ag003G256610
OG0012842	g23471	Ag003G258050
OG0012843	g47699	Ag003G258370
OG0012844	g37378, g51969	Ag002G188860
OG0012845	g16996	Ag003G259160
OG0012846	g23410	Ag003G261890
OG0012847	g23391	Ag003G266100, Ag003G265310
OG0012848	g16977	Ag003G264840, Ag003G262870, Ag003G264150
OG0012849	g23375	Ag003G266840
OG0012850	g47759	Ag003G266960
OG0012851	g23359	Ag003G267580
OG0012852	g47766	Ag003G267880
OG0012853	g47776	Ag003G268310
OG0012854	g23325	Ag003G269040
OG0012855	g16941	Ag003G271990
OG0012856	g16938	Ag005G477800, Ag003G272350
OG0012857	g16928	Ag003G279680
OG0012858	g16925	Ag003G279530
OG0012859	g23272	Ag003G279260
OG0012860	g23264	Ag003G279010
OG0012861	g23255	Ag003G278740
OG0012862	g47819	Ag003G278480
OG0012863	g16907	Ag003G277630
OG0012864	g16908	Ag003G277780
OG0012865	g47824	Ag003G278150
OG0012866	g47821	Ag003G278250
OG0012867	g23207	Ag003G277280
OG0012868	g23176	Ag003G275990
OG0012869	g47841	Ag003G276190, Ag003G276090, Ag003G276050
OG0012870	g23179	Ag003G276260, Ag003G276290
OG0012871	g23175	Ag003G287030, Ag003G275970
OG0012872	g23168	Ag003G275830
OG0012873	g23163	Ag003G275420
OG0012874	g19739, g19692, g19723, g19771	Ag006G528400, Ag006G549670
OG0012875	g23146	Ag003G273940
OG0012876	g47875, g23108	Ag003G281220
OG0012877	g23138	Ag003G273610
OG0012878	g23104	Ag003G281410
OG0012880	g23044	Ag003G282810
OG0012881	g23031	Ag003G283480
OG0012882	g22953	Ag003G287870
OG0012883	g23024	Ag003G284170
OG0012884	g13566	Ag003G292670
OG0012885	g50572	Ag007G579700
OG0012886	g50573	Ag007G579670
OG0012887	g50589	Ag007G579320
OG0012888	g27746	Ag007G579180
OG0012889	g32612	Ag007G578190
OG0012890	g32616	Ag007G578150
OG0012892	g24319	Ag001G101610
OG0012894	g47171	Ag001G101870
OG0012895	g47170	Ag001G101880
OG0012896	g47163	Ag001G101950
OG0012897	g17586	Ag001G074390
OG0012898	g17589	Ag001G101830
OG0012899	g43836	Ag004G364590
OG0012900	g41132	Ag004G364640
OG0012901	g1684	Ag004G365340, Ag004G364750
OG0012902	g41129	Ag004G365570, Ag004G365030
OG0012903	g43906	Ag004G365760, Ag004G365220
OG0012904	g41127	Ag004G365250, Ag004G365790, Ag001G090580
OG0012905	g41126	Ag004G365820
OG0012906	g43971	Ag004G366370
OG0012907	g41118	Ag004G366400
OG0012908	g41114	Ag004G366450
OG0012909	g44016	Ag004G367380
OG0012910	g44015	Ag004G367470
OG0012911	g41068	Ag004G368320
OG0012912	g44042	Ag004G368690
OG0012913	g38258	Ag004G369040
OG0012914	g41053	Ag004G369140
OG0012915	g41046	Ag004G369750
OG0012916	g44088	Ag004G369450
OG0012917	g41040	Ag004G370020
OG0012918	g44100	Ag004G370110
OG0012919	g41021	Ag004G371870
OG0012920	g41016	Ag004G372120
OG0012921	g44137	Ag004G372300
OG0012922	g41004	Ag004G373080
OG0012923	g44138	Ag004G372520
OG0012924	g40995	Ag004G373500
OG0012925	g44152	Ag004G374250, Ag005G420040
OG0012927	g44153	Ag004G374410
OG0012929	g40972	Ag004G374880
OG0012930	g44166	Ag004G375140
OG0012931	g40937	Ag004G377850
OG0012932	g10821	Ag008G658400, Ag003G280130
OG0012934	g10814	Ag004G382670
OG0012935	g10807	Ag001G067590
OG0012936	g10778	Ag005G469950
OG0012937	g10774	Ag008G657920, Ag008G659120
OG0012938	g10772	Ag007G608030
OG0012940	g10743	Ag008G660260
OG0012941	g10739	Ag001G032700
OG0012942	g1522	Ag004G385190
OG0012943	g10706	Ag008G660800
OG0012944	g10683	Ag008G661570
OG0012945	g10680	Ag008G661750
OG0012946	g27253	Ag004G319470
OG0012947	g16680	Ag004G333060
OG0012948	g10658	Ag008G662750, Ag005G471810
OG0012949	g10643	Ag008G663190
OG0012950	g10628	Ag008G663440
OG0012951	g10601	Ag008G665120
OG0012953	g1585	Ag008G665970
OG0012954	g1587	Ag008G666120
OG0012955	g10572	Ag008G666360
OG0012957	g1595	Ag008G666990
OG0012958	g1597	Ag008G667230
OG0012959	g10551	Ag008G667250
OG0012960	g10530	Ag008G667960
OG0012961	g10527	Ag008G668300
OG0012962	g10518	Ag008G668610
OG0012963	g10517	Ag008G668690
OG0012965	g10500	Ag008G669060
OG0012966	g46662	Ag007G654160
OG0012967	g10480	Ag008G669750
OG0012968	g10460	Ag008G670940
OG0012970	g16570	Ag008G671860
OG0012971	g10432	Ag005G435870, Ag005G415500
OG0012972	g10407	Ag008G725040
OG0012973	g10406	Ag008G672230
OG0012974	g4296	Ag004G342830
OG0012975	g10396	Ag001G077370
OG0012977	g10366	Ag008G699830
OG0012980	g46738	Ag007G647200
OG0012981	g41791	Ag004G356610
OG0012982	g44919	Ag004G356660
OG0012983	g44930	Ag004G357180
OG0012984	g44931	Ag004G357270
OG0012985	g44953	Ag004G357700
OG0012986	g44972	Ag004G358240
OG0012987	g45006	Ag004G359640
OG0012988	g45019	Ag004G359900, Ag002G193810
OG0012989	g45020	Ag004G359980
OG0012990	g51957	Ag004G362490
OG0012991	g45082	Ag004G363670
OG0012992	g18059	Ag004G364120
OG0012993	g45090	Ag004G364100
OG0012994	g18060	Ag004G363880
OG0012995	g17927	Ag007G645800
OG0012996	g41131	Ag004G364370
OG0012997	g6527	Ag006G539070, Ag006G536540
OG0012998	g40736	Ag004G401970
OG0012999	g40753	Ag004G401650
OG0013002	g40825	Ag004G397990, Ag004G397970
OG0013003	g40824	Ag004G397980, Ag004G397950
OG0013004	g43513	Ag004G397070
OG0013005	g40817	Ag004G396990
OG0013006	g40814	Ag004G396530, Ag004G392000
OG0013007	g40810	Ag004G396510, Ag004G391980
OG0013008	g40809	Ag004G396490, Ag004G391920
OG0013009	g40807	Ag004G395400, Ag004G390610
OG0013010	g44261	Ag004G394410, Ag004G389440
OG0013011	g40791	Ag004G388850, Ag004G393800
OG0013012	g44255	Ag004G386980
OG0013013	g40842	Ag004G386470
OG0013014	g40844	Ag004G386120
OG0013015	g31404	Ag004G316680
OG0013016	g40860	Ag004G382530
OG0013017	g44242	Ag004G381900
OG0013018	g44237	Ag004G380860
OG0013019	g40887	Ag004G380820
OG0013020	g40905	Ag004G379680
OG0013021	g27180	Ag004G315150
OG0013022	g40919	Ag004G379490
OG0013023	g40920	Ag004G379450
OG0013024	g47559, g23733	Ag001G008460
OG0013028	g23713	Ag006G515580
OG0013029	g46840	Ag007G644890
OG0013030	g37384	Ag002G190230
OG0013031	g51976	Ag002G189600
OG0013032	g37377	Ag002G188780, Ag002G188770
OG0013033	g51968	Ag002G188820
OG0013034	g51959	Ag003G241020, Ag002G188420
OG0013035	g51927, g51942	Ag002G187860
OG0013036	g38143	Ag002G187450
OG0013037	g7517	Ag005G478190
OG0013038	g13023	Ag005G477890
OG0013039	g13028	Ag005G477790
OG0013040	g7480	Ag005G476760
OG0013041	g7479	Ag005G476750
OG0013042	g7458, g12389	Ag005G476260
OG0013043	g13067	Ag005G476050
OG0013044	g47502	Ag002G118900
OG0013045	g13069	Ag005G475980
OG0013046	g12381	Ag005G475920
OG0013048	g7445	Ag005G475890
OG0013049	g13087	Ag005G475660, Ag004G360630
OG0013050	g13089	Ag005G475640
OG0013051	g28979	Ag008G719430
OG0013052	g13106	Ag005G474820
OG0013053	g12362	Ag005G474780
OG0013054	g7417	Ag005G474730, Ag002G106720
OG0013055	g7408	Ag005G474470
OG0013056	g49769	Ag004G313370
OG0013057	g12330	Ag005G473680
OG0013058	g7374	Ag005G472720
OG0013059	g7371	Ag005G472660
OG0013060	g13132	Ag005G471840
OG0013061	g7338	Ag005G471830
OG0013062	g7333	Ag005G471740
OG0013063	g12294, g7331	Ag005G471700
OG0013064	g39859	Ag007G591500
OG0013065	g12287	Ag005G471400
OG0013066	g23582	Ag007G582350
OG0013068	g37835	Ag001G041320
OG0013069	g26734	Ag001G041340
OG0013070	g1476	Ag001G047110, Ag001G045680
OG0013071	g1460	Ag001G046870, Ag001G044570
OG0013072	g1449	Ag001G040640
OG0013073	g26787	Ag004G326830
OG0013074	g1427	Ag001G040980
OG0013075	g1421	Ag001G040390
OG0013076	g1413	Ag003G278550
OG0013077	g26817	Ag001G041080
OG0013078	g28257, g1401	Ag004G384740
OG0013080	g6410	Ag005G427210
OG0013081	g28311	Ag008G677130
OG0013082	g28322	Ag008G676600, Ag008G676590
OG0013083	g28326	Ag002G160170
OG0013084	g1328	Ag001G094810
OG0013085	g41174, g41192	Ag008G680270
OG0013088	g1303	Ag008G681220
OG0013089	g871	Ag008G681610, Ag008G668450
OG0013090	g877	Ag008G681750
OG0013092	g41250	Ag008G684640
OG0013093	g41289, g41290	Ag008G686480
OG0013094	g17074, g23610	Ag003G252640
OG0013095	g39441	Ag008G690150, Ag008G688280
OG0013096	g28451	Ag008G690160, Ag008G688270
OG0013098	g28449	Ag008G688210, Ag008G690240
OG0013099	g938	Ag008G687980
OG0013100	g28446, g38451	Ag008G687970
OG0013101	g28444	Ag008G687850
OG0013102	g28466	Ag008G688610, Ag008G689880
OG0013103	g39427	Ag008G689590, Ag008G688910
OG0013104	g28483	Ag001G057760, Ag008G685470
OG0013105	g6255, g6277, g3081	Ag002G104720
OG0013107	g39396	Ag008G694020
OG0013108	g978	Ag008G694030
OG0013109	g28493	Ag008G694040
OG0013110	g980	Ag008G694100
OG0013111	g981	Ag008G694110
OG0013113	g1005	Ag008G694950
OG0013114	g23675	Ag003G250690
OG0013115	g28512	Ag008G695180
OG0013116	g1017	Ag008G695640
OG0013117	g28525	Ag008G696200
OG0013118	g39363	Ag008G697180, Ag008G696360
OG0013119	g1039	Ag008G696830
OG0013120	g28541	Ag008G697550
OG0013121	g1054	Ag008G698270
OG0013122	g1064	Ag008G698440
OG0013123	g1073	Ag008G699280
OG0013124	g28618	Ag008G701230
OG0013125	g39316	Ag008G702020
OG0013126	g28629	Ag008G702140
OG0013127	g1103, g28636	Ag008G702390
OG0013128	g1104	Ag008G702400
OG0013129	g28644	Ag008G703120
OG0013130	g1135	Ag008G704350
OG0013131	g28665	Ag008G704560
OG0013132	g28684	Ag008G705210
OG0013133	g28686	Ag008G705250
OG0013134	g24287	Ag001G039890
OG0013135	g467	Ag008G724340
OG0013136	g10305	Ag007G644300
OG0013137	g29361	Ag007G611490
OG0013138	g45616, g29366	Ag007G611380
OG0013139	g5283	Ag007G611310
OG0013141	g29392	Ag007G609680
OG0013142	g45602	Ag007G609610
OG0013143	g45591, g18351	Ag007G609390
OG0013144	g29399	Ag007G609370
OG0013145	g5319	Ag007G609220
OG0013146	g45588	Ag007G609190
OG0013147	g5324	Ag007G609120
OG0013148	g29425	Ag007G608210
OG0013149	g5351	Ag007G608070
OG0013150	g5364	Ag007G607870
OG0013151	g5366	Ag007G607840
OG0013152	g45570	Ag007G607710
OG0013153	g5368	Ag007G607510
OG0013154	g45566, g5374	Ag007G607320
OG0013155	g5375	Ag007G607260
OG0013156	g5380	Ag007G607090
OG0013157	g5381	Ag007G607080
OG0013158	g45554	Ag007G605880
OG0013159	g45551	Ag007G605850
OG0013160	g29510	Ag007G604360
OG0013161	g29543	Ag007G603350
OG0013162	g29546	Ag007G603270
OG0013163	g29559	Ag007G602460
OG0013164	g5457	Ag007G602240
OG0013165	g29564	Ag007G602220
OG0013166	g5468	Ag007G602120
OG0013167	g5475	Ag007G601930
OG0013168	g29572	Ag007G601890
OG0013169	g45506	Ag007G601830
OG0013170	g5484	Ag002G108140, Ag007G601760
OG0013171	g5498	Ag007G601400
OG0013172	g486	Ag008G724010
OG0013173	g5507	Ag007G601100
OG0013174	g29600, g45491	Ag007G600750
OG0013175	g5516	Ag007G600740
OG0013176	g29608	Ag007G600280
OG0013177	g45488, g29611	Ag007G600110
OG0013178	g5534	Ag007G600090
OG0013179	g5556	Ag006G507390
OG0013180	g380	Ag008G726940
OG0013181	g45474	Ag006G506710
OG0013182	g47202	Ag006G577700
OG0013183	g17531	Ag006G577460
OG0013184	g24247	Ag006G577260
OG0013185	g24241	Ag006G577140
OG0013186	g24240	Ag006G577130
OG0013187	g47255	Ag006G576430
OG0013188	g47261	Ag006G575440
OG0013189	g47262	Ag006G575330
OG0013190	g23964, g47263	Ag006G575320
OG0013191	g40590	Ag002G107610, Ag002G111220
OG0013192	g47276	Ag006G574390
OG0013193	g17466, g24172	Ag006G574200
OG0013194	g47281	Ag006G573950
OG0013195	g47285	Ag006G573900
OG0013196	g47288	Ag006G573800
OG0013197	g24156	Ag006G572690, Ag006G572660
OG0013198	g17447	Ag006G573370
OG0013201	g24136	Ag006G571290
OG0013202	g24071	Ag006G559700
OG0013203	g2103	Ag001G084790
OG0013204	g47333	Ag006G559710
OG0013205	g18283	Ag003G291150
OG0013206	g47345	Ag006G561510
OG0013207	g24022	Ag006G564460
OG0013208	g47373	Ag006G564880
OG0013209	g47386	Ag006G565950
OG0013210	g23974	Ag006G555450, Ag006G555510
OG0013211	g23967	Ag006G553800
OG0013212	g45818	Ag004G347680
OG0013213	g23958	Ag006G552800
OG0013214	g17287	Ag006G551790
OG0013217	g23873	Ag006G545010, Ag006G542610
OG0013219	g47479	Ag006G544480, Ag006G543110
OG0013220	g23849	Ag006G541680
OG0013221	g27790	Ag006G541090
OG0013223	g32665	Ag006G538150, Ag006G540160
OG0013224	g32667	Ag006G540140, Ag006G538130
OG0013225	g702, g28953	Ag008G718490
OG0013226	g23741	Ag007G585520
OG0013228	g27803	Ag006G536930, Ag006G539450
OG0013229	g27808	Ag006G536510, Ag006G539060
OG0013230	g50742	Ag006G538990, Ag006G536470
OG0013231	g32765	Ag006G538770, Ag006G536270
OG0013232	g27860	Ag006G536030
OG0013233	g27865	Ag006G535780
OG0013234	g32900, g27876	Ag006G535420
OG0013235	g32970	Ag006G535350
OG0013236	g37798	Ag006G535070
OG0013237	g46638	Ag006G535010
OG0013238	g35910	Ag006G533910
OG0013239	g53899	Ag006G532550
OG0013240	g13017	Ag005G478110
OG0013241	g50566	Ag007G579830
OG0013242	g28214	Ag006G531030
OG0013243	g28140	Ag007G584590
OG0013245	g36261	Ag007G585220
OG0013246	g36244	Ag007G585090
OG0013247	g28239, g28242	Ag003G249790
OG0013249	g53718	Ag003G248080
OG0013250	g28139	Ag007G584540
OG0013251	g36201	Ag007G584320
OG0013252	g32302, g32298	Ag007G583980
OG0013253	g32271, g32296	Ag007G584000
OG0013254	g32319	Ag007G583650
OG0013255	g50451	Ag007G583560
OG0013256	g27651	Ag007G583540
OG0013257	g50487	Ag007G583020
OG0013258	g32363	Ag007G582790
OG0013259	g32374	Ag007G582590
OG0013260	g27673	Ag007G582460
OG0013261	g11705	Ag008G713710, Ag005G428910
OG0013262	g32390	Ag007G582320
OG0013263	g50508	Ag007G582120
OG0013264	g50519	Ag007G581530
OG0013265	g27697	Ag007G580800
OG0013266	g23005	Ag003G285440
OG0013267	g23003	Ag003G285480
OG0013268	g22981	Ag003G286030
OG0013269	g47941	Ag003G286890
OG0013270	g47944	Ag003G286940
OG0013271	g47948	Ag003G287020
OG0013272	g13997	Ag005G414680
OG0013273	g22943	Ag003G288340
OG0013274	g22931	Ag003G288600
OG0013275	g22930	Ag002G166170, Ag003G288610
OG0013276	g22927	Ag003G288640
OG0013277	g22925	Ag003G288740
OG0013278	g22921	Ag003G288880
OG0013279	g22914	Ag003G289080
OG0013280	g18255	Ag003G289180
OG0013281	g22885	Ag003G289680
OG0013283	g22872	Ag003G290300
OG0013284	g18269	Ag003G290410
OG0013285	g47989	Ag003G291230
OG0013286	g47999	Ag003G292340
OG0013287	g2351	Ag001G072530
OG0013288	g22774	Ag003G293000, Ag003G292990
OG0013289	g22773	Ag003G293030
OG0013290	g22770	Ag003G293070
OG0013291	g22746	Ag003G293430
OG0013292	g22745	Ag003G293450
OG0013293	g22744	Ag003G293460
OG0013294	g32293	Ag007G584120
OG0013295	g18142	Ag003G293510
OG0013296	g47842	Ag003G294780
OG0013297	g22712	Ag003G294890
OG0013298	g22711	Ag003G294900
OG0013299	g22700	Ag003G295110
OG0013300	g22695	Ag003G295190
OG0013301	g18308	Ag003G295480
OG0013302	g18330	Ag003G296370
OG0013303	g18335	Ag003G296550
OG0013304	g18340	Ag003G296610
OG0013305	g18356	Ag003G296840
OG0013307	g18370	Ag003G296960
OG0013309	g22661	Ag003G297090
OG0013310	g50881	Ag006G521770
OG0013311	g25121	Ag003G285540
OG0013312	g18129, g25096	Ag007G644870
OG0013313	g46842	Ag007G583190
OG0013314	g46838	Ag007G645000
OG0013315	g16738	Ag007G645480
OG0013316	g46804, g18124	Ag004G307000
OG0013317	g18121	Ag007G645730
OG0013318	g46787	Ag007G645770
OG0013319	g18120	Ag007G645870
OG0013320	g46780	Ag007G645990
OG0013321	g18116	Ag007G646220
OG0013322	g18114	Ag007G646700
OG0013323	g18098	Ag007G646880
OG0013324	g46744	Ag007G647060
OG0013325	g46737	Ag007G647240
OG0013326	g18089	Ag007G647250
OG0013327	g46735	Ag007G647260
OG0013328	g18084	Ag007G647750
OG0013329	g16906	Ag007G648070
OG0013330	g16886	Ag007G649090
OG0013331	g46688	Ag004G333730
OG0013332	g16882	Ag007G649470, Ag005G462980
OG0013333	g4903	Ag007G629560
OG0013334	g32535	Ag007G578850
OG0013335	g2916	Ag002G197740
OG0013336	g25722	Ag002G146100
OG0013337	g1636	Ag007G643700
OG0013339	g38002	Ag002G163240
OG0013340	g37128	Ag002G162860
OG0013341	g25844	Ag009G736880, Ag002G151900
OG0013342	g25850	Ag002G153520, Ag002G156070
OG0013343	g40250	Ag002G155930, Ag002G153310
OG0013345	g40248	Ag002G155860, Ag002G153280
OG0013346	g25874	Ag002G155790, Ag002G153130
OG0013347	g25892	Ag002G149270, Ag002G155670
OG0013348	g670	Ag008G719070
OG0013349	g40226	Ag002G120260
OG0013350	g6042	Ag005G415090
OG0013351	g35895	Ag006G533410
OG0013352	g40206	Ag002G107780, Ag002G111330
OG0013353	g40207	Ag004G313160
OG0013355	g37973	Ag002G160220
OG0013356	g51372	Ag002G158760
OG0013357	g37961	Ag002G158750
OG0013358	g51369	Ag002G158630
OG0013359	g51521	Ag002G163550
OG0013360	g11125	Ag003G256630
OG0013363	g11137	Ag002G158250
OG0013365	g13632	Ag002G157700
OG0013366	g53970	Ag007G584420
OG0013367	g37029	Ag002G157280
OG0013368	g37019	Ag002G154630, Ag002G157090
OG0013369	g36324	Ag001G024930
OG0013370	g18442	Ag002G156950, Ag002G154520
OG0013371	g17172	Ag002G156810, Ag002G154400
OG0013372	g36970	Ag002G156520, Ag002G154070
OG0013374	g11142	Ag002G163740
OG0013375	g11098, g11091	Ag007G587310
OG0013376	g18452	Ag002G153970, Ag002G156390
OG0013377	g38088	Ag002G174970
OG0013378	g36975	Ag002G153960, Ag002G156350
OG0013379	g18456	Ag002G153920, Ag002G156310
OG0013380	g18463	Ag002G153870, Ag002G156260
OG0013381	g460	Ag008G724480
OG0013382	g51541	Ag002G164600
OG0013383	g40275	Ag002G152670
OG0013384	g40279	Ag004G375440
OG0013385	g40282	Ag002G149080
OG0013386	g40290	Ag002G148560
OG0013387	g40293	Ag002G148510
OG0013388	g32671	Ag006G540110, Ag006G538110
OG0013389	g40301	Ag002G148090
OG0013390	g40340	Ag002G146850
OG0013391	g40349	Ag002G146490
OG0013392	g40359	Ag002G146070
OG0013393	g43191	Ag002G145990
OG0013394	g40370	Ag002G145660, Ag004G383970
OG0013395	g40373	Ag002G145630
OG0013396	g40376	Ag002G145370
OG0013397	g25689	Ag002G145110
OG0013398	g25682	Ag002G144970
OG0013399	g25677	Ag002G143330
OG0013400	g25673	Ag002G143720
OG0013401	g40400	Ag002G143100
OG0013402	g25600	Ag002G140560
OG0013403	g25598	Ag002G140440
