Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0013504	g52078	XP_010506106.1, XP_010517811.1, XP_010508537.1
OG0013505	g18952	XP_010427754.1, XP_010504804.1, XP_010516498.1
OG0013506	g52030	XP_010508616.1, XP_010506013.1, XP_010517720.1, XP_010497287.1
OG0013507	g52041	XP_010506034.1, XP_010517739.1, XP_010508604.1
OG0013508	g37401	XP_010505964.1, XP_010517667.1, XP_010508683.1
OG0013509	g37400	XP_010508688.1, XP_010517664.1, XP_010505956.1
OG0013510	g5824	XP_019090214.1, XP_019084609.1, XP_019097586.1
OG0013511	g45291	XP_010452000.1, XP_010490581.1, XP_010423940.1
OG0013512	g45300	XP_010490602.1, XP_010452020.1, XP_010423915.1
OG0013513	g5804	XP_010423910.1, XP_010452032.1, XP_010490611.1
OG0013514	g45302, g5801	XP_010423908.1, XP_010490615.1, XP_010452034.1
OG0013515	g45309	XP_019097234.1, XP_019084597.1, XP_019089964.1
OG0013516	g45311	XP_010423894.1, XP_010452047.1, XP_010490631.1
OG0013517	g5794	XP_010452055.1, XP_010423885.1, XP_010490640.1
OG0013518	g29858	XP_010423880.1, XP_010490645.1, XP_019090604.1
OG0013519	g29854	XP_010490721.1, XP_010423842.1, XP_010452105.1
OG0013520	g45342	XP_010490749.1, XP_010452144.1, XP_010423813.1
OG0013521	g5775	XP_010452145.1, XP_010423811.1, XP_010490750.1
OG0013522	g5731	XP_010452226.1, XP_010423709.1, XP_010490824.1
OG0013524	g5723	XP_010452235.1, XP_010490841.1, XP_010423698.1
OG0013525	g5719, g29833	XP_010490855.1, XP_010452257.1, XP_010423684.1
OG0013526	g45365	XP_010423681.1, XP_010490856.1, XP_010452258.2
OG0013527	g29826	XP_010490864.1, XP_019098645.1, XP_019089984.1, XP_019084541.1
OG0013528	g5715	XP_010490874.1, XP_010452277.1
OG0013529	g29806, g45378	XP_010452293.1, XP_010423645.1, XP_010490891.1
OG0013530	g5708	XP_010423644.1, XP_010495065.1, XP_010490894.1
OG0013531	g5702	XP_010490918.1, XP_010452310.1, XP_010423623.1
OG0013532	g45391	XP_010495067.1, XP_010490924.1, XP_010423615.1
OG0013533	g45393	XP_019084526.1, XP_010490927.1, XP_010452317.1
OG0013534	g5697	XP_010490928.1, XP_010423602.1, XP_010452318.1
OG0013535	g45394, g5696	XP_010490933.1, XP_010423599.1, XP_010452321.1
OG0013536	g29799	XP_010490935.1, XP_010423598.1, XP_019090500.1
OG0013537	g688	XP_010454288.1, XP_010493087.1, XP_010420823.1
OG0013539	g28983, g655	XP_010420773.1, XP_010454246.1, XP_010493038.1
OG0013540	g722	XP_010454361.1, XP_010420894.1, XP_010493162.1
OG0013541	g723	XP_010454365.1, XP_010493164.1, XP_010420901.1
OG0013542	g28907	XP_010454424.1, XP_010420953.1, XP_010493222.1
OG0013543	g28895	XP_019084766.1, XP_010493254.1, XP_010456621.2
OG0013544	g769	XP_010420991.1, XP_010493259.1, XP_010454464.1
OG0013545	g41364	XP_010493262.1, XP_010420993.1, XP_010454467.1
OG0013546	g777	XP_010454478.1, XP_010421002.1, XP_010493275.1
OG0013547	g28859	XP_010495384.1, XP_010421077.1, XP_010454558.1
OG0013548	g28858	XP_010421080.1, XP_010454560.1, XP_010493513.1, XP_010493382.1
OG0013549	g28855	XP_010493390.1, XP_010454565.1, XP_010421086.1
OG0013550	g28844, g9693	XP_010456718.1, XP_010483728.1, XP_010443878.1
OG0013551	g28843	XP_010443876.1, XP_010483726.1, XP_010456712.1
OG0013552	g28842	XP_010456698.1, XP_010443875.1, XP_010483724.1
OG0013553	g28830	XP_010483711.1, XP_010443864.1, XP_010456615.1
OG0013554	g28824	XP_010456535.1, XP_010483702.1, XP_010443852.1
OG0013555	g41314	XP_019088110.1, XP_019095500.1, XP_010443799.1
OG0013556	g39232	XP_010455094.1, XP_019095505.1, XP_010443708.1
OG0013557	g39234	XP_010455008.1, XP_010483570.1, XP_010443700.1
OG0013559	g27645	XP_010478150.1, XP_010499292.1, XP_010460569.1, XP_010460566.1
OG0013560	g19521	XP_010503324.1, XP_010515033.1, XP_010426162.1
OG0013561	g313	XP_010459963.1, XP_010484046.1, XP_010444205.1
OG0013562	g307	XP_010460062.1, XP_010484053.1, XP_010444214.1
OG0013563	g9811	XP_010484096.1, XP_010460418.1, XP_010444255.1
OG0013564	g281, g41951	XP_010484118.1, XP_010444280.1, XP_010460837.1
OG0013565	g9801	XP_010460950.1, XP_010484130.1, XP_010444294.1
OG0013566	g9792	XP_010484168.1, XP_010444321.1, XP_010461264.1
OG0013567	g257	XP_010461351.1, XP_010444331.1, XP_010484177.1
OG0013568	g9786	XP_010444340.1, XP_010461408.1
OG0013569	g9780	XP_010461490.1, XP_010444349.1
OG0013570	g9777	XP_010484200.1
OG0013571	g2754	XP_010484203.1, XP_010461605.1
OG0013572	g9765	XP_010461725.1, XP_010484219.1, XP_010444371.1, XP_019087031.1
OG0013573	g9764	XP_010484229.1, XP_010461766.1, XP_010444374.1
OG0013574	g231	XP_010484230.1, XP_010461842.1, XP_010444381.1
OG0013575	g227	XP_010461923.1, XP_010446267.1, XP_019095747.1
OG0013576	g218	XP_010444395.1, XP_010489179.1, XP_010461995.1, XP_010484243.1
OG0013577	g13765	XP_010467663.1, XP_010489551.1, XP_010414341.1
OG0013578	g207	XP_010444418.1, XP_010462819.1, XP_010484267.1
OG0013580	g187	XP_010462432.1, XP_010444470.1, XP_010484308.1
OG0013581	g167	XP_010462160.1, XP_019088579.1, XP_010484329.1
OG0013582	g9713	XP_010463054.1, XP_010444522.1, XP_010484359.1
OG0013583	g133	XP_010463515.1, XP_010484416.1, XP_010444587.1
OG0013585	g130	XP_010444594.1, XP_010463531.1
OG0013586	g9691	XP_010444606.1, XP_010463675.1, XP_010484435.1
OG0013587	g116	XP_010463818.1, XP_010484448.1
OG0013588	g105	XP_010463950.1, XP_010484485.1, XP_010444636.1
OG0013589	g103	XP_010444640.1, XP_010484492.1, XP_010463982.1
OG0013590	g100	XP_010484493.1, XP_010444643.1, XP_010464009.1
OG0013591	g18675	XP_010444662.1, XP_010484515.1, XP_010464193.1
OG0013592	g9670	XP_010464254.1, XP_010444671.1, XP_010484519.1
OG0013593	g75	XP_010484525.1, XP_010444676.1, XP_010464312.1
OG0013594	g9665	XP_019087118.1, XP_010464381.1
OG0013595	g68	XP_019086958.1, XP_010441191.1
OG0013596	g9664	XP_010484546.1, XP_010464487.1, XP_010444691.1
OG0013597	g60	XP_019088080.1, XP_019095749.1, XP_019087857.1
OG0013598	g9647	XP_010444727.1, XP_010478680.1, XP_010485330.1
OG0013599	g9646	XP_010464846.1, XP_010444728.1, XP_010484585.1
OG0013600	g9640	XP_010444748.1, XP_010484599.1, XP_010465009.1
OG0013601	g9637	XP_010484611.1, XP_010444766.1, XP_010465170.1
OG0013605	g19627	XP_019095694.1, XP_010465902.1, XP_010444833.1
OG0013606	g12	XP_010444837.1, XP_010466032.1, XP_010484685.1
OG0013607	g19622	XP_010444849.1, XP_010484694.1, XP_010466102.1
OG0013609	g25343	XP_010419544.1, XP_010426586.1, XP_010456320.1
OG0013610	g25345	XP_010456318.1, XP_010426616.1, XP_010419547.1, XP_019085033.1
OG0013612	g25374	XP_010427369.1, XP_010456249.1, XP_010419630.1
OG0013613	g25366	XP_010427101.1, XP_010456273.1
OG0013614	g25355	XP_010456295.1, XP_019083749.1, XP_010426911.1
OG0013615	g25353	XP_010419568.1, XP_010456297.1, XP_010426856.1
OG0013616	g25352	XP_010426876.1, XP_010419565.1, XP_010456298.1
OG0013617	g39473	XP_010456215.1, XP_010427732.1, XP_010422771.1
OG0013618	g39469	XP_010427871.1, XP_010456201.1
OG0013619	g25401	XP_010456199.1, XP_010422758.1, XP_010427859.1
OG0013620	g25403	XP_010456186.1, XP_010422749.1, XP_010428000.1
OG0013621	g25405	XP_010428036.1, XP_010422746.1, XP_010457004.1
OG0013622	g39490	XP_010424685.1, XP_019090534.1, XP_010428271.1
OG0013623	g25424	XP_010422696.1, XP_010428642.1, XP_010456131.1
OG0013624	g25426	XP_010422691.1, XP_010456128.1, XP_010428690.1
OG0013625	g39526	XP_010456109.1, XP_010428940.1, XP_010422674.1
OG0013626	g39524	XP_010422677.1, XP_010456111.1, XP_010428928.1
OG0013627	g25437	XP_010428952.1, XP_010456107.1, XP_010422671.1
OG0013628	g25443	XP_010422658.1, XP_010456098.1, XP_010429022.1
OG0013629	g25444	XP_010429034.1, XP_010456096.1, XP_010422657.1
OG0013630	g25450	XP_010429135.1, XP_010456087.1, XP_010422644.1
OG0013631	g49386	XP_010474851.1, XP_010481208.1, XP_010457257.1
OG0013633	g39600	XP_010422558.1, XP_010455998.1, XP_010430007.1
OG0013634	g39619	XP_010455929.1, XP_010430409.1, XP_010422532.1
OG0013635	g39615	XP_010430400.1, XP_010455928.1, XP_010422533.1
OG0013636	g39613	XP_010430378.1, XP_010455926.1, XP_010422534.1
OG0013637	g39623	XP_010422518.1, XP_010455944.1, XP_019089046.1
OG0013638	g39626, g25492	XP_010422515.1, XP_010430544.1, XP_010455955.1
OG0013639	g39632	XP_010430661.1, XP_010422505.1, XP_010455967.1
OG0013640	g25508	XP_010430760.1, XP_010455979.1, XP_010422492.1
OG0013641	g25509	XP_010422490.1, XP_010455981.1, XP_010430766.1
OG0013642	g39644	XP_010430946.1, XP_010422475.1, XP_010455904.1
OG0013644	g25518	XP_019090714.1, XP_010431054.1, XP_010422463.1
OG0013645	g11064	XP_010494424.1, XP_010481768.1, XP_010441916.1
OG0013646	g39685	XP_010481781.1, XP_010441945.1, XP_010494407.1, XP_010497677.2
OG0013647	g11080, g39687	XP_010441943.1, XP_010494404.1, XP_010481783.1
OG0013648	g39694	XP_010441934.1, XP_010481789.1, XP_010494393.1
OG0013649	g39711	XP_010441989.1, XP_010481827.1, XP_010494357.1, XP_010494358.2
OG0013650	g11103	XP_010494337.1, XP_010481844.1, XP_019088801.1
OG0013651	g39726	XP_010442020.1, XP_010494328.1
OG0013652	g39731	XP_010481866.1, XP_010494322.1, XP_010442024.1
OG0013653	g51332	XP_010509921.1, XP_010413906.1, XP_010469512.1
OG0013654	g39753	XP_010413903.1, XP_010509918.1, XP_010469504.1
OG0013655	g39751	XP_010413897.1, XP_010509913.1, XP_010469500.1
OG0013656	g51338	XP_010469499.1, XP_010509910.1, XP_010413896.1
OG0013657	g39791	XP_010469612.1, XP_010510040.1, XP_019082979.1
OG0013658	g39765	XP_019101339.1, XP_010413931.1, XP_010469533.1
OG0013659	g37928	XP_010510008.1, XP_010413988.1, XP_010469579.1
OG0013660	g39797	XP_010510019.1, XP_019094008.1, XP_010413998.1
OG0013661	g39811	XP_010414030.1, XP_010510096.1, XP_010469627.1
OG0013662	g51293	XP_010414031.1, XP_010469628.1, XP_010510097.1
OG0013663	g51283	XP_010469641.1, XP_010414048.1, XP_010510115.1
OG0013664	g51279	XP_010510122.1, XP_010469643.1, XP_010414056.1
OG0013665	g39823	XP_010510135.1, XP_010469652.1, XP_010414063.1
OG0013666	g51273	XP_010510141.1, XP_010414069.1, XP_010469659.1
OG0013667	g37912	XP_010414090.1, XP_019101379.1
OG0013669	g39860	XP_010414173.1, XP_010510230.1, XP_010469753.1
OG0013670	g39872	XP_010469766.1, XP_010510246.1, XP_010414186.1
OG0013671	g39883	XP_010510268.1, XP_010469782.1, XP_010414199.1
OG0013672	g39888	XP_010510277.1, XP_010469786.1, XP_010414207.1
OG0013673	g37901	XP_010414218.1, XP_010510288.1, XP_010469799.1
OG0013674	g39894	XP_010414231.1, XP_010510297.1
OG0013675	g39901	XP_010469824.1, XP_019083025.1, XP_010510327.1
OG0013676	g37898	XP_010510378.1, XP_010469870.1, XP_010414282.1
OG0013677	g37896	XP_010414285.1, XP_010469877.1, XP_010510386.1
OG0013678	g1305	XP_010444213.1, XP_019087839.1, XP_010482547.1
OG0013680	g51177	XP_010469920.1, XP_010414365.1
OG0013681	g39968	XP_019082559.1, XP_010510438.1, XP_010469918.1
OG0013682	g51121	XP_010470006.1, XP_010414449.1, XP_010510545.1
OG0013683	g51107	XP_019083090.1, XP_010470044.1, XP_010510574.1
OG0013684	g18357	XP_010431785.1, XP_010436944.1, XP_010446356.1
OG0013685	g40039	XP_010470097.1, XP_010414540.1, XP_010510635.1
OG0013686	g40056	XP_010470109.1, XP_010414561.1, XP_010510649.1
OG0013688	g40073	XP_010510700.1, XP_010470148.1, XP_010414596.1
OG0013689	g40077	XP_010510709.1, XP_010473192.1, XP_019082743.1
OG0013690	g53440, g40079	XP_010510712.1, XP_010473187.1, XP_010417942.1
OG0013691	g40092	XP_010473161.1, XP_010510742.1
OG0013692	g40146	XP_010417840.1, XP_019093476.1, XP_010510834.1
OG0013693	g40142	XP_010473092.1, XP_010510824.1
OG0013694	g40124, g36775	XP_010417878.1, XP_010473117.1, XP_010510791.1
OG0013696	g40161	XP_010510864.1, XP_010474525.1
OG0013697	g40162	XP_010417822.2, XP_010473060.1, XP_010510866.1
OG0013698	g40177	XP_019100848.1, XP_010417816.1, XP_010473055.1
OG0013699	g40186	XP_010482403.1, XP_010442540.1
OG0013700	g40199	XP_010510884.1, XP_010417810.1, XP_010473043.1
OG0013701	g40201	XP_019093773.1, XP_010417806.1, XP_010510883.1
OG0013702	g38263	XP_010469859.1, XP_010510368.1, XP_010414272.1
OG0013703	g37176	XP_010479160.1, XP_010500281.1
OG0013704	g38264	XP_010469999.1, XP_010414445.1, XP_010510541.1
OG0013705	g14624, g38271	XP_010417443.1, XP_010472678.1, XP_010429672.1
OG0013706	g36799	XP_010417436.1, XP_010429665.1, XP_010472673.1
OG0013707	g38284	XP_010417418.1, XP_010472658.1, XP_010429652.1
OG0013708	g36813	XP_010429644.1, XP_010417406.1, XP_010472652.1
OG0013709	g7799	XP_010517061.1, XP_010463867.1, XP_010485767.1
OG0013710	g38295	XP_010429634.1, XP_010472641.1, XP_010417396.1
OG0013711	g38302	XP_010472633.1, XP_010417385.1, XP_010429620.1
OG0013712	g38305	XP_010417374.1, XP_010429613.1, XP_010472623.1
OG0013713	g53220	XP_010417369.1, XP_010472618.1, XP_010429606.1
OG0013714	g38318	XP_010429578.1, XP_010472597.1, XP_019082718.1
OG0013715	g23627	XP_010438595.1, XP_010448120.1, XP_010433353.1
OG0013716	g17108	XP_010438675.1, XP_010448190.1, XP_010433421.1
OG0013717	g12734	XP_010463530.1, XP_010485497.1
OG0013719	g7947	XP_010436730.2, XP_010485359.1, XP_010496439.1
OG0013721	g7950	XP_010496436.1, XP_010435673.1, XP_010485357.1
OG0013722	g7953	XP_010435679.1, XP_010485346.1, XP_019098222.1
OG0013723	g1748	XP_010424014.1, XP_010496823.1, XP_019097282.1, XP_010497721.1
OG0013725	g5863	XP_010451933.1, XP_010423999.1, XP_010490502.1
OG0013726	g5859	XP_010423993.1, XP_010451936.1, XP_010451935.1, XP_010490507.1
OG0013727	g39354	XP_010483092.1, XP_010443271.1
OG0013728	g995	XP_010449040.1, XP_010443111.1, XP_010485136.1
OG0013729	g7911	XP_019092681.1, XP_019096865.1, XP_010432103.1
OG0013730	g12742	XP_010463589.1, XP_010485431.1, XP_010434273.1
OG0013731	g7892, g36219	XP_010460417.1, XP_010485463.1, XP_010463619.1
OG0013732	g7883	XP_019096309.1, XP_010463625.1
OG0013733	g7875	XP_010417271.1, XP_019098385.1, XP_010485487.1, XP_010463647.1
OG0013734	g10285	XP_010493637.1, XP_010482069.1, XP_010442240.1
OG0013735	g7861	XP_010463691.1, XP_010485589.1, XP_010501106.1
OG0013737	g12766, g12654	XP_010485658.1, XP_010463768.1, XP_010507566.1
OG0013738	g12650	XP_010463778.1, XP_010485663.1, XP_010508298.1
OG0013739	g7828	XP_010509766.1, XP_019096964.1, XP_010463785.1
OG0013740	g47624	XP_010448163.1, XP_010433391.1, XP_010438644.1
OG0013741	g12624	XP_010463805.1, XP_010485696.1, XP_010511823.1
OG0013742	g12788	XP_010485722.1, XP_010513456.1, XP_010463829.1
OG0013743	g12791	XP_010485732.1, XP_010514039.1, XP_010463839.1
OG0013744	g12793	XP_010485736.1, XP_010463841.1, XP_019099700.1
OG0013745	g7804	XP_010463856.1, XP_010515621.1, XP_010485752.2
OG0013746	g7803	XP_010485755.1, XP_010463857.1, XP_010515733.1
OG0013747	g12797	XP_019096278.1, XP_019099764.1, XP_010463886.1
OG0013748	g12609, g7767, g7776	XP_010485810.1, XP_010463915.1
OG0013749	g7771	XP_010413617.1, XP_010463909.1, XP_010485799.1
OG0013750	g12598	XP_010485833.1, XP_010416082.1, XP_010463936.1
OG0013751	g12597	XP_010489671.1, XP_010485832.1, XP_010415969.1, XP_010463933.1
OG0013752	g12595	XP_010485842.1, XP_010416702.1, XP_010463943.1
OG0013753	g7747	XP_010417405.1, XP_010485846.1, XP_010463949.1
OG0013754	g7741	XP_010419070.1, XP_010485866.1, XP_010463969.1
OG0013755	g7737	XP_019096950.1, XP_010463975.1, XP_010419792.1
OG0013756	g12578	XP_010463984.1, XP_010485884.1, XP_010420513.1
OG0013757	g7723	XP_019092799.1, XP_019096889.1, XP_010421675.1
OG0013758	g12564	XP_010485952.1, XP_010464040.1, XP_010424677.1
OG0013759	g12859	XP_010485976.1, XP_010426180.1, XP_010464059.1
OG0013760	g7712	XP_010485957.1, XP_019100061.1, XP_010464043.1
OG0013761	g12536	XP_010430759.1, XP_010464104.1, XP_010486035.1
OG0013762	g12531	XP_010464122.2, XP_010486049.1, XP_010431525.1
OG0013763	g12515	XP_010464152.1, XP_010433898.1, XP_010486073.1
OG0013764	g7681	XP_010464155.1, XP_010434120.1, XP_010486075.1
OG0013765	g12499	XP_010436570.1, XP_010486107.1, XP_010464184.1
OG0013767	g7645	XP_010464219.1, XP_019096908.1, XP_010440777.1
OG0013768	g7632, g12480	XP_010464250.1, XP_010486186.1, XP_010443284.1
OG0013770	g7627	XP_010444882.1, XP_010486207.1, XP_019092679.1
OG0013771	g12451	XP_010486256.1, XP_010464321.1, XP_010449019.1
OG0013772	g12968	XP_010486291.1, XP_010451684.1, XP_010464361.1
OG0013774	g7571	XP_010456966.1, XP_010486342.1, XP_010464411.1
OG0013775	g7569	XP_010486344.1, XP_019092915.1, XP_010457040.1
OG0013776	g7553	XP_010464445.1, XP_010460680.1, XP_010486378.1
OG0013777	g7550	XP_010461507.1, XP_010486386.1, XP_010464457.1
OG0013778	g7541, g12414	XP_010464477.1, XP_010463311.1
OG0013779	g13007	XP_010486440.1, XP_010466610.1, XP_010464513.1
OG0013780	g37357	XP_010505767.1, XP_010517460.1, XP_010508870.1
OG0013781	g38140	XP_010505738.1, XP_010517430.1, XP_010508900.1
OG0013782	g51856	XP_010508915.1, XP_010505716.1, XP_010517408.1
OG0013783	g19060	XP_019101346.1, XP_010504454.1, XP_010516173.1, XP_010427385.1
OG0013784	g51835	XP_010508944.1, XP_010505692.1
OG0013785	g37329	XP_010505660.1, XP_010517334.1, XP_010508978.1
OG0013786	g51788	XP_010508993.1, XP_010517321.1, XP_010505647.1
OG0013787	g51786	XP_019101244.1, XP_019102541.1, XP_019100525.1
OG0013788	g51780	XP_010509002.1, XP_010505638.1, XP_010517309.1
OG0013789	g38123	XP_010517265.1, XP_010505595.1, XP_010509038.1
OG0013790	g51757, g37310	XP_010517254.1, XP_010505584.1, XP_010509065.1
OG0013791	g37309	XP_010505583.1, XP_010509067.1, XP_010517253.1
OG0013792	g51749	XP_010449328.1, XP_010505569.1, XP_010509076.1, XP_010517241.1
OG0013793	g37829	XP_019098757.1, XP_019083102.1, XP_019101466.1
OG0013794	g37305	XP_010517222.1, XP_010509094.1
OG0013795	g51740	XP_010509106.1, XP_010505541.1, XP_010517209.1
OG0013796	g51736	XP_010505525.1, XP_010509170.1
OG0013797	g51561	XP_010505124.1, XP_010509527.1
OG0013798	g51575	XP_010509493.1, XP_010516840.1, XP_010505160.1
OG0013799	g38042	XP_010516881.1, XP_010505202.1, XP_010509458.1
OG0013800	g51600	XP_010509450.1, XP_010505214.1
OG0013801	g51602	XP_010509436.1, XP_010505221.1, XP_010516899.1
OG0013802	g51607	XP_010509428.1, XP_010505230.1, XP_010516911.1
OG0013803	g38051	XP_010516921.1, XP_010509419.1, XP_019100467.1
OG0013804	g51618	XP_010505244.1, XP_010516928.1, XP_010509412.2
OG0013805	g51621	XP_010509405.1, XP_010516941.1, XP_010505258.1
OG0013806	g37204	XP_010509357.1, XP_010505307.1, XP_010516989.1
OG0013807	g37223	XP_010517027.1, XP_010505347.1, XP_010509318.1
OG0013808	g51650	XP_010517029.1, XP_010509315.1, XP_010505350.1
OG0013809	g38080	XP_010505363.1, XP_010517040.1, XP_010509294.1
OG0013810	g37242	XP_010509231.1, XP_010505416.1, XP_010517089.1
OG0013811	g37241	XP_010505414.1, XP_010509232.1, XP_010517087.1
OG0013813	g25300	XP_010440690.1, XP_010450341.1
OG0013814	g37141	XP_010509563.1, XP_010516781.1, XP_010505097.1
OG0013816	g31584	XP_010476604.1, XP_010459047.1, XP_010496948.1
OG0013817	g31643	XP_010497751.1, XP_010459166.1, XP_010476734.1
OG0013819	g31655	XP_010459194.1
OG0013820	g49978	XP_010476774.1, XP_010497981.1, XP_019091009.1
OG0013821	g31660	XP_010498001.1, XP_010459219.1, XP_010476790.1, XP_010480503.1
OG0013822	g31668	XP_010498012.1, XP_019091335.1, XP_010476815.1
OG0013824	g27365	XP_010498062.1, XP_010476860.1, XP_019090800.1
OG0013825	g49997, g31694	XP_010498074.1, XP_010459306.1, XP_010476875.1
OG0013826	g31695	XP_010476876.1, XP_010459307.1, XP_010498075.1
OG0013828	g31704	XP_010498087.1, XP_010476889.1, XP_010459329.1
OG0013829	g31727	XP_019091912.1, XP_010476937.1, XP_010501502.1
OG0013830	g50018	XP_010476949.1, XP_010498163.1
OG0013831	g50036	XP_010477002.1, XP_010459440.1
OG0013832	g31750	XP_010459416.1, XP_010498188.1, XP_010476979.1
OG0013833	g50027	XP_010498179.1, XP_010476964.1, XP_010496043.1
OG0013834	g31743	XP_010476962.1, XP_010498176.1, XP_010496040.1
OG0013835	g50040	XP_010498227.1, XP_010459453.1, XP_010477017.1
OG0013836	g27413	XP_010477040.1, XP_010498260.1, XP_010459485.1
OG0013837	g50066, g31818	XP_019091018.1, XP_010477116.1, XP_010498321.1
OG0013838	g50068	XP_010477121.1, XP_010459573.1, XP_010498326.1
OG0013839	g50069, g27429	XP_019094249.1, XP_010459574.1, XP_010498327.1
OG0013840	g31830	XP_010498336.1, XP_010459583.1, XP_010477126.1, XP_010480543.1
OG0013841	g50072	XP_010459589.1, XP_010498343.1, XP_010477133.1, XP_019094418.1
OG0013842	g27432	XP_010459607.1, XP_010498354.1, XP_010498356.1, XP_010477152.1
OG0013843	g31865	XP_010498382.1, XP_010459633.1, XP_010477180.1
OG0013844	g50093	XP_010501526.1, XP_010459635.1, XP_010477182.1
OG0013845	g27442	XP_010498405.1, XP_010477206.1, XP_010459660.1
OG0013846	g27443	XP_010477214.1, XP_010498413.1, XP_010459668.1
OG0013847	g31896	XP_019099103.1, XP_019090785.1, XP_010477237.1
OG0013848	g50142	XP_010477286.1, XP_010498483.1, XP_010459734.1
OG0013849	g50153	XP_010477329.2, XP_010459769.1, XP_010498520.1, XP_019098688.1
OG0013850	g27480	XP_010459792.1, XP_010498553.1, XP_010477356.1
