Orthogroup	Cochlearia_excelsa	Capsella_rubella
OG0014372	g6188	XP_006287077.1
OG0014373	g13686	XP_006297389.1
OG0014374	g31095	XP_006306913.1
OG0014375	g6151	XP_006296983.2
OG0014376	g14232	XP_023642792.1
OG0014378	g39562, g6137	XP_006299964.2
OG0014379	g28246	XP_006307564.1
OG0014380	g14085	XP_006298307.1
OG0014381	g14059	XP_006307221.1
OG0014382	g14051	XP_006297162.1
OG0014383	g6094	XP_006297340.1, XP_023642429.1
OG0014384	g6081	XP_023642723.1
OG0014385	g6050	XP_006299385.1
OG0014386	g13958	XP_006297927.1
OG0014387	g13782	XP_006296964.1
OG0014388	g5993	XP_023642457.1
OG0014389	g13936	XP_006296974.2
OG0014390	g5987	XP_006296987.1
OG0014391	g5986	XP_006297852.1
OG0014392	g13916	XP_006300135.1
OG0014393	g13910	XP_006299734.1, XP_006299784.2
OG0014394	g13902	XP_006298045.1
OG0014395	g13871	XP_006297034.2
OG0014396	g13869	XP_006300027.1
OG0014397	g5921, g13862	XP_006296647.1
OG0014398	g5903	XP_006298730.1
OG0014399	g13847, g5897	XP_006297644.1
OG0014400	g13844	XP_023642373.1
OG0014401	g5876	XP_006297425.1
OG0014402	g5888	XP_006298316.1
OG0014403	g27972	XP_006303769.1
OG0014404	g39449	XP_023645059.1
OG0014405	g54363	XP_023645507.1
OG0014406	g54362	XP_006303391.1
OG0014407	g54320	XP_006304933.1
OG0014408	g36712	XP_006305207.1
OG0014409	g54322	XP_023645249.1
OG0014410	g10843	XP_006279490.1
OG0014411	g36704	XP_023645802.1
OG0014412	g36664	XP_006307146.1
OG0014413	g54303	XP_006306272.2
OG0014414	g36637	XP_006303232.1
OG0014415	g36618	XP_006307524.2
OG0014417	g54277	XP_006305391.1
OG0014418	g54270	XP_006305780.1
OG0014419	g36574	XP_006306897.1
OG0014420	g36573	XP_006305087.1
OG0014421	g36572	XP_006304948.1
OG0014422	g36562	XP_006305590.1
OG0014423	g36554	XP_006307729.2
OG0014424	g36523	XP_023645879.1
OG0014425	g54229	XP_006303644.1
OG0014426	g54214	XP_006307385.1
OG0014427	g36470	XP_006306778.1
OG0014428	g54194	XP_006303566.1
OG0014429	g28036	XP_006306946.1
OG0014430	g44862	XP_023644120.1
OG0014431	g54181, g36454	XP_006303962.1
OG0014434	g36430, g54164	XP_006306595.1
OG0014435	g28058	XP_023645452.1
OG0014436	g36411	XP_006307645.1
OG0014437	g43449, g36405	XP_023644850.1
OG0014438	g54139	XP_006305198.1
OG0014439	g6833	XP_023642538.1
OG0014440	g36395	XP_006305746.1
OG0014441	g54124	XP_006303632.1
OG0014442	g36382	XP_023632548.1
OG0014443	g36374	XP_006306610.1
OG0014444	g54106	XP_006304910.1
OG0014445	g54118	XP_006305885.1
OG0014446	g36328	XP_006304891.1
OG0014447	g36321	XP_006304702.1
OG0014448	g28107	XP_006305350.1
OG0014449	g47147	XP_006284042.1
OG0014450	g24393	XP_023633656.1
OG0014451	g2303	XP_023637862.1
OG0014452	g24398	XP_006282826.2
OG0014453	g17610	XP_023635354.1
OG0014454	g47127	XP_006284808.1
OG0014455	g24417	XP_006283024.1
OG0014456	g37100	XP_006296015.1
OG0014457	g51461	XP_006293433.1
OG0014458	g51455	XP_006295340.1
OG0014459	g11339	XP_023638770.1
OG0014460	g11336	XP_006291374.1
OG0014461	g3237	XP_006293002.1
OG0014462	g2420	XP_023638755.1
OG0014463	g2419	XP_006291785.1
OG0014464	g2418	XP_006292015.1
OG0014465	g2414	XP_006291176.1
OG0014466	g19251	XP_006293263.1
OG0014467	g19240	XP_006292688.1
OG0014468	g19226	XP_006291062.1
OG0014469	g19224	XP_006291522.2
OG0014470	g13638	XP_006301220.1
OG0014471	g11314	XP_006292489.1
OG0014472	g19198	XP_006290465.1
OG0014473	g11305	XP_006291519.1
OG0014474	g19168	XP_006291033.1
OG0014475	g2445	XP_006291190.2
OG0014476	g29282	XP_006287162.1
OG0014477	g2458, g19293	XP_006291668.1
OG0014478	g11341	XP_006291630.2
OG0014479	g19304	XP_006291288.1
OG0014480	g2289	XP_006293149.1
OG0014481	g11297	XP_006292418.1
OG0014482	g2242	XP_006290746.1
OG0014483	g2233	XP_006291476.1
OG0014484	g2222	XP_006290865.1
OG0014485	g2221, g19108	XP_006290263.1
OG0014486	g19100	XP_006290685.1
OG0014487	g2192	XP_023638641.1
OG0014488	g2165	XP_006291485.1
OG0014489	g2163	XP_006293087.1
OG0014490	g51920	XP_006293886.1
OG0014492	g19014	XP_023638128.1
OG0014493	g2055	XP_006291776.1
OG0014494	g2058	XP_006291817.1
OG0014495	g18996	XP_023638589.1
OG0014496	g18971	XP_006290276.1
OG0014497	g11222	XP_023639311.1
OG0014499	g18954	XP_006292847.1
OG0014500	g1988	XP_006290675.1
OG0014501	g2005	XP_023637859.1
OG0014502	g2007	XP_006290498.1
OG0014503	g18906	XP_006290894.2
OG0014504	g2020	XP_006291531.2
OG0014506	g1957	XP_006292056.1
OG0014507	g1952	XP_006290753.1
OG0014508	g18870	XP_006291543.1
OG0014509	g1925	XP_023638265.1
OG0014510	g18825	XP_006291451.2
OG0014511	g19016	XP_006290433.1
OG0014512	g1901	XP_023638045.1
OG0014513	g1897, g18801	XP_006293062.1
OG0014514	g1885	XP_006282259.1
OG0014515	g1880	XP_006291494.1
OG0014516	g1842	XP_006293132.1
OG0014517	g1826	XP_006292392.1
OG0014518	g1813	XP_023638771.1
OG0014520	g11159	XP_006292924.1
OG0014521	g11158	XP_006293160.1
OG0014522	g11157	XP_006290508.1
OG0014523	g1774	XP_006291115.1
OG0014524	g11150	XP_006290289.1
OG0014525	g18740	XP_006293300.1
OG0014526	g18766	XP_006291238.1
OG0014527	g1741	XP_023639031.1
OG0014529	g18787	XP_006292384.1
OG0014530	g18699	XP_006292109.1
OG0014531	g44659	XP_006293229.1
OG0014532	g44660	XP_023638368.1
OG0014533	g18711	XP_006293077.1
OG0014536	g19591	XP_006290326.1
OG0014537	g19138	XP_006290961.1
OG0014538	g11271	XP_006291930.1
OG0014542	g36990	XP_006279494.1
OG0014543	g51530	XP_006295158.1
OG0014544	g51550	XP_006296146.1
OG0014545	g38102	XP_023639462.1
OG0014547	g13598	XP_006301978.1
OG0014549	g46423	XP_006302672.1
OG0014550	g44544	XP_006302087.1
OG0014551	g23383	XP_006282769.1
OG0014553	g23294	XP_006283502.1
OG0014555	g23195, g42966, g18146	XP_006282992.1
OG0014556	g12557	XP_006299631.2
OG0014557	g49275	XP_023644679.1
OG0014558	g27014	XP_006305443.2
OG0014559	g31413	XP_006307455.1
OG0014561	g31635	XP_023632812.1
OG0014562	g44725	XP_023643277.1
OG0014563	g45805	XP_023644134.1
OG0014564	g41556	XP_006300820.1
OG0014565	g43623, g43614, g35896	XP_023643593.1
OG0014566	g44218	XP_006300951.1
OG0014567	g11926, g11932	XP_006299613.2
OG0014568	g5920	XP_023642787.1
OG0014569	g6028, g6077	XP_006298649.2
OG0014570	g6432	XP_006297984.1
OG0014571	g6469	XP_006298268.2
OG0014572	g6786	XP_006297200.1
OG0014574	g12382	XP_023642587.1
OG0014575	g29684	XP_006289618.1
OG0014576	g29650	XP_006288446.1
OG0014579	g47393	XP_006285095.1
OG0014580	g47305	XP_006285872.1
OG0014582	g24277	XP_006285199.1
OG0014583	g27774, g50626	XP_023645330.1
OG0014584	g32371	XP_006306537.1
OG0014585	g23758	XP_006286169.1
OG0014586	g17171	XP_006285281.1
OG0014587	g51159	XP_006294944.1
OG0014589	g5253	XP_023637169.1
OG0014590	g29311	XP_006289426.2
OG0014591	g29129	XP_006289966.1
OG0014592	g18498	XP_023635260.1, XP_006291726.1
OG0014593	g46634	XP_023634334.1, XP_023635032.1
OG0014594	g28691	XP_006281465.2
OG0014595	g28732, g39236, g1272	XP_023638986.1
OG0014596	g794	XP_006287721.1
OG0014597	g782	XP_006288990.1
OG0014599	g693	XP_006289073.1
OG0014600	g132	XP_006279667.1
OG0014602	g27416	XP_006303290.1
OG0014603	g27435	XP_006305812.1
OG0014605	g1697	XP_006300407.1
OG0014607	g19570	XP_023644272.1
OG0014609	g6289	XP_006298997.1
OG0014611	g13989	XP_006298534.1
OG0014616	g19173	XP_006293260.1
OG0014623	g28591	XP_023633474.1
OG0014637	g23555	XP_006286011.1
OG0014638	g17034, g44093	XP_006299332.1
OG0014639	g23543	XP_006285432.1
OG0014640	g23540	XP_006284063.1
OG0014641	g23536	XP_006285784.1
OG0014643	g17025	XP_006286132.1
OG0014644	g44366	XP_006300895.1
OG0014645	g23515	XP_006284532.1
OG0014646	g23514	XP_006285995.1
OG0014647	g17015	XP_023634120.1
OG0014648	g23498	XP_006285646.1
OG0014649	g23496	XP_006284472.1
OG0014650	g23484	XP_006283793.1
OG0014651	g23478	XP_006284336.1
OG0014652	g23469	XP_006283052.1
OG0014653	g23466	XP_006282897.2
OG0014654	g23463	XP_006282664.1
OG0014655	g23462	XP_006284138.1
OG0014656	g25217	XP_006300611.1
OG0014657	g47703	XP_006294012.1
OG0014659	g17001	XP_006294480.1
OG0014660	g17000	XP_006294960.1
OG0014661	g23415	XP_006285674.1
OG0014662	g23377	XP_006284642.2
OG0014663	g16969	XP_006284792.1
OG0014665	g23367	XP_006282675.1
OG0014666	g53552	XP_006285782.1
OG0014667	g23351	XP_006284411.1
OG0014668	g23346	XP_006283303.1
OG0014669	g47775	XP_023634008.1
OG0014670	g23330	XP_006283264.1
OG0014671	g23328	XP_006283853.1
OG0014672	g31134	XP_006306705.1
OG0014673	g23315	XP_006284104.1
OG0014674	g23308	XP_006284169.2
OG0014675	g23306	XP_006285327.1
OG0014676	g47793	XP_006282612.2
OG0014677	g23297	XP_006283546.1
OG0014678	g23295	XP_006283678.1
OG0014679	g23289	XP_006283595.1
OG0014680	g16923	XP_006284455.1
OG0014682	g23273	XP_023633901.1
OG0014683	g38325	XP_006294374.1
OG0014684	g23251	XP_023635321.1
OG0014685	g16909	XP_006284574.1
OG0014686	g23240	XP_006285526.1
OG0014687	g23242	XP_006283300.2
OG0014689	g47873	XP_006283479.1
OG0014690	g23177	XP_006282959.1
OG0014691	g23174	XP_023634221.1
OG0014692	g18162	XP_023634215.1
OG0014693	g23170	XP_006284011.1
OG0014695	g23158	XP_006285149.1
OG0014696	g23106	XP_006285695.1
OG0014697	g18197	XP_023635235.1
OG0014698	g776	XP_023635555.1
OG0014699	g23143	XP_006285043.1
OG0014700	g18207	XP_006284378.1
OG0014701	g18204	XP_023639826.1, XP_023635399.1
OG0014702	g47882	XP_006284171.1
OG0014703	g23069	XP_006284791.1
OG0014704	g13717	XP_006299838.1
OG0014705	g36245	XP_023641993.1
OG0014706	g23016	XP_006283772.2
OG0014707	g23011	XP_006283193.1
OG0014708	g23008	XP_006284015.1
OG0014709	g50578	XP_006305672.1
OG0014710	g32525	XP_023645248.1
OG0014711	g27743	XP_006304872.1
OG0014712	g50610	XP_006306929.1
OG0014713	g32539	XP_006304811.1
OG0014714	g27724	XP_006307294.1
OG0014715	g27723	XP_006305833.1
OG0014716	g32595	XP_023645546.1
OG0014717	g32600	XP_006304218.1
OG0014718	g32606	XP_023644440.1
OG0014719	g50633	XP_006307334.1
OG0014720	g32611	XP_006304723.2
OG0014721	g32621	XP_006307290.2
OG0014722	g27780	XP_006304148.1
OG0014723	g24305	XP_006285003.1
OG0014724	g47193	XP_006282749.1
OG0014725	g47188	XP_006282848.1
OG0014726	g47185	XP_023635295.1
OG0014727	g47184	XP_023635297.1
OG0014728	g47182	XP_006284142.2
OG0014729	g24322	XP_006286156.1
OG0014730	g24333	XP_023634516.1
OG0014731	g24358	XP_023635200.1
OG0014732	g47156	XP_006282522.1
OG0014733	g43822	XP_006300408.1
OG0014734	g43873	XP_006290310.1
OG0014735	g41130	XP_006302547.2
OG0014736	g44899	XP_023643164.1
OG0014737	g41125	XP_006300606.1
OG0014738	g1695	XP_006300310.1
OG0014740	g41104	XP_023643367.1
OG0014742	g1712	XP_006302348.1
OG0014743	g44071	XP_006302552.1
OG0014744	g37236	XP_006295890.1
OG0014745	g47704	XP_006295561.1
OG0014746	g44122	XP_023643490.1
OG0014747	g41022	XP_006302526.1
OG0014748	g44143	XP_006302973.1
OG0014749	g40985	XP_023643502.1
OG0014750	g40975	XP_006300659.1
OG0014751	g40934	XP_006302821.1
OG0014752	g40929	XP_023643112.1
OG0014753	g10828	XP_023638781.1
OG0014754	g10805	XP_006291409.1
OG0014755	g10803	XP_006290438.2
OG0014756	g10799	XP_023639293.1
OG0014758	g10773	XP_006291984.1
OG0014759	g10771	XP_006291608.1
OG0014760	g10767	XP_006290885.1
OG0014761	g50606	XP_023638495.1
OG0014763	g10746	XP_006290421.1
OG0014764	g10731	XP_006290632.1
OG0014765	g10697	XP_006292485.1
OG0014766	g10687	XP_006291507.2
OG0014768	g10677	XP_006292399.1
OG0014769	g1544	XP_006291759.1
OG0014770	g10663	XP_006290721.1
OG0014771	g1551	XP_006293016.1
OG0014772	g1557	XP_023638670.1
OG0014773	g10647	XP_006293157.1
OG0014774	g10612	XP_006292768.1
OG0014775	g10597	XP_006291719.1
OG0014776	g10596	XP_023638393.1
OG0014777	g1583	XP_023637845.1
OG0014778	g10589	XP_006291579.1
OG0014779	g10584	XP_006293183.1
OG0014780	g16613	XP_006291416.1
OG0014781	g1596	XP_006290539.1
OG0014782	g10550	XP_006290914.1
OG0014783	g10539	XP_006291532.2
OG0014784	g1604	XP_006290852.1
OG0014785	g10523	XP_023638213.1
OG0014786	g10519	XP_006291431.1
OG0014787	g10504	XP_006291738.1
OG0014788	g16566	XP_006291066.1
OG0014789	g10474	XP_006290795.1
OG0014790	g18228	XP_023637797.1
OG0014791	g4326	XP_023639006.1
OG0014792	g10450	XP_006290699.1
OG0014793	g4305	XP_006291503.1
OG0014794	g10403	XP_006290676.1
OG0014795	g4294	XP_023639312.1
OG0014797	g10351	XP_006293163.1
OG0014798	g10324	XP_006293004.1
OG0014800	g40962	XP_006302291.1
OG0014801	g41782	XP_006302282.1
OG0014802	g44921	XP_006300450.1
OG0014803	g44928, g44927	XP_006302786.1
OG0014804	g41833	XP_006300314.1
OG0014806	g45001	XP_006302104.1
OG0014807	g45016	XP_006300544.1
OG0014808	g45023	XP_006300520.1
OG0014809	g41914	XP_006302313.2
OG0014810	g42007	XP_006302171.1
OG0014811	g45046	XP_006300806.1
OG0014812	g45056	XP_006302540.1
OG0014813	g45071	XP_006301548.1
OG0014814	g45099	XP_006288177.1
OG0014815	g45102	XP_023643188.1
OG0014816	g53640	XP_006300706.2
OG0014817	g49534	XP_023644058.1
OG0014819	g45130	XP_006302143.2
OG0014820	g18065	XP_006279426.2
OG0014821	g45138	XP_006279918.1
OG0014822	g45140	XP_006279425.1
OG0014823	g41232	XP_023642882.1
OG0014824	g45234	XP_006302081.2
OG0014825	g53688	XP_006302352.2
OG0014826	g40731	XP_006302371.1
OG0014827	g19344	XP_006290354.2
OG0014828	g10644	XP_006290740.2
OG0014829	g40757	XP_006300704.2
OG0014830	g40762	XP_006301585.1
OG0014831	g40764	XP_006302383.2
OG0014832	g40770	XP_023643654.1
OG0014833	g44263	XP_006302317.1
OG0014834	g40797	XP_006301601.1
OG0014835	g40786	XP_006301489.2
OG0014836	g1736	XP_023642984.1
OG0014837	g40840	XP_023642995.1
OG0014838	g40841	XP_006301395.2
OG0014839	g37127	XP_006302095.1
OG0014840	g40843	XP_006300990.1
OG0014841	g40851	XP_006302449.2
OG0014842	g40868	XP_006301101.1
OG0014844	g40882	XP_006302963.1
OG0014845	g40884	XP_006302816.2
OG0014846	g40885	XP_006300763.1
OG0014847	g40892	XP_006302657.1
OG0014848	g13141	XP_023641146.1
OG0014849	g23583	XP_023634583.1
OG0014850	g23727	XP_023634708.1
OG0014852	g23712	XP_006284081.1
OG0014853	g17140	XP_006284557.1
OG0014854	g51978	XP_023640303.1
OG0014855	g46852	XP_006283658.1
OG0014856	g38153	XP_006295651.1
OG0014857	g51965	XP_006296310.1
OG0014858	g51970	XP_023640168.1
OG0014859	g37369	XP_006293633.1
OG0014860	g51946	XP_006295405.2
OG0014861	g51944	XP_023640052.1
OG0014862	g7515	XP_006299210.1
OG0014863	g12410	XP_023641865.1
OG0014864	g7511	XP_006299690.1
OG0014865	g7508	XP_006298427.1
OG0014866	g12403	XP_023641129.1
OG0014867	g7491	XP_006299591.1
OG0014868	g7482	XP_006299185.1
OG0014869	g13059	XP_006297424.1
OG0014870	g7475	XP_006297379.1
OG0014871	g7474	XP_006297822.1
OG0014872	g7464	XP_006299668.1
OG0014873	g7463	XP_006298868.1
OG0014874	g7459	XP_006298571.1
OG0014875	g29834	XP_006289761.1
OG0014876	g7447	XP_006298469.1
OG0014877	g7446	XP_006297380.1
OG0014878	g7442	XP_023642504.1
OG0014879	g13082	XP_006296660.1
OG0014880	g7435	XP_006299607.1
OG0014881	g13086	XP_006300227.1
OG0014882	g7416	XP_006297747.1
OG0014883	g1071	XP_006280528.1
OG0014885	g13111	XP_006299773.1
OG0014886	g12337	XP_023641520.1
OG0014887	g12334	XP_006299660.1
OG0014888	g7386	XP_023642509.1
OG0014889	g7336	XP_006298394.1
OG0014891	g12295	XP_023641676.1
OG0014892	g7314	XP_006299728.1
OG0014893	g25946	XP_023637626.1
OG0014894	g1505	XP_006279955.1
OG0014895	g25976	XP_006288600.1
OG0014896	g1482	XP_006281941.1
OG0014897	g13395	XP_006297865.1
OG0014898	g1410	XP_006279783.1
OG0014899	g31111	XP_006303705.1
OG0014900	g1390	XP_006279610.1
OG0014901	g28280	XP_006282310.1
OG0014902	g1388	XP_006280892.1
OG0014903	g1367	XP_006281147.1
OG0014904	g1346	XP_006281246.1
OG0014905	g41161	XP_006280159.2
OG0014906	g41170	XP_006279482.1
OG0014907	g28344	XP_006279659.2
OG0014908	g41173	XP_023640629.1
OG0014909	g28348	XP_023636072.1
OG0014910	g44216	XP_023636535.1
OG0014911	g1306	XP_006280679.1
OG0014912	g865	XP_006280887.1
OG0014913	g866	XP_023642446.1
OG0014914	g868	XP_006281994.1
OG0014915	g870	XP_006282201.2
OG0014916	g28362	XP_006279523.1
OG0014917	g28367	XP_006281102.1
OG0014918	g41226	XP_006280270.1
OG0014919	g884	XP_023644022.1
OG0014920	g892	XP_006280638.1
OG0014921	g41279	XP_006280204.1
OG0014922	g28406	XP_006279628.1
OG0014923	g41253	XP_006280056.1
OG0014924	g28423	XP_006279586.1
OG0014925	g28424	XP_006280752.1
OG0014926	g41294	XP_006282256.1
OG0014927	g935	XP_006280533.1
OG0014928	g957	XP_006280899.1
OG0014929	g977	XP_006280915.1
OG0014930	g31808	XP_006305917.2
OG0014931	g39376	XP_006279978.1
OG0014932	g39374	XP_006280297.1
OG0014933	g1018	XP_006279574.1
OG0014934	g28517	XP_006280334.1
OG0014935	g28543	XP_006281484.1
OG0014936	g28550	XP_023645716.1
OG0014937	g1062	XP_006280605.1
OG0014939	g28562	XP_006280336.1
OG0014940	g1081	XP_006281887.2
OG0014941	g1082	XP_006279942.1
OG0014942	g1098	XP_006280021.2
OG0014943	g39326	XP_006280494.1
OG0014944	g28600	XP_006281293.1
OG0014945	g1108	XP_006280263.1
OG0014946	g39299	XP_006280396.1
OG0014947	g1120	XP_006281473.1
OG0014949	g1140	XP_006280624.1
OG0014950	g28669	XP_006280470.1
OG0014951	g28687	XP_006281609.1
OG0014952	g1154	XP_006282199.2
OG0014953	g41147	XP_006287922.1
OG0014954	g45666	XP_006289621.1
OG0014955	g29358	XP_023637730.1
OG0014956	g29357	XP_006286545.1
OG0014957	g45614	XP_006288490.1
OG0014958	g5299	XP_006287614.2
OG0014959	g29403	XP_006287749.1
OG0014960	g45581	XP_006286801.1
OG0014962	g29439	XP_006287247.2
OG0014963	g5373	XP_006287047.1
OG0014964	g29447	XP_023636373.1
OG0014965	g45565	XP_006287865.1
OG0014966	g5389	XP_023636936.1
OG0014967	g29465	XP_006290228.1
OG0014968	g29466	XP_006287772.1
OG0014969	g51700	XP_023639935.1
OG0014970	g29471	XP_006289673.1
OG0014971	g5394	XP_006287787.1
OG0014973	g29486	XP_006288669.1
OG0014974	g29487	XP_006287363.1
OG0014975	g45542	XP_006289357.1
OG0014976	g5409	XP_006286687.1
OG0014977	g45538	XP_006288266.1
OG0014979	g5423	XP_006286662.1
OG0014980	g29509	XP_006287266.1
OG0014981	g5432	XP_023636536.1
OG0014983	g5450	XP_006297419.1
OG0014984	g29560	XP_006290147.1
OG0014985	g29561	XP_006287851.1
OG0014986	g5474	XP_006288006.1
OG0014987	g29588	XP_006287988.1
OG0014988	g5506	XP_006286596.1
OG0014989	g29602	XP_006286594.1
OG0014990	g5537	XP_006287715.1
OG0014991	g5540, g29625	XP_006289369.1
OG0014992	g5546	XP_023637563.1
OG0014993	g5552	XP_006288809.1
OG0014994	g17555	XP_006284895.1
OG0014995	g24267	XP_006282563.1
OG0014996	g47204	XP_006282559.1
OG0014997	g17526	XP_006284206.1
OG0014998	g24236	XP_006283097.1
OG0014999	g47265	XP_006286121.1
OG0015000	g17479	XP_006284910.1
OG0015001	g47278	XP_006284712.1
OG0015002	g24175	XP_023635293.1
OG0015003	g24171	XP_006285198.1
OG0015004	g47286	XP_006283518.1
OG0015005	g17459	XP_023635355.1
OG0015006	g47295	XP_023634804.1
OG0015007	g24150	XP_006284368.1
OG0015008	g47311, g17432	XP_006284344.1
OG0015009	g47318	XP_023635187.1
OG0015010	g24117	XP_006282583.2
OG0015011	g24108	XP_006282552.1
OG0015012	g17387	XP_006283032.1
OG0015013	g47346	XP_006285896.1
OG0015014	g47349	XP_006283525.1
OG0015016	g31747	XP_006304424.1
OG0015017	g47367	XP_006285106.1
OG0015018	g24024	XP_006286061.1
OG0015019	g5200	XP_006288510.1
OG0015020	g24016	XP_006282651.1
OG0015021	g24007	XP_006282648.1
OG0015022	g47378	XP_006283773.1
OG0015023	g47381	XP_006283162.2
OG0015024	g23991	XP_006283078.1
OG0015025	g17321	XP_006285845.1
OG0015026	g23984	XP_023634956.1
OG0015027	g47404, g17313	XP_006282667.1
OG0015029	g47432	XP_006285866.1
OG0015030	g17277	XP_006284209.1
OG0015031	g47446	XP_006284067.1
OG0015032	g23916	XP_006294935.1
OG0015034	g17227	XP_006283594.1
OG0015035	g32637	XP_023644942.1
OG0015036	g27793	XP_006307033.1
OG0015037	g50670	XP_006304992.1
OG0015038	g32649	XP_023645152.1
OG0015039	g27796	XP_006306959.1
OG0015040	g27800	XP_006307183.1
OG0015041	g50689	XP_006305699.1
OG0015042	g50692	XP_006305086.1
OG0015043	g32664	XP_006306508.1
OG0015044	g32747	XP_006305229.1
OG0015045	g27812	XP_006305864.1, XP_023646050.1
OG0015046	g50751	XP_006306964.1
OG0015047	g27864	XP_006307287.1
OG0015048	g27884	XP_023645875.1
OG0015049	g33009	XP_006305878.1
OG0015050	g33023	XP_006304663.1
OG0015051	g27910	XP_006305607.1
OG0015052	g27913	XP_006303237.1
OG0015053	g35929, g27923	XP_006307065.1
OG0015054	g27928	XP_006304350.1
OG0015055	g35928	XP_006305497.2
OG0015056	g27955	XP_023633187.1
OG0015057	g53844	XP_006307296.2
OG0015058	g28155	XP_006304821.2
OG0015059	g28173	XP_006304121.1
OG0015060	g28204	XP_006307053.1
OG0015061	g35934	XP_023632982.1
OG0015062	g32290	XP_006307532.2
OG0015063	g28217	XP_023633264.1
OG0015064	g28237	XP_023633100.1
OG0015065	g36175	XP_006304450.1
OG0015066	g47154	XP_023633638.1
OG0015067	g54011	XP_006307471.2
OG0015068	g36259	XP_006306257.2
OG0015069	g28118	XP_006305409.1
OG0015070	g53986	XP_006305657.1
OG0015071	g28240, g28241	XP_006307502.1
OG0015072	g36195	XP_023645266.1
OG0015073	g36196	XP_006307420.2
OG0015074	g28136	XP_023632911.1
OG0015075	g37009	XP_006281077.1
OG0015076	g54023	XP_023645560.1
OG0015077	g27642	XP_006306906.1
OG0015078	g6572	XP_006297324.1
OG0015079	g50436	XP_006306638.1
