Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0017647	g13314	XP_033140533.1
OG0017648	g12119	XP_009146219.1
OG0017650	g7286	XP_009146590.1
OG0017651	g12328	XP_009146741.1
OG0017652	g37792, g13065	XP_009146883.1
OG0017653	g7543	XP_009135095.1
OG0017654	g12922	XP_009129645.2
OG0017655	g46921	XP_009133647.1
OG0017659	g28318	XP_009122213.1
OG0017660	g47568	XP_009139748.1
OG0017662	g45470	XP_009122385.1
OG0017663	g28707	XP_033138002.1
OG0017664	g45473	XP_033144625.1
OG0017667	g38384	XP_033145435.1
OG0017670	g17364	XP_009134514.1
OG0017672	g50542	XP_009115137.1
OG0017673	g50472	XP_009113664.1
OG0017674	g27641	XP_009109773.1
OG0017675	g28126	XP_033147956.1
OG0017676	g36177	XP_009107468.1
OG0017677	g53987	XP_009118923.1
OG0017681	g39893	XP_009132751.1, XP_009141097.1
OG0017682	g39984	XP_033130793.1
OG0017683	g51085	XP_009103693.1
OG0017684	g40112	XP_009103596.1
OG0017685	g5487	XP_009122479.1
OG0017686	g29527	XP_009122101.1
OG0017687	g5363	XP_009131219.1
OG0017688	g4535	XP_018512494.1
OG0017689	g18099	XP_009140232.1
OG0017690	g16846	XP_009139990.1
OG0017691	g16799	XP_009125177.1
OG0017692	g10622	XP_009114117.1
OG0017693	g28531	XP_009120104.1
OG0017694	g1244	XP_009120417.1
OG0017695	g1266	XP_033137997.1
OG0017696	g28854	XP_009120627.1
OG0017700	g306	XP_009112075.1, XP_033128682.1
OG0017703	g31118	XP_009148226.2
OG0017710	g46429	XP_009106524.1
OG0017711	g12384	XP_009126526.2
OG0017717	g11463	XP_009150275.1, XP_009150295.1
OG0017719	g19238	XP_033137114.1
OG0017720	g29491	XP_009122040.1
OG0017721	g561	XP_009151002.1
OG0017723	g23835	XP_009138082.1
OG0017729	g28284, g28283	XP_033138510.1
OG0017734	g35433, g43010, g4462, g48915, g48918, g42093, g43492, g17897, g35419, g35593, g41987, g52626, g25455, g17982, g4431, g48257, g24867, g26062	XP_033132158.1
OG0017751	g17030	XP_033146116.1
OG0017753	g17004	XP_009128592.1
OG0017754	g23349	XP_009108941.1
OG0017755	g23300	XP_009138046.1
OG0017758	g1825	XP_009105315.1
OG0017759	g23043	XP_033134064.1
OG0017760	g47907	XP_009105444.1
OG0017763	g32617	XP_009114882.1
OG0017764	g50649	XP_009107971.1
OG0017765	g24291	XP_009108295.1
OG0017766	g43853	XP_009113431.1
OG0017767	g43985	XP_009122978.1
OG0017768	g44104	XP_009113259.1
OG0017769	g44108	XP_033131863.1
OG0017771	g40936	XP_009105779.1
OG0017772	g10815	XP_009101361.1
OG0017773	g10811	XP_009107130.1
OG0017775	g10801	XP_009129244.1
OG0017776	g10794	XP_033128403.1
OG0017778	g10682	XP_009129106.1
OG0017779	g1527	XP_009152213.1
OG0017780	g1532, g16690	XP_018510001.1
OG0017781	g1542	XP_009152194.1
OG0017783	g10547	XP_009129480.1
OG0017784	g1616	XP_009111566.1
OG0017785	g10499, g10575	XP_009129429.1
OG0017786	g10454	XP_009151915.1
OG0017787	g10408	XP_009111602.2
OG0017788	g10364	XP_009151793.1
OG0017789	g44997	XP_009127484.1
OG0017791	g45044	XP_009127458.1
OG0017792	g18057	XP_009127411.1
OG0017793	g45066	XP_009105156.1
OG0017794	g28498	XP_009132413.1
OG0017795	g40776	XP_009112885.1
OG0017797	g7473, g13060	XP_009146906.1
OG0017798	g47645	XP_033143483.1, XP_009143962.1
OG0017799	g7354	XP_009121159.2
OG0017800	g25952	XP_009134080.1
OG0017801	g26815	XP_009134051.1
OG0017802	g28301	XP_009127329.1
OG0017803	g1327	XP_009127297.1
OG0017804	g28390	XP_009127216.1
OG0017805	g894	XP_009127210.2
OG0017806	g47282	XP_018515296.1
OG0017808	g937	XP_009127136.1
OG0017809	g28620	XP_009120237.1
OG0017810	g39298	XP_009132111.1
OG0017811	g29365	XP_009121779.1
OG0017812	g5292	XP_009121806.1
OG0017813	g29434	XP_009125820.1
OG0017814	g45528	XP_009122073.1
OG0017816	g29565	XP_009122510.1
OG0017817	g29579	XP_009122463.1
OG0017818	g29583	XP_033137484.1
OG0017819	g5497	XP_033138836.1, XP_033138835.1, XP_033137469.1
OG0017820	g5520	XP_033138665.1
OG0017821	g5539	XP_009122332.1
OG0017822	g5541	XP_009122334.1, XP_009125691.1
OG0017824	g47246	XP_033129526.1
OG0017825	g6536	XP_009102629.1
OG0017826	g24157	XP_009132265.1
OG0017827	g24127	XP_033142635.1
OG0017829	g47427	XP_009136004.2
OG0017832	g32674	XP_009114795.1
OG0017834	g50509	XP_009102854.1
OG0017835	g27929	XP_009123807.1
OG0017838	g28174	XP_009123046.1
OG0017839	g35935	XP_009107491.1
OG0017840	g32364	XP_033133510.1
OG0017841	g32426	XP_033137282.1
OG0017842	g32432	XP_009109628.1
OG0017843	g50544	XP_009115134.1
OG0017844	g32474	XP_009115126.1
OG0017845	g22994	XP_009138371.1
OG0017846	g47930	XP_009151254.1
OG0017847	g47980	XP_009138665.1
OG0017848	g22852	XP_009137940.1
OG0017849	g47984	XP_033128250.1
OG0017850	g47990	XP_009109375.1
OG0017852	g22792	XP_009109412.1
OG0017853	g22761	XP_009129160.1
OG0017854	g22714	XP_009101863.1
OG0017855	g46793	XP_033145887.1
OG0017857	g18096	XP_009139787.1
OG0017858	g16890	XP_009139906.1
OG0017860	g51505	XP_009143692.1
OG0017862	g40233	XP_009120595.2
OG0017863	g51442	XP_009141378.2
OG0017864	g51374	XP_009143839.1
OG0017865	g37016	XP_033140627.1
OG0017866	g36992	XP_033141272.1
OG0017867	g18446	XP_009141950.2
OG0017868	g40281	XP_018512453.1
OG0017869	g40299	XP_009134184.1
OG0017871	g40328	XP_009108232.1
OG0017872	g40337	XP_033140713.1
OG0017873	g25764	XP_009108210.2
OG0017874	g40361	XP_009108177.1
OG0017875	g40388	XP_009114651.1
OG0017880	g40620	XP_009101521.1
OG0017883	g40669	XP_033128244.1
OG0017884	g25207	XP_009124269.1
OG0017885	g10838	XP_018515349.1
OG0017887	g25284	XP_009108057.1
OG0017888	g46861	XP_009144644.1
OG0017889	g46935	XP_009149084.1
OG0017890	g46958, g24906	XP_009107669.1
OG0017891	g54007	XP_033131297.1
OG0017892	g24799	XP_009139651.1
OG0017893	g24728	XP_018511008.1
OG0017894	g24654	XP_009139612.2
OG0017895	g24596, g47016	XP_033146655.1
OG0017896	g24575	XP_009108089.1
OG0017897	g24574	XP_009139565.1
OG0017900	g24526	XP_009148642.1
OG0017904	g16805	XP_009140065.1
OG0017905	g37713	XP_033142597.1
OG0017906	g50802	XP_009142589.2
OG0017908	g52249	XP_009143143.1
OG0017909	g37605	XP_009143130.1
OG0017911	g37535	XP_009143004.1
OG0017914	g37473	XP_009142893.1
OG0017915	g52082	XP_009142875.1
OG0017916	g52026	XP_033143836.1
OG0017918	g5850	XP_018513126.1
OG0017920	g5848	XP_009122856.1
OG0017923	g18824	XP_009116725.2
OG0017924	g45360	XP_009125511.1
OG0017926	g28920	XP_009120777.1
OG0017927	g28796, g28775	NP_001288859.1
OG0017928	g1275	XP_009120470.1
OG0017931	g209	XP_009130466.1
OG0017932	g9631	XP_009103524.1
OG0017933	g19635	XP_009103542.1
OG0017934	g19629	XP_009112285.1
OG0017936	g47143	XP_009111527.1
OG0017940	g39478	XP_009111426.1
OG0017942	g25409	XP_009151645.1
OG0017943	g39584	XP_009134434.1
OG0017944	g39749	XP_033146279.1
OG0017945	g37916	XP_033147613.1
OG0017946	g39959	XP_009144343.1
OG0017948	g49597, g31084	XP_033132510.1
OG0017949	g40131	XP_009103579.1
OG0017950	g54260	XP_033128685.1
OG0017951	g36800	XP_009117011.1
OG0017952	g38316	XP_009133964.1
OG0017954	g12717	XP_009134606.1
OG0017956	g11241	XP_009134590.1
OG0017958	g16992	XP_009124823.1
OG0017959	g27965	XP_009133583.1
OG0017963	g47610	XP_009137626.1
OG0017964	g23669	XP_033133027.1, XP_009144845.2
OG0017965	g17119	XP_009142784.1
OG0017967	g12641	XP_009130355.1
OG0017968	g12633	XP_009134728.1
OG0017969	g7821	XP_009130370.1
OG0017970	g12776	XP_009130372.1
OG0017971	g12777	XP_009130373.1
OG0017972	g7753	XP_009123980.1
OG0017973	g12812	XP_009124987.1, XP_009134771.1
OG0017974	g12588	XP_009124193.1
OG0017975	g7421	XP_009146817.1
OG0017976	g12858	XP_009147249.1
OG0017977	g7706	XP_009124081.1
OG0017978	g12544	XP_009147217.1
OG0017979	g12878	XP_033148210.1
OG0017982	g7577	XP_009124266.1
OG0017983	g7559	XP_009147015.1
OG0017984	g13004	XP_009146977.1
OG0017985	g7533	XP_009146978.1
OG0017986	g51768	XP_009133359.1
OG0017987	g37162	XP_033145131.1
OG0017988	g51577	XP_009133076.1
OG0017990	g37206	XP_009141646.1
OG0017994	g27307	XP_009148949.1
OG0017995	g31605	XP_033129102.1
OG0017998	g31769	XP_033132673.1
OG0017999	g27411	XP_009117609.1
OG0018000	g50063	XP_009117569.2
OG0018001	g50124	XP_009149504.2
OG0018002	g27454	XP_009149509.1
OG0018003	g27455	XP_009149510.2
OG0018004	g50130	XP_033128064.1
OG0018005	g50199	XP_018508548.1, XP_018515295.1
OG0018006	g32037	XP_009123121.1
OG0018007	g27792	XP_009151610.1, XP_009129702.1
OG0018008	g50256	XP_009115595.1
OG0018009	g32063	XP_009115554.1
OG0018010	g32093	XP_009115509.1
OG0018011	g32126	XP_009115435.1
OG0018012	g32159	XP_033136776.1
OG0018013	g489	XP_018509340.2
OG0018014	g27632	XP_009102998.2
OG0018015	g23836	XP_033144075.1
OG0018016	g23807	XP_009138729.1
OG0018017	g17170	XP_009137521.2
OG0018018	g38346	XP_009117087.1
OG0018019	g38348	XP_009140610.1
OG0018021	g38386	XP_009140537.1
OG0018023	g38405	XP_009140509.1
OG0018024	g36911	XP_009117273.1
OG0018026	g38440	XP_009140454.1
OG0018027	g50916	XP_009140377.1
OG0018028	g38496	XP_009140349.1
OG0018030	g31441	XP_033128737.1
OG0018031	g27148	XP_018509990.1
OG0018032	g27123	XP_009148402.1
OG0018033	g27092	XP_009148263.1
OG0018034	g49650	XP_009148152.2
OG0018036	g31059	XP_033138567.1
OG0018037	g26967	XP_033138423.1
OG0018038	g30972	XP_009119094.1
OG0018039	g26960	XP_009118582.1
OG0018040	g30932	XP_009119154.1
OG0018041	g30896	XP_033138189.1
OG0018042	g49466	XP_009119238.2
OG0018043	g30856	XP_009118671.1
OG0018044	g30853	XP_009119332.1
OG0018045	g49421	XP_009111152.1
OG0018046	g30791	XP_009118744.1
OG0018048	g49323	XP_009119694.1
OG0018050	g26860	XP_009118848.1
OG0018051	g26857	XP_033134752.1
OG0018053	g45651	XP_009131388.1
OG0018054	g29299	XP_009121649.1
OG0018055	g29279	XP_009126021.1
OG0018056	g29260	XP_009121586.2
OG0018057	g4967, g4966	XP_009121366.1
OG0018060	g4898	XP_033138736.1
OG0018061	g4809	XP_009111722.2
OG0018063	g10166	XP_009129839.1
OG0018064	g10172	XP_009151255.1
OG0018066	g5257	XP_033139765.1
OG0018067	g10293	XP_009151609.2
OG0018068	g29694	XP_009122221.1
OG0018069	g29705	XP_009122185.1
OG0018071	g5666	XP_009130840.1
OG0018074	g9906	XP_009111987.1
OG0018076	g18598	XP_009136482.1
OG0018077	g9892	XP_009136487.1
OG0018078	g395	XP_009150117.1
OG0018079	g1206	XP_009120378.1
OG0018080	g19389	XP_009136519.1
OG0018081	g2648	XP_009149773.1
OG0018082	g2677	XP_009149781.1
OG0018083	g11411	XP_009150242.1
OG0018084	g3469	XP_009123274.1
OG0018085	g11511	XP_009123264.2
OG0018086	g19462	XP_009149824.1
OG0018087	g1045	XP_009120119.1
OG0018088	g3080	XP_018510179.2
OG0018091	g45762	XP_009127684.1
OG0018092	g44777	XP_033132160.1, XP_018508361.1
OG0018093	g45786	XP_009105471.1
OG0018094	g45912	XP_033130195.1
OG0018095	g45941	XP_009105831.1
OG0018096	g46347	XP_018508786.1
OG0018098	g46325	XP_018508833.1
OG0018100	g46234	XP_009106236.1
OG0018102	g44476	XP_009106173.1
OG0018103	g46183	XP_009104722.1
OG0018104	g46160	XP_009104747.1
OG0018105	g44510	XP_009128060.1
OG0018106	g46151	XP_033130646.1
OG0018107	g46123	XP_009106062.1
OG0018109	g31526	XP_009142480.2
OG0018111	g46508	XP_009106643.1
OG0018113	g44325	XP_009106663.2
OG0018115	g7284	XP_009146589.1
OG0018116	g7270	XP_009124691.1
OG0018117	g13159	XP_009124726.1
OG0018118	g7253	XP_009124733.1
OG0018120	g3094	XP_033147815.1
OG0018121	g12218	XP_009146454.2
OG0018122	g12149	XP_009135426.1
OG0018124	g6909	XP_009113565.1
OG0018125	g6874	XP_033147088.1
OG0018126	g13409	XP_009124772.1
OG0018128	g6559	XP_009145247.2
OG0018130	g6490	XP_009102561.1
OG0018131	g37364	XP_009108024.1
OG0018132	g35821	XP_009102399.1
OG0018133	g6361	XP_009136156.1
OG0018134	g6244	XP_009112241.1
OG0018135	g6309	XP_009112255.1
OG0018136	g11108	XP_009102347.1
OG0018138	g13665	XP_009136204.1
OG0018139	g13670	XP_009112237.1
OG0018140	g14318	XP_009123229.1
OG0018141	g14235	XP_018510988.1
OG0018142	g13704	XP_009121238.1
OG0018144	g14021, g53180	XP_009121106.1
OG0018145	g6001	XP_009112497.1
OG0018147	g13826	XP_009117473.1
OG0018148	g13843	XP_009112678.1
OG0018149	g36638	XP_009147588.2
OG0018150	g36585	XP_009147661.1
OG0018151	g54253	XP_009147704.1
OG0018152	g36532	XP_009144868.1
OG0018156	g27971	XP_009102017.1
OG0018158	g19218	XP_009115979.1
OG0018159	g2383	XP_009139435.1
OG0018160	g19205	XP_009116018.1
OG0018161	g2255	XP_009116193.1
OG0018162	g2150, g19028	XP_009116341.1
OG0018164	g19024	XP_009104003.1
OG0018165	g11260	XP_009116352.1
OG0018166	g2104	XP_009116446.2
OG0018168	g18949	XP_009116531.1
OG0018169	g18910	XP_009104182.1
OG0018170	g1917	XP_018514200.1
OG0018171	g1856	XP_009116817.2
OG0018172	g1756	XP_009116919.1
OG0018175	g46915	XP_009108059.1
OG0018176	g11361	XP_033133168.1
OG0018177	g19320	XP_009149224.1
OG0018178	g11317	XP_009116010.1
OG0018180	g2339	XP_018509763.1
OG0018181	g19059	XP_009116280.1
OG0018182	g2177	XP_009140608.1, XP_009116290.1
OG0018186	g18749	XP_009116965.1
OG0018187	g17	XP_009126996.1
OG0018188	g23726	XP_009103541.1
OG0018190	g40638	XP_009128885.1
OG0018191	g5904	XP_009102025.1
OG0018194	g51522	XP_033146954.1
OG0018195	g51722	XP_009133257.1
OG0018198	g37410	XP_009142779.1
OG0018203	g44418	XP_009128145.1
OG0018205	g46016	XP_018508472.1
OG0018206	g17073	XP_009109121.1
OG0018207	g23445	XP_009137879.1
OG0018208	g23573	XP_009144218.2
OG0018209	g22954	XP_009138407.1
OG0018211	g10289	XP_033136578.1
OG0018212	g26957	XP_009118590.1
OG0018213	g49543	XP_009118544.1
OG0018214	g31034	XP_009118469.1
OG0018216	g31086	XP_009118413.1
OG0018217	g31112	XP_033128563.1
OG0018220	g31588	XP_009148915.1
OG0018222	g32041	XP_009103229.1
OG0018223	g23842	XP_009137876.1
OG0018226	g41581	XP_009105068.1
OG0018227	g41724	XP_009127552.1
OG0018228	g44028	XP_009124462.1
OG0018229	g34470, g34493	XP_033130765.1, XP_033136856.1, XP_033143863.1
OG0018230	g38260	XP_009123360.1
OG0018231	g15780	XP_009140046.1
OG0018234	g6391	XP_009136118.1
OG0018235	g12056	XP_033147813.1
OG0018236	g7039	XP_033137936.1
OG0018238	g7302	XP_009120562.1
OG0018239	g41531	XP_009105395.1
OG0018240	g7535	XP_033146702.1
OG0018241	g12934	XP_009134910.1
OG0018244	g11666	XP_009122123.1
OG0018248	g29644	XP_009122370.1
OG0018252	g24020	XP_009137185.1
OG0018254	g32344	XP_033130194.1, XP_033132664.1
OG0018255	g23763	XP_033141303.1
OG0018256	g17174	XP_033132981.1
OG0018257	g37941	XP_009132881.1
OG0018258	g40023	XP_033145160.1
OG0018261	g29760	XP_009122553.1
OG0018262	g17186	XP_009148429.1
OG0018265	g45596	XP_033137898.1
OG0018266	g5254	XP_009125936.1
OG0018268	g46837	XP_009139702.1
OG0018269	g29037	XP_018511280.2
OG0018271	g10493	XP_009152181.1
OG0018273	g28670	XP_033140246.1
OG0018277	g41395	XP_009126462.1
OG0018278	g719	XP_009126444.1
OG0018281	g9908	XP_009136449.1
OG0018282	g410	XP_018512882.2
OG0018283	g9829	XP_033134695.1
OG0018286	g9643	XP_009103485.1
OG0018287	g27023, g31109	XP_009118511.1
OG0018288	g27118	XP_018515011.1
OG0018290	g1487	XP_009134145.2, XP_009134612.1
OG0018291	g32021	XP_033130838.1, XP_009145550.3
OG0018292	g27667, g13610	XP_009113639.1, XP_009102891.1
OG0018298	g44859	XP_009127598.1
OG0018299	g41567	XP_009127617.1
OG0018301	g11760	XP_009102625.1
OG0018302	g11664	XP_009136110.1
OG0018303	g50970	XP_033136680.1
OG0018305	g223	XP_009149813.3
OG0018306	g19187	XP_009103876.1, XP_009139386.1
OG0018308	g668	XP_009126859.1
OG0018310	g25867	XP_009134141.1
OG0018311	g17062, g17057	XP_033143513.1
OG0018312	g17080	XP_009143585.1
OG0018313	g47557	XP_009139498.1
OG0018317	g37060	XP_009124915.1
OG0018318	g18112	XP_009125071.1
OG0018319	g16801	XP_009140069.1
OG0018320	g40484	XP_009101720.1
OG0018321	g1359	XP_009132684.2
OG0018322	g41176, g41195	XP_009107238.1
OG0018323	g1133	XP_009120292.2, XP_018512816.1
OG0018330	g49196	XP_033139184.1
OG0018337	g17562	XP_009108266.1
OG0018338	g18195	XP_009108749.1
OG0018339	g1693	XP_009113412.1
OG0018340	g43912, g52811	XP_009113409.1
OG0018341	g41094	XP_009113371.1
OG0018342	g44089	XP_009138569.1
OG0018343	g10744	XP_009101294.1
OG0018346	g10346	XP_009111796.1
OG0018348	g45007	XP_009105194.1
OG0018350	g45104	XP_009127381.1
OG0018351	g36896	XP_009113034.2
OG0018354	g17979	XP_033132431.1
OG0018356	g1446	XP_009134038.1
OG0018358	g1430	XP_009118898.1
OG0018361	g28303	XP_009132676.1
OG0018362	g28325	XP_009140871.1
OG0018363	g1322	XP_009132587.1
OG0018364	g41177	XP_009127268.1
OG0018365	g886	XP_009119804.1
OG0018367	g39332	XP_009120199.2
OG0018368	g10302	XP_033129673.1
OG0018369	g5284	XP_009121782.1
OG0018371	g5550	XP_009122346.1
OG0018372	g47256	XP_009136900.1
OG0018373	g17483	XP_018513623.1
OG0018374	g24139	XP_009108419.1
OG0018376	g47361	XP_009134331.2
OG0018377	g6253, g23885	XP_033129568.1
OG0018379	g28231	XP_009107487.1
OG0018380	g32391	XP_009102865.1
OG0018382	g22815	XP_018509247.1
OG0018383	g22680	XP_009101907.1
OG0018385	g18102	XP_009139774.1
OG0018386	g46705	XP_009140210.1
OG0018387	g51411	XP_018512948.1
OG0018390	g10664	XP_009114156.1
OG0018392	g25765	XP_033135049.1
OG0018394	g25565	XP_033136465.1
OG0018398	g40557	XP_009101599.1
OG0018401	g47084	XP_009108011.1
OG0018402	g24642, g24636	XP_009113943.1
OG0018403	g47014	XP_009139599.2
OG0018405	g16861	XP_009139951.1
OG0018406	g46675	XP_009125137.1
OG0018407	g15791, g3690	XP_009140195.1
OG0018409	g16820	XP_033145704.1
OG0018411	g46642	XP_009140102.1
OG0018412	g16762	XP_018514067.1
OG0018414	g37752	XP_009142505.1
OG0018416	g37567	XP_033148336.1
OG0018418	g24611	XP_009139606.1
OG0018420	g5822	XP_018512145.1
OG0018421	g29850	XP_033137583.1
OG0018425	g288	XP_009150410.1
OG0018427	g9624	XP_009112282.1
OG0018428	g45279	XP_009144555.1
OG0018431	g39898	XP_009144282.1
OG0018437	g7933	XP_009134604.2
OG0018439	g46666	XP_009125145.1
OG0018443	g12691	XP_009147384.3
OG0018444	g41080	XP_009117919.1
OG0018446	g12770	XP_009130358.2
OG0018448	g10148	XP_009151203.1
OG0018450	g32147	XP_009123034.1
OG0018451	g32163	XP_009115361.1
OG0018452	g32199	XP_009115324.1
OG0018453	g47510	XP_009138132.2
OG0018454	g23818	XP_033133022.1
OG0018456	g38360	XP_009117101.1
OG0018458	g38430	XP_033136712.1
OG0018459	g38529	XP_009141303.2
OG0018463	g31162	XP_033133656.1
OG0018464	g31159	XP_033136770.1
OG0018465	g39674	XP_009113933.2
OG0018466	g49573	XP_018510177.1
OG0018467	g49514	XP_009119117.1
OG0018468	g30851	XP_009119330.1
OG0018469	g30828	XP_033132602.1
OG0018470	g49291	XP_009141701.1
OG0018472	g45631	XP_009125953.1
OG0018478	g4827	XP_033129763.1
OG0018479	g4788	XP_033129610.1
OG0018480	g4648	XP_009151304.1
OG0018482	g29688	XP_009122231.1
OG0018483	g10070	XP_009151081.1
OG0018485	g397	XP_009150120.1
OG0018488	g19416	XP_009149759.1
OG0018490	g2707	XP_009149815.1
OG0018491	g2719, g2722	XP_009149827.1
OG0018497	g31101	XP_009148065.1
OG0018501	g46321	XP_009106371.1
OG0018502	g44405	XP_009106292.1
OG0018506	g46458	XP_009106562.1
OG0018507	g46510	XP_009106645.1
OG0018508	g46580	XP_009106748.1
OG0018511	g12181	XP_009146374.1
OG0018512	g11704	XP_018508893.1
OG0018513	g24214	XP_009136904.1
OG0018514	g6242	XP_009136212.1
OG0018517	g13944	XP_009102215.1
OG0018524	g12666	XP_009104399.1
OG0018527	g16700	XP_009144467.2
OG0018529	g17755	XP_009109568.1
OG0018532	g11322	XP_033130634.1
OG0018533	g2166	XP_009116314.1
OG0018535	g18793	XP_009116923.2
OG0018536	g40536	XP_009101625.1
OG0018541	g38092	XP_009133265.1
OG0018543	g51883	XP_009142138.1
OG0018550	g17047	XP_009144441.1
OG0018553	g54146	XP_033132647.1
OG0018554	g49516	XP_033138471.1
OG0018555	g31038	XP_009118465.2
OG0018557	g49603	XP_033128651.1
OG0018559	g27167	XP_009148492.1
OG0018560	g49872	XP_009110591.1
OG0018563	g31532	XP_009148823.1
OG0018564	g27311	XP_009148960.1
OG0018566	g44841	XP_009127629.1
OG0018568	g6365	XP_009112687.1
OG0018569	g13517	XP_009102470.1
OG0018570	g13367	XP_009145689.1
OG0018571	g37051	XP_009101826.1
OG0018572	g7276	XP_009146576.1
OG0018574	g13051	XP_009135050.1
OG0018577	g25527, g17390, g44880	XP_033134467.1
OG0018579	g5746	XP_009125489.1
OG0018580	g29647	XP_009122383.1
OG0018581	g47438	XP_009136179.2
OG0018583	g47254	XP_033129801.1
OG0018584	g17749	XP_009136840.1
OG0018585	g17224	XP_018515413.1
OG0018586	g17154	XP_009139481.2
OG0018587	g51313	XP_009141272.1
OG0018588	g51221	XP_009141090.1
OG0018589	g37883	XP_009144346.1
OG0018591	g36808	XP_009117017.1
OG0018592	g23798	XP_009138851.1
OG0018593	g29553	XP_009131117.1
OG0018595	g45747	XP_009121412.1
OG0018596	g4956, g4952	XP_033138096.1
OG0018597	g10119	XP_018510269.1
OG0018599	g46659	XP_033145236.1
OG0018600	g16710	XP_009101271.1
OG0018603	g39305	XP_009132127.2
OG0018604	g39295	XP_033144574.1
OG0018605	g1246	XP_009120425.2
OG0018609	g9956	XP_009136370.1
OG0018611	g31004	XP_009119060.1
OG0018613	g32208	XP_009115301.2
OG0018617	g41568	XP_033131932.1
OG0018618	g13578	XP_009105868.1
OG0018620	g13545	XP_033144232.1
OG0018622	g36945	XP_009117361.2
OG0018623	g50912	XP_009140395.1
OG0018624	g38455	XP_009117318.1
OG0018626	g51491	XP_009143717.1
OG0018627	g44637, g37129, g46356	XP_033147788.1
OG0018629	g52050	XP_009142052.1
OG0018634	g29747	XP_009122902.1
OG0018637	g47585	XP_009142336.1
OG0018638	g23737	XP_033143028.1, XP_009139490.3
OG0018639	g10265	XP_009129727.1
