Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_Rawat
OG0016560	g31733	AL1G30190
OG0016561	g31880	AL1G32500
OG0016562	g27464	AL1G33530
OG0016564	g41543	AL2G27340
OG0016565	g44878	AL2G26530
OG0016566	g44181	AL2G14590
OG0016567	g28594	AL8G32870
OG0016568	g36999	AL8G18770
OG0016569	g6506	AL3G38660
OG0016570	g7106	AL3G27640
OG0016571	g13121	AL3G23190
OG0016572	g7409	AL3G22340
OG0016573	g7462	AL3G21100
OG0016575	g12503	AL3G17090
OG0016577	g5809	AL6G11100
OG0016578	g5701	AL6G13770
OG0016580	g5593	AL6G16590
OG0016581	g29664	AL6G16760
OG0016582	g29642	AL6G17410
OG0016583	g10338	AL3G24700
OG0016585	g50708	AL1G47860
OG0016586	g27795	AL1G47340
OG0016587	g47460	AL7G29890
OG0016588	g17316	AL7G31900
OG0016589	g53931	AL1G52510
OG0016591	g24290	AL7G37580
OG0016592	g32306	AL1G41450
OG0016594	g39826	AL4G27200
OG0016595	g51230	AL4G25890
OG0016596	g51219	AL4G25460
OG0016597	g40097	AL4G22820, AL5G38340
OG0016598	g5529	nbis-gene-1484
OG0016599	g5454	AL6G19940
OG0016600	g29519	AL6G20570
OG0016601	g29455	AL6G21790
OG0016602	g29390	AL6G23450
OG0016603	g5260	AL6G24210
OG0016606	g10244	AL8G21670
OG0016607	g10246	AL8G21580, AL43U10050
OG0016609	g19455, g19443	AL5G28470
OG0016610	g32124	AL1G38410
OG0016611	g28690	AL8G34300
OG0016612	g28741	AL8G35940
OG0016613	g560	AL6G36340
OG0016616	g32206	AL1G39990
OG0016617	g50416	AL1G40950
OG0016618	g38392, g38327	AL1G42060
OG0016619	g28065	AL1G57450, AL1G57440
OG0016620	g54191	AL1G58990
OG0016621	g11845	AL2G31130, AL3G36270
OG0016625	g14000	AL3G50810
OG0016626	g43565	AL4G12280
OG0016627	g38370, g38378, g38374	AL4G15090
OG0016628	g51035, g51047, g50672	AL4G17000
OG0016630	g2735	AL5G26970
OG0016631	g19375	AL5G30000
OG0016632	g19368	AL5G30180
OG0016635	g25548	AL6G48660, AL6G48920
OG0016636	g25367	nbis-gene-1676
OG0016638	g23915	AL6G44050, AL7G30410
OG0016639	g12313	AL9U10090
OG0016640	g378	nbis-gene-2199
OG0016641	g49489	nbis-gene-36
OG0016657	g23569	AL7G24380
OG0016659	g17043	AL7G24140
OG0016660	g17042	AL7G24110
OG0016661	g23549	AL7G24060
OG0016662	g23527	AL7G23710
OG0016663	g23506	AL7G23330
OG0016664	g23487	AL7G23240
OG0016665	g47711	AL7G22450
OG0016666	g16993	AL7G22210
OG0016667	g23438	AL7G22110
OG0016668	g23433	AL7G22100
OG0016669	g16957	AL7G20770
OG0016670	g23333	AL7G20720
OG0016671	g23299	AL7G20120
OG0016672	g16920	AL7G19370
OG0016677	g18163	AL7G17950
OG0016679	g23118	AL7G17100
OG0016680	g7142	AL3G27130
OG0016681	g23057	AL7G16450
OG0016682	g50579	AL1G49340
OG0016683	g32526	AL1G49640
OG0016684	g50598	AL1G49580
OG0016685	g27737	AL1G49560
OG0016687	g32609	AL1G46540
OG0016688	g17925	AL7G43950
OG0016689	g43870	AL1G64980
OG0016691	g43954, g43920	AL1G65890
OG0016692	g41119	AL1G65970
OG0016693	g41106	AL1G66460
OG0016694	g1714	AL2G18130
OG0016697	g41052	AL2G17540
OG0016698	g41430, g41033	AL2G16640
OG0016699	g44125	AL2G16270
OG0016700	g44126	AL2G16260
OG0016701	g41023	AL2G16230
OG0016702	g41006	AL2G15750
OG0016704	g44207	AL2G13850
OG0016706	g10745	AL5G11010
OG0016707	g10738	AL5G11180
OG0016708	g10708	AL5G11820
OG0016709	g16693	AL5G12860
OG0016710	g1531	AL5G12870
OG0016712	g10629	AL5G14010
OG0016714	g10590	AL5G14720
OG0016715	g10569	AL5G15250
OG0016716	g10554	AL5G15520
OG0016717	g10464	AL5G17090
OG0016718	g10451	AL5G17430
OG0016720	g10413	AL5G18090
OG0016721	g10358	AL5G19330
OG0016722	g6489	AL3G39010
OG0016723	g10352	AL5G19490, AL5G19570, AL5G19520
OG0016724	g10314	AL5G20390
OG0016725	g41799	AL2G25480
OG0016726	g44940	AL2G25350
OG0016727	g44971	AL2G25020
OG0016728	g44978	AL2G24300
OG0016729	g45003	AL2G24060
OG0016730	g45043	AL2G23300
OG0016731	g45069	AL2G22510
OG0016732	g45072	AL2G22410, AL2G22440
OG0016734	g18064	AL2G19700
OG0016735	g45115	AL2G19620
OG0016736	g18067	AL2G19180
OG0016737	g41101	AL1G66620
OG0016738	g43628	AL1G64750
OG0016739	g40734	AL2G10060
OG0016740	g40737	AL1G56680
OG0016741	g40766	AL2G10420
OG0016742	g40874	AL2G12860
OG0016743	g40883	AL2G13010
OG0016744	g40918	AL2G13530
OG0016745	g44215	AL2G13620
OG0016746	g40921	AL2G13580
OG0016747	g7304	nbis-gene-696
OG0016748	g23736	AL7G27260
OG0016749	g23720	AL7G26890
OG0016750	g23719	AL7G26850
OG0016751	g23715	nbis-gene-1777
OG0016752	g38145	AL4G38580
OG0016756	g7469	AL3G21010
OG0016758	g5740	AL6G12680
OG0016759	g12386	AL3G21340
OG0016760	g13085	AL3G21720
OG0016761	g13105	AL3G22090
OG0016763	g45524	AL6G20370
OG0016764	g13119	AL3G23000
OG0016765	g6243	AL3G45300
OG0016766	g264	AL8G41140
OG0016767	g25982	AL6G41330
OG0016768	g26786	AL8G24080, AL363U10010
OG0016769	g26789	AL8G24100
OG0016770	g28258	AL8G24490
OG0016771	g28274	AL631U10010, AL8G24700
OG0016772	g1349	AL8G25160
OG0016773	g28305	AL8G25280
OG0016774	g1325	AL8G26020
OG0016775	g1323	AL8G26050
OG0016776	g28352	AL8G26110
OG0016777	g1315	AL8G26150
OG0016779	g28363	AL8G26610
OG0016780	g28387	nbis-gene-2108
OG0016781	g28389	AL8G27230
OG0016782	g902	AL8G27710
OG0016783	g923	AL8G28210
OG0016784	g39379	AL8G30750
OG0016785	g1034	AL8G31410
OG0016786	g1063	AL8G31940
OG0016787	g39343	AL8G32430
OG0016788	g1085	AL8G32700
OG0016789	g28604	AL8G33010
OG0016790	g39306	AL8G33390
OG0016792	g39286	AL8G34030
OG0016793	g5311	AL6G23160
OG0016794	g29436	AL6G22270
OG0016795	g29446	AL6G22110
OG0016796	g5378	AL6G21950
OG0016797	g29456	AL6G21770
OG0016798	g45557	AL6G21570
OG0016799	g5395	AL6G21460
OG0016800	g45550	AL6G21400
OG0016801	g29485	AL6G21250
OG0016802	g29496	AL6G20970
OG0016803	g5420	AL6G20800
OG0016805	g29522	AL6G20520
OG0016806	g5436	AL6G20390
OG0016808	g5466	AL6G19720
OG0016809	g45509	AL6G19620
OG0016810	g45507	AL6G19530
OG0016811	g29570	AL6G19520
OG0016812	g29590	AL6G18710
OG0016815	g29603	AL6G18330
OG0016816	g5548	AL6G17680
OG0016817	g24212	AL7G36310
OG0016818	g17490	AL7G36250
OG0016819	g17481	AL7G36060
OG0016820	g17467	AL7G35640
OG0016821	g17448	AL7G35130
OG0016822	g24140	AL7G34890
OG0016823	g24130	AL7G34740
OG0016824	g24118	AL7G34400
OG0016825	g47334	AL7G33680
OG0016828	g24056	AL7G33440
OG0016829	g47360	AL7G33080
OG0016830	g24030	AL7G32900
OG0016831	g17335	AL7G32570
OG0016832	g47395	AL7G32250
OG0016835	g27802	AL1G47880
OG0016837	g32743	nbis-gene-209
OG0016838	g27866	AL1G49120
OG0016839	g32852	AL1G49800
OG0016840	g53615	AL1G50750
OG0016841	g27963	AL7G44170
OG0016842	g35967, g53929	AL1G52490
OG0016843	g28218	AL1G51590
OG0016844	g28235	AL1G51480
OG0016845	g28671	AL8G34040
OG0016846	g36248	AL1G53880
OG0016847	g54002	AL1G53700
OG0016848	g28121	AL1G53530
OG0016849	g28122	AL1G53440
OG0016850	g50423	AL1G41190
OG0016851	g50422	AL1G41180
OG0016852	g36182	AL1G52790
OG0016853	g32304	AL1G41400
OG0016854	g50429	AL1G41210
OG0016855	g27654	AL1G41900
OG0016856	g27655	AL1G41920
OG0016858	g50493	AL1G42680
OG0016859	g50513	AL1G43380
OG0016861	g51048	AL4G17010
OG0016862	g51049	AL4G17020
OG0016863	g32415	AL1G43610
OG0016864	g50518	AL1G43650
OG0016866	g50543	AL1G44540
OG0016867	g32476	AL1G44640
OG0016868	g50557	AL1G44800
OG0016869	g22988	AL7G15600
OG0016870	g22973	AL7G15330
OG0016871	g22967	AL7G15220
OG0016873	g22901	AL7G14230
OG0016874	g27074	AL7G13950
OG0016875	g22867	AL7G13710
OG0016876	g38478	AL4G12210
OG0016877	g22793	AL7G12640
OG0016878	g22769	AL7G12320
OG0016880	g22728	AL7G11900
OG0016881	g22717	nbis-gene-1692
OG0016882	g22715	AL7G11580
OG0016883	g22692	AL7G11110
OG0016884	g18317, g22675	AL7G10920
OG0016886	g18336	AL7G10590
OG0016888	g18355	AL7G10370
OG0016889	g18372	AL7G10220
OG0016892	g17895	AL7G43720
OG0016893	g46855	AL7G44840
OG0016894	g25064	AL7G45540
OG0016895	g46786	AL7G46480
OG0016896	g46784	AL7G46510
OG0016897	g16896	AL7G51120
OG0016898	g16895	AL7G51110
OG0016899	g16894	AL7G50920
OG0016901	g16875	AL7G50280
OG0016903	g31239	AL1G20870
OG0016904	g7937	AL3G10520
OG0016905	g19580	AL5G24560
OG0016906	g32541	AL1G45920
OG0016907	g40203	AL6G41850
OG0016909	g2798	AL5G26450
OG0016911	g51390	AL4G29450
OG0016912	g37067	AL4G29300
OG0016913	g37064	AL8G17180
OG0016915	g37038	AL8G18220
OG0016916	g36980	AL6G39820
OG0016918	g25842	AL6G43670
OG0016919	g25840	AL6G43740
OG0016921	g40372	AL6G45880
OG0016923	g40419	AL6G47690
OG0016924	g40425	AL6G35610, AL6G47770
OG0016926	g40465, g25543	AL6G48770
OG0016928	g49692	AL1G18760
OG0016929	g11051	AL8G15280
OG0016931	g12184	AL3G26660
OG0016932	g46903	AL7G44050
OG0016933	g5777	AL8G10390
OG0016934	g40716	AL8G10330
OG0016935	g10885	AL8G10790
OG0016936	g40727	AL8G11090
OG0016937	g46876	AL7G44390
OG0016938	g40705	AL8G10520
OG0016939	g25241	AL7G44370
OG0016940	g46901, g25283	AL7G44140
OG0016941	g6367	AL3G41970
OG0016942	g13532	AL3G42000
OG0016943	g46879	AL7G44300
OG0016945	g46866	AL7G44540
OG0016946	g25296	AL7G44010
OG0016947	g24838	AL9U11370
OG0016948	g24785	AL9U10970
OG0016949	g47003	AL7G43140
OG0016950	g24609	AL7G42820
OG0016952	g24564	AL7G42200
OG0016954	g24496	nbis-gene-1860
OG0016955	g24494	AL7G40960
OG0016957	g17685	AL7G40590
OG0016958	g24455	AL7G40100
OG0016959	g46687	AL7G50250
OG0016960	g46685	nbis-gene-1934
OG0016961	g11	AL8G45550
OG0016962	g46671	AL7G49360
OG0016963	g16831	AL7G49080
OG0016966	g46636	AL7G47770
OG0016967	g16773	AL7G47520
OG0016971	g31127	AL4G47700
OG0016972	g37776	AL4G47680
OG0016973	g10050	AL4G47420
OG0016975	g37728	AL4G46970
OG0016976	g37701	AL4G46390
OG0016977	g37699	AL4G46310
OG0016978	g38250	AL4G45990
OG0016980	g52252	AL4G44650
OG0016981	g52244	AL4G44090
OG0016984	g37526	AL4G42860
OG0016985	g52142	AL4G42770
OG0016986	g18894	AL5G41330
OG0016987	g38210	nbis-gene-1149
OG0016988	g38205	AL4G41840
OG0016989	g52087	AL4G41470
OG0016990	g52011	AL4G40220
OG0016991	g51999, g38165	AL4G39650
OG0016992	g51993	AL4G39520
OG0016994	g5853	AL6G10330
OG0016996	g45287	AL6G10600
OG0016997	g5831	nbis-gene-1433
OG0016998	g5829	AL6G10720
OG0016999	g5826	AL6G10750
OG0017000	g5810	AL6G10990
OG0017001	g45299	AL6G11020
OG0017002	g45308	AL6G11280
OG0017003	g45312	AL6G11420
OG0017005	g5791	AL6G11630
OG0017006	g5778	AL6G12040
OG0017007	g45355	AL6G12790
OG0017008	g5705	AL6G13670
OG0017009	g28981	AL6G31150
OG0017010	g28945	AL6G31770
OG0017011	g28939	AL6G31920
OG0017013	g742	AL6G32510
OG0017014	g749	AL6G32640
OG0017015	g792	AL6G33360
OG0017016	g806	AL6G33670
OG0017017	g813	AL6G33920
OG0017018	g41310	AL8G36470
OG0017019	g39230	AL8G36010
OG0017020	g320	AL8G40160
OG0017021	g284	AL8G40730
OG0017022	g9804	AL8G40860
OG0017023	g259	AL8G41270
OG0017024	g254	AL8G41360
OG0017025	g9744	AL8G42290
OG0017026	g199	AL8G42440
OG0017027	g192	AL8G42540
OG0017028	g171	nbis-gene-2210
OG0017029	g170	AL8G42660
OG0017030	g9709	AL8G43080
OG0017031	g18667	AL8G43380, AL8G43170
OG0017032	g134	AL8G43420
OG0017033	g121	AL8G43540
OG0017034	g118	AL8G43610
OG0017035	g108	AL8G43730
OG0017036	g106	AL8G43760
OG0017038	g55	AL8G44420
OG0017039	g19650	AL8G43240
OG0017041	g9628	AL2G37570
OG0017042	g13	AL8G45480
OG0017044	g25334	AL6G53510
OG0017045	g25356	AL6G53130
OG0017046	g39476	AL6G52220
OG0017047	g39464	AL6G52490
OG0017051	g27637	AL1G41200
OG0017052	g25453, g25461	AL6G51140
OG0017054	g11060	AL8G15770
OG0017055	g39709	AL8G16380
OG0017056	g39716	AL8G16610
OG0017057	g39717	AL8G16620
OG0017058	g11112	AL8G16770
OG0017059	g39770	AL4G28220
OG0017060	g51271	AL4G27160
OG0017061	g37917	AL4G27100
OG0017062	g39840	AL4G26740
OG0017063	g51234	AL4G26280
OG0017064	g51226	AL4G25820
OG0017065	g39907	AL4G25430
OG0017066	g37891	AL59U10050, AL4G24870
OG0017068	g40012	AL4G23490
OG0017069	g39989	AL4G23230
OG0017070	g39983	AL4G23160
OG0017071	g40037	AL4G21630
OG0017072	g37820	AL4G22010
OG0017073	g37818	AL4G22050
OG0017074	g40088	AL4G22530
OG0017075	g40133	AL4G20800
OG0017076	g40151	AL4G20170
OG0017077	g40187	AL4G19680
OG0017078	g40189	AL4G19640
OG0017079	g40190	AL4G19550
OG0017080	g38270	AL4G19360
OG0017081	g36789	AL4G19300
OG0017082	g38280	AL4G19000
OG0017083	g38292	AL4G18760
OG0017084	g38294	AL4G18620
OG0017085	g38300	AL4G18280
OG0017086	g36838	AL7G49450
OG0017087	g38308	nbis-gene-994
OG0017088	g47630	AL7G25260
OG0017089	g23631	AL7G25280
OG0017090	g17084	AL7G25310
OG0017091	g23639	AL7G25410
OG0017092	g17090	AL7G25420
OG0017093	g17093	AL7G25470
OG0017094	g12719	AL3G10490
OG0017095	g7939	AL3G10510
OG0017096	g7944	AL3G10380
OG0017097	g7948	AL3G10320
OG0017098	g5138	AL3G10110
OG0017099	g12726	AL3G10040
OG0017100	g17133	AL7G26540
OG0017101	g23694	AL7G26430
OG0017102	g47592	AL7G26270
OG0017103	g23670	AL7G25980
OG0017104	g17124	AL7G26160
OG0017105	g12690, g7903	AL3G11360
OG0017106	g7893	AL3G11460
OG0017109	g7843	AL3G12330
OG0017110	g12656	AL3G12800
OG0017111	g12642	AL3G13260, AL3G12930
OG0017112	g7823	AL3G13120
OG0017113	g7817	AL3G13420
OG0017114	g7796	AL3G13920
OG0017116	g12821	AL3G14890
OG0017118	g12561	AL3G15680
OG0017119	g12555	AL3G16080
OG0017120	g12526	AL3G16560
OG0017121	g12525	AL3G16570
OG0017122	g12514	AL3G16740, AL549U10010
OG0017123	g12509	AL3G16860
OG0017125	g12487	AL3G17470
OG0017126	g7643	AL3G17530
OG0017127	g7639	AL3G17600
OG0017128	g12469	AL3G17970
OG0017129	g7617	AL3G18120
OG0017130	g7601	AL3G18590
OG0017131	g12443	AL3G18710
OG0017132	g7581	AL3G18920
OG0017133	g7572	AL3G19050
OG0017134	g7554	AL3G19370
OG0017135	g12993	AL3G19400
OG0017136	g7531	AL3G19860
OG0017137	g37354	AL4G38130
OG0017138	g51834	AL4G37500
OG0017139	g37323	AL4G37030
OG0017140	g51785	AL4G36980
OG0017142	g37311	AL4G36480
OG0017143	g51755	AL92U10090, AL4G36420
OG0017144	g51743	AL4G36230
OG0017145	g51742	AL4G36200
OG0017146	g51570	AL4G32230
OG0017147	g51601	AL4G32940
OG0017148	g38054	AL4G33340
OG0017151	g38084	AL4G34660
OG0017152	g37275	AL4G35710
OG0017153	g31590	AL1G27420
OG0017154	g49944	AL1G27640
OG0017155	g31629	AL1G28140
OG0017157	g49976	AL1G28750
OG0017159	g49992	AL1G29320
OG0017160	g31690	AL1G29470
OG0017161	g50011	AL1G29960
OG0017162	g31771	AL1G30780
OG0017163	g50030	AL1G30510
OG0017164	g31784	AL1G30930
OG0017165	g50048	AL1G30990
OG0017167	g27415	AL1G31150
OG0017168	g31820	AL1G31710
OG0017169	g31855	AL1G32240
OG0017170	g27434	AL1G32310
OG0017171	g36465	AL1G58470
OG0017174	g32000	AL1G34800
OG0017175	g32001	AL1G34840
OG0017176	g32005	AL1G34880
OG0017177	g27497	AL1G34990
OG0017178	g32026	AL1G35760
OG0017179	g50248	AL1G36080
OG0017181	g27791	AL1G47170
OG0017182	g27530	AL1G36270
OG0017183	g50258	AL1G36400
OG0017184	g27543	AL1G36580
OG0017185	g32053	AL1G36680
OG0017187	g32081	AL1G37900
OG0017188	g32125	AL1G38440
OG0017189	g50348	AL1G38940
OG0017190	g32182	AL1G39580
OG0017191	g50386	AL1G39950
OG0017192	g32238	AL1G40250
OG0017194	g27635	AL1G40930
OG0017195	g27634	AL1G40910
OG0017196	g23837	AL7G28770
OG0017197	g37379	AL4G39060
OG0017198	g23780	AL7G27870
OG0017199	g23751	AL7G27520
OG0017200	g23609	AL7G24870
OG0017202	g38351	AL4G16000
OG0017203	g38339	AL4G16300
OG0017204	g50983	AL4G14830
OG0017205	g50977	AL4G14470
OG0017206	g38435	AL4G13280
OG0017207	g38453, g25576	AL4G12710, AL4G12770
OG0017208	g38480	AL4G12190
OG0017209	g36929	AL4G12060
OG0017210	g38510	AL4G11380
OG0017211	g36944	AL4G11270
OG0017216	g50855	AL4G10270
OG0017217	g31543	AL1G26670
OG0017218	g31504	AL1G26030
OG0017219	g49879	AL1G25390
OG0017220	g31456	AL1G25170
OG0017222	g31412	AL1G24500
OG0017223	g31393	AL1G23950
OG0017225	g31311	AL1G22450
OG0017228	g31273	AL1G21680
OG0017230	g49706	AL1G20420
OG0017231	g31225	nbis-gene-59
OG0017233	g27063	AL1G19720
OG0017234	g41115	AL1G66100
OG0017235	g31164	AL1G19660
OG0017237	g31160	AL1G19580
OG0017238	g5568	AL6G17290
OG0017239	g27028	AL1G18960
OG0017240	g49562	AL1G17390
OG0017241	g49544	AL1G16410
OG0017242	g30989	AL1G16230
OG0017243	g30961	AL1G15840
OG0017244	g30941	AL1G15510
OG0017247	g49479	AL1G14720
OG0017248	g30881	AL1G14300
OG0017249	g26934	AL1G14000
OG0017250	g30852	AL1G13700
OG0017251	g30847	AL1G13640
OG0017252	g26912	AL1G13150
OG0017253	g30836	AL1G13180
OG0017255	g30838	AL1G13300
OG0017256	g23551	AL1G13370
OG0017258	g30810	AL1G12670
OG0017259	g26889	AL1G11720
OG0017261	g26865	AL1G10580
OG0017263	g49286	AL1G10130
OG0017264	g19281	AL1G10070
OG0017265	g5180	AL6G25330
OG0017266	g29305	AL6G25280
OG0017267	g5183	AL6G25260
OG0017268	g5185	AL6G25180
OG0017269	g5147	AL6G25780
OG0017270	g5146	AL6G25790
OG0017271	g5143	AL6G25830
OG0017273	g5127	AL6G26100
OG0017274	g45722	AL6G27080
OG0017275	g5046	nbis-gene-1528
OG0017277	g28992	AL6G28720
OG0017278	g4984	AL6G28760
OG0017279	g29011	AL6G28870
OG0017280	g18018	AL2G27120
OG0017281	g29076	AL6G30270
OG0017282	g41448	AL6G30370
OG0017283	g41447	AL6G30390
OG0017284	g4870	AL6G30780
OG0017285	g10151	AL6G39610
OG0017286	g4707	AL6G40110
OG0017287	g4732	AL6G40710
OG0017288	g4757	AL8G23420
OG0017289	g10189, g4662	AL8G23240
OG0017291	g10275	nbis-gene-2058
OG0017292	g10254	AL8G21480
OG0017293	g5255	AL6G24290
OG0017294	g5259	AL6G24240
OG0017295	g29654	AL6G16950
OG0017296	g1533	AL5G12910
OG0017297	g27978	AL1G64300
OG0017298	g10297	AL8G20250
OG0017299	g29732	AL6G15150
OG0017302	g29743	AL6G14990
OG0017303	g5660	AL6G14590
OG0017305	g10067	AL6G37370
OG0017306	g600	AL6G37210
OG0017307	g31740	AL1G30280
OG0017308	g10026	AL6G36490
OG0017309	g10025	AL6G36330
OG0017311	g10011	AL6G35960
OG0017312	g533	AL6G35730
OG0017314	g512	AL6G35330
OG0017315	g9993	AL6G35320
OG0017316	g466	AL6G34350
OG0017317	g9954	AL6G34300
OG0017318	g428	AL8G37940
OG0017319	g39397	AL8G30270
OG0017320	g418	AL8G38200
OG0017321	g393	AL8G38630
OG0017322	g9881	AL8G38690
OG0017323	g18603	AL8G38750
OG0017324	g381	AL8G38840
OG0017325	g374, g46967	AL8G38980
OG0017327	g28721	AL8G34810
OG0017328	g28722	nbis-gene-2168
OG0017329	g1189	AL8G34710
OG0017330	g52844, g52834	AL5G31750
OG0017331	g2511	AL5G31400
OG0017333	g2545	AL5G30980
OG0017334	g19354	AL5G30780
OG0017335	g2589	AL5G30360
OG0017336	g2596	AL5G30150
OG0017338	g2679	AL5G28430
OG0017339	g2684	AL5G28360
OG0017340	g2706	AL5G27930
OG0017341	g19468	AL5G27660
OG0017342	g19481	AL5G27540
OG0017343	g19490	AL5G27200
OG0017344	g19501	AL5G27070
OG0017345	g2770	AL5G26730
OG0017346	g19525	AL5G26180
OG0017347	g11419	AL5G25810
OG0017348	g19552	AL5G25400
OG0017349	g24566	AL7G42210
OG0017350	g2996	AL5G23790
OG0017351	g11462	AL5G22570
OG0017353	g3292	AL5G22420
OG0017354	g11512	AL5G21330
OG0017355	g10309	AL6G31690
OG0017356	g44881	AL2G26490
OG0017357	g44882	AL2G26420
OG0017358	g5246	AL6G24390
OG0017360	g41605	AL2G26590
OG0017361	g44792	AL2G27800
OG0017362	g45779	AL2G28270
OG0017363	g44774	AL2G28300
OG0017364	g38487	AL8G23560
OG0017365	g43213	AL2G28590
OG0017366	g45801	AL2G28620
OG0017367	g44737	AL2G28880
OG0017368	g44693	AL2G30040
OG0017369	g44692	AL2G30050
OG0017370	g45878	AL2G30190
OG0017371	g45888	AL2G30480
OG0017372	g45901	AL2G30640
OG0017373	g45902	AL2G30660
OG0017374	g44651	AL6G46970, AL2G31150
OG0017375	g46400	AL2G38240
OG0017376	g13611	AL2G38190
OG0017377	g46365	AL2G37690
OG0017378	g46358	AL2G37660
OG0017379	g46350	AL2G37560
OG0017380	g46307	AL2G37180
OG0017381	g46305	AL2G36880
OG0017382	g44391	AL2G36770
OG0017384	g17972	AL2G36280
OG0017385	g46238	AL2G35870
OG0017386	g44433	AL2G35780
OG0017388	g44487	AL2G34880
OG0017390	g46137	AL2G34200
OG0017391	g648	AL6G30900
OG0017392	g44548	AL2G33970
OG0017393	g17926	AL7G44000
OG0017394	g44557	AL2G33550
OG0017395	g46084	AL2G33460
OG0017396	g44570	AL2G33190
OG0017398	g46046	AL2G32940
OG0017400	g46006	AL2G32250
OG0017401	g46459	AL2G38950
OG0017402	g44351	AL2G39200
OG0017403	g46502	AL2G39590
OG0017404	g44320	AL2G40100
OG0017407	g46543	AL2G40500
OG0017408	g46549	AL2G40580
OG0017411	g44271	AL2G41700
OG0017414	g7269	nbis-gene-699
OG0017415	g13156	AL3G24910
OG0017416	g7248	AL3G25150
OG0017417	g7230	AL3G25470
OG0017420	g7152	AL3G26900
OG0017421	g7151	AL3G26910
OG0017422	g12154	AL3G27390
OG0017423	g7115	AL3G27530
OG0017424	g7114	AL3G27550
OG0017427	g7021	AL3G29030
OG0017429	g6992	AL3G29710
OG0017431	g6875	AL3G31730
OG0017432	g6873	nbis-gene-729
OG0017433	g11979	AL3G32360
OG0017438	g6777	AL3G33190
OG0017439	g11954	AL3G33200
OG0017440	g13392	AL3G35640
OG0017441	g11872	AL3G35360
OG0017443	g6659	AL3G35740
OG0017444	g6637	AL3G35750
OG0017445	g11819	AL3G36760
OG0017446	g28345	AL130U10020
OG0017449	g6512	AL3G38580
OG0017451	g13501, g11720	AL3G39980
OG0017452	g6441	AL3G40440
OG0017453	g11686	AL3G40620
OG0017454	g38323	AL4G17260
OG0017455	g13570	AL3G42770
OG0017456	g6332	AL3G44100
OG0017458	g13667	AL3G45460
OG0017459	g13587	AL3G43560
OG0017460	g6221	AL3G45550
OG0017461	g13678	AL3G45910
OG0017463	g14201	AL3G52570
OG0017464	g6108	AL3G50070
OG0017467	g13999	AL3G50820
OG0017468	g6004	AL3G51740
OG0017469	g13945	AL3G53100
OG0017471	g5934	AL3G47990
OG0017472	g5914	AL3G53280
OG0017473	g5908	AL3G53360
OG0017474	g47666	AL7G24200
OG0017475	g47383	AL3G53920
OG0017476	g5932	AL3G53900
OG0017477	g5889	AL3G53850
OG0017478	g13836	AL3G54130
OG0017479	g13834	AL3G54160
OG0017480	g17980	AL1G64510
OG0017481	g54366	AL1G64000
OG0017482	g54310	AL1G63800
OG0017483	g36722	AL1G63630
OG0017484	g54332	AL1G63310
OG0017485	g36697	AL1G63210
OG0017486	g36695	AL1G63150
OG0017489	g36676	AL1G62630
OG0017490	g36661	AL1G62350
OG0017492	g36602	AL1G61450
OG0017493	g36580	AL1G60900
OG0017495	g54207	AL1G58290
OG0017497	g36432	nbis-gene-272
OG0017498	g28063	AL1G57530
OG0017499	g54109	AL1G55800
OG0017500	g36366	AL1G55680
OG0017501	g54101	AL1G55660
OG0017502	g54086	AL1G55320
OG0017503	g54085	AL6G50210
OG0017504	g28106	AL1G54950
OG0017505	g47150	AL7G38750
OG0017506	g17592	AL7G38800
OG0017508	g17638	AL7G39670
OG0017509	g17639	AL7G39680
OG0017510	g50539	AL1G44410
OG0017512	g51446	AL4G30410
OG0017516	g11323	AL5G33570
OG0017517	g2388	AL5G33780
OG0017518	g19211	AL5G33810
OG0017519	g2335	AL5G34670
OG0017520	g19176	AL5G34740
OG0017521	g19175	AL5G34750
OG0017523	g2316	AL5G35030
OG0017524	g19152	AL5G35490
OG0017525	g19160	AL5G35280
OG0017526	g2299	AL5G35320
OG0017527	g2253	AL5G36050
OG0017528	g2238	AL5G36160
OG0017529	g11282	AL5G36200
OG0017530	g2216	AL5G36490
OG0017532	g19082	AL5G36630
OG0017533	g11276	AL5G36840
OG0017534	g2181	AL5G37200
OG0017535	g2183	AL5G37110
OG0017536	g2170	AL5G37380
OG0017537	g19030	AL5G37680
OG0017538	g2138	AL5G37980
OG0017539	g2088	AL5G38860
OG0017541	g18943	AL5G40410
OG0017542	g18921	AL5G40590
OG0017543	g11202	AL5G40910
OG0017544	g1958	AL5G41940
