Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0018323	g1133	CARHR271490
OG0018325	g20256, g30277, g30313	CARHR288310
OG0018337	g17562	CARHR223300
OG0018338	g18195	CARHR242250
OG0018339	g1693	CARHR056070, CARHR181680
OG0018340	g43912, g52811	CARHR284550
OG0018341	g41094	CARHR054790
OG0018342	g44089	CARHR053480
OG0018343	g10744	CARHR144480
OG0018346	g10346	CARHR153080
OG0018348	g45007	CARHR058130
OG0018349	g45064	CARHR057400
OG0018350	g45104	CARHR056530
OG0018351	g36896	CARHR048760
OG0018354	g17979	CARHR045950
OG0018356	g1446	CARHR258690
OG0018358	g1430	CARHR258500
OG0018361	g28303	CARHR257130
OG0018362	g28325	CARHR256810
OG0018363	g1322	CARHR264650
OG0018364	g41177	CARHR264840
OG0018365	g886	CARHR265620
OG0018367	g39332	CARHR270650
OG0018368	g10302	CARHR284320
OG0018369	g5284	CARHR200220
OG0018371	g5550	CARHR205790
OG0018372	g47256	CARHR224830
OG0018373	g17483	CARHR225050
OG0018374	g24139	CARHR226080
OG0018376	g47361	CARHR227650
OG0018379	g28231	CARHR035290
OG0018380	g32391	CARHR028590
OG0018382	g24653, g22815	CARHR246110
OG0018383	g22680	CARHR247740
OG0018385	g18102	CARHR214270
OG0018386	g46705	CARHR263210
OG0018387	g51411	CARHR128100
OG0018390	g10664	CARHR145750
OG0018391	g50706	CARHR032870
OG0018392	g25765	CARHR255730
OG0018394	g25565	CARHR252630
OG0018396	g18412	CARHR178470
OG0018397	g40530	CARHR177700
OG0018398	g40557	CARHR176650
OG0018400	g13537	CARHR102270
OG0018401	g47084	CARHR216770
OG0018402	g24642, g24636	CARHR219080
OG0018403	g47014	CARHR219520
OG0018405	g16861	CARHR262080
OG0018406	g46675	CARHR261600
OG0018407	g15791, g3690	CARHR261340
OG0018409	g16820	CARHR213720
OG0018411	g46642	CARHR287640
OG0018414	g37752	CARHR143120
OG0018416	g37567	CARHR140020
OG0018418	g24611	CARHR219380
OG0018425	g288	CARHR277420
OG0018427	g9624	CARHR281590
OG0018428	g45279	CARHR248210
OG0018434	g40074	CARHR120730
OG0018437	g7933	CARHR075350
OG0018439	g46666	CARHR074950
OG0018444	g41080	CARHR076310
OG0018446	g12770	CARHR077330
OG0018448	g10148	CARHR186050
OG0018450	g32147	CARHR025040
OG0018451	g32163	CARHR025520
OG0018452	g32199	CARHR025990
OG0018453	g47510	CARHR231900
OG0018454	g23818	CARHR232200
OG0018456	g38360	CARHR116830
OG0018458	g38430	CARHR293050
OG0018459	g38529	CARHR113460, CARHR112360
OG0018463	g31162	CARHR009100
OG0018464	g31159	CARHR008970
OG0018465	g39674	CARHR179010
OG0018466	g49573	CARHR007380
OG0018467	g49514	CARHR005300
OG0018468	g30851	CARHR003430
OG0018469	g30828	CARHR002870
OG0018470	g49291	CARHR000290
OG0018472	g45631	CARHR199490
OG0018478	g4827	CARHR186770
OG0018479	g4788	CARHR186200
OG0018480	g4648	CARHR182180
OG0018482	g29688	CARHR207000
OG0018483	g10070	CARHR187880
OG0018485	g397	CARHR275560
OG0018488	g19416	CARHR158050
OG0018491	g2719, g2722	CARHR157140
OG0018494	g19518	CARHR155900, CARHR155890, CARHR155880, CARHR155870
OG0018497	g31101	CARHR007890
OG0018502	g44405	CARHR069880
OG0018506	g46458	CARHR072020
OG0018508	g46580	CARHR074810
OG0018511	g12181	CARHR089400
OG0018512	g11704	CARHR100890
OG0018513	g24214	CARHR104090
OG0018514	g6242	CARHR104850
OG0018517	g13944	CARHR109430
OG0018524	g12666	CARHR173150
OG0018525	g11144	CARHR291600
OG0018526	g18706	CARHR291490
OG0018529	g17755	CARHR220310
OG0018532	g11322	CARHR162690
OG0018533	g2166	CARHR166310
OG0018535	g18793	CARHR172890
OG0018536	g40536	CARHR177460
OG0018541	g38092	CARHR133250
OG0018543	g51883	CARHR135490
OG0018550	g17047	CARHR236160
OG0018553	g54146	CARHR293920
OG0018554	g49516	CARHR005320
OG0018555	g31038	CARHR006660
OG0018557	g49603	CARHR007810
OG0018559	g27167	CARHR011930
OG0018560	g49872	CARHR013660
OG0018561	g27227	CARHR014020
OG0018563	g31532	CARHR014920
OG0018564	g27311	CARHR016210
OG0018566	g44841	CARHR061200
OG0018567	g40911	CARHR049480
OG0018568	g6365	CARHR102710, CARHR102730
OG0018569	g13517	CARHR101080
OG0018570	g13367	CARHR095570
OG0018571	g37051	CARHR181180
OG0018572	g7276	CARHR087400
OG0018576	g12484	CARHR081070
OG0018579	g5746	CARHR210080
OG0018580	g29647	CARHR206090
OG0018581	g47438	CARHR229720
OG0018583	g47254	CARHR224700
OG0018584	g17749, g17548	CARHR224040
OG0018585	g17224	CARHR231570
OG0018586	g17154	CARHR233200
OG0018587	g51313	CARHR126630
OG0018588	g51221	CARHR124190
OG0018589	g37883	CARHR123120
OG0018593	g29553	CARHR203750
OG0018595	g45747	CARHR196030
OG0018596	g4956, g4952	CARHR195340
OG0018597	g10119	CARHR186640
OG0018599	g46659	CARHR213660
OG0018600	g16710	CARHR144800
OG0018602	g28638, g28640	CARHR271200
OG0018603	g39305	CARHR271240
OG0018604	g39295	CARHR271450
OG0018605	g1246	CARHR285360
OG0018608	g10019	CARHR188890
OG0018609	g9956	CARHR190270
OG0018611	g31004	CARHR006090
OG0018613	g32208	CARHR026170
OG0018618	g13578	CARHR064890
OG0018620	g13545	CARHR102400
OG0018622	g36945	CARHR112940
OG0018623	g50912	CARHR114100
OG0018624	g38455	CARHR292820
OG0018626	g51491	CARHR129150
OG0018627	g44637, g37129, g46356	CARHR131000, CARHR130990, CARHR131030
OG0018629	g52050	CARHR137330
OG0018634	g29747	CARHR208150
OG0018636	g25346	CARHR248230
OG0018637	g47585	CARHR234020
OG0018638	g23737	CARHR233210
OG0018639	g10265	CARHR183630
OG0018641	g45377	CARHR209300
OG0018644	g17727, g17731, g17728	CARHR216630, CARHR220430
OG0018645	g28960	CARHR192790
OG0018676	g50580	CARHR030670
OG0018681	g10546	CARHR147870
OG0018683	g18069	CARHR056130
OG0018685	g23735	CARHR233240
OG0018687	g26633	CARHR293300
OG0018689	g1444, g26781	CARHR258630
OG0018690	g1423	CARHR258480
OG0018691	g867	CARHR265050
OG0018692	g41212	CARHR265220
OG0018695	g28528	CARHR269200
OG0018697	g24282	CARHR223860
OG0018698	g24019	CARHR227910
OG0018699	g47374	CARHR228090
OG0018700	g47425	CARHR229340
OG0018701	g23765	CARHR232790
OG0018703	g11308	CARHR035380
OG0018706	g22941	CARHR244630
OG0018707	g46805	CARHR215440
OG0018711	g11135	CARHR180860
OG0018712	g11138	CARHR180910
OG0018713	g18457	CARHR284890
OG0018717	g46933	CARHR218010
OG0018718	g46934	CARHR218000
OG0018720	g17711, g53650	CARHR221380
OG0018721	g16843	CARHR261720
OG0018725	g52220	CARHR140240
OG0018726	g52167	CARHR139650
OG0018728	g38201	CARHR138050
OG0018731	g11552	CARHR211280
OG0018734	g9632	CARHR281230
OG0018736	g25331	CARHR111670, CARHR247980
OG0018737	g39550	CARHR250420
OG0018740	g40159	CARHR118970
OG0018750	g13825	CARHR111120
OG0018751	g50198	CARHR021890
OG0018752	g32157	CARHR025400
OG0018757	g31217	CARHR009770
OG0018758	g49362	CARHR001680
OG0018760	g49292	CARHR000300
OG0018761	g29157	CARHR196300
OG0018763	g9864	CARHR276180
OG0018765	g1199	CARHR272400
OG0018766	g2730	CARHR156170
OG0018767	g2821	CARHR154910
OG0018769	g19541	CARHR154900
OG0018770	g19593	CARHR150820
OG0018771	g11513	CARHR152540
OG0018772	g44843	CARHR061140, CARHR061130
OG0018775	g46426	CARHR071640
OG0018776	g27438	CARHR020250
OG0018777	g44531	CARHR067660
OG0018781	g12165	CARHR089670
OG0018782	g12163	CARHR089740
OG0018783	g13266	CARHR091870
OG0018784	g11916	CARHR096000
OG0018786	g11869	CARHR097320
OG0018789	g6107	CARHR293460
OG0018791	g5966	CARHR109760
OG0018792	g27973	CARHR046010
OG0018795	g54150	CARHR039810
OG0018796	g36347	CARHR038290
OG0018798	g11225	CARHR168110
OG0018799	g2012	CARHR169670
OG0018801	g18767	CARHR173480
OG0018802	g18786	CARHR291590
OG0018809	g1381	CARHR257560
OG0018811	g18785	CARHR291610
OG0018816	g37963	CARHR127650
OG0018819	g46354	CARHR070900
OG0018820	g44500	CARHR068130
OG0018821	g38361	CARHR117160
OG0018822	g23324	CARHR239360
OG0018828	g30817, g45206	CARHR002650
OG0018835	g31571	CARHR015590
OG0018842	g40932	CARHR050350
OG0018845	g6052	CARHR107930
OG0018846	g6922	CARHR093090
OG0018850	g5577	CARHR206190
OG0018851	g29643	CARHR206000
OG0018853	g23927	CARHR229980
OG0018855	g46625	CARHR212670
OG0018861	g28976	CARHR193180, CARHR193190
OG0018862	g26951	CARHR004490
OG0018865	g31773	CARHR019010
OG0018866	g50341	CARHR024950
OG0018867	g32250	CARHR026640
OG0018870	g13645	CARHR112370
OG0018874	g43512	CARHR054870, CARHR054860
OG0018876	g41549	CARHR061230
OG0018878	g44602, g34995	CARHR065510
OG0018879	g6661	CARHR097550
OG0018881	g11744	CARHR099780
OG0018882	g13487	CARHR100320
OG0018885	g38433	CARHR293110
OG0018886	g36888	CARHR184730
OG0018892	g37668	CARHR141780
OG0018899	g40270	CARHR260730
OG0018903	g46792	CARHR215340
OG0018905	g16778	CARHR212870
OG0018906	g18450	CARHR285070
OG0018909	g47927	CARHR260870
OG0018910	g28593	CARHR270730
OG0018911	g18643	CARHR277450
OG0018920	g24666, g3463, g42667, g42658, g53192, g53639, g35738, g34267, g3458, g25998, g26812, g25032, g25130, g14341, g25091, g4720, g24699, g22261, g4055, g35250	CARHR220710
OG0018940	g17033	CARHR062840
OG0018941	g23352	CARHR238980
OG0018948	g16673	CARHR146180
OG0018949	g10641	CARHR146320
OG0018950	g1603	CARHR148070
OG0018951	g10416	CARHR292550
OG0018952	g47582	CARHR233910
OG0018953	g16246	CARHR264590
OG0018954	g1439	CARHR258590
OG0018955	g28369	CARHR265350
OG0018958	g5441	CARHR203470
OG0018959	g5501	CARHR204630
OG0018960	g47409	CARHR228830
OG0018964	g22817	CARHR246090
OG0018966	g22662	CARHR294320
OG0018969	g51364	CARHR127530
OG0018971	g40345	CARHR255560
OG0018973	g17862	CARHR218800
OG0018976	g9635	CARHR281130
OG0018979	g39978	CARHR121730
OG0018980	g40152	CARHR119090
OG0018986	g50392	CARHR026330
OG0018993	g41454	CARHR194190
OG0018994	g10039	CARHR188390
OG0018998	g19595	CARHR151010
OG0018999	g19602	CARHR151430
OG0019006	g11765	CARHR099070
OG0019022	g54078	CARHR038140
OG0019023	g3003	CARHR150800
OG0019025	g19255	CARHR162190
OG0019027	g11280	CARHR165210
OG0019028	g47176	CARHR223200
OG0019029	g37227	CARHR131910
OG0019035	g11004	CARHR240500
OG0019036	g49285	CARHR000220
OG0019045	g7204	CARHR088700
OG0019050	g23778	CARHR232700
OG0019053	g28812	CARHR273960
OG0019063	g44229, g44226	CARHR049510, CARHR049520
OG0019064	g44055	CARHR283950
OG0019071	g44817	CARHR061510
OG0019074	g12004	CARHR093890
OG0019076	g13835	CARHR111650
OG0019081	g27653	CARHR127860, CARHR127880
OG0019082	g51821	CARHR134760
OG0019088	g5706, g5707	CARHR209230
OG0019089	g510	CARHR189630
OG0019092	g22840, g35971	CARHR245790
OG0019096	g47511	CARHR231970
OG0019098	g34981, g53072, g43409	CARHR012090, CARHR261920
OG0019099	g16807	CARHR213420
OG0019104	g18676	CARHR280360
OG0019111	g14002	CARHR108150, CARHR108140
OG0019129	g8118, g20151, g48800, g8024, g20197	CARHR283000, CARHR288330
OG0019130	g32542	CARHR031180
OG0019135	g989	CARHR268360
OG0019136	g1007	CARHR268600
OG0019137	g29457	CARHR202160
OG0019142	g53679	CARHR034600
OG0019144	g27949	CARHR034720
OG0019146	g22843	CARHR245710
OG0019147	g25933	CARHR259630
OG0019149	g40487	CARHR178770
OG0019157	g5849	CARHR212040
OG0019159	g11883	CARHR106140
OG0019164	g12669	CARHR076910
OG0019168	g27423	CARHR019570
OG0019171	g50909	CARHR114120
OG0019172	g50856	CARHR112040
OG0019175	g389	CARHR275670
OG0019180	g3198	CARHR104470
OG0019183	g46227	CARHR069080
OG0019188	g13360	CARHR095830
OG0019197	g19365	CARHR159810
OG0019203	g18478	CARHR174570, CARHR174560
OG0019204	g37013	CARHR181780
OG0019205	g32385, g27225	CARHR112290
OG0019210	g18083	CARHR238280
OG0019215	g46913	CARHR246250, CARHR207720
OG0019217	g38447	CARHR114440
OG0019218	g31461	CARHR013860
OG0019224	g13814	CARHR110410
OG0019233	g39445	CARHR266840
OG0019234	g18543, g631	CARHR187350
OG0019235	g491	CARHR190040
OG0019240	g50340	CARHR024940
OG0019245	g41071	CARHR053770
OG0019246	g1679	CARHR288470
OG0019252	g51056	CARHR115650
OG0019256	g3113	CARHR151480
OG0019258	g45330, g45331	CARHR210770
OG0019265	g17648	CARHR289980
OG0019266	g53821	CARHR177720
OG0019274	g50975	CARHR146760
OG0019276	g13755, g40676	CARHR108350
OG0019278	g7888	CARHR076210
OG0019284	g51662	CARHR131900
OG0019306	g20167, g8133	CARHR288640, CARHR282710
OG0019309	g43900	CARHR055990
OG0019312	g1041	CARHR269350
OG0019318	g32359	CARHR028070
OG0019321	g40254	CARHR260260
OG0019322	g48740, g8084	CARHR283510, CARHR288180
OG0019327	g52032	CARHR137200
OG0019329	g36836	CARHR115300
OG0019333	g31780	CARHR019090
OG0019334	g31893	CARHR020510
OG0019336	g21377	CARHR288190
OG0019336	g48611	CARHR283530
OG0019338	g10123	CARHR186470
OG0019339	g10156	CARHR185760
OG0019340	g19509	CARHR156280
OG0019356	g18902	CARHR104600, CARHR061830
OG0019360	g32647	CARHR256090, CARHR032290
OG0019364	g46434	CARHR071720
OG0019366	g46112	CARHR067130
OG0019369	g49977	CARHR017090
OG0019372	g45849	CARHR063520
OG0019381	g45650	CARHR199190
OG0019385	g44054	CARHR189370, CARHR189410
OG0019392	g36023, g32121	CARHR024790
OG0019393	g32210	CARHR026180
OG0019399	g18023, g18021	CARHR060950
OG0019403	g7147, g12174	CARHR089610, CARHR095630
OG0019409	g18916	CARHR169280
OG0019453	g36402	CARHR153210
OG0019456	g28347	CARHR264410
OG0019459	g27715	CARHR030260
OG0019460	g40603	CARHR225230, CARHR175660
OG0019463	g37722	CARHR142640
OG0019464	g784	CARHR191320
OG0019466	g25512	CARHR251680
OG0019467	g23681	CARHR234260
OG0019468	g44865	CARHR060710
OG0019470	g38024	CARHR130210
OG0019472	g48620, g21349	CARHR282690
OG0019476	g2479	CARHR160960
OG0019479	g2968	CARHR150010
OG0019480	g3267	CARHR104560
OG0019482	g44579	CARHR066040
OG0019487	g13662	CARHR104170
OG0019500	g54145	CARHR166900
OG0019500	g29284, g11332, g32119	CARHR159480
OG0019503	g11443	CARHR150600
OG0019504	g19713, g19749	CARHR181330
OG0019505	g18130, g16732	CARHR169380
OG0019518	g31306	CARHR011490
OG0019529	g45444	CARHR206800
OG0019538	g35166, g32171	CARHR025650
OG0019543	g54302	CARHR043870
OG0019544	g13687	CARHR046820
OG0019548	g44954	CARHR059000
OG0019555	g38404	CARHR184650
OG0019556	g34480	CARHR254680
OG0019563	g2980	CARHR150240
OG0019564	g4685	CARHR185960
OG0019565	g24588	CARHR248380
OG0019567	g47828	CARHR240970
OG0019570	g23731	CARHR233310
OG0019571	g16502	CARHR262310
OG0019579	g26220, g26253	CARHR145670, CARHR095750
OG0019581	g17091	CARHR235020
OG0019625	g47986	CARHR245820
OG0019628	g10913	CARHR174550
OG0019635	g47705	CARHR267260
OG0019638	g19390	CARHR158820
OG0019642	g19478	CARHR064880
OG0019643	g50577	CARHR051620, CARHR266950
OG0019645	g13246	CARHR090860
OG0019646	g13568	CARHR102950
OG0019647	g13702	CARHR106270
OG0019651	g11326	CARHR162290
OG0019653	g18703	CARHR291520
OG0019657	g19698, g19765	CARHR287440
OG0019661	g13552	CARHR175730
OG0019662	g25712	CARHR254970
OG0019663	g51478	CARHR129040
OG0019667	g45062	CARHR226940
OG0019676	g13538	CARHR102390
OG0019681	g857	CARHR273740
OG0019688	g41904	CARHR215090
OG0019690	g27196, g27165, g12711	CARHR276650
OG0019691	g6182	CARHR210390, CARHR290810
OG0019697	g36742	CARHR045720
OG0019706	g8628, g30355, g29959, g48838, g8640, g52546, g48822, g30509, g8604, g29983, g30378, g8591, g8627, g48810, g43715	CARHR218060
OG0019708	g38256	CARHR142680
OG0019709	g38457	CARHR114160
OG0019710	g23091, g28502	CARHR289120
OG0019716	g19590	CARHR150270
OG0019722	g47549, g17163	CARHR232940
OG0019723	g47527	CARHR232410
OG0019725	g46639	CARHR287650
OG0019728	g4619, g42787, g33626, g25925	CARHR072610
OG0019729	g27999, g43569	CARHR260030
OG0019776	g41133	CARHR055650
OG0019784	g18348	CARHR294290
OG0019791	g7826	CARHR077400
OG0019797	g19599	CARHR151210
OG0019812	g32069	CARHR023750, CARHR023740
OG0019814	g18264	CARHR103420
OG0019836	g36474	CARHR056730, CARHR153280
OG0019837	g41740, g41738, g41742, g41734, g41736	CARHR045430
OG0019841	g45035	CARHR057940, CARHR057960
OG0019842	g17975	CARHR069180
OG0019848	g13673	CARHR104220
OG0019853	g1645	CARHR144530
OG0019855	g12969, g4592	CARHR157300, CARHR156990
OG0019859	g5633	CARHR207740
OG0019861	g40236	CARHR259930
OG0019864	g25377	CARHR248950
OG0019868	g47241	CARHR118220, CARHR118210, CARHR224570
OG0019872	g845	CARHR274130
OG0019873	g48716, g8109, g20187, g8153, g3966	CARHR283360, CARHR282610
OG0019874	g48608, g21374, g48649	CARHR282790, CARHR288260, CARHR288250
OG0019875	g48726, g8099	CARHR282840, CARHR282830
OG0019892	g25781	CARHR255900
OG0019944	g40314	CARHR256170
OG0019945	g40336	CARHR255710
OG0019954	g17110	CARHR234530
OG0019956	g27358	CARHR017400
OG0019958	g32198	CARHR061330
OG0019979	g31470, g31471, g31472, g31469	CARHR286970
OG0019996	g26982, g26985	CARHR212400
OG0019999	g50038	CARHR018980
OG0020013	g41233	CARHR076280
OG0020019	g11890	CARHR096740
OG0020026	g18074, g28375	CARHR136110
OG0020036	g5359	CARHR201480
OG0020038	g2859, g2852, g2835, g2845	CARHR285610
OG0020040	g25342	CARHR248160
OG0020044	g414	CARHR275360
OG0020045	g20172, g8137	CARHR287190
OG0020067	g16097	CARHR101920, CARHR055400, CARHR057530
OG0020067	g4382, g3940	CARHR266470
OG0020097	g28465	CARHR267480, CARHR267470
OG0020099	g17369	CARHR227630
OG0020102	g46766	CARHR214700
OG0020105	g9731	CARHR293820
OG0020109	g19535, g19529, g19528, g18516	CARHR155530, CARHR155430
OG0020111	g48618	CARHR177290
OG0020112	g25846	CARHR266500
OG0020117	g11986	CARHR094290
OG0020121	g21362, g48635, g48588	CARHR283160
OG0020136	g49332	CARHR001140
OG0020141	g6319	CARHR082200
OG0020148	g44947	CARHR214420, CARHR059120
OG0020148	g41819	CARHR059150, CARHR059390
OG0020165	g13712, g13711	CARHR106900
OG0020171	g34318	CARHR249920
OG0020190	g10010	CARHR189050
OG0020202	g48780, g8043	CARHR283110, CARHR287240
OG0020211	g19704, g19759	CARHR116860, CARHR282090, CARHR116850
OG0020212	g19703, g19760	CARHR282120
OG0020215	g44983, g44981	CARHR288480
OG0020232	g23714	CARHR233690
OG0020271	g41790	CARHR059650
OG0020277	g39337	CARHR270580, CARHR055160, CARHR270020
OG0020281	g16829	CARHR213800
OG0020290	g48617	CARHR288210, CARHR282720
OG0020296	g5101	CARHR197760
OG0020300	g11539	CARHR153760
OG0020318	g53201	CARHR185510, CARHR241310, CARHR241440, CARHR286400
OG0020321	g18095	CARHR221050
OG0020332	g31530	CARHR014910
OG0020381	g13647	CARHR265290
OG0020384	g20170	CARHR282890
OG0020385	g8094	CARHR287160, CARHR282620
OG0020393	g28225	CARHR035300
OG0020394	g22837	CARHR151730
OG0020398	g19755	CARHR282040
OG0020401	g48785, g20209, g8038	CARHR282310, CARHR282550
OG0020418	g27308	CARHR216210
OG0020439	g52058, g51275, g52067	CARHR137620, CARHR137610
OG0020469	g50729	CARHR055130
OG0020478	g47736, g24706	CARHR218860
OG0020483	g36839	CARHR115460
OG0020488	g36418	CARHR040040
OG0020511	g31462	CARHR013870
OG0020516	g44022	CARHR250620
OG0020562	g24524	CARHR216270
OG0020572	g21354, g48627, g48569, g48580	CARHR283250
OG0020575	g50237	CARHR176390, CARHR237480, CARHR237450, CARHR237460, CARHR215500
OG0020579	g33540, g21480, g33536, g21476, g14892, g15545	CARHR098780, CARHR277650
OG0020585	g19702, g19761	CARHR106890, CARHR282130
OG0020587	g4726	CARHR183640, CARHR055700, CARHR183880, CARHR180770
OG0020666	g23557	CARHR236090
OG0020705	g46481	CARHR072420
OG0020711	g6411	CARHR101550
OG0020715	g30328, g20237, g30296	CARHR287140
OG0020719	g24084	CARHR146490, CARHR123700, CARHR226690
OG0020721	g32416	CARHR029160
OG0020739	g36163	CARHR041510, CARHR040760, CARHR040790
OG0020781	g36452	CARHR267150, CARHR235240
OG0020783	g20152, g8119, g48798, g20198, g8025	CARHR288200, CARHR283020
OG0020787	g25391, g25386	CARHR249890
OG0020800	g19722, g19740, g20006, g19770, g19693	CARHR057880, CARHR282540, CARHR282320
OG0020802	g5619	CARHR155140, CARHR155080, CARHR273050
OG0020803	g15074, g22657	CARHR058680, CARHR058640, CARHR058660, CARHR214870
OG0020806	g20181, g8147	CARHR282860
OG0020822	g17715, g6155	CARHR038250
OG0020832	g31495	CARHR014500
OG0020884	g40750	CARHR046350
OG0020893	g45744	CARHR196200
OG0020909	g19630	CARHR281490
OG0020932	g27706	CARHR085870
OG0020935	g19715, g19747	CARHR181350
OG0020954	g50495	CARHR028230
OG0020971	g44876	CARHR060510
OG0020973	g7616	CARHR081580
OG0021008	g40319, g40317	CARHR256120
OG0021032	g20174, g8139	CARHR282870
OG0021038	g36960	CARHR149570
OG0021058	g30314, g20257, g30276, g20224	CARHR288300
OG0021059	g8083, g48741	CARHR288170
OG0021062	g53358, g53352, g27966, g33138	CARHR256850, CARHR155930
OG0021081	g5048	CARHR196910, CARHR196940
OG0021089	g26052, g26053	CARHR105600
OG0021097	g19037	CARHR166380
OG0021120	g32220	CARHR026280
OG0021214	g10492	CARHR148690
OG0021215	g36348	CARHR118420
OG0021225	g11416	CARHR285510, CARHR285430
OG0021228	g40072	CARHR120770
OG0021230	g12754	CARHR076490
OG0021236	g35226, g42587, g49169	CARHR248640
OG0021270	g24661, g32118	CARHR045060
OG0021284	g31240	CARHR010290
OG0021297	g46414	CARHR071520
OG0021348	g48941	CARHR255060, CARHR263990
OG0021401	g48582, g48567, g48629, g21356	CARHR282800, CARHR283390
OG0021408	g6252	CARHR051490
OG0021420	g18196	CARHR242220
OG0021455	g11078	CARHR179210
OG0021467	g34383, g34503	CARHR059370, CARHR263430, CARHR059280
OG0021481	g39673	CARHR178930
