Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0015175	g40230	XP_006397260.1
OG0015176	g40229	XP_006397272.1
OG0015178	g40225	XP_024010404.1
OG0015179	g27922	XP_006396024.1
OG0015180	g40208	XP_006397315.1
OG0015181	g37086	XP_006410576.1
OG0015182	g51429	XP_006410559.1
OG0015183	g51424	XP_006410556.1
OG0015184	g51403	XP_006410536.1
OG0015185	g51398	XP_006410529.1
OG0015186	g51389	XP_006410517.1
OG0015187	g51388	XP_006410516.1
OG0015188	g51371	XP_024003744.1
OG0015190	g11129	XP_006403278.1
OG0015191	g11131	XP_006403287.1
OG0015192	g11133	XP_006403290.1
OG0015193	g37049, g18433	XP_006403323.1
OG0015194	g18431	XP_006403322.1
OG0015195	g37056	XP_006403335.1
OG0015196	g37028	XP_006403354.1
OG0015197	g37027	XP_006403355.1
OG0015198	g18443	XP_024013256.1
OG0015199	g36971	XP_006403394.1
OG0015200	g28968	XP_006400545.1
OG0015201	g39707	XP_006403176.1
OG0015202	g18453	XP_006400487.1
OG0015203	g18454	XP_006405260.1
OG0015204	g40284	XP_006397108.1
OG0015205	g40292	XP_006397097.1
OG0015206	g40296	XP_006397091.1
OG0015207	g40297	XP_006397090.1
OG0015208	g40298	XP_006397088.1
OG0015209	g40303	XP_006397076.1
OG0015210	g40313	XP_006397061.1
OG0015211	g40326	XP_006397027.1
OG0015212	g40330	XP_024009880.1
OG0015213	g40335	XP_006397006.1
OG0015214	g40338	XP_006396990.1
OG0015215	g40339	XP_024009870.1
OG0015216	g25763	XP_006396986.2
OG0015217	g40348	XP_006396958.1
OG0015218	g40355	XP_006396937.1
OG0015219	g25729	XP_006396931.1
OG0015220	g25724	XP_024009911.1
OG0015221	g25695	XP_024010184.1
OG0015222	g25698	XP_006396883.1
OG0015223	g40385	XP_006396837.1
OG0015224	g40391	XP_024010102.1
OG0015225	g45145	XP_006396797.1
OG0015226	g10291	XP_006395217.1
OG0015227	g17290	XP_006413647.1
OG0015228	g40423	XP_006396723.1
OG0015229	g40426	XP_006396719.1
OG0015231	g40434	XP_006396696.1
OG0015232	g45155	XP_006396691.1
OG0015233	g40443	XP_006396680.1
OG0015234	g40454	XP_024010036.1
OG0015235	g25550	XP_006396642.1
OG0015236	g18512	XP_006396620.1
OG0015237	g40491	XP_006398055.1
OG0015238	g11040	XP_006398088.1
OG0015239	g11039	XP_006398089.1
OG0015240	g11031	XP_006398103.1
OG0015241	g40553	XP_006398198.2
OG0015242	g10976	XP_024010937.1
OG0015243	g40575	XP_024011024.1
OG0015244	g40578, g10968	XP_006398265.1
OG0015245	g40585	XP_006398270.2
OG0015246	g17994	XP_006390538.1
OG0015247	g43974	XP_006398278.1
OG0015248	g10961	XP_006398279.1
OG0015249	g27982	XP_024005934.1
OG0015251	g41838	XP_006398328.1
OG0015252	g10945	XP_006398334.1
OG0015253	g10834	XP_006398485.1
OG0015254	g19043	XP_006403018.1
OG0015255	g10904	XP_006398398.1
OG0015256	g17928	XP_006403068.1
OG0015257	g46877	XP_024013083.1
OG0015258	g10869	XP_006398434.1
OG0015259	g10870	XP_006398432.2
OG0015260	g25187	XP_006395951.1
OG0015261	g11655	XP_006418568.1
OG0015262	g46862	XP_006395937.1
OG0015263	g11645	XP_006418531.1
OG0015264	g25132	XP_024007533.1
OG0015265	g46947	XP_024004368.1
OG0015266	g6397	XP_006418632.1
OG0015267	g17223	XP_006413466.1
OG0015268	g24822	XP_006414971.2
OG0015269	g6436	XP_006418686.1
OG0015270	g11693	XP_006418687.1
OG0015271	g46986	XP_006414934.1
OG0015272	g24651	XP_024005696.1
OG0015273	g47007	XP_006414866.1
OG0015274	g17808	XP_006414835.1
OG0015275	g47034	XP_006414823.1
OG0015276	g24537	XP_024005712.1
OG0015277	g24528	XP_006414706.1
OG0015278	g47049	XP_006414705.1
OG0015279	g11764	XP_006406074.1
OG0015280	g17709	XP_006414632.1
OG0015281	g24461	XP_006414512.1
OG0015282	g24451	XP_006414494.1
OG0015283	g16874	XP_006405583.1
OG0015284	g16862	XP_006405560.1
OG0015285	g16847	XP_006405514.1
OG0015286	g46679	XP_006405513.1
OG0015287	g46672	XP_024014784.1
OG0015288	g16817	XP_006405424.1
OG0015289	g46649	XP_024014637.1
OG0015290	g46790	XP_024014709.1
OG0015291	g37775	XP_006397998.1
OG0015292	g22970	XP_006397992.1
OG0015293	g37768	XP_006390324.1
OG0015295	g37756	XP_006397973.1
OG0015296	g37755	XP_006397972.1
OG0015297	g37754	XP_006397971.1
OG0015298	g37742	XP_006397955.1
OG0015299	g37741	XP_006397953.1
OG0015300	g50832	XP_006397949.1
OG0015301	g12729	XP_006397947.1
OG0015302	g50829	XP_006397944.1
OG0015303	g13239	XP_006406950.1
OG0015304	g37711	XP_006397898.1
OG0015305	g50805	XP_006397882.1
OG0015306	g50804	XP_006397880.1
OG0015307	g38252	XP_006397861.1
OG0015308	g37677	XP_006397856.1
OG0015310	g37667	XP_006397838.1
OG0015311	g52300	XP_006397822.2
OG0015312	g52293	XP_006397789.1
OG0015313	g52286	XP_006397762.1
OG0015314	g37617	XP_006397741.1
OG0015315	g52263	XP_006397740.1
OG0015316	g37616	XP_006397738.1
OG0015318	g52226	XP_006397704.1
OG0015319	g37593	XP_006397701.1
OG0015320	g52230	XP_024010818.1
OG0015321	g52231	XP_006397696.1
OG0015322	g38240	XP_006397684.1
OG0015323	g37577	XP_006397682.1
OG0015324	g52203	XP_006397672.1
OG0015326	g38237	XP_006397651.1
OG0015327	g38230	XP_006397612.1
OG0015329	g52147	XP_006397573.1
OG0015330	g38219	XP_024010872.1
OG0015331	g37508	XP_006397527.1
OG0015332	g52118	XP_024010792.1
OG0015333	g37501	XP_006397510.1
OG0015334	g38207	XP_006397488.1
OG0015335	g37484	XP_006411582.1
OG0015336	g38199	XP_006411569.2
OG0015337	g37470	XP_006411562.1
OG0015338	g37466	XP_006411556.1
OG0015339	g38195	XP_006411544.1
OG0015340	g37461	XP_006411543.1
OG0015342	g52071	XP_006411521.1
OG0015343	g37448	XP_006411502.1
OG0015344	g52021	XP_006411465.1
OG0015345	g52044	XP_006411486.1
OG0015346	g37393	XP_006411419.2
OG0015347	g18090	XP_006398608.1
OG0015348	g45286	XP_006398610.1
OG0015349	g5817	XP_006398638.1
OG0015350	g5813	XP_006398644.1
OG0015351	g5805	XP_006398655.1
OG0015352	g45301	XP_006398661.1
OG0015353	g45306	XP_006398668.1
OG0015354	g5796	XP_006398682.1
OG0015355	g29860	XP_006398689.1
OG0015356	g45333	XP_024011898.1
OG0015357	g45338	XP_006398727.1
OG0015358	g29843	XP_006398757.1
OG0015359	g29841	XP_006398759.1
OG0015360	g5755	XP_006398761.2
OG0015361	g5745	XP_006398772.1
OG0015362	g5739	XP_006398781.1, XP_024010209.1
OG0015363	g5733	XP_006398791.1
OG0015364	g5730	XP_006398797.1
OG0015365	g29832	XP_006398823.1
OG0015366	g5443	XP_024012050.1
OG0015367	g45367	XP_006398827.1
OG0015368	g29818	XP_024011450.1, XP_006398839.1
OG0015369	g29813	XP_006398845.1
OG0015370	g5710	XP_006398852.1
OG0015372	g29798	XP_006398884.2
OG0015373	g5695	XP_024011978.1
OG0015374	g29111	XP_006400494.1
OG0015375	g708	XP_006400590.1
OG0015376	g41408	XP_006400579.1
OG0015377	g28914	XP_024011491.1
OG0015378	g28911	XP_006400656.1
OG0015379	g47640	XP_006413043.1
OG0015380	g744	XP_006400671.1
OG0015381	g747	XP_006400675.1
OG0015382	g41370	XP_006400693.1
OG0015383	g771	XP_024011959.1
OG0015384	g41361	XP_006400717.2
OG0015385	g788	XP_006400735.1
OG0015386	g795	XP_006400745.1
OG0015387	g41359	XP_024012706.1
OG0015388	g809	XP_006400778.1
OG0015389	g41332	XP_006400817.1
OG0015390	g41330	XP_006400831.1
OG0015391	g28826	XP_006400836.2
OG0015393	g44916	XP_006391295.1
OG0015394	g863	XP_006400887.1
OG0015395	g28766	XP_006400911.2
OG0015396	g1631	XP_006400919.1, XP_006405742.2
OG0015397	g28731	XP_024012426.1
OG0015398	g1243	XP_006401006.1
OG0015399	g28739	XP_006400957.1
OG0015400	g39242	XP_006400985.2
OG0015401	g9826	XP_006394312.1
OG0015402	g309	XP_006394295.1
OG0015404	g9817, g304	XP_024007548.1
OG0015405	g303	XP_006394283.1
OG0015406	g9816	XP_006394281.1
OG0015407	g300	XP_006394279.1
OG0015408	g299	XP_006394278.1
OG0015409	g282	XP_024007054.1
OG0015410	g263	XP_024007619.1
OG0015411	g261	XP_006394224.1
OG0015412	g37273	XP_006411053.1
OG0015413	g245	XP_006394184.1
OG0015414	g9771	XP_006394167.2
OG0015415	g239, g9769	XP_024007486.1
OG0015416	g9766, g237	XP_006394161.1
OG0015417	g233	XP_006394155.1
OG0015418	g9762	XP_006394152.1
OG0015419	g228	XP_006394145.1
OG0015420	g217	XP_024007652.1
OG0015421	g213	XP_006394128.1
OG0015422	g9742	XP_006394105.1
OG0015423	g9734	XP_024007326.1
OG0015424	g9723	XP_006394071.1
OG0015425	g161	XP_006394052.1
OG0015427	g9707	XP_006394020.2
OG0015429	g138	XP_024007620.1
OG0015430	g9689	XP_006393975.1
OG0015431	g9688	XP_006393973.1
OG0015432	g112	XP_006393968.1
OG0015433	g9682	XP_006393961.1
OG0015434	g102	XP_006393954.1
OG0015435	g97	XP_006393946.1
OG0015436	g83	XP_006393930.1
OG0015437	g82	XP_006393929.1
OG0015438	g78	XP_006393926.1
OG0015439	g62	XP_006393903.1
OG0015440	g36850	XP_006405190.1
OG0015441	g9653	XP_006393883.1
OG0015442	g50	XP_006393880.1
OG0015443	g37	XP_006393860.1
OG0015444	g32	XP_006414439.1
OG0015445	g30	XP_006393846.1
OG0015446	g19	XP_006393835.1
OG0015448	g9627	XP_006393815.1
OG0015449	g19628	XP_006405329.1
OG0015450	g9625	XP_006393803.2
OG0015451	g19623	XP_006393792.1
OG0015452	g9	XP_024006692.1
OG0015453	g25338	XP_006396205.1
OG0015454	g39458	XP_006396270.1
OG0015455	g39456	XP_006396247.1
OG0015456	g25354	XP_006396234.1
OG0015457	g39481	XP_024009784.1
OG0015459	g25398	XP_006396304.1
OG0015460	g45259	XP_024009807.1
OG0015462	g45226	XP_006396366.1
OG0015463	g39519	XP_006396372.1
OG0015465	g25451	XP_006396406.2
OG0015466	g45236	XP_006396460.1
OG0015467	g39595	XP_006396476.1
OG0015468	g39597	XP_006396477.1
OG0015469	g39598	XP_006396478.1
OG0015470	g45210	XP_006396513.1
OG0015471	g45207	XP_006396516.2
OG0015472	g11061	XP_006403125.1
OG0015473	g11065	XP_006403132.2
OG0015474	g39679	XP_024013273.1
OG0015475	g39680	XP_006403135.1
OG0015476	g11081	XP_006403149.1
OG0015477	g39697	XP_006403160.2
OG0015478	g11088	XP_006403164.1
OG0015479	g11090	XP_006403175.1
OG0015480	g39708	XP_024013249.1
OG0015481	g39710	XP_006403192.1
OG0015482	g39728	XP_006403239.1
OG0015483	g39787	XP_024004256.1
OG0015484	g51322	XP_006410430.2
OG0015485	g51306	XP_006410394.1
OG0015486	g51290	XP_006410346.1
OG0015487	g51288	XP_006410341.1
OG0015490	g51252	XP_006410281.1
OG0015491	g39848	XP_006410265.1
OG0015492	g51241	XP_006410264.2
OG0015493	g51228	XP_006410188.2
OG0015494	g51198	XP_006410132.1
OG0015495	g39936	XP_006410090.1
OG0015496	g51181	XP_006410047.1
OG0015497	g51122	XP_006409950.1
OG0015498	g40002	XP_024004261.1
OG0015499	g39985	XP_006409899.1
OG0015500	g39977	XP_024003723.1
OG0015501	g37843	XP_024016675.1
OG0015502	g40045	XP_006415101.2, XP_024016856.1
OG0015503	g40062	XP_024016854.1
OG0015504	g37821	XP_006409836.1
OG0015505	g40066	XP_024003832.1
OG0015506	g40068	XP_024003636.1
OG0015507	g40071	XP_006409826.1
OG0015508	g37812, g53449	XP_006409796.1
OG0015509	g40139	XP_006408667.1
OG0015510	g40137	XP_006408664.1
OG0015511	g40128	XP_024015827.1
OG0015512	g43660	XP_006408622.1
OG0015513	g40122	XP_024016053.1
OG0015514	g40114	XP_006408712.1
OG0015515	g40154	XP_006408610.1
OG0015516	g37795	XP_006408611.1
OG0015517	g40176	XP_006397283.1
OG0015518	g40179	XP_006409720.1
OG0015519	g40180	XP_006408728.1
OG0015520	g40191	XP_024016729.1, XP_006398332.1
OG0015521	g315	XP_006394306.1
OG0015522	g17214	XP_006413425.1
OG0015523	g25340	XP_006396207.1
OG0015525	g36795	XP_006398022.1
OG0015526	g38286	XP_006408736.1
OG0015527	g38287	XP_024016003.1, XP_024016005.1
OG0015528	g38290	XP_006408783.1
OG0015529	g36818	XP_006408793.1
OG0015530	g36822	XP_006408861.1
OG0015531	g38301	XP_006408850.1
OG0015533	g51074	XP_006408799.1
OG0015534	g23635	XP_006413076.1
OG0015535	g32638	XP_006408516.2
OG0015536	g12718	XP_006408525.1
OG0015537	g7949	XP_006408551.1
OG0015538	g7951	XP_006408554.1
OG0015539	g27649	XP_006415693.1
OG0015540	g12723	XP_006408558.1
OG0015541	g7954	XP_006408562.1
OG0015542	g3021	XP_006408568.1
OG0015543	g12724	XP_006408573.2
OG0015544	g12727	XP_006408576.1
OG0015545	g17247	XP_006398553.2
OG0015546	g5871	XP_006409560.1
OG0015547	g45283	XP_024011824.1
OG0015548	g45284	XP_006398563.1
OG0015549	g5872	XP_006398564.2
OG0015550	g5869	XP_024012169.1
OG0015551	g5868	XP_006398567.1
OG0015552	g5864	XP_006398574.1
OG0015553	g42871, g5861	XP_006398575.1
OG0015554	g5860	XP_006398577.1
OG0015555	g47587	XP_024005414.1
OG0015556	g23673	XP_006413139.1
OG0015557	g7921	XP_006408473.1
OG0015558	g7919	XP_024015417.1
OG0015559	g7904	XP_006408447.1
OG0015561	g7902	XP_024015000.1
OG0015562	g7895	XP_006408438.1
OG0015563	g7881	XP_006408428.1
OG0015564	g7882	XP_006408427.1
OG0015565	g7874	XP_006408417.1
OG0015566	g45761	XP_006408397.1
OG0015567	g12757	XP_006408392.1
OG0015568	g7860	XP_006408390.1
OG0015569	g7855	XP_006408380.1
OG0015570	g7841	XP_006408362.1
OG0015571	g12665	XP_006408355.1
OG0015573	g12651	XP_006408321.1
OG0015574	g7820	XP_006408294.1
OG0015575	g7816	XP_006408278.1
OG0015576	g7811	XP_006408270.1
OG0015578	g7784	XP_006408219.1
OG0015579	g7783	XP_006408205.1
OG0015580	g7777, g7768	XP_006408193.1
OG0015581	g7742	XP_006408156.1
OG0015582	g7740	XP_024015156.1
OG0015584	g12560	XP_006408093.1
OG0015585	g12551	XP_024015347.1
OG0015586	g12862	XP_006408081.1
OG0015587	g12543	XP_006408047.1
OG0015588	g7693	XP_024015791.1
OG0015589	g12534	XP_006408037.1
OG0015590	g12528	XP_024015416.1
OG0015592	g12493	XP_006407954.1
OG0015593	g12488	XP_006407947.1
OG0015594	g12470	XP_006407897.1
OG0015595	g12464	XP_006407886.1
OG0015596	g12271	XP_006407306.1
OG0015597	g12946	XP_024015239.1
OG0015598	g12458	XP_024015315.1
OG0015599	g12452	XP_006407866.1
OG0015600	g12954	XP_024015473.1
OG0015601	g7599	XP_006407850.1
OG0015603	g7590	XP_024015593.1
OG0015604	g12973	XP_006407825.1
OG0015605	g7575	XP_006407813.1
OG0015606	g12980	XP_006407809.1
OG0015607	g12434	XP_024014874.1
OG0015608	g7567	XP_006407798.1
OG0015609	g7563	XP_006407788.1
OG0015610	g12428	XP_006407787.1
OG0015611	g12994	XP_006407772.1
OG0015612	g7523	XP_006407724.1
OG0015613	g7520	XP_024015125.1
OG0015614	g37348	XP_006411284.1
OG0015616	g38138	XP_006411259.1
OG0015617	g51837	XP_024016813.1
OG0015618	g51833	XP_006411235.1
OG0015619	g37326	XP_006411194.1
OG0015620	g51787	XP_006411191.1
OG0015621	g37312	XP_006411144.1
OG0015622	g51773	XP_006411168.1
OG0015623	g51752	XP_006411133.2
OG0015625	g51744	XP_006411122.1
OG0015626	g38021	XP_006410762.2
OG0015627	g38032	XP_006410802.1
OG0015628	g1678	XP_006397356.1
OG0015629	g51580	XP_024003701.1
OG0015630	g51593	XP_006410832.2
OG0015631	g38047	XP_024016674.1
OG0015632	g38052	XP_006409895.1
OG0015633	g51620	XP_006410878.1
OG0015634	g38056	XP_006410890.1
OG0015635	g37195	XP_006410889.1
OG0015636	g6395	XP_024009714.1
OG0015637	g37199	XP_006410899.1
OG0015638	g37202	XP_006410903.1
OG0015639	g38066	XP_006410904.1
OG0015641	g37219	XP_006410940.1
OG0015642	g51660	XP_006410954.1
OG0015643	g38078	XP_006410956.1
OG0015644	g51732	XP_006411084.1
OG0015645	g37286	XP_024004292.1
OG0015646	g37284	XP_006411070.1
OG0015647	g37257	XP_024003859.1
OG0015648	g51701	XP_024003827.1
OG0015649	g37248	XP_006411008.2
OG0015650	g20611, g20608, g8340, g21630	XP_024013099.1
OG0015651	g51544	XP_006410747.1
OG0015652	g49948	XP_006416888.1
OG0015653	g49950	XP_024008291.1
OG0015654	g31634	XP_006416848.1
OG0015655	g49966	XP_006416833.1
OG0015656	g31651	XP_006416817.1
OG0015657	g31657	XP_006416795.1
OG0015658	g31679	XP_006416755.1
OG0015659	g31684	XP_006416745.1
OG0015660	g27369	XP_006416724.1
OG0015661	g50003	XP_024009083.1
OG0015662	g31711	XP_006416698.1
OG0015663	g31710	XP_024008695.1
OG0015664	g27371	XP_006416704.1
OG0015665	g49998	XP_006416710.1
OG0015666	g50009	XP_006416687.1
OG0015667	g31726	XP_006416669.1
OG0015668	g31762	XP_006416625.1
OG0015669	g31753	XP_006416632.2
OG0015670	g50032	XP_006416637.1
OG0015671	g31745	XP_024008504.1
OG0015672	g44559	XP_006390516.2
OG0015673	g31799	XP_006416578.1
OG0015674	g50056	XP_006416563.1
OG0015675	g31812	XP_006416558.1
OG0015676	g31815	XP_006416547.1
OG0015677	g27428	XP_024008813.1
OG0015678	g31819	XP_006416534.1, XP_006418764.2
OG0015679	g31836	XP_006416519.1
OG0015680	g50083	XP_024009208.1
OG0015681	g31844	XP_024008657.1
OG0015682	g27433	XP_006416505.1
OG0015683	g50120	XP_006416431.1
OG0015685	g31940	XP_006416384.1
OG0015686	g31945	XP_006416375.1
OG0015687	g31951	XP_006416354.1
OG0015688	g31963	XP_006416336.1
OG0015689	g27490	XP_006416289.1
OG0015690	g50205	XP_006416282.1
OG0015691	g50206	XP_024008117.1
OG0015692	g32007	XP_006416270.1
OG0015693	g32010	XP_024008180.1
OG0015694	g27496	XP_006416264.1
OG0015695	g30926	XP_024008097.1
OG0015696	g32023	XP_006416229.1
OG0015697	g50233	XP_006416222.1
OG0015698	g32038	XP_006416195.1
OG0015699	g32044	XP_006416181.2
OG0015700	g50250	XP_024008600.1
OG0015701	g50254	XP_024008267.1
OG0015702	g27538	XP_006416141.1
OG0015703	g50271	XP_006416137.1
OG0015704	g27542	XP_006416132.1
OG0015706	g32061	XP_006416117.1
OG0015707	g32103, g32108	XP_006416087.1
OG0015708	g32087	XP_006416049.1
OG0015709	g32083	XP_006416034.1
OG0015710	g32079	XP_006416026.1
OG0015711	g49560	XP_006417851.1
OG0015712	g32145	XP_006415954.1
OG0015713	g32149	XP_006415943.1
OG0015714	g32162	XP_006415925.1
OG0015715	g44779	XP_006391059.1
OG0015716	g32173	XP_006415906.1
OG0015717	g45757	XP_006391098.1
OG0015718	g50371	XP_006415892.1
OG0015719	g32195	XP_006415879.1
OG0015720	g32201	XP_006415870.1
OG0015721	g32230	XP_006415827.2
OG0015722	g50399	XP_006415803.1
OG0015723	g27621	XP_006415800.1
OG0015724	g31894	XP_006416441.1
OG0015725	g53933	XP_006393685.1
OG0015726	g28142	XP_006393687.1
OG0015727	g32284	XP_006415757.1
OG0015728	g47493	XP_006413461.1
OG0015729	g47499	XP_006413452.1
OG0015730	g17217	XP_006413441.1
OG0015731	g17207	XP_006413423.2
OG0015732	g23832	XP_006413418.1
OG0015733	g23826	XP_006413410.1
OG0015734	g38329	XP_024014201.1
OG0015735	g17200	XP_006413395.2
OG0015736	g47519	XP_006413388.1
OG0015737	g47524	XP_006413383.1
OG0015738	g23819	XP_006413382.1
OG0015739	g23811	XP_006413370.1
OG0015740	g23801	XP_006413349.1
OG0015741	g23792	XP_024005128.1
OG0015742	g23779	XP_006413322.1
OG0015743	g47544	XP_006413313.1
OG0015744	g47551	XP_006413297.1
OG0015745	g17165	XP_006413302.1
OG0015747	g28353	XP_006401900.2
OG0015748	g49686	XP_006417687.1
OG0015749	g23608	XP_006413028.1
OG0015750	g47642	XP_024005087.1
OG0015751	g36876	XP_006405145.2
OG0015752	g38356	XP_006405046.1
OG0015753	g51032	XP_006405055.2
OG0015754	g38368	XP_024014093.1
OG0015755	g38410	XP_006404871.1
OG0015756	g38425	XP_006404852.1
OG0015757	g38432	XP_006404835.1
OG0015758	g38434	XP_006404822.1
OG0015759	g38438	XP_006404816.1
OG0015760	g47646	XP_006413026.1
OG0015761	g38448	XP_006404778.1
OG0015762	g38458	XP_006404750.1
OG0015763	g38484	XP_006404720.1
OG0015764	g19155	XP_006403582.1
OG0015765	g50897	XP_006404701.1
OG0015767	g38512	XP_006404649.1
OG0015768	g38513	XP_006404650.1
OG0015769	g38521	XP_006404627.1
OG0015770	g50877	XP_006404617.1
OG0015771	g38527	XP_006404603.1
OG0015773	g50848	XP_006409311.1
OG0015774	g50846	XP_006404542.1
OG0015775	g45706	XP_024014603.1
OG0015776	g27275	XP_006417002.1
OG0015777	g31525	XP_006417015.1
OG0015778	g27263	XP_006417029.1
OG0015779	g31517	XP_024008377.1
OG0015780	g31514	XP_006417031.1
OG0015781	g31509	XP_006417040.2
OG0015782	g31491	XP_006417064.2
OG0015783	g27254	XP_006417068.1
OG0015784	g49894	XP_006417085.1
OG0015785	g49898	XP_006417081.1
OG0015786	g31475	XP_024008993.1
OG0015787	g31464	XP_006417115.1
OG0015788	g27213	XP_006417143.1
OG0015789	g31455	XP_006417125.2
OG0015790	g49869	XP_006417148.1
OG0015791	g31419	XP_006417170.1
OG0015792	g31398	XP_006417212.2
OG0015793	g31392	XP_006417220.1
OG0015794	g49822	XP_006417230.1
OG0015795	g31384	XP_024008288.1
OG0015796	g31379	XP_006417242.1
OG0015797	g31372	XP_006417254.1
OG0015798	g49814	XP_006417253.1
OG0015799	g31352	XP_006417270.1
OG0015801	g31327	XP_006417329.1
OG0015802	g27157	XP_006417347.1
OG0015803	g40942	XP_006391966.1
OG0015804	g27154	XP_024007720.1
OG0015805	g27145	XP_006417379.1
OG0015806	g49756	XP_006417407.1
OG0015807	g49752	XP_006417412.1
OG0015808	g31278	XP_006417415.2
OG0015809	g31270	XP_024009136.1
OG0015810	g49731	XP_006417453.1
OG0015811	g31258	XP_024009140.1
OG0015812	g49725	XP_006417472.1
OG0015813	g27107	XP_006417485.1
OG0015814	g49704	XP_006417533.2
OG0015815	g31220	XP_006417530.1
OG0015817	g49708	XP_024007843.1
OG0015818	g27103	XP_024009031.1
OG0015819	g31208	XP_006417549.1
OG0015820	g31181	XP_024007838.1
OG0015821	g27077	XP_006417572.1
OG0015822	g31178	XP_006417586.1
OG0015823	g31173, g27064	XP_006417590.1
OG0015824	g31169	XP_006417593.1
OG0015825	g27061	XP_006417602.1
OG0015826	g49641	XP_006417619.1
OG0015827	g27050	XP_006417650.1
OG0015828	g49665	XP_006417669.1
OG0015829	g27044	XP_006417660.1
OG0015830	g27020	XP_024007800.1
OG0015832	g31079	XP_006417770.1
OG0015833	g40604	XP_024006708.1
OG0015834	g49569	XP_006417795.1
OG0015835	g31057	XP_006417815.1
OG0015836	g31042	XP_006417849.2
OG0015837	g31039	XP_006417857.1
OG0015838	g49558	XP_006417862.1
OG0015839	g31009	XP_006417903.1
OG0015840	g49554	XP_006417874.1
OG0015841	g31027	XP_006417877.1
OG0015842	g26990	XP_006417889.1
OG0015843	g49549	XP_006417892.1
OG0015844	g26979	XP_006417906.1
