Orthogroup	Cochlearia_excelsa	Euclidium_syriacum
OG0017292	g10254	ESY15_g64512_DN3_SP0_c0.t1
OG0017293	g5255	ESY7_g17717_DN3_SP0_c0.t1
OG0017294	g5259	ESY7_g17723_DN3_SP8_c0.t1
OG0017295	g29654	ESY7_g18454_DN3_SP6_c7.t1
OG0017296	g1533	ESY10_g14275_DN3_SP0_c0.t1
OG0017297	g27978	ESY2_g36404_DN3_SP8_c0.t1
OG0017298	g10297	ESY15_g64828_DN3_SP8_c0.t1
OG0017302	g29743	ESY7_g18959_DN3_SP0_c0.t1
OG0017303	g5660	ESY7_g19008_DN3_SP8_c0.t1
OG0017305	g10067	ESY6_g49949_DN3_SP0_c34.t1
OG0017306	g600	ESY6_g49960_DN3_SP7_c0.t1
OG0017307	g31740	ESY5_g4258_DN3_SP8_c19.t1
OG0017308	g10026	ESY6_g50021_DN3_SP0_c0.t1
OG0017309	g10025	ESY6_g50031_DN3_SP0_c0.t1
OG0017310	g538	ESY6_g50074_DN3_SP0_c0.t1
OG0017311	g10011	ESY6_g50067_DN3_SP8_c2.t1
OG0017312	g533	ESY6_g50081_DN3_SP0_c0.t1
OG0017316	g466	ESY6_g50196_DN3_SP0_c0.t1
OG0017317	g9954	ESY7_g19419_DN3_SP8_c0.t1
OG0017318	g428	ESY6_g49531_DN3_SP0_c0.t1
OG0017319	g39397	ESY6_g47953_DN2_SP0_c0.t1
OG0017320	g418	ESY6_g49495_DN3_SP8_c0.t1
OG0017321	g393	ESY6_g49434_DN3_SP2_c0.t1
OG0017322	g9881	ESY6_g49429_DN3_SP0_c0.t1
OG0017324	g381	ESY6_g49406_DN2_SP0_c0.t1
OG0017325	g374, g46967	ESY6_g49394_DN3_SP0_c0.t1
OG0017327	g28721	ESY6_g48607_DN3_SP8_c0.t1
OG0017328	g28722	ESY6_g48599_DN3_SP1_c0.t1
OG0017329	g1189	ESY6_g48596_DN3_SP8_c0.t1
OG0017331	g2511	ESY1_g10095_DN3_SP1_c0.t1
OG0017333	g2545	ESY1_g10046_DN3_SP0_c0.t1
OG0017335	g2589	ESY1_g9881_DN3_SP0_c0.t1
OG0017336	g2596	ESY1_g9838_DN3_SP0_c0.t1
OG0017338	g2679	ESY1_g9326_DN3_SP0_c0.t1
OG0017339	g2684	ESY1_g9310_DN3_SP6_c0.t1
OG0017340	g2706	ESY1_g9200_DN3_SP8_c0.t1
OG0017341	g19468	ESY1_g9112_DN3_SP4_c0.t1
OG0017342	g19481	ESY1_g9090_DN3_SP1_c0.t1
OG0017343	g19490	ESY11_g54980_DN3_SP0_c0.t1
OG0017344	g19501	ESY1_g8624_DN3_SP0_c0.t1
OG0017345	g2770	ESY1_g8520_DN3_SP0_c0.t1
OG0017346	g19525	ESY1_g8283_DN3_SP8_c0.t1
OG0017348	g19552	ESY1_g8112_DN3_SP8_c0.t1
OG0017349	g24566	ESY15_g65509_DN2_SP0_c0.t1
OG0017350	g2996	ESY2_g33652_DN3_SP0_c0.t1
OG0017351	g11462	ESY4_g25807_DN3_SP0_c0.t1
OG0017352	g19606	ESY7_g19184_DN1_SP0_c0.t1
OG0017353	g3292	ESY1_g7105_DN3_SP3_c0.t1
OG0017354	g11512	ESY1_g6748_DN2_SP3_c0.t1
OG0017355	g10309	ESY6_g49337_DN3_SP2_c0.t1
OG0017357	g44882	ESY19_g41791_DN3_SP7_c0.t1
OG0017358	g5246	ESY7_g17702_DN3_SP0_c0.t1
OG0017360	g41605	ESY19_g41786_DN3_SP0_c0.t1
OG0017361	g44792	ESY2_g34404_DN3_SP8_c0.t1
OG0017362	g45779	ESY2_g35370_DN3_SP8_c0.t1
OG0017363	g44774	ESY2_g35375_DN3_SP0_c0.t1
OG0017364	g38487	ESY15_g65036_DN3_SP1_c0.t1
OG0017365	g43213	ESY2_g35412_DN3_SP0_c0.t1
OG0017366	g45801	ESY2_g35415_DN3_SP8_c21.t1
OG0017367	g44737	ESY2_g35447_DN3_SP0_c0.t1
OG0017368	g44693	ESY2_g35585_DN3_SP7_c0.t1
OG0017370	g45878	ESY2_g35600_DN3_SP0_c27.t1
OG0017371	g45888	ESY2_g35626_DN3_SP0_c0.t1
OG0017372	g45901	ESY2_g35637_DN3_SP0_c0.t1
OG0017374	g44651	ESY2_g35679_DN2_SP0_c0.t1
OG0017375	g46400	ESY2_g35059_DN3_SP5_c18.t1, ESY11_g53745_DN3_SP0_c0.t1
OG0017376	g13611	ESY2_g35065_DN3_SP1_c0.t1
OG0017377	g46365	ESY2_g34612_DN3_SP8_c0.t1
OG0017378	g46358	ESY2_g34615_DN3_SP8_c0.t1
OG0017379	g46350	ESY2_g34627_DN1_SP0_c0.t1
OG0017381	g46305	ESY2_g34700_DN3_SP6_c0.t1
OG0017382	g44391	ESY2_g34707_DN3_SP2_c0.t1
OG0017384	g17972	ESY2_g34773_DN3_SP0_c0.t1
OG0017385	g46238	ESY2_g34820_DN3_SP0_c0.t1
OG0017386	g44433	ESY2_g34828_DN3_SP0_c0.t1
OG0017388	g44487	ESY2_g35966_DN3_SP5_c0.t1
OG0017390	g46137	ESY2_g34959_DN2_SP0_c0.t1
OG0017391	g648	ESY6_g49875_DN3_SP0_c13.t1
OG0017392	g44548	ESY2_g34922_DN3_SP1_c0.t1
OG0017393	g17926	ESY4_g25049_DN1_SP0_c0.t1
OG0017394	g44557	ESY2_g34876_DN3_SP0_c0.t1
OG0017395	g46084	ESY2_g34866_DN3_SP6_c0.t1
OG0017396	g44570	ESY2_g35930_DN1_SP0_c0.t1
OG0017398	g46046	ESY2_g35896_DN3_SP5_c0.t1
OG0017400	g46006	ESY2_g35828_DN3_SP6_c0.t1
OG0017401	g46459	ESY2_g36114_DN3_SP0_c0.t1
OG0017402	g44351	ESY2_g36153_DN3_SP8_c0.t1
OG0017403	g46502	ESY2_g36778_DN2_SP0_c0.t1
OG0017404	g44320	ESY2_g36689_DN3_SP0_c0.t1
OG0017407	g46543	ESY2_g36646_DN3_SP0_c0.t1
OG0017408	g46549	ESY2_g36632_DN3_SP0_c0.t1
OG0017411	g44271	ESY2_g36481_DN3_SP7_c0.t1
OG0017412	g44270	ESY2_g36479_DN3_SP8_c0.t1
OG0017414	g7269	ESY3_g30138_DN3_SP0_c0.t1
OG0017415	g13156	ESY3_g30168_DN3_SP7_c0.t1
OG0017416	g7248	ESY3_g30192_DN3_SP8_c0.t1
OG0017417	g7230	ESY3_g30233_DN3_SP4_c0.t1
OG0017420	g7152	ESY3_g30434_DN3_SP8_c0.t1
OG0017421	g7151	ESY3_g30437_DN3_SP0_c0.t1
OG0017422	g12154	ESY3_g30518_DN3_SP0_c0.t1
OG0017423	g7115	ESY3_g30530_DN3_SP1_c0.t1
OG0017424	g7114	ESY3_g30533_DN3_SP8_c6.t1
OG0017425	g7088	ESY3_g30568_DN3_SP0_c0.t1
OG0017427	g7021	ESY3_g29982_DN3_SP8_c0.t1
OG0017431	g6875	ESY3_g29673_DN3_SP8_c0.t1
OG0017432	g6873	ESY3_g29671_DN2_SP2_c0.t1
OG0017433	g11979	ESY3_g29549_DN3_SP0_c0.t1
OG0017434	g6818	ESY3_g29475_DN3_SP0_c0.t1
OG0017438	g6777	ESY3_g29375_DN3_SP8_c0.t1
OG0017439	g11954	ESY3_g29374_DN3_SP0_c5.t1
OG0017440	g13392	ESY3_g29009_DN3_SP0_c0.t1
OG0017441	g11872	ESY3_g29087_DN3_SP8_c0.t1
OG0017443	g6659	ESY3_g29001_DN3_SP8_c0.t1
OG0017444	g6637	ESY3_g29000_DN3_SP0_c0.t1
OG0017445	g11819	ESY3_g28792_DN3_SP0_c47.t1
OG0017451	g13501, g11720	ESY12_g51117_DN3_SP3_c0.t1
OG0017453	g11686	ESY3_g27592_DN3_SP4_c0.t1
OG0017454	g38323	ESY8_g59298_DN3_SP8_c0.t1
OG0017455	g13570	ESY2_g36268_DN3_SP8_c0.t1
OG0017456	g6332	ESY11_g52785_DN3_SP0_c0.t1
OG0017459	g13587	ESY11_g52413_DN3_SP0_c31.t1
OG0017460	g6221	ESY11_g53263_DN2_SP0_c36.t1
OG0017462	g6144	ESY11_g53744_DN3_SP7_c0.t1
OG0017464	g6108	ESY11_g53965_DN3_SP0_c0.t1
OG0017467	g13999	ESY11_g54132_DN3_SP8_c0.t1
OG0017468	g6004	ESY11_g54298_DN3_SP7_c0.t1
OG0017469	g13945	ESY11_g54398_DN3_SP0_c0.t1
OG0017470	g13803	ESY11_g54609_DN3_SP2_c0.t1
OG0017471	g5934	ESY11_g54815_DN3_SP0_c0.t1
OG0017472	g5914	ESY11_g54878_DN3_SP3_c0.t1
OG0017474	g47666	ESY4_g23990_DN3_SP8_c0.t1
OG0017475	g47383	ESY20_g13275_DN3_SP6_c0.t1
OG0017476	g5932	ESY11_g54976_DN3_SP6_c0.t1
OG0017477	g5889	ESY11_g54971_DN3_SP2_c0.t1
OG0017478	g13836	ESY11_g54999_DN3_SP0_c0.t1
OG0017479	g13834	ESY11_g55002_DN2_SP4_c0.t1
OG0017480	g17980	ESY2_g36433_DN3_SP8_c0.t1
OG0017481	g54366	ESY2_g36374_DN3_SP0_c0.t1
OG0017482	g54310	ESY2_g36348_DN3_SP6_c0.t1
OG0017483	g36722	ESY2_g36316_DN3_SP0_c0.t1
OG0017484	g54332	ESY2_g36272_DN3_SP0_c0.t1
OG0017485	g36697	ESY2_g36259_DN3_SP0_c0.t1
OG0017489	g36676	ESY2_g36198_DN3_SP6_c0.t1
OG0017492	g36602	ESY2_g36961_DN3_SP2_c0.t1
OG0017493	g36580	ESY2_g37038_DN3_SP0_c15.t1
OG0017495	g54207	ESY2_g37430_DN3_SP8_c0.t1
OG0017497	g36432	ESY2_g37485_DN3_SP0_c0.t1
OG0017498	g28063	ESY2_g37557_DN2_SP4_c0.t1
OG0017499	g54109	ESY2_g37856_DN3_SP1_c13.t1
OG0017500	g36366	ESY2_g37877_DN3_SP7_c0.t1
OG0017501	g54101	ESY2_g37885_DN3_SP0_c0.t1
OG0017502	g54086	ESY2_g37958_DN3_SP8_c0.t1
OG0017504	g28106	ESY2_g38037_DN3_SP8_c0.t1
OG0017505	g47150	ESY2_g38361_DN3_SP0_c0.t1
OG0017506	g17592	ESY2_g38366_DN3_SP2_c0.t1
OG0017508	g17638	ESY2_g38690_DN3_SP0_c0.t1
OG0017510	g50539	ESY4_g23659_DN3_SP8_c0.t1
OG0017515	g19223	ESY1_g10451_DN3_SP1_c0.t1
OG0017516	g11323	ESY1_g10466_DN3_SP0_c0.t1
OG0017517	g2388	ESY1_g10508_DN3_SP4_c18.t1
OG0017518	g19211	ESY1_g11185_DN3_SP7_c0.t1
OG0017520	g19176	ESY1_g11051_DN3_SP8_c0.t1
OG0017521	g19175	ESY1_g11049_DN3_SP0_c0.t1
OG0017523	g2316	ESY1_g11003_DN3_SP8_c0.t1
OG0017524	g19152	ESY1_g10955_DN3_SP6_c0.t1
OG0017525	g19160	ESY1_g10979_DN3_SP0_c0.t1
OG0017526	g2299	ESY1_g10973_DN3_SP8_c0.t1
OG0017527	g2253	ESY1_g10815_DN3_SP0_c0.t1
OG0017528	g2238	ESY1_g10799_DN3_SP0_c0.t1
OG0017529	g11282	ESY1_g10795_DN3_SP0_c0.t1
OG0017530	g2216	ESY1_g10763_DN3_SP0_c0.t1
OG0017532	g19082	ESY1_g10744_DN3_SP3_c0.t1
OG0017533	g11276	ESY1_g10696_DN3_SP1_c0.t1
OG0017534	g2181	ESY1_g10645_DN3_SP8_c0.t1
OG0017535	g2183	ESY1_g10662_DN2_SP0_c85.t1
OG0017536	g2170	ESY1_g10579_DN3_SP6_c0.t1
OG0017537	g19030	ESY1_g10538_DN3_SP5_c0.t1
OG0017538	g2138	ESY1_g11835_DN2_SP0_c0.t1
OG0017539	g2088	ESY1_g11708_DN3_SP0_c0.t1
OG0017541	g18943	ESY1_g11400_DN3_SP0_c13.t1
OG0017542	g18921	ESY1_g11371_DN2_SP0_c0.t1
OG0017543	g11202	ESY1_g11301_DN3_SP8_c0.t1
OG0017544	g1958	ESY1_g11900_DN3_SP0_c0.t1
OG0017547	g19280	ESY1_g10310_DN3_SP1_c0.t1
OG0017548	g1891	ESY1_g12172_DN3_SP2_c0.t1
OG0017549	g1890	ESY1_g12175_DN3_SP6_c0.t1
OG0017550	g1812	ESY1_g12364_DN3_SP0_c0.t1
OG0017551	g11155	ESY1_g12424_DN3_SP0_c0.t1
OG0017553	g1747	ESY1_g12498_DN3_SP0_c0.t1
OG0017555	g18702	ESY1_g12582_DN3_SP0_c14.t1
OG0017557	g54371	ESY2_g36399_DN3_SP0_c0.t1
OG0017558	g36586	ESY2_g36990_DN3_SP2_c0.t1
OG0017559	g54268	ESY2_g37034_DN3_SP7_c0.t1
OG0017560	g36502	ESY2_g37266_DN3_SP0_c0.t1
OG0017562	g24415	ESY2_g38585_DN3_SP1_c0.t1
OG0017563	g16717	ESY9_g44585_DN1_SP0_c0.t1
OG0017564	g2747	ESY1_g8652_DN3_SP0_c0.t1
OG0017565	g2603	ESY1_g9795_DN2_SP0_c0.t1
OG0017566	g2413	ESY1_g10365_DN3_SP0_c0.t1
OG0017567	g2423	ESY1_g10340_DN3_SP4_c0.t1
OG0017568	g2468	ESY1_g10174_DN3_SP0_c0.t1
OG0017572	g11299	ESY1_g10959_DN3_SP0_c0.t1
OG0017573	g19154	ESY1_g10956_DN3_SP6_c0.t1
OG0017574	g2286	ESY1_g10948_DN3_SP0_c0.t1
OG0017575	g11279	ESY1_g10773_DN3_SP0_c0.t1
OG0017576	g19072	ESY1_g10695_DN3_SP8_c0.t1
OG0017577	g19052	ESY1_g10616_DN3_SP3_c0.t1
OG0017579	g18947	ESY1_g11418_DN3_SP8_c0.t1
OG0017580	g18756	ESY1_g12539_DN2_SP0_c0.t1
OG0017581	g9621	ESY6_g50750_DN3_SP8_c0.t1
OG0017583	g18679	ESY6_g50345_DN3_SP0_c0.t1
OG0017584	g10837	ESY10_g14742_DN3_SP2_c0.t1
OG0017586	g40407	ESY7_g16015_DN3_SP3_c0.t1, ESY2_g37721_DN2_SP0_c0.t1
OG0017589	g51546	ESY9_g44053_DN3_SP8_c0.t1
OG0017590	g37270	ESY9_g45282_DN3_SP0_c0.t1
OG0017592	g51824	ESY9_g45625_DN3_SP0_c0.t1
OG0017593	g37380	ESY12_g51055_DN3_SP3_c0.t1
OG0017596	g2045, g37423	ESY12_g51270_DN2_SP0_c0.t1
OG0017597	g38194	ESY12_g51588_DN3_SP0_c0.t1
OG0017598	g37715	ESY12_g51384_DN3_SP6_c0.t1
OG0017599	g46503	ESY2_g36775_DN3_SP0_c0.t1
OG0017600	g46392	ESY2_g35071_DN3_SP0_c0.t1
OG0017602	g44488	ESY2_g35965_DN3_SP0_c0.t1
OG0017603	g23606	ESY16_g62103_DN3_SP6_c0.t1, ESY16_g62102_DN3_SP0_c0.t1
OG0017604	g44585	ESY2_g35873_DN2_SP0_c0.t1
OG0017605	g23579	ESY4_g23888_DN3_SP6_c0.t1
OG0017607	g16991	ESY4_g24516_DN2_SP0_c0.t1
OG0017611	g23192	ESY4_g25948_DN3_SP0_c0.t1
OG0017612	g18214	ESY4_g25573_DN3_SP0_c0.t1
OG0017614	g26869	ESY5_g5517_DN1_SP0_c0.t1
OG0017616	g49438	ESY5_g5086_DN3_SP0_c0.t1
OG0017617	g30947	ESY5_g4776_DN3_SP0_c0.t1
OG0017618	g31026	ESY5_g4626_DN2_SP0_c0.t1
OG0017619	g31033	ESY5_g4608_DN3_SP0_c0.t1
OG0017620	g49608	ESY5_g3089_DN3_SP0_c0.t1
OG0017621	g49616	ESY5_g3108_DN3_SP0_c0.t1
OG0017623	g31502	ESY5_g2758_DN3_SP5_c0.t1
OG0017624	g31521	ESY5_g2788_DN3_SP7_c0.t1
OG0017625	g31599	ESY5_g2920_DN3_SP0_c0.t1
OG0017628	g50245	ESY5_g2303_DN3_SP6_c0.t1
OG0017630	g45903	ESY2_g35640_DN3_SP0_c0.t1
OG0017631	g44696, g45862	ESY2_g35572_DN3_SP0_c0.t1
OG0017632	g44709	ESY2_g35481_DN3_SP4_c0.t1
OG0017633	g45803	ESY2_g35421_DN3_SP0_c0.t1
OG0017634	g44778	ESY2_g35365_DN3_SP0_c0.t1
OG0017635	g41564	ESY2_g34473_DN2_SP0_c0.t1
OG0017637	g1709	ESY2_g34175_DN3_SP0_c0.t1
OG0017638	g41001	ESY2_g33946_DN3_SP0_c0.t1
OG0017639	g40902	ESY2_g33670_DN3_SP0_c0.t1
OG0017640	g46954, g41397	ESY1_g9837_DN3_SP0_c0.t1
OG0017643	g6138	ESY11_g53816_DN3_SP0_c0.t1
OG0017644	g24006	ESY9_g43641_DN3_SP0_c0.t1
OG0017647	g13314	ESY3_g29638_DN3_SP0_c0.t1
OG0017648	g12119	ESY3_g30600_DN3_SP0_c0.t1
OG0017650	g7286	ESY3_g30111_DN3_SP6_c0.t1
OG0017651	g12328	ESY3_g31228_DN3_SP2_c0.t1
OG0017652	g37792, g13065	ESY3_g31028_DN3_SP0_c0.t1
OG0017653	g7543	ESY3_g30778_DN3_SP0_c11.t1
OG0017654	g12922	ESY3_g31582_DN3_SP1_c0.t1
OG0017659	g28318	ESY7_g18811_DN3_SP0_c0.t1
OG0017660	g47568	ESY13_g56247_DN3_SP3_c0.t1
OG0017662	g45470	ESY7_g18483_DN3_SP8_c0.t1
OG0017664	g45473	ESY7_g18499_DN3_SP0_c0.t1
OG0017667	g38384	ESY8_g59444_DN3_SP0_c0.t1
OG0017670	g17364	ESY9_g43440_DN3_SP0_c0.t1
OG0017672	g50542	ESY4_g23664_DN3_SP2_c0.t1
OG0017673	g50472	ESY5_g3685_DN3_SP0_c0.t1
OG0017674	g27641	ESY4_g22148_DN3_SP8_c12.t1
OG0017675	g28126	ESY5_g1941_DN2_SP0_c0.t1
OG0017682	g39984	ESY8_g58896_DN2_SP0_c0.t1
OG0017683	g51085	ESY8_g58921_DN3_SP0_c0.t1
OG0017684	g40112	ESY8_g59047_DN3_SP0_c0.t1
OG0017685	g5487	ESY7_g17777_DN3_SP3_c0.t1
OG0017686	g29527	ESY7_g17943_DN3_SP0_c0.t1
OG0017687	g5363	ESY7_g18227_DN2_SP0_c0.t1
OG0017688	g4535	ESY15_g64374_DN3_SP0_c0.t1
OG0017689	g18099	ESY8_g60354_DN3_SP0_c0.t1, ESY8_g60352_DN3_SP0_c0.t1
OG0017690	g16846	ESY8_g60336_DN3_SP8_c0.t1
OG0017691	g16799	ESY10_g15448_DN3_SP0_c0.t1, ESY8_g60132_DN3_SP0_c0.t1
OG0017692	g10622	ESY10_g14046_DN3_SP0_c0.t1
OG0017693	g28531	ESY6_g48106_DN3_SP0_c0.t1
OG0017694	g1244	ESY2_g33794_DN3_SP0_c0.t1
OG0017695	g1266	ESY6_g48719_DN3_SP0_c0.t1
OG0017696	g28854	ESY6_g48980_DN2_SP8_c0.t1
OG0017699	g632	ESY6_g49899_DN2_SP0_c0.t1
OG0017700	g306	ESY6_g49702_DN3_SP0_c0.t1
OG0017703	g31118	ESY5_g3136_DN2_SP0_c0.t1
OG0017704	g50332, g50329	ESY11_g54696_DN2_SP0_c0.t1, ESY5_g1760_DN2_SP0_c0.t1
OG0017707	g18491	ESY7_g19252_DN1_SP0_c0.t1, ESY10_g14432_DN3_SP0_c17.t1, ESY16_g61822_DN2_SP0_c14.t1, ESY4_g26471_DN3_SP0_c0.t1, ESY4_g26469_DN3_SP0_c0.t1, ESY7_g19254_DN1_SP0_c0.t1, ESY4_g26051_DN2_SP0_c0.t1, ESY6_g48126_DN2_SP0_c0.t1, ESY8_g59363_DN2_SP0_c0.t1, ESY7_g19257_DN3_SP0_c0.t1, ESY7_g19256_DN2_SP0_c0.t1, ESY5_g2847_DN1_SP0_c17.t1, ESY10_g14431_DN2_SP0_c38.t1, ESY4_g26472_DN1_SP0_c0.t1, ESY2_g37650_DN3_SP0_c1.t1
OG0017710	g46429	ESY2_g35030_DN3_SP0_c0.t1
OG0017711	g12384	ESY6_g49722_DN2_SP0_c0.t1, ESY6_g49720_DN3_SP0_c0.t1
OG0017715	g41196, g41180, g6732, g41759	ESY1_g12244_DN3_SP0_c0.t1
OG0017718	g1273	ESY1_g11044_DN3_SP0_c0.t1
OG0017719	g19238	ESY1_g10409_DN3_SP0_c0.t1
OG0017720	g29491	ESY7_g18060_DN3_SP0_c0.t1
OG0017721	g561	ESY6_g50026_DN2_SP0_c0.t1
OG0017723	g47509, g23835	ESY13_g57600_DN3_SP2_c0.t1
OG0017726	g17307	ESY1_g11200_DN3_SP0_c0.t1, ESY8_g60600_DN3_SP0_c0.t1, ESY4_g26276_DN3_SP0_c0.t1, ESY4_g22566_DN2_SP0_c0.t1
OG0017727	g52644	ESY16_g61517_DN2_SP0_c0.t1
OG0017728	g46759, g28338	ESY8_g61184_DN3_SP0_c0.t1, ESY8_g61160_DN3_SP0_c0.t1
OG0017758	g1825	ESY20_g13207_DN3_SP0_c12.t1
OG0017759	g23043	ESY4_g25546_DN3_SP1_c0.t1
OG0017764	g50649	ESY16_g61670_DN3_SP0_c0.t1
OG0017765	g24291	ESY16_g61635_DN3_SP7_c0.t1
OG0017766	g43853	ESY2_g34280_DN2_SP0_c0.t1
OG0017767	g43985	ESY2_g34204_DN3_SP0_c0.t1
OG0017768	g44104	ESY2_g34024_DN3_SP3_c0.t1
OG0017769	g44108	ESY2_g34017_DN3_SP8_c6.t1
OG0017772	g10815	ESY10_g14654_DN3_SP0_c0.t1
OG0017773	g10811	ESY10_g14647_DN3_SP0_c0.t1
OG0017775	g10801	ESY10_g14629_DN3_SP8_c0.t1
OG0017779	g1527	ESY10_g14302_DN3_SP0_c0.t1
OG0017780	g1532, g16690	ESY10_g14283_DN3_SP0_c0.t1
OG0017783	g10547	ESY10_g13869_DN3_SP2_c0.t1
OG0017784	g1616, g10502	ESY10_g13721_DN3_SP0_c0.t1
OG0017787	g10408	ESY21_g55398_DN3_SP3_c0.t1
OG0017789	g44997	ESY2_g35247_DN3_SP0_c0.t1
OG0017791	g45044	ESY2_g35292_DN3_SP0_c0.t1
OG0017792	g18057	ESY2_g35325_DN3_SP0_c0.t1
OG0017793	g45066	ESY2_g35327_DN3_SP1_c0.t1
OG0017795	g40776	ESY2_g33299_DN2_SP1_c0.t1
OG0017797	g7473, g13060	ESY3_g30981_DN3_SP1_c0.t1
OG0017798	g47645	ESY4_g23791_DN3_SP7_c0.t1
OG0017799	g7354	ESY3_g31315_DN3_SP7_c0.t1
OG0017800	g25952	ESY15_g64880_DN3_SP1_c0.t1
OG0017801	g26815	ESY15_g65339_DN3_SP0_c0.t1
OG0017803	g1327	ESY4_g25944_DN2_SP0_c0.t1
OG0017804	g28390	ESY6_g46901_DN3_SP0_c0.t1
OG0017805	g894	ESY6_g47059_DN3_SP0_c0.t1
OG0017808	g937	ESY6_g47525_DN2_SP0_c0.t1
OG0017809	g28620	ESY6_g48398_DN3_SP3_c0.t1
OG0017810	g39298	ESY6_g48483_DN3_SP8_c0.t1
OG0017812	g5292	ESY7_g18394_DN3_SP0_c0.t1
OG0017813	g29434	ESY7_g18215_DN3_SP0_c0.t1, ESY7_g18214_DN1_SP0_c0.t1
OG0017814	g45528	ESY7_g17996_DN3_SP0_c0.t1
OG0017816	g29565	ESY7_g17827_DN3_SP0_c0.t1
OG0017818	g29583	ESY7_g18699_DN3_SP3_c0.t1
OG0017819	g5497	ESY7_g18695_DN3_SP0_c0.t1
OG0017820	g5520	ESY7_g18633_DN3_SP4_c16.t1
OG0017822	g5541	ESY7_g18550_DN3_SP0_c0.t1
OG0017824	g47246	ESY9_g42522_DN3_SP0_c0.t1
OG0017827	g24127	ESY9_g42970_DN1_SP0_c13.t1
OG0017832	g32674	ESY14_g20452_DN3_SP7_c0.t1
OG0017834	g50509	ESY14_g20665_DN3_SP8_c0.t1
OG0017835	g27929	ESY14_g21024_DN3_SP0_c0.t1
OG0017840	g32364	ESY2_g33411_DN3_SP0_c0.t1
OG0017841	g32426	ESY4_g23388_DN3_SP0_c0.t1
OG0017843	g50544	ESY4_g23667_DN2_SP0_c0.t1
OG0017845	g22994	ESY4_g25360_DN3_SP0_c0.t1
OG0017846	g47930	ESY4_g25312_DN1_SP0_c0.t1
OG0017848	g22852	ESY4_g26464_DN3_SP0_c0.t1
OG0017849	g47984	ESY4_g26501_DN3_SP0_c0.t1
OG0017850	g47990	ESY4_g26527_DN3_SP0_c0.t1
OG0017855	g46793	ESY17_g40312_DN2_SP0_c0.t1
OG0017857	g18096	ESY8_g61066_DN3_SP8_c0.t1
OG0017858	g16890	ESY8_g60802_DN3_SP0_c0.t1
OG0017862	g40233	ESY11_g54485_DN3_SP0_c0.t1
OG0017863	g51442	ESY4_g25530_DN3_SP0_c0.t1
OG0017865	g37016	ESY9_g43172_DN3_SP0_c0.t1
OG0017866	g36992	ESY6_g48721_DN3_SP0_c0.t1
OG0017869	g40299	ESY25_g62607_DN3_SP0_c45.t1
OG0017871	g40328	ESY12_g51670_DN3_SP2_c0.t1
OG0017872	g40337	ESY18_g63914_DN3_SP0_c0.t1
OG0017873	g25764	ESY18_g63907_DN3_SP3_c0.t1
OG0017874	g40361	ESY18_g63455_DN3_SP1_c25.t1
OG0017875	g40388	ESY18_g63074_DN2_SP0_c0.t1
OG0017880	g40620	ESY10_g15091_DN3_SP8_c0.t1
OG0017883	g40669	ESY10_g14930_DN3_SP0_c0.t1
OG0017884	g25207	ESY9_g44510_DN3_SP1_c0.t1
OG0017888	g46861	ESY17_g39350_DN3_SP0_c0.t1
OG0017889	g46935	ESY17_g39810_DN3_SP0_c0.t1
OG0017890	g46958, g24906	ESY17_g39615_DN2_SP1_c0.t1
OG0017891	g54007	ESY17_g39410_DN3_SP6_c0.t1
OG0017893	g24728	ESY11_g54943_DN3_SP0_c0.t1
OG0017894	g24654	ESY15_g65715_DN2_SP0_c0.t1
OG0017904	g16805	ESY8_g60146_DN3_SP2_c0.t1
OG0017905	g37713	ESY12_g51387_DN3_SP0_c0.t1
OG0017916	g52026	ESY12_g51272_DN3_SP0_c0.t1
OG0017920	g5848	ESY7_g19634_DN3_SP0_c0.t1
OG0017923	g18824	ESY1_g12064_DN2_SP0_c0.t1
OG0017926	g28920	ESY6_g49173_DN3_SP2_c0.t1
OG0017927	g28796, g28775	ESY6_g48871_DN3_SP0_c0.t1
OG0017928	g1275	ESY6_g48747_DN3_SP0_c16.t1
OG0017931	g209	ESY6_g50627_DN3_SP0_c17.t1
OG0017933	g19635	ESY6_g50238_DN3_SP1_c0.t1
OG0017936	g47143	ESY20_g13366_DN3_SP0_c0.t1
OG0017940	g39478	ESY20_g13022_DN2_SP0_c0.t1
OG0017943	g39584	ESY20_g13233_DN3_SP0_c0.t1
OG0017944	g39749	ESY20_g12814_DN2_SP0_c0.t1
OG0017945	g37916	ESY8_g58406_DN3_SP0_c2.t1
OG0017946	g39959	ESY8_g58722_DN3_SP8_c0.t1
OG0017948	g49597, g31084	ESY5_g4460_DN3_SP1_c0.t1
OG0017949	g40131	ESY5_g3451_DN2_SP0_c0.t1
OG0017950	g54260	ESY2_g37082_DN2_SP1_c0.t1
OG0017951	g36800	ESY8_g59219_DN3_SP7_c0.t1
OG0017952	g38316	ESY8_g59282_DN2_SP0_c10.t1
OG0017954	g12717	ESY3_g32638_DN3_SP0_c0.t1
OG0017956	g11241	ESY3_g32655_DN3_SP8_c0.t1
OG0017958	g16992	ESY3_g32689_DN3_SP0_c0.t1, ESY4_g24866_DN2_SP0_c0.t1
OG0017963	g47610	ESY16_g62361_DN2_SP0_c0.t1
OG0017964	g23669	ESY16_g62373_DN2_SP0_c0.t1
OG0017965	g17119	ESY16_g62408_DN3_SP6_c0.t1
