Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0017125	g12487	Np007G417010
OG0017126	g7643	Np007G416930
OG0017129	g7617	Np007G416250
OG0017130	g7601	Np007G415760
OG0017131	g12443	Np007G415490
OG0017132	g7581	Np007G415280
OG0017133	g7572	Np007G415130
OG0017134	g7554	Np007G414620
OG0017135	g12993	Np007G414590
OG0017136	g7531	Np007G414090
OG0017137	g37354	Np006G331810
OG0017138	g51834	Np006G332790
OG0017139	g37323	Np006G333530, Np006G333490
OG0017140	g51785	Np006G333560
OG0017142	g37311	Np006G334160
OG0017143	g51755	Np006G334330
OG0017144	g51743	Np006G334620
OG0017145	g51742	Np006G334640
OG0017146	g51570	Np006G339540
OG0017147	g51601	Np006G338480
OG0017148	g38054	Np006G337980
OG0017151	g38084	Np006G336780
OG0017152	g37275	Np006G335430
OG0017153	g31590	Np004G241030
OG0017154	g49944	Np004G240760
OG0017155	g31629	Np004G240250
OG0017157	g49976	Np004G239600
OG0017159	g49992	Np004G239050
OG0017160	g31690	Np004G238930
OG0017161	g50011	Np004G238380
OG0017162	g31771	Np004G237530
OG0017163	g50030	Np004G237770
OG0017164	g31784	Np004G237290
OG0017165	g50048	Np004G237230
OG0017167	g27415	Np004G237020
OG0017168	g31820	Np004G236570
OG0017169	g31855	Np004G236060
OG0017170	g27434	Np004G235930
OG0017171	g36465	Np004G196350
OG0017174	g32000	Np004G233680
OG0017175	g32001	Np004G233600
OG0017176	g32005	Np004G233510
OG0017177	g27497	Np004G233350
OG0017178	g32026	Np004G232470
OG0017179	g50248	Np004G232040
OG0017181	g27791	Np004G231750
OG0017182	g27530	Np004G231730
OG0017183	g50258	Np004G231290
OG0017184	g27543	Np004G231080
OG0017185	g32053	Np004G230950
OG0017186	g32084	Np004G229210
OG0017187	g32081	Np004G229100
OG0017188	g32125	Np004G227840, Np004G227880, Np004G226640
OG0017189	g50348	Np004G226840
OG0017191	g50386	Np004G209250
OG0017192	g32238	Np004G209530
OG0017194	g27635	Np004G210330
OG0017195	g27634	Np004G210320
OG0017196	g23837	Np005G282260
OG0017197	g37379	Np006G330660
OG0017198	g23780	Np005G281010
OG0017199	g23751	Np005G280550
OG0017200	g23609	Np005G277260
OG0017202	g38351	Np006G364740
OG0017203	g38339	Np006G364410
OG0017204	g50983	Np006G365740
OG0017205	g50977	Np006G366130
OG0017206	g38435	Np006G367410
OG0017207	g38453, g25576	Np006G367960
OG0017208	g38480	Np006G368530
OG0017209	g36929	Np006G368750
OG0017210	g38510	Np006G369380
OG0017211	g36944	Np006G369520
OG0017216	g50855	Np006G371020
OG0017217	g31543	Np004G241800
OG0017218	g31504	Np004G242650
OG0017219	g49879	Np004G243340
OG0017220	g31456	Np004G243670, Np004G243680
OG0017222	g31412	Np004G244630
OG0017223	g31393	Np004G245140
OG0017224	g31319	Np007G414680, Np004G246870
OG0017225	g31311	Np004G247070
OG0017228	g31273	Np004G247880
OG0017230	g49706	Np004G249210
OG0017231	g31225	Np004G249120
OG0017233	g27063	Np004G249920
OG0017234	g41115	Np002G108240
OG0017235	g31164	Np004G250020
OG0017238	g5568	Np003G132860
OG0017239	g27028	Np004G250760
OG0017240	g49562	Np004G252320
OG0017241	g49544	Np004G253340
OG0017242	g30989	Np004G253510
OG0017243	g30961	Np004G253820
OG0017244	g30941	Np004G254300
OG0017245	g49495	Np004G254530
OG0017247	g49479	Np004G255150
OG0017248	g30881	Np004G255650
OG0017249	g26934	Np004G255910
OG0017250	g30852	Np004G256230
OG0017251	g30847	Np004G256290
OG0017252	g26912	Np004G256770
OG0017253	g30836	Np004G256730
OG0017255	g30838	Np004G256650
OG0017256	g23551	Np004G256560
OG0017258	g30810	Np004G257190
OG0017259	g26889	Np004G258120
OG0017261	g26865	Np004G259390
OG0017263	g49286	Np004G259820
OG0017264	g19281	Np004G259890
OG0017265	g5180	Np003G141490
OG0017266	g29305	Np003G141460
OG0017267	g5183	Np003G141440
OG0017268	g5185	Np003G141380
OG0017269	g5147	Np003G141870
OG0017270	g5146	Np003G141880
OG0017271	g5143	Np003G141890
OG0017273	g5127	Np003G142130
OG0017274	g45722	Np003G143240
OG0017275	g5046	Np003G143480
OG0017277	g28992	Np003G144980
OG0017278	g4984	Np003G145020
OG0017279	g29011	Np003G145150
OG0017280	g18018	Np002G089630
OG0017281	g29076	Np003G146750
OG0017282	g41448	Np003G146870
OG0017283	g41447	Np003G146890
OG0017284	g4870	Np003G147240
OG0017285	g10151	Np001G015090
OG0017286	g4707	Np001G015430
OG0017287	g4732	Np001G015790
OG0017288	g4757	Np001G016190
OG0017289	g10189, g4662	Np001G016350
OG0017291	g10275	Np001G017790
OG0017292	g10254	Np001G017580
OG0017293	g5255	Np003G140510
OG0017294	g5259	Np003G140450
OG0017295	g29654	Np003G132540
OG0017296	g1533	Np001G024800
OG0017297	g27978	Np004G190290
OG0017298	g10297	Np001G018110
OG0017299	g29732	Np003G130290
OG0017302	g29743	Np003G129940
OG0017303	g5660	Np003G129560
OG0017305	g10067	Np001G013160
OG0017306	g600	Np001G013030
OG0017307	g31740	Np004G238030
OG0017308	g10026	Np001G012130
OG0017309	g10025	Np001G012020
OG0017310	g538	Np001G011590
OG0017311	g10011	Np001G011730
OG0017312	g533	Np001G011480
OG0017314	g512	Np001G011170
OG0017315	g9993	Np001G011140
OG0017316	g466	Np001G010210
OG0017317	g9954	Np001G010120
OG0017319	g39397	Np003G161080
OG0017320	g418	Np001G009090
OG0017321	g393	Np001G008610
OG0017322	g9881	Np001G008510
OG0017323	g18603	Np001G008470
OG0017324	g381	Np001G007900
OG0017327	g28721	Np003G154320
OG0017328	g28722	Np003G154380
OG0017330	g52844, g52834	Np001G053080
OG0017331	g2511	Np001G052650
OG0017333	g2545	Np001G052350
OG0017334	g19354	Np001G052150
OG0017336	g2596	Np001G051230
OG0017338	g2679	Np001G049620
OG0017339	g2684	Np001G049510
OG0017340	g2706	Np001G048820
OG0017341	g19468	Np001G048300
OG0017342	g19481	Np001G048200
OG0017343	g19490	Np001G047810
OG0017345	g2770	Np001G047220
OG0017346	g19525	Np001G046740
OG0017347	g11419	Np001G046600
OG0017348	g19552	Np001G046220
OG0017349	g24566	Np005G306050
OG0017350	g2996	Np001G044920
OG0017351	g11462	Np001G044080
OG0017352	g19606	Np001G044130
OG0017353	g3292	Np001G043950
OG0017354	g11512	Np001G043260
OG0017355	g10309	Np001G018320
OG0017356	g44881	Np002G090930
OG0017357	g44882	Np002G091160
OG0017358	g5246	Np003G140620
OG0017360	g41605	Np002G090770
OG0017361	g44792	Np002G088250
OG0017362	g45779	Np002G087520
OG0017363	g44774	Np002G087410
OG0017364	g38487	Np006G368790
OG0017365	g43213	Np002G087010
OG0017366	g45801	Np002G086960
OG0017367	g44737	Np002G086470
OG0017368	g44693	Np002G085060
OG0017369	g44692	Np002G085050
OG0017370	g45878	Np002G084650
OG0017371	g45888	Np002G084340
OG0017372	g45901	Np002G084080
OG0017373	g45902	Np002G084060
OG0017374	g44651	Np002G083630
OG0017375	g46400	Np002G074220
OG0017376	g13611	Np002G074240
OG0017377	g46365	Np002G074920
OG0017378	g46358	Np002G074950
OG0017379	g46350	Np002G075050
OG0017380	g46307	Np002G075520
OG0017382	g44391	Np002G076090
OG0017384	g17972	Np002G076810
OG0017385	g46238	Np002G077260
OG0017386	g44433	Np002G077430
OG0017388	g44487	Np002G078590
OG0017390	g46137	Np002G079360
OG0017391	g648	Np003G147360
OG0017392	g44548	Np002G079800
OG0017393	g17926	Np005G309760
OG0017394	g44557	Np002G080320
OG0017395	g46084	Np002G080800
OG0017396	g44570	Np002G081130
OG0017398	g46046	Np002G081410
OG0017400	g46006	Np002G082240
OG0017401	g46459	Np002G073290
OG0017402	g44351	Np002G072990
OG0017403	g46502	Np002G072550
OG0017404	g44320	Np002G072110
OG0017407	g46543	Np002G071540
OG0017408	g46549	Np002G071390
OG0017411	g44271	Np002G070220
OG0017412	g44270	Np002G070200
OG0017414	g7269	Np007G408320
OG0017415	g13156	Np007G407980
OG0017416	g7248	Np007G407770
OG0017417	g7230	Np007G407360
OG0017422	g12154	Np007G404740
OG0017423	g7115	Np007G404590
OG0017424	g7114	Np007G404570
OG0017425	g7088	Np007G404030
OG0017427	g7021	Np007G390560
OG0017429	g6992	Np007G391510
OG0017431	g6875	Np007G394350
OG0017432	g6873	Np003G163140
OG0017433	g11979	Np007G395380
OG0017434	g6818	Np007G395940
OG0017438	g6777	Np007G397470
OG0017439	g11954	Np007G397480
OG0017440	g13392	Np007G381650
OG0017441	g11872	Np007G381270
OG0017443	g6659	Np007G381870
OG0017445	g11819	Np007G383220
OG0017446	g28345	Np003G168100
OG0017449	g6512	Np007G385260
OG0017451	g13501, g11720	Np007G387050
OG0017452	g6441	Np007G387410
OG0017453	g11686	Np007G387590
OG0017454	g38323	Np006G363620
OG0017455	g13570	Np007G389050
OG0017456	g6332	Np005G294480
OG0017458	g13667	Np007G379850
OG0017459	g13587	Np007G389600
OG0017460	g6221	Np007G379790
OG0017461	g13678	Np007G379500
OG0017462	g6144	Np007G377690
OG0017463	g14201	Np007G377380
OG0017464	g6108	Np007G376180
OG0017467	g13999	Np007G375380
OG0017468	g6004	Np007G374530
OG0017469	g13945	Np007G373730
OG0017470	g13803	Np007G373410
OG0017471	g5934	Np007G372440
OG0017472	g5914	Np007G372190
OG0017473	g5908	Np007G372120
OG0017474	g47666	Np005G276510
OG0017475	g47383	Np007G371640
OG0017476	g5932	Np003G144060
OG0017477	g5889	Np007G371690
OG0017478	g13836	Np007G371540
OG0017479	g13834	Np007G371520
OG0017480	g17980	Np004G190130
OG0017481	g54366	Np004G190560
OG0017482	g54310	Np004G190730
OG0017483	g36722	Np004G190880
OG0017484	g54332	Np004G191300
OG0017485	g36697	Np004G191440
OG0017486	g36695	Np004G191490
OG0017489	g36676	Np004G192260
OG0017490	g36661	Np004G192580
OG0017492	g36602	Np004G193530
OG0017493	g36580	Np004G194230
OG0017497	g36432	Np004G196840
OG0017498	g28063	Np004G197160
OG0017499	g54109	Np004G198670
OG0017500	g36366	Np004G198760
OG0017501	g54101	Np004G198790
OG0017502	g54086	Np004G199160
OG0017503	g54085	Np004G199220
OG0017504	g28106	Np004G199630
OG0017506	g17592	Np005G300750
OG0017508	g17638	Np005G302320
OG0017509	g17639	Np005G302330
OG0017510	g50539	Np004G213850
OG0017512	g51446	Np006G342050
OG0017515	g19223	Np001G054930
OG0017516	g11323	Np001G055020
OG0017517	g2388	Np001G061810, Np001G055270
OG0017518	g19211	Np001G055340
OG0017519	g2335	Np001G056540
OG0017520	g19176	Np001G056590
OG0017521	g19175	Np001G056600
OG0017523	g2316	Np001G057070
OG0017524	g19152	Np001G057520
OG0017525	g19160	Np001G057330
OG0017526	g2299	Np001G057370
OG0017527	g2253	Np001G058410
OG0017528	g2238	Np001G058570
OG0017530	g2216	Np001G059010
OG0017532	g19082	Np001G059230
OG0017533	g11276	Np001G059470
OG0017534	g2181	Np001G059870
OG0017535	g2183	Np001G059760
OG0017536	g2170	Np001G060090
OG0017537	g19030	Np001G060530
OG0017538	g2138	Np001G059740, Np002G088800, Np001G060820
OG0017541	g18943	Np001G063590
OG0017542	g18921	Np001G063760
OG0017543	g11202	Np001G064270
OG0017544	g1958	Np005G290770
OG0017547	g19280	Np001G053910
OG0017548	g1891	Np001G066600
OG0017549	g1890	Np001G066640
OG0017550	g1812	Np001G067890
OG0017551	g11155	Np001G068440
OG0017553	g1747	Np001G069140
OG0017555	g18702	Np001G069900
OG0017557	g54371	Np004G190380
OG0017558	g36586	Np004G193880
OG0017559	g54268	Np004G194200
OG0017560	g36502	Np004G195620
OG0017562	g24415	Np005G301910
OG0017563	g16717	Np001G045650
OG0017564	g2747	Np001G047680
OG0017565	g2603	Np001G050940
OG0017566	g2413	Np001G054360
OG0017567	g2423	Np001G054120
OG0017568	g2468	Np001G053330
OG0017572	g11299	Np001G057480
OG0017573	g19154	Np001G057500
OG0017574	g2286	Np001G057570
OG0017575	g11279	Np001G058810
OG0017576	g19072	Np001G059480
OG0017577	g19052	Np001G059990
OG0017579	g18947	Np001G063440
OG0017580	g18756	Np001G069470
OG0017581	g9621	Np001G000190
OG0017583	g18679	Np001G001720
OG0017584	g10837	Np001G032700
OG0017586	g40407	Np003G182570
OG0017589	g51546	Np006G339970
OG0017590	g37270	Np006G335570
OG0017592	g51824	Np006G332900
OG0017593	g37380	Np006G330600
OG0017596	g37423	Np006G329080
OG0017597	g38194	Np006G328220
OG0017598	g37715	Np006G321820, Np004G241450
OG0017599	g46503	Np002G072540
OG0017600	g46392	Np002G074330
OG0017602	g44488	Np002G078600
OG0017603	g23606	Np005G277240
OG0017604	g44585	Np002G081670
OG0017605	g23579	Np005G276870
OG0017606	g23577	Np005G276820
OG0017607	g16991	Np005G274170
OG0017611	g23192	Np005G263410
OG0017612	g18214	Np005G265160
OG0017613	g28917	Np004G204330
OG0017614	g26869	Np004G259290
OG0017616	g49438	Np004G256350
OG0017617	g30947	Np004G254180
OG0017618	g31026	Np004G252910
OG0017619	g31033	Np004G252740
OG0017620	g49608	Np004G251160
OG0017621	g49616	Np004G251070
OG0017623	g31502	Np004G242680
OG0017624	g31521	Np004G242350
OG0017625	g31599	Np004G240900
OG0017627	g50098	Np004G235700
OG0017628	g50245	Np004G232220
OG0017630	g45903	Np002G084050
OG0017631	g44696, g45862	Np002G085180
OG0017632	g44709	Np002G086090
OG0017633	g45803	Np002G086880
OG0017635	g41564	Np002G089550
OG0017637	g1709	Np002G111520
OG0017638	g41001	Np002G116550
OG0017639	g40902	Np002G120070
OG0017643	g6138	Np007G377410
OG0017644	g24006	Np005G286940
OG0017648	g12119	Np007G402970
OG0017650	g7286	Np007G408620
OG0017651	g12328	Np007G410590
OG0017652	g37792, g13065	Np007G412690
OG0017653	g7543	Np007G414350
OG0017654	g12922	Np007G417490
OG0017655	g46921	Np005G309590
OG0017659	g28318	Np003G131360
OG0017660	g47568	Np005G279900
OG0017662	g45470	Np003G132750
OG0017663	g28707	Np003G153520
OG0017664	g45473	Np005G299720, Np002G108430, Np003G132920
OG0017667	g38384	Np006G365830
OG0017670	g17364	Np005G287530
OG0017672	g50542	Np004G213920
OG0017673	g50472	Np004G211400
OG0017674	g27641	Np004G210610
OG0017675	g28126	Np004G201240
OG0017676	g36177	Np004G202030
OG0017677	g53987	Np004G200890
OG0017681	g39893	Np006G346990, Np006G353780
OG0017682	g39984	Np006G359720
OG0017683	g51085	Np006G359380
OG0017684	g40112	Np006G360870
OG0017685	g5487	Np003G135090
OG0017687	g5363	Np003G138380
OG0017688	g4535	Np001G016730
OG0017689	g18099	Np005G316830
OG0017690	g16846	Np005G317310
OG0017692	g10622	Np001G023570
OG0017693	g28531	Np003G158680
OG0017694	g1244	Np003G153620
OG0017695	g1266	Np003G153130
OG0017696	g28854	Np003G151050
OG0017700	g306	Np001G006100
OG0017703	g31118	Np004G250940
OG0017704	g50332, g50329	Np004G228390
OG0017707	g18491	Np004G206720
OG0017710	g46429	Np002G073690
OG0017711	g12384	Np007G412250
OG0017717	g11463	Np001G044020
OG0017718	g1273	Np001G056640
OG0017719	g19238	Np001G054720
OG0017720	g29491	Np003G136900
OG0017721	g561	Np001G012070
OG0017723	g23835	Np005G282240
OG0017726	g17307	Np006G321870
OG0017728	g46759	Np005G312910, Np005G312930
OG0017728	g28338	Np005G312890
OG0017729	g28284, g28283	Np003G172450
OG0017730	g19987	Np023G439390, Np023G439460, Np019G438780
OG0017751	g17030	Np005G276100
OG0017753	g17004	Np005G274910
OG0017754	g23349	Np005G272290
OG0017755	g23300	Np005G271250
OG0017758	g1825	Np001G067670
OG0017759	g23043	Np005G265460
OG0017760	g47907	Np005G265900
OG0017763	g32617	Np004G205230
OG0017764	g50649	Np004G205320
OG0017765	g24291	Np005G296120
OG0017767	g43985	Np002G108400
OG0017768	g44104	Np002G115490
OG0017769	g44108	Np002G115610
OG0017771	g40936	Np002G118860
OG0017772	g10815	Np001G028170
OG0017773	g10811	Np001G027950
OG0017775	g10801	Np001G027770
OG0017776	g10794	Np001G027340
OG0017778	g10682	Np001G024980
OG0017779	g1527	Np001G024910
OG0017781	g1542	Np001G024670
OG0017783	g10547	Np001G022020
OG0017784	g10502	Np001G021020
OG0017785	g10499, g10575	Np001G020980
OG0017786	g10454	Np001G020320
OG0017787	g10408	Np001G019720
OG0017788	g10364	Np001G018950
OG0017789	g44997	Np002G095280
OG0017791	g45044	Np002G096950
OG0017792	g18057	Np002G097710
OG0017793	g45066	Np002G097770
OG0017794	g28498	Np003G160730
OG0017795	g40776	Np002G124130
OG0017797	g13060	Np007G413060
OG0017798	g47645	Np005G277270
OG0017799	g7354	Np007G409930
OG0017800	g25952	Np003G175280
OG0017801	g26815	Np003G173460
OG0017802	g28301	Np003G170970
OG0017804	g28390	Np003G165090
OG0017805	g894	Np003G165020
OG0017806	g47282	Np005G291040
OG0017808	g937	Np003G161760
OG0017809	g28620	Np003G156360
OG0017810	g39298	Np003G155520
OG0017811	g29365	Np003G140000
OG0017812	g5292	Np003G139710
OG0017813	g29434	Np003G138250
OG0017816	g29565	Np003G135460
OG0017817	g29579	Np003G134890
OG0017818	g29583	Np003G134840
OG0017819	g5497	Np003G134820
OG0017820	g5520	Np003G134190
OG0017821	g5539	Np003G133450
OG0017822	g5541	Np003G133430
OG0017825	g6536	Np007G384550
OG0017826	g24157	Np005G290780
OG0017827	g24127	Np005G289900
OG0017829	g47427	Np005G285070
OG0017834	g50509	Np004G212530
OG0017835	g27929	Np004G204900
OG0017838	g28174	Np004G202940
OG0017839	g35935	Np004G203240
OG0017840	g32364	Np004G211650
OG0017841	g32426	Np004G213200
OG0017842	g32432	Np004G213260
OG0017843	g50544	Np004G213940
OG0017844	g32474	Np004G214040
OG0017845	g22994	Np005G266630
OG0017847	g47980	Np005G268880
OG0017849	g47984	Np005G269290
OG0017850	g47990	Np005G269430
OG0017852	g22792	Np005G262620
OG0017853	g22761	Np005G262210
OG0017854	g22714	Np005G261680
OG0017855	g46793	Np005G312150
OG0017857	g18096	Np005G313470
OG0017858	g16890	Np005G315710
OG0017860	g51505	Np006G340810
OG0017861	g40247	Np003G176320
OG0017863	g51442	Np006G342380
OG0017864	g51374	Np006G343130
OG0017865	g37016	Np001G042460
OG0017866	g36992	Np001G011440
OG0017867	g18446	Np001G042680
OG0017868	g40281	Np003G177840
OG0017869	g40299	Np003G178110
OG0017871	g40328	Np003G178790
OG0017872	g40337	Np003G179650
OG0017873	g25764	Np003G179690
OG0017874	g40361	Np003G180400
OG0017875	g40388	Np003G181590
OG0017880	g40620	Np001G035560
OG0017883	g40669	Np001G033740
OG0017884	g25207	Np005G310110
OG0017885	g10838	Np001G032690
OG0017887	g25284	Np005G309800
OG0017888	g46861	Np005G310590
OG0017889	g46935	Np005G307350
OG0017890	g46958, g24906	Np005G307750
OG0017891	g54007	Np005G307850
OG0017892	g24799	Np005G307920
OG0017893	g24728	Np005G308470
OG0017894	g24654	Np005G307230
OG0017895	g24596, g47016	Np005G306950
OG0017896	g24575	Np005G306350
OG0017897	g24574	Np005G306340
OG0017900	g24526	Np005G305080
OG0017904	g16805	Np005G318790
OG0017905	g37713	Np006G321860
OG0017906	g50802	Np006G322230
OG0017908	g52249	Np006G324320
OG0017909	g37605	Np006G324460
OG0017911	g37535	Np006G325870
OG0017914	g37473	Np006G327780
OG0017915	g52082	Np006G327960
OG0017916	g52026	Np006G329040
OG0017918	g5850	Np003G125210
OG0017920	g5848	Np003G125240
OG0017924	g45360	Np003G128000
OG0017926	g28920	Np003G149020
OG0017928	g1275	Np003G152800
OG0017931	g209	Np001G004110
OG0017932	g9631	Np001G000740
OG0017933	g19635	Np001G000520
OG0017934	g19629	Np001G000380
OG0017936	g47143	Np003G189850
OG0017940	g39478	Np003G188730
OG0017942	g25409	Np003G188070
OG0017943	g39584	Np003G186710
OG0017944	g39749	Np006G357900
OG0017945	g37916	Np006G355600
OG0017946	g39959	Np006G352260
OG0017948	g31084	Np004G251520
OG0017949	g40131	Np006G361350
OG0017950	g54260	Np004G194490
OG0017951	g36800	Np006G362570
OG0017952	g38316	Np006G363270
OG0017954	g12717	Np007G424870
OG0017956	g11241	Np007G425070
OG0017958	g16992	Np007G425440
OG0017959	g27965	Np003G125300
OG0017963	g47610	Np005G278630
OG0017965	g17119	Np005G278780
OG0017967	g12641	Np007G422320
OG0017968	g12633	Np007G422100
OG0017969	g7821	Np007G422060
OG0017970	g12776	Np007G421920
OG0017972	g7753	Np007G420480
OG0017973	g12812	Np007G420380
OG0017974	g12588	Np007G420140
OG0017975	g7421	Np007G411460
OG0017976	g12858	Np007G418980
OG0017977	g7706	Np007G418990
OG0017978	g12544	Np007G418530
OG0017979	g12878	Np007G418240
OG0017982	g7577	Np007G415200
OG0017983	g7559	Np007G414790
OG0017984	g13004	Np007G414210
OG0017985	g7533	Np007G414190
OG0017986	g51768	Np006G333890
OG0017987	g37162	Np006G339350
OG0017988	g51577	Np006G339280
OG0017990	g37206	Np006G337550
OG0017994	g27307	Np004G240770
OG0017995	g31605	Np004G240740
OG0017998	g31769	Np004G237550
OG0017999	g27411	Np004G237220
OG0018000	g50063	Np004G236640
OG0018001	g50124	Np004G235310
OG0018002	g27454	Np004G235250
OG0018003	g27455	Np004G235240
OG0018004	g50130	Np004G235210
OG0018005	g50199	Np004G233850, Np004G233860
OG0018006	g32037	Np004G232190
OG0018007	g27792	Np001G018040
OG0018008	g50256	Np004G231340
OG0018009	g32063	Np004G230660
OG0018010	g32093	Np004G229880
