Orthogroup	Cochlearia_excelsa	Arabis_alpina
OG0015625	g51744	Aa_G216830.h1.t1
OG0015626	g38021	Aa_G286520.h1.t1
OG0015627	g38032	Aa_G282250.h1.t1
OG0015628	g1678	Aa_G507380.h1.t1
OG0015629	g51580	Aa_G12240.h1.t1
OG0015630	g51593	Aa_G402660.h1.t1
OG0015631	g38047	Aa_G25300.h1.t1
OG0015632	g38052	Aa_G135700.h1.t1
OG0015633	g51620	Aa_G135660.h1.t1
OG0015634	g38056	Aa_G548150.h1.t1
OG0015635	g37195	Aa_G548140.h1.t1
OG0015636	g6395	Aa_G680680.h1.t1
OG0015637	g37199	Aa_G457190.h1.t1
OG0015638	g37202	Aa_G29970.h1.t1
OG0015639	g38066	Aa_G29980.h1.t1
OG0015641	g37219	Aa_G197090.h1.t1
OG0015642	g51660	Aa_G576760.h1.t1
OG0015643	g38078	Aa_G487720.h1.t1
OG0015647	g37257	Aa_G172160.h1.t1
OG0015648	g51701	Aa_G172210.h1.t1
OG0015649	g37248	Aa_G150760.h1.t1
OG0015651	g51544	Aa_G24600.h1.t1
OG0015652	g49948	Aa_G525770.h1.t1
OG0015653	g49950	Aa_G606310.h1.t1
OG0015655	g49966	Aa_G66480.h1.t1
OG0015656	g31651	Aa_G377610.h1.t1
OG0015657	g31657	Aa_G103840.h1.t1
OG0015658	g31679	Aa_G126430.h1.t1
OG0015659	g31684	Aa_G274970.h1.t1
OG0015660	g27369	Aa_G496820.h1.t1
OG0015661	g50003	Aa_G788280.h1.t1
OG0015662	g31711	Aa_G188630.h1.t1
OG0015663	g31710	Aa_G188650.h1.t1
OG0015664	g27371	Aa_G188690.h1.t1
OG0015665	g49998	Aa_G631850.h1.t1
OG0015666	g50009, g31718	Aa_G278540.h1.t1
OG0015667	g31726	Aa_G454430.h1.t1
OG0015668	g31762	Aa_G55180.h1.t1
OG0015669	g31753	Aa_G379800.h1.t1
OG0015670	g50032	Aa_G190810.h1.t1
OG0015671	g31745	Aa_G583600.h1.t1
OG0015672	g44559	Aa_G342670.h1.t1
OG0015673	g31799	Aa_G119150.h1.t1
OG0015674	g50056	Aa_G548290.h1.t1
OG0015675	g31812	Aa_G627740.h1.t1
OG0015676	g31815	Aa_G493840.h1.t1
OG0015677	g27428	Aa_G313750.h1.t1
OG0015678	g31819	Aa_G192230.h1.t1
OG0015679	g31836	Aa_G407790.h1.t1
OG0015680	g50083	Aa_G407760.h1.t1
OG0015681	g31844	Aa_G407730.h1.t1
OG0015682	g27433	Aa_G323700.h1.t1
OG0015683	g50120	Aa_G266360.h1.t1
OG0015685	g31940	Aa_G148890.h1.t1
OG0015686	g31945	Aa_G119520.h1.t1
OG0015687	g31951	Aa_G334100.h1.t1
OG0015688	g31963	Aa_G60700.h1.t1
OG0015689	g27490	Aa_G86950.h1.t1
OG0015690	g50205	Aa_G86870.h1.t1
OG0015691	g50206	Aa_G86860.h1.t1
OG0015692	g32007	Aa_G454150.h1.t1
OG0015693	g32010	Aa_G444740.h1.t1
OG0015694	g27496	Aa_G444750.h1.t1
OG0015696	g32023	Aa_G166080.h1.t1
OG0015697	g50233	Aa_G479840.h1.t1
OG0015698	g32038	Aa_G198690.h1.t1
OG0015699	g32044	Aa_G372720.h1.t1
OG0015700	g50250	Aa_G371910.h1.t1
OG0015701	g50254	Aa_G121810.h1.t1
OG0015702	g27538	Aa_G399800.h1.t1
OG0015703	g50271	Aa_G399810.h1.t1
OG0015704	g27542	Aa_G653380.h1.t1
OG0015706	g32061	Aa_G62640.h1.t1
OG0015707	g32103	Aa_G62420.h1.t1
OG0015708	g32087	Aa_G487320.h2.t1, Aa_G487320.h1.t1
OG0015709	g32083	Aa_G274000.h1.t1
OG0015710	g32079	Aa_G274090.h1.t1
OG0015711	g49560	Aa_G429760.h1.t1
OG0015712	g32145	Aa_G579810.h1.t1
OG0015713	g32149	Aa_G469120.h1.t1
OG0015714	g32162	Aa_G539020.h1.t1
OG0015715	g44779	Aa_G283300.h1.t1
OG0015716	g32173	Aa_G283560.h1.t1
OG0015717	g45757	Aa_G395940.h1.t1
OG0015718	g50371	Aa_G587370.h1.t1
OG0015719	g32195	Aa_G684770.h1.t1
OG0015720	g32201	Aa_G442230.h1.t1
OG0015721	g32230	Aa_G431840.h1.t1
OG0015722	g50399	Aa_G61720.h1.t1
OG0015723	g27621	Aa_G61750.h1.t1
OG0015724	g31894	Aa_G266440.h1.t1
OG0015725	g53933	Aa_G415710.h1.t1
OG0015726	g28142	Aa_G475080.h1.t1
OG0015727	g32284	Aa_G92310.h1.t1
OG0015728	g47493	Aa_G460460.h1.t1
OG0015729	g47499	Aa_G24120.h1.t1
OG0015730	g17217	Aa_G516770.h1.t1
OG0015732	g23832	Aa_G318000.h1.t1
OG0015733	g23826	Aa_G311340.h1.t1
OG0015734	g38329	Aa_G494170.h1.t1
OG0015735	g17200	Aa_G15700.h1.t1
OG0015736	g47519	Aa_G130160.h1.t1
OG0015737	g47524	Aa_G335010.h1.t1
OG0015739	g23811	Aa_G480430.h1.t1, Aa_G480420.h1.t1
OG0015740	g23801	Aa_G353690.h1.t1
OG0015741	g23792	Aa_G208640.h1.t1
OG0015742	g23779	Aa_G90890.h1.t1
OG0015743	g47544	Aa_G90970.h1.t1
OG0015744	g47551	Aa_G29750.h1.t1
OG0015745	g17165	Aa_G29840.h1.t1
OG0015747	g28353	Aa_G261130.h1.t1
OG0015748	g49686	Aa_G512760.h1.t1
OG0015749	g23608	Aa_G212550.h1.t1
OG0015750	g47642	Aa_G133100.h1.t1
OG0015751	g36876	Aa_G373590.h1.t1
OG0015752	g38356	Aa_G155620.h1.t1
OG0015753	g51032	Aa_G393130.h1.t1
OG0015754	g38368	Aa_G41520.h1.t1
OG0015755	g38410	Aa_G217930.h1.t1
OG0015756	g38425	Aa_G11820.h1.t1
OG0015758	g38434	Aa_G253080.h1.t1
OG0015759	g38438	Aa_G204720.h1.t1
OG0015760	g47646	Aa_G360400.h1.t1
OG0015761	g38448	Aa_G418330.h1.t1
OG0015762	g38458	Aa_G389580.h1.t1
OG0015763	g38484	Aa_G311510.h1.t1
OG0015764	g19155	Aa_G300540.h1.t1
OG0015765	g50897	Aa_G313870.h1.t1
OG0015767	g38512	Aa_G100350.h1.t1
OG0015768	g38513	Aa_G100360.h1.t1
OG0015769	g38521	Aa_G279250.h1.t1
OG0015770	g50877	Aa_G77600.h1.t1
OG0015771	g38527	Aa_G287840.h1.t1
OG0015774	g50846	Aa_G36560.h1.t1
OG0015775	g45706	Aa_G36410.h1.t1
OG0015776	g27275	Aa_G393280.h1.t1
OG0015777	g31525	Aa_G117760.h1.t1
OG0015778	g27263	Aa_G93040.h1.t1
OG0015779	g31517	Aa_G93030.h1.t1
OG0015780	g31514	Aa_G93010.h1.t1
OG0015781	g31509	Aa_G658800.h1.t1
OG0015782	g31491	Aa_G585770.h1.t1
OG0015783	g27254	Aa_G599490.h1.t1
OG0015784	g49894	Aa_G437640.h1.t1
OG0015785	g49898	Aa_G569550.h1.t1
OG0015786	g31475	Aa_G118540.h1.t1
OG0015787	g31464	Aa_G109580.h1.t1
OG0015788	g27213	Aa_G616300.h1.t1
OG0015789	g31455	Aa_G563220.h1.t1
OG0015790	g49869	Aa_G726110.h1.t1
OG0015791	g31419	Aa_G26620.h1.t1
OG0015792	g31398	Aa_G319800.h1.t1
OG0015793	g31392	Aa_G710450.h1.t1
OG0015794	g49822	Aa_G10800.h1.t1
OG0015795	g31384	Aa_G10870.h1.t1
OG0015796	g31379	Aa_G246100.h1.t1
OG0015797	g31372	Aa_G193690.h1.t1
OG0015798	g49814	Aa_G193660.h1.t1
OG0015799	g31352	Aa_G298890.h1.t1
OG0015801	g31327	Aa_G307210.h1.t1
OG0015802	g27157	Aa_G469920.h1.t1
OG0015803	g40942	Aa_G593000.h1.t1
OG0015804	g27154	Aa_G89330.h1.t1
OG0015805	g27145	Aa_G232700.h1.t1
OG0015806	g49756	Aa_G43390.h1.t1
OG0015807	g49752	Aa_G43320.h1.t1
OG0015808	g31278	Aa_G43270.h1.t1
OG0015809	g31270	Aa_G353480.h1.t1
OG0015810	g49731	Aa_G427960.h1.t1
OG0015811	g31258	Aa_G427940.h1.t1
OG0015812	g49725	Aa_G318480.h1.t1
OG0015813	g27107	Aa_G446380.h1.t1
OG0015814	g49704	Aa_G160800.h1.t1
OG0015815	g31220	Aa_G635800.h1.t1
OG0015817	g49708	Aa_G307130.h1.t1, Aa_G550190.h1.t1
OG0015818	g27103	Aa_G171340.h1.t1
OG0015819	g31208	Aa_G160990.h1.t1, Aa_G160970.h1.t1
OG0015820	g31181	Aa_G194030.h1.t1, Aa_G193990.h1.t1
OG0015821	g27077	Aa_G193980.h1.t1
OG0015822	g31178	Aa_G394770.h1.t1
OG0015823	g27064	Aa_G592410.h1.t1
OG0015824	g31169	Aa_G19040.h1.t1
OG0015825	g27061	Aa_G19140.h1.t1
OG0015827	g27050	Aa_G80760.h1.t1
OG0015828	g49665	Aa_G442590.h1.t1
OG0015830	g27020	Aa_G369440.h1.t1
OG0015833	g40604	Aa_G534690.h1.t1
OG0015834	g49569	Aa_G310510.h1.t1
OG0015835	g31057	Aa_G275820.h1.t1
OG0015836	g31042	Aa_G663670.h1.t1
OG0015837	g31039	Aa_G429820.h1.t1
OG0015838	g49558	Aa_G429860.h1.t1
OG0015839	g31009	Aa_G22690.h1.t1
OG0015840	g49554	Aa_G22370.h1.t1
OG0015841	g31027	Aa_G22390.h1.t1
OG0015842	g26990	Aa_G22510.h1.t1
OG0015843	g49549	Aa_G22530.h1.t1
OG0015844	g26979	Aa_G22720.h1.t1, Aa_G22730.h1.t1
OG0015845	g26978	Aa_G22740.h1.t1
OG0015846	g31006	Aa_G22760.h1.t1
OG0015847	g31000	Aa_G22810.h1.t1
OG0015848	g26964	Aa_G140010.h1.t1
OG0015849	g30958	Aa_G220670.h1.t1
OG0015850	g10266	Aa_G28580.h1.t1
OG0015851	g30957	Aa_G220680.h1.t1
OG0015852	g30955	Aa_G220700.h1.t1
OG0015853	g30931	Aa_G79300.h1.t1
OG0015854	g49494	Aa_G219100.h1.t1
OG0015855	g30909	Aa_G534160.h1.t1
OG0015856	g30908	Aa_G600520.h1.t1
OG0015857	g26952	Aa_G493560.h1.t1
OG0015858	g30890	Aa_G286340.h1.t1
OG0015859	g30891	Aa_G286310.h1.t1
OG0015860	g30892	Aa_G286300.h1.t1
OG0015861	g49470	Aa_G217810.h1.t1
OG0015862	g30878	Aa_G38890.h1.t1
OG0015863	g17619	Aa_G127570.h1.t1
OG0015864	g30846	Aa_G400320.h1.t1
OG0015865	g26921	Aa_G400290.h1.t1
OG0015867	g30832	Aa_G134850.h1.t1
OG0015868	g49431	Aa_G134600.h1.t1
OG0015870	g30824	Aa_G135000.h1.t1
OG0015871	g49415	Aa_G135010.h1.t1
OG0015872	g30812	Aa_G135140.h1.t1
OG0015873	g49400	Aa_G228330.h1.t1
OG0015874	g26901	Aa_G6730.h1.t1
OG0015875	g26896	Aa_G6590.h1.t1
OG0015876	g30778	Aa_G6530.h1.t1
OG0015877	g49364	Aa_G452110.h1.t1
OG0015878	g26891	Aa_G6410.h1.t1
OG0015879	g49359	Aa_G687290.h1.t1
OG0015880	g26887	Aa_G325290.h1.t1
OG0015881	g49336	Aa_G325170.h1.t1
OG0015882	g26874	Aa_G105890.h1.t1
OG0015883	g30733	Aa_G94360.h1.t1
OG0015884	g26864	Aa_G94410.h1.t1
OG0015885	g49298	Aa_G94500.h1.t1
OG0015886	g30729	Aa_G94510.h1.t1
OG0015887	g26862	Aa_G94530.h1.t1
OG0015888	g49296	Aa_G94570.h1.t1
OG0015889	g26859	Aa_G94600.h1.t1
OG0015890	g26858	Aa_G106070.h1.t1
OG0015891	g49290	Aa_G106140.h1.t1
OG0015892	g30726	Aa_G106230.h1.t1
OG0015893	g27755	Aa_G106320.h1.t1
OG0015894	g29331	Aa_G290020.h1.t1
OG0015895	g29303	Aa_G524190.h1.t1
OG0015896	g45658	Aa_G258150.h1.t1
OG0015897	g45654	Aa_G72780.h1.t1
OG0015898	g45649	Aa_G72860.h1.t1
OG0015899	g5216	Aa_G354660.h1.t1
OG0015900	g29298	Aa_G473500.h1.t1
OG0015901	g29288	Aa_G7910.h1.t1
OG0015902	g5160	Aa_G7950.h1.t1
OG0015903	g5103	Aa_G431470.h1.t1
OG0015904	g5113	Aa_G236940.h1.t1
OG0015906	g45690	Aa_G321070.h1.t1
OG0015907	g29271	Aa_G240260.h1.t1
OG0015908	g45711	Aa_G356640.h1.t1, Aa_G600910.h1.t1
OG0015910	g12682	Aa_G42400.h1.t1
OG0015911	g5063	Aa_G59250.h1.t1
OG0015912	g29190	Aa_G158010.h1.t1
OG0015913	g5031	Aa_G489970.h1.t1
OG0015914	g29167	Aa_G162340.h1.t1
OG0015915	g29156	Aa_G162270.h1.t1
OG0015916	g5013	Aa_G162210.h1.t1
OG0015917	g4998	Aa_G334640.h1.t1
OG0015918	g29138	Aa_G264850.h1.t1
OG0015919	g4992	Aa_G264830.h1.t1
OG0015920	g29132	Aa_G192830.h1.t1
OG0015921	g41501	Aa_G220360.h1.t1
OG0015922	g28993	Aa_G387520.h1.t1
OG0015923	g28994	Aa_G325640.h1.t1
OG0015924	g4948	Aa_G70370.h1.t1
OG0015925	g4947	Aa_G85840.h1.t1
OG0015926	g41479	Aa_G411020.h1.t1
OG0015927	g4933	Aa_G411010.h1.t1
OG0015928	g4922	Aa_G416090.h1.t1
OG0015929	g4920	Aa_G655880.h1.t1
OG0015930	g27031	Aa_G442570.h1.t1
OG0015931	g29067	Aa_G446950.h1.t1
OG0015932	g29072	Aa_G126230.h1.t1
OG0015933	g4904	Aa_G126220.h1.t1
OG0015934	g4902	Aa_G126120.h1.t1
OG0015935	g29096	Aa_G128840.h1.t1
OG0015936	g4865	Aa_G141020.h1.t1
OG0015937	g10115, g4836	Aa_G189780.h1.t1
OG0015939	g4825	Aa_G691090.h1.t1
OG0015940	g18517	Aa_G26050.h1.t1
OG0015941	g10142	Aa_G25920.h1.t1
OG0015942	g4689	Aa_G430240.h1.t1
OG0015943	g4688	Aa_G430250.h1.t1
OG0015944	g10161	Aa_G761910.h1.t1
OG0015946	g19437	Aa_G106940.h1.t1
OG0015947	g4673	Aa_G296640.h1.t1
OG0015948	g7062	Aa_G32090.h1.t1
OG0015949	g10215	Aa_G382490.h1.t1
OG0015951	g10263	Aa_G509950.h1.t1
OG0015952	g10277	Aa_G102180.h1.t1
OG0015953	g10271	Aa_G102080.h1.t1
OG0015955	g29652	Aa_G386480.h1.t1
OG0015959	g29657	Aa_G386410.h1.t1
OG0015960	g29673	Aa_G694680.h1.t1
OG0015961	g10298	Aa_G200210.h1.t1
OG0015962	g1258	Aa_G82650.h1.t1
OG0015963	g10294	Aa_G287030.h1.t1
OG0015964	g45452	Aa_G414800.h1.t1
OG0015965	g5603	Aa_G209750.h1.t1
OG0015966	g45446	Aa_G307570.h1.t1
OG0015967	g45443	Aa_G307540.h1.t1
OG0015968	g45442	Aa_G195210.h1.t1
OG0015969	g5616	Aa_G195190.h1.t1
OG0015970	g45440	Aa_G195180.h1.t1
OG0015971	g5626	Aa_G261360.h1.t1
OG0015972	g45432	Aa_G261340.h1.t1
OG0015974	g5628	Aa_G526540.h1.t1
OG0015975	g5629	Aa_G526560.h1.t1
OG0015977	g12148	Aa_G1160.h1.t1
OG0015978	g45418	Aa_G353270.h1.t1
OG0015979	g29742	Aa_G353340.h1.t1
OG0015980	g29748	Aa_G634220.h1.t1
OG0015981	g5661	Aa_G304020.h1.t1
OG0015982	g49989	Aa_G274960.h1.t1
OG0015983	g29784	Aa_G73310.h1.t1
OG0015984	g45405	Aa_G73220.h1.t1
OG0015985	g5689	Aa_G73090.h1.t1
OG0015986	g10095	Aa_G112960.h1.t1
OG0015987	g625	Aa_G112970.h1.t1
OG0015988	g18544	Aa_G112990.h1.t1
OG0015989	g18548, g14919	Aa_G113050.h1.t1
OG0015990	g589	Aa_G70610.h1.t1
OG0015991	g10047	Aa_G267340.h1.t1
OG0015992	g576	Aa_G596590.h1.t1
OG0015993	g567	Aa_G169030.h1.t1
OG0015994	g564	Aa_G169090.h1.t1
OG0015995	g18565	Aa_G719370.h1.t1
OG0015996	g539	Aa_G45540.h1.t1
OG0015997	g541	Aa_G45510.h1.t1
OG0015998	g546	Aa_G45360.h1.t1
OG0015999	g547	Aa_G45350.h1.t1
OG0016001	g9995	Aa_G46240.h1.t1
OG0016002	g9992	Aa_G474990.h1.t1
OG0016003	g9990	Aa_G630870.h1.t1
OG0016004	g501	Aa_G630810.h1.t1
OG0016005	g13535	Aa_G150.h1.t1
OG0016006	g9970	Aa_G143280.h1.t1
OG0016007	g9968	Aa_G637240.h1.t1
OG0016009	g9952	Aa_G97980.h1.t1
OG0016010	g9939	Aa_G94760.h1.t1
OG0016011	g9938	Aa_G94790.h1.t1
OG0016012	g9937	Aa_G94800.h1.t1
OG0016013	g435	Aa_G94970.h1.t1
OG0016014	g9905	Aa_G448820.h1.t1
OG0016015	g9901	Aa_G448840.h1.t1
OG0016016	g413	Aa_G401160.h1.t1
OG0016017	g9888	Aa_G435240.h1.t1
OG0016018	g384	Aa_G61390.h1.t1
OG0016019	g9873	Aa_G131160.h1.t1
OG0016020	g371	Aa_G315920.h1.t1
OG0016021	g359	Aa_G316000.h1.t1
OG0016022	g18605	Aa_G316010.h1.t1
OG0016023	g348	Aa_G13690.h1.t1
OG0016024	g343	Aa_G13770.h1.t1
OG0016026	g9837	Aa_G406230.h1.t1
OG0016027	g324	Aa_G406320.h1.t1
OG0016028	g9828	Aa_G492160.h1.t1
OG0016029	g1219	Aa_G148010.h1.t1
OG0016030	g1205	Aa_G93940.h1.t1
OG0016031	g1197	Aa_G93870.h1.t1
OG0016032	g1196	Aa_G93860.h1.t1
OG0016033	g1188	Aa_G93780.h1.t1
OG0016034	g1185	Aa_G93740.h1.t1
OG0016035	g28693	Aa_G344190.h1.t1
OG0016036	g1156	Aa_G31440.h1.t1
OG0016037	g19316	Aa_G122540.h1.t1
OG0016038	g11345	Aa_G122460.h1.t1
OG0016039	g19334	Aa_G309430.h1.t1
OG0016040	g2544	Aa_G515870.h1.t1
OG0016041	g2569	Aa_G109770.h1.t1
OG0016042	g19361	Aa_G109740.h1.t1
OG0016043	g2582	Aa_G177170.h1.t1
OG0016044	g2588	Aa_G131540.h1.t1
OG0016045	g19366	Aa_G124690.h1.t1
OG0016046	g19374	Aa_G446200.h1.t1
OG0016047	g19392	Aa_G342160.h1.t1
OG0016048	g19393	Aa_G944970.h1.t1
OG0016049	g2621	Aa_G225240.h1.t1
OG0016050	g548	Aa_G45330.h1.t1
OG0016051	g2628	Aa_G411870.h1.t1
OG0016052	g2646	Aa_G608670.h1.t1
OG0016053	g2674	Aa_G106770.h1.t1
OG0016054	g2675	Aa_G106790.h1.t1
OG0016055	g32418	Aa_G248940.h1.t1
OG0016056	g2711	Aa_G768760.h1.t1
OG0016057	g2717	Aa_G253590.h1.t1
OG0016058	g2718	Aa_G325780.h1.t1
OG0016059	g11390	Aa_G390180.h1.t1
OG0016060	g19469	Aa_G363960.h1.t1
OG0016061	g19480	Aa_G556680.h1.t1
OG0016062	g18623	Aa_G406330.h1.t1
OG0016063	g11393	Aa_G711580.h1.t1
OG0016064	g2767	Aa_G561380.h1.t1
OG0016066	g19493	Aa_G492010.h1.t1
OG0016067	g2751	Aa_G377200.h1.t1
OG0016068	g19500	Aa_G691560.h1.t1
OG0016069	g19503	Aa_G254310.h1.t1
OG0016070	g19508	Aa_G296270.h1.t1
OG0016071	g2732	Aa_G296260.h1.t1
OG0016072	g2772	Aa_G518110.h1.t1
OG0016073	g2776	Aa_G207440.h1.t1
OG0016074	g19515	Aa_G207430.h1.t1
OG0016075	g2780	Aa_G207420.h1.t1
OG0016076	g2785	Aa_G458660.h1.t1
OG0016077	g2811	Aa_G88900.h1.t1
OG0016078	g2818	Aa_G715870.h1.t1
OG0016079	g11420	Aa_G578520.h1.t1
OG0016080	g2871	Aa_G99320.h1.t1
OG0016081	g2941	Aa_G597790.h1.t1
OG0016082	g2987	Aa_G436390.h1.t1
OG0016083	g2992	Aa_G436350.h1.t1
OG0016084	g3208, g19607	Aa_G115960.h1.t1
OG0016085	g36968	Aa_G337520.h1.t1
OG0016086	g11508	Aa_G337510.h1.t1
OG0016087	g19619	Aa_G337470.h1.t1
OG0016088	g5023	Aa_G252730.h1.t1
OG0016089	g11518	Aa_G252710.h1.t1
OG0016090	g11523	Aa_G252670.h1.t1
OG0016091	g49382	Aa_G6520.h1.t1
OG0016092	g41574	Aa_G218620.h1.t1
OG0016093	g44900	Aa_G449650.h1.t1
OG0016094	g41577	Aa_G131730.h1.t1
OG0016095	g44852	Aa_G609160.h1.t1
OG0016096	g44875	Aa_G479380.h1.t1
OG0016097	g44824	Aa_G634610.h1.t1
OG0016098	g44797	Aa_G299430.h1.t1
OG0016099	g7305	Aa_G40350.h1.t1
OG0016100	g44814	Aa_G182950.h1.t1
OG0016101	g44788	Aa_G405650.h1.t1
OG0016102	g45766	Aa_G305280.h1.t1
OG0016103	g45767	Aa_G305290.h1.t1
OG0016104	g45770	Aa_G305330.h1.t1
OG0016105	g45771	Aa_G305340.h1.t1
OG0016106	g44775	Aa_G538490.h1.t1
OG0016107	g45792	Aa_G446070.h1.t1
OG0016109	g44758, g45802	Aa_G335310.h1.t1
OG0016111	g44750	Aa_G540890.h1.t1
OG0016112	g44717	Aa_G144570.h1.t1
OG0016113	g18014	Aa_G510850.h1.t1
OG0016114	g45828	Aa_G295000.h1.t1
OG0016115	g45830	Aa_G221930.h1.t1
OG0016116	g45835	Aa_G222000.h1.t1
OG0016118	g18010	Aa_G17780.h1.t1
OG0016119	g45872	Aa_G437970.h1.t1
OG0016120	g45882	Aa_G163330.h1.t1
OG0016121	g45883	Aa_G413020.h1.t1
OG0016122	g45904	Aa_G232170.h1.t1
OG0016123	g45906	Aa_G232200.h1.t1
OG0016124	g45913	Aa_G170750.h1.t1
OG0016125	g45914	Aa_G170790.h1.t1
OG0016126	g45918	Aa_G297620.h1.t1
OG0016127	g45926	Aa_G319530.h1.t1
OG0016128	g44650	Aa_G319470.h1.t1
OG0016130	g45933	Aa_G149350.h1.t1
OG0016131	g44644	Aa_G149360.h1.t1
OG0016132	g45940	Aa_G245900.h1.t1
OG0016133	g45942	Aa_G245880.h1.t1
OG0016134	g44635	Aa_G245840.h1.t1
OG0016135	g45946	Aa_G245820.h1.t1
OG0016136	g44619	Aa_G475200.h1.t1
OG0016137	g46421	Aa_G485910.h1.t1
OG0016138	g46404	Aa_G204310.h1.t1
OG0016139	g46402	Aa_G204290.h1.t1
OG0016140	g46396	Aa_G787050.h1.t1
OG0016141	g46379	Aa_G314210.h1.t1
OG0016143	g44362	Aa_G129290.h1.t1
OG0016146	g44378	Aa_G193630.h1.t1
OG0016148	g46304	Aa_G418910.h1.t1
OG0016149	g46301	Aa_G418990.h1.t1
OG0016151	g45136	Aa_G211290.h1.t1
OG0016152	g46277	Aa_G111100.h1.t1, Aa_G111090.h1.t1
OG0016153	g46275	Aa_G111120.h1.t1
OG0016154	g46269	Aa_G111190.h1.t1
OG0016155	g46268	Aa_G111200.h1.t1
OG0016156	g46260	Aa_G87750.h1.t1
OG0016158	g46252, g44410	Aa_G87820.h1.t1
OG0016159	g46249	Aa_G87860.h1.t1
OG0016160	g44420	Aa_G281730.h1.t1
OG0016161	g46223	Aa_G64870.h1.t1
OG0016162	g46221	Aa_G64850.h1.t1
OG0016163	g46216	Aa_G64760.h1.t1
OG0016164	g53964	Aa_G128400.h1.t1, Aa_G356250.h1.t1
OG0016165	g46204	Aa_G198500.h1.t1
OG0016166	g44456	Aa_G198480.h1.t1
OG0016167	g44464	Aa_G198420.h1.t1
OG0016168	g44471	Aa_G348820.h1.t1
OG0016169	g44481	Aa_G259450.h1.t1
OG0016170	g46178	Aa_G476890.h1.t1
OG0016171	g44495	Aa_G477030.h1.t1, Aa_G201440.h1.t1
OG0016172	g46171	Aa_G477070.h1.t1
OG0016173	g46168	Aa_G64500.h1.t1
OG0016174	g44512	Aa_G64600.h1.t1
OG0016175	g44513	Aa_G492790.h1.t1
OG0016176	g17981	Aa_G492800.h1.t1
OG0016177	g46149	Aa_G492850.h1.t1
OG0016178	g46146	Aa_G492870.h1.t1
OG0016179	g44536	Aa_G283770.h1.t1
OG0016180	g46135	Aa_G639690.h1.t1
OG0016181	g44539	Aa_G449840.h1.t1
OG0016182	g46115	Aa_G30590.h1.t1
OG0016183	g44553	Aa_G30500.h1.t1
OG0016185	g46082	Aa_G203160.h1.t1
OG0016186	g44571	Aa_G303460.h1.t1
OG0016187	g46061	Aa_G303360.h1.t1
OG0016188	g46060	Aa_G708440.h1.t1
OG0016189	g46045	Aa_G640620.h1.t1
OG0016190	g46034	Aa_G341850.h1.t1
OG0016191	g46031	Aa_G341820.h1.t1
OG0016192	g46030	Aa_G341800.h1.t1
OG0016193	g46028	Aa_G341770.h1.t1
OG0016194	g44584	Aa_G579200.h1.t1
OG0016195	g46010	Aa_G187280.h1.t1
OG0016196	g46003	Aa_G187120.h1.t1
OG0016197	g46001	Aa_G199380.h1.t1
OG0016198	g45999	Aa_G199360.h1.t1
OG0016199	g46477	Aa_G457930.h1.t1
OG0016201	g46488	Aa_G293050.h1.t1
OG0016202	g46491	Aa_G293070.h1.t1
OG0016203	g44347	Aa_G293170.h1.t1
OG0016204	g46512	Aa_G336920.h1.t1
OG0016205	g44316	Aa_G457390.h1.t1
OG0016206	g13601	Aa_G293650.h1.t1
OG0016207	g46544	Aa_G293550.h1.t1
OG0016209	g46594	Aa_G385700.h1.t1
OG0016210	g44272	Aa_G389020.h1.t1
OG0016211	g46596	Aa_G484930.h1.t1, Aa_G484920.h1.t1, Aa_G389040.h1.t1
OG0016212	g46601	Aa_G706640.h1.t1
OG0016213	g46608	Aa_G239090.h1.t1
OG0016214	g44265	Aa_G239250.h1.t1
OG0016215	g44267	Aa_G239190.h1.t1
OG0016216	g44268	Aa_G239180.h1.t1
OG0016217	g45244	Aa_G239170.h1.t1
OG0016218	g7282	Aa_G40040.h1.t1
OG0016219	g12256	Aa_G720240.h1.t1
OG0016220	g13153, g7258	Aa_G378960.h1.t1
OG0016221	g12249	Aa_G374050.h1.t1
OG0016222	g7231	Aa_G463650.h1.t1
OG0016223	g7222	Aa_G546600.h1.t1
OG0016224	g7221	Aa_G207830.h1.t1
OG0016225	g12216	Aa_G327430.h1.t1
OG0016226	g13206	Aa_G237670.h1.t1
OG0016227	g7184	Aa_G483870.h1.t1
OG0016228	g13223	Aa_G140320.h1.t1
OG0016229	g7139	Aa_G1480.h1.t1
OG0016230	g12152	Aa_G1230.h1.t1
OG0016231	g7082	Aa_G235030.h1.t1
OG0016232	g12135	Aa_G424020.h1.t1
OG0016233	g12111	Aa_G32080.h1.t1
OG0016234	g7050	Aa_G233750.h1.t1
OG0016235	g7049	Aa_G233780.h1.t1
OG0016236	g7037	Aa_G223390.h1.t1, Aa_G223380.h1.t1
OG0016237	g12093	Aa_G223470.h1.t1
OG0016238	g12092	Aa_G223480.h1.t1
OG0016239	g7024	Aa_G223490.h1.t1
OG0016240	g7019	Aa_G223520.h1.t1
OG0016242	g12081	Aa_G317050.h1.t1
OG0016243	g6995	Aa_G97050.h1.t1
OG0016244	g12063	Aa_G20490.h1.t1
OG0016245	g6986, g13272	Aa_G20480.h1.t1
OG0016246	g12062	Aa_G20450.h1.t1
OG0016247	g6982	Aa_G20380.h1.t1
OG0016248	g12060	Aa_G20350.h1.t1
OG0016250	g6948	Aa_G53620.h1.t1
OG0016251	g13286	Aa_G53550.h1.t1
OG0016252	g12044	Aa_G53520.h1.t1
