Orthogroup	Cochlearia_excelsa	Brassica_napus
OG0014383	g6094	XP_048619631.1, XP_048593265.1
OG0014384	g6081	XP_013692037.1, XP_048593240.1
OG0014385	g6050	XP_013749093.2, XP_048618222.1
OG0014386	g13958	XP_013651429.2, XP_048618527.1
OG0014387	g13782	XP_013671378.2, XP_013738956.2
OG0014388	g5993	XP_022575849.2, XP_048619828.1
OG0014389	g13936	XP_048631108.1, XP_048593153.1, XP_048618741.1
OG0014390	g5987	XP_013727227.1, XP_013738063.2
OG0014391	g5986	XP_013731670.1, XP_013652757.2
OG0014392	g13916	XP_013652744.2, XP_048593135.1
OG0014393	g13910	XP_022564984.2
OG0014394	g13902	XP_013664448.1, XP_048597548.1
OG0014395	g13871	XP_022544296.1, XP_013652593.1
OG0014396	g13869	XP_022568761.2, XP_048593083.1
OG0014397	g5921, g13862	XP_048593079.1, XP_022563366.2
OG0014398	g5903	XP_013682709.1, XP_022570007.2
OG0014399	g13847, g5897	XP_013664283.2, XP_048621065.1
OG0014400	g13844	XP_013652665.1, XP_013675941.1
OG0014401	g5876	XP_013724932.1, XP_013690375.2
OG0014402	g5888	XP_022561147.1, XP_013652653.2
OG0014403	g27972	XP_013662704.1, XP_013743762.2
OG0014404	g39449	XP_013723687.2, XP_013687639.1, XP_022548440.1
OG0014405	g36736, g54363	XP_022576172.1, XP_013640417.2
OG0014406	g54362	XP_048607469.1, XP_013649402.1
OG0014407	g54320	XP_013656425.2, XP_048636885.1, XP_013701574.2
OG0014408	g36712	XP_022570549.1, XP_013640407.2
OG0014409	g54322	XP_048616475.1, XP_013640406.1
OG0014410	g10843	XP_013728319.1
OG0014411	g36704	XP_013729885.1, XP_013740584.2
OG0014412	g36664	XP_013662923.1, XP_013640438.1
OG0014413	g54303	XP_013655436.1, XP_013672966.2
OG0014414	g36637	XP_048628168.1, XP_048627142.1, XP_013643351.1
OG0014415	g36618	XP_013655470.2, XP_013731360.2
OG0014417	g54277, g54276	XP_013699319.3, XP_022560221.1
OG0014418	g54270	XP_013742794.2, XP_048628502.1, XP_013701861.2
OG0014419	g36574	XP_048628210.1, XP_013742791.2, XP_048616625.1
OG0014420	g36573	XP_048628216.1, XP_013742788.2, XP_013702085.2
OG0014421	g36572	XP_013702087.2, XP_013742789.2, XP_048628211.1
OG0014422	g36562	XP_013742773.1, XP_013721358.1
OG0014423	g36554	XP_013640374.2, XP_013702767.1
OG0014424	g36523	XP_048617746.1, XP_048630005.1
OG0014425	g54229	XP_013723673.1
OG0014426	g54214	XP_013736616.2, XP_013685038.1
OG0014427	g36470	XP_013727285.2, XP_048637034.1
OG0014428	g54194	XP_013640772.2, XP_048637766.1
OG0014429	g28036	XP_013685528.2, XP_013640763.2
OG0014430	g44862	XP_022568799.2, XP_048591866.1
OG0014433	g36445	XP_013698615.1
OG0014434	g36430, g54164	XP_013735835.1, XP_013712706.2
OG0014435	g28058	XP_013714922.2, XP_013735841.1
OG0014436	g36411	XP_013640835.2, XP_013642793.1
OG0014437	g43449, g36405	XP_013640836.2, XP_013701696.2
OG0014438	g54139	XP_013740907.2, XP_013720051.1
OG0014439	g6833	XP_013706408.1, XP_048630741.1, XP_048635572.1
OG0014440	g36395	XP_013719996.1, XP_013735882.2
OG0014441	g54124	XP_013720059.1, XP_013735885.2
OG0014442	g36382	XP_048635550.1, XP_022575174.1, XP_013749144.1
OG0014443	g36374	XP_013701936.2, XP_013640828.2
OG0014444	g54106	XP_048637951.1, XP_013675128.2
OG0014445	g54118	XP_022576043.1, XP_013749143.1, XP_048635549.1
OG0014446	g36328	XP_048637967.1, XP_022560525.1
OG0014447	g36321	XP_013655606.2, XP_013719935.2
OG0014448	g28107	XP_013649073.1, XP_013641191.2
OG0014449	g47147	XP_013658527.3, XP_048626098.1
OG0014450	g24393	XP_048618828.1, XP_013699218.2
OG0014451	g2303	XP_048620583.1, XP_013711478.1
OG0014452	g24398	XP_048626914.1, XP_013702270.1
OG0014453	g17610	XP_013654721.2, XP_013721164.3
OG0014454	g47127	XP_022574191.1, XP_013691119.1
OG0014455	g24417	XP_013744031.3, XP_013692873.2
OG0014456	g37100	XP_013701680.1, XP_013734272.1
OG0014457	g51461	XP_013734271.2, XP_048608437.1
OG0014458	g51455	XP_048634427.1, XP_013729065.1
OG0014459	g11339	XP_013663179.1, XP_013699000.2
OG0014460	g11336	XP_013698947.2, XP_013663172.2
OG0014461	g3237	XP_013707045.1, XP_013644488.2
OG0014462	g2420	XP_013698728.2, XP_013663148.2
OG0014463	g2419	XP_013698739.1, XP_013663149.1
OG0014464	g2418	XP_048597040.1, XP_013663150.1
OG0014465	g2414	XP_013686686.1, XP_013742735.2
OG0014466	g19251	XP_048620537.1, XP_048597046.1, XP_048632728.1, XP_013705781.1
OG0014467	g19240	XP_013659853.2, XP_013659809.1
OG0014468	g19226	XP_013672178.2, XP_022546809.2
OG0014469	g19224	XP_013689836.2, XP_013659807.2, XP_013659849.2
OG0014470	g13638	XP_013702161.2, XP_013649285.1
OG0014471	g11314	XP_013730235.1, XP_013731122.1
OG0014472	g19198	XP_013666964.2, XP_048633958.1
OG0014473	g11305	XP_022564474.2, XP_022568699.2
OG0014474	g19168	XP_013710876.2, XP_013710875.1
OG0014475	g2445	XP_013742698.2, XP_013686712.1
OG0014476	g29282	XP_013714161.1, XP_013666008.1
OG0014477	g19293	XP_022559215.1, XP_013699137.2
OG0014478	g11341	XP_013721195.2, XP_048597026.1
OG0014479	g19304	XP_048618593.1, XP_013737140.2, XP_013745611.2
OG0014480	g2289	XP_013742487.2, XP_013727631.1
OG0014481	g11297	XP_013711021.2, XP_022546839.1
OG0014482	g2242	XP_013711326.2
OG0014483	g2233	XP_013742322.1, XP_013677432.1
OG0014484	g2222	XP_048633914.1, XP_013662762.1
OG0014485	g2221, g19108	XP_013662763.2, XP_013742329.1
OG0014486	g19100	XP_013711784.2, XP_013691986.2
OG0014487	g2192	XP_013712073.2, XP_048620625.1
OG0014488	g2165	XP_013663443.2, XP_013663275.2
OG0014489	g2163	XP_013659879.2, XP_013663279.1
OG0014490	g51920	XP_013744911.2, XP_013687746.2
OG0014492	g19014	XP_013663395.2, XP_048620671.1
OG0014493	g2055	XP_022573644.1, XP_013746408.1
OG0014494	g2058	XP_048597157.1, XP_013663388.2
OG0014495	g18996	XP_013712206.2, XP_013663339.2
OG0014496	g18971	XP_013648385.2, XP_013728412.1
OG0014497	g11222	XP_013687240.1, XP_048634848.1
OG0014499	g18954	XP_022570055.1, XP_013728898.1
OG0014500	g1988	XP_013663655.1, XP_013663490.2
OG0014501	g2005	XP_013724427.2, XP_048591594.1
OG0014502	g2007	XP_013663694.2, XP_048597218.1
OG0014503	g18906	XP_048634281.1, XP_048609671.1, XP_013746375.1
OG0014504	g2020	XP_013648305.2, XP_013654471.1
OG0014505	g18895	XP_048597231.1, XP_048620764.1
OG0014506	g1957	XP_013659987.2, XP_013710082.1
OG0014507	g1952	XP_013711482.1, XP_013663837.1
OG0014508	g18870	XP_013663822.1, XP_013708106.1
OG0014509	g1925	XP_013742055.1, XP_022568953.2, XP_022574200.2
OG0014510	g18825	XP_013708394.1, XP_013708352.1
OG0014511	g19016	XP_013663400.2, XP_013663316.2
OG0014512	g1901	XP_048597288.1, XP_013711812.1
OG0014513	g1897, g18801	XP_013712461.1, XP_013707885.2
OG0014514	g1885	XP_013701365.2, XP_013741978.2
OG0014515	g1880	XP_013648427.1, XP_013750202.1
OG0014516	g1842	XP_013702742.2, XP_013648446.2
OG0014517	g1826	XP_048609846.1, XP_013741914.2
OG0014518	g1813	XP_013730228.1, XP_013648481.2
OG0014520	g11159	XP_013709955.1, XP_013663926.2
OG0014521	g11158	XP_013708353.2, XP_022563246.1
OG0014522	g11157	XP_013663928.2, XP_048620853.1
OG0014523	g1774	XP_013648503.1, XP_022568117.1
OG0014524	g11150	XP_013749444.1, XP_013663966.2
OG0014525	g18740	XP_013746273.1, XP_048609808.1
OG0014526	g18766	XP_013692661.1, XP_013664899.1
OG0014527	g1741	XP_013692660.1, XP_013664897.1
OG0014528	g18780	XP_022556531.1, XP_022573534.1
OG0014529	g18787	XP_022547037.2, XP_013712189.1
OG0014530	g18699	XP_013712190.1, XP_022547038.1, XP_013741821.1
OG0014531	g44659	XP_048616061.1, XP_013648970.2
OG0014532	g44660	XP_013701604.1, XP_013649454.2
OG0014533	g18711	XP_013692706.3, XP_013672722.1, XP_048594000.1
OG0014536	g19591	XP_048596726.1, XP_013646894.2, XP_013646528.1
OG0014537	g19138	XP_013742448.1, XP_013742507.2
OG0014538	g11271	XP_022563831.1, XP_013663452.2
OG0014539	g40521	XP_013658211.2
OG0014541	g46213	XP_048592228.1, XP_048617420.1
OG0014542	g36990	XP_048595913.1, XP_048623479.1, XP_022556203.2
OG0014543	g51530	XP_013659518.2, XP_013747308.1, XP_022570391.2, XP_048630468.1
OG0014544	g51550	XP_048634459.1, XP_013691316.1
OG0014545	g38102	XP_013734662.2, XP_048608532.1
OG0014547	g13598	XP_013694555.2, XP_048611947.1, XP_013733179.1
OG0014549	g46423	XP_013714870.1, XP_013693917.1, XP_048630564.1
OG0014550	g44544	XP_013652385.2, XP_013652396.1
OG0014551	g23383	XP_013689733.2, XP_013689803.1
OG0014552	g13103	XP_013730892.2, XP_013730891.2, XP_013673688.1
OG0014553	g23294	XP_048619259.1, XP_048601202.1
OG0014555	g23195	XP_013735156.2, XP_013664224.2
OG0014556	g12557	XP_048636106.1, XP_013750719.1
OG0014557	g49275	XP_013666254.1, XP_013696672.1
OG0014558	g27014	XP_048621613.1, XP_013657569.1
OG0014559	g31413	XP_013657326.1, XP_013677839.2, XP_013693470.1, XP_013742592.2
OG0014561	g31635	XP_048621162.1, XP_022547150.2, XP_013692575.1, XP_013641676.1
OG0014562	g44725	XP_013728837.2, XP_013699366.2
OG0014563	g45805	XP_048592028.1, XP_022560295.1
OG0014564	g41556	XP_013676440.1, XP_048611441.1
OG0014565	g43623, g43614, g35896	XP_048631923.1, XP_022550773.2
OG0014566	g44218	XP_013705475.2, XP_048609735.1
OG0014567	g11932	XP_022575870.2, XP_048635318.1, XP_022559266.2
OG0014568	g5920	XP_048595619.1, XP_048625869.1
OG0014569	g6028, g6077	XP_022548118.2, XP_013661475.2
OG0014570	g6432	XP_013689229.1, XP_013676282.1
OG0014571	g6469	XP_013747714.2, XP_013703482.1
OG0014572	g6786	XP_013720614.2, XP_048609151.1
OG0014574	g12382	XP_013736016.2, XP_013684613.1
OG0014575	g29684	XP_048598530.1, XP_022571297.1
OG0014576	g45466, g29650	XP_013715195.1, XP_013715758.1
OG0014577	g13590	XP_048617413.1
OG0014577	g12601	XP_048590906.1, XP_048613915.1, XP_048612799.1
OG0014580	g47305	XP_048627628.1, XP_048628572.1, XP_048599572.1, XP_048591386.1
OG0014582	g24277	XP_013721539.2, XP_013676835.1
OG0014583	g27774, g50626	XP_048629656.1, XP_013733830.1, XP_013731527.2
OG0014584	g32371	XP_022568588.1, XP_048596057.1, XP_048614702.1
OG0014585	g23758	XP_013646753.1, XP_013670510.1
OG0014586	g17171	XP_022572639.2, XP_013736656.2, XP_013740122.1
OG0014587	g51159	XP_013744262.1, XP_013744223.2
OG0014589	g5253	XP_013727301.1, XP_013738149.3
OG0014590	g29311	XP_013714058.1, XP_013666000.2, XP_048604300.1
OG0014591	g29129	XP_013683095.2, XP_013722368.1
OG0014592	g18498	XP_013677722.1, XP_013699594.1
OG0014593	g46634	XP_048592924.1, XP_048616967.1, XP_013700171.2
OG0014594	g28691	XP_048608192.1, XP_013732019.1
OG0014595	g28732, g39236, g1272	XP_013714640.1, XP_013716826.2
OG0014596	g794	XP_013723525.1, XP_013680066.2
OG0014597	g782	XP_048599024.1, XP_013734960.1
OG0014599	g693	XP_013730844.1, XP_013681989.2, XP_013675996.1, XP_013721972.1
OG0014600	g132	XP_013643210.1, XP_013647110.2
OG0014602	g27416	XP_048620681.1, XP_013655213.1, XP_013680824.1, XP_013641843.1, XP_048614199.1
OG0014603	g27435	XP_013741508.2, XP_013672990.1
OG0014605	g1701	XP_048633108.1
OG0014607	g19570	XP_048616167.1, XP_013722398.3
OG0014609	g6289	XP_048607084.1, XP_013741182.1, XP_013705865.1, XP_048595536.1
OG0014611	g13989	XP_048627417.1, XP_048620433.1, XP_048627570.1, XP_048619678.1, XP_048593230.1
OG0014616	g19173	XP_013675589.2, XP_048597078.1, XP_048633948.1, XP_048610877.1
OG0014623	g28591	XP_013714315.1, XP_022569086.1, XP_048625427.1, XP_013673247.1
OG0014628	g29873, g22079, g42372, g9289, g49192, g42349, g42396, g49198, g9069, g30586, g30687, g42374, g42353, g3905, g3883, g9076, g30588, g22081, g9293, g42350, g48865, g49195, g34636, g30681, g52526, g22543	XP_048605688.1
OG0014637	g23555	XP_013668886.1, XP_013659318.3
OG0014638	g17034, g44093	XP_013706312.2, XP_013685571.2
OG0014639	g23543	XP_022558679.2, XP_013697197.2
OG0014640	g23540	XP_013656358.2, XP_013712343.1
OG0014641	g23536	XP_048637769.1, XP_022558764.1
OG0014643	g17025	XP_013685580.1, XP_013706838.2
OG0014644	g44366	XP_013650064.2, XP_048617475.1
OG0014645	g23515	XP_048637669.1, XP_013669813.1
OG0014646	g23514	XP_048637644.1, XP_013670956.1
OG0014647	g17015	XP_013670894.2, XP_013695002.2
OG0014648	g23498	XP_048620447.1, XP_013659295.2
OG0014649	g23496	XP_013685594.2
OG0014650	g23484	XP_022570560.2, XP_013692690.2
OG0014651	g23478	XP_022570562.1, XP_013725392.1
OG0014652	g23469	XP_048607509.1, XP_048637372.1, XP_013693529.2
OG0014653	g23466	XP_048601341.1, XP_048637333.1
OG0014654	g23463	XP_013656332.2, XP_013685928.2
OG0014655	g23462	XP_048619167.1, XP_013681610.1
OG0014656	g25217	XP_013741958.2, XP_048610713.1
OG0014657	g47703	XP_048620480.1, XP_013705579.2
OG0014659	g17001	NP_001303055.1, XP_048637184.1
OG0014660	g17000	XP_048637239.1, XP_013712989.2
OG0014661	g23415	XP_013707134.1, XP_013738276.1
OG0014662	g23377	XP_013670864.1, XP_013730770.2
OG0014663	g16969	XP_013706525.2, XP_013648037.1
OG0014665	g23367	XP_013730760.2, XP_013671393.1
OG0014666	g53552	XP_022571708.2
OG0014667	g23351	XP_013750419.1, XP_048619227.1
OG0014668	g23346	XP_013650179.2, XP_013679386.2
OG0014669	g47775	XP_048601242.1, XP_048636678.1
OG0014670	g23330	XP_013650196.2, XP_013670782.1
OG0014671	g23328	XP_048636539.1, XP_013670776.2
OG0014672	g31134	XP_013672624.2, XP_013716426.2
OG0014673	g23315	XP_022555931.2, XP_013720300.2
OG0014674	g23308	XP_048601213.1, XP_013668436.2
OG0014675	g23306	XP_013719536.2, XP_013716678.1
OG0014676	g47793	XP_013685839.2, XP_048594860.1
OG0014677	g23297	XP_048601207.1, XP_013650227.2
OG0014678	g23295	XP_013716686.1, XP_013751256.2
OG0014679	g23289	XP_013666843.2, XP_048636368.1
OG0014680	g16923	XP_013696959.1, XP_013664658.3
OG0014682	g23273	XP_022552715.2, XP_048601180.1
OG0014683	g38325	XP_013664008.1, XP_013709880.2
OG0014684	g23251	XP_013670111.2, XP_022546280.2
OG0014685	g16909	XP_013670461.1, XP_013666613.1
OG0014686	g23240	XP_013670658.2, XP_013666651.2
OG0014687	g23242	XP_013733077.1, XP_013656277.2
OG0014689	g47873	XP_013697686.2, XP_013652122.2
OG0014690	g23177	XP_013735183.2, XP_013664202.2
OG0014691	g23174	XP_013664199.1, XP_013735189.2
OG0014692	g18162	XP_048635522.1, XP_013664197.2
OG0014693	g23170	XP_013735193.2, XP_013664196.1
OG0014695	g23158	XP_013666243.1, XP_022571570.1, XP_048619296.1
OG0014696	g23106	XP_022550195.1, XP_013650507.2
OG0014697	g18197	XP_013692406.1, XP_048601129.1
OG0014698	g776	XP_048602496.1, XP_048605673.1
OG0014699	g23143	XP_013743290.1, XP_013735212.2
OG0014700	g18207	XP_048635123.1, XP_013693542.2
OG0014701	g18204	XP_013651223.2, XP_013697228.1
OG0014702	g47882	XP_048601116.1, XP_013649706.2
OG0014703	g23069	XP_022569994.1, XP_013649123.1
OG0014704	g13717	XP_022562180.1, XP_013724900.2
OG0014705	g36245	XP_013740329.1
OG0014706	g23016	XP_013730947.2, XP_048594785.1
OG0014707	g23011	XP_013751773.1, XP_013670579.2
OG0014708	g23008	XP_013670576.1, XP_013752127.2
OG0014709	g50578	XP_013653080.1, XP_013722643.1
OG0014710	g32525	XP_013693262.2
OG0014711	g27743	XP_013750175.2, XP_022559208.1
OG0014712	g50610	XP_013662323.1, XP_048614715.1
OG0014713	g32539	XP_013710860.2, XP_048594551.1
OG0014714	g27724	XP_013715142.2, XP_022564065.1
OG0014715	g27723	XP_013749171.2, XP_048626485.1, XP_013749172.1, XP_013660502.2
OG0014716	g32595	XP_048595003.1, XP_013733835.1
OG0014717	g32600	XP_013740365.1, XP_013659578.2
OG0014718	g32606	XP_013728671.1, XP_048635162.1, XP_022576013.1
OG0014719	g50633	XP_048594996.1, XP_013733845.1
OG0014720	g32611	XP_022546443.2, XP_022546635.2, XP_048615051.1
OG0014721	g32621	XP_022571386.1, XP_048635493.1, XP_013742642.2
OG0014722	g27780	XP_013656873.1, XP_013662286.2
OG0014723	g24305	XP_048623167.1, XP_048601845.1
OG0014724	g47193	XP_013671353.1
OG0014725	g47188	XP_013733745.2, XP_013721554.2, XP_048626203.1, XP_013671360.1
OG0014726	g47185	XP_013710287.1, XP_013654734.2
OG0014727	g47184	XP_048594632.1, XP_048622087.1
OG0014728	g47182	XP_013671709.1, XP_013733810.2
OG0014729	g24322	XP_013733800.1, XP_022550563.1
OG0014730	g24333	XP_013743388.1, XP_022550577.1
OG0014731	g24358	XP_013706197.2, XP_013737376.2
OG0014732	g47156	XP_048602198.1, XP_048625879.1
OG0014733	g43822	XP_013733224.1, XP_013712600.2
OG0014734	g43873	XP_013710919.1, XP_013740738.2
OG0014735	g41130	XP_022556505.1, XP_022569141.1
OG0014736	g44899	XP_048591885.1, XP_048616132.1
OG0014737	g41125	XP_013681995.2, XP_013730053.2
OG0014738	g1695	XP_013671856.1, XP_013730270.2
OG0014740	g41104	XP_048595887.1
OG0014742	g1712	XP_022570249.2, XP_013661720.2
OG0014743	g44071	XP_013748739.2, XP_022550782.1
OG0014744	g37236	XP_013752261.2, XP_013740203.2
OG0014745	g47704	XP_013707084.2, XP_013738242.1
OG0014746	g44122	XP_013677363.1, XP_013725318.1
OG0014747	g41022	XP_013725304.1, XP_013675085.1
OG0014748	g44143	XP_013750178.1, XP_013661654.2
OG0014749	g40985	XP_022575561.2, XP_048592130.1
OG0014750	g40975	XP_048592186.1, XP_013711312.2
OG0014751	g40934	XP_013668739.1, XP_048626025.1
OG0014752	g40929	XP_013739810.1, XP_013692449.2
OG0014753	g10828	XP_013706034.1, XP_048637313.1
OG0014754	g10805	XP_048604242.1, XP_013684338.1
OG0014755	g10803	XP_013684357.1, XP_013734430.1
OG0014756	g10799	XP_013724228.1, XP_013684431.1
OG0014758	g10773	XP_048615163.1, XP_013729243.1
OG0014759	g10771	XP_013684793.2, XP_013703724.2
OG0014760	g10767	XP_013684776.2
OG0014761	g50606	XP_048607807.1, XP_013729224.2
OG0014763	g10746	XP_048637254.1, XP_048619633.1
OG0014764	g10731	XP_048624478.1, XP_013687365.2
OG0014765	g10697	XP_013706770.1, XP_013664937.2
OG0014766	g10687	XP_048600080.1, XP_048627383.1, XP_048602306.1
OG0014767	g10686	XP_048627381.1, XP_022572240.1, XP_048602304.1
OG0014768	g10677	XP_013687344.3, XP_013712741.2
OG0014769	g1544	XP_013734418.1, XP_022570144.1
OG0014770	g10663	XP_048630050.1, XP_048631312.1, XP_013677486.1
OG0014771	g1551	XP_013686207.1, XP_013692513.2
OG0014772	g1557	XP_013692780.2, XP_048619663.1
OG0014773	g10647	XP_013697519.1, XP_048602319.1
OG0014774	g10612	XP_013713000.2, NP_001302773.1
OG0014775	g10597	XP_013675100.1, XP_048637171.1
OG0014777	g1583	XP_022552781.1, XP_013697272.1
OG0014778	g10589	XP_013644839.2, XP_013677389.2
OG0014779	g10584	XP_013713888.2, XP_048596702.1
OG0014780	g16613	XP_013644731.2, XP_013706055.1
OG0014781	g1596	XP_048618034.1, XP_013644715.2
OG0014782	g10550	XP_013644713.2, XP_022562491.2
OG0014783	g10539	XP_013706213.2, XP_048591356.1
OG0014784	g1604	XP_013672573.2, XP_013644699.1
OG0014785	g10523	XP_013710166.2, XP_013725042.2
OG0014786	g10519	XP_013672562.2, XP_013644680.2
OG0014787	g10504	XP_048628329.1, XP_013698014.1, XP_013670869.1
OG0014788	g16566	XP_013691471.1, XP_048595259.1
OG0014789	g10474	XP_022543587.2, XP_013703940.2
OG0014790	g18228	XP_013677559.2
OG0014791	g4326	XP_048602937.1, XP_048600935.1
OG0014792	g10450	XP_022562855.2, XP_048591314.1
OG0014793	g4305	XP_013707835.2, XP_013691216.2
OG0014794	g10403	XP_013687500.2, XP_013644540.2
OG0014795	g4294	XP_013644526.2, XP_013687497.1
OG0014797	g10351	XP_013666585.2, XP_013677599.1
OG0014798	g10324	XP_013706428.2, XP_013644469.1
OG0014800	g40962	XP_022556558.2, XP_013723388.1
OG0014801	g41782	XP_022557660.2, XP_013676366.1
OG0014802	g44921	XP_013688093.1, XP_013674777.2
OG0014803	g44928, g44927	XP_013688059.1
OG0014804	g41833	XP_013649176.2, XP_013698639.2
OG0014806	g45001	XP_013722589.1, XP_013688807.3
OG0014807	g45016	XP_013669877.1, XP_013674855.2
OG0014808	g45023	XP_022544805.2, XP_013722465.1
OG0014809	g41914	XP_022559842.1, XP_013722381.3
OG0014810	g42007	XP_048604187.1, XP_013676684.2
OG0014811	g45046	XP_022560478.1, XP_022544790.2
OG0014812	g45056	XP_048627485.1, XP_013722464.1, XP_022544785.1
OG0014813	g45071	XP_013722449.1, XP_022544782.2
OG0014814	g45099	XP_013706361.1, XP_013702130.1
OG0014815	g45102	XP_013704451.2, XP_013702399.2
OG0014816	g53640	XP_013702589.2, XP_013641936.2
OG0014817	g49534	XP_013722418.1, XP_013703590.2
OG0014819	g45130	XP_013683666.2, XP_013686267.2
OG0014820	g18065	XP_013649879.1, XP_048615946.1
OG0014821	g45138	XP_022554740.2, XP_013686378.2
OG0014822	g45140	XP_013686365.2, XP_048604081.1
OG0014823	g41232	XP_013677991.1, XP_013750272.2
OG0014824	g45234	XP_022567425.2, XP_048595065.1
OG0014825	g53688	XP_048637455.1
OG0014826	g40731	XP_048596656.1, XP_013701766.1
OG0014827	g19344	XP_013697892.1, XP_048596986.1
OG0014828	g10644	XP_013684917.2, XP_013644797.1
OG0014829	g40757	XP_013661515.2, XP_013644779.1
OG0014830	g40762	XP_048625941.1, XP_013660218.2
OG0014831	g40764	XP_013661520.2, XP_048625957.1
OG0014832	g40770	XP_048625936.1, XP_048595677.1
OG0014833	g44263	XP_013747662.1, XP_013687947.2
OG0014834	g40797	XP_048625974.1, XP_013674926.1
OG0014835	g40786	XP_013686143.1, XP_013747890.1
OG0014836	g1736	XP_022550902.1, XP_013748048.1
OG0014837	g40840	XP_013733384.1, XP_013748097.1
OG0014838	g40841	XP_022570434.2, XP_013658120.2
OG0014839	g37127	XP_048595669.1, XP_013716816.2
OG0014840	g40843	XP_013659332.2, XP_048595719.1
OG0014841	g40851	XP_013748273.1
OG0014842	g40868	XP_013661603.1, XP_013726448.2
OG0014844	g40882	XP_048626003.1, XP_048595728.1
