Orthogroup	Brassica_rapa	Cardamine_glauca
OG0014000	XP_009131418.2	Cg008G294800
OG0014001	XP_009120911.1	Cg008G299580
OG0014002	XP_009121661.1	Cg008G294660
OG0014003	NP_001288960.1	Cg008G294630
OG0014004	XP_033137824.1	Cg008G294250
OG0014005	XP_009121633.1	Cg008G294990
OG0014006	XP_009131468.1	Cg008G295780
OG0014007	XP_009126064.1	Cg008G295980
OG0014008	XP_009131490.1	Cg008G295990
OG0014009	XP_009126065.3, XP_009131491.1	Cg008G296000
OG0014010	XP_009121548.1	Cg008G296050
OG0014011	XP_009121546.1	Cg008G296080
OG0014012	XP_009126075.1	Cg008G296210
OG0014013	XP_009131510.1	Cg008G296220
OG0014014	XP_009121518.1	Cg008G296370
OG0014015	XP_009126099.1	Cg008G296470
OG0014016	XP_009126100.1	Cg008G296500
OG0014017	XP_009121482.1	Cg008G296770
OG0014018	XP_009121458.1	Cg008G296970
OG0014019	XP_009121447.1	Cg008G297040
OG0014020	XP_009126154.1	Cg008G297230
OG0014021	XP_009126163.1	Cg008G297450
OG0014022	XP_009121403.1	Cg008G297530
OG0014023	XP_009126184.2, XP_009131595.2	Cg008G297700
OG0014024	XP_009131594.1	Cg008G297690
OG0014025	XP_009126195.1	Cg008G297900
OG0014026	XP_009121006.1	Cg008G298480
OG0014027	XP_009128208.1	Cg007G277820
OG0014028	XP_009121002.1	Cg008G298540
OG0014029	XP_009126251.1	Cg008G298750
OG0014030	XP_009120969.1	Cg008G298850
OG0014031	XP_009126267.1	Cg008G298920
OG0014032	XP_033137926.1	Cg008G299060
OG0014033	XP_009120932.1	Cg008G299320
OG0014034	XP_009120909.1	Cg008G299620
OG0014035	XP_009120899.2	Cg008G299760
OG0014036	XP_009151146.1	Cg008G306180
OG0014037	XP_009111715.1	Cg008G306260
OG0014038	XP_033135110.1	Cg008G306280
OG0014039	XP_009129907.1	Cg008G306300
OG0014040	XP_009129905.1	Cg008G306370
OG0014041	XP_009111732.1	Cg008G306480
OG0014042	XP_009101771.1	Cg008G319520
OG0014043	XP_009151193.1	Cg008G306850, Cg008G306820
OG0014044	XP_033136595.1	Cg008G307140
OG0014045	XP_009151251.1	Cg008G307560
OG0014046	XP_009151696.1	Cg008G310980, Cg008G309220
OG0014047	XP_009151731.2, XP_009151692.1	Cg008G309250, Cg008G311050
OG0014048	XP_009151685.1	Cg008G311190, Cg008G309340
OG0014049	XP_009151678.1	Cg008G309380, Cg008G311230
OG0014050	XP_009151637.1	Cg008G312520
OG0014051	XP_009151669.1	Cg008G311520, Cg008G309690
OG0014052	XP_009131350.1	Cg008G293670
OG0014053	XP_009125667.1	Cg008G287710
OG0014054	XP_009122386.1	Cg008G287860
OG0014055	XP_009122308.1	Cg008G287760
OG0014056	XP_018512366.1	Cg008G295040
OG0014057	XP_009122280.1	Cg008G287500
OG0014058	XP_009125657.1	Cg008G287460
OG0014059	XP_009130951.2	Cg008G287430
OG0014060	XP_009122265.1	Cg008G287370
OG0014061	XP_009151600.1	Cg008G313660
OG0014062	XP_009125638.1	Cg008G287020
OG0014063	XP_009122219.1	Cg008G286950
OG0014064	XP_009122211.1	Cg008G286830
OG0014065	XP_009122200.2	Cg008G286750
OG0014066	XP_009122195.1	Cg008G286700
OG0014067	XP_009122184.1	Cg008G286640
OG0014068	XP_009130899.1	Cg008G286560
OG0014069	XP_009122162.2	Cg008G286450
OG0014070	XP_009122156.1	Cg008G286320
OG0014071	XP_009130883.1	Cg008G286290
OG0014072	XP_033137340.1	Cg008G286120
OG0014073	XP_009122129.1	Cg008G286070
OG0014074	XP_009122562.1	Cg008G285660
OG0014075	XP_009122560.1	Cg008G285710
OG0014076	XP_009122552.1	Cg008G285770
OG0014077	XP_009122551.2	Cg008G285780
OG0014078	XP_009130836.1	Cg008G285580
OG0014079	XP_009122574.1	Cg008G285550
OG0014080	XP_009130830.1	Cg008G285520
OG0014081	XP_009122577.1	Cg008G285480
OG0014082	XP_009122582.1	Cg008G285440
OG0014083	XP_033137364.1	Cg008G285150
OG0014084	XP_033129676.1	Cg008G305760
OG0014085	XP_009129953.1	Cg008G305340
OG0014086	XP_009151091.1	Cg008G305350
OG0014087	XP_009151056.1	Cg008G304910
OG0014088	XP_033129292.1	Cg008G304010
OG0014089	XP_009150963.1	Cg008G304080
OG0014090	XP_009150967.1	Cg008G304100
OG0014091	XP_009150951.1	Cg008G303980
OG0014092	XP_009141975.1	Cg008G303940
OG0014093	XP_009141829.1	Cg008G303580
OG0014094	XP_009150901.1	Cg008G303390
OG0014095	XP_009136133.1	Cg004G143640
OG0014096	XP_009136395.1	Cg008G302770
OG0014097	XP_009130132.1	Cg008G302750
OG0014098	XP_009136428.2	Cg003G108730
OG0014099	XP_009136473.1	Cg003G109180
OG0014100	XP_033142393.1	Cg003G109220
OG0014101	XP_009112000.1	Cg003G109480
OG0014102	XP_033140148.1	Cg001G012430
OG0014103	XP_009151327.1	Cg003G109840
OG0014104	XP_033140936.1	Cg003G109930
OG0014105	XP_018513042.2	Cg003G110170
OG0014106	XP_009151386.1	Cg003G110430
OG0014107	XP_018514945.1	Cg003G110510
OG0014108	XP_009151399.1	Cg003G110540
OG0014109	XP_009151407.1	Cg003G110650
OG0014110	XP_009151412.1	Cg003G110750
OG0014111	XP_009112054.1	Cg003G110870
OG0014112	XP_009112053.1	Cg003G110880
OG0014113	XP_009120388.1	Cg003G106330
OG0014114	XP_009120375.1	Cg003G106190
OG0014115	XP_009120346.1	Cg003G105940
OG0014116	XP_033136974.1	Cg002G055370
OG0014117	XP_033144798.1, XP_033137069.1	Cg002G055420
OG0014118	XP_009115814.1	Cg002G055480, Cg006G209330
OG0014119	XP_009115810.1	Cg002G055530
OG0014120	XP_009149321.1	Cg002G055770
OG0014122	XP_009115732.1	Cg002G056140, Cg002G056150
OG0014123	XP_009143008.1	Cg002G056160
OG0014124	XP_033143941.1, XP_009101936.1	Cg002G056330
OG0014125	XP_009101795.1	Cg002G056460
OG0014126	XP_009136522.1	Cg002G056950
OG0014127	XP_009101436.1	Cg002G057040
OG0014128	XP_009149706.1	Cg002G057120, Cg002G057080
OG0014129	XP_009152072.1	Cg002G057480
OG0014130	XP_009151958.1	Cg008G320110, Cg002G057530
OG0014131	XP_009151832.1	Cg002G057740
OG0014132	XP_009149767.2	Cg002G057820
OG0014133	XP_009150179.1	Cg002G058250
OG0014134	XP_009151390.1	Cg002G058400
OG0014135	XP_009150201.1	Cg002G058700
OG0014136	XP_009150205.1	Cg002G058800
OG0014137	XP_009149845.2	Cg002G058930
OG0014138	XP_009108193.1	Cg003G082690
OG0014139	XP_033129041.1	Cg002G059210
OG0014140	XP_009149878.1	Cg002G059310
OG0014141	XP_009149909.1, XP_009150233.1	Cg002G059640
OG0014142	XP_009149916.1	Cg002G059720
OG0014143	XP_033128019.1	Cg002G059730
OG0014144	XP_009149943.1	Cg002G060020
OG0014145	XP_009149944.1	Cg002G060050
OG0014146	XP_009150374.1	Cg002G060630
OG0014147	XP_009150247.1	Cg002G060840
OG0014148	XP_009149983.1	Cg002G061040
OG0014149	XP_009106034.1	Cg007G274190
OG0014150	XP_009150058.1	Cg002G061400
OG0014151	XP_009150256.1	Cg002G061440
OG0014152	XP_009150063.2	Cg002G061640
OG0014153	XP_009150082.1	Cg002G062070
OG0014154	XP_009150167.1, XP_033128510.1	Cg002G062110
OG0014155	XP_009150092.1	Cg002G062360
OG0014156	XP_009150318.1	Cg002G062430
OG0014157	XP_009149728.1	Cg002G062730
OG0014158	XP_009123301.1	Cg002G063990
OG0014159	XP_009123291.1	Cg002G064050
OG0014160	XP_009123290.1	Cg002G064060
OG0014161	XP_009123284.1	Cg002G064190
OG0014162	XP_009142356.1	Cg005G160060
OG0014163	XP_033134165.1	Cg003G088180
OG0014164	XP_009124119.1	Cg002G066680, Cg002G066510
OG0014165	XP_009127568.1	Cg007G267560
OG0014166	XP_009127562.1	Cg007G267470
OG0014167	XP_009105337.1	Cg007G267800
OG0014168	XP_009112708.1	Cg007G247450
OG0014169	XP_009105342.1	Cg007G267940
OG0014170	XP_009105344.1	Cg007G267920
OG0014171	XP_009105411.1	Cg007G268810
OG0014172	XP_009105026.1	Cg007G268880
OG0014173	XP_009106735.1	Cg007G280720
OG0014174	XP_009127716.2	Cg007G269680
OG0014175	XP_009105476.1	Cg007G269580
OG0014176	XP_009105483.1	Cg007G269530
OG0014177	XP_009127726.1	Cg007G269510
OG0014178	XP_018508498.1, XP_018508551.2	Cg007G269920
OG0014179	XP_009104977.1	Cg007G270330
OG0014180	XP_009127788.1	Cg007G270770
OG0014181	XP_009105728.1	Cg007G271040
OG0014182	XP_009105733.2	Cg007G271090
OG0014183	XP_009105782.1	Cg007G271630
OG0014184	XP_009105789.1	Cg007G271730
OG0014185	XP_009104920.1	Cg007G271810
OG0014186	XP_009105809.1	Cg007G271900
OG0014187	XP_033130212.1	Cg007G271950
OG0014188	XP_009105829.1	Cg007G272100
OG0014189	XP_009105847.1	Cg007G272260
OG0014190	XP_009105848.1	Cg007G272210
OG0014191	XP_009105862.1	Cg007G272390
OG0014192	XP_009105863.1	Cg007G272400
OG0014193	XP_009104581.1	Cg007G278820
OG0014194	XP_009128248.1	Cg007G278370
OG0014195	XP_009128242.1	Cg007G278310
OG0014196	XP_018508797.1	Cg007G278210
OG0014197	XP_009106393.1	Cg007G277950
OG0014198	XP_009106390.1	Cg007G277910
OG0014199	XP_018508291.1	Cg007G277740
OG0014200	XP_009104633.1	Cg007G277710
OG0014201	XP_033132028.1	Cg007G277590
OG0014202	XP_009106336.1	Cg007G277360
OG0014203	XP_009128183.1	Cg007G277220
OG0014204	XP_009106294.1	Cg007G277000
OG0014205	XP_009106259.1	Cg008G297370, Cg007G276680
OG0014206	XP_033132298.1	Cg007G276660
OG0014207	XP_009106253.2	Cg007G276630
OG0014208	XP_009128142.1	Cg007G276460
OG0014209	XP_009106232.1	Cg007G276330
OG0014210	XP_009106206.1, XP_033141527.1	Cg007G276120
OG0014211	XP_009104711.1	Cg007G275870
OG0014212	XP_009106186.1	Cg007G275860
OG0014213	XP_009106169.1	Cg007G275610
OG0014214	XP_009106168.1	Cg007G275570
OG0014215	XP_009106148.1	Cg007G275370
OG0014216	XP_009106135.1	Cg007G275270
OG0014217	XP_009128057.1	Cg007G275170
OG0014218	XP_009106110.1	Cg007G274920
OG0014219	XP_009106104.1	Cg007G274850
OG0014220	XP_009106094.1, XP_009128040.1	Cg007G274780
OG0014221	XP_009106085.1	Cg007G274700
OG0014222	XP_033141671.1	Cg007G274640
OG0014223	XP_009106069.1	Cg007G274620
OG0014224	XP_033139001.1	Cg007G274460
OG0014225	XP_009106051.1	Cg007G274420
OG0014226	XP_009106044.1	Cg007G274330
OG0014227	XP_009106043.1	Cg007G274300
OG0014228	XP_009106039.1	Cg007G274260, Cg003G086900
OG0014229	XP_033141314.1	Cg007G274210
OG0014230	XP_009106029.1	Cg007G274140
OG0014231	XP_018511771.1	Cg007G273880
OG0014232	XP_009105975.1	Cg007G273700
OG0014233	XP_009104827.1	Cg007G273620
OG0014234	XP_009104841.1	Cg007G273320
OG0014235	XP_009105943.1	Cg007G273250
OG0014236	XP_009105929.2	Cg007G273150
OG0014237	XP_009105923.1	Cg007G273120
OG0014238	XP_009149193.1	Cg006G228540
OG0014239	XP_009104855.1	Cg007G272950
OG0014240	XP_009104857.1	Cg007G272940
OG0014241	XP_009105898.1	Cg007G272870
OG0014242	XP_009105886.1	Cg007G272720
OG0014243	XP_009104560.1	Cg007G279600
OG0014244	XP_009104554.1	Cg007G279680
OG0014245	XP_009106628.1	Cg007G279780
OG0014246	XP_009106634.1	Cg007G279850
OG0014247	XP_009106653.1	Cg007G279980
OG0014248	XP_009106656.1	Cg007G280010
OG0014249	XP_009106657.1, XP_009128350.1	Cg007G280020
OG0014250	XP_009106666.1	Cg007G280090
OG0014251	XP_009106668.1	Cg007G280110
OG0014252	XP_009128387.1	Cg007G280480
OG0014253	XP_018512117.1	Cg007G280850
OG0014254	XP_009128425.1	Cg007G281130
OG0014255	XP_009106752.1	Cg007G281150
OG0014256	XP_009128433.1	Cg007G281200
OG0014257	XP_009128435.1	Cg007G281210
OG0014258	XP_009128437.1	Cg007G281230
OG0014259	XP_009104440.1	Cg007G281530
OG0014260	XP_009104434.1	Cg007G281600
OG0014261	XP_018508688.1	Cg007G281640
OG0014262	XP_009129157.1	Cg007G281670
OG0014263	XP_009104422.1	Cg007G281770
OG0014264	XP_018508583.1	Cg007G281790
OG0014265	XP_033147409.1	Cg004G128400
OG0014266	XP_009146567.1	Cg004G128690
OG0014267	XP_018511612.1	Cg004G129040
OG0014268	XP_009135334.1	Cg004G129790
OG0014269	XP_009117391.1	Cg004G129810
OG0014270	XP_009132497.1	Cg003G100060
OG0014271	XP_009117197.1	Cg004G130040
OG0014272	XP_009117189.1, XP_009146419.1	Cg004G130060
OG0014273	XP_009146417.2	Cg004G130200
OG0014274	XP_033148659.1, XP_009116753.1	Cg004G130710
OG0014275	XP_009146508.1	Cg004G131010
OG0014276	XP_009146309.2	Cg004G131040
OG0014277	XP_033148691.1	Cg004G131070
OG0014278	XP_009146282.2	Cg004G131440
OG0014279	XP_009146270.1	Cg004G131580
OG0014280	XP_033148677.1	Cg004G131990
OG0014281	XP_009115379.1	Cg004G132030
OG0014282	XP_009115163.1	Cg004G132290
OG0014283	XP_009134071.1	Cg003G089060
OG0014284	XP_033128853.1, XP_009146174.1	Cg004G132440
OG0014285	XP_033128806.1	Cg004G132460
OG0014286	XP_033143240.1, XP_009146146.2	Cg004G132740
OG0014287	XP_009146077.1	Cg004G132980
OG0014288	XP_009146058.1	Cg004G133270
OG0014289	XP_009135508.1	Cg004G133440
OG0014290	XP_009114415.1	Cg004G133640
OG0014291	XP_033148276.1	Cg004G133770
OG0014292	XP_018512859.2	Cg004G134150
OG0014293	XP_009113839.1	Cg004G134190
OG0014294	XP_009145969.1	Cg004G134380
OG0014295	XP_033148105.1	Cg004G134600
OG0014296	XP_009145919.1	Cg004G134870
OG0014297	XP_009103687.1	Cg005G178860
OG0014298	XP_009145888.1	Cg004G135150
OG0014299	XP_033146041.1, XP_018514736.1, XP_033143071.1	Cg004G135370
OG0014300	XP_009145859.1, XP_033146021.1	Cg004G135450
OG0014301	XP_009145846.1	Cg004G135600
OG0014303	XP_009145820.1	Cg004G135870
OG0014304	XP_009145819.1	Cg004G135890
OG0014305	XP_009145817.1	Cg004G135910
OG0014306	XP_009107285.1	Cg006G199830
OG0014307	XP_009145785.1	Cg004G136150
OG0014308	XP_009135634.2	Cg004G136170
OG0014309	XP_009147867.1	Cg006G199730
OG0014310	XP_009145745.1	Cg004G136560
OG0014311	XP_009111451.1	Cg004G136660
OG0014312	XP_009111439.1	Cg004G136680
OG0014313	XP_009145653.1	Cg004G137130
OG0014314	XP_009145652.2	Cg004G137140
OG0014315	XP_009145638.1	Cg004G137250
OG0014316	XP_009124916.1	Cg004G137370
OG0014317	XP_033148746.1	Cg004G137380
OG0014318	XP_009145621.1	Cg004G137400
OG0014319	XP_009145586.1	Cg004G137680
OG0014320	XP_033146926.1	Cg004G137780
OG0014321	XP_009145541.1	Cg004G137810
OG0014322	XP_009145540.1	Cg004G137820
OG0014323	XP_009109477.1	Cg004G138540
OG0014324	XP_009145480.2	Cg004G138370
OG0014325	XP_009145483.1	Cg004G138350
OG0014326	XP_009145492.1	Cg004G138290
OG0014327	XP_009145493.1	Cg004G138280
OG0014328	XP_033134694.1, XP_009123485.1	Cg004G138700
OG0014329	XP_009145444.1	Cg004G138900
OG0014330	XP_009145311.1	Cg004G139790
OG0014331	XP_009120842.1	Cg008G300460
OG0014332	XP_009135832.1	Cg004G140100
OG0014333	XP_009145245.1	Cg004G140270
OG0014334	XP_009102622.1	Cg004G140880
OG0014335	XP_033130728.1	Cg004G141090
OG0014336	XP_033130293.1	Cg004G141120
OG0014337	XP_009102590.1	Cg004G141300
OG0014338	XP_009139570.1	Cg001G028450
OG0014339	XP_033144224.1	Cg004G141780
OG0014340	XP_033130370.1	Cg004G142160
OG0014341	XP_009137808.1	Cg004G142280
OG0014342	XP_009102510.1	Cg004G142290
OG0014343	XP_009135893.1	Cg004G142300
OG0014344	XP_009102477.1	Cg004G142610
OG0014345	XP_009102465.1	Cg004G142690
OG0014346	XP_009136107.1	Cg004G143080
OG0014347	XP_009136108.1	Cg004G143100
OG0014348	XP_009102415.1	Cg004G143210
OG0014349	XP_009136147.1	Cg004G144490
OG0014350	XP_009136146.1	Cg004G144470
OG0014351	XP_009136143.1	Cg004G144060
OG0014352	XP_009136214.1	Cg004G147890
OG0014353	XP_009112481.1	Cg004G154400
OG0014354	XP_009146907.1	Cg004G125270
OG0014355	XP_009102340.1	Cg004G146440
OG0014356	XP_009102343.1	Cg004G146220
OG0014357	XP_009102344.1	Cg004G146210
OG0014358	XP_009102353.1	Cg004G145960
OG0014359	XP_009102356.1	Cg004G145930
OG0014360	XP_009102359.1	Cg004G145770
OG0014361	XP_009136170.1	Cg004G145090
OG0014362	XP_009136207.2	Cg004G147480
OG0014363	XP_009119405.1	Cg004G150290, Cg004G151180
OG0014364	XP_009150284.1	Cg004G147060
OG0014365	XP_009136228.1	Cg004G148110
OG0014366	XP_009112235.1	Cg004G148310
OG0014367	XP_009112234.1	Cg004G148370
OG0014368	XP_009102311.2	Cg004G148780
OG0014369	XP_033131047.1	Cg004G148840
OG0014370	XP_009138184.1	Cg001G007010
OG0014371	XP_009123215.1	Cg004G149270
OG0014372	XP_018509386.1	Cg008G283630, Cg008G283620
OG0014373	XP_009136265.1	Cg004G150490, Cg004G149430
OG0014374	XP_009148042.1	Cg006G238130
OG0014375	XP_009119390.1	Cg004G151540, Cg001G030450
OG0014376	XP_009136285.1	Cg004G151630
OG0014377	XP_033131518.1	Cg004G151670
OG0014378	XP_009136303.1	Cg004G151290
OG0014379	XP_009123631.1	Cg006G207360
OG0014380	XP_009136324.1	Cg004G152600
OG0014381	XP_009121177.1	Cg006G210500
OG0014382	XP_009112412.2	Cg004G152880
OG0014383	XP_009121127.1	Cg004G153340
OG0014384	XP_009121100.2	Cg004G153640
OG0014385	XP_009121092.1	Cg004G153790
OG0014386	XP_033130608.1	Cg004G154600
OG0014387	XP_009112558.1	Cg004G154890
OG0014388	XP_033130676.1	Cg004G154900
OG0014389	XP_009102213.1	Cg004G155200
OG0014390	XP_009150711.1	Cg004G155220
OG0014391	XP_033131399.1	Cg004G155230
OG0014392	XP_009102183.2	Cg004G155610
OG0014394	XP_009117528.1	Cg004G155950
OG0014395	XP_009102124.1	Cg004G156290
OG0014396	XP_033130567.1	Cg004G156360
OG0014398	XP_009132352.1	Cg004G156880
OG0014399	XP_009117478.2	Cg004G156960
OG0014400	XP_009101998.2	Cg004G157070
OG0014401	XP_009121193.1	Cg004G157190
OG0014402	NP_001288938.1	Cg004G157160
OG0014403	XP_009146314.1	Cg006G194040
OG0014404	XP_009145421.2	Cg006G194080
OG0014405	XP_009147476.1	Cg006G194510
OG0014406	XP_009106827.1	Cg006G194520
OG0014407	XP_009103726.2	Cg006G194810
OG0014408	XP_009147504.1	Cg006G194850
OG0014409	XP_009147506.1	Cg006G194880
OG0014410	XP_009114254.1	Cg008G325320
OG0014411	XP_009106892.1	Cg006G195000, Cg002G063390
OG0014412	XP_009147582.1	Cg006G195810
OG0014413	XP_009106961.1	Cg006G195860
OG0014414	XP_009144766.1	Cg006G196030
OG0014415	XP_009106986.2, XP_009147614.1	Cg006G196390
OG0014417	XP_009147658.1	Cg006G196890
OG0014418	XP_009144819.1	Cg006G197010
OG0014419	XP_009144836.1	Cg006G197290
OG0014420	XP_009144839.1	Cg006G197300
OG0014421	XP_009144837.1	Cg006G197310
OG0014423	XP_009147708.1	Cg006G197540
OG0014424	XP_009144877.1	Cg006G197990
OG0014425	XP_009107166.1	Cg006G198040
OG0014426	XP_009135729.1	Cg006G198220
OG0014427	XP_009144937.2	Cg006G198890
OG0014428	XP_009147786.1	Cg006G198690
OG0014429	XP_009147773.1	Cg006G198410
OG0014430	XP_009105064.1	Cg007G268060
OG0014431	XP_009147822.1, XP_009149055.2	Cg006G199190
OG0014432	XP_009147832.1	Cg006G199220
OG0014433	XP_009144956.1	Cg006G199350
OG0014434	XP_009107230.1	Cg003G083010, Cg006G199530
OG0014435	XP_009107234.1	Cg006G199560
OG0014436	XP_009147893.1	Cg006G199800
OG0014437	XP_018508016.1	Cg006G199900
OG0014438	XP_009107290.1	Cg006G200060
OG0014439	XP_009145829.1	Cg004G135750
OG0014441	XP_009107305.1	Cg006G200260
OG0014442	XP_009144991.3	Cg006G200520
OG0014443	XP_009147917.1	Cg006G200580
OG0014444	XP_009147932.2	Cg006G200750
OG0014445	XP_009144990.1	Cg006G200470
OG0014446	XP_009147963.1	Cg006G201350
OG0014448	XP_009147978.1	Cg006G201610
OG0014449	XP_009146295.1	Cg001G024980
OG0014450	XP_009136745.2	Cg001G025130
OG0014451	XP_009116113.1	Cg002G052310
OG0014452	XP_009146438.2	Cg001G025170
OG0014453	XP_033132746.1	Cg001G025320
OG0014454	XP_009146587.1	Cg001G025420
OG0014455	XP_009146678.1	Cg001G025510
OG0014456	XP_009132996.1	Cg005G171910
OG0014457	XP_009132995.1	Cg005G171920
OG0014459	XP_009115897.1	Cg002G054900
OG0014460	XP_009115903.1	Cg002G054840
OG0014461	XP_009151785.1	Cg002G067880
OG0014462	XP_009115930.1	Cg002G054570
OG0014463	XP_009115929.1	Cg002G054560
OG0014464	XP_009115931.1	Cg002G054550
OG0014465	XP_009139470.1	Cg002G054490
OG0014466	XP_033137084.1, XP_033144801.1	Cg002G054370
OG0014467	XP_033137079.1	Cg002G054210
OG0014468	XP_009115963.1	Cg002G054110
OG0014469	XP_033137071.1	Cg002G054060
OG0014470	XP_009105352.1	Cg007G268010
OG0014471	XP_009116030.1	Cg002G053260
OG0014472	XP_009139414.2	Cg002G053150
OG0014473	XP_009116084.1	Cg002G052680
OG0014474	XP_009116097.1	Cg002G052490
OG0014475	XP_009139502.1	Cg002G054970
OG0014476	XP_009121627.1	Cg008G295080
OG0014477	XP_009115880.2	Cg002G055060
OG0014478	XP_009115878.1	Cg002G055080
OG0014479	XP_009136620.1	Cg002G055270
OG0014480	XP_009139239.1	Cg002G052120
OG0014481	XP_009116132.1	Cg002G052070
OG0014482	XP_009116165.1	Cg002G051690
OG0014483	XP_009139194.1	Cg002G051350
OG0014484	XP_009139188.1	Cg002G051250
OG0014485	XP_009139186.1	Cg002G051230
OG0014486	XP_009116227.1	Cg002G051170
OG0014487	XP_009116252.1	Cg002G050900
OG0014488	XP_009116315.1	Cg002G050150
OG0014489	XP_009116318.1	Cg002G050110
OG0014490	XP_009141918.1	Cg005G165550
OG0014491	XP_009139094.1	Cg002G049840
OG0014492	XP_009116371.1	Cg002G049580
OG0014493	XP_009139074.1	Cg002G049530
OG0014494	XP_009116378.2	Cg002G049500
OG0014495	XP_009116425.1	Cg002G049090
OG0014496	XP_009104083.1	Cg002G048400
OG0014498	XP_009138979.1	Cg002G048140
OG0014499	XP_009138959.1	Cg002G047860
OG0014500	XP_009116538.1	Cg002G047730
OG0014501	XP_009104185.1	Cg002G047350
OG0014502	XP_009116582.2	Cg002G047330
OG0014503	XP_033145802.1	Cg002G047320
OG0014504	XP_009104204.1	Cg002G047100
OG0014506	XP_009116656.1	Cg002G046710
OG0014507	XP_009116666.1	Cg002G046670
OG0014508	XP_009116683.2	Cg002G046530
OG0014509	XP_033145923.1	Cg002G046310
OG0014510	XP_009116721.1	Cg002G046210
OG0014511	XP_009116367.2	Cg002G049610
OG0014512	XP_009116744.1	Cg002G045970
OG0014513	XP_009116749.1	Cg002G045920
OG0014514	XP_009138808.1	Cg002G045760
OG0014515	XP_009104289.1	Cg002G045650
OG0014516	XP_009104314.1	Cg002G045200
OG0014517	XP_009138759.1	Cg002G045050
OG0014518	XP_009104350.1	Cg002G044880
OG0014519	XP_009116860.1, XP_009104354.2	Cg002G044710
OG0014520	XP_009116869.1	Cg002G044650
OG0014521	XP_033134748.1	Cg002G044640
OG0014522	XP_009116873.2	Cg002G044630
OG0014523	XP_009104371.1	Cg002G044480
OG0014524	XP_009116914.1	Cg002G044160
OG0014525	XP_009138708.1	Cg002G043830
OG0014526	XP_009138636.2	Cg002G043570
OG0014527	XP_009138638.2	Cg002G043560
OG0014528	XP_009138653.3	Cg002G043430
OG0014531	XP_009104923.2	Cg002G043220
OG0014532	XP_009105786.1	Cg002G043210
OG0014533	XP_033132313.1, XP_009110146.1	Cg002G043170
OG0014534	XP_009107052.2	Cg006G197090
OG0014536	XP_033136389.1, XP_009150079.1	Cg002G062040
OG0014537	XP_033146523.1	Cg002G051870
OG0014538	XP_009116305.1	Cg002G050250
OG0014539	XP_009113885.1	Cg008G321550
OG0014541	XP_033131085.1	Cg003G096480, Cg007G276100
OG0014542	XP_009113448.1	Cg008G316640
OG0014543	XP_009141498.1, XP_033147511.1	Cg005G171030
