Orthogroup	Brassica_rapa	Cardamine_amara
OG0015261	XP_009136139.1	evm.model.RL_1.2468
OG0015262	XP_009124258.1	evm.model.RL_2.598
OG0015263	XP_033131637.1	evm.model.RL_1.2496
OG0015264	XP_009124252.2	evm.model.RL_2.593
OG0015265	XP_009139659.1	evm.model.RL_2.771
OG0015266	XP_033131020.1	evm.model.RL_1.2428
OG0015267	XP_009137755.1	evm.model.RL_2.1932
OG0015268	XP_009107675.1	evm.model.RL_2.803
OG0015269	XP_009102458.1	evm.model.RL_1.2382
OG0015270	XP_009136092.3	evm.model.RL_1.2381
OG0015271	XP_009107688.1	evm.model.RL_2.830
OG0015272	XP_009107704.1	evm.model.RL_2.860
OG0015273	XP_009139605.2	evm.model.RL_2.870
OG0015274	XP_009139571.1	evm.model.RL_2.901
OG0015275	XP_009108085.1	evm.model.RL_2.906
OG0015276	XP_033132238.1	evm.model.RL_2.950
OG0015277	XP_009107773.1	evm.model.RL_2.966
OG0015278	XP_009139507.1	evm.model.RL_2.967
OG0015279	XP_009108178.1	evm.model.RL_1.2211
OG0015281	XP_009107839.1	evm.model.RL_2.1065
OG0015282	XP_009147284.1	evm.model.RL_1.2078
OG0015283	XP_009125120.2	evm.model.RL_2.238
OG0015284	XP_009139950.1	evm.model.RL_2.217
OG0015285	XP_009139986.1	evm.model.RL_2.12
OG0015286	XP_009139987.1	evm.model.RL_2.13
OG0015287	XP_009125138.1	evm.model.RL_2.30
OG0015288	XP_033145710.1	evm.model.RL_2.71
OG0015289	XP_033145583.1	evm.model.RL_2.133
OG0015290	XP_009139732.1	evm.model.RL_1.2508
OG0015291	XP_009142482.1	evm.model.RL_6.2956
OG0015293	XP_009142490.1	evm.model.RL_6.2947
OG0015294	XP_009142493.1	evm.model.RL_6.2943
OG0015295	XP_009118212.1	evm.model.RL_6.2929
OG0015296	XP_009118224.2	evm.model.RL_6.2927
OG0015297	XP_009142503.1	evm.model.RL_6.2926
OG0015298	XP_009142516.1	evm.model.RL_6.2912
OG0015299	XP_009142517.1	evm.model.RL_6.2911
OG0015300	XP_009142522.1	evm.model.RL_6.2906
OG0015301	XP_033148017.1	evm.model.RL_6.2903
OG0015302	XP_009142527.1	evm.model.RL_6.2901
OG0015303	XP_009146225.1	evm.model.RL_1.1485
OG0015304	XP_009124484.1	evm.model.RL_6.2854
OG0015305	XP_009142585.1	evm.model.RL_6.2834
OG0015306	XP_009142586.1	evm.model.RL_6.2832
OG0015307	XP_009142438.1	evm.model.RL_6.2813
OG0015308	XP_009142619.1	evm.model.RL_6.2808
OG0015309	XP_009142634.1	evm.model.RL_6.2797
OG0015310	XP_009133781.1	evm.model.RL_6.2792
OG0015311	XP_009142657.1	evm.model.RL_6.2778
OG0015312	XP_009143208.1	evm.model.RL_6.2749
OG0015313	XP_009143179.1	evm.model.RL_6.2734
OG0015314	XP_009142351.1	evm.model.RL_6.2698
OG0015315	XP_009143154.1	evm.model.RL_6.2697
OG0015316	XP_009142350.2	evm.model.RL_6.2694
OG0015317	XP_009143132.1	evm.model.RL_6.2668
OG0015318	XP_009143106.1	evm.model.RL_6.2657
OG0015319	XP_033144905.1	evm.model.RL_6.2655
OG0015320	XP_009133710.1	evm.model.RL_6.2652
OG0015321	XP_009133706.1	evm.model.RL_6.2649
OG0015322	XP_009143096.1	evm.model.RL_6.2638
OG0015323	XP_009143094.1	evm.model.RL_6.2635
OG0015324	XP_009143080.1	evm.model.RL_6.2626
OG0015325	XP_009142305.1	evm.model.RL_6.2621
OG0015326	XP_033148294.1	evm.model.RL_6.2599
OG0015327	XP_009142256.1	evm.model.RL_6.2560
OG0015328	XP_009142246.1	evm.model.RL_6.2535
OG0015329	XP_009142985.1	evm.model.RL_6.2524
OG0015330	XP_009133627.1	evm.model.RL_6.2491
OG0015331	XP_009142205.1	evm.model.RL_6.2477
OG0015332	XP_009142938.1	evm.model.RL_6.2469
OG0015333	XP_009142932.1	evm.model.RL_6.2466
OG0015334	XP_009133585.1	evm.model.RL_6.2448
OG0015335	XP_009142907.1	evm.model.RL_6.2433
OG0015336	XP_009142894.1	evm.model.RL_6.2421
OG0015337	XP_009142889.1	evm.model.RL_6.2416
OG0015338	XP_009142864.1	evm.model.RL_6.2411
OG0015339	XP_009142079.2	evm.model.RL_6.2402
OG0015340	XP_009142878.1	evm.model.RL_6.2401
OG0015341	XP_009142883.1	evm.model.RL_6.2391
OG0015342	XP_009133545.1	evm.model.RL_6.2385
OG0015343	XP_009142839.1	evm.model.RL_6.2366
OG0015344	XP_009142793.1	evm.model.RL_6.2322
OG0015345	XP_009142048.1	evm.model.RL_6.2346
OG0015346	XP_009142751.1	evm.model.RL_6.2282
OG0015347	XP_018513209.1	evm.model.RL_4.3389.4.687c86de
OG0015348	XP_009130650.1	evm.model.RL_4.3388
OG0015349	XP_009122843.1	evm.model.RL_4.3357
OG0015350	XP_009125428.2, XP_033137563.1	evm.model.RL_4.3353
OG0015352	XP_009130673.1	evm.model.RL_4.3335
OG0015353	XP_009130678.1	evm.model.RL_4.3332
OG0015354	XP_009122801.1	evm.model.RL_4.3317.4.687c86de
OG0015355	XP_009122795.1	evm.model.RL_4.3311
OG0015356	XP_009122763.1	evm.model.RL_4.3276
OG0015357	XP_009122759.1	evm.model.RL_4.3267
OG0015358	XP_009125477.2	evm.model.RL_4.3234
OG0015359	XP_033140672.1	evm.model.RL_4.3232
OG0015360	XP_009130728.1	evm.model.RL_4.3230
OG0015361	XP_009122719.1	evm.model.RL_4.3209
OG0015362	XP_009125499.1	evm.model.RL_8.1389.1.687c855b
OG0015363	XP_009122700.1	evm.model.RL_4.3191
OG0015364	XP_009130759.1	evm.model.RL_4.3187
OG0015365	XP_033138478.1	evm.model.RL_4.3165
OG0015366	XP_009125341.1	evm.model.RL_4.2596
OG0015367	XP_009122680.1	evm.model.RL_4.3161
OG0015368	XP_009125519.1	evm.model.RL_4.3146
OG0015369	XP_009125524.1	evm.model.RL_4.3141
OG0015370	XP_009122659.1	evm.model.RL_4.3135
OG0015371	XP_018511141.1	evm.model.RL_4.3121
OG0015372	XP_033145086.1	evm.model.RL_4.3103
OG0015373	XP_009122616.2	evm.model.RL_4.3102
OG0015374	XP_009126357.1	evm.model.RL_4.1714
OG0015375	XP_009120827.1	evm.model.RL_4.1623
OG0015376	XP_009126423.1	evm.model.RL_4.1634
OG0015377	XP_009126485.1	evm.model.RL_4.1571
OG0015378	XP_009131825.2	evm.model.RL_4.1565
OG0015379	XP_009143855.1	evm.model.RL_2.2285
OG0015380	XP_009131833.1	evm.model.RL_4.1556
OG0015381	XP_009120734.1	evm.model.RL_4.1552
OG0015382	XP_009120711.1	evm.model.RL_4.1535
OG0015383	XP_009131854.1	evm.model.RL_4.1518.1.687c86d4
OG0015384	XP_009131860.2	evm.model.RL_4.1511
OG0015385	NP_001288932.1	evm.model.RL_4.1485.3.687c86d4
OG0015386	XP_009126542.1	evm.model.RL_4.1473
OG0015387	XP_009120655.1	evm.model.RL_4.1467
OG0015388	XP_009131887.1	evm.model.RL_4.1453
OG0015389	XP_033144518.1	evm.model.RL_8.2142
OG0015390	XP_009120594.1	evm.model.RL_8.2127.3.687c855f
OG0015391	XP_033138847.1	evm.model.RL_8.2124.1.687c855f
OG0015393	XP_009105272.1	evm.model.RL_3.1107
OG0015394	XP_009126626.1	evm.model.RL_8.2079
OG0015395	XP_009126651.1	evm.model.RL_8.2061
OG0015396	XP_009126666.1	evm.model.RL_8.2054
OG0015397	XP_009120449.1	evm.model.RL_8.2022
OG0015398	XP_009120413.1	evm.model.RL_8.1984_evm.model.RL_8.1986.1.687c97c3
OG0015399	XP_009120457.1	evm.model.RL_8.2027
OG0015400	XP_009126713.1	evm.model.RL_8.2006
OG0015401	XP_009112063.1	evm.model.RL_8.2389
OG0015402	XP_009150385.1	evm.model.RL_8.2399
OG0015403	XP_018511863.1	evm.model.RL_8.2402
OG0015404	XP_009130250.2	evm.model.RL_8.2405
OG0015405	XP_033128339.1	evm.model.RL_8.2406
OG0015406	XP_009112078.1	evm.model.RL_8.2408.2.687c8561
OG0015407	XP_009150395.1	evm.model.RL_8.2410
OG0015408	XP_009150396.1	evm.model.RL_8.2411
OG0015409	XP_009150415.1	evm.model.RL_8.2431
OG0015410	XP_009150456.1	evm.model.RL_8.2470, evm.model.RL_8.2462
OG0015411	XP_009150460.1	evm.model.RL_8.2474
OG0015412	XP_009143393.1	evm.model.RL_6.1947
OG0015413	XP_009112123.2	evm.model.RL_8.2501
OG0015414	XP_009130449.1	evm.model.RL_8.2513
OG0015415	XP_018515251.1	evm.model.RL_8.2515
OG0015416	XP_009150512.2	evm.model.RL_8.2518
OG0015417	XP_009150520.1	evm.model.RL_8.2525
OG0015418	XP_009150528.1	evm.model.RL_8.2528.1.687c8561
OG0015419	XP_009150533.1	evm.model.RL_8.2534
OG0015420	XP_009112144.1	evm.model.RL_8.2542
OG0015421	XP_033128198.1	evm.model.RL_8.2549
OG0015422	XP_009150564.1	evm.model.RL_8.2568
OG0015423	XP_009150566.3	evm.model.RL_8.2573
OG0015424	XP_009130494.1	evm.model.RL_8.2600
OG0015425	XP_009150615.1	evm.model.RL_8.2616
OG0015426	XP_009130510.3	evm.model.RL_8.2627
OG0015427	XP_009112189.1	evm.model.RL_8.2639
OG0015428	XP_018515010.1	evm.model.RL_8.2648
OG0015429	XP_018514923.1	evm.model.RL_8.2660
OG0015430	XP_009150677.1	evm.model.RL_8.2681
OG0015431	XP_009150678.1	evm.model.RL_8.2683
OG0015432	XP_009150685.1	evm.model.RL_8.2690
OG0015433	XP_009150697.1	evm.model.RL_8.2698
OG0015434	XP_033129524.1	evm.model.RL_8.2703
OG0015435	XP_009103420.2	evm.model.RL_8.2708
OG0015436	XP_009103429.1	evm.model.RL_8.2720
OG0015437	XP_033136338.1	evm.model.RL_8.2721
OG0015438	XP_009103436.1	evm.model.RL_8.2725
OG0015439	XP_009112354.1	evm.model.RL_8.2746
OG0015440	XP_009140675.1	evm.model.RL_6.457
OG0015441	XP_009103476.1	evm.model.RL_8.2770
OG0015442	XP_009103480.2	evm.model.RL_8.2773
OG0015443	XP_009112322.1	evm.model.RL_8.2792
OG0015444	XP_009146655.1	evm.model.RL_8.2803
OG0015445	XP_009103520.1	evm.model.RL_8.2805
OG0015446	XP_009103533.1	evm.model.RL_5.2416
OG0015447	XP_009103539.1	evm.model.RL_8.2822
OG0015448	XP_009130568.1	evm.model.RL_8.2828
OG0015449	XP_033141401.1	evm.model.RL_8.2833
OG0015450	XP_009103547.1	evm.model.RL_8.2844.1.687c8563
OG0015451	XP_033134143.1	evm.model.RL_8.2857
OG0015452	XP_009106796.1	evm.model.RL_7.2655
OG0015453	XP_033143422.1	evm.model.RL_8.17
OG0015454	XP_009128495.3	evm.model.RL_8.93
OG0015455	XP_009111477.1	evm.model.RL_8.65
OG0015457	XP_018512448.1	evm.model.RL_8.108
OG0015458	XP_009111430.1	evm.model.RL_8.109
OG0015459	XP_009111417.1	evm.model.RL_8.124
OG0015460	XP_009111411.1	evm.model.RL_8.129
OG0015461	XP_009111400.1	evm.model.RL_8.141
OG0015462	XP_009111344.1	evm.model.RL_8.202
OG0015463	XP_009111340.2	evm.model.RL_8.190
OG0015464	XP_009134458.1	evm.model.RL_8.170
OG0015465	XP_009111319.1	evm.model.RL_8.160
OG0015466	XP_009111281.1	evm.model.RL_8.272
OG0015467	XP_009111268.1	evm.model.RL_8.283
OG0015468	XP_009111267.1	evm.model.RL_8.285
OG0015469	XP_009111266.1	evm.model.RL_8.286
OG0015470	XP_009150589.1	evm.model.RL_8.2583
OG0015471	XP_009134388.1	evm.model.RL_8.319
OG0015472	XP_009101728.1	evm.model.RL_4.441
OG0015473	XP_009101732.2	evm.model.RL_4.447.1.687c86ce
OG0015474	XP_009101734.1	evm.model.RL_4.449
OG0015475	XP_033135767.1	evm.model.RL_4.450
OG0015476	XP_009101741.1	evm.model.RL_4.467
OG0015477	XP_033140598.1	evm.model.RL_4.478
OG0015478	XP_009113968.1	evm.model.RL_4.482
OG0015479	NP_001289000.1	evm.model.RL_4.492
OG0015480	XP_009101760.1	evm.model.RL_4.496
OG0015481	XP_009101766.1	evm.model.RL_4.498
OG0015482	XP_009101785.1	evm.model.RL_4.535
OG0015483	XP_009143959.1	evm.model.RL_6.1316
OG0015484	XP_009143918.1	evm.model.RL_6.1381
OG0015485	XP_009132858.1	evm.model.RL_6.1351
OG0015486	XP_018514513.2	evm.model.RL_6.1305
OG0015487	XP_009144034.1	evm.model.RL_6.1300
OG0015488	XP_009141208.1	evm.model.RL_6.1299, evm.model.RL_1.2402
OG0015489	XP_009144021.1	evm.model.RL_6.1288
OG0015490	XP_009132783.2	evm.model.RL_6.1243
OG0015491	XP_009144222.2	evm.model.RL_6.1230
OG0015492	XP_009144225.1	evm.model.RL_6.1229
OG0015493	XP_009132758.1	evm.model.RL_6.1176
OG0015494	XP_009132723.1	evm.model.RL_6.1125
OG0015495	XP_009144323.1	evm.model.RL_6.1113
OG0015496	XP_009144341.1	evm.model.RL_6.1088
OG0015497	XP_009140962.1	evm.model.RL_6.1012
OG0015498	XP_009140944.1	evm.model.RL_6.986
OG0015499	XP_009140929.1	evm.model.RL_6.972
OG0015500	XP_009140923.1	evm.model.RL_6.966
OG0015501	XP_009140918.1	evm.model.RL_6.962
OG0015502	XP_009103673.1	evm.model.RL_6.934
OG0015503	XP_009140848.1	evm.model.RL_6.919
OG0015504	XP_009103651.2	evm.model.RL_6.913
OG0015505	XP_033130879.1	evm.model.RL_6.911
OG0015506	XP_009140844.1	evm.model.RL_6.907
OG0015507	XP_009140842.1	evm.model.RL_6.903
OG0015508	XP_009140828.1	evm.model.RL_6.883
OG0015509	XP_009103573.1	evm.model.RL_6.770
OG0015510	XP_009103575.1	evm.model.RL_6.772
OG0015511	XP_009140764.1	evm.model.RL_6.785
OG0015512	XP_009140774.1	evm.model.RL_6.799
OG0015513	XP_009140784.2	evm.model.RL_6.806
OG0015514	XP_009140799.2	evm.model.RL_6.824
OG0015515	XP_009103561.2	evm.model.RL_6.747
OG0015516	XP_009140862.3	evm.model.RL_6.744
OG0015517	XP_009103555.1	evm.model.RL_6.733
OG0015518	XP_009103554.1	evm.model.RL_6.729
OG0015519	XP_009103553.1	evm.model.RL_6.741
OG0015520	XP_009133933.1	evm.model.RL_6.720
OG0015521	XP_009150378.1	evm.model.RL_1.2925
OG0015522	XP_009137446.1	evm.model.RL_5.619.2.687c88ae
OG0015523	XP_009111520.1	evm.model.RL_8.19
OG0015524	XP_033143418.1	evm.model.RL_6.583
OG0015525	XP_009117008.1	evm.model.RL_6.565
OG0015526	NP_001306247.1	evm.model.RL_6.550
OG0015528	XP_009117023.1	evm.model.RL_6.544
OG0015529	XP_009140730.1	evm.model.RL_6.537
OG0015530	XP_009133968.1	evm.model.RL_6.534
OG0015531	XP_009140723.1	evm.model.RL_6.530
OG0015532	XP_033145586.1	evm.model.RL_6.510
OG0015533	XP_009140697.1	evm.model.RL_6.498
OG0015534	XP_009143431.1	evm.model.RL_2.2254
OG0015535	XP_033143131.1	evm.model.RL_1.68.2.687c87e9
OG0015536	XP_009134605.1	evm.model.RL_1.58
OG0015537	XP_009134579.1	evm.model.RL_1.34
OG0015538	XP_009134578.1	evm.model.RL_1.30
OG0015539	XP_033133446.1	evm.model.RL_5.3084.2.687c88bf
OG0015540	XP_009124052.1	evm.model.RL_1.23
OG0015541	XP_033143135.1	evm.model.RL_1.19
OG0015542	XP_009124822.1	evm.model.RL_1.16
OG0015543	XP_009124054.2	evm.model.RL_1.15
OG0015545	XP_009107206.1	evm.model.RL_1.3
OG0015546	XP_009115130.1	evm.model.RL_1.764
OG0015547	XP_009130611.1	evm.model.RL_4.3433
OG0015548	XP_009130621.1	evm.model.RL_4.3430
OG0015549	XP_009130622.1	evm.model.RL_4.3429
OG0015550	XP_033140232.1	evm.model.RL_6.1122
OG0015551	XP_009125388.1	evm.model.RL_4.3427
OG0015552	XP_033141597.1	evm.model.RL_4.3421
OG0015553	XP_009125394.2	evm.model.RL_4.3418
OG0015554	XP_009125395.1	evm.model.RL_4.3417
OG0015555	XP_033142989.1	evm.model.RL_2.2172.3.687c86e5
OG0015556	XP_009142811.1	evm.model.RL_2.2198
OG0015557	XP_009134625.1	evm.model.RL_1.102
OG0015558	XP_009147402.2	evm.model.RL_1.107
OG0015559	XP_009147382.1	evm.model.RL_1.124
OG0015560	XP_009115012.1	evm.model.RL_1.125
OG0015562	XP_009134653.2	evm.model.RL_1.130
OG0015563	XP_009147363.1	evm.model.RL_1.140.1.687c87e9
OG0015564	XP_009147360.1	evm.model.RL_1.141
OG0015565	XP_009147352.1	evm.model.RL_1.160
OG0015566	XP_033139783.1	evm.model.RL_1.181
OG0015567	XP_009118497.2	evm.model.RL_1.185
OG0015568	XP_009118505.1	evm.model.RL_1.187
OG0015569	XP_009147317.1	evm.model.RL_1.203
OG0015570	XP_009118908.1	evm.model.RL_1.216
OG0015571	XP_009118979.1	evm.model.RL_1.224
OG0015572	XP_009118990.1	evm.model.RL_1.225
OG0015573	NP_001288857.1	evm.model.RL_1.246
OG0015574	XP_009130371.1	evm.model.RL_1.271
OG0015575	XP_009134737.1	evm.model.RL_1.289
OG0015576	XP_009130385.1	evm.model.RL_1.296
OG0015577	XP_009130395.1	evm.model.RL_1.307
OG0015578	XP_009124015.1	evm.model.RL_1.334
OG0015579	XP_009125001.1	evm.model.RL_1.344
OG0015580	XP_009124997.1	evm.model.RL_1.352
OG0015581	XP_009124195.1	evm.model.RL_1.391
OG0015582	XP_009134787.2	evm.model.RL_1.399
OG0015583	XP_033146865.1	evm.model.RL_1.436
OG0015584	XP_009147257.1	evm.model.RL_1.449.1.687c87ea
OG0015585	XP_009134827.2	evm.model.RL_1.473.1.687c87ea
OG0015586	XP_009147244.1	evm.model.RL_1.463
OG0015587	XP_009134837.1	evm.model.RL_1.489
OG0015588	XP_009124868.1	evm.model.RL_1.490
OG0015589	XP_009147211.1	evm.model.RL_1.503
OG0015590	XP_009147208.1	evm.model.RL_1.507
OG0015591	XP_009116695.1	evm.model.RL_7.346
OG0015592	XP_009129663.1	evm.model.RL_1.572
OG0015593	XP_009129670.1	evm.model.RL_1.578
OG0015594	XP_009124632.1	evm.model.RL_1.626
OG0015595	XP_009124605.1	evm.model.RL_1.639
OG0015596	XP_009120404.1	evm.model.RL_1.1167
OG0015597	XP_009134945.2	evm.model.RL_1.644.2.687c87eb
OG0015598	XP_009147113.1	evm.model.RL_1.647
OG0015599	XP_009147108.2	evm.model.RL_1.654
OG0015600	XP_033147236.1	evm.model.RL_1.632, evm.model.RL_1.656
OG0015601	XP_009147087.1	evm.model.RL_1.674
OG0015602	XP_009147085.1	evm.model.RL_1.677
OG0015603	XP_009147070.1	evm.model.RL_1.691
OG0015604	XP_009147060.1	evm.model.RL_1.700
OG0015605	XP_009134987.1	evm.model.RL_1.711
OG0015606	XP_009124214.1	evm.model.RL_1.715
OG0015607	XP_009147041.1	evm.model.RL_1.718
OG0015608	XP_009124151.1	evm.model.RL_1.730
OG0015609	XP_009135001.2	evm.model.RL_1.738
OG0015610	XP_009135005.1	evm.model.RL_1.740
OG0015611	XP_009135016.1	evm.model.RL_1.754
OG0015612	XP_009146966.1	evm.model.RL_1.804
OG0015613	XP_009146961.1	evm.model.RL_1.806
OG0015614	XP_009133427.1	evm.model.RL_6.2149
OG0015615	XP_009141880.1	evm.model.RL_6.2146
OG0015616	XP_009141864.1	evm.model.RL_6.2125
OG0015617	XP_009143266.1	evm.model.RL_6.2108
OG0015618	XP_009133393.1	evm.model.RL_6.2104
OG0015619	XP_009143297.1	evm.model.RL_6.2075
OG0015620	XP_009133373.1	evm.model.RL_6.2073
OG0015621	XP_009133346.1	evm.model.RL_6.2032
OG0015622	XP_009133364.1	evm.model.RL_6.2055
OG0015623	XP_009143342.1	evm.model.RL_6.2024
OG0015624	XP_009133329.1	evm.model.RL_6.2018
OG0015626	XP_009133057.1	evm.model.RL_6.1680
OG0015627	XP_009133071.1	evm.model.RL_6.1724
OG0015628	XP_009134072.1	evm.model.RL_8.989
OG0015629	XP_009141577.1	evm.model.RL_6.1733
OG0015630	XP_009143572.1	evm.model.RL_6.1754
OG0015631	XP_018514096.1	evm.model.RL_6.1771
OG0015632	XP_009143538.1	evm.model.RL_6.1794, evm.model.RL_6.1791
OG0015633	XP_009143536.1	evm.model.RL_6.1797
OG0015634	XP_009143526.1	evm.model.RL_6.1873
OG0015635	XP_009143527.1	evm.model.RL_6.1874
OG0015637	XP_018512999.1	evm.model.RL_6.1864
OG0015638	XP_009133136.1	evm.model.RL_6.1860
OG0015639	XP_009143520.1	evm.model.RL_6.1859
OG0015640	XP_009133148.1	evm.model.RL_6.1848
OG0015641	XP_033142446.1	evm.model.RL_6.1831
OG0015642	NP_001288852.1	evm.model.RL_6.1818
OG0015643	XP_009141679.1	evm.model.RL_6.1816
OG0015644	XP_033145347.1	evm.model.RL_6.1973
OG0015645	XP_033143651.1	evm.model.RL_6.1966
OG0015646	XP_033146790.1	evm.model.RL_6.1963
OG0015647	XP_009141724.1	evm.model.RL_6.1922
OG0015648	XP_009143418.1	evm.model.RL_6.1919
OG0015649	XP_009141717.2	evm.model.RL_6.1911
OG0015650	XP_033139087.1	evm.model.RL_6.653
OG0015651	XP_018514193.1	evm.model.RL_6.1668
OG0015652	XP_009110475.1	evm.model.RL_5.1420
OG0015653	XP_009148961.1	evm.model.RL_5.1423.2.687c88b4
OG0015654	XP_009149050.1	evm.model.RL_5.1459
OG0015655	XP_009117769.1	evm.model.RL_5.1474
OG0015656	XP_009117765.2	evm.model.RL_5.1490
OG0015657	XP_009149102.1	evm.model.RL_5.1507
OG0015658	XP_009110431.1	evm.model.RL_5.1538
OG0015659	XP_009110429.1	evm.model.RL_5.1551
OG0015660	XP_009110417.1	evm.model.RL_5.1568
OG0015661	XP_009149204.1	evm.model.RL_5.1587
OG0015662	XP_009149198.1	evm.model.RL_5.1586.1.687c88b5
OG0015663	XP_009149196.1	evm.model.RL_5.1584
OG0015665	XP_009117665.1	evm.model.RL_5.1577
OG0015666	XP_009117654.1	evm.model.RL_5.1595
OG0015667	XP_009110390.1	evm.model.RL_5.1607
OG0015668	XP_009149270.1	evm.model.RL_5.1650
OG0015669	XP_009149264.1	evm.model.RL_5.1643
OG0015670	XP_009149262.1	evm.model.RL_5.1641
OG0015671	XP_009149256.2	evm.model.RL_5.1631
OG0015672	XP_009106031.1	evm.model.RL_3.1780
OG0015673	XP_009117602.1	evm.model.RL_5.1704
OG0015674	XP_009110320.1	evm.model.RL_5.1719
OG0015675	XP_009149368.1	evm.model.RL_5.1722
OG0015676	XP_009110308.1	evm.model.RL_5.1730
OG0015677	XP_009149385.1	evm.model.RL_5.1743
OG0015678	XP_009117563.1	evm.model.RL_5.1747
OG0015679	XP_009149406.1	evm.model.RL_5.1766
OG0015680	XP_009149415.1	evm.model.RL_5.1769
OG0015681	XP_009149420.1	evm.model.RL_5.1772
OG0015682	XP_009149431.1	evm.model.RL_5.1774
OG0015683	XP_009103357.1	evm.model.RL_5.1842
OG0015684	XP_009149628.1	evm.model.RL_5.3684
OG0015685	XP_033129914.1	evm.model.RL_5.3681
OG0015686	XP_009110218.1, XP_009149542.1	evm.model.RL_5.3674
OG0015687	XP_033131042.1	evm.model.RL_5.3658
OG0015688	XP_033128012.1	evm.model.RL_5.3637
OG0015689	XP_009149672.1	evm.model.RL_5.3598
OG0015690	XP_009149680.1	evm.model.RL_5.3592
OG0015691	XP_033132247.1	evm.model.RL_5.3591
OG0015692	XP_009149693.1	evm.model.RL_5.3581
OG0015693	XP_009149698.1	evm.model.RL_5.3576
OG0015694	XP_009149702.2	evm.model.RL_5.3575
OG0015695	XP_033138025.1	evm.model.RL_5.395
OG0015696	XP_009145373.1	evm.model.RL_5.3549
OG0015697	XP_009145366.1	evm.model.RL_5.3544
OG0015698	XP_009123120.1	evm.model.RL_5.3517
OG0015699	XP_033134593.1	evm.model.RL_5.3504
OG0015700	XP_009115610.1	evm.model.RL_5.3496
OG0015701	XP_009115596.1	evm.model.RL_5.3486
OG0015702	XP_009115579.1	evm.model.RL_5.3471
OG0015703	XP_009115578.1	evm.model.RL_5.3470
OG0015704	XP_009115569.1	evm.model.RL_5.3464
OG0015705	XP_009115563.1	evm.model.RL_5.3453
OG0015706	XP_009110114.1	evm.model.RL_5.3447
OG0015707	XP_009115532.2	evm.model.RL_5.3427
OG0015708	XP_009115492.1	evm.model.RL_5.3393
OG0015709	XP_009115482.1	evm.model.RL_5.3384
OG0015710	XP_009115472.1	evm.model.RL_5.3375
OG0015711	XP_009119002.1	evm.model.RL_5.554
OG0015712	XP_009115406.2	evm.model.RL_5.3311
OG0015713	XP_009115389.1	evm.model.RL_5.3299
OG0015714	XP_009115364.1	evm.model.RL_5.3280.1.687c88c1
OG0015715	XP_009127702.1	evm.model.RL_3.1293
OG0015716	XP_009109911.1	evm.model.RL_5.3263
OG0015717	XP_009105428.1	evm.model.RL_3.1265
OG0015718	XP_009109899.1	evm.model.RL_5.3249
OG0015719	XP_009109886.1	evm.model.RL_5.3238
OG0015720	XP_009103065.1	evm.model.RL_5.3228
OG0015721	XP_009109857.1	evm.model.RL_5.3201.1.687c88c0
OG0015722	XP_009113796.1	evm.model.RL_5.3179
OG0015723	XP_009113794.1	evm.model.RL_5.3176
OG0015724	XP_009103365.1	evm.model.RL_5.1835
OG0015725	XP_009129549.1	evm.model.RL_5.2306
OG0015726	XP_009124536.1	evm.model.RL_5.2309
OG0015727	XP_009109801.1	evm.model.RL_5.3143
OG0015728	XP_009137796.1	evm.model.RL_2.1937
OG0015729	XP_009137894.1	evm.model.RL_2.1943
OG0015730	XP_009138002.1	evm.model.RL_2.1951
OG0015731	XP_009138094.1	evm.model.RL_2.1959
OG0015732	XP_009138156.1	evm.model.RL_2.1966
OG0015733	XP_009138283.1	evm.model.RL_2.1976
OG0015734	XP_009117055.1	evm.model.RL_6.462
OG0015735	XP_009138444.1	evm.model.RL_2.1985
OG0015736	XP_009138485.1	evm.model.RL_2.1989
OG0015737	XP_009138537.1	evm.model.RL_2.1994
OG0015738	XP_009138572.1	evm.model.RL_2.1995
OG0015739	XP_009138640.1	evm.model.RL_2.2006.2.687c86e4
OG0015740	XP_009138807.1	evm.model.RL_2.2018
OG0015741	XP_009137498.1	evm.model.RL_2.2023
OG0015742	XP_009139055.1	evm.model.RL_2.2041
OG0015743	XP_009137520.1	evm.model.RL_2.2050
OG0015744	XP_033142959.1	evm.model.RL_2.2067
OG0015745	XP_009109210.2	evm.model.RL_2.2060
