Orthogroup	Brassica_rapa	Noccaea_praecox
OG0013531	XP_009122634.1	Np003G128620
OG0013532	XP_009122629.1	Np003G128680
OG0013533	XP_009122625.1	Np003G128720
OG0013534	XP_009122623.1	Np003G128750
OG0013535	XP_009122621.1	Np003G128770
OG0013536	XP_009122619.2	Np003G128780
OG0013539	XP_009120869.2	Np003G147700
OG0013540	XP_009131802.1	Np003G148840
OG0013541	XP_009120795.1	Np003G148850
OG0013542	XP_009120736.1	Np003G149420
OG0013543	XP_009126514.1, XP_009120703.1	Np003G149870
OG0013544	XP_009120693.1	Np003G149960
OG0013545	XP_009131853.1	Np003G149990
OG0013546	XP_009126527.1	Np003G150150
OG0013547	XP_009126567.2	Np003G150950
OG0013548	XP_009120631.1	Np003G150960
OG0013549	XP_009126574.1	Np003G151040
OG0013550	XP_009126584.1	Np003G151420
OG0013551	XP_009126586.1	Np003G151440
OG0013552	XP_009120609.1, XP_009131904.1	Np003G151450
OG0013553	XP_009121330.1, XP_009131908.2	Np003G151620
OG0013554	XP_009120586.1	Np003G151730
OG0013555	XP_033142417.1	Np003G152200
OG0013556	XP_009120463.1	Np003G152940
OG0013557	XP_009120455.1	Np003G153050
OG0013558	XP_033137981.1	Np003G153070
OG0013559	XP_009113717.1	Np004G210770
OG0013560	XP_009150239.1, XP_009149933.1	Np001G046880
OG0013561	XP_009112072.2	Np001G006230
OG0013562	XP_009112073.1	Np001G006120
OG0013563	XP_009112086.1	Np001G005800
OG0013564	XP_009150417.1	Np001G005630
OG0013565	XP_009150428.1	Np001G005400
OG0013566	XP_009150466.1	Np001G005140
OG0013567	XP_009150475.1	Np001G005080
OG0013568	XP_009150481.1	Np001G004930
OG0013569	XP_009150495.1	Np001G004830
OG0013570	XP_009150496.1	Np001G004750
OG0013571	XP_009130447.1	Np001G004710
OG0013572	XP_009150516.1	Np001G004550
OG0013573	XP_009130453.1	Np001G004520
OG0013574	XP_009150529.1	Np001G004420
OG0013575	XP_018509708.1	Np001G004350
OG0013576	XP_009150542.1	Np001G004280
OG0013577	XP_009112491.1	Np007G374480
OG0013578	XP_009150552.1	Np001G004090
OG0013579	XP_009150556.2	Np001G004020
OG0013580	XP_009130485.1	Np001G003660
OG0013581	XP_009130496.1	Np001G003400
OG0013583	XP_009112196.1	Np001G002700
OG0013584	XP_009150664.1	Np001G002690
OG0013585	XP_009150668.1	Np001G002630
OG0013586	XP_009150673.3	Np001G002520
OG0013587	XP_009150680.1	Np001G002440
OG0013588	XP_009150696.1	Np001G002320
OG0013589	XP_009150701.1	Np001G002290
OG0013590	XP_009130540.1	Np001G002250
OG0013591	XP_009112370.1	Np001G002040
OG0013592	XP_009147104.1	Np001G001970
OG0013593	XP_009103442.1	Np001G001890
OG0013594	XP_009112359.1	Np001G001800
OG0013595	XP_009103449.1	Np001G001770
OG0013596	XP_009103450.1	Np001G001750
OG0013597	XP_009112351.1	Np001G001550
OG0013598	XP_033132004.1, XP_033141236.1	Np001G001300
OG0013599	XP_033131881.1	Np001G001290
OG0013600	XP_009103494.1	Np001G001080
OG0013601	XP_009103500.1	Np001G000910
OG0013602	XP_009103540.2, XP_033139237.1, XP_033131235.1	Np001G000540
OG0013603	XP_009112288.1	Np001G000430
OG0013604	XP_009112283.2	Np001G000330
OG0013605	XP_009112280.1	Np001G000270
OG0013606	XP_009130574.1	Np001G000220
OG0013607	XP_009112264.2	Np001G000140
OG0013608	XP_009112266.2	Np001G000120, Np001G000110
OG0013609	XP_033143728.1	Np003G189780
OG0013610	XP_009111514.1	Np003G189750
OG0013611	XP_009134567.1	Np003G189730
OG0013612	XP_009134530.1	Np003G188950
OG0013613	XP_009134544.1	Np003G189230
OG0013614	XP_033137166.1	Np003G189500, Np006G348840
OG0013615	XP_009111496.1	Np003G189520
OG0013616	XP_009111497.1	Np003G189530
OG0013617	XP_009111420.1	Np003G188570
OG0013618	XP_033142070.1	Np003G188410
OG0013619	XP_033136162.1	Np003G188400
OG0013620	XP_009111403.1	Np003G188300, Np003G189040
OG0013621	XP_009111398.2	Np003G188270
OG0013622	XP_009134487.2	Np003G188080
OG0013623	XP_009111345.1	Np003G187670
OG0013624	NP_001288912.1	Np003G187600
OG0013625	XP_033142100.1	Np003G187390
OG0013626	XP_009134465.2	Np003G187410
OG0013628	XP_009134457.1	Np003G187220
OG0013629	XP_009134456.1	Np003G187210
OG0013630	XP_009134448.1	Np003G187140
OG0013631	XP_009119615.1	Np004G257700
OG0013632	XP_009111294.1	Np003G186770
OG0013633	XP_009144549.1	Np003G186240
OG0013634	XP_009144540.1	Np003G185990
OG0013635	XP_009111252.2	Np003G186000
OG0013636	XP_009134399.1	Np003G186010
OG0013637	XP_018513433.1	Np003G185890
OG0013638	XP_009111249.1	Np003G185840
OG0013639	XP_009122222.1	Np003G185680
OG0013640	XP_009144522.1	Np003G185540
OG0013641	XP_009122064.1	Np003G185480
OG0013642	XP_009121917.1	Np003G185350
OG0013643	XP_009134349.1	Np003G185240
OG0013644	XP_009121881.1	Np003G185230
OG0013645	XP_009101729.1	Np001G040150
OG0013646	XP_009101738.1	Np001G040360
OG0013647	XP_033137163.1	Np001G040380
OG0013648	XP_009101748.1	Np001G040510
OG0013649	XP_009101765.1	Np001G040820
OG0013650	XP_009101774.1	Np001G041060
OG0013651	XP_009113986.1	Np001G041270
OG0013652	XP_009101787.1	Np001G041350
OG0013653	XP_009141291.1	Np006G357720
OG0013654	XP_009141295.1	Np006G357830
OG0013655	XP_009141298.1	Np006G357870
OG0013656	XP_009143878.1	Np006G357890
OG0013657	XP_033143743.1	Np006G356580
OG0013658	XP_009143922.1	Np006G357520
OG0013659	XP_033142154.1	Np006G356890
OG0013660	XP_009141242.2	Np006G356720
OG0013661	XP_009144008.1	Np006G356120
OG0013662	XP_009144014.1	Np006G356100
OG0013663	XP_009132830.1	Np006G355960
OG0013664	XP_009132827.1	Np006G355900
OG0013665	XP_009144020.1	Np006G355740
OG0013666	XP_009132821.2	Np006G355700
OG0013667	XP_009144050.1	Np006G355530
OG0013668	XP_009144237.2	Np006G354760, Np006G348160
OG0013669	XP_009144233.1	Np006G354720, Np006G348200
OG0013670	XP_009144258.1	Np006G354510, Np006G348550
OG0013671	XP_009141115.1	Np006G354090, Np006G348900
OG0013672	XP_033145613.1	Np006G354020, Np006G346730
OG0013673	XP_009141098.2	Np006G346970, Np006G353860
OG0013674	XP_009141094.2	Np006G347020, Np006G353760
OG0013675	XP_018514112.1	Np006G353600, Np006G347170
OG0013676	XP_009132725.1	Np006G347890, Np006G352870
OG0013677	XP_009132721.1	Np006G352600
OG0013678	XP_009132570.2	Np003G167040
OG0013679	XP_009133836.1	Np006G352270
OG0013680	XP_009144358.1	Np006G350590
OG0013681	XP_009144360.1	Np006G350480, Np008G425860
OG0013682	XP_009125047.1	Np006G360130
OG0013683	XP_009140947.1	Np006G359930
OG0013684	XP_009109552.2	Np003G152110
OG0013685	XP_009103678.1	Np006G359140
OG0013686	XP_009103664.1	Np006G359010
OG0013688	XP_009103639.1	Np006G358730
OG0013689	XP_009103630.1	Np006G358550
OG0013690	XP_009140831.1	Np006G358490
OG0013691	XP_009103613.1	Np006G358060
OG0013692	XP_009140753.1	Np006G361570
OG0013693	XP_009133913.1	Np006G361520
OG0013694	XP_018514143.1	Np006G361110
OG0013695	XP_009133901.1	Np006G361000
OG0013696	XP_009106920.1	Np006G361950
OG0013697	XP_009103557.1	Np006G361970
OG0013698	XP_009140750.2	Np006G362040
OG0013699	XP_009103549.1	Np006G362200
OG0013700	XP_009133932.1	Np006G362260
OG0013701	XP_009140622.1	Np006G362280
OG0013702	XP_009117002.1	Np006G362290
OG0013703	XP_009143561.1	Np006G338660
OG0013704	XP_009140745.1	Np006G362340
OG0013705	XP_009117004.1	Np006G362460
OG0013706	XP_009133941.2	Np006G362560
OG0013707	XP_009140740.1	Np006G362690
OG0013708	XP_009117028.1	Np006G362800
OG0013709	XP_009130406.1	Np007G421280
OG0013710	XP_009133967.1	Np006G362920
OG0013711	XP_009117030.1	Np006G363050
OG0013712	XP_009140720.1	Np006G363100
OG0013713	XP_009140716.1	Np006G363130
OG0013714	XP_018513166.1	Np006G363410, Np006G363470
OG0013715	XP_009143565.1	Np005G277630
OG0013716	XP_009137629.1	Np005G278600
OG0013717	XP_009147427.2	Np007G424650
OG0013718	XP_009124047.1	Np007G425140
OG0013719	XP_009134582.1	Np007G425180
OG0013721	XP_009124049.1	Np007G425220
OG0013722	XP_009151657.1	Np007G425330
OG0013723	XP_009130618.1	Np003G124950
OG0013724	XP_009125390.1	Np003G125030
OG0013725	XP_009137692.1	Np007G376810
OG0013727	XP_009121289.1	Np003G158190
OG0013728	XP_009127031.1	Np003G160590
OG0013729	XP_018513309.2	Np007G424160
OG0013730	NP_001288840.1	Np007G424130
OG0013731	XP_009147368.1	Np007G423720
OG0013732	XP_009147364.2	Np007G423680
OG0013734	XP_009151623.1	Np001G017940
OG0013735	XP_009118487.1	Np007G423130
OG0013736	XP_033148246.1	Np007G422800
OG0013737	XP_009130345.1	Np007G422490
OG0013738	XP_009130353.1	Np007G422380, Np007G422290
OG0013739	XP_033148199.1	Np007G422310
OG0013740	XP_009137646.1	Np005G278330
OG0013741	XP_009134732.2	Np007G421970
OG0013742	XP_033148250.1	Np007G421670
OG0013743	XP_009102082.1	Np007G421570
OG0013744	XP_009130390.1	Np007G421550
OG0013745	XP_009130397.1	Np007G421410
OG0013746	XP_009130399.1	Np007G421400
OG0013747	XP_009124016.1	Np007G420950
OG0013748	XP_009123999.1	Np007G420720
OG0013749	XP_009134758.1	Np007G420760
OG0013750	XP_009124994.1	Np007G420470
OG0013751	XP_009123978.1	Np007G420460
OG0013752	XP_009134768.1	Np007G420360
OG0013753	XP_009134778.1	Np007G420290
OG0013754	XP_009134788.2	Np007G420020
OG0013755	XP_009124205.1	Np007G419950
OG0013756	XP_009134805.1	Np007G419550
OG0013757	XP_033147773.1	Np007G419450
OG0013758	XP_009147264.1	Np007G419210
OG0013759	XP_009147248.1	Np007G418970
OG0013760	XP_009147259.1	Np007G419170, Np007G419140
OG0013761	XP_009134840.2	Np007G418470
OG0013762	XP_009147215.1	Np007G418290
OG0013763	XP_009134860.1	Np007G417870
OG0013764	XP_009129618.1	Np007G417850
OG0013765	XP_009129653.1	Np007G417420
OG0013766	XP_009129665.1	Np007G417200
OG0013767	XP_009134902.1	Np007G416960
OG0013768	XP_009147139.1	Np007G416680
OG0013769	XP_009113970.1	Np003G175930
OG0013770	XP_009134926.1	Np007G416510
OG0013771	XP_009147105.1	Np007G415920
OG0013772	XP_009147076.1	Np007G415500
OG0013773	XP_009108195.1	Np003G179990
OG0013774	XP_009147039.1	Np007G415100
OG0013775	XP_033148224.1	Np007G415070
OG0013776	XP_009147008.1	Np007G414610
OG0013777	XP_009147003.1	Np007G414520
OG0013778	XP_009123870.1, XP_009146990.1	Np007G414330
OG0013779	XP_009146972.1	Np007G414040
OG0013780	XP_009143218.1	Np006G331710
OG0013781	XP_009133416.3	Np006G332100
OG0013782	XP_009143253.1	Np006G332380
OG0013783	XP_009116281.1	Np001G059800
OG0013784	XP_009143269.3	Np006G332800
OG0013785	XP_009141834.1	Np006G333190
OG0013786	XP_033145118.1	Np006G333340
OG0013787	XP_009141823.1	Np003G176070, Np006G333540
OG0013788	XP_009143304.1	Np006G333580
OG0013789	XP_009143334.1	Np006G334070
OG0013790	XP_009133339.1	Np006G334200
OG0013791	XP_009143337.1	Np006G334210
OG0013793	XP_009133330.2	Np006G334430
OG0013794	XP_009143345.1	Np006G334540
OG0013796	XP_009141757.1	Np006G334980
OG0013797	XP_009141550.1	Np006G339720
OG0013798	XP_009143602.1	Np006G339360
OG0013799	XP_009133092.1	Np006G338810
OG0013800	XP_009143567.1	Np006G338700
OG0013801	XP_009143559.1	Np006G338470
OG0013802	XP_009141611.1	Np006G338290
OG0013803	XP_009141616.1	Np006G338200
OG0013804	XP_018514896.1	Np006G338130
OG0013805	XP_009133109.1	Np006G337990
OG0013806	XP_018514649.1	Np006G337570
OG0013807	XP_009143478.1	Np006G337000
OG0013808	XP_009143475.1	Np006G336980
OG0013809	XP_009141680.3	Np006G336860
OG0013810	XP_009141716.1	Np006G336110
OG0013811	XP_009141715.1	Np006G336120
OG0013812	XP_033144690.1	Np006G336160, Np001G062670
OG0013813	XP_009108062.2	Np005G309600
OG0013814	XP_009141517.1	Np006G340000
OG0013816	XP_033129076.1	Np004G241130
OG0013817	XP_009149062.1	Np004G239990
OG0013818	XP_009149086.1	Np004G239650
OG0013819	XP_009149088.1	Np004G239630
OG0013822	XP_009149117.2	Np004G239370
OG0013823	XP_009123962.1	Np004G243860, Np004G243930, Np004G243310
OG0013824	XP_009149161.1	Np004G238990
OG0013826	XP_009149178.1	Np004G238850
OG0013827	XP_033129815.1	Np004G238720
OG0013828	XP_009110410.1	Np004G238660
OG0013829	XP_009149231.2, XP_033128099.1	Np004G238250
OG0013830	XP_009149239.1	Np004G238080
OG0013831	XP_009149271.1	Np004G237620
OG0013832	XP_009110364.1	Np004G237790
OG0013833	XP_033137168.1	Np004G237880
OG0013834	XP_009110371.1	Np004G237900
OG0013835	XP_009149281.1	Np004G237490
OG0013836	XP_009149337.1	Np004G237180
OG0013838	XP_009110297.2	Np004G236540
OG0013839	XP_018509512.1	Np004G236530
OG0013840	XP_009149400.1	Np004G236430
OG0013841	XP_009110286.1	Np004G236360
OG0013842	XP_009110276.1	Np004G236190
OG0013843	XP_009149445.1	Np004G235920
OG0013844	XP_033133904.1	Np004G235890
OG0013845	XP_009149470.1	Np004G235690
OG0013846	NP_001288971.1	Np004G235610
OG0013847	XP_033130590.1	Np004G235470
OG0013848	XP_009110224.1	Np004G234990
OG0013849	XP_033128357.1	Np004G234660
OG0013850	XP_009149579.1	Np004G234420
OG0013851	XP_009149652.1	Np004G234020, Np004G234100
OG0013852	XP_033128008.1	Np002G113680, Np004G233990
OG0013853	XP_009149660.3	Np004G233980
OG0013854	XP_009149671.1	Np004G233800
OG0013855	XP_009149676.1	Np004G233760
OG0013856	XP_009149685.1	Np004G233610
OG0013857	XP_009149694.1	Np004G233470
OG0013858	XP_009145378.1	Np004G232760
OG0013859	XP_009110129.1	Np004G231720
OG0013860	XP_009115605.1	Np004G231700
OG0013861	NP_001288824.1	Np004G231560
OG0013863	XP_009110102.1	Np004G230390
OG0013864	XP_009115475.1	Np004G228970
OG0013865	XP_009115474.1	Np004G228890
OG0013866	XP_009115438.1	Np004G227900
OG0013867	XP_009103113.1	Np004G226980
OG0013868	XP_009103112.1	Np004G226940
OG0013869	XP_009110034.1, XP_009115413.1	Np004G226900
OG0013870	XP_009115388.1	Np004G226130
OG0013871	XP_009115368.2	Np004G225850
OG0013872	XP_009109906.1	Np004G224650
OG0013873	XP_009109903.1	Np004G208840
OG0013874	XP_009115340.1	Np004G208980
OG0013875	XP_009113810.1	Np004G209710
OG0013876	XP_009105299.1	Np002G091320
OG0013877	XP_009109834.1	Np004G209970
OG0013878	XP_009102989.1	Np004G210090
OG0013879	XP_033137852.1	Np004G202210
OG0013880	XP_009140666.1	Np005G282280
OG0013881	XP_009138166.1, XP_009137453.1	Np005G282070
OG0013882	XP_018508302.1	Np005G281750
OG0013883	XP_009138465.1	Np005G281740
OG0013884	XP_009138618.1	Np005G281500
OG0013886	XP_033143692.1	Np005G281140
OG0013887	XP_009138954.1	Np005G281120
OG0013888	XP_009125740.1	Np005G270000
OG0013889	XP_009140634.1	Np006G364180
OG0013890	XP_009140616.1	Np006G364540
OG0013891	XP_009140617.1	Np006G364430
OG0013892	XP_009117088.1	Np006G364590
OG0013893	XP_009124982.1	Np005G263240
OG0013894	XP_009117093.1	Np006G364720
OG0013895	XP_009140602.1	Np006G364730
OG0013897	XP_009117097.1	Np006G364820
OG0013898	XP_009117080.1	Np006G364400
OG0013899	XP_009140627.1	Np006G364370
OG0013900	XP_009140483.1	Np006G366810
OG0013901	XP_009140443.1	Np006G367990
OG0013902	XP_009106267.1	Np002G076940
OG0013903	XP_009106263.1	Np002G076950
OG0013904	XP_009140375.1	Np006G368520
OG0013905	XP_009140356.2	Np006G368900
OG0013906	XP_009140342.1	Np006G369120
OG0013907	XP_009117356.1	Np006G369450
OG0013908	XP_033145397.1	Np006G369480
OG0013909	XP_009140315.1	Np006G369530
OG0013910	XP_033137140.1	Np006G370150
OG0013911	XP_009117400.1	Np006G370510
OG0013912	XP_009117418.1	Np006G370710
OG0013913	XP_033145945.1, XP_009117442.2	Np006G371170
OG0013915	XP_009148901.1	Np004G241200
OG0013916	XP_009117882.1	Np004G241780
OG0013917	XP_009117884.1	Np004G241790
OG0013918	XP_009148835.1, XP_009110539.1	Np004G242090
OG0013919	XP_009148722.1	Np004G242360
OG0013920	XP_009117924.1	Np004G242600
OG0013921	XP_009117969.1	Np004G243030, Np004G243060
OG0013922	XP_009148666.1	Np004G243110
OG0013923	XP_009123954.1	Np004G243170
OG0013924	XP_009123960.1	Np004G243260
OG0013925	XP_009148645.1	Np004G243480
OG0013926	XP_009148529.3	Np004G244010
OG0013927	XP_009148552.1	Np004G244490
OG0013928	XP_009110623.1	Np004G244850
OG0013929	XP_009148568.1	Np004G244870
OG0013930	XP_009148623.2	Np004G245960
OG0013931	XP_009118164.1	Np004G246180, Np002G119650
OG0013932	XP_009148640.1	Np004G246190
OG0013933	XP_009118178.1, XP_009110697.2	Np004G246390
OG0013934	XP_018514966.1	Np004G246530
OG0013935	XP_033133797.1	Np004G247510
OG0013936	XP_009118226.1	Np004G247600
OG0013937	XP_009118211.1	Np004G247830
OG0013938	XP_009136154.1	Np007G388890
OG0013939	XP_009136153.1	Np007G388880
OG0013940	XP_009129835.1	Np001G015690
OG0013941	XP_009148293.1	Np004G249160
OG0013942	XP_033128355.1	Np004G249100
OG0013943	XP_009110815.1	Np004G249540
OG0013944	XP_009148256.1	Np004G249580
OG0013945	XP_018515534.1	Np004G249690
OG0013946	XP_009110831.1	Np004G249730
OG0013947	XP_009148237.1	Np004G249750
OG0013948	XP_009148185.1	Np004G249800
OG0013949	XP_009148179.1	Np004G249860
OG0013950	XP_033128581.1	Np004G250620
OG0013951	XP_009148107.1	Np004G250770
OG0013952	XP_009148103.1	Np004G250870
OG0013953	XP_009110897.1	Np004G250930
OG0013954	XP_009104074.1	Np001G062550
OG0013955	XP_009148032.1	Np004G251530
OG0013956	XP_009110945.3	Np004G252090
OG0013957	XP_009110950.1	Np004G252180
OG0013958	XP_009118456.2	Np004G252310
OG0013959	XP_009110958.1	Np004G252520
OG0013960	XP_009110964.1	Np004G252620
OG0013961	XP_009119004.1	Np004G252630
OG0013962	XP_009119034.1	Np004G253000
OG0013963	XP_009119062.1	Np004G253300
OG0013964	XP_009119070.1	Np004G253470
OG0013965	XP_009118553.1	Np004G253610
OG0013966	XP_009119114.1	Np004G253940
OG0013967	XP_009119127.2	Np004G254230
OG0013968	XP_009119134.2	Np004G254310
OG0013969	XP_009119166.1, XP_009118594.1	Np004G254660
OG0013970	XP_009114879.1	Np004G255040
OG0013971	XP_009119228.1	Np004G255250
OG0013972	XP_009119236.1	Np004G255290
OG0013973	XP_009119260.1	Np004G255470
OG0013974	XP_009119288.1	Np004G255750
OG0013975	XP_009119314.1	Np004G255960
OG0013976	XP_009118660.1, XP_009119324.1	Np004G256040
OG0013977	XP_009111120.1	Np004G256080
OG0013978	XP_009119541.1	Np004G256970
OG0013979	XP_009111165.1	Np004G257210
OG0013980	XP_009118720.1	Np004G257350
OG0013981	XP_033138338.1	Np004G257380
OG0013982	XP_009119619.1	Np004G257750
OG0013983	XP_009119648.1	Np004G258300
OG0013984	XP_033138117.1	Np004G258410
OG0013985	XP_009119677.1	Np004G258570
OG0013986	XP_009119679.1	Np004G258600
OG0013987	XP_009118799.1	Np004G258630
OG0013988	XP_033135952.1	Np004G258650
OG0013989	XP_009119684.1	Np004G258720
OG0013990	XP_009119708.2	Np004G259080
OG0013991	XP_009119703.2	Np004G258980
OG0013992	XP_009119716.2	Np004G259250
OG0013993	XP_009119737.1	Np004G259460, Np004G259490
OG0013994	XP_009118838.1	Np004G259530
OG0013995	XP_033137722.1	Np004G259570
OG0013996	XP_018510349.1	Np004G259600
OG0013997	XP_009104720.1	Np002G078300
OG0013998	XP_009119762.1	Np004G259920
OG0013999	XP_009121712.1	Np003G140840
OG0014000	XP_009131418.2	Np003G141510
OG0014001	XP_009120911.1	Np003G147010
OG0014002	XP_009121661.1	Np003G141390
OG0014003	NP_001288960.1	Np003G141360
OG0014004	XP_033137824.1	Np003G140980
OG0014005	XP_009121633.1	Np003G141680
OG0014006	XP_009131468.1	Np003G142400
OG0014007	XP_009126064.1	Np003G142620
OG0014008	XP_009131490.1	Np003G142630
OG0014009	XP_009131491.1	Np003G142640
OG0014010	XP_009121548.1	Np003G142680
OG0014011	XP_009121546.1	Np003G142710
OG0014012	XP_009126075.1	Np003G142910
OG0014013	XP_009131510.1	Np003G142920
OG0014014	XP_009121518.1	Np003G143090
OG0014015	XP_009126099.1	Np003G143220
OG0014016	XP_009126100.1	Np003G143250
OG0014017	XP_009121482.1	Np003G143590
OG0014018	XP_009121458.1	Np003G143860
OG0014019	XP_009121447.1	Np003G143940
OG0014020	XP_009126154.1	Np003G144170
OG0014021	XP_009126163.1	Np003G144350
OG0014022	XP_009121403.1	Np003G144430
OG0014023	XP_009126184.2, XP_009131595.2	Np003G144740
OG0014024	XP_009131594.1	Np003G144730
OG0014025	XP_009126195.1	Np003G144960
OG0014026	XP_009121006.1	Np003G145620
OG0014027	XP_009128208.1	Np002G075330
OG0014028	XP_009121002.1	Np003G145700
OG0014029	XP_009126251.1	Np003G145980
OG0014030	XP_009120969.1	Np003G146320
OG0014031	XP_009126267.1	Np003G146390
OG0014032	XP_033137926.1	Np003G146520
OG0014033	XP_009120932.1	Np003G146780
OG0014034	XP_009120909.1	Np003G147050
OG0014035	XP_009120899.2	Np003G147270
OG0014036	XP_009151146.1	Np001G014110
OG0014037	XP_009111715.1	Np001G014240
OG0014038	XP_033135110.1	Np001G014260
OG0014039	XP_009129907.1	Np001G014290
OG0014040	XP_009129905.1	Np001G014340
OG0014041	XP_009111732.1	Np001G014470
OG0014042	XP_009101771.1	Np001G041010
OG0014043	XP_009151193.1	Np001G014840
OG0014044	XP_033136595.1	Np001G015230
OG0014045	XP_009151251.1	Np001G015680
OG0014046	XP_009151696.1	Np001G016940
OG0014047	XP_009151731.2, XP_009151692.1	Np001G017010
OG0014048	XP_009151685.1	Np001G017090
OG0014049	XP_009151678.1	Np001G017130
OG0014050	XP_009151637.1	Np001G017800
OG0014051	XP_009151669.1	Np001G017250
