Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0017437	XP_033142642.1	Ag005G448640
OG0017438	XP_009111576.1	Ag005G448530
OG0017439	XP_009111556.2	Ag005G448520
OG0017440	XP_009135757.1	Ag005G441370
OG0017441	XP_009145491.1	Ag005G441970
OG0017443	XP_009135761.2	Ag005G441240
OG0017444	XP_009145467.1	Ag005G441230
OG0017445	XP_009108841.1	Ag005G438320
OG0017447	XP_009145302.1	Ag005G437540
OG0017448	XP_009102649.1	Ag005G435670
OG0017449	XP_009106378.1	Ag005G432690, Ag005G434000
OG0017450	XP_009102504.1	Ag005G429720
OG0017451	XP_009135901.2	Ag005G429710
OG0017452	XP_033144185.1	Ag005G428500
OG0017453	XP_009102454.1	Ag005G427670
OG0017454	XP_033146663.1	Ag006G530820
OG0017455	XP_009102372.1	Ag005G425690
OG0017456	XP_009130790.1	Ag005G420930
OG0017457	XP_009112246.1	Ag007G614960
OG0017459	XP_009102352.1	Ag005G424820
OG0017460	XP_033130786.1	Ag005G420510
OG0017461	XP_009123192.1	Ag005G420090
OG0017462	XP_009121236.1	Ag005G418580
OG0017465	XP_009112429.1	Ag005G415950
OG0017466	XP_009150776.1	Ag005G414150
OG0017467	XP_009121078.1	Ag005G414660
OG0017468	XP_009150730.1	Ag005G410670
OG0017469	XP_009102219.1	Ag005G409320
OG0017470	XP_009102156.1	Ag005G406620
OG0017471	XP_009117507.1	Ag005G402640
OG0017472	XP_033130430.1	Ag005G403150
OG0017473	XP_009102038.1	Ag005G403400
OG0017475	XP_009119394.1	Ag005G404330
OG0017476	XP_033144662.1	Ag002G197890
OG0017478	XP_009117463.1	Ag005G404440
OG0017479	XP_009117460.1	Ag005G404450
OG0017480	XP_009143917.2	Ag001G000110
OG0017481	XP_018515489.1	Ag001G000900
OG0017482	XP_009106830.1	Ag001G001140
OG0017483	XP_009147499.1	Ag001G001380
OG0017484	XP_009103744.1	Ag001G002450
OG0017485	XP_009147524.1	Ag001G002860
OG0017486	XP_009106904.1	Ag001G002930
OG0017487	XP_009106905.1	Ag001G002940
OG0017488	XP_018514950.1, XP_018509332.1	Ag001G003520
OG0017489	XP_009106953.1	Ag001G004370
OG0017490	XP_009144760.1	Ag001G005070
OG0017491	XP_009147631.1	Ag001G006960
OG0017492	XP_018514819.2	Ag001G006980
OG0017493	XP_009147675.2	Ag001G008100
OG0017494	XP_009147679.2	Ag001G008350
OG0017495	XP_009147821.1	Ag001G014110
OG0017496	XP_009147823.1	Ag001G014370
OG0017498	XP_009147866.1	Ag001G017020
OG0017499	XP_009107325.1	Ag001G023280
OG0017500	XP_009107331.1	Ag001G023540
OG0017501	XP_009147936.1	Ag001G023620
OG0017502	XP_009147952.1	Ag001G024560
OG0017503	XP_009147955.1	Ag001G024710
OG0017504	XP_009107364.1	Ag001G025830
OG0017505	XP_009146104.1	Ag001G028450
OG0017506	XP_009146327.1	Ag001G028500
OG0017507	XP_009107863.1	Ag001G031900
OG0017508	XP_009146794.1	Ag001G032840
OG0017510	XP_009109585.2	Ag007G580600
OG0017511	XP_009143769.1	Ag002G160690
OG0017512	XP_009141468.1	Ag002G160590
OG0017513	XP_009136660.1	Ag001G064520
OG0017514	XP_009136662.1	Ag001G064500
OG0017515	XP_009115968.1	Ag001G069810
OG0017516	XP_033146758.1	Ag001G069960
OG0017517	XP_009148756.1	Ag001G070870
OG0017518	XP_009116001.1	Ag001G070930
OG0017519	XP_009139381.1	Ag001G073020
OG0017520	XP_033136981.1	Ag001G073130
OG0017521	XP_009139295.2	Ag001G073230
OG0017522	XP_009139286.1	Ag001G073360
OG0017523	XP_009139269.1	Ag001G074050
OG0017524	XP_009139240.1	Ag001G075200
OG0017525	XP_009139254.1	Ag001G074800
OG0017526	XP_009116116.1	Ag001G074860
OG0017527	XP_009116190.1	Ag001G076490
OG0017528	XP_009116202.1	Ag001G076810
OG0017530	XP_009116228.1	Ag001G078300
OG0017531	XP_018513900.2	Ag001G078630
OG0017532	XP_009116243.1	Ag001G078650
OG0017533	XP_009116264.1	Ag001G079170
OG0017534	XP_009116285.1	Ag001G080040
OG0017535	XP_009116279.1	Ag001G079920
OG0017536	XP_009139122.1	Ag001G080550
OG0017537	XP_009116339.1	Ag001G081280
OG0017539	XP_009104051.1	Ag001G084360
OG0017540	XP_009116453.1	Ag001G084990
OG0017541	XP_009104164.1	Ag001G088470
OG0017542	XP_009116564.2	Ag001G088810
OG0017543	XP_009104180.1	Ag001G089570
OG0017544	XP_009104228.1	Ag001G091550
OG0017545	XP_009116655.2	Ag001G091630
OG0017546	XP_033134887.1	Ag001G092800
OG0017547	XP_009136648.1	Ag001G064690
OG0017548	XP_009116757.1, XP_033135733.1	Ag001G093590
OG0017549	XP_009116764.1	Ag001G093630
OG0017550	XP_009104351.1	Ag001G095720
OG0017551	XP_009116897.1	Ag001G096780
OG0017552	XP_009116927.1	Ag001G097800
OG0017553	XP_009116932.1	Ag001G098010
OG0017554	XP_018510400.1	Ag001G098830
OG0017555	XP_009116997.1	Ag001G098940
OG0017556	XP_009104282.1	Ag001G093750
OG0017557	XP_009106812.1	Ag001G000570
OG0017558	XP_009147649.1	Ag001G007410
OG0017559	XP_009147671.1	Ag001G008060
OG0017560	XP_009147767.1	Ag001G011020
OG0017561	XP_009150938.1	Ag001G026750, Ag004G401730, Ag004G386810, Ag002G181800
OG0017562	XP_009107866.1	Ag001G031830
OG0017564	XP_009150717.2	Ag001G054540
OG0017565	XP_033132875.1	Ag001G058700
OG0017566	XP_009139466.1	Ag001G064150
OG0017567	XP_009136659.1	Ag001G064510
OG0017568	XP_009115839.2	Ag001G066980
OG0017569	XP_009116006.1	Ag001G070960
OG0017572	XP_009116124.1	Ag001G075150
OG0017573	XP_009116128.1	Ag001G075180
OG0017574	XP_009139234.1	Ag001G075310
OG0017575	XP_009139192.1	Ag001G077410
OG0017576	XP_009116266.1	Ag001G079220
OG0017577	XP_009116294.1	Ag001G080420
OG0017578	XP_009116325.1	Ag001G081060
OG0017579	XP_009104150.1	Ag001G088060
OG0017580	XP_009138686.1	Ag001G098370
OG0017581	XP_009112275.1	Ag001G099240
OG0017582	XP_009123620.1, XP_009123618.2	Ag002G102600
OG0017583	XP_033131768.1	Ag002G117580
OG0017584	XP_009101383.1	Ag002G123720
OG0017586	XP_009134270.2	Ag002G142300
OG0017587	XP_009108153.1	Ag002G145190
OG0017588	XP_009143729.1	Ag002G161760
OG0017589	XP_009133044.1	Ag002G164770
OG0017590	XP_033147247.1	Ag002G176220
OG0017591	XP_009141766.2	Ag002G178250
OG0017592	XP_009143276.1	Ag002G184010
OG0017593	XP_009142727.1	Ag002G189570
OG0017594	XP_009142824.1	Ag002G191500
OG0017594	XP_009142789.1	Ag002G191630
OG0017595	XP_009142787.1	Ag002G191810
OG0017596	XP_009142798.1	Ag002G192910
OG0017597	XP_009133548.1	Ag002G194930
OG0017599	XP_009106633.2	Ag003G211990
OG0017600	XP_009106428.1	Ag003G215540
OG0017601	XP_009106505.1	Ag004G384890, Ag003G222020, Ag003G222040, Ag003G221970, Ag003G221990, Ag003G226790
OG0017602	XP_033131378.1	Ag003G228240
OG0017603	XP_009137685.1	Ag003G234520, Ag003G252720
OG0017604	XP_009127962.1	Ag003G238180
OG0017605	XP_009144161.1	Ag003G253380
OG0017606	XP_009144191.1	Ag003G253540
OG0017607	XP_009128059.1	Ag003G260610
OG0017608	XP_033144305.1	Ag003G263840, Ag003G263180
OG0017609	XP_009126746.1	Ag003G270450
OG0017610	XP_033148458.1	Ag003G276490
OG0017611	XP_009138178.1	Ag003G276630
OG0017612	XP_009138307.1	Ag003G282270
OG0017613	XP_033142623.1	Ag003G285360
OG0017614	XP_009118827.1	Ag004G297880
OG0017615	XP_033129667.1, XP_033129672.1	Ag004G297900
OG0017616	XP_009118680.1	Ag004G301940
OG0017617	XP_009111041.1	Ag004G304540
OG0017618	XP_033137784.1	Ag004G305950
OG0017619	XP_009118470.1	Ag004G306040
OG0017620	XP_009148076.1	Ag004G308160
OG0017621	XP_009148085.1	Ag004G308290
OG0017622	XP_009110705.1, XP_033129282.1	Ag004G314480
OG0017623	XP_009117934.1	Ag004G319710
OG0017624	XP_009148726.1	Ag004G320230
OG0017625	XP_009148934.1	Ag004G322980
OG0017627	XP_033128820.1	Ag004G332800
OG0017628	XP_018514568.1	Ag004G339560
OG0017629	XP_033130852.1	Ag004G341350
OG0017630	XP_009105777.1	Ag004G343460
OG0017631	XP_009127807.1	Ag004G344930
OG0017632	XP_009105671.2	Ag004G347100, Ag004G346910
OG0017633	XP_009104998.1	Ag004G348840
OG0017634	XP_009105458.1	Ag004G350300
OG0017635	XP_033139609.1	Ag004G353360
OG0017636	XP_018511309.1, XP_009113398.2	Ag004G365910
OG0017637	XP_009113378.2	Ag004G366930
OG0017638	XP_009113185.1	Ag004G372760
OG0017639	XP_009113074.1	Ag004G379830
OG0017640	XP_033145722.1	Ag004G383890
OG0017641	XP_009112896.1	Ag004G397170
OG0017642	XP_009101571.1	Ag005G402800
OG0017643	XP_033143089.1	Ag005G418030
OG0017644	XP_009134834.1	Ag006G565730, Ag005G432090, Ag005G432100
OG0017645	XP_009108034.1	Ag005G435120
OG0017647	XP_033140533.1	Ag005G453490
OG0017648	XP_009146219.1	Ag005G463030
OG0017650	XP_009146590.1	Ag005G470650
OG0017651	XP_009146741.1	Ag005G473540
OG0017652	XP_009146883.1	Ag005G476220
OG0017653	XP_009135095.1	Ag005G478680
OG0017654	XP_009129645.2	Ag005G482140
OG0017655	XP_009133647.1	Ag005G483880
OG0017656	XP_009124992.1	Ag005G485400
OG0017657	XP_009125030.2	Ag005G490540
OG0017658	XP_018512503.1	Ag006G494270
OG0017659	XP_009122213.1	Ag006G502810
OG0017661	XP_009125654.1	Ag006G505010
OG0017662	XP_009122385.1	Ag006G506100
OG0017663	XP_033138002.1	Ag006G506170, Ag006G506160, Ag008G707720
OG0017664	XP_033144625.1	Ag006G506700
OG0017665	XP_009134019.2	Ag006G518400
OG0017666	XP_009111506.1	Ag006G519530
OG0017667	XP_033145435.1	Ag006G528010
OG0017668	XP_033132946.1	Ag006G552180
OG0017669	XP_009135661.1	Ag006G554250
OG0017670	XP_009134514.1	Ag006G564050
OG0017672	XP_009115137.1	Ag007G580520
OG0017673	XP_009113664.1	Ag007G583130
OG0017674	XP_009109773.1	Ag007G584010
OG0017675	XP_033147956.1	Ag007G584260
OG0017676	XP_009107468.1	Ag007G584690
OG0017677	XP_009118923.1	Ag007G584870
OG0017678	XP_009139009.1, XP_009137504.1	Ag007G586240
OG0017679	XP_009144019.1	Ag007G590370
OG0017680	XP_009116481.1	Ag007G591340
OG0017681	XP_009132751.1, XP_009141097.1	Ag007G592070
OG0017682	XP_033130793.1	Ag007G595300
OG0017683	XP_009103693.1	Ag007G595670
OG0017684	XP_009103596.1	Ag007G597040
OG0017685	XP_009122479.1	Ag007G601730
OG0017686	XP_009122101.1	Ag007G603870
OG0017687	XP_009131219.1	Ag007G607880
OG0017688	XP_018512494.1	Ag007G642400
OG0017689	XP_009140232.1	Ag007G651080
OG0017690	XP_009139990.1	Ag007G651580
OG0017691	XP_009125177.1	Ag007G655780
OG0017692	XP_009114117.1	Ag008G663910
OG0017693	XP_009120104.1	Ag008G696640
OG0017694	XP_009120417.1	Ag008G707600
OG0017695	XP_033137997.1	Ag008G708580
OG0017696	XP_009120627.1	Ag008G713680
OG0017697	XP_033128805.1, XP_009104726.1	Ag008G733490, Ag008G733530, Ag008G716560
OG0017698	XP_033146405.1	Ag008G717470
OG0017699	XP_018508117.2	Ag008G719780
OG0017700	XP_009112075.1, XP_033128682.1	Ag008G729250
OG0017701	XP_009150611.1	Ag008G732640
OG0017751	XP_033146116.1	Ag002G199460
OG0017752	XP_009129383.1	Ag003G255100
OG0017753	XP_009128592.1	Ag003G258490
OG0017754	XP_009108941.1	Ag003G268100
OG0017755	XP_009138046.1	Ag003G271440
OG0017756	XP_009126300.1	Ag003G279810
OG0017758	XP_009105315.1	Ag006G540700
OG0017759	XP_033134064.1	Ag003G282820
OG0017760	XP_009105444.1	Ag003G284030
OG0017761	XP_033141841.1	Ag003G277370
OG0017762	XP_009114897.1	Ag007G578280, Ag001G058540
OG0017763	XP_009114882.1	Ag007G578140
OG0017764	XP_009107971.1	Ag007G578060
OG0017765	XP_009108295.1	Ag001G101160
OG0017766	XP_009113431.1	Ag004G364620
OG0017767	XP_009122978.1	Ag004G366550
OG0017768	XP_009113259.1	Ag004G370460
OG0017769	XP_033131863.1	Ag004G370700
OG0017771	XP_009105779.1	Ag004G377860
OG0017774	XP_009114244.1	Ag012G741070, Ag008G658350
OG0017777	XP_009114220.1	Ag007G584250
OG0017779	XP_009152213.1	Ag008G661940
OG0017781	XP_009152194.1	Ag008G662280
OG0017782	XP_009152042.1	Ag008G667020
OG0017783	XP_009129480.1	Ag008G667430
OG0017784	XP_009111566.1	Ag008G669030
OG0017786	XP_009151915.1	Ag008G671260
OG0017787	XP_009111602.2	Ag001G017000
OG0017788	XP_009151793.1	Ag004G400220
OG0017790	XP_009127480.1	Ag004G359530
OG0017791	XP_009127458.1	Ag004G361080
OG0017792	XP_009127411.1	Ag004G363040
OG0017793	XP_009105156.1	Ag004G362260
OG0017794	XP_009132413.1	Ag004G364470
OG0017795	XP_009112885.1	Ag004G400150
OG0017796	XP_033136364.1	Ag004G386050
OG0017797	XP_009146906.1	Ag005G476630
OG0017799	XP_009121159.2	Ag005G472210
OG0017804	XP_009127216.1	Ag008G683770
OG0017806	XP_018515296.1	Ag006G573940
OG0017808	XP_009127136.1	Ag008G687750
OG0017809	XP_009120237.1	Ag008G701210
OG0017810	XP_009132111.1	Ag008G704110
OG0017811	XP_009121779.1	Ag007G611390
OG0017812	XP_009121806.1	Ag007G610260
OG0017813	XP_009125820.1	Ag007G607670
OG0017814	XP_009122073.1	Ag007G604420
OG0017815	XP_009131134.1	Ag007G603780
OG0017816	XP_009122510.1	Ag007G602180
OG0017817	XP_009122463.1	Ag007G601510
OG0017818	XP_033137484.1	Ag007G601460
OG0017819	XP_033138836.1, XP_033138835.1, XP_033137469.1	Ag007G601410
OG0017821	XP_009122332.1	Ag007G599580
OG0017822	XP_009122334.1, XP_009125691.1	Ag006G508490
OG0017823	XP_033134052.1	Ag006G577220
OG0017824	XP_033129526.1	Ag006G576650
OG0017825	XP_009102629.1	Ag005G435150
OG0017826	XP_009132265.1	Ag006G573660
OG0017827	XP_033142635.1	Ag006G571150
OG0017828	XP_009137184.1	Ag006G564480
OG0017829	XP_009136004.2	Ag006G552130
OG0017831	XP_009137249.1	Ag006G542000
OG0017832	XP_009114795.1	Ag006G540100, Ag006G538090
OG0017834	XP_009102854.1	Ag006G535410
OG0017835	XP_009123807.1	Ag006G534030
OG0017836	XP_009107992.1	Ag006G533680
OG0017838	XP_009123046.1	Ag006G532000
OG0017841	XP_033137282.1	Ag007G581320
OG0017842	XP_009109628.1	Ag007G581090
OG0017843	XP_009115134.1	Ag007G580500
OG0017844	XP_009115126.1	Ag007G580430
OG0017845	XP_009138371.1	Ag003G285800
OG0017846	XP_009151254.1	Ag003G286110
OG0017847	XP_009138665.1	Ag003G290370
OG0017848	XP_009137940.1	Ag003G290800
OG0017849	XP_033128250.1	Ag003G291070
OG0017850	XP_009109375.1	Ag003G291270
OG0017851	XP_009133189.1	Ag003G292080
OG0017854	XP_009101863.1	Ag003G294510
OG0017855	XP_033145887.1	Ag007G645720
OG0017856	XP_009139740.1	Ag007G645860
OG0017857	XP_009139787.1	Ag007G647040
OG0017858	XP_009139906.1	Ag007G648700
OG0017859	XP_009141413.1	Ag002G162050
OG0017860	XP_009143692.1	Ag002G162740
OG0017862	XP_009120595.2	Ag007G618480, Ag002G187260
OG0017863	XP_009141378.2	Ag002G160560
OG0017864	XP_009143839.1	Ag004G368600
OG0017865	XP_033140627.1	Ag002G199880
OG0017867	XP_009141950.2	Ag004G334780
OG0017869	XP_009134184.1	Ag002G148270
OG0017873	XP_009108210.2	Ag002G146870
OG0017874	XP_009108177.1	Ag002G145880
OG0017875	XP_009114651.1	Ag002G143560
OG0017876	XP_009144498.1	Ag002G141650
OG0017877	XP_033136833.1	Ag002G102990, Ag002G102750
OG0017878	XP_009101588.1	Ag002G104520
OG0017879	XP_009101564.1	Ag002G106230
OG0017880	XP_009101521.1	Ag002G113500
OG0017881	XP_009101505.1	Ag002G117680
OG0017882	XP_033136885.1	Ag002G119310
OG0017883	XP_033128244.1	Ag002G120520
OG0017885	XP_018515349.1	Ag002G123710
OG0017887	XP_009108057.1	Ag001G042210
OG0017889	XP_009149084.1	Ag001G043030
OG0017890	XP_009107669.1	Ag001G043480
OG0017893	XP_018511008.1	Ag001G044140, Ag001G039300
OG0017894	XP_009139612.2	Ag001G038530
OG0017896	XP_009108089.1	Ag007G614500
OG0017897	XP_009139565.1	Ag007G614520
OG0017899	XP_009139527.1	Ag001G036980
OG0017900	XP_009148642.1	Ag001G036560
OG0017901	XP_009146901.1	Ag001G033290
OG0017902	XP_009150860.1	Ag020G743080, Ag001G087370, Ag001G087380
OG0017903	XP_009140011.1	Ag007G652200
OG0017904	XP_009140065.1	Ag007G655580
OG0017906	XP_009142589.2	Ag002G204360
OG0017907	XP_009142632.1	Ag002G203680
OG0017908	XP_009143143.1	Ag002G201710
OG0017909	XP_009143130.1	Ag002G201510
OG0017910	XP_009143063.1	Ag002G200160
OG0017911	XP_009143004.1	Ag002G198880
OG0017912	XP_009142910.1	Ag002G196480
OG0017913	XP_033148322.1	Ag002G196040
OG0017914	XP_009142893.1	Ag002G195850
OG0017915	XP_009142875.1	Ag002G195540
OG0017916	XP_033143836.1	Ag002G192950
OG0017918	XP_018513126.1	Ag006G491270
OG0017919	XP_018513127.1	Ag006G491300
OG0017920	XP_009122856.1	Ag006G491320
OG0017921	XP_009130648.1	Ag006G491510
OG0017922	XP_009125430.1	Ag006G492040
OG0017924	XP_009125511.1	Ag006G495940
OG0017925	XP_009120864.1	Ag008G719260
OG0017926	XP_009120777.1	Ag008G717500
OG0017927	NP_001288859.1	Ag008G710980
OG0017928	XP_009120470.1	Ag008G709210
OG0017929	XP_009120399.1	Ag008G707020
OG0017930	XP_009150531.1	Ag008G731280
OG0017931	XP_009130466.1	Ag008G731690
OG0017933	XP_009103542.1	Ag001G099640
OG0017934	XP_009112285.1	Ag001G099440
OG0017936	XP_009111527.1	Ag006G518910
OG0017937	XP_009133969.1	Ag001G094950
OG0017938	XP_009111507.1	Ag006G519460
OG0017939	XP_033137126.1	Ag006G517280
OG0017941	XP_009134515.1	Ag006G515780
OG0017942	XP_009151645.1	Ag006G514910
OG0017943	XP_009134434.1	Ag006G510860
OG0017944	XP_033146279.1	Ag003G282010, Ag007G588320
OG0017945	XP_033147613.1	Ag007G590550
OG0017946	XP_009144343.1	Ag007G593540
OG0017947	XP_009133842.1	Ag007G593690
OG0017948	XP_033132510.1	Ag004G307610
OG0017949	XP_009103579.1	Ag007G597600
OG0017950	XP_033128685.1	Ag001G008700
OG0017951	XP_009117011.1	Ag003G246440
OG0017953	XP_009147438.1	Ag001G100350
OG0017954	XP_009134606.1	Ag001G100450
OG0017955	XP_009134889.1	Ag005G481760
OG0017956	XP_009134590.1	Ag001G100700
OG0017957	XP_009134569.1	Ag001G100980
OG0017958	XP_009124823.1	Ag001G101020
OG0017959	XP_009133583.1	Ag006G493220
OG0017960	XP_009115127.1	Ag006G490760
OG0017961	XP_009130615.1	Ag006G490830
OG0017962	XP_009125392.1	Ag006G491140
OG0017966	XP_009147312.1	Ag005G488480
OG0017967	XP_009130355.1	Ag005G487830
OG0017968	XP_009134728.1	Ag005G487420
OG0017969	XP_009130370.1	Ag005G487330
OG0017970	XP_009130372.1	Ag005G487210
OG0017971	XP_009130373.1	Ag005G487050
OG0017972	XP_009123980.1	Ag005G485480
OG0017973	XP_009124987.1, XP_009134771.1	Ag005G485340
OG0017975	XP_009146817.1	Ag005G404280, Ag005G474770
OG0017976	XP_009147249.1	Ag005G484000
OG0017977	XP_009124081.1	Ag005G484010
OG0017978	XP_009147217.1	Ag005G483280
OG0017979	XP_033148210.1	Ag005G482940
OG0017980	XP_009124924.2	Ag005G481640
OG0017981	XP_009147065.1	Ag005G479560
OG0017982	XP_009124266.1	Ag005G479420
OG0017984	XP_009146977.1	Ag005G478540
OG0017985	XP_009146978.1	Ag005G478460
OG0017986	XP_009133359.1	Ag002G180990
OG0017987	XP_033145131.1	Ag002G166620
OG0017988	XP_009133076.1	Ag002G166780
OG0017989	XP_009143589.1	Ag002G166910
OG0017991	XP_033147540.1	Ag002G175210
OG0017993	XP_009148920.1	Ag004G322850
OG0017994	XP_009148949.1	Ag004G323090
OG0017995	XP_033129102.1	Ag004G323120
OG0017996	XP_009117737.1	Ag004G325740
OG0017997	XP_009149217.1	Ag004G327980
OG0017998	XP_033132673.1	Ag004G329720
OG0017999	XP_009117609.1	Ag004G330400
OG0018000	XP_009117569.2	Ag004G331590
OG0018001	XP_009149504.2	Ag004G333780
OG0018002	XP_009149509.1	Ag004G333870
OG0018003	XP_009149510.2	Ag004G333890
OG0018004	XP_033128064.1	Ag004G333960
OG0018005	XP_018508548.1, XP_018515295.1	Ag004G337280
OG0018006	XP_009123121.1	Ag004G339590
OG0018008	XP_009115595.1	Ag004G340700
OG0018009	XP_009115554.1	Ag003G241440
OG0018014	XP_009102998.2	Ag003G234350
OG0018015	XP_033144075.1	Ag007G586310
OG0018016	XP_009138729.1	Ag007G598650
OG0018017	XP_009137521.2	Ag007G586050
OG0018019	XP_009140610.1	Ag006G526290
OG0018028	XP_009140349.1	Ag006G522770
OG0018029	XP_009140275.2	Ag006G521160
OG0018030	XP_033128737.1	Ag004G317760
OG0018031	XP_018509990.1	Ag004G313550
OG0018032	XP_009148402.1	Ag004G312270
OG0018033	XP_009148263.1	Ag004G310450
OG0018034	XP_009148152.2	Ag004G309140
OG0018035	XP_009110924.1	Ag004G307480
OG0018036	XP_033138567.1	Ag004G306820
OG0018037	XP_033138423.1	Ag004G305220
OG0018038	XP_009119094.1	Ag004G305110
OG0018039	XP_009118582.1	Ag004G304360
OG0018040	XP_009119154.1	Ag004G304100
OG0018041	XP_033138189.1	Ag004G303160
OG0018042	XP_009119238.2	Ag004G303030
OG0018043	XP_009118671.1	Ag004G302080
OG0018044	XP_009119332.1	Ag004G302060
OG0018045	XP_009111152.1	Ag004G301140
OG0018046	XP_009118744.1	Ag004G299800
OG0018047	XP_009118798.1	Ag004G298650
OG0018049	XP_009118847.1	Ag004G297540
OG0018050	XP_009118848.1	Ag004G297530
OG0018051	XP_033134752.1	Ag004G297480
OG0018053	XP_009131388.1	Ag007G613350
OG0018054	XP_009121649.1	Ag007G614690, Ag002G170770
OG0018055	XP_009126021.1	Ag007G616910
OG0018056	XP_009121586.2	Ag007G617990
OG0018057	XP_009121366.1	Ag007G627170
OG0018059	XP_009120987.1	Ag007G631200
OG0018060	XP_033138736.1	Ag007G629080
OG0018061	XP_009111722.2	Ag007G635240
OG0018063	XP_009129839.1	Ag007G638220
OG0018066	XP_033139765.1	Ag007G612170
OG0018067	XP_009151609.2	Ag004G338990
OG0018069	XP_009122185.1	Ag006G501640
OG0018070	XP_009130862.1	Ag006G499790
OG0018071	XP_009130840.1	Ag006G499030
OG0018072	XP_009130068.2	Ag008G722510
OG0018074	XP_009111987.1	Ag008G725760
OG0018075	XP_009111990.1	Ag008G725800
OG0018077	XP_009136487.1	Ag008G726090
OG0018078	XP_009150117.1	Ag008G726600
OG0018079	XP_009120378.1	Ag008G706270
OG0018081	XP_009149773.1	Ag008G691680
OG0018082	XP_009149781.1	Ag008G691460
OG0018083	XP_009150242.1	Ag001G052740
OG0018084	XP_009123274.1	Ag008G668510
OG0018085	XP_009123264.2	Ag008G674570
OG0018086	XP_009149824.1	Ag003G218240
OG0018087	XP_009120119.1	Ag006G523700
OG0018089	XP_009127582.1	Ag004G354890
OG0018090	XP_009127668.1	Ag004G351200
OG0018091	XP_009127684.1	Ag004G350580
OG0018092	XP_033132160.1, XP_018508361.1	Ag004G350270
OG0018093	XP_009105471.1	Ag004G349760
OG0018094	XP_033130195.1	Ag004G343260
OG0018095	XP_009105831.1	Ag004G342420
OG0018096	XP_018508786.1	Ag003G218260
OG0018097	XP_009106384.1	Ag003G218700
OG0018098	XP_018508833.1	Ag003G218810
OG0018099	XP_009106298.1	Ag003G220690
OG0018100	XP_009106236.1	Ag003G224100
OG0018101	XP_009128091.1, XP_009106184.1	Ag003G226990
OG0018102	XP_009106173.1	Ag003G227240
OG0018103	XP_009104722.1	Ag003G227490
OG0018104	XP_009104747.1	Ag003G229510
OG0018105	XP_009128060.1	Ag003G229560
OG0018108	XP_033139300.1	Ag003G237840
OG0018109	XP_009142480.2	Ag002G206750
OG0018110	XP_009104849.1	Ag003G239090
OG0018112	XP_009104536.1	Ag003G211760
OG0018113	XP_009106663.2	Ag003G211610
OG0018114	XP_009104432.1	Ag003G207650
OG0018115	XP_009146589.1	Ag005G470610
