Orthogroup	Brassica_rapa	Brassica_napus
OG0011371	XP_009146484.2	XP_013749806.1, XP_013737761.1
OG0011372	XP_009146457.1	XP_013640054.1, XP_013737788.1
OG0011373	XP_009135326.1	XP_013684801.1, XP_013686385.1
OG0011374	XP_009146421.3	XP_013749773.1, XP_022575455.2
OG0011375	XP_009117180.2	XP_013643909.2, XP_013673286.1
OG0011376	XP_009117083.1	XP_013673295.1, XP_048595462.1
OG0011377	XP_009146350.1	XP_022560337.2, XP_013690277.1
OG0011378	XP_009147591.2	XP_013748868.1, XP_013640615.1
OG0011379	XP_009146308.1	XP_013693557.1, XP_013719768.2
OG0011380	XP_009146300.1	XP_048628053.1, XP_048635785.1, XP_013697301.1
OG0011381	XP_009146286.2	XP_013696740.2, XP_022575413.2
OG0011382	XP_009146271.1	XP_013701230.1, XP_048628009.1, XP_013695877.1
OG0011383	XP_009115636.2	XP_013644843.2, XP_048600886.1
OG0011383	XP_009146265.1	XP_013701810.2, XP_013696400.2
OG0011384	XP_009146256.1	XP_013702715.2, XP_048612970.1, XP_048612976.1, XP_013697339.2
OG0011385	XP_009146242.1	XP_013701526.1, XP_013697133.1
OG0011386	XP_009135476.1	XP_048609076.1, XP_048632430.1
OG0011387	XP_009146149.2	XP_013695689.2, XP_013640009.1
OG0011388	XP_009114810.1	XP_048594915.1
OG0011388	XP_009146147.2	XP_048635729.1, XP_013749614.1
OG0011389	XP_009146144.1	XP_013749725.1, XP_013749612.2
OG0011390	XP_033148275.1	XP_048635666.1
OG0011391	XP_009145987.1	XP_013719066.2, XP_048635648.1, NP_001302582.1
OG0011392	XP_009145953.1	XP_022543660.1, XP_048635636.1, XP_013718737.1
OG0011393	XP_033138046.1	XP_022559904.2, XP_022543194.1
OG0011394	XP_009112654.1	XP_013641923.2, XP_013687352.1
OG0011395	XP_009112505.1	NP_001302931.1, XP_013686166.1
OG0011396	XP_033148824.1	XP_048630755.1
OG0011397	XP_009106684.1	XP_048617584.1, XP_013726982.2, XP_048592398.1
OG0011398	XP_009145808.1	XP_022575304.2, XP_013714423.2, XP_022555899.1
OG0011399	XP_009145803.1	XP_013714422.1, XP_048630739.1, XP_013724533.2
OG0011400	XP_009145798.1	XP_013724523.2, XP_048635525.1, XP_013714418.1
OG0011401	XP_033147122.1	XP_048628698.1, XP_048635377.1, XP_013721261.1
OG0011401	XP_009135648.1	XP_013681182.1
OG0011402	XP_009145661.1	XP_048635317.1, XP_013725072.1, XP_013695210.1
OG0011403	XP_009145633.1	XP_048635291.1
OG0011404	XP_009145622.1	XP_013673311.1, XP_013652608.1, XP_048627857.1
OG0011405	XP_009110238.1	XP_013730064.2, XP_013678564.2
OG0011405	XP_009145594.1	XP_013640577.2, XP_048630297.1
OG0011406	XP_009109736.2	XP_048600414.1, XP_013672501.2, XP_048593446.1
OG0011407	XP_033147462.1	XP_013700849.1, XP_013746734.1
OG0011407	XP_009109348.1	XP_013731337.1, XP_013672485.2
OG0011408	XP_009109318.1	XP_048600391.1, XP_013731346.2
OG0011409	XP_009145431.1	XP_013743095.1, XP_048635227.1, XP_013736791.1
OG0011410	XP_009135781.1	XP_013736585.1
OG0011410	XP_009145423.1	XP_013736783.1, XP_048628877.1
OG0011411	XP_033146775.1	XP_048614684.1, XP_013683719.1, XP_048627829.1, XP_048635213.1
OG0011412	XP_033147941.1	XP_022569686.2, XP_048635206.1, XP_048614669.1
OG0011413	XP_009108235.1	XP_048600333.1, XP_022569511.2
OG0011414	XP_009102640.1	XP_013651493.1
OG0011415	XP_009106642.1	XP_048601669.1, XP_048592778.1
OG0011415	XP_009102601.1	XP_048618725.1, XP_013653032.1
OG0011416	XP_009135887.1	XP_013711268.1, XP_048632548.1
OG0011417	XP_009136077.2	XP_013657043.1
OG0011417	XP_009102493.1	XP_013749121.1
OG0011418	XP_009102440.1	XP_013674754.1, XP_013731703.2
OG0011419	XP_009136106.1	XP_013655144.1, XP_013732317.1
OG0011420	XP_009102405.1	XP_013661789.3, XP_013699018.2
OG0011421	XP_009136149.1	XP_048607066.1, XP_022572344.2
OG0011422	XP_009136181.1	XP_013685129.1, XP_013736748.2
OG0011423	XP_009144770.1	XP_022563482.2, XP_013749008.1, XP_048627156.1
OG0011424	XP_009136187.1	XP_013736744.1
OG0011425	XP_033143492.1	XP_013714466.1, XP_022572353.2
OG0011426	XP_009102357.1	XP_013701974.2, XP_013701975.2
OG0011427	XP_009136174.1	XP_013736754.2, XP_013722948.1
OG0011428	XP_009136206.1	XP_048607081.1, XP_022572357.2
OG0011429	XP_009119406.1	XP_013656865.2, XP_013742678.2
OG0011430	XP_009121233.1	XP_013742651.1, XP_013692462.2
OG0011430	XP_009136293.1	XP_013702625.1, XP_048632618.1
OG0011431	XP_009121224.1	XP_013729964.2, XP_013707631.1
OG0011432	XP_009150783.1	XP_013744354.2, XP_013675804.2
OG0011433	XP_009102290.1	XP_022545215.1, XP_022557918.1
OG0011434	XP_009102242.1	XP_048593312.1
OG0011434	XP_009112492.2	XP_048595603.1, XP_013651464.1
OG0011435	XP_009112487.2	XP_013652961.2, XP_013695813.2
OG0011436	XP_009102214.1	XP_013651411.2, XP_013729280.1
OG0011436	XP_033136930.1	XP_013738915.1
OG0011437	XP_009112603.1	XP_013670924.1, XP_013732753.2
OG0011437	XP_009102158.1	XP_013652736.2, XP_048620379.1
OG0011438	XP_009112608.1	NP_001303135.1, XP_013705561.1
OG0011438	XP_009124316.1	XP_048593127.1
OG0011439	XP_009112634.1	XP_013744426.1, XP_013742378.1
OG0011439	XP_009102135.2	XP_013737745.2, XP_013671711.2
OG0011440	XP_033130574.1	XP_048593085.1, XP_022568763.1
OG0011441	XP_033130302.1, XP_009102053.2	XP_022563367.2, XP_013708027.3
OG0011442	XP_009102029.1	XP_013675973.2, XP_013652697.1
OG0011443	XP_009117467.1	XP_048621062.1, XP_048597525.1
OG0011443	XP_009102103.1	XP_022570612.2
OG0011444	XP_018512044.2	XP_022555003.1
OG0011444	XP_009131566.1	XP_048607965.1, XP_013681559.2
OG0011445	XP_009106945.1	XP_013672983.1, XP_013740253.2
OG0011446	XP_033133646.1	XP_048594390.1
OG0011447	XP_033132416.1	XP_013672961.2, XP_048606556.1
OG0011448	XP_009106980.1	XP_048606554.1, XP_048607431.1, XP_048594400.1
OG0011449	XP_009144869.1	XP_048636918.1, XP_013752507.3
OG0011450	XP_033129008.1	XP_048637747.1, XP_013700426.1
OG0011450	XP_009144870.1	XP_013751419.2, XP_048615633.1
OG0011451	XP_009144875.1	XP_048630000.1, XP_048630019.1, XP_013641319.1
OG0011452	XP_009145642.2	XP_013652617.2
OG0011453	XP_009144975.1	XP_013752541.1, XP_013752477.2, XP_048615062.1
OG0011453	XP_009107295.1	XP_013740912.2, XP_013740911.1
OG0011454	XP_009147959.2	XP_048637964.1, XP_048615481.1
OG0011455	XP_009148002.1	XP_048617163.1, XP_013641166.2
OG0011456	XP_009136749.2	XP_013706180.2, XP_013737386.1
OG0011457	XP_009107882.1	XP_013654728.3, XP_013709963.1
OG0011457	XP_009146451.1	XP_013743945.2
OG0011458	XP_009132999.1	XP_013734276.1, XP_013702165.1
OG0011459	XP_009143745.1	XP_048629206.1, XP_048636625.1, XP_013692494.1
OG0011460	XP_009143757.1	NP_001302914.1, XP_048636641.1
OG0011461	XP_009141382.1	XP_013729098.1, XP_048634424.1
OG0011462	XP_009139482.1	XP_048633988.1, XP_013688616.1
OG0011463	XP_033145535.1	XP_022557984.1
OG0011463	XP_009115927.2	XP_013698782.2
OG0011464	XP_009102799.2	XP_048592575.1, XP_013718067.1
OG0011465	XP_009115983.1	XP_013663254.2, XP_013663121.2
OG0011466	XP_009115985.1	XP_048616990.1, XP_013663253.2, XP_013663119.2
OG0011467	XP_009148754.1	XP_013721658.2
OG0011467	XP_009117152.2	XP_013663243.2
OG0011468	XP_009139429.1	XP_013693735.2, XP_013684775.1
OG0011469	XP_009144146.1	XP_048599019.1, XP_013671666.2
OG0011470	XP_009139277.1	XP_013742561.1, XP_022571383.1
OG0011471	XP_009139226.1	XP_013660706.2
OG0011471	XP_009116142.1	XP_022565706.1, XP_013711278.2
OG0011472	XP_009116164.1	XP_013708155.1
OG0011472	XP_009139207.1	XP_022573679.2
OG0011473	XP_009116221.1	XP_013730285.1, XP_013709921.1
OG0011473	XP_009139191.1	XP_013742324.1
OG0011474	XP_009139142.1	XP_048633905.1
OG0011474	XP_009116274.1	XP_013712503.3
OG0011475	XP_009139132.1	XP_013672159.1, XP_013742373.1
OG0011476	XP_033146568.1	XP_013746409.1, XP_048633890.1
OG0011476	XP_009116390.1	XP_013659869.2, XP_022571143.1
OG0011477	XP_033135995.1	XP_048620691.1, XP_048597168.1
OG0011477	XP_009139048.1	XP_013695232.1, XP_013742187.1
OG0011478	XP_009116414.1	XP_013707919.2, XP_013663349.2
OG0011479	XP_009116449.2	XP_022546911.1, XP_013710050.2, XP_013652024.2, XP_013706961.1
OG0011480	XP_009116503.1	XP_013659894.1, XP_048620734.1
OG0011480	XP_033131127.1	XP_048615472.1, XP_013652016.2
OG0011481	XP_009104126.1	XP_048593039.1, XP_022559798.1
OG0011481	XP_009116507.1	XP_013663515.1, XP_013663625.1
OG0011482	XP_009148125.1	XP_013697003.1, XP_013641057.2
OG0011483	XP_009138912.1	XP_013742103.1
OG0011483	XP_009116613.2	XP_022563311.2, XP_048620774.1
OG0011484	XP_009116130.1	XP_013710470.2, XP_048597103.1
OG0011485	XP_009138833.1	XP_013688092.2, XP_048634265.1
OG0011486	XP_009116746.1	XP_013710248.2, XP_013710196.1
OG0011487	XP_009138794.1	XP_013688480.2, XP_013741975.1
OG0011488	XP_009143177.1	XP_013752174.1
OG0011488	XP_009142374.1	XP_013688262.1, XP_013749676.1
OG0011489	XP_033136366.1	XP_048597312.1, XP_013711907.2
OG0011490	XP_009104342.1	XP_048616225.1, XP_013648471.3
OG0011491	XP_009104343.1	XP_013648475.2, XP_013730220.2
OG0011491	XP_009116843.1	XP_013708374.1
OG0011492	XP_009138754.1	XP_048634242.1, XP_013687046.2
OG0011492	XP_009104348.1	XP_048591649.1, XP_013648489.1
OG0011493	XP_009116864.1	XP_022547002.1, XP_022564197.1
OG0011493	XP_033146723.1	XP_048634231.1
OG0011494	XP_009104379.1	XP_013652049.2, XP_048616262.1
OG0011495	XP_009116908.1	XP_013713965.2, XP_013749448.1
OG0011496	XP_009116915.2	XP_013663965.2, XP_048620871.1
OG0011497	XP_009138723.1	XP_022543436.2, XP_013671888.2
OG0011497	XP_009105551.2	XP_048591655.1, XP_048615782.1
OG0011498	XP_033146741.1	XP_048609796.1, XP_013746298.2
OG0011498	XP_009117219.2	XP_013668506.2, XP_013709644.2
OG0011499	XP_009138637.1	XP_013664898.1
OG0011499	XP_009116980.1	XP_013670561.2, XP_013711932.2
OG0011500	XP_009138663.1	XP_013741824.1, XP_013692668.1
OG0011501	XP_033142339.1	XP_013686372.1
OG0011501	XP_009135335.1	XP_013686364.1
OG0011503	XP_009136583.2	XP_013737173.1, XP_013741266.2
OG0011503	XP_018515391.1	XP_013718130.2, XP_013671876.2
OG0011504	XP_018510232.2	XP_022565324.2, XP_022563469.1
OG0011505	XP_009136567.2	XP_013741295.2, XP_013654665.1
OG0011505	XP_009115766.1	XP_013693453.1, XP_013752392.1
OG0011507	XP_033134871.1	XP_013712978.1
OG0011507	XP_009115859.2	XP_048620508.1, XP_013663044.2
OG0011508	XP_033146520.1	XP_048633910.1, XP_013725156.2
OG0011508	XP_009105530.2	XP_013652574.2, XP_013684568.2
OG0011509	XP_033136325.1	XP_022563684.1, XP_013659978.1
OG0011510	XP_009138752.1	XP_013692738.2, XP_013741904.2
OG0011510	XP_009116845.1	XP_013711664.2, XP_013711663.1
OG0011511	XP_033139926.1	XP_048603844.1, XP_048629059.1, XP_048616087.1
OG0011513	XP_009109931.1	XP_048594877.1
OG0011514	XP_009141338.1	XP_013719340.1
OG0011514	XP_009143835.1	XP_013748505.1, XP_013646798.1
OG0011515	XP_009150288.1	XP_013706183.2
OG0011515	XP_033129798.1	XP_013642747.2, XP_013702545.2
OG0011516	XP_009128144.1	XP_022551926.2, XP_013718699.2
OG0011517	XP_009127998.3	XP_013675552.3
OG0011517	XP_033131936.1	XP_013652372.1, XP_022559770.2
OG0011518	XP_009106010.1	XP_013699188.1, XP_013649648.1
OG0011518	XP_009127996.1	XP_013676664.1
OG0011519	XP_009137652.1	XP_013741575.2, XP_013705864.1
OG0011519	XP_009143320.1	XP_013669951.2, XP_013671376.2
OG0011520	XP_009137782.1	XP_013704034.1, XP_013738234.2
OG0011521	XP_009128341.1	XP_013713868.1, XP_013667729.1
OG0011521	XP_009137877.1	XP_013705116.1, XP_013741621.1
OG0011522	XP_009127438.1	XP_013730769.1, XP_013671602.1
OG0011523	XP_009119122.1	XP_013696532.2
OG0011524	XP_009148074.2	XP_048638009.1, XP_013709764.2
OG0011524	XP_033135861.1	XP_013696100.2, XP_013716404.1
OG0011525	XP_009110901.1	XP_013729486.1, XP_013657590.1
OG0011526	XP_009148450.1	XP_013645426.2, XP_013697946.2
OG0011528	XP_033128944.1	XP_013669996.2, XP_013696053.1
OG0011528	XP_009117986.1	XP_013731086.1, XP_013710563.1
OG0011529	XP_033128707.1	XP_048638256.1
OG0011530	XP_033129342.1	XP_048606739.1
OG0011531	XP_009110420.1	XP_013682965.2, XP_013710795.2
OG0011531	XP_009149319.1	XP_048621148.1
OG0011532	XP_009117661.1	XP_013726497.2, XP_048597612.1
OG0011532	XP_009110409.1	XP_013682973.2, XP_013653849.2
OG0011533	XP_033129325.1	XP_048612710.1
OG0011533	XP_009110207.1	XP_013712581.2, XP_013746848.2
OG0011534	XP_009149688.1	XP_013697284.2, XP_013642361.2
OG0011534	XP_009103794.1	XP_013645972.1, XP_013665063.1
OG0011535	XP_009103260.1	XP_013695436.1, XP_013651617.1
OG0011535	XP_009110147.2	XP_048594001.1, XP_013722118.1
OG0011536	XP_009124247.1	XP_048633300.1, XP_013689900.2
OG0011536	XP_033132273.1	XP_022563691.1, XP_013715055.2
OG0011537	XP_033131221.1	XP_048591859.1, XP_013705584.1
OG0011537	XP_033139579.1	XP_013691077.1, XP_013716550.2
OG0011538	XP_009105080.1	XP_048616106.1, XP_048591875.1
OG0011539	XP_033130790.1	XP_048591553.1
OG0011539	XP_009127535.1	XP_013688161.2, XP_022551753.2
OG0011542	XP_018512944.1	XP_013669307.1
OG0011543	XP_033132291.1	XP_048594506.1, XP_048622532.1
OG0011544	XP_033130883.1	XP_013682643.1, XP_048593078.1
OG0011544	XP_009112651.1	XP_048625875.1, XP_013664340.1
OG0011545	XP_009117474.1	XP_013664287.1, XP_013708012.1
OG0011545	XP_009102003.1	XP_048593071.1, XP_013675944.1
OG0011546	XP_033132075.1	XP_013697358.2, XP_013653485.1
OG0011546	XP_009102160.2	XP_048620390.1, XP_013652737.2
OG0011547	XP_009108935.1	XP_013729901.1
OG0011548	XP_009135316.2	XP_048608982.1, XP_013690490.2
OG0011548	XP_009146467.2	XP_013640052.1, XP_013741459.1
OG0011549	XP_009135036.1	XP_048606130.1, XP_048632296.1
OG0011549	XP_009146884.1	XP_048635973.1, XP_048615272.1
OG0011550	XP_018512652.2	XP_048620742.1
OG0011551	XP_033137436.1	XP_013730131.1, XP_013666195.1
OG0011551	XP_009130792.2	XP_013740070.2, XP_048624177.1
OG0011552	XP_009122615.1	XP_048623550.1, XP_013668414.1
OG0011552	XP_033145042.1	XP_013724598.2
OG0011554	XP_009137509.1	XP_013711972.2, XP_013671486.2
OG0011555	XP_009136627.1	XP_013669755.2, XP_013667223.1
OG0011556	XP_033130696.1	XP_022544426.1, XP_013690419.1
OG0011556	XP_009115161.1	XP_013705380.1, XP_013662471.1
OG0011557	XP_009102961.1	XP_013653226.2, XP_022570674.1
OG0011557	XP_009109783.1	XP_013656975.1, XP_048606840.1
OG0011558	XP_009144598.1	XP_048636782.1
OG0011558	XP_009132769.1	XP_013740468.1, XP_013740407.2
OG0011559	XP_009122007.1	XP_013666115.2, XP_048625251.1
OG0011559	XP_009125262.1	XP_048602737.1
OG0011560	XP_009127027.1	XP_013685825.2
OG0011560	XP_009120034.1	XP_013666830.1
OG0011561	XP_009121831.1	XP_013667987.2, XP_013668025.2
OG0011561	XP_009125867.1	XP_013679402.2, XP_013750264.2
OG0011563	XP_009132467.2	XP_013682782.1, XP_013740381.2
OG0011563	XP_009127159.1	XP_048607767.1, XP_048602297.1
OG0011564	XP_033143599.1	XP_022568476.2, XP_013646829.1
OG0011564	XP_009127024.1	XP_013717126.2, XP_013685762.2
OG0011565	XP_009120162.1	XP_048598847.1
OG0011566	XP_009132075.1	XP_013682441.2, XP_013732002.1
OG0011566	XP_009126778.1	XP_013682979.2, XP_013683812.2
OG0011567	XP_009126413.1	XP_048605608.1, XP_013675994.1
OG0011567	XP_009131767.1	XP_013740240.2, XP_022554479.1
OG0011568	XP_033138607.1	XP_048599080.1, XP_013736362.2, XP_013676022.2
OG0011569	XP_009120870.1	XP_013666242.2, XP_013727575.1
OG0011570	XP_009120883.1	XP_022563234.1, XP_013667364.2
OG0011570	XP_009131739.1	XP_048608903.1, XP_013730618.1
OG0011571	XP_009150476.1	NP_001302893.1, XP_013643048.1
OG0011572	XP_009118575.1	XP_013716303.1
OG0011573	XP_009117870.2	XP_022547179.2
OG0011573	XP_009148871.1	XP_013641442.2, XP_013697334.1
OG0011574	XP_018508185.1	XP_013646631.2, XP_013687196.2
OG0011575	XP_009109910.1	XP_013657174.1, XP_013657107.1
OG0011575	XP_009103086.1	XP_013708757.1, XP_013721783.2
OG0011577	XP_009113326.1	XP_013733136.1, XP_048595867.1
OG0011578	XP_033139602.1	XP_013716086.1, XP_013659969.2
OG0011579	XP_033144202.1	XP_013741116.1, XP_013682328.2
OG0011579	XP_033132707.1	XP_048592958.1
OG0011581	XP_009117041.1	XP_048597386.1, XP_013709882.1
OG0011581	XP_009133958.1	XP_013734981.2
OG0011582	XP_033147219.1	XP_013726051.2, XP_048628457.1
OG0011582	XP_033145149.1	XP_048609911.1, XP_048609912.1
OG0011583	XP_009132765.1	XP_048626727.1, XP_048626731.1, XP_013741737.2, XP_013684605.2, XP_013741738.2
OG0011583	XP_018514392.1	XP_013679629.2, XP_013751298.1
OG0011584	XP_009104889.1	XP_048626621.1, XP_048591795.1
OG0011584	XP_009127874.2	XP_013717825.1
OG0011585	XP_009103851.2	XP_013751766.2, XP_013650880.3
OG0011585	XP_033137108.1	XP_022563195.2, XP_048597058.1
OG0011586	XP_009108748.1	XP_013656192.2, XP_048606345.1
OG0011586	XP_009116435.1	XP_013653205.2, XP_013735234.1
OG0011587	XP_018513093.1	XP_022573470.1
OG0011587	XP_018513134.1	XP_022573471.1
OG0011587	XP_009118042.1	XP_013696493.1
OG0011588	XP_009137844.1	XP_048597473.1, XP_013671527.1
OG0011588	NP_001288974.1	NP_001302938.1, NP_001302873.1
OG0011589	XP_033143520.1	XP_048620439.1, XP_048619159.1
OG0011589	XP_033141484.1	XP_013670503.2, XP_048637620.1
OG0011590	XP_009151719.1	XP_013644148.2, XP_013707487.1
OG0011590	XP_009129767.1	XP_013699382.1, XP_013642721.1
OG0011591	XP_009128306.1	XP_048601300.1, XP_022550264.2
OG0011591	XP_009128327.1	XP_013684936.1, XP_022549581.1
OG0011592	XP_033137280.1, XP_033137281.1, XP_033137277.1	XP_048596035.1, XP_048596034.1, XP_048596032.1
OG0011593	XP_033139503.1	XP_048633154.1
OG0011593	XP_009123327.2	XP_013645636.1
OG0011593	XP_018511975.2	XP_048611462.1
OG0011593	XP_009123767.1	XP_013721134.1
OG0011594	XP_009130046.2	XP_013674463.1, XP_013674414.2
OG0011594	XP_009130047.1	XP_013674462.1
OG0011594	XP_009130038.3	XP_048628984.1
OG0011594	XP_009130036.2	XP_048609507.1, XP_048629313.1, XP_013674471.3, XP_048629312.1
OG0011603	XP_009129363.1	XP_013698196.2, XP_013670987.2
OG0011604	XP_009129353.1	XP_013698088.2, XP_013670986.2
OG0011605	XP_009129019.1	XP_013670889.1, XP_048637578.1
OG0011606	XP_033143519.1	XP_048620358.1, XP_013705930.2
OG0011606	XP_009129229.1	XP_048601375.1, XP_013669816.2
OG0011607	XP_009129210.1	XP_048637693.1
OG0011608	XP_009128783.1	XP_048637365.1, XP_048601345.1
OG0011609	XP_009128466.1	XP_013683272.1, XP_013714522.1
OG0011610	XP_009102228.1	XP_022568376.1
OG0011611	XP_009137914.2	XP_013741631.1, XP_013705181.1
OG0011611	XP_009108989.1	XP_013720298.1
OG0011612	XP_009137925.1	XP_048621278.1, XP_022561699.1
OG0011613	XP_033144464.1	XP_022571158.1, XP_013705082.2
OG0011614	XP_009108981.1	XP_013720299.1, XP_048606434.1
OG0011615	XP_009137939.1	XP_013705096.2, NP_001302928.1
OG0011616	XP_009137962.1	XP_013738355.1, XP_013707179.2
OG0011617	XP_009108959.1	XP_048594476.1
OG0011618	XP_033144960.1	XP_013707383.2, XP_013716839.2
OG0011619	XP_009118352.2	XP_048597837.1
OG0011619	XP_009148130.1	XP_022576315.2, XP_022557103.2
OG0011620	XP_009126615.1	XP_013670738.2, XP_013650221.2
OG0011621	XP_009125835.1	XP_013703475.1, XP_013670681.2
OG0011622	XP_009125792.1	XP_013670677.1, XP_013706631.1
OG0011623	XP_009143754.1	XP_048609506.1, XP_048636637.1, XP_013744868.1
OG0011624	XP_009125368.1	XP_013670654.1, XP_013660182.1
OG0011625	XP_009120707.1	XP_013717627.1, XP_013667219.2
OG0011626	XP_009119029.1	XP_013666260.1, XP_013740759.2
OG0011627	XP_009105802.1	XP_013649464.1, XP_013701900.1
OG0011628	XP_009126419.1	XP_048605652.1, XP_048602455.1
OG0011629	XP_009114732.1	XP_048601124.1, XP_048635151.1
OG0011630	XP_009111997.2	XP_048601119.1, XP_013651096.2
OG0011631	XP_009104931.1	XP_013750894.1, XP_013670588.3
OG0011632	XP_009115008.2	XP_013644559.1, XP_013661820.1
OG0011633	XP_009115006.1	XP_048595039.1, XP_013661824.1
OG0011634	XP_009115005.1	XP_013647461.1
OG0011635	XP_009108117.1	XP_013697443.1, XP_013711836.2
OG0011636	XP_009108113.1	XP_013695441.1, XP_048621531.1
OG0011637	XP_009145210.1	XP_048627356.1, XP_048630455.1, XP_013660492.1
OG0011638	XP_009145204.1	XP_013662284.3, XP_048635171.1, XP_013729628.1
OG0011639	XP_009145202.1	XP_048635169.1, XP_013662282.2, XP_013729614.1
OG0011640	XP_009151429.1	XP_048635158.1, XP_048635491.1, XP_013742636.3
OG0011641	XP_009107977.1	XP_013652169.1, XP_013715076.1
OG0011642	XP_009136826.1	XP_013737331.2, XP_013741995.2
OG0011642	XP_009108294.1	XP_048594638.1
OG0011643	XP_009108278.1	XP_048594633.1
OG0011643	XP_033135392.1	XP_048622089.1
OG0011644	XP_009136803.1	XP_013737345.1, XP_048626431.1
OG0011644	XP_033145580.1	XP_022550564.1, XP_022573835.1
OG0011645	XP_009145614.2	XP_013731304.1, XP_013641726.2
OG0011646	XP_009123017.1	XP_013708054.1, XP_013737709.2
OG0011647	XP_009112540.1	XP_013660088.2, XP_013708596.2
OG0011648	XP_009139505.1	XP_013742693.2, XP_013686716.1
OG0011649	XP_009117013.2	XP_013711829.1, XP_048597378.1
OG0011650	XP_009119436.1	XP_013733261.1, XP_013708517.1
OG0011652	XP_009119576.1	XP_013692259.1, XP_013666499.2
OG0011653	XP_009113384.2	XP_048595890.1, XP_022564216.1
OG0011654	XP_009124460.1	XP_013642454.2, XP_013685823.1
OG0011655	XP_009102541.1	XP_013655777.1, XP_013672203.2
OG0011656	XP_009148287.1	XP_013646442.2, XP_013697780.1
OG0011657	XP_009102713.1	XP_048631879.1, XP_022550646.1
OG0011658	XP_009113296.1	XP_048626085.1
OG0011659	XP_009113252.1	XP_013713027.1, XP_013732216.1
OG0011660	XP_009103681.2	XP_022550794.2, XP_048629512.1, XP_013747162.2
OG0011661	XP_009139704.1	XP_048610706.1, XP_013741964.2
OG0011662	XP_009113203.1	XP_022569263.1, XP_013677378.1
