Orthogroup	Noccaea_praecox	Cochlearia_excelsa
OG0015070	Np003G1644600	g28406
OG0015072	Np003G1746900	g1475
OG0015073	Np005G2960700	g24287
OG0015074	Np003G1753200	g25946
OG0015075	Np003G1752800	g25976
OG0015076	Np003G1742800	g1449
OG0015077	Np003G1750100	g1505
OG0015078	Np005G3095800	g46927
OG0015079	Np005G3099300	g46901, g25283
OG0015080	Np005G3099700	g46883
OG0015081	Np005G3102500	g25187
OG0015082	Np005G3074200	g4767
OG0015083	Np005G3075600	g25004
OG0015084	Np005G3078700	g24838
OG0015085	Np003G1753400	g25943
OG0015086	Np005G3085200	g24722
OG0015087	Np005G3086600	g46986
OG0015088	Np005G3072500	g24651
OG0015089	Np005G3070900	g47007
OG0015090	Np005G3070800	g24609
OG0015091	Np005G3066100	g17808
OG0015092	Np005G3064100	g24576
OG0015093	Np005G3057200	g24537
OG0015094	Np005G3052700	g24528
OG0015095	Np005G3052600	g47049
OG0015096	Np005G3052000	g47063
OG0015097	Np005G3037100	g47087
OG0015098	Np005G3035900	g17689
OG0015099	Np005G3035400	g17685
OG0015100	Np005G3035200	g17684
OG0015101	Np005G3030300	g24461
OG0015102	Np005G3029300	g24455
OG0015103	Np005G3028200	g24451
OG0015104	Np005G3028000	g24446
OG0015105	Np001G0262700	g10739
OG0015106	Np007G3795000	g6201
OG0015107	Np005G3021300	g24423
OG0015108	Np005G3021000	g17621
OG0015110	Np005G3020200	g24417
OG0015111	Np005G3019200	g24415
OG0015112	Np002G0819700	g46016
OG0015113	Np002G0819600	g46017
OG0015114	Np002G0816700	g44585
OG0015115	Np002G0816600	g44584
OG0015116	Np002G0815700	g46029
OG0015117	Np002G0815600	g46030
OG0015118	Np002G0814700	g46033
OG0015119	Np002G0814600	g46034
OG0015120	Np002G0814100	g46046
OG0015121	Np002G0812800	g46060
OG0015122	Np001G0172500	g1644
OG0015123	Np002G0812400	g46061
OG0015124	Np002G0808600	g46078
OG0015125	Np002G0808200	g46082
OG0015126	Np002G0803600, Np002G0804000	g44559
OG0015127	Np005G2772500	g23606
OG0015128	Np002G0803100	g46090
OG0015129	Np002G0801900	g46100
OG0015130	Np002G0800500, Np002G0807200	g46108
OG0015131	Np002G0799900	g46110
OG0015132	Np002G0798400	g46115
OG0015133	Np006G3636900	g51051
OG0015134	Np006G3648500	g38356
OG0015135	Np002G0794800	g44539
OG0015136	Np002G0793800	g46135
OG0015138	Np002G0793000	g44530
OG0015139	Np002G0805600, Np002G0790800, Np002G0791000	g46149
OG0015140	Np001G0264600	g10746
OG0015141	Np002G0805800, Np002G0790600	g17981
OG0015142	Np002G0790500, Np002G0805900	g44513
OG0015143	Np002G0789900	g44512
OG0015144	Np002G0789200	g44507
OG0015145	Np002G0788900	g44505, g46161
OG0015146	Np002G0788700	g46168
OG0015147	Np002G0888300	g13636
OG0015148	Np002G0888200	g44824
OG0015149	Np002G0887000	g44814
OG0015150	Np002G0885000, Np002G0885300	g13635
OG0015151	Np002G0883600	g45757
OG0015152	Np002G0883000	g44797
OG0015153	Np002G0881400	g44788
OG0015154	Np002G0877800	g45766
OG0015155	Np002G0877700	g45767
OG0015157	Np002G0875200	g45779
OG0015158	Np002G0874200	g44775
OG0015159	Np005G2764100	g17042
OG0015160	Np005G2761800	g23540
OG0015161	Np005G2761700	g23539
OG0015162	Np005G2761300	g23536
OG0015163	Np005G2760700	g47678
OG0015164	Np005G2759700	g17025
OG0015165	Np005G2757300	g23515
OG0015166	Np005G2757200	g23514
OG0015167	Np005G2755500	g17015
OG0015168	Np004G2001600	g47691
OG0015169	Np005G2754600	g23498
OG0015170	Np005G2753600	g23487
OG0015171	Np003G1644200	g908
OG0015172	Np002G1228700	g40786
OG0015173	Np002G1232300	g40797
OG0015174	Np002G1234000	g44263
OG0015175	Np005G3161800	g16874
OG0015176	Np005G3165300	g16862
OG0015177	Np005G3172800	g46679
OG0015178	Np005G3173200	g16846
OG0015179	Np005G3173400	g16845
OG0015180	Np001G0431200	g11523
OG0015181	Np001G0434700	g11508
OG0015182	Np001G0185400	g10324
OG0015183	Np001G0198400	g4305
OG0015184	Np001G0196200	g10403
OG0015185	Np001G0202100	g10450
OG0015187	Np001G0206100	g10474
OG0015188	Np001G0208100	g16566
OG0015189	Np001G0208300	g1619
OG0015190	Np001G0209000	g10493
OG0015191	Np001G0210700	g10504
OG0015192	Np001G0213300	g10514
OG0015193	Np001G0213700	g10518
OG0015194	Np001G0213800	g10519
OG0015195	Np001G0213900	g10520
OG0015196	Np001G0215900, Np001G0214700	g10523
OG0015197	Np001G0217300	g1604
OG0015198	Np001G0218800	g10539
OG0015199	Np001G0220500	g10550
OG0015200	Np001G0222100	g1597
OG0015201	Np001G0222200	g1596
OG0015202	Np001G0224000	g16613
OG0015203	Np001G0225200	g16639
OG0015204	Np001G0229400	g10584
OG0015205	Np001G0230200	g10589
OG0015206	Np001G0230400	g1583
OG0015207	Np001G0230500	g10590
OG0015208	Np004G2374900	g31773
OG0015209	Np001G0234600	g10612
OG0015210	Np001G0235000	g10613
OG0015211	Np001G0235700	g10622
OG0015212	Np002G0860900	g44709
OG0015213	Np002G0862000	g44717
OG0015214	Np002G0869400	g44757
OG0015215	Np002G0869500	g44758, g45802
OG0015216	Np002G0870100	g43213
OG0015217	Np005G3038300	g24492
OG0015218	Np002G0871200	g45793
OG0015219	Np001G0363700	g10961
OG0015220	Np001G0363600	g43974
OG0015221	Np001G0367000	g10968
OG0015222	Np001G0367800	g40575
OG0015223	Np001G0370100	g10976
OG0015224	Np001G0375700	g40553
OG0015225	Np001G0376900	g40552
OG0015226	Np001G0377000	g40551
OG0015227	Np007G3761600	g6109
OG0015228	Np001G0382100	g40538
OG0015229	Np004G1977000	g54151
OG0015230	Np004G1976600	g36411
OG0015231	Np004G1973000	g28066
OG0015232	Np004G1972100	g54154
OG0015233	Np004G1972000	g36416
OG0015234	Np004G1971700	g28063
OG0015235	Np004G1971500	g36417
OG0015237	Np004G1969600	g54162
OG0015238	Np004G1968500	g36432
OG0015239	Np004G1967200	g36445
OG0015240	Np004G1967100	g36446
OG0015242	Np004G1965900	g54178
OG0015243	Np004G1964400	g36456
OG0015244	Np004G1962200	g54197
OG0015245	Np004G1959900	g28046
OG0015246	Np004G1959800	g36486
OG0015247	Np004G1957800	g28041
OG0015248	Np004G1956300	g36502
OG0015249	Np004G1956200	g3855, g36503
OG0015250	Np004G1956100	g36504
OG0015251	Np002G0710100	g44293
OG0015252	Np006G3655500	g38368
OG0015253	Np004G1952600	g36520
OG0015254	Np004G1951900	g36523
OG0015255	Np004G1947100	g36558
OG0015256	Np004G1946100	g36561
OG0015258	Np005G2801600	g23733
OG0015259	Np004G1943900	g36572
OG0015260	Np004G1943800	g36573
OG0015261	Np004G1942600	g36578
OG0015262	Np004G1942400	g36580
OG0015263	Np004G1942200	g54267
OG0015264	Np004G1941600	g54270
OG0015265	Np004G1940700	g36583
OG0015266	Np004G1940600	g36584
OG0015267	Np004G1939800	g54276, g54277
OG0015268	Np004G1939200	g28009
OG0015269	Np004G1938900	g36586
OG0015270	Np001G0423200	g37027
OG0015271	Np001G0423100	g37028
OG0015272	Np001G0421500	g37056
OG0015273	Np001G0420000	g18431
OG0015274	Np001G0417800	g11133
OG0015275	Np001G0417500	g11131
OG0015276	Np006G3440000	g51371
OG0015277	Np006G3438700	g37965
OG0015278	Np006G3436300	g51388
OG0015279	Np006G3436200	g51389
OG0015280	Np004G2295500, Np006G3433400	g51398
OG0015281	Np006G3427800	g51422
OG0015282	Np006G3427600	g51424
OG0015283	Np006G3427300	g51429
OG0015284	Np006G3427100	g37973
OG0015285	Np006G3425600	g37086
OG0015286	Np006G3420400	g51448
OG0015287	Np006G3417900	g51459
OG0015288	Np001G0194500	g10395
OG0015289	Np006G3410200	g51492
OG0015290	Np006G3409900	g51494
OG0015291	Np006G3409800	g51495
OG0015292	Np006G3409300	g51499
OG0015293	Np006G3409100	g37991
OG0015294	Np006G3409000	g51501
OG0015295	Np006G3406400	g51518
OG0015296	Np006G3406000	g51521
OG0015297	Np006G3404700	g51525
OG0015298	Np006G3403300, Np006G3315000	g51530
OG0015299	Np003G1472700	g18453
OG0015300	Np006G3400000	g51544
OG0015301	Np006G3398200	g38021
OG0015302	Np005G2899100	g24127
OG0015303	Np005G2900400	g47311, g17432
OG0015304	Np005G2900800	g47305
OG0015305	Np005G2901400	g47304
OG0015306	Np005G2902000	g24142
OG0015307	Np005G2902300	g43474, g24150
OG0015308	Np005G2903600	g47296
OG0015309	Np005G2905200	g17453
OG0015310	Np005G2908500	g47288
OG0015311	Np005G2908600	g17459
OG0015312	Np005G2912100	g24171
OG0015313	Np005G2913600	g24175
OG0015314	Np005G2915800	g17479
OG0015315	Np005G2919000	g17475, g24192
OG0015316	Np005G2920900	g47263
OG0015317	Np005G2921200	g47262
OG0015318	Np005G2923600	g17490
OG0015320	Np005G2925000	g24212
OG0015321	Np006G3644100	g36878
OG0015323	Np005G2936200	g17526
OG0015324	Np005G2936400	g24240
OG0015325	Np005G2936500	g24241
OG0015326	Np005G2940000	g24247
OG0015327	Np005G2954400	g24267
OG0015328	Np005G2961100	g17555
OG0015329	Np005G2961200	g24290
OG0015330	Np005G3105800	g25132
OG0015331	Np001G0356300	g41838
OG0015332	Np001G0192700, Np001G0191600	g10374
OG0015333	Np001G0526500	g2511
OG0015334	Np001G0524000	g19344
OG0015335	Np001G0523700	g2544
OG0015336	Np001G0521900	g19352
OG0015337	Np001G0518300	g19361
OG0015338	Np001G0517700	g2581
OG0015339	Np001G0517400	g11363, g2583
OG0015340	Np001G0515300	g2588
OG0015342	Np001G0513100	g19366
OG0015343	Np003G1660000	g28367
OG0015344	Np003G1664400	g28363
OG0015345	Np003G1664900	g870
OG0015346	Np003G1668100	g866
OG0015347	Np003G1668200	g865
OG0015348	Np003G1670500	g1305
OG0015349	Np003G1671000	g1306
OG0015350	Np003G1675000	g28352
OG0015351	Np003G1680800	g28346
OG0015352	Np003G1678400	g28348
OG0015353	Np002G1198400	g44216
OG0015354	Np003G1683700	g28344
OG0015355	Np003G1709700	g1346
OG0015356	Np003G1703200	g28309
OG0015357	Np003G1703300	g28305
OG0015358	Np003G1680000	g6337
OG0015359	Np007G3796900	g13671
OG0015360	Np007G3796500	g14464
OG0015361	Np007G3796100	g13674
OG0015362	Np007G3796000	g13675
OG0015363	Np007G3797300	g6218
OG0015364	Np007G3795100	g13678
OG0015365	Np007G3794600	g14425
OG0015366	Np007G3792800	g13680
OG0015367	Np007G3792200	g6197
OG0015368	Np007G3791800	g13684
OG0015369	Np007G3789900	g6192
OG0015370	Np007G3784300	g6172
OG0015371	Np007G3782800	g13688
OG0015372	Np007G3782700	g6163
OG0015374	Np001G0183000	g40604
OG0015375	Np007G3774200	g6138
OG0015376	Np007G3773100	g14197
OG0015377	Np007G3767700	g14074
OG0015378	Np007G3766700	g13714
OG0015380	Np005G2832200	g23873
OG0015383	Np005G2846100	g23927
OG0015384	Np005G2846500	g47446
OG0015385	Np005G2847900, Np005G2848000	g47437
OG0015389	Np005G2890500	g24089
OG0015390	Np005G2886800	g17387
OG0015391	Np005G2884700	g47340
OG0015392	Np005G2881400	g47345
OG0015393	Np005G2869800	g47349
OG0015395	Np005G2871500	g47354
OG0015396	Np005G2871700	g47356
OG0015397	Np005G2875300	g47367
OG0015398	Np005G2875400	g17364
OG0015399	Np005G2875900	g24030
OG0015400	Np005G2876700	g24022
OG0015401	Np005G2877000	g24020
OG0015403	Np005G2877700	g24016
OG0015404	Np005G3020700	g17619
OG0015405	Np005G2869500	g24006
OG0015406	Np005G2869400	g47378
OG0015407	Np005G2868200	g47386
OG0015408	Np005G2867700	g23991
OG0015409	Np001G0278600	g10805
OG0015410	Np005G2864800	g17321
OG0015411	Np005G2864200	g23984
OG0015413	Np005G2863800	g23982
OG0015414	Np005G2894200	g47318
OG0015415	Np005G2896200	g24121
OG0015417	Np001G0429300	g36980
OG0015418	Np001G0428600	g18456
OG0015419	Np001G0428500	g18454
OG0015420	Np001G0427600	g36971
OG0015421	Np005G3002900	g47156
OG0015422	Np005G2996900	g47163
OG0015423	Np005G2994200	g24333
OG0015424	Np005G3002500	g17589
OG0015426	Np005G2988100	g24322
OG0015427	Np005G2981000	g47182
OG0015428	Np005G2980700	g47184
OG0015429	Np005G3125800	g24305
OG0015430	Np007G4253600	g12723
OG0015431	Np007G4252500	g7951
OG0015432	Np007G4252200	g7950
OG0015433	Np007G4252000	g7949
OG0015435	Np007G4248900	g12718
OG0015436	Np007G4248200	g32638
OG0015438	Np001G0007600	g30
OG0015439	Np001G0006400	g19
OG0015440	Np001G0005500	g9628
OG0015442	Np001G0431500	g11518
OG0015443	Np001G0003200	g15
OG0015444	Np001G0003000	g9625
OG0015445	Np001G0002200	g12
OG0015446	Np001G0001700	g19623
OG0015447	Np006G3247200	g18711
OG0015448	Np001G0682700	g18710
OG0015449	Np001G0700000	g18709
OG0015450	Np001G0699700	g18707
OG0015451	Np001G0699500	g18705
OG0015452	Np001G0698800	g18699
OG0015454	Np001G0698000	g18783
OG0015455	Np001G0697900	g18782
OG0015456	Np001G0695700	g18764
OG0015457	Np001G0695300	g11147
OG0015459	Np001G0692700	g18740
OG0015460	Np001G0692200	g18731
OG0015461	Np001G0691700	g1746
OG0015462	Np001G0691400	g1747
OG0015463	Np001G0689300	g18793
OG0015464	Np001G0686500	g18685
OG0015465	Np001G0686400	g18684
OG0015466	Np001G0684800	g11151
OG0015467	Np001G0684500	g1767
OG0015470	Np001G0679500	g1808
OG0015472	Np003G1673200	g28353
OG0015473	Np003G1572800, Np001G0675600	g1833
OG0015474	Np001G0674200	g11166
OG0015475	Np001G0673700	g1857
OG0015476	Np001G0672500	g1862
OG0015477	Np001G0669400, Np001G0669300	g18687
OG0015478	Np001G0669100	g1876
OG0015480	Np001G0667100	g1885
OG0015481	Np001G0666800	g1886
OG0015483	Np001G0662700	g18817, g1907
OG0015484	Np001G0662000	g18822
OG0015485	Np001G0659800	g18832
OG0015486	Np004G2091900	g32201
OG0015487	Np001G0657900	g1925
OG0015488	Np001G0657200	g1929
OG0015489	Np001G0656100	g18843
OG0015490	Np001G0652200	g1947
OG0015491	Np001G0652700	g18876
OG0015492	Np001G0650500	g1963
OG0015493	Np001G0647700	g18885
OG0015494	Np001G0646500	g2020
OG0015495	Np005G3027800	g2019
OG0015496	Np007G3893600	g13579
OG0015497	Np001G0644400	g18906
OG0015498	Np001G0640600	g1999
OG0015499	Np001G0578500	g31245
OG0015500	Np001G0635900	g18943
OG0015501	Np001G0634400	g18947
OG0015502	Np001G0634200	g18948
OG0015503	Np001G0633800	g18952
OG0015504	Np001G0633200	g1979
OG0015505	Np001G0633100	g11210
OG0015506	Np001G0628100	g2049
OG0015507	Np001G0626400	g2130
OG0015508	Np001G0626300	g18976
OG0015509	Np001G0625600	g24775
OG0015510	Np001G0623900	g2120
OG0015511	Np001G0623600	g2117
OG0015512	Np001G0622900	g2113
OG0015513	Np001G0620300	g2099
OG0015515	Np006G3632400	g51074
OG0015516	Np001G0615600	g19001
OG0015517	Np001G0612000	g19014
OG0015518	Np001G0609100	g2135
OG0015519	Np001G0597400, Np001G0608200, Np002G0888000	g2138
OG0015520	Np001G0447100	g3015
OG0015521	Np001G0606100	g11261
OG0015522	Np001G0605800	g2146
OG0015523	Np001G0603600	g2162
OG0015524	Np001G0602000	g2165
OG0015525	Np001G0601400	g2168
OG0015526	Np001G0600300	g2172
OG0015527	Np001G0599900	g19052
OG0015528	Np001G0598700	g2181
OG0015529	Np001G0598100	g19059
OG0015530	Np001G0598000	g19060
OG0015531	Np001G0594800	g19072
OG0015532	Np002G1225800	g40840
OG0015533	Np001G0590600	g2211
OG0015534	Np001G0590200	g2215, g19099
OG0015535	Np001G0589000	g2218
OG0015536	Np001G0588400	g2222
OG0015537	Np001G0588100	g11279
OG0015538	Np001G0194600	g10396
OG0015539	Np001G0587600	g2233
OG0015540	Np001G0586200	g2237
OG0015541	Np001G0584700	g2257
OG0015542	Np001G0584000	g2252
OG0015543	Np001G0583400	g2245
OG0015544	Np001G0583300	g2244
OG0015545	Np001G0580900	g2264
OG0015546	Np002G0899700	g44862
OG0015547	Np001G0577600	g19147
OG0015548	Np001G0577100	g2278
OG0015549	Np001G0575800	g2285
OG0015550	Np001G0575400	g2289
OG0015551	Np001G0575000	g19154
OG0015552	Np001G0574800	g11299
OG0015553	Np001G0574600	g19155
OG0015554	Np001G0573300	g19160
OG0015555	Np004G2038800	g53982
OG0015556	Np003G1871000	g46790
OG0015557	Np001G0568900	g19172
OG0015558	Np001G0568400	g2323
OG0015559	Np001G0567800	g11305
OG0015561	Np001G0563900	g2342
OG0015562	Np007G3717100	g5890
OG0015563	Np001G0554500	g2384
OG0015565	Np001G0552700, Np001G0618100	g2388
OG0015566	Np001G0550600	g2406
OG0015567	Np001G0549200	g19224
OG0015568	Np001G0548100	g19227
OG0015569	Np001G0547800	g19230
OG0015570	Np001G0546500	g11328
OG0015571	Np003G1617000	g935
OG0015572	Np003G1614400	g39444
OG0015573	Np003G1638400	g28424
OG0015574	Np003G1638700	g28423
OG0015575	Np003G1641600	g41279
OG0015576	Np003G1641700	g28416, g41278
OG0015577	Np005G3013800	g17608, g24401
OG0015578	Np007G3870200	g6453
OG0015579	Np007G3870400	g6452
OG0015580	Np007G3871700	g13511
OG0015581	Np007G3872700	g11707
OG0015582	Np007G3873000	g11706
OG0015583	Np007G3874300	g11700
OG0015584	Np007G3874600	g13517
OG0015585	Np007G3875800	g6436
OG0015586	Np007G3878100	g6422
OG0015587	Np007G3878300	g6420
OG0015588	Np007G3878900	g6410
OG0015589	Np007G3879000	g6409
OG0015590	Np007G3880800	g6396
OG0015591	Np007G3880900	g6395
OG0015592	Np007G3885900	g13534
OG0015593	Np007G3886000	g13535
OG0015594	Np007G3886700	g11655
OG0015595	Np007G3887300	g13549
OG0015596	Np007G3887400	g13550
OG0015597	Np007G3888000	g13562
OG0015598	Np007G3888800	g11648
OG0015599	Np007G3890000	g6359
OG0015600	Np007G3890400	g45136
OG0015601	Np007G3891000	g13573
OG0015602	Np007G3893400	g11615
OG0015603	Np001G0434900	g36968
OG0015604	Np007G3895200	g13582
OG0015605	Np007G3868400	g13494
OG0015606	Np002G0939600	g41833
OG0015607	Np002G0934400	g44931
OG0015608	Np002G0932000	g44921
OG0015609	Np002G0926300	g41782
OG0015610	Np002G0921400	g44916
OG0015611	Np002G0919400	g41724
OG0015612	Np002G0917600	g44900
OG0015613	Np002G0917500	g44899
OG0015614	Np002G0908000	g41616
OG0015615	Np002G0906200	g44875
OG0015616	Np002G0900700	g13638
OG0015617	Np002G0899600	g41577
OG0015618	Np002G0897700	g41574
OG0015619	Np002G0897100	g44852
OG0015620	Np003G1751300	g45666
OG0015621	Np001G0179400	g10285
OG0015622	Np001G0171300	g18499
OG0015623	Np001G0171500	g1636
OG0015624	Np001G0173300	g10244
OG0015625	Np001G0174300	g10246
OG0015626	Np007G3749600	g13982
OG0015627	Np005G3094600	g17895
OG0015628	Np007G3747400	g6021
OG0015629	Np007G3746900	g6017
OG0015630	Np007G3746100	g6009
OG0015631	Np007G3745700	g13958
OG0015632	Np007G3744900	g13765
OG0015633	Np007G3743900	g13952
OG0015634	Np007G3740400	g5988
OG0015635	Np007G3740100	g13936
OG0015636	Np007G3739200	g5984
OG0015637	Np007G3735700	g13915
OG0015638	Np007G3734500	g5964
OG0015639	Np007G3734200	g13803
OG0015640	Np006G3305600	g51978
OG0015641	Np006G3306500	g38153
OG0015642	Np006G3307000	g51970
OG0015643	Np006G3307700	g51966
OG0015644	Np006G3308300	g51965
OG0015645	Np003G1439000	g5023
OG0015646	Np006G3309600	g37369
OG0015647	Np006G3311700	g51946
OG0015648	Np006G3312200	g51944
OG0015649	Np006G3317200	g37357
OG0015650	Np005G3202300	g16760
OG0015651	Np006G3318700	g37348
OG0015653	Np006G3323800	g38138
OG0015654	Np006G3327700	g51837
OG0015655	Np006G3328000	g51834
OG0015656	Np006G3328400	g51833
OG0015657	Np006G3329100	g51824
OG0015658	Np006G3334100	g37326
OG0015659	Np006G3334300	g51787
OG0015660	Np006G3335900	g51780
OG0015661	Np006G3337900	g51773
OG0015662	Np006G3343700	g51752
OG0015663	Np006G3345500	g37305
OG0015664	Np006G3346500	g51742
OG0015665	Np001G0148600	g1678
OG0015668	Np006G3349900	g51736
OG0015669	Np006G3351000	g51732
OG0015670	Np006G3351900	g37286
OG0015671	Np001G0269500	g10773
OG0015672	Np006G3352300	g37284
OG0015673	Np006G3354900	g37273
OG0015674	Np006G3355800	g37270
OG0015675	Np006G3358800	g37257
OG0015676	Np006G3359400	g51701
OG0015677	Np006G3359500	g51700
OG0015678	Np003G1759300	g40230
OG0015679	Np006G3361300	g37241
OG0015680	Np006G3366700	g37236
OG0015681	Np006G3367500	g37231
OG0015682	Np001G0437100	g19612
OG0015683	Np006G3369000	g38078
OG0015684	Np006G3369200	g51660
OG0015686	Np006G3376400	g38066
OG0015687	Np006G3376500	g37202
OG0015688	Np006G3377000	g37199
OG0015689	Np006G3378100	g38056
OG0015690	Np006G3378400	g37195
OG0015691	Np006G3379900	g38054
OG0015692	Np006G3380200	g51620
OG0015693	Np006G3381400	g51618
OG0015694	Np006G3382300	g51610
OG0015695	Np003G1827000	g40412
OG0015696	Np003G1832300	g25598
OG0015698	Np003G1832800	g40434
OG0015699	Np003G1833500	g45155
OG0015700	Np003G1835600	g40443
OG0015701	Np001G0618300, Np001G0418400	g11138
OG0015702	Np005G2731100	g48901, g16981
OG0015703	Np003G1818200	g45145
OG0015704	Np001G0417000	g11129
OG0015705	Np003G1815200	g40385
OG0015706	Np003G1825800	g40407
OG0015707	Np006G3708800	g38539
OG0015708	Np006G3706800	g38533
OG0015710	Np006G3704900	g38527
OG0015711	Np006G3700300	g50877
OG0015713	Np006G3695200	g38513
OG0015716	Np006G3691400	g50893
OG0015717	Np006G3689300	g50897
OG0015718	Np006G3687200	g38484
OG0015719	Np006G3681800	g38458
OG0015720	Np006G3678200	g38448
OG0015721	Np006G3674900	g38438
OG0015722	Np006G3674200	g38435
OG0015723	Np006G3674100	g38434
OG0015724	Np006G3671500, Np006G3670900	g38432
OG0015725	Np006G3666500	g38410
OG0015726	Np006G3638700	g38329
OG0015727	Np006G3639000	g36850
OG0015728	Np006G3631100	g38305
OG0015729	Np006G3630400	g38301
OG0015730	Np006G3647700	g51032
OG0015731	Np006G3628600	g38292
OG0015732	Np006G3627200	g38286
OG0015733	Np006G3628700	g36818
OG0015734	Np006G3648300	g51029
OG0015735	Np006G3627900	g38290
OG0015736	Np006G3625300	g36795
OG0015737	Np006G3658400	g38384
OG0015738	Np006G3636700	g38325
OG0015739	Np004G2034400	g32290
OG0015740	Np004G2034600	g28218
OG0015741	Np004G2031800	g28204
