Orthogroup	Noccaea_praecox	Camelina_sativa
OG0016965	Np004G2031100	XP_010479023.1
OG0016966	Np003G1407300	XP_010453489.1, XP_010419996.1, XP_010492167.1
OG0016967	Np003G1407100	XP_010419993.1, XP_010453486.1
OG0016968	Np003G1405300	XP_010492144.1, XP_010453460.1
OG0016969	Np003G1405200	XP_010492139.1, XP_010424086.1
OG0016970	Np003G1404600	XP_010492130.1, XP_010453451.1
OG0016971	Np003G1404300	XP_010492128.1, XP_010453448.1, XP_010419951.1
OG0016972	Np005G3107100	XP_019089307.1, XP_010440784.1, XP_010435489.1
OG0016974	Np003G1392500	XP_010453308.1
OG0016975	Np003G1390100	XP_010491970.1
OG0016976	Np003G1388600	XP_010491958.1, XP_010453265.1
OG0016977	Np003G1385600	XP_010491935.1, XP_010453244.1
OG0016978	Np003G1382300	XP_010491893.1, XP_010453206.1
OG0016979	Np003G1381800	XP_010491887.1
OG0016980	Np003G1380800	XP_010491876.2, XP_010419716.2
OG0016981	Np003G1377200	XP_010491809.1, XP_010419668.1, XP_010453153.1
OG0016982	Np003G1373900	XP_010491787.1, XP_010453131.1
OG0016983	Np003G1372600	XP_010453120.1, XP_010491773.1, XP_019083756.1
OG0016984	Np003G1372200	XP_010453118.1, XP_010491766.1
OG0016986	Np003G1364900	XP_010491675.1, XP_010422880.1
OG0016987	Np003G1364800	XP_010453042.1
OG0016988	Np003G1363300	XP_010491660.1, XP_010422897.1, XP_010453027.1
OG0016990	Np003G1362300	XP_010422915.1, XP_010453010.1, XP_010491644.1
OG0016991	Np006G3270200	XP_019097261.1, XP_010453005.1, XP_010422919.1
OG0016992	Np003G1359200	XP_010491606.1, XP_019090567.1, XP_010422955.1
OG0016994	Np003G1358300	XP_010452951.1, XP_010422970.1, XP_010491594.1
OG0016995	Np003G1357600	XP_010491584.1, XP_010422973.1, XP_010452947.1
OG0016996	Np003G1355200	XP_010491567.1, XP_010452929.1, XP_010422986.1
OG0016997	Np003G1354300	XP_010491549.1, XP_019084443.1, XP_019090641.1
OG0016998	Np003G1354000	XP_010491547.2, XP_010452906.1
OG0016999	Np003G1353500	XP_010491541.1, XP_010452898.1
OG0017000	Np003G1352800	XP_010452893.1, XP_010491537.1, XP_010423022.1
OG0017001	Np003G1348500	XP_010452841.2, XP_010491482.1
OG0017002	Np003G1345500, Np003G1345200, Np003G1345000	XP_010423113.1, XP_010491457.1
OG0017003	Np003G1344000	XP_010452799.1, XP_019084457.1, XP_010491446.1
OG0017004	Np003G1342400	XP_010423139.1, XP_010491427.1, XP_019090313.1
OG0017005	Np003G1341800	XP_010423146.1, XP_010452773.1
OG0017006	Np003G1341400	XP_010423152.1, XP_010452770.1, XP_010491421.1
OG0017007	Np003G1336900	XP_010452735.1, XP_010423179.1, XP_010491387.1
OG0017008	Np005G2813400	XP_010448491.1, XP_010438943.1
OG0017009	Np003G1295800	XP_010417808.1, XP_019093776.1
OG0017010	Np004G1910900	XP_010473162.1
OG0017011	Np006G3622600	XP_010417805.1, XP_010510888.1, XP_010473042.1
OG0017012	Np006G3622400	XP_019101502.1, XP_010473050.1, XP_010417812.1
OG0017013	Np006G3622200	XP_010510879.1, XP_010473051.1, XP_010417813.1
OG0017014	Np006G3616600	XP_010473080.1, XP_019083585.1
OG0017015	Np006G3613800	XP_019093768.1, XP_010417857.1, XP_010513318.1
OG0017016	Np006G3613600	XP_010473103.1, XP_010417860.1, XP_010510810.1
OG0017017	Np006G3607100	XP_010473122.1, XP_010510769.1
OG0017018	Np006G3582600	XP_010473170.1, XP_010510730.1, XP_010417926.1
OG0017019	Np006G3588400	XP_010510692.1, XP_010473198.1
OG0017020	Np006G3588900	XP_010510681.1, XP_010470137.1, XP_010414586.1
OG0017021	Np006G3592200	XP_010510626.1, XP_010414527.1, XP_010470084.1
OG0017022	Np001G0580500	XP_010511566.1, XP_010474085.1
OG0017023	Np006G3595500	XP_010510605.1, XP_010414504.1, XP_010470066.1
OG0017024	Np006G3597000	XP_010510597.1, XP_019082861.1
OG0017025	Np006G3597900	XP_010470053.1, XP_010510590.1
OG0017026	Np006G3600500	XP_010510559.1, XP_010414462.1, XP_010470024.1
OG0017028	Np002G1247800	XP_010430612.1, XP_010473731.1
OG0017029	Np006G3472700	XP_019083033.1, XP_010469840.1, XP_010510341.1
OG0017031	Np006G3546300, Np006G3483100	XP_019083020.1, XP_019093059.1, XP_019101397.1
OG0017032	Np006G3357200, Np006G3357000, Np005G2625500	XP_019087268.1
OG0017033	Np006G3553700	XP_010510176.1, XP_010414104.1, XP_010469689.1
OG0017034	Np006G3555400	XP_010414090.1, XP_019101379.1
OG0017035	Np006G3560300	XP_010469638.1, XP_010414037.1, XP_010510107.1
OG0017036	Np006G3572700	XP_010418670.1, XP_010513108.1, XP_010473878.1
OG0017037	Np001G0413500	XP_010442024.1
OG0017038	Np001G0412100	XP_019087248.1, XP_019087575.1, XP_010494334.1
OG0017039	Np001G0409700	XP_010441994.1, XP_010481835.1
OG0017040	Np004G2565700	XP_010475010.1, XP_010482539.1, XP_010457397.1
OG0017041	Np001G0401000	XP_010494428.1, XP_010441911.1
OG0017043	Np005G2807300	XP_010433633.1, XP_010438880.1
OG0017044	Np003G1593100	XP_010446128.1, XP_010485144.1, XP_010476079.1
OG0017045	Np001G0425500	XP_010442176.1, XP_010494193.1, XP_010481979.1
OG0017046	Np004G2008100	XP_010500269.1, XP_010461542.1
OG0017047	Np004G2009100	XP_019098745.1, XP_010479132.1, XP_010461528.1, XP_010500255.1
OG0017048	Np004G2104800	XP_010478112.1, XP_010499251.1, XP_010460525.1
OG0017049	Np004G2104700	XP_010460523.1, XP_010499250.1, XP_010478111.1
OG0017050	Np004G2104600	XP_019095598.1, XP_010460522.1, XP_010478109.1
OG0017051	Np004G2020400	XP_010461469.1, XP_010479071.1, XP_010500179.1
OG0017052	Np004G2019500	XP_010479074.1, XP_010461473.1
OG0017053	Np004G2018400	XP_010500201.1, XP_010461493.1, XP_010479088.1
OG0017054	Np001G0266600	XP_010424946.1, XP_019099568.1, XP_019099567.1, XP_019099977.1, XP_019102126.1
OG0017055	Np004G2105100	XP_010499252.1, XP_010478115.1, XP_010460526.1
OG0017056	Np004G2106200	XP_010478132.1, XP_010460541.1
OG0017057	Np004G2106900	XP_010460558.1, XP_010499282.1, XP_010478141.1
OG0017058	Np004G2112300	XP_010478199.1, XP_010460619.1
OG0017059	Np004G2117400	XP_010478254.1, XP_010499407.1, XP_010460666.1
OG0017060	Np004G2117500	XP_010499417.1, XP_010460669.1
OG0017062	Np004G2128800	XP_010499479.1, XP_010460739.1, XP_010478334.1
OG0017063	Np004G2130600	XP_010478351.1, XP_010460754.1
OG0017064	Np004G2132100	XP_010478372.1, XP_010460776.1, XP_010499516.1
OG0017065	Np004G2132600	XP_019099276.1, XP_019094631.1, XP_019090818.1
OG0017066	Np004G2134300	XP_010478400.1, XP_010460807.1, XP_010499543.1
OG0017067	Np004G2138600	XP_010478453.1
OG0017068	Np005G3096600	XP_010450349.1, XP_010440694.1
OG0017069	Np004G2139400	XP_010478464.1, XP_010460850.1
OG0017070	Np004G2141100	XP_010460865.1, XP_010478484.1, XP_019099292.1
OG0017071	Np004G2149200	XP_010460929.1, XP_010478538.1
OG0017072	Np004G2159100	XP_010478890.1, XP_010460968.1
OG0017073	Np004G2160100	XP_010499696.1, XP_010478897.1
OG0017074	Np004G2171100	XP_010499733.1, XP_010461004.1, XP_010478600.1
OG0017075	Np004G2050800	XP_010478654.1, XP_010499776.1, XP_010461049.1
OG0017076	Np004G2051100	XP_010499779.1, XP_019091625.1, XP_010478658.1
OG0017077	Np004G2051500	XP_010480829.1, XP_010463072.1
OG0017078	Np004G2053200	XP_010499798.1, XP_010461071.1, XP_010478672.1
OG0017079	Np001G0250700	XP_010514058.1, XP_010449241.1
OG0017080	Np001G0248000	XP_010502333.1, XP_010425113.1
OG0017081	Np001G0246500	XP_010506943.1, XP_010430700.1, XP_010518590.2
OG0017082	Np001G0246000	XP_010502358.1, XP_010425137.1
OG0017084	Np001G0011900	XP_010464869.2, XP_019087707.1
OG0017085	Np001G0015300	XP_010484565.1, XP_019094569.1
OG0017086	Np001G0017700	XP_010441191.1, XP_019086958.1
OG0017087	Np001G0018100	XP_010464404.1, XP_010484535.1, XP_010444685.1
OG0017088	Np001G0023400	XP_010463931.1, XP_010444632.1
OG0017089	Np001G0023700	XP_010444627.1, XP_010463887.1
OG0017090	Np001G0024400	XP_010484448.1, XP_010463818.1
OG0017092	Np001G0025600	XP_010444601.1, XP_010463636.1, XP_010484427.1
OG0017094	Np001G0028800	XP_010444509.1, XP_010484342.1, XP_019094173.1
OG0017096	Np001G0029700	XP_019088584.1, XP_019094296.1, XP_019095959.1
OG0017097	Np001G0031000	XP_010463129.2
OG0017099	Np001G0033200	XP_010444505.1, XP_010484333.1, XP_019094182.1
OG0017100	Np001G0035100	XP_010484321.1, XP_010444493.1, XP_010462219.1
OG0017101	Np001G0035200	XP_010478494.1, XP_010444491.1
OG0017102	Np001G0036700	XP_010444469.1, XP_010462454.1, XP_010484306.1
OG0017103	Np001G0037400	XP_010444454.1, XP_010462545.1
OG0017104	Np001G0039700	XP_010484278.1, XP_010462676.1
OG0017105	Np001G0043600	XP_010484235.1, XP_010444389.1
OG0017106	Np001G0046600	XP_010484210.1, XP_010444364.1, XP_010461655.1
OG0017107	Np001G0049500	XP_010484180.1, XP_010444338.1
OG0017108	Np001G0051200	XP_010444322.1, XP_010461275.1, XP_010484169.1
OG0017109	Np001G0052100	XP_010484154.1, XP_010444313.1
OG0017110	Np001G0052300	XP_019095822.1, XP_019094009.1
OG0017111	Np001G0054500	XP_010484125.1, XP_010444289.1, XP_019093973.1
OG0017112	Np001G0061100	XP_010484055.1, XP_010460099.2, XP_010444212.1
OG0017114	Np001G0066300	XP_010444168.1, XP_010459722.1, XP_010484023.1
OG0017115	Np001G0068100	XP_010484003.1, XP_010444154.1
OG0017116	Np001G0071100	XP_010483977.1, XP_010459179.1
OG0017118	Np001G0089000	XP_010485274.1
OG0017119	Np001G0090100	XP_010483828.1, XP_010457441.1
OG0017120	Np001G0091200	XP_010457382.1, XP_010483818.1, XP_010443968.1
OG0017121	Np001G0100400	XP_010497107.1, XP_010493418.1
OG0017122	Np001G0101200	XP_010421109.1, XP_019090088.1
OG0017123	Np001G0102100	XP_010454599.1, XP_010493429.1
OG0017124	Np001G0105000	XP_010421139.1, XP_010454617.1
OG0017125	Np001G0108300	XP_010421177.1, XP_010493490.1, XP_010454656.1
OG0017126	Np001G0109700	XP_019083914.1
OG0017127	Np001G0111400	XP_010493529.1, XP_010454686.1, XP_010421208.1
OG0017128	Np001G0111700	XP_010454692.1, XP_010421209.1, XP_010493531.1
OG0017129	Np001G0117300	XP_010493592.1, XP_010454747.1
OG0017130	Np001G0118700	XP_010493706.1, XP_019090255.1
OG0017131	Np001G0120200	XP_010495463.1
OG0017132	Np001G0121300	XP_010493727.1, XP_010454812.1, XP_010421331.1
OG0017133	Np001G0126600	XP_010416327.1, XP_010467941.1, XP_010489103.1
OG0017134	Np001G0130900	XP_010454880.1, XP_010421399.1, XP_010493804.1
OG0017135	Np001G0131600	XP_010454895.1, XP_010493816.1, XP_010424321.1
OG0017138	Np003G1473700	XP_010454213.1, XP_010420742.1, XP_010493002.1
OG0017139	Np003G1475800	XP_010454236.1, XP_010493026.1, XP_010420760.1
OG0017140	Np003G1477300	XP_019084654.1, XP_019097381.1
OG0017141	Np003G1479200	XP_010454268.1, XP_010493063.1
OG0017142	Np003G1481900	XP_010454284.1, XP_010420818.1
OG0017144	Np003G1485800	XP_010454336.1, XP_010420871.1
OG0017145	Np003G1486300	XP_010493141.1, XP_010454340.1
OG0017147	Np003G1493800	XP_010420950.1, XP_010493217.1
OG0017148	Np003G1495000	XP_010493228.1, XP_010454428.1, XP_010420957.1
OG0017149	Np003G1503900	XP_010493310.1, XP_010421021.1
OG0017150	Np003G1507600	XP_010493356.1, XP_010454529.1
OG0017151	Np003G1509500	XP_010493379.1, XP_010493512.1
OG0017152	Np003G1511500	XP_010454570.1, XP_010421090.1, XP_010493400.1
OG0017154	Np003G1523600	XP_010455727.1, XP_010483638.1, XP_010443775.1
OG0017155	Np003G1526100	XP_010443751.1, XP_010483620.1, XP_010455465.1
OG0017156	Np003G1538600	XP_010483499.1
OG0017157	Np001G0440600	XP_010425859.1, XP_010503096.1
OG0017158	Np003G1543300	XP_010453920.1, XP_010483457.1, XP_010443596.1
OG0017159	Np003G1543900	XP_010453810.1
OG0017161	Np003G1544700	XP_010453760.1, XP_010483445.1
OG0017162	Np003G1548000	XP_010453323.1, XP_010443535.1
OG0017163	Np003G1551200	XP_010483353.1, XP_010453004.2
OG0017164	Np003G1552300	XP_010452855.1, XP_010483335.1, XP_010443491.1
OG0017165	Np003G1553400	XP_019088477.1, XP_019087879.1, XP_019095746.1
OG0017166	Np003G1559400	XP_010452150.1, XP_010483270.1, XP_010443435.1
OG0017167	Np003G1562500	XP_010451885.1, XP_010443401.1, XP_010483226.1
OG0017168	Np005G2797900	XP_019086442.1
OG0017169	Np003G1564600	XP_010451800.1, XP_010483207.1, XP_010443382.1
OG0017170	Np004G2417100	XP_019094881.1, XP_019091354.1, XP_019097024.1
OG0017171	Np003G1568600	XP_010451583.1, XP_010443349.1
OG0017172	Np003G1569500	XP_010451532.1, XP_019087220.1, XP_010483166.1
OG0017173	Np003G1573700	XP_010451315.1, XP_010443313.1
OG0017174	Np003G1577200	XP_010451143.1, XP_010483116.1
OG0017175	Np003G1603000	XP_010443154.1, XP_010482972.1, XP_010449463.1
OG0017176	Np003G1604000	XP_010443139.1, XP_010482954.1
OG0017177	Np003G1607800	XP_010443084.1, XP_010482907.1
OG0017178	Np003G1609500	XP_010448788.1, XP_010482897.1, XP_010443069.1
OG0017179	Np003G1609600	XP_010482898.2, XP_010443071.1, XP_010448776.1
OG0017180	Np003G1610900	XP_010448683.1, XP_010443063.1
OG0017181	Np001G0499300	XP_019085747.1, XP_010515252.1
OG0017182	Np001G0499100	XP_010431162.1, XP_010515249.1
OG0017183	Np001G0496400	XP_019085775.1, XP_010412645.1, XP_010503539.1
OG0017184	Np001G0496200	XP_010515231.1, XP_010518528.1, XP_010503538.1, XP_010426395.1
OG0017185	Np003G1333300	XP_010491346.1, XP_010452699.1
OG0017186	Np003G1329100	XP_010491319.1, XP_010452667.1, XP_019084476.1
OG0017187	Np003G1328900	XP_010423249.1, XP_010452665.1, XP_010491316.1
OG0017188	Np003G1328700	XP_010491315.1, XP_010452663.1, XP_010423251.1
OG0017189	Np007G4121500, Np003G1328600	XP_010423253.1, XP_010491310.1, XP_010452660.1
OG0017190	Np003G1327700	XP_010452653.1, XP_010491304.1, XP_010423260.1
OG0017191	Np003G1327600	XP_010495095.1, XP_010456426.1, XP_010423261.1
OG0017192	Np003G1325500	XP_010423293.1, XP_010452623.1
OG0017193	Np003G1324700	XP_010491259.1, XP_010452619.1, XP_010423299.1
OG0017194	Np003G1320300	XP_010491209.1, XP_010452579.1
OG0017195	Np005G3108200	XP_010450431.1, XP_010440785.1, XP_010435498.1
OG0017197	Np003G1310200	XP_010491131.1, XP_010452494.1, XP_010423416.1
OG0017198	Np003G1307400	XP_010452480.1, XP_010491109.1, XP_010423433.1
OG0017199	Np003G1303000	XP_010452433.1, XP_010423482.1, XP_010491066.1
OG0017200	Np003G1302700	XP_010491062.1, XP_010452430.1, XP_010423485.1
OG0017201	Np003G1301000	XP_010452428.1, XP_010491058.1, XP_010423487.1
OG0017202	Np003G1299500	XP_010456403.1, XP_010424771.1
OG0017203	Np003G1299200	XP_010514866.2, XP_010431002.1
OG0017204	Np003G1295700	XP_010491019.1, XP_010452392.1, XP_010423519.1
OG0017205	Np003G1285400	XP_010490900.1, XP_010423639.1, XP_019090510.1
OG0017206	Np003G1280100	XP_010495056.1
OG0017207	Np003G1276700	XP_019097621.1, XP_019090506.1, XP_019084547.1
OG0017209	Np003G1271500	XP_010490767.1, XP_010452162.1, XP_010423788.1
OG0017210	Np003G1271400	XP_010490766.1, XP_010452156.1, XP_010423789.1
OG0017211	Np003G1270600	XP_010423809.1, XP_010490754.1, XP_010452148.1
OG0017212	Np003G1270000	XP_010423824.1, XP_010452127.1, XP_010490744.1
OG0017213	Np003G1269400	XP_010423833.1, XP_010490734.1, XP_010452119.1
OG0017214	Np003G1268700	XP_010452111.1, XP_010423840.1, XP_010490725.1
OG0017215	Np003G1268400	XP_010452105.1, XP_010423842.1, XP_010490721.1
OG0017216	Np003G1264100	XP_010452052.1, XP_010423887.1, XP_010490637.1
OG0017217	Np003G1260900	XP_010423909.1, XP_010490610.1, XP_010452031.1
OG0017218	Np003G1258000	XP_010423919.1, XP_010490598.1, XP_010452014.1
OG0017219	Np003G1254200	XP_010451980.1, XP_010490560.1
OG0017220	Np003G1252600	XP_019090442.1, XP_010490526.1, XP_010423976.1
OG0017221	Np003G1252400	XP_010423981.1, XP_010490521.1, XP_010451949.1
OG0017224	Np003G1250600	XP_010424001.1, XP_019089924.1, XP_010490500.1
OG0017225	Np003G1250400	XP_010451926.1, XP_010424005.1, XP_010490498.1
OG0017226	Np005G3181100	XP_010436003.1, XP_010441223.1
OG0017227	Np005G3188000	XP_010436047.1, XP_010450572.1, XP_010441269.1
OG0017228	Np005G3196400	XP_019086047.1, XP_010447632.1, XP_010441320.1
OG0017229	Np005G3194400	XP_019091859.1, XP_010436135.1
OG0017230	Np002G0702200	XP_010473018.1, XP_010430050.1
OG0017231	Np002G0702000	XP_010430051.1, XP_010473021.1, XP_019082493.1
OG0017232	Np002G0701700	XP_019085195.1, XP_010473024.1, XP_010417787.1
OG0017233	Np002G0704900	XP_010417752.1
OG0017234	Np002G0705600	XP_019093528.1, XP_019085663.1, XP_019082732.1
OG0017235	Np002G0707600, Np005G3117500	XP_010429980.1, XP_019093397.1
OG0017236	Np002G0708700	XP_010429956.1, XP_010417707.1
OG0017237	Np002G0713900	XP_010429898.1, XP_010472869.1
OG0017238	Np002G0715300	XP_010472855.1, XP_010417653.1
OG0017239	Np002G0715400	XP_010417652.1, XP_010472854.1
OG0017240	Np002G0716700	XP_010472844.1, XP_010429874.1, XP_010417640.1
OG0017241	Np002G0719900	XP_010429851.1, XP_010417624.1, XP_010474497.1
OG0017242	Np002G0720600	XP_010417620.1, XP_010429847.1, XP_010472813.1
OG0017243	Np002G0721100	XP_010472806.1, XP_019085166.1, XP_010417611.1
OG0017245	Np002G0729900	XP_010472715.1, XP_010417487.1
OG0017246	Np002G0732900	XP_010417451.1, XP_010429681.1
OG0017247	Np002G0737800	XP_010472021.1, XP_010416784.1, XP_010428932.1
OG0017248	Np002G0742200	XP_019082857.1, XP_010471996.1
OG0017249	Np002G0742400	XP_010428880.1, XP_010471993.1, XP_010416759.1
OG0017250	Np002G0743300	XP_010428871.1, XP_010416747.1, XP_010471985.1
OG0017251	Np002G0747000	XP_010428845.1, XP_010416716.1
OG0017252	Np002G0749200	XP_010416692.1, XP_010428827.1
OG0017253	Np002G0749500	XP_010474379.1, XP_019083419.1
OG0017254	Np002G0749900	XP_010471934.1, XP_010428819.1, XP_019083416.1
OG0017255	Np002G0750500	XP_010416673.1, XP_010428811.1
OG0017256	Np002G0755200	XP_010471867.1, XP_019082686.1, XP_019085034.1
OG0017257	Np002G0756600	XP_010416616.1, XP_010471853.1
OG0017259	Np002G0761100	XP_010471816.1, XP_010416581.1, XP_010428725.1
OG0017261	Np002G0771500	XP_010416501.1, XP_010471743.1
OG0017262	Np002G0772600	XP_010428636.1, XP_010419219.1
OG0017263	Np002G0773900	XP_010471716.1, XP_010428620.1, XP_010416487.1
OG0017264	Np002G0774300	XP_019085785.1, XP_019093912.1
OG0017265	Np002G0778300	XP_010471670.1
OG0017266	Np002G1115000	XP_010415013.1, XP_010511307.1
OG0017267	Np007G3759300	XP_010467513.1, XP_010489369.1
OG0017268	Np007G3753900	XP_010413454.1, XP_010467577.1
OG0017269	Np001G0471600	XP_010426186.1, XP_010515051.1
OG0017270	Np001G0470900	XP_010503340.1, XP_010426182.1
OG0017271	Np004G1901400	XP_010462484.1, XP_010501261.1
OG0017272	Np004G1903000	XP_010462472.1
OG0017273	Np004G1903800	XP_010462471.1, XP_010480162.1, XP_010501235.1
OG0017274	Np004G1905700	XP_010462450.1, XP_010501213.1
OG0017275	Np007G3717500	XP_010467774.1, XP_010489001.1
OG0017276	Np004G1907400	XP_010462433.1, XP_010501192.1, XP_010480118.1
OG0017277	Np004G1908900	XP_010502027.1, XP_010480099.1
OG0017279	Np004G1911100	XP_010462396.1, XP_010480082.1, XP_010501158.1
OG0017280	Np004G1913100	XP_010480056.1, XP_010462372.1, XP_010501138.1
OG0017281	Np004G1914200	XP_010480038.1, XP_010440811.1, XP_010501127.1
OG0017282	Np004G1914500	XP_019095323.1, XP_010462362.1
OG0017283	Np004G1915100	XP_010462355.1, XP_010502021.1, XP_010480031.1
OG0017285	Np004G1920100	XP_010501073.1, XP_010479991.1, XP_010462313.1
OG0017286	Np004G1922700	XP_010462301.1, XP_010479975.1
OG0017287	Np004G1925900	XP_010479945.2, XP_010462274.1, XP_010501028.2
OG0017288	Np004G1927800	XP_019091176.1, XP_010479933.1, XP_010501015.1
OG0017289	Np001G0428700	XP_010450366.1, XP_010440706.1, XP_010435428.1
OG0017290	Np006G3657500	XP_010417193.1, XP_010472446.1
OG0017291	Np004G1935100	XP_010500941.1, XP_010479855.1, XP_010462171.1
OG0017292	Np006G3395500	XP_010516823.1, XP_010505147.1, XP_010509508.1
OG0017294	Np006G3384000	XP_010509433.1
OG0017295	Np003G1645200	XP_010445531.1, XP_010442863.1, XP_010482691.1
OG0017296	Np003G1752700	XP_010438663.1, XP_010455227.1, XP_010421731.1
OG0017297	Np003G1883500	XP_010482276.1, XP_010442452.1
OG0017298	Np005G3097700	XP_019086742.1, XP_019088425.1, XP_019089717.1
OG0017299	Np005G3098100	XP_019089691.1, XP_010435403.1, XP_019087454.1
OG0017300	Np005G3098400	XP_010440697.1, XP_010435407.1
OG0017301	Np005G3099000	XP_010450360.1, XP_010440699.1, XP_010435422.1
OG0017302	Np005G3101000	XP_010435440.1, XP_010440736.1, XP_010450386.1
OG0017303	Np005G3100900	XP_010449763.1, XP_010434804.1, XP_010440134.1
OG0017304	Np005G3100600	XP_010450385.1, XP_010440735.1, XP_010436674.1
OG0017305	Np005G3075700	XP_010440627.1, XP_010450248.1
OG0017306	Np005G3082700	XP_010495981.1, XP_010450297.1
OG0017307	Np005G3084800	XP_019086512.1, XP_019087974.1, XP_019089439.1
OG0017308	Np005G3093500	XP_010435249.1, XP_010450193.1
OG0017309	Np004G2446000	XP_010476267.1, XP_019095241.1, XP_010458728.1
OG0017310	Np005G3070200	XP_010450164.1
OG0017311	Np005G3060600	XP_010440520.1, XP_010450093.1
OG0017312	Np005G3060500	XP_010445456.2, XP_010450091.1
OG0017313	Np005G3050900	XP_010450030.1, XP_010435115.1, XP_019088262.1
OG0017314	Np005G3040500	XP_010449978.1, XP_010435059.1, XP_010440380.1
OG0017315	Np005G3040200	XP_010449976.1, XP_010440378.1, XP_010435055.1
OG0017316	Np005G3040000	XP_010440375.1, XP_010435052.1
OG0017317	Np005G3038600	XP_010434999.1, XP_010440372.1, XP_010449967.1
