Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0013887	Np004G2095600	XP_006415827.2
OG0013888	Np004G2441800	XP_006417147.1
OG0013889	Np004G2440200	XP_006417136.1
OG0013890	Np003G1664800	XP_006401855.1
OG0013891	Np004G2436900	XP_024008699.1
OG0013892	Np004G2431800	XP_006417099.1
OG0013893	Np004G2431500	XP_006417095.2
OG0013894	Np004G2426700	XP_006417049.1
OG0013895	Np004G2425800	XP_006417041.1
OG0013896	Np004G2424900	XP_006417033.1
OG0013897	Np004G2424600	XP_006417030.1
OG0013898	Np004G2423900	XP_006417025.1
OG0013899	Np004G2423700	XP_006417023.1
OG0013900	Np004G2422700	XP_006417011.1
OG0013901	Np004G2418000	XP_006416985.1
OG0013902	Np004G2417900	XP_006416984.1
OG0013903	Np004G2413400	XP_006416945.1
OG0013904	Np004G2411400	XP_006416932.1
OG0013905	Np001G0170900	XP_006395127.1
OG0013906	Np004G2406500	XP_006416886.1
OG0013907	Np004G2403200	XP_006416860.1
OG0013910	Np004G2400000	XP_024008764.1
OG0013911	Np004G2399000	XP_006416823.1
OG0013912	Np004G2397100	XP_006416812.1
OG0013913	Np004G2396600	XP_006416808.1
OG0013914	Np004G2396400	XP_006416806.1
OG0013916	Np004G2394500	XP_006416784.1
OG0013917	Np004G2393800	XP_006416774.1
OG0013918	Np004G2390000	XP_006416733.1
OG0013920	Np003G1275800	XP_006398781.1, XP_024010209.1
OG0013921	Np004G2386700	XP_006416707.1
OG0013922	Np004G2386400	XP_006416705.1
OG0013923	Np004G2386300	XP_006416704.1
OG0013924	Np004G2385200	XP_006416695.1
OG0013925	Np004G2384700	XP_024008339.1
OG0013926	Np004G2380900	XP_006416659.1
OG0013927	Np004G2379100	XP_006416652.1
OG0013928	Np004G2378900	XP_006416648.1
OG0013929	Np004G2377900	XP_006416640.1
OG0013930	Np004G2376600	XP_006416627.1
OG0013931	Np004G2376300	XP_006416624.1
OG0013932	Np004G2375000	XP_006416609.1
OG0013933	Np004G2371900	XP_006416589.1
OG0013934	Np004G2366700	XP_006416542.1
OG0013935	Np004G2366200	XP_006416538.1
OG0013936	Np004G2365500	XP_006416532.1
OG0013937	Np004G2365400	XP_006416531.1
OG0013939	Np004G2362000	XP_006416510.1
OG0013940	Np004G2361300	XP_006416505.1
OG0013941	Np004G2359700	XP_006416495.1
OG0013942	Np004G2359000	XP_006416485.1
OG0013943	Np004G2358200	XP_006416474.1
OG0013944	Np004G2358000	XP_006416471.1
OG0013945	Np004G2364400	XP_006416525.1
OG0013946	Np004G2357300	XP_006416463.1
OG0013947	Np004G2356200	XP_006416455.1
OG0013948	Np001G0247500	XP_006395714.1, XP_006395718.2
OG0013949	Np004G2354000	XP_006416435.1
OG0013950	Np004G2353700	XP_006416430.2
OG0013951	Np005G3160100	XP_006405593.1
OG0013952	Np004G2351700	XP_006416410.1
OG0013953	Np004G2351100	XP_006416406.1
OG0013954	Np004G2350000	XP_006416390.1
OG0013955	Np004G2346700	XP_006416362.1
OG0013956	Np004G2340300, Np004G2341100	XP_006416312.1
OG0013957	Np004G2341000	XP_024008968.1
OG0013958	Np004G2340800	XP_006416310.1
OG0013959	Np002G1136900, Np004G2340000	XP_006416303.1
OG0013960	Np004G2339900	XP_006416301.1
OG0013961	Np004G2336200	XP_006416278.1
OG0013962	Np004G2332900	XP_006416254.2
OG0013963	Np004G2327700	XP_006416235.1
OG0013964	Np004G2326800	XP_024008876.1
OG0013965	Np004G2325400	XP_006416218.1
OG0013966	Np001G0180700	XP_006395220.1
OG0013967	Np004G2317100	XP_006416163.1
OG0013968	Np004G2313300	XP_006416150.1
OG0013969	Np004G2312100	XP_006416141.1
OG0013970	Np004G2311900	XP_006416138.1
OG0013971	Np004G2311800	XP_006416136.1
OG0013973	Np002G0833200	XP_006390734.2
OG0013974	Np002G0834300	XP_006390742.1
OG0013975	Np002G0834700	XP_006390746.2
OG0013976	Np002G0835100	XP_006390750.1
OG0013977	Np002G0835400	XP_024012600.1
OG0013978	Np002G0835700	XP_006390758.1
OG0013979	Np002G0836900	XP_006390774.1
OG0013980	Np002G0837700	XP_006390780.1
OG0013981	Np002G0838200	XP_006390784.1
OG0013982	Np002G0840300	XP_006390802.2
OG0013983	Np002G0846300	XP_006390842.1
OG0013984	Np002G0846800	XP_006390848.1
OG0013985	Np002G0849500	XP_006390857.1
OG0013986	Np002G0851200	XP_006390871.2
OG0013987	Np002G0851900	XP_006390874.1
OG0013988	Np002G0852000	XP_006390875.1
OG0013989	Np002G0853600	XP_006390887.1
OG0013990	Np002G0857200	XP_006390919.1
OG0013991	Np005G2828200	XP_006413473.1
OG0013992	Np005G2827800	XP_006413470.1
OG0013993	Np004G2057800	XP_006415143.1
OG0013994	Np002G1237000	XP_006391675.1
OG0013995	Np002G1236900	XP_006391676.2
OG0013996	Np002G1236800	XP_006391677.1
OG0013997	Np002G1226700	XP_006391737.1
OG0013998	Np002G1224600	XP_006391746.2
OG0013999	Np005G2786800	XP_006413127.1
OG0014001	Np002G1217100	XP_006391776.1
OG0014002	Np001G0281600	XP_006398506.1
OG0014003	Np002G1212500	XP_006391801.1
OG0014004	Np002G1211900	XP_006391805.1
OG0014005	Np003G1437300	XP_006400199.1
OG0014006	Np002G1207600	XP_006391828.1, XP_024010515.1
OG0014007	Np002G1199900	XP_006391868.1
OG0014008	Np002G1199000	XP_006391899.1
OG0014009	Np002G1196000	XP_006391919.1
OG0014010	Np002G1186100	XP_024015413.1
OG0014011	Np002G1184100	XP_006391986.1
OG0014012	Np002G1174000	XP_006392059.1
OG0014013	Np002G1173100	XP_006392065.1
OG0014014	Np002G1173000	XP_006392066.1
OG0014015	Np002G1169600	XP_024013307.1
OG0014016	Np002G1166500	XP_006392115.1
OG0014017	Np007G3800600	XP_006409704.1, XP_006408827.1
OG0014018	Np002G1164600	XP_006392134.1
OG0014019	Np002G1161000	XP_006392160.1
OG0014020	Np002G1157200	XP_006392179.1
OG0014021	Np002G1155200	XP_006392195.1
OG0014022	Np002G1147400	XP_006392240.1
OG0014023	Np002G1141400	XP_006392280.1
OG0014024	Np002G1132000	XP_006392317.1
OG0014026	Np002G1129100	XP_024004458.1
OG0014027	Np002G1112600	XP_006392417.1
OG0014028	Np002G1082800	XP_006392429.1
OG0014029	Np002G1079800	XP_024016273.1
OG0014030	Np002G1070800	XP_006392468.1
OG0014031	Np002G1237400	XP_024003711.1
OG0014032	Np002G1238900	XP_024003862.1
OG0014033	Np002G1241300	XP_006391641.1, XP_024016269.1
OG0014034	Np002G1243100	XP_006391619.1
OG0014035	Np002G1243200	XP_006391618.1
OG0014036	Np002G1243500	XP_006391615.1
OG0014037	Np002G1243600	XP_006391614.1
OG0014038	Np002G1247900	XP_006391593.1
OG0014039	Np002G1232500	XP_024015661.1
OG0014041	Np001G0340800	XP_006398378.1
OG0014042	Np001G0315500	XP_006398444.1
OG0014043	Np001G0317300	XP_006398447.1
OG0014044	Np001G0326500	XP_006398477.1
OG0014045	Np001G0389900, Np001G0390400	XP_024010951.1
OG0014046	Np001G0392000	XP_006398092.1
OG0014047	Np001G0393000	XP_006398088.1
OG0014048	Np001G0397300	XP_006398057.1
OG0014049	Np001G0397700	XP_006398055.1
OG0014050	Np003G1846500	XP_006396633.1
OG0014051	Np003G1840100	XP_006396640.2
OG0014052	Np003G1839900	XP_006396646.1
OG0014053	Np003G1839300	XP_006396651.1
OG0014054	Np005G2751300	XP_006412841.1
OG0014055	Np005G2750400	XP_006412835.1
OG0014056	Np005G2750100	XP_006412831.1
OG0014057	Np005G2746900	XP_024005317.1
OG0014058	Np005G2746100	XP_006412799.1
OG0014059	Np005G2745900	XP_006412797.1
OG0014060	Np005G3010800	XP_006414383.1
OG0014061	Np005G3007200	XP_006414372.1
OG0014062	Np004G2001400	XP_024006344.1
OG0014063	Np004G2000500	XP_006393490.1
OG0014064	Np004G1999300	XP_024006496.1
OG0014065	Np004G1993000	XP_024006193.1
OG0014066	Np004G1997200	XP_006393446.1
OG0014067	Np004G1997100	XP_006393445.1
OG0014068	Np004G1993200	XP_006393395.1
OG0014069	Np004G1994500	XP_006393404.1
OG0014070	Np004G1992800	XP_024005943.1
OG0014071	Np004G1989400	XP_006393351.1
OG0014073	Np004G1987400	XP_006393332.1
OG0014074	Np004G1987000	XP_006393326.1
OG0014075	Np004G1986000	XP_024006007.1
OG0014076	Np004G1985900	XP_006393315.1
OG0014077	Np004G1983000	XP_006393262.1
OG0014078	Np004G1982600	XP_006393260.1
OG0014079	Np004G1982500	XP_006393259.1
OG0014080	Np004G1982300	XP_006393257.1
OG0014081	Np002G0786900	XP_024006419.1
OG0014082	Np002G0787400	XP_006390378.1
OG0014083	Np005G2600300	XP_006411601.1
OG0014084	Np005G2600500	XP_006411605.1
OG0014085	Np005G2600800	XP_024005356.1
OG0014086	Np005G2602200	XP_006411627.1
OG0014087	Np005G2602800	XP_006411634.1
OG0014088	Np005G2603200	XP_006411639.1
OG0014089	Np005G2604400	XP_006411650.1
OG0014090	Np005G2605800	XP_006411661.1
OG0014091	Np005G2606500	XP_006411670.1
OG0014092	Np005G2607000	XP_024004525.1
OG0014093	Np004G2156300, Np005G2609000	XP_006411686.2
OG0014094	Np005G2609400	XP_006411693.1
OG0014095	Np005G2610700	XP_006411700.1
OG0014096	Np005G2611300	XP_006411708.1
OG0014097	Np005G2611600	XP_006411711.1
OG0014099	Np005G2616100	XP_006411745.1
OG0014100	Np005G2616300	XP_024005826.1
OG0014101	Np005G2618300	XP_006411759.1
OG0014102	Np001G0181000	XP_006395224.1
OG0014103	Np005G2622600	XP_006411800.1
OG0014104	Np005G2623200	XP_006411805.1
OG0014105	Np005G2623600	XP_006411808.1
OG0014106	Np005G2624900	XP_006411815.1
OG0014107	Np005G2625200	XP_006405971.1
OG0014108	Np007G3889100	XP_006418543.1
OG0014109	Np005G2627300	XP_006401204.1, XP_006411838.1
OG0014110	Np005G2627500	XP_024004327.1
OG0014111	Np005G2698400	XP_006411846.1
OG0014112	Np005G2696900	XP_006411858.1
OG0014113	Np005G2693600	XP_006411888.1
OG0014114	Np005G2693300	XP_006411893.1
OG0014115	Np005G2689200	XP_006411921.1
OG0014116	Np005G2688000	XP_006411930.1
OG0014117	Np003G1413300, Np007G3907900	XP_024005728.1
OG0014118	Np005G2683500	XP_006411975.1
OG0014119	Np005G2683400	XP_006411976.1
OG0014120	Np005G2683000	XP_006411980.1
OG0014121	Np005G2681900	XP_006411993.1
OG0014122	Np005G2680800	XP_006412000.1, XP_006404941.1
OG0014123	Np005G2680400	XP_006412006.1, XP_024013923.1
OG0014124	Np005G2680300	XP_006412008.1, XP_006404935.1
OG0014125	Np005G2678700	XP_024005338.1
OG0014126	Np005G2676700	XP_024005285.1
OG0014127	Np005G2674600	XP_006412049.1
OG0014128	Np005G2670900	XP_006412076.1
OG0014129	Np005G2667100, Np005G2666600	XP_006412092.1
OG0014130	Np005G3106600	XP_024007459.1
OG0014131	Np005G2664000	XP_006412109.1
OG0014132	Np005G2660000	XP_006412141.2, XP_024004408.1
OG0014133	Np005G2657700	XP_006412155.1
OG0014134	Np005G2654600	XP_006412181.1
OG0014135	Np005G2648500	XP_006412220.1
OG0014136	Np005G2647300	XP_006412230.1
OG0014137	Np005G2646100	XP_024005752.1
OG0014138	Np005G2644600	XP_006412260.1
OG0014139	Np005G2705400	XP_006412495.1
OG0014140	Np005G2703000	XP_024005422.1
OG0014141	Np005G2701700	XP_006412466.1
OG0014142	Np005G2700500	XP_006412454.1
OG0014143	Np005G2700100	XP_024005910.1
OG0014144	Np005G2699700	XP_006412444.1
OG0014145	Np005G2628400	XP_006412433.1
OG0014146	Np005G2629000	XP_006412429.1
OG0014147	Np005G2629300	XP_006412426.1
OG0014148	Np005G2630600	XP_006412410.1
OG0014149	Np005G2631000	XP_006412406.1
OG0014150	Np005G2632500	XP_006412390.1
OG0014151	Np005G2633100	XP_006412384.1
OG0014152	Np005G2633300	XP_006412382.1
OG0014153	Np005G2634700	XP_006412366.1
OG0014154	Np005G2635800	XP_006412357.1
OG0014155	Np005G2637300	XP_024005395.1
OG0014156	Np005G2638400	XP_006412331.1
OG0014157	Np005G2641400	XP_006412297.1
OG0014158	Np005G2642500	XP_006412285.1
OG0014159	Np001G0252000	XP_006395761.1
OG0014160	Np005G2717600	XP_006412588.1
OG0014161	Np005G2717700	XP_024005244.1
OG0014162	Np005G2718400	XP_006412598.1
OG0014163	Np005G2721800	XP_006412613.1
OG0014164	Np003G1844000	XP_006402006.1
OG0014165	Np005G2724800	XP_006412643.1
OG0014166	Np005G2726200	XP_006412655.1
OG0014167	Np005G2727000	XP_006412659.1
OG0014168	Np005G2727300	XP_006412663.1
OG0014169	Np001G0475200	XP_006404353.1
OG0014170	Np006G3412000	XP_024003698.1
OG0014171	Np007G3859100	XP_024015037.1
OG0014172	Np007G3861700	XP_006418793.1
OG0014173	Np002G0821300, Np002G0821700	XP_006390639.1
OG0014174	Np002G0823700, Np002G0822700	XP_006390648.1
OG0014175	Np002G0824500	XP_006390654.1
OG0014176	Np002G0825400	XP_006390660.1
OG0014177	Np002G0826100	XP_006390673.1
OG0014178	Np002G0826900	XP_006390680.1
OG0014179	Np002G0831400	XP_006390719.1
OG0014180	Np002G0831500	XP_006390720.1
OG0014181	Np004G2307500	XP_006416119.1
OG0014182	Np004G2304000	XP_006416092.1
OG0014183	Np002G0967400	XP_006391337.1
OG0014184	Np004G2295000	XP_006416049.1
OG0014185	Np004G2289800	XP_006416029.1
OG0014186	Np004G2289000	XP_006416027.1
OG0014187	Np004G2268800	XP_006415957.1
OG0014188	Np004G2261400	XP_006415942.1
OG0014189	Np004G2258600	XP_024008914.1
OG0014190	Np004G2247800	XP_006415907.1
OG0014191	Np004G2247700	XP_006415906.1
OG0014192	Np004G2246600	XP_006415902.1
OG0014193	Np006G3623000	XP_006398042.1
OG0014195	Np003G1870300	XP_006396420.1
OG0014196	Np003G1870500	XP_006396415.1
OG0014197	Np003G1871100	XP_006396408.1
OG0014198	Np003G1871500	XP_006396405.1
OG0014199	Np003G1872200	XP_006396398.1
OG0014200	Np003G1872300	XP_024010033.1
OG0014201	Np003G1873300	XP_024010077.1
OG0014202	Np003G1874200	XP_006396386.2
OG0014203	Np003G1874300	XP_006396384.1, XP_006396379.1
OG0014204	Np003G1876000	XP_006396368.1
OG0014205	Np003G1876100	XP_006396367.1
OG0014206	Np003G1876800	XP_006396364.1
OG0014207	Np003G1877500	XP_006396358.1
OG0014208	Np003G1878100	XP_006396354.1
OG0014209	Np003G1880800	XP_024009966.1
OG0014210	Np003G1882800	XP_006396322.1
OG0014211	Np005G2796600	XP_024005800.1
OG0014212	Np003G1885800	XP_006396298.1
OG0014213	Np003G1889600	XP_006396271.1
OG0014214	Np003G1890700	XP_006396270.1
OG0014215	Np003G1892000	XP_006396255.1
OG0014216	Np003G1892500	XP_006396249.2
OG0014218	Np006G3488500, Np003G1895100	XP_006396235.1
OG0014219	Np003G1895300	XP_006396233.1
OG0014220	Np003G1895400	XP_006396232.1
OG0014221	Np003G1897400	XP_006396216.1
OG0014222	Np003G1897600	XP_006396213.1
OG0014223	Np006G3714000	XP_006404532.1
OG0014225	Np004G2099800	XP_024008586.1
OG0014226	Np004G2089400	XP_006415891.1
OG0014227	Np004G2037800	XP_006396004.1
OG0014228	Np004G2037700	XP_006396003.1
OG0014229	Np004G2037500	XP_006395997.1
OG0014230	Np005G2788500	XP_006413144.1
OG0014231	Np005G2780100	XP_006413076.1
OG0014232	Np005G2776500	XP_006413065.2
OG0014233	Np005G2776400	XP_006413064.1
OG0014234	Np005G2773000	XP_006413033.1
OG0014235	Np005G2772900	XP_006413031.1
OG0014236	Np005G2771600	XP_024005168.1
OG0014237	Np001G0239200	XP_006395666.1
OG0014238	Np005G2768400	XP_006412993.1
OG0014239	Np005G2768300	XP_006412992.1
OG0014240	Np005G2767100	XP_006412981.1
OG0014241	Np001G0239100	XP_006395665.1
OG0014242	Np001G0237300	XP_006395648.1
OG0014243	Np004G2437000	XP_006417125.2
OG0014245	Np004G2431900	XP_006417100.1
OG0014246	Np004G2359100	XP_006416486.2
OG0014247	Np004G2344300	XP_006416342.1
OG0014248	Np004G2288400	XP_006416025.1
OG0014249	Np004G2090200	XP_006415886.1
OG0014250	Np004G2091700	XP_006415871.1
OG0014251	Np004G2092400	XP_006415867.1
OG0014252	Np004G2093300	XP_006415858.1
OG0014253	Np004G2096500	XP_006415822.1
OG0014254	Np004G2103100	XP_006415756.1
OG0014255	Np004G2057000	XP_006415151.1
OG0014258	Np002G1240500	XP_024015271.1
OG0014261	Np002G0772200	XP_006390258.1
OG0014263	Np002G0720900	XP_006389883.1
OG0014264	Np007G4231500	XP_006408393.1
OG0014265	Np007G4082900	XP_006407275.1
OG0014266	Np007G4079900	XP_006407256.1
OG0014267	Np007G3829900	XP_006406188.1
OG0014268	Np007G3861100	XP_006418796.1
OG0014270	Np005G3048700	XP_024014215.1
OG0014271	Np007G3781100	XP_006409543.1
OG0014273	Np007G3736000, Np006G3297700, Np003G1503200	XP_024016406.1
OG0014274	Np006G3707400	XP_006404569.1
OG0014275	Np006G3677500	XP_006404784.1
OG0014276	Np006G3667900	XP_006404855.1
OG0014278	Np006G3627600	XP_024016003.1, XP_024016005.1
OG0014280	Np006G3487000, Np006G3542800	XP_024003958.1
OG0014281	Np006G3433000	XP_006410534.1
OG0014282	Np006G3408000	XP_006410681.1
OG0014283	Np006G3406200	XP_006410700.1
OG0014284	Np006G3403900	XP_006410711.1
OG0014286	Np006G3312700	XP_006411331.1
OG0014287	Np001G0281800	XP_006398504.1
OG0014288	Np001G0273500	XP_024011072.1
OG0014290	Np001G0220400	XP_006395525.1
OG0014291	Np001G0187500	XP_024007554.1
OG0014292	Np001G0187400	XP_006395276.1
OG0014293	Np001G0185000	XP_006395252.1
OG0014294	Np007G3766800	XP_024016639.1
OG0014295	Np001G0475300	XP_006404352.1
OG0014296	Np001G0511700	XP_006404081.1
OG0014297	Np001G0512500	XP_024013853.1
OG0014298	Np001G0566900	XP_006403649.1
OG0014299	Np001G0635600	XP_006402767.1
OG0014301	Np003G1299100	XP_006398971.1
OG0014302	Np003G1317900	XP_006399109.1
OG0014303	Np003G1390900	XP_006399739.1
OG0014304	Np003G1422200	XP_006400049.1
OG0014306	Np003G1754200	XP_006397314.1
OG0014307	Np003G1761100	XP_006397243.1
OG0014308	Np003G1763800	XP_006397201.1
OG0014309	Np003G1788000	XP_006397023.1
OG0014311	Np003G1873400	XP_024010074.1
OG0014313	Np005G2643800	XP_024005196.1
OG0014314	Np005G2728800	XP_006412675.1
OG0014315	Np005G2793000	XP_006413189.1
OG0014316	Np005G2798400	XP_006413240.1
OG0014317	Np005G2916100	XP_006414099.2
OG0014318	Np004G2275100	XP_024004770.1
OG0014320	Np005G3099600	XP_024013078.1
OG0014321	Np005G3106100	XP_006395928.1
OG0014322	Np005G3134200	XP_024014461.1
OG0014323	Np001G0368000	XP_006398257.1
OG0014324	Np001G0415400	XP_006403266.1
OG0014326	Np001G0420100	XP_006403323.1
OG0014327	Np001G0167600	XP_006395097.1
OG0014328	Np003G1739300	XP_006402189.2
OG0014329	Np003G1726800	XP_024011551.1
OG0014330	Np003G1722100	XP_006402070.2
OG0014331	Np003G1721200	XP_024012110.1
OG0014332	Np003G1720400	XP_006402061.1
OG0014333	Np003G1677100	XP_024012558.1
OG0014334	Np003G1631400	XP_006401562.1
OG0014335	Np003G1611900	XP_006401536.2
OG0014336	Np001G0073300	XP_006394393.1
OG0014337	Np035G4404700, Np047G4410600, Np046G4410100, Np032G4402400, Np036G4405700	XP_024016260.1, XP_006409519.2
OG0014341	Np003G1889000	XP_006396276.1
OG0014342	Np001G0237900	XP_006395715.1
OG0014343	Np012G4368900, Np011G4362100	XP_006406373.1
OG0014344	Np004G2467900	XP_006417344.1
OG0014346	Np002G0716900	XP_006389860.1
OG0014373	Np001G0431700	XP_006419132.1
OG0014374	Np001G0465900	XP_006418858.1
OG0014375	Np001G0467000	XP_006404431.1
OG0014376	Np001G0467500	XP_006404426.1
OG0014377	Np001G0467600	XP_006404425.1
OG0014378	Np001G0467700	XP_006404422.1
OG0014379	Np001G0469600	XP_006404408.1
OG0014380	Np003G1627600, Np003G1589200	XP_006401575.2
OG0014381	Np001G0488200	XP_006404250.1
OG0014382	Np001G0485200	XP_006404259.1
OG0014383	Np001G0484900	XP_006404262.1
OG0014384	Np001G0484400	XP_006404268.1
OG0014385	Np001G0484100	XP_006404274.1
OG0014386	Np001G0482500	XP_006404283.1
OG0014387	Np001G0482000	XP_006404287.1
OG0014388	Np001G0478400	XP_006404315.1
OG0014389	Np001G0479600	XP_006404307.1
OG0014390	Np004G2098900	XP_006415800.1
OG0014391	Np001G0477100	XP_006404324.1
OG0014392	Np001G0476700	XP_006404334.2
OG0014393	Np001G0476400	XP_006404339.1
OG0014394	Np001G0328600	XP_006398492.1
OG0014395	Np001G0297800	XP_006398499.1
OG0014396	Np001G0261200	XP_006395810.1
OG0014397	Np005G3177300	XP_006405490.1
OG0014399	Np005G3175800	XP_024014622.1
OG0014400	Np005G2729100	XP_006412676.1
OG0014401	Np005G3096100	XP_024013086.1
OG0014402	Np006G3386700	XP_024003709.1
OG0014403	Np003G1453200	XP_006400338.1
OG0014404	Np003G1452100, Np003G1260000	XP_024012710.1
OG0014405	Np003G1450200	XP_006400308.1
OG0014406	Np003G1450000	XP_006400305.1
OG0014407	Np003G1449300	XP_006400299.1
OG0014408	Np003G1447900	XP_024012177.1
OG0014409	Np003G1447400	XP_006400278.1
OG0014410	Np003G1446800	XP_006400273.1
OG0014411	Np003G1444200	XP_006400256.1
OG0014412	Np003G1440800	XP_006400229.1
OG0014413	Np003G1440400	XP_006400227.1
OG0014414	Np003G1439800	XP_006400222.1
OG0014415	Np003G1439100	XP_006400216.1
OG0014416	Np003G1437600	XP_006400201.1
OG0014418	Np003G1431700	XP_006400146.1
OG0014419	Np001G0176400	XP_024007507.1
OG0014420	Np003G1426500	XP_006400092.1
OG0014421	Np005G2765300	XP_006412962.1
OG0014422	Np003G1424500	XP_024012282.1
OG0014423	Np003G1423700	XP_006400065.1
OG0014424	Np003G1422900	XP_006400057.1
OG0014425	Np003G1421400	XP_006400041.1
OG0014426	Np003G1419000	XP_006400022.1
OG0014427	Np003G1418900	XP_024012634.1
OG0014428	Np003G1418800	XP_006400019.1
OG0014429	Np003G1417000	XP_006399994.2
OG0014430	Np003G1416100	XP_006399982.1
OG0014431	Np003G1415900	XP_006399979.1
OG0014432	Np003G1415000	XP_006399969.1
OG0014433	Np005G3063900	XP_006414823.1
OG0014434	Np003G1414900	XP_006399968.1
OG0014435	Np003G1414700	XP_024011955.1
OG0014436	Np003G1414500	XP_006399963.1
OG0014437	Np003G1413100	XP_006399952.1
OG0014438	Np003G1411800	XP_006399938.1
OG0014439	Np003G1411100	XP_024012509.1
OG0014440	Np003G1410400	XP_006399924.1
OG0014441	Np003G1409900	XP_006399918.1
OG0014442	Np003G1409600	XP_006399916.1
OG0014443	Np003G1407700	XP_006399892.1
OG0014444	Np003G1407500	XP_006399891.1
OG0014445	Np003G1407000	XP_006399884.1
OG0014446	Np003G1406300	XP_006399876.1
OG0014447	Np003G1402200	XP_006399832.2
OG0014448	Np003G1401500	XP_006399831.1
OG0014449	Np003G1398000	XP_006399800.1
OG0014450	Np003G1395900	XP_024012211.1
OG0014452	Np003G1392000	XP_006399750.1
OG0014453	Np003G1391500	XP_006399744.1
OG0014454	Np003G1390500	XP_024012328.1
OG0014455	Np003G1390200	XP_006399733.1
OG0014457	Np003G1384200	XP_006399685.1
