Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0019246	Np003G1739500	jg21660
OG0019248	Np003G1651700	jg21977
OG0019249	Np003G1534500	jg22845
OG0019250	Np022G4393700	jg254
OG0019253	Np047G4410900, Np036G4405100, Np044G4408900, Np046G4410300	jg209
OG0019297	Np001G0465400	jg14462
OG0019299	Np003G1440500	jg5516
OG0019300	Np003G1421500	jg5351
OG0019302	Np003G1410500	jg5230
OG0019303	Np003G1362600	jg4821
OG0019304	Np003G1347500	jg4691
OG0019306	Np006G3622800	jg17434
OG0019307	Np006G3501300, Np008G4281300	jg17969
OG0019308	Np005G3181300	jg18049, jg18051
OG0019309	Np006G3536800, Np006G3471400, Np006G3536300	jg18109
OG0019310	Np004G2132700	jg31546
OG0019311	Np002G0904300, Np001G0056800	jg20805
OG0019312	Np001G0085600	jg23134
OG0019315	Np003G1880600	jg8096
OG0019318	Np003G1530900	jg22874
OG0019320	Np003G1606900	jg22327
OG0019321	Np003G1334400	jg4591
OG0019323	Np003G1776800	jg22000
OG0019324	Np003G1252300	jg3847
OG0019325	Np003G1249400	jg12185
OG0019326	Np003G1249000	jg3809
OG0019327	Np005G3182200	jg12692
OG0019328	Np005G3202000	jg12846
OG0019331	Np002G0754600	jg3371
OG0019332	Np007G3777100	jg27642
OG0019333	Np002G0768300	jg3279
OG0019334	Np002G0767800	jg3283
OG0019335	Np002G1095900, Np004G1900600	jg33825
OG0019336	Np004G1916500	jg33659
OG0019339	Np005G3039900, Np004G2309200	jg11249
OG0019342	Np002G1229000	jg499
OG0019343	Np006G3216900	jg20129
OG0019346	Np001G0383000	jg20605
OG0019348	Np004G1977300	jg33102
OG0019349	Np004G1969400	jg33150
OG0019350	Np002G0977600	jg14274
OG0019351	Np004G1968100	jg33173
OG0019352	Np001G0436100	jg14058
OG0019355	Np001G0515500	jg14889
OG0019357	Np007G3762700	jg27835
OG0019358	Np005G2854100	jg10289
OG0019359	Np001G0425300	jg21063
OG0019360	Np007G4251500	jg23917
OG0019361	Np007G4248800	jg23939
OG0019363	Np001G0008900	jg23733
OG0019367	Np001G0689200	jg16327
OG0019369	Np001G0665500	jg16130
OG0019370	Np001G0656800	jg16079
OG0019371	Np001G0651500	jg16039
OG0019372	Np001G0645700	jg15973
OG0019373	Np001G0640900	jg15916
OG0019375	Np001G0571800	jg15348
OG0019378	Np007G3886400	jg26960
OG0019379	Np007G3889700	jg27010
OG0019380	Np002G0894800	jg2402
OG0019381	Np007G3749400	jg27959
OG0019382	Np006G3330100	jg19215, jg19214
OG0019384	Np006G3368900	jg18926
OG0019385	Np003G1818300	jg7611
OG0019386	Np006G3646700	jg17035
OG0019387	Np004G2047600	jg32269
OG0019388	Np004G2047200	jg32265
OG0019391	Np006G3209200	jg20189
OG0019394	Np006G3250600	jg19851
OG0019395	Np006G3253500	jg19832
OG0019397	Np006G3258500	jg19775
OG0019398	Np006G3281300	jg19585
OG0019399	Np007G4220700	jg24194, jg24136
OG0019400	Np007G3753700, Np007G3753600	jg24283
OG0019403	Np007G4141100	jg24799
OG0019404	Np007G4074700	jg25333
OG0019406	Np007G3921600	jg25804
OG0019408	Np007G3989600	jg26174
OG0019411	Np007G3814300	jg26328
OG0019413	Np004G2597400	jg28416
OG0019414	Np004G2576600	jg28589
OG0019415	Np004G2552000	jg28825
OG0019416	Np004G2542700	jg28905
OG0019417	Np004G2501300	jg29266
OG0019420	Np004G2468400	jg29589
OG0019421	Np004G2468000, Np004G2468100	jg29592
OG0019422	Np004G2464100	jg29613
OG0019425	Np004G2407100	jg30046
OG0019427	Np004G2395200	jg30150
OG0019428	Np004G2367700	jg30418
OG0019430	Np004G2357800	jg30498
OG0019431	Np004G2354600	jg30531
OG0019434	Np004G2305000	jg30902
OG0019435	Np002G0854500	jg2645
OG0019436	Np004G2058400	jg31950
OG0019437	Np004G2061900	jg31979
OG0019440	Np002G1225400	jg530
OG0019441	Np002G1239300	jg420
OG0019445	Np002G0823600, Np002G0823400, Np005G2919200, Np004G1964000	jg33206
OG0019449	Np005G2699300	jg9120
OG0019451	Np005G2724000	jg9290
OG0019453	Np004G2290200, Np004G2289100	jg30981
OG0019454	Np003G1895900	jg8221
OG0019455	Np003G1897200	jg8227
OG0019456	Np003G1899400	jg8247
OG0019457	Np006G3712900	jg16503
OG0019458	Np004G2575900	jg28597
OG0019459	Np004G2484200	jg29427
OG0019461	Np005G2729800	jg29709, jg29719
OG0019463	Np004G2433400	jg29827
OG0019464	Np004G2279700	jg31023
OG0019465	Np004G2275000, Np007G3740600	jg31043
OG0019467	Np004G2093600	jg31188
OG0019468	Np004G2098800	jg31235
OG0019469	Np005G2752200	jg31608, jg9497
OG0019470	Np004G2154100	jg31729
OG0019472	Np004G2049600	jg32372
OG0019473	Np004G2029800	jg32584
OG0019475	Np004G1900900	jg33823
OG0019476	Np002G1199600	jg682
OG0019477	Np002G1131900	jg1182
OG0019478	Np002G1061900	jg1503
OG0019481	Np002G1228100	jg2046
OG0019482	Np002G0958300	jg2063
OG0019485	Np002G0721000	jg2569
OG0019487	Np002G0793100	jg3092
OG0019489	Np007G4106100	jg25071
OG0019491	Np007G4052500	jg25480
OG0019492	Np007G4051800	jg25490
OG0019496	Np007G3889900	jg27012
OG0019497	Np007G3896200	jg27140
OG0019498	Np007G3897300	jg27180
OG0019499	Np007G3776500	jg27649
OG0019500	Np007G3775700	jg27664
OG0019501	Np004G2313700	jg28063
OG0019503	Np005G2747400	jg9448
OG0019504	Np006G3636500	jg17150, jg17155
OG0019505	Np006G3630900	jg17237
OG0019506	Np006G3434800	jg18481
OG0019508	Np004G2371500, Np006G3424700	jg18538
OG0019509	Np006G3410400	jg18616
OG0019510	Np006G3343600	jg19094
OG0019513	Np001G0254100, Np001G0253800	jg13061
OG0019514	Np001G0220100	jg13375
OG0019515	Np001G0217800	jg13395
OG0019517	Np001G0463400	jg14440, jg14069
OG0019518	Np001G0440700	jg14154
OG0019519	Np001G0444200	jg14208
OG0019520	Np001G0451200	jg14306
OG0019521	Np001G0469900	jg14517
OG0019522	Np001G0472900	jg14542
OG0019523	Np001G0692800	jg16355
OG0019526	Np003G1443500	jg5542
OG0019529	Np001G0151400	jg6665
OG0019530	Np001G0157700	jg6804
OG0019531	Np003G1764200	jg7243
OG0019533	Np003G1882000	jg8157
OG0019534	Np005G2739500	jg11647
OG0019535	Np005G2759300	jg9553
OG0019536	Np005G2781100	jg9717
OG0019537	Np005G2794000	jg9821
OG0019538	Np005G2794700	jg9825
OG0019539	Np005G2808600	jg9929
OG0019540	Np005G2813200	jg9972
OG0019541	Np005G2829300	jg10080
OG0019543	Np001G0196600	jg10287
OG0019544	Np005G2892100	jg10595
OG0019545	Np005G2901700	jg10657
OG0019547	Np005G2925100	jg10796
OG0019549	Np005G3193700	jg12767
OG0019553	Np001G0178300	jg21367
OG0019554	Np003G1743100	jg21648
OG0019555	Np003G1726900	jg21714
OG0019557	Np003G1616200, Np003G1614900	jg22137
OG0019603	Np003G1411600	jg5242
OG0019604	Np003G1375400	jg4935
OG0019608	Np004G2142100	jg31625
OG0019610	Np004G2153500	jg31720
OG0019611	Np004G2170800	jg31812
OG0019615	Np001G0085300	jg23137
OG0019616	Np001G0123700	jg6383
OG0019619	Np003G1585500	jg22440
OG0019620	Np003G1595900	jg22384
OG0019622	Np003G1331600	jg4558, jg4563
OG0019623	Np003G1313900	jg4371
OG0019625	Np001G0155900	jg6772
OG0019626	Np003G1269200	jg4003
OG0019628	Np003G1248700	jg3806
OG0019630	Np002G0714900	jg3673
OG0019631	Np004G2087200	jg3617
OG0019633	Np002G0781800	jg3180
OG0019634	Np001G0472300	jg14539
OG0019635	Np001G0474200	jg14564
OG0019636	Np004G1901600	jg33813
OG0019638	Np004G1906600	jg33760
OG0019639	Np004G1923000	jg33618
OG0019640	Np004G1933200	jg33526
OG0019641	Np005G3089000	jg11872
OG0019642	Np005G3073100	jg11710
OG0019644	Np003G1809900	jg31204
OG0019646	Np005G3171600	jg32177
OG0019647	Np001G0386100	jg20638
OG0019648	Np001G0380500	jg20590
OG0019649	Np007G3896500, Np001G0381800	jg20594
OG0019651	Np006G3403600	jg18680
OG0019653	Np005G2906200	jg10695
OG0019654	Np005G2861500	jg10337
OG0019655	Np005G2880300	jg10423
OG0019656	Np006G3216100	jg20136
OG0019658	Np001G0676200	jg16228
OG0019662	Np001G0593900	jg15497
OG0019667	Np007G3868200, Np006G3316800, Np007G3868100, Np006G3316700	jg21294, jg21295
OG0019669	Np003G1839400	jg7748
OG0019670	Np004G2049900	jg18153
OG0019671	Np004G2085100	jg32091
OG0019674	Np006G3256400	jg19805
OG0019675	Np006G3289200	jg19513
OG0019678	Np007G4188700	jg24444
OG0019680	Np007G4151100	jg24729
OG0019682	Np007G4052200	jg25487
OG0019683	Np007G4050600	jg25496
OG0019686	Np007G3804300	jg26245
OG0019688	Np005G3144000	jg12429
OG0019690	Np007G3845800	jg26588
OG0019691	Np004G2572800	jg28628
OG0019698	Np004G2373100	jg30371
OG0019700	Np004G2338900	jg30699
OG0019702	Np002G1172900	jg873
OG0019704	Np002G1075600	jg1430
OG0019706	Np001G0435800	jg14043, jg14047
OG0019709	Np005G2619300	jg8471
OG0019711	Np005G2679000	jg8707
OG0019712	Np005G2639000	jg9007
OG0019713	Np005G2713900	jg9224
OG0019714	Np005G2768500	jg9627
OG0019715	Np004G2556100	jg28786
OG0019716	Np004G2537900	jg28942
OG0019717	Np004G2520200	jg29105
OG0019718	Np004G2353500	jg30543
OG0019720	Np004G2317500	jg31939
OG0019721	Np005G3050100, Np005G3050500	jg32172
OG0019726	Np002G1186200	jg784
OG0019729	Np002G0844700	jg2705
OG0019735	Np007G3749300	jg27960
OG0019736	Np007G3747700	jg27980
OG0019738	Np006G3683300	jg16715
OG0019739	Np006G3681700	jg16719
OG0019740	Np006G3663200	jg16887
OG0019741	Np004G2433700	jg17064
OG0019742	Np006G3607800	jg17651
OG0019744	Np006G3555000	jg18249
OG0019745	Np006G3569100	jg18369
OG0019748	Np001G0616200	jg19946
OG0019749	Np003G1571100	jg20165
OG0019750	Np001G0453000	jg14334
OG0019751	Np001G0453400	jg14336
OG0019752	Np001G0495000	jg14707
OG0019754	Np001G0504100	jg14791
OG0019756	Np001G0676100	jg16225
OG0019758	Np003G1414300	jg5271
OG0019760	Np005G2607200	jg8352
OG0019761	Np005G2609800	jg8370
OG0019764	Np005G2732900	jg9369
OG0019765	Np005G2789500	jg9784
OG0019766	Np005G2806700	jg9913
OG0019768	Np005G2818900	jg10009
OG0019769	Np005G2864000	jg10369
OG0019775	Np005G3196800	jg12784
OG0019776	Np002G0853200	jg21188
OG0019777	Np001G0174500	jg21403
OG0019778	Np001G0166100	jg21548
OG0019779	Np003G1845400	jg21809
OG0019780	Np003G1659500	jg21935
OG0019781	Np003G1639800, Np003G1649000, Np003G1394000	jg22002
OG0019783	Np003G1576800	jg22516
OG0019784	Np003G1543400	jg22769
OG0019785	Np001G0016900	jg23674
OG0019786	Np022G4392100	jg188
OG0019787	Np032G4402300, Np046G4410000, Np035G4404600, Np036G4405600, Np047G4410500	jg249
OG0019788	Np019G4388300, Np019G4388100	jg23826
OG0019831	Np005G2731600	jg9356
OG0019832	Np001G0439900	jg14147
OG0019836	Np004G2108000	jg31319
OG0019837	Np004G2110000	jg31339
OG0019839	Np001G0034100	jg23527
OG0019841	Np007G3893800	jg27100
OG0019842	Np001G0072900	jg23200
OG0019843	Np001G0093800	jg23075
OG0019844	Np001G0128000	jg6410
OG0019845	Np001G0501100	jg14755
OG0019850	Np002G0703800	jg3773
OG0019851	Np002G0704800	jg3764
OG0019861	Np001G0362800	jg20492
OG0019864	Np004G1943100	jg33444
OG0019865	Np006G3402000	jg18696
OG0019868	Np004G2436500, Np005G2775300	jg1894, jg17813
OG0019869	Np005G3146400	jg12336
OG0019870	Np001G0653100	jg16053
OG0019871	Np001G0648200	jg16004
OG0019872	Np001G0632000	jg15864
OG0019875	Np002G0900200	jg2363
OG0019876	Np002G1065800	jg10556
OG0019878	Np006G3341000	jg19129
OG0019879	Np002G0931300, Np004G1999200	jg28210
OG0019882	Np005G2791700	jg9803
OG0019884	Np006G3303600	jg19414
OG0019889	Np007G4110800	jg25039
OG0019891	Np007G4058600	jg25434
OG0019895	Np007G3927600	jg25859
OG0019898	Np007G3851400	jg26618
OG0019899	Np004G2594500	jg28439
OG0019903	Np001G0508300	jg14830
OG0019904	Np002G1179300	jg829
OG0019906	Np004G1985500	jg33014
OG0019914	Np004G2433800	jg17065, jg12156, jg29822
OG0019915	Np004G2407000	jg30047
OG0019918	Np004G2338800	jg30700
OG0019919	Np004G2318900	jg30827
OG0019920	Np003G1891300, Np005G2939400	jg31649
OG0019922	Np004G1981400	jg33072
OG0019923	Np002G1202600	jg670
OG0019926	Np002G1117200	jg1340
OG0019930	Np002G0937900	jg2181
OG0019932	Np007G4152100	jg23952
OG0019934	Np007G4203700	jg24341
OG0019935	Np006G3292500, Np006G3301700, Np006G3291800	jg24649
OG0019938	Np007G3891800	jg27073
OG0019940	Np007G3795900	jg27431
OG0019942	Np007G3762100	jg27841
OG0019943	Np007G3750000	jg27952
OG0019945	Np006G3677900	jg16759
OG0019946	Np006G3651200, Np005G2714900	jg17907
OG0019949	Np001G0475500	jg19884, jg14576
OG0019950	Np006G3212400	jg20160
OG0019951	Np001G0263600	jg13001
OG0019956	Np007G3963700	jg14083
OG0019958	Np001G0445800	jg14236
OG0019959	Np001G0460300	jg14420
OG0019963	Np001G0576400	jg15388
OG0019965	Np004G2464600, Np004G2464900	jg15982, jg15991
OG0019966	Np001G0667200	jg16144
OG0019969	Np003G1305500	jg4309
OG0019973	Np001G0154400	jg6706
OG0019974	Np003G1760600, Np003G1760900	jg7207
OG0019975	Np003G1532700	jg7225
OG0019976	Np004G1964800	jg7520, jg7575
OG0019978	Np003G1882200	jg8155
OG0019980	Np005G2794100	jg9822
OG0019981	Np005G2801000	jg9876
OG0019982	Np006G3204700	jg10101
OG0019984	Np005G3025200	jg11150
OG0019988	Np001G0391900	jg20666
OG0019989	Np001G0417200	jg20927
OG0019996	Np003G1551900	jg22691
OG0019997	Np003G1535100	jg22841
OG0019998	Np003G1518100	jg22987
OG0020047	Np004G2144900, Np004G2145000	jg31642
OG0020049	Np001G0078800	jg23158
OG0020058	Np004G1930200	jg33550
OG0020059	Np022G4392900	jg172
OG0020062	Np002G0812500, Np001G0258700	jg2974
OG0020064	Np001G0360800	jg20459
OG0020065	Np004G1950900	jg14048, jg14049
OG0020067	Np001G0359900	jg20456
OG0020077	Np001G0593000	jg15491
OG0020079	Np006G3319500	jg19278
OG0020081	Np004G2011800	jg12166
OG0020082	Np006G3205300	jg20222
OG0020083	Np006G3280100	jg19594
OG0020086	Np007G4195700	jg24383
OG0020087	Np007G4126000	jg24930
OG0020089	Np007G4052700	jg25479
OG0020092	Np007G3986800, Np003G1601100, Np007G3847800	jg26264
OG0020094	Np007G3843000	jg26567
OG0020095	Np001G0533600	jg15043
OG0020096	Np004G2577500	jg28577
OG0020102	Np004G2372600	jg30376
OG0020103	Np002G1207100	jg641
OG0020106	Np005G2691600	jg8602
OG0020108	Np005G2710800	jg9201
OG0020110	Np001G0083100	jg23092
OG0020110	Np007G3889200	jg25470, jg25465
OG0020111	Np004G2074100	jg32053
OG0020114	Np004G2036400	jg32485
OG0020115	Np004G2036000	jg32494
OG0020119	Np004G1932100	jg33576, jg33577
OG0020123	Np007G3792500	jg1531
OG0020126	Np002G0766900	jg3289
OG0020127	Np002G0705900	jg3753
OG0020132	Np005G2701500	jg26645, jg26765
OG0020134	Np007G3797000, Np007G3796200	jg27427
OG0020135	Np007G3792100	jg27487
OG0020136	Np001G0416200, Np005G2993800, Np002G1154000, Np007G3894800, Np002G1004100, Np005G2961700, Np005G2961800, Np002G1116100, Np005G2615200, Np005G2615100, Np005G2993900, Np004G2193300, Np002G0967500	jg28035
OG0020138	Np004G2162700	jg16941
OG0020139	Np006G3646900	jg17034
OG0020140	Np006G3624300	jg17374
OG0020149	Np003G1358600	jg4777
OG0020150	Np001G0114600	jg6279
OG0020151	Np001G0153600	jg6698
OG0020154	Np003G1760200	jg7201
OG0020158	Np005G2637700	jg9016
OG0020162	Np005G3078200	jg11634
OG0020165	Np005G3134600	jg12371
OG0020170	Np003G1551100	jg22700
OG0020171	Np001G0038000	jg23499
OG0020172	Np034G4403400	jg274, jg120
OG0020172	Np040G4407300	jg119
OG0020234	Np003G1772800	jg7276
OG0020237	Np006G3585500	jg17730
OG0020238	Np004G2121500	jg31448, jg31450
OG0020239	Np001G0093100	jg23080
OG0020242	Np003G1547300	jg22734
OG0020245	Np002G0735800	jg3503
OG0020250	Np005G3084900	jg11563
OG0020253	Np002G0791100	jg3108
OG0020257	Np004G1976700	jg33108
OG0020259	Np005G2876200	jg10442
OG0020272	Np006G3380600	jg18842
OG0020277	Np004G2498900	jg29288
OG0020278	Np001G0531300	jg15022
OG0020284	Np003G1804700	jg27690, jg27692
OG0020287	Np005G2786600	jg9758
OG0020290	Np002G0935000	jg2213
OG0020290	Np004G2375200	jg30360
OG0020292	Np002G1159000	jg30527
OG0020294	Np002G1082000	jg31310
OG0020295	Np006G3327000	jg31868
OG0020297	Np003G1755600	jg31948
OG0020298	Np004G2185800	jg32209
OG0020301	Np004G2026500	jg32610
OG0020304	Np004G1904700	jg33776
OG0020309	Np003G1460400, Np003G1719800, Np005G3103700	jg1863, jg27360
OG0020312	Np002G0862100	jg2584
OG0020320	Np004G2275200, Np005G2660700	jg27483, jg7461
OG0020322	Np006G3711900	jg16511
OG0020324	Np006G3665600	jg16857
OG0020326	Np006G3392400	jg18770
OG0020330	Np003G1583600	jg13983
OG0020331	Np006G3368800	jg14473
OG0020338	Np005G3105000	jg4148
OG0020340	Np003G1436400	jg5482
OG0020341	Np001G0104200	jg6181
OG0020342	Np001G0117200, Np001G0117100	jg6300
OG0020344	Np003G1778200	jg7333
OG0020347	Np003G1889400	jg8164
OG0020348	Np005G2607700	jg8355
OG0020352	Np005G3074000	jg10210
OG0020354	Np006G3579700	jg12246
OG0020359	Np003G1747700	jg21628
OG0020364	Np038G4406800, Np034G4403700, Np040G4407800	jg167
OG0020365	Np022G4391200, Np032G4402000, Np047G4411100, Np044G4409100, Np036G4405300	jg203
OG0020445	Np004G2011700	jg32740
OG0020465	Np002G1018100, Np005G2965200, Np004G2161600, Np003G1695700, Np011G4359900, Np003G1685500, Np005G2990000, Np002G1059000	jg1578
OG0020466	Np005G2920100	jg10775
OG0020470	Np001G0005100	jg23757
OG0020474	Np003G1784600	jg7394
OG0020475	Np006G3214600	jg20146
OG0020479	Np003G1379200, Np004G2023500	jg19858, jg17863
OG0020480	Np007G4222200	jg24170
OG0020485	Np004G2307100	jg21818
OG0020487	Np007G3834200	jg19847
OG0020498	Np003G1590400	jg22426, jg31573, jg22353, jg22771
OG0020499	Np006G3440700	jg31624
OG0020500	Np004G2055300	jg31913
OG0020501	Np003G1684800	jg32616, jg17218, jg32447, jg31923, jg27312, jg33929, jg76, jg17409
OG0020504	Np004G2030900	jg32558
OG0020505	Np004G2030800	jg32559
OG0020506	Np004G1927500	jg33583
OG0020508	Np007G3772200	jg577
OG0020513	Np002G0774700	jg3233
OG0020517	Np007G4182800	jg24494
OG0020520	Np007G4092400	jg25177
OG0020523	Np002G0972700	jg26335, jg12009, jg11663
OG0020525	Np007G3854600	jg26643
OG0020527	Np006G3370500	jg27978
OG0020534	Np006G3605000	jg17936
OG0020547	Np001G0529400	jg15004
OG0020552	Np003G1275700	jg4067
OG0020554	Np003G1311500	jg4346
OG0020556	Np003G1376000	jg4938
OG0020558	Np001G0130200	jg6426
OG0020559	Np001G0147800	jg6625
OG0020560	Np006G3460900, Np006G3510100, Np005G2968300, Np011G4360200	jg6913, jg6795
OG0020564	Np003G1822200	jg7638
OG0020571	Np002G1240200	jg10764
OG0020573	Np005G3029100	jg11168
OG0020576	Np012G4370100, Np012G4369900, Np004G2224000	jg11916
OG0020581	Np003G1645700	jg21136
OG0020582	Np003G1741000	jg21657
OG0020585	Np003G1533500	jg22850
OG0020587	Np022G4391600	jg285, jg131
OG0020589	Np022G4393300	jg146
OG0020675	Np003G1361700	jg4811
OG0020676	Np006G3619700	jg1738
OG0020681	Np004G2073900, Np004G2071000	jg32428
OG0020688	Np004G2091300, Np002G0889300	jg2422
OG0020691	Np004G1976500, Np004G1976400	jg33110
OG0020692	Np001G0500800, Np001G0500500	jg14752
OG0020694	Np005G2873000	jg10466
OG0020702	Np006G3543400, Np006G3486700	jg19211
OG0020704	Np003G1796500	jg7443
OG0020705	Np006G3207500	jg20205
OG0020708	Np005G2813900	jg28013
OG0020711	Np005G3127800	jg12300
OG0020724	Np005G2712300	jg9212
OG0020725	Np005G2663900, Np005G3067500	jg3438
OG0020727	Np004G2597300	jg28418
OG0020730	Np004G2421100	jg29936
OG0020731	Np004G2404500	jg30074
OG0020735	Np004G2318800	jg30829
OG0020738	Np004G2045500	jg32226
OG0020743	Np002G1194200	jg728
OG0020750	Np007G4250900	jg23921
OG0020752	Np007G4204100, Np007G4236300	jg24128
OG0020753	Np007G4188100	jg24449
OG0020758	Np002G0903500	jg27544
OG0020760	Np003G1313200	jg27625, jg4358
OG0020771	Np001G0430800	jg13980
OG0020772	Np001G0434800	jg14019
OG0020774	Np001G0462800	jg14438
OG0020781	Np003G1362500	jg4820
OG0020782	Np003G1451200	jg5610
OG0020783	Np007G3740500, Np007G3740900	jg6453
OG0020784	Np001G0675800	jg6968
OG0020794	Np007G4174600	jg11411, jg11412
OG0020795	Np005G3083400	jg11574
OG0020798	Np001G0429700, Np001G0429900	jg21185
OG0020800	Np003G1741500	jg21653
OG0020801	Np005G3114000	jg22107, jg22083
OG0020890	Np002G0821400	jg5232
OG0020893	Np004G2130300	jg31520
OG0020899	Np001G0451700	jg14317
OG0020914	Np007G3819900	jg33052, jg2558, jg14156, jg30405, jg2700
OG0020917	Np003G1672900	jg20168, jg16767, jg16769
OG0020919	Np001G0360100, Np002G1176200, Np007G4187400, Np003G1632600	jg851
OG0020928	Np007G3991800	jg26179
OG0020932	Np004G2581700	jg28543
OG0020936	Np002G0987700	jg27678
OG0020943	Np001G0209500	jg28304
OG0020945	Np005G2611400	jg8380
OG0020947	Np005G2636700	jg9028
OG0020955	Np004G2405600	jg30065
OG0020957	Np001G0495600	jg30694
OG0020959	Np004G2323100	jg30804
OG0020963	Np006G3353900	jg33259
OG0020972	Np002G0773700	jg1462
OG0020977	Np007G4041100	jg2758, jg25349
OG0020994	Np001G0241600	jg13175
OG0020996	Np003G1449000	jg14216
OG0020997	Np006G3275800, Np005G2990800	jg14554, jg14548
OG0021002	Np001G0641700	jg15936
OG0021005	Np003G1326800	jg4522
OG0021019	Np007G3822100, Np005G2739300	jg11650
OG0021021	Np005G3127400	jg12288, jg12284, jg12293
OG0021025	Np003G1735500	jg21680
OG0021026	Np003G1710300	jg21752
OG0021153	Np004G2175100	jg31830
OG0021156	Np002G1223500	jg6080, jg14800, jg1402
OG0021165	Np004G1905600	jg33768
OG0021170	Np002G1227700	jg516
OG0021181	Np007G3878800	jg26860
OG0021183	Np006G3241100, Np006G3241400, Np001G0668000	jg32025
OG0021184	Np007G4217100	jg24214
OG0021191	Np001G0257800, Np001G0257300	jg13047
OG0021201	Np004G2340100	jg30750
OG0021210	Np005G2659400	jg8823, jg33159
OG0021221	Np003G1493300, Np007G4052100, Np007G3732300, Np007G4025800	jg19841, jg1724
OG0021225	Np004G2014600	jg25461
OG0021233	Np005G2877800, Np001G0307000, Np001G0178900, Np006G3471700, Np005G2623900, Np003G1588800, Np002G1125500, Np001G0163100	jg17206
OG0021238	Np007G3977500	jg18019
OG0021244	Np007G3775900	jg13009, jg13586
OG0021258	Np003G1287500	jg4463, jg4475, jg4470, jg4486
OG0021263	Np006G3411400	jg6702
OG0021265	Np003G1781900	jg7373
OG0021266	Np003G1786300	jg7400
OG0021267	Np007G3912500	jg8209
