Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_NCBI
OG0014250	Np004G2091700	XP_002893424.1
OG0014251	Np004G2092400	XP_002890692.1
OG0014252	Np004G2093300	XP_020867833.1
OG0014253	Np004G2096500	XP_002890702.1
OG0014254	Np004G2103100	XP_020870881.1
OG0014255	Np004G2057000	XP_002893740.1
OG0014257	Np007G3769700, Np007G3769800, Np007G3769600, Np007G3770000, Np007G3769900, Np007G3769500	XP_002891479.2
OG0014258	Np002G1240500	XP_002887903.1
OG0014260	Np002G0817800	XP_020891184.1
OG0014261	Np002G0772200	XP_002887617.1
OG0014263	Np002G0720900	XP_002862214.2, XP_002889248.1
OG0014264	Np007G4231500	XP_020888064.1
OG0014265	Np007G4082900	XP_002882799.1
OG0014266	Np007G4079900	XP_020887396.1
OG0014267	Np007G3829900	XP_002885495.1
OG0014268	Np007G3861100	XP_002865598.2, XP_002883495.1
OG0014269	Np005G2690100	XP_020875561.1
OG0014271	Np007G3781100	XP_002883904.1
OG0014272	Np007G3762200	XP_020887622.1, XP_020887621.1, XP_020887619.1
OG0014273	Np007G3736000, Np006G3297700, Np003G1503200	XP_020888468.1
OG0014274	Np006G3707400	XP_020885005.1
OG0014275	Np006G3677500	XP_002880485.1
OG0014276	Np006G3667900	XP_002878695.1
OG0014278	Np006G3627600	XP_020884446.1
OG0014280	Np006G3487000, Np006G3542800	XP_020885122.1, XP_020883336.1
OG0014281	Np006G3433000	XP_020882697.1
OG0014282	Np006G3408000	XP_002879539.1
OG0014283	Np006G3406200	XP_020884541.1
OG0014284	Np006G3403900	XP_020884547.1
OG0014286	Np006G3312700	XP_020884296.1
OG0014287	Np001G0281800	XP_002875063.1
OG0014288	Np001G0273500	XP_002876754.1
OG0014290	Np001G0220400	XP_020879765.1
OG0014291	Np001G0187500	XP_020881777.1, XP_020881629.1, XP_002877183.2
OG0014292	Np001G0187400	XP_002875519.1
OG0014293	Np001G0185000	XP_020880309.1
OG0014294	Np007G3766800	XP_002884080.1, XP_002863653.1, XP_002875710.1
OG0014295	Np001G0475300	XP_020880905.1
OG0014296	Np001G0511700	XP_002877714.1
OG0014297	Np001G0512500	XP_002877725.1
OG0014298	Np001G0566900	XP_002876227.1
OG0014299	Np001G0635600	XP_020880493.1
OG0014301	Np003G1299100	XP_002871138.2
OG0014302	Np003G1317900	XP_002871216.1
OG0014303	Np003G1390900	XP_002871520.1
OG0014304	Np003G1422200	XP_020876605.1
OG0014306	Np003G1754200	XP_020877476.1
OG0014307	Np003G1761100	XP_020877495.1
OG0014308	Np003G1763800	XP_020877082.1
OG0014309	Np003G1788000	XP_002874640.1
OG0014310	Np003G1843000	XP_020876488.1, XP_020876451.1
OG0014311	Np003G1873400	XP_002874950.1
OG0014313	Np005G2643800	XP_002867133.1
OG0014314	Np005G2728800	XP_002867333.1
OG0014315	Np005G2793000	XP_020873485.1
OG0014316	Np005G2798400	XP_020873687.1
OG0014317	Np005G2916100	XP_020872695.1
OG0014318	Np004G2275100	XP_020872154.1
OG0014319	Np005G3092600	XP_002863242.1
OG0014320	Np005G3099600	XP_020874653.1
OG0014321	Np005G3106100	XP_002868444.2
OG0014322	Np005G3134200	XP_020874831.1
OG0014323	Np001G0368000	XP_020878033.1, XP_002863457.1
OG0014324	Np001G0415400	XP_002863667.1
OG0014326	Np001G0420100	XP_002863715.1
OG0014327	Np001G0167600	XP_020865999.1
OG0014328	Np003G1739300	XP_002862542.2, XP_002864034.1
OG0014329	Np003G1726800	XP_002865807.2, XP_020884082.1
OG0014330	Np003G1722100	XP_002862984.2, XP_020871587.1
OG0014331	Np003G1721200	XP_020874324.1, XP_002864073.1
OG0014332	Np003G1720400	XP_002865824.1, XP_020873747.1
OG0014333	Np003G1677100	XP_020880438.1
OG0014334	Np003G1631400	XP_002864338.1
OG0014335	Np003G1611900	XP_020871088.1
OG0014336	Np001G0073300	XP_020871108.1
OG0014341	Np003G1889000	XP_002874987.1
OG0014342	Np001G0237900	XP_002875249.1, XP_002875247.1
OG0014343	Np012G4368900, Np011G4362100	XP_002883253.1
OG0014344	Np004G2467900	XP_002889875.1
OG0014346	Np002G0716900	XP_020889790.1
OG0014373	Np001G0431700	XP_002875601.1
OG0014374	Np001G0465900	XP_002875803.1
OG0014375	Np001G0467000	XP_020882465.1
OG0014376	Np001G0467500	XP_002877534.1
OG0014377	Np001G0467600	XP_020880029.1
OG0014378	Np001G0467700	XP_020880032.1
OG0014379	Np001G0469600	XP_002877551.1
OG0014381	Np001G0488200	XP_002875909.1
OG0014382	Np001G0485200	XP_020880366.1
OG0014383	Np001G0484900	XP_020880371.1
OG0014384	Np001G0484400	XP_020880359.1
OG0014385	Np001G0484100	XP_002875897.1
OG0014386	Np001G0482500	XP_002875889.1
OG0014387	Np001G0482000	XP_020880356.1
OG0014388	Np001G0478400	XP_020880761.1
OG0014389	Np001G0479600	XP_002877591.1
OG0014390	Np004G2098900	XP_002893451.1
OG0014391	Np001G0477100	XP_020881064.1
OG0014392	Np001G0476700	XP_002875867.2
OG0014393	Np001G0476400	XP_002875866.1
OG0014394	Np001G0328600	XP_020879970.1
OG0014395	Np001G0297800	XP_020879973.1
OG0014396	Np001G0261200	XP_020881074.1
OG0014397	Np005G3177300	XP_020874713.1
OG0014399	Np005G3175800	XP_020874707.1
OG0014400	Np005G2729100	XP_020874482.1
OG0014401	Np005G3096100	XP_002870409.1
OG0014402	Np006G3386700	XP_020870996.1
OG0014403	Np003G1453200	XP_020877777.1
OG0014404	Np003G1452100, Np003G1260000	XP_020877786.1
OG0014405	Np003G1450200	XP_002873842.1
OG0014406	Np003G1450000	XP_002873840.1
OG0014407	Np003G1449300	XP_002871773.1
OG0014408	Np003G1447900	XP_002873829.1
OG0014409	Np003G1447400	XP_020876265.1
OG0014410	Np003G1446800	XP_002871763.2
OG0014411	Np003G1444200	XP_002871756.1
OG0014412	Np003G1440800	XP_002873797.1
OG0014413	Np003G1440400	XP_020878109.1
OG0014414	Np003G1439800	XP_002873795.1
OG0014415	Np003G1439100	XP_002873789.2
OG0014416	Np003G1437600	XP_020877321.1
OG0014418	Np003G1431700	XP_020878538.1
OG0014419	Np001G0176400	XP_002863897.1
OG0014420	Np003G1426500	XP_002873738.1
OG0014421	Np005G2765300	XP_020872561.1
OG0014422	Np003G1424500	XP_020876581.1
OG0014423	Np003G1423700	XP_002871666.1
OG0014424	Np003G1422900	XP_002871662.1
OG0014425	Np003G1421400	XP_002871655.1
OG0014426	Np003G1419000	XP_002871645.2
OG0014427	Np003G1418900	XP_002871642.1
OG0014428	Np003G1418800	XP_002871641.1
OG0014429	Np003G1417000	XP_002873691.2
OG0014430	Np003G1416100	XP_002873684.1
OG0014431	Np003G1415900	XP_002873683.1
OG0014432	Np003G1415000	XP_002873677.2
OG0014433	Np005G3063900	XP_002868320.1
OG0014434	Np003G1414900	XP_002873676.1
OG0014435	Np003G1414700	XP_020877561.1
OG0014436	Np003G1414500	XP_002873672.1
OG0014437	Np003G1413100	XP_002873664.1
OG0014438	Np003G1411800	XP_020876222.1
OG0014439	Np003G1411100	XP_020876334.1
OG0014440	Np003G1410400	XP_002871603.1
OG0014441	Np003G1409900	XP_002873647.1
OG0014442	Np003G1409600	XP_002873646.2
OG0014443	Np003G1407700	XP_020877837.1
OG0014444	Np003G1407500	XP_002873633.1
OG0014445	Np003G1407000	XP_002871589.1
OG0014446	Np003G1406300	XP_002871585.1
OG0014447	Np003G1402200	XP_002873610.1
OG0014448	Np003G1401500	XP_020877587.1
OG0014449	Np003G1398000	XP_020878743.1
OG0014450	Np003G1395900	XP_020877284.1
OG0014452	Np003G1392000	XP_002873565.1
OG0014453	Np003G1391500	XP_020878114.1
OG0014454	Np003G1390500	XP_020878340.1
OG0014455	Np003G1390200	XP_002871515.1
OG0014457	Np003G1384200	XP_002871491.1
OG0014458	Np005G2762100	XP_002869492.1
OG0014459	Np003G1382700	XP_020877001.1
OG0014460	Np001G0195800	XP_020881953.1
OG0014461	Np003G1379500	XP_002871471.1
OG0014462	Np003G1378600	XP_020878180.1
OG0014463	Np003G1376900	XP_002871455.1
OG0014464	Np003G1375300	XP_020879521.1
OG0014465	Np003G1375200	XP_020879522.1
OG0014466	Np003G1374700	XP_002873491.1
OG0014467	Np003G1373200	XP_020876713.1
OG0014468	Np003G1372800	XP_002871443.1
OG0014469	Np003G1372400	XP_002873481.1
OG0014470	Np003G1370500	XP_020876754.1
OG0014471	Np003G1370300	XP_020876729.1
OG0014472	Np003G1369500	XP_002873467.1
OG0014473	Np003G1369000	XP_002873465.1
OG0014474	Np003G1368800	XP_020876730.1
OG0014475	Np003G1368400	XP_020876767.1
OG0014476	Np003G1367000	XP_002871419.1
OG0014477	Np003G1365000	XP_002871410.1
OG0014478	Np003G1364200	XP_020878013.1
OG0014479	Np003G1363700	XP_020878010.1
OG0014480	Np003G1362700	XP_002873433.1
OG0014481	Np005G3100200	XP_002868423.1
OG0014482	Np003G1358700	XP_020877277.1
OG0014483	Np003G1356900	XP_002873401.1
OG0014484	Np003G1356700	XP_020878585.1
OG0014485	Np003G1352700	XP_020877317.1
OG0014486	Np003G1351000	XP_020877930.1
OG0014487	Np003G1349900	XP_020877626.1
OG0014488	Np003G1348200	XP_020878137.1
OG0014489	Np007G3876900	XP_020888541.1
OG0014490	Np003G1346100	XP_020877029.1
OG0014491	Np003G1345800	XP_002871318.1
OG0014493	Np003G1342200	XP_002871303.1
OG0014494	Np003G1340700	XP_020879012.1
OG0014495	Np003G1335600	XP_002873318.1
OG0014496	Np003G1334500	XP_002871274.1
OG0014498	Np005G2811900	XP_020873238.1
OG0014499	Np005G2812600	XP_020873280.1
OG0014500	Np005G2814300	XP_002869697.1
OG0014501	Np005G2814500	XP_002869698.2
OG0014502	Np005G2816300	XP_020873333.1
OG0014503	Np005G2817400	XP_020873652.1
OG0014504	Np005G2817900	XP_020873452.1
OG0014505	Np006G3622900	XP_020883564.1
OG0014506	Np001G0455900	XP_020880659.1
OG0014507	Np006G3622100	XP_020882072.1
OG0014508	Np006G3621000	XP_002879014.1
OG0014509	Np006G3620700	XP_002878999.2
OG0014510	Np006G3620300	XP_002879001.1
OG0014511	Np006G3619800	XP_020884356.1
OG0014512	Np006G3619600	XP_020882718.1
OG0014513	Np006G3617800, Np006G3618100	XP_020885732.1
OG0014514	Np006G3617700	XP_020883985.1
OG0014515	Np006G3612800	XP_020884155.1
OG0014516	Np006G3612200	XP_020884930.1
OG0014517	Np006G3610100	XP_002880907.1
OG0014518	Np006G3608900	XP_020885833.1
OG0014519	Np006G3608800	XP_020885829.1
OG0014520	Np006G3580400	XP_020883480.1
OG0014522	Np006G3585600	XP_002879127.1
OG0014523	Np006G3587700	XP_020883799.1
OG0014524	Np006G3588300	XP_002880953.1
OG0014525	Np006G3589000	XP_002880947.1
OG0014526	Np006G3589500	XP_002880945.1
OG0014527	Np006G3590200	XP_020883793.1
OG0014528	Np006G3591000	XP_002880934.1
OG0014529	Np006G3591500	XP_020884399.1
OG0014530	Np006G3593900	XP_020882741.1
OG0014531	Np006G3595600	XP_020882800.1
OG0014532	Np006G3596100	XP_002880998.1
OG0014533	Np006G3597300	XP_002862704.1, XP_002881002.1
OG0014534	Np006G3597500	XP_002879179.1
OG0014535	Np006G3599200	XP_020885266.1
OG0014536	Np006G3601400	XP_020885658.1
OG0014537	Np006G3602400	XP_020883279.1
OG0014538	Np006G3392100	XP_020883549.1
OG0014539	Np006G3505700	XP_020884878.1
OG0014540	Np006G3506000	XP_020884879.1
OG0014541	Np006G3522100	XP_020883998.1
OG0014542	Np006G3515400	XP_002881083.1
OG0014543	Np006G3523800	XP_020874431.1, XP_020885346.1
OG0014544	Np006G3524800	XP_020884433.1
OG0014545	Np006G3526100	XP_002881096.1
OG0014546	Np006G3479400, Np006G3527700	XP_002881100.1
OG0014547	Np006G3540400, Np006G3467300	XP_002879284.1, XP_002862621.1
OG0014548	Np006G3547400, Np006G3482000	XP_002871999.2
OG0014549	Np001G0625400	XP_002876435.1
OG0014551	Np006G3550300	XP_002881169.1
OG0014552	Np006G3550600	XP_020885679.1
OG0014553	Np006G3552000	XP_002881176.1
OG0014554	Np006G3552300	XP_020883431.1
OG0014555	Np005G2826600	XP_020873790.1
OG0014556	Np006G3556900	XP_002881202.1
OG0014557	Np006G3558200	XP_002879351.1, XP_002862932.1
OG0014558	Np006G3559800	XP_020884396.1
OG0014559	Np006G3560400	XP_020884992.1
OG0014560	Np006G3560900	XP_002862888.1, XP_020884813.1
OG0014561	Np006G3570500	XP_020883684.1
OG0014562	Np006G3568600	XP_020884358.1
OG0014563	Np006G3565900	XP_020885026.1
OG0014564	Np006G3564800, Np006G3563400	XP_020884465.1
OG0014565	Np006G3573100	XP_002879414.2
OG0014567	Np006G3575300	XP_020885802.1
OG0014568	Np006G3575400	XP_002881253.1
OG0014570	Np001G0412800	XP_020878076.1
OG0014571	Np001G0410000	XP_020871038.1
OG0014572	Np001G0408100	XP_002863634.1
OG0014573	Np001G0407900	XP_002865401.1
OG0014574	Np001G0407700	XP_020885196.1
OG0014575	Np001G0407600	XP_020887519.1
OG0014576	Np001G0406000	XP_020871731.1
OG0014577	Np001G0405100	XP_002863621.1
OG0014578	Np001G0402200	XP_020871857.1
OG0014579	Np001G0401900	XP_002865381.1
OG0014580	Np001G0401700	XP_020882322.1
OG0014581	Np001G0401100	XP_020882653.1
OG0014582	Np005G2810200	XP_020873420.1
OG0014583	Np005G2809000	XP_002869678.1
OG0014584	Np005G2808700	XP_020873701.1
OG0014585	Np005G2807700	XP_020873826.1
OG0014586	Np005G2807500	XP_020873662.1
OG0014587	Np005G2806400, Np005G2806000	XP_002867605.1
OG0014588	Np005G2805800	XP_002869667.1
OG0014589	Np004G2003700	XP_020869567.1
OG0014590	Np004G2005800	XP_020866594.1
OG0014591	Np004G2006500	XP_020870936.1
OG0014592	Np004G2008900	XP_020868435.1
OG0014593	Np004G2009300	XP_002891343.1
OG0014594	Np004G2104000	XP_002890739.1
OG0014595	Np004G2020600	XP_002891306.2
OG0014596	Np002G0760900	XP_020890180.1
OG0014597	Np004G2019800	XP_020866912.1
OG0014598	Np004G2019300	XP_020867927.1
OG0014599	Np004G2017800	XP_020869075.1
OG0014600	Np004G2016200	XP_002891322.1
OG0014601	Np004G2105900	XP_020866751.1
OG0014602	Np004G2106000	XP_020866752.1
OG0014603	Np004G2106700	XP_020867333.1
OG0014604	Np004G2107400	XP_020867829.1
OG0014605	Np004G2109400	XP_020870328.1
OG0014606	Np004G2110400	XP_002890765.1
OG0014607	Np004G2112400	XP_020869960.1
OG0014608	Np004G2112500	XP_020867486.1
OG0014609	Np004G2114100	XP_020866526.1
OG0014610	Np004G2118200	XP_020867309.1
OG0014611	Np004G2121100	XP_020868984.1
OG0014612	Np004G2124800	XP_020868260.1
OG0014613	Np004G2126500	XP_020867240.1
OG0014614	Np004G2128600	XP_002893573.1
OG0014615	Np004G2130500	XP_020866852.1
OG0014616	Np004G2131100	XP_002890837.1
OG0014617	Np004G2132200	XP_020867365.1
OG0014618	Np004G2133100	XP_002893597.2
OG0014619	Np004G2133300	XP_020869707.1
OG0014620	Np004G2139300	XP_020867054.1
OG0014621	Np004G2139600	XP_020869912.1
OG0014622	Np004G2139800	XP_020866937.1
OG0014623	Np005G2820900	XP_002867661.1
OG0014624	Np004G2141200	XP_020869406.1
OG0014625	Np004G2141500	XP_002890884.1
OG0014626	Np004G2142200	XP_020867592.1
OG0014627	Np004G2146700	XP_020870636.1
OG0014628	Np004G2147100	XP_020869489.1
OG0014629	Np004G2148100	XP_002890913.1
OG0014630	Np004G2150600	XP_020866433.1
OG0014631	Np004G2153800	XP_002891131.2
OG0014632	Np004G2153900	XP_020870584.1
OG0014633	Np004G2155900	XP_002893847.1
OG0014634	Np004G2159000	XP_002893846.1
OG0014636	Np004G2159700	XP_002891143.1
OG0014637	Np004G2161400, Np004G2160900	XP_002891141.1
OG0014638	Np004G2168900	XP_002890949.1
OG0014639	Np004G2169000	XP_002893686.1
OG0014640	Np004G2169700	XP_020867080.1
OG0014641	Np004G2174800	XP_020868050.1
OG0014642	Np004G2195000	XP_020870248.1
OG0014643	Np004G2188900	XP_002890970.1
OG0014644	Np004G2197200	XP_020867122.1
OG0014645	Np004G2050500	XP_020870448.1
OG0014646	Np004G2050900	XP_020867922.1
OG0014647	Np004G2055000	XP_020868035.1
OG0014648	Np001G0252600	XP_020881303.1
OG0014649	Np001G0251800	XP_020879961.1
OG0014650	Np001G0249600	XP_002876855.1
OG0014651	Np001G0248500	XP_020880940.1
OG0014652	Np001G0246300	XP_020881650.1
OG0014653	Np005G2814800	XP_002867635.1
OG0014654	Np001G0246100	XP_002875205.1
OG0014655	Np001G0242700	XP_002876889.1
OG0014656	Np001G0242400	XP_020879822.1
OG0014657	Np001G0013800	XP_002866731.1
OG0014658	Np001G0014300	XP_002865046.1
OG0014659	Np001G0016100	XP_002865030.1
OG0014660	Np001G0019300	XP_002866711.1
OG0014661	Np001G0019600	XP_002865012.1
OG0014662	Np001G0019700	XP_020869680.1
OG0014663	Np001G0020200	XP_002866709.1
OG0014664	Np001G0020300	XP_020870048.1
OG0014665	Np001G0022200	XP_002866703.1
OG0014666	Np001G0022500	XP_020869373.1
OG0014667	Np001G0022800	XP_020869366.1
OG0014668	Np001G0024100	XP_020871695.1
OG0014669	Np001G0024600	XP_020884750.1
OG0014670	Np001G0024700	XP_020884736.1
OG0014671	Np001G0025200	XP_020885157.1
OG0014672	Np001G0026900	XP_020871280.1
OG0014673	Np001G0028700	XP_020871722.1, XP_020873372.1
OG0014674	Np001G0029300	XP_002866676.1
OG0014675	Np001G0033900	XP_002866657.1
OG0014676	Np001G0035000	XP_002862463.1, XP_002866653.1
OG0014677	Np003G1859400	XP_020884816.1
OG0014678	Np001G0038400	XP_020871756.1
OG0014679	Np001G0039500	XP_020871118.1
OG0014680	Np001G0040900	XP_002864918.1
OG0014681	Np001G0042200	XP_020870006.1
OG0014682	Np001G0042700	XP_002864909.2
OG0014683	Np001G0044600	XP_002866616.1
OG0014684	Np001G0045100	XP_020871870.1
OG0014685	Np001G0045200	XP_002866614.1
OG0014686	Np001G0045500	XP_002864897.1
OG0014687	Np001G0047100	XP_002866606.1
OG0014688	Np001G0048000	XP_020883660.1
OG0014689	Np001G0048600	XP_020871287.1
OG0014690	Np001G0051400	XP_020881877.1
OG0014691	Np001G0051800	XP_020868000.1
OG0014692	Np001G0052200	XP_002866583.1
OG0014693	Np001G0056400	XP_020889435.1
OG0014694	Np001G0059800	XP_002864847.1
OG0014695	Np001G0059900	XP_020882456.1
OG0014696	Np001G0060400	XP_020885649.1
OG0014697	Np001G0060600	XP_002866552.1
OG0014698	Np001G0060700	XP_002866551.1
OG0014699	Np001G0064400	XP_002881825.1
OG0014700	Np001G0061500	XP_002864843.1
OG0014701	Np001G0065500	XP_020871063.1
OG0014702	Np001G0065700	XP_002866534.1
OG0014703	Np001G0065900	XP_020871872.1
OG0014704	Np001G0066700	XP_002866527.1
OG0014705	Np001G0066800	XP_020881576.1
OG0014706	Np001G0069800	XP_002866508.1
OG0014707	Np001G0072000	XP_020871223.1
OG0014708	Np001G0075300	XP_002866484.1
OG0014709	Np001G0075400	XP_002864783.1
OG0014710	Np001G0078200, Np001G0078100	XP_002866474.1
OG0014711	Np001G0078700	XP_002866470.1
OG0014712	Np001G0078900	XP_020883417.1
OG0014713	Np001G0079300	XP_020865862.1
OG0014714	Np001G0085200	XP_020871023.1
OG0014715	Np001G0085400	XP_020883725.1
OG0014716	Np001G0088100	XP_020868734.1
OG0014717	Np001G0088200	XP_020868741.1
OG0014718	Np001G0089300	XP_020882381.1
OG0014719	Np001G0091400	XP_020871892.1
OG0014720	Np001G0092800	XP_020871240.1
OG0014721	Np001G0094100	XP_020871149.1
OG0014722	Np001G0095600	XP_020871858.1
OG0014723	Np001G0097600	XP_002876993.1
OG0014724	Np001G0097800	XP_002866406.1
OG0014725	Np001G0098000	XP_020878496.1
OG0014726	Np001G0099000	XP_002866399.2
OG0014728	Np001G0106100	XP_020879568.1, XP_020879570.1
OG0014729	Np001G0106300	XP_002874133.1
OG0014730	Np001G0108700	XP_020878586.1
OG0014731	Np001G0109200	XP_002872071.1
OG0014732	Np001G0110000	XP_020877897.1
OG0014733	Np004G2021100	XP_002893999.1
OG0014734	Np001G0112400	XP_020876298.1
OG0014735	Np001G0455800	XP_002875755.1
OG0014736	Np001G0114700	XP_020877540.1
OG0014737	Np001G0114800	XP_020878968.1
OG0014738	Np001G0114900	XP_020877987.1
OG0014739	Np001G0115700	XP_020879053.1
OG0014740	Np001G0116000	XP_002874189.1
OG0014741	Np001G0116800	XP_020877413.1
OG0014742	Np001G0118200	XP_020877943.1
OG0014743	Np001G0118300	XP_002874202.2
OG0014744	Np003G1758100	XP_020877534.1
OG0014745	Np001G0118500	XP_020877597.1
OG0014746	Np001G0119100	XP_002874210.1
OG0014747	Np001G0120400	XP_020878658.1
OG0014748	Np001G0121000	XP_002872128.1
OG0014749	Np001G0121200	XP_002872129.1
OG0014750	Np001G0121600	XP_020878643.1
OG0014751	Np001G0122500	XP_020876188.1
OG0014752	Np001G0127900	XP_002874251.1
OG0014753	Np001G0135400	XP_002874285.1
OG0014754	Np001G0136300	XP_020877867.1
OG0014755	Np001G0136500	XP_020877863.1
OG0014756	Np001G0136700	XP_002874297.1
OG0014757	Np001G0137700	XP_020878525.1
OG0014758	Np003G1473400	XP_002873945.1
OG0014759	Np003G1477500	XP_020877021.1
OG0014760	Np003G1479400	XP_020879092.1
OG0014761	Np003G1482500	XP_020877903.1
OG0014762	Np003G1483300	XP_020878817.1
OG0014763	Np003G1484700	XP_002871930.1
OG0014764	Np003G1486500	XP_002873995.1
OG0014765	Np003G1486700	XP_020877338.1
OG0014766	Np003G1486800	XP_002873997.1
OG0014767	Np003G1488500	XP_020878283.1
OG0014768	Np003G1488600	XP_002871948.1
OG0014769	Np003G1489000	XP_020876534.1
OG0014770	Np003G1492400	XP_020876315.1
OG0014771	Np003G1494500	XP_020877348.1
OG0014772	Np003G1498000	XP_002871975.1
OG0014773	Np003G1500100	XP_020877378.1
OG0014774	Np003G1501500	XP_020877830.1
OG0014775	Np003G1501600	XP_002874050.1
OG0014776	Np004G2312000	XP_020869159.1
OG0014777	Np003G1503400	XP_002871997.1
OG0014778	Np003G1504600	XP_002874069.1
OG0014779	Np003G1504800	XP_002872000.1
OG0014780	Np003G1505600	XP_002872003.1
OG0014781	Np003G1508400	XP_020877267.1
OG0014782	Np003G1509800	XP_020875820.1
OG0014783	Np007G3873100	XP_020888776.1
OG0014784	Np003G1510500	XP_002874099.1
OG0014785	Np003G1510600	XP_020879585.1
OG0014786	Np001G0430200	XP_002865567.1, XP_002865566.1
OG0014787	Np003G1636500	XP_002865980.1
OG0014788	Np003G1514400	XP_002866393.1
OG0014789	Np003G1516400	XP_002866385.1
OG0014790	Np003G1516500	XP_002864694.1
OG0014791	Np003G1517100	XP_020884993.1
OG0014792	Np003G1517400	XP_020869950.1
OG0014793	Np003G1521400	XP_020889262.1
OG0014794	Np037G4406500, Np038G4407200, Np043G4408400	XP_002877219.1
OG0014795	Np003G1525200	XP_002864653.2
OG0014796	Np003G1525900	XP_002866347.1
OG0014797	Np003G1530500	XP_020881159.1
OG0014798	Np005G3135600	XP_020875113.1
OG0014799	Np003G1531000	XP_002864632.1
OG0014800	Np003G1531400	XP_020867792.1
OG0014801	Np003G1533000	XP_020870133.1
OG0014802	Np003G1533200	XP_002866320.1
OG0014803	Np003G1536300	XP_020890342.1
OG0014804	Np003G1536400	XP_002866311.1
OG0014805	Np003G1541500	XP_020889219.1
