Orthogroup	Noccaea_praecox	Rorippa_islandica
OG0017154	Np003G1523600	Roisl.0080s0277.1.p
OG0017155	Np003G1526100	Roisl.0080s0299.1.p
OG0017156	Np003G1538600	Roisl.0080s0399.1.p
OG0017157	Np001G0440600	Roisl.0037s0010.1.p
OG0017158	Np003G1543300	Roisl.0080s0435.1.p
OG0017159	Np003G1543900	Roisl.0080s0441.1.p
OG0017161	Np003G1544700	Roisl.0080s0445.1.p
OG0017162	Np003G1548000	Roisl.0080s0474.1.p
OG0017163	Np003G1551200	Roisl.0080s0500.1.p
OG0017164	Np003G1552300	Roisl.0080s0511.1.p
OG0017165	Np003G1553400	Roisl.0080s0519.1.p
OG0017166	Np003G1559400	Roisl.0080s0552.1.p
OG0017167	Np003G1562500	Roisl.0080s0581.1.p
OG0017168	Np005G2797900	Roisl.0022s0263.1.p
OG0017169	Np003G1564600	Roisl.0080s0595.1.p
OG0017170	Np004G2417100	Roisl.0007s0655.1.p, Roisl.0007s0660.1.p
OG0017171	Np003G1568600	Roisl.0080s0619.1.p
OG0017172	Np003G1569500	Roisl.0080s0624.1.p
OG0017173	Np003G1573700	Roisl.0080s0655.1.p
OG0017174	Np003G1577200	Roisl.0080s0679.1.p
OG0017176	Np003G1604000	Roisl.0080s0812.1.p
OG0017177	Np003G1607800	Roisl.0080s0842.1.p
OG0017178	Np003G1609500	Roisl.0080s0848.1.p
OG0017179	Np003G1609600	Roisl.0080s0849.1.p
OG0017180	Np003G1610900	Roisl.0080s0856.1.p
OG0017181	Np001G0499300	Roisl.0046s0829.1.p
OG0017182	Np001G0499100	Roisl.0046s0827.1.p
OG0017183	Np001G0496400	Roisl.0046s0816.1.p
OG0017184	Np001G0496200	Roisl.0046s0814.1.p
OG0017185	Np003G1333300	Roisl.0210s0477.1.p
OG0017186	Np003G1329100	Roisl.0210s0450.1.p
OG0017187	Np003G1328900	Roisl.0210s0448.1.p
OG0017188	Np003G1328700	Roisl.0210s0446.1.p
OG0017189	Np007G4121500, Np003G1328600	Roisl.0210s0445.1.p
OG0017190	Np003G1327700	Roisl.0210s0441.1.p
OG0017191	Np003G1327600	Roisl.0210s0440.1.p
OG0017192	Np003G1325500	Roisl.0210s0416.1.p
OG0017193	Np003G1324700	Roisl.0210s0411.1.p
OG0017194	Np003G1320300	Roisl.0042s0014.1.p
OG0017195	Np005G3108200	Roisl.0053s0126.1.p
OG0017197	Np003G1310200	Roisl.0042s0082.1.p
OG0017198	Np003G1307400	Roisl.0042s0094.1.p
OG0017199	Np003G1303000	Roisl.0042s0133.1.p
OG0017200	Np003G1302700	Roisl.0042s0136.1.p, Roisl.0018s0049.1.p
OG0017201	Np003G1301000	Roisl.0042s0140.1.p
OG0017202	Np003G1299500	Roisl.0042s0151.1.p
OG0017203	Np003G1299200	Roisl.0056s0024.1.p
OG0017204	Np003G1295700	Roisl.0030s0217.1.p
OG0017205	Np003G1285400	Roisl.0030s0134.1.p
OG0017206	Np003G1280100	Roisl.0030s0083.1.p
OG0017207	Np003G1276700	Roisl.0030s0066.1.p
OG0017209	Np003G1271500	Roisl.0030s0015.1.p
OG0017210	Np003G1271400	Roisl.0030s0013.1.p
OG0017211	Np003G1270600	Roisl.0030s0002.1.p
OG0017212	Np003G1270000	Roisl.0005s0023.1.p
OG0017216	Np003G1264100	Roisl.0034s0126.1.p
OG0017217	Np003G1260900	Roisl.0034s0104.1.p
OG0017218	Np003G1258000	Roisl.0034s0090.1.p
OG0017219	Np003G1254200	Roisl.0034s0058.1.p
OG0017220	Np003G1252600	Roisl.0034s0041.1.p
OG0017221	Np003G1252400	Roisl.0034s0039.1.p
OG0017224	Np003G1250600	Roisl.0034s0021.1.p
OG0017225	Np003G1250400	Roisl.0034s0018.1.p
OG0017226	Np005G3181100	Roisl.0009s0165.1.p
OG0017227	Np005G3188000	Roisl.0009s0120.1.p
OG0017228	Np005G3196400	Roisl.0009s0070.1.p
OG0017229	Np005G3194400	Roisl.0009s0023.1.p
OG0017230	Np002G0702200	Roisl.0115s0021.1.p
OG0017231	Np002G0702000	Roisl.0115s0019.1.p
OG0017232	Np002G0701700	Roisl.0115s0008.1.p
OG0017234	Np002G0705600	Roisl.0115s0051.1.p
OG0017235	Np002G0707600, Np005G3117500	Roisl.0115s0069.1.p
OG0017236	Np002G0708700	Roisl.0115s0079.1.p
OG0017237	Np002G0713900	Roisl.0115s0130.1.p
OG0017238	Np002G0715300	Roisl.0115s0138.1.p
OG0017239	Np002G0715400	Roisl.0115s0139.1.p
OG0017240	Np002G0716700	Roisl.0115s0150.1.p
OG0017241	Np002G0719900	Roisl.0115s0173.1.p
OG0017242	Np002G0720600	Roisl.0066s0338.1.p
OG0017243	Np002G0721100	Roisl.0115s0180.1.p
OG0017245	Np002G0729900	Roisl.0115s0253.1.p
OG0017246	Np002G0732900	Roisl.0004s0041.1.p
OG0017247	Np002G0737800	Roisl.0004s0085.1.p
OG0017248	Np002G0742200	Roisl.0004s0099.1.p
OG0017249	Np002G0742400	Roisl.0004s0103.1.p
OG0017250	Np002G0743300	Roisl.0004s0109.1.p
OG0017251	Np002G0747000	Roisl.0004s0136.1.p
OG0017252	Np002G0749200	Roisl.0004s0149.1.p
OG0017253	Np002G0749500	Roisl.0004s0152.1.p
OG0017254	Np002G0749900	Roisl.0004s0156.1.p
OG0017255	Np002G0750500	Roisl.0004s0162.1.p
OG0017256	Np002G0755200	Roisl.0004s0193.1.p
OG0017257	Np002G0756600	Roisl.0004s0203.1.p
OG0017259	Np002G0761100	Roisl.0004s0228.1.p
OG0017260	Np001G0210200	Roisl.0011s0523.1.p
OG0017261	Np002G0771500	Roisl.0004s0298.1.p
OG0017262	Np002G0772600	Roisl.0004s0306.1.p
OG0017263	Np002G0773900	Roisl.0004s0310.1.p
OG0017264	Np002G0774300	Roisl.0004s0313.1.p
OG0017266	Np002G1115000	Roisl.0214s0883.1.p
OG0017267	Np007G3759300	Roisl.0066s0199.1.p
OG0017268	Np007G3753900	Roisl.0066s0144.1.p
OG0017269	Np001G0471600	Roisl.0209s0452.1.p
OG0017270	Np001G0470900	Roisl.0209s0443.1.p
OG0017271	Np004G1901400	Roisl.0007s0804.1.p
OG0017272	Np004G1903000	Roisl.0007s0774.1.p
OG0017273	Np004G1903800	Roisl.0007s0771.1.p
OG0017274	Np004G1905700	Roisl.0021s0504.1.p
OG0017275	Np007G3717500	Roisl.0214s0494.1.p
OG0017276	Np004G1907400	Roisl.0021s0522.1.p
OG0017277	Np004G1908900	Roisl.0021s0535.1.p
OG0017278	Np004G1911400	Roisl.0021s0550.1.p
OG0017279	Np004G1911100	Roisl.0021s0547.1.p
OG0017280	Np004G1913100	Roisl.0006s0536.1.p
OG0017281	Np004G1914200	Roisl.0006s0527.1.p
OG0017282	Np004G1914500	Roisl.0006s0524.1.p
OG0017283	Np004G1915100	Roisl.0006s0521.1.p
OG0017285	Np004G1920100	Roisl.0006s0487.1.p
OG0017286	Np004G1922700	Roisl.0006s0467.1.p
OG0017287	Np004G1925900	Roisl.0006s0446.1.p
OG0017288	Np004G1927800	Roisl.0006s0432.1.p
OG0017289	Np001G0428700	Roisl.0015s0164.1.p
OG0017290	Np006G3657500	Roisl.0051s0013.1.p
OG0017291	Np004G1935100	Roisl.0006s0381.1.p
OG0017292	Np006G3395500	Roisl.0028s1044.1.p
OG0017294	Np006G3384000	Roisl.0017s0014.1.p
OG0017295	Np003G1645200	Roisl.0031s0080.1.p
OG0017296	Np003G1752700	Roisl.0020s0011.1.p
OG0017297	Np003G1883500	Roisl.0189s0108.1.p
OG0017298	Np005G3097700	Roisl.0015s0153.1.p
OG0017299	Np005G3098100	Roisl.0015s0156.1.p
OG0017300	Np005G3098400	Roisl.0015s0158.1.p
OG0017301	Np005G3099000	Roisl.0015s0160.1.p
OG0017302	Np005G3101000	Roisl.0043s0021.1.p
OG0017303	Np005G3100900	Roisl.0043s0023.1.p
OG0017304	Np005G3100600	Roisl.0015s0184.1.p
OG0017305	Np005G3075700	Roisl.0082s0042.1.p
OG0017306	Np005G3082700	Roisl.0058s0068.1.p
OG0017307	Np005G3084800	Roisl.0058s0056.1.p
OG0017308	Np005G3093500	Roisl.0075s0057.1.p
OG0017309	Np004G2446000	Roisl.0021s0382.1.p
OG0017310	Np005G3070200	Roisl.0075s0086.1.p
OG0017311	Np005G3060600	Roisl.0075s0141.1.p
OG0017312	Np005G3060500	Roisl.0075s0142.1.p
OG0017313	Np005G3050900	Roisl.0075s0202.1.p
OG0017314	Np005G3040500	Roisl.0002s0241.1.p
OG0017315	Np005G3040200	Roisl.0002s0237.1.p
OG0017316	Np005G3040000	Roisl.0002s0234.1.p
OG0017317	Np005G3038600	Roisl.0002s0225.1.p
OG0017318	Np005G3025100	Roisl.0002s0140.1.p
OG0017319	Np005G3023300	Roisl.0002s0119.1.p
OG0017321	Np003G1739100	Roisl.0214s0103.1.p
OG0017323	Np002G0816500	Roisl.0019s0190.1.p
OG0017324	Np002G0816000	Roisl.0019s0186.1.p
OG0017325	Np002G0815800	Roisl.0019s0182.1.p
OG0017326	Np002G0814900	Roisl.0019s0177.1.p
OG0017327	Np006G3653100	Roisl.0051s0056.1.p
OG0017328	Np002G0811500	Roisl.0019s0144.1.p
OG0017329	Np002G0811300	Roisl.0019s0142.1.p
OG0017331	Np002G0808500	Roisl.0019s0116.1.p
OG0017332	Np002G0808000	Roisl.0019s0111.1.p
OG0017333	Np002G0803200	Roisl.0019s0102.1.p
OG0017334	Np002G0798000	Roisl.0004s0496.1.p
OG0017335	Np002G0790000	Roisl.0004s0432.1.p
OG0017336	Np002G0882500	Roisl.0019s0668.1.p
OG0017337	Np002G0882300	Roisl.0019s0666.1.p
OG0017338	Np002G0880600	Roisl.0019s0657.1.p
OG0017339	Np002G0876300	Roisl.0019s0643.1.p
OG0017340	Np002G0874100	Roisl.0019s0601.1.p
OG0017341	Np005G2764300	Roisl.0022s0524.1.p
OG0017345	Np005G3161700	Roisl.0009s0276.1.p
OG0017346	Np005G3165400	Roisl.0009s0252.1.p
OG0017347	Np001G0432600	Roisl.0208s0025.1.p
OG0017348	Np001G0432700	Roisl.0208s0024.1.p
OG0017349	Np001G0198500	Roisl.0025s0072.1.p
OG0017350	Np001G0195700	Roisl.0188s0115.1.p
OG0017351	Np001G0202300	Roisl.0025s0021.1.p
OG0017352	Np001G0205100	Roisl.0011s0564.1.p
OG0017353	Np001G0220200	Roisl.0011s0460.1.p
OG0017354	Np001G0222600	Roisl.0011s0443.1.p
OG0017355	Np001G0225300	Roisl.0011s0423.1.p
OG0017356	Np001G0235800	Roisl.0011s0329.1.p
OG0017357	Np002G0864700	Roisl.0019s0566.1.p
OG0017358	Np002G0867400	Roisl.0019s0576.1.p
OG0017360	Np002G0868800	Roisl.0019s0585.1.p
OG0017361	Np002G0869600	Roisl.0019s0589.1.p
OG0017362	Np002G0872700	Roisl.0019s0613.1.p
OG0017363	Np001G0369300	Roisl.0005s0207.1.p
OG0017364	Np001G0369800	Roisl.0005s0281.1.p
OG0017365	Np001G0371000	Roisl.0005s0294.1.p
OG0017366	Np001G0384400	Roisl.0012s0371.1.p
OG0017367	Np004G1965500	Roisl.0006s0113.1.p
OG0017369	Np004G1957000	Roisl.0006s0194.1.p
OG0017370	Np004G1955400	Roisl.0006s0208.1.p, Roisl.0066s0380.1.p
OG0017372	Np004G1947500	Roisl.0006s0294.1.p
OG0017373	Np004G1943700	Roisl.0006s0307.1.p
OG0017374	Np004G1943500	Roisl.0006s0309.1.p
OG0017375	Np004G1943000	Roisl.0006s0312.1.p
OG0017376	Np004G1942100	Roisl.0006s0321.1.p
OG0017377	Np004G1940900	Roisl.0006s0334.1.p
OG0017378	Np001G0422200	Roisl.0214s0310.1.p
OG0017379	Np001G0421800	Roisl.0214s0297.1.p
OG0017380	Np005G3106300	Roisl.0053s0089.1.p
OG0017381	Np001G0415600	Roisl.0012s0089.1.p
OG0017383	Np006G3439100	Roisl.0028s0762.1.p
OG0017385	Np006G3436000	Roisl.0028s0777.1.p
OG0017386	Np006G3432900	Roisl.0028s0793.1.p
OG0017387	Np006G3420600	Roisl.0028s0849.1.p
OG0017388	Np003G1841800	Roisl.0028s0901.1.p, Roisl.0028s0900.1.p
OG0017389	Np006G3410700	Roisl.0028s0910.1.p
OG0017390	Np006G3408900	Roisl.0028s0930.1.p
OG0017391	Np006G3406800	Roisl.0028s0954.1.p
OG0017392	Np006G3404900, Np006G3405200	Roisl.0028s0965.1.p
OG0017393	Np006G3399800	Roisl.0028s1005.1.p
OG0017394	Np005G2899700	Roisl.0091s0372.1.p
OG0017395	Np005G2901800	Roisl.0091s0383.1.p
OG0017396	Np005G2904400	Roisl.0091s0406.1.p
OG0017397	Np005G2903800	Roisl.0091s0401.1.p
OG0017398	Np005G2910100	Roisl.0091s0433.1.p
OG0017399	Np005G2912700	Roisl.0091s0451.1.p
OG0017400	Np005G2919700	Roisl.0091s0488.1.p
OG0017401	Np001G0466000	Roisl.0209s0386.1.p
OG0017402	Np006G3680700	Roisl.0046s0533.1.p
OG0017403	Np004G2056700	Roisl.0029s0083.1.p
OG0017404	Np001G0525100	Roisl.0046s1042.1.p
OG0017405	Np001G0523500	Roisl.0046s1023.1.p
OG0017406	Np001G0521500	Roisl.0046s1004.1.p
OG0017407	Np003G1659600	Roisl.0189s0118.1.p
OG0017408	Np003G1677600	Roisl.0189s0198.1.p
OG0017409	Np005G2925300	Roisl.0214s0136.1.p
OG0017410	Np005G2944900	Roisl.0038s0002.1.p
OG0017411	Np007G3798000	Roisl.0066s0439.1.p
OG0017412	Np007G3779200	Roisl.0045s0027.1.p
OG0017413	Np007G3777000	Roisl.0045s0007.1.p
OG0017414	Np007G3771200	Roisl.0066s0321.1.p
OG0017415	Np007G3770200	Roisl.0066s0311.1.p
OG0017416	Np007G3763000	Roisl.0066s0234.1.p
OG0017417	Np005G2847700	Roisl.0091s0045.1.p
OG0017418	Np005G2851800	Roisl.0091s0068.1.p
OG0017419	Np004G2103300	Roisl.0015s0116.1.p
OG0017420	Np005G2855000	Roisl.0091s0086.1.p
OG0017421	Np001G0175800	Roisl.0014s0076.1.p
OG0017422	Np005G2886100	Roisl.0091s0288.1.p
OG0017423	Np005G2882700	Roisl.0091s0264.1.p
OG0017424	Np007G3801000	Roisl.0188s0015.1.p
OG0017425	Np001G0188600	Roisl.0184s0198.1.p
OG0017426	Np005G2873600	Roisl.0091s0228.1.p
OG0017427	Np005G2880800	Roisl.0091s0185.1.p
OG0017428	Np005G2869700	Roisl.0091s0182.1.p
OG0017429	Np005G2866400	Roisl.0091s0151.1.p
OG0017430	Np005G2863700	Roisl.0091s0135.1.p
OG0017431	Np005G2893400	Roisl.0091s0327.1.p
OG0017434	Np007G4254800	Roisl.0016s0004.1.p
OG0017435	Np007G4254500	Roisl.0016s0007.1.p
OG0017436	Np007G4253900	Roisl.0016s0015.1.p
OG0017438	Np007G4251900	Roisl.0016s0032.1.p
OG0017439	Np007G4249800	Roisl.0016s0046.1.p
OG0017440	Np007G4249600	Roisl.0016s0048.1.p
OG0017441	Np007G4249500	Roisl.0016s0049.1.p
OG0017442	Np001G0005300	Roisl.0046s1297.1.p
OG0017444	Np001G0004300	Roisl.0024s0651.1.p
OG0017445	Np001G0004000	Roisl.0024s0653.1.p
OG0017446	Np001G0003400	Roisl.0024s0658.1.p
OG0017447	Np001G0002400	Roisl.0024s0668.1.p
OG0017449	Np001G0001800	Roisl.0024s0673.1.p
OG0017450	Np001G0001200, Np001G0001100	Roisl.0024s0678.1.p
OG0017451	Np001G0699000	Roisl.0018s0485.1.p
OG0017452	Np001G0698200	Roisl.0018s0477.1.p
OG0017453	Np001G0698100	Roisl.0018s0476.1.p
OG0017456	Np001G0694700	Roisl.0018s0443.1.p
OG0017457	Np001G0689500	Roisl.0018s0397.1.p
OG0017458	Np001G0684400	Roisl.0018s0349.1.p
OG0017459	Np001G0678900	Roisl.0018s0308.1.p
OG0017460	Np001G0678600	Roisl.0018s0305.1.p
OG0017461	Np001G0667700	Roisl.0018s0214.1.p
OG0017463	Np001G0666400	Roisl.0018s0204.1.p
OG0017464	Np001G0666000	Roisl.0018s0201.1.p
OG0017465	Np001G0661600	Roisl.0018s0155.1.p
OG0017466	Np001G0661200	Roisl.0018s0151.1.p
OG0017467	Np001G0656300	Roisl.0018s0129.1.p
OG0017468	Np001G0651100	Roisl.0018s0095.1.p
OG0017469	Np005G2907800	Roisl.0018s0093.1.p
OG0017470	Np001G0642700	Roisl.0018s0019.1.p
OG0017471	Np001G0637600	Roisl.0026s0005.1.p
OG0017472	Np001G0624700	Roisl.0026s0127.1.p
OG0017473	Np001G0622600	Roisl.0026s0141.1.p
OG0017476	Np001G0617300	Roisl.0026s0176.1.p
OG0017478	Np001G0605500	Roisl.0046s1641.1.p
OG0017479	Np001G0605300	Roisl.0046s1639.1.p
OG0017480	Np001G0600900	Roisl.0046s1610.1.p
OG0017481	Np001G0597600	Roisl.0046s1575.1.p
OG0017482	Np001G0594700	Roisl.0046s1554.1.p
OG0017483	Np001G0592300	Roisl.0046s1538.1.p
OG0017484	Np001G0592000	Roisl.0046s1536.1.p
OG0017486	Np001G0585700	Roisl.0046s1499.1.p
OG0017487	Np001G0584100	Roisl.0046s1484.1.p
OG0017488	Np001G0575200	Roisl.0046s1427.1.p
OG0017489	Np001G0573700	Roisl.0046s1414.1.p
OG0017490	Np001G0570700	Roisl.0046s1381.1.p
OG0017491	Np001G0568500	Roisl.0046s1372.1.p
OG0017492	Np001G0566600	Roisl.0046s1358.1.p
OG0017493	Np001G0565900	Roisl.0046s1353.1.p
OG0017494	Np001G0564200	Roisl.0046s1337.1.p
OG0017495	Np004G1973900, Np001G0560200	Roisl.0046s1301.1.p
OG0017496	Np001G0559500	Roisl.0046s1293.1.p
OG0017498	Np001G0553400	Roisl.0046s1276.1.p
OG0017499	Np001G0550500	Roisl.0046s1253.1.p
OG0017500	Np001G0550200	Roisl.0046s1251.1.p
OG0017501	Np001G0549300	Roisl.0046s1239.1.p
OG0017502	Np001G0547900	Roisl.0046s1234.1.p
OG0017503	Np003G1617700	Roisl.0184s0111.1.p, Roisl.0028s0779.1.p
OG0017504	Np003G1638100	Roisl.0031s0122.1.p
OG0017506	Np007G3870600	Roisl.0053s0225.1.p
OG0017507	Np007G3874200	Roisl.0053s0196.1.p
OG0017508	Np007G3876100	Roisl.0053s0175.1.p
OG0017509	Np007G3876000	Roisl.0053s0179.1.p
OG0017510	Np007G3877800	Roisl.0053s0164.1.p
OG0017511	Np007G3881400	Roisl.0001s0528.1.p
OG0017512	Np007G3885400	Roisl.0049s0029.1.p
OG0017513	Np007G3885600	Roisl.0049s0024.1.p
OG0017514	Np007G3890600	Roisl.0213s0720.1.p
OG0017515	Np007G3896100	Roisl.0038s0055.1.p
OG0017516	Np002G0939900	Roisl.0024s0046.1.p
OG0017517	Np002G0934900	Roisl.0024s0086.1.p
OG0017518	Np002G0932300	Roisl.0024s0097.1.p
OG0017519	Np002G0911600	Roisl.0019s0796.1.p
OG0017520	Np002G0907700	Roisl.0019s0779.1.p
OG0017521	Np002G0906700	Roisl.0019s0774.1.p
OG0017522	Np002G0900900	Roisl.0019s0759.1.p
OG0017523	Np002G0900600	Roisl.0019s0757.1.p
OG0017524	Np002G0896300	Roisl.0019s0730.1.p
OG0017525	Np002G0892600, Np002G0892800	Roisl.0019s0715.1.p
OG0017526	Np007G4194200, Np007G3747200	Roisl.0066s0080.1.p
OG0017527	Np007G3745400	Roisl.0066s0061.1.p
OG0017528	Np007G3737400	Roisl.0066s0017.1.p
OG0017529	Np001G0601700	Roisl.0066s0408.1.p
OG0017530	Np001G0271300	Roisl.0011s0055.1.p
OG0017531	Np001G0177900	Roisl.0014s0034.1.p
OG0017533	Np006G3309900	Roisl.0028s0541.1.p
OG0017534	Np006G3311600	Roisl.0028s0553.1.p
OG0017535	Np003G1651500	Roisl.0031s0037.1.p
OG0017536	Np006G3316400	Roisl.0028s0588.1.p
OG0017537	Np007G3868000, Np006G3317000	Roisl.0028s0593.1.p
OG0017538	Np006G3318200	Roisl.0028s0605.1.p
OG0017539	Np003G1271300, Np001G0398500	Roisl.0030s0010.1.p
OG0017539	Np005G2738100	Roisl.0030s0011.1.p
OG0017540	Np006G3323900	Roisl.0017s0400.1.p
OG0017541	Np006G3324500	Roisl.0017s0397.1.p
OG0017542	Np006G3335000, Np006G3335400	Roisl.0017s0335.1.p
OG0017543	Np006G3335700	Roisl.0017s0333.1.p
OG0017544	Np006G3339000	Roisl.0017s0308.1.p
OG0017545	Np006G3341700	Roisl.0017s0288.1.p
OG0017547	Np006G3346300	Roisl.0017s0261.1.p
OG0017548	Np006G3352000	Roisl.0017s0223.1.p
OG0017549	Np006G3354000	Roisl.0017s0212.1.p
OG0017550	Np006G3354300	Roisl.0017s0210.1.p
OG0017551	Np006G3354400	Roisl.0017s0209.1.p
OG0017553	Np006G3367900	Roisl.0017s0122.1.p
OG0017554	Np006G3368500	Roisl.0017s0117.1.p
OG0017555	Np006G3370900	Roisl.0017s0097.1.p
OG0017556	Np003G1826900	Roisl.0082s0156.1.p
OG0017558	Np003G1828700	Roisl.0082s0167.1.p
OG0017559	Np003G1829400	Roisl.0082s0172.1.p
OG0017560	Np003G1830400	Roisl.0082s0177.1.p
OG0017561	Np003G1830500	Roisl.0082s0178.1.p
OG0017562	Np003G1823600, Np007G4001100	Roisl.0209s0238.1.p
OG0017563	Np004G2092600	Roisl.0191s0434.1.p
OG0017564	Np006G3710300	Roisl.0063s0035.1.p
OG0017565	Np006G3567400	Roisl.0063s0039.1.p
OG0017566	Np006G3707200	Roisl.0063s0051.1.p
OG0017567	Np006G3706600	Roisl.0082s0148.1.p
OG0017568	Np006G3705500	Roisl.0082s0133.1.p
OG0017569	Np006G3699100	Roisl.0082s0128.1.p
OG0017570	Np006G3695300	Roisl.0046s0645.1.p
OG0017571	Np006G3693900	Roisl.0046s0629.1.p
OG0017572	Np006G3687600	Roisl.0046s0584.1.p
OG0017573	Np006G3685400	Roisl.0046s0569.1.p
OG0017574	Np006G3641800	Roisl.0023s0052.1.p
OG0017575	Np006G3632100	Roisl.0118s0005.1.p
OG0017576	Np006G3629200	Roisl.0082s0462.1.p
OG0017577	Np006G3624500	Roisl.0029s0091.1.p
OG0017578	Np006G3636300	Roisl.0189s0083.1.p
OG0017579	Np004G2032900	Roisl.0179s0104.1.p
OG0017580	Np004G2046800	Roisl.0210s2123.1.p
OG0017581	Np004G2040400	Roisl.0048s0018.1.p
OG0017582	Np004G2241500	Roisl.0048s0022.1.p
OG0017583	Np004G2085500	Roisl.0082s0528.1.p
OG0017584	Np004G2084100	Roisl.0193s0021.1.p
OG0017585	Np004G2064400	Roisl.0040s0069.1.p
OG0017586	Np004G2063700	Roisl.0040s0077.1.p
OG0017587	Np004G2063500	Roisl.0040s0079.1.p
OG0017588	Np003G1788200	Roisl.0057s0029.1.p
OG0017590	Np003G1796800	Roisl.0213s0650.1.p
OG0017591	Np003G1797100	Roisl.0213s0647.1.p
OG0017592	Np003G1809100	Roisl.0213s0557.1.p
OG0017593	Np003G1809300	Roisl.0213s0558.1.p
OG0017594	Np003G1472500	Roisl.0210s1646.1.p
OG0017595	Np001G0144700	Roisl.0046s0352.1.p
OG0017596	Np001G0150900	Roisl.0046s0412.1.p
OG0017597	Np001G0152300	Roisl.0046s0423.1.p
OG0017598	Np001G0154300	Roisl.0046s0443.1.p
OG0017599	Np007G3724500	Roisl.0214s0414.1.p
OG0017600	Np007G3721300	Roisl.0214s0442.1.p
OG0017601	Np007G3718300	Roisl.0214s0489.1.p
OG0017602	Np007G3716500	Roisl.0214s0508.1.p
OG0017603	Np007G3715300	Roisl.0209s0781.1.p
OG0017604	Np006G3204500	Roisl.0034s0076.1.p, Roisl.0067s0006.1.p
OG0017605	Np006G3205200	Roisl.0067s0008.1.p
OG0017607	Np006G3211400	Roisl.0067s0063.1.p
OG0017609	Np006G3213800	Roisl.0067s0077.1.p
OG0017611	Np006G3222900	Roisl.0035s0054.1.p
OG0017612	Np006G3227500	Roisl.0035s0087.1.p
OG0017613	Np006G3231000	Roisl.0035s0126.1.p
OG0017614	Np006G3241900	Roisl.0028s0025.1.p
OG0017615	Np006G3244500	Roisl.0028s0047.1.p
OG0017616	Np006G3249100	Roisl.0028s0085.1.p
OG0017617	Np005G2761100	Roisl.0044s0014.1.p
OG0017618	Np006G3259700	Roisl.0028s0176.1.p
OG0017619	Np006G3260000	Roisl.0028s0179.1.p
OG0017620	Np006G3260200	Roisl.0028s0181.1.p
OG0017621	Np006G3262100	Roisl.0028s0191.1.p
OG0017622	Np006G3263000	Roisl.0028s0198.1.p
OG0017623	Np003G1440700	Roisl.0214s0503.1.p
OG0017624	Np006G3270900	Roisl.0028s0273.1.p
OG0017625	Np006G3272800	Roisl.0028s0290.1.p
OG0017626	Np006G3273700	Roisl.0028s0294.1.p
OG0017627	Np006G3288400	Roisl.0028s0396.1.p
OG0017628	Np006G3290500	Roisl.0028s0413.1.p
OG0017629	Np006G3290900	Roisl.0028s0415.1.p
OG0017631	Np002G0794300	Roisl.0005s0051.1.p
OG0017633	Np007G4237300	Roisl.0016s0146.1.p
OG0017634	Np007G4231800	Roisl.0016s0196.1.p
OG0017635	Np007G4229200	Roisl.0016s0219.1.p
OG0017636	Np007G4229000	Roisl.0016s0222.1.p
OG0017637	Np004G2575400	Roisl.0005s0058.1.p
OG0017638	Np007G4223300	Roisl.0016s0267.1.p
OG0017639	Np007G4223200	Roisl.0016s0268.1.p
OG0017640	Np007G4221200	Roisl.0016s0281.1.p
OG0017642	Np007G4217500	Roisl.0016s0301.1.p
OG0017643	Np001G0011300	Roisl.0024s0600.1.p
OG0017646	Np006G3668300	Roisl.0006s0564.1.p
OG0017647	Np007G4192800	Roisl.0039s0037.1.p
OG0017648	Np007G4191800	Roisl.0039s0047.1.p
OG0017649	Np007G4187900	Roisl.0039s0070.1.p
OG0017650	Np007G4176800	Roisl.0039s0143.1.p
OG0017651	Np007G4176600	Roisl.0039s0145.1.p
OG0017652	Np004G2095400	Roisl.0191s0467.1.p
OG0017653	Np007G4172400	Roisl.0079s0013.1.p
OG0017654	Np007G4170100	Roisl.0079s0026.1.p
OG0017655	Np007G4169300	Roisl.0079s0031.1.p
OG0017657	Np007G4167100	Roisl.0079s0047.1.p
OG0017659	Np007G4162500	Roisl.0079s0081.1.p
OG0017660	Np007G4159100	Roisl.0079s0102.1.p
OG0017662	Np007G4154900	Roisl.0079s0133.1.p
OG0017663	Np007G4151300	Roisl.0079s0168.1.p
OG0017664	Np001G0183200	Roisl.0210s1741.1.p
OG0017665	Np007G4147900	Roisl.0079s0190.1.p
OG0017666	Np007G4146200	Roisl.0079s0199.1.p
OG0017667	Np007G4145900	Roisl.0079s0202.1.p
OG0017668	Np007G4142200	Roisl.0079s0234.1.p
OG0017669	Np007G4141900	Roisl.0079s0238.1.p
OG0017670	Np007G4140900	Roisl.0079s0242.1.p
OG0017671	Np007G3892000	Roisl.0213s0693.1.p
OG0017672	Np007G4133000	Roisl.0079s0310.1.p
OG0017673	Np007G4131500	Roisl.0079s0320.1.p
OG0017674	Np007G4130600	Roisl.0079s0330.1.p
OG0017675	Np007G4128900	Roisl.0079s0338.1.p
OG0017676	Np007G4125700	Roisl.0074s1021.1.p
OG0017678	Np007G4121000	Roisl.0074s1004.1.p
OG0017679	Np007G4120800	Roisl.0074s1002.1.p
OG0017680	Np007G4119200	Roisl.0074s0985.1.p
OG0017681	Np007G4115000	Roisl.0074s0950.1.p
OG0017682	Np007G4112200	Roisl.0074s0930.1.p
OG0017683	Np007G4103400	Roisl.0074s0861.1.p
OG0017684	Np007G4089000	Roisl.0074s0755.1.p
