Orthogroup	Noccaea_praecox	Brassica_rapa
OG0013953	Np004G2351100	XP_009149522.1
OG0013954	Np004G2350000	XP_009110224.1
OG0013955	Np004G2346700	XP_033128357.1
OG0013956	Np004G2340300, Np004G2341100	XP_009149652.1
OG0013957	Np004G2341000	XP_009103296.1, XP_033128612.1
OG0013958	Np004G2340800	XP_009149656.1
OG0013959	Np002G1136900, Np004G2340000	XP_033128008.1
OG0013960	Np004G2339900	XP_009149660.3
OG0013961	Np004G2336200	XP_009149685.1
OG0013962	Np004G2332900	XP_009103277.1
OG0013963	Np004G2327700	XP_009145378.1
OG0013964	Np004G2326800	XP_009103260.1, XP_009110147.2
OG0013965	Np004G2325400	XP_009103250.1
OG0013966	Np001G0180700	XP_009151609.2
OG0013967	Np004G2317100	XP_009115605.1
OG0013968	Np004G2313300	XP_009103217.1, XP_009115593.1
OG0013969	Np004G2312100	XP_009115579.1
OG0013970	Np004G2311900	XP_009115577.1
OG0013971	Np004G2311800	XP_033135718.1
OG0013973	Np002G0833200	XP_009105847.1
OG0013974	Np002G0834300	XP_018511731.1, XP_009104895.1
OG0013975	Np002G0834700	XP_009105834.1
OG0013976	Np002G0835100	XP_009105829.1
OG0013977	Np002G0835400	XP_018512472.1
OG0013978	Np002G0835700	XP_009104909.1
OG0013979	Np002G0836900	XP_009105809.1
OG0013980	Np002G0837700	XP_009105802.1
OG0013981	Np002G0838200	XP_009104920.1
OG0013982	Np002G0840300	XP_009105782.1
OG0013983	Np002G0846300	XP_009105744.1, XP_009127826.1
OG0013984	Np002G0846800	XP_033130549.1, XP_009127823.2
OG0013985	Np002G0849500	XP_009105733.2
OG0013986	Np002G0851200	XP_009105724.1, XP_009127809.1
OG0013987	Np002G0851900	XP_033130216.1, XP_009105722.1
OG0013988	Np002G0852000	XP_009105717.1, XP_009127806.1
OG0013989	Np002G0853600	XP_009105708.1, XP_009104953.2
OG0013990	Np002G0857200	XP_033130238.1, XP_009104967.1
OG0013991	Np005G2828200	XP_033144466.1
OG0013992	Np005G2827800	XP_009137727.1
OG0013993	Np004G2057800	XP_009114852.1
OG0013994	Np002G1237000	XP_009112796.1
OG0013995	Np002G1236900	XP_009112795.1
OG0013996	Np002G1236800	XP_009112902.1
OG0013997	Np002G1226700	XP_009112940.1
OG0013998	Np002G1224600	XP_009112947.1
OG0013999	Np005G2786800	XP_009139850.1
OG0014001	Np002G1217100	XP_009112974.1
OG0014002	Np001G0281600	XP_033128858.1
OG0014003	Np002G1212500	XP_009112713.1
OG0014004	Np002G1211900	XP_009112708.1
OG0014005	Np003G1437300	XP_009121471.1
OG0014006	Np002G1207600	XP_009113055.1
OG0014007	Np002G1199900	XP_009113080.1
OG0014008	Np002G1199000	NP_001288949.1
OG0014009	Np002G1196000	XP_009123359.1
OG0014010	Np002G1186100	XP_009105109.1
OG0014011	Np002G1184100	XP_033130431.1
OG0014012	Np002G1174000	XP_009113148.1
OG0014013	Np002G1173100	XP_009113151.1
OG0014014	Np002G1173000	XP_009104315.1
OG0014015	Np002G1169600	XP_009113176.1
OG0014016	Np002G1166500	XP_009113182.1
OG0014017	Np007G3800600	XP_009136207.2
OG0014018	Np002G1164600	XP_009103907.1
OG0014019	Np002G1161000	XP_009113204.1
OG0014020	Np002G1157200	XP_009103692.1
OG0014021	Np002G1155200	XP_009113258.1, XP_009103311.1
OG0014022	Np002G1147400	XP_009103109.1, XP_009113279.2
OG0014023	Np002G1141400	XP_009113299.1
OG0014024	Np002G1132000	XP_009102748.1
OG0014025	Np002G1192900, Np008G4283400	XP_033143863.1, XP_033136856.1, XP_033130765.1
OG0014026	Np002G1129100	XP_009113335.1
OG0014027	Np002G1112600	XP_009124460.1
OG0014028	Np002G1082800	XP_009113388.1
OG0014029	Np002G1079800	XP_009124456.1
OG0014030	Np002G1070800	XP_009119596.1
OG0014031	Np002G1237400	XP_009112801.1
OG0014032	Np002G1238900	XP_009112814.1
OG0014033	Np002G1241300	XP_009112829.1
OG0014034	Np002G1243100	XP_033135390.1, XP_033135391.1
OG0014035	Np002G1243200	XP_009112835.1
OG0014036	Np002G1243500	XP_009112874.2, XP_009112838.2
OG0014037	Np002G1243600	XP_009112872.1
OG0014038	Np002G1247900	XP_009112861.1
OG0014039	Np002G1232500	XP_009112774.1
OG0014040	Np003G1758400	XP_033141801.1
OG0014041	Np001G0340800	XP_009101482.1
OG0014042	Np001G0315500	XP_033128301.1, XP_018511722.1
OG0014043	Np001G0317300	XP_009128974.1, XP_009101416.1
OG0014044	Np001G0326500	XP_009101388.1
OG0014045	Np001G0389900, Np001G0390400	XP_009101640.1
OG0014046	Np001G0392000	XP_009123626.3
OG0014047	Np001G0393000	XP_009101689.1
OG0014048	Np001G0397300	XP_009123596.1, XP_009101708.1
OG0014049	Np001G0397700	XP_009113913.1
OG0014050	Np003G1846500	XP_009114510.1
OG0014051	Np003G1840100	XP_009114523.1
OG0014052	Np003G1839900	XP_009114524.2
OG0014053	Np003G1839300	XP_009134325.1
OG0014054	Np005G2751300	XP_009128750.1
OG0014055	Np005G2750400	XP_009128635.1
OG0014056	Np005G2750100	XP_009128612.1
OG0014057	Np005G2746900	XP_009128494.1
OG0014058	Np005G2746100	XP_009128403.1
OG0014059	Np005G2745900	XP_009137871.1
OG0014060	Np005G3010800	XP_009107886.2
OG0014061	Np005G3007200	XP_009146295.1
OG0014062	Np004G2001400	XP_009148009.1
OG0014063	Np004G2000500	XP_009148002.1
OG0014064	Np004G1999300	XP_009107395.1
OG0014065	Np004G1993000	XP_009147961.1
OG0014066	Np004G1997200	XP_009147978.1
OG0014067	Np004G1997100	XP_018514990.2
OG0014068	Np004G1993200	XP_009147963.1
OG0014069	Np004G1994500	XP_009107355.1
OG0014070	Np004G1992800	XP_009147959.2
OG0014071	Np004G1989400	XP_009144997.1
OG0014072	Np004G1987900	XP_009147935.1
OG0014073	Np004G1987400	XP_009147932.2
OG0014074	Np004G1987000	XP_009107327.1
OG0014075	Np004G1986000	XP_009147917.1
OG0014076	Np004G1985900	XP_033147810.1, XP_009144992.1
OG0014077	Np004G1983000	XP_009107305.1
OG0014079	Np004G1982500	XP_009107302.1
OG0014080	Np004G1982300	XP_009144978.1
OG0014081	Np002G0786900	XP_009106148.1
OG0014082	Np002G0787400	XP_009106143.1
OG0014083	Np005G2600300	XP_033138088.1, XP_009101962.2
OG0014084	Np005G2600500	NP_001288952.1
OG0014085	Np005G2600800	XP_033129124.1
OG0014086	Np005G2602200	XP_009107503.1
OG0014087	Np005G2602800	XP_009125880.1
OG0014088	Np005G2603200	XP_033138137.1
OG0014089	Np005G2604400	XP_009101937.1, XP_009109542.1
OG0014090	Np005G2605800	XP_009109533.1
OG0014091	Np005G2606500	XP_009109527.1
OG0014092	Np005G2607000	XP_009101926.2
OG0014093	Np004G2156300, Np005G2609000	XP_009140424.1
OG0014094	Np005G2609400	XP_009109510.1
OG0014095	Np005G2610700	XP_033141620.1
OG0014096	Np005G2611300	XP_009109500.2
OG0014097	Np005G2611600	XP_009109499.1
OG0014099	Np005G2616100	XP_009122821.1
OG0014100	Np005G2616300	XP_009109466.1
OG0014101	Np005G2618300	XP_009126368.1
OG0014102	Np001G0181000	XP_009151605.1
OG0014103	Np005G2622600	XP_009109427.1
OG0014104	Np005G2623200	XP_009129984.1
OG0014105	Np005G2623600	XP_033140715.1, XP_009130259.1
OG0014106	Np005G2624900	XP_009109421.1
OG0014107	Np005G2625200	XP_009109419.1
OG0014108	Np007G3889100	XP_009136155.1
OG0014109	Np005G2627300	XP_009109402.2, XP_009132240.1
OG0014110	Np005G2627500	XP_009138536.1
OG0014111	Np005G2698400	XP_009132731.1, XP_009109397.1
OG0014112	Np005G2696900	XP_033133141.1, XP_033143371.1
OG0014113	Np005G2693600	XP_009135730.2
OG0014114	Np005G2693300	XP_033132101.1
OG0014115	Np005G2689200	XP_009138381.1
OG0014116	Np005G2688000	XP_009109357.1
OG0014117	Np003G1413300, Np007G3907900	XP_009138460.2
OG0014118	Np005G2683500	XP_009138437.1, XP_009142898.1
OG0014119	Np005G2683400	XP_009138438.1
OG0014120	Np005G2683000	XP_009138434.1
OG0014121	Np005G2681900	XP_009143937.1
OG0014122	Np005G2680800	XP_009144678.1
OG0014123	Np005G2680400	XP_009138420.1
OG0014124	Np005G2680300	XP_009144913.1
OG0014125	Np005G2678700	XP_009146060.1
OG0014126	Np005G2676700	XP_033140422.1, XP_009138406.1
OG0014127	Np005G2674600	XP_009149096.1
OG0014128	Np005G2670900	XP_009138384.1
OG0014129	Np005G2667100, Np005G2666600	XP_009151919.1
OG0014130	Np005G3106600	XP_009124245.2
OG0014131	Np005G2664000	XP_009102369.1
OG0014132	Np005G2660000	XP_009105253.1
OG0014133	Np005G2657700	XP_009106209.2
OG0014134	Np005G2654600	XP_033139720.1
OG0014135	Np005G2648500	XP_009111997.2
OG0014136	Np005G2647300	XP_009112968.1
OG0014137	Np005G2646100	XP_009114053.1
OG0014138	Np005G2644600	XP_009115646.1
OG0014139	Np005G2705400	XP_009126233.1
OG0014140	Np005G2703000	XP_009125997.2
OG0014141	Np005G2701700	XP_009125885.1
OG0014142	Np005G2700500	XP_009125813.1
OG0014143	Np005G2700100	XP_009125740.1
OG0014144	Np005G2699700	XP_009125656.1
OG0014145	Np005G2628400	XP_009138143.1
OG0014146	Np005G2629000	XP_009125426.2
OG0014147	Np005G2629300	XP_009125389.1
OG0014148	Np005G2630600	XP_009138149.2, XP_009125252.1
OG0014149	Np005G2631000	XP_009138154.1
OG0014150	Np005G2632500	XP_009124982.1
OG0014151	Np005G2633100	XP_009108814.1, XP_009124630.1
OG0014152	Np005G2633300	XP_009138169.2, XP_009124357.1
OG0014153	Np005G2634700	XP_009138184.1
OG0014154	Np005G2635800	XP_009122349.1
OG0014155	Np005G2637300	XP_009108788.1
OG0014156	Np005G2638400	XP_009120730.1
OG0014157	Np005G2641400	XP_009118740.1
OG0014158	Np005G2642500	XP_009117488.1
OG0014159	Np001G0252000	XP_009114191.1
OG0014160	Np005G2717600	XP_009108925.1, XP_009126932.1
OG0014161	Np005G2717700	XP_009138009.1
OG0014162	Np005G2718400	XP_009127022.1
OG0014163	Np005G2721800	XP_033132370.1
OG0014164	Np003G1844000	XP_009140875.1
OG0014165	Np005G2724800	XP_009127355.1
OG0014166	Np005G2726200	XP_009108959.1
OG0014167	Np005G2727000	XP_009108962.1
OG0014168	Np005G2727300	XP_009137972.1
OG0014169	Np001G0475200	XP_009149885.2
OG0014170	Np006G3412000	XP_009143727.1
OG0014171	Np007G3859100	XP_009106642.1, XP_009102601.1
OG0014172	Np007G3861700	XP_009102539.1
OG0014173	Np002G0821300, Np002G0821700	XP_009105923.1
OG0014174	Np002G0823700, Np002G0822700	XP_009127939.1
OG0014175	Np002G0824500	XP_009104857.1
OG0014176	Np002G0825400	XP_009105898.1
OG0014177	Np002G0826100	XP_009105893.1
OG0014178	Np002G0826900	XP_009105886.1
OG0014179	Np002G0831400	XP_009105863.1
OG0014180	Np002G0831500	XP_009105862.1
OG0014181	Np004G2307500	XP_009110117.1, XP_009115559.1
OG0014182	Np004G2304000	XP_009110102.1
OG0014183	Np002G0967400	XP_009105178.1
OG0014184	Np004G2295000	XP_009115492.1
OG0014185	Np004G2289800	XP_009115475.1
OG0014186	Np004G2289000	XP_009115474.1
OG0014187	Np004G2268800	XP_009110033.1
OG0014188	Np004G2261400	XP_009115388.1
OG0014189	Np004G2258600	XP_009115368.2
OG0014190	Np004G2247800	XP_009103087.1
OG0014191	Np004G2247700	XP_009109911.1
OG0014192	Np004G2246600	XP_009109906.1
OG0014193	Np006G3623000	XP_009117002.1
OG0014195	Np003G1870300	XP_009111316.1
OG0014196	Np003G1870500	XP_009128523.1
OG0014197	Np003G1871100	XP_009111318.1
OG0014198	Np003G1871500	XP_009134448.1
OG0014199	Np003G1872200	XP_009134456.1
OG0014200	Np003G1872300	XP_009134457.1
OG0014202	Np003G1874200	XP_009134465.2
OG0014203	Np003G1874300	XP_033135308.1
OG0014204	Np003G1876000	XP_009128522.1
OG0014205	Np003G1876100	NP_001288912.1
OG0014206	Np003G1876800	XP_009111345.1
OG0014207	Np003G1877500	XP_009111352.1
OG0014208	Np003G1878100	XP_009111354.1
OG0014209	Np003G1880800	XP_009151645.1
OG0014210	Np003G1882800	XP_009111398.2
OG0014211	Np005G2796600	XP_009144808.2
OG0014212	Np003G1885800	XP_009111420.1
OG0014213	Np003G1889600	XP_009134530.1
OG0014214	Np003G1890700	XP_009128495.3
OG0014215	Np003G1892000	XP_009128490.1
OG0014216	Np003G1892500	XP_009134545.1
OG0014218	Np006G3488500, Np003G1895100	XP_033137166.1
OG0014219	Np003G1895300	XP_009111496.1
OG0014220	Np003G1895400	XP_009111497.1
OG0014221	Np003G1897400	XP_009134567.1
OG0014222	Np003G1897600	XP_009111514.1
OG0014223	Np006G3714000	XP_009134019.2
OG0014225	Np004G2099800	XP_009109834.1
OG0014226	Np004G2089400	XP_009109898.1
OG0014227	Np004G2037800	XP_009107640.2
OG0014228	Np004G2037700	XP_009107642.1
OG0014229	Np004G2037500	XP_009107643.1
OG0014230	Np005G2788500	XP_009142734.1
OG0014231	Np005G2780100	XP_009143431.1
OG0014232	Np005G2776500	XP_009109135.1, XP_009109137.1
OG0014233	Np005G2776400	XP_009143565.1
OG0014234	Np005G2773000	XP_009143940.1
OG0014235	Np005G2772900	XP_009143951.1
OG0014236	Np005G2771600	XP_009144009.2
OG0014237	Np001G0239200	XP_009152140.1
OG0014238	Np005G2768400	XP_009144190.1
OG0014239	Np005G2768300	XP_033143509.1, XP_009144191.1
OG0014240	Np005G2767100	XP_009144261.1
OG0014241	Np001G0239100	XP_009152139.1
OG0014242	Np001G0237300	XP_009152132.2
OG0014243	Np004G2437000	XP_009110582.2, XP_033128875.1
OG0014244	Np004G2434900	XP_009148645.1
OG0014245	Np004G2431900	XP_009123955.1
OG0014246	Np004G2359100	XP_009110268.1, XP_009149617.1
OG0014247	Np004G2344300	XP_009149579.1
OG0014248	Np004G2288400	XP_009115471.1
OG0014249	Np004G2090200	XP_009109894.2, XP_009115339.1
OG0014250	Np004G2091700	XP_033136304.1, XP_033130125.1
OG0014251	Np004G2092400	XP_009103063.1, XP_009115308.1
OG0014252	Np004G2093300	XP_009109880.1
OG0014253	Np004G2096500	XP_033132014.1, XP_009109850.1
OG0014254	Np004G2103100	XP_009113761.1
OG0014255	Np004G2057000	XP_009151451.1, XP_009114859.1
OG0014257	Np007G3769700, Np007G3769800, Np007G3769600, Np007G3770000, Np007G3769900, Np007G3769500	XP_033131400.1, XP_009112398.1, XP_033134158.1
OG0014258	Np002G1240500	XP_009112820.1
OG0014260	Np002G0817800	XP_009104841.1
OG0014261	Np002G0772200	XP_009128142.1
OG0014263	Np002G0720900	XP_009104527.1
OG0014264	Np007G4124000, Np007G4231500	XP_009147331.2
OG0014265	Np007G4082900	XP_009135268.1, XP_009146562.1
OG0014266	Np007G4079900	XP_009135288.1, XP_033137379.1
OG0014267	Np007G3829900	XP_009145396.1
OG0014268	Np007G3861100	XP_033137776.1
OG0014269	Np005G2690100	XP_009104815.2
OG0014271	Np007G3781100	XP_009123240.1
OG0014273	Np007G3736000, Np006G3297700, Np003G1503200	XP_009102183.2
OG0014274	Np006G3707400	XP_009140271.2, XP_009117421.2
OG0014275	Np006G3677500	XP_009117297.1, XP_009133991.1
OG0014276	Np006G3667900	XP_033136713.1, XP_033145476.1
OG0014278	Np006G3627600	XP_009140739.1
OG0014280	Np006G3487000, Np006G3542800	XP_033143847.1, XP_018513585.1
OG0014281	Np006G3433000	XP_009143824.2, XP_009141349.1
OG0014282	Np006G3408000	XP_009143691.1, XP_033146334.1
OG0014283	Np006G3406200	XP_033147158.1
OG0014284	Np006G3403900	XP_009133021.1
OG0014286	Np006G3312700	XP_009133446.1
OG0014287	Np001G0281800	XP_009101363.2
OG0014288	Np001G0273500	XP_009101664.1, XP_009129230.1
OG0014290	Np001G0220400	XP_009129483.1, XP_009152024.1
OG0014291	Np001G0187500	XP_009111791.1
OG0014292	Np001G0187400	XP_033140739.1
OG0014293	Np001G0185000	XP_009151750.1, XP_009129681.1
OG0014294	Np007G3766800	XP_018510148.1
OG0014295	Np001G0475300	XP_009149882.1
OG0014296	Np001G0511700	XP_009115683.1
OG0014297	Np001G0512500	XP_018510600.1, XP_009101633.1
OG0014298	Np001G0566900	XP_033146088.1, XP_033137106.1
OG0014299	Np001G0635600	XP_009116538.1
OG0014301	Np003G1299100	XP_009130863.1, XP_009122902.1
OG0014302	Np003G1317900	XP_009125644.1, XP_033137767.1
OG0014303	Np003G1390900	XP_009131266.1, XP_009121867.1
OG0014304	Np003G1422200	XP_033137548.1, XP_009131457.1
OG0014306	Np003G1754200	XP_009151420.1
OG0014307	Np003G1761100	XP_009134114.1
OG0014308	Np003G1763800	XP_009113530.1
OG0014309	Np003G1788000	XP_009108232.1
OG0014310	Np003G1843000	XP_009114514.1
OG0014311	Np003G1873400	XP_009105319.1
OG0014313	Np005G2643800	XP_009116435.1, XP_009108748.1
OG0014314	Np005G2728800	XP_033143785.1, XP_033130700.1, XP_033130695.1
OG0014315	Np005G2793000	XP_009142222.1, XP_009137591.1
OG0014316	Np005G2798400	XP_009137570.1
OG0014317	Np005G2916100	XP_009131762.2
OG0014318	Np004G2275100	XP_009145565.1
OG0014319	Np005G3092600	XP_009113943.1
OG0014320	Np005G3099600	XP_009124445.1, XP_033132299.1
OG0014321	Np005G3106100	XP_033145516.1, XP_033134812.1
OG0014322	Np005G3134200	XP_009139775.1
OG0014323	Np001G0368000	XP_009114392.1
OG0014324	Np001G0415400	XP_009123875.1, XP_009114003.1
OG0014326	Np001G0420100	XP_009101822.1
OG0014327	Np001G0167600	XP_009151709.1
OG0014328	Np003G1739300	XP_009134041.1
OG0014329	Np003G1726800	XP_009127354.1
OG0014330	Np003G1722100	XP_009132696.1
OG0014331	Np003G1721200	XP_009134066.1
OG0014332	Np003G1720400	XP_009123765.1
OG0014333	Np003G1677100	XP_033141681.1, XP_033138276.1
OG0014334	Np003G1631400	XP_009119978.1
OG0014335	Np003G1611900	XP_009127066.1, XP_009120007.1
OG0014336	Np001G0073300	XP_009130216.1, XP_009151367.1
OG0014341	Np003G1889000	XP_033134423.1, XP_009115268.1
OG0014342	Np001G0237900	XP_009152134.1
OG0014343	Np012G4368900, Np011G4362100	XP_009135691.1, XP_009110389.1
OG0014344	Np004G2467900	XP_009110720.1, XP_033129283.1
OG0014346	Np002G0716900	XP_009106689.1
OG0014373	Np001G0431700	XP_009150293.1
OG0014374	Np001G0465900	XP_009150492.1
OG0014375	Np001G0467000	XP_009149952.1
OG0014376	Np001G0467500	XP_009149947.1
OG0014377	Np001G0467600	XP_009149944.1
OG0014378	Np001G0467700	XP_009149943.1
OG0014379	Np001G0469600	XP_033129993.1
OG0014380	Np003G1627600, Np003G1589200	XP_009127090.1
OG0014381	Np001G0488200	XP_009151364.1
OG0014382	Np001G0485200	XP_009149817.2
OG0014383	Np001G0484900	XP_009149821.1
OG0014384	Np001G0484400	XP_009149826.1
OG0014385	Np001G0484100	XP_009149829.1
OG0014386	Np001G0482500	XP_009149832.1
OG0014387	Np001G0482000	XP_009150922.1
OG0014388	Np001G0478400	XP_009149861.1
OG0014389	Np001G0479600	XP_009149851.2
OG0014390	Np004G2098900	XP_009113794.1
OG0014391	Np001G0477100	XP_009149865.1
OG0014392	Np001G0476700	XP_033129041.1
OG0014393	Np001G0476400	XP_009149871.1
OG0014394	Np001G0328600	XP_009101374.1
OG0014395	Np001G0297800	XP_009107101.1
OG0014396	Np001G0261200	XP_009114207.1
OG0014397	Np005G3177300	XP_009140008.1
OG0014399	Np005G3175800	XP_009140002.2
OG0014400	Np005G2729100	XP_033144305.1
OG0014401	Np005G3096100	XP_009108062.2
OG0014402	Np006G3386700	XP_009143561.1
OG0014403	Np003G1453200	XP_033141645.1
OG0014404	Np003G1452100, Np003G1260000	XP_033138096.1
OG0014405	Np003G1450200	XP_009107540.2
OG0014406	Np003G1450000	XP_009107533.1
OG0014407	Np003G1449300	XP_009107529.2
OG0014408	Np003G1447900	XP_009126188.1
OG0014409	Np003G1447400	XP_009131594.1
OG0014410	Np003G1446800	XP_009107505.1
OG0014411	Np003G1444200	XP_009126173.1
OG0014412	Np003G1440800	XP_009121424.1
OG0014413	Np003G1440400	XP_033137397.1
OG0014414	Np003G1439800	XP_009126141.1
OG0014415	Np003G1439100	XP_009126337.1
OG0014416	Np003G1437600	XP_018512034.1
OG0014418	Np003G1431700	XP_009121512.1
OG0014419	Np001G0176400	XP_009111842.1
OG0014420	Np003G1426500	XP_009131491.1
OG0014421	Np005G2765300	XP_009144429.1
OG0014422	Np003G1424500	XP_009126052.1
OG0014423	Np003G1423700	XP_009131464.1
OG0014424	Np003G1422900	XP_009121581.1
OG0014425	Np003G1421400	XP_009126042.1
OG0014426	Np003G1419000	XP_009126025.1
OG0014427	Np003G1418900	XP_009126023.1
OG0014428	Np003G1418800	XP_009126022.2
OG0014429	Np003G1417000	XP_009121634.1
OG0014430	Np003G1416100	XP_009121647.1
OG0014431	Np003G1415900	XP_009121650.1
OG0014432	Np003G1415000	XP_009125986.2
OG0014433	Np005G3063900	XP_009108085.1
OG0014434	Np003G1414900	XP_009121657.1
OG0014435	Np003G1414700	XP_009125982.1
OG0014436	Np003G1414500	XP_009131414.1
OG0014437	Np003G1413100	XP_009121665.1
OG0014438	Np003G1411800	XP_018511204.1
OG0014439	Np003G1411100	XP_033137808.1
OG0014440	Np003G1410400	XP_009131389.2
OG0014441	Np003G1409900	XP_033137824.1
OG0014442	Np003G1409600	XP_009121701.1
OG0014443	Np003G1407700	XP_009121718.2
OG0014444	Np003G1407500	XP_009121719.1
OG0014445	Np003G1407000	XP_009121722.2
OG0014446	Np003G1406300	XP_009125945.1
OG0014447	Np003G1402200	XP_009125909.1
OG0014448	Np003G1401500	XP_009125906.1
OG0014449	Np003G1398000	XP_009131319.1
OG0014450	Np003G1395900	XP_033142471.1
OG0014452	Np003G1392000	XP_009121857.1, XP_033140893.1
OG0014453	Np003G1391500	XP_009121862.1
OG0014454	Np003G1390500	XP_009121872.1
OG0014455	Np003G1390200	XP_009125851.1
OG0014457	Np003G1384200	XP_009131225.1
OG0014458	Np005G2762100	XP_009137800.1
OG0014459	Np003G1382700	XP_009121932.1
OG0014460	Np001G0195800	XP_009151846.2
OG0014461	Np003G1379500	XP_033138548.1
OG0014462	Np003G1378600	XP_009121970.1
OG0014463	Np003G1376900	XP_009125786.1
OG0014464	Np003G1375300	XP_009122000.1
OG0014465	Np003G1375200	XP_009122001.1
OG0014466	Np003G1374700	XP_009122002.1
OG0014467	Np003G1373200	XP_009122011.1
OG0014468	Np003G1372800	XP_009122014.1
OG0014469	Np003G1372400	XP_009125268.1
OG0014470	Np003G1370500	XP_009131173.1
OG0014471	Np003G1370300	XP_009125286.1
OG0014472	Np003G1369500	XP_009122036.1
OG0014473	Np003G1369000	XP_009122041.1
OG0014474	Np003G1368800	XP_033145210.1, XP_009131170.2
OG0014475	Np003G1368400	XP_009122045.1
OG0014476	Np003G1367000	XP_018511090.1
OG0014477	Np003G1365000	XP_009122078.1
OG0014478	Np003G1364200	XP_009125328.1, XP_009131144.1
OG0014479	Np003G1363700	XP_009131142.1
OG0014480	Np003G1362700	XP_009122102.1
OG0014481	Np005G3100200	XP_009124274.2
OG0014482	Np003G1358700	XP_009122527.1
OG0014483	Np003G1356900	XP_009122518.1
OG0014484	Np003G1356700	XP_009125763.1
OG0014485	Np003G1352700	XP_009122494.1
