Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_Rawat
OG0016812	Np007G3898500	AL3G43880
OG0016814	Np007G3797100, Np007G3796600	AL3G45710
OG0016815	Np007G3784600	AL3G46900
OG0016816	Np005G2896700	AL3G47600
OG0016817	Np007G3754000	AL3G50810
OG0016818	Np007G3751200, Np001G0215200	AL3G51010
OG0016819	Np007G3722500	AL3G47800
OG0016820	Np006G3711800	AL4G10180
OG0016821	Np006G3696200	AL4G11210
OG0016822	Np001G0366200	AL4G12280
OG0016823	Np006G3661400	AL4G14470
OG0016824	Np006G3659400	AL4G14680
OG0016826	Np006G3637600	AL4G17020
OG0016827	Np006G3629100	AL4G18620
OG0016828	Np006G3514500	AL59U10050, AL4G24870
OG0016829	Np006G3486300, Np006G3544900	AL4G26170
OG0016830	Np006G3557200	AL4G27200
OG0016831	Np006G3438100	AL4G29370
OG0016832	Np006G3399100	AL4G31960
OG0016833	Np006G3396200	AL4G32180
OG0016835	Np006G3343400	AL92U10090, AL4G36420
OG0016836	Np006G3259100	AL4G43160
OG0016837	Np001G0474700	AL5G26910
OG0016838	Np006G3233300	AL4G45270
OG0016840	Np001G0266700	AL5G10830
OG0016841	Np001G0239400	AL5G13630, AL5G13660
OG0016842	Np001G0236400	AL5G14140
OG0016844	Np001G0196000	AL5G18460
OG0016845	Np001G0185700	AL5G19870
OG0016846	Np001G0185100	AL5G20020
OG0016849	Np001G0440200	AL5G22500
OG0016850	Np001G0440800	AL5G22570
OG0016851	Np001G0449600	AL5G23860
OG0016852	Np001G0462900	AL5G25450
OG0016853	Np001G0466500	AL5G25910
OG0016854	Np001G0468800	AL5G26320
OG0016855	Np001G0472000	AL5G26710
OG0016856	Np001G0511800	AL5G30050
OG0016857	Np001G0522000	AL5G30860
OG0016858	Np001G0545400	AL5G33090
OG0016859	Np001G0562200	AL5G34290
OG0016862	Np003G1485300	AL6G31810
OG0016863	Np001G0120700	AL6G36430
OG0016864	Np003G1769300, Np003G1768500	AL6G43010
OG0016865	Np003G1776900, Np003G1777800	AL6G43670
OG0016866	Np003G1788400	AL6G44780
OG0016867	Np003G1803400	AL6G45670
OG0016868	Np003G1816600, Np003G1816400	AL6G46770
OG0016869	Np003G1860200	AL6G50130
OG0016870	Np003G1852500	nbis-gene-1656
OG0016871	Np005G2607100	AL7G10720
OG0016872	Np005G2683800	AL7G14330
OG0016874	Np004G2461600	AL7G24620
OG0016875	Np005G2779700	AL7G25310
OG0016876	Np005G2786400	AL7G25890
OG0016877	Np005G2787800	AL7G26050
OG0016878	Np005G2792700	AL7G26540
OG0016879	Np005G2796500	AL7G26790
OG0016880	Np005G2796700	nbis-gene-1777
OG0016881	Np005G2797100	AL7G26850
OG0016882	Np005G2797500	AL7G26880
OG0016883	Np005G2797800	AL7G26920
OG0016884	Np005G2798900	AL7G27010
OG0016885	Np005G2799500	AL7G27060
OG0016886	Np005G2802200	AL7G27270
OG0016887	Np005G2820800	AL7G28670
OG0016888	Np005G2836100	AL4G33900, AL7G29930, AL7G29910
OG0016890	Np005G2875500	AL7G32930
OG0016891	Np005G2900700	AL7G34790
OG0016892	Np005G2903900	AL7G35040
OG0016893	Np005G2910600	AL7G35510
OG0016894	Np005G3107000	AL7G45090
OG0016895	Np005G3110200	AL7G45540
OG0016896	Np005G3110800	AL7G45560
OG0016897	Np005G3133600	AL7G52510
OG0016898	Np006G3417200, Np005G3138300	AL7G51920
OG0016899	Np005G3187900	AL7G48490
OG0016900	Np001G0371200	AL8G13160, AL8G13180
OG0016901	Np001G0399400	AL8G15570
OG0016902	Np001G0178400	AL8G21040
OG0016903	Np001G0172000	AL8G21840
OG0016904	Np003G1731200	AL8G24340, AL6G39810
OG0016905	Np003G1726100	AL8G24800
OG0016906	Np003G1718500	AL8G24990
OG0016908	Np003G1680300	AL8G25920
OG0016909	Np003G1530000	AL8G26230
OG0016910	Np003G1654800	AL8G27010
OG0016913	Np003G1566500	AL8G32860, AL8G32880
OG0016914	Np001G0056900	AL8G40660
OG0016915	Np001G0009600	AL8G44810
OG0016919	Np005G2788000	AL7G26070
OG0016921	Np003G1455100	AL6G29530, AL6G29200
OG0016924	Np004G2046000	nbis-gene-1966
OG0016938	Np001G0462200	AL5G25400
OG0016939	Np001G0467400	AL5G26180
OG0016940	Np001G0489300	AL5G27940
OG0016941	Np001G0483000	AL5G27660
OG0016942	Np001G0480700	AL5G27450
OG0016943	Np001G0481100	AL5G27500
OG0016944	Np001G0478100	AL5G27200
OG0016945	Np001G0278800	AL5G10290
OG0016947	Np005G3111500	AL7G45890
OG0016948	Np003G1455800	AL6G29300
OG0016949	Np003G1453800	AL6G29080
OG0016950	Np003G1451600	AL6G28870
OG0016951	Np003G1450300	AL6G28760
OG0016952	Np003G1449900	AL6G28720
OG0016953	Np003G1899000	AL6G53510
OG0016954	Np003G1447000	AL6G28450
OG0016956	Np003G1436100	AL6G27460
OG0016957	Np003G1434900	nbis-gene-1528
OG0016958	Np003G1433000	AL6G27150
OG0016959	Np003G1432500	AL6G27080
OG0016960	Np003G1420600	AL6G25990
OG0016961	Np003G1418700	AL6G25770
OG0016962	Np007G3800400	AL3G45230
OG0016963	Np005G3161900	nbis-gene-1934
OG0016964	Np003G1413900	AL6G25180
OG0016965	Np004G2031100	AL1G51870
OG0016966	Np003G1407300	AL6G24500
OG0016967	Np003G1407100	AL6G24470
OG0016968	Np003G1405300	AL6G24300
OG0016969	Np003G1405200	AL6G24290
OG0016970	Np003G1404600	AL6G24240
OG0016971	Np003G1404300	AL6G24210
OG0016972	Np005G3107100	AL7G45100
OG0016974	Np003G1392500	AL6G23180
OG0016975	Np003G1390100	AL6G22930
OG0016976	Np003G1388600	AL6G22800
OG0016977	Np003G1385600	AL6G22620
OG0016978	Np003G1382300	AL6G22270
OG0016979	Np003G1381800	AL6G22210
OG0016980	Np003G1380800	AL6G22110
OG0016981	Np003G1377200	AL6G21770
OG0016982	Np003G1373900	AL6G21570
OG0016983	Np003G1372600	AL6G21450
OG0016984	Np003G1372200	AL6G21410
OG0016986	Np003G1364900	AL6G20680
OG0016987	Np003G1364800	AL6G20670
OG0016988	Np003G1363300	AL6G20520
OG0016990	Np003G1362300	AL6G20390
OG0016991	Np006G3270200	AL6G20370
OG0016992	Np003G1359200	AL6G20100
OG0016993	Np007G4050300	AL3G27130
OG0016994	Np003G1358300	nbis-gene-1498
OG0016995	Np003G1357600	AL6G19940
OG0016996	Np003G1355200	AL6G19800
OG0016997	Np003G1354300	AL6G19720
OG0016998	Np003G1354000	AL6G19680
OG0016999	Np003G1353500	AL6G19620
OG0017000	Np003G1352800	AL6G19520
OG0017001	Np003G1348500	AL6G18930
OG0017002	Np003G1345500, Np003G1345200, Np003G1345000	AL6G18710
OG0017003	Np003G1344000	AL6G18620
OG0017004	Np003G1342400	AL6G18440
OG0017005	Np003G1341800	AL6G18360
OG0017006	Np003G1341400	AL6G18330
OG0017007	Np003G1336900	AL6G18040
OG0017008	Np005G2813400	AL7G28170
OG0017009	Np003G1295800	AL4G19620
OG0017010	Np004G1910900	AL4G19530
OG0017011	Np006G3622600	AL4G19550
OG0017012	Np006G3622400	AL4G19640
OG0017013	Np006G3622200	AL4G19680
OG0017014	Np006G3616600	AL4G20170
OG0017015	Np006G3613800	AL4G20800
OG0017016	Np006G3613600	AL4G20840
OG0017017	Np006G3607100	AL4G21470
OG0017018	Np006G3582600	AL4G22530
OG0017019	Np006G3588400	AL4G22050
OG0017020	Np006G3588900	AL4G22010
OG0017021	Np006G3592200	AL4G21630
OG0017022	Np001G0580500	AL1G65070, nbis-gene-194
OG0017024	Np006G3597000	AL4G23160
OG0017025	Np006G3597900	AL4G23230
OG0017026	Np006G3600500	AL4G23490
OG0017028	Np002G1247800	AL1G56680
OG0017029	Np006G3472700	AL4G25430
OG0017031	Np006G3546300, Np006G3483100	AL4G26280
OG0017032	Np006G3357200, Np006G3357000, Np005G2625500	AL7G12550
OG0017033	Np006G3553700	AL4G26890
OG0017034	Np006G3555400	AL4G27000
OG0017035	Np006G3560300	AL4G27410
OG0017036	Np006G3572700	AL4G28180
OG0017037	Np001G0413500	AL8G16980
OG0017038	Np001G0412100	AL8G16770
OG0017039	Np001G0409700	AL8G16610
OG0017040	Np004G2565700	AL1G13370
OG0017041	Np001G0401000	AL8G15770
OG0017043	Np005G2807300	AL7G27640
OG0017044	Np003G1593100	AL8G31270
OG0017045	Np001G0425500	AL8G18690
OG0017046	Np004G2008100	AL1G53700
OG0017047	Np004G2009100	AL1G53440
OG0017048	Np004G2104800	AL1G41200
OG0017049	Np004G2104700	AL1G41190
OG0017050	Np004G2104600	AL1G41180
OG0017051	Np004G2020400	AL1G52650
OG0017052	Np004G2019500	AL1G52790
OG0017053	Np004G2018400	AL1G52910
OG0017054	Np001G0266600	AL5G10840
OG0017055	Np004G2105100	AL1G41210
OG0017056	Np004G2106200	AL1G41320
OG0017057	Np004G2106900	AL1G41400
OG0017058	Np004G2112300	AL1G41900
OG0017059	Np004G2117400	AL1G42580
OG0017060	Np004G2117500	AL1G42680
OG0017061	Np004G2122500	AL1G43060
OG0017062	Np004G2128800	AL1G43530
OG0017063	Np004G2130600	AL1G43650
OG0017064	Np004G2132100	AL1G43850
OG0017065	Np004G2132600	AL1G43900
OG0017066	Np004G2134300	AL1G44100
OG0017067	Np004G2138600	AL1G44410
OG0017068	Np005G3096600	AL7G43950
OG0017069	Np004G2139400	AL1G44540
OG0017070	Np004G2141100	AL1G44640
OG0017071	Np004G2149200	AL1G45360
OG0017072	Np004G2159100	AL1G49640
OG0017073	Np004G2160100	AL1G49580
OG0017074	Np004G2171100	AL1G45920
OG0017076	Np004G2051100	AL1G46540
OG0017077	Np004G2051500	AL1G46560
OG0017078	Np004G2053200	AL1G46750
OG0017079	Np001G0250700	AL5G12440
OG0017080	Np001G0248000	AL5G12910
OG0017081	Np001G0246500	AL5G13160
OG0017082	Np001G0246000	AL5G13230
OG0017084	Np001G0011900	AL8G44660
OG0017085	Np001G0015300	AL8G44420
OG0017086	Np001G0017700	AL8G44210
OG0017087	Np001G0018100	AL8G44170
OG0017088	Np001G0023400	AL8G43760
OG0017089	Np001G0023700	AL8G43730
OG0017090	Np001G0024400	AL8G43660
OG0017092	Np001G0025600	AL8G43540
OG0017094	Np001G0028800	AL8G43170, AL8G43380
OG0017096	Np001G0029700	AL8G43080
OG0017097	Np001G0031000	AL8G42970
OG0017099	Np001G0033200	AL8G42770
OG0017100	Np001G0035100	AL8G42660
OG0017101	Np001G0035200	nbis-gene-2210
OG0017102	Np001G0036700	AL8G42540
OG0017103	Np001G0037400	AL8G42440
OG0017104	Np001G0039700	AL8G42290
OG0017105	Np001G0043600	AL8G41900
OG0017106	Np001G0046600	AL8G41680
OG0017107	Np001G0049500	AL8G41360
OG0017108	Np001G0051200	AL8G41270
OG0017109	Np001G0052100	AL8G41160
OG0017110	Np001G0052300	AL8G41140
OG0017111	Np001G0054500	AL8G40860
OG0017112	Np001G0061100	AL8G40380
OG0017114	Np001G0066300	AL3G51110
OG0017115	Np001G0068100	AL8G39920
OG0017116	Np001G0071100	AL8G39610
OG0017118	Np001G0089000	AL8G38350
OG0017119	Np001G0090100	AL8G38240
OG0017120	Np001G0091200	AL8G38170
OG0017121	Np001G0100400	AL6G34230
OG0017122	Np001G0101200	AL6G34300
OG0017123	Np001G0102100	AL6G34350
OG0017124	Np001G0105000	AL6G34650
OG0017125	Np001G0108300	AL6G34960
OG0017126	Np001G0109700	AL6G35110
OG0017127	Np001G0111400	AL6G35320
OG0017128	Np001G0111700	AL6G35330
OG0017129	Np001G0117300	AL6G35960
OG0017130	Np001G0118700	AL6G36150, AL6G36140
OG0017131	Np001G0120200	AL6G36330
OG0017132	Np001G0121300	AL6G36490
OG0017133	Np001G0126600	AL4G47420
OG0017134	Np001G0130900	AL6G37280
OG0017135	Np001G0131600	AL6G37370
OG0017138	Np003G1473700	AL6G30900
OG0017139	Np003G1475800	AL6G31050
OG0017140	Np003G1477300	AL6G31150
OG0017141	Np003G1479200	AL6G31360
OG0017142	Np003G1481900	AL6G31480
OG0017144	Np003G1485800	AL6G31850
OG0017145	Np003G1486300	AL6G31920
OG0017146	Np003G1493000	AL6G32510
OG0017147	Np003G1493800	AL6G32560
OG0017148	Np003G1495000	AL6G32640
OG0017149	Np003G1503900	AL6G33360
OG0017150	Np003G1507600	AL6G33670
OG0017151	Np003G1509500	AL6G33920
OG0017152	Np003G1511500	AL6G34060
OG0017154	Np003G1523600	AL8G36470
OG0017155	Np003G1526100	AL8G36270
OG0017156	Np003G1538600	AL8G35230
OG0017157	Np001G0440600	AL5G22540
OG0017158	Np003G1543300	AL8G34810
OG0017159	Np003G1543900	nbis-gene-2168
OG0017161	Np003G1544700	AL8G34700
OG0017162	Np003G1548000	AL8G34310
OG0017163	Np003G1551200	AL8G34040
OG0017164	Np003G1552300	AL8G33900
OG0017165	Np003G1553400	AL8G33820
OG0017167	Np003G1562500	AL8G33200
OG0017168	Np005G2797900	AL7G26930
OG0017169	Np003G1564600	AL8G33010
OG0017170	Np004G2417100	AL1G26780
OG0017171	Np003G1568600	AL8G32750
OG0017172	Np003G1569500	AL8G32700
OG0017173	Np003G1573700	AL8G32430
OG0017174	Np003G1577200	AL8G32140
OG0017175	Np003G1603000	AL8G30850
OG0017176	Np003G1604000	AL8G30750
OG0017177	Np003G1607800	AL8G30430
OG0017178	Np003G1609500	AL8G30350
OG0017179	Np003G1609600	AL8G30340
OG0017180	Np003G1610900	AL8G30270
OG0017181	Np001G0499300	AL5G28590
OG0017182	Np001G0499100	AL5G28570
OG0017183	Np001G0496400	AL5G28450
OG0017184	Np001G0496200	AL5G28430
OG0017185	Np003G1333300	AL6G17680
OG0017186	Np003G1329100	AL6G17340
OG0017187	Np003G1328900	AL6G17310
OG0017188	Np003G1328700	AL6G17290
OG0017189	Np007G4121500, Np003G1328600	AL6G17280
OG0017190	Np003G1327700	AL6G17230
OG0017191	Np003G1327600	AL6G17210
OG0017192	Np003G1325500	AL6G16950
OG0017193	Np003G1324700	AL6G16890
OG0017194	Np003G1320300	AL6G16550
OG0017195	Np005G3108200	AL7G45150
OG0017197	Np003G1310200	AL6G15760, AL7G39550
OG0017198	Np003G1307400	AL6G15640
OG0017199	Np003G1303000	AL6G15150
OG0017200	Np003G1302700	AL6G15120
OG0017201	Np003G1301000	AL6G15090
OG0017202	Np003G1299500	AL6G14990
OG0017203	Np003G1299200	AL6G14960
OG0017204	Np003G1295700	AL6G14590
OG0017205	Np003G1285400	AL6G13670
OG0017207	Np003G1276700	AL6G12790
OG0017209	Np003G1271500	AL6G12260
OG0017210	Np003G1271400	AL6G12240
OG0017211	Np003G1270600	AL6G12120
OG0017212	Np003G1270000	AL8G10390
OG0017213	Np003G1269400	AL6G11990
OG0017214	Np003G1268700	AL6G11910
OG0017215	Np003G1268400	AL6G11860
OG0017216	Np003G1264100	AL6G11430
OG0017217	Np003G1260900	AL6G11170
OG0017218	Np003G1258000	AL6G11000
OG0017219	Np003G1254200	AL6G10600
OG0017221	Np003G1252400	AL6G10380
OG0017224	Np003G1250600	AL6G10180
OG0017225	Np003G1250400	AL6G10150
OG0017226	Np005G3181100	AL7G49080
OG0017227	Np005G3188000	AL7G48480
OG0017228	Np005G3196400	AL7G47840
OG0017229	Np005G3194400	AL7G47370
OG0017230	Np002G0702200	AL2G41700
OG0017232	Np002G0701700	AL2G41730
OG0017233	Np002G0704900	AL2G41460
OG0017234	Np002G0705600	AL2G41380
OG0017235	Np002G0707600, Np005G3117500	AL2G41170
OG0017236	Np002G0708700	AL2G41060
OG0017237	Np002G0713900	AL2G40580
OG0017238	Np002G0715300	AL2G40510
OG0017239	Np002G0715400	AL2G40500
OG0017240	Np002G0716700	AL2G40400
OG0017241	Np002G0719900	AL2G40210
OG0017242	Np002G0720600	AL2G40180
OG0017243	Np002G0721100	AL2G40100
OG0017245	Np002G0729900	AL2G39200
OG0017246	Np002G0732900	AL2G38950
OG0017247	Np002G0737800	AL2G38440
OG0017248	Np002G0742200	AL2G38240
OG0017249	Np002G0742400	AL2G38190
OG0017250	Np002G0743300	AL2G38090
OG0017251	Np002G0747000	AL2G37840
OG0017252	Np002G0749200	AL2G37690
OG0017253	Np002G0749500	AL2G37660
OG0017254	Np002G0749900	AL2G37620
OG0017255	Np002G0750500	AL2G37560
OG0017256	Np002G0755200	AL2G37180
OG0017257	Np002G0756600	AL2G37050
OG0017259	Np002G0761100	AL2G36750
OG0017260	Np001G0210200	AL5G16520
OG0017261	Np002G0771500	AL2G35950
OG0017262	Np002G0772600	AL2G35870
OG0017263	Np002G0773900	AL2G35810
OG0017264	Np002G0774300	AL2G35780
OG0017265	Np002G0778300	AL2G35530
OG0017266	Np002G1115000	AL1G66620
OG0017267	Np007G3759300	AL3G50300
OG0017268	Np007G3753900	AL3G50820
OG0017269	Np001G0471600	AL5G26670
OG0017270	Np001G0470900	AL5G26590
OG0017271	Np004G1901400	AL1G64510
OG0017272	Np004G1903000	AL1G64300
OG0017273	Np004G1903800	AL1G64260
OG0017274	Np004G1905700	AL1G64000
OG0017275	Np007G3717500	AL3G53800
OG0017276	Np004G1907400	AL1G63800
OG0017277	Np004G1908900	AL1G63630
OG0017278	Np004G1911400	AL1G63450
OG0017279	Np004G1911100	AL1G63500
OG0017280	Np004G1913100	AL1G63310
OG0017281	Np004G1914200	AL1G63240
OG0017282	Np004G1914500	AL1G63210
OG0017283	Np004G1915100	AL1G63140
OG0017285	Np004G1920100	AL1G62800
OG0017286	Np004G1922700	AL1G62630
OG0017287	Np004G1925900	AL1G62350
OG0017288	Np004G1927800	AL1G62190
OG0017289	Np001G0428700	AL7G44170
OG0017290	Np006G3657500	AL4G14830
OG0017291	Np004G1935100	AL1G61470
OG0017292	Np006G3395500	AL4G32230
OG0017294	Np006G3384000	AL4G33000
OG0017295	Np003G1645200	AL8G27710
OG0017296	Np003G1752700	AL6G41330
OG0017297	Np003G1883500	AL8G23780
OG0017298	Np005G3097700	AL7G44000
OG0017299	Np005G3098100	AL7G44030
OG0017300	Np005G3098400	AL7G44050
OG0017301	Np005G3099000	AL7G44120
OG0017302	Np005G3101000	AL7G44390
OG0017303	Np005G3100900	AL7G44380
OG0017304	Np005G3100600	AL7G44370
OG0017305	Np005G3075700	AL9U11670
OG0017306	Np005G3082700	AL9U10970
OG0017307	Np005G3084800	AL9U10680
OG0017308	Np005G3093500	AL7G43140
OG0017309	Np004G2446000	AL1G24530
OG0017310	Np005G3070200	AL7G42760
OG0017311	Np005G3060600	AL7G42210
OG0017312	Np005G3060500	AL7G42200
OG0017313	Np005G3050900	AL7G41620
OG0017314	Np005G3040500	AL7G41010
OG0017315	Np005G3040200	nbis-gene-1860
OG0017316	Np005G3040000	AL7G40960
OG0017317	Np005G3038600	AL7G40890
OG0017318	Np005G3025100	nbis-gene-1851
OG0017319	Np005G3023300	AL7G39670
OG0017321	Np003G1739100	AL8G24100
OG0017323	Np002G0816500	AL2G32750
OG0017324	Np002G0816000	AL2G32790
OG0017325	Np002G0815800	AL2G32810
OG0017326	Np002G0814900	AL2G32860
OG0017328	Np002G0811500	AL2G33160
OG0017329	Np002G0811300	AL2G33190
OG0017331	Np002G0808500	AL2G33410
OG0017332	Np002G0808000	AL2G33460
OG0017333	Np002G0803200	AL2G33550
OG0017334	Np002G0798000	AL2G33970
OG0017335	Np002G0790000	AL2G34560
OG0017336	Np002G0882500	AL2G27800
OG0017337	Np002G0882300	AL2G27810
OG0017338	Np002G0880600	AL2G27910
OG0017339	Np002G0876300	AL2G28080
OG0017340	Np002G0874100	AL2G28300
OG0017341	Np005G2764300	AL7G24140
OG0017342	Np005G2762500	AL7G23980
OG0017344	Np004G2395000	AL1G28870
OG0017345	Np005G3161700	AL7G50250
OG0017346	Np005G3165400	AL7G49980
OG0017347	Np001G0432600	AL5G21330
OG0017348	Np001G0432700	AL5G21340
OG0017349	Np001G0198500	AL5G18090
OG0017350	Np001G0195700	AL5G18500
OG0017351	Np001G0202300	AL5G17430
OG0017352	Np001G0205100	AL5G17090
OG0017353	Np001G0220200	AL5G15650
OG0017354	Np001G0222600	AL5G15520
OG0017355	Np001G0225300	AL5G15250
OG0017356	Np001G0235800	AL5G14210
OG0017357	Np002G0864700	AL2G28880
OG0017358	Np002G0867400	AL2G28770
OG0017360	Np002G0868800	AL2G28660
OG0017361	Np002G0869600	AL2G28620
OG0017362	Np002G0872700	AL2G28420
OG0017363	Np001G0369300	AL8G12970
OG0017364	Np001G0369800	AL8G13040
OG0017365	Np001G0371000	AL8G13130
OG0017366	Np001G0384400	AL8G14390, AL8G14190
OG0017367	Np004G1965500	AL1G58240
OG0017369	Np004G1957000	nbis-gene-285
OG0017370	Np004G1955400	AL1G59410
OG0017372	Np004G1947500	AL1G60300
OG0017373	Np004G1943700	AL1G60770
OG0017374	Np004G1943500	AL1G60780
OG0017375	Np004G1943000	AL1G60810
OG0017376	Np004G1942100	AL1G60930
OG0017377	Np004G1940900	AL1G61070
OG0017378	Np001G0422200	AL8G18220
OG0017379	Np001G0421800	AL8G18110
OG0017380	Np005G3106300	AL7G44840
OG0017381	Np001G0415600	AL8G17180
OG0017382	Np006G3439200	AL4G29290
OG0017383	Np006G3439100	AL4G29300
OG0017385	Np006G3436000	AL4G29450
OG0017386	Np006G3432900	AL4G29640
OG0017387	Np006G3420600	AL4G30410
OG0017388	Np003G1841800	AL4G30880
OG0017389	Np006G3410700	AL4G30970
OG0017390	Np006G3408900	AL4G31160
OG0017391	Np006G3406800	AL4G31410
OG0017392	Np006G3404900, Np006G3405200	AL4G31530
OG0017393	Np006G3399800	AL4G31910
OG0017394	Np005G2899700	AL7G34740
OG0017395	Np005G2901800	AL7G34890
OG0017396	Np005G2904400	AL7G35130
OG0017397	Np005G2903800	AL7G35030
OG0017398	Np005G2910100	AL7G35460
OG0017399	Np005G2912700	AL7G35640
OG0017400	Np005G2919700	AL7G36060
OG0017401	Np001G0466000	AL5G25810
OG0017402	Np006G3680700	nbis-gene-951
OG0017403	Np004G2056700	AL4G19410
OG0017404	Np001G0525100	AL5G31230
OG0017405	Np001G0523500	AL5G30980
OG0017406	Np001G0521500	AL5G30780
OG0017407	Np003G1659600	AL8G26800
OG0017408	Np003G1677600	AL8G26020
OG0017409	Np005G2925300	AL3G44200
OG0017410	Np005G2944900	AL3G44100
OG0017411	Np007G3798000	AL3G45550
OG0017414	Np007G3771200	AL3G49200
OG0017415	Np007G3770200	AL3G49360
OG0017416	Np007G3763000	AL3G49950
OG0017417	Np005G2847700	AL7G30770
OG0017418	Np005G2851800	AL7G31050
OG0017419	Np004G2103300	AL1G40910
OG0017420	Np005G2855000	AL7G31270
OG0017421	Np001G0175800	AL8G21480
OG0017423	Np005G2882700	AL7G33440
OG0017425	Np001G0188600	AL5G19330
OG0017426	Np005G2873600	AL7G33080
OG0017427	Np005G2880800	AL7G32600
OG0017428	Np005G2869700	AL7G32570
OG0017429	Np005G2866400	AL7G32190
OG0017430	Np005G2863700	nbis-gene-1805
OG0017431	Np005G2893400	AL7G34320
OG0017434	Np007G4254800	AL3G10040
OG0017435	Np007G4254500	AL3G10050
OG0017436	Np007G4253900	AL3G10110
OG0017437	Np007G4252100	AL3G10300
OG0017438	Np007G4251900	AL3G10320
OG0017439	Np007G4249800	AL3G10490
OG0017440	Np007G4249600	AL3G10510
OG0017441	Np007G4249500	AL3G10520
OG0017442	Np001G0005300	AL5G34090
OG0017444	Np001G0004300	AL8G45260
OG0017445	Np001G0004000	AL8G45280
OG0017446	Np001G0003400	AL8G45330
OG0017447	Np001G0002400	AL8G45480
OG0017448	Np001G0001900	AL8G45540
OG0017449	Np001G0001800	AL8G45550
OG0017450	Np001G0001200, Np001G0001100	AL8G45610
OG0017451	Np001G0699000	AL5G46300
OG0017452	Np001G0698200	AL5G46210
OG0017453	Np001G0698100	AL5G46200
OG0017454	Np001G0697500	AL5G46120
OG0017456	Np001G0694700	AL5G45840
OG0017457	Np001G0689500	AL5G45390
OG0017458	Np001G0684400	AL5G44940
OG0017459	Np001G0678900	AL5G44370
OG0017460	Np001G0678600	AL5G43810, AL5G44340
OG0017461	Np001G0667700	AL5G43230
OG0017463	Np001G0666400	AL5G43130
OG0017464	Np001G0666000	AL5G43080
OG0017465	Np001G0661600	AL5G42660
OG0017466	Np001G0661200	AL5G42610
OG0017467	Np001G0656300	AL5G42390
OG0017468	Np001G0651100	AL5G41970
OG0017469	Np005G2907800	AL5G41940
OG0017470	Np001G0642700	AL5G40910
OG0017471	Np001G0637600	AL5G40590
OG0017472	Np001G0624700	AL5G39300
OG0017473	Np001G0622600	AL5G39100
OG0017476	Np001G0617300	AL5G38670
OG0017477	Np001G0612200	AL5G38100
OG0017478	Np001G0605500	AL5G37700
OG0017479	Np001G0605300	AL5G37680
OG0017480	Np001G0600900	AL5G37380
OG0017481	Np001G0597600	AL5G37110
OG0017482	Np001G0594700	AL5G36840
OG0017483	Np001G0592300	AL5G36630
OG0017484	Np001G0592000	AL5G36610
OG0017485	Np001G0590100	AL5G36490
OG0017486	Np001G0585700	AL5G36160
OG0017487	Np001G0584100	AL5G36050
OG0017488	Np001G0575200	AL5G35490
OG0017489	Np001G0573700	AL5G35320
OG0017490	Np001G0570700	AL5G35030
OG0017491	Np001G0568500	AL5G34930
OG0017492	Np001G0566600	AL5G34800
OG0017493	Np001G0565900	AL5G34740
OG0017494	Np001G0564200	AL5G34520
OG0017495	Np004G1973900, Np001G0560200	AL5G34140
OG0017496	Np001G0559500	AL5G34050
OG0017498	Np001G0553400	AL5G33810
OG0017499	Np001G0550500	AL5G33590
OG0017500	Np001G0550200	AL5G33570
OG0017502	Np001G0547900	AL5G33400
OG0017503	Np003G1617700	AL8G28950
OG0017504	Np003G1638100	AL8G28210
OG0017506	Np007G3870600	AL3G39980
OG0017507	Np007G3874200	AL3G40440
OG0017508	Np007G3876100	AL3G40630
