Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0016193	Np004G2594100	CARHR000550
OG0016194	Np004G2593400	CARHR000630
OG0016196	Np004G2592600	CARHR000690
OG0016197	Np004G2590900	CARHR000790
OG0016198	Np004G2589100	CARHR000900
OG0016199	Np004G2588700	CARHR001010
OG0016200	Np004G2587300	CARHR001150
OG0016201	Np004G2587000	CARHR001190
OG0016202	Np004G2586600	CARHR001220
OG0016203	Np004G2583400	CARHR001550
OG0016204	Np007G3802200, Np007G3801900	CARHR104150
OG0016205	Np004G2582700	CARHR001620
OG0016206	Np004G2582500	CARHR001640
OG0016207	Np004G2580800	CARHR001710
OG0016209	Np004G2578100	CARHR001920
OG0016210	Np004G2577900, Np004G2578000	CARHR001930
OG0016211	Np004G2577300	CARHR002000
OG0016212	Np004G2576200	CARHR002140
OG0016213	Np004G2573200	CARHR002440
OG0016214	Np004G2571600	CARHR002550
OG0016215	Np004G2570400	CARHR002760
OG0016216	Np004G2570300	CARHR002770
OG0016217	Np004G2570200	CARHR002780
OG0016218	Np004G2568400	CARHR002920
OG0016219	Np004G2567800	CARHR002980
OG0016220	Np004G2567400	CARHR003020
OG0016221	Np004G2566600	CARHR003080
OG0016222	Np004G2565500, Np004G2443700	CARHR003160
OG0016223	Np004G2563000	CARHR003380
OG0016225	Np004G2559700	CARHR003650
OG0016226	Np004G2557400	CARHR003890
OG0016227	Np004G2557100	CARHR003920
OG0016228	Np004G2556400	CARHR003990
OG0016229	Np004G2553100	CARHR004280
OG0016230	Np004G2553000	CARHR004300
OG0016231	Np004G2552300	CARHR004370
OG0016232	Np004G2552200	CARHR004380
OG0016233	Np004G2551600	CARHR004400
OG0016234	Np004G2550500	CARHR004510
OG0016235	Np004G2550100	CARHR004560
OG0016236	Np004G2549600, Np007G4098300	CARHR004610
OG0016237	Np004G2546700	CARHR004800
OG0016238	Np004G2546100	CARHR004830
OG0016239	Np004G2545800	CARHR004870
OG0016240	Np004G2545600	CARHR004890
OG0016241	Np004G2545000	CARHR004930
OG0016242	Np004G2543100	CARHR005110
OG0016243	Np004G2542400	CARHR005190
OG0016244	Np004G2539300	CARHR005350
OG0016245	Np004G2539200	CARHR005360
OG0016246	Np004G2539000	CARHR005370
OG0016247	Np004G2538300	CARHR005430
OG0016248	Np002G1060500	CARHR055910
OG0016249	Np004G2533500	CARHR006010
OG0016250	Np004G2532900	CARHR006060
OG0016251	Np004G2531900	CARHR006130
OG0016252	Np004G2531800	CARHR006140
OG0016253	Np004G2531400	CARHR006160
OG0016254	Np004G2530500	CARHR006370
OG0016255	Np004G2530300	CARHR006390
OG0016256	Np004G2530100	CARHR006420
OG0016257	Np004G2528800	CARHR006510
OG0016258	Np004G2528100	CARHR006530
OG0016259	Np004G2527500	CARHR006590
OG0016260	Np004G2527000	CARHR006640
OG0016261	Np004G2526600	CARHR006680
OG0016262	Np004G2526000	CARHR006730
OG0016263	Np004G2525800	CARHR006750
OG0016264	Np004G2523200	CARHR006970
OG0016265	Np007G3777400	CARHR106260
OG0016266	Np005G2823600	CARHR231780
OG0016267	Np004G2521000	CARHR007200
OG0016268	Np004G2519800	CARHR007300
OG0016269	Np004G2519700	CARHR007310
OG0016270	Np004G2517600	CARHR007490
OG0016271	Np004G2517400	CARHR007520
OG0016272	Np004G2515400	CARHR007660
OG0016273	Np004G2514500	CARHR004500
OG0016274	Np004G2512600	CARHR007930
OG0016275	Np004G2511700	CARHR008000
OG0016276	Np004G2511500	CARHR008020
OG0016277	Np004G2510800	CARHR008130
OG0016278	Np004G2508800	CARHR008360
OG0016279	Np004G2507800	CARHR008420
OG0016280	Np004G2506900	CARHR008490
OG0016281	Np004G2506700	CARHR008520
OG0016282	Np004G2506300	CARHR008550
OG0016283	Np004G2505800	CARHR008600
OG0016284	Np004G2505400	CARHR008640
OG0016285	Np004G2504900	CARHR008680
OG0016286	Np004G2504800	CARHR008690
OG0016287	Np004G2501900	CARHR008930
OG0016288	Np004G2500700	CARHR009090
OG0016290	Np004G2499200	CARHR009200
OG0016292	Np004G2497300	CARHR009410
OG0016293	Np004G2497200	CARHR009420
OG0016294	Np004G2495500	CARHR009590
OG0016295	Np004G2494500, Np004G2494100	CARHR009650
OG0016296	Np004G2492500	CARHR009800
OG0016297	Np004G2492400	CARHR009810
OG0016298	Np004G2492300	CARHR009820
OG0016299	Np004G2491800	CARHR009870
OG0016300	Np004G2491100	CARHR009950
OG0016302	Np004G2485400	CARHR010450
OG0016303	Np004G2482100	CARHR010680
OG0016304	Np004G2481900	CARHR010710
OG0016305	Np004G2478200	CARHR011020
OG0016306	Np004G2477600	CARHR011090
OG0016308	Np003G1753900	CARHR259360
OG0016309	Np004G2473900	CARHR011430
OG0016310	Np005G3079000	CARHR218370
OG0016311	Np004G2468300	CARHR011830
OG0016312	Np004G2466000	CARHR011970
OG0016313	Np004G2465600	CARHR012000
OG0016314	Np004G2463800	CARHR012080
OG0016315	Np004G2459300	CARHR012360
OG0016316	Np004G2458600	CARHR012410
OG0016317	Np004G2456800	CARHR012550
OG0016318	Np004G2456700	CARHR012560
OG0016319	Np004G2455200	CARHR012660
OG0016320	Np004G2454300	CARHR012720
OG0016321	Np004G2453200	CARHR012780
OG0016323	Np004G2451700	CARHR012850
OG0016324	Np004G2450200, Np004G2450700	CARHR012940
OG0016325	Np004G2448100	CARHR013110
OG0016326	Np004G2445300	CARHR013310
OG0016327	Np004G2442500	CARHR013500
OG0016328	Np004G2442100	CARHR013540
OG0016329	Np004G2441200	CARHR013600
OG0016330	Np004G2441000	CARHR013620
OG0016331	Np004G2434300	CARHR013890
OG0016332	Np004G2432700	CARHR014010
OG0016333	Np004G2432000	CARHR014070
OG0016334	Np004G2431700	CARHR014100
OG0016335	Np004G2430300	CARHR014210
OG0016336	Np004G2429900	CARHR014260
OG0016337	Np004G2428500	CARHR014360
OG0016338	Np004G2428600	CARHR014350
OG0016339	Np004G2426900	CARHR014530
OG0016340	Np004G2426400	CARHR014570
OG0016341	Np004G2426100	CARHR014600
OG0016342	Np004G2424700	CARHR014700
OG0016343	Np004G2424500	CARHR014720
OG0016344	Np004G2424300	CARHR014730
OG0016345	Np004G2423600	CARHR014790
OG0016346	Np004G2421400	CARHR015000
OG0016347	Np004G2421000	CARHR015060
OG0016348	Np004G2412100	CARHR015720
OG0016349	Np004G2410400	CARHR015860
OG0016350	Np004G2409500	CARHR015920
OG0016351	Np004G2409100	CARHR015960
OG0016352	Np004G2408400	CARHR016020
OG0016353	Np004G2406600	CARHR016190
OG0016354	Np004G2406300	CARHR016230
OG0016355	Np005G3101100	CARHR071080
OG0016356	Np004G2402000	CARHR016540
OG0016357	Np004G2401700	CARHR016580
OG0016358	Np004G2399400	CARHR016820
OG0016359	Np004G2397600	CARHR016920
OG0016360	Np004G2397300	CARHR016950
OG0016361	Np004G2396100	CARHR017060
OG0016363	Np004G2395800	CARHR017120
OG0016364	Np004G2395300	CARHR017140
OG0016365	Np004G2392500	CARHR017470
OG0016366	Np004G2391000	CARHR017610
OG0016369	Np004G2389600	CARHR017790
OG0016370	Np003G1739200	CARHR258530
OG0016371	Np004G2389100	CARHR017850
OG0016372	Np004G2388600	CARHR017920
OG0016373	Np001G0156900	CARHR185140
OG0016374	Np004G2386200	CARHR018030
OG0016375	Np004G2385900	CARHR018060
OG0016376	Np004G2385700	CARHR018080
OG0016377	Np004G2385600	CARHR018090
OG0016378	Np004G2384900	CARHR018140
OG0016379	Np004G2384600	CARHR018180
OG0016380	Np004G2382700	CARHR018350
OG0016381	Np004G2382600	CARHR018360
OG0016382	Np004G2382500	CARHR018370
OG0016383	Np006G3624200	CARHR120050
OG0016384	Np004G2378800	CARHR018620
OG0016385	Np004G2378600	CARHR018640
OG0016386	Np004G2378000	CARHR018680
OG0016387	Np004G2377800	CARHR018700
OG0016388	Np004G2377500	CARHR018720
OG0016389	Np004G2377200	CARHR018750
OG0016390	Np004G2376400	CARHR018820
OG0016391	Np003G1750300	CARHR264230
OG0016392	Np003G1665300	CARHR265080
OG0016393	Np004G2370500	CARHR019310
OG0016394	Np004G2369100	CARHR019440, CARHR128300
OG0016395	Np004G2368900	CARHR019460
OG0016396	Np004G2367100	CARHR019590
OG0016397	Np004G2366300	CARHR019680
OG0016398	Np004G2365900	CARHR019720
OG0016399	Np004G2364900	CARHR019800
OG0016400	Np004G2363700	CARHR019880
OG0016401	Np004G2363500	CARHR019900
OG0016402	Np004G2362500	CARHR019930
OG0016403	Np004G2362200	CARHR019960
OG0016404	Np004G2360700	CARHR020060
OG0016405	Np004G2358700	CARHR020170
OG0016406	Np004G2357100	CARHR020320
OG0016407	Np007G3882000	CARHR101970
OG0016408	Np004G2354700	CARHR020520
OG0016409	Np004G2354800	CARHR020530
OG0016410	Np004G2353800	CARHR020610
OG0016411	Np004G2349800	CARHR021000
OG0016412	Np004G2349500	CARHR021030
OG0016413	Np004G2345800	CARHR021300
OG0016414	Np004G2343200	CARHR021500
OG0016415	Np004G2341500	CARHR021710
OG0016416	Np006G3668200	CARHR114700
OG0016417	Np004G2338100	CARHR021920
OG0016418	Np004G2338000	CARHR021930
OG0016419	Np004G2337700	CARHR021960
OG0016420	Np004G2337400	CARHR021990
OG0016421	Np004G2337000	CARHR022000
OG0016423	Np004G2334800	CARHR022110
OG0016424	Np004G2334700	CARHR022130
OG0016425	Np004G2333900	CARHR022150
OG0016426	Np004G2333700	CARHR022160
OG0016427	Np004G2326400	CARHR022510
OG0016428	Np004G2326200	CARHR022530
OG0016429	Np004G2325900	CARHR022540
OG0016430	Np004G2322300	CARHR022800
OG0016431	Np004G2321700	CARHR022820
OG0016432	Np004G2320700	CARHR022890
OG0016433	Np004G2320500	CARHR035320, CARHR022910
OG0016434	Np004G2319800	CARHR022980
OG0016435	Np004G2318600	CARHR023060
OG0016436	Np004G2315700	CARHR023130
OG0016438	Np004G2314000	CARHR023160
OG0016439	Np004G2311000	CARHR023380
OG0016440	Np004G2310300, Np004G2310400	CARHR023440
OG0016441	Np002G0833100	CARHR290930
OG0016442	Np002G0834100	CARHR290970
OG0016443	Np002G0834800	CARHR291040
OG0016444	Np002G0835000	CARHR291060
OG0016445	Np002G0835800	CARHR291140
OG0016446	Np002G0836200	CARHR291180
OG0016447	Np002G0836300	CARHR291190
OG0016448	Np002G0836500	CARHR291210
OG0016449	Np002G0836700	CARHR291240
OG0016450	Np002G0838500	CARHR064580
OG0016451	Np002G0838800	CARHR064540
OG0016452	Np002G0839100	CARHR064510
OG0016453	Np004G2020700	CARHR036160
OG0016454	Np002G0840200	CARHR064410
OG0016455	Np002G0840400	CARHR064390
OG0016456	Np002G0840500	CARHR064380
OG0016457	Np002G0979100	CARHR057220
OG0016458	Np002G0844100	CARHR064180
OG0016459	Np002G0848400	CARHR063900
OG0016460	Np002G0850800	CARHR063810
OG0016461	Np002G0851800	CARHR063750
OG0016462	Np002G0854600	CARHR063510
OG0016463	Np002G0856600	CARHR063320
OG0016465	Np002G0858100	CARHR063190
OG0016466	Np002G0858600	CARHR063170
OG0016467	Np004G2057200	CARHR032170
OG0016468	Np004G2057600	CARHR032180
OG0016469	Np004G2058200	CARHR032260
OG0016470	Np004G2059900	CARHR032380
OG0016471	Np004G2061000	CARHR032510
OG0016472	Np004G2061400	CARHR032610
OG0016473	Np004G2061700	CARHR032630
OG0016474	Np004G2062400	CARHR032670
OG0016476	Np002G1226000	CARHR047880
OG0016477	Np002G1224500	CARHR047930
OG0016478	Np002G1224300	CARHR047940
OG0016479	Np003G1728800	CARHR273810
OG0016480	Np002G1214300	CARHR048550
OG0016481	Np002G1212400	CARHR048690
OG0016482	Np002G1210100	CARHR048890
OG0016484	Np002G1208400	CARHR049050
OG0016485	Np002G1208200	CARHR049060
OG0016486	Np002G1208100	CARHR049070
OG0016487	Np002G1207900	CARHR049080
OG0016488	Np002G1207800	CARHR049090
OG0016489	Np002G1202500	CARHR049400
OG0016491	Np003G1754100	CARHR259370
OG0016492	Np002G1189200	CARHR050400
OG0016493	Np002G1188600	CARHR050460
OG0016494	Np002G1187300	CARHR050560
OG0016495	Np002G1182600	CARHR050780
OG0016496	Np002G1179100	CARHR051290
OG0016497	Np003G1778000	CARHR260960
OG0016498	Np002G1177800	CARHR051350, CARHR051360
OG0016499	Np002G1177100	CARHR051450
OG0016500	Np002G1176700	CARHR051460
OG0016501	Np002G1173700	CARHR051670
OG0016502	Np002G1168700	CARHR051910
OG0016503	Np002G1165600	CARHR051730
OG0016504	Np002G1163600	CARHR052370
OG0016505	Np002G1162300	CARHR052430
OG0016506	Np002G1160800	CARHR052560
OG0016507	Np002G1159800	CARHR052620
OG0016508	Np002G1157800	CARHR052730
OG0016509	Np005G2704600	CARHR110960
OG0016510	Np002G1156200	CARHR052880
OG0016511	Np002G1155700	CARHR052900
OG0016512	Np002G1150300	CARHR053170
OG0016513	Np002G1149600	CARHR053250
OG0016514	Np003G1595000, Np002G1146500	CARHR053470
OG0016516	Np002G1141500	CARHR283850
OG0016517	Np005G2773700	CARHR235400
OG0016518	Np002G1138500	CARHR283940
OG0016519	Np002G1135400	CARHR284170
OG0016520	Np002G1134800	CARHR284180
OG0016521	Np002G1131500	CARHR053820, CARHR278220
OG0016522	Np002G1131200	CARHR053910
OG0016523	Np002G1130600	CARHR053950
OG0016524	Np002G1121900	CARHR104770
OG0016525	Np002G1122300	CARHR054430
OG0016526	Np002G1011800	CARHR056360
OG0016527	Np002G1117400	CARHR054720
OG0016528	Np002G1115300	CARHR054800
OG0016529	Np002G1113200	CARHR054920
OG0016530	Np002G1082500	CARHR055230
OG0016531	Np002G1077200	CARHR289860
OG0016532	Np002G1077100	CARHR289850
OG0016533	Np002G1075000	CARHR289820
OG0016534	Np002G1067800	CARHR289770
OG0016535	Np002G1068200, Np001G0377900	CARHR289740
OG0016536	Np002G1070700	CARHR289670
OG0016537	Np002G1238200	CARHR046810
OG0016538	Np002G1239000	CARHR046720
OG0016539	Np003G1726300	CARHR257730, CARHR257740
OG0016540	Np001G0165200	CARHR182240
OG0016541	Np002G1240900	CARHR046640
OG0016542	Np002G1242600	CARHR046550
OG0016543	Np002G1243300	CARHR046490
OG0016544	Np002G1243400	CARHR046480
OG0016545	Np002G1244300	CARHR046420
OG0016547	Np002G1247100	CARHR046300
OG0016548	Np002G1248300	CARHR046180
OG0016549	Np001G0353700	CARHR175380
OG0016550	Np001G0353400	CARHR175370
OG0016551	Np001G0269100	CARHR144230
OG0016552	Np001G0341200	CARHR174620
OG0016553	Np001G0340500	CARHR174600
OG0016554	Np005G2856600	CARHR173940
OG0016555	Np001G0326800	CARHR216590, CARHR173540
OG0016556	Np001G0327000	CARHR066190
OG0016557	Np001G0388200	CARHR178070
OG0016558	Np001G0390800	CARHR178150
OG0016559	Np001G0390900	CARHR178160
OG0016560	Np005G2790800	CARHR234140
OG0016561	Np001G0392900	CARHR178230
OG0016562	Np001G0398800	CARHR178760
OG0016563	Np001G0248100	CARHR145590
OG0016564	Np003G1847800	CARHR252340
OG0016566	Np003G1839700	CARHR252570
OG0016567	Np005G2752600	CARHR237120
OG0016568	Np005G2750000	CARHR237370
OG0016569	Np005G2749400	CARHR237420
OG0016570	Np005G2747700	CARHR237620
OG0016571	Np005G2747200	CARHR237630
OG0016572	Np001G0466400	CARHR155520
OG0016573	Np001G0177600	CARHR183800
OG0016574	Np005G3003600	CARHR222660
OG0016575	Np004G2001200	CARHR037620
OG0016576	Np004G2000400	CARHR037740
OG0016577	Np004G1999100	CARHR037750
OG0016578	Np004G1999000	CARHR037760
OG0016579	Np004G1996900	CARHR037930
OG0016580	Np004G1996300	CARHR037970
OG0016581	Np004G1996100	CARHR037990
OG0016582	Np004G1992300	CARHR251090
OG0016583	Np004G1988000	CARHR038860
OG0016584	Np004G1986400	CARHR039030
OG0016585	Np004G1985800	CARHR039110
OG0016586	Np003G1800200, Np003G1800100	CARHR255450
OG0016587	Np004G1985200	CARHR039170, CARHR057290
OG0016588	Np004G1984100	CARHR039260
OG0016589	Np004G1982400	CARHR039430
OG0016590	Np004G1982200	CARHR039460
OG0016591	Np004G1982000	CARHR039470
OG0016592	Np004G1981900	CARHR039480
OG0016593	Np004G1981700	CARHR039510
OG0016594	Np004G1981600	CARHR039520
OG0016595	Np002G0785800	CARHR068320
OG0016596	Np002G0786000	CARHR068300
OG0016597	Np002G0786700	CARHR068240
OG0016598	Np005G2599800	CARHR293890
OG0016600	Np005G2599900	CARHR293910
OG0016601	Np005G2600200	CARHR293950
OG0016602	Np005G2601200	CARHR294040
OG0016603	Np005G2601400	CARHR294080
OG0016604	Np005G2601700	CARHR294110
OG0016605	Np005G2601800	CARHR294120
OG0016606	Np005G2602000	CARHR294130
OG0016607	Np005G2603000	CARHR294200
OG0016608	Np003G1521200	CARHR294210
OG0016609	Np005G2605100	CARHR294360
OG0016610	Np005G2605200	CARHR294370
OG0016611	Np005G2605300	CARHR294380
OG0016612	Np005G2605400	CARHR294390
OG0016613	Np005G2608100	CARHR247870
OG0016614	Np005G2609600	CARHR247760
OG0016615	Np005G2613000	CARHR247470
OG0016616	Np005G2613700	CARHR247420
OG0016617	Np005G2614300	CARHR247380
OG0016618	Np005G2615700	CARHR247330
OG0016619	Np005G2617700	CARHR247120
OG0016620	Np005G2618600	CARHR247030
OG0016621	Np005G2618900	CARHR247010
OG0016622	Np005G2620100	CARHR246920
OG0016623	Np005G2620500	CARHR246880
OG0016624	Np005G2620700	CARHR246850
OG0016625	Np005G2620800	CARHR246840
OG0016626	Np005G2621300	CARHR246810
OG0016627	Np005G2622300	CARHR246730
OG0016628	Np005G2623700	CARHR246600
OG0016629	Np005G2625300	CARHR246490
OG0016630	Np005G2626600	CARHR246380
OG0016631	Np005G2627200	CARHR246330
OG0016632	Np005G2697800	CARHR246190
OG0016633	Np005G2695800	CARHR246010
OG0016634	Np005G2691200	CARHR245670
OG0016635	Np005G2690900	CARHR245640
OG0016636	Np005G2689100	CARHR245540
OG0016637	Np002G1122000	CARHR112580, CARHR214110, CARHR286180, CARHR286150, CARHR286090, CARHR103020, CARHR083750, CARHR146390, CARHR254570
OG0016638	Np005G2686400	CARHR245280
OG0016639	Np005G2686000	CARHR244310
OG0016640	Np005G2685700	CARHR245220
OG0016641	Np005G2685600	CARHR245200
OG0016642	Np005G2685300	CARHR245190
OG0016643	Np005G2684900	CARHR245150
OG0016644	Np002G0907400	CARHR244800
OG0016645	Np005G2680600	CARHR244750
OG0016646	Np005G2680500	CARHR244740
OG0016647	Np005G2678500	CARHR244590
OG0016648	Np005G2677100	CARHR244490
OG0016649	Np005G2676800, Np005G2666200	CARHR244470
OG0016650	Np005G2676600	CARHR244450
OG0016651	Np005G2676300	CARHR244430
OG0016652	Np005G2675400	CARHR244360
OG0016653	Np005G2675100	CARHR244330
OG0016654	Np005G2674900	CARHR244300
OG0016655	Np005G2674500	CARHR244260
OG0016656	Np005G2704300	CARHR240260
OG0016657	Np005G2672500	CARHR244120
OG0016658	Np005G2670700	CARHR243990
OG0016659	Np005G2670300	CARHR243960
OG0016660	Np005G2670000	CARHR243930
OG0016661	Np005G2664700	CARHR243750
OG0016662	Np005G2664600, Np005G2669700	CARHR243740
OG0016663	Np005G2663700	CARHR243700
OG0016664	Np005G2660800	CARHR243570
OG0016666	Np005G2661800	CARHR243630
OG0016667	Np005G2663200	CARHR243670
OG0016668	Np005G2660400	CARHR243520
OG0016669	Np005G2651800	CARHR242930
OG0016670	Np005G2651700	CARHR242790
OG0016671	Np005G2649000	CARHR242870
OG0016672	Np005G2646400	CARHR242440
OG0016673	Np005G2645800	CARHR242490
OG0016674	Np005G2645200	CARHR242550
OG0016675	Np005G2704700	CARHR240240
OG0016676	Np005G2703100	CARHR240340
OG0016677	Np003G1731900	CARHR258300
OG0016678	Np003G1731800	CARHR258290
OG0016679	Np005G2700000	CARHR240600
OG0016680	Np005G2628600	CARHR240780
OG0016681	Np005G2630300	CARHR240900
OG0016682	Np005G2630400	CARHR240910
OG0016683	Np005G2634200	CARHR241360
OG0016684	Np001G0012900	CARHR280890
OG0016685	Np005G2636000	CARHR241550
OG0016686	Np005G2636100	CARHR241560
OG0016687	Np005G2636200	CARHR241570
OG0016688	Np005G2636400	CARHR241580
OG0016689	Np002G0875900	CARHR061950
OG0016690	Np005G2636600	CARHR241610
OG0016691	Np001G0202200	CARHR149610
OG0016692	Np005G2637000	CARHR241640
OG0016694	Np005G2641600	CARHR242070
OG0016696	Np006G3623400	CARHR007470
OG0016697	Np005G2709800	CARHR239950
OG0016698	Np005G2711000	CARHR239850
OG0016699	Np005G2711200	CARHR239830
OG0016700	Np005G2711800	CARHR239820
OG0016701	Np005G2713200	CARHR239730
OG0016702	Np005G2713300	CARHR239720
OG0016703	Np005G2715700	CARHR239550
OG0016704	Np005G2767600	CARHR235890
OG0016705	Np005G2718000	CARHR239300
OG0016706	Np005G2722000	CARHR239130
OG0016707	Np005G2722400	CARHR239120
OG0016708	Np005G2722600	CARHR239100
OG0016709	Np005G2723900	CARHR238990
OG0016711	Np005G2727200	CARHR238720
OG0016712	Np005G2727400	CARHR238680
OG0016713	Np005G2727600	CARHR238690
OG0016714	Np001G0475600	CARHR156410
OG0016715	Np001G0475400	CARHR156380
OG0016717	Np007G3859000	CARHR100010
OG0016718	Np007G3861600	CARHR100190
OG0016719	Np007G3861900	CARHR100220
OG0016720	Np002G0820900	CARHR065600
OG0016721	Np002G0824300	CARHR065410
OG0016722	Np002G0824400	CARHR065420
OG0016723	Np002G0830200	CARHR064910
OG0016724	Np004G2306900	CARHR023620
OG0016725	Np004G2301700	CARHR023900
OG0016726	Np004G2298400, Np006G3646400	CARHR024120
OG0016727	Np004G2292100	CARHR024340
OG0016728	Np004G2291100	CARHR024380
OG0016729	Np004G2269900	CARHR025110
OG0016730	Np004G2269100	CARHR025150
OG0016731	Np004G2266300	CARHR025200
OG0016732	Np004G2262400	CARHR025320
OG0016733	Np004G2258200	CARHR025500
OG0016734	Np004G2251900	CARHR025580
OG0016735	Np003G1872400	CARHR249690
OG0016736	Np003G1875800	CARHR249770
OG0016737	Np003G1880900	CARHR250280
OG0016738	Np003G1883000	CARHR249400
OG0016739	Np003G1884000	CARHR249300
OG0016740	Np003G1884600	CARHR249210
OG0016741	Np003G1887900	CARHR249070
OG0016742	Np003G1888000	CARHR249060
OG0016743	Np003G1892800	CARHR248610
OG0016744	Np003G1895200	CARHR248420
OG0016745	Np006G3542300, Np006G3487900, Np003G1896800	CARHR248260
OG0016746	Np002G0795900	CARHR287400
OG0016747	Np002G0745400	CARHR248130
OG0016748	Np003G1898200	CARHR248110
OG0016749	Np006G3714200	CARHR245000
OG0016750	Np006G3713900	CARHR142840
OG0016751	Np006G3713800	CARHR016680
OG0016752	Np006G3713000, Np005G2604100	CARHR111850
OG0016753	Np006G3712800	CARHR111860
OG0016754	Np007G3759500	CARHR111880
OG0016755	Np004G2097000	CARHR026530
OG0016756	Np004G2089500	CARHR025840
OG0016757	Np005G2795200	CARHR233790
OG0016758	Np005G2789900	CARHR234200
