Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0013243	Np001G0584900	ESY1_g10808_DN3_SP5_c0.t1
OG0013244	Np001G0583200	ESY1_g10826_DN3_SP8_c0.t1
OG0013245	Np001G0583100	ESY1_g10829_DN3_SP2_c0.t1
OG0013246	Np001G0579700	ESY1_g10866_DN3_SP2_c0.t1
OG0013247	Np001G0578600	ESY1_g10876_DN3_SP0_c0.t1
OG0013248	Np001G0575900	ESY1_g10944_DN3_SP7_c0.t1
OG0013249	Np001G0573500	ESY1_g10977_DN3_SP0_c0.t1
OG0013250	Np001G0573200	ESY1_g10981_DN3_SP0_c0.t1
OG0013252	Np001G0571700	ESY1_g10996_DN3_SP8_c0.t1
OG0013253	Np005G3000800	ESY16_g61471_DN3_SP1_c0.t1
OG0013254	Np001G0566500	ESY1_g11043_DN3_SP5_c0.t1
OG0013256	Np001G0562700	ESY1_g11109_DN3_SP0_c0.t1, ESY4_g26606_DN3_SP0_c0.t1
OG0013257	Np001G0562400	ESY1_g11115_DN3_SP0_c0.t1
OG0013258	Np001G0562000, Np004G1976100	ESY1_g11121_DN2_SP0_c13.t1
OG0013259	Np001G0561500	ESY1_g11122_DN3_SP0_c0.t1
OG0013260	Np001G0553800	ESY1_g11180_DN3_SP0_c0.t1, ESY1_g11181_DN3_SP0_c0.t1
OG0013261	Np001G0551400	ESY1_g10492_DN3_SP8_c0.t1
OG0013262	Np001G0551100	ESY1_g10488_DN3_SP8_c20.t1
OG0013263	Np001G0550800	ESY1_g10481_DN3_SP8_c0.t1
OG0013264	Np001G0547000	ESY1_g10406_DN3_SP0_c0.t1
OG0013265	Np003G1619900	ESY6_g47542_DN3_SP8_c0.t1
OG0013266	Np003G1619800	ESY6_g47535_DN3_SP0_c0.t1
OG0013267	Np003G1619700	ESY6_g47534_DN3_SP1_c0.t1
OG0013268	Np003G1617900	ESY6_g47528_DN3_SP7_c0.t1
OG0013269	Np003G1638300	ESY6_g47413_DN3_SP8_c0.t1
OG0013272	Np005G3012200	ESY2_g38403_DN3_SP8_c0.t1
OG0013273	Np005G3012600	ESY2_g38417_DN3_SP8_c0.t1
OG0013274	Np005G2822400	ESY13_g57598_DN3_SP4_c0.t1
OG0013275	Np005G3014000	ESY2_g38447_DN3_SP2_c0.t1
OG0013276	Np007G3873700	ESY3_g27857_DN3_SP0_c0.t1
OG0013277	Np007G3874700	ESY3_g27789_DN2_SP0_c0.t1
OG0013278	Np007G3879100	ESY3_g27522_DN3_SP8_c0.t1
OG0013279	Np007G3880300	ESY3_g27564_DN3_SP5_c0.t1
OG0013280	Np007G3880400	ESY3_g27494_DN3_SP7_c0.t1
OG0013281	Np007G3881500	ESY3_g27416_DN3_SP3_c0.t1
OG0013282	Np007G3886800	ESY3_g27149_DN2_SP8_c0.t1
OG0013283	Np007G3889000	ESY5_g4671_DN3_SP8_c0.t1
OG0013284	Np007G3888900	ESY9_g43699_DN3_SP0_c0.t1, ESY3_g27007_DN3_SP0_c0.t1
OG0013285	Np007G3889600	ESY3_g28749_DN3_SP0_c0.t1
OG0013286	Np007G3892300	ESY11_g52650_DN3_SP7_c0.t1
OG0013287	Np007G3895500	ESY11_g52448_DN3_SP8_c0.t1
OG0013288	Np007G3896600	ESY6_g47277_DN3_SP1_c0.t1
OG0013289	Np007G3896700	ESY3_g31404_DN3_SP0_c0.t1
OG0013290	Np007G3897400	ESY11_g52924_DN3_SP0_c0.t1
OG0013291	Np007G3868700	ESY3_g28016_DN2_SP0_c0.t1
OG0013292	Np007G3895600	ESY3_g27988_DN3_SP8_c0.t1
OG0013293	Np007G3869700	ESY3_g27987_DN3_SP0_c0.t1
OG0013294	Np007G3869800	ESY3_g27966_DN3_SP6_c0.t1
OG0013295	Np002G0942700	ESY2_g35220_DN3_SP7_c0.t1
OG0013296	Np002G0937700, Np005G3131300	ESY2_g35203_DN3_SP0_c0.t1
OG0013297	Np001G0256000	ESY15_g64604_DN2_SP0_c0.t1
OG0013298	Np002G0934200	ESY2_g35193_DN3_SP8_c0.t1
OG0013299	Np002G0932500	ESY2_g35190_DN3_SP5_c0.t1
OG0013300	Np003G1509200	ESY2_g35181_DN3_SP0_c0.t1
OG0013301	Np002G0927300	ESY2_g35180_DN3_SP0_c0.t1
OG0013302	Np002G0925400	ESY19_g42216_DN3_SP6_c0.t1
OG0013303	Np002G0916100	ESY19_g41968_DN3_SP8_c0.t1
OG0013304	Np002G0913200	ESY19_g41936_DN3_SP0_c0.t1
OG0013305	Np002G0912400	ESY19_g42005_DN3_SP0_c0.t1
OG0013306	Np002G0909000	ESY19_g41885_DN3_SP0_c0.t1
OG0013307	Np002G0903800	ESY2_g34526_DN3_SP3_c0.t1
OG0013308	Np002G0899400	ESY2_g34507_DN3_SP1_c0.t1
OG0013309	Np002G0895500	ESY2_g34473_DN2_SP0_c0.t1
OG0013311	Np005G3107500, Np005G3107700, Np005G3108100	ESY17_g40047_DN3_SP3_c0.t1
OG0013312	Np001G0215300, Np007G3751300	ESY11_g54176_DN3_SP0_c0.t1
OG0013313	Np007G3747000	ESY11_g54263_DN3_SP7_c0.t1
OG0013314	Np007G3746600	ESY11_g54271_DN3_SP0_c0.t1
OG0013315	Np005G3185800	ESY8_g60166_DN3_SP0_c0.t1, ESY16_g62203_DN3_SP0_c0.t1
OG0013316	Np007G3744700	ESY11_g54301_DN3_SP5_c0.t1
OG0013317	Np007G3742300	ESY11_g54338_DN2_SP0_c0.t1
OG0013318	Np007G3741500	ESY11_g54351_DN3_SP8_c0.t1
OG0013319	Np007G3741400	ESY11_g54352_DN3_SP8_c0.t1
OG0013320	Np007G3739800	ESY11_g54427_DN2_SP0_c0.t1
OG0013321	Np007G3739700	ESY11_g54433_DN3_SP5_c0.t1
OG0013323	Np007G3736300	ESY11_g54544_DN3_SP1_c0.t1
OG0013324	Np007G3734400	ESY11_g54605_DN3_SP7_c0.t1
OG0013325	Np007G3732500	ESY11_g54635_DN3_SP8_c0.t1
OG0013326	Np007G3731200	ESY11_g54655_DN3_SP8_c0.t1
OG0013327	Np007G3729900	ESY11_g54671_DN3_SP0_c0.t1
OG0013328	Np006G3306000	ESY12_g51056_DN3_SP0_c0.t1
OG0013329	Np006G3306100	ESY12_g51055_DN3_SP3_c0.t1
OG0013330	Np006G3307100	ESY12_g51035_DN3_SP3_c0.t1
OG0013331	Np006G3307200	ESY12_g51034_DN3_SP0_c0.t1
OG0013332	Np006G3307400	ESY12_g51029_DN2_SP1_c0.t1
OG0013333	Np006G3307600	ESY12_g51026_DN3_SP0_c0.t1
OG0013334	Np006G3309400	ESY12_g51010_DN3_SP4_c0.t1
OG0013335	Np006G3310000	ESY12_g50995_DN3_SP8_c0.t1
OG0013336	Np006G3312800	ESY12_g50952_DN3_SP8_c0.t1
OG0013337	Np006G3314200	ESY12_g50934_DN3_SP1_c0.t1
OG0013338	Np006G3314400	ESY12_g50937_DN3_SP7_c0.t1
OG0013339	Np006G3316900	ESY12_g50876_DN3_SP7_c0.t1
OG0013340	Np006G3321100	ESY12_g50817_DN3_SP0_c0.t1, ESY12_g50818_DN3_SP0_c0.t1
OG0013341	Np006G3324900	ESY9_g45670_DN3_SP0_c0.t1
OG0013342	Np006G3328100	ESY9_g45643_DN3_SP0_c4.t1, ESY9_g45640_DN3_SP0_c0.t1, ESY9_g45646_DN3_SP8_c3.t1
OG0013343	Np006G3332000	ESY9_g45596_DN3_SP0_c0.t1
OG0013344	Np006G3333500	ESY9_g45573_DN3_SP6_c0.t1
OG0013345	Np006G3335500, Np003G1760800	ESY9_g45553_DN3_SP0_c0.t1
OG0013346	Np006G3340800	ESY9_g45477_DN3_SP7_c0.t1
OG0013347	Np006G3342100	ESY9_g45454_DN2_SP0_c0.t1
OG0013348	Np006G3342200	ESY9_g45453_DN3_SP1_c0.t1
OG0013349	Np006G3344400	ESY9_g45442_DN3_SP0_c0.t1, ESY9_g45438_DN3_SP0_c0.t1
OG0013350	Np006G3345000	ESY7_g16640_DN3_SP8_c0.t1
OG0013351	Np006G3345100	ESY9_g45436_DN3_SP5_c0.t1
OG0013352	Np006G3350800	ESY9_g45365_DN3_SP1_c0.t1
OG0013353	Np001G0471300	ESY1_g8418_DN3_SP8_c0.t1
OG0013354	Np006G3657700	ESY8_g59438_DN3_SP1_c0.t1
OG0013355	Np006G3353300	ESY9_g45337_DN3_SP8_c0.t1
OG0013356	Np001G0435600	ESY1_g6822_DN3_SP0_c0.t1
OG0013357	Np006G3370100	ESY9_g44879_DN3_SP0_c0.t1
OG0013358	Np006G3357300	ESY9_g45258_DN3_SP0_c0.t1
OG0013359	Np006G3361200	ESY9_g45181_DN3_SP6_c0.t1
OG0013360	Np006G3361600, Np002G1091700	ESY2_g38372_DN3_SP5_c0.t1
OG0013361	Np006G3364500	ESY9_g45130_DN3_SP0_c0.t1
OG0013362	Np001G0275000	ESY10_g14620_DN3_SP8_c0.t1
OG0013363	Np006G3368700	ESY9_g44958_DN3_SP7_c0.t1
OG0013364	Np006G3369900	ESY9_g44913_DN3_SP5_c0.t1
OG0013365	Np006G3372200	ESY9_g44819_DN3_SP1_c0.t1
OG0013367	Np006G3375800	ESY9_g44789_DN3_SP0_c0.t1
OG0013369	Np006G3379700	ESY9_g44657_DN2_SP0_c0.t1
OG0013370	Np006G3380000	ESY9_g44654_DN3_SP7_c0.t1
OG0013372	Np011G4361400	ESY3_g29219_DN3_SP0_c0.t1
OG0013373	Np006G3382100	ESY9_g44598_DN3_SP8_c0.t1
OG0013374	Np005G2799600	ESY12_g51393_DN3_SP6_c0.t1
OG0013375	Np003G1830100	ESY7_g16125_DN1_SP0_c0.t1
OG0013376	Np003G1831300	ESY7_g16141_DN3_SP3_c0.t1
OG0013377	Np004G2533100	ESY5_g4674_DN2_SP0_c0.t1
OG0013378	Np007G3976400	ESY3_g29333_DN3_SP8_c0.t1
OG0013379	Np007G3976500	ESY3_g29332_DN3_SP0_c0.t1
OG0013380	Np006G3685300	ESY8_g59665_DN3_SP0_c0.t1, ESY8_g59663_DN3_SP0_c0.t1
OG0013381	Np003G1837400	ESY7_g18993_DN3_SP0_c0.t1, ESY7_g16348_DN3_SP0_c0.t1
OG0013383	Np003G1816800	ESY18_g63050_DN3_SP0_c0.t1
OG0013384	Np003G1815100	ESY18_g63129_DN3_SP2_c14.t1
OG0013385	Np003G1820900	ESY18_g62997_DN3_SP8_c0.t1
OG0013386	Np003G1825700	ESY7_g15989_DN3_SP0_c0.t1
OG0013387	Np006G3710900	ESY8_g59904_DN3_SP8_c0.t1
OG0013388	Np006G3705900	ESY8_g59855_DN3_SP0_c0.t1
OG0013390	Np006G3701300	ESY8_g59811_DN3_SP1_c0.t1
OG0013391	Np006G3701600	ESY8_g59798_DN3_SP5_c0.t1
OG0013392	Np006G3695400	ESY8_g59752_DN3_SP2_c0.t1
OG0013393	Np006G3694900	ESY8_g59748_DN3_SP0_c0.t1
OG0013394	Np006G3694600	ESY8_g59746_DN3_SP8_c0.t1
OG0013395	Np006G3693400	ESY8_g59735_DN3_SP8_c0.t1
OG0013396	Np010G4334100, Np006G3691300	ESY8_g59711_DN3_SP0_c0.t1
OG0013397	Np006G3690800	ESY8_g59708_DN3_SP0_c0.t1
OG0013398	Np006G3689100	ESY8_g59694_DN3_SP0_c0.t1
OG0013399	Np006G3687300	ESY8_g59682_DN2_SP3_c0.t1
OG0013400	Np006G3685500	ESY8_g59667_DN3_SP1_c0.t1
OG0013401	Np006G3680000	ESY8_g59627_DN3_SP7_c0.t1
OG0013402	Np006G3667200	ESY8_g59528_DN2_SP0_c0.t1
OG0013403	Np006G3667500	ESY8_g59538_DN2_SP0_c0.t1
OG0013404	Np006G3641900	ESY8_g59359_DN3_SP8_c0.t1
OG0013405	Np006G3639600	ESY8_g59338_DN3_SP0_c0.t1
OG0013406	Np006G3643800	ESY8_g59373_DN3_SP2_c0.t1
OG0013407	Np006G3631800	ESY8_g59269_DN3_SP5_c0.t1
OG0013408	Np006G3631400	ESY8_g59264_DN3_SP8_c0.t1
OG0013409	Np006G3629300	ESY8_g59250_DN3_SP1_c0.t1
OG0013410	Np006G3624700	ESY8_g59211_DN3_SP0_c0.t1
OG0013411	Np006G3644400	ESY8_g59378_DN3_SP8_c0.t1
OG0013412	Np006G3646000	ESY8_g59385_DN3_SP2_c0.t1
OG0013413	Np006G3647300	ESY8_g59387_DN3_SP1_c0.t1
OG0013414	Np006G3627000	ESY8_g59234_DN3_SP1_c0.t1
OG0013415	Np006G3634200, Np006G3634800	ESY8_g59288_DN3_SP6_c0.t1
OG0013416	Np006G3633300	ESY8_g59284_DN3_SP8_c6.t1
OG0013417	Np004G2022200	ESY13_g57359_DN3_SP0_c0.t1
OG0013418	Np004G2102900	ESY13_g57228_DN3_SP0_c0.t1
OG0013419	Np004G2033000	ESY4_g21906_DN3_SP6_c10.t1
OG0013420	Np004G2101000	ESY13_g57664_DN3_SP7_c7.t1
OG0013421	Np004G2032000	ESY4_g21767_DN3_SP8_c0.t1
OG0013422	Np004G2030300	ESY10_g14369_DN2_SP4_c0.t1
OG0013423	Np004G2025200	ESY14_g21523_DN3_SP2_c0.t1
OG0013424	Np004G2025000	ESY14_g21496_DN3_SP0_c0.t1, ESY23_g150_DN3_SP0_c0.t1
OG0013425	Np004G2050100	ESY14_g20979_DN3_SP8_c0.t1
OG0013426	Np004G2045800	ESY14_g20806_DN3_SP2_c0.t1
OG0013427	Np004G2045300	ESY14_g20748_DN3_SP0_c0.t1
OG0013428	Np004G2039400, Np004G2042500	ESY14_g20681_DN3_SP1_c0.t1
OG0013429	Np004G2039500, Np004G2201800, Np004G2042400	ESY9_g43391_DN2_SP0_c0.t1
OG0013430	Np004G2042100, Np004G2040000	ESY4_g25085_DN2_SP0_c0.t1
OG0013431	Np004G2087600	ESY14_g20586_DN3_SP0_c0.t1
OG0013432	Np004G2086800	ESY14_g20570_DN3_SP0_c18.t1
OG0013433	Np004G2085200	ESY14_g19955_DN3_SP0_c0.t1
OG0013434	Np004G2084800	ESY14_g19958_DN3_SP0_c0.t1
OG0013435	Np007G3847300	ESY8_g60313_DN3_SP0_c0.t1, ESY2_g34305_DN3_SP2_c0.t1
OG0013436	Np004G2069200	ESY14_g20174_DN2_SP8_c0.t1
OG0013437	Np004G2064600	ESY14_g20389_DN3_SP0_c0.t1
OG0013438	Np004G2064200	ESY14_g20393_DN2_SP0_c0.t1
OG0013439	Np004G2064100	ESY14_g20394_DN3_SP8_c0.t1
OG0013440	Np004G2063200	ESY14_g19873_DN2_SP0_c0.t1
OG0013441	Np004G2063000	ESY14_g19872_DN3_SP0_c17.t1
OG0013442	Np003G1773900	ESY19_g41173_DN3_SP8_c0.t1
OG0013443	Np003G1762800	ESY19_g41335_DN3_SP6_c0.t1
OG0013444	Np003G1778600	ESY25_g62767_DN3_SP0_c0.t1
OG0013445	Np003G1779700	ESY10_g13987_DN3_SP5_c0.t1
OG0013446	Np003G1780100	ESY6_g47276_DN2_SP0_c0.t1
OG0013447	Np003G1783800	ESY18_g64192_DN3_SP8_c0.t1
OG0013448	Np003G1794500	ESY3_g32461_DN3_SP0_c0.t1
OG0013449	Np003G1798500	ESY18_g63815_DN3_SP6_c0.t1
OG0013450	Np003G1799000	ESY18_g63728_DN3_SP2_c0.t1, ESY18_g63723_DN3_SP5_c0.t1
OG0013451	Np003G1799400	ESY18_g63713_DN3_SP1_c22.t1
OG0013453	Np003G1803500	ESY18_g63528_DN3_SP0_c0.t1
OG0013454	Np003G1803800	ESY18_g63472_DN3_SP8_c0.t1
OG0013455	Np003G1470200	ESY7_g16896_DN3_SP1_c0.t1
OG0013456	Np003G1470500	ESY7_g16891_DN1_SP0_c0.t1
OG0013457	Np003G1471500	ESY7_g16880_DN3_SP8_c10.t1
OG0013458	Np001G0141100	ESY10_g15300_DN3_SP8_c0.t1
OG0013459	Np001G0142400	ESY10_g15367_DN3_SP8_c0.t1
OG0013460	Np001G0142600	ESY10_g15369_DN3_SP2_c0.t1
OG0013461	Np001G0142900	ESY10_g15376_DN3_SP0_c0.t1
OG0013462	Np006G3432600, Np001G0088900, Np001G0146500	ESY10_g15459_DN3_SP3_c0.t1
OG0013463	Np001G0147500	ESY10_g15485_DN3_SP6_c0.t1
OG0013464	Np001G0148000	ESY10_g15490_DN3_SP1_c0.t1
OG0013465	Np001G0148400	ESY10_g15503_DN3_SP7_c0.t1
OG0013466	Np001G0149000	ESY10_g15516_DN3_SP0_c0.t1
OG0013467	Np005G2925400	ESY11_g52711_DN3_SP0_c0.t1
OG0013469	Np007G3723200, Np007G3723400	ESY11_g54840_DN3_SP0_c0.t1
OG0013470	Np007G3718800	ESY3_g31444_DN3_SP0_c0.t1
OG0013471	Np007G3716300	ESY11_g54984_DN3_SP0_c0.t1
OG0013472	Np001G0461600	ESY1_g8083_DN3_SP0_c0.t1
OG0013473	Np001G0455600	ESY1_g7912_DN3_SP0_c0.t1
OG0013474	Np006G3207200	ESY12_g52306_DN3_SP0_c0.t1
OG0013475	Np001G0483600	ESY12_g52297_DN3_SP2_c25.t1
OG0013476	Np006G3208400	ESY12_g52293_DN2_SP0_c0.t1
OG0013477	Np006G3208700	ESY12_g52285_DN3_SP0_c0.t1, ESY12_g52290_DN3_SP0_c0.t1
OG0013478	Np006G3209700	ESY12_g52265_DN3_SP0_c0.t1
OG0013479	Np006G3210900	ESY12_g52251_DN3_SP0_c9.t1
OG0013480	Np006G3211000	ESY12_g52249_DN3_SP5_c0.t1
OG0013481	Np006G3211500	ESY12_g52234_DN3_SP8_c0.t1
OG0013482	Np006G3212100, Np006G3212200	ESY12_g52230_DN3_SP8_c0.t1
OG0013483	Np006G3214700	ESY12_g52209_DN3_SP8_c0.t1
OG0013484	Np006G3214800	ESY12_g52208_DN3_SP0_c0.t1
OG0013485	Np006G3214900	ESY12_g51437_DN3_SP0_c0.t1
OG0013486	Np006G3219600	ESY12_g51408_DN3_SP8_c0.t1
OG0013487	Np006G3220200	ESY12_g51409_DN3_SP0_c0.t1
OG0013488	Np006G3221400, Np006G3221700	ESY12_g51594_DN3_SP5_c0.t1
OG0013489	Np006G3224400	ESY12_g51634_DN2_SP0_c0.t1
OG0013491	Np006G3226500	ESY3_g31479_DN3_SP2_c0.t1
OG0013492	Np006G3226600	ESY12_g51665_DN3_SP1_c0.t1
OG0013493	Np006G3226700, Np006G3490500	ESY12_g51667_DN3_SP0_c0.t1
OG0013494	Np006G3228600	ESY12_g51691_DN3_SP2_c0.t1
OG0013495	Np006G3229800	ESY12_g51708_DN3_SP0_c0.t1
OG0013496	Np006G3230200	ESY12_g51715_DN3_SP6_c0.t1
OG0013497	Np006G3230400	ESY12_g51717_DN3_SP3_c0.t1
OG0013498	Np006G3230700	ESY12_g51726_DN3_SP6_c0.t1
OG0013499	Np006G3231400	ESY12_g51733_DN3_SP0_c0.t1, ESY12_g51736_DN3_SP0_c0.t1, ESY12_g51735_DN1_SP0_c0.t1
OG0013500	Np006G3234000	ESY12_g51778_DN3_SP8_c0.t1
OG0013501	Np006G3234200	ESY12_g51780_DN3_SP0_c0.t1
OG0013502	Np006G3235900	ESY12_g51791_DN3_SP5_c0.t1
OG0013503	Np006G3236100	ESY12_g51795_DN3_SP2_c0.t1
OG0013504	Np006G3240600, Np004G2187600	ESY12_g51851_DN3_SP0_c0.t1
OG0013505	Np006G3242000	ESY12_g51875_DN3_SP2_c0.t1
OG0013506	Np006G3245100	ESY12_g51917_DN3_SP2_c0.t1
OG0013507	Np006G3246000	ESY12_g51921_DN3_SP6_c0.t1
OG0013508	Np006G3249000	ESY12_g51983_DN3_SP0_c0.t1
OG0013510	Np006G3254200, Np006G3254100	ESY12_g52043_DN3_SP1_c0.t1
OG0013511	Np006G3254700	ESY12_g52057_DN3_SP0_c0.t1
OG0013512	Np006G3255000	ESY12_g52060_DN3_SP0_c0.t1
OG0013513	Np006G3256200	ESY12_g52070_DN3_SP7_c0.t1
OG0013514	Np006G3257300	ESY12_g52083_DN3_SP0_c0.t1
OG0013515	Np006G3257500	ESY12_g52085_DN2_SP0_c0.t1
OG0013516	Np006G3299400, Np006G3258000	ESY12_g52096_DN3_SP0_c0.t1
OG0013518	Np006G3260900	ESY12_g52136_DN2_SP0_c0.t1
OG0013519	Np006G3266300	ESY12_g52189_DN3_SP0_c0.t1
OG0013520	Np001G0456000	ESY1_g7920_DN3_SP2_c0.t1
OG0013521	Np006G3268100	ESY12_g51453_DN3_SP0_c0.t1
OG0013522	Np006G3270000	ESY12_g51472_DN3_SP0_c0.t1
OG0013523	Np006G3272500	ESY12_g51496_DN3_SP0_c0.t1
OG0013524	Np006G3616900	ESY12_g51504_DN3_SP0_c0.t1
OG0013525	Np006G3276000	ESY12_g51535_DN2_SP0_c0.t1
OG0013526	Np006G3276200	ESY12_g51541_DN3_SP0_c0.t1
OG0013527	Np006G3276700	ESY12_g51545_DN3_SP3_c0.t1
OG0013528	Np006G3279900	ESY12_g51574_DN3_SP0_c0.t1
OG0013529	Np006G3281200	ESY12_g51583_DN3_SP8_c0.t1
OG0013530	Np006G3282000	ESY12_g51585_DN3_SP2_c6.t1
OG0013531	Np006G3286100, Np006G3292300	ESY12_g51335_DN3_SP3_c0.t1
OG0013532	Np001G0170600	ESY15_g64399_DN3_SP8_c0.t1
OG0013533	Np006G3288200, Np004G2270900	ESY12_g51298_DN3_SP0_c0.t1
OG0013534	Np006G3288600	ESY12_g51293_DN3_SP2_c0.t1
OG0013535	Np006G3289800	ESY12_g51276_DN3_SP1_c0.t1
OG0013536	Np006G3298400	ESY12_g51201_DN3_SP8_c0.t1
OG0013537	Np006G3298300	ESY12_g51202_DN3_SP8_c0.t1
OG0013538	Np006G3298200	ESY12_g51207_DN2_SP0_c0.t1, ESY12_g51206_DN3_SP0_c0.t1
OG0013539	Np006G3298100	ESY1_g12079_DN3_SP0_c0.t1, ESY12_g51208_DN3_SP8_c0.t1
OG0013540	Np006G3298000	ESY12_g51209_DN3_SP0_c0.t1
OG0013541	Np006G3302400	ESY12_g51127_DN1_SP8_c16.t1
OG0013542	Np006G3304000	ESY12_g51118_DN3_SP0_c0.t1
OG0013543	Np007G4246500	ESY3_g32610_DN3_SP2_c0.t1, ESY8_g60846_DN1_SP0_c0.t1
OG0013544	Np007G4246400	ESY3_g32609_DN3_SP0_c0.t1
OG0013545	Np007G4245600	ESY3_g32601_DN3_SP0_c0.t1
OG0013546	Np007G4244000, Np007G4243800	ESY3_g32579_DN3_SP0_c15.t1
OG0013547	Np003G1751400	ESY15_g64861_DN3_SP8_c0.t1
OG0013548	Np007G4237200	ESY3_g32520_DN3_SP7_c9.t1
OG0013551	Np007G4230800	ESY3_g32447_DN3_SP1_c0.t1
OG0013552	Np007G4228200	ESY3_g32401_DN3_SP5_c0.t1
OG0013553	Np007G4222900, Np007G4223800	ESY3_g32342_DN3_SP0_c0.t1
OG0013554	Np007G4223100	ESY3_g32331_DN3_SP0_c0.t1
OG0013555	Np007G4219700	ESY3_g32278_DN3_SP8_c0.t1
OG0013556	Np007G4217600	ESY3_g32259_DN3_SP6_c0.t1
OG0013557	Np007G4216900	ESY3_g32250_DN3_SP0_c0.t1
OG0013558	Np007G4216800	ESY3_g32249_DN3_SP8_c0.t1
OG0013559	Np007G4216700	ESY3_g32240_DN3_SP0_c0.t1
OG0013560	Np007G4215500	ESY3_g32214_DN3_SP4_c0.t1
OG0013562	Np007G4214100	ESY3_g32171_DN3_SP5_c0.t1
OG0013563	Np007G4207600	ESY3_g32044_DN2_SP0_c0.t1
OG0013564	Np007G4207200	ESY3_g32033_DN3_SP0_c0.t1
OG0013565	Np007G4204700	ESY3_g31996_DN2_SP0_c0.t1
OG0013566	Np007G4204600	ESY3_g31995_DN3_SP0_c0.t1
OG0013567	Np005G3184100, Np007G4203300	ESY3_g31974_DN2_SP0_c0.t1
OG0013568	Np007G4202900	ESY3_g31970_DN3_SP7_c0.t1
OG0013569	Np007G4201900	ESY3_g31952_DN2_SP4_c0.t1, ESY3_g31951_DN3_SP2_c0.t1
OG0013571	Np007G4199500	ESY3_g31920_DN3_SP8_c0.t1
OG0013572	Np007G4198300, Np007G4196900	ESY3_g31912_DN3_SP0_c0.t1
OG0013573	Np007G4195500	ESY3_g31898_DN3_SP5_c0.t1
OG0013574	Np007G4194500	ESY3_g31825_DN3_SP0_c12.t1
OG0013575	Np007G4191700, Np007G4191400	ESY3_g31789_DN3_SP0_c0.t1
OG0013576	Np007G4189700	ESY3_g31774_DN3_SP7_c0.t1
OG0013577	Np007G4189000	ESY3_g31764_DN3_SP0_c0.t1
OG0013578	Np007G4185200	ESY3_g31674_DN3_SP8_c0.t1
OG0013579	Np007G4183600	ESY3_g31659_DN1_SP0_c0.t1
OG0013581	Np007G4178700	ESY3_g31616_DN2_SP0_c0.t1
OG0013582	Np007G4178500	ESY3_g31614_DN3_SP8_c0.t1
OG0013583	Np007G4175500	ESY3_g31589_DN3_SP8_c0.t1
OG0013584	Np007G4174200	ESY3_g31569_DN3_SP8_c7.t1
OG0013585	Np007G4172000	ESY3_g31535_DN3_SP0_c0.t1
OG0013586	Np007G4169600	ESY3_g31524_DN3_SP0_c0.t1
OG0013587	Np007G4169000	ESY3_g31517_DN3_SP0_c0.t1
OG0013588	Np007G4168000	ESY3_g31512_DN3_SP8_c0.t1
OG0013589	Np007G4166800	ESY3_g31492_DN3_SP8_c0.t1
OG0013590	Np007G4165100	ESY3_g31439_DN3_SP0_c0.t1, ESY15_g64347_DN3_SP0_c0.t1
OG0013591	Np007G4160100	ESY3_g31481_DN3_SP7_c0.t1
OG0013592	Np007G4159600	ESY3_g31420_DN3_SP8_c0.t1
OG0013593	Np007G4159200	ESY3_g31419_DN3_SP2_c0.t1
OG0013594	Np007G4158800	ESY3_g31413_DN3_SP6_c0.t1
OG0013595	Np007G4155000	ESY3_g31383_DN3_SP6_c0.t1
OG0013596	Np007G4154500	ESY3_g31374_DN2_SP0_c0.t1
OG0013597	Np007G4151000	ESY3_g30915_DN1_SP0_c0.t1, ESY3_g30702_DN3_SP4_c0.t1
OG0013598	Np007G4150700	ESY3_g30704_DN3_SP0_c0.t1
OG0013599	Np007G4145200	ESY3_g30746_DN3_SP0_c0.t1
OG0013600	Np007G4144500	ESY3_g30760_DN3_SP8_c0.t1
OG0013601	Np007G4143300	ESY3_g30780_DN3_SP8_c0.t1
OG0013602	Np007G4140400	ESY3_g30814_DN3_SP0_c0.t1
OG0013603	Np007G4139600	ESY3_g30819_DN3_SP8_c0.t1
OG0013604	Np005G2825800	ESY3_g30821_DN3_SP0_c0.t1
OG0013606	Np007G4138400, Np007G4123000, Np007G4138700	ESY3_g30835_DN3_SP0_c0.t1
OG0013607	Np007G4137200	ESY3_g30852_DN3_SP8_c0.t1
OG0013608	Np007G4133700	ESY3_g30944_DN2_SP0_c0.t1, ESY3_g30942_DN3_SP0_c0.t1
OG0013609	Np007G4133100	ESY3_g30954_DN3_SP5_c0.t1
OG0013610	Np007G4131600, Np007G4132000	ESY3_g30968_DN3_SP0_c0.t1
OG0013611	Np007G4127200	ESY3_g31026_DN3_SP8_c0.t1
OG0013612	Np007G4126900	ESY3_g31028_DN3_SP0_c0.t1
OG0013613	Np007G4124900, Np006G3313000	ESY6_g49308_DN3_SP0_c0.t1
OG0013614	Np007G4122000	ESY3_g31044_DN3_SP0_c0.t1
OG0013615	Np007G4121600	ESY3_g31047_DN3_SP0_c0.t1
OG0013616	Np007G4118800	ESY3_g31086_DN3_SP8_c0.t1
OG0013617	Np007G4115300	ESY8_g60450_DN1_SP0_c0.t1, ESY3_g31130_DN2_SP0_c0.t1
OG0013618	Np007G4114900	ESY3_g31135_DN3_SP0_c0.t1
OG0013619	Np007G4112500	ESY3_g31156_DN3_SP0_c0.t1
