Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0017711	Np007G3927800	AT3G17590.2
OG0017712	Np007G3932700	AT3G17880.1
OG0017715	Np007G3970900	AT3G19690.1
OG0017716	Np007G3974800	AT3G19720.1
OG0017717	Np007G3974900	AT3G19740.1
OG0017718	Np004G2556600	AT1G04620.1
OG0017719	Np007G3975400	AT3G19810.1
OG0017720	Np005G3097800	AT5G35170.1
OG0017721	Np007G3805000	AT3G20790.1
OG0017722	Np003G1651000	AT5G52810.1
OG0017723	Np005G3161500	AT5G39865.1
OG0017724	Np005G3159900	AT5G39820.1
OG0017725	Np005G3156600, Np005G3156800	AT5G39580.1
OG0017727	Np005G3134900	AT5G38460.1
OG0017728	Np005G3134800	AT5G38450.1
OG0017729	Np005G3124300	AT5G37690.1
OG0017730	Np005G3124100	AT5G37670.1
OG0017731	Np005G3124000	AT5G37660.2
OG0017732	Np005G3121600	AT5G37550.1
OG0017733	Np005G3113200	AT5G37180.1
OG0017734	Np005G3109000	AT5G36740.1, AT5G36670.1
OG0017735	Np007G3852700	AT3G23710.1
OG0017736	Np007G3843300	AT3G23220.1
OG0017737	Np007G3842300	AT3G23150.1
OG0017738	Np007G3839500	AT3G22980.1
OG0017739	Np007G3832300	AT3G22450.1
OG0017740	Np007G3827600	AT3G22210.1
OG0017741	Np007G3827100	AT3G22150.1
OG0017742	Np007G3824700	AT3G22060.1
OG0017743	Np004G2353200	AT1G20160.1
OG0017744	Np007G3814800	AT3G21430.2
OG0017745	Np007G3812800	AT3G21300.1
OG0017746	Np005G2741800	AT4G30130.1
OG0017747	Np005G2742000	AT4G30120.1
OG0017748	Np005G2742300	AT4G30100.1
OG0017749	Np005G2742400	AT4G30090.1
OG0017750	Np005G2744100	AT4G30030.1
OG0017751	Np005G2744500	AT4G29980.1
OG0017752	Np001G0086100	AT5G61865.1
OG0017753	Np002G0953800	AT1G66340.1
OG0017754	Np002G0976200	AT1G65650.1
OG0017755	Np002G0977700	AT1G65590.1
OG0017756	Np002G1005300	AT1G65000.1
OG0017757	Np002G0995400	AT1G65240.1
OG0017758	Np002G0993200	AT1G65260.1
OG0017759	Np002G0985600	AT1G65430.1
OG0017760	Np003G1607400	AT5G55000.2
OG0017762	Np005G3175700	AT1G54540.1
OG0017763	Np002G1060600	AT1G54790.2
OG0017765	Np003G1469000	AT5G19030.1
OG0017766	Np003G1467600	AT5G18920.2
OG0017767	Np003G1464000	AT5G18570.1
OG0017768	Np003G1457900	AT5G18240.1
OG0017769	Np001G0161900	AT5G49610.1
OG0017770	Np001G0157900	AT5G28690.1
OG0017771	Np001G0176800	AT5G48460.1
OG0017772	Np007G3726900	AT2G19900.1
OG0017773	Np001G0541100	AT3G52155.1
OG0017774	Np001G0539100	AT3G52030.1
OG0017775	Np001G0529800	AT3G51240.1
OG0017776	Np001G0529600	AT3G51230.1
OG0017777	Np004G2599000	AT1G02150.1
OG0017778	Np004G2598400	AT1G02110.1
OG0017779	Np004G2597600	AT1G02060.1
OG0017780	Np004G2595300	AT1G01840.1
OG0017781	Np004G2594000	AT1G01760.3
OG0017782	Np004G2593500	AT1G01720.1
OG0017783	Np006G3688000	AT5G49680.2
OG0017784	Np004G2582400	AT1G02335.1
OG0017785	Np004G2581300	AT1G02370.1
OG0017786	Np004G2572000	AT1G03180.1
OG0017787	Np004G2571000	AT1G03320.1
OG0017788	Np004G2567300	AT1G03700.1
OG0017790	Np004G2563400	AT1G03990.1
OG0017791	Np004G2562400	AT1G04100.1
OG0017792	Np004G2562000	AT1G04130.1
OG0017793	Np004G2560900	AT1G04200.1
OG0017794	Np005G3086800	AT1G04380.1
OG0017795	Np004G2553500	AT1G04840.1
OG0017796	Np004G2551500	AT1G04990.1
OG0017798	Np001G0179900	AT5G48160.1
OG0017799	Np004G2546500	AT1G05330.1
OG0017800	Np004G2545400	AT1G05385.1
OG0017801	Np004G2543300	AT1G05590.1
OG0017802	Np004G2541900	AT1G05690.1
OG0017803	Np004G2539100	AT1G05835.1
OG0017804	Np004G2538100	AT1G05900.2
OG0017805	Np004G2537100	AT1G06050.1
OG0017806	Np004G2536300	AT1G06140.1
OG0017807	Np004G2535200	AT1G06240.1
OG0017808	Np004G2533900	AT1G06330.1
OG0017809	Np004G2530000	AT1G06740.1
OG0017810	Np004G2523300	AT1G07240.1
OG0017811	Np004G2522400	AT1G07320.1
OG0017812	Np004G2517700	AT1G07705.2
OG0017813	Np004G2515300	AT1G07860.1
OG0017814	Np004G2515100	AT1G07880.2
OG0017815	Np004G2510100	AT1G08350.2
OG0017816	Np003G1656900	AT5G52520.1
OG0017817	Np004G2509000	AT1G08460.1
OG0017818	Np004G2507700	AT1G08530.1
OG0017820	Np004G2499300	AT1G09230.1
OG0017821	Np004G2498700	AT1G09280.1
OG0017822	Np004G2498500	AT1G09300.1
OG0017823	Np004G2497900	AT1G09360.1
OG0017824	Np004G2497600	AT1G09390.1
OG0017826	Np004G2492200	AT1G09820.1
OG0017827	Np004G2487000	AT1G10180.1
OG0017828	Np004G2485500	AT1G10310.1
OG0017829	Np004G2484400	AT1G10385.1
OG0017830	Np004G2478900	AT1G10750.1
OG0017831	Np004G2478300	AT1G10790.1
OG0017832	Np004G2478000	AT1G10830.1
OG0017833	Np004G2477700	AT1G10865.1
OG0017834	Np004G2476300	AT1G10970.1
OG0017835	Np004G2470800	AT1G11360.1
OG0017836	Np004G2468800, Np007G4146800	AT1G11490.1
OG0017839	Np004G2446400	AT1G12850.1
OG0017840	Np004G2440300	AT1G13280.1
OG0017841	Np006G3647500	AT2G24940.1
OG0017842	Np004G2433500	AT1G13610.1
OG0017843	Np004G2432600	AT1G13640.1
OG0017844	Np004G2431200	AT1G13770.1
OG0017845	Np004G2428100	AT1G14030.1
OG0017846	Np004G2426600	AT1G14160.1
OG0017847	Np004G2425900	AT1G14205.1
OG0017848	Np004G2423200	AT1G14390.1
OG0017849	Np004G2418100	AT1G14686.1
OG0017850	Np004G2410700	AT1G15290.1
OG0017851	Np004G2407500	AT1G15540.3
OG0017852	Np004G2407200	AT1G15570.1
OG0017853	Np004G2402600	AT1G15980.1
OG0017854	Np004G2402200	AT1G16020.1
OG0017855	Np004G2400100	AT1G16280.1
OG0017856	Np004G2391800	AT1G17030.1
OG0017857	Np004G2389400	AT1G17230.2
OG0017858	Np004G2387200	AT1G17370.1
OG0017859	Np004G2383900	AT1G17630.1
OG0017860	Np004G2381700	AT1G17830.1
OG0017861	Np004G2380400	AT1G17930.1
OG0017862	Np004G2375600	AT1G18335.2
OG0017863	Np004G2375400	AT1G18360.1
OG0017864	Np004G2373000	AT1G18490.1
OG0017865	Np004G2372400	AT1G18550.1
OG0017866	Np004G2372000	AT1G18590.1
OG0017867	Np004G2372300	AT1G18560.1
OG0017868	Np004G2370300	AT1G18700.5
OG0017869	Np004G2366500	AT1G19025.1
OG0017870	Np004G2365800	AT1G19130.1
OG0017871	Np004G2359400	AT1G19580.1
OG0017872	Np004G2357700	AT1G19730.1
OG0017873	Np005G3104000	AT5G35690.1
OG0017874	Np004G2348500	AT1G20650.1
OG0017875	Np004G2345100	AT1G20925.1
OG0017876	Np004G2339100	AT1G21510.1
OG0017877	Np004G2336100	AT1G21680.1
OG0017878	Np004G2335200	AT1G21710.1
OG0017879	Np004G2335000	AT1G21722.1
OG0017880	Np004G2333600	AT1G21790.1
OG0017881	Np004G2328200	AT1G22020.1
OG0017882	Np004G2326700	AT1G22140.1
OG0017883	Np004G2322000	AT1G22470.1
OG0017884	Np004G2320100	AT1G22600.1
OG0017885	Np004G2319600	AT1G22630.1
OG0017886	Np004G2317400	AT1G22730.1
OG0017887	Np004G2317600	AT1G32870.3
OG0017888	Np004G2315800	AT1G22760.1
OG0017889	Np004G2313000	AT1G22860.1
OG0017890	Np002G0834400	AT1G71790.1
OG0017891	Np002G0835300	AT1G71697.1
OG0017892	Np002G0838000	AT1G71340.1
OG0017893	Np002G0839000	AT1G71220.3
OG0017894	Np002G0840600	AT1G71080.1
OG0017895	Np002G0843400	AT1G70950.1
OG0017896	Np004G2309700	AT1G23100.1
OG0017897	Np002G0845500	AT1G70820.1
OG0017898	Np002G0846500	AT1G70750.1
OG0017899	Np002G0850400	AT1G70630.3
OG0017900	Np002G0850500	AT1G70620.3
OG0017901	Np002G0850600	AT1G70610.1
OG0017902	Np002G0853000	AT1G70500.1
OG0017903	Np004G2057900	AT1G32900.1
OG0017904	Np004G2059700	AT1G33030.1
OG0017905	Np004G2060200	AT1G33060.2
OG0017906	Np004G2061600	AT1G33260.1
OG0017907	Np005G3196700	AT5G41590.1
OG0017908	Np005G3161600	AT5G39880.1
OG0017909	Np002G1199800	AT1G62420.1
OG0017910	Np002G1199100	AT1G62370.1
OG0017911	Np002G1198600	AT1G62330.1
OG0017912	Np002G1197800	AT1G62305.1
OG0017913	Np002G1196500	AT1G62260.1
OG0017914	Np002G1196400	AT1G62250.1
OG0017915	Np002G1193900	AT1G62050.1
OG0017916	Np002G1189300	AT1G61950.1
OG0017917	Np002G1188700	AT1G61870.1
OG0017918	Np002G1173200	AT1G61065.1
OG0017919	Np002G1172500	AT1G60990.1
OG0017920	Np002G1171600	AT1G60970.1
OG0017921	Np002G1166700	AT1G60800.1
OG0017922	Np002G1160700	AT1G60460.1
OG0017923	Np002G1160000	AT1G60440.1
OG0017925	Np002G1141700	AT1G59530.1
OG0017926	Np002G1138200	AT1G58440.1
OG0017927	Np002G1131300	AT1G58180.2
OG0017928	Np002G1115200	AT1G56700.1
OG0017929	Np002G0978500	AT1G65560.1
OG0017930	Np002G1110400	AT1G56460.3
OG0017931	Np002G1079700	AT1G56345.1
OG0017932	Np002G1238500	AT1G64160.1
OG0017933	Np001G0189500	AT3G29230.1
OG0017934	Np007G3792000	AT2G14660.1
OG0017935	Np002G1248000	AT1G64700.1
OG0017936	Np001G0345900	AT5G46600.1
OG0017937	Np001G0345600	AT5G46610.1
OG0017938	Np001G0344000	AT5G46720.1
OG0017939	Np001G0337400	AT5G46920.1
OG0017940	Np001G0321000	AT5G47630.1
OG0017941	Np007G3720200	AT1G27410.1
OG0017942	Np001G0396000	AT5G44530.2
OG0017943	Np001G0400100	AT5G44300.1
OG0017944	Np003G1848800	AT4G05390.1
OG0017945	Np003G1847100	AT4G05170.1
OG0017946	Np005G2752700	AT4G29310.1
OG0017947	Np005G2751100	AT4G29440.1
OG0017948	Np005G2746600	AT4G29810.2
OG0017949	Np005G2746500	AT4G29820.1
OG0017952	Np004G2036500	AT1G42990.1
OG0017953	Np002G0886000	AT1G48170.1
OG0017954	Np004G1996400	AT1G48350.1
OG0017955	Np004G1994100	AT1G48480.1
OG0017956	Np004G1994600	AT1G48450.1
OG0017957	Np004G1991700	AT1G48650.2
OG0017958	Np004G1987700	AT1G48880.1
OG0017959	Np004G1986800	AT1G48970.1
OG0017960	Np002G0785900	AT1G75000.1
OG0017961	Np005G2600400	AT4G38200.1
OG0017962	Np005G2600700, Np005G3187700	AT4G38225.3
OG0017963	Np005G2601500	AT4G38350.2
OG0017964	Np005G2603300	AT4G38500.1
OG0017965	Np005G2603800	AT4G38530.1
OG0017966	Np005G2605600	AT4G38690.1
OG0017967	Np005G2605700	AT4G38700.1
OG0017968	Np005G2605900	AT4G38730.1
OG0017969	Np005G2606600	AT4G38810.2
OG0017971	Np005G2612200	AT4G39170.1
OG0017972	Np005G2617100	AT4G39540.3
OG0017973	Np005G3072800	AT3G45280.1
OG0017974	Np005G2617800	AT4G39620.1
OG0017975	Np005G2618700	AT4G39700.1
OG0017976	Np005G2622900	AT4G40000.1
OG0017977	Np005G2623100	AT4G40010.1
OG0017979	Np005G2626400	AT4G38000.1
OG0017980	Np005G2693400	AT4G37430.1
OG0017981	Np005G2689700	AT4G36910.1
OG0017982	Np005G2689300	AT4G36945.1
OG0017983	Np003G1413500	AT4G37170.1
OG0017985	Np005G2679100	AT4G36240.1
OG0017986	Np005G2667300	AT4G35560.2
OG0017988	Np005G2653900	AT4G34750.1
OG0017989	Np005G2646700	AT4G34370.1
OG0017990	Np003G1538700, Np005G2644800	AT4G34215.1
OG0017991	Np005G2702600	AT4G32460.1
OG0017993	Np005G2628500	AT4G32780.2
OG0017994	Np005G2631500	AT4G33020.2
OG0017995	Np005G2636900	AT4G33530.1
OG0017996	Np005G2637400	AT4G33565.1
OG0017997	Np005G2639600	AT4G33730.1
OG0017998	Np005G2640800	AT4G33870.1
OG0017999	Np005G2642200	AT4G33990.1
OG0018000	Np005G2712500	AT4G31860.1
OG0018001	Np005G2713500	AT4G31790.1
OG0018002	Np005G2716100	AT4G31600.1
OG0018003	Np005G2717500	AT4G31470.1
OG0018004	Np005G2767700	AT4G28170.1
OG0018005	Np005G2720900	AT4G31350.1
OG0018006	Np005G2721500	AT4G31310.2
OG0018007	Np005G2723500	AT4G31115.2
OG0018008	Np005G2726500	AT4G30900.1
OG0018009	Np007G3857600	AT3G24240.1
OG0018010	Np007G3858800	AT3G24210.1
OG0018011	Np007G3861200	AT3G24050.1
OG0018012	Np002G0821000	AT1G72670.1
OG0018013	Np002G0822400	AT1G72560.1
OG0018014	Np002G0824100	AT1G72500.1
OG0018015	Np004G2292200	AT1G24030.1
OG0018016	Np004G2288500	AT1G24130.1
OG0018017	Np004G2263900	AT1G26690.1
OG0018019	Np005G2802100	AT4G25780.1
OG0018020	Np006G3625800	AT2G26420.2
OG0018021	Np006G3637700	AT2G25570.1
OG0018022	Np003G1871300	AT4G02075.1
OG0018023	Np003G1881700	AT4G00820.1
OG0018024	Np003G1882500	AT4G00890.1
OG0018025	Np003G1882700	AT4G00900.1
OG0018026	Np003G1887000	AT4G01140.1
OG0018027	Np003G1894500	AT4G00350.1
OG0018028	Np006G3713100	AT2G20950.7
OG0018029	Np006G3711000	AT2G21140.1
OG0018030	Np004G2091000	AT1G25500.2
OG0018031	Np004G2037400	AT1G42970.1
OG0018032	Np005G2787700	AT4G26790.1
OG0018033	Np005G2784700	AT4G27100.1
OG0018034	Np005G2780600	AT4G27380.1
OG0018035	Np005G2781300	AT4G27340.1
OG0018036	Np005G2778400	AT4G27490.1
OG0018037	Np005G2776800	AT4G27510.1
OG0018038	Np005G2774900	AT4G27620.1
OG0018039	Np005G2771800	AT4G27860.3
OG0018040	Np005G2769900	AT4G27980.2
OG0018043	Np004G2570800	AT1G03340.1
OG0018044	Np004G2509500	AT1G08400.1
OG0018045	Np004G2491200	AT1G09900.1
OG0018046	Np004G2479400	AT1G10710.1
OG0018047	Np004G2451500	AT1G12600.1
OG0018051	Np004G2309600	AT1G23110.1
OG0018052	Np004G2279100	AT1G27070.1
OG0018053	Np004G2268500	AT1G26761.1
OG0018054	Np004G2258500	AT1G26500.1
OG0018055	Np004G2135300	AT1G30250.1
OG0018056	Np004G2054400	AT1G32560.1
OG0018057	Np004G2036200	AT1G43020.1
OG0018058	Np004G2033200	AT1G43245.2
OG0018059	Np004G2032500	AT1G43650.1
OG0018060	Np004G2024200	AT1G44830.1
OG0018061	Np004G2018700	AT1G45231.2
OG0018065	Np004G2271300	AT5G59060.1
OG0018067	Np002G0998600	AT1G65060.1
OG0018068	Np002G0978700	AT1G65540.1
OG0018069	Np002G0969400	AT1G65920.1
OG0018070	Np002G0952800	AT1G66350.1
OG0018071	Np002G0899200	AT1G68120.1
OG0018072	Np002G0896900	AT1G68238.1
OG0018073	Np002G0883700	AT1G68765.1
OG0018074	Np001G0074100, Np002G0872100	AT1G69360.1
OG0018075	Np002G0840800	AT1G71060.1
OG0018076	Np002G0830400	AT1G72070.1
OG0018077	Np002G0800400	AT1G73965.1
OG0018078	Np002G0797200	AT1G74080.1
OG0018079	Np002G0792900	AT1G74420.3
OG0018080	Np002G0805700, Np002G0790700	AT1G74600.1
OG0018081	Np002G0767900	AT1G76220.1
OG0018082	Np002G0755800	AT1G76965.1
OG0018083	Np002G0736900	AT1G78200.1
OG0018084	Np002G0725500	AT1G79120.1
OG0018087	Np007G4154700	AT3G07425.1
OG0018088	Np007G4153500	AT3G07530.4
OG0018089	Np007G4083200	AT3G12960.1
OG0018090	Np007G3936400	AT3G18035.1
OG0018091	Np003G1631500	AT3G18470.1
OG0018092	Np007G3952200	AT3G18890.1
OG0018093	Np007G3953900	AT3G18970.1
OG0018094	Np007G3845900	AT3G23360.1
OG0018095	Np007G3847000	AT3G23440.1
OG0018096	Np007G3879200	AT3G25240.1
OG0018097	Np007G3886500	AT2G04495.1, AT2G04515.1
OG0018098	Np007G3798600	AT2G13600.1
OG0018099	Np007G3790400	AT2G14760.3
OG0018100	Np005G3179100	AT3G02010.1
OG0018101	Np007G3785100	AT2G14960.1
OG0018102	Np007G3773900	AT2G16400.1
OG0018103	Np007G3761900	AT2G17210.1
OG0018104	Np007G3744100	AT2G18520.1
OG0018105	Np007G3717000	AT2G20740.1
OG0018106	Np006G3232500	AT2G20835.1
OG0018108	Np006G3685200	AT2G22670.4
OG0018109	Np006G3685000	AT2G22680.1
OG0018110	Np006G3683400	AT2G22800.1
OG0018111	Np006G3679700	AT2G23050.1
OG0018112	Np006G3675200	AT2G23300.1
OG0018114	Np006G3670600	AT2G23530.1
OG0018116	Np006G3668100	AT2G23680.1
OG0018117	Np006G3665800	AT2G23950.1
OG0018118	Np006G3663400	AT2G24140.2
OG0018119	Np006G3659700	AT2G24300.3
OG0018120	Np006G3648900	AT2G24790.1
OG0018121	Np006G3645900	AT2G25060.1
OG0018122	Np006G3644200	AT2G25130.1
OG0018123	Np006G3632800	AT2G25790.1
OG0018124	Np006G3451600, Np009G4320500	AT2G33480.1
OG0018126	Np006G3375600	AT2G37310.1
OG0018128	Np006G3287900	AT2G42290.1
OG0018129	Np006G3228500	AT2G46480.4
OG0018130	Np001G0281700	AT2G01200.1
OG0018131	Np001G0278500	AT2G01379.1
OG0018132	Np001G0277700	AT2G01420.2
OG0018133	Np001G0273400	AT2G01510.1
OG0018134	Np001G0264200	AT2G01900.3
OG0018135	Np001G0262600	AT2G01990.2
OG0018136	Np001G0255100	AT2G02410.6
OG0018137	Np001G0250600	AT2G02910.1
OG0018138	Np001G0231200	AT3G25950.1
OG0018139	Np001G0224600	AT3G26540.1
OG0018140	Np001G0209800	AT3G27320.1
OG0018141	Np001G0206500	AT3G27540.1
OG0018142	Np001G0203600	AT3G27860.1
OG0018143	Np001G0184800	AT3G30460.2
OG0018144	Np001G0184300	AT3G30725.1
OG0018145	Np002G1083700	AT3G42180.1
OG0018146	Np001G0441300	AT3G44510.2
OG0018147	Np001G0443600	AT3G44716.1
OG0018148	Np001G0443900	AT3G44720.1
OG0018149	Np001G0444100	AT3G44730.2
OG0018150	Np001G0449200	AT3G45230.1
OG0018151	Np001G0484200	AT3G48360.1
OG0018153	Np001G0495100	AT3G48850.1
OG0018154	Np001G0512300	AT3G50030.1
OG0018155	Np001G0613700	AT3G56900.1
OG0018156	Np001G0547200	AT3G52561.1
OG0018157	Np001G0588000	AT3G55190.1
OG0018158	Np003G1282800	AT5G03810.1, AT5G03820.2
OG0018159	Np003G1332800	AT5G07330.1
OG0018160	Np003G1342000	AT5G08030.2
OG0018161	Np003G1366000	AT5G10300.1
OG0018163	Np003G1378900	AT5G11310.1
OG0018164	Np003G1412200	AT5G14330.1
OG0018165	Np003G1414800	AT5G14540.1
OG0018166	Np003G1468800	AT5G19020.1
OG0018167	Np003G1478900	AT5G19810.1, AT5G19800.1
OG0018169	Np003G1754500	AT4G08330.1
OG0018170	Np003G1761800	AT4G08980.1
OG0018171	Np003G1768300, Np003G1769100	AT4G09340.1
OG0018172	Np003G1778700	AT4G10020.1
OG0018173	Np003G1796600	AT4G10910.1
OG0018175	Np003G1897300	AT4G00180.1
OG0018176	Np005G2611700	AT4G39130.1
OG0018177	Np005G2646600	AT4G34360.1
OG0018178	Np005G2636800	AT4G33520.2
OG0018180	Np005G2746800	AT4G29790.1
OG0018181	Np005G2754900	AT4G29110.1
OG0018182	Np005G2759200	AT4G28780.1
OG0018183	Np004G2020300	AT4G28490.1
OG0018184	Np005G2765200	AT4G28390.1
OG0018185	Np005G2768000	AT4G28150.1
OG0018187	Np005G2775600	AT4G27590.2
OG0018188	Np005G2787000	AT4G26860.2
OG0018189	Np005G2789200	AT4G26680.1
OG0018190	Np005G2791600	AT4G26490.1
OG0018191	Np005G2792000	AT4G26466.1
OG0018192	Np005G2796800	AT4G26150.1
OG0018193	Np005G2805600	AT4G25580.1
OG0018194	Np005G2822700	AT4G24450.1
OG0018196	Np005G2867300	AT4G21705.1
OG0018197	Np005G2881300, Np001G0323300	AT4G20770.1
OG0018198	Np005G2917500	AT4G18395.1
OG0018199	Np005G2955200	AT4G17360.1
OG0018200	Np005G3058500	AT4G14270.1
OG0018201	Np005G3101200	AT5G35580.2
OG0018202	Np005G3106000	AT5G35840.1
OG0018203	Np005G3113400	AT5G37260.1
OG0018204	Np005G3141500	AT5G38770.1
OG0018205	Np005G3151300	AT5G39350.1
OG0018206	Np005G3151400	AT5G39360.1
OG0018207	Np005G3158900	AT5G39710.1
OG0018208	Np005G3188400	AT5G41110.1
OG0018209	Np005G3197200	AT5G41620.1
OG0018210	Np005G3200000	AT5G41761.1
OG0018211	Np001G0090800	AT5G61520.1
OG0018212	Np001G0315400	AT5G47460.1
OG0018213	Np001G0408000	AT5G43790.1
OG0018214	Np001G0416800	AT5G43190.1
OG0018215	Np001G0181100	AT5G47960.1
OG0018216	Np001G0180400	AT5G48100.1
OG0018217	Np001G0177000	AT5G48450.1
OG0018218	Np001G0162000	AT5G49600.1
OG0018219	Np003G1734700	AT5G50260.1
OG0018220	Np003G1728700	AT5G50370.1
OG0018221	Np003G1712900	AT5G50915.1
OG0018222	Np003G1709900	AT5G50970.1
OG0018223	Np003G1678300	AT5G51720.1
OG0018224	Np003G1677200	AT5G51760.1
OG0018225	Np003G1674500	AT5G51850.1
OG0018226	Np003G1650300	AT5G52860.1
OG0018227	Np001G0093000	AT5G61370.1
OG0018228	Np001G0085100	AT5G61930.1
OG0018229	Np001G0031400	AT5G65370.1
OG0018230	Np001G0009100	AT5G66631.1
OG0018232	Np003G1459000	AT5G18360.1
OG0018236	Np001G0143100	AT5G26790.1
OG0018238	Np023G4395600, Np019G4389200	ATCG00480.1
OG0018262	Np001G0466700	AT3G46890.1
OG0018263	Np005G3178100	AT5G40500.1
OG0018264	Np003G1450900	AT5G17720.1
OG0018265	Np003G1448400	AT5G17500.1
OG0018266	Np006G3625200	AT2G26480.1
OG0018267	Np003G1422300	AT5G15300.1
OG0018268	Np003G1421100	AT5G15210.1
OG0018270	Np003G1415800	AT5G14650.1
OG0018271	Np005G3063500	AT4G14070.1
OG0018274	Np003G1408200	AT5G13940.1
OG0018275	Np003G1400100	AT5G13270.1
OG0018276	Np003G1397200	AT5G13050.1
OG0018279	Np004G2050600	AT1G32270.1
OG0018280	Np003G1368000	AT5G10460.1
OG0018282	Np003G1361400	AT5G09876.1
OG0018283	Np003G1361200	AT5G09860.1
OG0018284	Np003G1358800	AT5G09630.1
OG0018285	Np003G1354700	AT5G09360.1
OG0018286	Np003G1352900	AT5G08780.1
OG0018287	Np003G1349000	AT5G08510.1
OG0018288	Np003G1344600	AT5G08270.1
OG0018289	Np003G1334600	AT5G07500.1
OG0018290	Np005G2814000	AT4G24972.1
OG0018292	Np006G3611600	AT2G27220.2
OG0018293	Np006G3611200	AT2G27240.1
OG0018294	Np006G3610600	AT2G27270.1
OG0018295	Np006G3586900	AT2G28050.1
OG0018296	Np006G3602300	AT2G29065.1
OG0018297	Np006G3603600	AT2G29130.1
OG0018298	Np006G3605700	AT2G29380.1
OG0018300	Np006G3522700	AT2G29960.1
OG0018301	Np006G3537100, Np006G3471100	AT2G30695.1
OG0018302	Np006G3470000, Np006G3537900	AT2G30766.1
OG0018303	Np006G3556100	AT2G31830.2
OG0018304	Np006G3579100	AT2G33290.1
OG0018305	Np001G0407400	AT5G43840.1
OG0018306	Np005G2822600	AT4G24460.1
OG0018307	Np005G2810000	AT4G25290.1
OG0018308	Np005G2808500	AT4G25390.1
OG0018309	Np005G2802500	AT4G25750.1
OG0018310	Np004G2003600	AT1G47710.2
OG0018311	Np004G2012500	AT1G47056.1
OG0018312	Np004G2130200	AT1G29780.1
OG0018313	Np004G2139500	AT1G30515.1
OG0018314	Np004G2140500	AT1G30570.1
OG0018316	Np004G2174900	AT1G31920.1
OG0018317	Np004G2050400	AT1G32250.1
OG0018318	Np004G2052400	AT1G32415.1
OG0018320	Np001G0246700	AT2G03380.1
OG0018322	Np001G0035900	AT5G65100.1
OG0018323	Np001G0044100	AT5G64480.2
OG0018324	Np001G0056600	AT5G63610.1
OG0018325	Np001G0074300	AT5G62400.1
OG0018326	Np001G0076700	AT5G62220.1
OG0018327	Np001G0079000	AT5G62065.1
OG0018328	Np001G0084700	AT5G61990.1
OG0018329	Np001G0086500	AT5G61830.1
OG0018330	Np001G0092700	AT5G61400.1
OG0018331	Np001G0093200	AT5G61350.1
OG0018333	Np001G0105600	AT5G23440.1
OG0018334	Np001G0112100	AT5G24080.2
OG0018335	Np001G0115900	AT5G24318.1
OG0018336	Np001G0116700	AT5G24340.2
OG0018337	Np001G0131100	AT5G25500.1
OG0018338	Np001G0131300	AT5G25520.6
OG0018339	Np001G0133100	AT5G25630.2
OG0018340	Np003G1475100	AT5G19490.1
OG0018341	Np003G1477600	AT5G19670.1
OG0018342	Np003G1490300	AT5G20710.1
OG0018343	Np003G1528100	AT5G59600.1
OG0018344	Np003G1535300	AT5G59190.1
OG0018345	Np003G1535400	AT5G59200.1
OG0018346	Np003G1538400	AT5G58910.2
OG0018347	Np003G1542200	AT5G58620.1
OG0018348	Np003G1551400	AT5G57940.1
OG0018349	Np003G1555300	AT5G57690.1
OG0018351	Np003G1560100	AT5G57400.2
OG0018352	Np003G1580600	AT5G56310.1
OG0018353	Np001G0506600	AT3G49640.1
OG0018354	Np001G0503500	AT3G49380.1
OG0018355	Np003G1863400	AT4G02650.1
OG0018356	Np003G1330400	AT5G07230.1
OG0018357	Np003G1329000	AT5G07140.1
OG0018358	Np003G1302900	AT5G05300.1
OG0018359	Np003G1294300	AT5G04780.1
OG0018360	Np003G1253100	AT5G01020.1
OG0018361	Np003G1266400	AT5G02440.1
OG0018362	Np003G1262000	AT5G02070.1
OG0018363	Np003G1258100	AT5G01180.1
OG0018364	Np003G1256700	AT5G01305.1
OG0018365	Np003G1254100	AT5G01490.1
OG0018366	Np003G1253800	AT5G01520.1
OG0018367	Np003G1252200	AT5G01690.1
OG0018369	Np003G1249300	AT3G08570.1
OG0018370	Np005G3192500	AT5G41315.2
OG0018372	Np002G0702500	AT1G79915.1
OG0018373	Np002G0703000	AT1G79880.1
OG0018374	Np002G0716400	AT1G79710.1
OG0018375	Np002G0721900	AT1G79420.1
OG0018376	Np002G0723500	AT1G79310.1
OG0018377	Np002G0723800	AT1G79260.2
OG0018378	Np002G0737300	AT1G78172.1
OG0018379	Np002G0746400	AT1G77640.1
OG0018380	Np002G0750400	AT1G77380.1
OG0018381	Np001G0484800	AT1G23070.1
OG0018382	Np002G0752600	AT1G77210.1
OG0018383	Np002G0753700	AT1G77122.1
OG0018384	Np007G3780900	AT2G15630.1
OG0018386	Np002G0766400	AT1G76320.1
OG0018387	Np002G0782800	AT1G75170.1
OG0018388	Np002G0783900	AT1G75140.1
OG0018389	Np007G3757900	AT2G17525.1
OG0018391	Np004G1901500	AT1G56180.1
OG0018392	Np002G0977100	AT1G65610.1
OG0018393	Np004G1920200	AT1G54090.1
OG0018394	Np004G1921000	AT1G54020.2
OG0018395	Np004G1923900	AT1G53820.1
OG0018396	Np006G3393600	AT2G36295.1
OG0018397	Np006G3392900	AT2G36325.1
OG0018398	Np006G3384900	AT2G36730.1
OG0018399	Np001G0465600	AT3G46770.1
