Orthogroup	Noccaea_praecox	Arabis_alpina
OG0013631	Np007G4093700	Aa_G5320.h1.t1
OG0013632	Np007G4093300	Aa_G5280.h1.t1
OG0013634	Np007G4090400	Aa_G40490.h1.t1
OG0013635	Np007G4090100	Aa_G40460.h1.t1
OG0013636	Np007G4088800	Aa_G40340.h1.t1
OG0013637	Np007G4087100	Aa_G40160.h1.t1
OG0013639	Np007G4083800	Aa_G720250.h1.t1
OG0013641	Np007G4079100	Aa_G373980.h1.t1
OG0013642	Np007G4071700	Aa_G535000.h1.t1
OG0013643	Np007G4065300	Aa_G641630.h1.t1
OG0013644	Np001G0463500	Aa_G99300.h1.t1
OG0013645	Np007G4061000	Aa_G237630.h1.t1
OG0013647	Np007G4053200	Aa_G340240.h1.t1
OG0013648	Np007G4051500	Aa_G140330.h1.t1
OG0013649	Np007G4049700	Aa_G1470.h1.t1
OG0013650	Np007G4049100	Aa_G1390.h1.t1
OG0013651	Np007G4045800	Aa_G1140.h1.t1
OG0013652	Np007G4045300	Aa_G1090.h1.t1
OG0013653	Np007G4045000	Aa_G1060.h1.t1
OG0013654	Np007G4044400	Aa_G1030.h1.t1
OG0013655	Np007G4042400	Aa_G443930.h1.t1
OG0013656	Np007G4040100	Aa_G234970.h1.t1
OG0013657	Np007G4029800	Aa_G507830.h1.t1
OG0013658	Np007G4029200	Aa_G31960.h1.t1
OG0013659	Np005G3160200	Aa_G582880.h1.t1
OG0013660	Np007G4027800	Aa_G32080.h1.t1
OG0013661	Np007G3900200	Aa_G32230.h1.t1
OG0013662	Np007G3902200	Aa_G242060.h1.t1
OG0013663	Np007G3902700	Aa_G242020.h1.t1
OG0013664	Np007G3903600	Aa_G241890.h1.t1
OG0013666	Np007G3907000	Aa_G565940.h1.t1
OG0013667	Np007G3907100	Aa_G532800.h1.t1
OG0013668	Np007G3915300	Aa_G97010.h1.t1
OG0013669	Np007G3915400	Aa_G20430.h1.t1, Aa_G97000.h1.t1
OG0013670	Np007G3916900	Aa_G20490.h1.t1
OG0013671	Np007G3917400	Aa_G20450.h1.t1
OG0013672	Np007G3918300	Aa_G20390.h1.t1
OG0013673	Np007G3918800	Aa_G20340.h1.t1
OG0013674	Np007G3919400	Aa_G71110.h1.t1
OG0013675	Np007G3919500	Aa_G71130.h1.t1
OG0013676	Np007G3921700	Aa_G71230.h1.t1
OG0013677	Np007G3924500	Aa_G527560.h1.t1
OG0013678	Np007G3924900	Aa_G53710.h1.t1
OG0013679	Np007G3925100	Aa_G53660.h1.t1
OG0013680	Np007G3925400	Aa_G53620.h1.t1
OG0013681	Np007G3927900	Aa_G587210.h1.t1
OG0013682	Np007G3928200	Aa_G682960.h1.t1, Aa_G682960.h2.t1
OG0013684	Np007G3928700	Aa_G683020.h1.t1
OG0013685	Np007G3928800	Aa_G683030.h1.t1
OG0013686	Np007G3928900	Aa_G683040.h1.t1
OG0013687	Np007G3929600	Aa_G497750.h1.t1
OG0013688	Np007G3929700	Aa_G497760.h1.t1
OG0013689	Np007G3933000	Aa_G176920.h1.t1
OG0013690	Np007G3933200	Aa_G176930.h1.t1
OG0013691	Np007G3945100	Aa_G390020.h1.t1
OG0013692	Np007G3949300	Aa_G669750.h1.t1
OG0013693	Np007G3959700	Aa_G240110.h1.t1
OG0013694	Np007G3961400	Aa_G371420.h1.t1
OG0013695	Np007G3961500	Aa_G371430.h1.t1
OG0013696	Np007G3964300	Aa_G20180.h1.t1
OG0013698	Np007G3975800	Aa_G164680.h1.t1
OG0013700	Np007G3987600	Aa_G323950.h1.t1
OG0013701	Np007G3989700	Aa_G152540.h1.t1
OG0013703	Np007G4001900	Aa_G254480.h1.t1, Aa_G242990.h1.t1
OG0013704	Np007G4002000	Aa_G243000.h1.t1
OG0013705	Np007G4002100	Aa_G243010.h1.t1
OG0013706	Np011G4354900	Aa_G800570.h1.t1
OG0013709	Np002G1156300	Aa_G137220.h1.t1, Aa_G17420.h1.t1
OG0013710	Np007G3804000	Aa_G133320.h1.t1
OG0013711	Np007G3805200	Aa_G133240.h1.t1
OG0013712	Np007G3805800	Aa_G636470.h1.t1
OG0013713	Np007G3806800	Aa_G136600.h1.t1
OG0013714	Np005G3154000	Aa_G245570.h1.t1
OG0013715	Np005G3149000	Aa_G245670.h1.t1, Aa_G245670.h2.t1
OG0013716	Np005G2820200	Aa_G311340.h1.t1
OG0013717	Np005G3141000	Aa_G421560.h1.t1
OG0013718	Np005G3138500	Aa_G110030.h1.t1
OG0013719	Np005G3137600	Aa_G110050.h1.t1
OG0013720	Np005G3134400	Aa_G417840.h1.t1
OG0013721	Np005G3132200	Aa_G439620.h1.t1
OG0013722	Np005G3128200	Aa_G551810.h1.t1
OG0013723	Np005G3126100	Aa_G336580.h1.t1
OG0013724	Np005G3124400	Aa_G505940.h1.t1
OG0013725	Np005G3124200	Aa_G481850.h1.t1
OG0013726	Np005G3098600	Aa_G212960.h1.t1, Aa_G213100.h1.t1
OG0013727	Np005G3123400	Aa_G213110.h1.t1, Aa_G212950.h1.t1
OG0013729	Np005G3115400	Aa_G36200.h1.t1
OG0013730	Np005G3111200	Aa_G503640.h1.t1
OG0013731	Np005G3108900	Aa_G65120.h1.t1
OG0013732	Np001G0182400	Aa_G90160.h1.t1
OG0013733	Np007G3854500	Aa_G178980.h1.t1
OG0013734	Np007G3852600	Aa_G428260.h1.t1
OG0013735	Np007G3849100	Aa_G293360.h1.t1
OG0013736	Np007G3846600	Aa_G71950.h1.t1
OG0013737	Np007G3844700	Aa_G543590.h1.t1
OG0013738	Np007G3877100	Aa_G504320.h1.t1
OG0013739	Np007G3840300	Aa_G391610.h1.t1
OG0013740	Np007G3839600	Aa_G427500.h1.t1
OG0013741	Np007G3835300	Aa_G306620.h1.t1
OG0013743	Np007G3823000, Np007G3832100	Aa_G96540.h1.t1
OG0013744	Np003G1770800	Aa_G3430.h1.t1
OG0013746	Np007G3823700	Aa_G455790.h1.t1
OG0013747	Np007G3821600	Aa_G399640.h1.t1
OG0013748	Np007G3819800	Aa_G171700.h1.t1
OG0013749	Np007G3818800	Aa_G171740.h2.t1, Aa_G171740.h1.t1
OG0013750	Np007G3816100, Np007G3815600	Aa_G388620.h1.t1
OG0013751	Np007G3812400	Aa_G227460.h1.t1
OG0013752	Np005G2734000	Aa_G325430.h1.t1
OG0013753	Np002G1062600, Np005G2649500	Aa_G316190.h1.t1
OG0013754	Np002G0957800	Aa_G149770.h1.t1
OG0013755	Np002G0960300	Aa_G30800.h1.t1
OG0013756	Np002G0985000	Aa_G664060.h1.t1
OG0013757	Np002G0995500	Aa_G714830.h1.t1
OG0013758	Np002G0988100	Aa_G474690.h1.t1
OG0013759	Np002G0986900	Aa_G474720.h1.t1
OG0013760	Np004G1969900	Aa_G204520.h1.t1
OG0013761	Np006G3485500, Np006G3545400	Aa_G510110.h1.t1
OG0013762	Np002G1041400	Aa_G256360.h1.t1
OG0013763	Np003G1467900	Aa_G83750.h1.t1
OG0013764	Np003G1464200	Aa_G280290.h1.t1
OG0013765	Np003G1463700	Aa_G280230.h1.t1
OG0013766	Np003G1463300	Aa_G735980.h1.t1
OG0013767	Np003G1459900	Aa_G276250.h1.t1
OG0013768	Np003G1459700	Aa_G655880.h1.t1
OG0013769	Np006G3630600	Aa_G495990.h1.t1
OG0013770	Np006G3665900	Aa_G166850.h1.t1
OG0013771	Np003G1457100	Aa_G411030.h1.t1
OG0013772	Np001G0164800	Aa_G361220.h1.t1
OG0013773	Np001G0164000	Aa_G91560.h1.t1
OG0013774	Np001G0178000	Aa_G102150.h1.t1
OG0013775	Np001G0178100	Aa_G102170.h1.t1
OG0013776	Np001G0546100	Aa_G1087670.h1.t1, Aa_G1087670.h2.t1
OG0013777	Np001G0543300	Aa_G114530.h1.t1
OG0013778	Np001G0542600	Aa_G114490.h1.t1
OG0013779	Np001G0542500	Aa_G114480.h1.t1
OG0013780	Np003G1705800, Np001G0542400	Aa_G114470.h1.t1
OG0013781	Np001G0542300	Aa_G114440.h1.t1
OG0013782	Np001G0542200	Aa_G114430.h1.t1
OG0013783	Np001G0538800	Aa_G87910.h1.t1
OG0013784	Np001G0538700	Aa_G87920.h1.t1
OG0013785	Np001G0538300	Aa_G87960.h1.t1
OG0013786	Np001G0537400	Aa_G235890.h1.t1
OG0013787	Np001G0536800	Aa_G236130.h1.t1
OG0013788	Np001G0536100	Aa_G236040.h1.t1
OG0013789	Np001G0534100	Aa_G123000.h1.t1
OG0013790	Np001G0532800	Aa_G122810.h1.t1
OG0013791	Np001G0531200	Aa_G122640.h1.t1
OG0013792	Np001G0278900	Aa_G251450.h1.t1
OG0013793	Np004G2599300	Aa_G106330.h1.t1
OG0013794	Np002G0783000	Aa_G106240.h1.t1
OG0013795	Np004G2596100	Aa_G94550.h1.t1
OG0013796	Np004G2594700, Np004G2595000	Aa_G94470.h1.t1
OG0013797	Np004G2593700	Aa_G94380.h1.t1
OG0013798	Np001G0197600	Aa_G270260.h1.t1
OG0013799	Np004G2590800	Aa_G105760.h1.t1
OG0013800	Np004G2586500	Aa_G290750.h1.t1
OG0013801	Np004G2586400	Aa_G290740.h1.t1
OG0013802	Np004G2585800	Aa_G290690.h1.t1
OG0013803	Np004G2585200	Aa_G290630.h1.t1
OG0013804	Np004G2584200	Aa_G531700.h1.t1, Aa_G211790.h1.t1
OG0013805	Np004G2583100	Aa_G325250.h1.t1
OG0013806	Np007G4035400	Aa_G424020.h1.t1
OG0013807	Np004G2579400	Aa_G6410.h1.t1
OG0013808	Np004G2578700	Aa_G6460.h1.t1
OG0013809	Np004G2578300	Aa_G6500.h1.t1
OG0013810	Np004G2577800	Aa_G6540.h1.t1
OG0013811	Np004G2575600	Aa_G6780.h1.t1
OG0013812	Np004G2575000	Aa_G6860.h1.t1
OG0013813	Np004G2573900	Aa_G228430.h1.t1
OG0013814	Np004G2573600	Aa_G228380.h1.t1
OG0013815	Np004G2572200	Aa_G358040.h1.t1
OG0013816	Np004G2569800	Aa_G134960.h1.t1
OG0013817	Np004G2566500	Aa_G134670.h1.t1
OG0013818	Np004G2563600	Aa_G400280.h1.t1
OG0013819	Np004G2563100	Aa_G400320.h1.t1
OG0013820	Np004G2557600	Aa_G38840.h1.t1
OG0013821	Np004G2557000	Aa_G38900.h1.t1
OG0013822	Np004G2554800	Aa_G477750.h1.t1
OG0013823	Np004G2552700	Aa_G286260.h1.t1
OG0013824	Np004G2552600	Aa_G286270.h1.t1
OG0013825	Np004G2537800	Aa_G140010.h1.t1
OG0013826	Np004G2537600	Aa_G140040.h1.t1
OG0013827	Np004G2534800	Aa_G22970.h1.t1
OG0013828	Np004G2532100	Aa_G22760.h1.t1
OG0013830	Np004G2527300	Aa_G429890.h1.t1
OG0013831	Np004G2526300	Aa_G429800.h1.t1
OG0013832	Np004G2525300	Aa_G441410.h1.t1
OG0013833	Np004G2523000	Aa_G275860.h1.t1
OG0013834	Np004G2521900	Aa_G275750.h1.t1
OG0013835	Np005G3120500	Aa_G575760.h1.t1
OG0013836	Np004G2514700	Aa_G345310.h1.t1
OG0013837	Np004G2511600	Aa_G151860.h1.t1
OG0013838	Np004G2510400	Aa_G574640.h1.t1
OG0013839	Np004G2509600	Aa_G368350.h1.t1
OG0013840	Np007G3857900	Aa_G271990.h1.t1
OG0013841	Np004G2509400	Aa_G368330.h1.t1
OG0013842	Np004G2503700	Aa_G80660.h1.t1
OG0013844	Np004G2501200	Aa_G19200.h1.t1
OG0013845	Np004G2500400	Aa_G19110.h1.t1
OG0013846	Np004G2499000	Aa_G592410.h1.t1
OG0013847	Np004G2498600	Aa_G394780.h1.t1
OG0013848	Np004G2498100	Aa_G394730.h1.t1
OG0013849	Np004G2497400	Aa_G193970.h1.t1
OG0013850	Np004G2497000	Aa_G194050.h1.t1
OG0013851	Np004G2495900	Aa_G516450.h1.t1
OG0013852	Np004G2493700	Aa_G160930.h1.t1
OG0013853	Np004G2492600	Aa_G160810.h1.t1
OG0013854	Np004G2491700	Aa_G463950.h1.t1
OG0013855	Np004G2487400, Np004G2487300	Aa_G165480.h1.t1
OG0013856	Np004G2484600	Aa_G318520.h1.t1
OG0013857	Np004G2483100	Aa_G226630.h1.t1
OG0013859	Np004G2482300	Aa_G564000.h1.t1
OG0013860	Np004G2089900	Aa_G587340.h1.t1
OG0013861	Np004G2479500	Aa_G353480.h1.t1
OG0013862	Np004G2478400	Aa_G43250.h1.t1
OG0013863	Np004G2477100	Aa_G43420.h1.t1, Aa_G543740.h1.t1
OG0013865	Np004G2475800	Aa_G457650.h1.t1
OG0013866	Np004G2475200	Aa_G457690.h1.t1
OG0013867	Np004G2475000	Aa_G572730.h1.t1
OG0013868	Np004G2473700	Aa_G432820.h1.t1, Aa_G432830.h1.t1
OG0013869	Np004G2473600	Aa_G804110.h1.t1
OG0013870	Np004G2476200, Np004G2469200	Aa_G457570.h1.t1
OG0013871	Np006G3680900	Aa_G195500.h1.t1
OG0013872	Np004G2465400	Aa_G339050.h1.t1
OG0013873	Np004G2464400	Aa_G339020.h1.t1
OG0013874	Np004G2464000	Aa_G338990.h1.t1
OG0013875	Np004G2463400	Aa_G338930.h1.t1
OG0013876	Np004G2462000	Aa_G77450.h1.t1
OG0013877	Np002G1196600	Aa_G77440.h1.t1
OG0013878	Np004G2460400	Aa_G298990.h1.t1
OG0013879	Np004G2459800	Aa_G298970.h1.t1
OG0013880	Np004G2459700	Aa_G298960.h1.t1
OG0013881	Np004G2448800	Aa_G291930.h2.t1, Aa_G291930.h1.t1
OG0013882	Np004G2448400	Aa_G292010.h1.t1
OG0013883	Np004G2446500	Aa_G292130.h1.t1
OG0013884	Np004G2446300	Aa_G26510.h1.t1
OG0013885	Np004G2445600	Aa_G26570.h1.t1, Aa_G305470.h1.t1
OG0013886	Np004G2445000	Aa_G26650.h1.t1
OG0013887	Np004G2095600	Aa_G431840.h1.t1
OG0013888	Np004G2441800	Aa_G584930.h1.t1
OG0013889	Np004G2440200	Aa_G164270.h1.t1
OG0013890	Np003G1664800	Aa_G247180.h1.t1
OG0013891	Np004G2436800	Aa_G563210.h1.t1
OG0013892	Np004G2431800	Aa_G118560.h1.t1
OG0013893	Np004G2431500	Aa_G118630.h1.t1
OG0013895	Np004G2425800	Aa_G658810.h1.t1
OG0013896	Np004G2424900	Aa_G92990.h1.t1
OG0013897	Np004G2424600	Aa_G93020.h1.t1
OG0013898	Np004G2423900	Aa_G93090.h1.t1
OG0013899	Np004G2423700	Aa_G93100.h1.t1
OG0013900	Np004G2422700	Aa_G117710.h1.t1
OG0013901	Np004G2418000	Aa_G115610.h1.t1
OG0013902	Np004G2417900	Aa_G486480.h1.t1, Aa_G242510.h1.t1
OG0013903	Np004G2413400	Aa_G394350.h1.t1
OG0013904	Np004G2411400	Aa_G121180.h1.t1
OG0013905	Np001G0170900	Aa_G525740.h1.t1
OG0013906	Np004G2406500	Aa_G525780.h1.t1
OG0013910	Np004G2400000	Aa_G66470.h1.t1
OG0013913	Np004G2396600	Aa_G103930.h1.t1
OG0013914	Np004G2396400	Aa_G103910.h1.t1
OG0013916	Np004G2394500	Aa_G103750.h1.t1
OG0013917	Np004G2393800	Aa_G131910.h1.t1
OG0013918	Np004G2390000	Aa_G275070.h1.t1
OG0013920	Np003G1275800	Aa_G170220.h1.t1
OG0013921	Np004G2386700	Aa_G343570.h1.t1
OG0013922	Np004G2386400	Aa_G188700.h1.t1
OG0013923	Np004G2386300	Aa_G188690.h1.t1
OG0013924	Np004G2385200	Aa_G528300.h1.t1
OG0013925	Np004G2384700	Aa_G528250.h1.t1
OG0013926	Np004G2380900	Aa_G139700.h1.t1, Aa_G535560.h1.t1
OG0013927	Np004G2379100	Aa_G729270.h1.t1
OG0013928	Np004G2378900	Aa_G583640.h1.t1
OG0013929	Np004G2377900	Aa_G583530.h1.t1
OG0013930	Np004G2376600	Aa_G379840.h1.t1
OG0013931	Np004G2376300	Aa_G55190.h1.t1
OG0013932	Np004G2375000	Aa_G132320.h1.t1
OG0013933	Np004G2371900	Aa_G119010.h1.t1
OG0013934	Np004G2366700	Aa_G580260.h1.t1
OG0013935	Np004G2366200	Aa_G192260.h1.t1
OG0013936	Np004G2365500	Aa_G192190.h1.t1
OG0013937	Np004G2365400	Aa_G192180.h1.t1
OG0013938	Np004G2365200, Np004G2365000	Aa_G371550.h1.t1
OG0013939	Np004G2362000	Aa_G407700.h1.t1
OG0013940	Np004G2361300	Aa_G323700.h1.t1
OG0013941	Np004G2359700	Aa_G93260.h1.t1
OG0013942	Np004G2359000	Aa_G93360.h1.t1
OG0013943	Np004G2358200	Aa_G544310.h1.t1
OG0013944	Np004G2358000	Aa_G544330.h1.t1
OG0013945	Np004G2364400	Aa_G407840.h1.t1
OG0013946	Np004G2357300	Aa_G526710.h1.t1
OG0013947	Np004G2356200	Aa_G329300.h1.t1
OG0013948	Np001G0247500	Aa_G480290.h1.t1
OG0013949	Np004G2354000	Aa_G266380.h1.t1
OG0013950	Np004G2353700	Aa_G266350.h1.t1
OG0013951	Np005G3160100	Aa_G582870.h1.t1
OG0013952	Np004G2351700	Aa_G436680.h1.t1
OG0013953	Np004G2351100	Aa_G622560.h1.t1
OG0013954	Np004G2350000	Aa_G148840.h1.t1
OG0013955	Np004G2346700	Aa_G715280.h1.t1
OG0013956	Np004G2340300, Np004G2341100	Aa_G331070.h1.t1
OG0013958	Np004G2340800	Aa_G627020.h1.t1
OG0013959	Np002G1136900, Np004G2340000	Aa_G374440.h1.t1
OG0013960	Np004G2339900	Aa_G374430.h1.t1
OG0013961	Np004G2336200	Aa_G454260.h1.t1
OG0013962	Np004G2332900	Aa_G329460.h1.t1
OG0013963	Np004G2327700	Aa_G272120.h1.t1
OG0013964	Np004G2326800	Aa_G166090.h1.t1
OG0013965	Np004G2325400	Aa_G292610.h1.t1
OG0013967	Np004G2317100	Aa_G121760.h1.t1, Aa_G121760.h2.t1
OG0013968	Np004G2313300	Aa_G121840.h1.t1
OG0013969	Np004G2312100	Aa_G399800.h1.t1
OG0013970	Np004G2311900	Aa_G399820.h1.t1, Aa_G149130.h1.t1
OG0013971	Np004G2311800	Aa_G399830.h1.t1
OG0013973	Np002G0833200	Aa_G160310.h1.t1
OG0013974	Np002G0834300	Aa_G245830.h1.t1
OG0013975	Np002G0834700	Aa_G245870.h1.t1
OG0013976	Np002G0835100	Aa_G626470.h1.t1
OG0013977	Np002G0835400	Aa_G149350.h1.t1
OG0013978	Np002G0835700	Aa_G149310.h1.t1
OG0013979	Np002G0836900	Aa_G319540.h1.t1
OG0013980	Np002G0837700	Aa_G297600.h1.t1, Aa_G297610.h1.t1
OG0013981	Np002G0838200	Aa_G297640.h1.t1
OG0013982	Np002G0840300	Aa_G232180.h1.t1
OG0013983	Np002G0846300	Aa_G163380.h1.t1
OG0013985	Np002G0849500	Aa_G17790.h1.t1
OG0013986	Np002G0851200	Aa_G17660.h1.t1
OG0013987	Np002G0851900	Aa_G17610.h1.t1
OG0013988	Np002G0852000	Aa_G17590.h1.t1
OG0013989	Np002G0853600	Aa_G101690.h1.t1
OG0013990	Np002G0857200	Aa_G221950.h1.t1
OG0013991	Np005G2828200	Aa_G186970.h1.t1
OG0013992	Np005G2827800	Aa_G332010.h1.t1
OG0013993	Np004G2057800	Aa_G376030.h1.t1
OG0013994	Np002G1237000	Aa_G324280.h1.t1
OG0013995	Np002G1236900	Aa_G324290.h1.t1
OG0013996	Np002G1236800	Aa_G701650.h1.t1
OG0013997	Np002G1226700	Aa_G462410.h1.t1
OG0013998	Np002G1224600	Aa_G316680.h1.t1
OG0013999	Np005G2786800	Aa_G234110.h1.t1
OG0014001	Np002G1217100	Aa_G95360.h1.t1, Aa_G95370.h1.t1
OG0014002	Np001G0281600	Aa_G251360.h1.t1
OG0014003	Np002G1212500	Aa_G274730.h1.t1
OG0014004	Np002G1211900	Aa_G487470.h1.t1, Aa_G228630.h1.t1
OG0014005	Np003G1437300	Aa_G490010.h1.t1
OG0014006	Np002G1207600	Aa_G262900.h1.t1
OG0014007	Np002G1199900	Aa_G211440.h1.t1
OG0014008	Np002G1199000	Aa_G408930.h1.t1
OG0014009	Np002G1196000	Aa_G222620.h1.t1
OG0014010	Np002G1186100	Aa_G400740.h1.t1
OG0014011	Np002G1184100	Aa_G587100.h1.t1
OG0014012	Np002G1174000	Aa_G220570.h1.t1, Aa_G825260.h1.t1
OG0014014	Np002G1173000	Aa_G8630.h1.t1
OG0014015	Np002G1169600	Aa_G549640.h1.t1
OG0014016	Np002G1166500	Aa_G392530.h1.t1
OG0014017	Np007G3800600	Aa_G105450.h1.t1
OG0014018	Np002G1164600	Aa_G222880.h1.t1
OG0014019	Np002G1161000	Aa_G193040.h1.t1
OG0014020	Np002G1157200	Aa_G147470.h1.t1
OG0014021	Np002G1155200	Aa_G238470.h1.t1
OG0014022	Np002G1147400	Aa_G18450.h1.t1
OG0014023	Np002G1141400	Aa_G282540.h1.t1
OG0014024	Np002G1132000	Aa_G11260.h1.t1
OG0014026	Np002G1129100	Aa_G485110.h1.t1
OG0014027	Np002G1112600	Aa_G7620.h1.t1
OG0014028	Np002G1082800	Aa_G280430.h1.t1
OG0014029	Np002G1079800	Aa_G123230.h1.t1
OG0014030	Np002G1070800	Aa_G261750.h1.t1
OG0014031	Np002G1237400	Aa_G324260.h1.t1
OG0014032	Np002G1238900	Aa_G135550.h1.t1
OG0014033	Np002G1241300	Aa_G186200.h1.t1
OG0014034	Np002G1243100	Aa_G270060.h1.t1
OG0014035	Np002G1243200	Aa_G270080.h1.t1
OG0014036	Np002G1243500	Aa_G270110.h1.t1
OG0014037	Np002G1243600	Aa_G270120.h1.t1
OG0014038	Np002G1247900	Aa_G615230.h1.t1
OG0014039	Np002G1232500	Aa_G65870.h1.t1
OG0014040	Np003G1758400	Aa_G243870.h1.t1
OG0014041	Np001G0340800	Aa_G295540.h1.t1
OG0014042	Np001G0315500	Aa_G162840.h1.t1
OG0014043	Np001G0317300	Aa_G162810.h1.t1
OG0014044	Np001G0326500	Aa_G63480.h1.t1
OG0014046	Np001G0392000	Aa_G123770.h1.t1
OG0014047	Np001G0393000	Aa_G123810.h1.t1
OG0014049	Np001G0397700	Aa_G103090.h1.t1
OG0014050	Np003G1846500	Aa_G137430.h1.t1
OG0014051	Np003G1840100	Aa_G373290.h1.t1
OG0014052	Np003G1839900	Aa_G373300.h1.t1
OG0014053	Np003G1839300	Aa_G257030.h1.t1
OG0014054	Np005G2751300	Aa_G507340.h1.t1
OG0014055	Np005G2750400	Aa_G628370.h1.t1
OG0014056	Np005G2750100	Aa_G195690.h1.t1
OG0014058	Np005G2746100	Aa_G301250.h1.t1
OG0014059	Np005G2745900	Aa_G301230.h1.t1
OG0014060	Np005G3010800	Aa_G461360.h1.t1
OG0014061	Np005G3007200	Aa_G380680.h1.t1
OG0014062	Np004G2001400	Aa_G714940.h1.t1
OG0014063	Np004G2000500	Aa_G57520.h1.t1
OG0014064	Np004G1999300	Aa_G57530.h1.t1
OG0014065	Np004G1993000	Aa_G110640.h1.t1
OG0014066	Np004G1997200	Aa_G473360.h1.t1
OG0014067	Np004G1997100	Aa_G473350.h1.t1
OG0014068	Np004G1993200	Aa_G110660.h1.t1
OG0014069	Np004G1994500	Aa_G110730.h1.t1
OG0014070	Np004G1992800	Aa_G110630.h1.t1
OG0014071	Np004G1989400	Aa_G161240.h1.t1
OG0014072	Np004G1987900	Aa_G273760.h1.t1
OG0014074	Np004G1987000	Aa_G273800.h1.t1
OG0014075	Np004G1986000	Aa_G237870.h1.t1
OG0014076	Np004G1985900	Aa_G237860.h1.t1
OG0014077	Np004G1983000	Aa_G95930.h1.t1
OG0014078	Np004G1982600	Aa_G95910.h1.t1
OG0014079	Np004G1982500	Aa_G95900.h1.t1
OG0014080	Np004G1982300	Aa_G95870.h1.t1
OG0014081	Np002G0786900	Aa_G477050.h1.t1
OG0014082	Np002G0787400	Aa_G477070.h1.t1
OG0014083	Np005G2600300	Aa_G487080.h1.t1
OG0014084	Np005G2600500	Aa_G487100.h1.t1
OG0014085	Np005G2600800	Aa_G541040.h1.t1
OG0014086	Np005G2602200	Aa_G219320.h1.t1
OG0014087	Np005G2602800	Aa_G219280.h1.t1
OG0014088	Np005G2603200	Aa_G219240.h1.t1
OG0014089	Np005G2604400	Aa_G650390.h1.t1
OG0014090	Np005G2605800	Aa_G138000.h1.t1
OG0014091	Np005G2606500	Aa_G137940.h1.t1
OG0014092	Np005G2607000	Aa_G137920.h1.t1
OG0014093	Np004G2156300, Np005G2609000	Aa_G137800.h1.t1
OG0014094	Np005G2609400	Aa_G137770.h1.t1
OG0014095	Np005G2610700	Aa_G468060.h1.t1
OG0014096	Np005G2611300	Aa_G351870.h1.t1
OG0014097	Np005G2611600	Aa_G351900.h1.t1
OG0014099	Np005G2616100	Aa_G658830.h1.t1, Aa_G205240.h1.t1
OG0014100	Np005G2616300	Aa_G205230.h1.t1
OG0014101	Np005G2618300	Aa_G450620.h1.t1
OG0014102	Np001G0181000	Aa_G287000.h1.t1
OG0014103	Np005G2622600	Aa_G486250.h1.t1
OG0014104	Np005G2623200	Aa_G503400.h1.t1
OG0014105	Np005G2623600	Aa_G503360.h1.t1
OG0014106	Np005G2624900	Aa_G294360.h1.t1
OG0014107	Np005G2625200	Aa_G294380.h1.t1
OG0014108	Np007G3889100	Aa_G59830.h1.t1
OG0014109	Np005G2627300	Aa_G237330.h1.t1
OG0014110	Np005G2627500	Aa_G237350.h1.t1
OG0014111	Np005G2698400	Aa_G767190.h1.t1
OG0014113	Np005G2693600	Aa_G153340.h1.t1
OG0014114	Np005G2693300	Aa_G672600.h1.t1
OG0014115	Np005G2689200	Aa_G139410.h1.t1
OG0014116	Np005G2688000	Aa_G139500.h1.t1
OG0014117	Np003G1413300, Np007G3907900	Aa_G637750.h1.t1
OG0014118	Np005G2683500	Aa_G493150.h1.t1
OG0014119	Np005G2683400	Aa_G493160.h1.t1
OG0014120	Np005G2683000	Aa_G670480.h1.t1
OG0014121	Np005G2681900	Aa_G467510.h1.t1
OG0014122	Np005G2680800	Aa_G179530.h1.t1
OG0014123	Np005G2680400	Aa_G179480.h1.t1
OG0014124	Np005G2680300	Aa_G179470.h1.t1
OG0014126	Np005G2676700	Aa_G285860.h1.t1
OG0014127	Np005G2674600	Aa_G514730.h1.t1
OG0014128	Np005G2670900	Aa_G157080.h1.t1
OG0014129	Np005G2667100, Np005G2666600	Aa_G426420.h1.t1, Aa_G293850.h1.t1
OG0014130	Np005G3106600	Aa_G280760.h1.t1
OG0014131	Np005G2664000	Aa_G527810.h1.t1
OG0014132	Np005G2660000	Aa_G395560.h1.t1
OG0014133	Np005G2657700	Aa_G180320.h1.t1
OG0014134	Np005G2654600	Aa_G385110.h1.t1
OG0014135	Np005G2648500	Aa_G667950.h1.t1
OG0014136	Np005G2647300	Aa_G144790.h1.t1
OG0014137	Np005G2646100	Aa_G258850.h1.t1
OG0014138	Np005G2644600	Aa_G698750.h1.t1
OG0014139	Np005G2705400	Aa_G395040.h1.t1
OG0014140	Np005G2703000	Aa_G9860.h1.t1
OG0014141	Np005G2701700	Aa_G9690.h1.t1
OG0014142	Np005G2700500	Aa_G596840.h1.t1
OG0014143	Np005G2700100	Aa_G153900.h1.t1
OG0014144	Np005G2699700	Aa_G153950.h1.t1
OG0014145	Np005G2628400	Aa_G708000.h1.t1
OG0014146	Np005G2629000	Aa_G404960.h1.t1
OG0014147	Np005G2629300	Aa_G404990.h1.t1
OG0014148	Np005G2630600	Aa_G468810.h1.t1
OG0014149	Np005G2631000	Aa_G66500.h1.t1, Aa_G66500.h2.t1, Aa_G58560.h1.t1
OG0014150	Np005G2632500	Aa_G432640.h1.t1
OG0014151	Np005G2633100	Aa_G432600.h1.t1
OG0014152	Np005G2633300	Aa_G432580.h1.t1
