Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0013535	Np006G3289800	Cg005G1509500
OG0013536	Np006G3298400	Cg005G1513800
OG0013537	Np006G3298300	Cg005G1513700
OG0013538	Np006G3298200	Cg005G1513600
OG0013540	Np006G3298000	Cg005G1513300
OG0013541	Np006G3302400	Cg005G1516600
OG0013542	Np006G3304000	Cg005G1517000
OG0013543	Np007G4246500	Cg004G1078200
OG0013545	Np007G4245600	Cg004G1078600
OG0013546	Np007G4244000, Np007G4243800	Cg004G1080100
OG0013547	Np003G1751400	Cg003G0819000
OG0013548	Np007G4237200	Cg004G1083800
OG0013550	Np007G4231700	Cg004G1088000
OG0013551	Np007G4230800	Cg004G1088800
OG0013552	Np007G4228200	Cg004G1091300
OG0013553	Np007G4222900, Np007G4223800	Cg004G1094500
OG0013554	Np007G4223100	Cg004G1095000
OG0013555	Np007G4219700	Cg004G1097100
OG0013556	Np007G4217600	Cg004G1097800
OG0013557	Np007G4216900	Cg004G1098400
OG0013558	Np007G4216800	Cg004G1098500
OG0013559	Np007G4216700	Cg004G1098600
OG0013560	Np007G4215500	Cg004G1099500
OG0013562	Np007G4214100	Cg004G1100300
OG0013563	Np007G4207600	Cg004G1103800
OG0013564	Np007G4207200	Cg004G1104300
OG0013565	Np007G4204700	Cg004G1105800
OG0013566	Np007G4204600	Cg004G1105900
OG0013567	Np005G3184100, Np007G4203300	Cg004G1106800
OG0013568	Np007G4202900	Cg004G1106900
OG0013569	Np007G4201900	Cg004G1107700
OG0013570	Np007G4200600	Cg004G1108400
OG0013571	Np007G4199500	Cg004G1109500
OG0013572	Np007G4198300, Np007G4196900	Cg004G1109700
OG0013573	Np007G4195500	Cg004G1110300
OG0013574	Np007G4194500	Cg004G1110900
OG0013575	Np007G4191700, Np007G4191400	Cg004G1114400
OG0013576	Np007G4189700	Cg004G1115400
OG0013577	Np007G4189000	Cg004G1115800
OG0013578	Np007G4185200	Cg004G1118200
OG0013580	Np007G4179100	Cg004G1121500
OG0013581	Np007G4178700	Cg004G1121800
OG0013582	Np007G4178500	Cg004G1122000
OG0013583	Np007G4175500	Cg004G1124100
OG0013584	Np007G4174200	Cg004G1125300
OG0013585	Np007G4172000	Cg004G1127200
OG0013586	Np007G4169600	Cg004G1128200
OG0013587	Np007G4169000	Cg004G1128700
OG0013588	Np007G4168000	Cg004G1129800
OG0013589	Np007G4166800	Cg004G1130700
OG0013590	Np007G4165100	Cg004G1131900
OG0013591	Np007G4160100	Cg004G1134800
OG0013592	Np007G4159600	Cg004G1135400
OG0013593	Np007G4159200	Cg004G1135500
OG0013594	Np007G4158800	Cg004G1135900
OG0013595	Np007G4155000	Cg004G1138100
OG0013597	Np007G4151000	Cg004G1141700
OG0013598	Np007G4150700	Cg004G1141900
OG0013599	Np007G4145200	Cg004G1144800
OG0013600	Np007G4144500	Cg004G1145300
OG0013601	Np007G4143300	Cg004G1146600
OG0013602	Np007G4140400	Cg004G1148800
OG0013603	Np007G4139600	Cg004G1149300
OG0013604	Np005G2825800	Cg001G0161000
OG0013606	Np007G4138400, Np007G4123000, Np007G4138700	Cg004G1150000
OG0013607	Np007G4137200	Cg004G1151000
OG0013609	Np007G4133100	Cg004G1154900
OG0013610	Np007G4131600, Np007G4132000	Cg004G1155800
OG0013611	Np007G4127200	Cg004G1158500
OG0013612	Np007G4126900	Cg004G1158800
OG0013613	Np007G4124900, Np006G3313000	Cg004G1160000
OG0013614	Np007G4122000	Cg004G1160500
OG0013615	Np007G4121600	Cg004G1160800
OG0013616	Np007G4118800	Cg004G1163500
OG0013617	Np007G4115300	Cg004G1165600
OG0013618	Np007G4114900	Cg004G1165900
OG0013619	Np007G4112500	Cg004G1168100
OG0013620	Np007G4112400	Cg004G1168200
OG0013621	Np007G4112300	Cg004G1168300
OG0013622	Np007G4111700, Np007G4109900	Cg004G1168700
OG0013623	Np007G4111100	Cg004G1169400
OG0013625	Np007G4108800	Cg004G1171100
OG0013627	Np007G4106400	Cg004G1172100
OG0013628	Np007G4102300	Cg004G1175300
OG0013629	Np007G4101200	Cg004G1176300
OG0013630	Np007G4094400	Cg004G1179900
OG0013631	Np007G4093700	Cg004G1180500
OG0013632	Np007G4093300	Cg004G1180900
OG0013633	Np007G4092500	Cg004G1181700
OG0013634	Np007G4090400	Cg004G1183200
OG0013635	Np007G4090100	Cg004G1183500
OG0013636	Np007G4088800	Cg004G1184400
OG0013637	Np007G4087100	Cg004G1185800
OG0013638	Np007G4085600	Cg004G1186900
OG0013639	Np007G4083800	Cg004G1188600
OG0013640	Np007G4080400	Cg004G1191100
OG0013641	Np004G1906300, Np007G4079100	Cg004G1192100
OG0013642	Np007G4071700	Cg004G1196600
OG0013643	Np007G4065300	Cg004G1199400
OG0013644	Np001G0463500	Cg002G0563000
OG0013645	Np007G4061000	Cg004G1201600
OG0013647	Np007G4053200	Cg004G1207800
OG0013648	Np007G4051500	Cg004G1209200
OG0013649	Np007G4049700	Cg004G1210400
OG0013650	Np007G4049100	Cg004G1211000
OG0013651	Np007G4045800	Cg004G1214700
OG0013652	Np007G4045300	Cg004G1215200
OG0013653	Np007G4045000	Cg004G1215500
OG0013654	Np007G4044400	Cg004G1215900
OG0013655	Np007G4042400	Cg004G1216500
OG0013656	Np007G4040100	Cg004G1217300
OG0013657	Np007G4029800	Cg004G1220300
OG0013658	Np007G4029200	Cg004G1221000
OG0013659	Np005G3160200	Cg001G0368000
OG0013660	Np007G4027800	Cg004G1221700
OG0013661	Np007G3900200	Cg004G1222400
OG0013662	Np007G3902200	Cg004G1223900
OG0013663	Np007G3902700	Cg004G1224300
OG0013664	Np007G3903600	Cg004G1225200
OG0013666	Np007G3907000	Cg004G1227800
OG0013667	Np007G3907100	Cg004G1227900
OG0013668	Np007G3915300	Cg004G1232900
OG0013669	Np007G3915400	Cg004G1233000
OG0013670	Np007G3916900	Cg004G1233900
OG0013671	Np007G3917400	Cg004G1234300
OG0013672	Np007G3918300	Cg004G1234600
OG0013673	Np007G3918800	Cg004G1235100
OG0013674	Np007G3919400	Cg004G1235500
OG0013675	Np007G3919500	Cg004G1235600
OG0013676	Np007G3921700	Cg004G1236600
OG0013677	Np007G3924500	Cg004G1238200
OG0013678	Np007G3924900	Cg004G1238500
OG0013679	Np007G3925100	Cg004G1238600
OG0013680	Np007G3925400	Cg004G1238900
OG0013681	Np007G3927900	Cg004G1241100
OG0013682	Np007G3928200	Cg004G1241400
OG0013683	Np007G3928400	Cg004G1241500
OG0013684	Np007G3928700	Cg004G1241800
OG0013685	Np007G3928800	Cg004G1241900
OG0013686	Np007G3928900	Cg004G1242000
OG0013687	Np007G3929600	Cg004G1242400
OG0013688	Np007G3929700	Cg004G1242600
OG0013689	Np007G3933000	Cg004G1244600
OG0013690	Np007G3933200	Cg004G1244700
OG0013691	Np007G3945100	Cg004G1250800
OG0013692	Np007G3949300	Cg004G1253300
OG0013693	Np007G3959700	Cg004G1258000
OG0013694	Np007G3961400	Cg004G1259100
OG0013695	Np007G3961500	Cg004G1259200
OG0013696	Np007G3964300	Cg004G1260400
OG0013698	Np007G3975800	Cg004G1264600
OG0013699	Np007G3976600	Cg004G1265200
OG0013700	Np007G3987600	Cg004G1268400
OG0013701	Np007G3989700	Cg004G1269200
OG0013703	Np007G4001900	Cg004G1271300
OG0013704	Np007G4002000	Cg004G1271400
OG0013705	Np007G4002100	Cg004G1271500
OG0013706	Np011G4354900	Cg004G1271600
OG0013709	Np002G1156300	Cg007G2306000
OG0013710	Np007G3804000	Cg004G1274300
OG0013711	Np007G3805200	Cg004G1275600
OG0013712	Np007G3805800	Cg004G1276100
OG0013713	Np007G3806800	Cg004G1276800
OG0013714	Np005G3154000	Cg001G0362200
OG0013715	Np005G3149000	Cg001G0360500
OG0013716	Np005G2820200	Cg001G0157700
OG0013717	Np005G3141000	Cg001G0353700
OG0013718	Np005G3138500	Cg001G0353100
OG0013719	Np005G3137600	Cg001G0352900
OG0013720	Np005G3134400	Cg001G0350700
OG0013721	Np005G3132200	Cg001G0349900
OG0013722	Np005G3128200	Cg001G0343500
OG0013723	Np005G3126100	Cg001G0341200
OG0013724	Np005G3124400	Cg001G0339100
OG0013725	Np005G3124200	Cg001G0338900
OG0013726	Np005G3098600	Cg007G2366900
OG0013727	Np005G3123400	Cg001G0336500
OG0013729	Np005G3115400	Cg001G0332000
OG0013730	Np005G3111200	Cg001G0325600
OG0013731	Np005G3108900	Cg001G0321500
OG0013732	Np001G0182400	Cg009G2989800, Cg008G2888600
OG0013733	Np007G3854500	Cg004G1307200
OG0013734	Np007G3852600	Cg004G1306400
OG0013735	Np007G3849100	Cg004G1304900
OG0013736	Np007G3846600	Cg004G1302500
OG0013737	Np007G3844700	Cg004G1301300, Cg004G1301400
OG0013738	Np007G3877100	Cg004G1300900
OG0013739	Np007G3840300	Cg004G1297900
OG0013740	Np007G3839600	Cg004G1297000
OG0013741	Np007G3835300	Cg004G1293400
OG0013743	Np007G3823000, Np007G3832100	Cg004G1291400
OG0013744	Np003G1770800	Cg007G2409100, Cg007G2400300
OG0013746	Np007G3823700	Cg004G1286600
OG0013747	Np007G3821600	Cg004G1285800
OG0013748	Np007G3819800	Cg004G1284600
OG0013749	Np007G3818800	Cg004G1284100
OG0013750	Np007G3816100, Np007G3815600	Cg004G1283000
OG0013751	Np007G3812400	Cg004G1280500
OG0013752	Np005G2734000	Cg001G0098900
OG0013753	Np002G1062600, Np005G2649500	Cg007G2347700
OG0013754	Np002G0957800	Cg007G2425300
OG0013755	Np002G0960300	Cg007G2423200
OG0013756	Np002G0985000	Cg007G2402700
OG0013757	Np002G0995500	Cg007G2398600, Cg007G2411000
OG0013758	Np002G0988100	Cg007G2408400, Cg007G2400900
OG0013759	Np002G0986900	Cg007G2408300, Cg007G2401000
OG0013760	Np004G1969900	Cg007G2366300
OG0013761	Np006G3485500, Np006G3545400	Cg007G2357500
OG0013762	Np002G1041400	Cg007G2354200
OG0013763	Np003G1467900	Cg008G2753900
OG0013764	Np003G1464200	Cg008G2750000
OG0013765	Np003G1463700	Cg008G2749500
OG0013766	Np003G1463300	Cg008G2749100
OG0013767	Np003G1459900	Cg008G2748100
OG0013768	Np003G1459700	Cg008G2747900
OG0013769	Np006G3630600	Cg005G1715300
OG0013770	Np006G3665900	Cg005G1750700
OG0013771	Np003G1457100	Cg008G2746100
OG0013772	Np001G0164800	Cg008G2842200
OG0013773	Np001G0164000	Cg008G2841500
OG0013774	Np001G0178000	Cg008G2877600
OG0013775	Np001G0178100	Cg008G2877800
OG0013776	Np001G0546100	Cg002G0503600
OG0013777	Np001G0543300	Cg002G0505300
OG0013778	Np001G0542600	Cg002G0505700
OG0013779	Np001G0542500	Cg002G0505800
OG0013780	Np003G1705800, Np001G0542400	Cg002G0505900
OG0013781	Np001G0542300	Cg002G0506000
OG0013782	Np001G0542200	Cg002G0506100
OG0013783	Np001G0538800	Cg002G0508800
OG0013784	Np001G0538700	Cg002G0508900
OG0013785	Np001G0538300	Cg002G0509400
OG0013786	Np001G0537400	Cg002G0510100
OG0013787	Np001G0536800	Cg002G0510500
OG0013788	Np001G0536100	Cg002G0511200
OG0013789	Np001G0534100	Cg002G0512700
OG0013790	Np001G0532800	Cg002G0514000
OG0013791	Np001G0531200	Cg006G1912400, Cg002G0515000
OG0013792	Np001G0278900	Cg002G0694800
OG0013793	Np004G2599300	Cg006G2256400
OG0013794	Np002G0783000	Cg002G0546500
OG0013795	Np004G2596100	Cg006G2253300
OG0013796	Np004G2594700, Np004G2595000	Cg006G2252700
OG0013797	Np004G2593700	Cg006G2251900
OG0013798	Np001G0197600	Cg002G0637200
OG0013799	Np004G2590800	Cg006G2249700
OG0013800	Np004G2586500	Cg006G2246700
OG0013801	Np004G2586400	Cg006G2246600
OG0013802	Np004G2585800	Cg006G2246000
OG0013803	Np004G2585200	Cg006G2245400
OG0013804	Np004G2584200	Cg006G2244400
OG0013805	Np004G2583100	Cg006G2243300
OG0013806	Np007G4035400	Cg004G1219100
OG0013807	Np004G2579400	Cg006G2241200
OG0013808	Np004G2578700	Cg006G2240600
OG0013809	Np004G2578300	Cg006G2240400
OG0013810	Np004G2577800	Cg006G2239900
OG0013811	Np004G2575600	Cg006G2237500
OG0013812	Np004G2575000	Cg006G2236900
OG0013813	Np004G2573900	Cg006G2235800
OG0013814	Np004G2573600	Cg006G2235500
OG0013815	Np004G2572200	Cg006G2234500
OG0013816	Np004G2569800	Cg006G2232000
OG0013817	Np004G2566500	Cg006G2229700
OG0013818	Np004G2563600	Cg006G2227200
OG0013819	Np004G2563100	Cg006G2226600
OG0013820	Np004G2557600	Cg006G2221500
OG0013821	Np004G2557000	Cg006G2220900
OG0013822	Np004G2554800	Cg006G2219200
OG0013823	Np004G2552700	Cg006G2217100
OG0013824	Np004G2552600	Cg006G2217000
OG0013825	Np004G2537800	Cg007G2347900, Cg006G2205300
OG0013826	Np004G2537600	Cg006G2205100
OG0013827	Np004G2534800	Cg006G2202300
OG0013828	Np004G2532100	Cg006G2200200
OG0013829	Np004G2527400	Cg006G2196000, Cg006G2206900
OG0013830	Np004G2527300	Cg006G2195900
OG0013831	Np004G2526300	Cg006G2195000
OG0013832	Np004G2525300	Cg006G2193900
OG0013833	Np004G2523000	Cg006G2191900
OG0013834	Np004G2521900	Cg006G2190900
OG0013835	Np005G3120500	Cg001G0335000
OG0013836	Np004G2514700	Cg006G2184700
OG0013837	Np004G2511600	Cg006G2182100
OG0013838	Np004G2510400	Cg006G2180600
OG0013839	Np004G2509600	Cg006G2179900
OG0013840	Np007G3857900	Cg007G2372800
OG0013841	Np004G2509400	Cg006G2179700
OG0013842	Np004G2503700	Cg006G2175100
OG0013845	Np004G2500400	Cg006G2172300
OG0013846	Np004G2499000	Cg006G2171600
OG0013847	Np004G2498600	Cg006G2171300
OG0013848	Np004G2498100	Cg006G2170800
OG0013849	Np004G2497400	Cg006G2169900
OG0013850	Np004G2497000	Cg006G2169500
OG0013851	Np004G2495900	Cg006G2168400
OG0013852	Np004G2493700	Cg006G2167000, Cg006G2166900
OG0013853	Np004G2492600	Cg006G2165600
OG0013855	Np004G2487400, Np004G2487300	Cg006G2161800
OG0013856	Np004G2484600	Cg006G2160000
OG0013857	Np004G2483100	Cg006G2159300
OG0013858	Np004G2482900	Cg006G2159000
OG0013859	Np004G2482300	Cg006G2158600
OG0013860	Np004G2089900	Cg006G2011500
OG0013862	Np004G2478400	Cg006G2155300
OG0013863	Np004G2477100	Cg006G2153800
OG0013864	Np004G2476100	Cg006G2153200
OG0013865	Np004G2475800	Cg006G2152900
OG0013866	Np004G2475200	Cg006G2152500
OG0013867	Np004G2475000	Cg006G2152100
OG0013868	Np004G2473700	Cg006G2150900
OG0013869	Np004G2473600	Cg006G2150800
OG0013871	Np006G3680900	Cg005G1759800
OG0013872	Np004G2465400	Cg006G2146100
OG0013873	Np004G2464400	Cg006G2145800
OG0013874	Np004G2464000	Cg006G2145500
OG0013875	Np004G2463400	Cg006G2145100
OG0013876	Np004G2462000	Cg006G2143900
OG0013877	Np002G1196600, Np004G2461900	Cg006G2143800
OG0013878	Np004G2460400	Cg007G2354300
OG0013879	Np004G2459800	Cg006G2143100
OG0013880	Np004G2459700	Cg006G2143000
OG0013881	Np004G2448800	Cg006G2136400
OG0013882	Np004G2448400	Cg006G2135900
OG0013883	Np004G2446500	Cg006G2134900
OG0013884	Np004G2446300	Cg006G2134700
OG0013885	Np004G2445600	Cg006G2134100
OG0013886	Np004G2445000	Cg006G2133500
OG0013887	Np004G2095600	Cg006G2006400
OG0013888	Np004G2441800	Cg006G2131600
OG0013889	Np004G2440200	Cg006G2130500
OG0013890	Np003G1664800	Cg003G0904800
OG0013891	Np004G2436900	Cg006G2129600
OG0013892	Np004G2431800	Cg006G2127200
OG0013893	Np004G2431500	Cg006G2126800
OG0013894	Np004G2426700	Cg006G2122700
OG0013895	Np004G2425800	Cg006G2122000
OG0013896	Np004G2424900	Cg006G2121400
OG0013897	Np004G2424600	Cg006G2121100
OG0013898	Np004G2423900	Cg006G2120500
OG0013899	Np004G2423700	Cg006G2120400
OG0013900	Np004G2422700	Cg006G2119400
OG0013901	Np004G2418000	Cg006G2116500
OG0013902	Np004G2417900	Cg006G2116300
OG0013903	Np004G2413400	Cg006G2112600
OG0013904	Np004G2411400	Cg006G2111300
OG0013905	Np001G0170900	Cg008G2866600, Cg008G2850900
OG0013906	Np004G2406500	Cg006G2107100
OG0013907	Np004G2403200	Cg006G2104200
OG0013908	Np004G2401600	Cg006G2103000
OG0013910	Np004G2400000	Cg006G2101600
OG0013911	Np004G2399000	Cg006G2100600
OG0013912	Np004G2397100	Cg006G2099500
OG0013913	Np004G2396600	Cg006G2099100
OG0013914	Np004G2396400	Cg006G2098900
OG0013916	Np004G2394500	Cg006G2097100
OG0013917	Np004G2393800	Cg006G2096300
OG0013918	Np004G2390000	Cg006G2092800
OG0013920	Np003G1275800	Cg003G0912500
OG0013921	Np004G2386700	Cg006G2090600
OG0013922	Np004G2386400	Cg006G2090500
OG0013923	Np004G2386300	Cg006G2090400
OG0013924	Np004G2385200	Cg006G2089500
OG0013925	Np004G2384700	Cg006G2088900
OG0013926	Np004G2380900	Cg006G2086200
OG0013927	Np004G2379100	Cg006G2085500
OG0013928	Np004G2378900	Cg006G2085300
OG0013929	Np004G2377900	Cg006G2084200
OG0013930	Np004G2376600	Cg006G2083400
OG0013931	Np004G2376300	Cg006G2083100
OG0013932	Np004G2375000	Cg006G2081800
OG0013933	Np004G2371900	Cg006G2079600
OG0013934	Np004G2366700	Cg006G2075200
OG0013935	Np004G2366200	Cg006G2074600
OG0013936	Np004G2365500	Cg006G2074000
OG0013937	Np004G2365400	Cg006G2073900
OG0013938	Np004G2365200, Np004G2365000	Cg006G2073700
OG0013939	Np004G2362000	Cg006G2071500
OG0013940	Np004G2361300	Cg006G2071200
OG0013941	Np004G2359700	Cg006G2070200
OG0013942	Np004G2359000	Cg006G2069500
OG0013943	Np004G2358200	Cg006G2069000
OG0013944	Np004G2358000	Cg006G2068800
OG0013945	Np004G2364400	Cg006G2073200
OG0013946	Np004G2357300	Cg006G2068100
OG0013947	Np004G2356200	Cg006G2066800
OG0013948	Np001G0247500	Cg002G0678600
OG0013949	Np004G2354000	Cg006G2064700
OG0013951	Np005G3160100	Cg001G0367900
OG0013952	Np004G2351700	Cg006G2062600
OG0013953	Np004G2351100	Cg006G2062400
OG0013954	Np004G2350000	Cg006G2061400
OG0013955	Np004G2346700	Cg006G2058700
OG0013956	Np004G2340300, Np004G2341100	Cg006G2053400
OG0013957	Np004G2341000	Cg006G2053300
OG0013958	Np004G2340800	Cg006G2053200
OG0013959	Np002G1136900, Np004G2340000	Cg006G2052500
OG0013960	Np004G2339900	Cg006G2052400
OG0013961	Np004G2336200	Cg006G2050000
OG0013962	Np004G2332900	Cg006G2047800
OG0013963	Np004G2327700	Cg006G2046100
OG0013964	Np004G2326800	Cg006G2045300
OG0013965	Np004G2325400	Cg006G2044100
OG0013967	Np004G2317100	Cg006G2039000
OG0013968	Np004G2313300	Cg006G2038100
OG0013969	Np004G2312100	Cg006G2036900
OG0013970	Np004G2311900	Cg006G2036700
OG0013971	Np004G2311800	Cg006G2036600
OG0013973	Np002G0833200	Cg007G2487900
OG0013974	Np002G0834300	Cg007G2487000
OG0013975	Np002G0834700	Cg007G2486600
OG0013976	Np002G0835100	Cg007G2486300
OG0013977	Np002G0835400	Cg007G2486000
OG0013978	Np002G0835700	Cg007G2485700
OG0013979	Np002G0836900	Cg007G2484400
OG0013980	Np002G0837700	Cg007G2483800
OG0013981	Np002G0838200	Cg007G2483500
OG0013982	Np002G0840300	Cg007G2481700
OG0013983	Np002G0846300	Cg007G2477900
OG0013984	Np002G0846800	Cg007G2477400
OG0013985	Np002G0849500	Cg007G2476600
OG0013986	Np002G0851200	Cg007G2475600
OG0013987	Np002G0851900	Cg007G2475200
OG0013988	Np002G0852000	Cg007G2475100
OG0013989	Np002G0853600	Cg007G2474400
OG0013990	Np002G0857200	Cg007G2472000
OG0013991	Np005G2828200	Cg001G0163100
OG0013992	Np005G2827800	Cg001G0162700
OG0013993	Np004G2057800	Cg006G1943800
OG0013994	Np002G1237000	Cg007G2264000
OG0013995	Np002G1236900	Cg007G2264100
OG0013996	Np002G1236800	Cg007G2264200
OG0013997	Np002G1226700	Cg007G2269400
OG0013998	Np002G1224600	Cg007G2270100
OG0013999	Np005G2786800	Cg001G0133800
OG0014001	Np002G1217100	Cg007G2272000
OG0014002	Np001G0281600	Cg002G0695800
OG0014003	Np002G1212500	Cg007G2274200
OG0014004	Np002G1211900	Cg007G2274800
OG0014005	Np003G1437300	Cg008G2730100
OG0014006	Np002G1207600	Cg007G2277200
OG0014007	Np002G1199900	Cg007G2279300
OG0014008	Np002G1199000	Cg007G2280400
OG0014009	Np002G1196000	Cg007G2283200
OG0014010	Np002G1186100	Cg007G2287700
OG0014011	Np002G1184100	Cg007G2288100
OG0014012	Np002G1174000	Cg007G2295100
OG0014013	Np002G1173100	Cg007G2300900
OG0014014	Np002G1173000	Cg007G2300800
OG0014015	Np002G1169600	Cg007G2298200
OG0014016	Np002G1166500	Cg007G2296500
OG0014017	Np007G3800600	Cg004G1359800
OG0014018	Np002G1164600	Cg007G2301200
OG0014019	Np002G1161000	Cg007G2303200
OG0014020	Np002G1157200	Cg007G2305000
OG0014021	Np002G1155200	Cg007G2306800
OG0014022	Np002G1147400	Cg007G2310500
OG0014023	Np002G1141400	Cg007G2313200
OG0014024	Np002G1132000	Cg007G2317400
OG0014025	Np002G1192900, Np008G4283400	Cg002G0534500
OG0014026	Np002G1129100	Cg007G2320800
OG0014027	Np002G1112600	Cg007G2331300
OG0014028	Np002G1082800	Cg007G2334800
OG0014029	Np002G1079800	Cg007G2335700, Cg007G2335800
OG0014030	Np002G1070800	Cg007G2342300
OG0014031	Np002G1237400	Cg007G2263600
OG0014032	Np002G1238900	Cg007G2262600
OG0014033	Np002G1241300	Cg007G2261700
OG0014034	Np002G1243100	Cg007G2260400
OG0014035	Np002G1243200	Cg007G2260300
OG0014036	Np002G1243500	Cg007G2260000
OG0014037	Np002G1243600	Cg007G2259900
OG0014038	Np002G1247900	Cg007G2257300
OG0014039	Np002G1232500	Cg007G2257100
OG0014040	Np003G1758400	Cg003G0799900
OG0014041	Np001G0340800	Cg008G2977900
OG0014042	Np001G0315500	Cg008G2984000
OG0014043	Np001G0317300	Cg008G2984200
OG0014044	Np001G0326500	Cg008G2986900
OG0014045	Np001G0389900, Np001G0390400	Cg008G2950500
OG0014046	Np001G0392000	Cg008G2949000
OG0014047	Np001G0393000	Cg008G2948500
OG0014048	Np001G0397300	Cg008G2945900
OG0014049	Np001G0397700	Cg008G2945600, Cg003G0798500
OG0014050	Np003G1846500	Cg003G0860400, Cg003G0737600
OG0014051	Np003G1840100	Cg003G0738800, Cg003G0859200
OG0014052	Np003G1839900	Cg003G0859100, Cg003G0738900
OG0014053	Np003G1839300	Cg003G0858600, Cg003G0739200
OG0014054	Np005G2751300	Cg001G0107900
OG0014055	Np005G2750400	Cg001G0107300
OG0014056	Np005G2750100	Cg001G0107000
OG0014057	Np005G2746900	Cg001G0104900
OG0014058	Np005G2746100	Cg001G0104100
OG0014059	Np005G2745900	Cg001G0103900
OG0014060	Np005G3010800	Cg001G0243700
OG0014061	Np005G3007200	Cg001G0242500
OG0014062	Np004G2001400	Cg006G1853000
OG0014063	Np004G2000500	Cg006G1852100
OG0014064	Np004G1999300	Cg006G1852000
OG0014065	Np004G1993000	Cg006G1847500
OG0014066	Np004G1997200	Cg006G1850300
OG0014067	Np004G1997100	Cg006G1850200
OG0014068	Np004G1993200	Cg006G1847700
OG0014069	Np004G1994500	Cg006G1848400
OG0014070	Np004G1992800	Cg006G1847400
OG0014071	Np004G1989400	Cg006G1844500
OG0014072	Np004G1987900	Cg006G1843800
OG0014073	Np004G1987400	Cg006G1843300
OG0014074	Np004G1987000	Cg006G1842900
OG0014075	Np004G1986000	Cg006G1841600
OG0014076	Np004G1985900	Cg006G1841500
OG0014077	Np004G1983000	Cg006G1838300
OG0014078	Np004G1982600	Cg006G1838000
OG0014079	Np004G1982500	Cg006G1837900
OG0014080	Np004G1982300	Cg006G1837600
OG0014081	Np002G0786900	Cg007G2519600
OG0014082	Np002G0787400	Cg007G2519400
OG0014083	Np005G2600300	Cg001G0000800
OG0014084	Np005G2600500	Cg001G0001000
OG0014085	Np005G2600800	Cg001G0001400
OG0014086	Np005G2602200	Cg001G0002700
OG0014087	Np005G2602800	Cg001G0003200
OG0014088	Np005G2603200	Cg001G0003600
OG0014089	Np005G2604400	Cg001G0004600
OG0014090	Np005G2605800	Cg001G0005900
OG0014091	Np005G2606500	Cg001G0006500
OG0014092	Np005G2607000	Cg001G0006700
OG0014093	Np004G2156300, Np005G2609000	Cg001G0007700
OG0014094	Np005G2609400	Cg001G0008000
