Orthogroup	Noccaea_praecox	Capsella_rubella
OG0013296	Np002G0937700, Np005G3131300	XP_006302936.1
OG0013298	Np002G0934200	XP_006302762.1
OG0013299	Np002G0932500	XP_006302786.1
OG0013300	Np003G1509200	XP_006302233.1
OG0013301	Np002G0927300	XP_006302312.1
OG0013302	Np002G0925400	XP_006302458.1
OG0013303	Np002G0916100	XP_006300904.1
OG0013304	Np002G0913200	XP_006300623.1
OG0013305	Np002G0912400	XP_006300633.2
OG0013306	Np002G0909000	XP_023643866.1
OG0013307	Np002G0903800	XP_006302704.1
OG0013308	Np002G0899400	XP_006302227.1
OG0013309	Np002G0895500	XP_006301255.1
OG0013311	Np005G3107500, Np005G3107700, Np005G3108100	XP_023634373.1
OG0013312	Np001G0215300, Np007G3751300	XP_006299775.2
OG0013313	Np007G3747000	XP_006297853.1
OG0013314	Np007G3746600	XP_006298896.1
OG0013315	Np005G3185800	XP_006285902.2
OG0013316	Np007G3744700	XP_006297471.1
OG0013317	Np007G3742300	XP_006299324.1
OG0013318	Np007G3741500	XP_006296964.1
OG0013319	Np007G3741400	XP_023642457.1
OG0013320	Np007G3739800	XP_006296987.1
OG0013321	Np007G3739700	XP_006297852.1
OG0013323	Np007G3736300	XP_006296714.2
OG0013324	Np007G3734400	XP_006297423.1
OG0013325	Np007G3732500	XP_006297787.1
OG0013326	Np007G3731200	XP_006298045.1
OG0013327	Np007G3729900	XP_006296926.1
OG0013328	Np006G3306000	XP_006294440.1
OG0013329	Np006G3306100	XP_006294732.1
OG0013330	Np006G3307100	XP_023640169.1
OG0013331	Np006G3307200	XP_023639848.1
OG0013332	Np006G3307400	XP_023639885.1
OG0013333	Np006G3307600	XP_006293783.1
OG0013334	Np006G3309400	XP_023640640.1
OG0013335	Np006G3310000	XP_006295984.1
OG0013336	Np006G3312800	XP_006296036.1
OG0013337	Np006G3314200	XP_006293999.1
OG0013338	Np006G3314400	XP_006293886.1
OG0013339	Np006G3316900	XP_023641036.1
OG0013340	Np006G3321100	XP_006294274.1
OG0013341	Np006G3324900	XP_006293553.1
OG0013342	Np006G3328100	XP_006295820.1
OG0013343	Np006G3332000	XP_023639489.1
OG0013344	Np006G3333500	XP_006294071.2
OG0013345	Np006G3335500, Np003G1760800	XP_023639396.1
OG0013346	Np006G3340800	XP_023639660.1
OG0013347	Np006G3342100	XP_006294930.1
OG0013348	Np006G3342200	XP_006294188.2
OG0013349	Np006G3344400	XP_023639455.1
OG0013350	Np006G3345000	XP_006294722.1
OG0013351	Np006G3345100	XP_006293504.1
OG0013352	Np006G3350800	XP_023639462.1
OG0013353	Np001G0471300	XP_006290898.1
OG0013354	Np006G3657700	XP_023639347.1
OG0013355	Np006G3353300	XP_006294494.1
OG0013356	Np001G0435600	XP_006293326.2, XP_006293327.2
OG0013357	Np006G3370100	XP_006295492.1
OG0013358	Np006G3357300	XP_006294540.1
OG0013359	Np006G3361200	XP_006294026.1
OG0013360	Np006G3361600	XP_006294931.1
OG0013361	Np006G3364500	XP_006295177.1
OG0013362	Np001G0275000	XP_023639293.1
OG0013363	Np006G3368700	XP_006293640.2
OG0013364	Np006G3369900	XP_006294388.1
OG0013365	Np006G3372200	XP_006293610.1
OG0013366	Np006G3390000, Np006G3375500	XP_006294030.2
OG0013367	Np006G3375800	XP_006295864.1
OG0013369	Np006G3379700	XP_023640800.1
OG0013370	Np006G3380000	XP_006294661.1
OG0013371	Np006G3380900	XP_006295460.1
OG0013372	Np011G4361400	XP_006297840.1
OG0013373	Np006G3382100	XP_006294787.2
OG0013374	Np005G2799600	XP_023634708.1
OG0013375	Np003G1830100	XP_006288670.1
OG0013376	Np003G1831300	XP_023636504.1
OG0013377	Np004G2533100	XP_006304785.1
OG0013378	Np007G3976400	XP_023641726.1
OG0013379	Np007G3976500	XP_006296869.1
OG0013380	Np006G3685300	XP_006296451.1
OG0013381	Np003G1837400	XP_006286359.2
OG0013383	Np003G1816800	XP_006288258.1
OG0013384	Np003G1815100	XP_006287187.1
OG0013385	Np003G1820900	XP_006287911.1
OG0013386	Np003G1825700	XP_006289186.1
OG0013387	Np006G3710900	XP_006296210.1
OG0013388	Np006G3705900	XP_006295579.1
OG0013390	Np006G3701300	XP_023639486.1
OG0013391	Np006G3701600	XP_006294485.1
OG0013392	Np006G3695400	XP_023641011.1
OG0013393	Np006G3694900	XP_006296067.1
OG0013394	Np006G3694600	XP_006293356.1
OG0013395	Np006G3693400	XP_006294603.1
OG0013396	Np010G4334100, Np006G3691300	XP_006294704.1
OG0013397	Np006G3690800	XP_023639336.1
OG0013398	Np006G3689100	XP_006293410.1
OG0013399	Np006G3687300	XP_023639778.1
OG0013400	Np006G3685500	XP_006294943.1
OG0013401	Np006G3680000	XP_023639921.1
OG0013402	Np006G3667200	XP_006294956.1
OG0013403	Np006G3667500	XP_023639596.1
OG0013404	Np006G3641900	XP_006293492.1
OG0013405	Np006G3639600	XP_006293951.1
OG0013406	Np006G3643800	XP_006293853.1
OG0013407	Np006G3631800	XP_006295693.1
OG0013408	Np006G3631400	XP_023640627.1
OG0013409	Np006G3629300	XP_006296521.1
OG0013410	Np006G3624700	XP_006295237.1
OG0013411	Np006G3644400	XP_006294587.2
OG0013412	Np006G3646000	XP_023639804.1
OG0013413	Np006G3647300	XP_006295170.1
OG0013414	Np006G3627000	XP_006294416.1
OG0013415	Np006G3634200, Np006G3634800	XP_006293422.1
OG0013416	Np006G3633300	XP_023639423.1
OG0013417	Np004G2022200	XP_023644835.1
OG0013418	Np004G2102900	XP_006303919.1
OG0013419	Np004G2033000	XP_006307008.1
OG0013420	Np004G2101000	XP_006303762.1
OG0013421	Np004G2032000	XP_006305293.1
OG0013422	Np004G2030300	XP_006305121.1
OG0013423	Np004G2025200	XP_006306264.1
OG0013424	Np004G2025000	XP_023646064.1
OG0013425	Np004G2050100	XP_023632880.1
OG0013426	Np004G2045800	XP_006307553.1
OG0013427	Np004G2045300	XP_023645953.1
OG0013428	Np004G2039400, Np004G2042500	XP_006279037.1
OG0013429	Np004G2039500, Np004G2201800, Np004G2042400	XP_023632841.1
OG0013430	Np004G2042100, Np004G2040000	XP_006303662.1
OG0013431	Np004G2087600	XP_006307261.1
OG0013432	Np004G2086800	XP_006306779.1
OG0013433	Np004G2085200	XP_023645526.1
OG0013434	Np004G2084800	XP_023645300.1
OG0013435	Np007G3847300	XP_006302590.1
OG0013436	Np004G2069200	XP_006305773.1
OG0013437	Np004G2064600	XP_023632687.1
OG0013438	Np004G2064200	XP_006303292.1
OG0013439	Np004G2064100	XP_006305318.2
OG0013440	Np004G2063200	XP_006305106.1
OG0013441	Np004G2063000	XP_006306508.1
OG0013442	Np003G1773900	XP_006288671.1
OG0013443	Np003G1762800	XP_023637167.1
OG0013444	Np003G1778600	XP_006286675.1
OG0013445	Np003G1779700	XP_023637447.1
OG0013446	Np003G1780100	XP_006288754.1
OG0013447	Np003G1783800	XP_006288313.1
OG0013448	Np003G1794500	XP_006288392.1
OG0013449	Np003G1798500	XP_006290076.1
OG0013450	Np003G1799000	XP_006288685.1
OG0013451	Np003G1799400	XP_023637153.1
OG0013453	Np003G1803500	XP_006287990.1
OG0013454	Np003G1803800	XP_006287960.1
OG0013455	Np003G1470200	XP_006287172.1
OG0013456	Np003G1470500	XP_006289787.2
OG0013457	Np003G1471500	XP_006289333.2
OG0013458	Np001G0141100	XP_023637524.1
OG0013459	Np001G0142400	XP_006288219.2
OG0013460	Np001G0142600	XP_006286854.1
OG0013461	Np001G0142900	XP_023636707.1
OG0013463	Np001G0147500	XP_023636829.1
OG0013464	Np001G0148000	XP_006288034.2
OG0013465	Np001G0148400	XP_006287782.1
OG0013466	Np001G0149000	XP_006290161.1
OG0013467	Np005G2925400	XP_006279403.1
OG0013469	Np007G3723200, Np007G3723400	XP_006296647.1
OG0013470	Np007G3718800	XP_006297644.1
OG0013471	Np007G3716300	XP_006299868.1
OG0013472	Np001G0461600	XP_006291002.1
OG0013473	Np001G0455600	XP_006290504.1
OG0013474	Np006G3207200	XP_023640997.1
OG0013475	Np001G0483600	XP_023639385.1
OG0013476	Np006G3208400	XP_006296212.1
OG0013477	Np006G3208700	XP_006296478.1
OG0013478	Np006G3209700	XP_006294464.1
OG0013479	Np006G3210900	XP_023639395.1
OG0013480	Np006G3211000	XP_006294873.1
OG0013481	Np006G3211500	XP_006296055.1
OG0013482	Np006G3212100, Np006G3212200	XP_006294636.1
OG0013483	Np006G3214700	XP_006293732.1
OG0013484	Np006G3214800	XP_006294937.1
OG0013485	Np006G3214900	XP_023640062.1
OG0013486	Np006G3219600	XP_006294308.1
OG0013487	Np006G3220200	XP_006294072.2
OG0013488	Np006G3221400, Np006G3221700	XP_006293476.1
OG0013489	Np006G3224400	XP_006295989.2
OG0013490	Np006G3225500	XP_006293985.1
OG0013491	Np006G3226500	XP_006296308.1
OG0013492	Np006G3226600	XP_006296454.1
OG0013494	Np006G3228600	XP_006294256.1
OG0013495	Np006G3229800	XP_006295827.1
OG0013496	Np006G3230200	XP_006293445.1
OG0013497	Np006G3230400	XP_006294456.1
OG0013498	Np006G3230700	XP_006294418.1
OG0013499	Np006G3231400	XP_006294209.1
OG0013500	Np006G3234000	XP_023639448.1
OG0013501	Np006G3234200	XP_006293977.1
OG0013502	Np006G3235900	XP_006295349.1
OG0013503	Np006G3236100	XP_006294413.1
OG0013504	Np006G3240600, Np004G2187600	XP_006294575.1
OG0013505	Np006G3242000	XP_006293387.1
OG0013506	Np006G3245100	XP_023639533.1
OG0013507	Np006G3246000	XP_006295175.2
OG0013508	Np006G3249000	XP_023639613.1
OG0013509	Np006G3250100	XP_023640804.1
OG0013510	Np006G3254200, Np006G3254100	XP_006294054.1
OG0013511	Np006G3254700	XP_006294365.2
OG0013512	Np006G3255000	XP_006294404.1
OG0013513	Np006G3256200	XP_006293918.1
OG0013514	Np006G3257300	XP_006295614.1
OG0013515	Np006G3257500	XP_006294328.1
OG0013516	Np006G3299400, Np006G3258000	XP_006295630.2
OG0013517	Np006G3258800	XP_006293958.1
OG0013518	Np006G3260900	XP_006294042.1
OG0013519	Np006G3266300	XP_006293816.1
OG0013520	Np001G0456000	XP_023637810.1
OG0013521	Np006G3268100	XP_006295607.1
OG0013522	Np006G3270000	XP_023639776.1
OG0013523	Np006G3272500	XP_023640815.1
OG0013524	Np006G3616900	XP_023640635.1
OG0013525	Np006G3276000	XP_006294690.2
OG0013526	Np006G3276200	XP_023641031.1
OG0013527	Np006G3276700	XP_023639906.1
OG0013528	Np006G3279900	XP_006294725.1
OG0013529	Np006G3281200	XP_006293679.1
OG0013530	Np006G3282000	XP_006294314.1
OG0013531	Np006G3286100, Np006G3292300	XP_023640935.1
OG0013532	Np001G0170600	XP_006280441.1
OG0013533	Np006G3288200, Np004G2270900	XP_006294841.1
OG0013534	Np006G3288600	XP_023639548.1
OG0013535	Np006G3289800	XP_006295197.1
OG0013536	Np006G3298400	XP_006295610.2
OG0013537	Np006G3298300	XP_006293996.1
OG0013538	Np006G3298200	XP_023640748.1
OG0013539	Np006G3298100	XP_006296277.1
OG0013540	Np006G3298000	XP_006294175.1
OG0013541	Np006G3302400	XP_006294095.1
OG0013542	Np006G3304000	XP_006294288.1
OG0013543	Np007G4246500	XP_006296749.1
OG0013544	Np007G4246400	XP_023641070.1
OG0013545	Np007G4245600	XP_023641175.1
OG0013546	Np007G4244000, Np007G4243800	XP_006297314.1
OG0013547	Np003G1751400	XP_006288571.1
OG0013548	Np007G4237200	XP_006298466.1
OG0013550	Np007G4231700	XP_006298994.2
OG0013551	Np007G4230800	XP_006297515.1
OG0013552	Np007G4228200	XP_006300198.1
OG0013553	Np007G4222900, Np007G4223800	XP_006299661.1
OG0013554	Np007G4223100	XP_006298986.1
OG0013555	Np007G4219700	XP_006298972.1
OG0013556	Np007G4217600	XP_006297802.1
OG0013557	Np007G4216900	XP_006296890.1
OG0013558	Np007G4216800	XP_006299681.1
OG0013559	Np007G4216700	XP_006297551.1
OG0013560	Np007G4215500	XP_006296880.1
OG0013562	Np007G4214100	XP_006300208.1
OG0013563	Np007G4207600	XP_006298330.1
OG0013564	Np007G4207200	XP_006297897.1
OG0013565	Np007G4204700	XP_006299269.1
OG0013566	Np007G4204600	XP_006297764.1
OG0013567	Np005G3184100, Np007G4203300	XP_006299648.1
OG0013568	Np007G4202900	XP_006297533.1
OG0013569	Np007G4201900	XP_006298619.1
OG0013570	Np007G4200600	XP_006298669.1
OG0013571	Np007G4199500	XP_006297343.1
OG0013572	Np007G4198300, Np007G4196900	XP_023641219.1
OG0013573	Np007G4195500	XP_006298480.1
OG0013574	Np007G4194500	XP_023642421.1
OG0013575	Np007G4191700, Np007G4191400	XP_006298292.1
OG0013576	Np007G4189700	XP_006299176.1
OG0013577	Np007G4189000	XP_006299631.2
OG0013578	Np007G4185200	XP_006298372.1
OG0013579	Np007G4183600	XP_006300157.1
OG0013580	Np007G4179100	XP_006297778.1
OG0013581	Np007G4178700	XP_006299402.1
OG0013582	Np007G4178500	XP_006297751.1
OG0013583	Np007G4175500	XP_006299499.1
OG0013584	Np007G4174200	XP_023642283.1
OG0013585	Np007G4172000	XP_023642124.1
OG0013586	Np007G4169600	XP_006296874.1
OG0013587	Np007G4169000	XP_006297650.1
OG0013588	Np007G4168000	XP_006297500.1
OG0013589	Np007G4166800	XP_006297269.1
OG0013590	Np007G4165100	XP_006297459.2
OG0013591	Np007G4160100	XP_023641633.1
OG0013592	Np007G4159600	XP_006297410.1
OG0013593	Np007G4159200	XP_023641756.1
OG0013594	Np007G4158800	XP_006297237.2
OG0013595	Np007G4155000	XP_006296894.1
OG0013596	Np007G4154500	XP_023641861.1
OG0013597	Np007G4151000	XP_023642367.1
OG0013598	Np007G4150700	XP_006297371.1
OG0013599	Np007G4145200	XP_006298302.1
OG0013600	Np007G4144500	XP_006297406.1
OG0013601	Np007G4143300	XP_006297193.1
OG0013602	Np007G4140400	XP_023641221.1
OG0013603	Np007G4139600	XP_006299578.1
OG0013604	Np005G2825800	XP_023635105.1
OG0013606	Np007G4138400, Np007G4123000, Np007G4138700	XP_006297646.1
OG0013607	Np007G4137200	XP_023641668.1
OG0013608	Np007G4133700	XP_006298112.1
OG0013609	Np007G4133100	XP_006297973.1
OG0013610	Np007G4131600, Np007G4132000	XP_006296758.1
OG0013611	Np007G4127200	XP_006299081.1
OG0013612	Np007G4126900	XP_006299747.1
OG0013613	Np007G4124900, Np006G3313000	XP_006299338.1
OG0013614	Np007G4122000	XP_006297876.2
OG0013615	Np007G4121600	XP_006296840.1
OG0013616	Np007G4118800	XP_006299471.1
OG0013618	Np007G4114900	XP_006299718.1
OG0013619	Np007G4112500	XP_006296784.1
OG0013620	Np007G4112400	XP_006297497.2
OG0013622	Np007G4111700, Np007G4109900	XP_023642346.1
OG0013623	Np007G4111100	XP_006296655.1
OG0013625	Np007G4108800	XP_023641520.1
OG0013626	Np007G4106900, Np007G4107300	XP_006300190.2
OG0013627	Np007G4106400	XP_023642263.1
OG0013628	Np007G4102300	XP_023641417.1
OG0013629	Np007G4101200	XP_006298637.2
OG0013630	Np007G4094400	XP_006300197.2
OG0013631	Np007G4093700	XP_006297160.1
OG0013632	Np007G4093300	XP_006297892.1
OG0013633	Np007G4092500	XP_006298753.1
OG0013634	Np007G4090400	XP_006299207.1
OG0013635	Np007G4090100	XP_006299308.1
OG0013636	Np007G4088800	XP_023641146.1
OG0013637	Np007G4087100	XP_023641285.1
OG0013638	Np007G4085600	XP_023641302.1
OG0013639	Np007G4083800	XP_006291014.1
OG0013640	Np007G4080400	XP_006299704.1
OG0013641	Np004G1906300, Np007G4079100	XP_006300234.1
OG0013642	Np007G4071700	XP_006298648.1
OG0013643	Np007G4065300	XP_023642612.1
OG0013644	Np001G0463500	XP_006290802.1
OG0013645	Np007G4061000	XP_006298801.1
OG0013646	Np007G4056000	XP_023641080.1
OG0013647	Np007G4053200	XP_006296603.2
OG0013648	Np007G4051500	XP_006298109.1
OG0013649	Np007G4049700	XP_006297627.1
OG0013650	Np007G4049100	XP_023642386.1
OG0013651	Np007G4045800	XP_006298313.2
OG0013652	Np007G4045300	XP_006300036.2
OG0013653	Np007G4045000	XP_006299872.1
OG0013654	Np007G4044400	XP_006299257.1
OG0013655	Np007G4042400	XP_006296973.1
OG0013656	Np007G4040100	XP_006298621.1
OG0013657	Np007G4029800	XP_023642684.1
OG0013658	Np007G4029200	XP_006299359.1
OG0013659	Np005G3160200	XP_006283155.1
OG0013660	Np007G4027800	XP_023642622.1
OG0013661	Np007G3900200	XP_023641312.1
OG0013662	Np007G3902200	XP_006297687.1
OG0013663	Np007G3902700	XP_006296607.1
OG0013664	Np007G3903600	XP_023641599.1
OG0013666	Np007G3907000	XP_023641554.1
OG0013667	Np007G3907100	XP_006297882.1
OG0013668	Np007G3915300	XP_006298033.1
OG0013669	Np007G3915400	XP_006297187.1
OG0013670	Np007G3916900	XP_006298985.2
OG0013671	Np007G3917400	XP_006296968.1
OG0013672	Np007G3918300	XP_006298483.1
OG0013673	Np007G3918800	XP_006297169.1
OG0013674	Np007G3919400	XP_006298059.1
OG0013675	Np007G3919500	XP_006297885.1
OG0013676	Np007G3921700	XP_006298043.2
OG0013677	Np007G3924500	XP_006297081.1
OG0013678	Np007G3924900	XP_023642078.1
OG0013679	Np007G3925100	XP_023642311.1
OG0013680	Np007G3925400	XP_023641163.1
OG0013681	Np007G3927900	XP_006299880.1
OG0013682	Np007G3928200	XP_006297014.1
OG0013683	Np007G3928400	XP_006297847.1
OG0013684	Np007G3928700	XP_006298790.1
OG0013685	Np007G3928800	XP_006298452.2
OG0013686	Np007G3928900	XP_006299265.2
OG0013687	Np007G3929600	XP_006298357.2
OG0013688	Np007G3929700	XP_006296859.1
OG0013689	Np007G3933000	XP_006298040.1
OG0013690	Np007G3933200	XP_006299786.1
OG0013691	Np007G3945100	XP_023642702.1
OG0013692	Np007G3949300	XP_006297322.1
OG0013693	Np007G3959700	XP_006297177.1
OG0013694	Np007G3961400	XP_023642121.1
OG0013695	Np007G3961500	XP_006299353.1
OG0013696	Np007G3964300	XP_006299232.1
OG0013698	Np007G3975800	XP_006296976.1
OG0013699	Np007G3976600	XP_006297358.1
OG0013700	Np007G3987600	XP_006296864.1
OG0013701	Np007G3989700	XP_006298484.2
OG0013703	Np007G4001900	XP_006297866.1
OG0013704	Np007G4002000	XP_006298359.1
OG0013705	Np007G4002100	XP_006296944.1
OG0013706	Np011G4354900	XP_006298783.1
OG0013709	Np002G1156300	XP_006302607.1
OG0013710	Np007G3804000	XP_023642712.1
OG0013711	Np007G3805200	XP_023642598.1
OG0013712	Np007G3805800	XP_006297730.1
OG0013713	Np007G3806800	XP_006299199.1
OG0013714	Np005G3154000	XP_023635377.1
OG0013715	Np005G3149000	XP_006282750.1
OG0013716	Np005G2820200	XP_023634943.1
OG0013717	Np005G3141000	XP_006282941.1
OG0013718	Np005G3138500	XP_006284470.1
OG0013719	Np005G3137600	XP_023634198.1
OG0013720	Np005G3134400	XP_023634447.1
OG0013721	Np005G3132200	XP_023637825.1
OG0013722	Np005G3128200	XP_006293188.1
OG0013723	Np005G3126100	XP_006284003.2
OG0013724	Np005G3124400	XP_006283752.1
OG0013725	Np005G3124200	XP_006284596.1
OG0013726	Np005G3098600	XP_023643423.1
OG0013727	Np005G3123400	XP_023635437.1
OG0013729	Np005G3115400	XP_006284184.1
OG0013730	Np005G3111200	XP_006283411.1
OG0013731	Np005G3108900	XP_006284223.1
OG0013732	Np001G0182400	XP_023637009.1
OG0013733	Np007G3854500	XP_006299603.1
OG0013734	Np007G3852600	XP_006297744.2
OG0013735	Np007G3849100	XP_023642126.1
OG0013736	Np007G3846600	XP_006298259.1
OG0013737	Np007G3844700	XP_006299555.1
OG0013738	Np007G3877100	XP_023638936.1, XP_023642793.1
OG0013739	Np007G3840300	XP_006300008.1
OG0013740	Np007G3839600	XP_006297648.1
OG0013741	Np007G3835300	XP_006297324.1
OG0013743	Np007G3823000, Np007G3832100	XP_006296765.1
OG0013744	Np003G1770800	XP_006302035.1
OG0013746	Np007G3823700	XP_006298586.1
OG0013747	Np007G3821600	XP_006298132.1
OG0013748	Np007G3819800	XP_023642664.1
OG0013749	Np007G3818800	XP_006299035.1
OG0013750	Np007G3816100, Np007G3815600	XP_006298732.1
OG0013751	Np007G3812400	XP_023641159.1
OG0013752	Np005G2734000	XP_006286203.1
OG0013753	Np002G1062600, Np005G2649500	XP_006300519.1
OG0013754	Np002G0957800	XP_006300850.2
OG0013755	Np002G0960300	XP_006300693.1
OG0013756	Np002G0985000	XP_023644107.1
OG0013757	Np002G0995500	XP_006302639.1
OG0013758	Np002G0988100	XP_006302298.1
OG0013759	Np002G0986900	XP_006301513.1
OG0013760	Np004G1969900	XP_006302891.1
OG0013761	Np006G3485500, Np006G3545400	XP_006300403.1
OG0013762	Np002G1041400	XP_006302072.1
OG0013763	Np003G1467900	XP_006288098.1
OG0013764	Np003G1464200	XP_023637396.1
OG0013765	Np003G1463700	XP_023635875.1
OG0013766	Np003G1463300	XP_006287419.1
OG0013767	Np003G1459900	XP_006287983.1
OG0013768	Np003G1459700	XP_006286909.1
OG0013769	Np006G3630600	XP_006294876.1
OG0013770	Np006G3665900	XP_006296462.1
OG0013771	Np003G1457100	XP_023636400.1
OG0013772	Np001G0164800	XP_006282292.1
OG0013773	Np001G0164000	XP_006279825.1
OG0013774	Np001G0178000	XP_006280032.2
OG0013775	Np001G0178100	XP_006280311.1
OG0013776	Np001G0546100	XP_006291844.1
OG0013777	Np001G0543300	XP_006291176.1
OG0013778	Np001G0542600	XP_006290487.1
OG0013779	Np001G0542500	XP_006292429.2
OG0013780	Np003G1705800, Np001G0542400	XP_006292015.1
OG0013781	Np001G0542300	XP_006291785.1
OG0013782	Np001G0542200	XP_023638755.1
OG0013783	Np001G0538800	XP_006291374.1
OG0013784	Np001G0538700	XP_006291289.1
OG0013785	Np001G0538300	XP_023638770.1
OG0013786	Np001G0537400	XP_006291190.2
OG0013787	Np001G0536800	XP_023637972.1
OG0013788	Np001G0536100	XP_006291630.2
OG0013789	Np001G0534100	XP_006290591.1
OG0013790	Np001G0532800	XP_006292183.1
OG0013791	Np001G0531200	XP_006292525.2
OG0013792	Np001G0278900	XP_006290652.2
OG0013793	Np004G2599300	XP_023644678.1
OG0013794	Np002G0783000	XP_023638013.1
OG0013795	Np004G2596100	XP_006307173.1
OG0013796	Np004G2594700, Np004G2595000	XP_023633250.1
OG0013797	Np004G2593700	XP_023645098.1
OG0013798	Np001G0197600	XP_006292221.2
OG0013799	Np004G2590800	XP_006305254.1
OG0013800	Np004G2586500	XP_006303379.1
OG0013801	Np004G2586400	XP_006305677.2, XP_006279525.1
OG0013802	Np004G2585800	XP_006305435.1
OG0013803	Np004G2585200	XP_006307205.1
OG0013804	Np004G2584200	XP_006306578.1
OG0013805	Np004G2583100	XP_006303697.1
OG0013806	Np007G4035400	XP_006297621.1
OG0013807	Np004G2579400	XP_006303529.1
OG0013808	Np004G2578700	XP_006305466.1
OG0013809	Np004G2578300	XP_006303338.1
OG0013810	Np004G2577800	XP_006303577.1
OG0013811	Np004G2575600	XP_006305664.1
OG0013812	Np004G2575000	XP_006307484.1, XP_006279287.2
OG0013813	Np004G2573900	XP_006305457.1
OG0013814	Np004G2573600	XP_006303275.1
OG0013815	Np004G2572200	XP_006306709.1
OG0013816	Np004G2569800	XP_006307466.2
OG0013817	Np004G2566500	XP_023645519.1
OG0013818	Np004G2563600	XP_023645415.1
OG0013819	Np004G2563100	XP_023645370.1
OG0013820	Np004G2557600	XP_006303252.1
OG0013821	Np004G2557000	XP_006305933.1
