Orthogroup	Arabidopsis_arenosa	Cardamine_hirsuta
OG0014144	jg9124	CARHR240630
OG0014145	jg9112, jg9053	CARHR240760
OG0014146	jg9108	CARHR240800
OG0014147	jg9104	CARHR240830
OG0014148	jg9095	CARHR240930
OG0014149	jg9091	CARHR240980
OG0014150	jg9070	CARHR241150
OG0014151	jg9066	CARHR241200
OG0014152	jg9064	CARHR241230
OG0014153	jg9047	CARHR160310, CARHR241410
OG0014154	jg9037	CARHR241520
OG0014155	jg9019	CARHR241660
OG0014157	jg8974	CARHR242020
OG0014158	jg8964	CARHR242150
OG0014159	jg13073	CARHR145190
OG0014161	jg9257	CARHR239340
OG0014162	jg9263	CARHR239270
OG0014163	jg9274	CARHR239150
OG0014164	jg21777	CARHR256880
OG0014165	jg9300	CARHR238890
OG0014166	jg9306	CARHR238830
OG0014167	jg9318	CARHR238730
OG0014168	jg9321	CARHR238700
OG0014169	jg14571	CARHR156350
OG0014170	jg18607	CARHR129050
OG0014171	jg26676	CARHR100020
OG0014172	jg26711	CARHR100200
OG0014173	jg2897	CARHR065560
OG0014174	jg2886	CARHR065460
OG0014175	jg2880	CARHR065400
OG0014176	jg2875	CARHR065310
OG0014177	jg2867	CARHR065220
OG0014179	jg2828	CARHR064810
OG0014180	jg2827	CARHR064800
OG0014181	jg30877	CARHR023590
OG0014182	jg30908	CARHR023810
OG0014183	jg12432	CARHR263660
OG0014184	jg30955	CARHR024260
OG0014185	jg30980	CARHR024390
OG0014186	jg30982	CARHR024400
OG0014187	jg31076	CARHR025160
OG0014188	jg31092	CARHR025330
OG0014189	jg31103	CARHR025450
OG0014190	jg31134	CARHR025680
OG0014191	jg31135	CARHR025690
OG0014192	jg31140	CARHR025730
OG0014193	jg18080	CARHR123740
OG0014194	jg26911, jg26912	CARHR102020
OG0014195	jg8008	CARHR250320
OG0014196	jg8010	CARHR250300
OG0014197	jg8017	CARHR249590
OG0014198	jg8027	CARHR249610
OG0014199	jg8033	CARHR249670
OG0014200	jg8034	CARHR249680
OG0014201	jg8044	CARHR249740
OG0014202	jg8048	CARHR249880
OG0014203	jg8050	CARHR249850
OG0014204	jg8066	CARHR249950
OG0014205	jg8067	CARHR249960
OG0014206	jg8070	CARHR249990
OG0014207	jg8077	CARHR250060
OG0014208	jg8082	CARHR250090
OG0014210	jg8143	CARHR249420
OG0014211	jg9840	CARHR233700
OG0014212	jg8119	CARHR249170
OG0014213	jg8166	CARHR248930
OG0014214	jg8167	CARHR248920
OG0014215	jg8184	CARHR248730
OG0014216	jg8192	CARHR248670
OG0014217	jg8196	CARHR000050, CARHR248570
OG0014218	jg8212	CARHR248430
OG0014219	jg8214	CARHR248410
OG0014220	jg8215	CARHR248400
OG0014221	jg8229	CARHR248200
OG0014222	jg8231	CARHR248190
OG0014223	jg19497	CARHR115950
OG0014224	jg13226	CARHR115960
OG0014225	jg31246	CARHR026780
OG0014226	jg31150	CARHR025830
OG0014227	jg32470	CARHR035140
OG0014228	jg32471	CARHR035190
OG0014229	jg32480	CARHR035220
OG0014230	jg9775	CARHR234360
OG0014231	jg9708	CARHR235100
OG0014232	jg9697	CARHR235210
OG0014233	jg9696	CARHR235220
OG0014234	jg9668	CARHR235470
OG0014235	jg9667	CARHR235480
OG0014236	jg9653	CARHR235570
OG0014237	jg13189	CARHR146270
OG0014238	jg9625	CARHR235820
OG0014239	jg9624	CARHR235830
OG0014240	jg9613	CARHR235940
OG0014241	jg13190	CARHR146280
OG0014242	jg13213	CARHR146480
OG0014243	jg29803	CARHR013770
OG0014244	jg29815	CARHR013850
OG0014247	jg30643	CARHR021440
OG0014248	jg30984	CARHR024410, CARHR024430
OG0014249	jg31156	CARHR025890
OG0014250	jg31171	CARHR026030
OG0014251	jg31176	CARHR026090
OG0014252	jg31183	CARHR026160
OG0014253	jg31216	CARHR026480
OG0014254	jg31275	CARHR027070
OG0014255	jg31931	CARHR032150
OG0014256	jg32884, jg32332, jg16544, jg11625	CARHR119170
OG0014258	jg405	CARHR046650
OG0014259	jg1192, jg1190, jg1187	CARHR053850
OG0014259	jg1191	CARHR053840
OG0014259	jg1193	CARHR053860
OG0014261	jg3245	CARHR069420
OG0014262	jg3341	CARHR070320
OG0014263	jg3639	CARHR073170
OG0014264	jg24089	CARHR076680
OG0014265	jg25260	CARHR087510
OG0014267	jg26454	CARHR098180
OG0014268	jg21320, jg26708	CARHR100160
OG0014270	jg27080	CARHR057040
OG0014271	jg27582	CARHR105930
OG0014273	jg28115	CARHR109740
OG0014274	jg16542	CARHR112160
OG0014275	jg16763	CARHR114360
OG0014276	jg16832	CARHR114640
OG0014277	jg16871	CARHR118280
OG0014278	jg17316	CARHR115130
OG0014280	jg18154	CARHR124560
OG0014281	jg18492	CARHR127970
OG0014282	jg18642	CARHR129380
OG0014283	jg18665	CARHR129570
OG0014284	jg18678	CARHR129700
OG0014286	jg19329	CARHR135740
OG0014287	jg12910	CARHR143730
OG0014288	jg12940	CARHR144060
OG0014289	jg13154, jg13156	CARHR145890
OG0014290	jg13369	CARHR147830
OG0014291	jg13789, jg13787	CARHR153020
OG0014292	jg13804	CARHR153030
OG0014293	jg13867	CARHR153470
OG0014294	jg14272	CARHR055720
OG0014295	jg14573	CARHR156360
OG0014296	jg14859	CARHR159050
OG0014297	jg14871	CARHR159120
OG0014298	jg15318	CARHR163750
OG0014299	jg15888	CARHR218790, CARHR169010
OG0014300	jg4152, jg4151	CARHR209230
OG0014301	jg4265	CARHR208150
OG0014302	jg4415	CARHR207130
OG0014303	jg5065	CARHR200880
OG0014304	jg5356	CARHR198020
OG0014306	jg7058	CARHR259380
OG0014307	jg7209	CARHR259960
OG0014308	jg7234	CARHR260210
OG0014309	jg7417	CARHR255930, CARHR255920
OG0014310	jg7769	CARHR252490
OG0014311	jg8045	CARHR249750
OG0014312	jg8189	CARHR248710
OG0014313	jg8952	CARHR242720
OG0014314	jg9339	CARHR238580
OG0014315	jg9816	CARHR233950
OG0014316	jg9855	CARHR233540
OG0014317	jg10746	CARHR225300
OG0014318	jg10948	CARHR229540
OG0014319	jg11509	CARHR219080
OG0014320	jg11928	CARHR217400
OG0014321	jg11994	CARHR216740
OG0014323	jg20508	CARHR176240
OG0014324	jg20906, jg20905	CARHR180430
OG0014325	jg20915	CARHR180600
OG0014326	jg20987	CARHR181150
OG0014327	jg21519	CARHR182660
OG0014328	jg21661	CARHR258540
OG0014329	jg21715	CARHR257840
OG0014330	jg21733	CARHR257590
OG0014331	jg21734	CARHR257580
OG0014332	jg21739	CARHR257480
OG0014333	jg21856	CARHR264660
OG0014334	jg22257	CARHR267810
OG0014335	jg22303	CARHR268130
OG0014336	jg23198	CARHR276250
OG0014337	jg133, jg287	CARHR283260
OG0014338	jg23832	CARHR044290, CARHR282390, CARHR282490
OG0014373	jg14005	CARHR184560
OG0014374	jg14464	CARHR154880
OG0014375	jg14489	CARHR155570
OG0014376	jg14493	CARHR155610
OG0014377	jg14494	CARHR155620
OG0014378	jg14495	CARHR155640
OG0014379	jg14515	CARHR155860
OG0014380	jg22235	CARHR267680
OG0014381	jg14667	CARHR157250
OG0014382	jg14660	CARHR157200
OG0014383	jg14657	CARHR157170
OG0014384	jg14652	CARHR157150
OG0014385	jg14648	CARHR157110
OG0014386	jg14638	CARHR157000
OG0014387	jg14630	CARHR156940
OG0014388	jg14595	CARHR156640
OG0014389	jg14602	CARHR156730, CARHR054080
OG0014390	jg31236	CARHR026710
OG0014391	jg14589	CARHR156550
OG0014392	jg14585	CARHR156500
OG0014393	jg14583	CARHR156480
OG0014394	jg12898	CARHR143620
OG0014395	jg12906	CARHR143690
OG0014396	jg13025	CARHR144730
OG0014397	jg12660	CARHR261520
OG0014398	jg12658	CARHR261570
OG0014399	jg12652	CARHR261620
OG0014400	jg9342	CARHR238550
OG0014401	jg11880	CARHR286890
OG0014402	jg32788	CARHR037200
OG0014403	jg5629	CARHR195170
OG0014404	jg5620	CARHR195340
OG0014405	jg5600	CARHR195520
OG0014406	jg5598	CARHR195540
OG0014407	jg5590	CARHR195610
OG0014408	jg5579	CARHR195750
OG0014409	jg5574	CARHR195800
OG0014410	jg5569	CARHR195850
OG0014411	jg5551	CARHR195970
OG0014412	jg5517	CARHR196290
OG0014413	jg5515	CARHR196310
OG0014414	jg5511	CARHR196350
OG0014415	jg5504	CARHR196440
OG0014416	jg5490	CARHR196570
OG0014418	jg5438	CARHR197160
OG0014419	jg21384, jg2718	CARHR183610
OG0014420	jg5395	CARHR197620
OG0014421	jg9599	CARHR236120
OG0014422	jg5376	CARHR197800
OG0014423	jg5369	CARHR197880
OG0014424	jg5360	CARHR197960
OG0014425	jg5350	CARHR198070
OG0014426	jg5325	CARHR198300
OG0014427	jg5321	CARHR198320
OG0014428	jg5320	CARHR198330
OG0014429	jg5301	CARHR198540
OG0014430	jg5291	CARHR198630
OG0014431	jg5288	CARHR198660
OG0014432	jg5278	CARHR198750
OG0014433	jg11391	CARHR220030
OG0014434	jg5277	CARHR198760
OG0014435	jg5275	CARHR198780
OG0014436	jg5273	CARHR198800
OG0014437	jg5260	CARHR198900
OG0014438	jg5245	CARHR199050
OG0014439	jg5238	CARHR199120
OG0014440	jg5229	CARHR199200
OG0014441	jg5224	CARHR199250
OG0014442	jg5222	CARHR199280
OG0014443	jg5200	CARHR199540
OG0014444	jg5199	CARHR199550
OG0014445	jg5194	CARHR199600
OG0014446	jg5187	CARHR199670
OG0014447	jg5154	CARHR200020
OG0014448	jg5153	CARHR200030
OG0014449	jg5126	CARHR200350
OG0014450	jg5102	CARHR200530
OG0014452	jg5076	CARHR200770
OG0014453	jg5072	CARHR200810
OG0014454	jg5061	CARHR200920
OG0014455	jg5056	CARHR200960
OG0014456	jg5012	CARHR201410
OG0014457	jg5004	CARHR201500
OG0014458	jg9573	CARHR236360
OG0014459	jg4992	CARHR201610
OG0014460	jg13657	CARHR151760
OG0014461	jg4966	CARHR201900
OG0014462	jg4955	CARHR201990
OG0014463	jg4940	CARHR202200
OG0014464	jg4934	CARHR202250
OG0014465	jg4933	CARHR202260
OG0014466	jg4932	CARHR202270
OG0014467	jg4923	CARHR202350
OG0014468	jg4920	CARHR202380
OG0014470	jg4899	CARHR202620
OG0014471	jg4898	CARHR202630
OG0014472	jg4893	CARHR202690
OG0014473	jg4885	CARHR202740
OG0014474	jg4884	CARHR202750
OG0014475	jg4879	CARHR202790
OG0014476	jg4869	CARHR202920
OG0014477	jg4850	CARHR203090
OG0014478	jg4836	CARHR203170
OG0014479	jg4835	CARHR203180
OG0014480	jg4823	CARHR203320
OG0014481	jg11939	CARHR217490
OG0014482	jg4778	CARHR203760
OG0014483	jg4762	CARHR203940
OG0014484	jg4761	CARHR203930
OG0014485	jg4731	CARHR204250
OG0014486	jg4718	CARHR204370
OG0014487	jg4711	CARHR204430
OG0014488	jg4695	CARHR204570
OG0014489	jg26844	CARHR101340
OG0014490	jg4682	CARHR204730
OG0014491	jg4680	CARHR204780
OG0014493	jg4644	CARHR205130
OG0014494	jg4633	CARHR205270
OG0014495	jg4603	CARHR205560
OG0014496	jg4592	CARHR205640
OG0014497	jg7877	CARHR251280
OG0014498	jg9958	CARHR232510
OG0014499	jg9967	CARHR232460
OG0014500	jg9979	CARHR232360
OG0014502	jg9992	CARHR232190
OG0014503	jg9998	CARHR232120
OG0014504	jg10004, jg10002	CARHR232090
OG0014505	jg17436	CARHR118540
OG0014506	jg14367	CARHR154210
OG0014507	jg21781	CARHR118630
OG0014508	jg17515	CARHR119010
OG0014509	jg17444	CARHR118750
OG0014510	jg17451	CARHR118790
OG0014511	jg17504	CARHR118930
OG0014512	jg17506	CARHR118960
OG0014513	jg17525	CARHR119030
OG0014514	jg17534	CARHR119040
OG0014515	jg17591	CARHR119530
OG0014516	jg17613	CARHR119700
OG0014517	jg17637	CARHR119920
OG0014518	jg17645	CARHR119970
OG0014519	jg17646	CARHR119990
OG0014520	jg17681	CARHR120230
OG0014521	jg17721	CARHR120540
OG0014522	jg17731	CARHR120660
OG0014523	jg17758	CARHR120810
OG0014524	jg17761	CARHR120860
OG0014525	jg17768	CARHR121000
OG0014526	jg17773	CARHR121080
OG0014527	jg17785	CARHR121170
OG0014528	jg17793	CARHR121250
OG0014529	jg17797	CARHR121280
OG0014530	jg17814	CARHR121490
OG0014531	jg17829	CARHR121580
OG0014532	jg17833	CARHR121650
OG0014533	jg17841	CARHR121760
OG0014534	jg17842	CARHR121770
OG0014535	jg17860	CARHR121950
OG0014536	jg17900	CARHR122280
OG0014537	jg17903	CARHR122350
OG0014538	jg17968	CARHR122840
OG0014539	jg17984	CARHR122950
OG0014540	jg17986	CARHR122970
OG0014541	jg18031	CARHR123210
OG0014542	jg18042	CARHR123380
OG0014543	jg18050	CARHR123440
OG0014544	jg18059	CARHR123490
OG0014545	jg18068	CARHR123590
OG0014546	jg18073	CARHR123640
OG0014547	jg18139	CARHR124370
OG0014548	jg6048	CARHR191160
OG0014549	jg15796	CARHR168060, CARHR168040
OG0014550	jg18192	CARHR124930
OG0014551	jg18193	CARHR124940
OG0014552	jg18194	CARHR124960
OG0014553	jg18205	CARHR125090
OG0014554	jg18212	CARHR125120
OG0014555	jg10060	CARHR231630
OG0014556	jg18252	CARHR125560
OG0014557	jg18259	CARHR125650
OG0014558	jg18269	CARHR125780
OG0014559	jg18276	CARHR125850
OG0014560	jg18282	CARHR125890
OG0014561	jg18335	CARHR126490, CARHR004520
OG0014562	jg18318	CARHR126300
OG0014563	jg18300	CARHR126140
OG0014564	jg18295	CARHR126040
OG0014565	jg18354	CARHR126670
OG0014566	jg18357	CARHR126730
OG0014567	jg18375	CARHR126850
OG0014568	jg18376	CARHR126860
OG0014569	jg18439	CARHR127410
OG0014570	jg20867	CARHR180180
OG0014571	jg20844	CARHR179930
OG0014572	jg20831	CARHR179700
OG0014573	jg20826	CARHR179680
OG0014574	jg20824	CARHR179670
OG0014575	jg20820	CARHR179610
OG0014576	jg20807	CARHR179500
OG0014577	jg20800	CARHR179380
OG0014578	jg20778	CARHR179120
OG0014579	jg20777	CARHR179110
OG0014580	jg20775	CARHR179080
OG0014581	jg20769	CARHR178990
OG0014582	jg9942	CARHR232680
OG0014584	jg9930	CARHR232780
OG0014585	jg9923	CARHR232850
OG0014586	jg9922	CARHR232860
OG0014587	jg9912	CARHR232960
OG0014588	jg9910	CARHR232980
OG0014589	jg32811	CARHR037310
OG0014590	jg32799	CARHR037260
OG0014591	jg32790	CARHR037220
OG0014592	jg32766, jg32268	CARHR036920
OG0014593	jg32755	CARHR036830
OG0014594	jg31286	CARHR134190
OG0014595	jg32660	CARHR036170
OG0014596	jg3325	CARHR070190
OG0014597	jg32669, jg32680	CARHR036220
OG0014598	jg32694	CARHR036250
OG0014599	jg32713	CARHR036440
OG0014600	jg32715	CARHR036460
OG0014601	jg31298	CARHR027260
OG0014602	jg31299	CARHR027270
OG0014603	jg31306	CARHR027330
OG0014604	jg31313	CARHR027390
OG0014605	jg31332	CARHR027590
OG0014606	jg31343	CARHR027700
OG0014607	jg31359	CARHR027820
OG0014609	jg31370	CARHR027920
OG0014610	jg31414	CARHR028260
OG0014611	jg31445	CARHR028540
OG0014612	jg31466	CARHR028730
OG0014613	jg31483	CARHR028930
OG0014614	jg31500	CARHR029010
OG0014615	jg31522	CARHR029180
OG0014616	jg31531	CARHR029540
OG0014617	jg31542	CARHR029410
OG0014618	jg31549	CARHR029340
OG0014619	jg31551	CARHR029320
OG0014620	jg31605	CARHR029910
OG0014621	jg31609	CARHR029940
OG0014622	jg31611	CARHR029950
OG0014623	jg10024	CARHR231930
OG0014624	jg31619	CARHR030050
OG0014625	jg31622	CARHR030120
OG0014626	jg31626	CARHR030150
OG0014627	jg31655	CARHR030300
OG0014628	jg31658	CARHR030330
OG0014629	jg31663	CARHR030390
OG0014630	jg31692	CARHR030570
OG0014631	jg31722	CARHR030630
OG0014632	jg31728	CARHR030640
OG0014633	jg31746	CARHR030780
OG0014634	jg31755	CARHR030840
OG0014635	jg31771	CARHR030950
OG0014636	jg31774	CARHR030980
OG0014637	jg31777	CARHR287030
OG0014638	jg31808	CARHR031080
OG0014639	jg31809	CARHR031090
OG0014640	jg31810	CARHR031100
OG0014641	jg31823	CARHR031250
OG0014643	jg31853	CARHR031520
OG0014644	jg31863	CARHR031590
OG0014645	jg31872	CARHR031630
OG0014646	jg31881	CARHR031680
OG0014647	jg31904	CARHR031970
OG0014648	jg13069	CARHR145140
OG0014649	jg13076	CARHR145220
OG0014650	jg13102	CARHR145420
OG0014651	jg13119	CARHR145550
OG0014652	jg13143	CARHR145770
OG0014654	jg13146	CARHR145810
OG0014655	jg13165	CARHR145970
OG0014656	jg13168	CARHR145990
OG0014657	jg23706	CARHR280840
OG0014658	jg23702	CARHR280810
OG0014659	jg23679	CARHR280600
OG0014660	jg23655	CARHR280370
OG0014661	jg23652	CARHR280340
OG0014662	jg23651	CARHR280330
OG0014663	jg23648	CARHR280290
OG0014664	jg23647	CARHR280280
OG0014665	jg23635	CARHR280160
OG0014666	jg23632	CARHR280130
OG0014667	jg23630	CARHR280110
OG0014668	jg23618	CARHR279980
OG0014669	jg23612	CARHR279910
OG0014670	jg23611	CARHR279900
OG0014671	jg23607	CARHR279850
OG0014672	jg23593	CARHR279730
OG0014674	jg23565	CARHR279500
OG0014675	jg23529	CARHR279120
OG0014676	jg23525	CARHR279080
OG0014677	jg23506	CARHR293790
OG0014678	jg23495	CARHR278890
OG0014679	jg23490	CARHR278840
OG0014680	jg23480	CARHR278720
OG0014681	jg23470	CARHR278630
OG0014682	jg23464	CARHR278560
OG0014683	jg23449	CARHR278420
OG0014684	jg23445	CARHR278390
OG0014685	jg23443	CARHR278380
OG0014686	jg23439	CARHR278320
OG0014687	jg23419	CARHR278190
OG0014688	jg23412	CARHR278140
OG0014689	jg23406	CARHR278070
OG0014690	jg23390	CARHR277910
OG0014691	jg23385	CARHR277860
OG0014692	jg23377	CARHR277830
OG0014693	jg23336	CARHR277510
OG0014694	jg23315	CARHR277290
OG0014695	jg23314	CARHR277280
OG0014696	jg23311	CARHR277240
OG0014697	jg23309	CARHR277220
OG0014698	jg23308	CARHR277210
OG0014699	jg19517	CARHR107570
OG0014700	jg23300	CARHR277110
OG0014701	jg23281	CARHR276950
OG0014702	jg23279	CARHR276940
OG0014703	jg23274	CARHR276890
OG0014704	jg23263	CARHR276810
OG0014705	jg23262	CARHR276800
OG0014706	jg23229	CARHR276540
OG0014707	jg23209	CARHR276350
OG0014708	jg23185	CARHR276110
OG0014709	jg23184	CARHR276100
OG0014710	jg23163	CARHR275910
OG0014711	jg23159	CARHR275880
OG0014712	jg23157	CARHR275860
OG0014713	jg23149	CARHR275820
OG0014714	jg23138	CARHR275680
OG0014715	jg23136	CARHR275660
OG0014716	jg23116	CARHR275480
OG0014717	jg23115	CARHR275470
OG0014718	jg23106	CARHR275370
OG0014719	jg23094	CARHR275240
OG0014720	jg23083	CARHR275150
OG0014721	jg23072	CARHR275020
OG0014722	jg23056	CARHR274830
OG0014723	jg13383	CARHR147920
OG0014724	jg23038	CARHR274640
OG0014725	jg23036	CARHR274620
OG0014726	jg23027	CARHR274550
OG0014727	jg6157	CARHR190410
OG0014728	jg6197	CARHR190040
OG0014729	jg6200	CARHR190020
OG0014730	jg6220	CARHR189830
OG0014731	jg6223	CARHR189800
OG0014732	jg6237	CARHR189680
OG0014733	jg32658	CARHR036150
OG0014734	jg6262	CARHR189490
OG0014735	jg14366	CARHR154200
OG0014736	jg6281	CARHR189240, CARHR189220
OG0014737	jg6282	CARHR189210
OG0014738	jg6283	CARHR189200
OG0014739	jg6289, jg6287	CARHR189150
OG0014740	jg6292	CARHR189130
OG0014741	jg6296	CARHR189090
OG0014742	jg6313	CARHR188930
OG0014743	jg6314	CARHR188920
OG0014745	jg6316	CARHR188910
OG0014746	jg6326	CARHR188860
OG0014747	jg6342	CARHR188730
OG0014748	jg6352	CARHR188640
OG0014749	jg6356	CARHR188620
OG0014750	jg6359	CARHR188580
OG0014751	jg6366	CARHR188520
OG0014752	jg6409	CARHR188140
OG0014753	jg6487	CARHR187500
OG0014754	jg6494	CARHR187270
OG0014755	jg6496	CARHR187290
OG0014756	jg6498	CARHR187340
OG0014757	jg6515	CARHR187440
OG0014758	jg5797	CARHR193580
OG0014759	jg5828	CARHR193250
OG0014760	jg5846	CARHR193030
OG0014761	jg5867	CARHR192810
OG0014763	jg5888	CARHR192600
OG0014764	jg5904	CARHR192460
OG0014765	jg5906	CARHR192390
OG0014766	jg5907	CARHR034960, CARHR192380
OG0014767	jg5923	CARHR192220
OG0014768	jg5924	CARHR192200
OG0014769	jg5929	CARHR192150
OG0014770	jg5956	CARHR191940
OG0014771	jg5971	CARHR191810
OG0014772	jg5986	CARHR191660
OG0014773	jg6007	CARHR191480
OG0014774	jg6014	CARHR191410
OG0014775	jg6015	CARHR191400
OG0014776	jg30853	CARHR023320
OG0014777	jg6038	CARHR191250
OG0014778	jg6051	CARHR191130
OG0014779	jg6052	CARHR191120
OG0014780	jg6057	CARHR191060
OG0014781	jg6096	CARHR190840
OG0014782	jg6117	CARHR190730
OG0014783	jg26788	CARHR100880
OG0014784	jg6120	CARHR190690
OG0014785	jg6122	CARHR190660
OG0014786	jg21187	CARHR284740
OG0014787	jg22081	CARHR266710
OG0014788	jg23014	CARHR274420
OG0014789	jg23000	CARHR274290
OG0014790	jg22998	CARHR274260
OG0014791	jg22995	CARHR274230
OG0014792	jg22993	CARHR274200
OG0014793	jg22957	CARHR273800
OG0014794	jg145	CARHR288240, CARHR282630
OG0014795	jg22920	CARHR273410
OG0014796	jg22913	CARHR273350
OG0014797	jg22878	CARHR285820
OG0014798	jg12385	CARHR213920
OG0014799	jg22873	CARHR285770
OG0014800	jg22869	CARHR285730
OG0014801	jg22855	CARHR285580
OG0014802	jg22853	CARHR285560
OG0014803	jg22835	CARHR285310
OG0014804	jg22833	CARHR285290
OG0014805	jg22784	CARHR272600
OG0014806	jg22774	CARHR272440
OG0014807	jg22767	CARHR272380
OG0014808	jg22766	CARHR272370
OG0014809	jg22757	CARHR272270
OG0014810	jg22736	CARHR272120
OG0014811	jg22730	CARHR272040
OG0014812	jg22728	CARHR272020
OG0014813	jg22720	CARHR271960
OG0014814	jg22718	CARHR256340, CARHR271930
OG0014815	jg22663	CARHR271370
OG0014816	jg22716	CARHR271920
OG0014817	jg22712	CARHR271890
OG0014818	jg22698	CARHR271730
OG0014819	jg22695	CARHR271710
OG0014820	jg22678	CARHR271490
OG0014821	jg22676	CARHR271480
OG0014822	jg22673	CARHR271450
OG0014823	jg22670	CARHR271430
OG0014824	jg22668	CARHR271410
OG0014825	jg22643	CARHR271210
OG0014826	jg22641	CARHR271190
OG0014827	jg12974	CARHR144290
OG0014828	jg27981	CARHR108750
OG0014829	jg27557	CARHR105650
OG0014830	jg22598	CARHR270810
OG0014831	jg22599	CARHR270820
OG0014832	jg22612	CARHR270950
OG0014833	jg22556	CARHR270480
OG0014834	jg22555	CARHR270470
OG0014835	jg22541	CARHR270280
OG0014836	jg22470	CARHR269610
OG0014838	jg22456	CARHR269460
OG0014839	jg22410	CARHR269060
OG0014840	jg22435	CARHR269320
OG0014841	jg22433	CARHR269300
OG0014842	jg22430	CARHR269270
OG0014843	jg22424	CARHR269230
OG0014844	jg22422	CARHR269210
OG0014846	jg22394	CARHR268890
OG0014847	jg22386	CARHR268830
OG0014848	jg22378	CARHR268780
OG0014849	jg22309	CARHR268170
OG0014850	jg14814	CARHR158600
OG0014851	jg14781, jg21514	CARHR158380
OG0014852	jg14772	CARHR158260
OG0014853	jg14754	CARHR158030
OG0014854	jg14726	CARHR157810
OG0014855	jg14725	CARHR157790
OG0014856	jg14705	CARHR157620
OG0014857	jg1584	CARHR055490
OG0014858	jg7963	CARHR250830
OG0014859	jg4590	CARHR205660
OG0014860	jg4581	CARHR205750, CARHR217940
OG0014861	jg19135	CARHR133940
OG0014863	jg4530	CARHR206110
OG0014864	jg4513	CARHR206260
OG0014865	jg4507	CARHR206320
OG0014866	jg4500	CARHR206390
OG0014867	jg4495	CARHR206430
OG0014868	jg4457, jg4433	CARHR206660
OG0014869	jg4409	CARHR207080
OG0014870	jg1744	CARHR056260
OG0014871	jg4370	CARHR206790
OG0014872	jg4368	CARHR206780
OG0014873	jg10065	CARHR231580
OG0014874	jg4352	CARHR207250
OG0014875	jg4351	CARHR207260
OG0014876	jg4350	CARHR207270
OG0014877	jg4348	CARHR207290
OG0014879	jg4337	CARHR207450
OG0014880	jg4335	CARHR207470
OG0014881	jg4333	CARHR207510
OG0014882	jg4328	CARHR207580
OG0014883	jg4326	CARHR207600
OG0014884	jg4292	CARHR207870
