Orthogroup	Arabidopsis_arenosa	Arabis_alpina
OG0016100	jg12302	Aa_G551800.h1.t1
OG0016101	jg12258	Aa_G336590.h1.t1
OG0016102	jg12254	Aa_G336570.h1.t1
OG0016103	jg12204	Aa_G512890.h1.t1, Aa_G512880.h1.t1
OG0016104	jg12069	Aa_G333580.h1.t1
OG0016105	jg21338	Aa_G287040.h1.t1
OG0016106	jg21298	Aa_G287030.h1.t1
OG0016107	jg21291	Aa_G200210.h1.t1
OG0016108	jg21285	Aa_G244830.h1.t1
OG0016109	jg26639	Aa_G178950.h1.t1
OG0016110	jg26587	Aa_G538320.h1.t1
OG0016111	jg26573	Aa_G239900.h1.t1
OG0016112	jg26562	Aa_G330880.h1.t1
OG0016113	jg28320	Aa_G505110.h1.t1
OG0016114	jg26521	Aa_G413610.h1.t1
OG0016115	jg26490	Aa_G91320.h1.t1
OG0016116	jg26475	Aa_G96530.h1.t1
OG0016117	jg26360	Aa_G171730.h1.t1
OG0016118	jg26354	Aa_G72040.h1.t1
OG0016119	jg26353	Aa_G72030.h1.t1
OG0016120	jg26349	Aa_G388640.h1.t1
OG0016121	jg26327	Aa_G229400.h1.t1
OG0016122	jg26324	Aa_G229370.h1.t1
OG0016123	jg26317	Aa_G227450.h1.t1
OG0016124	jg26253	Aa_G221680.h1.t1
OG0016125	jg9381	Aa_G325460.h1.t1
OG0016126	jg9424	Aa_G582400.h1.t1
OG0016129	jg2105	Aa_G288110.h1.t1
OG0016130	jg2087	Aa_G149680.h1.t1
OG0016131	jg2059	Aa_G30890.h1.t1
OG0016132	jg2056	Aa_G30810.h1.t1
OG0016133	jg2052	Aa_G30760.h1.t1
OG0016134	jg1985	Aa_G359640.h1.t1
OG0016135	jg2008	Aa_G663830.h1.t1
OG0016136	jg2019	Aa_G405100.h1.t1
OG0016137	jg2020	Aa_G368200.h1.t1
OG0016138	jg1944	Aa_G562950.h1.t1
OG0016139	jg1808	Aa_G628000.h1.t1
OG0016140	jg1753	Aa_G591920.h1.t1
OG0016141	jg23380	Aa_G284080.h1.t1
OG0016142	jg1747	Aa_G407550.h1.t1
OG0016143	jg1818	Aa_G321700.h1.t1
OG0016144	jg1587	Aa_G282500.h1.t1
OG0016145	jg1558	Aa_G62060.h1.t1
OG0016146	jg5737	Aa_G126120.h1.t1
OG0016147	jg5735	Aa_G126150.h1.t1
OG0016148	jg5729	Aa_G126220.h1.t1
OG0016149	jg5728	Aa_G126230.h1.t1
OG0016150	jg5717	Aa_G33710.h1.t1
OG0016151	jg5713	Aa_G446950.h1.t1
OG0016152	jg5699	Aa_G280220.h1.t1
OG0016153	jg5683	Aa_G416090.h1.t1
OG0016154	jg5670	Aa_G410960.h1.t1
OG0016155	jg5664	Aa_G411010.h1.t1
OG0016156	jg5663	Aa_G411020.h1.t1
OG0016157	jg6782	Aa_G542480.h1.t1
OG0016158	jg21598	Aa_G296640.h1.t1
OG0016159	jg21582	Aa_G196480.h1.t1
OG0016160	jg21602	Aa_G296710.h1.t1
OG0016161	jg22019, jg21528	Aa_G382520.h1.t1
OG0016162	jg28186	Aa_G64150.h1.t1
OG0016163	jg15144	Aa_G114560.h1.t1
OG0016164	jg15140	Aa_G114550.h1.t1
OG0016165	jg15136	Aa_G114520.h1.t1
OG0016166	jg15128	Aa_G339250.h1.t1
OG0016168	jg15113	Aa_G300250.h1.t1
OG0016169	jg15096	Aa_G485510.h1.t1
OG0016170	jg12840	Aa_G184990.h1.t1
OG0016171	jg15093	Aa_G235910.h1.t1
OG0016172	jg15078	Aa_G236070.h1.t1
OG0016173	jg15077	Aa_G236060.h1.t1
OG0016174	jg15073	Aa_G178540.h1.t1
OG0016175	jg15049	Aa_G123020.h1.t1
OG0016176	jg15047	Aa_G122990.h1.t1
OG0016177	jg15044	Aa_G122940.h1.t1
OG0016178	jg15040	Aa_G122890.h1.t1
OG0016179	jg15027	Aa_G122700.h1.t1
OG0016180	jg15015	Aa_G122540.h1.t1
OG0016181	jg15014	Aa_G122530.h1.t1
OG0016182	jg15008	Aa_G122460.h1.t1
OG0016183	jg28398	Aa_G106320.h1.t1
OG0016184	jg28405	Aa_G106230.h1.t1
OG0016185	jg28407	Aa_G106210.h1.t1
OG0016186	jg28422	Aa_G106070.h1.t1
OG0016187	jg28426	Aa_G94600.h1.t1
OG0016188	jg28429	Aa_G94570.h1.t1
OG0016189	jg28432	Aa_G94530.h1.t1
OG0016190	jg28433	Aa_G94510.h1.t1
OG0016191	jg28434	Aa_G94500.h1.t1
OG0016192	jg28435	Aa_G94490.h1.t1
OG0016193	jg28443	Aa_G94410.h1.t1
OG0016194	jg28449	Aa_G94340.h1.t1
OG0016196	jg28454	Aa_G291090.h1.t1
OG0016197	jg28463	Aa_G105740.h1.t1
OG0016198	jg28475	Aa_G105830.h1.t1
OG0016199	jg28482	Aa_G105890.h1.t1
OG0016200	jg28498	Aa_G325190.h1.t1
OG0016201	jg28500	Aa_G325170.h1.t1
OG0016202	jg28503	Aa_G290760.h1.t1
OG0016203	jg28532	Aa_G65940.h1.t1
OG0016205	jg28538	Aa_G325290.h1.t1
OG0016206	jg28539	Aa_G687290.h1.t1
OG0016207	jg28547	Aa_G452110.h1.t1
OG0016208	jg28559	Aa_G6430.h1.t1
OG0016209	jg28570	Aa_G6520.h1.t1
OG0016210	jg28571	Aa_G6530.h1.t1
OG0016211	jg28580	Aa_G6590.h1.t1
OG0016212	jg28593	Aa_G6730.h1.t1
OG0016213	jg28624	Aa_G228330.h1.t1
OG0016214	jg28640	Aa_G135140.h1.t1
OG0016215	jg28655	Aa_G135010.h1.t1
OG0016216	jg28656	Aa_G135000.h1.t1
OG0016217	jg28657	Aa_G134990.h1.t1
OG0016218	jg28671	Aa_G134850.h1.t1
OG0016219	jg28677	Aa_G134790.h1.t1
OG0016220	jg28682	Aa_G134760.h1.t1
OG0016221	jg28690	Aa_G134680.h1.t1
OG0016222	jg28699	Aa_G134600.h1.t1
OG0016223	jg28723	Aa_G400330.h1.t1
OG0016224	jg28735	Aa_G400490.h1.t1
OG0016225	jg28749	Aa_G341260.h1.t1
OG0016226	jg28773	Aa_G38860.h1.t1
OG0016227	jg28776	Aa_G38890.h1.t1
OG0016229	jg28812	Aa_G217810.h1.t1
OG0016230	jg28813	Aa_G286230.h1.t1
OG0016231	jg28820	Aa_G286300.h1.t1
OG0016232	jg28824	Aa_G286310.h1.t1
OG0016233	jg28827	Aa_G286330.h1.t1
OG0016234	jg28838	Aa_G493570.h1.t1
OG0016235	jg28845	Aa_G600520.h1.t1
OG0016236	jg28848	Aa_G235340.h1.t1
OG0016237	jg28867	Aa_G219030.h1.t1
OG0016238	jg28870	Aa_G219060.h1.t1
OG0016239	jg28874	Aa_G219080.h1.t1
OG0016240	jg28876	Aa_G219100.h1.t1
OG0016241	jg28882	Aa_G79300.h1.t1
OG0016242	jg28901	Aa_G79450.h1.t1
OG0016243	jg28909	Aa_G219890.h1.t1
OG0016244	jg28930	Aa_G220700.h1.t1
OG0016245	jg28931	Aa_G220690.h1.t1
OG0016246	jg28933	Aa_G220670.h1.t1
OG0016247	jg28939	Aa_G220580.h1.t1
OG0016248	jg1507	Aa_G256220.h1.t1
OG0016250	jg28995	Aa_G22810.h1.t1
OG0016251	jg29002	Aa_G22740.h1.t1
OG0016252	jg29003	Aa_G22730.h1.t1, Aa_G22720.h1.t1
OG0016253	jg29006	Aa_G22690.h1.t1
OG0016254	jg29017	Aa_G22530.h1.t1
OG0016255	jg29019	Aa_G22510.h1.t1
OG0016256	jg29021	Aa_G22490.h1.t1
OG0016257	jg29029	Aa_G22390.h1.t1
OG0016258	jg29031	Aa_G22370.h1.t1
OG0016259	jg29041	Aa_G22310.h1.t1
OG0016260	jg29049	Aa_G429860.h1.t1
OG0016261	jg29053	Aa_G429820.h1.t1
OG0016262	jg29056	Aa_G429760.h1.t1
OG0016263	jg29058	Aa_G663670.h1.t1
OG0016264	jg29078	Aa_G275930.h1.t1
OG0016266	jg10042	Aa_G516770.h1.t1
OG0016268	jg29108	Aa_G310510.h1.t1
OG0016269	jg29109	Aa_G769790.h1.t1
OG0016270	jg29126	Aa_G375850.h1.t1
OG0016272	jg29142	Aa_G481440.h1.t1
OG0016273	jg28837	Aa_G493560.h1.t1
OG0016274	jg29175	Aa_G369440.h1.t1
OG0016275	jg29180	Aa_G151870.h1.t1
OG0016276	jg29181	Aa_G151850.h1.t1
OG0016277	jg29190	Aa_G151750.h1.t1
OG0016278	jg29210	Aa_G512740.h1.t1
OG0016279	jg29215	Aa_G442670.h1.t1
OG0016280	jg29222	Aa_G442590.h1.t1
OG0016281	jg29224	Aa_G442570.h1.t1
OG0016282	jg29227	Aa_G488180.h1.t1
OG0016284	jg29234	Aa_G80800.h1.t1
OG0016285	jg29237	Aa_G80770.h1.t1
OG0016286	jg29238	Aa_G80760.h1.t1
OG0016288	jg29274	Aa_G19140.h1.t1
OG0016289	jg29275	Aa_G19130.h1.t1
OG0016290	jg29284	Aa_G19040.h1.t1
OG0016291	jg33380	Aa_G129420.h1.t1
OG0016292	jg29309	Aa_G193980.h1.t1
OG0016293	jg29310	Aa_G194030.h1.t1, Aa_G193990.h1.t1
OG0016295	jg29338	Aa_G160990.h1.t1, Aa_G160970.h1.t1
OG0016296	jg29353	Aa_G160800.h1.t1
OG0016297	jg29354	Aa_G635810.h1.t1
OG0016298	jg29355	Aa_G635800.h1.t1
OG0016299	jg29360	Aa_G463960.h1.t1
OG0016300	jg29365	Aa_G550200.h1.t1
OG0016301	jg29404, jg29407	Aa_G446380.h1.t1
OG0016302	jg29416	Aa_G446470.h1.t1
OG0016303	jg29445	Aa_G427940.h1.t1
OG0016304	jg29449	Aa_G427960.h1.t1
OG0016305	jg29484	Aa_G43270.h1.t1
OG0016306	jg29493	Aa_G43360.h1.t1
OG0016307	jg29496	Aa_G43390.h1.t1
OG0016308	jg7056	Aa_G151120.h1.t1
OG0016309	jg29536	Aa_G232700.h1.t1
OG0016310	jg11623	Aa_G356210.h1.t1
OG0016311	jg29590	Aa_G469920.h1.t1
OG0016312	jg29606	Aa_G307210.h1.t1
OG0016314	jg29616	Aa_G338970.h2.t1, Aa_G338970.h1.t1
OG0016315	jg685	Aa_G739690.h1.t1
OG0016316	jg29647	Aa_G298890.h1.t1
OG0016317	jg29667	Aa_G193690.h1.t1
OG0016318	jg29668	Aa_G193660.h1.t1
OG0016319	jg29682	Aa_G246100.h1.t1
OG0016321	jg29692	Aa_G10800.h1.t1
OG0016323	jg29700	Aa_G710450.h1.t1
OG0016325	jg29738	Aa_G292040.h1.t1
OG0016326	jg29755	Aa_G26620.h1.t1
OG0016328	jg29778	Aa_G726110.h1.t1
OG0016329	jg29785	Aa_G616300.h1.t1
OG0016331	jg29818	Aa_G109580.h1.t1
OG0016332	jg29829	Aa_G118460.h1.t1
OG0016333	jg29832	Aa_G118540.h1.t1
OG0016334	jg29836	Aa_G118570.h1.t1
OG0016335	jg29849	Aa_G437640.h1.t1
OG0016336	jg29858	Aa_G569550.h1.t1
OG0016337	jg29870	Aa_G599490.h1.t1
OG0016338	jg29869	Aa_G599480.h1.t1
OG0016339	jg29886	Aa_G592530.h1.t1
OG0016340	jg29889	Aa_G676730.h1.t1
OG0016341	jg29891	Aa_G658780.h1.t1
OG0016342	jg29900	Aa_G93010.h1.t1
OG0016343	jg29902	Aa_G93030.h1.t1
OG0016344	jg29903	Aa_G93040.h1.t1
OG0016345	jg29910	Aa_G117810.h1.t1
OG0016346	jg29933	Aa_G393280.h1.t1
OG0016348	jg30006	Aa_G121140.h1.t1
OG0016349	jg30019	Aa_G121300.h1.t1
OG0016351	jg30029	Aa_G163850.h1.t1
OG0016353	jg30056	Aa_G525770.h1.t1
OG0016354	jg30062	Aa_G606310.h1.t1
OG0016355	jg3424	Aa_G435920.h1.t1
OG0016358	jg30121	Aa_G65540.h1.t1
OG0016359	jg30130	Aa_G377610.h1.t1
OG0016360	jg30133	Aa_G377570.h1.t1, Aa_G1025850.h1.t1
OG0016361	jg30142	Aa_G103870.h1.t1
OG0016363	jg30147	Aa_G103840.h1.t1
OG0016364	jg30149	Aa_G103820.h1.t1
OG0016365	jg30219	Aa_G126430.h1.t1
OG0016366	jg30229	Aa_G274970.h1.t1
OG0016367	jg30241	Aa_G671580.h1.t1
OG0016368	jg30243	Aa_G349090.h1.t1, Aa_G319330.h1.t1
OG0016369	jg30245	Aa_G349070.h1.t1
OG0016370	jg21662	Aa_G161730.h1.t1
OG0016371	jg30249	Aa_G496820.h1.t1
OG0016372	jg30257	Aa_G495530.h1.t1
OG0016373	jg6783	Aa_G165910.h1.t1
OG0016375	jg30271	Aa_G188650.h1.t1
OG0016376	jg30273	Aa_G188630.h1.t1
OG0016377	jg30274	Aa_G788280.h1.t1
OG0016379	jg30283	Aa_G278540.h1.t1
OG0016380	jg30299	Aa_G454430.h1.t1
OG0016381	jg30300	Aa_G454420.h1.t1
OG0016382	jg30301	Aa_G454410.h1.t1
OG0016383	jg17375	Aa_G363370.h2.t1, Aa_G363370.h1.t1
OG0016384	jg30326	Aa_G583600.h1.t1
OG0016385	jg30329	Aa_G583560.h1.t1
OG0016386	jg30332	Aa_G583540.h1.t1
OG0016387	jg30336	Aa_G190840.h1.t1
OG0016388	jg30338	Aa_G190810.h1.t1
OG0016389	jg30340	Aa_G379800.h1.t1
OG0016390	jg30348	Aa_G55180.h1.t1
OG0016391	jg312	Aa_G142900.h1.t1
OG0016392	jg21908	Aa_G247150.h1.t1
OG0016393	jg30391	Aa_G119150.h1.t1
OG0016395	jg30408	Aa_G548290.h1.t1
OG0016396	jg30422	Aa_G493840.h1.t1
OG0016397	jg30433	Aa_G313750.h1.t1
OG0016398	jg30437	Aa_G192230.h1.t1
OG0016399	jg30447	Aa_G371560.h1.t1
OG0016400	jg30455	Aa_G407810.h1.t1
OG0016401	jg30457	Aa_G407790.h1.t1
OG0016402	jg30460	Aa_G407760.h1.t1
OG0016403	jg30463	Aa_G407730.h1.t1
OG0016404	jg30477	Aa_G323750.h1.t1
OG0016405	jg30490	Aa_G93390.h1.t1
OG0016406	jg30505	Aa_G615520.h1.t1
OG0016407	jg26906	Aa_G204590.h1.t1
OG0016408	jg30532	Aa_G266440.h1.t1
OG0016409	jg30533	Aa_G266420.h1.t1
OG0016410	jg30541	Aa_G266360.h1.t1
OG0016411	jg30590, jg30593	Aa_G148850.h1.t1
OG0016412	jg30596	Aa_G148890.h1.t1
OG0016413	jg30632	Aa_G334100.h1.t1
OG0016414	jg30648	Aa_G60700.h1.t1
OG0016416	jg16830	Aa_G11830.h1.t1
OG0016417	jg30703	Aa_G86960.h1.t1
OG0016418	jg30704	Aa_G86950.h1.t1
OG0016419	jg30707	Aa_G86900.h1.t1
OG0016420	jg30712	Aa_G86870.h1.t1
OG0016421	jg30713	Aa_G86860.h1.t1
OG0016422	jg30714	Aa_G86850.h1.t1
OG0016423	jg30727	Aa_G458300.h1.t1
OG0016424	jg30728	Aa_G444720.h1.t1
OG0016425	jg30730	Aa_G444740.h1.t1
OG0016426	jg30732	Aa_G444750.h1.t1
OG0016427	jg30777	Aa_G479800.h1.t1
OG0016428	jg30779	Aa_G479820.h1.t1
OG0016429	jg30780	Aa_G479840.h1.t1
OG0016430	jg30807	Aa_G198680.h1.t1
OG0016431	jg30809	Aa_G198690.h1.t1
OG0016432	jg30815	Aa_G528420.h1.t1
OG0016433	jg30816	Aa_G528430.h1.t1
OG0016434	jg30821	Aa_G372720.h1.t1
OG0016435	jg30830	Aa_G371910.h1.t1
OG0016436	jg30840	Aa_G121780.h1.t1, Aa_G121780.h2.t1
OG0016437	jg30841	Aa_G121800.h1.t1, Aa_G121800.h2.t1
OG0016438	jg30842	Aa_G121810.h1.t1
OG0016439	jg30861	Aa_G653380.h1.t1
OG0016440	jg30867	Aa_G367210.h1.t1
OG0016441	jg2808	Aa_G160300.h1.t1
OG0016442	jg2803	Aa_G245820.h1.t1
OG0016443	jg2797	Aa_G245880.h1.t1
OG0016444	jg2795	Aa_G245900.h1.t1
OG0016445	jg2786	Aa_G149300.h1.t1
OG0016446	jg2782	Aa_G319470.h1.t1
OG0016447	jg2781	Aa_G319480.h1.t1
OG0016448	jg2778	Aa_G319510.h1.t1
OG0016449	jg2776	Aa_G319530.h1.t1
OG0016450	jg2750	Aa_G170790.h1.t1
OG0016451	jg2748	Aa_G170750.h1.t1
OG0016452	jg2745	Aa_G170720.h1.t1
OG0016453	jg32659	Aa_G415710.h1.t1
OG0016454	jg2733	Aa_G232190.h1.t1, Aa_G232200.h1.t1
OG0016455	jg2731	Aa_G232170.h1.t1
OG0016456	jg2730	Aa_G232160.h1.t1
OG0016458	jg2709	Aa_G413020.h1.t1
OG0016459	jg2679	Aa_G437970.h1.t1
OG0016460	jg2675	Aa_G17730.h1.t1
OG0016461	jg2666	Aa_G17620.h1.t1
OG0016462	jg2644	Aa_G521020.h1.t1
OG0016463	jg2632	Aa_G222000.h1.t1
OG0016464	jg2626	Aa_G221930.h1.t1
OG0016465	jg2618	Aa_G504910.h1.t1
OG0016466	jg2611, jg2615	Aa_G295000.h1.t1
OG0016467	jg31933	Aa_G312260.h1.t1
OG0016468	jg31934	Aa_G376010.h1.t1
OG0016469	jg31945	Aa_G517730.h1.t1
OG0016470	jg31957	Aa_G380510.h1.t1
OG0016471	jg31968	Aa_G107860.h1.t1
OG0016472	jg31975	Aa_G107890.h1.t1
OG0016473	jg31977	Aa_G107920.h1.t1
OG0016474	jg31980	Aa_G124960.h1.t1
OG0016476	jg526	Aa_G462380.h1.t1
OG0016477	jg535	Aa_G316670.h1.t1
OG0016479	jg22958	Aa_G125950.h1.t1
OG0016480	jg589	Aa_G579360.h1.t1
OG0016481	jg603	Aa_G274720.h1.t1
OG0016482	jg624	Aa_G357220.h1.t1
OG0016483	jg629	Aa_G357260.h1.t1
OG0016484	jg631	Aa_G357340.h1.t1
OG0016485	jg632	Aa_G357350.h1.t1
OG0016486	jg633	Aa_G357360.h1.t1
OG0016487	jg634	Aa_G357370.h1.t1
OG0016488	jg635	Aa_G262930.h1.t1
OG0016489	jg671	Aa_G321890.h1.t1
OG0016490	jg675, jg676	Aa_G488320.h1.t1
OG0016491	jg7057	Aa_G151150.h1.t1
OG0016492	jg753	Aa_G615110.h1.t1
OG0016493	jg758	Aa_G218150.h1.t1
OG0016494	jg769	Aa_G593000.h1.t1
OG0016495	jg796	Aa_G546270.h1.t1
OG0016496	jg831	Aa_G177270.h1.t1
OG0016497	jg7331	Aa_G177280.h1.t1
OG0016498	jg841	Aa_G177340.h1.t1
OG0016499	jg847	Aa_G340770.h1.t1
OG0016500	jg848	Aa_G340780.h1.t1
OG0016501	jg863	Aa_G8540.h1.t1
OG0016502	jg895	Aa_G392470.h1.t1
OG0016504	jg929	Aa_G330580.h1.t1, Aa_G530920.h1.t1
OG0016505	jg935	Aa_G330610.h1.t1
OG0016506	jg956	Aa_G262050.h1.t1
OG0016507	jg961	Aa_G645830.h1.t1
OG0016508	jg979	Aa_G182580.h1.t1
OG0016509	jg28257	Aa_G436410.h1.t1
OG0016510	jg994	Aa_G17430.h1.t1
OG0016512	jg1011	Aa_G5920.h1.t1
OG0016513	jg1017	Aa_G669520.h1.t1
OG0016515	jg1100	Aa_G79820.h1.t1, Aa_G282480.h1.t1
OG0016516	jg1107	Aa_G282530.h1.t1
OG0016517	jg9676	Aa_G578680.h1.t1
OG0016518	jg1133	Aa_G450880.h1.t1
OG0016519	jg1154	Aa_G46420.h1.t1
OG0016520	jg1155	Aa_G46390.h1.t1
OG0016521	jg1186	Aa_G744440.h1.t1
OG0016522	jg1196	Aa_G100810.h1.t1
OG0016523	jg1201	Aa_G100890.h1.t1
OG0016524	jg27407	Aa_G57050.h1.t1
OG0016525	jg1281	Aa_G361940.h1.t1
OG0016526	jg1763	Aa_G133850.h1.t1
OG0016527	jg1334	Aa_G863360.h1.t1, Aa_G283240.h1.t1
OG0016528	jg1348	Aa_G253440.h1.t1
OG0016529	jg1361	Aa_G7650.h1.t1
OG0016530	jg1413	Aa_G123240.h1.t1
OG0016531	jg1427	Aa_G123190.h1.t1
OG0016532	jg1428	Aa_G123180.h1.t1
OG0016533	jg1436	Aa_G295490.h1.t1
OG0016534	jg1447	Aa_G229980.h1.t1
OG0016535	jg1453	Aa_G157820.h1.t1
OG0016536	jg1454	Aa_G261730.h1.t1
OG0016537	jg432	Aa_G324240.h1.t1
OG0016538	jg422	Aa_G135560.h1.t1
OG0016539	jg21723	Aa_G313130.h1.t1
OG0016540	jg21565	Aa_G4000.h1.t1
OG0016541	jg404, jg11902	Aa_G186150.h1.t1
OG0016542	jg394	Aa_G186270.h1.t1
OG0016543	jg390	Aa_G270090.h1.t1
OG0016544	jg389	Aa_G270100.h1.t1
OG0016545	jg377	Aa_G488510.h1.t1
OG0016547	jg368	Aa_G277430.h1.t1
OG0016548	jg356	Aa_G615260.h1.t1
OG0016549	jg20428	Aa_G208120.h1.t1
OG0016550	jg20427	Aa_G208110.h1.t1
OG0016551	jg12967	Aa_G692170.h1.t1
OG0016552	jg20379	Aa_G295550.h1.t1
OG0016553	jg20376	Aa_G295510.h1.t1
OG0016554	jg20300	Aa_G162890.h1.t1
OG0016556	jg32918	Aa_G63530.h1.t1
OG0016557	jg20653	Aa_G616010.h1.t1
OG0016558	jg20660, jg13521	Aa_G123690.h1.t1
OG0016559	jg20661	Aa_G123700.h1.t1
OG0016560	jg9795	Aa_G69740.h1.t1
OG0016562	jg20736	Aa_G103130.h1.t1
OG0016563	jg13124	Aa_G536730.h1.t1
OG0016566	jg7752	Aa_G257010.h1.t1
OG0016567	jg9503	Aa_G141950.h1.t1
OG0016568	jg9482	Aa_G195730.h1.t1
OG0016569	jg9473	Aa_G195770.h1.t1
OG0016570	jg9454	Aa_G58760.h1.t1
OG0016571	jg9453	Aa_G58750.h1.t1
OG0016572	jg14476	Aa_G715870.h1.t1
OG0016573	jg21376	Aa_G102080.h1.t1
OG0016574	jg11024	Aa_G380700.h1.t1
OG0016575	jg32848, jg32873	Aa_G418770.h1.t1
OG0016576	jg32887	Aa_G57550.h1.t1
OG0016577	jg32888	Aa_G57560.h1.t1
OG0016578	jg32889	Aa_G57570.h1.t1
OG0016579	jg32907	Aa_G110870.h1.t1
OG0016580	jg32911	Aa_G380730.h1.t1, Aa_G110820.h1.t1
OG0016581	jg32913	Aa_G110800.h1.t1
OG0016582	jg7855	Aa_G110600.h1.t1
OG0016583	jg32971	Aa_G273750.h1.t1
OG0016584	jg32991	Aa_G237900.h1.t1
OG0016585	jg33010	Aa_G133550.h1.t1
OG0016586	jg7475	Aa_G331090.h1.t1
OG0016587	jg33015	Aa_G133520.h1.t1
OG0016588	jg33026	Aa_G689710.h1.t1
OG0016590	jg33059	Aa_G705460.h1.t1
OG0016591	jg33067	Aa_G581500.h1.t1
OG0016592	jg33068	Aa_G581490.h1.t1
OG0016593	jg33070	Aa_G513230.h1.t1
OG0016595	jg3152	Aa_G476890.h1.t1
OG0016596	jg3150	Aa_G476920.h1.t1
OG0016598	jg8271	Aa_G487030.h1.t1
OG0016601	jg8276	Aa_G487070.h1.t1
OG0016602	jg8288	Aa_G541080.h1.t1
OG0016603	jg8290	Aa_G219390.h1.t1
OG0016604	jg8293	Aa_G219360.h1.t1
OG0016605	jg8294	Aa_G219350.h1.t1
OG0016606	jg8295	Aa_G219340.h1.t1
OG0016607	jg8310	Aa_G219260.h1.t1
OG0016608	jg8311	Aa_G219250.h1.t1
OG0016609	jg8329	Aa_G138060.h1.t1
OG0016610	jg8330	Aa_G138050.h1.t1
OG0016611	jg8334	Aa_G138040.h1.t1
OG0016612	jg8335	Aa_G138030.h1.t1
OG0016613	jg8356	Aa_G137870.h1.t1
OG0016614	jg8369	Aa_G137750.h1.t1
OG0016615	jg8393	Aa_G352010.h1.t1
OG0016616	jg8398	Aa_G352060.h1.t1
OG0016617	jg8402	Aa_G352100.h1.t1
OG0016618	jg8408	Aa_G539080.h1.t1, Aa_G553670.h1.t1
OG0016619	jg8431	Aa_G450570.h1.t1
OG0016620	jg8465	Aa_G693490.h1.t1
OG0016621	jg8467	Aa_G901630.h1.t1
OG0016622	jg8478	Aa_G381710.h1.t1
OG0016623	jg8482	Aa_G381670.h1.t1
OG0016624	jg8486	Aa_G437440.h1.t1
OG0016625	jg8487	Aa_G437430.h1.t1
OG0016626	jg8490	Aa_G702350.h1.t1
OG0016627	jg8500	Aa_G486270.h1.t1
OG0016628	jg8511	Aa_G503350.h1.t1
OG0016629	jg8521	Aa_G224750.h1.t1
OG0016630	jg8535	Aa_G294530.h1.t1
OG0016631	jg8541	Aa_G237320.h1.t1
OG0016632	jg8554	Aa_G95130.h1.t1
OG0016633	jg8572	Aa_G561530.h1.t1
OG0016634	jg8607	Aa_G402090.h1.t1
OG0016635	jg8610	Aa_G402120.h1.t1
OG0016636	jg8621	Aa_G139430.h1.t1
OG0016638	jg8647	Aa_G363190.h1.t1
OG0016639	jg8742	Aa_G363170.h1.t1
OG0016641	jg8652	Aa_G223260.h1.t1
OG0016642	jg8654	Aa_G223240.h1.t1
OG0016643	jg8658	Aa_G223200.h1.t1
OG0016644	jg8689	Aa_G179560.h1.t1
OG0016645	jg8694	Aa_G179500.h1.t1
OG0016646	jg8695	Aa_G179490.h1.t1
OG0016647	jg8712	Aa_G453320.h1.t1
OG0016648	jg8725	Aa_G285830.h1.t1
OG0016649	jg8727	Aa_G285850.h1.t1
OG0016650	jg8729	Aa_G285870.h1.t1
OG0016651	jg8731	Aa_G285890.h1.t1
OG0016652	jg8737	Aa_G514650.h1.t1
OG0016653	jg8740	Aa_G514680.h1.t1
OG0016654	jg8743	Aa_G514700.h1.t1
OG0016655	jg8747	Aa_G514740.h1.t1
OG0016657	jg8762	Aa_G376370.h1.t1
OG0016658	jg8783	Aa_G157090.h1.t1
OG0016659	jg8786	Aa_G157120.h1.t1
OG0016660	jg8789	Aa_G590230.h1.t1
OG0016661	jg8803	Aa_G527850.h1.t1
OG0016662	jg8804	Aa_G527840.h1.t1
OG0016663	jg8807	Aa_G739570.h1.t1
OG0016664	jg8825	Aa_G105080.h1.t1
OG0016666	jg8816	Aa_G293870.h1.t1
OG0016667	jg8811	Aa_G548450.h1.t1
OG0016668	jg8828	Aa_G118840.h1.t1
OG0016669	jg8888	Aa_G503120.h1.t1
OG0016670	jg8889	Aa_G503100.h1.t1
OG0016671	jg8899	Aa_G614670.h1.t1
OG0016672	jg8922	Aa_G258870.h1.t1
OG0016673	jg8928	Aa_G258820.h1.t1
OG0016674	jg8934	Aa_G499490.h1.t1
OG0016675	jg9160	Aa_G724260.h1.t1
OG0016676	jg9151	Aa_G9870.h1.t1
OG0016677	jg21686	Aa_G415910.h1.t1
OG0016678	jg21687	Aa_G415920.h1.t1
OG0016679	jg9127	Aa_G153910.h1.t1
OG0016680	jg9110	Aa_G631720.h1.t1
OG0016681	jg9098	Aa_G468840.h1.t1
OG0016682	jg9097	Aa_G468830.h1.t1
OG0016683	jg9055	Aa_G376660.h1.t1
OG0016684	jg23709	Aa_G147150.h1.t1
OG0016685	jg9035	Aa_G328860.h1.t1
OG0016686	jg9033	Aa_G328820.h1.t1
OG0016687	jg9032	Aa_G328810.h1.t1
OG0016688	jg9031	Aa_G328800.h1.t1
OG0016689	jg2488	Aa_G283300.h1.t1
OG0016690	jg9029	Aa_G328780.h1.t1
OG0016691	jg13557	Aa_G34250.h1.t1
OG0016692	jg9021	Aa_G592070.h1.t1
OG0016693	jg9620	Aa_G112230.h1.t1
OG0016694	jg8971	Aa_G432460.h1.t1
OG0016695	jg9193	Aa_G598860.h1.t1
OG0016696	jg29124	Aa_G112800.h1.t1
OG0016697	jg9194	Aa_G324890.h1.t1
