Orthogroup	Arabidopsis_arenosa	Eutrema_salsugineum
OG0015090	jg11444	XP_006414864.1
OG0015091	jg11403	XP_006414835.1
OG0015092	jg11397	XP_006414825.1
OG0015093	jg11347	XP_024005712.1
OG0015094	jg11322	XP_006414706.1
OG0015095	jg11321	XP_006414705.1
OG0015096	jg11319	XP_006414704.1
OG0015097	jg11236	XP_006414606.1
OG0015098	jg11224	XP_006414566.1
OG0015099	jg11216	XP_006414563.1
OG0015100	jg11214	XP_006414561.1
OG0015101	jg11172	XP_006414512.1
OG0015102	jg11169	XP_006414508.1
OG0015103	jg26350	XP_006414494.1
OG0015104	jg11158	XP_006414491.1
OG0015105	jg13011	XP_006395824.1
OG0015106	jg27447	XP_006409661.1
OG0015107	jg11118	XP_006414451.1
OG0015108	jg11109	XP_006414448.1
OG0015109	jg11108	XP_006414446.1
OG0015110	jg11105	XP_024004697.1
OG0015111	jg11103	XP_006414438.1
OG0015112	jg2911	XP_024009133.1
OG0015113	jg2912	XP_006390620.1
OG0015114	jg2938	XP_006390606.1
OG0015115	jg2939	XP_006390605.1
OG0015116	jg2948	XP_006390596.1
OG0015117	jg2949	XP_006390595.1
OG0015118	jg2953	XP_006390591.1
OG0015119	jg2954	XP_006390590.1
OG0015121	jg2972	XP_006390570.1
OG0015122	jg21434	XP_006395146.2
OG0015123	jg2975	XP_006390567.1
OG0015124	jg3003	XP_006390535.1
OG0015125	jg3007	XP_006390529.1
OG0015126	jg3014	XP_006390516.2
OG0015127	jg9663	XP_006413027.1, XP_006413045.1
OG0015128	jg3017	XP_006390520.1
OG0015129	jg3027	XP_006390499.1
OG0015130	jg3040	XP_006390488.1
OG0015131	jg3043	XP_024008423.1
OG0015132	jg3049	XP_006390476.1
OG0015133	jg17143	XP_006405223.1
OG0015134	jg17011	XP_006405046.1
OG0015135	jg3079	XP_006390445.1
OG0015136	jg3085	XP_006390439.1
OG0015138	jg3093	XP_024009312.1
OG0015139	jg3110	XP_006390410.1
OG0015140	jg12990	XP_006395844.1
OG0015143	jg3120	XP_006390401.1
OG0015144	jg3126	XP_006390395.1
OG0015145	jg3127	XP_006390391.1
OG0015146	jg3129	XP_006390390.1
OG0015147	jg2435	XP_006391116.1
OG0015148	jg2436	XP_024006319.1
OG0015149	jg2444	XP_006391105.1
OG0015150	jg2445	XP_024012836.1
OG0015151	jg2453	XP_006391098.1
OG0015152	jg2460	XP_006391092.1
OG0015153	jg2469	XP_006391085.1
OG0015154	jg2476	XP_006391071.1
OG0015155	jg2477	XP_006391070.2
OG0015156	jg2489	XP_006391058.1
OG0015157	jg2496	XP_024007404.1
OG0015158	jg2499	XP_006391045.2
OG0015159	jg9588	XP_006412953.1
OG0015160	jg9571	XP_006412934.1
OG0015161	jg9570	XP_006412930.1
OG0015162	jg9567	XP_006412927.2
OG0015163	jg9563	XP_006412924.1
OG0015164	jg9557	XP_006412916.1
OG0015165	jg9536	XP_006412894.1
OG0015166	jg9535	XP_006412893.1
OG0015167	jg9525	XP_024004660.1
OG0015168	jg9522	XP_006393506.2
OG0015169	jg9519	XP_006412875.1
OG0015170	jg9513	XP_024005256.1
OG0015172	jg502	XP_006391729.1
OG0015173	jg483	XP_006391712.1
OG0015174	jg469	XP_006391693.1
OG0015175	jg12569	XP_006405583.1
OG0015176	jg12606	XP_006405560.1
OG0015177	jg12637	XP_006405513.1
OG0015178	jg12640	XP_006405509.1
OG0015179	jg12642	XP_006405506.1
OG0015180	jg13990	XP_006419138.1
OG0015181	jg14017	XP_006419134.1
OG0015182	jg13860	XP_006395254.1
OG0015183	jg13617	XP_006395361.1
OG0015184	jg13653	XP_024007126.1
OG0015185	jg13558	XP_006395386.1
OG0015186	jg13536	XP_024007359.1
OG0015187	jg13514	XP_006395417.1
OG0015188	jg13490	XP_006395440.1
OG0015189	jg13477	XP_006395444.1
OG0015190	jg13470	XP_024007510.1
OG0015192	jg13420	XP_024006895.1
OG0015193	jg13415	XP_006395481.1
OG0015194	jg13414	XP_006395480.1
OG0015195	jg13413	XP_006395483.1
OG0015196	jg13409	XP_006395488.1
OG0015197	jg13399	XP_006395499.1
OG0015198	jg13385	XP_006395507.1
OG0015199	jg13368	XP_006395526.1
OG0015200	jg13364	XP_006395529.1
OG0015201	jg13363	XP_006395530.1
OG0015202	jg13346	XP_006395544.1
OG0015203	jg13339	XP_006395552.1
OG0015204	jg13297	XP_006395582.1
OG0015205	jg13291	XP_006395596.1
OG0015206	jg13282	XP_024007497.1
OG0015207	jg13281	XP_006395599.1
OG0015208	jg30363	XP_024008260.1
OG0015209	jg13241	XP_006395626.1
OG0015210	jg13236	XP_006395629.2
OG0015211	jg13230	XP_006395635.1
OG0015212	jg2595	XP_006390943.1
OG0015213	jg2585	XP_024010909.1
OG0015214	jg2535	XP_006391006.1
OG0015216	jg2531	XP_006391011.1
OG0015217	jg11242	XP_006414614.1
OG0015218	jg2520	XP_006391025.1
OG0015219	jg20483	XP_006398279.1
OG0015220	jg20484	XP_006398278.1
OG0015221	jg20500	XP_006398265.1
OG0015222	jg20507	XP_024011024.1
OG0015223	jg20524	XP_024010937.1
OG0015224	jg20562	XP_006398198.2
OG0015225	jg20563	XP_006398197.1
OG0015226	jg20564	XP_006398195.1
OG0015227	jg27847	XP_006409335.1
OG0015228	jg20597	XP_006398170.1
OG0015229	jg33106	XP_006393215.1
OG0015230	jg33109	XP_006393212.1
OG0015231	jg33114	XP_024006214.1
OG0015232	jg33122	XP_006393201.1
OG0015233	jg33123	XP_006393199.1
OG0015234	jg33125	XP_006393197.1
OG0015235	jg33129	XP_006393196.2
OG0015236	jg33132, jg33128	XP_024006252.1
OG0015237	jg33148	XP_006393179.1
OG0015238	jg33164	XP_006393166.1
OG0015239	jg33181	XP_006393150.1
OG0015240	jg33182	XP_006393152.1
OG0015241	jg33192	XP_006393139.1
OG0015242	jg33193	XP_006393138.1
OG0015243	jg33201	XP_006393126.1
OG0015244	jg33229	XP_006393095.1
OG0015245	jg33253	XP_006393080.1
OG0015246	jg33254	XP_006393079.1
OG0015247	jg16668	XP_024006139.1
OG0015248	jg33289	XP_006393053.1
OG0015249	jg33294	XP_006393052.1
OG0015250	jg33295	XP_006393051.1
OG0015251	jg3711	XP_006389809.1
OG0015252	jg16958	XP_024014093.1
OG0015253	jg33331	XP_006393003.1
OG0015254	jg33342	XP_006392994.2
OG0015255	jg33406	XP_006404736.1
OG0015256	jg33414	XP_006392935.1
OG0015257	jg33419	XP_006392932.1
OG0015258	jg9880	XP_006413266.1
OG0015259	jg33440	XP_006392913.1
OG0015260	jg33441	XP_006392914.1
OG0015261	jg33451	XP_006392902.1
OG0015262	jg33453	XP_006392899.1
OG0015263	jg33455	XP_006392896.1
OG0015264	jg33466	XP_024005951.1
OG0015265	jg33471	XP_006392871.1
OG0015266	jg33472	XP_006392869.2
OG0015267	jg33478	XP_006392865.1
OG0015268	jg33482	XP_006392859.1
OG0015269	jg33484	XP_006392855.1
OG0015270	jg21027	XP_006403355.1
OG0015271	jg21026	XP_006403354.1
OG0015272	jg21004	XP_006403335.1
OG0015273	jg20986	XP_006403322.1
OG0015274	jg20931	XP_006403290.1
OG0015275	jg20930	XP_006403287.1
OG0015276	jg18457	XP_024003744.1
OG0015277	jg18467	XP_006410512.2
OG0015278	jg18474	XP_006410516.1
OG0015279	jg18475	XP_006410517.1
OG0015280	jg18488	XP_006410529.1
OG0015281	jg18513	XP_006410553.1
OG0015282	jg18516	XP_006410556.1
OG0015283	jg18518	XP_006410559.1
OG0015284	jg18520	XP_006410561.1
OG0015285	jg18532	XP_006410576.1
OG0015286	jg18548	XP_006410591.1
OG0015287	jg18567	XP_006410612.1
OG0015288	jg13676	XP_024006856.1
OG0015289	jg18618	XP_006410657.1
OG0015290	jg18621	XP_006410660.1
OG0015291	jg18622	XP_006410662.1
OG0015292	jg18627	XP_006410668.1
OG0015293	jg18629	XP_024003831.1
OG0015294	jg18630	XP_024003991.1
OG0015295	jg18663	XP_006410699.1
OG0015296	jg18669	XP_006410702.2
OG0015297	jg18674	XP_024016803.1
OG0015298	jg18684	XP_006410717.1
OG0015299	jg21131	XP_006400487.1
OG0015300	jg18711	XP_006410747.1
OG0015301	jg18725	XP_006410762.2
OG0015302	jg10639	XP_006413978.1
OG0015303	jg10646	XP_006413982.1
OG0015304	jg10649	XP_024004747.1
OG0015305	jg10654	XP_006413991.1
OG0015306	jg10660	XP_006413999.1
OG0015307	jg10663	XP_006414003.1
OG0015308	jg10669	XP_006414010.1
OG0015309	jg10691	XP_006414031.2
OG0015310	jg10706	XP_006414051.1
OG0015311	jg10707	XP_006414054.1
OG0015312	jg10722	XP_006414073.1
OG0015313	jg10728	XP_024004344.1
OG0015314	jg10745	XP_006414097.1
OG0015315	jg10760	XP_006414116.1
OG0015316	jg10776	XP_024005912.1
OG0015317	jg10778	XP_024005776.1
OG0015318	jg10790	XP_024004759.1
OG0015320	jg10795	XP_006414145.2
OG0015321	jg17056	XP_006405110.1
OG0015322	jg10811	XP_006414167.1
OG0015323	jg10838	XP_006414191.1
OG0015324	jg10840	XP_024004724.1
OG0015325	jg10841	XP_006414193.1
OG0015326	jg10854	XP_006414208.1
OG0015327	jg10882	XP_006414236.1
OG0015328	jg10902	XP_024004457.1
OG0015329	jg10905	XP_006414266.1
OG0015330	jg11980	XP_024007533.1
OG0015331	jg20435	XP_006398328.1
OG0015332	jg13713	XP_006395311.1
OG0015333	jg14979, jg14981	XP_006403968.1
OG0015334	jg14953	XP_006404001.1
OG0015335	jg14951	XP_006404003.1
OG0015336	jg14937	XP_006404011.1
OG0015337	jg14905	XP_006404033.2
OG0015338	jg14902	XP_024014609.1
OG0015339	jg14899	XP_006415032.1
OG0015340	jg14888	XP_006404047.1
OG0015341	jg14887	XP_006404048.1
OG0015342	jg14878	XP_006404056.1
OG0015343	jg21931	XP_006401831.1
OG0015344	jg21915	XP_006401848.1
OG0015345	jg21910	XP_006401856.1
OG0015346	jg21897	XP_006401865.1
OG0015347	jg21896	XP_024012063.1
OG0015348	jg21884	XP_006401878.1
OG0015349	jg21880	XP_006401880.1
OG0015350	jg21862	XP_006401906.1
OG0015351	jg21831	XP_006401934.1
OG0015352	jg21845	XP_024011619.1
OG0015353	jg21847	XP_006391903.1
OG0015354	jg21828	XP_024012599.1
OG0015355	jg21759	XP_006402036.1
OG0015356	jg21764	XP_006402027.1
OG0015357	jg21763	XP_024012397.1
OG0015358	jg27272	XP_024012257.1
OG0015359	jg27417	XP_006409673.1
OG0015360	jg27421	XP_024016501.1
OG0015361	jg27429	XP_006409669.2
OG0015362	jg27430	XP_006409668.1
OG0015363	jg27415	XP_024016608.1
OG0015364	jg27446	XP_024016512.1
OG0015365	jg27449	XP_006409660.1
OG0015366	jg27474	XP_006409653.1
OG0015367	jg27485	XP_006409649.1
OG0015368	jg27494	XP_006409644.1
OG0015369	jg27512	XP_006409633.1
OG0015370	jg27551	XP_006409584.1
OG0015371	jg27562	XP_006409563.1
OG0015372	jg27563	XP_006409562.1
OG0015374	jg13899	XP_024006708.1
OG0015375	jg27694	XP_006409442.1
OG0015376	jg27700	XP_006409434.1
OG0015377	jg27777	XP_006409387.1
OG0015378	jg27781	XP_006409384.1
OG0015379	jg10092	XP_024005496.1
OG0015380	jg10111	XP_006413518.1
OG0015381	jg10112	XP_024004505.1
OG0015382	jg10229	XP_024004511.1
OG0015383	jg10231	XP_024005523.1
OG0015384	jg10235	XP_006413603.1
OG0015386	jg10276	XP_006413646.1
OG0015387	jg10279	XP_006413651.1
OG0015388	jg10324	XP_006413686.2
OG0015389	jg10591	XP_024004589.1
OG0015390	jg10561	XP_006413905.1
OG0015391	jg10539	XP_006413884.1
OG0015392	jg10500	XP_006413860.1
OG0015393	jg10493	XP_006413853.1
OG0015394	jg10487	XP_006413844.1
OG0015395	jg10481	XP_024005176.1
OG0015396	jg10478	XP_006413824.1
OG0015397	jg10451	XP_006413812.1
OG0015398	jg10450	XP_006413810.1
OG0015399	jg10445	XP_006413803.1
OG0015400	jg10438	XP_006413798.1
OG0015401	jg10435	XP_006413795.2
OG0015402	jg10432	XP_006413790.1
OG0015403	jg10431	XP_006413788.1
OG0015404	jg5931	XP_006414447.1
OG0015405	jg10413	XP_006413772.1
OG0015406	jg10412	XP_006413771.1
OG0015407	jg10401	XP_024005516.1
OG0015408	jg10395	XP_006413749.1
OG0015409	jg12925	XP_024011022.1
OG0015410	jg10381	XP_006413733.1
OG0015411	jg10377	XP_024005159.1
OG0015412	jg32600	XP_006393748.1
OG0015413	jg10366	XP_006413724.1
OG0015414	jg10611	XP_024005651.1
OG0015417	jg6676	XP_006405268.1
OG0015419	jg21133	XP_006405260.1
OG0015420	jg21115	XP_006403394.1
OG0015421	jg11018	XP_006414365.1
OG0015422	jg10995	XP_006414341.1
OG0015423	jg10964	XP_006414329.1
OG0015424	jg11014	XP_006414361.1
OG0015425	jg10962	XP_006414326.1
OG0015426	jg10951	XP_024004679.1
OG0015427	jg10936	XP_006414304.1
OG0015428	jg10934	XP_024005861.1
OG0015429	jg10918	XP_006414285.1
OG0015430	jg23894	XP_006408558.1
OG0015431	jg23904	XP_006408554.1
OG0015432	jg23906	XP_006408552.1
OG0015433	jg23912	XP_006408551.1
OG0015434	jg23923	XP_006408540.1
OG0015435	jg23938	XP_006408525.1
OG0015436	jg23945	XP_006408516.2
OG0015437	jg23735	XP_024007377.1
OG0015438	jg23741	XP_006393846.1
OG0015439	jg23752	XP_006393835.1
OG0015440	jg3405	XP_024007178.1
OG0015441	jg23763	XP_006393830.1
OG0015442	jg13283	XP_006406769.1
OG0015443	jg23777	XP_024006689.1
OG0015444	jg23779	XP_006393803.2
OG0015445	jg23785	XP_024007481.1
OG0015446	jg23790	XP_006393792.1
OG0015447	jg16451	XP_006403739.1
OG0015448	jg16450	XP_024012771.1
OG0015449	jg16449	XP_024012795.1
OG0015450	jg16445	XP_006402267.1
OG0015451	jg16443	XP_006402270.1
OG0015452	jg16437	XP_006402277.1
OG0015453	jg16434	XP_024012808.1
OG0015454	jg16427	XP_006402289.1
OG0015455	jg16426	XP_006402288.1
OG0015456	jg16384	XP_006402307.2
OG0015457	jg16380	XP_006402309.1
OG0015458	jg16366	XP_006402321.1
OG0015460	jg16349	XP_006402338.1
OG0015461	jg16344	XP_006402342.2
OG0015462	jg16340	XP_006402348.2
OG0015463	jg16328	XP_024012886.1
OG0015464	jg16308	XP_006402381.1
OG0015465	jg16307	XP_024012784.1
OG0015466	jg16294	XP_006402397.1
OG0015467	jg16291	XP_024012798.1
OG0015468	jg16266	XP_006402421.1
OG0015470	jg16251	XP_006402434.1
OG0015471	jg16248	XP_006402436.2
OG0015472	jg21869, jg20680	XP_006401900.2
OG0015473	jg16222	XP_006402460.2
OG0015474	jg16210	XP_006402471.2
OG0015476	jg16196	XP_006402485.2
OG0015477	jg16168	XP_024012888.1
OG0015478	jg16166	XP_006402516.1
OG0015479	jg16150	XP_024012912.1
OG0015480	jg16143	XP_006402534.1
OG0015481	jg16142	XP_006402535.1
OG0015482	jg17215	XP_024016084.1
OG0015483	jg16110	XP_006402575.1
OG0015484	jg16101	XP_006402581.1
OG0015485	jg16091	XP_006402591.1
OG0015486	jg31174	XP_006415870.1
OG0015487	jg16087	XP_006402597.1
OG0015488	jg16080	XP_024012832.1
OG0015489	jg16072	XP_006402616.1
OG0015490	jg16051	XP_006402631.1
OG0015491	jg16046	XP_006402638.1
OG0015492	jg16023	XP_006402657.1
OG0015494	jg15984	XP_006402693.1
OG0015495	jg15983	XP_006414489.1
OG0015496	jg27093	XP_006396136.1
OG0015497	jg15955	XP_024012987.1
OG0015498	jg15912	XP_006402745.2
OG0015500	jg15892	XP_006402763.1
OG0015501	jg15882	XP_006402774.1
OG0015502	jg15880	XP_006402778.1
OG0015503	jg15876	XP_006402782.1
OG0015504	jg15873	XP_006402785.1
OG0015505	jg15872	XP_024012846.1
OG0015506	jg15820	XP_006402816.1
OG0015507	jg15805	XP_024013031.1
OG0015508	jg15804	XP_006402838.1
OG0015509	jg15798	XP_024012964.1
OG0015510	jg15775	XP_006402860.1
OG0015511	jg15769	XP_024012799.1
OG0015512	jg15766	XP_006402867.1
OG0015513	jg15752	XP_006402881.1
OG0015515	jg17185	XP_006408799.1
OG0015517	jg15642	XP_006402957.1
OG0015518	jg15632	XP_006402963.1
OG0015519	jg15629	XP_006402970.1
OG0015520	jg14253	XP_006419082.2
OG0015521	jg15615	XP_006402985.1
OG0015522	jg15612	XP_006402989.1
OG0015523	jg15593	XP_024013004.1
OG0015524	jg15585	XP_006403015.1
OG0015525	jg15582	XP_006403020.1
OG0015526	jg15572	XP_006403032.1
OG0015527	jg15568	XP_006403035.1
OG0015528	jg15554	XP_006403401.1
OG0015529	jg15539	XP_006403414.1
OG0015530	jg15538	XP_006403413.1
OG0015531	jg15515	XP_006403434.1
OG0015532	jg529	XP_006391742.1
OG0015533	jg15477	XP_006403464.1
OG0015534	jg15474	XP_006403467.1
OG0015535	jg15470	XP_006403471.1
OG0015536	jg15464	XP_006403480.1
OG0015537	jg15461	XP_006403483.1
OG0015538	jg15454	XP_006395332.1
OG0015539	jg15452	XP_006403487.1
OG0015540	jg15444	XP_006403496.1
OG0015541	jg15434	XP_006403510.1
OG0015542	jg15430	XP_006403514.1
OG0015543	jg15425	XP_006403521.1
OG0015544	jg15424	XP_006403524.2
OG0015545	jg15420	XP_006403529.1
OG0015546	jg2361	XP_006391187.1
OG0015547	jg15399	XP_006403552.1
OG0015548	jg15394	XP_006403557.1
OG0015549	jg15383	XP_024013429.1
OG0015550	jg15379	XP_006403573.1
OG0015551	jg15376	XP_006403578.1
OG0015552	jg15374	XP_006403581.1
OG0015553	jg15373	XP_006403582.1
OG0015555	jg32455, jg32443	XP_024007003.1
OG0015556	jg27039	XP_024014709.1
OG0015557	jg15333	XP_006403633.1
OG0015558	jg15328	XP_006403637.1
OG0015559	jg15324	XP_006403644.1
OG0015560	jg15320	XP_024013832.1
OG0015561	jg15289	XP_006403675.1
OG0015562	jg28296	XP_006409010.1
OG0015563	jg15240	XP_024013439.1
OG0015564	jg15229	XP_006403735.1
OG0015565	jg15223	XP_024013547.1
OG0015566	jg15205	XP_024013698.1
OG0015567	jg15193	XP_006403780.1
OG0015568	jg15186	XP_024013521.1
OG0015569	jg15183	XP_006403785.1
OG0015570	jg15170	XP_006403797.1
OG0015571	jg22148	XP_006401652.1
OG0015572	jg22134	XP_006401666.1
OG0015574	jg22065	XP_006401705.1
OG0015575	jg22053	XP_006401720.1
OG0015576	jg22051	XP_006401721.1
OG0015577	jg11061	XP_006414396.1
OG0015578	jg26758	XP_006418742.1
OG0015579	jg26759	XP_006418741.2
OG0015580	jg26769	XP_006418731.1
OG0015581	jg26778	XP_006418721.1
OG0015582	jg26787	XP_006418716.1
OG0015583	jg26808	XP_006418701.1
OG0015584	jg26810	XP_006418697.2
OG0015585	jg26823	XP_006418686.1
OG0015586	jg26851	XP_024009649.1
OG0015587	jg26853	XP_006418656.1
OG0015588	jg26866	XP_006418648.1
OG0015589	jg26867	XP_024009561.1
OG0015590	jg26881	XP_006418630.2
OG0015591	jg26882	XP_024009714.1
OG0015592	jg26942	XP_006418578.1
OG0015593	jg26943	XP_006418576.1
OG0015594	jg26969	XP_006418568.1
OG0015595	jg26972	XP_006418561.1
OG0015596	jg26974	XP_006418560.1
OG0015597	jg26996	XP_006418554.1
OG0015598	jg27002	XP_006418545.1
OG0015599	jg27024	XP_006418528.1
OG0015600	jg27029	XP_006395112.1
OG0015601	jg27045	XP_006396162.1
OG0015602	jg27091	XP_006396141.1
OG0015603	jg14029	XP_006419140.2
OG0015604	jg27123	XP_006396130.1
OG0015605	jg26739	XP_006418760.1
OG0015606	jg2175	XP_006391437.1
OG0015607	jg2218	XP_024012409.1
OG0015608	jg2230	XP_006391474.1
OG0015609	jg2241	XP_024010550.1
OG0015610	jg2254	XP_006391295.1
OG0015611	jg2267	XP_006391284.1
OG0015612	jg2280	XP_024007952.1
OG0015613	jg2282	XP_024014016.1
OG0015614	jg2328	XP_006391214.1
OG0015615	jg2349	XP_006391205.1
OG0015616	jg2365	XP_006391192.2
OG0015617	jg2360	XP_006391186.1
OG0015619	jg2384	XP_006391167.1
OG0015620	jg6955	XP_006397362.1
OG0015621	jg21353	XP_006395206.1
OG0015622	jg21455	XP_024007372.1
OG0015623	jg21454	XP_006395116.1
OG0015624	jg21427	XP_006395153.2
OG0015625	jg21405	XP_006395162.1
OG0015626	jg27955	XP_006409198.1
OG0015627	jg11856	XP_006403052.1
OG0015628	jg27983	XP_006409176.1
OG0015629	jg27987	XP_006409172.1
OG0015630	jg27998	XP_006409161.1
OG0015631	jg28004	XP_006409156.1
OG0015632	jg28008	XP_024016552.1
OG0015633	jg28019	XP_024016566.1
OG0015634	jg28064	XP_006409110.1
OG0015635	jg28067	XP_006409106.1
OG0015636	jg28079	XP_006409093.1
OG0015637	jg28118	XP_006409066.1
OG0015638	jg28122	XP_006409062.1
OG0015639	jg28127	XP_006409058.1
OG0015640	jg19396	XP_006411386.1
OG0015641	jg19388	XP_006411377.1
OG0015642	jg19383	XP_024003860.1
OG0015643	jg19373	XP_006411362.1
OG0015644	jg19368	XP_024003784.1
OG0015645	jg13109	XP_006400215.1
OG0015646	jg19353	XP_024016762.1
OG0015647	jg19335	XP_006411337.1
OG0015648	jg19332	XP_024016724.1
OG0015649	jg19298	XP_006411295.1
OG0015650	jg12849	XP_024014809.1
OG0015651	jg19280	XP_006411284.1
OG0015652	jg19277	XP_006411282.1
OG0015653	jg19249	XP_006411259.1
OG0015654	jg19227	XP_024016813.1
OG0015655	jg19224	XP_006411236.1
OG0015656	jg19222	XP_006411235.1
OG0015657	jg19219	XP_006411228.1
OG0015658	jg19187	XP_006411194.1
OG0015659	jg19185	XP_006411191.1
OG0015660	jg19177	XP_006411183.1
OG0015661	jg19161	XP_006411168.1
OG0015662	jg19093	XP_006411133.2
OG0015663	jg19079	XP_006411120.1
OG0015664	jg19072	XP_024004243.1
OG0015665	jg25191	XP_006397356.1
OG0015666	jg19069	XP_006411110.2
OG0015668	jg19056	XP_024003963.1
OG0015669	jg19048	XP_006411084.1
OG0015670	jg19042	XP_024004292.1
OG0015671	jg12965	XP_024007534.1
OG0015672	jg19039	XP_006411070.1
OG0015673	jg19018	XP_006411053.1
OG0015674	jg19011	XP_006411048.1
OG0015675	jg18986	XP_024003859.1
OG0015676	jg18982	XP_024003827.1
OG0015677	jg18981	XP_006411015.1
OG0015678	jg7176	XP_006397260.1
OG0015679	jg18973	XP_006411006.1
OG0015680	jg18947	XP_006410972.1, XP_006410973.1
OG0015681	jg18939	XP_024004201.1
OG0015682	jg14096	XP_006408048.1
OG0015683	jg18924	XP_006410956.1
OG0015684	jg18922	XP_006410954.1
OG0015685	jg18883	XP_006410917.1
OG0015686	jg18873	XP_006410904.1
OG0015687	jg18871	XP_006410903.1
OG0015688	jg18865	XP_006410899.1
OG0015689	jg18856	XP_006410890.1
OG0015690	jg18855	XP_006410889.1
OG0015691	jg18847	XP_024003969.1
OG0015692	jg18843	XP_006410878.1
OG0015693	jg18839	XP_024003914.1
OG0015694	jg18828	XP_006410861.1
OG0015695	jg7660	XP_006396744.1
OG0015696	jg7692	XP_024010117.1
OG0015697	jg7693	XP_006396703.1
OG0015698	jg7695	XP_006396696.1
OG0015699	jg7700	XP_006396691.1
OG0015701	jg20937	XP_006403300.1
OG0015702	jg9353	XP_006408596.2, XP_006412681.1
OG0015703	jg7610	XP_006396797.1
OG0015704	jg20926	XP_006403278.1
OG0015705	jg7586	XP_006396837.1
OG0015707	jg16541	XP_006404568.1
OG0015708	jg16549	XP_024014333.1
OG0015709	jg16554	XP_024014166.1
OG0015710	jg16570	XP_006404603.1
OG0015711	jg16579	XP_006404617.1
OG0015712	jg16581	XP_024014298.1
OG0015713	jg16623	XP_006404650.1
OG0015714	jg16624	XP_006404649.1
OG0015715	jg16634	XP_006404659.2
OG0015716	jg16655	XP_024014192.1
OG0015717	jg16671	XP_006404701.1
OG0015718	jg16684	XP_006404720.1
OG0015719	jg16717	XP_006404750.1
OG0015720	jg16756	XP_006404778.1
OG0015721	jg16790	XP_006404816.1
OG0015722	jg16797	XP_024014120.1
OG0015723	jg16798	XP_006404822.1
OG0015724	jg16807	XP_006404835.1
OG0015725	jg16848	XP_006404871.1
OG0015726	jg17132	XP_024014201.1
OG0015727	jg17128	XP_006405190.1
OG0015728	jg17230	XP_006408836.1
OG0015729	jg17242	XP_006408850.1
OG0015730	jg17023	XP_006405055.2
OG0015731	jg17307	XP_024016089.1
OG0015732	jg17323	XP_006408736.1
OG0015733	jg17302	XP_006408793.1
OG0015734	jg17016	XP_006405048.1
OG0015735	jg17312	XP_006408783.1
OG0015736	jg17358	XP_006398022.1
OG0015737	jg16916	XP_024013864.1
OG0015738	jg17145	XP_006405226.1
OG0015739	jg32514	XP_024007634.1
OG0015740	jg32500	XP_006395995.1
OG0015741	jg32534	XP_006393775.1
OG0015742	jg32595	XP_006393751.1
OG0015743	jg32603	XP_006393744.1
OG0015744	jg32614	XP_006393728.2
OG0015745	jg32329	XP_006396015.1
OG0015746	jg32297	XP_006396020.1
OG0015747	jg32291	XP_006396024.1
OG0015748	jg32271	XP_024013098.1
OG0015749	jg32241	XP_024010627.1
OG0015750	jg32219	XP_006397450.1
