Orthogroup	Arabidopsis_arenosa	Noccaea_praecox
OG0018820	jg14442, jg15315	Np001G0566400
OG0018822	jg14831	Np001G0508400
OG0018823	jg14944	Np001G0523200
OG0018824	jg15016	Np001G0530800
OG0018825	jg15294	Np001G0564400
OG0018827	jg15624	Np001G0607400
OG0018829	jg16306	Np001G0686300
OG0018830	jg4380	Np003G1315200
OG0018831	jg5371	Np003G1423900
OG0018832	jg6176	Np001G0103500
OG0018833	jg6286	Np001G0115400
OG0018834	jg6801	Np001G0157600
OG0018835	jg7022	Np003G1752900
OG0018836	jg7046	Np003G1846300
OG0018837	jg7334	Np003G1778500
OG0018838	jg7368	Np003G1781300
OG0018840	jg7758	Np003G1840200
OG0018842	jg8498	Np005G2622200
OG0018843	jg8626	Np005G2688300
OG0018844	jg8795	Np005G2666400
OG0018845	jg8872	Np005G2654300
OG0018846	jg9412, jg9411, jg9317, jg9314	Np005G2743300, Np005G2744000
OG0018847	jg9600	Np005G2765400
OG0018849	jg9773	Np005G2787900
OG0018850	jg9792	Np005G2790600
OG0018851	jg9809	Np005G2792200
OG0018852	jg9886	Np005G2802000
OG0018853	jg10026	Np005G2822100
OG0018855	jg11259	Np005G3040700
OG0018856	jg11438	Np005G3070400
OG0018858	jg11627	Np005G3078600
OG0018859	jg11982	Np005G3105900
OG0018860	jg12210	Np005G3122000
OG0018861	jg12653	Np005G3176200
OG0018862	jg21093	Np001G0114400
OG0018863	jg21118	Np001G0427700
OG0018864	jg21137	Np001G0429100
OG0018866	jg21505	Np001G0168000
OG0018867	jg21652	Np003G1741900
OG0018868	jg21668	Np003G1737500
OG0018869	jg21696	Np003G1730200
OG0018870	jg21732	Np003G1724200
OG0018871	jg21756	Np003G1709800
OG0018872	jg21783	Np003G1844400
OG0018874	jg21829	Np003G1681100
OG0018876	jg21873	Np003G1672600
OG0018878	jg21992	Np003G1650500
OG0018879	jg22141, jg22139, jg22138	Np003G1616100
OG0018880	jg22199, jg22201	Np003G1623700
OG0018881	jg23402	Np001G0049300
OG0018882	jg23744	Np001G0007400
OG0018883	jg23784	Np001G0002300
OG0018912	jg14666	Np001G0488000
OG0018915	jg13029	Np001G0260500
OG0018916	jg12647	Np005G3175300
OG0018918	jg5523	Np003G1441400
OG0018919	jg5412	Np003G1428000
OG0018920	jg5361	Np003G1423000
OG0018922	jg5137	Np003G1399700
OG0018924	jg4989	Np003G1382200
OG0018925	jg4913	Np003G1372100
OG0018926	jg4859	Np003G1365900
OG0018929	jg7919	Np003G1854500
OG0018930	jg9990	Np005G2816100
OG0018931	jg17519	Np006G3618300
OG0018932	jg17540	Np006G3616700
OG0018936	jg9927	Np005G2808400
OG0018937	jg10066	Np005G2827500
OG0018938	jg31364	Np004G2113100
OG0018940	jg31874, jg31877	Np004G2050700
OG0018941	jg31903	Np004G2053300
OG0018944	jg13166	Np001G0242600
OG0018945	jg23654	Np001G0019400
OG0018947	jg23478	Np001G0041100
OG0018948	jg23329	Np001G0057800
OG0018949	jg23171	Np001G0076800
OG0018953	jg22972	Np003G1519800
OG0018954	jg22777	Np003G1542100
OG0018955	jg22773	Np003G1542900
OG0018956	jg21941	Np003G1658200
OG0018957	jg22421	Np003G1587400
OG0018958	jg14756	Np001G0501300
OG0018959	jg4521	Np003G1326700
OG0018961	jg4343	Np003G1310300
OG0018962	jg4315	Np003G1305900
OG0018963	jg4264	Np003G1299000
OG0018965	jg4183	Np003G1288900
OG0018966	jg26341	Np007G3815200
OG0018967	jg4013	Np003G1270100
OG0018968	jg3968	Np003G1265300
OG0018969	jg3902	Np003G1257300
OG0018970	jg3841	Np003G1251900
OG0018971	jg12700	Np005G3182800
OG0018972	jg12710	Np005G3184800
OG0018974	jg3199	Np002G0780000
OG0018978	jg33826	Np004G1900500
OG0018979	jg33655	Np004G1917300
OG0018980	jg18769	Np006G3392500
OG0018981	jg14280	Np001G0448100
OG0018982	jg15855	Np001G0631700
OG0018983	jg21655	Np003G1741300
OG0018984	jg11551	Np005G3085300
OG0018985	jg11247	Np005G3039800
OG0018986	jg11197	Np005G3033800
OG0018987	jg21665	Np003G1738000
OG0018988	jg21664	Np003G1739000
OG0018991	jg3024	Np002G0802200
OG0018992	jg3087	Np002G0793600
OG0018993	jg3133	Np002G0787800
OG0018997	jg21761	Np003G1704700
OG0018998	jg2596	Np002G0860800
OG0019001	jg20643	Np001G0386600
OG0019003	jg21022	Np001G0422700
OG0019005	jg18540	Np006G3423900
OG0019006	jg18552	Np006G3419800
OG0019008	jg10704	Np005G2907900
OG0019009	jg10713	Np005G2910500
OG0019010	jg10779	Np005G2921400
OG0019011	jg12837	Np005G3201200
OG0019012	jg10464	Np005G2873800
OG0019013	jg10434	Np005G2877100
OG0019014	jg10953	Np005G2988900
OG0019017	jg31928	Np004G2056500
OG0019019	jg23882	Np004G1950400
OG0019020	jg23900	Np007G4253000
OG0019023	jg15691	Np001G0613900
OG0019026	jg15232	Np007G3825200
OG0019027	jg22130	Np003G1613500
OG0019028	jg26789	Np007G3873200
OG0019029	jg26945	Np007G3886200
OG0019030	jg27006	Np007G3889500
OG0019031	jg2283	Np002G0916900
OG0019035	jg25356	Np007G4070500
OG0019038	jg7467	Np003G1799200
OG0019039	jg28273	Np007G3719600
OG0019040	jg28317	Np007G3715900
OG0019043	jg20089	Np006G3223000
OG0019045	jg19937	Np006G3243300
OG0019047	jg19833	Np006G3253400
OG0019048	jg19829	Np006G3253800
OG0019049	jg19623	Np006G3276400
OG0019051	jg23971	Np007G4245500
OG0019052	jg24048	Np007G4235600
OG0019054	jg21568	Np001G0164700
OG0019055	jg24340	Np007G4203800
OG0019058	jg24546	Np007G4174800
OG0019060	jg24896	Np007G4131000
OG0019061	jg25063	Np007G4107500
OG0019062	jg25169	Np007G4093100
OG0019063	jg25730	Np007G3913600
OG0019064	jg25772	Np007G3917100
OG0019065	jg25884	Np007G3930300
OG0019067	jg13893	Np001G0183700
OG0019068	jg12349	Np005G3134100
OG0019069	jg26586	Np007G3845600
OG0019070	jg26559	Np007G3841400
OG0019071	jg26510	Np007G3835700
OG0019072	jg26500	Np007G3835500
OG0019076	jg5734	Np003G1466700
OG0019077	jg28415	Np004G2597500
OG0019078	jg28505	Np004G2586300
OG0019079	jg28659	Np004G2569900
OG0019080	jg28665	Np004G2569200
OG0019082	jg28725	Np004G2562800
OG0019084	jg28925	Np004G2539800
OG0019085	jg29117	Np004G2518400
OG0019087	jg29330	Np004G2494900
OG0019089	jg28468, jg2104	Np004G2590600
OG0019090	jg29786	Np004G2441100
OG0019091	jg30782	Np004G2325700
OG0019092	jg30862	Np004G2310900
OG0019093	jg2738	Np002G0839700
OG0019095	jg31985	Np004G2063100
OG0019096	jg681	Np002G1199700
OG0019097	jg924	Np002G1164500
OG0019099	jg18466	Np006G3431400
OG0019100	jg402	Np002G1241100
OG0019101	jg33510	Np004G1935500
OG0019102	jg20396	Np001G0345100
OG0019105	jg20285	Np001G0318000
OG0019111	jg8371	Np005G2609900
OG0019115	jg9006	Np005G2638700
OG0019116	jg9003	Np005G2639200
OG0019117	jg9284	Np005G2723000
OG0019118	jg7997	Np003G1869400
OG0019119	jg8226	Np003G1897100
OG0019120	jg8230	Np003G1897500
OG0019121	jg16529, jg16514	Np006G3711500
OG0019123	jg13180	Np001G0240300
OG0019125	jg28608	Np004G2574800
OG0019126	jg29066	Np004G2524700
OG0019127	jg29087	Np004G2522300
OG0019129	jg29925	Np004G2422400
OG0019130	jg30625	Np004G2165100, Np004G2346800, Np009G4325600, Np012G4370500, Np003G1678500
OG0019131	jg30715	Np002G1132400
OG0019132	jg31051	Np001G0552000
OG0019133	jg31167	Np004G2014000
OG0019134	jg31180	Np004G2092900
OG0019135	jg31200	Np004G2094900
OG0019138	jg31816	Np004G2172700, Np004G2171700
OG0019139	jg32111, jg33669	Np004G1915600
OG0019140	jg32273	Np004G2048100
OG0019142	jg32375	Np004G2049800
OG0019143	jg32512	Np004G2033400
OG0019144	jg32627	Np004G2025500
OG0019145	jg33139	Np002G0862900
OG0019146	jg33738, jg33735, jg33730	Np004G1908100
OG0019151	jg1449	Np002G1068100
OG0019152	jg1504	Np002G1061400
OG0019153	jg17080, jg1644	Np006G3642600
OG0019158	jg2064	Np002G0958200
OG0019159	jg2409	Np002G0891800
OG0019160	jg2470	Np002G0881000
OG0019162	jg2892	Np002G0822200
OG0019163	jg2916	Np002G0819000
OG0019166	jg24122	Np007G4228000
OG0019167	jg24361	Np007G4201400
OG0019168	jg24647	Np007G4162200
OG0019170	jg26318	Np007G3812700
OG0019171	jg26356	Np007G3817300
OG0019172	jg26671	Np007G3857800
OG0019174	jg27141	Np007G3896400
OG0019175	jg27216	Np007G3899000
OG0019177	jg27357	Np007G3801500
OG0019178	jg27396	Np007G3799200
OG0019179	jg27451	Np007G4160700
OG0019180	jg28117	Np007G3735800
OG0019181	jg28322	Np007G3715400
OG0019182	jg16700	Np006G3684700
OG0019183	jg16865	Np001G0424800
OG0019184	jg16923	Np006G3657400
OG0019185	jg17069	Np006G3643100
OG0019186	jg17173	Np007G4142500, Np003G1672100
OG0019187	jg17200	Np006G3631900
OG0019188	jg17216	Np006G3631500
OG0019189	jg17507	Np006G3619000
OG0019191	jg19386	Np006G3306700
OG0019192	jg12980	Np001G0266300
OG0019193	jg13100	Np001G0249800
OG0019195	jg13167	Np001G0242500
OG0019196	jg13349	Np001G0223700
OG0019197	jg13645, jg13644	Np001G0196500
OG0019198	jg14176	Np001G0442000
OG0019199	jg14279	Np001G0448000
OG0019200	jg14335	Np001G0453200
OG0019201	jg14825	Np001G0507500
OG0019205	jg4630	Np006G3208000
OG0019206	jg5098	Np003G1395600
OG0019211	jg6290, jg6288	Np001G0115800
OG0019212	jg7109, jg7124	Np003G1758300
OG0019213	jg7260	Np003G1769500, Np003G1768700
OG0019218	jg8531	Np005G2626300
OG0019219	jg9313	Np007G3842500
OG0019219	jg9413	Np005G2743500
OG0019221	jg9768	Np005G2787400
OG0019222	jg9789	Np005G2790000
OG0019223	jg9813	Np005G2792600
OG0019224	jg9889	Np005G2802300
OG0019225	jg9924	Np005G2807800
OG0019226	jg10020	Np005G2820500
OG0019227	jg11129	Np005G3023400
OG0019228	jg11350	Np005G3057900
OG0019229	jg11389	Np005G3063600
OG0019230	jg11620	Np005G3079300
OG0019231	jg11708	Np005G3073500
OG0019232	jg12199	Np005G3119400
OG0019234	jg12781	Np005G3196500
OG0019235	jg12825	Np005G3200700
OG0019236	jg12835	Np005G3194500
OG0019237	jg20489	Np006G3413900
OG0019238	jg20928	Np004G2272200, Np001G0417300
OG0019239	jg20933	Np001G0418000
OG0019240	jg21006	Np001G0421700
OG0019241	jg21271	Np001G0182500
OG0019243	jg21540	Np001G0166800
OG0019244	jg21606	Np003G1743400
OG0019245	jg21609	Np003G1749800
OG0019246	jg21660	Np003G1739500
OG0019248	jg21977	Np003G1651700
OG0019249	jg22845	Np003G1534500
OG0019250	jg254	Np022G4393700
OG0019253	jg209	Np047G4410900, Np036G4405100, Np044G4408900, Np046G4410300
OG0019297	jg14462	Np001G0465400
OG0019299	jg5516	Np003G1440500
OG0019300	jg5351	Np003G1421500
OG0019302	jg5230	Np003G1410500
OG0019303	jg4821	Np003G1362600
OG0019304	jg4691	Np003G1347500
OG0019306	jg17434	Np006G3622800
OG0019307	jg17969	Np006G3501300, Np008G4281300
OG0019308	jg18049, jg18051	Np005G3181300
OG0019309	jg18109	Np006G3536800, Np006G3471400, Np006G3536300
OG0019310	jg31546	Np004G2132700
OG0019311	jg20805	Np002G0904300, Np001G0056800
OG0019312	jg23134	Np001G0085600
OG0019315	jg8096	Np003G1880600
OG0019318	jg22874	Np003G1530900
OG0019320	jg22327	Np003G1606900
OG0019321	jg4591	Np003G1334400
OG0019323	jg22000	Np003G1776800
OG0019324	jg3847	Np003G1252300
OG0019325	jg12185	Np003G1249400
OG0019326	jg3809	Np003G1249000
OG0019327	jg12692	Np005G3182200
OG0019328	jg12846	Np005G3202000
OG0019331	jg3371	Np002G0754600
OG0019332	jg27642	Np007G3777100
OG0019333	jg3279	Np002G0768300
OG0019334	jg3283	Np002G0767800
OG0019335	jg33825	Np002G1095900, Np004G1900600
OG0019336	jg33659	Np004G1916500
OG0019339	jg11249	Np005G3039900, Np004G2309200
OG0019342	jg499	Np002G1229000
OG0019343	jg20129	Np006G3216900
OG0019346	jg20605	Np001G0383000
OG0019348	jg33102	Np004G1977300
OG0019349	jg33150	Np004G1969400
OG0019350	jg14274	Np002G0977600
OG0019351	jg33173	Np004G1968100
OG0019352	jg14058	Np001G0436100
OG0019355	jg14889	Np001G0515500
OG0019357	jg27835	Np007G3762700
OG0019358	jg10289	Np005G2854100
OG0019359	jg21063	Np001G0425300
OG0019360	jg23917	Np007G4251500
OG0019361	jg23939	Np007G4248800
OG0019363	jg23733	Np001G0008900
OG0019367	jg16327	Np001G0689200
OG0019369	jg16130	Np001G0665500
OG0019370	jg16079	Np001G0656800
OG0019371	jg16039	Np001G0651500
OG0019372	jg15973	Np001G0645700
OG0019373	jg15916	Np001G0640900
OG0019375	jg15348	Np001G0571800
OG0019378	jg26960	Np007G3886400
OG0019379	jg27010	Np007G3889700
OG0019380	jg2402	Np002G0894800
OG0019381	jg27959	Np007G3749400
OG0019382	jg19215, jg19214	Np006G3330100
OG0019384	jg18926	Np006G3368900
OG0019385	jg7611	Np003G1818300
OG0019386	jg17035	Np006G3646700
OG0019387	jg32269	Np004G2047600
OG0019388	jg32265	Np004G2047200
OG0019391	jg20189	Np006G3209200
OG0019394	jg19851	Np006G3250600
OG0019395	jg19832	Np006G3253500
OG0019397	jg19775	Np006G3258500
OG0019398	jg19585	Np006G3281300
OG0019399	jg24194, jg24136	Np007G4220700
OG0019400	jg24283	Np007G3753700, Np007G3753600
OG0019403	jg24799	Np007G4141100
OG0019404	jg25333	Np007G4074700
OG0019406	jg25804	Np007G3921600
OG0019408	jg26174	Np007G3989600
OG0019411	jg26328	Np007G3814300
OG0019413	jg28416	Np004G2597400
OG0019414	jg28589	Np004G2576600
OG0019415	jg28825	Np004G2552000
OG0019416	jg28905	Np004G2542700
OG0019417	jg29266	Np004G2501300
OG0019420	jg29589	Np004G2468400
OG0019421	jg29592	Np004G2468000, Np004G2468100
OG0019422	jg29613	Np004G2464100
OG0019425	jg30046	Np004G2407100
OG0019427	jg30150	Np004G2395200
OG0019428	jg30418	Np004G2367700
OG0019430	jg30498	Np004G2357800
OG0019431	jg30531	Np004G2354600
OG0019434	jg30902	Np004G2305000
OG0019435	jg2645	Np002G0854500
OG0019436	jg31950	Np004G2058400
OG0019437	jg31979	Np004G2061900
OG0019440	jg530	Np002G1225400
OG0019441	jg420	Np002G1239300
OG0019445	jg33206	Np002G0823600, Np002G0823400, Np005G2919200, Np004G1964000
OG0019449	jg9120	Np005G2699300
OG0019451	jg9290	Np005G2724000
OG0019453	jg30981	Np004G2290200, Np004G2289100
OG0019454	jg8221	Np003G1895900
OG0019455	jg8227	Np003G1897200
OG0019456	jg8247	Np003G1899400
OG0019457	jg16503	Np006G3712900
OG0019458	jg28597	Np004G2575900
OG0019459	jg29427	Np004G2484200
OG0019461	jg29709, jg29719	Np005G2729800
OG0019463	jg29827	Np004G2433400
OG0019464	jg31023	Np004G2279700
OG0019465	jg31043	Np004G2275000, Np007G3740600
OG0019467	jg31188	Np004G2093600
OG0019468	jg31235	Np004G2098800
OG0019469	jg31608, jg9497	Np005G2752200
OG0019470	jg31729	Np004G2154100
OG0019472	jg32372	Np004G2049600
OG0019473	jg32584	Np004G2029800
OG0019475	jg33823	Np004G1900900
OG0019476	jg682	Np002G1199600
OG0019477	jg1182	Np002G1131900
OG0019478	jg1503	Np002G1061900
OG0019481	jg2046	Np002G1228100
OG0019482	jg2063	Np002G0958300
OG0019485	jg2569	Np002G0721000
OG0019487	jg3092	Np002G0793100
OG0019489	jg25071	Np007G4106100
OG0019491	jg25480	Np007G4052500
OG0019492	jg25490	Np007G4051800
OG0019496	jg27012	Np007G3889900
OG0019497	jg27140	Np007G3896200
OG0019498	jg27180	Np007G3897300
OG0019499	jg27649	Np007G3776500
OG0019500	jg27664	Np007G3775700
OG0019501	jg28063	Np004G2313700
OG0019503	jg9448	Np005G2747400
OG0019504	jg17150, jg17155	Np006G3636500
OG0019505	jg17237	Np006G3630900
OG0019506	jg18481	Np006G3434800
OG0019508	jg18538	Np004G2371500, Np006G3424700
OG0019509	jg18616	Np006G3410400
OG0019510	jg19094	Np006G3343600
OG0019513	jg13061	Np001G0254100, Np001G0253800
OG0019514	jg13375	Np001G0220100
OG0019515	jg13395	Np001G0217800
OG0019517	jg14440, jg14069	Np001G0463400
OG0019518	jg14154	Np001G0440700
OG0019519	jg14208	Np001G0444200
OG0019520	jg14306	Np001G0451200
OG0019521	jg14517	Np001G0469900
OG0019522	jg14542	Np001G0472900
OG0019523	jg16355	Np001G0692800
OG0019526	jg5542	Np003G1443500
OG0019529	jg6665	Np001G0151400
OG0019530	jg6804	Np001G0157700
OG0019531	jg7243	Np003G1764200
OG0019533	jg8157	Np003G1882000
OG0019534	jg11647	Np005G2739500
OG0019535	jg9553	Np005G2759300
OG0019536	jg9717	Np005G2781100
OG0019537	jg9821	Np005G2794000
OG0019538	jg9825	Np005G2794700
OG0019539	jg9929	Np005G2808600
OG0019540	jg9972	Np005G2813200
OG0019541	jg10080	Np005G2829300
OG0019543	jg10287	Np001G0196600
OG0019544	jg10595	Np005G2892100
OG0019545	jg10657	Np005G2901700
OG0019547	jg10796	Np005G2925100
OG0019549	jg12767	Np005G3193700
OG0019553	jg21367	Np001G0178300
OG0019554	jg21648	Np003G1743100
OG0019555	jg21714	Np003G1726900
OG0019557	jg22137	Np003G1616200, Np003G1614900
OG0019603	jg5242	Np003G1411600
OG0019604	jg4935	Np003G1375400
OG0019608	jg31625	Np004G2142100
OG0019610	jg31720	Np004G2153500
OG0019611	jg31812	Np004G2170800
OG0019615	jg23137	Np001G0085300
OG0019616	jg6383	Np001G0123700
OG0019619	jg22440	Np003G1585500
OG0019620	jg22384	Np003G1595900
OG0019622	jg4558, jg4563	Np003G1331600
OG0019623	jg4371	Np003G1313900
OG0019625	jg6772	Np001G0155900
OG0019626	jg4003	Np003G1269200
OG0019628	jg3806	Np003G1248700
OG0019630	jg3673	Np002G0714900
OG0019631	jg3617	Np004G2087200
OG0019633	jg3180	Np002G0781800
OG0019634	jg14539	Np001G0472300
OG0019635	jg14564	Np001G0474200
OG0019636	jg33813	Np004G1901600
OG0019638	jg33760	Np004G1906600
OG0019639	jg33618	Np004G1923000
OG0019640	jg33526	Np004G1933200
OG0019641	jg11872	Np005G3089000
OG0019642	jg11710	Np005G3073100
OG0019644	jg31204	Np003G1809900
OG0019646	jg32177	Np005G3171600
OG0019647	jg20638	Np001G0386100
OG0019648	jg20590	Np001G0380500
OG0019649	jg20594	Np007G3896500, Np001G0381800
OG0019651	jg18680	Np006G3403600
OG0019653	jg10695	Np005G2906200
OG0019654	jg10337	Np005G2861500
OG0019655	jg10423	Np005G2880300
OG0019656	jg20136	Np006G3216100
OG0019658	jg16228	Np001G0676200
OG0019662	jg15497	Np001G0593900
OG0019667	jg21294, jg21295	Np007G3868200, Np006G3316800, Np007G3868100, Np006G3316700
OG0019669	jg7748	Np003G1839400
OG0019670	jg18153	Np004G2049900
OG0019671	jg32091	Np004G2085100
OG0019674	jg19805	Np006G3256400
OG0019675	jg19513	Np006G3289200
OG0019678	jg24444	Np007G4188700
OG0019680	jg24729	Np007G4151100
OG0019682	jg25487	Np007G4052200
OG0019683	jg25496	Np007G4050600
OG0019686	jg26245	Np007G3804300
OG0019688	jg12429	Np005G3144000
OG0019690	jg26588	Np007G3845800
OG0019691	jg28628	Np004G2572800
OG0019698	jg30371	Np004G2373100
OG0019700	jg30699	Np004G2338900
OG0019702	jg873	Np002G1172900
OG0019704	jg1430	Np002G1075600
OG0019706	jg14043, jg14047	Np001G0435800
OG0019709	jg8471	Np005G2619300
OG0019711	jg8707	Np005G2679000
OG0019712	jg9007	Np005G2639000
OG0019713	jg9224	Np005G2713900
OG0019714	jg9627	Np005G2768500
OG0019715	jg28786	Np004G2556100
OG0019716	jg28942	Np004G2537900
OG0019717	jg29105	Np004G2520200
OG0019718	jg30543	Np004G2353500
OG0019720	jg31939	Np004G2317500
OG0019721	jg32172	Np005G3050100, Np005G3050500
OG0019726	jg784	Np002G1186200
OG0019729	jg2705	Np002G0844700
OG0019735	jg27960	Np007G3749300
OG0019736	jg27980	Np007G3747700
OG0019738	jg16715	Np006G3683300
OG0019739	jg16719	Np006G3681700
OG0019740	jg16887	Np006G3663200
OG0019741	jg17064	Np004G2433700
OG0019742	jg17651	Np006G3607800
OG0019744	jg18249	Np006G3555000
OG0019745	jg18369	Np006G3569100
OG0019748	jg19946	Np001G0616200
OG0019749	jg20165	Np003G1571100
OG0019750	jg14334	Np001G0453000
OG0019751	jg14336	Np001G0453400
OG0019752	jg14707	Np001G0495000
OG0019754	jg14791	Np001G0504100
OG0019756	jg16225	Np001G0676100
OG0019758	jg5271	Np003G1414300
OG0019760	jg8352	Np005G2607200
OG0019761	jg8370	Np005G2609800
OG0019764	jg9369	Np005G2732900
OG0019765	jg9784	Np005G2789500
OG0019766	jg9913	Np005G2806700
OG0019768	jg10009	Np005G2818900
OG0019769	jg10369	Np005G2864000
OG0019775	jg12784	Np005G3196800
OG0019776	jg21188	Np002G0853200
OG0019777	jg21403	Np001G0174500
OG0019778	jg21548	Np001G0166100
OG0019779	jg21809	Np003G1845400
OG0019780	jg21935	Np003G1659500
OG0019781	jg22002	Np003G1639800, Np003G1649000, Np003G1394000
OG0019783	jg22516	Np003G1576800
OG0019784	jg22769	Np003G1543400
OG0019785	jg23674	Np001G0016900
OG0019786	jg188	Np022G4392100
OG0019787	jg249	Np032G4402300, Np046G4410000, Np035G4404600, Np036G4405600, Np047G4410500
OG0019788	jg23826	Np019G4388300, Np019G4388100
OG0019831	jg9356	Np005G2731600
OG0019832	jg14147	Np001G0439900
OG0019836	jg31319	Np004G2108000
OG0019837	jg31339	Np004G2110000
OG0019839	jg23527	Np001G0034100
OG0019841	jg27100	Np007G3893800
OG0019842	jg23200	Np001G0072900
OG0019843	jg23075	Np001G0093800
OG0019844	jg6410	Np001G0128000
OG0019845	jg14755	Np001G0501100
OG0019850	jg3773	Np002G0703800
OG0019851	jg3764	Np002G0704800
OG0019861	jg20492	Np001G0362800
OG0019864	jg33444	Np004G1943100
OG0019865	jg18696	Np006G3402000
OG0019868	jg1894, jg17813	Np004G2436500, Np005G2775300
OG0019869	jg12336	Np005G3146400
OG0019870	jg16053	Np001G0653100
OG0019871	jg16004	Np001G0648200
OG0019872	jg15864	Np001G0632000
OG0019875	jg2363	Np002G0900200
OG0019876	jg10556	Np002G1065800
OG0019878	jg19129	Np006G3341000
OG0019879	jg28210	Np002G0931300, Np004G1999200
OG0019882	jg9803	Np005G2791700
OG0019884	jg19414	Np006G3303600
OG0019889	jg25039	Np007G4110800
OG0019891	jg25434	Np007G4058600
OG0019895	jg25859	Np007G3927600
OG0019898	jg26618	Np007G3851400
OG0019899	jg28439	Np004G2594500
OG0019903	jg14830	Np001G0508300
OG0019904	jg829	Np002G1179300
OG0019906	jg33014	Np004G1985500
OG0019914	jg17065, jg12156, jg29822	Np004G2433800
OG0019915	jg30047	Np004G2407000
OG0019918	jg30700	Np004G2338800
OG0019919	jg30827	Np004G2318900
OG0019920	jg31649	Np003G1891300, Np005G2939400
OG0019922	jg33072	Np004G1981400
OG0019923	jg670	Np002G1202600
OG0019926	jg1340	Np002G1117200
OG0019930	jg2181	Np002G0937900
OG0019932	jg23952	Np007G4152100
OG0019934	jg24341	Np007G4203700
OG0019935	jg24649	Np006G3292500, Np006G3301700, Np006G3291800
OG0019938	jg27073	Np007G3891800
OG0019940	jg27431	Np007G3795900
OG0019942	jg27841	Np007G3762100
OG0019943	jg27952	Np007G3750000
OG0019945	jg16759	Np006G3677900
OG0019946	jg17907	Np006G3651200, Np005G2714900
OG0019949	jg19884, jg14576	Np001G0475500
OG0019950	jg20160	Np006G3212400
OG0019951	jg13001	Np001G0263600
