Orthogroup	Arabidopsis_arenosa	Cardamine_glauca
OG0015795	jg6581	Cg008G2822900
OG0015796	jg6588	Cg008G2823700
OG0015797	jg6624	Cg008G2826500
OG0015798	jg6662	Cg008G2829400
OG0015799	jg6663	Cg008G2829500
OG0015800	jg6751	Cg008G2833300
OG0015801	jg28207	Cg004G1437100
OG0015802	jg28209	Cg004G1437300
OG0015803	jg28211	Cg004G1437600
OG0015804	jg28221	Cg004G1438400
OG0015805	jg28222	Cg004G1438500
OG0015806	jg28238	Cg004G1439800
OG0015807	jg28301	Cg004G1445100
OG0015808	jg28268	Cg004G1442200
OG0015809	jg14900	Cg002G0524700
OG0015810	jg9297	Cg001G0092600
OG0015811	jg14369	Cg002G0570100
OG0015812	jg14365	Cg002G0570500
OG0015813	jg14354	Cg002G0571100
OG0015814	jg20221	Cg005G1448800
OG0015815	jg20216	Cg005G1449300
OG0015816	jg20211	Cg005G1449700
OG0015817	jg20198	Cg005G1451100
OG0015818	jg20193	Cg005G1451500
OG0015819	jg20191	Cg005G1451700
OG0015820	jg20190	Cg005G1451800
OG0015821	jg20183	Cg005G1452500
OG0015822	jg20175	Cg005G1453200
OG0015823	jg20167	Cg005G1453800
OG0015824	jg20119	Cg005G1705300
OG0015825	jg20114	Cg005G1458400
OG0015826	jg20101	Cg005G1459600
OG0015827	jg20097	Cg005G1460000
OG0015828	jg20095	Cg005G1460200
OG0015829	jg20093	Cg005G1460400
OG0015830	jg20076	Cg005G1462100
OG0015831	jg20071	Cg005G1462700
OG0015832	jg20037	Cg005G1465800
OG0015833	jg20010	Cg005G1468400
OG0015834	jg19985	Cg005G1470300
OG0015835	jg19965	Cg005G1472400
OG0015836	jg19956	Cg005G1473400
OG0015837	jg19955	Cg005G1473500
OG0015838	jg27438, jg19953	Cg005G1473700
OG0015839	jg19911	Cg005G1477200
OG0015840	jg19909	Cg005G1477400
OG0015841	jg19906	Cg005G1477700
OG0015842	jg19902	Cg005G1478000
OG0015843	jg27932	Cg004G1415400
OG0015844	jg19871	Cg005G1479200
OG0015845	jg19868	Cg005G1479400
OG0015846	jg19863	Cg005G1479900
OG0015847	jg19856	Cg005G1480400
OG0015848	jg19848	Cg005G1480900
OG0015849	jg7836	Cg003G0733300, Cg003G0865100
OG0015850	jg19836	Cg005G1482100
OG0015851	jg19830	Cg005G1482600
OG0015852	jg19786	Cg005G1486500
OG0015853	jg19747	Cg005G1489700
OG0015854	jg19734	Cg005G1490800
OG0015855	jg19715	Cg005G1492300
OG0015856	jg19692	Cg005G1494100
OG0015857	jg19680	Cg005G1495200
OG0015858	jg19674	Cg005G1495900
OG0015859	jg19661	Cg005G1496800
OG0015860	jg19651	Cg005G1497300
OG0015861	jg19631	Cg005G1499000
OG0015862	jg19620	Cg005G1500300
OG0015863	jg19614	Cg005G1500800
OG0015864	jg19607	Cg005G1501300
OG0015865	jg19606	Cg005G1501400
OG0015866	jg19593	Cg005G1502800
OG0015867	jg19582	Cg005G1503800
OG0015868	jg19581	Cg005G1504300
OG0015869	jg19575	Cg005G1504700
OG0015870	jg19526	Cg005G1508300
OG0015871	jg19492	Cg005G1510600
OG0015874	jg19483	Cg005G1511500
OG0015875	jg19485	Cg005G1511400
OG0015877	jg19438	Cg005G1514900
OG0015878	jg19429	Cg005G1515900
OG0015879	jg20303	Cg008G2983000
OG0015880	jg20358	Cg008G2979700
OG0015881	jg23981	Cg004G1079600
OG0015882	jg23982	Cg004G1079700
OG0015883	jg23986	Cg004G1080000
OG0015884	jg23988	Cg004G1080200
OG0015885	jg23999	Cg004G1081200
OG0015886	jg24001	Cg004G1081400
OG0015887	jg24016	Cg004G1082500
OG0015888	jg24017	Cg004G1082600
OG0015889	jg24018	Cg004G1082700
OG0015890	jg24024	Cg004G1083400
OG0015891	jg24044	Cg004G1084300
OG0015892	jg24045	Cg004G1084400
OG0015893	jg24060	Cg004G1085700
OG0015894	jg24072	Cg004G1086700
OG0015895	jg24090	Cg004G1088300
OG0015896	jg24091	Cg004G1088400
OG0015897	jg24092	Cg004G1088500
OG0015898	jg24093	Cg004G1088600
OG0015900	jg24104	Cg004G1089800
OG0015901	jg24118	Cg004G1091100
OG0015902	jg24126	Cg004G1091800
OG0015903	jg24129	Cg004G1091900
OG0015904	jg24150	Cg004G1093600
OG0015905	jg24159	Cg004G1094400
OG0015907	jg24215	Cg004G1098300
OG0015908	jg24223	Cg004G1099000
OG0015909	jg24226	Cg004G1099300
OG0015910	jg24244	Cg004G1100200
OG0015911	jg24247	Cg004G1100400
OG0015912	jg24259	Cg004G1101000
OG0015913	jg24263	Cg004G1101500
OG0015914	jg24277	Cg004G1102500
OG0015915	jg24280	Cg004G1102600
OG0015916	jg24306	Cg004G1103400
OG0015917	jg24314	Cg004G1104200
OG0015918	jg24327	Cg004G1105400
OG0015919	jg24369	Cg004G1108800
OG0015920	jg24373	Cg004G1109200
OG0015921	jg24416	Cg004G1113300
OG0015922	jg24420	Cg004G1113800
OG0015923	jg24427	Cg004G1114600
OG0015925	jg11879	Cg001G0309400
OG0015926	jg24456	Cg004G1116800
OG0015927	jg24477	Cg004G1118300
OG0015928	jg24490	Cg004G1119400
OG0015929	jg24493	Cg004G1119600
OG0015930	jg24498	Cg004G1119900
OG0015931	jg24506	Cg004G1120500
OG0015932	jg24507	Cg004G1120600
OG0015933	jg12198	Cg001G0334000
OG0015934	jg24545	Cg004G1124500
OG0015936	jg24572	Cg004G1127100
OG0015937	jg24578	Cg004G1127700
OG0015938	jg24584	Cg004G1127800
OG0015939	jg27037	Cg004G1339300
OG0015940	jg24634	Cg004G1132400
OG0015941	jg24645	Cg004G1133500
OG0015942	jg24654	Cg004G1134300
OG0015943	jg24656	Cg004G1134600
OG0015944	jg24703	Cg004G1138900
OG0015945	jg24710	Cg004G1139600
OG0015946	jg24713	Cg004G1139900
OG0015947	jg24720	Cg004G1140500
OG0015948	jg24722	Cg004G1140700
OG0015949	jg24725	Cg004G1141200
OG0015950	jg24728	Cg004G1141500
OG0015952	jg24743	Cg004G1143000
OG0015953	jg24744	Cg004G1143100
OG0015954	jg24758	Cg004G1144400
OG0015955	jg24779	Cg004G1146400
OG0015956	jg24813	Cg004G1149400
OG0015957	jg24817	Cg004G1149600
OG0015958	jg24825	Cg004G1150300, Cg004G1150200
OG0015959	jg24827	Cg004G1150500
OG0015960	jg24829	Cg004G1150700
OG0015961	jg24844	Cg004G1151600
OG0015962	jg24845	Cg004G1151700
OG0015963	jg24848	Cg004G1152000
OG0015964	jg24854	Cg004G1152800
OG0015965	jg24872	Cg004G1154200
OG0015966	jg24879	Cg004G1154800
OG0015967	jg24884	Cg004G1155300
OG0015968	jg24890	Cg004G1155700
OG0015969	jg24895	Cg004G1156200
OG0015970	jg24898	Cg004G1156500
OG0015971	jg24899	Cg004G1156600
OG0015972	jg24912	Cg004G1157700
OG0015973	jg24913	Cg004G1157800
OG0015974	jg24917	Cg004G1158400
OG0015975	jg24937	Cg004G1159800
OG0015976	jg24938	Cg004G1159900
OG0015977	jg2415	Cg007G2454100
OG0015978	jg24957	Cg004G1161200
OG0015979	jg24966	Cg004G1162100
OG0015980	jg24970	Cg004G1162500
OG0015981	jg24974	Cg004G1163200
OG0015982	jg24977	Cg004G1163300
OG0015983	jg24988	Cg004G1164100
OG0015984	jg25007	Cg004G1166300
OG0015985	jg25009	Cg004G1166500
OG0015986	jg25010	Cg004G1166600
OG0015987	jg25027	Cg004G1168600
OG0015988	jg25040	Cg004G1169800
OG0015989	jg25054	Cg004G1170900
OG0015990	jg25062	Cg004G1171600
OG0015991	jg25073	Cg004G1172700
OG0015992	jg25081	Cg004G1173300
OG0015993	jg25089	Cg004G1173600
OG0015994	jg26874	Cg004G1323100
OG0015995	jg25111	Cg004G1175900
OG0015996	jg25155	Cg004G1180000
OG0015997	jg25157	Cg004G1180200
OG0015998	jg25165	Cg004G1180700
OG0015999	jg25187	Cg004G1182600
OG0016000	jg25190	Cg004G1183000
OG0016001	jg25207	Cg004G1184200
OG0016002	jg25214	Cg004G1184900
OG0016003	jg25231	Cg004G1186600
OG0016004	jg25242	Cg004G1187700
OG0016005	jg12959	Cg002G0691900
OG0016006	jg25281	Cg004G1190900
OG0016007	jg25338	Cg004G1195800
OG0016008	jg25358	Cg004G1197100, Cg004G1358100
OG0016009	jg25372	Cg004G1198200
OG0016011	jg25385	Cg004G1199000
OG0016012	jg25388	Cg004G1199200
OG0016013	jg25406	Cg004G1200900
OG0016014	jg25424	Cg004G1203500
OG0016015	jg25449	Cg004G1206000
OG0016016	jg25458	Cg004G1206900
OG0016017	jg25494	Cg004G1209300
OG0016018	jg25502	Cg004G1210300
OG0016019	jg25505	Cg004G1210500
OG0016020	jg25507	Cg004G1210700
OG0016021	jg25529	Cg004G1212500
OG0016022	jg25548	Cg004G1215600
OG0016023	jg25552	Cg004G1216000
OG0016024	jg25583	Cg004G1217900
OG0016026	jg9823	Cg001G0139700
OG0016027	jg25634	Cg004G1223400
OG0016028	jg25636	Cg004G1223700
OG0016029	jg25665	Cg004G1226300
OG0016030	jg25677	Cg004G1227000
OG0016031	jg25678	Cg004G1227100
OG0016032	jg25679	Cg004G1227200
OG0016033	jg25682	Cg004G1227500
OG0016034	jg25719	Cg004G1230200
OG0016035	jg25720	Cg004G1230300
OG0016036	jg25740	Cg004G1232000
OG0016037	jg25771	Cg004G1234000
OG0016038	jg25778	Cg004G1234700
OG0016039	jg25781	Cg004G1235000
OG0016040	jg25807	Cg004G1236800
OG0016041	jg25820	Cg004G1237800
OG0016042	jg25849	Cg004G1239900
OG0016043	jg25852	Cg004G1240200
OG0016044	jg25875	Cg004G1242100
OG0016045	jg25899	Cg004G1243700
OG0016046	jg25909, jg25907	Cg004G1244400
OG0016047	jg25913	Cg004G1244800
OG0016048	jg25920	Cg004G1245500
OG0016049	jg25925	Cg004G1245800
OG0016050	jg25927	Cg004G1246000
OG0016051	jg25932	Cg004G1246600
OG0016053	jg25944	Cg004G1248100
OG0016054	jg25968	Cg004G1249600
OG0016055	jg25985	Cg004G1251100
OG0016056	jg25995	Cg004G1252200
OG0016057	jg25999	Cg004G1252500
OG0016058	jg26011	Cg004G1253700
OG0016059	jg26014	Cg004G1254000
OG0016060	jg26023	Cg004G1254800
OG0016062	jg26045	Cg004G1256400
OG0016063	jg26049	Cg004G1256700
OG0016064	jg26054	Cg004G1257200
OG0016065	jg26057	Cg004G1257500
OG0016066	jg26059	Cg004G1257800
OG0016067	jg26058	Cg004G1257600
OG0016068	jg26068	Cg004G1258600
OG0016069	jg26085	Cg004G1260100
OG0016070	jg26086	Cg004G1260200
OG0016071	jg26107	Cg004G1262100
OG0016072	jg26110	Cg004G1262400
OG0016073	jg26118	Cg004G1263200
OG0016074	jg26124	Cg004G1264000
OG0016075	jg26126	Cg004G1264100
OG0016076	jg26138	Cg004G1265300
OG0016077	jg26150	Cg004G1266600
OG0016078	jg26170	Cg004G1268800
OG0016079	jg26177	Cg004G1269400
OG0016080	jg26183	Cg004G1269900
OG0016081	jg26205	Cg004G1271900
OG0016082	jg26208	Cg004G1272200
OG0016083	jg26231	Cg004G1274000
OG0016084	jg26241	Cg004G1274200
OG0016085	jg26247	Cg004G1274900
OG0016086	jg26252	Cg004G1275800
OG0016087	jg26257	Cg004G1276200
OG0016088	jg21990	Cg003G0910700
OG0016089	jg21989	Cg003G0910500
OG0016090	jg21983	Cg003G0910300
OG0016091	jg21957	Cg003G0909000
OG0016092	jg27399	Cg004G1363700
OG0016093	jg12554	Cg001G0367600
OG0016094	jg12553	Cg001G0367500
OG0016095	jg12485	Cg001G0360900
OG0016096	jg12434	Cg001G0356000
OG0016097	jg12415	Cg001G0353500
OG0016098	jg12388	Cg001G0352200
OG0016101	jg12258	Cg001G0341300
OG0016102	jg12254	Cg001G0341100
OG0016103	jg12204	Cg001G0335500
OG0016104	jg12069	Cg001G0323700
OG0016105	jg21338	Cg008G2884200
OG0016106	jg21298	Cg008G2884400
OG0016107	jg21291	Cg008G2886800
OG0016108	jg21285	Cg008G2887100
OG0016109	jg26639	Cg004G1307000
OG0016110	jg26587	Cg004G1302000
OG0016111	jg26573	Cg004G1300600
OG0016112	jg26562	Cg004G1299500
OG0016113	jg28320	Cg004G1446400
OG0016114	jg26521	Cg004G1295500
OG0016115	jg26490	Cg004G1292700
OG0016116	jg26475	Cg004G1291500
OG0016117	jg26360	Cg004G1284200
OG0016118	jg26354	Cg004G1283800
OG0016119	jg26353	Cg004G1283700
OG0016120	jg26349	Cg004G1283300
OG0016121	jg26327	Cg004G1281400
OG0016122	jg26324	Cg004G1281200
OG0016123	jg26317	Cg004G1280600
OG0016125	jg9381	Cg001G0099400
OG0016126	jg9424	Cg001G0102900
OG0016127	jg20920	Cg008G2926700
OG0016128	jg2109	Cg007G2427200
OG0016129	jg2105	Cg007G2427000
OG0016130	jg2087	Cg007G2425700
OG0016131	jg2059	Cg007G2424300
OG0016132	jg2056	Cg007G2423400
OG0016133	jg2052	Cg007G2423000
OG0016134	jg1985	Cg007G2417500
OG0016135	jg2008	Cg007G2418300
OG0016136	jg2019	Cg007G2419300
OG0016137	jg2020	Cg007G2419500
OG0016139	jg1808	Cg007G2318200
OG0016140	jg1753	Cg007G2384500
OG0016141	jg23380	Cg004G1388200, Cg004G1379300
OG0016142	jg1747	Cg007G2386000
OG0016143	jg1818	Cg007G2392600
OG0016144	jg1587	Cg007G2369400
OG0016145	jg1558	Cg007G2363800
OG0016146	jg5737	Cg008G2752700
OG0016147	jg5735	Cg008G2752500
OG0016148	jg5729	Cg008G2751900
OG0016149	jg5728	Cg008G2751800
OG0016150	jg5717	Cg008G2751200
OG0016151	jg5713	Cg008G2750700
OG0016152	jg5699	Cg008G2749400
OG0016153	jg5683	Cg008G2747700
OG0016154	jg5670	Cg008G2746800
OG0016155	jg5664	Cg008G2746300
OG0016156	jg5663	Cg008G2746200
OG0016157	jg6782	Cg008G2834400
OG0016158	jg21598	Cg008G2838600
OG0016159	jg21582	Cg008G2841100
OG0016160	jg21602	Cg008G2838400
OG0016161	jg22019, jg21528	Cg008G2847700, Cg008G2862200
OG0016162	jg28186	Cg004G1436200
OG0016163	jg15144	Cg002G0504900
OG0016164	jg15140	Cg002G0505100
OG0016165	jg15136	Cg002G0505400
OG0016166	jg15128	Cg002G0506200
OG0016168	jg15113	Cg002G0508400
OG0016169	jg15096	Cg002G0509600
OG0016170	jg12840	Cg001G0392700
OG0016171	jg15093	Cg002G0509900
OG0016172	jg15078	Cg002G0510900
OG0016173	jg15077	Cg002G0511000
OG0016174	jg15073	Cg002G0511400
OG0016175	jg15049	Cg002G0512600
OG0016176	jg15047	Cg002G0512800
OG0016177	jg15044	Cg002G0513100
OG0016178	jg15040	Cg002G0513500
OG0016179	jg15027	Cg002G0514500
OG0016180	jg15015	Cg002G0515400
OG0016181	jg15014	Cg002G0515500
OG0016182	jg15008	Cg002G0516100
OG0016183	jg28398	Cg006G2256300
OG0016184	jg28405	Cg006G2255700
OG0016185	jg28407	Cg006G2255500
OG0016186	jg28422	Cg006G2254100
OG0016187	jg28426	Cg006G2253800
OG0016188	jg28429	Cg006G2253500
OG0016189	jg28432	Cg006G2253200
OG0016190	jg28433	Cg006G2253100
OG0016191	jg28434	Cg006G2253000
OG0016192	jg28435	Cg006G2252900
OG0016193	jg28443	Cg006G2252200
OG0016194	jg28449	Cg006G2251700
OG0016195	jg28451	Cg006G2251300
OG0016196	jg28454	Cg006G2250900
OG0016197	jg28463	Cg006G2249900
OG0016198	jg28475	Cg006G2249000
OG0016199	jg28482	Cg006G2248400
OG0016200	jg28498	Cg006G2247300
OG0016201	jg28500	Cg006G2247100
OG0016202	jg28503	Cg006G2246800
OG0016203	jg28532	Cg006G2243500
OG0016204	jg27350	Cg004G1356200
OG0016205	jg28538	Cg006G2242900
OG0016206	jg28539	Cg006G2242800
OG0016207	jg28547	Cg006G2242300
OG0016208	jg28559	Cg006G2241000
OG0016209	jg28570	Cg006G2240200
OG0016210	jg28571	Cg006G2240100
OG0016211	jg28580	Cg006G2239400
OG0016212	jg28593	Cg006G2238100
OG0016213	jg28624	Cg006G2235100
OG0016214	jg28640	Cg006G2234000
OG0016215	jg28655	Cg006G2232500
OG0016216	jg28656	Cg006G2232400
OG0016217	jg28657	Cg006G2232300
OG0016218	jg28671	Cg006G2231200
OG0016219	jg28677	Cg006G2230600
OG0016220	jg28682	Cg006G2230300
OG0016221	jg28690	Cg006G2229800
OG0016222	jg28699	Cg006G2229000
OG0016223	jg28723	Cg006G2226500
OG0016224	jg28735	Cg006G2225300
OG0016225	jg28749	Cg006G2223800
OG0016226	jg28773	Cg006G2221300
OG0016227	jg28776	Cg006G2221000
OG0016229	jg28812	Cg006G2217600
OG0016230	jg28813	Cg006G2217400
OG0016231	jg28820	Cg006G2216700
OG0016232	jg28824	Cg006G2216600
OG0016233	jg28827	Cg006G2216400
OG0016234	jg28838	Cg006G2215600
OG0016235	jg28845	Cg006G2215100
OG0016236	jg28848	Cg006G2214700
OG0016237	jg28867	Cg006G2212700
OG0016238	jg28870	Cg006G2212400
OG0016239	jg28874	Cg006G2212100
OG0016240	jg28876	Cg006G2211900
OG0016241	jg28882	Cg006G2211400
OG0016242	jg28901	Cg006G2209700
OG0016243	jg28909	Cg006G2209000
OG0016244	jg28930	Cg006G2207600
OG0016245	jg28931	Cg006G2207500
OG0016246	jg28933	Cg006G2206700
OG0016247	jg28939	Cg006G2206100
OG0016248	jg1507	Cg007G2349200
OG0016249	jg28990	Cg006G2201200
OG0016250	jg28995	Cg006G2200600
OG0016251	jg29002	Cg006G2200000
OG0016252	jg29003	Cg006G2199900
OG0016253	jg29006	Cg006G2199600
OG0016254	jg29017	Cg006G2198700
OG0016255	jg29019	Cg006G2198500
OG0016256	jg29021	Cg006G2198100
OG0016257	jg29029	Cg006G2197300
OG0016258	jg29031	Cg006G2197100
OG0016259	jg29041	Cg006G2196300
OG0016260	jg29049	Cg006G2195600
OG0016261	jg29053	Cg006G2195300
OG0016262	jg29056	Cg006G2194800
OG0016263	jg29058	Cg006G2194600
OG0016264	jg29078	Cg006G2192200
OG0016266	jg10042	Cg001G0160300
OG0016268	jg29108	Cg006G2189000
OG0016269	jg29109	Cg006G2188900
OG0016270	jg29126	Cg006G2186900
OG0016271	jg29128	Cg006G2186700
OG0016272	jg29142	Cg006G2185500
OG0016273	jg28837	Cg006G2215700
OG0016274	jg29175	Cg006G2182900
OG0016275	jg29180	Cg006G2182200
OG0016276	jg29181	Cg006G2182000
OG0016277	jg29190	Cg006G2181000
OG0016278	jg29210	Cg006G2179000
OG0016279	jg29215	Cg006G2178500
OG0016280	jg29222	Cg006G2177800
OG0016281	jg29224	Cg006G2177600
OG0016282	jg29227	Cg006G2177300
OG0016283	jg29230	Cg006G2177000
OG0016284	jg29234	Cg006G2176500
OG0016285	jg29237	Cg006G2176200
OG0016286	jg29238	Cg006G2176100
OG0016287	jg29261	Cg006G2173800
OG0016288	jg29274	Cg006G2172700
OG0016289	jg29275	Cg006G2172600
OG0016290	jg29284	Cg006G2171800
OG0016291	jg33380	Cg006G2198300
OG0016292	jg29309	Cg006G2169800
OG0016293	jg29310	Cg006G2169700
OG0016294	jg29327	Cg006G2168000
OG0016295	jg29338	Cg006G2167400
OG0016296	jg29353	Cg006G2165500
OG0016297	jg29354	Cg006G2165400
OG0016298	jg29355	Cg006G2165300
OG0016299	jg29360	Cg006G2164900
OG0016300	jg29365	Cg006G2164300
OG0016301	jg29404, jg29407	Cg006G2161000
OG0016302	jg29416	Cg006G2160500
OG0016303	jg29445	Cg006G2158200
OG0016304	jg29449	Cg006G2157900
OG0016305	jg29484	Cg006G2155100
OG0016306	jg29493	Cg006G2154300
OG0016307	jg29496	Cg006G2154200
OG0016308	jg7056	Cg003G0808100
OG0016309	jg29536	Cg006G2151100
OG0016310	jg11623	Cg001G0291900
OG0016311	jg29590	Cg006G2148000
OG0016312	jg29606	Cg006G2146500
OG0016313	jg29609	Cg006G2146200
OG0016314	jg29616	Cg006G2145300
OG0016315	jg685	Cg006G2142600
OG0016316	jg29647	Cg006G2142200
OG0016317	jg29667	Cg006G2140800
OG0016318	jg29668	Cg006G2140700
OG0016319	jg29682	Cg006G2139800
OG0016321	jg29692	Cg006G2138600
OG0016322	jg29697	Cg006G1992000
OG0016323	jg29700	Cg006G2138000
OG0016325	jg29738	Cg006G2135500
OG0016326	jg29755	Cg006G2133800
OG0016328	jg29778	Cg006G2131700
OG0016329	jg29785	Cg006G2131200
OG0016331	jg29818	Cg006G2128500
OG0016332	jg29829	Cg006G2127700
OG0016333	jg29832	Cg006G2127400
OG0016334	jg29836	Cg006G2127100
OG0016335	jg29849	Cg006G2125900
OG0016336	jg29858	Cg006G2125300
OG0016337	jg29870	Cg006G2124200
OG0016338	jg29869	Cg006G2124300
OG0016339	jg29886	Cg006G2122800
OG0016340	jg29889	Cg006G2122500
OG0016341	jg29891	Cg006G2122300
OG0016342	jg29900	Cg006G2121200
OG0016343	jg29902	Cg006G2121000
OG0016344	jg29903	Cg006G2120900
OG0016345	jg29910	Cg006G2120300
OG0016346	jg29933	Cg006G2118400
OG0016348	jg30006	Cg006G2111700
OG0016349	jg30019	Cg006G2110200
OG0016351	jg30029	Cg006G2109300
OG0016353	jg30056	Cg006G2107200
OG0016354	jg30062	Cg006G2106800
OG0016355	jg3424	Cg007G2546500
OG0016356	jg30094	Cg006G2103400
OG0016357	jg30097	Cg006G2103100
OG0016358	jg30121	Cg006G2100900
OG0016359	jg30130	Cg006G2099900
OG0016360	jg30133	Cg006G2099600
OG0016361	jg30142	Cg006G2098500
OG0016362	jg30146	Cg006G2098200
OG0016363	jg30147	Cg006G2098000
OG0016364	jg30149	Cg006G2097800
OG0016365	jg30219	Cg006G2094800
OG0016366	jg30229	Cg006G2093900
OG0016367	jg30241	Cg006G2092700
OG0016368	jg30243	Cg006G2092600
OG0016369	jg30245	Cg006G2092400
OG0016371	jg30249	Cg006G2092000
OG0016372	jg30257	Cg006G2091400
OG0016373	jg6783	Cg008G2834700
OG0016374	jg30268	Cg006G2090300
OG0016375	jg30271	Cg006G2090000
OG0016376	jg30273	Cg006G2089800
OG0016377	jg30274	Cg006G2089700
OG0016379	jg30283	Cg006G2088800
OG0016380	jg30299	Cg006G2087400
OG0016381	jg30300	Cg006G2087300
OG0016382	jg30301	Cg006G2087200
OG0016383	jg17375	Cg005G1700800
OG0016384	jg30326	Cg006G2085100
OG0016385	jg30329	Cg006G2084900
OG0016386	jg30332	Cg006G2084300
OG0016387	jg30336	Cg006G2084100
OG0016388	jg30338	Cg006G2083900
OG0016389	jg30340	Cg006G2083700
OG0016390	jg30348	Cg006G2083200
OG0016393	jg30391	Cg006G2078700
OG0016394	jg30406	Cg006G2077200
OG0016395	jg30408	Cg006G2076900
OG0016396	jg30422	Cg006G2075600
OG0016397	jg30433	Cg006G2074700
OG0016398	jg30437	Cg006G2074300
OG0016399	jg30447	Cg006G2073600
OG0016400	jg30455	Cg006G2072500
OG0016401	jg30457	Cg006G2072200
OG0016402	jg30460	Cg006G2071900
OG0016403	jg30463	Cg006G2071600
OG0016404	jg30477	Cg006G2070700
OG0016405	jg30490	Cg006G2069300
OG0016406	jg30505	Cg006G2067900
OG0016407	jg26906	Cg004G1325400
OG0016408	jg30532	Cg006G2065200
OG0016409	jg30533	Cg006G2065100
OG0016410	jg30541	Cg006G2064500
OG0016411	jg30590, jg30593	Cg006G2061300
OG0016412	jg30596	Cg006G2061000
OG0016413	jg30632	Cg006G2057800
OG0016414	jg30648	Cg006G2056100
OG0016415	jg30678	Cg006G2053600
OG0016416	jg16830	Cg005G1753500
OG0016417	jg30703	Cg006G2051100
OG0016418	jg30704	Cg006G2051000
OG0016419	jg30707	Cg006G2050700
OG0016420	jg30712	Cg006G2050400
OG0016421	jg30713	Cg006G2050300
OG0016422	jg30714	Cg006G2050200
OG0016423	jg30727	Cg006G2049200
OG0016424	jg30728	Cg006G2049000
OG0016425	jg30730	Cg006G2048800
OG0016426	jg30732	Cg006G2048600
OG0016427	jg30777	Cg006G2044800
OG0016428	jg30779	Cg006G2044600
OG0016429	jg30780	Cg006G2044500
OG0016430	jg30807	Cg006G2042100
OG0016431	jg30809	Cg006G2041900
OG0016432	jg30815	Cg006G2041300
OG0016433	jg30816	Cg006G2041200
OG0016434	jg30821	Cg006G2040300
OG0016435	jg30830	Cg006G2039500
OG0016436	jg30840	Cg006G2038800
OG0016437	jg30841	Cg006G2038600
OG0016438	jg30842	Cg006G2038500
OG0016439	jg30861	Cg006G2036200
OG0016440	jg30867	Cg006G2035700
OG0016441	jg2808	Cg007G2487400
OG0016442	jg2803	Cg007G2487100
OG0016443	jg2797	Cg007G2486500
OG0016444	jg2795	Cg007G2486400
OG0016445	jg2786	Cg007G2485600
OG0016446	jg2782	Cg007G2485200
OG0016447	jg2781	Cg007G2485100
OG0016448	jg2778	Cg007G2484900
OG0016449	jg2776	Cg007G2484600
OG0016450	jg2750	Cg007G2483300
OG0016451	jg2748	Cg007G2483000
OG0016452	jg2745	Cg007G2482700
OG0016453	jg32659	Cg006G1870700
OG0016454	jg2733	Cg007G2481800
OG0016455	jg2731	Cg007G2481600
OG0016456	jg2730	Cg007G2481500
OG0016458	jg2709	Cg007G2479400
OG0016459	jg2679	Cg007G2476800
OG0016460	jg2675	Cg007G2476100
OG0016461	jg2666	Cg007G2475300
OG0016462	jg2644	Cg007G2473400
OG0016463	jg2632	Cg007G2472400
OG0016464	jg2626	Cg007G2471800
OG0016465	jg2618	Cg007G2471300
OG0016466	jg2611, jg2615	Cg007G2470900
OG0016467	jg31933	Cg006G1944000
OG0016468	jg31934	Cg001G0312900
OG0016469	jg31945	Cg006G1943200
OG0016470	jg31957	Cg006G1942500
OG0016471	jg31968	Cg006G1940700
OG0016472	jg31975	Cg006G1939600
OG0016473	jg31977	Cg006G1939400
OG0016474	jg31980	Cg006G1939100
OG0016476	jg526	Cg007G2269600
OG0016477	jg535	Cg007G2270200
OG0016478	jg536	Cg007G2270300
OG0016479	jg22958	Cg003G0992900
OG0016480	jg589	Cg007G2273100
OG0016481	jg603	Cg007G2274300
OG0016482	jg624	Cg007G2275600
OG0016483	jg629	Cg007G2276300
OG0016484	jg631	Cg007G2276500
OG0016485	jg632	Cg007G2276600
OG0016486	jg633	Cg007G2276800
OG0016487	jg634	Cg007G2276900
OG0016488	jg635	Cg007G2277000
OG0016489	jg671	Cg007G2278600
OG0016490	jg676	Cg007G2278900
OG0016491	jg7057	Cg003G0808400
OG0016492	jg753	Cg007G2285600
OG0016493	jg758	Cg007G2286000
OG0016494	jg769	Cg007G2286800
OG0016495	jg796	Cg007G2288600
OG0016496	jg831	Cg007G2290900
