Orthogroup	Arabidopsis_arenosa	Arabidopsis_lyrata_Rawat
OG0014921	jg3948	AL6G11410
OG0014922	jg3936	AL6G11280
OG0014923	jg3934	AL6G11260
OG0014924	jg3930	AL6G11200
OG0014925	jg3925	AL6G11150
OG0014926	jg3921	AL6G11100
OG0014927	jg3911	AL6G11020
OG0014928	jg3899	AL6G10890
OG0014930	jg3889	AL6G10750
OG0014931	jg3886	AL6G10720
OG0014932	jg3884	nbis-gene-1433
OG0014933	jg3871	AL6G10620
OG0014934	jg3865	nbis-gene-1428
OG0014935	jg3864	AL6G10540
OG0014937	jg3855	AL6G10450
OG0014938	jg3849	AL6G10390
OG0014939	jg3819	AL6G10140
OG0014940	jg3817	AL6G10120
OG0014941	jg3816	AL6G10110
OG0014942	jg3811	AL6G10080
OG0014943	jg24770	AL3G19520
OG0014944	jg3808	AL6G10050
OG0014945	jg12701	AL7G48920
OG0014946	jg12745	AL7G48250
OG0014947	jg12758	AL7G48110
OG0014948	jg12785	AL7G47770
OG0014949	jg3770	AL2G41540
OG0014950	jg3775	AL2G41590
OG0014951	jg3780	AL2G41660
OG0014952	jg3789	AL2G41740
OG0014953	jg3790	AL2G41750
OG0014954	jg3791	AL2G41760
OG0014955	jg3795	AL2G41810
OG0014956	jg3767	AL2G41510
OG0014957	jg3760	AL2G41430
OG0014958	jg3752	AL2G41340
OG0014959	jg3742	AL2G41210
OG0014960	jg3736	AL2G41160
OG0014961	jg3729	AL2G41100
OG0014962	jg3698	AL2G40790
OG0014963	jg3674	AL2G40530
OG0014964	jg3668	AL2G40470
OG0014965	jg6646	AL6G39450
OG0014966	jg3644	AL2G40200
OG0014967	jg3635	AL2G40080
OG0014968	jg3633	AL2G40050
OG0014969	jg31232	AL1G40490
OG0014970	jg3602	AL2G39620
OG0014971	jg3601	AL2G39610
OG0014972	jg3595	AL2G39540
OG0014973	jg17249	AL4G18280
OG0014974	jg3585	AL2G39430
OG0014975	jg3580	AL2G39370
OG0014976	jg3576	AL2G39340
OG0014977	jg3575	AL2G39330
OG0014978	jg3561	AL2G39210
OG0014979	jg3557	AL2G39160
OG0014980	jg3540	AL2G39010
OG0014981	jg3474	AL2G38280
OG0014982	jg3472	nbis-gene-613
OG0014983	jg3463	AL2G38170
OG0014984	jg3444	AL2G37960
OG0014985	jg3437	AL2G37890
OG0014986	jg3435	AL2G37870
OG0014987	jg3426	AL2G37790
OG0014988	jg3418	AL2G37700
OG0014989	jg3413	AL2G37650
OG0014990	jg11972	AL7G44610
OG0014991	jg3394	AL2G37450
OG0014992	jg3389	AL2G37400
OG0014993	jg3384	AL2G37340
OG0014994	jg3334	AL2G36860
OG0014995	jg3328	AL2G36800
OG0014996	jg3324	AL2G36760
OG0014997	jg3318	AL2G36700
OG0014998	jg3314	AL2G36650
OG0014999	jg3310	AL2G36610
OG0015000	jg3308	AL2G36590
OG0015001	jg3301	AL2G36500
OG0015002	jg3300	AL2G36490
OG0015003	jg3294	AL2G36450
OG0015005	jg3284	AL2G36320
OG0015006	jg3274	AL2G36210
OG0015007	jg3267	AL2G36160
OG0015008	jg3266	AL2G36150
OG0015009	jg3258	AL2G36060
OG0015010	jg3243	AL2G35860
OG0015011	jg3234	AL2G35760
OG0015013	jg3223	AL2G35620
OG0015014	jg3213	AL2G35540
OG0015016	jg3203	AL2G35410
OG0015017	jg3201	AL2G35390
OG0015018	jg3197	AL2G35350
OG0015019	jg3193	AL2G35300
OG0015020	jg3179	nbis-gene-603
OG0015021	jg3171	AL2G35100
OG0015022	jg3167	AL2G35050
OG0015023	jg3161	AL2G34980
OG0015024	jg27855	AL3G50180
OG0015025	jg27887	AL3G50520
OG0015026	jg27899	AL3G50640
OG0015027	jg27918	AL3G50850
OG0015028	jg27929	AL3G50960
OG0015029	jg14841	nbis-gene-1336
OG0015030	jg15774	AL5G39200
OG0015031	jg14827, jg14828	AL5G29660
OG0015032	jg14829	AL5G29680
OG0015033	jg14537	AL5G26720
OG0015034	jg14532	AL5G26660
OG0015035	jg14531	AL5G26650
OG0015036	jg14538	AL5G26730
OG0015037	jg14565	AL5G26900
OG0015038	jg33818	AL1G64530
OG0015039	jg33783	AL1G64250
OG0015040	jg33772	AL1G64050
OG0015041	jg33769	AL1G64020
OG0015042	jg33762	AL1G63950
OG0015043	jg33754	AL1G63870
OG0015044	jg33721	AL1G63640
OG0015045	jg33697	AL1G63420
OG0015046	jg33691	AL1G63360
OG0015047	jg33677	AL1G63220
OG0015048	jg33672	AL1G63150
OG0015049	jg33668	AL1G63110
OG0015050	jg33657	AL1G62950
OG0015051	jg33597	AL1G62410
OG0015052	jg33594	AL1G62340
OG0015053	jg33574	AL1G62180
OG0015054	jg33541	AL1G61820
OG0015055	jg33531	AL1G61690
OG0015056	jg33519	AL1G61530
OG0015057	jg33515	AL1G61480
OG0015058	jg33513	AL1G61460
OG0015059	jg18760	AL4G32390
OG0015060	jg18763	AL4G32420
OG0015061	jg18767	nbis-gene-1085
OG0015062	jg18772	AL4G32530
OG0015063	jg18802	AL4G32830
OG0015064	jg18815	AL4G32960
OG0015065	jg18824	AL4G33040
OG0015066	jg14350	AL5G24380
OG0015067	jg14302	AL5G23960
OG0015068	jg14297	AL5G23900
OG0015069	jg22025	AL8G27640
OG0015070	jg22038	AL8G27790
OG0015071	jg15854	AL5G40030
OG0015072	jg16799	AL4G13300
OG0015073	jg310	AL6G41220
OG0015074	jg7026	AL6G41780
OG0015075	jg6970	AL6G41350
OG0015076	jg21649	AL8G23940
OG0015077	jg21608	AL8G23510
OG0015078	jg11873	AL7G43830
OG0015079	jg11922	AL7G44140
OG0015080	jg11929	AL7G44190
OG0015081	jg11961	AL7G44510
OG0015082	jg11707	AL9U12150
OG0015083	jg11662	AL2G23760, AL9U11680
OG0015084	jg11626	AL9U11370
OG0015085	jg7034	AL6G41800
OG0015086	jg11560	AL9U10630
OG0015087	jg11546	AL9U10480
OG0015088	jg11463	AL7G43000
OG0015089	jg11447	AL7G42860
OG0015090	jg11444	AL7G42820
OG0015091	jg11403	AL7G42480
OG0015092	jg11397	AL7G42440
OG0015093	jg11347	AL7G41950
OG0015094	jg11322	AL7G41680
OG0015095	jg11321	AL7G41670
OG0015096	jg11319	AL7G41660
OG0015097	jg11236	AL7G40800
OG0015098	jg11224	AL7G40630
OG0015099	jg11216	AL7G40590
OG0015100	jg11214	AL7G40560
OG0015101	jg11172	AL7G40130
OG0015102	jg11169	AL7G40100
OG0015103	jg26350	AL3G35650
OG0015104	jg11158	AL7G40000
OG0015105	jg13011	AL5G11170
OG0015106	jg27447	AL3G45920
OG0015107	jg11118	AL7G39580
OG0015108	jg11109	AL7G39520
OG0015109	jg11108	AL7G39510
OG0015110	jg11105	AL7G39480
OG0015111	jg11103	AL7G39460
OG0015112	jg2911	AL2G32440
OG0015113	jg2912	AL2G32450
OG0015114	jg2938	AL2G32730
OG0015115	jg2939	AL2G32740
OG0015116	jg2948	AL2G32830
OG0015117	jg2949	AL2G32840
OG0015118	jg2953	AL2G32880
OG0015119	jg2954	AL2G32890
OG0015121	jg2972	AL2G33080
OG0015122	jg21434	AL8G21770
OG0015123	jg2975	AL2G33110
OG0015124	jg3003	AL2G33400
OG0015125	jg3007	AL2G33440
OG0015126	jg3014	AL2G33520
OG0015127	jg9663	AL7G24850
OG0015128	jg3017	AL2G33560
OG0015129	jg3027	AL2G33670
OG0015130	jg3040	AL2G33790
OG0015131	jg3043	AL2G33820
OG0015132	jg3049	AL2G33880
OG0015133	jg17143	AL4G17070
OG0015134	jg17011	AL4G15790
OG0015135	jg3079	AL2G34130
OG0015136	jg3085	AL2G34180
OG0015138	jg3093	AL2G34260
OG0015139	jg3110	AL2G34470
OG0015140	jg12990	AL5G10970
OG0015143	jg3120	AL2G34570
OG0015144	jg3126	AL2G34630
OG0015145	jg3127	AL2G34640
OG0015146	jg3129	AL2G34660
OG0015147	jg2435	AL2G27550
OG0015148	jg2436	AL2G27560
OG0015149	jg2444	AL2G27630
OG0015150	jg2445	AL2G27640
OG0015151	jg2453	AL2G27720
OG0015152	jg2460	AL2G27780
OG0015153	jg2469	AL2G27880
OG0015154	jg2476	AL2G27960
OG0015155	jg2477	AL2G27970
OG0015156	jg2489	AL2G28130
OG0015157	jg2496	AL2G28270
OG0015158	jg2499	AL2G28290
OG0015159	jg9588	AL7G24110
OG0015160	jg9571	AL7G23950
OG0015161	jg9570	AL7G23940
OG0015162	jg9567	AL7G23890
OG0015163	jg9563	AL7G23840
OG0015164	jg9557	AL7G23760
OG0015165	jg9536	AL7G23490
OG0015166	jg9535	AL7G23480
OG0015167	jg9525	AL7G23360
OG0015168	jg9522	AL7G23320
OG0015169	jg9519	AL7G23290
OG0015170	jg9513	AL7G23240
OG0015172	jg502	AL2G11550
OG0015173	jg483	AL2G11320
OG0015174	jg469	AL2G11180
OG0015175	jg12569	nbis-gene-1935
OG0015176	jg12606	AL7G49970
OG0015177	jg12637	AL7G49670
OG0015178	jg12640	AL7G49630
OG0015179	jg12642	AL7G49610
OG0015180	jg13990	AL5G21020
OG0015181	jg14017	AL5G21370
OG0015182	jg13860	AL5G19980
OG0015183	jg13617	AL5G18100
OG0015184	jg13653	nbis-gene-1244
OG0015185	jg13558	AL5G17490
OG0015186	jg13536	AL5G17220
OG0015187	jg13514	AL5G17010
OG0015188	jg13490	AL5G16850
OG0015189	jg13477	AL5G16780
OG0015190	jg13470	AL5G16690
OG0015192	jg13420	AL5G16290
OG0015193	jg13415	AL5G16250
OG0015194	jg13414	AL5G16240
OG0015196	jg13409	AL5G16160
OG0015197	jg13399	AL5G15980
OG0015198	jg13385	AL5G15880
OG0015199	jg13368	AL5G15610
OG0015200	jg13364	AL5G15580
OG0015201	jg13363	AL5G15570
OG0015202	jg13346	AL5G15370
OG0015203	jg13339	AL5G15260
OG0015204	jg13297	AL5G14870
OG0015205	jg13291	AL5G14780
OG0015206	jg13282	AL5G14730
OG0015207	jg13281	AL5G14720
OG0015208	jg30363	AL1G30820
OG0015209	jg13241	AL5G14350
OG0015210	jg13236	AL5G14300
OG0015211	jg13230	AL5G14220
OG0015212	jg2595	AL2G29180
OG0015213	jg2585	AL22U10120
OG0015214	jg2535	AL2G28640
OG0015216	jg2531	AL2G28590
OG0015217	jg11242	AL7G40860
OG0015218	jg2520	AL2G28490
OG0015219	jg20483	AL8G12570
OG0015220	jg20484	AL8G12590
OG0015221	jg20500	AL8G12780
OG0015222	jg20507	AL8G12850
OG0015223	jg20524	AL8G13070
OG0015224	jg20562	AL8G13510
OG0015225	jg20563	AL8G13520
OG0015226	jg20564	AL8G13530
OG0015227	jg27847	AL3G50090
OG0015228	jg20597	AL8G14030
OG0015229	jg33106	AL1G57240
OG0015230	jg33109	AL1G57300
OG0015231	jg33114	AL1G57410
OG0015232	jg33122	AL1G57500
OG0015233	jg33123	AL1G57510
OG0015234	jg33125	AL1G57530
OG0015235	jg33129	AL1G57540
OG0015236	jg33132, jg33128	AL1G57570
OG0015237	jg33148	AL1G57780
OG0015238	jg33164	nbis-gene-272
OG0015239	jg33181	AL1G58080
OG0015240	jg33182	AL1G58090
OG0015241	jg33192	AL1G58210
OG0015242	jg33193	AL1G58220
OG0015243	jg33201	AL1G58320
OG0015244	jg33229	AL1G58660
OG0015245	jg33253	AL1G58900
OG0015246	jg33254	AL1G58910
OG0015247	jg16668	AL4G11910
OG0015248	jg33289	AL1G59320
OG0015249	jg33294	AL1G59340
OG0015250	jg33295	AL1G59350
OG0015251	jg3711	AL2G40920
OG0015252	jg16958	AL4G15160
OG0015253	jg33331	AL1G59660
OG0015254	jg33342	AL1G59800
OG0015255	jg33406	AL1G60390
OG0015256	jg33414	AL1G60470
OG0015257	jg33419	AL1G60490
OG0015258	jg9880	AL7G27210
OG0015259	jg33440	AL1G60740
OG0015260	jg33441	AL1G60760
OG0015261	jg33451	AL1G60870
OG0015262	jg33453	AL1G60900
OG0015263	jg33455	AL1G60920
OG0015264	jg33466	AL1G61040
OG0015265	jg33471	AL1G61090
OG0015266	jg33472	AL1G61100
OG0015268	jg33482	AL1G61170
OG0015269	jg33484	AL1G61210
OG0015270	jg21027	AL8G18380
OG0015271	jg21026	AL8G18360
OG0015272	jg21004	AL8G18070
OG0015273	jg20986	AL8G17880
OG0015274	jg20931	AL8G17520
OG0015276	jg18457	AL4G29270
OG0015277	jg18467	AL4G29360
OG0015278	jg18474	AL4G29420
OG0015279	jg18475	AL4G29430
OG0015280	jg18488	AL4G29590
OG0015282	jg18516	AL4G30050
OG0015283	jg18518	AL4G30070
OG0015284	jg18520	AL4G30090
OG0015285	jg18532	AL4G30260
OG0015286	jg18548	AL4G30430
OG0015287	jg18567	AL4G30630
OG0015288	jg13676	AL5G18670
OG0015289	jg18618	AL4G31030
OG0015290	jg18621	AL4G31060
OG0015291	jg18622	AL4G31070
OG0015292	jg18627	AL4G31120
OG0015293	jg18629	AL4G31140
OG0015294	jg18630	AL4G31150
OG0015295	jg18663	AL4G31450
OG0015296	jg18669	AL4G31500
OG0015297	jg18674	AL4G31550
OG0015298	jg18684	AL4G31620
OG0015299	jg21131	AL8G19260
OG0015300	jg18711	AL4G31890
OG0015301	jg18725	AL4G32020
OG0015302	jg10639	AL7G34670
OG0015303	jg10646	AL7G34770
OG0015304	jg10649	AL7G34800
OG0015305	jg10654	AL7G31850, AL7G31780, AL7G34860
OG0015306	jg10660	AL7G34910
OG0015307	jg10663	AL7G34940
OG0015308	jg10669	AL7G34990
OG0015309	jg10691	AL7G35190
OG0015310	jg10706	AL7G35420
OG0015311	jg10707	AL7G35440
OG0015312	jg10722	AL7G35610
OG0015313	jg10728	AL7G35660
OG0015314	jg10745	AL7G35810
OG0015315	jg10760	AL7G36030
OG0015316	jg10776	AL7G36120
OG0015317	jg10778	nbis-gene-1819
OG0015318	jg10790	AL7G36250
OG0015319	jg7386, jg1031, jg1047	AL7G46780, AL2G17080
OG0015319	jg1032, jg7385	AL2G17100
OG0015320	jg10795	AL7G36310
OG0015321	jg17056	AL4G16310
OG0015322	jg10811	AL7G36540
OG0015323	jg10838	AL7G36810
OG0015324	jg10840	AL7G36830
OG0015325	jg10841	AL7G36840
OG0015326	jg10854	AL7G36960
OG0015327	jg10882	AL7G37330
OG0015328	jg10902	AL7G37550
OG0015329	jg10905	AL7G37580
OG0015330	jg11980	AL7G44670
OG0015331	jg20435	AL8G12090
OG0015333	jg14979, jg14981	AL5G31400
OG0015334	jg14953	nbis-gene-1344
OG0015335	jg14951	AL5G30990
OG0015336	jg14937	AL5G30840
OG0015337	jg14905	AL5G30550
OG0015338	jg14902	AL5G30510
OG0015339	jg14899	AL5G30490
OG0015340	jg14888	AL5G30370
OG0015341	jg14887	AL5G30360
OG0015342	jg14878	AL5G30230
OG0015343	jg21931	AL8G26790
OG0015344	jg21915	AL8G26610
OG0015345	jg21910	AL8G26560
OG0015346	jg21897	AL8G26480
OG0015347	jg21896	AL8G26470
OG0015348	jg21884	AL8G26330
OG0015349	jg21880	AL8G26300
OG0015350	jg21862	AL8G26110
OG0015351	jg21831	AL8G25880
OG0015352	jg21845	AL8G25940
OG0015353	jg21847	AL8G25970
OG0015354	jg21828	AL64U10010
OG0015355	jg21759	AL8G25220
OG0015356	jg21764	AL8G25300
OG0015357	jg21763	AL8G25280
OG0015358	jg27272	AL3G44130
OG0015359	jg27417	AL3G45670
OG0015360	jg27421	AL3G45720
OG0015361	jg27429	AL3G45790
OG0015362	jg27430	AL3G45800
OG0015363	jg27415	AL3G45650
OG0015364	jg27446	AL3G45910
OG0015365	jg27449	AL3G45940
OG0015366	jg27474	AL3G46080
OG0015367	jg27485	AL3G46180
OG0015368	jg27494	AL3G46380
OG0015369	jg27512	AL3G46560
OG0015370	jg27551	AL3G46940
OG0015371	jg27562	AL3G47070
OG0015372	jg27563	AL3G47080
OG0015374	jg13899	AL5G20540
OG0015375	jg27694	AL3G52530
OG0015376	jg27700	AL3G52620
OG0015377	jg27777	AL3G49540
OG0015378	jg27781	AL3G49570
OG0015379	jg10092	AL7G29360
OG0015380	jg10111	AL7G29560
OG0015381	jg10112	AL7G29580
OG0015382	jg10229	AL7G30560
OG0015383	jg10231	AL7G30580
OG0015384	jg10235	AL7G30620
OG0015386	jg10276	AL7G31030
OG0015387	jg10279	AL7G31080
OG0015388	jg10324	AL7G31530
OG0015389	jg10591	AL7G34160
OG0015390	jg10561	AL7G33790
OG0015391	jg10539	AL7G33600
OG0015392	jg10500	AL7G33390
OG0015393	jg10493	AL7G33330
OG0015394	jg10487	AL7G33280
OG0015395	jg10481	AL7G33220
OG0015396	jg10478	AL7G33190
OG0015397	jg10451	AL7G32950
OG0015398	jg10450	AL7G32940
OG0015399	jg10445	AL7G32900
OG0015400	jg10438	AL7G32820
OG0015401	jg10435	AL7G32790
OG0015402	jg10432	AL7G32760
OG0015403	jg10431	AL7G32750
OG0015404	jg5931	AL6G32210
OG0015405	jg10413	AL7G32540
OG0015406	jg10412	AL7G32530
OG0015408	jg10395	AL7G32300
OG0015409	jg12925	AL5G10310
OG0015410	jg10381	AL7G32150
OG0015411	jg10377	AL7G32110
OG0015412	jg32600	AL1G52140
OG0015413	jg10366	AL7G32020
OG0015414	jg10611	AL7G34380
OG0015417	jg6676	AL6G39820
OG0015418	jg511	AL2G11620
OG0015419	jg21133	AL8G19290
OG0015420	jg21115	AL8G19100
OG0015421	jg11018	AL7G38710
OG0015422	jg10995	AL7G38470
OG0015423	jg10964	AL7G38200
OG0015424	jg11014	AL7G38670
OG0015425	jg10962	AL7G38170
OG0015426	jg10951	AL7G38030
OG0015427	jg10936	AL7G37880
OG0015428	jg10934	AL7G37850
OG0015429	jg10918	AL7G37700
OG0015430	jg23894	AL3G10140
OG0015431	jg23904	AL3G10270
OG0015432	jg23906	AL3G10290
OG0015433	jg23912	AL3G10310
OG0015434	jg23923	AL3G10430
OG0015435	jg23938	AL3G10580
OG0015436	jg23945	AL3G10660
OG0015437	jg23735	AL8G44920
OG0015438	jg23741	AL8G45000
OG0015439	jg23752	AL8G45110
OG0015440	jg3405	AL2G37570
OG0015441	jg23763	AL8G45220
OG0015442	jg13283	AL5G14740
OG0015443	jg23777	AL8G45350
OG0015444	jg23779	AL8G45430
OG0015445	jg23785	AL8G45500
OG0015446	jg23790	AL8G45560
OG0015447	jg16451	AL5G46410
OG0015448	jg16450	AL5G46400
OG0015449	jg16449	AL5G46390
OG0015450	jg16445	AL5G46350
OG0015451	jg16443	AL5G46330
OG0015452	jg16437	AL5G46280
OG0015453	jg16434	AL5G46260
OG0015454	jg16427	AL5G46170
OG0015455	jg16426	AL5G46160
OG0015456	jg16384	AL5G45960
OG0015457	jg16380	AL5G45920
OG0015458	jg16366	AL5G45750
OG0015460	jg16349	AL5G45600
OG0015461	jg16344	AL5G45560
OG0015462	jg16340	AL5G45480
OG0015463	jg16328	AL5G45370
OG0015464	jg16308	AL5G45130
OG0015465	jg16307	AL5G45120
OG0015466	jg16294	AL5G44980
OG0015467	jg16291	AL5G44950
OG0015468	jg16266	AL5G44640
OG0015469	jg16254	AL5G44510
OG0015470	jg16251	AL5G44450
OG0015471	jg16248	AL5G44420
OG0015472	jg21869, jg20680	AL8G26180
OG0015473	jg16222	AL5G44060
OG0015474	jg16210	AL5G43920
OG0015476	jg16196	AL5G43700
OG0015477	jg16168	AL5G43410
OG0015478	jg16166	AL5G43390
OG0015479	jg16150	AL5G43240
OG0015480	jg16143	AL5G43180
OG0015481	jg16142	AL5G43170
OG0015482	jg17215	AL4G17840
OG0015483	jg16110	AL5G42810
OG0015484	jg16101	AL5G42700
OG0015485	jg16091	AL5G42580
OG0015486	jg31174	AL1G39910
OG0015487	jg16087	nbis-gene-1401
OG0015488	jg16080	AL5G42450
OG0015489	jg16072	AL5G42370
OG0015490	jg16051	AL5G42160
OG0015491	jg16046	AL5G42120
OG0015492	jg16023	AL5G41820
OG0015494	jg15984	AL5G41290
OG0015495	jg15983	AL5G41280
OG0015496	jg27093	AL3G43300
OG0015497	jg15955	AL5G41030
OG0015498	jg15912	AL5G40630
OG0015500	jg15892	AL5G40410
OG0015501	jg15882	AL5G40320
OG0015502	jg15880	AL5G40300
OG0015503	jg15876	AL5G40260
OG0015504	jg15873	AL5G40230
OG0015505	jg15872	AL5G40220
OG0015506	jg15820	AL5G39660
OG0015507	jg15805	AL5G39500
OG0015508	jg15804	AL5G39480
OG0015509	jg15798	AL5G39410
OG0015510	jg15775	AL5G39210
OG0015511	jg15769	AL5G39150
OG0015512	jg15766	AL5G39120
OG0015513	jg15752	AL5G38940
OG0015515	jg17185	AL4G17520
OG0015517	jg15642	AL5G38090
OG0015518	jg15632	AL5G38020
OG0015519	jg15629	AL5G37980
OG0015520	jg14253	AL5G23470
OG0015521	jg15615	AL5G37770
OG0015522	jg15612	AL5G37740
OG0015523	jg15593	AL5G37550
OG0015524	jg15585	AL5G37490
OG0015525	jg15582	nbis-gene-1376
OG0015526	jg15572	AL5G37310
OG0015527	jg15568	AL5G37280
OG0015528	jg15554	AL5G37200
OG0015529	jg15539	AL5G37130
OG0015530	jg15538	AL5G37120
OG0015531	jg15515	AL5G36850
OG0015532	jg529	AL2G11760
OG0015533	jg15477	AL5G36540
OG0015534	jg15474	AL5G36500
OG0015535	jg15470	AL5G36450
OG0015536	jg15464	AL5G36400
OG0015537	jg15461	AL5G36350
OG0015538	jg15454	AL5G36280
OG0015539	jg15452	AL5G36260
OG0015540	jg15444	AL5G36180
OG0015541	jg15434	AL5G36080
OG0015542	jg15430	AL5G36040
OG0015543	jg15425	AL5G35990
OG0015544	jg15424	AL5G35980
OG0015545	jg15420	AL5G35920
OG0015546	jg2361	AL2G26830
OG0015547	jg15399	AL5G35720
OG0015548	jg15394	AL5G35680
OG0015549	jg15383	AL5G35550
OG0015550	jg15379	AL5G35510
OG0015551	jg15376	AL5G35470
OG0015552	jg15374	AL5G35440
OG0015553	jg15373	AL5G35430
OG0015555	jg32443	AL2G20450
OG0015556	jg27039	AL3G42810
OG0015557	jg15333	AL5G34970
OG0015558	jg15328	AL5G34920
OG0015559	jg15324	AL5G34860
OG0015560	jg15320	AL5G34820
OG0015561	jg15289	AL5G34490
OG0015562	jg28296	AL3G53840
OG0015563	jg15240	AL5G33970
OG0015564	jg15229	AL5G33860
OG0015565	jg15223	AL5G33780
OG0015566	jg15205	AL5G33600
OG0015567	jg15193	AL5G33470
OG0015568	jg15186	AL5G33420
OG0015569	jg15183	AL5G33390
OG0015570	jg15170	AL5G33230
OG0015571	jg22148	AL8G28920
OG0015572	jg22134	AL8G28700
OG0015574	jg22065	AL8G28150
OG0015575	jg22053	AL8G28030
OG0015576	jg22051	AL8G28010
OG0015577	jg11061	AL7G39120
OG0015578	jg26758	AL3G39950
OG0015579	jg26759	AL3G39960
OG0015580	jg26769	AL3G40070
OG0015581	jg26778	AL3G40100
OG0015582	jg26787	AL3G40160
OG0015583	jg26808	AL3G40450
OG0015584	jg26810	AL3G40480
OG0015585	jg26823	AL3G40590
OG0015586	jg26851	AL3G40820
OG0015587	jg26853	AL26U10020
OG0015588	jg26866	AL3G41110
OG0015589	jg26867	AL3G41120
OG0015590	jg26881	AL3G41300
OG0015591	jg26882	AL3G41310
OG0015592	jg26942	AL3G42020
OG0015593	jg26943	AL3G42030
OG0015594	jg26969	AL3G42170
OG0015595	jg26972	AL3G42200
OG0015596	jg26974	AL3G42220
OG0015597	jg26996	AL3G42370
OG0015598	jg27002	AL3G42430
OG0015599	jg27024	AL3G42700
OG0015600	jg27029	AL3G42730
OG0015601	jg27045	AL3G42830
OG0015602	jg27091	AL3G43280
OG0015603	jg14029	AL5G21490
OG0015604	jg27123	AL3G43430
OG0015605	jg26739	AL3G39770
OG0015606	jg2175	AL2G25040
OG0015607	jg2218	AL2G25390
OG0015608	jg2230	AL2G25490
OG0015609	jg2241	AL2G25720
OG0015610	jg2254	AL2G25820
OG0015611	jg2267	AL2G25960
OG0015612	jg2280	AL2G26080
OG0015613	jg2282	AL2G26100
OG0015614	jg2328	AL2G26580
OG0015615	jg2349	AL2G26700
OG0015616	jg2365	AL2G26890
OG0015617	jg2360	AL2G26820
OG0015619	jg2384	AL2G27060
OG0015620	jg6955	AL6G41260
OG0015621	jg21353	AL8G20910
OG0015622	jg21455	AL8G21970
OG0015623	jg21454	AL8G21880
OG0015624	jg21427	AL8G21670
OG0015625	jg21405	AL8G21580, AL43U10050
OG0015626	jg27955	AL3G51270
OG0015627	jg11856	AL7G43720
OG0015628	jg27983	AL3G51500
OG0015629	jg27987	AL3G51550
OG0015630	jg27998	AL3G51640
OG0015631	jg28004	AL3G51690
OG0015632	jg28008	AL3G51750
OG0015633	jg28019	AL3G51880
OG0015634	jg28064	AL3G53050
OG0015635	jg28067	AL3G53020
OG0015636	jg28079	AL3G52940
OG0015637	jg28118	AL3G48980
OG0015638	jg28122	AL3G48940
OG0015640	jg19396	AL4G39170
OG0015641	jg19388	AL4G39090
OG0015642	jg19383	AL4G39020
OG0015643	jg19373	AL4G38940
OG0015644	jg19368	AL4G38890
OG0015645	jg13109	AL5G12790
OG0015646	jg19353	AL4G38790
OG0015647	jg19335	AL4G38570
OG0015648	jg19332	AL4G38530
OG0015649	jg19298	AL4G38210
OG0015650	jg12849	AL7G47170
OG0015651	jg19280	AL4G38070
OG0015652	jg19277	AL4G38010, AL4G38040
OG0015653	jg19249	AL4G37760
OG0015654	jg19227	AL4G37530
OG0015655	jg19224	AL4G37500
OG0015656	jg19222	AL4G37490
OG0015657	jg19219	AL4G37450
OG0015658	jg19187	AL4G37080
OG0015659	jg19185	AL4G37060
OG0015660	jg19177	AL4G36960
OG0015661	jg19161	AL4G36800
OG0015662	jg19093	AL4G36390
OG0015663	jg19079	AL4G36270
OG0015664	jg19072	AL4G36200
OG0015665	jg25191	AL3G24000
OG0015666	jg19069	AL4G36160
OG0015668	jg19056	AL4G36020
OG0015669	jg19048	AL4G35940
OG0015670	jg19042	AL4G35860
OG0015671	jg12965	AL5G10740
OG0015672	jg19039	AL4G35830
OG0015673	jg19018	AL4G35630
OG0015674	jg19011	AL4G35570
OG0015676	jg18982	AL4G35140
OG0015677	jg18981	AL4G35130
OG0015678	jg7176	AL6G42610
OG0015679	jg18973	AL4G35050
OG0015681	jg18939	AL4G34690
OG0015682	jg14096	AL5G22060
OG0015684	jg18922	AL4G34220
OG0015685	jg18883	AL4G33720
OG0015686	jg18873	AL4G33620
OG0015687	jg18871	AL4G33600
OG0015688	jg18865	AL4G33560
OG0015689	jg18856	AL4G33450
OG0015690	jg18855	AL4G33440
OG0015691	jg18847	AL4G33340
OG0015692	jg18843	nbis-gene-1093
OG0015693	jg18839	AL4G33200
OG0015694	jg18828	AL4G33100
OG0015695	jg7660	AL6G47510
OG0015696	jg7692	AL6G47860
OG0015697	jg7693	AL6G47870
OG0015698	jg7695	AL6G47890
OG0015699	jg7700	AL6G47940
OG0015701	jg20937	AL8G17570
OG0015702	jg9353	AL7G21570
OG0015703	jg7610	AL6G46930
OG0015704	jg20926	AL8G17460
OG0015705	jg7586	AL6G46600
OG0015707	jg16541	nbis-gene-929
OG0015708	jg16549	AL4G10540
OG0015709	jg16554	AL4G10560
OG0015710	jg16570	AL4G10710
OG0015711	jg16579	AL4G10820
OG0015712	jg16581	AL4G10840
OG0015713	jg16623	AL4G11280
OG0015714	jg16624	AL4G11290
OG0015715	jg16634	AL4G11390
OG0015716	jg16655	AL4G11740
OG0015717	jg16671	AL4G11950
OG0015718	jg16684	AL4G12110
OG0015719	jg16717	AL4G12420
OG0015720	jg16756	AL4G12930
OG0015721	jg16790	AL4G13210
OG0015722	jg16797	AL4G13280
OG0015723	jg16798	AL4G13290
OG0015724	jg16807	AL4G13450
OG0015725	jg16848	AL4G13910
OG0015726	jg17132	AL4G16960
